ticker,filing_date,accession
ETN,2023-10-31,0001157523-23-001583
ETN,2024-02-01,0001157523-24-000149
ETN,2024-04-30,0001551182-24-000010
ETN,2024-08-01,0001551182-24-000033
ETN,2024-10-31,0001551182-24-000038
ETN,2025-01-31,0001551182-25-000003
ETN,2025-05-02,0001551182-25-000011
ETN,2025-08-05,0001551182-25-000025
ETN,2025-11-04,0001551182-25-000033
ETN,2026-02-03,0001551182-26-000002
ETN,2026-05-05,0001551182-26-000010
ETN,2026-07-31,0001551182-26-000027
GE,2012-01-20,0000040554-12-000008
GE,2012-04-20,0000040545-12-000023
GE,2012-07-20,0000040545-12-000061
GE,2012-10-19,0000040545-12-000078
GE,2013-01-18,0000040545-13-000006
GE,2013-04-19,0000040545-13-000048
GE,2013-07-19,0000040545-13-000072
GE,2013-10-18,0000040545-13-000081
GE,2014-01-17,0000040545-14-000004
GE,2014-04-17,0000040554-14-000039
GE,2014-07-18,0000040545-14-000017
GE,2014-10-17,0000040545-14-000039
GE,2015-01-23,0000040545-15-000008
GE,2015-04-10,0000040545-15-000036
GE,2015-04-17,0000040545-15-000041
GE,2015-07-17,0000040545-15-000083
GE,2015-10-16,0000040545-15-000101
GE,2016-01-22,0000040545-16-000132
GE,2016-04-22,0000040545-16-000147
GE,2016-07-22,0000040545-16-000170
GE,2016-10-21,0000040545-16-000188
GE,2017-01-20,0000040545-17-000005
GE,2017-07-21,0000040545-17-000042
GE,2017-10-20,0000040545-17-000066
GE,2018-01-24,0000040545-18-000006
GE,2018-04-20,0000040545-18-000025
GE,2018-07-20,0000040545-18-000056
GE,2018-10-30,0000040545-18-000079
GE,2019-01-31,0000040545-19-000006
GE,2019-03-14,0000040545-19-000019
GE,2019-04-30,0000040545-19-000026
GE,2019-07-31,0000040545-19-000055
GE,2019-10-30,0000040545-19-000067
GE,2020-01-29,0000040545-20-000002
GE,2020-04-09,0000040545-20-000016
GE,2020-04-13,0000930413-20-001065
GE,2020-07-29,0000040545-20-000045
GE,2020-10-28,0000040545-20-000057
GE,2021-01-26,0000040545-21-000002
GE,2021-04-27,0000040545-21-000025
GE,2021-07-27,0000040545-21-000051
GE,2021-10-26,0000040545-21-000063
GE,2022-01-25,0000040545-22-000002
GE,2022-04-26,0000040545-22-000026
GE,2022-07-26,0000040545-22-000048
GE,2022-10-25,0000040545-22-000059
GE,2023-01-10,0000040545-23-000017
GE,2023-01-24,0000040545-23-000019
GE,2023-04-25,0000040545-23-000135
GE,2023-07-25,0000040545-23-000196
GE,2023-10-24,0000040545-23-000240
GE,2024-01-23,0000040545-24-000024
GE,2024-04-23,0000040545-24-000112
GE,2024-07-23,0000040545-24-000174
GE,2024-10-22,0000040545-24-000199
GE,2025-01-23,0000040545-25-000009
GE,2025-04-22,0000040545-25-000061
GE,2025-07-17,0000040545-25-000108
GE,2025-10-21,0000040545-25-000131
GE,2026-01-22,0000040545-26-000005
GE,2026-04-21,0000040545-26-000026
GE,2026-07-16,0000040545-26-000047
GILD,2012-02-02,0001193125-12-036780
GILD,2012-04-26,0001445305-12-001207
GILD,2012-07-26,0000882095-12-000011
GILD,2012-10-23,0000882095-12-000022
GILD,2013-02-04,0000882095-13-000005
GILD,2013-05-02,0000882095-13-000022
GILD,2013-07-25,0000882095-13-000034
GILD,2013-10-29,0000882095-13-000043
GILD,2014-02-04,0000882095-14-000007
GILD,2014-04-22,0000882095-14-000018
GILD,2014-07-23,0000882095-14-000035
GILD,2014-10-28,0000882095-14-000047
GILD,2015-02-03,0000882095-15-000003
GILD,2015-04-30,0000882095-15-000012
GILD,2015-07-28,0000882095-15-000022
GILD,2015-10-27,0000882095-15-000031
GILD,2016-02-02,0000882095-16-000036
GILD,2016-04-28,0000882095-16-000043
GILD,2016-07-25,0000882095-16-000051
GILD,2016-07-25,0000882095-16-000049
GILD,2016-11-01,0000882095-16-000057
GILD,2017-02-07,0000882095-17-000003
GILD,2017-05-02,0000882095-17-000009
GILD,2017-07-26,0000882095-17-000016
GILD,2017-10-26,0000882095-17-000023
GILD,2018-02-06,0000882095-18-000005
GILD,2018-05-01,0000882095-18-000012
GILD,2018-07-25,0000882095-18-000019
GILD,2018-10-25,0000882095-18-000026
GILD,2019-02-04,0000882095-19-000003
GILD,2019-05-02,0000882095-19-000011
GILD,2019-07-30,0000882095-19-000017
GILD,2019-10-24,0000882095-19-000024
GILD,2020-02-04,0000882095-20-000003
GILD,2020-04-30,0000882095-20-000009
GILD,2020-07-30,0000882095-20-000016
GILD,2020-10-28,0000882095-20-000023
GILD,2021-01-11,0000882095-21-000002
GILD,2021-02-04,0000882095-21-000005
GILD,2021-04-29,0000882095-21-000010
GILD,2021-07-29,0000882095-21-000018
GILD,2021-10-28,0000882095-21-000024
GILD,2022-02-01,0000882095-22-000003
GILD,2022-02-01,0001104659-22-010300
GILD,2022-04-28,0000882095-22-000010
GILD,2022-08-02,0000882095-22-000016
GILD,2022-10-27,0000882095-22-000022
GILD,2023-02-02,0000882095-23-000003
GILD,2023-04-27,0000882095-23-000014
GILD,2023-08-03,0000882095-23-000022
GILD,2023-11-07,0000882095-23-000029
GILD,2024-02-06,0000882095-24-000003
GILD,2024-04-25,0000882095-24-000010
GILD,2024-08-08,0000882095-24-000020
GILD,2024-11-06,0000882095-24-000025
GILD,2025-02-11,0000882095-25-000003
GILD,2025-04-24,0000882095-25-000009
GILD,2025-08-07,0000882095-25-000030
GILD,2025-10-30,0000882095-25-000044
GILD,2026-02-10,0000882095-26-000003
GILD,2026-05-07,0000882095-26-000022
GILD,2026-08-04,0000882095-26-000028
GOOGL,2015-10-22,0001652044-15-000003
GOOGL,2016-02-01,0001652044-16-000010
GOOGL,2016-04-21,0001652044-16-000015
GOOGL,2016-07-28,0001652044-16-000029
GOOGL,2016-10-27,0001652044-16-000035
GOOGL,2017-01-26,0001652044-17-000005
GOOGL,2017-04-27,0001652044-17-000011
GOOGL,2017-07-24,0001652044-17-000024
GOOGL,2017-10-26,0001652044-17-000039
GOOGL,2018-02-01,0001652044-18-000004
GOOGL,2018-04-23,0001652044-18-000011
GOOGL,2018-07-23,0001652044-18-000025
GOOGL,2018-10-25,0001652044-18-000033
GOOGL,2019-02-04,0001652044-19-000002
GOOGL,2019-04-29,0001652044-19-000011
GOOGL,2019-07-25,0001652044-19-000021
GOOGL,2019-10-28,0001652044-19-000030
GOOGL,2020-02-03,0001652044-20-000004
GOOGL,2020-04-28,0001652044-20-000018
GOOGL,2020-07-30,0001652044-20-000031
GOOGL,2020-10-29,0001652044-20-000046
GOOGL,2021-02-02,0001652044-21-000006
GOOGL,2021-04-27,0001652044-21-000018
GOOGL,2021-07-27,0001652044-21-000041
GOOGL,2021-10-26,0001652044-21-000054
GOOGL,2022-02-01,0001652044-22-000015
GOOGL,2022-04-26,0001652044-22-000025
GOOGL,2022-07-26,0001652044-22-000068
GOOGL,2022-10-25,0001652044-22-000085
GOOGL,2023-02-02,0001652044-23-000013
GOOGL,2023-04-20,0001652044-23-000034
GOOGL,2023-04-25,0001652044-23-000041
GOOGL,2023-07-25,0001652044-23-000067
GOOGL,2023-10-24,0001652044-23-000088
GOOGL,2024-01-30,0001652044-24-000014
GOOGL,2024-04-25,0001652044-24-000047
GOOGL,2024-07-23,0001652044-24-000076
GOOGL,2024-10-29,0001652044-24-000115
GOOGL,2025-02-04,0001652044-25-000010
GOOGL,2025-04-24,0001652044-25-000040
GOOGL,2025-07-23,0001652044-25-000056
GOOGL,2025-10-29,0001652044-25-000087
GOOGL,2026-02-04,0001652044-26-000012
GOOGL,2026-04-29,0001652044-26-000043
GOOGL,2026-07-22,0001652044-26-000066
GS,2012-01-18,0001193125-12-014742
GS,2012-04-17,0001193125-12-165456
GS,2012-07-17,0001193125-12-304034
GS,2012-10-16,0001193125-12-423983
GS,2013-01-16,0001193125-13-013894
GS,2013-04-16,0001193125-13-155912
GS,2013-07-16,0001193125-13-291263
GS,2013-10-17,0001193125-13-401729
GS,2014-01-16,0001193125-14-012683
GS,2014-04-17,0001193125-14-146728
GS,2014-07-15,0001193125-14-268452
GS,2014-10-16,0001193125-14-373243
GS,2015-01-16,0001193125-15-012516
GS,2015-04-16,0001193125-15-132213
GS,2015-07-16,0001193125-15-254329
GS,2015-10-15,0001193125-15-344246
GS,2016-01-20,0001193125-16-433035
GS,2016-04-19,0001193125-16-545608
GS,2016-07-19,0001193125-16-650708
GS,2016-10-18,0001193125-16-740207
GS,2017-01-18,0001193125-17-011736
GS,2017-04-18,0001193125-17-126730
GS,2017-07-18,0001193125-17-229806
GS,2017-10-17,0001193125-17-311348
GS,2018-01-17,0001193125-18-011730
GS,2018-04-17,0001193125-18-119196
GS,2018-07-17,0001193125-18-219187
GS,2018-10-16,0001193125-18-299741
GS,2019-01-16,0001193125-19-010282
GS,2019-04-15,0001193125-19-105761
GS,2019-07-16,0001193125-19-194371
GS,2019-10-15,0001193125-19-267273
GS,2020-01-15,0001193125-20-007648
GS,2020-04-15,0001193125-20-107629
GS,2020-07-15,0001193125-20-192968
GS,2020-07-24,0001193125-20-198162
GS,2020-10-14,0001193125-20-268983
GS,2020-10-22,0001193125-20-274226
GS,2021-01-19,0001193125-21-010808
GS,2021-04-14,0001193125-21-115509
GS,2021-07-13,0001193125-21-213604
GS,2021-10-15,0001193125-21-299511
GS,2022-01-18,0001193125-22-010560
GS,2022-04-14,0001193125-22-104958
GS,2022-07-18,0001193125-22-195706
GS,2022-10-18,0001193125-22-264131
GS,2023-01-17,0001193125-23-008906
GS,2023-04-18,0001193125-23-104264
GS,2023-07-19,0001193125-23-189212
GS,2023-10-17,0001193125-23-257291
GS,2024-01-16,0001193125-24-008077
GS,2024-04-15,0001193125-24-095511
GS,2024-07-15,0001193125-24-178830
GS,2024-10-15,0001193125-24-237206
GS,2025-01-15,0001193125-25-006554
GS,2025-04-14,0001193125-25-079625
GS,2025-07-16,0001193125-25-159560
GS,2025-10-14,0001193125-25-238058
GS,2026-01-08,0000886982-26-000004
GS,2026-01-15,0000886982-26-000008
GS,2026-04-13,0000886982-26-000096
GS,2026-07-14,0000886982-26-000294
HD,2012-02-21,0001193125-12-069075
HD,2012-05-15,0000354950-12-000007
HD,2012-08-14,0000354950-12-000022
HD,2012-11-13,0000354950-12-000029
HD,2013-02-26,0000354950-13-000003
HD,2013-05-21,0000354950-13-000011
HD,2013-08-20,0000354950-13-000030
HD,2013-11-19,0000354950-13-000043
HD,2014-02-25,0000354950-14-000003
HD,2014-05-20,0000354950-14-000011
HD,2014-08-19,0000354950-14-000028
HD,2014-11-18,0000354950-14-000045
HD,2015-02-24,0000354950-15-000006
HD,2015-05-19,0000354950-15-000013
HD,2015-08-18,0000354950-15-000029
HD,2015-11-17,0000354950-15-000045
HD,2016-02-23,0000354950-16-000056
HD,2016-05-17,0000354950-16-000063
HD,2016-08-16,0000354950-16-000079
HD,2016-11-15,0000354950-16-000092
HD,2017-02-21,0000354950-17-000002
HD,2017-05-16,0000354950-17-000009
HD,2017-08-15,0000354950-17-000029
HD,2017-11-14,0000354950-17-000042
HD,2018-02-20,0000354950-18-000003
HD,2018-05-15,0000354950-18-000023
HD,2018-08-14,0000354950-18-000047
HD,2018-11-13,0000354950-18-000055
HD,2019-02-26,0000354950-19-000003
HD,2019-05-21,0000354950-19-000020
HD,2019-08-20,0000354950-19-000054
HD,2019-11-19,0000354950-19-000061
HD,2020-02-25,0000354950-20-000010
HD,2020-05-19,0000354950-20-000031
HD,2020-08-18,0000354950-20-000059
HD,2020-11-17,0000354950-20-000094
HD,2021-02-23,0000354950-21-000052
HD,2021-05-18,0000354950-21-000121
HD,2021-08-17,0000354950-21-000181
HD,2021-11-16,0000354950-21-000216
HD,2022-02-22,0000354950-22-000025
HD,2022-05-17,0000354950-22-000125
HD,2022-08-16,0000354950-22-000185
HD,2022-11-15,0000354950-22-000219
HD,2023-02-21,0000354950-23-000025
HD,2023-05-16,0000354950-23-000110
HD,2023-08-15,0000354950-23-000180
HD,2023-11-14,0000354950-23-000228
HD,2024-02-20,0000354950-24-000031
HD,2024-05-14,0000354950-24-000118
HD,2024-08-13,0000354950-24-000189
HD,2024-11-12,0000354950-24-000227
HD,2025-02-25,0000354950-25-000030
HD,2025-05-20,0000354950-25-000133
HD,2025-08-19,0000354950-25-000195
HD,2025-11-18,0000354950-25-000238
HD,2026-02-24,0000354950-26-000026
HD,2026-05-19,0000354950-26-000101
HD,2026-08-18,0000354950-26-000145
HON,2012-01-27,0000930413-12-000308
HON,2012-04-20,0000930413-12-002311
HON,2012-07-18,0000930413-12-003972
HON,2012-10-19,0000930413-12-005797
HON,2013-01-25,0000930413-13-000350
HON,2013-04-19,0000930413-13-002323
HON,2013-07-19,0000930413-13-003890
HON,2013-10-18,0000930413-13-004986
HON,2014-01-24,0000930413-14-000294
HON,2014-04-17,0000930413-14-001827
HON,2014-05-29,0000930413-14-002676
HON,2014-07-18,0000930413-14-003253
HON,2014-08-06,0000930413-14-003549
HON,2014-10-17,0000930413-14-004351
HON,2015-01-23,0000930413-15-000193
HON,2015-04-17,0000930413-15-001797
HON,2015-07-17,0000930413-15-003077
HON,2015-10-16,0000930413-15-004006
HON,2016-01-29,0000930413-16-005153
HON,2016-04-22,0000930413-16-006535
HON,2016-07-22,0000930413-16-007663
HON,2016-10-06,0000930413-16-008408
HON,2016-10-21,0000930413-16-008528
HON,2017-01-27,0000930413-17-000213
HON,2017-04-21,0000930413-17-001642
HON,2017-07-21,0000930413-17-002529
HON,2017-10-11,0000930413-17-003540
HON,2017-10-20,0000930413-17-003584
HON,2017-12-12,0000930413-17-004027
HON,2018-01-26,0000930413-18-000180
HON,2018-04-20,0000930413-18-001358
HON,2018-07-20,0000930413-18-002301
HON,2018-10-19,0000930413-18-003112
HON,2018-10-19,0000930413-18-003108
HON,2019-02-01,0000930413-19-000246
HON,2019-04-18,0000930413-19-001231
HON,2019-07-18,0000773840-19-000015
HON,2019-07-18,0000773840-19-000012
HON,2019-10-17,0000773840-19-000025
HON,2020-01-31,0000773840-20-000005
HON,2020-05-01,0000773840-20-000024
HON,2020-07-24,0000773840-20-000037
HON,2020-10-23,0000773840-20-000041
HON,2020-10-30,0000773840-20-000047
HON,2021-01-29,0000773840-21-000005
HON,2021-04-23,0000773840-21-000030
HON,2021-07-23,0000773840-21-000055
HON,2021-10-22,0000773840-21-000064
HON,2022-02-03,0000773840-22-000009
HON,2022-04-29,0000773840-22-000035
HON,2022-07-28,0000773840-22-000052
HON,2022-10-27,0000773840-22-000069
HON,2023-02-02,0000773840-23-000004
HON,2023-04-27,0000773840-23-000035
HON,2023-07-27,0000773840-23-000070
HON,2023-10-10,0000773840-23-000076
HON,2023-10-26,0000773840-23-000083
HON,2023-12-11,0000773840-23-000092
HON,2024-02-01,0000773840-24-000007
HON,2024-04-25,0000773840-24-000045
HON,2024-06-03,0000773840-24-000066
HON,2024-07-10,0000773840-24-000075
HON,2024-07-25,0000773840-24-000081
HON,2024-10-24,0000773840-24-000097
HON,2025-02-06,0000773840-25-000005
HON,2025-04-29,0000773840-25-000035
HON,2025-07-24,0000773840-25-000062
HON,2025-10-23,0000773840-25-000104
HON,2025-12-22,0000773840-25-000125
HON,2026-01-29,0000773840-26-000006
HON,2026-04-23,0000773840-26-000055
HON,2026-06-29,0000773840-26-000084
HON,2026-07-23,0000773840-26-000120
IBM,2012-01-19,0001104659-12-002881
IBM,2012-01-20,0001104659-12-003007
IBM,2012-04-17,0001104659-12-025929
IBM,2012-04-18,0001104659-12-026016
IBM,2012-07-18,0001104659-12-049586
IBM,2012-07-19,0001104659-12-049718
IBM,2012-10-16,0001104659-12-069402
IBM,2012-10-17,0001104659-12-069506
IBM,2013-01-22,0001104659-13-003825
IBM,2013-01-23,0001104659-13-004014
IBM,2013-04-18,0001104659-13-030628
IBM,2013-04-19,0001104659-13-030878
IBM,2013-07-17,0001104659-13-054901
IBM,2013-07-18,0001104659-13-055051
IBM,2013-10-16,0001104659-13-075880
IBM,2013-10-17,0001104659-13-076116
IBM,2014-01-21,0001104659-14-003343
IBM,2014-01-22,0001104659-14-003556
IBM,2014-04-16,0001104659-14-028123
IBM,2014-04-17,0001104659-14-028441
IBM,2014-07-17,0001104659-14-052018
IBM,2014-07-18,0001104659-14-052217
IBM,2014-10-20,0001104659-14-072479
IBM,2014-10-20,0001104659-14-072339
IBM,2015-01-20,0001104659-15-003332
IBM,2015-01-21,0001104659-15-003681
IBM,2015-04-20,0001104659-15-028716
IBM,2015-04-21,0001104659-15-029079
IBM,2015-07-20,0001104659-15-051905
IBM,2015-07-21,0001104659-15-052063
IBM,2015-10-19,0001104659-15-071368
IBM,2015-10-20,0001104659-15-071586
IBM,2016-01-19,0001104659-16-090410
IBM,2016-01-20,0001104659-16-090677
IBM,2016-01-20,0001104659-16-090528
IBM,2016-04-18,0001104659-16-112120
IBM,2016-04-19,0001104659-16-112501
IBM,2016-07-18,0001104659-16-133009
IBM,2016-10-17,0001104659-16-150502
IBM,2017-01-19,0001104659-17-003081
IBM,2017-04-18,0001104659-17-024159
IBM,2017-07-18,0001104659-17-045578
IBM,2017-10-17,0001104659-17-062532
IBM,2018-01-18,0001104659-18-002862
IBM,2018-04-17,0001104659-18-024512
IBM,2018-07-18,0001104659-18-045757
IBM,2018-10-16,0001104659-18-062295
IBM,2019-01-22,0001104659-19-002755
IBM,2019-04-16,0001104659-19-021671
IBM,2019-07-17,0001558370-19-006130
IBM,2019-10-16,0001558370-19-008923
IBM,2020-01-21,0001558370-20-000200
IBM,2020-04-20,0001558370-20-004062
IBM,2020-07-20,0001558370-20-008241
IBM,2020-10-08,0001104659-20-113260
IBM,2020-10-19,0001558370-20-011556
IBM,2021-01-21,0001558370-21-000327
IBM,2021-04-19,0001558370-21-004470
IBM,2021-07-19,0001558370-21-009005
IBM,2021-10-20,0001558370-21-013312
IBM,2021-12-27,0001558370-21-017039
IBM,2022-01-24,0001558370-22-000384
IBM,2022-04-19,0001558370-22-005584
IBM,2022-07-18,0001558370-22-010793
IBM,2022-10-19,0001558370-22-015079
IBM,2023-01-25,0001558370-23-000529
IBM,2023-04-19,0001558370-23-006218
IBM,2023-07-19,0000051143-23-000010
IBM,2023-10-25,0000051143-23-000026
IBM,2024-01-24,0000051143-24-000004
IBM,2024-04-24,0000051143-24-000018
IBM,2024-07-24,0000051143-24-000033
IBM,2024-10-23,0000051143-24-000043
IBM,2025-01-29,0000051143-25-000005
IBM,2025-04-23,0000051143-25-000026
IBM,2025-07-23,0000051143-25-000048
IBM,2025-10-22,0000051143-25-000061
IBM,2026-01-28,0000051143-26-000004
IBM,2026-04-22,0000051143-26-000036
IBM,2026-07-14,0000051143-26-000070
IBM,2026-07-22,0000051143-26-000077
ICE,2014-02-11,0001188112-14-000309
ICE,2014-05-08,0001571049-14-001565
ICE,2014-08-07,0001571049-14-003761
ICE,2014-11-04,0001571049-14-005757
ICE,2015-02-05,0001571049-15-000803
ICE,2015-05-05,0001571049-15-003589
ICE,2015-08-05,0001571049-15-006217
ICE,2015-10-28,0001571049-15-008467
ICE,2016-02-04,0001571049-16-011478
ICE,2016-05-04,0001571049-16-014747
ICE,2016-08-03,0001571049-16-017027
ICE,2016-11-01,0001571049-16-019253
ICE,2017-02-07,0001571049-17-001071
ICE,2017-05-03,0001571049-17-004362
ICE,2017-08-03,0001144204-17-040111
ICE,2017-11-02,0001144204-17-055646
ICE,2018-02-07,0001144204-18-006104
ICE,2018-05-03,0001144204-18-024925
ICE,2018-08-02,0001144204-18-041532
ICE,2018-10-31,0001144204-18-056286
ICE,2019-02-07,0001144204-19-005443
ICE,2019-05-02,0001144204-19-023120
ICE,2019-08-01,0001144204-19-037044
ICE,2019-10-31,0001104659-19-058067
ICE,2020-02-06,0001104659-20-011620
ICE,2020-04-30,0001104659-20-053886
ICE,2020-07-30,0001104659-20-088131
ICE,2020-10-29,0001104659-20-119255
ICE,2021-02-04,0001104659-21-011938
ICE,2021-04-29,0001104659-21-056943
ICE,2021-07-29,0001104659-21-097258
ICE,2021-10-28,0001104659-21-130720
ICE,2022-02-03,0001104659-22-011150
ICE,2022-05-05,0001104659-22-056151
ICE,2022-08-04,0001104659-22-085879
ICE,2022-10-28,0001104659-22-112514
ICE,2022-11-03,0001104659-22-114211
ICE,2023-02-02,0001104659-23-009568
ICE,2023-05-04,0001104659-23-055780
ICE,2023-08-03,0001104659-23-087043
ICE,2023-11-02,0001104659-23-113586
ICE,2024-02-08,0001104659-24-011936
ICE,2024-05-02,0001104659-24-055999
ICE,2024-08-01,0001104659-24-084630
ICE,2024-10-31,0001104659-24-112854
ICE,2025-02-06,0001104659-25-009884
ICE,2025-05-01,0001104659-25-043034
ICE,2025-07-31,0001104659-25-072465
ICE,2025-10-30,0001104659-25-104017
ICE,2026-02-05,0001104659-26-010646
ICE,2026-04-30,0001104659-26-052145
ICE,2026-07-30,0001104659-26-088462
INTU,2012-02-21,0000896878-12-000035
INTU,2012-05-17,0000896878-12-000061
INTU,2012-08-21,0000896878-12-000118
INTU,2012-11-15,0000896878-12-000159
INTU,2013-02-07,0000896878-13-000036
INTU,2013-02-21,0000896878-13-000043
INTU,2013-05-21,0000896878-13-000065
INTU,2013-08-20,0000896878-13-000112
INTU,2013-11-21,0000896878-13-000161
INTU,2014-02-11,0000896878-14-000030
INTU,2014-02-20,0000896878-14-000037
INTU,2014-05-20,0000896878-14-000049
INTU,2014-08-21,0000896878-14-000117
INTU,2014-11-20,0000896878-14-000184
INTU,2015-02-19,0000896878-15-000032
INTU,2015-05-21,0000896878-15-000048
INTU,2015-08-20,0000896878-15-000111
INTU,2015-11-19,0000896878-15-000138
INTU,2016-02-25,0000896878-16-000195
INTU,2016-05-24,0000896878-16-000223
INTU,2016-08-23,0000896878-16-000275
INTU,2016-11-17,0000896878-16-000314
INTU,2017-02-08,0000896878-17-000024
INTU,2017-02-23,0000896878-17-000028
INTU,2017-05-23,0000896878-17-000047
INTU,2017-08-22,0000896878-17-000117
INTU,2017-11-20,0000896878-17-000168
INTU,2018-02-09,0000896878-18-000030
INTU,2018-02-22,0000896878-18-000034
INTU,2018-05-22,0000896878-18-000073
INTU,2018-07-18,0000896878-18-000109
INTU,2018-08-23,0000896878-18-000162
INTU,2018-11-19,0000896878-18-000209
INTU,2019-02-21,0000896878-19-000040
INTU,2019-05-23,0000896878-19-000076
INTU,2019-08-22,0000896878-19-000128
INTU,2019-11-21,0000896878-19-000172
INTU,2020-02-24,0001193125-20-046463
INTU,2020-05-07,0000896878-20-000053
INTU,2020-05-21,0000896878-20-000063
INTU,2020-08-25,0000896878-20-000143
INTU,2020-11-19,0000896878-20-000221
INTU,2020-12-07,0001628280-20-017160
INTU,2021-02-09,0000896878-21-000049
INTU,2021-02-23,0000896878-21-000057
INTU,2021-05-11,0000896878-21-000108
INTU,2021-05-25,0000896878-21-000114
INTU,2021-08-24,0000896878-21-000205
INTU,2021-11-18,0000896878-21-000258
INTU,2022-02-14,0000896878-22-000005
INTU,2022-02-24,0000896878-22-000007
INTU,2022-05-24,0000896878-22-000019
INTU,2022-08-23,0000896878-22-000025
INTU,2022-11-01,0000896878-22-000030
INTU,2022-11-29,0000896878-22-000035
INTU,2023-02-23,0000896878-23-000009
INTU,2023-05-23,0000896878-23-000019
INTU,2023-08-24,0000896878-23-000031
INTU,2023-11-28,0000896878-23-000039
INTU,2024-02-22,0000896878-24-000009
INTU,2024-05-23,0000896878-24-000024
INTU,2024-08-22,0000896878-24-000035
INTU,2024-11-21,0000896878-24-000051
INTU,2025-02-25,0000896878-25-000013
INTU,2025-05-22,0000896878-25-000020
INTU,2025-08-21,0000896878-25-000031
INTU,2025-11-20,0000896878-25-000046
INTU,2026-02-26,0000896878-26-000012
