panel,device,phi,cost_bps,mmf,CAGR,Sharpe,MaxDD,Calmar,H1,H2,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,IS_Sharpe,turnover_yr,sweep_turnover_yr,mean_gross,mean_sweep_w,FULL_pass4a,FULL_pass4b,FULL_L_H1,FULL_L_H2,FULL_L_OOS,FULL_L_DD,FULL_L_CAGR,OOS_pass4a,OOS_pass4b,OOS_L_H1,OOS_L_H2,OOS_L_OOS,OOS_L_DD,OOS_L_CAGR
B136,RG100,1.0,0.0,True,0.12538476416653999,1.138421130216956,-0.17966599081688428,0.6978770083111179,1.2416841592996615,1.049589587516839,0.1284803355432811,1.1445513632064948,-0.17966599081688406,1.1309104570184476,4.906022705624988,0.1426085419764663,1.0000000000000004,0.25851194830674606,False,True,True,True,True,True,True,False,True,True,True,True,True,True
B136,RG100,1.0,10.0,False,0.11987395438602544,1.0930036341713876,-0.18112275422094581,0.6618381820750974,1.1970870061303027,1.0033061164271861,0.12288503690062824,1.099409263888879,-0.18112275422094593,1.0851327537725444,4.906022705624988,0.1426085419764663,1.0000000000000004,0.25851194830674606,False,True,True,True,True,True,True,False,True,True,True,True,True,True
B136,RG100,1.0,10.0,True,0.12003353926061533,1.0943055983745633,-0.18109712478825868,0.6628130590199057,1.1984932144607467,1.0045212290916063,0.12303721073192375,1.1006179646249867,-0.1810971247882588,1.0865534750468402,4.906022705624988,0.1426085419764663,1.0000000000000004,0.25851194830674606,False,True,True,True,True,True,True,False,True,True,True,True,True,True
B136,RG100,1.0,25.0,False,0.11165599599495257,1.0247814602320842,-0.18330532705368308,0.6091257564067019,1.1300803304131075,0.9337982674142855,0.11454169957378268,1.031598494019004,-0.18330532705368296,1.0163725311274905,4.906022705624988,0.1426085419764663,1.0000000000000004,0.25851194830674606,False,True,True,True,True,True,True,False,True,True,True,True,True,True
B136,RG100,1.0,25.0,True,0.11205215846437011,1.0280406218289235,-0.18324136930166246,0.6115003336386524,1.1335997924932206,0.9368406752948313,0.11491942506674402,1.0346252463652839,-0.18324136930166213,1.019927566942137,4.906022705624988,0.1426085419764663,1.0000000000000004,0.25851194830674606,False,True,True,True,True,True,True,False,True,True,True,True,True,True
B136,RG100,1.0,50.0,False,0.0980871255978506,0.9109186484133454,-0.19322822342170298,0.5076231818567435,1.0182019710467631,0.8178294926783283,0.10076743616026462,0.9184149237563718,-0.19322822342170276,0.9016215552103096,4.906022705624988,0.1426085419764663,1.0000000000000004,0.25851194830674606,False,False,True,False,True,True,False,False,False,True,False,True,True,False
B136,RG100,1.0,50.0,True,0.09887020138521163,0.9174450601981625,-0.19262047490886414,0.5132901963407097,1.0252473419570118,0.8239241325858304,0.10151393858502433,0.9244796349543635,-0.1926204749088649,0.9087354990733383,4.906022705624988,0.1426085419764663,1.0000000000000004,0.25851194830674606,False,False,True,False,True,True,False,False,False,True,False,True,True,False
B136,BETA,0.0,0.0,False,0.12916768065971973,1.0471547146336462,-0.2369988926165616,0.5450138573799118,1.1546137932813942,0.952658741134477,0.1284530308657288,1.0321409152108632,-0.23699889261656204,1.0657674786253277,3.142847356564988,0.0037873289606437386,0.7502140167188263,0.0,False,False,True,True,True,False,True,False,False,True,True,True,False,True
B136,BETA,0.0,0.0,True,0.12916768065971973,1.0471547146336462,-0.2369988926165616,0.5450138573799118,1.1546137932813942,0.952658741134477,0.1284530308657288,1.0321409152108632,-0.23699889261656204,1.0657674786253277,3.142847356564988,0.0037873289606437386,0.7502140167188263,0.0,False,False,True,True,True,False,True,False,False,True,True,True,False,True
B136,BETA,0.0,10.0,False,0.12562189680355917,1.0214438904091985,-0.23801801681918278,0.5277831421433591,1.129529485578354,0.9263347896147659,0.1248188253574436,1.0060357440243155,-0.23801801681918333,1.0405526795516953,3.142847356564988,0.0037873289606437386,0.7502140167188263,0.0,False,False,True,True,True,False,True,False,False,True,True,True,False,True
B136,BETA,0.0,10.0,True,0.12562616156840822,1.0214747724500288,-0.2380167240738834,0.527803926624132,1.1295598614203795,0.9263662175084413,0.1248231594858018,1.00606675322864,-0.2380167240738834,1.040583404775258,3.142847356564988,0.0037873289606437386,0.7502140167188263,0.0,False,False,True,True,True,False,True,False,False,True,True,True,False,True
B136,BETA,0.0,25.0,False,0.12032336122001541,0.9828621715272642,-0.23954507665708025,0.5022994540282864,1.0918791958384013,0.8868406828193057,0.11938870239818167,0.9668663790928088,-0.23954507665707991,1.0027102294245367,3.142847356564988,0.0037873289606437386,0.7502140167188263,0.0,False,False,True,True,True,False,True,False,False,True,True,True,False,True
B136,BETA,0.0,25.0,True,0.12033397446114269,0.982939405610423,-0.23954184951199753,0.5023505275019416,1.0919551583849654,0.886919283870242,0.11939948713264092,0.966943940914849,-0.23954184951199764,1.0027870586368715,3.142847356564988,0.0037873289606437386,0.7502140167188263,0.0,False,False,True,True,True,False,True,False,False,True,True,True,False,True
B136,BETA,0.0,50.0,False,0.1115459139885786,0.9185309313631523,-0.24208584233953845,0.4607700843245903,1.0290777485224964,0.8210085627933855,0.11039470873118873,0.9015662980940149,-0.24208584233953856,0.939598077925586,3.142847356564988,0.0037873289606437386,0.7502140167188263,0.0,False,False,True,False,True,False,True,False,False,True,False,True,False,True
B136,BETA,0.0,50.0,True,0.11156697918682812,0.9186854547295487,-0.24207940375951875,0.46086935713729105,1.0292297136622466,0.8211658235578686,0.11041611059216172,0.9017215057960163,-0.24207940375951886,0.9397517536063329,3.142847356564988,0.0037873289606437386,0.7502140167188263,0.0,False,False,True,False,True,False,True,False,False,True,False,True,False,True
B136,BETA,0.25,0.0,False,0.13010133619822906,1.054578188920105,-0.23596322279229442,0.5513627702599663,1.1605298804259152,0.961650713391972,0.12966273103184922,1.040932185515909,-0.2359632227922943,1.071526247360945,3.1815454783160595,0.042474635550747236,0.8126610273788916,0.06754439688762863,False,False,True,True,True,False,True,False,False,True,True,True,False,True
B136,BETA,0.25,0.0,True,0.13010133619822906,1.054578188920105,-0.23596322279229442,0.5513627702599663,1.1605298804259152,0.961650713391972,0.12966273103184922,1.040932185515909,-0.2359632227922943,1.071526247360945,3.1815454783160595,0.042474635550747236,0.8126610273788916,0.06754439688762863,False,False,True,True,True,False,True,False,False,True,True,True,False,True
B136,BETA,0.25,10.0,False,0.126509021008975,1.0285297267142917,-0.23699822518135805,0.5337973350313765,1.135081518844789,0.9350108460352874,0.12598180772744083,1.0145130144442365,-0.23699822518135782,1.0459443691059973,3.1815454783160595,0.042474635550747236,0.8126610273788916,0.06754439688762863,False,False,True,True,True,False,True,False,False,True,True,True,False,True
B136,BETA,0.25,10.0,True,0.1265568786272404,1.0288758811354728,-0.23698250281978006,0.5340346950571456,1.135434750740297,0.9353517958029343,0.12602915120758262,1.0148507399614888,-0.23698250281978017,1.0463010946366769,3.1815454783160595,0.042474635550747236,0.8126610273788916,0.06754439688762863,False,False,True,True,True,False,True,False,False,True,True,True,False,True
B136,BETA,0.25,25.0,False,0.12114120708125187,0.9894410471549007,-0.2385490466410526,0.5078251570777996,1.0968846834668347,0.8950423050058702,0.12048213555864296,0.9748720244789194,-0.2385490466410528,1.0075509270097551,3.1815454783160595,0.042474635550747236,0.8126610273788916,0.06754439688762863,False,False,True,True,True,False,True,False,False,True,True,True,False,True
B136,BETA,0.25,25.0,True,0.12126030054176806,0.9903067483706076,-0.23850979853415688,0.5084080456526923,1.0977680276017556,0.8958950272006779,0.12059993671948588,0.9757167593482029,-0.2385097985341572,1.0084429259537289,3.1815454783160595,0.042474635550747236,0.8126610273788916,0.06754439688762863,False,False,True,True,True,False,True,False,False,True,True,True,False,True
B136,BETA,0.25,50.0,False,0.11224966889170696,0.9242639691382414,-0.24112926680578284,0.46551656867981217,1.0331715392776355,0.8284183972123691,0.11137362264684758,0.9087846639545216,-0.24112926680578306,0.943519913310586,3.1815454783160595,0.042474635550747236,0.8126610273788916,0.06754439688762863,False,False,True,True,True,False,True,False,False,True,False,True,False,True
B136,BETA,0.25,50.0,True,0.11248603139554558,0.92599597390405,-0.24105096303781037,0.4666483385005246,1.0349386815105868,0.8301245338437542,0.1116073777785882,0.9104750731150384,-0.24105096303781037,0.9453040994568275,3.1815454783160595,0.042474635550747236,0.8126610273788916,0.06754439688762863,False,False,True,True,True,False,True,False,False,True,False,True,False,True
B136,BETA,0.5,0.0,False,0.1310350301875416,1.0619627636355937,-0.2349265604458367,0.5577701811956348,1.1664325714233124,0.9705844864483072,0.1308727136914456,1.0496599359093017,-0.23492656044583649,1.0772751241377736,3.2201660593438537,0.08107338900497214,0.8751076937094501,0.13004439688762864,False,False,True,True,True,False,True,False,False,True,True,True,False,True
B136,BETA,0.5,0.0,True,0.1310350301875416,1.0619627636355937,-0.2349265604458367,0.5577701811956348,1.1664325714233124,0.9705844864483072,0.1308727136914456,1.0496599359093017,-0.23492656044583649,1.0772751241377736,3.2201660593438537,0.08107338900497214,0.8751076937094501,0.13004439688762864,False,False,True,True,True,False,True,False,False,True,True,True,False,True
B136,BETA,0.5,10.0,False,0.12739620028844656,1.0355779945211605,-0.23597743388298087,0.5398660295273031,1.1406208583398343,0.943630450620631,0.12714500963066544,1.0229285328201263,-0.23597743388298087,1.0513268500383846,3.2201660593438537,0.08107338900497214,0.8751076937094501,0.13004439688762864,False,False,True,True,True,False,True,False,False,True,True,True,False,True
B136,BETA,0.5,10.0,True,0.12748762156311377,1.0362392113794774,-0.23594729308485707,0.5403224588690814,1.1412967313896993,0.9442807698586868,0.12723541013566697,1.0235728119774528,-0.23594729308485707,1.0520093422088748,3.2201660593438537,0.08107338900497214,0.8751076937094501,0.13004439688762864,False,False,True,True,True,False,True,False,False,True,True,True,False,True
B136,BETA,0.5,25.0,False,0.12195913881444875,0.9959843394999232,-0.23755200552677758,0.5133997439592282,1.1018785217568106,0.903190082807341,0.12157570039337862,0.9828185559195188,-0.2375520055267779,1.0123834330708814,3.2201660593438537,0.08107338900497214,0.8751076937094501,0.13004439688762864,False,False,True,True,True,False,True,False,False,True,True,True,False,True
B136,BETA,0.5,25.0,True,0.12218663378249817,0.9976379956052224,-0.2374767651265388,0.5145203730453014,1.103568719721137,0.9048165598960782,0.12180063075615544,0.9844300726306793,-0.23747676512653915,1.0140900256048648,3.2201660593438537,0.08107338900497214,0.8751076937094501,0.13004439688762864,False,False,True,True,True,False,True,False,False,True,True,True,False,True
B136,BETA,0.5,50.0,False,0.11295357639296078,0.9299647115800812,-0.24017165917001637,0.4703035186720406,1.0372554085967072,0.8357787048933835,0.11235253910176635,0.9159482843067681,-0.24017165917001626,0.947435242819253,3.2201660593438537,0.08107338900497214,0.8751076937094501,0.13004439688762864,False,False,True,True,True,False,True,False,False,True,False,True,False,True
B136,BETA,0.5,50.0,True,0.11340505994986882,0.9332732040076075,-0.24002154994205283,0.47247865859231236,1.0406366919218717,0.8390330235240672,0.1127988519486478,0.9191731535300484,-0.24002154994205271,0.9508488018037324,3.2201660593438537,0.08107338900497214,0.8751076937094501,0.13004439688762864,False,False,True,True,True,False,True,False,False,True,False,True,False,True
B136,BETA,0.75,0.0,False,0.13196876161125548,1.069307181230278,-0.2338889049556141,0.5642369467517052,1.172321182186942,0.979458306881628,0.13208297727807072,1.058322419472626,-0.2338889049556142,1.08301349998674,3.2587129740452903,0.11958752089309377,0.9375540173650918,0.1925443968876286,False,False,True,True,True,False,True,False,False,True,True,True,False,True
B136,BETA,0.75,0.0,True,0.13196876161125548,1.069307181230278,-0.2338889049556141,0.5642369467517052,1.172321182186942,0.979458306881628,0.13208297727807072,1.058322419472626,-0.2338889049556142,1.08301349998674,3.2587129740452903,0.11958752089309377,0.9375540173650918,0.1925443968876286,False,False,True,True,True,False,True,False,False,True,True,True,False,True
B136,BETA,0.75,10.0,False,0.1282834294355253,1.042587457552436,-0.23495564538050961,0.5459899855897092,1.1461468839021471,0.9521918245975405,0.12830841679324445,1.0312805188348075,-0.23495564538050961,1.0566995928228635,3.2587129740452903,0.11958752089309377,0.9375540173650918,0.1925443968876286,False,False,True,True,True,False,True,False,False,True,True,True,False,True
B136,BETA,0.75,10.0,True,0.12841838938202788,1.043563514015843,-0.23491109746004957,0.5466680406781016,1.1471451395940349,0.9531513783979556,0.12844193350136868,1.0322312162128622,-0.2349110974600498,1.0577075579210327,3.2587129740452903,0.11958752089309377,0.9375540173650918,0.1925443968876286,False,False,True,True,True,False,True,False,False,True,True,True,False,True
B136,BETA,0.75,25.0,False,0.1227771449569326,1.0024908445168799,-0.2365539603736968,0.5190238403236836,1.1068601863032668,0.9112822001938075,0.12266936373073567,0.9907041438263416,-0.2365539603736967,1.0172073370343448,3.2587129740452903,0.11958752089309377,0.9375540173650918,0.1925443968876286,False,False,True,True,True,False,True,False,False,True,True,True,False,True
B136,BETA,0.75,25.0,True,0.12311297322240922,1.0049319108844417,-0.2364427566829831,0.5206882839192922,1.1093566015087677,0.9136821091514145,0.12300156468411227,0.9930821187262869,-0.23644275668298298,1.0197277971816419,3.2587129740452903,0.11958752089309377,0.9375540173650918,0.1925443968876286,False,False,True,True,True,False,True,False,False,True,True,True,False,True
B136,BETA,0.75,50.0,False,0.11365761467649138,0.9356320092076678,-0.2392130341259825,0.47513136184976085,1.0413289913507005,0.8430876097269655,0.11333139385731728,0.9230552496157972,-0.23921303412598216,0.9513438535919175,3.2587129740452903,0.11958752089309377,0.9375540173650918,0.1925443968876286,False,False,True,True,True,False,True,False,False,True,False,True,False,True
B136,BETA,0.75,50.0,True,0.11432406394261241,0.9405159302510432,-0.23899117982870577,0.47836101744237125,1.0463231627174712,0.8478895012826246,0.11399052559646727,0.9278139707207647,-0.23899117982870588,0.9563853489796603,3.2587129740452903,0.11958752089309377,0.9375540173650918,0.1925443968876286,False,False,True,True,True,False,True,False,False,True,True,True,False,True
B136,BETA,1.0,0.0,False,0.13290252945196301,1.0766101965752868,-0.23285025569980988,0.5707639403381232,1.1781950258990415,0.9882704556091512,0.13329352022298147,1.0669179268004172,-0.23285025569980977,1.0887407628608174,3.297207521817442,0.15803906190492661,1.0000000000000002,0.2550443968876286,False,False,True,True,True,False,True,False,False,True,True,True,False,True
B136,BETA,1.0,0.0,True,0.13290252945196301,1.0766101965752868,-0.23285025569980988,0.5707639403381232,1.1781950258990415,0.9882704556091512,0.13329352022298147,1.0669179268004172,-0.23285025569980977,1.0887407628608174,3.297207521817442,0.15803906190492661,1.0000000000000002,0.2550443968876286,False,False,True,True,True,False,True,False,False,True,True,True,False,True
B136,BETA,1.0,10.0,False,0.12917068321805947,1.0495567290190684,-0.2339328530830881,0.5521699133562088,1.1516589477026213,0.9606929410783636,0.12947198317465647,1.0395669728514465,-0.23393285308308842,1.0620620204853661,3.297207521817442,0.15803906190492661,1.0000000000000002,0.2550443968876286,False,False,True,True,True,False,True,False,False,True,True,True,False,True
B136,BETA,1.0,10.0,True,0.129349181877481,1.0508475588794983,-0.23387390948881348,0.5530723036195192,1.1529792917346953,0.9619619218159959,0.12964872141848782,1.0408242592893202,-0.2338739094888137,1.0633951359402207,3.297207521817442,0.15803906190492661,1.0000000000000002,0.2550443968876286,False,False,True,True,True,False,True,False,False,True,True,True,False,True
B136,BETA,1.0,25.0,False,0.12359516422573935,1.0089589651086477,-0.23555489566495025,0.5246979218022251,1.1118290877637849,0.91931617272385,0.12376301338291551,0.9985263572502339,-0.23555489566495036,1.0220221145161168,3.297207521817442,0.15803906190492661,1.0000000000000002,0.2550443968876286,False,False,True,True,True,False,True,False,False,True,True,True,False,True
B136,BETA,1.0,25.0,True,0.1240393198621772,1.0121872865288233,-0.23540775801902847,0.5269126255904908,1.1151309942018608,0.9224900046008067,0.12420274112152452,1.001671228321548,-0.23540775801902902,1.0253556442292295,3.297207521817442,0.15803906190492661,1.0000000000000002,0.2550443968876286,False,False,True,True,True,False,True,False,False,True,True,True,False,True
B136,BETA,1.0,50.0,False,0.1143616630900901,0.9412639204174004,-0.23825336135360076,0.48000020835114965,1.045391795752395,0.8503418760601016,0.11430996595981746,0.9301024211298632,-0.23825336135360087,0.9552453089178325,3.297207521817442,0.15803906190492661,1.0000000000000002,0.2550443968876286,False,False,True,True,True,False,True,False,False,True,True,True,False,True
B136,BETA,1.0,50.0,True,0.11524304636210969,0.9477229825077765,-0.23795982303116336,0.4842962349447427,1.0519974233680556,0.8566923455142557,0.11518240546269065,0.9363958955192295,-0.23795982303116336,0.9619131602992153,3.297207521817442,0.15803906190492661,1.0000000000000002,0.2550443968876286,False,False,True,True,True,False,True,False,False,True,True,True,False,True
B136,EWALL,0.0,0.0,False,0.14126652233189607,1.1205592304226963,-0.2535760163544477,0.5570973326374613,1.239420927131211,1.0138819967419541,0.13802462236056545,1.0942575838042894,-0.25357601635444726,1.1525461649890907,0.8659156261606783,0.0035835938474817557,0.750216595314321,0.0,False,False,True,True,True,False,True,False,False,True,True,True,False,True
B136,EWALL,0.0,0.0,True,0.14126652233189607,1.1205592304226963,-0.2535760163544477,0.5570973326374613,1.239420927131211,1.0138819967419541,0.13802462236056545,1.0942575838042894,-0.25357601635444726,1.1525461649890907,0.8659156261606783,0.0035835938474817557,0.750216595314321,0.0,False,False,True,True,True,False,True,False,False,True,True,True,False,True
B136,EWALL,0.0,10.0,False,0.1402785537549709,1.1135905765468015,-0.25371124458880134,0.5529063324817362,1.2326537507639095,1.0067119375579467,0.13699404154142325,1.0870117476710783,-0.253711244588802,1.1459177056794396,0.8659156261606783,0.0035835938474817557,0.750216595314321,0.0,False,False,True,True,True,False,True,False,False,True,True,True,False,True
B136,EWALL,0.0,10.0,True,0.14028264204370977,1.1136194835675945,-0.253709933554639,0.5529253036263103,1.2326841158476478,1.006739591505418,0.1369979341205163,1.087039170190791,-0.2537099335546392,1.1459484334222454,0.8659156261606783,0.0035835938474817557,0.750216595314321,0.0,False,False,True,True,True,False,True,False,False,True,True,True,False,True
B136,EWALL,0.0,25.0,False,0.1387981696713787,1.1031367220533768,-0.25391405173469184,0.5466344565144637,1.2225024927771475,0.9959556653882141,0.1354498825852537,1.076141643582969,-0.2539140517346915,1.1359746985007755,0.8659156261606783,0.0035835938474817557,0.750216595314321,0.0,False,False,True,True,True,False,True,False,False,True,True,True,False,True
B136,EWALL,0.0,25.0,True,0.13880837746076358,1.1032089965149852,-0.2539107748103625,0.5466817135445903,1.2225784099774468,0.9960248091437472,0.13545960114648814,1.0762102100235598,-0.2539107748103623,1.1360515207988482,0.8659156261606783,0.0035835938474817557,0.750216595314321,0.0,False,False,True,True,True,False,True,False,False,True,True,True,False,True
B136,EWALL,0.0,50.0,False,0.1363350405095105,1.0857114497941998,-0.2542519697782991,0.5362201938037727,1.205582549853882,0.9780255484298438,0.13288084378957654,1.058021369112047,-0.2542519697782992,1.119402299328154,0.8659156261606783,0.0035835938474817557,0.750216595314321,0.0,False,False,True,True,True,False,True,False,False,True,True,True,False,True
B136,EWALL,0.0,50.0,True,0.13635541305119436,1.0858560197927503,-0.2542454181328092,0.5363141410869671,1.2057343972577519,0.9781638636185096,0.13290023803124051,1.0581585338061634,-0.2542454181328093,1.11955595182712,0.8659156261606783,0.0035835938474817557,0.750216595314321,0.0,False,False,True,True,True,False,True,False,False,True,True,True,False,True
B136,EWALL,0.25,0.0,False,0.1422100451878665,1.1278711549585252,-0.25255901525961777,0.5630764953754743,1.2452640581340155,1.022748710491133,0.13924405854116362,1.1029261757327196,-0.2525590152596179,1.1582380283729947,0.9049854111794366,0.04261001461237838,0.81266296052984,0.06821386131608599,False,False,True,True,True,False,True,False,False,True,True,True,False,True
B136,EWALL,0.25,0.0,True,0.1422100451878665,1.1278711549585252,-0.25255901525961777,0.5630764953754743,1.2452640581340155,1.022748710491133,0.13924405854116362,1.1029261757327196,-0.2525590152596179,1.1582380283729947,0.9049854111794366,0.04261001461237838,0.81266296052984,0.06821386131608599,False,False,True,True,True,False,True,False,False,True,True,True,False,True
B136,EWALL,0.25,10.0,False,0.14117665392308631,1.1205819155678245,-0.2527092836554292,0.5586524241649216,1.238163294025499,1.0152689387880474,0.13816891670762876,1.0953731693201194,-0.252709283655429,1.151272929549913,0.9049854111794366,0.04261001461237838,0.81266296052984,0.06821386131608599,False,False,True,True,True,False,True,False,False,True,True,True,False,True
B136,EWALL,0.25,10.0,True,0.14122530216133056,1.1209257726971125,-0.2526933377838092,0.5588801960507377,1.2385161142785248,1.0156055692126316,0.1382163250435975,1.0957067453352465,-0.2526933377838092,1.151629413200873,0.9049854111794366,0.04261001461237838,0.81266296052984,0.06821386131608599,False,False,True,True,True,False,True,False,False,True,True,True,False,True
B136,EWALL,0.25,25.0,False,0.13962828163426022,1.1096470917927233,-0.25293464309333225,0.5520330466662795,1.2275115953734703,1.0040479820319446,0.1365580651681899,1.084042179376316,-0.25293464309333247,1.140824922067128,0.9049854111794366,0.04261001461237838,0.81266296052984,0.06821386131608599,False,False,True,True,True,False,True,False,False,True,True,True,False,True
B136,EWALL,0.25,25.0,True,0.13974974491195447,1.1105068251982644,-0.2528947868603961,0.552600338848027,1.2283937024905678,1.0048896762896,0.1366764258205342,1.084876253395849,-0.2528947868603959,1.1417161689161395,0.9049854111794366,0.04261001461237838,0.81266296052984,0.06821386131608599,False,False,True,True,True,False,True,False,False,True,True,True,False,True
B136,EWALL,0.25,50.0,False,0.13705222684882323,1.0914199844828723,-0.25331012709514045,0.541045193970267,1.2097574501252504,0.985343105168153,0.1338782683628974,1.0651534377458216,-0.25331012709514034,1.12341076843534,0.9049854111794366,0.04261001461237838,0.81266296052984,0.06821386131608599,False,False,True,True,True,False,True,False,False,True,True,True,False,True
B136,EWALL,0.25,50.0,True,0.13729462989569563,1.093139728524413,-0.25323044277735296,0.5421726882040354,1.211521828413484,0.9870268625569175,0.13411445665027721,1.0668220067107321,-0.25323044277735285,1.1251933644570824,0.9049854111794366,0.04261001461237838,0.81266296052984,0.06821386131608599,False,False,True,True,True,False,True,False,False,True,True,True,False,True
B136,EWALL,0.5,0.0,False,0.14315360703472546,1.1351406306312655,-0.25154103557159224,0.5691063754644592,1.251091214062641,1.0315528054599123,0.14046377881231353,1.111526559435695,-0.25154103557159224,1.163917555013837,0.9439828003131243,0.08155168966915867,0.8751089819467471,0.13071386131608606,False,False,True,True,True,False,True,False,False,True,True,True,False,True
B136,EWALL,0.5,0.0,True,0.14315360703472546,1.1351406306312655,-0.25154103557159224,0.5691063754644592,1.251091214062641,1.0315528054599123,0.14046377881231353,1.111526559435695,-0.25154103557159224,1.163917555013837,0.9439828003131243,0.08155168966915867,0.8751089819467471,0.13071386131608606,False,False,True,True,True,False,True,False,False,True,True,True,False,True
B136,EWALL,0.5,10.0,False,0.1420748036175281,1.127531239984185,-0.2517063383317696,0.5644466665367078,1.243657143922249,1.0237638180854807,0.1393440077009933,1.1036669137750155,-0.25170633833177003,1.1566160923690665,0.9439828003131243,0.08155168966915867,0.8751089819467471,0.13071386131608606,False,False,True,True,True,False,True,False,False,True,True,True,False,True
B136,EWALL,0.5,10.0,True,0.14216798706162925,1.1281898333396716,-0.25167576697270444,0.564885482506737,1.2443322292448444,1.0244092395870887,0.13943498056219417,1.1043064392641326,-0.25167576697270455,1.1572981345326914,0.9439828003131243,0.08155168966915867,0.8751089819467471,0.13071386131608606,False,False,True,True,True,False,True,False,False,True,True,True,False,True
B136,EWALL,0.5,25.0,False,0.14045846515607296,1.1161160883327064,-0.2519542406254005,0.5574760909259837,1.2325054192264924,1.0120789108427304,0.1376663673683718,1.091875822349522,-0.2519542406254006,1.1456634914911394,0.9439828003131243,0.08155168966915867,0.8751089819467471,0.13071386131608606,False,False,True,True,True,False,True,False,False,True,True,True,False,True
B136,EWALL,0.5,25.0,True,0.14069111587839145,1.117762755997922,-0.2518778291975533,0.5585688757387389,1.2341932489474368,1.0136927033836076,0.1378934859116423,1.0934749062045792,-0.2518778291975531,1.1473686760185684,0.9439828003131243,0.08155168966915867,0.8751089819467471,0.13071386131608606,False,False,True,True,True,False,True,False,False,True,True,True,False,True
B136,EWALL,0.5,50.0,False,0.13776953800819403,1.09708819108838,-0.25236727288417715,0.5459088907753216,1.2139177442920046,0.9926004704660014,0.13487566862470124,1.072219891097158,-0.2523672728841775,1.127408246645212,0.9439828003131243,0.08155168966915867,0.8751089819467471,0.13071386131608606,False,False,True,True,True,False,True,False,False,True,True,True,False,True
B136,EWALL,0.5,50.0,True,0.13823381492916464,1.1003820904690809,-0.25221450658272826,0.5480803495488984,1.217293742507009,0.9958288005162454,0.13532886222619211,1.0754189071487592,-0.2522145065827285,1.1308188317563412,0.9439828003131243,0.08155168966915867,0.8751089819467471,0.13071386131608606,False,False,True,True,True,False,True,False,False,True,True,True,False,True
B136,EWALL,0.75,0.0,False,0.1440972068460078,1.142366452232822,-0.250522076675022,0.5751876591416377,1.2569017306321226,1.0402926053008912,0.14168378159480421,1.1200570645035421,-0.25052207667502213,1.1695841534884788,0.9829129288016807,0.12041157627653078,0.9375546612189625,0.19321386131608617,False,False,True,True,True,False,True,False,False,True,True,True,False,True
B136,EWALL,0.75,0.0,True,0.1440972068460078,1.142366452232822,-0.250522076675022,0.5751876591416377,1.2569017306321226,1.0402926053008912,0.14168378159480421,1.1200570645035421,-0.25052207667502213,1.1695841534884788,0.9829129288016807,0.12041157627653078,0.9375546612189625,0.19321386131608617,False,False,True,True,True,False,True,False,False,True,True,True,False,True
B136,EWALL,0.75,10.0,False,0.14297299615420367,1.1344373511838959,-0.25070240698270785,0.5702896827953678,1.2491346997764095,1.0321948499018894,0.14051929821957665,1.1118912638921223,-0.25070240698270796,1.1619466702972256,0.9829129288016807,0.12041157627653078,0.9375546612189625,0.19321386131608617,False,False,True,True,True,False,True,False,False,True,True,True,False,True
B136,EWALL,0.75,10.0,True,0.1431106931829278,1.1354104439349992,-0.25065721961716225,0.5709418360321155,1.2501317807921501,1.033148908198581,0.14065389668098294,1.1128365635730575,-0.25065721961716236,1.1629539898436398,0.9829129288016807,0.12041157627653078,0.9375546612189625,0.19321386131608617,False,False,True,True,True,False,True,False,False,True,True,True,False,True
B136,EWALL,0.75,25.0,False,0.14128870506710167,1.1225425228635608,-0.2509728411684752,0.5629641215730438,1.2374834589179522,1.0200466524412557,0.13877475086445346,1.0996407852480874,-0.25097284116847507,1.150489984145255,0.9829129288016807,0.12041157627653078,0.9375546612189625,0.19321386131608617,False,False,True,True,True,False,True,False,False,True,True,True,False,True
B136,EWALL,0.75,25.0,True,0.14163248300363085,1.1249755428418386,-0.25085989898497396,0.5645879774994025,1.239976345863704,1.0224321689233058,0.1391107738083437,1.1020044531045934,-0.25085989898497385,1.1530084102807518,0.9829129288016807,0.12041157627653078,0.9375546612189625,0.19321386131608617,False,False,True,True,True,False,True,False,False,True,True,True,False,True
B136,EWALL,0.75,50.0,False,0.13848694467449252,1.1027148970467884,-0.2514234014437978,0.5508116741688793,1.218063085456874,0.9997957219642432,0.13587296972386853,1.0792188251830446,-0.2514234014437977,1.131394479741546,0.9829129288016807,0.12041157627653078,0.9375546612189625,0.19321386131608617,False,False,True,True,True,False,True,False,False,True,True,True,False,True
B136,EWALL,0.75,50.0,True,0.1391729544919862,1.1075818187461548,-0.2511976044923131,0.5540377455957985,1.2230493967699496,1.0045679110131003,0.1365434411419566,1.0839474750116262,-0.2511976044923132,1.1364316814149782,0.9829129288016807,0.12041157627653078,0.9375546612189625,0.19321386131608617,False,False,True,True,True,False,True,False,False,True,True,True,False,True
B136,EWALL,1.0,0.0,False,0.14504084359422964,1.1495474288094496,-0.24950213795432208,0.5813210451157864,1.262694941933012,1.0489664707637627,0.1429040653071041,1.1285160611004013,-0.2495021379543222,1.1752372302846166,1.0217807533249084,0.15919488072231186,1.0000000000000004,0.25571386131608626,False,False,True,True,True,False,True,False,False,True,True,True,False,True
