panel,theta,cad,phase,family,ident_max_err,window,c_bar,c_sd,gap0_pp,pred0_pp,resid0_pp,share,CAGR_rs0,CAGR_dg0
SMALL439,-0.12,63BAR,26,QUANTILE-M,1.8735013540549517e-16,FULL,0.726757460974033,0.011348662703429074,-2.3558928467801055,-2.3534604786735303,-0.002432368106575211,0.9989675387359406,0.09213641473733625,0.06857748626953519
SMALL439,-0.12,63BAR,26,QUANTILE-M,1.8735013540549517e-16,IS,0.7280734812264811,0.007698199960665268,-2.3668732070010856,-2.3435383481370753,-0.02333485886401032,0.990141060875172,0.09043738178180183,0.06676864971179097
SMALL439,-0.12,63BAR,26,QUANTILE-M,1.8735013540549517e-16,OOS,0.7259446885977269,0.013040122816751229,-2.3490904277733593,-2.3596697578374126,0.010579330064053316,1.0045035857023525,0.0931870573535929,0.0696961530758593
SMALL439,-0.25,63BAR,26,MA-THRESH,2.3245294578089215e-16,FULL,0.8589279424948116,0.08439327931880425,-1.6985117705376584,-1.0981574168510644,-0.6003543536865941,0.6465409518495395,0.08537489988506453,0.06838978217968794
SMALL439,-0.25,63BAR,26,MA-THRESH,2.3245294578089215e-16,IS,0.8823317284436701,0.08796205663948185,-1.235994644782501,-0.9354664902842869,-0.30052815449821413,0.7568531904512431,0.08494332392701587,0.07258337747919086
SMALL439,-0.25,63BAR,26,MA-THRESH,2.3245294578089215e-16,OOS,0.844473795087252,0.07872699192490654,-1.9833508952279422,-1.1957615138654898,-0.7875893813624524,0.6028996264567009,0.08564152637858413,0.06580801742630471
SMALL439,-0.25,63BAR,26,QUANTILE-M,3.0184188481996443e-16,FULL,0.8624439927719644,0.007076613897318832,-1.1097520526590854,-1.1131737305334122,0.0034216778743267895,1.003083281410589,0.08873899092974535,0.0776414704031545
SMALL439,-0.25,63BAR,26,QUANTILE-M,3.0184188481996443e-16,IS,0.863330996786167,0.004886766874670953,-1.1644965013523523,-1.1527107999695252,-0.011785701382827085,0.9898791440170579,0.08969952225150757,0.07805455723798405
SMALL439,-0.25,63BAR,26,QUANTILE-M,3.0184188481996443e-16,OOS,0.8618961802599034,0.008092493036930546,-1.0759763434665226,-1.0885214957794487,0.012545152312926078,1.0116593198252934,0.08814619102190813,0.0773864275872429
SMALL439,-0.4,63BAR,26,MA-THRESH,4.891920202254596e-16,FULL,0.9310238733160264,0.041319666090539026,-0.8321177848846117,-0.5466289161868421,-0.2854888686977697,0.6569129107877945,0.0878772200956659,0.07955604224681978
SMALL439,-0.4,63BAR,26,MA-THRESH,4.891920202254596e-16,IS,0.9409845041854863,0.04183509465249209,-0.5631885354919319,-0.4600317733657766,-0.10315676212615532,0.8168344069077146,0.08428226001074246,0.07865037465582314
SMALL439,-0.4,63BAR,26,MA-THRESH,4.891920202254596e-16,OOS,0.9248722007971414,0.03977932858122835,-0.9987652821120463,-0.601637933728516,-0.39712734838353025,0.6023817051952968,0.09010341398281274,0.08011576116169228
SMALL439,-0.4,63BAR,26,QUANTILE-M,2.7755575615628914e-16,FULL,0.9342736066640355,0.003880735941734849,-0.5279665244996679,-0.5303501895336238,0.0023836650339559284,1.0045148033508655,0.08960965136107668,0.08432998611608
SMALL439,-0.4,63BAR,26,QUANTILE-M,2.7755575615628914e-16,IS,0.9348752232628122,0.0027851860850891847,-0.5620491794000149,-0.5510799559214297,-0.0109692234785852,0.9804835166020618,0.09065926621242637,0.08503877441842622
SMALL439,-0.4,63BAR,26,QUANTILE-M,2.7755575615628914e-16,OOS,0.9339020490442318,0.004383337676689927,-0.5069444547105784,-0.5173463275758516,0.010401872865273276,1.0205187624967944,0.088961915237882,0.08389247069077621
SMALL439,0.3,63BAR,39,MA-THRESH,1.5612511283791264e-17,FULL,0.10914636769869955,0.08355862949355738,-15.614963427688377,-15.533331089704339,-0.08163233798403802,0.9947721723229087,0.1752223887488702,0.01907275447198642
SMALL439,0.3,63BAR,39,MA-THRESH,1.5612511283791264e-17,IS,0.09190280827742241,0.058215727661459125,-12.21606033237046,-11.834236386876217,-0.3818239454942436,0.9687441011991014,0.1312541287868738,0.009093525463169216
SMALL439,0.3,63BAR,39,MA-THRESH,1.5612511283791264e-17,OOS,0.11979596730838632,0.09437263415379274,-17.794142981808413,-17.82906422543491,0.034921243626495624,1.0019625133765755,0.20322657684271306,0.025285147024628918
SMALL439,0.3,63BAR,39,QUANTILE-M,3.469446951953614e-18,FULL,0.10416242070505743,0.006333032084972218,-11.909267917143108,-11.87905498715427,-0.03021292998883851,0.9974630741201692,0.13372690727702974,0.014634228105598668
SMALL439,0.3,63BAR,39,QUANTILE-M,3.469446951953614e-18,IS,0.10454218310471952,0.004891953049486031,-7.560408294441379,-7.521007933825907,-0.039400360615471364,0.9947885935413779,0.08509005086405574,0.009485967919641958
SMALL439,0.3,63BAR,39,QUANTILE-M,3.469446951953614e-18,OOS,0.10392787994671353,0.007068765316144337,-14.702090625379194,-14.679444105544825,-0.022646519834369272,0.9984596394885993,0.16484779955183093,0.017826893298038993
SMALL439,0.2,63BAR,39,MA-THRESH,2.42861286636753e-17,FULL,0.18409416584241237,0.1117151526401614,-11.337879371272642,-11.431736494505905,0.09385712323326345,1.0082781903175893,0.14146153158697317,0.028082737874246755
SMALL439,0.2,63BAR,39,MA-THRESH,2.42861286636753e-17,IS,0.17291903112039833,0.09687239192954467,-9.057270552334383,-8.736976860438062,-0.32029369189632106,0.9646368417454672,0.10689616630312182,0.016323460779777976
SMALL439,0.2,63BAR,39,MA-THRESH,2.42861286636753e-17,OOS,0.19099591434260355,0.1194663278804496,-12.793298278369903,-13.108926904284157,0.315628625914254,1.024671403655764,0.16334609849300508,0.03541311570930605
SMALL439,0.2,63BAR,39,QUANTILE-M,6.938893903907228e-18,FULL,0.1793127955744035,0.008594377324164222,-9.752284904896769,-9.701768284380808,-0.0505166205159604,0.9948200220759963,0.11982769638421265,0.02230484733524496
SMALL439,0.2,63BAR,39,QUANTILE-M,6.938893903907228e-18,IS,0.1793381191298069,0.006692451706121613,-7.374888820644965,-7.296268535341666,-0.07862028530329912,0.989339461622362,0.09035838076388081,0.01660949255743116
SMALL439,0.2,63BAR,39,QUANTILE-M,6.938893903907228e-18,OOS,0.17929715577990682,0.009583569771751378,-11.25861800757293,-11.225687751383994,-0.0329302561889353,0.9970751067167581,0.13842439769526038,0.02583821761953109
SMALL439,0.12,63BAR,39,MA-THRESH,3.729655473350135e-17,FULL,0.283580052560417,0.13920979119921986,-8.755530491182139,-8.791355993178506,0.03582550199636714,1.004091756865269,0.12466192855087233,0.03710662363905093
SMALL439,0.12,63BAR,39,MA-THRESH,3.729655473350135e-17,IS,0.29018142017623033,0.14135696574227366,-7.036701381126775,-6.862176087257854,-0.17452529386892124,0.9751978541626027,0.09841779366858283,0.028050779857315078
SMALL439,0.12,63BAR,39,MA-THRESH,3.729655473350135e-17,OOS,0.2795030566069007,0.13773823565682355,-9.844323896719276,-10.02896476086137,0.18464086414209469,1.0187560736602366,0.14118254172797706,0.0427393027607843
SMALL439,0.12,63BAR,39,QUANTILE-M,2.168404344971009e-17,FULL,0.2803191518330651,0.010362669996045027,-7.985926206680971,-7.911053000549262,-0.07487320613170922,0.9906243553729471,0.11208974055971277,0.03223047849290306
SMALL439,0.12,63BAR,39,QUANTILE-M,2.168404344971009e-17,IS,0.2803972020765729,0.008201707925993538,-5.951036511356178,-5.856047398816866,-0.09498911253931208,0.984038223869397,0.08346395954463603,0.023953594431074254
SMALL439,0.12,63BAR,39,QUANTILE-M,2.168404344971009e-17,OOS,0.28027094810537245,0.01149751532203137,-9.276985532786973,-9.214919754174943,-0.06206577861203044,0.9933097040636018,0.13014551174044908,0.03737565641257934
SMALL439,0.06,63BAR,39,MA-THRESH,9.020562075079397e-17,FULL,0.38696604871571305,0.1585743371982906,-6.760460390472023,-6.680725032235735,-0.07973535823628808,0.9882056319198815,0.11169501303626661,0.04409040913154638
SMALL439,0.06,63BAR,39,MA-THRESH,9.020562075079397e-17,IS,0.4123463975912315,0.1711911378758808,-5.448127902294808,-5.307080098408634,-0.141047803886174,0.9741107759553951,0.09271206282785749,0.03823078380490941
SMALL439,0.06,63BAR,39,MA-THRESH,9.020562075079397e-17,OOS,0.37129117864538885,0.14813320617976183,-7.585741052592088,-7.592430902998504,0.00668985040641612,1.000881898071663,0.12358322403777611,0.04772581351185523
SMALL439,0.06,63BAR,39,QUANTILE-M,3.642919299551295e-17,FULL,0.3839311410331585,0.011466932453432235,-6.313059342479588,-6.21960939270465,-0.09344994977493748,0.9851973592033062,0.10386895132944152,0.04073835790464564
SMALL439,0.06,63BAR,39,QUANTILE-M,3.642919299551295e-17,IS,0.38445754588565706,0.009911811698130702,-5.088275600246139,-5.001746566485621,-0.08652903376051846,0.9829944286515587,0.08382960912818072,0.03294685312571932
SMALL439,0.06,63BAR,39,QUANTILE-M,3.642919299551295e-17,OOS,0.38360603408889327,0.01232053023843809,-7.085015667751282,-6.988281965755272,-0.09673370199601017,0.986346720101649,0.11642986654116716,0.04557970986365434
SMALL439,0.0,63BAR,39,MA-THRESH,1.5612511283791264e-16,FULL,0.5121339412288574,0.16460607149054748,-4.92500682525483,-4.786285422056635,-0.13872140319819426,0.9718332566592908,0.10164993503701458,0.05239986678446629
SMALL439,0.0,63BAR,39,MA-THRESH,1.5612511283791264e-16,IS,0.554978109483737,0.1772587388146353,-4.037741807000139,-3.7995379012093933,-0.2382039057907459,0.9410056617840751,0.08832288736132599,0.047945469291324594
SMALL439,0.0,63BAR,39,MA-THRESH,1.5612511283791264e-16,OOS,0.48567343928854934,0.15033618986756628,-5.480174473031951,-5.459985372318865,-0.020189100713086106,0.9963159748266343,0.10996209414768598,0.05516034941736647
SMALL439,0.0,63BAR,39,QUANTILE-M,1.0234868508263162e-16,FULL,0.5070756045678402,0.011781926499183339,-4.599919337789271,-4.498749271479219,-0.10117006631005232,0.9780061216554561,0.09530419625995701,0.0493050028820643
SMALL439,0.0,63BAR,39,QUANTILE-M,1.0234868508263162e-16,IS,0.5073405016880503,0.010278083706927536,-4.193982439804178,-4.115413872959972,-0.07856856684420599,0.981266357698943,0.08665680624358507,0.04471698184554329
SMALL439,0.0,63BAR,39,QUANTILE-M,1.0234868508263162e-16,OOS,0.5069120044549472,0.01262078638871139,-4.853053409410357,-4.738044222812632,-0.11500918659772541,0.976301685373024,0.10067915177029207,0.0521486176761885
SMALL439,-0.06,63BAR,39,MA-THRESH,8.326672684688674e-17,FULL,0.6306404535534543,0.15499154324921868,-3.384826365344362,-3.3112650703795765,-0.0735612949647857,0.9782673357434387,0.0942364873892716,0.06038822373582797
SMALL439,-0.06,63BAR,39,MA-THRESH,8.326672684688674e-17,IS,0.6797828650307174,0.15916038063349264,-2.897598140169233,-2.7131889976574453,-0.18440914251178775,0.9363579303992039,0.08828794693708808,0.05931196553539575
SMALL439,-0.06,63BAR,39,MA-THRESH,8.326672684688674e-17,OOS,0.6002901648861644,0.14425675124383758,-3.6873062758160824,-3.7099568700546426,0.022650594238560195,1.00614285674806,0.09792652827742443,0.061053465519263606
SMALL439,-0.06,63BAR,39,QUANTILE-M,1.8041124150158794e-16,FULL,0.6270427067003733,0.01104199613787784,-3.320080159121064,-3.2182437622667814,-0.10183639685428236,0.9693271270651364,0.09145519157741688,0.058254389986206245
SMALL439,-0.06,63BAR,39,QUANTILE-M,1.8041124150158794e-16,IS,0.6279187520039975,0.009886559314070275,-3.2703830525149913,-3.202917907101366,-0.06746514541362547,0.9793708735856665,0.0896904617659553,0.056986631240805385
SMALL439,-0.06,63BAR,39,QUANTILE-M,1.8041124150158794e-16,OOS,0.6265016622735463,0.011667885175913537,-3.350839812880113,-3.227822072184372,-0.12301774069574112,0.9632874898337784,0.09254651367240352,0.05903811554360239
SMALL439,-0.12,63BAR,39,MA-THRESH,1.7867651802561113e-16,FULL,0.7300211370066512,0.13057026171175778,-2.333559815580233,-2.1943991893334847,-0.1391606262467482,0.940365519958979,0.08719737313207054,0.06386177497626822
SMALL439,-0.12,63BAR,39,MA-THRESH,1.7867651802561113e-16,IS,0.7800962374587601,0.13154861577856855,-2.0726234974015156,-1.8230758915888767,-0.2495476058126389,0.8795981971035738,0.0872265392886793,0.06650030431466414
SMALL439,-0.12,63BAR,39,MA-THRESH,1.7867651802561113e-16,OOS,0.6990948208557191,0.1199631633103371,-2.4943876091336747,-2.419697864532533,-0.07468974460114186,0.9700568811648794,0.08717936054295405,0.06223548445161731
SMALL439,-0.12,63BAR,39,QUANTILE-M,1.1449174941446927e-16,FULL,0.7263391441353904,0.009635882100252771,-2.3265330778498905,-2.240215143394564,-0.08631793445532665,0.9628984710008512,0.08820099423631489,0.06493566345781598
SMALL439,-0.12,63BAR,39,QUANTILE-M,1.1449174941446927e-16,IS,0.7274459981722929,0.008950426972331003,-2.387129539678612,-2.3461177875441885,-0.04101175213442332,0.9828196369519415,0.09033122545271177,0.06645993005592565
SMALL439,-0.12,63BAR,39,QUANTILE-M,1.1449174941446927e-16,OOS,0.7256555525385865,0.009976484058955671,-2.2892078848947506,-2.1745997292167196,-0.11460815567803095,0.9499354530297277,0.08688744569921725,0.06399536685026974
SMALL439,-0.25,63BAR,39,MA-THRESH,2.6194324487249787e-16,FULL,0.8658625332542882,0.07341647262065139,-1.0870860917569392,-1.0507779841273823,-0.03630810762955683,0.966600522346049,0.08615374760081629,0.0752828866832469
SMALL439,-0.25,63BAR,39,MA-THRESH,2.6194324487249787e-16,IS,0.8958781844501021,0.06350410699268816,-0.9352137651359005,-0.8508912435460037,-0.08432252158989684,0.9098360987258955,0.0872858116638906,0.0779336740125316
SMALL439,-0.25,63BAR,39,MA-THRESH,2.6194324487249787e-16,OOS,0.8473249065700312,0.07300519519821737,-1.1806154081164477,-1.1654992702288647,-0.015116137887583037,0.987196391150189,0.08545517517286982,0.07364902109170535
SMALL439,-0.25,63BAR,39,QUANTILE-M,1.7520707107365752e-16,FULL,0.8621089154377881,0.005966991696051486,-1.109326307007641,-1.0599905019220035,-0.049335805085637396,0.9555263363232424,0.0850505960116541,0.07395733294157769
SMALL439,-0.25,63BAR,39,QUANTILE-M,1.7520707107365752e-16,IS,0.8626597961190229,0.005602884764191076,-1.1356944605126928,-1.1193681049851634,-0.01632635552752948,0.9856243416735878,0.08697091973975102,0.07561397513462409
SMALL439,-0.25,63BAR,39,QUANTILE-M,1.7520707107365752e-16,OOS,0.8617686922539006,0.006157711862765028,-1.0930833950700825,-1.0231830536268083,-0.06990034144327417,0.9360521422624003,0.08386630162838893,0.0729354676776881
SMALL439,-0.4,63BAR,39,MA-THRESH,1.7520707107365752e-16,FULL,0.9362084423679475,0.03251154908362921,-0.4266863001773702,-0.49537508588759493,0.06868878571022474,1.1609819337571217,0.08671560333126593,0.08244874032949223
SMALL439,-0.4,63BAR,39,MA-THRESH,1.7520707107365752e-16,IS,0.9492091770653166,0.025773235012421982,-0.3531716644236793,-0.41995232005664906,0.06678065563296975,1.1890883736155484,0.0887709355933557,0.0852392189491189
SMALL439,-0.4,63BAR,39,MA-THRESH,1.7520707107365752e-16,OOS,0.9281792057250824,0.03363043572064245,-0.4719241717887179,-0.5358143982743258,0.06389022648560783,1.1353823989210956,0.0854481713906825,0.08072892967279532
SMALL439,-0.4,63BAR,39,QUANTILE-M,1.97758476261356e-16,FULL,0.9340180189576927,0.0031280128714173843,-0.5391253905538296,-0.5062265444195635,-0.03289884613426608,0.9389773757446854,0.08600738321615364,0.08061612931061535
SMALL439,-0.4,63BAR,39,QUANTILE-M,1.97758476261356e-16,IS,0.9344645966944753,0.002925722828029998,-0.571330492183808,-0.5528581116411191,-0.01847238054268896,0.967667784591574,0.0902744115848626,0.08456110666302452
SMALL439,-0.4,63BAR,39,QUANTILE-M,1.97758476261356e-16,OOS,0.933742213135058,0.003216410269301562,-0.5193530573060601,-0.47728051304156693,-0.04207254426449314,0.9189904754143011,0.08338041812760233,0.07818688755454173
SMALL439,0.3,63BAR,52,MA-THRESH,1.9081958235744878e-17,FULL,0.09947485287879199,0.07838121989983912,-16.239572160017968,-15.935158306390495,-0.304413853627473,0.9812548107408308,0.17803007847108554,0.015634356870905863
SMALL439,0.3,63BAR,52,MA-THRESH,1.9081958235744878e-17,IS,0.08659786935311035,0.05253040522506945,-6.6726235844733806,-6.48928810500764,-0.18333547946574047,0.9725242287168204,0.07243343599661367,0.005707200151879865
SMALL439,0.3,63BAR,52,MA-THRESH,1.9081958235744878e-17,OOS,0.10742766096085361,0.08983288533588224,-22.656282007621975,-22.14564351553465,-0.5106384920873239,0.9774615052939606,0.24837706141626126,0.021814241340041507
SMALL439,0.3,63BAR,52,QUANTILE-M,6.938893903907228e-18,FULL,0.10494309816329381,0.006204981715681576,-10.77654004312889,-10.782147766225524,0.005607723096634487,1.0005203639641473,0.12173248039119011,0.013967079959901207
SMALL439,0.3,63BAR,52,QUANTILE-M,6.938893903907228e-18,IS,0.10436108722400729,0.004436857188763254,-7.453226949787672,-7.387725113564514,-0.06550183622315853,0.9912116138869186,0.0835855963678982,0.009053326870021472
SMALL439,0.3,63BAR,52,QUANTILE-M,6.938893903907228e-18,OOS,0.1053025473535933,0.007056693716184223,-12.894603298539975,-12.942171350974775,0.04756805243479967,1.0036889892099423,0.14595978550728117,0.01701375252188142
SMALL439,0.2,63BAR,52,MA-THRESH,1.691355389077387e-17,FULL,0.17615479565819223,0.11154310377329113,-11.482888421590465,-10.9457704932173,-0.5371179283731653,0.9532244929452366,0.13453001822140043,0.01970113400549578
SMALL439,0.2,63BAR,52,MA-THRESH,1.691355389077387e-17,IS,0.1735521458154545,0.09369078360580348,-6.203447616199109,-5.926253979405538,-0.27719363679357123,0.9553161960988059,0.07342557760583013,0.011391101443839036
SMALL439,0.2,63BAR,52,MA-THRESH,1.691355389077387e-17,OOS,0.17776218877652775,0.1212536851511559,-14.912568861979247,-14.196743203180873,-0.7158256587983747,0.9519985010346924,0.17399315839281426,0.02486746977302179
SMALL439,0.2,63BAR,52,QUANTILE-M,9.974659986866641e-18,FULL,0.1802771037600477,0.008675820793677484,-8.201343829223063,-8.205614169329344,0.004270340106280912,1.000520687852528,0.10202918470961575,0.020015746417385127
SMALL439,0.2,63BAR,52,QUANTILE-M,9.974659986866641e-18,IS,0.17903592859059286,0.006636631026654048,-6.205720707401485,-6.127043448176295,-0.07867725922519053,0.9873218175720746,0.07627236741513088,0.014215160341116029
SMALL439,0.2,63BAR,52,QUANTILE-M,9.974659986866641e-18,OOS,0.1810436519115778,0.009645765049140187,-9.462878923302753,-9.515533344837657,0.052654421534903406,1.0055643131399725,0.11824352938286364,0.02361474014983611
SMALL439,0.12,63BAR,52,MA-THRESH,3.8163916471489756e-17,FULL,0.2754981968170455,0.1427822291796049,-8.941431911861386,-8.206719027962063,-0.7347128838993235,0.9178305118082173,0.11560873441315644,0.026194415294542583
SMALL439,0.12,63BAR,52,MA-THRESH,3.8163916471489756e-17,IS,0.2925346680216678,0.13320420760185067,-5.419871634697837,-5.341205799887505,-0.07866583481033196,0.9854856645853537,0.07767485172842292,0.02347613538144455
SMALL439,0.12,63BAR,52,MA-THRESH,3.8163916471489756e-17,OOS,0.26497649461748035,0.1474354774553004,-11.182384901361031,-10.103553704846945,-1.078831196514086,0.9035240509041341,0.13970067545224873,0.027876826438638425
SMALL439,0.12,63BAR,52,QUANTILE-M,2.6020852139652106e-17,FULL,0.2816835609147954,0.010962362444711254,-6.593715032451408,-6.59976285190238,0.006047819450971659,1.0009172097097323,0.09453115573170501,0.028594005407190926
SMALL439,0.12,63BAR,52,QUANTILE-M,2.6020852139652106e-17,IS,0.28003639594063207,0.008106801131406396,-4.82468952639481,-4.724432928111177,-0.10025659828363231,0.9792200932857646,0.06786459373246911,0.019617698468521017
