panel,anchor,ladder,window,claimset,q,n_cells,pooled,weakest,AGG,PERCELL,flip,n_cell_fail
B136,B,N,IS,CS_ENDS,0.5,1,0.952,0.952,True,True,False,0
B136,B,N,IS,CS_ENDS,0.6,1,0.952,0.952,True,True,False,0
B136,B,N,IS,CS_ENDS,0.7,1,0.952,0.952,True,True,False,0
B136,B,N,IS,CS_ENDS,0.8,1,0.952,0.952,True,True,False,0
B136,B,N,IS,CS_ENDS,0.9,1,0.952,0.952,True,True,False,0
B136,B,N,IS,CS_ENDS,0.95,1,0.952,0.952,True,True,False,0
B136,B,N,IS,CS_VSANCHOR,0.5,8,0.7689999999999999,0.535,True,True,False,0
B136,B,N,IS,CS_VSANCHOR,0.6,8,0.7689999999999999,0.535,True,False,True,2
B136,B,N,IS,CS_VSANCHOR,0.7,8,0.7689999999999999,0.535,True,False,True,2
B136,B,N,IS,CS_VSANCHOR,0.8,8,0.7689999999999999,0.535,False,False,False,5
B136,B,N,IS,CS_VSANCHOR,0.9,8,0.7689999999999999,0.535,False,False,False,6
B136,B,N,IS,CS_VSANCHOR,0.95,8,0.7689999999999999,0.535,False,False,False,6
B136,B,N,IS,CS_VSBEST,0.5,8,0.734375,0.535,True,True,False,0
B136,B,N,IS,CS_VSBEST,0.6,8,0.734375,0.535,True,False,True,1
B136,B,N,IS,CS_VSBEST,0.7,8,0.734375,0.535,True,False,True,4
B136,B,N,IS,CS_VSBEST,0.8,8,0.734375,0.535,False,False,False,6
B136,B,N,IS,CS_VSBEST,0.9,8,0.734375,0.535,False,False,False,6
B136,B,N,IS,CS_VSBEST,0.95,8,0.734375,0.535,False,False,False,7
B136,B,H,FULL,CS_STEPS,0.5,3,0.9246666666666666,0.91,True,True,False,0
B136,B,H,FULL,CS_STEPS,0.6,3,0.9246666666666666,0.91,True,True,False,0
B136,B,H,FULL,CS_STEPS,0.7,3,0.9246666666666666,0.91,True,True,False,0
B136,B,H,FULL,CS_STEPS,0.8,3,0.9246666666666666,0.91,True,True,False,0
B136,B,H,FULL,CS_STEPS,0.9,3,0.9246666666666666,0.91,True,True,False,0
B136,B,H,FULL,CS_STEPS,0.95,3,0.9246666666666666,0.91,False,False,False,3
B136,B,H,FULL,CS_ENDS,0.5,1,0.9,0.9,True,True,False,0
B136,B,H,FULL,CS_ENDS,0.6,1,0.9,0.9,True,True,False,0
B136,B,H,FULL,CS_ENDS,0.7,1,0.9,0.9,True,True,False,0
B136,B,H,FULL,CS_ENDS,0.8,1,0.9,0.9,True,True,False,0
B136,B,H,FULL,CS_ENDS,0.9,1,0.9,0.9,True,True,False,0
B136,B,H,FULL,CS_ENDS,0.95,1,0.9,0.9,False,False,False,1
B136,B,H,FULL,CS_VSANCHOR,0.5,3,0.824,0.624,True,True,False,0
B136,B,H,FULL,CS_VSANCHOR,0.6,3,0.824,0.624,True,True,False,0
B136,B,H,FULL,CS_VSANCHOR,0.7,3,0.824,0.624,True,False,True,1
B136,B,H,FULL,CS_VSANCHOR,0.8,3,0.824,0.624,True,False,True,1
B136,B,H,FULL,CS_VSANCHOR,0.9,3,0.824,0.624,False,False,False,1
B136,B,H,FULL,CS_VSANCHOR,0.95,3,0.824,0.624,False,False,False,3
B136,B,H,FULL,CS_VSBEST,0.5,3,0.8066666666666666,0.584,True,True,False,0
B136,B,H,FULL,CS_VSBEST,0.6,3,0.8066666666666666,0.584,True,False,True,1
B136,B,H,FULL,CS_VSBEST,0.7,3,0.8066666666666666,0.584,True,False,True,1
B136,B,H,FULL,CS_VSBEST,0.8,3,0.8066666666666666,0.584,True,False,True,1
B136,B,H,FULL,CS_VSBEST,0.9,3,0.8066666666666666,0.584,False,False,False,1
B136,B,H,FULL,CS_VSBEST,0.95,3,0.8066666666666666,0.584,False,False,False,3
B136,B,H,IS,CS_STEPS,0.5,3,0.767,0.622,True,True,False,0
B136,B,H,IS,CS_STEPS,0.6,3,0.767,0.622,True,True,False,0
B136,B,H,IS,CS_STEPS,0.7,3,0.767,0.622,True,False,True,1
B136,B,H,IS,CS_STEPS,0.8,3,0.767,0.622,False,False,False,2
B136,B,H,IS,CS_STEPS,0.9,3,0.767,0.622,False,False,False,3
B136,B,H,IS,CS_STEPS,0.95,3,0.767,0.622,False,False,False,3
B136,B,H,IS,CS_ENDS,0.5,1,0.945,0.945,True,True,False,0
B136,B,H,IS,CS_ENDS,0.6,1,0.945,0.945,True,True,False,0
B136,B,H,IS,CS_ENDS,0.7,1,0.945,0.945,True,True,False,0
B136,B,H,IS,CS_ENDS,0.8,1,0.945,0.945,True,True,False,0
B136,B,H,IS,CS_ENDS,0.9,1,0.945,0.945,True,True,False,0
B136,B,H,IS,CS_ENDS,0.95,1,0.945,0.945,False,False,False,1
B136,B,H,IS,CS_VSANCHOR,0.5,3,0.8290000000000001,0.622,True,True,False,0
B136,B,H,IS,CS_VSANCHOR,0.6,3,0.8290000000000001,0.622,True,True,False,0
B136,B,H,IS,CS_VSANCHOR,0.7,3,0.8290000000000001,0.622,True,False,True,1
B136,B,H,IS,CS_VSANCHOR,0.8,3,0.8290000000000001,0.622,True,False,True,1
B136,B,H,IS,CS_VSANCHOR,0.9,3,0.8290000000000001,0.622,False,False,False,2
B136,B,H,IS,CS_VSANCHOR,0.95,3,0.8290000000000001,0.622,False,False,False,2
B136,B,H,IS,CS_VSBEST,0.5,3,0.8290000000000001,0.622,True,True,False,0
B136,B,H,IS,CS_VSBEST,0.6,3,0.8290000000000001,0.622,True,True,False,0
B136,B,H,IS,CS_VSBEST,0.7,3,0.8290000000000001,0.622,True,False,True,1
B136,B,H,IS,CS_VSBEST,0.8,3,0.8290000000000001,0.622,True,False,True,1
B136,B,H,IS,CS_VSBEST,0.9,3,0.8290000000000001,0.622,False,False,False,2
B136,B,H,IS,CS_VSBEST,0.95,3,0.8290000000000001,0.622,False,False,False,2
B136,B,GROSS,FULL,CS_STEPS,0.5,9,1.0,1.0,True,True,False,0
B136,B,GROSS,FULL,CS_STEPS,0.6,9,1.0,1.0,True,True,False,0
B136,B,GROSS,FULL,CS_STEPS,0.7,9,1.0,1.0,True,True,False,0
B136,B,GROSS,FULL,CS_STEPS,0.8,9,1.0,1.0,True,True,False,0
B136,B,GROSS,FULL,CS_STEPS,0.9,9,1.0,1.0,True,True,False,0
B136,B,GROSS,FULL,CS_STEPS,0.95,9,1.0,1.0,True,True,False,0
B136,B,GROSS,FULL,CS_ENDS,0.5,1,1.0,1.0,True,True,False,0
B136,B,GROSS,FULL,CS_ENDS,0.6,1,1.0,1.0,True,True,False,0
B136,B,GROSS,FULL,CS_ENDS,0.7,1,1.0,1.0,True,True,False,0
B136,B,GROSS,FULL,CS_ENDS,0.8,1,1.0,1.0,True,True,False,0
B136,B,GROSS,FULL,CS_ENDS,0.9,1,1.0,1.0,True,True,False,0
B136,B,GROSS,FULL,CS_ENDS,0.95,1,1.0,1.0,True,True,False,0
B136,B,GROSS,FULL,CS_VSANCHOR,0.5,9,1.0,1.0,True,True,False,0
B136,B,GROSS,FULL,CS_VSANCHOR,0.6,9,1.0,1.0,True,True,False,0
B136,B,GROSS,FULL,CS_VSANCHOR,0.7,9,1.0,1.0,True,True,False,0
B136,B,GROSS,FULL,CS_VSANCHOR,0.8,9,1.0,1.0,True,True,False,0
B136,B,GROSS,FULL,CS_VSANCHOR,0.9,9,1.0,1.0,True,True,False,0
B136,B,GROSS,FULL,CS_VSANCHOR,0.95,9,1.0,1.0,True,True,False,0
B136,B,GROSS,FULL,CS_VSBEST,0.5,9,1.0,1.0,True,True,False,0
B136,B,GROSS,FULL,CS_VSBEST,0.6,9,1.0,1.0,True,True,False,0
B136,B,GROSS,FULL,CS_VSBEST,0.7,9,1.0,1.0,True,True,False,0
B136,B,GROSS,FULL,CS_VSBEST,0.8,9,1.0,1.0,True,True,False,0
B136,B,GROSS,FULL,CS_VSBEST,0.9,9,1.0,1.0,True,True,False,0
B136,B,GROSS,FULL,CS_VSBEST,0.95,9,1.0,1.0,True,True,False,0
B136,B,GROSS,IS,CS_STEPS,0.5,9,0.9946666666666667,0.994,True,True,False,0
B136,B,GROSS,IS,CS_STEPS,0.6,9,0.9946666666666667,0.994,True,True,False,0
B136,B,GROSS,IS,CS_STEPS,0.7,9,0.9946666666666667,0.994,True,True,False,0
B136,B,GROSS,IS,CS_STEPS,0.8,9,0.9946666666666667,0.994,True,True,False,0
B136,B,GROSS,IS,CS_STEPS,0.9,9,0.9946666666666667,0.994,True,True,False,0
B136,B,GROSS,IS,CS_STEPS,0.95,9,0.9946666666666667,0.994,True,True,False,0
B136,B,GROSS,IS,CS_ENDS,0.5,1,0.995,0.995,True,True,False,0
B136,B,GROSS,IS,CS_ENDS,0.6,1,0.995,0.995,True,True,False,0
B136,B,GROSS,IS,CS_ENDS,0.7,1,0.995,0.995,True,True,False,0
B136,B,GROSS,IS,CS_ENDS,0.8,1,0.995,0.995,True,True,False,0
B136,B,GROSS,IS,CS_ENDS,0.9,1,0.995,0.995,True,True,False,0
B136,B,GROSS,IS,CS_ENDS,0.95,1,0.995,0.995,True,True,False,0
B136,B,GROSS,IS,CS_VSANCHOR,0.5,9,0.9945555555555556,0.994,True,True,False,0
B136,B,GROSS,IS,CS_VSANCHOR,0.6,9,0.9945555555555556,0.994,True,True,False,0
B136,B,GROSS,IS,CS_VSANCHOR,0.7,9,0.9945555555555556,0.994,True,True,False,0
B136,B,GROSS,IS,CS_VSANCHOR,0.8,9,0.9945555555555556,0.994,True,True,False,0
B136,B,GROSS,IS,CS_VSANCHOR,0.9,9,0.9945555555555556,0.994,True,True,False,0
B136,B,GROSS,IS,CS_VSANCHOR,0.95,9,0.9945555555555556,0.994,True,True,False,0
B136,B,GROSS,IS,CS_VSBEST,0.5,9,0.9941111111111111,0.994,True,True,False,0
B136,B,GROSS,IS,CS_VSBEST,0.6,9,0.9941111111111111,0.994,True,True,False,0
B136,B,GROSS,IS,CS_VSBEST,0.7,9,0.9941111111111111,0.994,True,True,False,0
B136,B,GROSS,IS,CS_VSBEST,0.8,9,0.9941111111111111,0.994,True,True,False,0
B136,B,GROSS,IS,CS_VSBEST,0.9,9,0.9941111111111111,0.994,True,True,False,0
B136,B,GROSS,IS,CS_VSBEST,0.95,9,0.9941111111111111,0.994,True,True,False,0
B136,B,CADENCE,FULL,CS_STEPS,0.5,3,0.8303333333333333,0.76,True,True,False,0
B136,B,CADENCE,FULL,CS_STEPS,0.6,3,0.8303333333333333,0.76,True,True,False,0
B136,B,CADENCE,FULL,CS_STEPS,0.7,3,0.8303333333333333,0.76,True,True,False,0
B136,B,CADENCE,FULL,CS_STEPS,0.8,3,0.8303333333333333,0.76,True,False,True,2
B136,B,CADENCE,FULL,CS_STEPS,0.9,3,0.8303333333333333,0.76,False,False,False,2
B136,B,CADENCE,FULL,CS_STEPS,0.95,3,0.8303333333333333,0.76,False,False,False,2
B136,B,CADENCE,FULL,CS_ENDS,0.5,1,0.522,0.522,True,True,False,0
B136,B,CADENCE,FULL,CS_ENDS,0.6,1,0.522,0.522,False,False,False,1
B136,B,CADENCE,FULL,CS_ENDS,0.7,1,0.522,0.522,False,False,False,1
B136,B,CADENCE,FULL,CS_ENDS,0.8,1,0.522,0.522,False,False,False,1
B136,B,CADENCE,FULL,CS_ENDS,0.9,1,0.522,0.522,False,False,False,1
B136,B,CADENCE,FULL,CS_ENDS,0.95,1,0.522,0.522,False,False,False,1
B136,B,CADENCE,FULL,CS_VSANCHOR,0.5,3,0.8620000000000001,0.76,True,True,False,0
B136,B,CADENCE,FULL,CS_VSANCHOR,0.6,3,0.8620000000000001,0.76,True,True,False,0
B136,B,CADENCE,FULL,CS_VSANCHOR,0.7,3,0.8620000000000001,0.76,True,True,False,0
B136,B,CADENCE,FULL,CS_VSANCHOR,0.8,3,0.8620000000000001,0.76,True,False,True,1
B136,B,CADENCE,FULL,CS_VSANCHOR,0.9,3,0.8620000000000001,0.76,False,False,False,2
B136,B,CADENCE,FULL,CS_VSANCHOR,0.95,3,0.8620000000000001,0.76,False,False,False,2
B136,B,CADENCE,FULL,CS_VSBEST,0.5,3,0.8176666666666667,0.722,True,True,False,0
B136,B,CADENCE,FULL,CS_VSBEST,0.6,3,0.8176666666666667,0.722,True,True,False,0
B136,B,CADENCE,FULL,CS_VSBEST,0.7,3,0.8176666666666667,0.722,True,True,False,0
B136,B,CADENCE,FULL,CS_VSBEST,0.8,3,0.8176666666666667,0.722,True,False,True,2
B136,B,CADENCE,FULL,CS_VSBEST,0.9,3,0.8176666666666667,0.722,False,False,False,2
B136,B,CADENCE,FULL,CS_VSBEST,0.95,3,0.8176666666666667,0.722,False,False,False,2
B136,B,CADENCE,IS,CS_STEPS,0.5,3,0.5386666666666666,0.486,True,False,True,1
B136,B,CADENCE,IS,CS_STEPS,0.6,3,0.5386666666666666,0.486,False,False,False,2
B136,B,CADENCE,IS,CS_STEPS,0.7,3,0.5386666666666666,0.486,False,False,False,3
B136,B,CADENCE,IS,CS_STEPS,0.8,3,0.5386666666666666,0.486,False,False,False,3
B136,B,CADENCE,IS,CS_STEPS,0.9,3,0.5386666666666666,0.486,False,False,False,3
B136,B,CADENCE,IS,CS_STEPS,0.95,3,0.5386666666666666,0.486,False,False,False,3
B136,B,CADENCE,IS,CS_ENDS,0.5,1,0.681,0.681,True,True,False,0
B136,B,CADENCE,IS,CS_ENDS,0.6,1,0.681,0.681,True,True,False,0
B136,B,CADENCE,IS,CS_ENDS,0.7,1,0.681,0.681,False,False,False,1
B136,B,CADENCE,IS,CS_ENDS,0.8,1,0.681,0.681,False,False,False,1
B136,B,CADENCE,IS,CS_ENDS,0.9,1,0.681,0.681,False,False,False,1
B136,B,CADENCE,IS,CS_ENDS,0.95,1,0.681,0.681,False,False,False,1
B136,B,CADENCE,IS,CS_VSANCHOR,0.5,3,0.5453333333333333,0.486,True,False,True,1
B136,B,CADENCE,IS,CS_VSANCHOR,0.6,3,0.5453333333333333,0.486,False,False,False,2
B136,B,CADENCE,IS,CS_VSANCHOR,0.7,3,0.5453333333333333,0.486,False,False,False,3
B136,B,CADENCE,IS,CS_VSANCHOR,0.8,3,0.5453333333333333,0.486,False,False,False,3
B136,B,CADENCE,IS,CS_VSANCHOR,0.9,3,0.5453333333333333,0.486,False,False,False,3
B136,B,CADENCE,IS,CS_VSANCHOR,0.95,3,0.5453333333333333,0.486,False,False,False,3
B136,B,CADENCE,IS,CS_VSBEST,0.5,3,0.653,0.629,True,True,False,0
B136,B,CADENCE,IS,CS_VSBEST,0.6,3,0.653,0.629,True,True,False,0
B136,B,CADENCE,IS,CS_VSBEST,0.7,3,0.653,0.629,False,False,False,3
B136,B,CADENCE,IS,CS_VSBEST,0.8,3,0.653,0.629,False,False,False,3
B136,B,CADENCE,IS,CS_VSBEST,0.9,3,0.653,0.629,False,False,False,3
B136,B,CADENCE,IS,CS_VSBEST,0.95,3,0.653,0.629,False,False,False,3
SMALL,A,N,FULL,CS_STEPS,0.5,8,0.69525,0.556,True,True,False,0
SMALL,A,N,FULL,CS_STEPS,0.6,8,0.69525,0.556,True,False,True,3
SMALL,A,N,FULL,CS_STEPS,0.7,8,0.69525,0.556,False,False,False,6
SMALL,A,N,FULL,CS_STEPS,0.8,8,0.69525,0.556,False,False,False,6
SMALL,A,N,FULL,CS_STEPS,0.9,8,0.69525,0.556,False,False,False,7
SMALL,A,N,FULL,CS_STEPS,0.95,8,0.69525,0.556,False,False,False,7
SMALL,A,N,FULL,CS_ENDS,0.5,1,0.931,0.931,True,True,False,0
SMALL,A,N,FULL,CS_ENDS,0.6,1,0.931,0.931,True,True,False,0
SMALL,A,N,FULL,CS_ENDS,0.7,1,0.931,0.931,True,True,False,0
SMALL,A,N,FULL,CS_ENDS,0.8,1,0.931,0.931,True,True,False,0
SMALL,A,N,FULL,CS_ENDS,0.9,1,0.931,0.931,True,True,False,0
SMALL,A,N,FULL,CS_ENDS,0.95,1,0.931,0.931,False,False,False,1
SMALL,A,N,FULL,CS_VSANCHOR,0.5,8,0.6617500000000001,0.52,True,True,False,0
SMALL,A,N,FULL,CS_VSANCHOR,0.6,8,0.6617500000000001,0.52,True,False,True,5
SMALL,A,N,FULL,CS_VSANCHOR,0.7,8,0.6617500000000001,0.52,False,False,False,6
SMALL,A,N,FULL,CS_VSANCHOR,0.8,8,0.6617500000000001,0.52,False,False,False,6
SMALL,A,N,FULL,CS_VSANCHOR,0.9,8,0.6617500000000001,0.52,False,False,False,7
SMALL,A,N,FULL,CS_VSANCHOR,0.95,8,0.6617500000000001,0.52,False,False,False,7
SMALL,A,N,FULL,CS_VSBEST,0.5,8,0.6799999999999999,0.509,True,True,False,0
SMALL,A,N,FULL,CS_VSBEST,0.6,8,0.6799999999999999,0.509,True,False,True,3
SMALL,A,N,FULL,CS_VSBEST,0.7,8,0.6799999999999999,0.509,False,False,False,6
SMALL,A,N,FULL,CS_VSBEST,0.8,8,0.6799999999999999,0.509,False,False,False,6
SMALL,A,N,FULL,CS_VSBEST,0.9,8,0.6799999999999999,0.509,False,False,False,7
SMALL,A,N,FULL,CS_VSBEST,0.95,8,0.6799999999999999,0.509,False,False,False,7
SMALL,A,N,IS,CS_STEPS,0.5,8,0.7444999999999999,0.52,True,True,False,0
SMALL,A,N,IS,CS_STEPS,0.6,8,0.7444999999999999,0.52,True,False,True,2
SMALL,A,N,IS,CS_STEPS,0.7,8,0.7444999999999999,0.52,True,False,True,3
SMALL,A,N,IS,CS_STEPS,0.8,8,0.7444999999999999,0.52,False,False,False,6
SMALL,A,N,IS,CS_STEPS,0.9,8,0.7444999999999999,0.52,False,False,False,6
SMALL,A,N,IS,CS_STEPS,0.95,8,0.7444999999999999,0.52,False,False,False,6
SMALL,A,N,IS,CS_ENDS,0.5,1,0.838,0.838,True,True,False,0
SMALL,A,N,IS,CS_ENDS,0.6,1,0.838,0.838,True,True,False,0
SMALL,A,N,IS,CS_ENDS,0.7,1,0.838,0.838,True,True,False,0
SMALL,A,N,IS,CS_ENDS,0.8,1,0.838,0.838,True,True,False,0
SMALL,A,N,IS,CS_ENDS,0.9,1,0.838,0.838,False,False,False,1
SMALL,A,N,IS,CS_ENDS,0.95,1,0.838,0.838,False,False,False,1
SMALL,A,N,IS,CS_VSANCHOR,0.5,8,0.69775,0.548,True,True,False,0
SMALL,A,N,IS,CS_VSANCHOR,0.6,8,0.69775,0.548,True,False,True,2
SMALL,A,N,IS,CS_VSANCHOR,0.7,8,0.69775,0.548,False,False,False,6
SMALL,A,N,IS,CS_VSANCHOR,0.8,8,0.69775,0.548,False,False,False,6
SMALL,A,N,IS,CS_VSANCHOR,0.9,8,0.69775,0.548,False,False,False,7
SMALL,A,N,IS,CS_VSANCHOR,0.95,8,0.69775,0.548,False,False,False,7
SMALL,A,N,IS,CS_VSBEST,0.5,8,0.873625,0.813,True,True,False,0
SMALL,A,N,IS,CS_VSBEST,0.6,8,0.873625,0.813,True,True,False,0
SMALL,A,N,IS,CS_VSBEST,0.7,8,0.873625,0.813,True,True,False,0
SMALL,A,N,IS,CS_VSBEST,0.8,8,0.873625,0.813,True,True,False,0
SMALL,A,N,IS,CS_VSBEST,0.9,8,0.873625,0.813,False,False,False,5
SMALL,A,N,IS,CS_VSBEST,0.95,8,0.873625,0.813,False,False,False,6
SMALL,A,H,FULL,CS_STEPS,0.5,3,0.7719999999999999,0.607,True,True,False,0
SMALL,A,H,FULL,CS_STEPS,0.6,3,0.7719999999999999,0.607,True,True,False,0
SMALL,A,H,FULL,CS_STEPS,0.7,3,0.7719999999999999,0.607,True,False,True,1
SMALL,A,H,FULL,CS_STEPS,0.8,3,0.7719999999999999,0.607,False,False,False,2
SMALL,A,H,FULL,CS_STEPS,0.9,3,0.7719999999999999,0.607,False,False,False,2
SMALL,A,H,FULL,CS_STEPS,0.95,3,0.7719999999999999,0.607,False,False,False,2
SMALL,A,H,FULL,CS_ENDS,0.5,1,0.938,0.938,True,True,False,0
SMALL,A,H,FULL,CS_ENDS,0.6,1,0.938,0.938,True,True,False,0
SMALL,A,H,FULL,CS_ENDS,0.7,1,0.938,0.938,True,True,False,0
SMALL,A,H,FULL,CS_ENDS,0.8,1,0.938,0.938,True,True,False,0
SMALL,A,H,FULL,CS_ENDS,0.9,1,0.938,0.938,True,True,False,0
SMALL,A,H,FULL,CS_ENDS,0.95,1,0.938,0.938,False,False,False,1
SMALL,A,H,FULL,CS_VSANCHOR,0.5,3,0.7633333333333333,0.581,True,True,False,0
SMALL,A,H,FULL,CS_VSANCHOR,0.6,3,0.7633333333333333,0.581,True,False,True,1
SMALL,A,H,FULL,CS_VSANCHOR,0.7,3,0.7633333333333333,0.581,True,False,True,1
SMALL,A,H,FULL,CS_VSANCHOR,0.8,3,0.7633333333333333,0.581,False,False,False,2
SMALL,A,H,FULL,CS_VSANCHOR,0.9,3,0.7633333333333333,0.581,False,False,False,2
SMALL,A,H,FULL,CS_VSANCHOR,0.95,3,0.7633333333333333,0.581,False,False,False,2
SMALL,A,H,FULL,CS_VSBEST,0.5,3,0.9603333333333333,0.938,True,True,False,0
SMALL,A,H,FULL,CS_VSBEST,0.6,3,0.9603333333333333,0.938,True,True,False,0
SMALL,A,H,FULL,CS_VSBEST,0.7,3,0.9603333333333333,0.938,True,True,False,0
SMALL,A,H,FULL,CS_VSBEST,0.8,3,0.9603333333333333,0.938,True,True,False,0
SMALL,A,H,FULL,CS_VSBEST,0.9,3,0.9603333333333333,0.938,True,True,False,0
SMALL,A,H,FULL,CS_VSBEST,0.95,3,0.9603333333333333,0.938,True,False,True,1
SMALL,A,H,IS,CS_STEPS,0.5,3,0.8573333333333334,0.712,True,True,False,0
SMALL,A,H,IS,CS_STEPS,0.6,3,0.8573333333333334,0.712,True,True,False,0
SMALL,A,H,IS,CS_STEPS,0.7,3,0.8573333333333334,0.712,True,True,False,0
SMALL,A,H,IS,CS_STEPS,0.8,3,0.8573333333333334,0.712,True,False,True,1
SMALL,A,H,IS,CS_STEPS,0.9,3,0.8573333333333334,0.712,False,False,False,1
SMALL,A,H,IS,CS_STEPS,0.95,3,0.8573333333333334,0.712,False,False,False,3
SMALL,A,H,IS,CS_ENDS,0.5,1,0.875,0.875,True,True,False,0
SMALL,A,H,IS,CS_ENDS,0.6,1,0.875,0.875,True,True,False,0
SMALL,A,H,IS,CS_ENDS,0.7,1,0.875,0.875,True,True,False,0
SMALL,A,H,IS,CS_ENDS,0.8,1,0.875,0.875,True,True,False,0
SMALL,A,H,IS,CS_ENDS,0.9,1,0.875,0.875,False,False,False,1
SMALL,A,H,IS,CS_ENDS,0.95,1,0.875,0.875,False,False,False,1
SMALL,A,H,IS,CS_VSANCHOR,0.5,3,0.8506666666666667,0.692,True,True,False,0
SMALL,A,H,IS,CS_VSANCHOR,0.6,3,0.8506666666666667,0.692,True,True,False,0
SMALL,A,H,IS,CS_VSANCHOR,0.7,3,0.8506666666666667,0.692,True,False,True,1
SMALL,A,H,IS,CS_VSANCHOR,0.8,3,0.8506666666666667,0.692,True,False,True,1
SMALL,A,H,IS,CS_VSANCHOR,0.9,3,0.8506666666666667,0.692,False,False,False,1
SMALL,A,H,IS,CS_VSANCHOR,0.95,3,0.8506666666666667,0.692,False,False,False,3
SMALL,A,H,IS,CS_VSBEST,0.5,3,0.8696666666666667,0.787,True,True,False,0
SMALL,A,H,IS,CS_VSBEST,0.6,3,0.8696666666666667,0.787,True,True,False,0
SMALL,A,H,IS,CS_VSBEST,0.7,3,0.8696666666666667,0.787,True,True,False,0
SMALL,A,H,IS,CS_VSBEST,0.8,3,0.8696666666666667,0.787,True,False,True,1
SMALL,A,H,IS,CS_VSBEST,0.9,3,0.8696666666666667,0.787,False,False,False,2
SMALL,A,H,IS,CS_VSBEST,0.95,3,0.8696666666666667,0.787,False,False,False,3
SMALL,A,GROSS,FULL,CS_STEPS,0.5,9,0.8014444444444444,0.789,True,True,False,0
SMALL,A,GROSS,FULL,CS_STEPS,0.6,9,0.8014444444444444,0.789,True,True,False,0
SMALL,A,GROSS,FULL,CS_STEPS,0.7,9,0.8014444444444444,0.789,True,True,False,0
SMALL,A,GROSS,FULL,CS_STEPS,0.8,9,0.8014444444444444,0.789,True,False,True,3
SMALL,A,GROSS,FULL,CS_STEPS,0.9,9,0.8014444444444444,0.789,False,False,False,9
SMALL,A,GROSS,FULL,CS_STEPS,0.95,9,0.8014444444444444,0.789,False,False,False,9
SMALL,A,GROSS,FULL,CS_ENDS,0.5,1,0.802,0.802,True,True,False,0
SMALL,A,GROSS,FULL,CS_ENDS,0.6,1,0.802,0.802,True,True,False,0
SMALL,A,GROSS,FULL,CS_ENDS,0.7,1,0.802,0.802,True,True,False,0
SMALL,A,GROSS,FULL,CS_ENDS,0.8,1,0.802,0.802,True,True,False,0
SMALL,A,GROSS,FULL,CS_ENDS,0.9,1,0.802,0.802,False,False,False,1
SMALL,A,GROSS,FULL,CS_ENDS,0.95,1,0.802,0.802,False,False,False,1
SMALL,A,GROSS,FULL,CS_VSANCHOR,0.5,9,0.7964444444444445,0.789,True,True,False,0
SMALL,A,GROSS,FULL,CS_VSANCHOR,0.6,9,0.7964444444444445,0.789,True,True,False,0
SMALL,A,GROSS,FULL,CS_VSANCHOR,0.7,9,0.7964444444444445,0.789,True,True,False,0
SMALL,A,GROSS,FULL,CS_VSANCHOR,0.8,9,0.7964444444444445,0.789,False,False,False,6
SMALL,A,GROSS,FULL,CS_VSANCHOR,0.9,9,0.7964444444444445,0.789,False,False,False,9
SMALL,A,GROSS,FULL,CS_VSANCHOR,0.95,9,0.7964444444444445,0.789,False,False,False,9
SMALL,A,GROSS,FULL,CS_VSBEST,0.5,9,0.7964444444444445,0.789,True,True,False,0
SMALL,A,GROSS,FULL,CS_VSBEST,0.6,9,0.7964444444444445,0.789,True,True,False,0
SMALL,A,GROSS,FULL,CS_VSBEST,0.7,9,0.7964444444444445,0.789,True,True,False,0
SMALL,A,GROSS,FULL,CS_VSBEST,0.8,9,0.7964444444444445,0.789,False,False,False,6
SMALL,A,GROSS,FULL,CS_VSBEST,0.9,9,0.7964444444444445,0.789,False,False,False,9
SMALL,A,GROSS,FULL,CS_VSBEST,0.95,9,0.7964444444444445,0.789,False,False,False,9
SMALL,A,GROSS,IS,CS_STEPS,0.5,9,0.7575555555555555,0.737,True,True,False,0
SMALL,A,GROSS,IS,CS_STEPS,0.6,9,0.7575555555555555,0.737,True,True,False,0
SMALL,A,GROSS,IS,CS_STEPS,0.7,9,0.7575555555555555,0.737,True,True,False,0
SMALL,A,GROSS,IS,CS_STEPS,0.8,9,0.7575555555555555,0.737,False,False,False,9
SMALL,A,GROSS,IS,CS_STEPS,0.9,9,0.7575555555555555,0.737,False,False,False,9
SMALL,A,GROSS,IS,CS_STEPS,0.95,9,0.7575555555555555,0.737,False,False,False,9
SMALL,A,GROSS,IS,CS_ENDS,0.5,1,0.756,0.756,True,True,False,0
SMALL,A,GROSS,IS,CS_ENDS,0.6,1,0.756,0.756,True,True,False,0
SMALL,A,GROSS,IS,CS_ENDS,0.7,1,0.756,0.756,True,True,False,0
SMALL,A,GROSS,IS,CS_ENDS,0.8,1,0.756,0.756,False,False,False,1
SMALL,A,GROSS,IS,CS_ENDS,0.9,1,0.756,0.756,False,False,False,1
SMALL,A,GROSS,IS,CS_ENDS,0.95,1,0.756,0.756,False,False,False,1
SMALL,A,GROSS,IS,CS_VSANCHOR,0.5,9,0.7473333333333333,0.737,True,True,False,0
SMALL,A,GROSS,IS,CS_VSANCHOR,0.6,9,0.7473333333333333,0.737,True,True,False,0
SMALL,A,GROSS,IS,CS_VSANCHOR,0.7,9,0.7473333333333333,0.737,True,True,False,0
SMALL,A,GROSS,IS,CS_VSANCHOR,0.8,9,0.7473333333333333,0.737,False,False,False,9
