panel,book,grid,gridkind,n_phases,i,j,sep,sep_lin,TE_pp,dCAGR_pp
SMALL,TOP10,K63,K,63,33,62,29,29,17.66706196628392,4.62663829803034
SMALL,TOP10,K63,K,63,34,35,1,1,8.799000644373502,0.41461468884675945
SMALL,TOP10,K63,K,63,34,36,2,2,10.153980628902467,3.749520219748237
SMALL,TOP10,K63,K,63,34,37,3,3,11.479144320024032,4.641657529532606
SMALL,TOP10,K63,K,63,34,38,4,4,12.151196093669618,0.9337592311479348
SMALL,TOP10,K63,K,63,34,39,5,5,12.933328013647138,0.5658931877521525
SMALL,TOP10,K63,K,63,34,40,6,6,13.552562350733785,2.2572671032576643
SMALL,TOP10,K63,K,63,34,41,7,7,15.997343780304865,1.471871048295803
SMALL,TOP10,K63,K,63,34,42,8,8,14.829105334689599,1.2255128178146446
SMALL,TOP10,K63,K,63,34,43,9,9,15.349578216641138,0.1387319595143488
SMALL,TOP10,K63,K,63,34,44,10,10,15.912026716104934,3.790460871613721
SMALL,TOP10,K63,K,63,34,45,11,11,16.20524607385032,2.2542745647916576
SMALL,TOP10,K63,K,63,34,46,12,12,17.15830677601179,4.148404297415165
SMALL,TOP10,K63,K,63,34,47,13,13,17.21713628197791,3.268331557212756
SMALL,TOP10,K63,K,63,34,48,14,14,16.83879115654848,1.9256227379074176
SMALL,TOP10,K63,K,63,34,49,15,15,17.268469236189578,4.670554759388534
SMALL,TOP10,K63,K,63,34,50,16,16,16.734987864974098,5.195983769936463
SMALL,TOP10,K63,K,63,34,51,17,17,16.96506888180189,9.163453596917904
SMALL,TOP10,K63,K,63,34,52,18,18,17.194903302409628,11.19179414182484
SMALL,TOP10,K63,K,63,34,53,19,19,16.889839550636673,6.681783147670295
SMALL,TOP10,K63,K,63,34,54,20,20,17.14094593011631,7.618750418728326
SMALL,TOP10,K63,K,63,34,55,21,21,17.091122599985294,9.56701912673461
SMALL,TOP10,K63,K,63,34,56,22,22,17.118179535723062,8.568684850700281
SMALL,TOP10,K63,K,63,34,57,23,23,17.1523498628765,7.0867522094293145
SMALL,TOP10,K63,K,63,34,58,24,24,17.33950421346894,8.423515449257613
SMALL,TOP10,K63,K,63,34,59,25,25,17.79413204573352,8.975879388695551
SMALL,TOP10,K63,K,63,34,60,26,26,17.847015151906056,8.072910888137441
SMALL,TOP10,K63,K,63,34,61,27,27,17.67440730947297,5.464023421141406
SMALL,TOP10,K63,K,63,34,62,28,28,17.93834592584112,2.750411418555654
SMALL,TOP10,K63,K,63,35,36,1,1,6.550878573510039,3.3349055309014775
SMALL,TOP10,K63,K,63,35,37,2,2,9.127451276672883,4.227042840685846
SMALL,TOP10,K63,K,63,35,38,3,3,10.301774650510326,0.5191445423011753
SMALL,TOP10,K63,K,63,35,39,4,4,11.74454323168961,0.15127849890539302
SMALL,TOP10,K63,K,63,35,40,5,5,12.244871662208027,1.8426524144109049
SMALL,TOP10,K63,K,63,35,41,6,6,15.206154802480459,1.8864857371425625
SMALL,TOP10,K63,K,63,35,42,7,7,13.720255243348339,1.640127506661404
SMALL,TOP10,K63,K,63,35,43,8,8,14.477520124392317,0.27588272933241065
SMALL,TOP10,K63,K,63,35,44,9,9,14.911638823103635,3.3758461827669617
SMALL,TOP10,K63,K,63,35,45,10,10,15.492491110475507,1.839659875944898
SMALL,TOP10,K63,K,63,35,46,11,11,16.422846026227614,3.7337896085684052
SMALL,TOP10,K63,K,63,35,47,12,12,16.579905844762536,2.8537168683659964
SMALL,TOP10,K63,K,63,35,48,13,13,16.198343453901323,1.511008049060658
SMALL,TOP10,K63,K,63,35,49,14,14,16.768641713047383,4.255940070541775
SMALL,TOP10,K63,K,63,35,50,15,15,16.18487500279305,4.781369081089704
SMALL,TOP10,K63,K,63,35,51,16,16,16.409148446192617,8.748838908071143
SMALL,TOP10,K63,K,63,35,52,17,17,16.65769015641215,10.77717945297808
SMALL,TOP10,K63,K,63,35,53,18,18,16.36715134051934,6.2671684588235355
SMALL,TOP10,K63,K,63,35,54,19,19,16.586473418000843,7.204135729881567
SMALL,TOP10,K63,K,63,35,55,20,20,16.600312486021842,9.152404437887851
SMALL,TOP10,K63,K,63,35,56,21,21,16.456472899352356,8.154070161853522
SMALL,TOP10,K63,K,63,35,57,22,22,16.54465783459384,6.672137520582555
SMALL,TOP10,K63,K,63,35,58,23,23,16.640758257726887,8.008900760410853
SMALL,TOP10,K63,K,63,35,59,24,24,17.1693677050438,8.561264699848792
SMALL,TOP10,K63,K,63,35,60,25,25,17.21041674922629,7.658296199290682
SMALL,TOP10,K63,K,63,35,61,26,26,17.040809571558455,5.049408732294647
SMALL,TOP10,K63,K,63,35,62,27,27,17.36663769454258,2.3357967297088944
SMALL,TOP10,K63,K,63,36,37,1,1,8.218379432110325,0.8921373097843688
SMALL,TOP10,K63,K,63,36,38,2,2,9.799427650627715,2.815760988600302
SMALL,TOP10,K63,K,63,36,39,3,3,11.370794687225603,3.1836270319960844
SMALL,TOP10,K63,K,63,36,40,4,4,11.926069492027139,1.4922531164905726
SMALL,TOP10,K63,K,63,36,41,5,5,14.951090193406353,5.22139126804404
SMALL,TOP10,K63,K,63,36,42,6,6,13.43484769333486,4.9750330375628815
SMALL,TOP10,K63,K,63,36,43,7,7,14.055207201421688,3.610788260233888
SMALL,TOP10,K63,K,63,36,44,8,8,14.552153564468195,0.040940651865484234
SMALL,TOP10,K63,K,63,36,45,9,9,15.190251906769111,1.4952456549565794
SMALL,TOP10,K63,K,63,36,46,10,10,16.18421497348719,0.3988840776669278
SMALL,TOP10,K63,K,63,36,47,11,11,16.30328318159246,0.4811886625354811
SMALL,TOP10,K63,K,63,36,48,12,12,15.904205562813937,1.8238974818408193
SMALL,TOP10,K63,K,63,36,49,13,13,16.62831371682553,0.9210345396402975
SMALL,TOP10,K63,K,63,36,50,14,14,15.98297480681401,1.4464635501882261
SMALL,TOP10,K63,K,63,36,51,15,15,16.349656536924158,5.413933377169666
SMALL,TOP10,K63,K,63,36,52,16,16,16.647254081239634,7.442273922076604
SMALL,TOP10,K63,K,63,36,53,17,17,16.295500006878484,2.932262927922058
SMALL,TOP10,K63,K,63,36,54,18,18,16.41109220292755,3.8692301989800892
SMALL,TOP10,K63,K,63,36,55,19,19,16.452323814615028,5.817498906986374
SMALL,TOP10,K63,K,63,36,56,20,20,16.364326481836102,4.819164630952044
SMALL,TOP10,K63,K,63,36,57,21,21,16.428086168387086,3.3372319896810776
SMALL,TOP10,K63,K,63,36,58,22,22,16.50642123390687,4.673995229509376
SMALL,TOP10,K63,K,63,36,59,23,23,16.958121439654864,5.226359168947314
SMALL,TOP10,K63,K,63,36,60,24,24,17.154938554029176,4.323390668389204
SMALL,TOP10,K63,K,63,36,61,25,25,17.049637337342936,1.7145032013931694
SMALL,TOP10,K63,K,63,36,62,26,26,17.303578147353875,0.999108801192583
SMALL,TOP10,K63,K,63,37,38,1,1,7.4706335791656535,3.707898298384671
SMALL,TOP10,K63,K,63,37,39,2,2,9.252894905840884,4.075764341780453
SMALL,TOP10,K63,K,63,37,40,3,3,10.247867156432326,2.3843904262749414
SMALL,TOP10,K63,K,63,37,41,4,4,13.71255004789427,6.113528577828409
SMALL,TOP10,K63,K,63,37,42,5,5,11.861743157930862,5.86717034734725
SMALL,TOP10,K63,K,63,37,43,6,6,12.779833749457104,4.502925570018257
SMALL,TOP10,K63,K,63,37,44,7,7,13.494810514867789,0.8511966579188845
SMALL,TOP10,K63,K,63,37,45,8,8,14.182539007501408,2.387382964740948
SMALL,TOP10,K63,K,63,37,46,9,9,15.248764363636742,0.493253232117441
SMALL,TOP10,K63,K,63,37,47,10,10,15.13421229468185,1.3733259723198499
SMALL,TOP10,K63,K,63,37,48,11,11,14.919671551854838,2.716034791625188
SMALL,TOP10,K63,K,63,37,49,12,12,15.565886830010072,0.028897229855928686
SMALL,TOP10,K63,K,63,37,50,13,13,14.986785686659152,0.5543262404038574
SMALL,TOP10,K63,K,63,37,51,14,14,15.26355370128281,4.5217960673852975
SMALL,TOP10,K63,K,63,37,52,15,15,15.713744196307927,6.550136612292235
SMALL,TOP10,K63,K,63,37,53,16,16,15.492897750215038,2.0401256181376892
SMALL,TOP10,K63,K,63,37,54,17,17,15.515283164222405,2.9770928891957205
SMALL,TOP10,K63,K,63,37,55,18,18,15.519720135382336,4.925361597202005
SMALL,TOP10,K63,K,63,37,56,19,19,15.539113165580282,3.9270273211676754
SMALL,TOP10,K63,K,63,37,57,20,20,15.282163661064468,2.445094679896709
SMALL,TOP10,K63,K,63,37,58,21,21,15.343612810849283,3.781857919725007
SMALL,TOP10,K63,K,63,37,59,22,22,15.85549458154423,4.334221859162946
SMALL,TOP10,K63,K,63,37,60,23,23,15.979592075380408,3.4312533586048355
SMALL,TOP10,K63,K,63,37,61,24,24,15.828153733880965,0.8223658916088006
SMALL,TOP10,K63,K,63,37,62,25,25,16.199535527090784,1.8912461109769518
SMALL,TOP10,K63,K,63,38,39,1,1,7.862851039464372,0.3678660433957823
SMALL,TOP10,K63,K,63,38,40,2,2,9.419476249978365,1.3235078721097295
SMALL,TOP10,K63,K,63,38,41,3,3,12.932449042077465,2.405630279443738
SMALL,TOP10,K63,K,63,38,42,4,4,11.390030817453777,2.1592720489625794
SMALL,TOP10,K63,K,63,38,43,5,5,12.138738343489289,0.795027271633586
SMALL,TOP10,K63,K,63,38,44,6,6,12.92097414355083,2.8567016404657863
SMALL,TOP10,K63,K,63,38,45,7,7,14.00112156351703,1.3205153336437228
SMALL,TOP10,K63,K,63,38,46,8,8,15.263590534319555,3.21464506626723
SMALL,TOP10,K63,K,63,38,47,9,9,15.25773498570443,2.334572326064821
SMALL,TOP10,K63,K,63,38,48,10,10,15.07889187058116,0.9918635067594828
SMALL,TOP10,K63,K,63,38,49,11,11,15.892769003080446,3.7367955282405996
SMALL,TOP10,K63,K,63,38,50,12,12,15.10690309957527,4.262224538788528
SMALL,TOP10,K63,K,63,38,51,13,13,15.536467923411973,8.22969436576997
SMALL,TOP10,K63,K,63,38,52,14,14,16.019971228683293,10.258034910676905
SMALL,TOP10,K63,K,63,38,53,15,15,15.797568617621446,5.74802391652236
SMALL,TOP10,K63,K,63,38,54,16,16,15.853814039142158,6.684991187580391
SMALL,TOP10,K63,K,63,38,55,17,17,15.8043376462413,8.633259895586676
SMALL,TOP10,K63,K,63,38,56,18,18,15.649676490610196,7.634925619552346
SMALL,TOP10,K63,K,63,38,57,19,19,15.628161323978645,6.15299297828138
SMALL,TOP10,K63,K,63,38,58,20,20,15.55361521781117,7.489756218109678
SMALL,TOP10,K63,K,63,38,59,21,21,16.19424440927926,8.042120157547616
SMALL,TOP10,K63,K,63,38,60,22,22,16.32300100816379,7.139151656989506
SMALL,TOP10,K63,K,63,38,61,23,23,16.11950048025031,4.5302641899934715
SMALL,TOP10,K63,K,63,38,62,24,24,16.468529719629178,1.816652187407719
SMALL,TOP10,K63,K,63,39,40,1,1,7.095250717340895,1.6913739155055119
SMALL,TOP10,K63,K,63,39,41,2,2,11.436477991483807,2.0377642360479555
SMALL,TOP10,K63,K,63,39,42,3,3,9.73574854081213,1.791406005566797
SMALL,TOP10,K63,K,63,39,43,4,4,11.011912246118692,0.42716122823780367
SMALL,TOP10,K63,K,63,39,44,5,5,12.11193001092153,3.2245676838615687
SMALL,TOP10,K63,K,63,39,45,6,6,13.226042987406208,1.688381377039505
SMALL,TOP10,K63,K,63,39,46,7,7,14.714771904641074,3.5825111096630122
SMALL,TOP10,K63,K,63,39,47,8,8,14.636839747556424,2.7024383694606033
SMALL,TOP10,K63,K,63,39,48,9,9,14.326251927975425,1.359729550155265
SMALL,TOP10,K63,K,63,39,49,10,10,15.104281877661155,4.104661571636382
SMALL,TOP10,K63,K,63,39,50,11,11,14.436592670908805,4.630090582184311
SMALL,TOP10,K63,K,63,39,51,12,12,14.947745315694105,8.597560409165752
SMALL,TOP10,K63,K,63,39,52,13,13,15.28559378241012,10.625900954072687
SMALL,TOP10,K63,K,63,39,53,14,14,15.232708630551867,6.115889959918142
SMALL,TOP10,K63,K,63,39,54,15,15,15.207374670790136,7.052857230976174
SMALL,TOP10,K63,K,63,39,55,16,16,15.10140441758513,9.001125938982458
SMALL,TOP10,K63,K,63,39,56,17,17,14.90381623584122,8.002791662948129
SMALL,TOP10,K63,K,63,39,57,18,18,14.939616570494366,6.520859021677162
SMALL,TOP10,K63,K,63,39,58,19,19,14.938297484173804,7.85762226150546
SMALL,TOP10,K63,K,63,39,59,20,20,15.54080349274432,8.409986200943399
SMALL,TOP10,K63,K,63,39,60,21,21,15.628436929170933,7.507017700385289
SMALL,TOP10,K63,K,63,39,61,22,22,15.52945304609599,4.898130233389254
SMALL,TOP10,K63,K,63,39,62,23,23,15.78871482739749,2.1845182308035014
SMALL,TOP10,K63,K,63,40,41,1,1,9.887202568096987,3.7291381515534674
SMALL,TOP10,K63,K,63,40,42,2,2,8.936761435042637,3.482779921072309
SMALL,TOP10,K63,K,63,40,43,3,3,10.283627254081473,2.1185351437433155
SMALL,TOP10,K63,K,63,40,44,4,4,11.507056071454352,1.5331937683560568
SMALL,TOP10,K63,K,63,40,45,5,5,12.669467332920295,0.0029925384660067778
SMALL,TOP10,K63,K,63,40,46,6,6,14.527944095098835,1.8911371941575004
SMALL,TOP10,K63,K,63,40,47,7,7,14.335534138714943,1.0110644539550915
SMALL,TOP10,K63,K,63,40,48,8,8,13.977697945875232,0.3316443653502468
SMALL,TOP10,K63,K,63,40,49,9,9,14.798156232000595,2.41328765613087
SMALL,TOP10,K63,K,63,40,50,10,10,14.138275398700939,2.9387166666787987
SMALL,TOP10,K63,K,63,40,51,11,11,14.64430588494356,6.906186493660239
SMALL,TOP10,K63,K,63,40,52,12,12,15.173782097494213,8.934527038567175
SMALL,TOP10,K63,K,63,40,53,13,13,14.823943652175226,4.424516044412631
SMALL,TOP10,K63,K,63,40,54,14,14,14.916556655272059,5.361483315470662
SMALL,TOP10,K63,K,63,40,55,15,15,14.89624980294929,7.309752023476946
SMALL,TOP10,K63,K,63,40,56,16,16,14.613708206894705,6.311417747442617
SMALL,TOP10,K63,K,63,40,57,17,17,14.580671750272709,4.82948510617165
SMALL,TOP10,K63,K,63,40,58,18,18,14.734249829895626,6.166248345999948
SMALL,TOP10,K63,K,63,40,59,19,19,15.117515194065337,6.718612285437887
SMALL,TOP10,K63,K,63,40,60,20,20,15.283759538397245,5.815643784879777
SMALL,TOP10,K63,K,63,40,61,21,21,15.120024456926911,3.206756317883742
SMALL,TOP10,K63,K,63,40,62,22,22,15.460336057995205,0.4931443152979895
SMALL,TOP10,K63,K,63,41,42,1,1,10.608331339106666,0.24635823048115846
SMALL,TOP10,K63,K,63,41,43,2,2,11.661757499720027,1.6106030078101519
SMALL,TOP10,K63,K,63,41,44,3,3,13.00959227716358,5.262331919909524
SMALL,TOP10,K63,K,63,41,45,4,4,14.046223122613771,3.7261456130874606
SMALL,TOP10,K63,K,63,41,46,5,5,15.639909021780282,5.620275345710968
SMALL,TOP10,K63,K,63,41,47,6,6,15.705457012144445,4.740202605508559
SMALL,TOP10,K63,K,63,41,48,7,7,15.459192377077427,3.3974937862032206
SMALL,TOP10,K63,K,63,41,49,8,8,16.010732456396518,6.142425807684337
SMALL,TOP10,K63,K,63,41,50,9,9,15.417187874750912,6.667854818232266
SMALL,TOP10,K63,K,63,41,51,10,10,16.054256944788637,10.635324645213707
SMALL,TOP10,K63,K,63,41,52,11,11,16.50949499679682,12.663665190120643
SMALL,TOP10,K63,K,63,41,53,12,12,16.409936009796965,8.153654195966098
SMALL,TOP10,K63,K,63,41,54,13,13,16.534681184052346,9.090621467024128
SMALL,TOP10,K63,K,63,41,55,14,14,16.33589090574607,11.038890175030414
SMALL,TOP10,K63,K,63,41,56,15,15,16.09093167540644,10.040555898996084
SMALL,TOP10,K63,K,63,41,57,16,16,15.76000165987953,8.558623257725117
SMALL,TOP10,K63,K,63,41,58,17,17,15.945275029040465,9.895386497553416
SMALL,TOP10,K63,K,63,41,59,18,18,16.421591871251827,10.447750436991354
SMALL,TOP10,K63,K,63,41,60,19,19,16.498639119705626,9.544781936433244
SMALL,TOP10,K63,K,63,41,61,20,20,16.425764071214985,6.935894469437209
SMALL,TOP10,K63,K,63,41,62,21,21,16.947743120876684,4.222282466851457
SMALL,TOP10,K63,K,63,42,43,1,1,7.630268306803151,1.3642447773289934
SMALL,TOP10,K63,K,63,42,44,2,2,9.193266908000304,5.015973689428366
SMALL,TOP10,K63,K,63,42,45,3,3,10.952141128670807,3.479787382606302
SMALL,TOP10,K63,K,63,42,46,4,4,12.92208645093676,5.373917115229809
SMALL,TOP10,K63,K,63,42,47,5,5,13.110507398061316,4.4938443750274
SMALL,TOP10,K63,K,63,42,48,6,6,12.859551389072424,3.151135555722062
SMALL,TOP10,K63,K,63,42,49,7,7,13.707239187208373,5.896067577203179
SMALL,TOP10,K63,K,63,42,50,8,8,13.262160410503537,6.421496587751108
SMALL,TOP10,K63,K,63,42,51,9,9,13.866693164846126,10.388966414732547
SMALL,TOP10,K63,K,63,42,52,10,10,14.556634427808927,12.417306959639484
SMALL,TOP10,K63,K,63,42,53,11,11,14.190456561600936,7.9072959654849395
SMALL,TOP10,K63,K,63,42,54,12,12,14.458485074761573,8.844263236542972
SMALL,TOP10,K63,K,63,42,55,13,13,14.206582115507699,10.792531944549255
SMALL,TOP10,K63,K,63,42,56,14,14,14.260199869741589,9.794197668514926
SMALL,TOP10,K63,K,63,42,57,15,15,14.242261111036413,8.31226502724396
SMALL,TOP10,K63,K,63,42,58,16,16,14.45415014647897,9.649028267072257
SMALL,TOP10,K63,K,63,42,59,17,17,14.881605270366938,10.201392206510196
SMALL,TOP10,K63,K,63,42,60,18,18,15.066223649377406,9.298423705952086
SMALL,TOP10,K63,K,63,42,61,19,19,14.88776262674803,6.689536238956051
SMALL,TOP10,K63,K,63,42,62,20,20,15.376814283256484,3.9759242363702985
SMALL,TOP10,K63,K,63,43,44,1,1,7.842983861309065,3.6517289120993723
SMALL,TOP10,K63,K,63,43,45,2,2,9.46983126549148,2.1155426052773088
SMALL,TOP10,K63,K,63,43,46,3,3,11.551146995007938,4.009672337900816
SMALL,TOP10,K63,K,63,43,47,4,4,11.829066994732598,3.129599597698407
SMALL,TOP10,K63,K,63,43,48,5,5,11.814410985135899,1.7868907783930688
SMALL,TOP10,K63,K,63,43,49,6,6,12.74279429291292,4.531822799874186
SMALL,TOP10,K63,K,63,43,50,7,7,12.287491369883965,5.057251810422114
SMALL,TOP10,K63,K,63,43,51,8,8,12.964292126782942,9.024721637403555
SMALL,TOP10,K63,K,63,43,52,9,9,13.298422181584204,11.05306218231049
SMALL,TOP10,K63,K,63,43,53,10,10,13.222354864930091,6.543051188155946
SMALL,TOP10,K63,K,63,43,54,11,11,13.517458732557031,7.480018459213977
SMALL,TOP10,K63,K,63,43,55,12,12,13.611347245063952,9.428287167220262
SMALL,TOP10,K63,K,63,43,56,13,13,13.832366386072556,8.429952891185932
SMALL,TOP10,K63,K,63,43,57,14,14,13.961020838354182,6.948020249914966
SMALL,TOP10,K63,K,63,43,58,15,15,14.417633200591201,8.284783489743264
SMALL,TOP10,K63,K,63,43,59,16,16,14.687657492854992,8.837147429181202
SMALL,TOP10,K63,K,63,43,60,17,17,15.027269336806498,7.934178928623092
SMALL,TOP10,K63,K,63,43,61,18,18,15.053248492514207,5.3252914616270575
SMALL,TOP10,K63,K,63,43,62,19,19,15.36419557141215,2.611679459041305
SMALL,TOP10,K63,K,63,44,45,1,1,7.584274738239216,1.5361863068220636
SMALL,TOP10,K63,K,63,44,46,2,2,10.569895087286458,0.35794342580144356
SMALL,TOP10,K63,K,63,44,47,3,3,11.381715410389464,0.5221293144009653
SMALL,TOP10,K63,K,63,44,48,4,4,11.445441909846815,1.8648381337063036
SMALL,TOP10,K63,K,63,44,49,5,5,12.31699176817235,0.8800938877748132
SMALL,TOP10,K63,K,63,44,50,6,6,11.69798713834899,1.405522898322742
SMALL,TOP10,K63,K,63,44,51,7,7,12.52707108880916,5.372992725304182
SMALL,TOP10,K63,K,63,44,52,8,8,13.432533959269435,7.4013332702111185
SMALL,TOP10,K63,K,63,44,53,9,9,13.009799840254392,2.8913222760565738
SMALL,TOP10,K63,K,63,44,54,10,10,13.085184996432913,3.828289547114605
SMALL,TOP10,K63,K,63,44,55,11,11,13.295114590269089,5.776558255120889
SMALL,TOP10,K63,K,63,44,56,12,12,13.244018046624634,4.77822397908656
SMALL,TOP10,K63,K,63,44,57,13,13,13.598462239182684,3.2962913378155934
SMALL,TOP10,K63,K,63,44,58,14,14,14.06855047535245,4.633054577643891
SMALL,TOP10,K63,K,63,44,59,15,15,14.286125923462512,5.18541851708183
SMALL,TOP10,K63,K,63,44,60,16,16,14.86767691353025,4.28245001652372
SMALL,TOP10,K63,K,63,44,61,17,17,14.85011254083482,1.6735625495276851
SMALL,TOP10,K63,K,63,44,62,18,18,15.093830859308843,1.0400494530580673
SMALL,TOP10,K63,K,63,45,46,1,1,9.007489126209624,1.8941297326235071
SMALL,TOP10,K63,K,63,45,47,2,2,10.39284569524251,1.0140569924210983
SMALL,TOP10,K63,K,63,45,48,3,3,10.580119324833092,0.32865182688424
SMALL,TOP10,K63,K,63,45,49,4,4,11.530812435904975,2.416280194596877
SMALL,TOP10,K63,K,63,45,50,5,5,11.369924724028374,2.9417092051448055
SMALL,TOP10,K63,K,63,45,51,6,6,12.173251991890863,6.909179032126246
SMALL,TOP10,K63,K,63,45,52,7,7,12.851588180604622,8.937519577033182
SMALL,TOP10,K63,K,63,45,53,8,8,12.482688620828135,4.427508582878637
SMALL,TOP10,K63,K,63,45,54,9,9,12.674557497594035,5.364475853936669
SMALL,TOP10,K63,K,63,45,55,10,10,12.985096913454338,7.312744561942953
SMALL,TOP10,K63,K,63,45,56,11,11,13.227448089581262,6.3144102859086235
SMALL,TOP10,K63,K,63,45,57,12,12,13.716667341593256,4.832477644637657
SMALL,TOP10,K63,K,63,45,58,13,13,14.213389013627006,6.169240884465955
SMALL,TOP10,K63,K,63,45,59,14,14,14.375514363078151,6.721604823903894
SMALL,TOP10,K63,K,63,45,60,15,15,14.685589432822285,5.818636323345784
SMALL,TOP10,K63,K,63,45,61,16,16,14.60776917056759,3.2097488563497487
SMALL,TOP10,K63,K,63,45,62,17,17,14.952676003392185,0.4961368537639963
SMALL,TOP10,K63,K,63,46,47,1,1,6.670889597440849,0.8800727402024089
SMALL,TOP10,K63,K,63,46,48,2,2,8.594823290181914,2.222781559507747
SMALL,TOP10,K63,K,63,46,49,3,3,9.413558931338747,0.5221504619733697
SMALL,TOP10,K63,K,63,46,50,4,4,10.637508415133725,1.0475794725212983
SMALL,TOP10,K63,K,63,46,51,5,5,11.16705737294123,5.0150492995027385
SMALL,TOP10,K63,K,63,46,52,6,6,12.082182250003372,7.043389844409676
SMALL,TOP10,K63,K,63,46,53,7,7,11.88139907476304,2.53337885025513
SMALL,TOP10,K63,K,63,46,54,8,8,12.518793408934895,3.4703461213131614
SMALL,TOP10,K63,K,63,46,55,9,9,12.686378580187924,5.418614829319446
SMALL,TOP10,K63,K,63,46,56,10,10,13.201660960531955,4.420280553285116
SMALL,TOP10,K63,K,63,46,57,11,11,13.720369282818016,2.93834791201415
SMALL,TOP10,K63,K,63,46,58,12,12,14.203994227617638,4.275111151842448
SMALL,TOP10,K63,K,63,46,59,13,13,14.275723990959458,4.8274750912803865
SMALL,TOP10,K63,K,63,46,60,14,14,14.280316756410135,3.9245065907222765
SMALL,TOP10,K63,K,63,46,61,15,15,14.249106302268583,1.3156191237262416
SMALL,TOP10,K63,K,63,46,62,16,16,14.669926265639678,1.3979928788595108
SMALL,TOP10,K63,K,63,47,48,1,1,6.967083437566804,1.3427088193053383
SMALL,TOP10,K63,K,63,47,49,2,2,8.620972521502017,1.4022232021757786
SMALL,TOP10,K63,K,63,47,50,3,3,9.797812868996804,1.9276522127237072
SMALL,TOP10,K63,K,63,47,51,4,4,10.464244795209595,5.895122039705147
SMALL,TOP10,K63,K,63,47,52,5,5,11.548177947046078,7.923462584612084
SMALL,TOP10,K63,K,63,47,53,6,6,11.776113534681066,3.413451590457539
SMALL,TOP10,K63,K,63,47,54,7,7,12.394918416059772,4.35041886151557
SMALL,TOP10,K63,K,63,47,55,8,8,12.662431617919978,6.298687569521855
SMALL,TOP10,K63,K,63,47,56,9,9,13.424241088293613,5.300353293487525
SMALL,TOP10,K63,K,63,47,57,10,10,13.559878061511437,3.8184206522165587
SMALL,TOP10,K63,K,63,47,58,11,11,14.115842654546537,5.155183892044857
SMALL,TOP10,K63,K,63,47,59,12,12,14.172785287919815,5.707547831482795
SMALL,TOP10,K63,K,63,47,60,13,13,14.03618963169764,4.804579330924685
SMALL,TOP10,K63,K,63,47,61,14,14,14.155385451242775,2.1956918639286505
SMALL,TOP10,K63,K,63,47,62,15,15,14.499706298866155,0.517920138657102
SMALL,TOP10,K63,K,63,48,49,1,1,6.378190590712548,2.744932021481117
SMALL,TOP10,K63,K,63,48,50,2,2,8.520466020597059,3.2703610320290455
SMALL,TOP10,K63,K,63,48,51,3,3,9.24479937111324,7.237830859010486
SMALL,TOP10,K63,K,63,48,52,4,4,10.784663521072426,9.266171403917422
SMALL,TOP10,K63,K,63,48,53,5,5,11.226279569067719,4.756160409762877
SMALL,TOP10,K63,K,63,48,54,6,6,11.910764509991788,5.693127680820909
SMALL,TOP10,K63,K,63,48,55,7,7,12.242811298807494,7.641396388827193
SMALL,TOP10,K63,K,63,48,56,8,8,13.10667805674849,6.6430621127928635
SMALL,TOP10,K63,K,63,48,57,9,9,13.171934167220448,5.161129471521897
SMALL,TOP10,K63,K,63,48,58,10,10,13.852194860100706,6.497892711350195
SMALL,TOP10,K63,K,63,48,59,11,11,13.92238120282073,7.050256650788134
SMALL,TOP10,K63,K,63,48,60,12,12,13.74828299464956,6.147288150230024
SMALL,TOP10,K63,K,63,48,61,13,13,13.993582477310179,3.5384006832339887
SMALL,TOP10,K63,K,63,48,62,14,14,14.407847658228265,0.8247886806482363
SMALL,TOP10,K63,K,63,49,50,1,1,7.219894296192757,0.5254290105479287
SMALL,TOP10,K63,K,63,49,51,2,2,8.013947782701957,4.492898837529369
SMALL,TOP10,K63,K,63,49,52,3,3,9.840275380146384,6.521239382436306
SMALL,TOP10,K63,K,63,49,53,4,4,10.655287091630289,2.0112283882817605
SMALL,TOP10,K63,K,63,49,54,5,5,11.214877883189194,2.9481956593397918
SMALL,TOP10,K63,K,63,49,55,6,6,11.735540061283606,4.896464367346076
SMALL,TOP10,K63,K,63,49,56,7,7,12.563762604824035,3.8981300913117467
SMALL,TOP10,K63,K,63,49,57,8,8,12.798064526219408,2.41619745004078
SMALL,TOP10,K63,K,63,49,58,9,9,13.503785734070368,3.752960689869078
SMALL,TOP10,K63,K,63,49,59,10,10,13.88088014380959,4.305324629307017
SMALL,TOP10,K63,K,63,49,60,11,11,13.375423937007938,3.402356128748907
SMALL,TOP10,K63,K,63,49,61,12,12,13.62559463881087,0.7934686617528719
SMALL,TOP10,K63,K,63,49,62,13,13,14.066465902918262,1.9201433408328805
SMALL,TOP10,K63,K,63,50,51,1,1,6.183564960187245,3.96746982698144
SMALL,TOP10,K63,K,63,50,52,2,2,8.86051187425986,5.995810371888377
SMALL,TOP10,K63,K,63,50,53,3,3,10.150586617006194,1.4857993777338319
SMALL,TOP10,K63,K,63,50,54,4,4,10.466262143374049,2.422766648791863
SMALL,TOP10,K63,K,63,50,55,5,5,11.10003536691931,4.3710353567981475
SMALL,TOP10,K63,K,63,50,56,6,6,11.795699700770005,3.372701080763818
SMALL,TOP10,K63,K,63,50,57,7,7,11.915482354608026,1.8907684394928514
SMALL,TOP10,K63,K,63,50,58,8,8,12.539895990650965,3.2275316793211495
