panel,book,cut,stat,pre,post,D,k,n,p,sd,t,sign,claimset,sign_nat,p_nat,D_nat,reversed,both_sig,pathology
U56,SPYBH,2014-01-01,SH,1.001681923310454,0.8351127001217642,-0.16656922318868972,1251,4444,0.738,0.4944519803228599,-0.3368764406200291,-1,CONTROL,-1,0.776,-0.13524422190183782,False,False,False
U56,SPYBH,2014-01-01,EXSH,0.0,0.0,0.0,1251,4444,1.0,0.0,,0,CONTROL,0,1.0,0.0,False,False,False
U56,SPYBH,2014-01-01,CAGR,0.18875533487678162,0.13695242523504114,-0.051802909641740474,1251,4444,0.607,0.0999419045086484,-0.5183302229072265,-1,CONTROL,-1,0.935,-0.007334742725714161,False,False,False
U56,SPYBH,2014-01-01,MaxDD,-0.2206210182339588,-0.33717267708462384,-0.11655165885066504,1251,4444,0.328,0.11460652577371877,-1.0169722715509828,-1,CONTROL,-1,0.36,-0.11655165885066499,False,False,False
U56,SPYBH,2015-01-01,SH,1.0070718130897467,0.8205047125466255,-0.1865671005431212,1503,4444,0.7025,0.48545404053725955,-0.3843146517776317,-1,CONTROL,-1,0.776,-0.13524422190183782,False,False,False
U56,SPYBH,2015-01-01,EXSH,0.0,0.0,0.0,1503,4444,1.0,0.0,,0,CONTROL,0,1.0,0.0,False,False,False
U56,SPYBH,2015-01-01,CAGR,0.17950490060181518,0.13715096832456097,-0.0423539322772542,1503,4444,0.6495,0.0929704406696169,-0.4555634239463773,-1,CONTROL,-1,0.935,-0.007334742725714161,False,False,False
U56,SPYBH,2015-01-01,MaxDD,-0.2206210182339588,-0.33717267708462384,-0.11655165885066504,1503,4444,0.3425,0.11467143106586634,-1.0163966540516853,-1,CONTROL,-1,0.36,-0.11655165885066499,False,False,False
U56,SPYBH,2016-01-01,SH,0.8990687256783784,0.8752082538969308,-0.023860471781447568,1755,4444,0.9645,0.4485445682046691,-0.05319531986966372,-1,CONTROL,-1,0.776,-0.13524422190183782,False,False,False
U56,SPYBH,2016-01-01,EXSH,0.0,0.0,0.0,1755,4444,1.0,0.0,,0,CONTROL,0,1.0,0.0,False,False,False
U56,SPYBH,2016-01-01,CAGR,0.153903284599932,0.1496081631498629,-0.004295121450069106,1755,4444,0.9625,0.08356477219819881,-0.05139870949306177,-1,CONTROL,-1,0.935,-0.007334742725714161,False,False,False
U56,SPYBH,2016-01-01,MaxDD,-0.2206210182339588,-0.3371726770846239,-0.1165516588506651,1755,4444,0.349,0.11281098318607018,-1.0331587896758692,-1,CONTROL,-1,0.36,-0.11655165885066499,False,False,False
U56,SPYBH,2017-01-01,SH,0.8988626337867742,0.8741369266172683,-0.02472570716950595,2007,4444,0.9565,0.4517372521547626,-0.05473470928413728,-1,CONTROL,-1,0.776,-0.13524422190183782,False,False,False
U56,SPYBH,2017-01-01,EXSH,0.0,0.0,0.0,2007,4444,1.0,0.0,,0,CONTROL,0,1.0,0.0,False,False,False
U56,SPYBH,2017-01-01,CAGR,0.14958794806217596,0.1527163638546137,0.00312841579243775,2007,4444,0.9665,0.08429441923357808,0.037112964545956174,1,CONTROL,-1,0.935,-0.007334742725714161,True,False,False
U56,SPYBH,2017-01-01,MaxDD,-0.2206210182339588,-0.3371726770846238,-0.11655165885066499,2007,4444,0.359,0.1161450162594638,-1.0035011626352761,-1,CONTROL,-1,0.36,-0.11655165885066499,False,False,False
U56,SPYBH,2018-01-01,SH,0.9752582615088985,0.8091705462198385,-0.16608771528905997,2258,4444,0.699,0.44242908421241883,-0.37539963175051577,-1,CONTROL,-1,0.776,-0.13524422190183782,False,False,False
U56,SPYBH,2018-01-01,EXSH,0.0,0.0,0.0,2258,4444,1.0,0.0,,0,CONTROL,0,1.0,0.0,False,False,False
U56,SPYBH,2018-01-01,CAGR,0.15699945516681268,0.14544726546044162,-0.011552189706371063,2258,4444,0.891,0.08331364427363722,-0.13865903726919915,-1,CONTROL,-1,0.935,-0.007334742725714161,False,False,False
U56,SPYBH,2018-01-01,MaxDD,-0.2206210182339588,-0.3371726770846238,-0.11655165885066499,2258,4444,0.329,0.11522772425683402,-1.0114897226545931,-1,CONTROL,-1,0.36,-0.11655165885066499,False,False,False
U56,SPYBH,2019-01-01,SH,0.8539888526485498,0.9244823728280245,0.07049352017947463,2509,4444,0.8835,0.49010402194418395,0.1438337924668222,1,CONTROL,-1,0.776,-0.13524422190183782,True,False,False
U56,SPYBH,2019-01-01,EXSH,0.0,0.0,0.0,2509,4444,1.0,0.0,,0,CONTROL,0,1.0,0.0,False,False,False
U56,SPYBH,2019-01-01,CAGR,0.1348993969987487,0.17292483405840822,0.03802543705965952,2509,4444,0.685,0.0925379697454641,0.41091713125166546,1,CONTROL,-1,0.935,-0.007334742725714161,True,False,False
U56,SPYBH,2019-01-01,MaxDD,-0.2206210182339588,-0.3371726770846238,-0.11655165885066499,2509,4444,0.3935,0.12030674414404542,-0.9687874082197386,-1,CONTROL,-1,0.36,-0.11655165885066499,False,False,False
U56,SPYBH,2020-01-01,SH,0.9500007329841458,0.8111803227704173,-0.13882041021372848,2761,4444,0.768,0.4748867032409247,-0.2923232199729555,-1,CONTROL,-1,0.776,-0.13524422190183782,False,False,False
U56,SPYBH,2020-01-01,EXSH,0.0,0.0,0.0,2761,4444,1.0,0.0,,0,CONTROL,0,1.0,0.0,False,False,False
U56,SPYBH,2020-01-01,CAGR,0.15003884561775446,0.15337844394121386,0.0033395983234593973,2761,4444,0.9675,0.09396918168015199,0.035539293455024115,1,CONTROL,-1,0.935,-0.007334742725714161,True,False,False
U56,SPYBH,2020-01-01,MaxDD,-0.2206210182339588,-0.33717267708462373,-0.11655165885066493,2761,4444,0.3845,0.1199729852361653,-0.971482526847477,-1,CONTROL,-1,0.36,-0.11655165885066499,False,False,False
B136,BAND075,CALMID,SH,1.2286179806089845,0.9721547771824594,-0.2564632034265252,2225,4443,0.5615,0.4481588637787443,-0.5722595805962701,-1,LIVE,-1,0.562,-0.269091492354399,False,False,False
B136,BAND075,CALMID,EXSH,0.27175664727812887,0.14350076472113815,-0.12825588255699072,2225,4443,0.5925,0.23805802552227875,-0.5387589108815315,-1,LIVE,-1,0.582,-0.1354421955994971,False,False,False
B136,BAND075,CALMID,CAGR,0.08908913201150316,0.07051913062128447,-0.018570001390218693,2225,4443,0.562,0.03215133225366298,-0.5775810857138907,-1,LIVE,-1,0.553,-0.019664820078999945,False,False,False
B136,BAND075,CALMID,MaxDD,-0.07898281858216037,-0.1224098540319002,-0.04342703544973983,2225,4443,0.3815,0.048380007530227295,-0.8976235777269588,-1,LIVE,-1,0.394,-0.04342703544973983,False,False,False
B136,BAND075,2013-01-01,SH,0.8884162490228353,1.1725123166786073,0.284096067655772,999,4443,0.6155,0.5597016549803427,0.5075848268945171,1,LIVE,-1,0.562,-0.269091492354399,True,False,False
B136,BAND075,2013-01-01,EXSH,0.07756311312632658,0.2544654353771153,0.17690232225078872,999,4443,0.5745,0.3324952648212763,0.5320446363224983,1,LIVE,-1,0.582,-0.1354421955994971,True,False,False
B136,BAND075,2013-01-01,CAGR,0.07039898615099983,0.0825149976949079,0.012116011543908067,999,4443,0.7845,0.04455581376504363,0.27192885776476855,1,LIVE,-1,0.553,-0.019664820078999945,True,False,False
B136,BAND075,2013-01-01,MaxDD,-0.07898281858216037,-0.12240985403190004,-0.043427035449739665,999,4443,0.455,0.050364773228195284,-0.8622501932646105,-1,LIVE,-1,0.394,-0.04342703544973983,False,False,False
B136,BAND075,2014-01-01,SH,1.2540737043973644,1.0333935828812135,-0.2206801215161509,1251,4443,0.659,0.5038539790821811,-0.43798427853669264,-1,LIVE,-1,0.562,-0.269091492354399,False,False,False
B136,BAND075,2014-01-01,EXSH,0.2523788399353639,0.1960430338197423,-0.05633580611562161,1251,4443,0.8465,0.2860043009754715,-0.19697538087181815,-1,LIVE,-1,0.582,-0.1354421955994971,False,False,False
B136,BAND075,2014-01-01,CAGR,0.10036633856986948,0.07181570624731853,-0.02855063232255095,1251,4443,0.469,0.039516282253437264,-0.7225029960926427,-1,LIVE,-1,0.553,-0.019664820078999945,False,False,False
B136,BAND075,2014-01-01,MaxDD,-0.07898281858216037,-0.12240985403190018,-0.043427035449739804,1251,4443,0.377,0.04760906865597579,-0.9121588948430087,-1,LIVE,-1,0.394,-0.04342703544973983,False,False,False
B136,BAND075,2015-01-01,SH,1.2195192673335928,1.033419620843251,-0.18609964649034194,1503,4443,0.718,0.4821926772196912,-0.38594457212288463,-1,LIVE,-1,0.562,-0.269091492354399,False,False,False
B136,BAND075,2015-01-01,EXSH,0.21241311688681108,0.21055625393641875,-0.001856862950392335,1503,4443,0.9945,0.2639650883394153,-0.007034502032347238,-1,LIVE,-1,0.582,-0.1354421955994971,False,False,False
B136,BAND075,2015-01-01,CAGR,0.09544721140118748,0.07185555645693287,-0.02359165494425461,1503,4443,0.53,0.0366189167837072,-0.6442477554320015,-1,LIVE,-1,0.553,-0.019664820078999945,False,False,False
B136,BAND075,2015-01-01,MaxDD,-0.07898281858216037,-0.12240985403190018,-0.043427035449739804,1503,4443,0.4145,0.04819471137287225,-0.9010747074249299,-1,LIVE,-1,0.394,-0.04342703544973983,False,False,False
B136,BAND075,2016-01-01,SH,1.0992663205032385,1.1010136957573022,0.0017473752540637655,1755,4443,0.9975,0.459208100151859,0.003805192577147295,1,LIVE,-1,0.562,-0.269091492354399,True,False,False
B136,BAND075,2016-01-01,EXSH,0.20017541568847097,0.22323124073286793,0.02305582504439696,1755,4443,0.937,0.2586684635318419,0.08913272507051793,1,LIVE,-1,0.582,-0.1354421955994971,True,False,False
B136,BAND075,2016-01-01,CAGR,0.08372929562655443,0.0772073528693791,-0.006521942757175325,1755,4443,0.853,0.03377221953590494,-0.19311560942097752,-1,LIVE,-1,0.553,-0.019664820078999945,False,False,False
B136,BAND075,2016-01-01,MaxDD,-0.07898281858216037,-0.12240985403190018,-0.043427035449739804,1755,4443,0.421,0.04705996033945786,-0.9228022109769608,-1,LIVE,-1,0.394,-0.04342703544973983,False,False,False
B136,BAND075,2017-01-01,SH,1.0919754546493736,1.1061149281164175,0.014139473467043917,2007,4443,0.9695,0.44216155357495807,0.031978070804039055,1,LIVE,-1,0.562,-0.269091492354399,True,False,False
B136,BAND075,2017-01-01,EXSH,0.19308595216033497,0.22920707695498144,0.036121124794646464,2007,4443,0.883,0.24633311295116558,0.1466352792034391,1,LIVE,-1,0.582,-0.1354421955994971,True,False,False
B136,BAND075,2017-01-01,CAGR,0.08090803114345625,0.07884939392053326,-0.0020586372229229877,2007,4443,0.944,0.03194144187956313,-0.06445035357781237,-1,LIVE,-1,0.553,-0.019664820078999945,False,False,False
B136,BAND075,2017-01-01,MaxDD,-0.07898281858216037,-0.12240985403190023,-0.04342703544973986,2007,4443,0.4295,0.047310709004308074,-0.9179113220599892,-1,LIVE,-1,0.394,-0.04342703544973983,False,False,False
B136,BAND075,2018-01-01,SH,1.2494640876975573,0.9486953428225774,-0.30076874487497995,2258,4443,0.537,0.46290758861713877,-0.6497382031983484,-1,LIVE,-1,0.562,-0.269091492354399,False,False,False
B136,BAND075,2018-01-01,EXSH,0.27418266125678536,0.13659099086887827,-0.1375916703879071,2258,4443,0.5835,0.24457994834287747,-0.5625631672593898,-1,LIVE,-1,0.582,-0.1354421955994971,False,False,False
B136,BAND075,2018-01-01,CAGR,0.09029695666645947,0.06901591435935628,-0.02128104230710319,2258,4443,0.5505,0.03338456971870767,-0.6374514479717244,-1,LIVE,-1,0.553,-0.019664820078999945,False,False,False
B136,BAND075,2018-01-01,MaxDD,-0.07898281858216037,-0.1224098540319002,-0.04342703544973983,2258,4443,0.3805,0.049879769039740056,-0.8706342528398794,-1,LIVE,-1,0.394,-0.04342703544973983,False,False,False
B136,BAND075,2019-01-01,SH,1.098840519616603,1.1001319841741912,0.0012914645575883288,2509,4443,0.998,0.4773694686300368,0.0027053773700580312,1,LIVE,-1,0.562,-0.269091492354399,True,False,False
B136,BAND075,2019-01-01,EXSH,0.24484749407305129,0.17231437136481775,-0.07253312270823353,2509,4443,0.77,0.23758759196195678,-0.3052900284449524,-1,LIVE,-1,0.582,-0.1354421955994971,False,False,False
B136,BAND075,2019-01-01,CAGR,0.0801776936421214,0.07926162047289918,-0.0009160731692222229,2509,4443,0.9795,0.033976040871608146,-0.02696232832671606,-1,LIVE,-1,0.553,-0.019664820078999945,False,False,False
B136,BAND075,2019-01-01,MaxDD,-0.07898281858216037,-0.1224098540319002,-0.04342703544973983,2509,4443,0.501,0.04953502085896457,-0.8766935936775859,-1,LIVE,-1,0.394,-0.04342703544973983,False,False,False
B136,BAND075,2020-01-01,SH,1.1417502032162696,1.0315780916211739,-0.11017211159509577,2761,4443,0.802,0.46848659003013493,-0.2351659875430139,-1,LIVE,-1,0.562,-0.269091492354399,False,False,False
B136,BAND075,2020-01-01,EXSH,0.1917291420401699,0.21677389986870033,0.02504475782853044,2761,4443,0.913,0.2434360584082317,0.10288023061288426,1,LIVE,-1,0.582,-0.1354421955994971,True,False,False
B136,BAND075,2020-01-01,CAGR,0.08235696872537612,0.0755601513323757,-0.0067968173930004205,2761,4443,0.825,0.033583666475446514,-0.20238461449614706,-1,LIVE,-1,0.553,-0.019664820078999945,False,False,False
B136,BAND075,2020-01-01,MaxDD,-0.07898281858216037,-0.12240985403190018,-0.043427035449739804,2761,4443,0.5285,0.04915901109773201,-0.883399288960541,-1,LIVE,-1,0.394,-0.04342703544973983,False,False,False
B136,BAND100,CALMID,SH,1.2296516849947319,0.971079675462783,-0.2585720095319489,2225,4443,0.56,0.4481708389711098,-0.5769496518907092,-1,SHELF,-1,0.558,-0.27118700565617315,False,False,False
B136,BAND100,CALMID,EXSH,0.2727903516638762,0.14242566300146176,-0.13036468866241446,2225,4443,0.5865,0.23799197996579166,-0.5477692512207879,-1,SHELF,-1,0.577,-0.13753770890127126,False,False,False
B136,BAND100,CALMID,CAGR,0.11936486713641764,0.0938020306202055,-0.025562836516212134,2225,4443,0.561,0.04400629960753088,-0.5808903894259158,-1,SHELF,-1,0.55,-0.027054846292735094,False,False,False
B136,BAND100,CALMID,MaxDD,-0.10460228853347742,-0.16157983013208946,-0.05697754159861204,2225,4443,0.3755,0.0621955906073727,-0.9161025893024946,-1,SHELF,-1,0.387,-0.05697754159861204,False,False,False
B136,BAND100,2013-01-01,SH,0.888930533463587,1.1721408019823887,0.2832102685188017,999,4443,0.617,0.559570721977393,0.5061205981578206,1,SHELF,-1,0.558,-0.27118700565617315,True,False,False
B136,BAND100,2013-01-01,EXSH,0.07807739756707821,0.25409392068089665,0.17601652311381843,999,4443,0.5755,0.3323117441030483,0.5296728937128281,1,SHELF,-1,0.577,-0.13753770890127126,True,False,False
B136,BAND100,2013-01-01,CAGR,0.0934539216416569,0.11035184964483044,0.016897928003173537,999,4443,0.7835,0.06084158946639877,0.2777364653253483,1,SHELF,-1,0.55,-0.027054846292735094,True,False,False
B136,BAND100,2013-01-01,MaxDD,-0.10460228853347742,-0.16157983013208932,-0.0569775415986119,999,4443,0.4505,0.06484293373595905,-0.8787008593816084,-1,SHELF,-1,0.387,-0.05697754159861204,False,False,False
B136,BAND100,2014-01-01,SH,1.2547831274976031,1.0329604066975075,-0.22182272080009557,1251,4443,0.6565,0.503785493626521,-0.4403118462250578,-1,SHELF,-1,0.558,-0.27118700565617315,False,False,False
B136,BAND100,2014-01-01,EXSH,0.2530882630356026,0.19560985763603633,-0.05747840539956628,1251,4443,0.8435,0.2858412266572422,-0.20108507814546206,-1,SHELF,-1,0.577,-0.13753770890127126,False,False,False
B136,BAND100,2014-01-01,CAGR,0.13454687046330316,0.09573904890236587,-0.03880782156093729,1251,4443,0.474,0.05426313318593403,-0.7151784145593157,-1,SHELF,-1,0.55,-0.027054846292735094,False,False,False
B136,BAND100,2014-01-01,MaxDD,-0.10460228853347742,-0.1615798301320894,-0.056977541598611986,1251,4443,0.369,0.06124353344505853,-0.9303437994760123,-1,SHELF,-1,0.387,-0.05697754159861204,False,False,False
B136,BAND100,2015-01-01,SH,1.2204007570107507,1.0327911545329314,-0.18760960247781933,1503,4443,0.716,0.4821232148358301,-0.38913206563119573,-1,SHELF,-1,0.558,-0.27118700565617315,False,False,False
B136,BAND100,2015-01-01,EXSH,0.21329460656396892,0.2099277876260992,-0.00336681893786972,1503,4443,0.991,0.2638359356462171,-0.012761032456110736,-1,SHELF,-1,0.577,-0.13753770890127126,False,False,False
B136,BAND100,2015-01-01,CAGR,0.12786911978871981,0.09577701417721154,-0.03209210561150827,1503,4443,0.533,0.05026332913084611,-0.6384795071565139,-1,SHELF,-1,0.55,-0.027054846292735094,False,False,False
B136,BAND100,2015-01-01,MaxDD,-0.10460228853347742,-0.16157983013208946,-0.05697754159861204,1503,4443,0.411,0.0620509835925974,-0.9182375250117613,-1,SHELF,-1,0.387,-0.05697754159861204,False,False,False
B136,BAND100,2016-01-01,SH,1.100311123140611,1.1000869880909863,-0.00022413504962481845,1755,4443,1.0,0.45915511078476656,-0.0004881466945706806,-1,SHELF,-1,0.558,-0.27118700565617315,False,False,False
B136,BAND100,2016-01-01,EXSH,0.20122021832584358,0.22230453306655196,0.021084314740708376,1755,4443,0.9425,0.25849698852173103,0.08156503045270828,1,SHELF,-1,0.577,-0.13753770890127126,True,False,False
B136,BAND100,2016-01-01,CAGR,0.11188909744332187,0.10304459969231507,-0.008844497751006805,1755,4443,0.8555,0.04625685973861134,-0.1912040246784016,-1,SHELF,-1,0.55,-0.027054846292735094,False,False,False
B136,BAND100,2016-01-01,MaxDD,-0.10460228853347742,-0.16157983013208946,-0.05697754159861204,1755,4443,0.4145,0.06064969609485736,-0.9394530437464683,-1,SHELF,-1,0.387,-0.05697754159861204,False,False,False
B136,BAND100,2017-01-01,SH,1.0930136597516358,1.105029778059222,0.012016118307586199,2007,4443,0.9735,0.44216433670630406,0.02717568403886808,1,SHELF,-1,0.558,-0.27118700565617315,True,False,False
B136,BAND100,2017-01-01,EXSH,0.19412415726259713,0.22812192689778588,0.033997769635188746,2007,4443,0.889,0.24629875585694738,0.13803467872543768,1,SHELF,-1,0.577,-0.13753770890127126,True,False,False
B136,BAND100,2017-01-01,CAGR,0.1080949757144435,0.10524186874798275,-0.002853106966460753,2007,4443,0.9425,0.043728087261327334,-0.06524655307720288,-1,SHELF,-1,0.55,-0.027054846292735094,False,False,False
B136,BAND100,2017-01-01,MaxDD,-0.10460228853347742,-0.16157983013208946,-0.05697754159861204,2007,4443,0.4255,0.06094297708496484,-0.9349320352232824,-1,SHELF,-1,0.387,-0.05697754159861204,False,False,False
B136,BAND100,2018-01-01,SH,1.2505228375193176,0.9476005592587043,-0.30292227826061324,2258,4443,0.5325,0.4628657107730734,-0.6544495978210951,-1,SHELF,-1,0.558,-0.27118700565617315,False,False,False
B136,BAND100,2018-01-01,EXSH,0.2752414110785456,0.13549620730500522,-0.13974520377354038,2258,4443,0.573,0.244434335513505,-0.5717085673744041,-1,SHELF,-1,0.577,-0.13753770890127126,False,False,False
B136,BAND100,2018-01-01,CAGR,0.12103409637393928,0.09173799960267356,-0.02929609677126571,2258,4443,0.5475,0.045692164523436364,-0.641162376018304,-1,SHELF,-1,0.55,-0.027054846292735094,False,False,False
B136,BAND100,2018-01-01,MaxDD,-0.10460228853347742,-0.16157983013208943,-0.056977541598612014,2258,4443,0.3765,0.06393786597371708,-0.8911392448104815,-1,SHELF,-1,0.387,-0.05697754159861204,False,False,False
B136,BAND100,2019-01-01,SH,1.0994485119492032,1.099110597397402,-0.00033791455180121055,2509,4443,1.0,0.47745435873450365,-0.000707742102715023,-1,SHELF,-1,0.558,-0.27118700565617315,False,False,False
B136,BAND100,2019-01-01,EXSH,0.24545548640565162,0.17129298458802855,-0.07416250181762307,2509,4443,0.766,0.237553806931744,-0.31219243663365953,-1,SHELF,-1,0.577,-0.13753770890127126,False,False,False
B136,BAND100,2019-01-01,CAGR,0.10710221350628164,0.10578757030564614,-0.0013146432006354986,2509,4443,0.981,0.046549324143507376,-0.02824193959470973,-1,SHELF,-1,0.55,-0.027054846292735094,False,False,False
B136,BAND100,2019-01-01,MaxDD,-0.10460228853347742,-0.16157983013208943,-0.056977541598612014,2509,4443,0.4985,0.06386680894209784,-0.8921307098694771,-1,SHELF,-1,0.387,-0.05697754159861204,False,False,False
B136,BAND100,2020-01-01,SH,1.142463329769638,1.030260462822107,-0.11220286694753101,2761,4443,0.7985,0.46853451548199704,-0.23947620343851123,-1,SHELF,-1,0.558,-0.27118700565617315,False,False,False
B136,BAND100,2020-01-01,EXSH,0.1924422685935383,0.2154562710696335,0.023014002476095197,2761,4443,0.92,0.24332721727604525,0.09458046959862573,1,SHELF,-1,0.577,-0.13753770890127126,True,False,False
B136,BAND100,2020-01-01,CAGR,0.11012889891478155,0.10064708271263505,-0.009481816202146498,2761,4443,0.821,0.04596147619035325,-0.20629920942653743,-1,SHELF,-1,0.55,-0.027054846292735094,False,False,False
B136,BAND100,2020-01-01,MaxDD,-0.10460228853347742,-0.1615798301320894,-0.056977541598611986,2761,4443,0.524,0.06330390688172326,-0.9000635885723226,-1,SHELF,-1,0.387,-0.05697754159861204,False,False,False
B136,V1,CALMID,SH,0.7822053660293555,0.5134027132023714,-0.2688026528269841,2225,4443,0.5235,0.41520441639440975,-0.6473983469666275,-1,LIVE,-1,0.5015,-0.2895667178343807,False,False,False
B136,V1,CALMID,EXSH,-0.17465596730150013,-0.3152512992589498,-0.14059533195744967,2225,4443,0.7345,0.40489050295210727,-0.3472428494428778,-1,LIVE,-1,0.7205,-0.1559174210794788,False,False,False
B136,V1,CALMID,CAGR,0.07524955601589896,0.05306699702118687,-0.02218255899471209,2225,4443,0.64,0.04604695363267523,-0.48173781856811465,-1,LIVE,-1,0.612,-0.024540008882409904,False,False,False
B136,V1,CALMID,MaxDD,-0.0947220962157959,-0.21192366476841626,-0.11720156855262036,2225,4443,0.2055,0.07857659191439169,-1.4915583088702822,-1,LIVE,-1,0.2315,-0.11720156855262039,False,False,False
B136,V1,2013-01-01,SH,0.8598650760021822,0.5817353708574968,-0.2781297051446854,999,4443,0.575,0.517604026132497,-0.537340691151211,-1,LIVE,-1,0.5015,-0.2895667178343807,False,False,False
B136,V1,2013-01-01,EXSH,0.049011940105673446,-0.3363115104439952,-0.38532345054966866,999,4443,0.4565,0.5175675951693636,-0.7444891336822957,-1,LIVE,-1,0.7205,-0.1559174210794788,False,False,False
B136,V1,2013-01-01,CAGR,0.0812649328825906,0.05919519927832833,-0.022069733604262266,999,4443,0.657,0.052891764590179545,-0.41726219148226285,-1,LIVE,-1,0.612,-0.024540008882409904,False,False,False
B136,V1,2013-01-01,MaxDD,-0.08518448539436352,-0.21192366476841581,-0.1267391793740523,999,4443,0.1035,0.07459315276762701,-1.6990725645941105,-1,LIVE,-1,0.2315,-0.11720156855262039,False,False,False
B136,V1,2014-01-01,SH,1.0228069910155244,0.504278094957512,-0.5185288960580124,1251,4443,0.2525,0.4546337000743238,-1.140542146288854,-1,LIVE,-1,0.5015,-0.2895667178343807,False,False,False
B136,V1,2014-01-01,EXSH,0.021112126553523902,-0.33307245410395925,-0.35418458065748315,1251,4443,0.4325,0.46653065438499,-0.7591882276726093,-1,LIVE,-1,0.7205,-0.1559174210794788,False,False,False
B136,V1,2014-01-01,CAGR,0.09973356321954364,0.0504762759733839,-0.04925728724615974,1251,4443,0.308,0.04862678410356155,-1.0129661698634111,-1,LIVE,-1,0.612,-0.024540008882409904,False,False,False
B136,V1,2014-01-01,MaxDD,-0.08518448539436352,-0.2119236647684162,-0.12673917937405269,1251,4443,0.0835,0.07376789444762628,-1.7180804782768329,-1,LIVE,-1,0.2315,-0.11720156855262039,False,False,False
B136,V1,2015-01-01,SH,0.8748658111128848,0.5327453650564155,-0.3421204460564693,1503,4443,0.448,0.45018198223027417,-0.759960326180869,-1,LIVE,-1,0.5015,-0.2895667178343807,False,False,False
B136,V1,2015-01-01,EXSH,-0.132240339333897,-0.2901180018504167,-0.1578776625165197,1503,4443,0.7275,0.4498215791259175,-0.3509784097581618,-1,LIVE,-1,0.7205,-0.1559174210794788,False,False,False
B136,V1,2015-01-01,CAGR,0.08365820191510176,0.054265002659978405,-0.029393199255123355,1503,4443,0.551,0.04788462038876418,-0.6138338158783917,-1,LIVE,-1,0.612,-0.024540008882409904,False,False,False
B136,V1,2015-01-01,MaxDD,-0.09066142464282706,-0.2119236647684162,-0.12126224012558914,1503,4443,0.131,0.07701668212728789,-1.574493171819259,-1,LIVE,-1,0.2315,-0.11720156855262039,False,False,False
B136,V1,2016-01-01,SH,0.8243336986482409,0.5246886763057417,-0.29964502234249923,1755,4443,0.478,0.42868291826172006,-0.6989898817464884,-1,LIVE,-1,0.5015,-0.2895667178343807,False,False,False
B136,V1,2016-01-01,EXSH,-0.07475720616652659,-0.35309377871869263,-0.27833657255216604,1755,4443,0.521,0.4413758554181047,-0.6306112333410365,-1,LIVE,-1,0.7205,-0.1559174210794788,False,False,False
B136,V1,2016-01-01,CAGR,0.08187074223920036,0.05268460849231627,-0.029186133746884092,1755,4443,0.5265,0.04668096386407538,-0.6252256022790713,-1,LIVE,-1,0.612,-0.024540008882409904,False,False,False
B136,V1,2016-01-01,MaxDD,-0.09066142464282706,-0.21192366476841615,-0.12126224012558909,1755,4443,0.199,0.07650301502053793,-1.5850648512746215,-1,LIVE,-1,0.2315,-0.11720156855262039,False,False,False
B136,V1,2017-01-01,SH,0.7289257768660974,0.5703639713828057,-0.15856180548329168,2007,4443,0.726,0.42528008384168214,-0.37284089123326797,-1,LIVE,-1,0.5015,-0.2895667178343807,False,False,False
B136,V1,2017-01-01,EXSH,-0.16996372562294126,-0.3065438797786304,-0.13658015415568914,2007,4443,0.7415,0.43197735997394054,-0.3161743341454943,-1,LIVE,-1,0.7205,-0.1559174210794788,False,False,False
B136,V1,2017-01-01,CAGR,0.07075037768948192,0.058684425489945354,-0.012065952199536566,2007,4443,0.812,0.046684793197829415,-0.2584557277228673,-1,LIVE,-1,0.612,-0.024540008882409904,False,False,False
B136,V1,2017-01-01,MaxDD,-0.0947220962157959,-0.21192366476841612,-0.11720156855262022,2007,4443,0.2595,0.07664397838091697,-1.5291686447972983,-1,LIVE,-1,0.2315,-0.11720156855262039,False,False,False
B136,V1,2018-01-01,SH,0.8216663636401278,0.4754632703406189,-0.3462030932995089,2258,4443,0.429,0.42351786251979917,-0.8174462612738657,-1,LIVE,-1,0.5015,-0.2895667178343807,False,False,False
B136,V1,2018-01-01,EXSH,-0.1536150628006442,-0.3366410816130802,-0.18302601881243602,2258,4443,0.6705,0.43155048425910275,-0.424112648434771,-1,LIVE,-1,0.7205,-0.1559174210794788,False,False,False
B136,V1,2018-01-01,CAGR,0.07922210534929042,0.04873123504705037,-0.03049087030224005,2258,4443,0.5315,0.04690940847832796,-0.649994772718713,-1,LIVE,-1,0.612,-0.024540008882409904,False,False,False
B136,V1,2018-01-01,MaxDD,-0.0947220962157959,-0.21192366476841626,-0.11720156855262036,2258,4443,0.1975,0.08151502928764849,-1.437790915084407,-1,LIVE,-1,0.2315,-0.11720156855262039,False,False,False
B136,V1,2019-01-01,SH,0.7264144544440213,0.5329036485481381,-0.1935108058958832,2509,4443,0.669,0.44321898315880076,-0.43660315385577764,-1,LIVE,-1,0.5015,-0.2895667178343807,False,False,False
B136,V1,2019-01-01,EXSH,-0.1275785710995303,-0.3949139642612354,-0.26733539316170507,2509,4443,0.562,0.44977647524994413,-0.5943738898597237,-1,LIVE,-1,0.7205,-0.1559174210794788,False,False,False
B136,V1,2019-01-01,CAGR,0.07154417495269325,0.05456046415965559,-0.016983710793037655,2509,4443,0.73,0.04989356412658822,-0.34039882879377337,-1,LIVE,-1,0.612,-0.024540008882409904,False,False,False
