panel,book,cadence,arm,stat,n_vint,n_draw,sigma_seed,sigma_vint,ratio,mean,tape_share
U56,EWELIG,W,PINKEY,OOS_MaxDD,9,100,0.01966531944012366,2.986718649903819e-07,1.5187745406311273e-05,-0.24286494370497827,2.306676104737216e-10
U56,EWELIG,W,PINKEY,OOS_CAGR,9,100,0.01011642467457385,0.0006889931084263321,0.06810638447771131,0.10774843319563124,0.004617063451961414
U56,EWELIG,W,PINSET,OOS_Sharpe,9,100,0.06506020285725538,0.004720045664711298,0.07254889252447096,0.8698159125811017,0.005235784085261332
U56,EWELIG,W,PINSET,OOS_MaxDD,9,100,0.018889770130461225,2.898172706625334e-07,1.534255147950056e-05,-0.24677787978136423,2.3539388584571456e-10
U56,EWELIG,W,PINSET,OOS_CAGR,9,100,0.009168606681937929,0.0006840589722793593,0.0746088250930154,0.10564009630887199,0.005535662644179683
U56,TOP20,M,LIVE,OOS_Sharpe,9,100,0.0790639036274903,0.004295557275445334,0.0543301946699199,1.1084843121952896,0.0029430827493487424
U56,TOP20,M,LIVE,OOS_MaxDD,9,100,0.008598057919997919,9.071751837661335e-08,1.055093129410267e-05,-0.16795440857726507,1.1132215116048241e-10
U56,TOP20,M,LIVE,OOS_CAGR,9,100,0.009280650647064393,0.0005271788758034441,0.0568040858180777,0.11490120234764666,0.003216326033018777
U56,TOP20,M,LIVE_CP,OOS_Sharpe,9,100,0.07887166183767608,7.42793101060661e-07,9.417743759341423e-06,1.1141554055163125,8.869389750874772e-11
U56,TOP20,M,LIVE_CP,OOS_MaxDD,9,100,0.008598057919997919,9.071751837661335e-08,1.055093129410267e-05,-0.16795440857726507,1.1132215116048241e-10
U56,TOP20,M,LIVE_CP,OOS_CAGR,9,100,0.0092700519621177,7.933123993307454e-08,8.55779884053117e-06,0.1156095823328336,7.323592098963314e-11
U56,TOP20,M,PINKEY,OOS_Sharpe,9,100,0.06798851256071453,0.004515219872460146,0.06641151133330064,1.1198080274758482,0.004391121843697069
U56,TOP20,M,PINKEY,OOS_MaxDD,9,100,0.008990244792440146,9.235445287374141e-08,1.0272740621189962e-05,-0.17122983645335266,1.055291998591099e-10
U56,TOP20,M,PINKEY,OOS_CAGR,9,100,0.007697343126383984,0.0005547968108951323,0.07207640373903426,0.11656673038045738,0.005168159346924011
U56,TOP20,M,PINSET,OOS_Sharpe,9,100,0.0790639036274903,0.004295557275445334,0.0543301946699199,1.1084843121952896,0.0029430827493487424
U56,TOP20,M,PINSET,OOS_MaxDD,9,100,0.008598057919997919,9.071751837661335e-08,1.055093129410267e-05,-0.16795440857726507,1.1132215116048241e-10
U56,TOP20,M,PINSET,OOS_CAGR,9,100,0.009280650647064393,0.0005271788758034441,0.0568040858180777,0.11490120234764666,0.003216326033018777
U56,TOP20,Q,LIVE,OOS_Sharpe,9,100,0.08018867340927713,0.004307383442398422,0.053715609191011954,0.9556478291764408,0.0028770652824858375
U56,TOP20,Q,LIVE,OOS_MaxDD,9,100,0.02177493057363089,1.0322703788907214e-07,4.740636831884025e-06,-0.22737644028627432,2.247363757131034e-11
U56,TOP20,Q,LIVE,OOS_CAGR,9,100,0.009784828442219269,0.0005622666877272303,0.057463111494237315,0.10532173798956058,0.0032911418021472224
U56,TOP20,Q,LIVE_CP,OOS_Sharpe,9,100,0.08026924566742386,5.812575379654936e-07,7.2413479550286695e-06,0.9627366418755461,5.243712020304825e-11
U56,TOP20,Q,LIVE_CP,OOS_MaxDD,9,100,0.02177493057363089,1.0322703788907214e-07,4.740636831884025e-06,-0.22737644028627432,2.247363757131034e-11
U56,TOP20,Q,LIVE_CP,OOS_CAGR,9,100,0.009812331431481913,5.432320739680961e-08,5.536218153263645e-06,0.10624616249794185,3.064971143958651e-11
U56,TOP20,Q,PINKEY,OOS_Sharpe,9,100,0.08600269606538426,0.0041898163972420655,0.04871726805002396,0.9671768200973919,0.0023677526479319896
U56,TOP20,Q,PINKEY,OOS_MaxDD,9,100,0.022158140035122512,1.1559291433323409e-07,5.2167246054953e-06,-0.22350778800007282,2.7214215608839478e-11
U56,TOP20,Q,PINKEY,OOS_CAGR,9,100,0.010462171355195329,0.0005480506084666866,0.05238402142921644,0.10645489218938255,0.002736576301198529
U56,TOP20,Q,PINSET,OOS_Sharpe,9,100,0.08018867340927713,0.004307383442398422,0.053715609191011954,0.9556478291764408,0.0028770652824858375
U56,TOP20,Q,PINSET,OOS_MaxDD,9,100,0.02177493057363089,1.0322703788907214e-07,4.740636831884025e-06,-0.22737644028627432,2.247363757131034e-11
U56,TOP20,Q,PINSET,OOS_CAGR,9,100,0.009784828442219269,0.0005622666877272303,0.057463111494237315,0.10532173798956058,0.0032911418021472224
U56,TOP20,W,LIVE,OOS_Sharpe,9,100,0.07174157907441231,0.004791106177059314,0.0667828369388113,0.8212216403406782,0.004440144499082957
U56,TOP20,W,LIVE,OOS_MaxDD,9,100,0.008106267486675329,2.1571449353706432e-07,2.6610828459786807e-05,-0.1587854373135512,7.081361908147427e-10
U56,TOP20,W,LIVE,OOS_CAGR,9,100,0.007500334368016696,0.0005240657765880838,0.0698723218024561,0.07815161303975093,0.004858421851827676
U56,TOP20,W,LIVE_CP,OOS_Sharpe,9,100,0.07160412845502556,1.713668172689411e-06,2.393253307685692e-05,0.8278860728377844,5.727661391467896e-10
U56,TOP20,W,LIVE_CP,OOS_MaxDD,9,100,0.008106267486675329,2.1571449353706432e-07,2.6610828459786807e-05,-0.1587854373135512,7.081361908147427e-10
U56,TOP20,W,LIVE_CP,OOS_CAGR,9,100,0.007490860145484424,1.7638449348162186e-07,2.35466274975042e-05,0.07888741066762817,5.544436661988132e-10
U56,TOP20,W,PINKEY,OOS_Sharpe,9,100,0.07692905352953162,0.00486591339221219,0.06325195968184188,0.8321056737022273,0.003984867703428531
U56,TOP20,W,PINKEY,OOS_MaxDD,9,100,0.008319712797995846,2.079780251659929e-07,2.4998221719395553e-05,-0.1587065018543741,6.249110887415457e-10
U56,TOP20,W,PINKEY,OOS_CAGR,9,100,0.008075709978202401,0.0005324823564221655,0.06593629016636535,0.07938468077134707,0.004328774604841498
U56,TOP20,W,PINSET,OOS_Sharpe,9,100,0.07181152446811723,0.006084308751567094,0.08472607699991659,0.8200449869364608,0.007127344423947398
U56,TOP20,W,PINSET,OOS_MaxDD,9,100,0.008106267486675329,2.1571449353706432e-07,2.6610828459786807e-05,-0.1587854373135512,7.081361908147427e-10
U56,TOP20,W,PINSET,OOS_CAGR,9,100,0.007503405677192592,0.0006555297723206008,0.08736429836296256,0.07803335744937569,0.007574706524648885
