base,state,side,family,form,q,w,depth,cadence,gross,gbar,gt,alpha,S0,S10,S25,decay,CAGR,Sharpe,MaxDD,H1,H2,IS_S,OOS_CAGR,OOS_S,OOS_MaxDD,OOS_H1,OOS_H2,keep4a,keep4b,oos4a,oos4b
EWALL,PORTVOL,HI,PORTVOL-HI,BINARY,0.17,504,0.25,D,1.0,0.961577407740774,0.9923492349234924,1.0,1.1102729492718864,1.1022306988243944,1.0901336901241234,0.020139259147762933,0.1365362754687527,1.1022306988243944,-0.1812092671008555,1.1044669795742228,1.1009802591925886,0.9956451847979966,0.1490485869961522,1.1895170072992807,-0.1812092671008556,1.4108548372898373,0.9715192742477909,False,True,False,True
TOP20,PORTVOL,HI,PORTVOL-HI,BINARY,0.17,504,0.25,D,0.75,0.961577407740774,0.9923492349234924,1.0,1.2507258223836861,1.24414833708346,1.2342571180095852,0.016468704374100973,0.14364132753043424,1.24414833708346,-0.1746596890549602,1.2487761816325933,1.244114228923568,1.131265154347223,0.1609938624438123,1.3312733934753587,-0.17465968905496032,1.5572978632188674,1.0986921407896804,False,True,False,True
TOP20,PORTVOL,HI,PORTVOL-HI,BINARY,0.17,504,0.25,D,1.0,0.961577407740774,0.9923492349234924,1.0,1.2540858158343868,1.2475122587769292,1.2376269078143287,0.016458908020058116,0.1932830712253053,1.2475122587769292,-0.2262912585391269,1.2524079777078934,1.24715508692083,1.1349879190031535,0.21704563244152508,1.3344419368320168,-0.2262912585391269,1.5600225766508866,1.1023799748648517,False,False,False,False
EWALL,PORTVOL,HI,PORTVOL-HI,RAMP,0.17,504,0.25,D,0.75,0.961577407740774,1.2443153077612124,2.2067599164715075,1.1247655390165103,1.1144747943286712,1.099025081290806,0.025740457725704324,0.10281768664557367,1.1144747943286712,-0.1315953900298219,1.0519071547958443,1.1750324297499095,0.9405481478289909,0.11638062998781562,1.2614151822847306,-0.13159539002982157,1.4914733254782468,1.0421787316820847,False,False,False,True
EWALL,PORTVOL,HI,PORTVOL-HI,RAMP,0.17,504,0.25,D,1.0,0.961577407740774,1.2443153077612124,2.2067599164715075,1.1251226862635355,1.1148360461106253,1.0993924881175714,0.02573019814596411,0.13735137311231038,1.1148360461106253,-0.17263729138430495,1.052096265878779,1.1755590874383615,0.9407264270851118,0.1561131100337525,1.261935105566452,-0.17263729138430395,1.4907907899843447,1.0436554773910445,False,True,False,True
TOP20,PORTVOL,HI,PORTVOL-HI,RAMP,0.17,504,0.25,D,0.75,0.961577407740774,1.2443153077612124,2.2067599164715075,1.2627860204298993,1.2543642990424668,1.241720552837746,0.02106546759215333,0.1433111070917914,1.2543642990424668,-0.14354472097378723,1.1953195644708925,1.310545647402852,1.0736698046948978,0.16583803232829464,1.3955400791744024,-0.1435447209737869,1.6218625337286805,1.1683179914538315,False,True,False,True
TOP20,PORTVOL,HI,PORTVOL-HI,RAMP,0.17,504,0.25,D,1.0,0.961577407740774,1.2443153077612124,2.2067599164715075,1.2656448241667033,1.2572242018132243,1.244582056584154,0.021062767582549213,0.1926828039794628,1.2572242018132243,-0.18649658541787106,1.198319976462409,1.3132812435900907,1.0766950906766848,0.2237255030834615,1.398546759963108,-0.1864965854178714,1.624786170833422,1.1716869516332598,False,True,False,True
EWALL,PORTVOL,HI,PORTVOL-HI,RATIO,0.17,504,0.25,D,0.75,0.961577407740774,1.052172040447567,1.460006574111904,1.1240701409505798,1.1154092323238771,1.1024061210269043,0.021664019923675504,0.10308243897278513,1.1154092323238771,-0.1261600398821464,1.0775803740966257,1.1519373827210406,0.967769495347561,0.11471232824098387,1.2391432806328235,-0.1261600398821464,1.460941466106774,1.0268871069397956,False,False,False,True
EWALL,PORTVOL,HI,PORTVOL-HI,RATIO,0.17,504,0.25,D,1.0,0.961577407740774,1.052172040447567,1.460006574111904,1.1244134180679881,1.1157568043180959,1.1027601505818159,0.021653267486172245,0.13772580828132486,1.1157568043180959,-0.16653542002523802,1.07783326760355,1.152372182051105,0.9680170269755497,0.1538107147295773,1.2395458899793634,-0.1665354200252379,1.4598535225343692,1.028421944668221,False,True,False,True
TOP20,PORTVOL,HI,PORTVOL-HI,RATIO,0.17,504,0.25,D,0.75,0.961577407740774,1.052172040447567,1.460006574111904,1.2644217725408609,1.257353532841078,1.246742003457413,0.017679769083447816,0.14450016318981862,1.257353532841078,-0.16288172525317868,1.2231620255978302,1.2910939262743453,1.104126775301073,0.1647980781067453,1.376491303023049,-0.16288172525317846,1.5982178199801966,1.153170059451173,False,True,False,True
TOP20,PORTVOL,HI,PORTVOL-HI,RATIO,0.17,504,0.25,D,1.0,0.961577407740774,1.052172040447567,1.460006574111904,1.2675417340894242,1.2604757042494097,1.249867472042717,0.01767426204670719,0.19440471280453453,1.2604757042494097,-0.21123941315914052,1.2264043507512998,1.2940644133120909,1.1074209267036348,0.2223402076722405,1.3796639155167105,-0.21123941315914052,1.6013246254347906,1.1566059826149209,False,False,False,False
EWALL,PORTVOL,HI,PORTVOL-HI,BINARY,0.17,504,0.25,W,0.75,0.9602835283528353,0.6804680468046804,1.0,1.090942584027604,1.0853472123570072,1.0769329322798598,0.014009651747744156,0.10059766808551718,1.0853472123570072,-0.14080769805789672,1.097946675805574,1.0743214259961607,0.9887803132344192,0.10880213147083695,1.164468416169931,-0.14080769805789628,1.392157178038079,0.9395654050627049,False,False,False,True
EWALL,PORTVOL,HI,PORTVOL-HI,BINARY,0.17,504,0.25,W,1.0,0.9602835283528353,0.6804680468046804,1.0,1.0912540824124115,1.0856626060652712,1.0772541881387423,0.013999894273669211,0.1343001244353632,1.0856626060652712,-0.18485642125196577,1.098219863772548,1.0746987211757726,0.9890534142788574,0.14561461395934727,1.1647856613631578,-0.18485642125196788,1.390829537280891,0.9411297592081483,False,True,False,True
TOP20,PORTVOL,HI,PORTVOL-HI,BINARY,0.17,504,0.25,W,0.75,0.9602835283528353,0.6804680468046804,1.0,1.237487382332028,1.2329129947303985,1.2260353681098493,0.011452014222178786,0.14240220689284566,1.2329129947303985,-0.17553768927677182,1.2418966236396671,1.2289807182644454,1.1239809776995964,0.15928451766451768,1.3170384544021134,-0.17553768927677182,1.544268282430671,1.082582046094188,False,True,False,True
TOP20,PORTVOL,HI,PORTVOL-HI,BINARY,0.17,504,0.25,W,1.0,0.9602835283528353,0.6804680468046804,1.0,1.240911396996029,1.2363391981510474,1.2294648424148722,0.011446554581156843,0.19156783827608237,1.2363391981510474,-0.2274058869762129,1.2455374066029896,1.2321295960690872,1.127719116017274,0.21467646132914986,1.3202993171191912,-0.22740588697621322,1.547047707921922,1.0864045548928005,False,False,False,False
EWALL,PORTVOL,HI,PORTVOL-HI,RAMP,0.17,504,0.25,W,0.75,0.9602835283528353,0.8512215900351227,2.312780302093496,1.118289533054393,1.1112031529822952,1.1005501060595917,0.017739426994801244,0.10289385305284338,1.1112031529822952,-0.13340794955419288,1.0835568751345923,1.137988275998465,0.9749525752845868,0.113348512828789,1.2260949110561434,-0.1334079495541931,1.4315877852518404,1.028350895622096,False,False,False,True
EWALL,PORTVOL,HI,PORTVOL-HI,RAMP,0.17,504,0.25,W,1.0,0.9602835283528353,0.8512215900351227,2.312780302093496,1.1186755446284535,1.1115922750618212,1.1009439008002468,0.01773164382820669,0.13744923021180977,1.1115922750618212,-0.17495930322047581,1.083807465786832,1.1385113082295284,0.9752064513387436,0.15190891276590857,1.2266085865863363,-0.1749593032204757,1.4310299025819768,1.029709923043711,False,True,False,True
TOP20,PORTVOL,HI,PORTVOL-HI,RAMP,0.17,504,0.25,W,0.75,0.9602835283528353,0.8512215900351227,2.312780302093496,1.258253994379662,1.2524695579187424,1.243774261523938,0.014479732855724015,0.14379049540661404,1.2524695579187424,-0.1443515426681785,1.2258445333783419,1.279062175296696,1.1076898457231175,0.16262691116762218,1.3657853219089002,-0.14435154266817818,1.5775043304713519,1.1520060562171648,False,True,False,True
TOP20,PORTVOL,HI,PORTVOL-HI,RAMP,0.17,504,0.25,W,1.0,0.9602835283528353,0.8512215900351227,2.312780302093496,1.2612425525801054,1.2554590191426886,1.246765045425343,0.014477507154762481,0.1933831790439957,1.2554590191426886,-0.18748576052641408,1.2291514088110398,1.2816981285702123,1.111087309160905,0.2192116514115432,1.368682272444804,-0.18748576052641397,1.580314320074087,1.155206940033437,False,True,False,True
EWALL,PORTVOL,HI,PORTVOL-HI,RATIO,0.17,504,0.25,W,0.75,0.9602835283528353,0.6633918446148547,1.5077340355090276,1.123431068399565,1.1179737500740665,1.1097734545574116,0.01365761384215336,0.10351558535222938,1.1179737500740665,-0.12722806158578182,1.101721080208863,1.1338081725085558,0.9938227186017293,0.11321147229889439,1.2218655985736224,-0.1272280615857817,1.42052132837314,1.029696883311796,False,False,False,True
EWALL,PORTVOL,HI,PORTVOL-HI,RATIO,0.17,504,0.25,W,1.0,0.9602835283528353,0.6633918446148547,1.5077340355090276,1.1237490011862574,1.1182949067882288,1.1100994570805385,0.013649544105718947,0.13831763406057318,1.1182949067882288,-0.16789747515910247,1.10200535475533,1.1341667664403186,0.9941121740934752,0.15172357648646617,1.2221921907023787,-0.16789747515910292,1.4193078843270122,1.031222161087493,False,True,False,True
TOP20,PORTVOL,HI,PORTVOL-HI,RATIO,0.17,504,0.25,W,0.75,0.9602835283528353,0.6633918446148547,1.5077340355090276,1.2649784484440798,1.260530281441478,1.2538471239420401,0.011131324502039686,0.14531914729224393,1.260530281441478,-0.1636061210720473,1.2458975062094269,1.2766303845282758,1.1292372173501581,0.16344704525183706,1.3627156603383743,-0.1636061210720473,1.5678932303388087,1.1546027274313062,False,True,False,True
TOP20,PORTVOL,HI,PORTVOL-HI,RATIO,0.17,504,0.25,W,1.0,0.9602835283528353,0.6633918446148547,1.5077340355090276,1.268224781077146,1.2637784325478634,1.2570979874663013,0.011126793610844787,0.1955800830132699,1.2637784325478634,-0.21213866562441708,1.24933418591937,1.2796276038322252,1.1327675941476951,0.22045378257693815,1.3659003643694696,-0.2121386656244173,1.5709264507981626,1.1580871633711285,False,False,False,False
EWALL,NAMEVOL,LO,NAMEVOL-LO,BINARY,0.17,504,0.25,D,0.75,0.9418316831683168,2.4383438343834385,1.0,1.032376838817939,1.0132107080846884,0.9843916624414465,0.04798517637649258,0.09627547251031165,1.0132107080846884,-0.1584426474795102,1.041680173534445,0.9950507692728287,0.9514093958223346,0.1053067008825963,1.0613268607500987,-0.15844264747951065,1.2071439800982313,0.9113284490122364,False,False,False,False
EWALL,NAMEVOL,LO,NAMEVOL-LO,BINARY,0.17,504,0.25,D,1.0,0.9418316831683168,2.4383438343834385,1.0,1.0324605172559769,1.0133146136525955,0.9845260341464002,0.04793448310957671,0.12823646678115241,1.0133146136525955,-0.20841177877563222,1.0419145702298387,0.9951139911782101,0.951684440314258,0.14048354729822332,1.0612970239052346,-0.2084117787756321,1.2055011030798966,0.9126525589397575,False,False,False,False
TOP20,NAMEVOL,LO,NAMEVOL-LO,BINARY,0.17,504,0.25,D,0.75,0.9418316831683168,2.4383438343834385,1.0,1.2065579047587753,1.1905991360238155,1.1666034490938806,0.03995445566489475,0.13822001137477735,1.1905991360238155,-0.19647486521671687,1.2204703077236367,1.177867758958359,1.1213205276252578,0.15514271063569374,1.245244350926052,-0.19647486521671698,1.394601775415127,1.0835062388505876,False,True,False,True
TOP20,NAMEVOL,LO,NAMEVOL-LO,BINARY,0.17,504,0.25,D,1.0,0.9418316831683168,2.4383438343834385,1.0,1.2088953925859396,1.1929697087586728,1.1690237963081072,0.03987159627783243,0.1857619893178719,1.1929697087586728,-0.25430421363550904,1.222965251978285,1.1799885424707683,1.1241637632644141,0.20869435823300253,1.247248791034479,-0.25430421363550926,1.3958222794252086,1.0862946329068657,False,False,False,False
EWALL,NAMEVOL,LO,NAMEVOL-LO,RAMP,0.17,504,0.25,D,0.75,0.9418316831683167,3.305293728904908,2.5001857683275435,1.0310378692734035,1.005194883374921,0.9663850100260368,0.06465285924736663,0.09586023464532745,1.005194883374921,-0.1584426474795112,1.0042119969064278,1.0118803268950287,0.9162524158408211,0.10708828778166435,1.0737784871614038,-0.15844264747951065,1.1881843993803243,0.9561826789291046,False,False,False,True
EWALL,NAMEVOL,LO,NAMEVOL-LO,RAMP,0.17,504,0.25,D,1.0,0.9418316831683167,3.305293728904908,2.5001857683275435,1.0311024628401937,1.005286389654362,0.9665169751081664,0.06458548773202732,0.12764337332544495,1.005286389654362,-0.2084117787756321,1.0044439141960237,1.0119022490586995,0.9165152214234814,0.1429122349716474,1.0737227528522393,-0.20841177877563233,1.1865880950228016,0.9574776537229497,False,False,False,False
TOP20,NAMEVOL,LO,NAMEVOL-LO,RAMP,0.17,504,0.25,D,0.75,0.9418316831683167,3.305293728904908,2.5001857683275435,1.1961050940651328,1.174625719233384,1.1423702119292634,0.05373488213586941,0.1370365132984448,1.174625719233384,-0.1964748652167172,1.175746691762034,1.1849974171661284,1.0832909515210798,0.1561373682744147,1.2447804490170575,-0.19647486521671687,1.3590957734803748,1.121931831842122,False,True,False,True
TOP20,NAMEVOL,LO,NAMEVOL-LO,RAMP,0.17,504,0.25,D,1.0,0.9418316831683167,3.305293728904908,2.5001857683275435,1.1986826544685676,1.177248019727313,1.1450596996248223,0.05362295484374524,0.1841149697136688,1.177248019727313,-0.2543042136355088,1.178502250116582,1.1873907045185317,1.086273160634776,0.2100916673335922,1.247145737014509,-0.25430421363550937,1.360560364962308,1.12523360340139,False,False,False,False
EWALL,NAMEVOL,LO,NAMEVOL-LO,RATIO,0.17,504,0.25,D,0.75,0.9418316831683168,3.098635544669351,2.9387332988094363,1.0291161746414788,1.0048982011659515,0.9685328900805968,0.06058328456088191,0.09589471167621255,1.0048982011659515,-0.15844264747951076,0.9951523242261806,1.0195040202991272,0.9117356904272041,0.1077394625518675,1.0764659574243547,-0.15844264747951087,1.1969314947397882,0.9533852463554737,False,False,False,True
EWALL,NAMEVOL,LO,NAMEVOL-LO,RATIO,0.17,504,0.25,D,1.0,0.9418316831683168,3.098635544669351,2.9387332988094363,1.0291943720603274,1.0050015000347077,0.9686739167864317,0.06052045527389571,0.12768863216277127,1.0050015000347077,-0.20841177877563222,0.9953808312565519,1.0195474634389328,0.911994047089508,0.1437950465094231,1.076435219931502,-0.20841177877563266,1.1953107597633648,0.9547240693286337,False,False,False,False
TOP20,NAMEVOL,LO,NAMEVOL-LO,RATIO,0.17,504,0.25,D,0.75,0.9418316831683168,3.098635544669351,2.9387332988094363,1.1958952161896568,1.1757678568122236,1.1455464884350675,0.05034872775458932,0.13735228211494888,1.1757678568122236,-0.1964748652167171,1.1646993798442358,1.1971121724853704,1.0776727913822852,0.15777320791318128,1.2507638967623946,-0.19647486521671675,1.3701728039154022,1.12307118377155,False,True,False,True
TOP20,NAMEVOL,LO,NAMEVOL-LO,RATIO,0.17,504,0.25,D,1.0,0.9418316831683168,3.098635544669351,2.9387332988094363,1.1984564552887742,1.1783709131812643,1.148212336466736,0.050244118822038164,0.18454258869364515,1.1783709131812643,-0.25430421363550926,1.1675143421383982,1.1994203075624708,1.080707570850152,0.21231781171166575,1.2530627647973551,-0.25430421363550926,1.3715867109192106,1.1262645660909913,False,False,False,False
EWALL,NAMEVOL,LO,NAMEVOL-LO,BINARY,0.17,504,0.25,W,0.75,0.9389626462646264,1.3325832583258326,1.0,1.0277591954120573,1.0172467305367898,1.001438551273168,0.026320644138889238,0.09627275121198697,1.0172467305367898,-0.15844264747951065,1.0578007780301462,0.9894187846876966,0.9727765791014987,0.10409275003936558,1.0523503566678576,-0.15844264747951053,1.1776367012771136,0.9232842870765758,False,False,False,False
EWALL,NAMEVOL,LO,NAMEVOL-LO,BINARY,0.17,504,0.25,W,1.0,0.9389626462646264,1.3325832583258326,1.0,1.0278440624351135,1.0173424647235947,1.0015506611347145,0.026293401300399033,0.12824942712515153,1.0173424647235947,-0.20841177877563233,1.05797151825176,0.9895379024983515,0.9729755429126112,0.13883227070003956,1.052374623831051,-0.20841177877563222,1.1760819083540022,0.9246782372044008,False,False,False,False
TOP20,NAMEVOL,LO,NAMEVOL-LO,BINARY,0.17,504,0.25,W,0.75,0.9389626462646264,1.3325832583258326,1.0,1.19289411888713,1.184165384271778,1.171039419187458,0.02185469969967202,0.13669280248067261,1.184165384271778,-0.1964748652167171,1.228182000889378,1.1609573535611508,1.1375740192730568,0.15170938935585232,1.2230780766413982,-0.19647486521671742,1.3522901099288158,1.0833793504912204,False,True,False,True
TOP20,NAMEVOL,LO,NAMEVOL-LO,BINARY,0.17,504,0.25,W,1.0,0.9389626462646264,1.3325832583258326,1.0,1.1953302148751581,1.1866200146875177,1.173521910130997,0.021808304744161067,0.18367875041934045,1.1866200146875177,-0.25430421363550926,1.2306592648664507,1.1632333883399169,1.1403030901965012,0.20395034716989313,1.2252771428471385,-0.25430421363550915,1.3537971094206491,1.0862714206545427,False,False,False,False
EWALL,NAMEVOL,LO,NAMEVOL-LO,RAMP,0.17,504,0.25,W,0.75,0.9389626462646264,1.8376147727308563,2.600538323225258,1.0085846931759739,0.994199831770121,0.9725774620727764,0.03600723110319748,0.09454915262405472,0.994199831770121,-0.15844264747951053,0.9884581437399711,1.005115342889337,0.9004223085586706,0.10622081969156083,1.0663123021523542,-0.15844264747951098,1.1868028487841322,0.9426320848123465,False,False,False,False
EWALL,NAMEVOL,LO,NAMEVOL-LO,RAMP,0.17,504,0.25,W,1.0,0.9389626462646264,1.8376147727308563,2.600538323225258,1.0087023486528217,0.9943321381632397,0.9727318307679509,0.03597051788487082,0.12585403874146572,0.9943321381632397,-0.2084117787756321,0.9887254474750068,1.0051841267020194,0.9007294593267305,0.14172396342709903,1.0662919502303785,-0.20841177877563233,1.1851904075844637,0.9439956335646869,False,False,False,False
TOP20,NAMEVOL,LO,NAMEVOL-LO,RAMP,0.17,504,0.25,W,0.75,0.9389626462646264,1.8376147727308563,2.600538323225258,1.1716032960157918,1.1596980134636563,1.1418011641217363,0.02980213189405556,0.1346761208735856,1.1596980134636563,-0.1964748652167173,1.156460539982398,1.1740946553786482,1.0653338840921547,0.15417841175465896,1.2319553378000807,-0.19647486521671698,1.3529617104834117,1.10183435722022,False,True,False,True
TOP20,NAMEVOL,LO,NAMEVOL-LO,RAMP,0.17,504,0.25,W,1.0,0.9389626462646264,1.8376147727308563,2.600538323225258,1.174307445899727,1.1624270015574176,1.144567481017313,0.029739964882413927,0.18086697183618372,1.1624270015574176,-0.25430421363550926,1.1593067977092655,1.1766149137185604,1.0684016983814455,0.20738356641243727,1.2344460189212654,-0.25430421363550937,1.3544211465702996,1.1053904028186283,False,False,False,False
EWALL,NAMEVOL,LO,NAMEVOL-LO,RATIO,0.17,504,0.25,W,0.75,0.9389626462646264,1.760213647937839,3.027432896575133,1.0118010076347947,0.9980244862304832,0.9773168580883254,0.03448414954646939,0.09502193986764795,0.9980244862304832,-0.15844264747951076,0.9859644033060816,1.0147664595850383,0.901126228800394,0.1072404664101072,1.0722797298733555,-0.15844264747951065,1.1962730795120688,0.9457037370418235,False,False,False,True
