panel,target,n,k,arm,draw,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,H1,H2,CAGR,MaxDD,IS2_pctile,p4a_v2,p4a_v1,p4b,p_BOTH
SMALL484,Sharpe,20,40,S1 IS-target argmax,293.0,0.005907515141391206,0.10877702573687628,-0.27209983170706065,0.7925240570422405,0.052218528511226235,0.03225516195279132,-0.27209983170706187,0.826,0.0,0.0,0.0,0
SMALL484,Sharpe,20,40,S2 IS2 argmax on IS1 fit,214.0,0.013192442478648925,0.1741352439474433,-0.26434850030897905,0.4772913777926067,0.20294175133789677,0.030868030611736597,-0.27603968322418104,0.088,0.0,0.0,0.0,0
SMALL484,Sharpe,20,40,S3 sd line OOF pred,381.0,-0.009507986225401388,-0.06843692237525631,-0.3082528817977185,0.4344656466847623,-0.12150613178389849,0.00658591579696477,-0.3082528817977195,0.94,0.0,0.0,0.0,0
SMALL484,Sharpe,20,40,S4 M ridge OOF pred,240.0,0.014806377215919708,0.19903965498264634,-0.24358102035052365,0.7707194534337122,0.13598088084195298,0.03914286159072944,-0.2435810203505222,0.738,0.0,0.0,0.0,0
SMALL484,Sharpe,20,40,S5 M+sd ridge OOF pred,240.0,0.014806377215919708,0.19903965498264634,-0.24358102035052365,0.7707194534337122,0.13598088084195298,0.03914286159072944,-0.2435810203505222,0.738,0.0,0.0,0.0,0
SMALL484,Sharpe,20,40,S6 random draw,149.0,0.014657874866015774,0.192576299384733,-0.33592922272151016,0.32569793789920604,0.1430901533380331,0.016297855819529472,-0.33592922272150993,0.422,0.0,0.0,0.0,0
SMALL484,Sharpe,20,40,SPY,,0.15450723909089614,0.8820107009842559,-0.33717235283398284,0.890660375635291,0.8577063708835784,0.1412985547640384,-0.33717235283398306,,0.0,1.0,0.0,0
SMALL484,Sharpe,20,40,RULES v2 (live book),,0.04548190057926593,0.6629120568363458,-0.12087781789365348,0.5415822740852108,0.6802086807570064,0.0406957776492074,-0.12087781789365315,,0.0,1.0,0.0,0
SMALL484,Sharpe,20,80,S0 do-nothing (whole panel),,0.07733245191648264,0.5103667394938519,-0.26346801916687634,0.6626037357032599,0.35983714083656526,0.07207972860696898,-0.26346801916687734,,0.0,0.0,0.0,0
SMALL484,Sharpe,20,80,S1 IS-target argmax,39.0,0.0033335152754760955,0.0941566575999206,-0.4251810182304736,0.7231567068709985,0.09858452375490646,0.043760274345495676,-0.4251810182304737,0.984,0.0,0.0,0.0,0
SMALL484,Sharpe,20,80,S2 IS2 argmax on IS1 fit,90.0,0.03246404644473322,0.29949836031816074,-0.31997955622578755,0.5419020480511698,0.3726076354611574,0.052317316836452576,-0.31997955622578944,0.534,0.0,0.0,0.0,0
SMALL484,Sharpe,20,80,S3 sd line OOF pred,231.0,-0.013935152878200574,-0.028336425695776397,-0.46724996077259895,0.352578535372862,-0.055579277640482136,0.008436719538875481,-0.46724996077259795,0.948,0.0,0.0,0.0,0
SMALL484,Sharpe,20,80,S4 M ridge OOF pred,300.0,0.06873146837939781,0.46485161472448866,-0.2789502037246774,0.5464356260894421,0.5568261179863552,0.077257429568657,-0.2789502037246767,0.894,0.0,0.0,0.0,0
SMALL484,Sharpe,20,80,S5 M+sd ridge OOF pred,300.0,0.06873146837939781,0.46485161472448866,-0.2789502037246774,0.5464356260894421,0.5568261179863552,0.077257429568657,-0.2789502037246767,0.894,0.0,0.0,0.0,0
SMALL484,Sharpe,20,80,S6 random draw,142.0,0.04781260130006193,0.4034577505992943,-0.21730547299080472,0.1725221795986134,0.5534615370703606,0.042461750879516424,-0.2424408592386652,0.56,0.0,0.0,0.0,0
SMALL484,Sharpe,20,80,SPY,,0.15450723909089614,0.8820107009842559,-0.33717235283398284,0.890660375635291,0.8577063708835784,0.1412985547640384,-0.33717235283398306,,0.0,1.0,0.0,0
SMALL484,Sharpe,20,80,RULES v2 (live book),,0.04548190057926593,0.6629120568363458,-0.12087781789365348,0.5415822740852108,0.6802086807570064,0.0406957776492074,-0.12087781789365315,,0.0,1.0,0.0,0
SMALL484,CAGR,20,20,S0 do-nothing (whole panel),,0.07733245191648264,0.5103667394938519,-0.26346801916687634,0.6626037357032599,0.35983714083656526,0.07207972860696898,-0.26346801916687734,,0.0,0.0,0.0,0
SMALL484,CAGR,20,20,S1 IS-target argmax,102.0,0.00020220282027616499,0.032683266989100165,-0.18529311323566333,0.6741770978634851,0.16866389453808012,0.02186740074206517,-0.18529311323566322,0.548,0.0,0.0,0.0,0
SMALL484,CAGR,20,20,S2 IS2 argmax on IS1 fit,102.0,0.00020220282027616499,0.032683266989100165,-0.18529311323566333,0.6741770978634851,0.16866389453808012,0.02186740074206517,-0.18529311323566322,0.548,0.0,0.0,0.0,0
SMALL484,CAGR,20,20,S3 sd line OOF pred,28.0,0.011913163979240693,0.2511268159301964,-0.08389960848588174,0.3128139385993909,0.3086881062791239,0.013873072339936066,-0.08389960848588196,0.39,0.0,0.0,0.0,0
SMALL484,CAGR,20,20,S4 M ridge OOF pred,454.0,0.02305094952515696,0.3972907825844342,-0.08492911987564844,0.9441799368239727,0.3880279758825765,0.03474096425609119,-0.08492911987564888,0.866,0.0,0.0,0.0,0
SMALL484,CAGR,20,20,S5 M+sd ridge OOF pred,454.0,0.02305094952515696,0.3972907825844342,-0.08492911987564844,0.9441799368239727,0.3880279758825765,0.03474096425609119,-0.08492911987564888,0.866,0.0,0.0,0.0,0
SMALL484,CAGR,20,20,S6 random draw,141.0,0.019401367980198092,0.35920121414938744,-0.17884593239121893,0.18788940375582897,0.27967622369309736,0.01183005775371826,-0.17884593239121693,0.006,0.0,0.0,0.0,0
SMALL484,CAGR,20,20,SPY,,0.15450723909089614,0.8820107009842559,-0.33717235283398284,0.890660375635291,0.8577063708835784,0.1412985547640384,-0.33717235283398306,,0.0,1.0,0.0,0
SMALL484,CAGR,20,20,RULES v2 (live book),,0.04548190057926593,0.6629120568363458,-0.12087781789365348,0.5415822740852108,0.6802086807570064,0.0406957776492074,-0.12087781789365315,,0.0,1.0,0.0,0
SMALL484,CAGR,20,40,S0 do-nothing (whole panel),,0.07733245191648264,0.5103667394938519,-0.26346801916687634,0.6626037357032599,0.35983714083656526,0.07207972860696898,-0.26346801916687734,,0.0,0.0,0.0,0
SMALL484,CAGR,20,40,S1 IS-target argmax,240.0,0.014806377215919708,0.19903965498264634,-0.24358102035052365,0.7707194534337122,0.13598088084195298,0.03914286159072944,-0.2435810203505222,0.766,0.0,0.0,0.0,0
SMALL484,CAGR,20,40,S2 IS2 argmax on IS1 fit,214.0,0.013192442478648925,0.1741352439474433,-0.26434850030897905,0.4772913777926067,0.20294175133789677,0.030868030611736597,-0.27603968322418104,0.048,0.0,0.0,0.0,0
SMALL484,CAGR,20,40,S3 sd line OOF pred,381.0,-0.009507986225401388,-0.06843692237525631,-0.3082528817977185,0.4344656466847623,-0.12150613178389849,0.00658591579696477,-0.3082528817977195,0.894,0.0,0.0,0.0,0
SMALL484,CAGR,20,40,S4 M ridge OOF pred,240.0,0.014806377215919708,0.19903965498264634,-0.24358102035052365,0.7707194534337122,0.13598088084195298,0.03914286159072944,-0.2435810203505222,0.766,0.0,0.0,0.0,0
SMALL484,CAGR,20,40,S5 M+sd ridge OOF pred,240.0,0.014806377215919708,0.19903965498264634,-0.24358102035052365,0.7707194534337122,0.13598088084195298,0.03914286159072944,-0.2435810203505222,0.766,0.0,0.0,0.0,0
SMALL484,CAGR,20,40,S6 random draw,149.0,0.014657874866015774,0.192576299384733,-0.33592922272151016,0.32569793789920604,0.1430901533380331,0.016297855819529472,-0.33592922272150993,0.422,0.0,0.0,0.0,0
SMALL484,CAGR,20,40,SPY,,0.15450723909089614,0.8820107009842559,-0.33717235283398284,0.890660375635291,0.8577063708835784,0.1412985547640384,-0.33717235283398306,,0.0,1.0,0.0,0
SMALL484,CAGR,20,40,RULES v2 (live book),,0.04548190057926593,0.6629120568363458,-0.12087781789365348,0.5415822740852108,0.6802086807570064,0.0406957776492074,-0.12087781789365315,,0.0,1.0,0.0,0
SMALL484,CAGR,20,80,S0 do-nothing (whole panel),,0.07733245191648264,0.5103667394938519,-0.26346801916687634,0.6626037357032599,0.35983714083656526,0.07207972860696898,-0.26346801916687734,,0.0,0.0,0.0,0
SMALL484,CAGR,20,80,S1 IS-target argmax,39.0,0.0033335152754760955,0.0941566575999206,-0.4251810182304736,0.7231567068709985,0.09858452375490646,0.043760274345495676,-0.4251810182304737,0.984,0.0,0.0,0.0,0
SMALL484,CAGR,20,80,S2 IS2 argmax on IS1 fit,422.0,0.004018173592960306,0.09655828662462482,-0.3631263657385694,0.43407204389810716,0.024509830331007024,0.019790353349336653,-0.3694782523870913,0.004,0.0,0.0,0.0,0
SMALL484,CAGR,20,80,S3 sd line OOF pred,231.0,-0.013935152878200574,-0.028336425695776397,-0.46724996077259895,0.352578535372862,-0.055579277640482136,0.008436719538875481,-0.46724996077259795,0.948,0.0,0.0,0.0,0
SMALL484,CAGR,20,80,S4 M ridge OOF pred,300.0,0.06873146837939781,0.46485161472448866,-0.2789502037246774,0.5464356260894421,0.5568261179863552,0.077257429568657,-0.2789502037246767,0.91,0.0,0.0,0.0,0
SMALL484,CAGR,20,80,S5 M+sd ridge OOF pred,300.0,0.06873146837939781,0.46485161472448866,-0.2789502037246774,0.5464356260894421,0.5568261179863552,0.077257429568657,-0.2789502037246767,0.91,0.0,0.0,0.0,0
SMALL484,CAGR,20,80,S6 random draw,142.0,0.04781260130006193,0.4034577505992943,-0.21730547299080472,0.1725221795986134,0.5534615370703606,0.042461750879516424,-0.2424408592386652,0.56,0.0,0.0,0.0,0
SMALL484,CAGR,20,80,SPY,,0.15450723909089614,0.8820107009842559,-0.33717235283398284,0.890660375635291,0.8577063708835784,0.1412985547640384,-0.33717235283398306,,0.0,1.0,0.0,0
SMALL484,CAGR,20,80,RULES v2 (live book),,0.04548190057926593,0.6629120568363458,-0.12087781789365348,0.5415822740852108,0.6802086807570064,0.0406957776492074,-0.12087781789365315,,0.0,1.0,0.0,0
SMALL484,premium,20,20,S0 do-nothing (whole panel),,0.07733245191648264,0.5103667394938519,-0.26346801916687634,0.6626037357032599,0.35983714083656526,0.07207972860696898,-0.26346801916687734,,0.0,0.0,0.0,0
SMALL484,premium,20,20,S1 IS-target argmax,353.0,0.013239817357609818,0.23810756191630464,-0.18836992707837008,0.4737563175622409,0.2780539156526237,0.019863727484049187,-0.1883699270783744,0.838,0.0,0.0,0.0,0
SMALL484,premium,20,20,S2 IS2 argmax on IS1 fit,298.0,-0.0009062654361815525,0.018617734238379497,-0.15536507358246587,0.15984264396503423,0.020096801537991753,0.003169527956055962,-0.15536507358246487,0.322,0.0,0.0,0.0,0
SMALL484,premium,20,20,S3 sd line OOF pred,71.0,-0.005220099187806859,-0.06000995406280136,-0.14909622218670426,0.5731985600381717,-0.031232130279603795,0.01300022224024322,-0.14909622218670582,0.008,0.0,0.0,0.0,0
SMALL484,premium,20,20,S4 M ridge OOF pred,273.0,0.0126318294544423,0.2313794215140912,-0.16303564912448532,0.4315042681174295,0.22277235593222472,0.01589893684455501,-0.16303564912448365,0.832,0.0,0.0,0.0,0
SMALL484,premium,20,20,S5 M+sd ridge OOF pred,273.0,0.0126318294544423,0.2313794215140912,-0.16303564912448532,0.4315042681174295,0.22277235593222472,0.01589893684455501,-0.16303564912448365,0.832,0.0,0.0,0.0,0
SMALL484,premium,20,20,S6 random draw,141.0,0.019401367980198092,0.35920121414938744,-0.17884593239121893,0.18788940375582897,0.27967622369309736,0.01183005775371826,-0.17884593239121693,0.132,0.0,0.0,0.0,0
SMALL484,premium,20,20,SPY,,0.15450723909089614,0.8820107009842559,-0.33717235283398284,0.890660375635291,0.8577063708835784,0.1412985547640384,-0.33717235283398306,,0.0,1.0,0.0,0
SMALL484,premium,20,20,RULES v2 (live book),,0.04548190057926593,0.6629120568363458,-0.12087781789365348,0.5415822740852108,0.6802086807570064,0.0406957776492074,-0.12087781789365315,,0.0,1.0,0.0,0
SMALL484,premium,20,40,S0 do-nothing (whole panel),,0.07733245191648264,0.5103667394938519,-0.26346801916687634,0.6626037357032599,0.35983714083656526,0.07207972860696898,-0.26346801916687734,,0.0,0.0,0.0,0
SMALL484,premium,20,40,S1 IS-target argmax,287.0,0.020366062795099005,0.2561207515532693,-0.3276888631047472,0.12359305550832116,0.3637503020933325,0.019203984489750914,-0.32768886310474643,0.97,0.0,0.0,0.0,0
SMALL484,premium,20,40,S2 IS2 argmax on IS1 fit,120.0,0.001623694878759796,0.06603199586807859,-0.24919048515166797,0.4543401786535263,0.10047037291600582,0.019476397036432225,-0.24919048515166764,0.66,0.0,0.0,0.0,0
SMALL484,premium,20,40,S3 sd line OOF pred,4.0,0.018410686783242314,0.25154946294136615,-0.23224697151028162,0.4314758785404994,0.3215030697390476,0.02449009084289533,-0.23224697151028317,0.392,0.0,0.0,0.0,0
SMALL484,premium,20,40,S4 M ridge OOF pred,13.0,0.017402011527157146,0.2172095070237473,-0.2590680387982659,0.3814935415751813,0.06398654457796367,0.016943081516013203,-0.25906803879826534,0.96,0.0,0.0,0.0,0
SMALL484,premium,20,40,S5 M+sd ridge OOF pred,13.0,0.017402011527157146,0.2172095070237473,-0.2590680387982659,0.3814935415751813,0.06398654457796367,0.016943081516013203,-0.25906803879826534,0.96,0.0,0.0,0.0,0
SMALL484,premium,20,40,S6 random draw,149.0,0.014657874866015774,0.192576299384733,-0.33592922272151016,0.32569793789920604,0.1430901533380331,0.016297855819529472,-0.33592922272150993,0.096,0.0,0.0,0.0,0
SMALL484,premium,20,40,SPY,,0.15450723909089614,0.8820107009842559,-0.33717235283398284,0.890660375635291,0.8577063708835784,0.1412985547640384,-0.33717235283398306,,0.0,1.0,0.0,0
SMALL484,premium,20,40,RULES v2 (live book),,0.04548190057926593,0.6629120568363458,-0.12087781789365348,0.5415822740852108,0.6802086807570064,0.0406957776492074,-0.12087781789365315,,0.0,1.0,0.0,0
SMALL484,premium,20,80,S0 do-nothing (whole panel),,0.07733245191648264,0.5103667394938519,-0.26346801916687634,0.6626037357032599,0.35983714083656526,0.07207972860696898,-0.26346801916687734,,0.0,0.0,0.0,0
SMALL484,premium,20,80,S1 IS-target argmax,50.0,0.04509948338385383,0.4002933640687315,-0.28760221358184823,0.4572745684756863,0.2509357961773415,0.03502065396083376,-0.28760221358184745,0.996,0.0,0.0,0.0,0
SMALL484,premium,20,80,S2 IS2 argmax on IS1 fit,442.0,0.08743301597241282,0.5623137421430593,-0.2711443780849019,0.6870991602456366,0.5790097297541308,0.08793596546046789,-0.27114437808490044,0.92,0.0,0.0,0.0,0
SMALL484,premium,20,80,S3 sd line OOF pred,253.0,0.026185800931923797,0.25073930703947567,-0.28662769719110526,0.5300198981749239,0.14871352525321338,0.03423028424958452,-0.2866276971911078,0.738,0.0,0.0,0.0,0
SMALL484,premium,20,80,S4 M ridge OOF pred,442.0,0.08743301597241282,0.5623137421430593,-0.2711443780849019,0.6870991602456366,0.5790097297541308,0.08793596546046789,-0.27114437808490044,0.92,0.0,0.0,0.0,0
SMALL484,premium,20,80,S5 M+sd ridge OOF pred,442.0,0.08743301597241282,0.5623137421430593,-0.2711443780849019,0.6870991602456366,0.5790097297541308,0.08793596546046789,-0.27114437808490044,0.92,0.0,0.0,0.0,0
SMALL484,premium,20,80,S6 random draw,142.0,0.04781260130006193,0.4034577505992943,-0.21730547299080472,0.1725221795986134,0.5534615370703606,0.042461750879516424,-0.2424408592386652,0.608,0.0,0.0,0.0,0
SMALL484,premium,20,80,SPY,,0.15450723909089614,0.8820107009842559,-0.33717235283398284,0.890660375635291,0.8577063708835784,0.1412985547640384,-0.33717235283398306,,0.0,1.0,0.0,0
SMALL484,premium,20,80,RULES v2 (live book),,0.04548190057926593,0.6629120568363458,-0.12087781789365348,0.5415822740852108,0.6802086807570064,0.0406957776492074,-0.12087781789365315,,0.0,1.0,0.0,0
