panel,book,gross_nom,gated,cadence,gross_real,turn_x_yr,S0,S5,S10,S25,CAGR10,MaxDD10,H1_10,H2_10,OOS_S10,OOS_CAGR10,OOS_MaxDD10,p4b_0,p4b_5,p4b_10,p4b_25,fail_0,fail_5,fail_10,fail_25,p4a_0,p4a_5,p4a_10,p4a_25
SMALL439,EWALL,0.5,True,W,0.47513657682302574,7.968036231557552,0.4460034129103434,0.3992642528685724,0.3525354832342513,0.21247720961172364,0.026830924176958648,-0.28452711210664816,0.4577687538311818,0.27332621953032554,0.30410084667846005,0.023459847634232922,-0.2845271121066487,False,False,False,False,H1,H1,H1,H1,False,False,False,False
SMALL439,EWALL,0.5,True,M,0.4744310224406935,3.940003621178725,0.5203827235559533,0.4976427812728506,0.4748814177161688,0.4065014183740331,0.038104933842775246,-0.2701001360233025,0.6557672204148783,0.3348443643274306,0.37327329999941944,0.03006112185712362,-0.27010013602330185,False,False,False,False,H1,H1,H1,H1,False,False,False,False
SMALL439,EWALL,0.75,False,W,0.7500299445038777,13.328333059626175,0.4373858205576346,0.38739948852980777,0.33742578435007053,0.1876599946008047,0.03680056209138871,-0.3990333069753169,0.44000707601957045,0.2606696904820471,0.2930189738967681,0.031658689641096416,-0.3990333069753169,False,False,False,False,H1,H1,H1,H1,False,False,False,False
SMALL439,EWALL,0.75,False,M,0.7501883553986493,6.176992063290274,0.511197992129908,0.48862496724297627,0.4660311716192031,0.398157399987545,0.05589171796334891,-0.40647544746925623,0.6671067112141255,0.3137408708154069,0.3583818846879367,0.04189107858179919,-0.406475447469257,False,False,False,False,H1,H1,H1,H1,False,False,False,False
SMALL439,EWALL,0.75,True,W,0.7126486148703609,11.851642294728842,0.4455749108671537,0.39933280829175666,0.353101316032097,0.21453433473141512,0.03779103538875739,-0.4009209624211191,0.45993558858083666,0.2729318111859322,0.3038733932702187,0.03230921184463087,-0.4009209624211191,False,False,False,False,H1,H1,H1,H1,False,False,False,False
SMALL439,EWALL,0.75,True,M,0.7112964175497993,5.872991621185938,0.5201428632814635,0.4977106476532192,0.4752575659461286,0.40780451039751653,0.055095691112267975,-0.386695900451976,0.6595468784588147,0.3335271327887389,0.37187708566115685,0.042297028358529554,-0.38669590045197444,False,False,False,False,H1,H1,H1,H1,False,False,False,False
SMALL439,EWALL,1.0,False,W,1.0,17.632686618418052,0.43709452072324856,0.38761729510704585,0.33815291868728786,0.18991426842000536,0.04536570591208511,-0.5001987672874698,0.4423376553027123,0.2604415247905883,0.2929121849269381,0.03788825769316451,-0.5001987672874717,False,False,False,False,H1,H1,H1,H1,False,False,False,False
SMALL439,EWALL,1.0,False,M,1.0,8.186078581189584,0.511207716674793,0.48898085609608194,0.46673382425079857,0.39990255711757305,0.0713287577059174,-0.5148392926051928,0.671164122436474,0.3134580975722028,0.3575905098232638,0.05156138905582974,-0.5148392926051921,False,False,False,False,H1,H1,H1,H1,False,False,False,False
SMALL439,EWALL,1.0,True,W,0.9501508013547179,15.672625741027215,0.44519381709737565,0.3994474273878372,0.35371186179665787,0.21663212829860898,0.04700755182910665,-0.502102346028359,0.46212074089950506,0.27265719621976553,0.30372786953033704,0.039123859170974384,-0.502102346028358,False,False,False,False,H1,H1,H1,H1,False,False,False,False
SMALL439,EWALL,1.0,True,M,0.9481094764329788,7.785734276528568,0.5200764436414689,0.49796811537003155,0.47583947540095056,0.4093618115403352,0.07058399036530272,-0.491723215378168,0.6634299981946654,0.3328398805595006,0.3709158772524142,0.05253396215651174,-0.49172321537816777,False,False,False,False,H1,H1,H1,H1,False,False,False,False
