panel,cadence,cost_bps,phi,book,gross,cal,f_bp,bill_yr_bp,flat_bill_yr_bp,bill_ratio
U56,M,25.0,0.5,CAP2,1.0,SELF,0.06939139415590348,69.35708829811853,69.35708829811854,0.9999999999999999
U56,M,25.0,0.5,CAP2,1.0,PANEL,0.059772229601502816,64.54988379193166,69.35708829811854,0.9306890669123247
U56,M,25.0,0.5,CAP0.030,0.75,SELF,0.06612763953778358,66.10243673404062,66.10243673404064,0.9999999999999999
U56,M,25.0,0.5,CAP0.030,0.75,PANEL,0.059772229601502816,62.92594286424317,66.10243673404064,0.9519458884310437
U56,M,25.0,0.5,CAP0.030,1.0,SELF,0.08167476883011016,81.50488531094354,81.50488531094352,1.0000000000000002
U56,M,25.0,0.5,CAP0.030,1.0,PANEL,0.059772229601502816,70.57639433743759,81.50488531094352,0.8659161235327991
U56,M,25.0,0.5,CAND,0.75,SELF,0.07048233027293056,70.45546779379734,70.45546779379734,1.0
U56,M,25.0,0.5,CAND,0.75,PANEL,0.059772229601502816,65.10245839412151,70.45546779379734,0.9240227967069565
U56,M,25.0,0.5,CAND,1.0,SELF,0.09222093883964431,91.92467130219451,91.92467130219453,0.9999999999999998
U56,M,25.0,0.5,CAND,1.0,PANEL,0.059772229601502816,75.75243878955843,91.92467130219453,0.8240708149015702
U56,M,25.0,0.75,CAP0.015,0.75,SELF,0.07751398936148925,51.65629796744121,51.6562979674412,1.0000000000000002
U56,M,25.0,0.75,CAP0.015,0.75,PANEL,0.08965834440225423,57.72616123769458,51.6562979674412,1.1175048059789185
U56,M,25.0,0.75,CAP0.015,1.0,SELF,0.07778584805939036,51.83746802486568,51.83746802486568,1.0
U56,M,25.0,0.75,CAP0.015,1.0,PANEL,0.08965834440225423,57.771453752050704,51.83746802486568,1.1144729083669476
U56,M,25.0,0.75,CAP2,0.75,SELF,0.08965834440225423,59.749448994445714,59.749448994445714,1.0
U56,M,25.0,0.75,CAP2,0.75,PANEL,0.08965834440225423,59.749448994445714,59.749448994445714,1.0
U56,M,25.0,0.75,CAP2,1.0,SELF,0.1040870912338552,69.35708829811854,69.35708829811854,1.0
U56,M,25.0,0.75,CAP2,1.0,PANEL,0.08965834440225423,62.14628153883821,69.35708829811854,0.896033600368487
U56,M,25.0,0.75,CAP0.030,0.75,SELF,0.09919145930667535,66.10243673404062,66.10243673404064,0.9999999999999999
U56,M,25.0,0.75,CAP0.030,0.75,PANEL,0.08965834440225423,61.337695929344434,66.10243673404064,0.9279188326465655
U56,M,25.0,0.75,CAP0.030,1.0,SELF,0.12251215324516522,81.50488531094352,81.50488531094352,0.9999999999999998
U56,M,25.0,0.75,CAP0.030,1.0,PANEL,0.08965834440225423,65.11214885068465,81.50488531094352,0.7988741852991988
U56,M,25.0,0.75,CAND,0.75,SELF,0.10572349540939585,70.45546779379734,70.45546779379734,1.0000000000000002
U56,M,25.0,0.75,CAND,0.75,PANEL,0.08965834440225423,62.42595369428361,70.45546779379734,0.8860341950604349
U56,M,25.0,0.75,CAND,1.0,SELF,0.13833140825946647,91.92467130219451,91.92467130219453,0.9999999999999998
U56,M,25.0,0.75,CAND,1.0,PANEL,0.08965834440225423,67.66632253324039,91.92467130219453,0.7361062223523555
U56,M,25.0,1.0,CAP0.015,0.75,SELF,0.10335198581531899,51.6562979674412,51.6562979674412,1.0
U56,M,25.0,1.0,CAP0.015,0.75,PANEL,0.11954445920300563,59.749448994445714,51.6562979674412,1.1566730746385578
U56,M,25.0,1.0,CAP0.015,1.0,SELF,0.10371446407918715,51.83746802486568,51.83746802486568,1.0
U56,M,25.0,1.0,CAP0.015,1.0,PANEL,0.11954445920300563,59.749448994445714,51.83746802486568,1.1526305444892635
U56,M,25.0,1.0,CAP2,0.75,SELF,0.11954445920300563,59.749448994445714,59.749448994445714,1.0
U56,M,25.0,1.0,CAP2,0.75,PANEL,0.11954445920300563,59.749448994445714,59.749448994445714,1.0
U56,M,25.0,1.0,CAP2,1.0,SELF,0.13878278831180696,69.35708829811854,69.35708829811854,1.0
U56,M,25.0,1.0,CAP2,1.0,PANEL,0.11954445920300563,59.74267928574478,69.35708829811854,0.8613781338246495
U56,M,25.0,1.0,CAP0.030,0.75,SELF,0.13225527907556717,66.10243673404064,66.10243673404064,1.0000000000000002
U56,M,25.0,1.0,CAP0.030,0.75,PANEL,0.11954445920300563,59.749448994445714,66.10243673404064,0.9038917768620873
U56,M,25.0,1.0,CAP0.030,1.0,SELF,0.1633495376602203,81.50488531094352,81.50488531094352,1.0
U56,M,25.0,1.0,CAP0.030,1.0,PANEL,0.11954445920300563,59.6479033639317,81.50488531094352,0.7318322470655986
U56,M,25.0,1.0,CAND,0.75,SELF,0.14096466054586113,70.45546779379733,70.45546779379734,0.9999999999999999
U56,M,25.0,1.0,CAND,0.75,PANEL,0.11954445920300563,59.749448994445714,70.45546779379734,0.8480455934139133
U56,M,25.0,1.0,CAND,1.0,SELF,0.18444187767928863,91.92467130219451,91.92467130219453,0.9999999999999998
U56,M,25.0,1.0,CAND,1.0,PANEL,0.11954445920300563,59.580206276922354,91.92467130219453,0.6481416298031406
U56,M,50.0,0.0,CAP0.015,0.75,SELF,0.0,103.31259593488242,103.3125959348824,1.0000000000000002
U56,M,50.0,0.0,CAP0.015,0.75,PANEL,0.0,103.31259593488242,103.3125959348824,1.0000000000000002
U56,M,50.0,0.0,CAP0.015,1.0,SELF,0.0,103.67493604973137,103.67493604973136,1.0000000000000002
U56,M,50.0,0.0,CAP0.015,1.0,PANEL,0.0,103.67493604973137,103.67493604973136,1.0000000000000002
U56,M,50.0,0.0,CAP2,0.75,SELF,0.0,119.49889798889143,119.49889798889143,1.0
U56,M,50.0,0.0,CAP2,0.75,PANEL,0.0,119.49889798889143,119.49889798889143,1.0
U56,M,50.0,0.0,CAP2,1.0,SELF,0.0,138.71417659623705,138.71417659623708,0.9999999999999999
U56,M,50.0,0.0,CAP2,1.0,PANEL,0.0,138.71417659623705,138.71417659623708,0.9999999999999999
U56,M,50.0,0.0,CAP0.030,0.75,SELF,0.0,132.20487346808125,132.20487346808127,0.9999999999999999
U56,M,50.0,0.0,CAP0.030,0.75,PANEL,0.0,132.20487346808125,132.20487346808127,0.9999999999999999
U56,M,50.0,0.0,CAP0.030,1.0,SELF,0.0,163.00977062188704,163.00977062188704,1.0
U56,M,50.0,0.0,CAP0.030,1.0,PANEL,0.0,163.00977062188704,163.00977062188704,1.0
U56,M,50.0,0.0,CAND,0.75,SELF,0.0,140.91093558759468,140.91093558759468,1.0000000000000002
U56,M,50.0,0.0,CAND,0.75,PANEL,0.0,140.91093558759468,140.91093558759468,1.0000000000000002
U56,M,50.0,0.0,CAND,1.0,SELF,0.0,183.84934260438902,183.84934260438905,0.9999999999999998
U56,M,50.0,0.0,CAND,1.0,PANEL,0.0,183.84934260438902,183.84934260438905,0.9999999999999998
U56,M,50.0,0.25,CAP0.015,0.75,SELF,0.05167599290765949,103.31259593488238,103.3125959348824,0.9999999999999999
U56,M,50.0,0.25,CAP0.015,0.75,PANEL,0.059772229601502816,107.35917144838467,103.3125959348824,1.0391682686596395
U56,M,50.0,0.25,CAP0.015,1.0,SELF,0.051857232039593575,103.67493604973136,103.67493604973136,1.0
U56,M,50.0,0.25,CAP0.015,1.0,PANEL,0.059772229601502816,107.63092653452138,103.67493604973136,1.038157636122316
U56,M,50.0,0.25,CAP2,0.75,SELF,0.059772229601502816,119.49889798889143,119.49889798889143,1.0
U56,M,50.0,0.25,CAP2,0.75,PANEL,0.059772229601502816,119.49889798889143,119.49889798889143,1.0
U56,M,50.0,0.25,CAP2,1.0,SELF,0.06939139415590348,138.71417659623702,138.71417659623708,0.9999999999999998
U56,M,50.0,0.25,CAP2,1.0,PANEL,0.059772229601502816,133.90697209005017,138.71417659623708,0.9653445334561622
U56,M,50.0,0.25,CAP0.030,0.75,SELF,0.06612763953778358,132.20487346808125,132.20487346808127,0.9999999999999999
U56,M,50.0,0.25,CAP0.030,0.75,PANEL,0.059772229601502816,129.02837959828378,132.20487346808127,0.9759729442155216
U56,M,50.0,0.25,CAP0.030,1.0,SELF,0.08167476883011016,163.00977062188704,163.00977062188704,0.9999999999999998
U56,M,50.0,0.25,CAP0.030,1.0,PANEL,0.059772229601502816,152.0812796483811,163.00977062188704,0.9329580617663995
U56,M,50.0,0.25,CAND,0.75,SELF,0.07048233027293056,140.91093558759465,140.91093558759468,0.9999999999999999
U56,M,50.0,0.25,CAND,0.75,PANEL,0.059772229601502816,135.55792618791884,140.91093558759468,0.9620113983534783
U56,M,50.0,0.25,CAND,1.0,SELF,0.09222093883964431,183.84934260438902,183.84934260438905,0.9999999999999998
U56,M,50.0,0.25,CAND,1.0,PANEL,0.059772229601502816,167.6771100917529,183.84934260438905,0.9120354074507848
U56,M,50.0,0.5,CAP0.015,0.75,SELF,0.10335198581531899,103.3125959348824,103.3125959348824,1.0
U56,M,50.0,0.5,CAP0.015,0.75,PANEL,0.11954445920300563,111.4057469618869,103.3125959348824,1.0783365373192788
U56,M,50.0,0.5,CAP0.015,1.0,SELF,0.10371446407918715,103.67493604973137,103.67493604973136,1.0000000000000002
U56,M,50.0,0.5,CAP0.015,1.0,PANEL,0.11954445920300563,111.58691701931139,103.67493604973136,1.0763152722446316
U56,M,50.0,0.5,CAP2,0.75,SELF,0.11954445920300563,119.49889798889143,119.49889798889143,1.0
U56,M,50.0,0.5,CAP2,0.75,PANEL,0.11954445920300563,119.49889798889143,119.49889798889143,1.0
U56,M,50.0,0.5,CAP2,1.0,SELF,0.13878278831180696,138.71417659623705,138.71417659623708,0.9999999999999999
U56,M,50.0,0.5,CAP2,1.0,PANEL,0.11954445920300563,129.09976758386333,138.71417659623708,0.9306890669123247
U56,M,50.0,0.5,CAP0.030,0.75,SELF,0.13225527907556717,132.20487346808125,132.20487346808127,0.9999999999999999
U56,M,50.0,0.5,CAP0.030,0.75,PANEL,0.11954445920300563,125.85188572848634,132.20487346808127,0.9519458884310437
U56,M,50.0,0.5,CAP0.030,1.0,SELF,0.1633495376602203,163.00977062188707,163.00977062188704,1.0000000000000002
U56,M,50.0,0.5,CAP0.030,1.0,PANEL,0.11954445920300563,141.15278867487518,163.00977062188704,0.8659161235327991
U56,M,50.0,0.5,CAND,0.75,SELF,0.14096466054586113,140.91093558759468,140.91093558759468,1.0
U56,M,50.0,0.5,CAND,0.75,PANEL,0.11954445920300563,130.20491678824303,140.91093558759468,0.9240227967069565
U56,M,50.0,0.5,CAND,1.0,SELF,0.18444187767928863,183.84934260438902,183.84934260438905,0.9999999999999998
U56,M,50.0,0.5,CAND,1.0,PANEL,0.11954445920300563,151.50487757911685,183.84934260438905,0.8240708149015702
U56,M,50.0,0.75,CAP0.015,0.75,SELF,0.1550279787229785,103.31259593488242,103.3125959348824,1.0000000000000002
U56,M,50.0,0.75,CAP0.015,0.75,PANEL,0.17931668880450846,115.45232247538917,103.3125959348824,1.1175048059789185
U56,M,50.0,0.75,CAP0.015,1.0,SELF,0.15557169611878072,103.67493604973136,103.67493604973136,1.0
U56,M,50.0,0.75,CAP0.015,1.0,PANEL,0.17931668880450846,115.54290750410141,103.67493604973136,1.1144729083669476
U56,M,50.0,0.75,CAP2,0.75,SELF,0.17931668880450846,119.49889798889143,119.49889798889143,1.0
U56,M,50.0,0.75,CAP2,0.75,PANEL,0.17931668880450846,119.49889798889143,119.49889798889143,1.0
U56,M,50.0,0.75,CAP2,1.0,SELF,0.2081741824677104,138.71417659623708,138.71417659623708,1.0
U56,M,50.0,0.75,CAP2,1.0,PANEL,0.17931668880450846,124.29256307767642,138.71417659623708,0.896033600368487
U56,M,50.0,0.75,CAP0.030,0.75,SELF,0.1983829186133507,132.20487346808125,132.20487346808127,0.9999999999999999
U56,M,50.0,0.75,CAP0.030,0.75,PANEL,0.17931668880450846,122.67539185868887,132.20487346808127,0.9279188326465655
U56,M,50.0,0.75,CAP0.030,1.0,SELF,0.24502430649033044,163.00977062188704,163.00977062188704,0.9999999999999998
U56,M,50.0,0.75,CAP0.030,1.0,PANEL,0.17931668880450846,130.2242977013693,163.00977062188704,0.7988741852991988
U56,M,50.0,0.75,CAND,0.75,SELF,0.2114469908187917,140.91093558759468,140.91093558759468,1.0000000000000002
U56,M,50.0,0.75,CAND,0.75,PANEL,0.17931668880450846,124.85190738856723,140.91093558759468,0.8860341950604349
U56,M,50.0,0.75,CAND,1.0,SELF,0.27666281651893293,183.84934260438902,183.84934260438905,0.9999999999999998
U56,M,50.0,0.75,CAND,1.0,PANEL,0.17931668880450846,135.33264506648078,183.84934260438905,0.7361062223523555
U56,M,50.0,1.0,CAP0.015,0.75,SELF,0.20670397163063797,103.3125959348824,103.3125959348824,1.0
U56,M,50.0,1.0,CAP0.015,0.75,PANEL,0.23908891840601126,119.49889798889143,103.3125959348824,1.1566730746385578
U56,M,50.0,1.0,CAP0.015,1.0,SELF,0.2074289281583743,103.67493604973136,103.67493604973136,1.0
U56,M,50.0,1.0,CAP0.015,1.0,PANEL,0.23908891840601126,119.49889798889143,103.67493604973136,1.1526305444892635
U56,M,50.0,1.0,CAP2,0.75,SELF,0.23908891840601126,119.49889798889143,119.49889798889143,1.0
U56,M,50.0,1.0,CAP2,0.75,PANEL,0.23908891840601126,119.49889798889143,119.49889798889143,1.0
U56,M,50.0,1.0,CAP2,1.0,SELF,0.2775655766236139,138.71417659623708,138.71417659623708,1.0
U56,M,50.0,1.0,CAP2,1.0,PANEL,0.23908891840601126,119.48535857148956,138.71417659623708,0.8613781338246495
U56,M,50.0,1.0,CAP0.030,0.75,SELF,0.26451055815113433,132.20487346808127,132.20487346808127,1.0000000000000002
U56,M,50.0,1.0,CAP0.030,0.75,PANEL,0.23908891840601126,119.49889798889143,132.20487346808127,0.9038917768620873
U56,M,50.0,1.0,CAP0.030,1.0,SELF,0.3266990753204406,163.00977062188704,163.00977062188704,1.0
U56,M,50.0,1.0,CAP0.030,1.0,PANEL,0.23908891840601126,119.2958067278634,163.00977062188704,0.7318322470655986
U56,M,50.0,1.0,CAND,0.75,SELF,0.28192932109172225,140.91093558759465,140.91093558759468,0.9999999999999999
U56,M,50.0,1.0,CAND,0.75,PANEL,0.23908891840601126,119.49889798889143,140.91093558759468,0.8480455934139133
U56,M,50.0,1.0,CAND,1.0,SELF,0.36888375535857726,183.84934260438902,183.84934260438905,0.9999999999999998
U56,M,50.0,1.0,CAND,1.0,PANEL,0.23908891840601126,119.16041255384471,183.84934260438905,0.6481416298031406
B136,W,0.0,0.0,CAP0.015,0.75,SELF,0.0,0.0,0.0,1.0
B136,W,0.0,0.0,CAP0.015,0.75,PANEL,0.0,0.0,0.0,1.0
B136,W,0.0,0.0,CAP0.015,1.0,SELF,0.0,0.0,0.0,1.0
B136,W,0.0,0.0,CAP0.015,1.0,PANEL,0.0,0.0,0.0,1.0
B136,W,0.0,0.0,CAP2,0.75,SELF,0.0,0.0,0.0,1.0
B136,W,0.0,0.0,CAP2,0.75,PANEL,0.0,0.0,0.0,1.0
B136,W,0.0,0.0,CAP2,1.0,SELF,0.0,0.0,0.0,1.0
B136,W,0.0,0.0,CAP2,1.0,PANEL,0.0,0.0,0.0,1.0
B136,W,0.0,0.0,CAP0.030,0.75,SELF,0.0,0.0,0.0,1.0
B136,W,0.0,0.0,CAP0.030,0.75,PANEL,0.0,0.0,0.0,1.0
B136,W,0.0,0.0,CAP0.030,1.0,SELF,0.0,0.0,0.0,1.0
B136,W,0.0,0.0,CAP0.030,1.0,PANEL,0.0,0.0,0.0,1.0
B136,W,0.0,0.0,CAND,0.75,SELF,0.0,0.0,0.0,1.0
B136,W,0.0,0.0,CAND,0.75,PANEL,0.0,0.0,0.0,1.0
B136,W,0.0,0.0,CAND,1.0,SELF,0.0,0.0,0.0,1.0
B136,W,0.0,0.0,CAND,1.0,PANEL,0.0,0.0,0.0,1.0
B136,W,0.0,0.25,CAP0.015,0.75,SELF,0.0,0.0,0.0,1.0
B136,W,0.0,0.25,CAP0.015,0.75,PANEL,0.0,0.0,0.0,1.0
B136,W,0.0,0.25,CAP0.015,1.0,SELF,0.0,0.0,0.0,1.0
B136,W,0.0,0.25,CAP0.015,1.0,PANEL,0.0,0.0,0.0,1.0
B136,W,0.0,0.25,CAP2,0.75,SELF,0.0,0.0,0.0,1.0
B136,W,0.0,0.25,CAP2,0.75,PANEL,0.0,0.0,0.0,1.0
B136,W,0.0,0.25,CAP2,1.0,SELF,0.0,0.0,0.0,1.0
B136,W,0.0,0.25,CAP2,1.0,PANEL,0.0,0.0,0.0,1.0
B136,W,0.0,0.25,CAP0.030,0.75,SELF,0.0,0.0,0.0,1.0
B136,W,0.0,0.25,CAP0.030,0.75,PANEL,0.0,0.0,0.0,1.0
B136,W,0.0,0.25,CAP0.030,1.0,SELF,0.0,0.0,0.0,1.0
B136,W,0.0,0.25,CAP0.030,1.0,PANEL,0.0,0.0,0.0,1.0
B136,W,0.0,0.25,CAND,0.75,SELF,0.0,0.0,0.0,1.0
B136,W,0.0,0.25,CAND,0.75,PANEL,0.0,0.0,0.0,1.0
B136,W,0.0,0.25,CAND,1.0,SELF,0.0,0.0,0.0,1.0
B136,W,0.0,0.25,CAND,1.0,PANEL,0.0,0.0,0.0,1.0
B136,W,0.0,0.5,CAP0.015,0.75,SELF,0.0,0.0,0.0,1.0
B136,W,0.0,0.5,CAP0.015,0.75,PANEL,0.0,0.0,0.0,1.0
B136,W,0.0,0.5,CAP0.015,1.0,SELF,0.0,0.0,0.0,1.0
B136,W,0.0,0.5,CAP0.015,1.0,PANEL,0.0,0.0,0.0,1.0
B136,W,0.0,0.5,CAP2,0.75,SELF,0.0,0.0,0.0,1.0
B136,W,0.0,0.5,CAP2,0.75,PANEL,0.0,0.0,0.0,1.0
B136,W,0.0,0.5,CAP2,1.0,SELF,0.0,0.0,0.0,1.0
B136,W,0.0,0.5,CAP2,1.0,PANEL,0.0,0.0,0.0,1.0
B136,W,0.0,0.5,CAP0.030,0.75,SELF,0.0,0.0,0.0,1.0
B136,W,0.0,0.5,CAP0.030,0.75,PANEL,0.0,0.0,0.0,1.0
B136,W,0.0,0.5,CAP0.030,1.0,SELF,0.0,0.0,0.0,1.0
B136,W,0.0,0.5,CAP0.030,1.0,PANEL,0.0,0.0,0.0,1.0
B136,W,0.0,0.5,CAND,0.75,SELF,0.0,0.0,0.0,1.0
B136,W,0.0,0.5,CAND,0.75,PANEL,0.0,0.0,0.0,1.0
B136,W,0.0,0.5,CAND,1.0,SELF,0.0,0.0,0.0,1.0
B136,W,0.0,0.5,CAND,1.0,PANEL,0.0,0.0,0.0,1.0
B136,W,0.0,0.75,CAP0.015,0.75,SELF,0.0,0.0,0.0,1.0
B136,W,0.0,0.75,CAP0.015,0.75,PANEL,0.0,0.0,0.0,1.0
B136,W,0.0,0.75,CAP0.015,1.0,SELF,0.0,0.0,0.0,1.0
B136,W,0.0,0.75,CAP0.015,1.0,PANEL,0.0,0.0,0.0,1.0
B136,W,0.0,0.75,CAP2,0.75,SELF,0.0,0.0,0.0,1.0
B136,W,0.0,0.75,CAP2,0.75,PANEL,0.0,0.0,0.0,1.0
B136,W,0.0,0.75,CAP2,1.0,SELF,0.0,0.0,0.0,1.0
B136,W,0.0,0.75,CAP2,1.0,PANEL,0.0,0.0,0.0,1.0
B136,W,0.0,0.75,CAP0.030,0.75,SELF,0.0,0.0,0.0,1.0
B136,W,0.0,0.75,CAP0.030,0.75,PANEL,0.0,0.0,0.0,1.0
B136,W,0.0,0.75,CAP0.030,1.0,SELF,0.0,0.0,0.0,1.0
B136,W,0.0,0.75,CAP0.030,1.0,PANEL,0.0,0.0,0.0,1.0
B136,W,0.0,0.75,CAND,0.75,SELF,0.0,0.0,0.0,1.0
B136,W,0.0,0.75,CAND,0.75,PANEL,0.0,0.0,0.0,1.0
B136,W,0.0,0.75,CAND,1.0,SELF,0.0,0.0,0.0,1.0
B136,W,0.0,0.75,CAND,1.0,PANEL,0.0,0.0,0.0,1.0
B136,W,0.0,1.0,CAP0.015,0.75,SELF,0.0,0.0,0.0,1.0
B136,W,0.0,1.0,CAP0.015,0.75,PANEL,0.0,0.0,0.0,1.0
B136,W,0.0,1.0,CAP0.015,1.0,SELF,0.0,0.0,0.0,1.0
B136,W,0.0,1.0,CAP0.015,1.0,PANEL,0.0,0.0,0.0,1.0
B136,W,0.0,1.0,CAP2,0.75,SELF,0.0,0.0,0.0,1.0
B136,W,0.0,1.0,CAP2,0.75,PANEL,0.0,0.0,0.0,1.0
B136,W,0.0,1.0,CAP2,1.0,SELF,0.0,0.0,0.0,1.0
B136,W,0.0,1.0,CAP2,1.0,PANEL,0.0,0.0,0.0,1.0
B136,W,0.0,1.0,CAP0.030,0.75,SELF,0.0,0.0,0.0,1.0
B136,W,0.0,1.0,CAP0.030,0.75,PANEL,0.0,0.0,0.0,1.0
B136,W,0.0,1.0,CAP0.030,1.0,SELF,0.0,0.0,0.0,1.0
B136,W,0.0,1.0,CAP0.030,1.0,PANEL,0.0,0.0,0.0,1.0
B136,W,0.0,1.0,CAND,0.75,SELF,0.0,0.0,0.0,1.0
B136,W,0.0,1.0,CAND,0.75,PANEL,0.0,0.0,0.0,1.0
B136,W,0.0,1.0,CAND,1.0,SELF,0.0,0.0,0.0,1.0
B136,W,0.0,1.0,CAND,1.0,PANEL,0.0,0.0,0.0,1.0
B136,W,10.0,0.0,CAP0.015,0.75,SELF,0.0,45.18014645463427,45.18014645463427,1.0
B136,W,10.0,0.0,CAP0.015,0.75,PANEL,0.0,45.18014645463427,45.18014645463427,1.0
B136,W,10.0,0.0,CAP0.015,1.0,SELF,0.0,55.33606859547995,55.33606859547995,1.0
B136,W,10.0,0.0,CAP0.015,1.0,PANEL,0.0,55.33606859547995,55.33606859547995,1.0
B136,W,10.0,0.0,CAP2,0.75,SELF,0.0,46.75125426436813,46.75125426436813,1.0
B136,W,10.0,0.0,CAP2,0.75,PANEL,0.0,46.75125426436813,46.75125426436813,1.0
B136,W,10.0,0.0,CAP2,1.0,SELF,0.0,58.29629100658772,58.296291006587715,1.0000000000000002
B136,W,10.0,0.0,CAP2,1.0,PANEL,0.0,58.29629100658772,58.296291006587715,1.0000000000000002
B136,W,10.0,0.0,CAP0.030,0.75,SELF,0.0,47.92014636346087,47.92014636346087,1.0
B136,W,10.0,0.0,CAP0.030,0.75,PANEL,0.0,47.92014636346087,47.92014636346087,1.0
B136,W,10.0,0.0,CAP0.030,1.0,SELF,0.0,60.75522236622382,60.75522236622382,1.0
B136,W,10.0,0.0,CAP0.030,1.0,PANEL,0.0,60.75522236622382,60.75522236622382,1.0
B136,W,10.0,0.0,CAND,0.75,SELF,0.0,49.06022705624988,49.06022705624986,1.0000000000000002
B136,W,10.0,0.0,CAND,0.75,PANEL,0.0,49.06022705624988,49.06022705624986,1.0000000000000002
B136,W,10.0,0.0,CAND,1.0,SELF,0.0,63.16743996025917,63.16743996025917,1.0
B136,W,10.0,0.0,CAND,1.0,PANEL,0.0,63.16743996025917,63.16743996025917,1.0
B136,W,10.0,0.25,CAP0.015,0.75,SELF,0.0022565774433875477,45.18014645463427,45.18014645463427,1.0
B136,W,10.0,0.25,CAP0.015,0.75,PANEL,0.0023350483365294134,45.572923407067734,45.18014645463427,1.008693574130572
B136,W,10.0,0.25,CAP0.015,1.0,SELF,0.0027664576225711764,55.33606859547995,55.33606859547995,1.0
B136,W,10.0,0.25,CAP0.015,1.0,PANEL,0.0023350483365294134,53.178752534467364,55.33606859547995,0.9610142875023687
B136,W,10.0,0.25,CAP2,0.75,SELF,0.0023350483365294134,46.75125426436813,46.75125426436813,1.0
B136,W,10.0,0.25,CAP2,0.75,PANEL,0.0023350483365294134,46.75125426436813,46.75125426436813,1.0
B136,W,10.0,0.25,CAP2,1.0,SELF,0.00291461534999971,58.29629100658772,58.296291006587715,1.0000000000000002
B136,W,10.0,0.25,CAP2,1.0,PANEL,0.0023350483365294134,55.398257885760415,58.296291006587715,0.9502878644457876
B136,W,10.0,0.25,CAP0.030,0.75,SELF,0.0023934300761108717,47.920146363460866,47.92014636346087,0.9999999999999999
B136,W,10.0,0.25,CAP0.030,0.75,PANEL,0.0023350483365294134,47.62792333868769,47.92014636346087,0.9939018753708146
B136,W,10.0,0.25,CAP0.030,1.0,SELF,0.003037863291051376,60.75522236622382,60.75522236622382,1.0
B136,W,10.0,0.25,CAP0.030,1.0,PANEL,0.0023350483365294134,57.2412657828195,60.75522236622382,0.9421620653081854
B136,W,10.0,0.25,CAND,0.75,SELF,0.002450372794912647,49.060227056249865,49.06022705624986,1.0000000000000002
B136,W,10.0,0.25,CAND,0.75,PANEL,0.0023350483365294134,48.482983858279425,49.06022705624986,0.9882339884544645
B136,W,10.0,0.25,CAND,1.0,SELF,0.0031589077624050357,63.16743996025917,63.16743996025917,1.0
B136,W,10.0,0.25,CAND,1.0,PANEL,0.0023350483365294134,59.048841481455334,63.16743996025917,0.9347987114659864
B136,W,10.0,0.5,CAP0.015,0.75,SELF,0.004513154886775095,45.18014645463427,45.18014645463427,1.0
B136,W,10.0,0.5,CAP0.015,0.75,PANEL,0.004670096673058827,45.96570035950119,45.18014645463427,1.017387148261144
B136,W,10.0,0.5,CAP0.015,1.0,SELF,0.005532915245142353,55.33606859547995,55.33606859547995,1.0
B136,W,10.0,0.5,CAP0.015,1.0,PANEL,0.004670096673058827,51.02143647345478,55.33606859547995,0.9220285750047372
B136,W,10.0,0.5,CAP2,0.75,SELF,0.004670096673058827,46.75125426436813,46.75125426436813,1.0
B136,W,10.0,0.5,CAP2,0.75,PANEL,0.004670096673058827,46.75125426436813,46.75125426436813,1.0
B136,W,10.0,0.5,CAP2,1.0,SELF,0.00582923069999942,58.296291006587715,58.296291006587715,1.0
B136,W,10.0,0.5,CAP2,1.0,PANEL,0.004670096673058827,52.5002247649331,58.296291006587715,0.9005757288915751
B136,W,10.0,0.5,CAP0.030,0.75,SELF,0.0047868601522217434,47.920146363460866,47.92014636346087,0.9999999999999999
B136,W,10.0,0.5,CAP0.030,0.75,PANEL,0.004670096673058827,47.33570031391451,47.92014636346087,0.9878037507416294
B136,W,10.0,0.5,CAP0.030,1.0,SELF,0.006075726582102752,60.75522236622383,60.75522236622382,1.0000000000000002
B136,W,10.0,0.5,CAP0.030,1.0,PANEL,0.004670096673058827,53.72730919941516,60.75522236622382,0.8843241306163707
B136,W,10.0,0.5,CAND,0.75,SELF,0.004900745589825294,49.06022705624986,49.06022705624986,1.0
B136,W,10.0,0.5,CAND,0.75,PANEL,0.004670096673058827,47.905740660309,49.06022705624986,0.9764679769089291
B136,W,10.0,0.5,CAND,1.0,SELF,0.006317815524810071,63.16743996025917,63.16743996025917,1.0
B136,W,10.0,0.5,CAND,1.0,PANEL,0.004670096673058827,54.930243002651515,63.16743996025917,0.8695974229319731
B136,W,10.0,0.75,CAP0.015,0.75,SELF,0.006769732330162644,45.180146454634276,45.18014645463427,1.0000000000000002
B136,W,10.0,0.75,CAP0.015,0.75,PANEL,0.00700514500958824,46.35847731193466,45.18014645463427,1.0260807223917159
B136,W,10.0,0.75,CAP0.015,1.0,SELF,0.008299372867713529,55.33606859547994,55.33606859547995,0.9999999999999997
B136,W,10.0,0.75,CAP0.015,1.0,PANEL,0.00700514500958824,48.864120412442176,55.33606859547995,0.8830428625071058
B136,W,10.0,0.75,CAP2,0.75,SELF,0.00700514500958824,46.75125426436813,46.75125426436813,1.0
B136,W,10.0,0.75,CAP2,0.75,PANEL,0.00700514500958824,46.75125426436813,46.75125426436813,1.0
B136,W,10.0,0.75,CAP2,1.0,SELF,0.00874384604999913,58.29629100658772,58.296291006587715,1.0000000000000002
B136,W,10.0,0.75,CAP2,1.0,PANEL,0.00700514500958824,49.60219164410579,58.296291006587715,0.8508635933373625
