legset,leg,episode,rung,matching,scope,family,win,n,n_deleted,win_NONE,delta
ENDYEAR,..2023,PLACEBO_PRE,10.0,WINMATCH,B136,ABS,0.3888888888888889,36,34,0.3888888888888889,0.0
ENDYEAR,..2023,PLACEBO_PRE,10.0,WINMATCH,B136,QEXP,0.5555555555555556,36,34,0.6111111111111112,-0.05555555555555558
ENDYEAR,..2023,PLACEBO_PRE,10.0,WINMATCH,B136,QROLL,0.9305555555555556,144,34,0.9444444444444444,-0.01388888888888884
ENDYEAR,..2023,PLACEBO_PRE,10.0,WINMATCH,B136,adv,0.375,216,34,0.33333333333333326,0.04166666666666674
ENDYEAR,..2023,PLACEBO_PRE,10.0,WINMATCH,SMALL663,ABS,0.8888888888888888,36,34,0.8888888888888888,0.0
ENDYEAR,..2023,PLACEBO_PRE,10.0,WINMATCH,SMALL663,QEXP,0.6666666666666666,36,34,0.6666666666666666,0.0
ENDYEAR,..2023,PLACEBO_PRE,10.0,WINMATCH,SMALL663,QROLL,0.9583333333333334,144,34,0.9444444444444444,0.01388888888888895
ENDYEAR,..2023,PLACEBO_PRE,10.0,WINMATCH,SMALL663,adv,0.06944444444444453,216,34,0.05555555555555558,0.01388888888888895
ENDYEAR,..2023,PLACEBO_PRE,25.0,FULLMATCH,POOLED,ABS,0.46296296296296297,108,102,0.5,-0.037037037037037035
ENDYEAR,..2023,PLACEBO_PRE,25.0,FULLMATCH,POOLED,QEXP,0.6851851851851852,108,102,0.6851851851851852,0.0
ENDYEAR,..2023,PLACEBO_PRE,25.0,FULLMATCH,POOLED,QROLL,0.9027777777777778,432,102,0.9050925925925926,-0.0023148148148147696
ENDYEAR,..2023,PLACEBO_PRE,25.0,FULLMATCH,POOLED,adv,0.21759259259259256,648,102,0.21990740740740733,-0.0023148148148147696
ENDYEAR,..2023,PLACEBO_PRE,25.0,FULLMATCH,U56,ABS,0.5555555555555556,36,34,0.6666666666666666,-0.11111111111111105
ENDYEAR,..2023,PLACEBO_PRE,25.0,FULLMATCH,U56,QEXP,0.6666666666666666,36,34,0.6666666666666666,0.0
ENDYEAR,..2023,PLACEBO_PRE,25.0,FULLMATCH,U56,QROLL,0.9583333333333334,144,34,0.9722222222222222,-0.01388888888888884
ENDYEAR,..2023,PLACEBO_PRE,25.0,FULLMATCH,U56,adv,0.29166666666666674,216,34,0.3055555555555556,-0.01388888888888884
ENDYEAR,..2023,PLACEBO_PRE,25.0,FULLMATCH,B136,ABS,0.16666666666666666,36,34,0.16666666666666666,0.0
ENDYEAR,..2023,PLACEBO_PRE,25.0,FULLMATCH,B136,QEXP,0.5555555555555556,36,34,0.5555555555555556,0.0
ENDYEAR,..2023,PLACEBO_PRE,25.0,FULLMATCH,B136,QROLL,0.8611111111111112,144,34,0.8611111111111112,0.0
ENDYEAR,..2023,PLACEBO_PRE,25.0,FULLMATCH,B136,adv,0.3055555555555556,216,34,0.3055555555555556,0.0
ENDYEAR,..2023,PLACEBO_PRE,25.0,FULLMATCH,SMALL663,ABS,0.6666666666666666,36,34,0.6666666666666666,0.0
ENDYEAR,..2023,PLACEBO_PRE,25.0,FULLMATCH,SMALL663,QEXP,0.8333333333333334,36,34,0.8333333333333334,0.0
ENDYEAR,..2023,PLACEBO_PRE,25.0,FULLMATCH,SMALL663,QROLL,0.8888888888888888,144,34,0.8819444444444444,0.00694444444444442
ENDYEAR,..2023,PLACEBO_PRE,25.0,FULLMATCH,SMALL663,adv,0.05555555555555547,216,34,0.04861111111111105,0.00694444444444442
ENDYEAR,..2023,PLACEBO_PRE,25.0,WINMATCH,POOLED,ABS,0.46296296296296297,108,102,0.5,-0.037037037037037035
ENDYEAR,..2023,PLACEBO_PRE,25.0,WINMATCH,POOLED,QEXP,0.6296296296296297,108,102,0.6296296296296297,0.0
ENDYEAR,..2023,PLACEBO_PRE,25.0,WINMATCH,POOLED,QROLL,0.9027777777777778,432,102,0.9074074074074074,-0.00462962962962965
ENDYEAR,..2023,PLACEBO_PRE,25.0,WINMATCH,POOLED,adv,0.27314814814814814,648,102,0.2777777777777778,-0.00462962962962965
ENDYEAR,..2023,PLACEBO_PRE,25.0,WINMATCH,U56,ABS,0.5555555555555556,36,34,0.6666666666666666,-0.11111111111111105
ENDYEAR,..2023,PLACEBO_PRE,25.0,WINMATCH,U56,QEXP,0.6666666666666666,36,34,0.6666666666666666,0.0
ENDYEAR,..2023,PLACEBO_PRE,25.0,WINMATCH,U56,QROLL,0.9583333333333334,144,34,0.9791666666666666,-0.02083333333333326
ENDYEAR,..2023,PLACEBO_PRE,25.0,WINMATCH,U56,adv,0.29166666666666674,216,34,0.3125,-0.02083333333333326
ENDYEAR,..2023,PLACEBO_PRE,25.0,WINMATCH,B136,ABS,0.16666666666666666,36,34,0.16666666666666666,0.0
ENDYEAR,..2023,PLACEBO_PRE,25.0,WINMATCH,B136,QEXP,0.5555555555555556,36,34,0.5555555555555556,0.0
ENDYEAR,..2023,PLACEBO_PRE,25.0,WINMATCH,B136,QROLL,0.8611111111111112,144,34,0.8611111111111112,0.0
ENDYEAR,..2023,PLACEBO_PRE,25.0,WINMATCH,B136,adv,0.3055555555555556,216,34,0.3055555555555556,0.0
ENDYEAR,..2023,PLACEBO_PRE,25.0,WINMATCH,SMALL663,ABS,0.6666666666666666,36,34,0.6666666666666666,0.0
ENDYEAR,..2023,PLACEBO_PRE,25.0,WINMATCH,SMALL663,QEXP,0.6666666666666666,36,34,0.6666666666666666,0.0
ENDYEAR,..2023,PLACEBO_PRE,25.0,WINMATCH,SMALL663,QROLL,0.8888888888888888,144,34,0.8819444444444444,0.00694444444444442
ENDYEAR,..2023,PLACEBO_PRE,25.0,WINMATCH,SMALL663,adv,0.2222222222222222,216,34,0.2152777777777778,0.00694444444444442
ENDYEAR,..2024,NONE,0.0,FULLMATCH,POOLED,ABS,0.7407407407407407,108,0,0.7407407407407407,0.0
ENDYEAR,..2024,NONE,0.0,FULLMATCH,POOLED,QEXP,0.6666666666666666,108,0,0.6666666666666666,0.0
ENDYEAR,..2024,NONE,0.0,FULLMATCH,POOLED,QROLL,0.9861111111111112,432,0,0.9861111111111112,0.0
ENDYEAR,..2024,NONE,0.0,FULLMATCH,POOLED,adv,0.24537037037037046,648,0,0.24537037037037046,0.0
ENDYEAR,..2024,NONE,0.0,FULLMATCH,U56,ABS,0.8333333333333334,36,0,0.8333333333333334,0.0
ENDYEAR,..2024,NONE,0.0,FULLMATCH,U56,QEXP,0.6666666666666666,36,0,0.6666666666666666,0.0
ENDYEAR,..2024,NONE,0.0,FULLMATCH,U56,QROLL,1.0,144,0,1.0,0.0
ENDYEAR,..2024,NONE,0.0,FULLMATCH,U56,adv,0.16666666666666663,216,0,0.16666666666666663,0.0
ENDYEAR,..2024,NONE,0.0,FULLMATCH,B136,ABS,0.5555555555555556,36,0,0.5555555555555556,0.0
ENDYEAR,..2024,NONE,0.0,FULLMATCH,B136,QEXP,0.6666666666666666,36,0,0.6666666666666666,0.0
ENDYEAR,..2024,NONE,0.0,FULLMATCH,B136,QROLL,0.9861111111111112,144,0,0.9861111111111112,0.0
ENDYEAR,..2024,NONE,0.0,FULLMATCH,B136,adv,0.31944444444444453,216,0,0.31944444444444453,0.0
ENDYEAR,..2024,NONE,0.0,FULLMATCH,SMALL663,ABS,0.8333333333333334,36,0,0.8333333333333334,0.0
ENDYEAR,..2024,NONE,0.0,FULLMATCH,SMALL663,QEXP,0.6666666666666666,36,0,0.6666666666666666,0.0
ENDYEAR,..2024,NONE,0.0,FULLMATCH,SMALL663,QROLL,0.9722222222222222,144,0,0.9722222222222222,0.0
ENDYEAR,..2024,NONE,0.0,FULLMATCH,SMALL663,adv,0.13888888888888884,216,0,0.13888888888888884,0.0
ENDYEAR,..2024,NONE,0.0,WINMATCH,POOLED,ABS,0.7407407407407407,108,0,0.7407407407407407,0.0
ENDYEAR,..2024,NONE,0.0,WINMATCH,POOLED,QEXP,0.6666666666666666,108,0,0.6666666666666666,0.0
ENDYEAR,..2024,NONE,0.0,WINMATCH,POOLED,QROLL,0.9861111111111112,432,0,0.9861111111111112,0.0
ENDYEAR,..2024,NONE,0.0,WINMATCH,POOLED,adv,0.24537037037037046,648,0,0.24537037037037046,0.0
ENDYEAR,..2024,NONE,0.0,WINMATCH,U56,ABS,0.8333333333333334,36,0,0.8333333333333334,0.0
ENDYEAR,..2024,NONE,0.0,WINMATCH,U56,QEXP,0.6666666666666666,36,0,0.6666666666666666,0.0
ENDYEAR,..2024,NONE,0.0,WINMATCH,U56,QROLL,1.0,144,0,1.0,0.0
ENDYEAR,..2024,NONE,0.0,WINMATCH,U56,adv,0.16666666666666663,216,0,0.16666666666666663,0.0
ENDYEAR,..2024,NONE,0.0,WINMATCH,B136,ABS,0.5555555555555556,36,0,0.5555555555555556,0.0
ENDYEAR,..2024,NONE,0.0,WINMATCH,B136,QEXP,0.6666666666666666,36,0,0.6666666666666666,0.0
ENDYEAR,..2024,NONE,0.0,WINMATCH,B136,QROLL,0.9861111111111112,144,0,0.9861111111111112,0.0
ENDYEAR,..2024,NONE,0.0,WINMATCH,B136,adv,0.31944444444444453,216,0,0.31944444444444453,0.0
ENDYEAR,..2024,NONE,0.0,WINMATCH,SMALL663,ABS,0.8333333333333334,36,0,0.8333333333333334,0.0
ENDYEAR,..2024,NONE,0.0,WINMATCH,SMALL663,QEXP,0.6666666666666666,36,0,0.6666666666666666,0.0
ENDYEAR,..2024,NONE,0.0,WINMATCH,SMALL663,QROLL,0.9722222222222222,144,0,0.9722222222222222,0.0
ENDYEAR,..2024,NONE,0.0,WINMATCH,SMALL663,adv,0.13888888888888884,216,0,0.13888888888888884,0.0
ENDYEAR,..2024,NONE,10.0,FULLMATCH,POOLED,ABS,0.6481481481481481,108,0,0.6481481481481481,0.0
ENDYEAR,..2024,NONE,10.0,FULLMATCH,POOLED,QEXP,0.7129629629629629,108,0,0.7129629629629629,0.0
ENDYEAR,..2024,NONE,10.0,FULLMATCH,POOLED,QROLL,0.9722222222222222,432,0,0.9722222222222222,0.0
ENDYEAR,..2024,NONE,10.0,FULLMATCH,POOLED,adv,0.2592592592592593,648,0,0.2592592592592593,0.0
ENDYEAR,..2024,NONE,10.0,FULLMATCH,U56,ABS,0.7777777777777778,36,0,0.7777777777777778,0.0
ENDYEAR,..2024,NONE,10.0,FULLMATCH,U56,QEXP,0.6666666666666666,36,0,0.6666666666666666,0.0
ENDYEAR,..2024,NONE,10.0,FULLMATCH,U56,QROLL,1.0,144,0,1.0,0.0
ENDYEAR,..2024,NONE,10.0,FULLMATCH,U56,adv,0.2222222222222222,216,0,0.2222222222222222,0.0
ENDYEAR,..2024,NONE,10.0,FULLMATCH,B136,ABS,0.4444444444444444,36,0,0.4444444444444444,0.0
ENDYEAR,..2024,NONE,10.0,FULLMATCH,B136,QEXP,0.6388888888888888,36,0,0.6388888888888888,0.0
ENDYEAR,..2024,NONE,10.0,FULLMATCH,B136,QROLL,0.9722222222222222,144,0,0.9722222222222222,0.0
ENDYEAR,..2024,NONE,10.0,FULLMATCH,B136,adv,0.33333333333333337,216,0,0.33333333333333337,0.0
ENDYEAR,..2024,NONE,10.0,FULLMATCH,SMALL663,ABS,0.7222222222222222,36,0,0.7222222222222222,0.0
ENDYEAR,..2024,NONE,10.0,FULLMATCH,SMALL663,QEXP,0.8333333333333334,36,0,0.8333333333333334,0.0
ENDYEAR,..2024,NONE,10.0,FULLMATCH,SMALL663,QROLL,0.9444444444444444,144,0,0.9444444444444444,0.0
ENDYEAR,..2024,NONE,10.0,FULLMATCH,SMALL663,adv,0.11111111111111105,216,0,0.11111111111111105,0.0
ENDYEAR,..2024,NONE,10.0,WINMATCH,POOLED,ABS,0.6481481481481481,108,0,0.6481481481481481,0.0
ENDYEAR,..2024,NONE,10.0,WINMATCH,POOLED,QEXP,0.6574074074074074,108,0,0.6574074074074074,0.0
ENDYEAR,..2024,NONE,10.0,WINMATCH,POOLED,QROLL,0.9722222222222222,432,0,0.9722222222222222,0.0
ENDYEAR,..2024,NONE,10.0,WINMATCH,POOLED,adv,0.31481481481481477,648,0,0.31481481481481477,0.0
ENDYEAR,..2024,NONE,10.0,WINMATCH,U56,ABS,0.7777777777777778,36,0,0.7777777777777778,0.0
ENDYEAR,..2024,NONE,10.0,WINMATCH,U56,QEXP,0.6666666666666666,36,0,0.6666666666666666,0.0
ENDYEAR,..2024,NONE,10.0,WINMATCH,U56,QROLL,1.0,144,0,1.0,0.0
ENDYEAR,..2024,NONE,10.0,WINMATCH,U56,adv,0.2222222222222222,216,0,0.2222222222222222,0.0
ENDYEAR,..2024,NONE,10.0,WINMATCH,B136,ABS,0.4444444444444444,36,0,0.4444444444444444,0.0
ENDYEAR,..2024,NONE,10.0,WINMATCH,B136,QEXP,0.6388888888888888,36,0,0.6388888888888888,0.0
ENDYEAR,..2024,NONE,10.0,WINMATCH,B136,QROLL,0.9722222222222222,144,0,0.9722222222222222,0.0
ENDYEAR,..2024,NONE,10.0,WINMATCH,B136,adv,0.33333333333333337,216,0,0.33333333333333337,0.0
ENDYEAR,..2024,NONE,10.0,WINMATCH,SMALL663,ABS,0.7222222222222222,36,0,0.7222222222222222,0.0
ENDYEAR,..2024,NONE,10.0,WINMATCH,SMALL663,QEXP,0.6666666666666666,36,0,0.6666666666666666,0.0
ENDYEAR,..2024,NONE,10.0,WINMATCH,SMALL663,QROLL,0.9444444444444444,144,0,0.9444444444444444,0.0
ENDYEAR,..2024,NONE,10.0,WINMATCH,SMALL663,adv,0.2222222222222222,216,0,0.2222222222222222,0.0
ENDYEAR,..2024,NONE,25.0,FULLMATCH,POOLED,ABS,0.46296296296296297,108,0,0.46296296296296297,0.0
ENDYEAR,..2024,NONE,25.0,FULLMATCH,POOLED,QEXP,0.6851851851851852,108,0,0.6851851851851852,0.0
ENDYEAR,..2024,NONE,25.0,FULLMATCH,POOLED,QROLL,0.9166666666666666,432,0,0.9166666666666666,0.0
ENDYEAR,..2024,NONE,25.0,FULLMATCH,POOLED,adv,0.2314814814814814,648,0,0.2314814814814814,0.0
ENDYEAR,..2024,NONE,25.0,FULLMATCH,U56,ABS,0.6666666666666666,36,0,0.6666666666666666,0.0
ENDYEAR,..2024,NONE,25.0,FULLMATCH,U56,QEXP,0.6666666666666666,36,0,0.6666666666666666,0.0
ENDYEAR,..2024,NONE,25.0,FULLMATCH,U56,QROLL,0.9861111111111112,144,0,0.9861111111111112,0.0
ENDYEAR,..2024,NONE,25.0,FULLMATCH,U56,adv,0.31944444444444453,216,0,0.31944444444444453,0.0
ENDYEAR,..2024,NONE,25.0,FULLMATCH,B136,ABS,0.16666666666666666,36,0,0.16666666666666666,0.0
ENDYEAR,..2024,NONE,25.0,FULLMATCH,B136,QEXP,0.5555555555555556,36,0,0.5555555555555556,0.0
ENDYEAR,..2024,NONE,25.0,FULLMATCH,B136,QROLL,0.8888888888888888,144,0,0.8888888888888888,0.0
ENDYEAR,..2024,NONE,25.0,FULLMATCH,B136,adv,0.33333333333333326,216,0,0.33333333333333326,0.0
ENDYEAR,..2024,NONE,25.0,FULLMATCH,SMALL663,ABS,0.5555555555555556,36,0,0.5555555555555556,0.0
ENDYEAR,..2024,NONE,25.0,FULLMATCH,SMALL663,QEXP,0.8333333333333334,36,0,0.8333333333333334,0.0
ENDYEAR,..2024,NONE,25.0,FULLMATCH,SMALL663,QROLL,0.875,144,0,0.875,0.0
ENDYEAR,..2024,NONE,25.0,FULLMATCH,SMALL663,adv,0.04166666666666663,216,0,0.04166666666666663,0.0
ENDYEAR,..2024,NONE,25.0,WINMATCH,POOLED,ABS,0.46296296296296297,108,0,0.46296296296296297,0.0
ENDYEAR,..2024,NONE,25.0,WINMATCH,POOLED,QEXP,0.6296296296296297,108,0,0.6296296296296297,0.0
ENDYEAR,..2024,NONE,25.0,WINMATCH,POOLED,QROLL,0.9166666666666666,432,0,0.9166666666666666,0.0
ENDYEAR,..2024,NONE,25.0,WINMATCH,POOLED,adv,0.287037037037037,648,0,0.287037037037037,0.0
ENDYEAR,..2024,NONE,25.0,WINMATCH,U56,ABS,0.6666666666666666,36,0,0.6666666666666666,0.0
ENDYEAR,..2024,NONE,25.0,WINMATCH,U56,QEXP,0.6666666666666666,36,0,0.6666666666666666,0.0
ENDYEAR,..2024,NONE,25.0,WINMATCH,U56,QROLL,0.9861111111111112,144,0,0.9861111111111112,0.0
ENDYEAR,..2024,NONE,25.0,WINMATCH,U56,adv,0.31944444444444453,216,0,0.31944444444444453,0.0
ENDYEAR,..2024,NONE,25.0,WINMATCH,B136,ABS,0.16666666666666666,36,0,0.16666666666666666,0.0
ENDYEAR,..2024,NONE,25.0,WINMATCH,B136,QEXP,0.5555555555555556,36,0,0.5555555555555556,0.0
ENDYEAR,..2024,NONE,25.0,WINMATCH,B136,QROLL,0.8888888888888888,144,0,0.8888888888888888,0.0
ENDYEAR,..2024,NONE,25.0,WINMATCH,B136,adv,0.33333333333333326,216,0,0.33333333333333326,0.0
ENDYEAR,..2024,NONE,25.0,WINMATCH,SMALL663,ABS,0.5555555555555556,36,0,0.5555555555555556,0.0
ENDYEAR,..2024,NONE,25.0,WINMATCH,SMALL663,QEXP,0.6666666666666666,36,0,0.6666666666666666,0.0
ENDYEAR,..2024,NONE,25.0,WINMATCH,SMALL663,QROLL,0.875,144,0,0.875,0.0
ENDYEAR,..2024,NONE,25.0,WINMATCH,SMALL663,adv,0.20833333333333337,216,0,0.20833333333333337,0.0
ENDYEAR,..2024,COVID_TIGHT,0.0,FULLMATCH,POOLED,ABS,0.5185185185185185,108,105,0.7407407407407407,-0.2222222222222222
ENDYEAR,..2024,COVID_TIGHT,0.0,FULLMATCH,POOLED,QEXP,0.4444444444444444,108,105,0.6666666666666666,-0.2222222222222222
ENDYEAR,..2024,COVID_TIGHT,0.0,FULLMATCH,POOLED,QROLL,0.7037037037037037,432,105,0.9861111111111112,-0.28240740740740744
ENDYEAR,..2024,COVID_TIGHT,0.0,FULLMATCH,POOLED,adv,0.18518518518518523,648,105,0.24537037037037046,-0.06018518518518523
ENDYEAR,..2024,COVID_TIGHT,0.0,FULLMATCH,U56,ABS,0.8888888888888888,36,35,0.8333333333333334,0.05555555555555547
ENDYEAR,..2024,COVID_TIGHT,0.0,FULLMATCH,U56,QEXP,0.6666666666666666,36,35,0.6666666666666666,0.0
ENDYEAR,..2024,COVID_TIGHT,0.0,FULLMATCH,U56,QROLL,1.0,144,35,1.0,0.0
ENDYEAR,..2024,COVID_TIGHT,0.0,FULLMATCH,U56,adv,0.11111111111111116,216,35,0.16666666666666663,-0.05555555555555547
ENDYEAR,..2024,COVID_TIGHT,0.0,FULLMATCH,B136,ABS,0.5,36,35,0.5555555555555556,-0.05555555555555558
ENDYEAR,..2024,COVID_TIGHT,0.0,FULLMATCH,B136,QEXP,0.5,36,35,0.6666666666666666,-0.16666666666666663
ENDYEAR,..2024,COVID_TIGHT,0.0,FULLMATCH,B136,QROLL,0.8194444444444444,144,35,0.9861111111111112,-0.16666666666666674
ENDYEAR,..2024,COVID_TIGHT,0.0,FULLMATCH,B136,adv,0.3194444444444444,216,35,0.31944444444444453,-1.1102230246251565e-16
ENDYEAR,..2024,COVID_TIGHT,0.0,FULLMATCH,SMALL663,ABS,0.16666666666666666,36,35,0.8333333333333334,-0.6666666666666667
ENDYEAR,..2024,COVID_TIGHT,0.0,FULLMATCH,SMALL663,QEXP,0.16666666666666666,36,35,0.6666666666666666,-0.5
ENDYEAR,..2024,COVID_TIGHT,0.0,FULLMATCH,SMALL663,QROLL,0.2916666666666667,144,35,0.9722222222222222,-0.6805555555555556
ENDYEAR,..2024,COVID_TIGHT,0.0,FULLMATCH,SMALL663,adv,0.12500000000000003,216,35,0.13888888888888884,-0.013888888888888812
ENDYEAR,..2024,COVID_TIGHT,0.0,WINMATCH,POOLED,ABS,0.5185185185185185,108,105,0.7407407407407407,-0.2222222222222222
ENDYEAR,..2024,COVID_TIGHT,0.0,WINMATCH,POOLED,QEXP,0.3888888888888889,108,105,0.6666666666666666,-0.27777777777777773
ENDYEAR,..2024,COVID_TIGHT,0.0,WINMATCH,POOLED,QROLL,0.7037037037037037,432,105,0.9861111111111112,-0.28240740740740744
ENDYEAR,..2024,COVID_TIGHT,0.0,WINMATCH,POOLED,adv,0.18518518518518523,648,105,0.24537037037037046,-0.06018518518518523
ENDYEAR,..2024,COVID_TIGHT,0.0,WINMATCH,U56,ABS,0.8888888888888888,36,35,0.8333333333333334,0.05555555555555547
ENDYEAR,..2024,COVID_TIGHT,0.0,WINMATCH,U56,QEXP,0.6666666666666666,36,35,0.6666666666666666,0.0
ENDYEAR,..2024,COVID_TIGHT,0.0,WINMATCH,U56,QROLL,1.0,144,35,1.0,0.0
ENDYEAR,..2024,COVID_TIGHT,0.0,WINMATCH,U56,adv,0.11111111111111116,216,35,0.16666666666666663,-0.05555555555555547
ENDYEAR,..2024,COVID_TIGHT,0.0,WINMATCH,B136,ABS,0.5,36,35,0.5555555555555556,-0.05555555555555558
ENDYEAR,..2024,COVID_TIGHT,0.0,WINMATCH,B136,QEXP,0.5,36,35,0.6666666666666666,-0.16666666666666663
ENDYEAR,..2024,COVID_TIGHT,0.0,WINMATCH,B136,QROLL,0.8194444444444444,144,35,0.9861111111111112,-0.16666666666666674
ENDYEAR,..2024,COVID_TIGHT,0.0,WINMATCH,B136,adv,0.3194444444444444,216,35,0.31944444444444453,-1.1102230246251565e-16
ENDYEAR,..2024,COVID_TIGHT,0.0,WINMATCH,SMALL663,ABS,0.16666666666666666,36,35,0.8333333333333334,-0.6666666666666667
ENDYEAR,..2024,COVID_TIGHT,0.0,WINMATCH,SMALL663,QEXP,0.0,36,35,0.6666666666666666,-0.6666666666666666
ENDYEAR,..2024,COVID_TIGHT,0.0,WINMATCH,SMALL663,QROLL,0.2916666666666667,144,35,0.9722222222222222,-0.6805555555555556
ENDYEAR,..2024,COVID_TIGHT,0.0,WINMATCH,SMALL663,adv,0.12500000000000003,216,35,0.13888888888888884,-0.013888888888888812
ENDYEAR,..2024,COVID_TIGHT,10.0,FULLMATCH,POOLED,ABS,0.4444444444444444,108,105,0.6481481481481481,-0.20370370370370372
ENDYEAR,..2024,COVID_TIGHT,10.0,FULLMATCH,POOLED,QEXP,0.4444444444444444,108,105,0.7129629629629629,-0.2685185185185185
ENDYEAR,..2024,COVID_TIGHT,10.0,FULLMATCH,POOLED,QROLL,0.6435185185185185,432,105,0.9722222222222222,-0.3287037037037037
ENDYEAR,..2024,COVID_TIGHT,10.0,FULLMATCH,POOLED,adv,0.19907407407407407,648,105,0.2592592592592593,-0.06018518518518523
ENDYEAR,..2024,COVID_TIGHT,10.0,FULLMATCH,U56,ABS,0.8333333333333334,36,35,0.7777777777777778,0.05555555555555558
ENDYEAR,..2024,COVID_TIGHT,10.0,FULLMATCH,U56,QEXP,0.6666666666666666,36,35,0.6666666666666666,0.0
ENDYEAR,..2024,COVID_TIGHT,10.0,FULLMATCH,U56,QROLL,0.9722222222222222,144,35,1.0,-0.02777777777777779
ENDYEAR,..2024,COVID_TIGHT,10.0,FULLMATCH,U56,adv,0.13888888888888884,216,35,0.2222222222222222,-0.08333333333333337
ENDYEAR,..2024,COVID_TIGHT,10.0,FULLMATCH,B136,ABS,0.3888888888888889,36,35,0.4444444444444444,-0.055555555555555525
ENDYEAR,..2024,COVID_TIGHT,10.0,FULLMATCH,B136,QEXP,0.5,36,35,0.6388888888888888,-0.13888888888888884
ENDYEAR,..2024,COVID_TIGHT,10.0,FULLMATCH,B136,QROLL,0.75,144,35,0.9722222222222222,-0.2222222222222222
ENDYEAR,..2024,COVID_TIGHT,10.0,FULLMATCH,B136,adv,0.25,216,35,0.33333333333333337,-0.08333333333333337
ENDYEAR,..2024,COVID_TIGHT,10.0,FULLMATCH,SMALL663,ABS,0.1111111111111111,36,35,0.7222222222222222,-0.6111111111111112
ENDYEAR,..2024,COVID_TIGHT,10.0,FULLMATCH,SMALL663,QEXP,0.16666666666666666,36,35,0.8333333333333334,-0.6666666666666667
ENDYEAR,..2024,COVID_TIGHT,10.0,FULLMATCH,SMALL663,QROLL,0.20833333333333334,144,35,0.9444444444444444,-0.736111111111111
ENDYEAR,..2024,COVID_TIGHT,10.0,FULLMATCH,SMALL663,adv,0.041666666666666685,216,35,0.11111111111111105,-0.06944444444444436
ENDYEAR,..2024,COVID_TIGHT,10.0,WINMATCH,POOLED,ABS,0.4444444444444444,108,105,0.6481481481481481,-0.20370370370370372
ENDYEAR,..2024,COVID_TIGHT,10.0,WINMATCH,POOLED,QEXP,0.3888888888888889,108,105,0.6574074074074074,-0.26851851851851855
ENDYEAR,..2024,COVID_TIGHT,10.0,WINMATCH,POOLED,QROLL,0.6435185185185185,432,105,0.9722222222222222,-0.3287037037037037
ENDYEAR,..2024,COVID_TIGHT,10.0,WINMATCH,POOLED,adv,0.19907407407407407,648,105,0.31481481481481477,-0.1157407407407407
ENDYEAR,..2024,COVID_TIGHT,10.0,WINMATCH,U56,ABS,0.8333333333333334,36,35,0.7777777777777778,0.05555555555555558
ENDYEAR,..2024,COVID_TIGHT,10.0,WINMATCH,U56,QEXP,0.6666666666666666,36,35,0.6666666666666666,0.0
ENDYEAR,..2024,COVID_TIGHT,10.0,WINMATCH,U56,QROLL,0.9722222222222222,144,35,1.0,-0.02777777777777779
ENDYEAR,..2024,COVID_TIGHT,10.0,WINMATCH,U56,adv,0.13888888888888884,216,35,0.2222222222222222,-0.08333333333333337
ENDYEAR,..2024,COVID_TIGHT,10.0,WINMATCH,B136,ABS,0.3888888888888889,36,35,0.4444444444444444,-0.055555555555555525
ENDYEAR,..2024,COVID_TIGHT,10.0,WINMATCH,B136,QEXP,0.5,36,35,0.6388888888888888,-0.13888888888888884
ENDYEAR,..2024,COVID_TIGHT,10.0,WINMATCH,B136,QROLL,0.75,144,35,0.9722222222222222,-0.2222222222222222
ENDYEAR,..2024,COVID_TIGHT,10.0,WINMATCH,B136,adv,0.25,216,35,0.33333333333333337,-0.08333333333333337
ENDYEAR,..2024,COVID_TIGHT,10.0,WINMATCH,SMALL663,ABS,0.1111111111111111,36,35,0.7222222222222222,-0.6111111111111112
ENDYEAR,..2024,COVID_TIGHT,10.0,WINMATCH,SMALL663,QEXP,0.0,36,35,0.6666666666666666,-0.6666666666666666
ENDYEAR,..2024,COVID_TIGHT,10.0,WINMATCH,SMALL663,QROLL,0.20833333333333334,144,35,0.9444444444444444,-0.736111111111111
ENDYEAR,..2024,COVID_TIGHT,10.0,WINMATCH,SMALL663,adv,0.09722222222222224,216,35,0.2222222222222222,-0.12499999999999997
ENDYEAR,..2024,COVID_TIGHT,25.0,FULLMATCH,POOLED,ABS,0.3425925925925926,108,105,0.46296296296296297,-0.12037037037037035
ENDYEAR,..2024,COVID_TIGHT,25.0,FULLMATCH,POOLED,QEXP,0.3888888888888889,108,105,0.6851851851851852,-0.29629629629629634
ENDYEAR,..2024,COVID_TIGHT,25.0,FULLMATCH,POOLED,QROLL,0.5740740740740741,432,105,0.9166666666666666,-0.34259259259259256
ENDYEAR,..2024,COVID_TIGHT,25.0,FULLMATCH,POOLED,adv,0.18518518518518517,648,105,0.2314814814814814,-0.046296296296296224
ENDYEAR,..2024,COVID_TIGHT,25.0,FULLMATCH,U56,ABS,0.6666666666666666,36,35,0.6666666666666666,0.0
ENDYEAR,..2024,COVID_TIGHT,25.0,FULLMATCH,U56,QEXP,0.6666666666666666,36,35,0.6666666666666666,0.0
ENDYEAR,..2024,COVID_TIGHT,25.0,FULLMATCH,U56,QROLL,0.9444444444444444,144,35,0.9861111111111112,-0.04166666666666674
ENDYEAR,..2024,COVID_TIGHT,25.0,FULLMATCH,U56,adv,0.2777777777777778,216,35,0.31944444444444453,-0.04166666666666674
