panel,anchor,ladder,chooser,L,k_rungs,anchor_rung,pick_rung,pick_i,anchor_i,reached,is_margin,delta,SE_JOINT,SE_MARGINAL,corr_pick_anchor,P_pick,P_anchor,resolved,C_STRICT,C_PROX,C_ALL,SE_IID
SMALL,B,GROSS,CH_ISDD,63,10,0.55,0.3,0,5,False,0.015702180217124773,0.075993019036946,0.017729301348445622,0.04971474278412964,0.999340169467724,1.0,0.0,True,False,False,True,0.024827257727997095
SMALL,B,GROSS,CH_ISDD,126,10,0.55,0.3,0,5,False,0.015702180217124773,0.075993019036946,0.01656578090821021,0.04674450199856449,0.999282085148825,1.0,0.0,True,False,False,True,0.024827257727997095
SMALL,B,GROSS,CH_ISDD,252,10,0.55,0.3,0,5,False,0.015702180217124773,0.075993019036946,0.015190101158056133,0.04295221431031014,0.9997300560215074,1.0,0.0,True,False,False,True,0.024827257727997095
SMALL,B,CADENCE,CH_ISSHARPE,21,4,M,W,1,2,False,0.013628648134358046,0.013628648134358046,0.22048832305818789,0.5037317061548872,0.8085522661372125,0.52,0.369,False,False,False,True,0.25191539988337247
SMALL,B,CADENCE,CH_ISSHARPE,63,4,M,W,1,2,False,0.013628648134358046,0.013628648134358046,0.22789336062064408,0.49618500818251887,0.7993593066831917,0.511,0.383,False,False,False,True,0.25191539988337247
SMALL,B,CADENCE,CH_ISSHARPE,126,4,M,W,1,2,False,0.013628648134358046,0.013628648134358046,0.22293408034058554,0.5227373565027472,0.8432629611049925,0.495,0.33,False,False,False,True,0.25191539988337247
SMALL,B,CADENCE,CH_ISSHARPE,252,4,M,W,1,2,False,0.013628648134358046,0.013628648134358046,0.17030157965172166,0.4766145561093793,0.8862936378442999,0.534,0.243,False,False,False,True,0.25191539988337247
SMALL,B,CADENCE,CH_ISCAGR,21,4,M,W,1,2,False,0.007643965476808123,0.007643965476808123,0.032151962764858176,0.07298942816863535,0.8088960698088928,0.542,0.336,False,False,False,True,0.033821958437955914
SMALL,B,CADENCE,CH_ISCAGR,63,4,M,W,1,2,False,0.007643965476808123,0.007643965476808123,0.03216884486024454,0.06357000592619858,0.7674671934175711,0.555,0.315,False,False,False,True,0.033821958437955914
SMALL,B,CADENCE,CH_ISCAGR,126,4,M,W,1,2,False,0.007643965476808123,0.007643965476808123,0.03133475296992645,0.06669369779156582,0.8232083603656714,0.599,0.234,False,False,False,True,0.033821958437955914
SMALL,B,CADENCE,CH_ISCAGR,252,4,M,W,1,2,False,0.007643965476808123,0.007643965476808123,0.02405627496890527,0.06374759246630195,0.8878134432015427,0.578,0.165,False,False,False,True,0.033821958437955914
SMALL,B,CADENCE,CH_ISDD,21,4,M,M,2,2,True,0.007435207790264076,0.0,0.0,0.08473693813598092,1.0,0.397,0.397,False,False,False,True,0.0
SMALL,B,CADENCE,CH_ISDD,63,4,M,M,2,2,True,0.007435207790264076,0.0,0.0,0.05824461453815254,1.0,0.564,0.564,False,False,False,True,0.0
SMALL,B,CADENCE,CH_ISDD,126,4,M,M,2,2,True,0.007435207790264076,0.0,0.0,0.059442788700535196,1.0,0.719,0.719,False,False,False,True,0.0
SMALL,B,CADENCE,CH_ISDD,252,4,M,M,2,2,True,0.007435207790264076,0.0,0.0,0.053484221137739436,1.0,0.755,0.755,False,False,False,True,0.0
