panel,dialset,dial,split,spacing,arm,x,z_IS_Sharpe,z_IS_CAGR
S0_B60,C,band,CAL,ORD,B0.03,-0.19999999999999996,-0.25205752718714736,-0.4143459015853317
S0_B60,C,band,CAL,ORD,B0.05,0.20000000000000018,-0.2660206259757719,-0.14664524722341346
S0_B60,C,band,CAL,ORD,B0.08,0.6000000000000001,1.5079296729321774,1.183549199980508
S0_B60,C,band,CAL,ORD,B0.12,1.0,1.1155290434447651,1.4687252890226874
S0_B60,C,band,CAL,VAL,B0.00,-1.0,-1.3087463558231536,-1.2219041979208074
S0_B60,C,band,CAL,VAL,B0.01,-0.8333333333333333,-0.7966342073908442,-0.8693791422736427
S0_B60,C,band,CAL,VAL,B0.03,-0.5,-0.25205752718714736,-0.4143459015853317
S0_B60,C,band,CAL,VAL,B0.05,-0.16666666666666663,-0.2660206259757719,-0.14664524722341346
S0_B60,C,band,CAL,VAL,B0.08,0.3333333333333335,1.5079296729321774,1.183549199980508
S0_B60,C,band,CAL,VAL,B0.12,1.0,1.1155290434447651,1.4687252890226874
S0_B60,C,cadence,CAL,ORD,FREQ_D,-1.0,-0.028361577513802933,-1.402187828871793
S0_B60,C,cadence,CAL,ORD,FREQ_W,-0.33333333333333337,1.06804435422083,0.036536229596600266
S0_B60,C,cadence,CAL,ORD,FREQ_M,0.33333333333333326,0.5567287998477375,1.4244565201411452
S0_B60,C,cadence,CAL,ORD,FREQ_Q,1.0,-1.5964115765547544,-0.05880492086595236
S0_B60,C,cadence,CAL,VAL,FREQ_D,-1.0,-0.028361577513802933,-1.402187828871793
S0_B60,C,cadence,CAL,VAL,FREQ_W,-0.22308202908195462,1.06804435422083,0.036536229596600266
S0_B60,C,cadence,CAL,VAL,FREQ_M,0.4696709804438597,0.5567287998477375,1.4244565201411452
S0_B60,C,cadence,CAL,VAL,FREQ_Q,1.0,-1.5964115765547544,-0.05880492086595236
S0_B60,C,gross,CAL,ORD,G0.25,-1.0,-1.3898329427168283,-1.3378351084432678
S0_B60,C,gross,CAL,ORD,G0.50,-0.33333333333333337,-0.3971958659493065,-0.4511307594201226
S0_B60,C,gross,CAL,ORD,G0.75,0.33333333333333326,0.4973680589556379,0.44366211457465465
S0_B60,C,gross,CAL,ORD,G1.00,1.0,1.2896607497100012,1.3453037532887357
S0_B60,C,gross,CAL,VAL,G0.25,-1.0,-1.3898329427168283,-1.3378351084432678
S0_B60,C,gross,CAL,VAL,G0.50,-0.33333333333333337,-0.3971958659493065,-0.4511307594201226
S0_B60,C,gross,CAL,VAL,G0.75,0.33333333333333326,0.4973680589556379,0.44366211457465465
S0_B60,C,gross,CAL,VAL,G1.00,1.0,1.2896607497100012,1.3453037532887357
S0_B60,C,n,CAL,ORD,N5,-1.0,-0.6526937030328279,-0.583818691349738
S0_B60,C,n,CAL,ORD,N10,-0.5,-0.43338520357326865,-0.7078571942073241
S0_B60,C,n,CAL,ORD,N20,0.0,-0.5966236509781885,-0.49263377457783825
S0_B60,C,n,CAL,ORD,N30,0.5,-0.30199129143518594,-0.18569613615178465
S0_B60,C,n,CAL,ORD,N50,1.0,1.9846938490194945,1.9700057962866768
S0_B60,C,n,CAL,VAL,N5,-1.0,-0.6526937030328279,-0.583818691349738
S0_B60,C,n,CAL,VAL,N10,-0.7777777777777778,-0.43338520357326865,-0.7078571942073241
S0_B60,C,n,CAL,VAL,N20,-0.33333333333333337,-0.5966236509781885,-0.49263377457783825
S0_B60,C,n,CAL,VAL,N30,0.11111111111111116,-0.30199129143518594,-0.18569613615178465
S0_B60,C,n,CAL,VAL,N50,1.0,1.9846938490194945,1.9700057962866768
S0_B60,C,quantile,CAL,ORD,Q0.10,-1.0,1.3099869602049148,0.959942417610307
S0_B60,C,quantile,CAL,ORD,Q0.25,-0.5,-1.6192123712817206,-1.806632952807579
S0_B60,C,quantile,CAL,ORD,Q0.50,0.0,-0.25714383807823227,-0.05539217254869677
S0_B60,C,quantile,CAL,ORD,Q0.75,0.5,-0.18349269655856293,0.0012397141942074247
S0_B60,C,quantile,CAL,ORD,Q1.00,1.0,0.7498619457135941,0.9008429935517613
S0_B60,C,quantile,CAL,VAL,Q0.10,-1.0,1.3099869602049148,0.959942417610307
S0_B60,C,quantile,CAL,VAL,Q0.25,-0.6666666666666667,-1.6192123712817206,-1.806632952807579
S0_B60,C,quantile,CAL,VAL,Q0.50,-0.11111111111111105,-0.25714383807823227,-0.05539217254869677
S0_B60,C,quantile,CAL,VAL,Q0.75,0.4444444444444444,-0.18349269655856293,0.0012397141942074247
S0_B60,C,quantile,CAL,VAL,Q1.00,1.0,0.7498619457135941,0.9008429935517613
S0_B60,C,volcap,CAL,ORD,V0.30,-1.0,-0.5065822005394985,-1.1846722254209754
S0_B60,C,volcap,CAL,ORD,V0.45,-0.5,-1.7007564129902233,-1.2337686549588525
S0_B60,C,volcap,CAL,ORD,V0.60,0.0,0.3528891510174419,0.5179590811075742
S0_B60,C,volcap,CAL,ORD,V0.90,0.5,0.985448181674925,0.9594463320752844
S0_B60,C,volcap,CAL,ORD,V9.99,1.0,0.869001280837354,0.9410354671969692
S0_B60,C,volcap,CAL,VAL,V0.30,-1.0,-0.5065822005394985,-1.1846722254209754
S0_B60,C,volcap,CAL,VAL,V0.45,-0.9690402476780186,-1.7007564129902233,-1.2337686549588525
S0_B60,C,volcap,CAL,VAL,V0.60,-0.9380804953560371,0.3528891510174419,0.5179590811075742
S0_B60,C,volcap,CAL,VAL,V0.90,-0.8761609907120743,0.985448181674925,0.9594463320752844
S0_B60,C,volcap,CAL,VAL,V9.99,1.0,0.869001280837354,0.9410354671969692
S1_B60,B,cadence,CAL,ORD,FREQ_D,-1.0,0.593367249394042,0.5613986064492705
S1_B60,B,cadence,CAL,ORD,FREQ_W,-0.33333333333333337,-1.5374283047529755,-1.69331529969535
S1_B60,B,cadence,CAL,ORD,FREQ_M,0.33333333333333326,-0.1755047520421375,0.26855525293545357
S1_B60,B,cadence,CAL,ORD,FREQ_Q,1.0,1.1195658074010515,0.8633614403106259
S1_B60,B,cadence,CAL,VAL,FREQ_D,-1.0,0.593367249394042,0.5613986064492705
S1_B60,B,cadence,CAL,VAL,FREQ_W,-0.22308202908195462,-1.5374283047529755,-1.69331529969535
S1_B60,B,cadence,CAL,VAL,FREQ_M,0.4696709804438597,-0.1755047520421375,0.26855525293545357
S1_B60,B,cadence,CAL,VAL,FREQ_Q,1.0,1.1195658074010515,0.8633614403106259
S1_B60,B,gross,CAL,ORD,G0.25,-1.0,-1.5299086528424752,-1.4662299037929012
S1_B60,B,gross,CAL,ORD,G0.40,-0.6,-0.863871860400444,-0.8783759965253817
S1_B60,B,gross,CAL,ORD,G0.55,-0.19999999999999996,-0.23841329337464404,-0.2908712016826231
S1_B60,B,gross,CAL,ORD,G0.70,0.20000000000000018,0.347216376321736,0.2954044245273147
S1_B60,B,gross,CAL,ORD,G0.85,0.6000000000000001,0.8923448726883565,0.8795319669765015
S1_B60,B,gross,CAL,ORD,G1.00,1.0,1.3926325576077332,1.4605407104970891
S1_B60,B,gross,CAL,VAL,G0.25,-1.0,-1.5299086528424752,-1.4662299037929012
S1_B60,B,gross,CAL,VAL,G0.40,-0.5999999999999999,-0.863871860400444,-0.8783759965253817
S1_B60,B,gross,CAL,VAL,G0.55,-0.19999999999999984,-0.23841329337464404,-0.2908712016826231
S1_B60,B,gross,CAL,VAL,G0.70,0.19999999999999996,0.347216376321736,0.2954044245273147
S1_B60,B,gross,CAL,VAL,G0.85,0.5999999999999999,0.8923448726883565,0.8795319669765015
S1_B60,B,gross,CAL,VAL,G1.00,1.0,1.3926325576077332,1.4605407104970891
S1_B60,B,n,CAL,ORD,FWD5,-1.0,-1.909966331686726,0.49160001186067875
S1_B60,B,n,CAL,ORD,FWD10,-0.5,-0.025722362894427683,1.492486248803542
S1_B60,B,n,CAL,ORD,FWD20,0.0,0.5933080402230774,0.23990575290968308
S1_B60,B,n,CAL,ORD,FWD30,0.5,0.4494251014565142,-1.121722696138304
S1_B60,B,n,CAL,ORD,EWall,1.0,0.8929555529015605,-1.1022693174356095
S1_B60,B,n,CAL,VAL,FWD5,-1.0,-1.909966331686726,0.49160001186067875
S1_B60,B,n,CAL,VAL,FWD10,-0.41972078914818745,-0.025722362894427683,1.492486248803542
S1_B60,B,n,CAL,VAL,FWD20,0.16055842170362467,0.5933080402230774,0.23990575290968308
S1_B60,B,n,CAL,VAL,FWD30,0.5,0.4494251014565142,-1.121722696138304
S1_B60,B,n,CAL,VAL,EWall,1.0,0.8929555529015605,-1.1022693174356095
S1_B60,B,trim,CAL,ORD,B0.00,-1.0,-0.6472458774126922,-1.1150455006069233
S1_B60,B,trim,CAL,ORD,B0.01,-0.6,-0.2568510443905217,-0.7137316840873152
S1_B60,B,trim,CAL,ORD,B0.02,-0.19999999999999996,1.3687377118977928,0.2674369496509435
S1_B60,B,trim,CAL,ORD,B0.03,0.20000000000000018,-0.30133128477304666,-0.2850423401741079
S1_B60,B,trim,CAL,ORD,B0.05,0.6000000000000001,-1.4116024679393633,-0.16995203555216903
S1_B60,B,trim,CAL,ORD,B0.08,1.0,1.2482929626177866,2.016334610769572
S1_B60,B,trim,CAL,VAL,B0.00,-1.0,-0.6472458774126922,-1.1150455006069233
S1_B60,B,trim,CAL,VAL,B0.01,-0.75,-0.2568510443905217,-0.7137316840873152
S1_B60,B,trim,CAL,VAL,B0.02,-0.5,1.3687377118977928,0.2674369496509435
S1_B60,B,trim,CAL,VAL,B0.03,-0.25,-0.30133128477304666,-0.2850423401741079
S1_B60,B,trim,CAL,VAL,B0.05,0.25,-1.4116024679393633,-0.16995203555216903
S1_B60,B,trim,CAL,VAL,B0.08,1.0,1.2482929626177866,2.016334610769572
S1_B60,B,volgate,CAL,ORD,V0.30,-1.0,-0.6970617701526163,-1.4000429437947979
S1_B60,B,volgate,CAL,ORD,V0.40,-0.6,-0.8976548847393763,-0.8923738385636267
S1_B60,B,volgate,CAL,ORD,V0.50,-0.19999999999999996,-0.9785089282681153,-0.4090230351682244
S1_B60,B,volgate,CAL,ORD,V0.60,0.20000000000000018,-0.15203121587075694,0.2502079118318021
S1_B60,B,volgate,CAL,ORD,V0.80,0.6000000000000001,1.2783221931492246,1.1571472826837244
S1_B60,B,volgate,CAL,ORD,V1.00,1.0,1.4469346058816337,1.2940846230111194
S1_B60,B,volgate,CAL,VAL,V0.30,-1.0,-0.6970617701526163,-1.4000429437947979
S1_B60,B,volgate,CAL,VAL,V0.40,-0.7142857142857142,-0.8976548847393763,-0.8923738385636267
S1_B60,B,volgate,CAL,VAL,V0.50,-0.4285714285714285,-0.9785089282681153,-0.4090230351682244
S1_B60,B,volgate,CAL,VAL,V0.60,-0.1428571428571428,-0.15203121587075694,0.2502079118318021
S1_B60,B,volgate,CAL,VAL,V0.80,0.4285714285714286,1.2783221931492246,1.1571472826837244
S1_B60,B,volgate,CAL,VAL,V1.00,1.0,1.4469346058816337,1.2940846230111194
S1_B60,C,band,CAL,ORD,B0.00,-1.0,-0.6072059783612809,-1.0768506496092833
S1_B60,C,band,CAL,ORD,B0.01,-0.6,-0.15084617315524537,-0.7880407248346909
S1_B60,C,band,CAL,ORD,B0.03,-0.19999999999999996,-0.2028422348842026,-0.47952969912174126
S1_B60,C,band,CAL,ORD,B0.05,0.20000000000000018,-1.500715818285037,-0.3967036890221786
S1_B60,C,band,CAL,ORD,B0.08,0.6000000000000001,1.608621851889889,1.1766816664482
S1_B60,C,band,CAL,ORD,B0.12,1.0,0.852988352795825,1.5644430961397007
S1_B60,C,band,CAL,VAL,B0.00,-1.0,-0.6072059783612809,-1.0768506496092833
S1_B60,C,band,CAL,VAL,B0.01,-0.8333333333333333,-0.15084617315524537,-0.7880407248346909
S1_B60,C,band,CAL,VAL,B0.03,-0.5,-0.2028422348842026,-0.47952969912174126
S1_B60,C,band,CAL,VAL,B0.05,-0.16666666666666663,-1.500715818285037,-0.3967036890221786
S1_B60,C,band,CAL,VAL,B0.08,0.3333333333333335,1.608621851889889,1.1766816664482
S1_B60,C,band,CAL,VAL,B0.12,1.0,0.852988352795825,1.5644430961397007
S1_B60,C,cadence,CAL,ORD,FREQ_D,-1.0,0.5008744702011482,-1.4451263778704528
S1_B60,C,cadence,CAL,ORD,FREQ_W,-0.33333333333333337,1.160839503200348,0.7836321914076696
S1_B60,C,cadence,CAL,ORD,FREQ_M,0.33333333333333326,-0.1163887410062963,1.0651662723146347
S1_B60,C,cadence,CAL,ORD,FREQ_Q,1.0,-1.545325232395193,-0.4036720858518515
S1_B60,C,cadence,CAL,VAL,FREQ_D,-1.0,0.5008744702011482,-1.4451263778704528
S1_B60,C,cadence,CAL,VAL,FREQ_W,-0.22308202908195462,1.160839503200348,0.7836321914076696
S1_B60,C,cadence,CAL,VAL,FREQ_M,0.4696709804438597,-0.1163887410062963,1.0651662723146347
S1_B60,C,cadence,CAL,VAL,FREQ_Q,1.0,-1.545325232395193,-0.4036720858518515
S1_B60,C,gross,CAL,ORD,G0.25,-1.0,-1.3792801061688031,-1.3365615225481595
S1_B60,C,gross,CAL,ORD,G0.50,-0.33333333333333337,-0.40894612866411195,-0.4523919178520087
S1_B60,C,gross,CAL,ORD,G0.75,0.33333333333333326,0.48700568742657446,0.4423884306226346
S1_B60,C,gross,CAL,ORD,G1.00,1.0,1.3012205474060807,1.3465650097775335
S1_B60,C,gross,CAL,VAL,G0.25,-1.0,-1.3792801061688031,-1.3365615225481595
S1_B60,C,gross,CAL,VAL,G0.50,-0.33333333333333337,-0.40894612866411195,-0.4523919178520087
S1_B60,C,gross,CAL,VAL,G0.75,0.33333333333333326,0.48700568742657446,0.4423884306226346
S1_B60,C,gross,CAL,VAL,G1.00,1.0,1.3012205474060807,1.3465650097775335
S1_B60,C,n,CAL,ORD,N5,-1.0,-1.6459243092747957,-1.6861796547368841
S1_B60,C,n,CAL,ORD,N10,-0.5,0.9872134427177687,1.0613356092093444
S1_B60,C,n,CAL,ORD,N20,0.0,-0.4817987418441629,-0.40722753203768897
S1_B60,C,n,CAL,ORD,N30,0.5,0.10451256025805107,0.10863870784244865
S1_B60,C,n,CAL,ORD,N50,1.0,1.0359970481431429,0.9234328697227799
S1_B60,C,n,CAL,VAL,N5,-1.0,-1.6459243092747957,-1.6861796547368841
S1_B60,C,n,CAL,VAL,N10,-0.7777777777777778,0.9872134427177687,1.0613356092093444
S1_B60,C,n,CAL,VAL,N20,-0.33333333333333337,-0.4817987418441629,-0.40722753203768897
S1_B60,C,n,CAL,VAL,N30,0.11111111111111116,0.10451256025805107,0.10863870784244865
S1_B60,C,n,CAL,VAL,N50,1.0,1.0359970481431429,0.9234328697227799
S1_B60,C,quantile,CAL,ORD,Q0.10,-1.0,-1.3728279914038681,-1.3431564754499172
S1_B60,C,quantile,CAL,ORD,Q0.25,-0.5,-0.890572850567159,-1.0621131412352545
S1_B60,C,quantile,CAL,ORD,Q0.50,0.0,0.1204189325446132,0.5150135452728392
S1_B60,C,quantile,CAL,ORD,Q0.75,0.5,0.9955407984557247,0.85548039741534
S1_B60,C,quantile,CAL,ORD,Q1.00,1.0,1.1474411109706932,1.0347756739969927
S1_B60,C,quantile,CAL,VAL,Q0.10,-1.0,-1.3728279914038681,-1.3431564754499172
S1_B60,C,quantile,CAL,VAL,Q0.25,-0.6666666666666667,-0.890572850567159,-1.0621131412352545
S1_B60,C,quantile,CAL,VAL,Q0.50,-0.11111111111111105,0.1204189325446132,0.5150135452728392
S1_B60,C,quantile,CAL,VAL,Q0.75,0.4444444444444444,0.9955407984557247,0.85548039741534
S1_B60,C,quantile,CAL,VAL,Q1.00,1.0,1.1474411109706932,1.0347756739969927
S1_B60,C,volcap,CAL,ORD,V0.30,-1.0,-0.9249914982150906,-1.4495726881258868
S1_B60,C,volcap,CAL,ORD,V0.45,-0.5,-1.0915651816679244,-0.7971878824523495
S1_B60,C,volcap,CAL,ORD,V0.60,0.0,-0.3590408046060142,0.12680223646236613
S1_B60,C,volcap,CAL,ORD,V0.90,0.5,1.22122163015569,1.0644527307995995
S1_B60,C,volcap,CAL,ORD,V9.99,1.0,1.1543758543333358,1.0555056033162724
S1_B60,C,volcap,CAL,VAL,V0.30,-1.0,-0.9249914982150906,-1.4495726881258868
S1_B60,C,volcap,CAL,VAL,V0.45,-0.9690402476780186,-1.0915651816679244,-0.7971878824523495
S1_B60,C,volcap,CAL,VAL,V0.60,-0.9380804953560371,-0.3590408046060142,0.12680223646236613
S1_B60,C,volcap,CAL,VAL,V0.90,-0.8761609907120743,1.22122163015569,1.0644527307995995
S1_B60,C,volcap,CAL,VAL,V9.99,1.0,1.1543758543333358,1.0555056033162724
S2_B60,B,cadence,CAL,ORD,FREQ_D,-1.0,0.8327817027409922,0.4835645472790687
S2_B60,B,cadence,CAL,ORD,FREQ_W,-0.33333333333333337,1.1364396798763532,1.3901630474279982
S2_B60,B,cadence,CAL,ORD,FREQ_M,0.33333333333333326,-1.1796274376455647,-1.1345813744643278
S2_B60,B,cadence,CAL,ORD,FREQ_Q,1.0,-0.7895939449717851,-0.7391462202427391
S2_B60,B,cadence,CAL,VAL,FREQ_D,-1.0,0.8327817027409922,0.4835645472790687
S2_B60,B,cadence,CAL,VAL,FREQ_W,-0.22308202908195462,1.1364396798763532,1.3901630474279982
S2_B60,B,cadence,CAL,VAL,FREQ_M,0.4696709804438597,-1.1796274376455647,-1.1345813744643278
S2_B60,B,cadence,CAL,VAL,FREQ_Q,1.0,-0.7895939449717851,-0.7391462202427391
S2_B60,B,gross,CAL,ORD,G0.25,-1.0,-1.4700450724485592,-1.4581340241277065
S2_B60,B,gross,CAL,ORD,G0.40,-0.6,-0.8765396954419421,-0.8798256229994152
S2_B60,B,gross,CAL,ORD,G0.55,-0.19999999999999996,-0.28739637237796944,-0.2973337326005571
S2_B60,B,gross,CAL,ORD,G0.70,0.20000000000000018,0.2964948040153997,0.28871190137064134
S2_B60,B,gross,CAL,ORD,G0.85,0.6000000000000001,0.8787271189715092,0.877683049008381
S2_B60,B,gross,CAL,ORD,G1.00,1.0,1.4587592172816397,1.4688984293486576
S2_B60,B,gross,CAL,VAL,G0.25,-1.0,-1.4700450724485592,-1.4581340241277065
S2_B60,B,gross,CAL,VAL,G0.40,-0.5999999999999999,-0.8765396954419421,-0.8798256229994152
S2_B60,B,gross,CAL,VAL,G0.55,-0.19999999999999984,-0.28739637237796944,-0.2973337326005571
S2_B60,B,gross,CAL,VAL,G0.70,0.19999999999999996,0.2964948040153997,0.28871190137064134
S2_B60,B,gross,CAL,VAL,G0.85,0.5999999999999999,0.8787271189715092,0.877683049008381
S2_B60,B,gross,CAL,VAL,G1.00,1.0,1.4587592172816397,1.4688984293486576
S2_B60,B,n,CAL,ORD,FWD5,-1.0,1.1036265395163303,1.9728121825175808
S2_B60,B,n,CAL,ORD,FWD10,-0.5,-1.8841170740106725,-0.4241611293776419
S2_B60,B,n,CAL,ORD,FWD20,0.0,0.24313737177779893,-0.23244219668239383
S2_B60,B,n,CAL,ORD,FWD30,0.5,0.14904940969372746,-0.5953861010503129
S2_B60,B,n,CAL,ORD,EWall,1.0,0.3883037530228203,-0.7208227554072322
S2_B60,B,n,CAL,VAL,FWD5,-1.0,1.1036265395163303,1.9728121825175808
S2_B60,B,n,CAL,VAL,FWD10,-0.41972078914818745,-1.8841170740106725,-0.4241611293776419
S2_B60,B,n,CAL,VAL,FWD20,0.16055842170362467,0.24313737177779893,-0.23244219668239383
S2_B60,B,n,CAL,VAL,FWD30,0.5,0.14904940969372746,-0.5953861010503129
S2_B60,B,n,CAL,VAL,EWall,1.0,0.3883037530228203,-0.7208227554072322
S2_B60,B,trim,CAL,ORD,B0.00,-1.0,-0.3465579492596282,-1.1751122798669067
S2_B60,B,trim,CAL,ORD,B0.01,-0.6,-0.2306493565930676,-0.8455106701807564
S2_B60,B,trim,CAL,ORD,B0.02,-0.19999999999999996,1.2252992840245265,0.31415550953777766
S2_B60,B,trim,CAL,ORD,B0.03,0.20000000000000018,0.542191626080654,0.1491269446029794
S2_B60,B,trim,CAL,ORD,B0.05,0.6000000000000001,-1.8841299397770406,-0.35504832304227435
S2_B60,B,trim,CAL,ORD,B0.08,1.0,0.69384633552461,1.912388818949169
S2_B60,B,trim,CAL,VAL,B0.00,-1.0,-0.3465579492596282,-1.1751122798669067
S2_B60,B,trim,CAL,VAL,B0.01,-0.75,-0.2306493565930676,-0.8455106701807564
S2_B60,B,trim,CAL,VAL,B0.02,-0.5,1.2252992840245265,0.31415550953777766
S2_B60,B,trim,CAL,VAL,B0.03,-0.25,0.542191626080654,0.1491269446029794
S2_B60,B,trim,CAL,VAL,B0.05,0.25,-1.8841299397770406,-0.35504832304227435
S2_B60,B,trim,CAL,VAL,B0.08,1.0,0.69384633552461,1.912388818949169
S2_B60,B,volgate,CAL,ORD,V0.30,-1.0,0.15308417992482118,-1.0486812912581407
S2_B60,B,volgate,CAL,ORD,V0.40,-0.6,-0.7137493149268523,-0.918506733219883
S2_B60,B,volgate,CAL,ORD,V0.50,-0.19999999999999996,-1.83405209686198,-1.0125133181144808
S2_B60,B,volgate,CAL,ORD,V0.60,0.20000000000000018,0.44232781307387825,0.7789549939867481
S2_B60,B,volgate,CAL,ORD,V0.80,0.6000000000000001,0.9460787686507592,1.0615364460161856
S2_B60,B,volgate,CAL,ORD,V1.00,1.0,1.0063106501393653,1.1392099025895677
S2_B60,B,volgate,CAL,VAL,V0.30,-1.0,0.15308417992482118,-1.0486812912581407
S2_B60,B,volgate,CAL,VAL,V0.40,-0.7142857142857142,-0.7137493149268523,-0.918506733219883
S2_B60,B,volgate,CAL,VAL,V0.50,-0.4285714285714285,-1.83405209686198,-1.0125133181144808
S2_B60,B,volgate,CAL,VAL,V0.60,-0.1428571428571428,0.44232781307387825,0.7789549939867481
S2_B60,B,volgate,CAL,VAL,V0.80,0.4285714285714286,0.9460787686507592,1.0615364460161856
S2_B60,B,volgate,CAL,VAL,V1.00,1.0,1.0063106501393653,1.1392099025895677
S2_B60,C,band,CAL,ORD,B0.00,-1.0,0.18567099339186932,-1.1933058658982492
S2_B60,C,band,CAL,ORD,B0.01,-0.6,0.29365771466638046,-0.9079416695875462
S2_B60,C,band,CAL,ORD,B0.03,-0.19999999999999996,1.0136782227713292,-0.04679914108647274
S2_B60,C,band,CAL,ORD,B0.05,0.20000000000000018,-1.2468143311185078,-0.4833066271643446
S2_B60,C,band,CAL,ORD,B0.08,0.6000000000000001,1.1549679620558275,1.4798068974496528
S2_B60,C,band,CAL,ORD,B0.12,1.0,-1.4011605617669491,1.15154640628697
S2_B60,C,band,CAL,VAL,B0.00,-1.0,0.18567099339186932,-1.1933058658982492
S2_B60,C,band,CAL,VAL,B0.01,-0.8333333333333333,0.29365771466638046,-0.9079416695875462
S2_B60,C,band,CAL,VAL,B0.03,-0.5,1.0136782227713292,-0.04679914108647274
S2_B60,C,band,CAL,VAL,B0.05,-0.16666666666666663,-1.2468143311185078,-0.4833066271643446
S2_B60,C,band,CAL,VAL,B0.08,0.3333333333333335,1.1549679620558275,1.4798068974496528
S2_B60,C,band,CAL,VAL,B0.12,1.0,-1.4011605617669491,1.15154640628697
S2_B60,C,cadence,CAL,ORD,FREQ_D,-1.0,0.07800503133244732,-1.52955837750407
S2_B60,C,cadence,CAL,ORD,FREQ_W,-0.33333333333333337,1.3321961869817391,0.331718651552902
S2_B60,C,cadence,CAL,ORD,FREQ_M,0.33333333333333326,0.07747040883769904,1.2442894863255123
S2_B60,C,cadence,CAL,ORD,FREQ_Q,1.0,-1.4876716271518584,-0.0464497603743445
S2_B60,C,cadence,CAL,VAL,FREQ_D,-1.0,0.07800503133244732,-1.52955837750407
S2_B60,C,cadence,CAL,VAL,FREQ_W,-0.22308202908195462,1.3321961869817391,0.331718651552902
S2_B60,C,cadence,CAL,VAL,FREQ_M,0.4696709804438597,0.07747040883769904,1.2442894863255123
S2_B60,C,cadence,CAL,VAL,FREQ_Q,1.0,-1.4876716271518584,-0.0464497603743445
S2_B60,C,gross,CAL,ORD,G0.25,-1.0,-1.3811986673845678,-1.3373935911619173
S2_B60,C,gross,CAL,ORD,G0.50,-0.33333333333333337,-0.40709706821918445,-0.45157625156267533
S2_B60,C,gross,CAL,ORD,G0.75,0.33333333333333326,0.48944958557533774,0.443236252525142
S2_B60,C,gross,CAL,ORD,G1.00,1.0,1.2988461500280044,1.3457335901994505
S2_B60,C,gross,CAL,VAL,G0.25,-1.0,-1.3811986673845678,-1.3373935911619173
S2_B60,C,gross,CAL,VAL,G0.50,-0.33333333333333337,-0.40709706821918445,-0.45157625156267533
S2_B60,C,gross,CAL,VAL,G0.75,0.33333333333333326,0.48944958557533774,0.443236252525142
S2_B60,C,gross,CAL,VAL,G1.00,1.0,1.2988461500280044,1.3457335901994505
S2_B60,C,n,CAL,ORD,N5,-1.0,-1.5786751761708582,-1.5602496270404294
S2_B60,C,n,CAL,ORD,N10,-0.5,-0.08481530743968979,-0.16398851380983226
S2_B60,C,n,CAL,ORD,N20,0.0,0.07964791502455688,0.09818760854278669
S2_B60,C,n,CAL,ORD,N30,0.5,0.0045304599987604525,0.0361507925807569
S2_B60,C,n,CAL,ORD,N50,1.0,1.5793121085872361,1.5898997397267147
S2_B60,C,n,CAL,VAL,N5,-1.0,-1.5786751761708582,-1.5602496270404294
S2_B60,C,n,CAL,VAL,N10,-0.7777777777777778,-0.08481530743968979,-0.16398851380983226
S2_B60,C,n,CAL,VAL,N20,-0.33333333333333337,0.07964791502455688,0.09818760854278669
S2_B60,C,n,CAL,VAL,N30,0.11111111111111116,0.0045304599987604525,0.0361507925807569
S2_B60,C,n,CAL,VAL,N50,1.0,1.5793121085872361,1.5898997397267147
S2_B60,C,quantile,CAL,ORD,Q0.10,-1.0,-1.8195485687539241,-1.719504428265947
S2_B60,C,quantile,CAL,ORD,Q0.25,-0.5,-0.06684602793165596,-0.4467090889713955
S2_B60,C,quantile,CAL,ORD,Q0.50,0.0,0.1487384864987445,0.33856268159710257
S2_B60,C,quantile,CAL,ORD,Q0.75,0.5,0.5923076232131121,0.7421032102788631
S2_B60,C,quantile,CAL,ORD,Q1.00,1.0,1.1453484869737263,1.085547625361379
S2_B60,C,quantile,CAL,VAL,Q0.10,-1.0,-1.8195485687539241,-1.719504428265947
S2_B60,C,quantile,CAL,VAL,Q0.25,-0.6666666666666667,-0.06684602793165596,-0.4467090889713955
S2_B60,C,quantile,CAL,VAL,Q0.50,-0.11111111111111105,0.1487384864987445,0.33856268159710257
S2_B60,C,quantile,CAL,VAL,Q0.75,0.4444444444444444,0.5923076232131121,0.7421032102788631
S2_B60,C,quantile,CAL,VAL,Q1.00,1.0,1.1453484869737263,1.085547625361379
S2_B60,C,volcap,CAL,ORD,V0.30,-1.0,0.02766372394209533,-1.035290472175363
S2_B60,C,volcap,CAL,ORD,V0.45,-0.5,-1.9095397549393556,-1.3809580546434848
S2_B60,C,volcap,CAL,ORD,V0.60,0.0,0.2895222827207895,0.5823130713870839
S2_B60,C,volcap,CAL,ORD,V0.90,0.5,0.8214183149339653,0.9031773490939002
S2_B60,C,volcap,CAL,ORD,V9.99,1.0,0.7709354333425015,0.9307581063378666
S2_B60,C,volcap,CAL,VAL,V0.30,-1.0,0.02766372394209533,-1.035290472175363
S2_B60,C,volcap,CAL,VAL,V0.45,-0.9690402476780186,-1.9095397549393556,-1.3809580546434848
S2_B60,C,volcap,CAL,VAL,V0.60,-0.9380804953560371,0.2895222827207895,0.5823130713870839
S2_B60,C,volcap,CAL,VAL,V0.90,-0.8761609907120743,0.8214183149339653,0.9031773490939002
S2_B60,C,volcap,CAL,VAL,V9.99,1.0,0.7709354333425015,0.9307581063378666
S3_B60,B,cadence,CAL,ORD,FREQ_D,-1.0,0.6034886232226652,0.21903473679866997
