window,W,panel,anchor,ladder,chooser,keying,rung,L,f,clamped,obs_rung,P_pick,RESOLVED
W1008,1008,B136,A,GROSS,CH_ISSHARPE,ABS,2,2,0.001984126984126984,False,0.75,0.871,False
W1008,1008,B136,A,GROSS,CH_ISSHARPE,ABS,5,5,0.00496031746031746,False,0.75,0.903,True
W1008,1008,B136,A,GROSS,CH_ISSHARPE,ABS,10,10,0.00992063492063492,False,0.75,0.925,True
W1008,1008,B136,A,GROSS,CH_ISSHARPE,ABS,21,21,0.020833333333333332,False,0.75,0.942,True
W1008,1008,B136,A,GROSS,CH_ISSHARPE,ABS,42,42,0.041666666666666664,False,0.75,0.967,True
W1008,1008,B136,A,GROSS,CH_ISSHARPE,ABS,63,63,0.0625,False,0.75,0.972,True
W1008,1008,B136,A,GROSS,CH_ISSHARPE,ABS,126,126,0.125,False,0.75,0.963,True
W1008,1008,B136,A,GROSS,CH_ISSHARPE,ABS,252,252,0.25,False,0.75,0.997,True
W1008,1008,B136,A,GROSS,CH_ISSHARPE,ABS,504,504,0.5,False,0.75,1.0,True
W1008,1008,B136,A,GROSS,CH_ISSHARPE,ABS,1008,1008,1.0,False,0.75,1.0,True
W1008,1008,B136,A,GROSS,CH_ISSHARPE,ABS,T,1008,1.0,False,0.75,1.0,True
W1008,1008,B136,A,GROSS,CH_ISSHARPE,FRAC,f0.0006,1,0.000992063492063492,False,0.75,0.848,False
W1008,1008,B136,A,GROSS,CH_ISSHARPE,FRAC,f0.002,2,0.001984126984126984,False,0.75,0.871,False
W1008,1008,B136,A,GROSS,CH_ISSHARPE,FRAC,f0.005,5,0.00496031746031746,False,0.75,0.903,True
W1008,1008,B136,A,GROSS,CH_ISSHARPE,FRAC,f0.01,10,0.00992063492063492,False,0.75,0.925,True
W1008,1008,B136,A,GROSS,CH_ISSHARPE,FRAC,f0.02,20,0.01984126984126984,False,0.75,0.946,True
W1008,1008,B136,A,GROSS,CH_ISSHARPE,FRAC,f0.04,40,0.03968253968253968,False,0.75,0.975,True
W1008,1008,B136,A,GROSS,CH_ISSHARPE,FRAC,f0.08,81,0.08035714285714286,False,0.75,0.963,True
W1008,1008,B136,A,GROSS,CH_ISSHARPE,FRAC,f0.15,151,0.1498015873015873,False,0.75,0.969,True
W1008,1008,B136,A,GROSS,CH_ISSHARPE,FRAC,f0.3,302,0.2996031746031746,False,0.75,1.0,True
W1008,1008,B136,A,GROSS,CH_ISSHARPE,FRAC,f0.6,605,0.6001984126984127,False,0.75,1.0,True
W1008,1008,B136,A,GROSS,CH_ISSHARPE,FRAC,f1,1008,1.0,False,0.75,1.0,True
W1008,1008,B136,A,GROSS,CH_ISCAGR,ABS,1,1,0.000992063492063492,False,0.75,0.982,True
W1008,1008,B136,A,GROSS,CH_ISCAGR,ABS,2,2,0.001984126984126984,False,0.75,0.983,True
W1008,1008,B136,A,GROSS,CH_ISCAGR,ABS,5,5,0.00496031746031746,False,0.75,0.991,True
W1008,1008,B136,A,GROSS,CH_ISCAGR,ABS,10,10,0.00992063492063492,False,0.75,0.99,True
W1008,1008,B136,A,GROSS,CH_ISCAGR,ABS,21,21,0.020833333333333332,False,0.75,0.993,True
W1008,1008,B136,A,GROSS,CH_ISCAGR,ABS,42,42,0.041666666666666664,False,0.75,0.991,True
W1008,1008,B136,A,GROSS,CH_ISCAGR,ABS,63,63,0.0625,False,0.75,0.996,True
W1008,1008,B136,A,GROSS,CH_ISCAGR,ABS,126,126,0.125,False,0.75,0.995,True
W1008,1008,B136,A,GROSS,CH_ISCAGR,ABS,252,252,0.25,False,0.75,0.993,True
W1008,1008,B136,A,GROSS,CH_ISCAGR,ABS,504,504,0.5,False,0.75,1.0,True
W1008,1008,B136,A,GROSS,CH_ISCAGR,ABS,1008,1008,1.0,False,0.75,1.0,True
W1008,1008,B136,A,GROSS,CH_ISCAGR,ABS,T,1008,1.0,False,0.75,1.0,True
W1008,1008,B136,A,GROSS,CH_ISCAGR,FRAC,f0.0006,1,0.000992063492063492,False,0.75,0.982,True
W1008,1008,B136,A,GROSS,CH_ISCAGR,FRAC,f0.002,2,0.001984126984126984,False,0.75,0.983,True
W1008,1008,B136,A,GROSS,CH_ISCAGR,FRAC,f0.005,5,0.00496031746031746,False,0.75,0.991,True
W1008,1008,B136,A,GROSS,CH_ISCAGR,FRAC,f0.01,10,0.00992063492063492,False,0.75,0.99,True
W1008,1008,B136,A,GROSS,CH_ISCAGR,FRAC,f0.02,20,0.01984126984126984,False,0.75,0.987,True
W1008,1008,B136,A,GROSS,CH_ISCAGR,FRAC,f0.04,40,0.03968253968253968,False,0.75,0.987,True
W1008,1008,B136,A,GROSS,CH_ISCAGR,FRAC,f0.08,81,0.08035714285714286,False,0.75,0.998,True
W1008,1008,B136,A,GROSS,CH_ISCAGR,FRAC,f0.15,151,0.1498015873015873,False,0.75,0.996,True
W1008,1008,B136,A,GROSS,CH_ISCAGR,FRAC,f0.3,302,0.2996031746031746,False,0.75,0.993,True
W1008,1008,B136,A,GROSS,CH_ISCAGR,FRAC,f0.6,605,0.6001984126984127,False,0.75,1.0,True
W1008,1008,B136,A,GROSS,CH_ISCAGR,FRAC,f1,1008,1.0,False,0.75,1.0,True
W1008,1008,B136,A,GROSS,CH_ISDD,ABS,1,1,0.000992063492063492,False,0.3,1.0,True
W1008,1008,B136,A,GROSS,CH_ISDD,ABS,2,2,0.001984126984126984,False,0.3,1.0,True
W1008,1008,B136,A,GROSS,CH_ISDD,ABS,5,5,0.00496031746031746,False,0.3,1.0,True
W1008,1008,B136,A,GROSS,CH_ISDD,ABS,10,10,0.00992063492063492,False,0.3,1.0,True
W1008,1008,B136,A,GROSS,CH_ISDD,ABS,21,21,0.020833333333333332,False,0.3,1.0,True
W1008,1008,B136,A,GROSS,CH_ISDD,ABS,42,42,0.041666666666666664,False,0.3,1.0,True
W1008,1008,B136,A,GROSS,CH_ISDD,ABS,63,63,0.0625,False,0.3,1.0,True
W1008,1008,B136,A,GROSS,CH_ISDD,ABS,126,126,0.125,False,0.3,1.0,True
W1008,1008,B136,A,GROSS,CH_ISDD,ABS,252,252,0.25,False,0.3,1.0,True
W1008,1008,B136,A,GROSS,CH_ISDD,ABS,504,504,0.5,False,0.3,1.0,True
W1008,1008,B136,A,GROSS,CH_ISDD,ABS,1008,1008,1.0,False,0.3,1.0,True
W1008,1008,B136,A,GROSS,CH_ISDD,ABS,T,1008,1.0,False,0.3,1.0,True
W1008,1008,B136,A,GROSS,CH_ISDD,FRAC,f0.0006,1,0.000992063492063492,False,0.3,1.0,True
W1008,1008,B136,A,GROSS,CH_ISDD,FRAC,f0.002,2,0.001984126984126984,False,0.3,1.0,True
W1008,1008,B136,A,GROSS,CH_ISDD,FRAC,f0.005,5,0.00496031746031746,False,0.3,1.0,True
W1008,1008,B136,A,GROSS,CH_ISDD,FRAC,f0.01,10,0.00992063492063492,False,0.3,1.0,True
W1008,1008,B136,A,GROSS,CH_ISDD,FRAC,f0.02,20,0.01984126984126984,False,0.3,1.0,True
W1008,1008,B136,A,GROSS,CH_ISDD,FRAC,f0.04,40,0.03968253968253968,False,0.3,1.0,True
W1008,1008,B136,A,GROSS,CH_ISDD,FRAC,f0.08,81,0.08035714285714286,False,0.3,1.0,True
W1008,1008,B136,A,GROSS,CH_ISDD,FRAC,f0.15,151,0.1498015873015873,False,0.3,1.0,True
W1008,1008,B136,A,GROSS,CH_ISDD,FRAC,f0.3,302,0.2996031746031746,False,0.3,1.0,True
W1008,1008,B136,A,GROSS,CH_ISDD,FRAC,f0.6,605,0.6001984126984127,False,0.3,1.0,True
W1008,1008,B136,A,GROSS,CH_ISDD,FRAC,f1,1008,1.0,False,0.3,1.0,True
W1008,1008,B136,A,CADENCE,CH_ISSHARPE,ABS,1,1,0.000992063492063492,False,W,0.452,False
W1008,1008,B136,A,CADENCE,CH_ISSHARPE,ABS,2,2,0.001984126984126984,False,W,0.501,False
W1008,1008,B136,A,CADENCE,CH_ISSHARPE,ABS,5,5,0.00496031746031746,False,W,0.482,False
W1008,1008,B136,A,CADENCE,CH_ISSHARPE,ABS,10,10,0.00992063492063492,False,W,0.487,False
W1008,1008,B136,A,CADENCE,CH_ISSHARPE,ABS,21,21,0.020833333333333332,False,W,0.494,False
W1008,1008,B136,A,CADENCE,CH_ISSHARPE,ABS,42,42,0.041666666666666664,False,W,0.582,False
W1008,1008,B136,A,CADENCE,CH_ISSHARPE,ABS,63,63,0.0625,False,W,0.535,False
W1008,1008,B136,A,CADENCE,CH_ISSHARPE,ABS,126,126,0.125,False,W,0.533,False
W1008,1008,B136,A,CADENCE,CH_ISSHARPE,ABS,252,252,0.25,False,W,0.528,False
W1008,1008,B136,A,CADENCE,CH_ISSHARPE,ABS,504,504,0.5,False,W,0.612,False
W1008,1008,B136,A,CADENCE,CH_ISSHARPE,ABS,1008,1008,1.0,False,W,1.0,True
W1008,1008,B136,A,CADENCE,CH_ISSHARPE,ABS,T,1008,1.0,False,W,1.0,True
W1008,1008,B136,A,CADENCE,CH_ISSHARPE,FRAC,f0.0006,1,0.000992063492063492,False,W,0.452,False
W1008,1008,B136,A,CADENCE,CH_ISSHARPE,FRAC,f0.002,2,0.001984126984126984,False,W,0.501,False
W1008,1008,B136,A,CADENCE,CH_ISSHARPE,FRAC,f0.005,5,0.00496031746031746,False,W,0.482,False
W1008,1008,B136,A,CADENCE,CH_ISSHARPE,FRAC,f0.01,10,0.00992063492063492,False,W,0.487,False
W1008,1008,B136,A,CADENCE,CH_ISSHARPE,FRAC,f0.02,20,0.01984126984126984,False,W,0.494,False
W1008,1008,B136,A,CADENCE,CH_ISSHARPE,FRAC,f0.04,40,0.03968253968253968,False,W,0.531,False
W1008,1008,B136,A,CADENCE,CH_ISSHARPE,FRAC,f0.08,81,0.08035714285714286,False,W,0.58,False
W1008,1008,B136,A,CADENCE,CH_ISSHARPE,FRAC,f0.15,151,0.1498015873015873,False,W,0.544,False
W1008,1008,B136,A,CADENCE,CH_ISSHARPE,FRAC,f0.3,302,0.2996031746031746,False,W,0.632,False
W1008,1008,B136,A,CADENCE,CH_ISSHARPE,FRAC,f0.6,605,0.6001984126984127,False,W,0.827,False
W1008,1008,B136,A,CADENCE,CH_ISSHARPE,FRAC,f1,1008,1.0,False,W,1.0,True
W1008,1008,B136,A,CADENCE,CH_ISCAGR,ABS,1,1,0.000992063492063492,False,W,0.498,False
W1008,1008,B136,A,CADENCE,CH_ISCAGR,ABS,2,2,0.001984126984126984,False,W,0.502,False
W1008,1008,B136,A,CADENCE,CH_ISCAGR,ABS,5,5,0.00496031746031746,False,W,0.482,False
W1008,1008,B136,A,CADENCE,CH_ISCAGR,ABS,10,10,0.00992063492063492,False,W,0.504,False
W1008,1008,B136,A,CADENCE,CH_ISCAGR,ABS,21,21,0.020833333333333332,False,W,0.515,False
W1008,1008,B136,A,CADENCE,CH_ISCAGR,ABS,42,42,0.041666666666666664,False,W,0.554,False
W1008,1008,B136,A,CADENCE,CH_ISCAGR,ABS,63,63,0.0625,False,W,0.56,False
W1008,1008,B136,A,CADENCE,CH_ISCAGR,ABS,126,126,0.125,False,W,0.493,False
W1008,1008,B136,A,CADENCE,CH_ISCAGR,ABS,252,252,0.25,False,W,0.539,False
W1008,1008,B136,A,CADENCE,CH_ISCAGR,ABS,504,504,0.5,False,W,0.597,False
W1008,1008,B136,A,CADENCE,CH_ISCAGR,ABS,1008,1008,1.0,False,W,1.0,True
W1008,1008,B136,A,CADENCE,CH_ISCAGR,ABS,T,1008,1.0,False,W,1.0,True
W1008,1008,B136,A,CADENCE,CH_ISCAGR,FRAC,f0.0006,1,0.000992063492063492,False,W,0.498,False
W1008,1008,B136,A,CADENCE,CH_ISCAGR,FRAC,f0.002,2,0.001984126984126984,False,W,0.502,False
W1008,1008,B136,A,CADENCE,CH_ISCAGR,FRAC,f0.005,5,0.00496031746031746,False,W,0.482,False
W1008,1008,B136,A,CADENCE,CH_ISCAGR,FRAC,f0.01,10,0.00992063492063492,False,W,0.504,False
W1008,1008,B136,A,CADENCE,CH_ISCAGR,FRAC,f0.02,20,0.01984126984126984,False,W,0.516,False
W1008,1008,B136,A,CADENCE,CH_ISCAGR,FRAC,f0.04,40,0.03968253968253968,False,W,0.543,False
W1008,1008,B136,A,CADENCE,CH_ISCAGR,FRAC,f0.08,81,0.08035714285714286,False,W,0.553,False
W1008,1008,B136,A,CADENCE,CH_ISCAGR,FRAC,f0.15,151,0.1498015873015873,False,W,0.515,False
W1008,1008,B136,A,CADENCE,CH_ISCAGR,FRAC,f0.3,302,0.2996031746031746,False,W,0.629,False
W1008,1008,B136,A,CADENCE,CH_ISCAGR,FRAC,f0.6,605,0.6001984126984127,False,W,0.886,False
W1008,1008,B136,A,CADENCE,CH_ISCAGR,FRAC,f1,1008,1.0,False,W,1.0,True
W1008,1008,B136,A,CADENCE,CH_ISDD,ABS,1,1,0.000992063492063492,False,Q,0.147,False
W1008,1008,B136,A,CADENCE,CH_ISDD,ABS,2,2,0.001984126984126984,False,Q,0.19,False
W1008,1008,B136,A,CADENCE,CH_ISDD,ABS,5,5,0.00496031746031746,False,Q,0.216,False
W1008,1008,B136,A,CADENCE,CH_ISDD,ABS,10,10,0.00992063492063492,False,Q,0.279,False
W1008,1008,B136,A,CADENCE,CH_ISDD,ABS,21,21,0.020833333333333332,False,Q,0.384,False
W1008,1008,B136,A,CADENCE,CH_ISDD,ABS,42,42,0.041666666666666664,False,Q,0.497,False
W1008,1008,B136,A,CADENCE,CH_ISDD,ABS,63,63,0.0625,False,Q,0.491,False
W1008,1008,B136,A,CADENCE,CH_ISDD,ABS,126,126,0.125,False,Q,0.543,False
W1008,1008,B136,A,CADENCE,CH_ISDD,ABS,252,252,0.25,False,Q,0.54,False
W1008,1008,B136,A,CADENCE,CH_ISDD,ABS,504,504,0.5,False,Q,0.68,False
W1008,1008,B136,A,CADENCE,CH_ISDD,ABS,1008,1008,1.0,False,Q,1.0,True
W1008,1008,B136,A,CADENCE,CH_ISDD,ABS,T,1008,1.0,False,Q,1.0,True
W1008,1008,B136,A,CADENCE,CH_ISDD,FRAC,f0.0006,1,0.000992063492063492,False,Q,0.147,False
W1008,1008,B136,A,CADENCE,CH_ISDD,FRAC,f0.002,2,0.001984126984126984,False,Q,0.19,False
W1008,1008,B136,A,CADENCE,CH_ISDD,FRAC,f0.005,5,0.00496031746031746,False,Q,0.216,False
W1008,1008,B136,A,CADENCE,CH_ISDD,FRAC,f0.01,10,0.00992063492063492,False,Q,0.279,False
W1008,1008,B136,A,CADENCE,CH_ISDD,FRAC,f0.02,20,0.01984126984126984,False,Q,0.384,False
W1008,1008,B136,A,CADENCE,CH_ISDD,FRAC,f0.04,40,0.03968253968253968,False,Q,0.464,False
W1008,1008,B136,A,CADENCE,CH_ISDD,FRAC,f0.08,81,0.08035714285714286,False,Q,0.552,False
W1008,1008,B136,A,CADENCE,CH_ISDD,FRAC,f0.15,151,0.1498015873015873,False,Q,0.493,False
W1008,1008,B136,A,CADENCE,CH_ISDD,FRAC,f0.3,302,0.2996031746031746,False,Q,0.489,False
W1008,1008,B136,A,CADENCE,CH_ISDD,FRAC,f0.6,605,0.6001984126984127,False,Q,0.649,False
W1008,1008,B136,A,CADENCE,CH_ISDD,FRAC,f1,1008,1.0,False,Q,1.0,True
W1008,1008,B136,B,N,CH_ISSHARPE,ABS,1,1,0.000992063492063492,False,5,0.483,False
W1008,1008,B136,B,N,CH_ISSHARPE,ABS,2,2,0.001984126984126984,False,5,0.5,False
W1008,1008,B136,B,N,CH_ISSHARPE,ABS,5,5,0.00496031746031746,False,5,0.517,False
W1008,1008,B136,B,N,CH_ISSHARPE,ABS,10,10,0.00992063492063492,False,5,0.532,False
W1008,1008,B136,B,N,CH_ISSHARPE,ABS,21,21,0.020833333333333332,False,5,0.559,False
W1008,1008,B136,B,N,CH_ISSHARPE,ABS,42,42,0.041666666666666664,False,5,0.533,False
W1008,1008,B136,B,N,CH_ISSHARPE,ABS,63,63,0.0625,False,5,0.547,False
W1008,1008,B136,B,N,CH_ISSHARPE,ABS,126,126,0.125,False,5,0.582,False
W1008,1008,B136,B,N,CH_ISSHARPE,ABS,252,252,0.25,False,5,0.467,False
W1008,1008,B136,B,N,CH_ISSHARPE,ABS,504,504,0.5,False,5,0.344,False
W1008,1008,B136,B,N,CH_ISSHARPE,ABS,1008,1008,1.0,False,5,1.0,True
W1008,1008,B136,B,N,CH_ISSHARPE,ABS,T,1008,1.0,False,5,1.0,True
W1008,1008,B136,B,N,CH_ISSHARPE,FRAC,f0.0006,1,0.000992063492063492,False,5,0.483,False
W1008,1008,B136,B,N,CH_ISSHARPE,FRAC,f0.002,2,0.001984126984126984,False,5,0.5,False
W1008,1008,B136,B,N,CH_ISSHARPE,FRAC,f0.005,5,0.00496031746031746,False,5,0.517,False
W1008,1008,B136,B,N,CH_ISSHARPE,FRAC,f0.01,10,0.00992063492063492,False,5,0.532,False
W1008,1008,B136,B,N,CH_ISSHARPE,FRAC,f0.02,20,0.01984126984126984,False,5,0.537,False
W1008,1008,B136,B,N,CH_ISSHARPE,FRAC,f0.04,40,0.03968253968253968,False,5,0.537,False
W1008,1008,B136,B,N,CH_ISSHARPE,FRAC,f0.08,81,0.08035714285714286,False,5,0.535,False
W1008,1008,B136,B,N,CH_ISSHARPE,FRAC,f0.15,151,0.1498015873015873,False,5,0.572,False
W1008,1008,B136,B,N,CH_ISSHARPE,FRAC,f0.3,302,0.2996031746031746,False,5,0.408,False
W1008,1008,B136,B,N,CH_ISSHARPE,FRAC,f0.6,605,0.6001984126984127,False,5,0.235,False
W1008,1008,B136,B,N,CH_ISSHARPE,FRAC,f1,1008,1.0,False,5,1.0,True
W1008,1008,B136,B,N,CH_ISCAGR,ABS,1,1,0.000992063492063492,False,5,0.917,True
W1008,1008,B136,B,N,CH_ISCAGR,ABS,2,2,0.001984126984126984,False,5,0.909,True
W1008,1008,B136,B,N,CH_ISCAGR,ABS,5,5,0.00496031746031746,False,5,0.936,True
W1008,1008,B136,B,N,CH_ISCAGR,ABS,10,10,0.00992063492063492,False,5,0.92,True
W1008,1008,B136,B,N,CH_ISCAGR,ABS,21,21,0.020833333333333332,False,5,0.941,True
W1008,1008,B136,B,N,CH_ISCAGR,ABS,42,42,0.041666666666666664,False,5,0.949,True
W1008,1008,B136,B,N,CH_ISCAGR,ABS,63,63,0.0625,False,5,0.959,True
W1008,1008,B136,B,N,CH_ISCAGR,ABS,126,126,0.125,False,5,0.98,True
W1008,1008,B136,B,N,CH_ISCAGR,ABS,252,252,0.25,False,5,0.993,True
W1008,1008,B136,B,N,CH_ISCAGR,ABS,504,504,0.5,False,5,0.995,True
W1008,1008,B136,B,N,CH_ISCAGR,ABS,1008,1008,1.0,False,5,1.0,True
W1008,1008,B136,B,N,CH_ISCAGR,ABS,T,1008,1.0,False,5,1.0,True
W1008,1008,B136,B,N,CH_ISCAGR,FRAC,f0.0006,1,0.000992063492063492,False,5,0.917,True
W1008,1008,B136,B,N,CH_ISCAGR,FRAC,f0.002,2,0.001984126984126984,False,5,0.909,True
W1008,1008,B136,B,N,CH_ISCAGR,FRAC,f0.005,5,0.00496031746031746,False,5,0.936,True
W1008,1008,B136,B,N,CH_ISCAGR,FRAC,f0.01,10,0.00992063492063492,False,5,0.92,True
W1008,1008,B136,B,N,CH_ISCAGR,FRAC,f0.02,20,0.01984126984126984,False,5,0.942,True
W1008,1008,B136,B,N,CH_ISCAGR,FRAC,f0.04,40,0.03968253968253968,False,5,0.958,True
W1008,1008,B136,B,N,CH_ISCAGR,FRAC,f0.08,81,0.08035714285714286,False,5,0.968,True
W1008,1008,B136,B,N,CH_ISCAGR,FRAC,f0.15,151,0.1498015873015873,False,5,0.982,True
W1008,1008,B136,B,N,CH_ISCAGR,FRAC,f0.3,302,0.2996031746031746,False,5,0.992,True
W1008,1008,B136,B,N,CH_ISCAGR,FRAC,f0.6,605,0.6001984126984127,False,5,1.0,True
W1008,1008,B136,B,N,CH_ISCAGR,FRAC,f1,1008,1.0,False,5,1.0,True
W1008,1008,B136,B,N,CH_ISDD,ABS,1,1,0.000992063492063492,False,8,0.077,False
W1008,1008,B136,B,N,CH_ISDD,ABS,2,2,0.001984126984126984,False,8,0.074,False
W1008,1008,B136,B,N,CH_ISDD,ABS,5,5,0.00496031746031746,False,8,0.082,False
W1008,1008,B136,B,N,CH_ISDD,ABS,10,10,0.00992063492063492,False,8,0.117,False
W1008,1008,B136,B,N,CH_ISDD,ABS,21,21,0.020833333333333332,False,8,0.107,False
W1008,1008,B136,B,N,CH_ISDD,ABS,42,42,0.041666666666666664,False,8,0.074,False
W1008,1008,B136,B,N,CH_ISDD,ABS,63,63,0.0625,False,8,0.078,False
W1008,1008,B136,B,N,CH_ISDD,ABS,126,126,0.125,False,8,0.09,False
W1008,1008,B136,B,N,CH_ISDD,ABS,252,252,0.25,False,8,0.443,False
W1008,1008,B136,B,N,CH_ISDD,ABS,504,504,0.5,False,8,0.647,False
W1008,1008,B136,B,N,CH_ISDD,ABS,1008,1008,1.0,False,8,1.0,True
W1008,1008,B136,B,N,CH_ISDD,ABS,T,1008,1.0,False,8,1.0,True
W1008,1008,B136,B,N,CH_ISDD,FRAC,f0.0006,1,0.000992063492063492,False,8,0.077,False
W1008,1008,B136,B,N,CH_ISDD,FRAC,f0.002,2,0.001984126984126984,False,8,0.074,False
W1008,1008,B136,B,N,CH_ISDD,FRAC,f0.005,5,0.00496031746031746,False,8,0.082,False
W1008,1008,B136,B,N,CH_ISDD,FRAC,f0.01,10,0.00992063492063492,False,8,0.117,False
W1008,1008,B136,B,N,CH_ISDD,FRAC,f0.02,20,0.01984126984126984,False,8,0.101,False
W1008,1008,B136,B,N,CH_ISDD,FRAC,f0.04,40,0.03968253968253968,False,8,0.082,False
W1008,1008,B136,B,N,CH_ISDD,FRAC,f0.08,81,0.08035714285714286,False,8,0.075,False
W1008,1008,B136,B,N,CH_ISDD,FRAC,f0.15,151,0.1498015873015873,False,8,0.15,False
W1008,1008,B136,B,N,CH_ISDD,FRAC,f0.3,302,0.2996031746031746,False,8,0.472,False
W1008,1008,B136,B,N,CH_ISDD,FRAC,f0.6,605,0.6001984126984127,False,8,0.566,False
W1008,1008,B136,B,N,CH_ISDD,FRAC,f1,1008,1.0,False,8,1.0,True
W1008,1008,B136,B,H,CH_ISSHARPE,ABS,1,1,0.000992063492063492,False,63,0.369,False
W1008,1008,B136,B,H,CH_ISSHARPE,ABS,2,2,0.001984126984126984,False,63,0.38,False
W1008,1008,B136,B,H,CH_ISSHARPE,ABS,5,5,0.00496031746031746,False,63,0.375,False
W1008,1008,B136,B,H,CH_ISSHARPE,ABS,10,10,0.00992063492063492,False,63,0.433,False
W1008,1008,B136,B,H,CH_ISSHARPE,ABS,21,21,0.020833333333333332,False,63,0.481,False
W1008,1008,B136,B,H,CH_ISSHARPE,ABS,42,42,0.041666666666666664,False,63,0.543,False
W1008,1008,B136,B,H,CH_ISSHARPE,ABS,63,63,0.0625,False,63,0.58,False
W1008,1008,B136,B,H,CH_ISSHARPE,ABS,126,126,0.125,False,63,0.609,False
W1008,1008,B136,B,H,CH_ISSHARPE,ABS,252,252,0.25,False,63,0.455,False
W1008,1008,B136,B,H,CH_ISSHARPE,ABS,504,504,0.5,False,63,0.191,False
W1008,1008,B136,B,H,CH_ISSHARPE,ABS,1008,1008,1.0,False,63,1.0,True
W1008,1008,B136,B,H,CH_ISSHARPE,ABS,T,1008,1.0,False,63,1.0,True
W1008,1008,B136,B,H,CH_ISSHARPE,FRAC,f0.0006,1,0.000992063492063492,False,63,0.369,False
W1008,1008,B136,B,H,CH_ISSHARPE,FRAC,f0.002,2,0.001984126984126984,False,63,0.38,False
W1008,1008,B136,B,H,CH_ISSHARPE,FRAC,f0.005,5,0.00496031746031746,False,63,0.375,False
W1008,1008,B136,B,H,CH_ISSHARPE,FRAC,f0.01,10,0.00992063492063492,False,63,0.433,False
W1008,1008,B136,B,H,CH_ISSHARPE,FRAC,f0.02,20,0.01984126984126984,False,63,0.451,False
W1008,1008,B136,B,H,CH_ISSHARPE,FRAC,f0.04,40,0.03968253968253968,False,63,0.525,False
W1008,1008,B136,B,H,CH_ISSHARPE,FRAC,f0.08,81,0.08035714285714286,False,63,0.592,False
W1008,1008,B136,B,H,CH_ISSHARPE,FRAC,f0.15,151,0.1498015873015873,False,63,0.566,False
W1008,1008,B136,B,H,CH_ISSHARPE,FRAC,f0.3,302,0.2996031746031746,False,63,0.35,False
W1008,1008,B136,B,H,CH_ISSHARPE,FRAC,f0.6,605,0.6001984126984127,False,63,0.246,False
W1008,1008,B136,B,H,CH_ISSHARPE,FRAC,f1,1008,1.0,False,63,1.0,True
W1008,1008,B136,B,H,CH_ISCAGR,ABS,1,1,0.000992063492063492,False,21,0.462,False
W1008,1008,B136,B,H,CH_ISCAGR,ABS,2,2,0.001984126984126984,False,21,0.454,False
W1008,1008,B136,B,H,CH_ISCAGR,ABS,5,5,0.00496031746031746,False,21,0.476,False
W1008,1008,B136,B,H,CH_ISCAGR,ABS,10,10,0.00992063492063492,False,21,0.46,False
W1008,1008,B136,B,H,CH_ISCAGR,ABS,21,21,0.020833333333333332,False,21,0.458,False
W1008,1008,B136,B,H,CH_ISCAGR,ABS,42,42,0.041666666666666664,False,21,0.425,False
W1008,1008,B136,B,H,CH_ISCAGR,ABS,63,63,0.0625,False,21,0.359,False
W1008,1008,B136,B,H,CH_ISCAGR,ABS,126,126,0.125,False,21,0.223,False
W1008,1008,B136,B,H,CH_ISCAGR,ABS,252,252,0.25,False,21,0.147,False
W1008,1008,B136,B,H,CH_ISCAGR,ABS,504,504,0.5,False,21,0.174,False
W1008,1008,B136,B,H,CH_ISCAGR,ABS,1008,1008,1.0,False,21,1.0,True
W1008,1008,B136,B,H,CH_ISCAGR,ABS,T,1008,1.0,False,21,1.0,True
W1008,1008,B136,B,H,CH_ISCAGR,FRAC,f0.0006,1,0.000992063492063492,False,21,0.462,False
W1008,1008,B136,B,H,CH_ISCAGR,FRAC,f0.002,2,0.001984126984126984,False,21,0.454,False
W1008,1008,B136,B,H,CH_ISCAGR,FRAC,f0.005,5,0.00496031746031746,False,21,0.476,False
W1008,1008,B136,B,H,CH_ISCAGR,FRAC,f0.01,10,0.00992063492063492,False,21,0.46,False
W1008,1008,B136,B,H,CH_ISCAGR,FRAC,f0.02,20,0.01984126984126984,False,21,0.456,False
W1008,1008,B136,B,H,CH_ISCAGR,FRAC,f0.04,40,0.03968253968253968,False,21,0.4,False
W1008,1008,B136,B,H,CH_ISCAGR,FRAC,f0.08,81,0.08035714285714286,False,21,0.329,False
W1008,1008,B136,B,H,CH_ISCAGR,FRAC,f0.15,151,0.1498015873015873,False,21,0.237,False
W1008,1008,B136,B,H,CH_ISCAGR,FRAC,f0.3,302,0.2996031746031746,False,21,0.196,False
W1008,1008,B136,B,H,CH_ISCAGR,FRAC,f0.6,605,0.6001984126984127,False,21,0.255,False
W1008,1008,B136,B,H,CH_ISCAGR,FRAC,f1,1008,1.0,False,21,1.0,True
W1008,1008,B136,B,H,CH_ISDD,ABS,1,1,0.000992063492063492,False,63,0.309,False
W1008,1008,B136,B,H,CH_ISDD,ABS,2,2,0.001984126984126984,False,63,0.299,False
W1008,1008,B136,B,H,CH_ISDD,ABS,5,5,0.00496031746031746,False,63,0.344,False
W1008,1008,B136,B,H,CH_ISDD,ABS,10,10,0.00992063492063492,False,63,0.389,False
W1008,1008,B136,B,H,CH_ISDD,ABS,21,21,0.020833333333333332,False,63,0.378,False
W1008,1008,B136,B,H,CH_ISDD,ABS,42,42,0.041666666666666664,False,63,0.451,False
W1008,1008,B136,B,H,CH_ISDD,ABS,63,63,0.0625,False,63,0.481,False
