window,arm,char,outcome,strata,resid,b,t,ctrl_t,n,r2,sig
IS,top10,evol,CAGRnorm,7,none,-0.059774638953598094,-3.6114709915512098,,168,0.07284698604035367,True
IS,top10,evol,CAGRnorm,7,partial,-0.06707057403660788,-3.3742887626113727,0.6654037714075178,168,0.07532825680326649,True
IS,top10,evol,CAGRnorm,7,residx,-0.06707057403660793,-3.36360825260808,,168,0.06380697169739791,True
IS,top10,evol,CAGRnorm,7,ratio,-0.032112240595120495,-1.8881109065294899,,168,0.021024171129374714,False
IS,top10,evol,CAGRnorm,7,logx,-1.330795831831129,-2.9011503974202486,0.5582215428924744,168,0.05935953559796958,True
IS,top10,evol,CAGRnorm,7,loglog,,,,0,,False
IS,top10,evol,CAGRnorm,21,none,-0.03857191466906302,-2.5608473583265092,,168,0.03800427394607686,True
IS,top10,evol,CAGRnorm,21,partial,-0.04971298769963396,-2.531678713112968,0.8851550317967088,168,0.042550704115054905,True
IS,top10,evol,CAGRnorm,21,residx,-0.04971298769963394,-2.532262356104287,,168,0.03719195603998671,True
IS,top10,evol,CAGRnorm,21,ratio,-0.018130768171817874,-1.1856222702712937,,168,0.008396967166318547,False
IS,top10,evol,CAGRnorm,21,logx,-1.0628515677126962,-2.075577700908352,0.6872531748736586,168,0.03047801529295091,True
IS,top10,evol,CAGRnorm,21,loglog,,,,0,,False
IS,top20,breadth,Sharpe,3,none,0.05482109793828033,3.739470413072854,,168,0.07769394512886196,True
IS,top20,breadth,Sharpe,3,partial,0.06404070158815156,3.6526500130066,-0.9592732910574066,168,0.08280912003905605,True
IS,top20,breadth,Sharpe,3,residx,0.06404070158815152,3.6465562362259947,,168,0.07416378838772308,True
IS,top20,breadth,Sharpe,3,ratio,0.060528303909521596,4.167400305910755,,168,0.0947128107565135,True
IS,top20,breadth,Sharpe,3,logx,0.7537424833675289,4.94794371123503,-2.0908545290328386,168,0.13792453442960684,True
IS,top20,breadth,Sharpe,3,loglog,,,,0,,False
IS,top20,breadth,Sharpe,5,none,0.02854499232321578,1.9951130619087467,,168,0.023417254854371516,True
IS,top20,breadth,Sharpe,5,partial,0.03821195911530411,2.1090939954411714,-0.8707578821307498,168,0.02788438703119378,True
IS,top20,breadth,Sharpe,5,residx,0.0382119591153041,2.113653324350138,,168,0.026207515095071132,True
IS,top20,breadth,Sharpe,5,ratio,0.036061308061255196,2.538660249744569,,168,0.03737309572815195,True
IS,top20,breadth,Sharpe,5,logx,0.6753391826293994,3.4875473921529214,-1.9583871047377104,168,0.07076500256294938,True
IS,top20,breadth,Sharpe,5,loglog,,,,0,,False
IS,top20,breadth,Sharpe,7,none,0.003665696778470561,0.27033351787830745,,168,0.00044004850632994863,False
IS,top20,breadth,Sharpe,7,partial,0.015875458588819193,0.9867009486476231,-1.4000383506985479,168,0.012174856729715966,False
IS,top20,breadth,Sharpe,7,residx,0.015875458588819183,0.9865225839213014,,168,0.005828639879508657,False
IS,top20,breadth,Sharpe,7,ratio,0.01742079989402587,1.2908768183538464,,168,0.009938564484512913,False
IS,top20,breadth,Sharpe,7,logx,0.3919788276305588,2.036032947824237,-2.081780754120165,168,0.030690155315230228,True
IS,top20,breadth,Sharpe,7,loglog,,,,0,,False
IS,top20,breadth,Sharpe,21,none,-0.004647206442601248,-0.36633644793990566,,168,0.000807795090692065,False
IS,top20,breadth,Sharpe,21,partial,0.004136124116214985,0.2828979417176001,-1.2034345819607097,168,0.009501697599590186,False
IS,top20,breadth,Sharpe,21,residx,0.0041361241162149774,0.28247048543658626,,168,0.00048042916809376557,False
IS,top20,breadth,Sharpe,21,ratio,0.007850169482719343,0.6192882264909154,,168,0.0023050234319698104,False
IS,top20,breadth,Sharpe,21,logx,0.23850793612717403,1.1650026278948393,-1.7087676584479072,168,0.017598999007698235,False
IS,top20,breadth,Sharpe,21,loglog,,,,0,,False
IS,top20,breadth,CAGR,3,none,0.00702515319679805,4.793609624426063,,168,0.12159409528382381,True
IS,top20,breadth,CAGR,3,partial,0.0059114118657877576,3.3771146819776767,1.1606921516586817,168,0.12870809478990064,True
IS,top20,breadth,CAGR,3,residx,0.005911411865787753,3.261576743658412,,168,0.06022424342302357,True
IS,top20,breadth,CAGR,3,ratio,0.005763363475809826,3.84654437166388,,168,0.08183760421726094,True
IS,top20,breadth,CAGR,3,logx,0.06643184259104622,4.318991899704008,0.056209304090282755,168,0.16238241472486314,True
IS,top20,breadth,CAGR,3,loglog,,,,0,,False
IS,top20,breadth,CAGR,5,none,0.004391284223642395,3.064582132340724,,168,0.053546807474413205,True
IS,top20,breadth,CAGR,5,partial,0.0027845411201347743,1.540812993316428,1.4509528430530294,168,0.06547063278653098,False
IS,top20,breadth,CAGR,5,residx,0.002784541120134775,1.5041742763067252,,168,0.013446488149377767,False
IS,top20,breadth,CAGR,5,ratio,0.00257199177142759,1.762482318606274,,168,0.018369174398370602,False
IS,top20,breadth,CAGR,5,logx,0.05109353723909167,2.6197319510613295,0.3846310662257301,168,0.08921789039815109,True
IS,top20,breadth,CAGR,5,loglog,,,,0,,False
IS,top20,breadth,CAGR,7,none,0.0019507184628997426,1.4280929689014832,,168,0.012136730592467893,False
IS,top20,breadth,CAGR,7,partial,0.0009597185729620695,0.5909063026379258,1.125697763238523,168,0.019665671228687343,False
IS,top20,breadth,CAGR,7,residx,0.0009597185729620689,0.5874470861894885,,168,0.0020745672181259334,False
IS,top20,breadth,CAGR,7,ratio,0.0006545189962029061,0.47657302827265224,,168,0.0013663344991328152,False
IS,top20,breadth,CAGR,7,logx,0.02700498868048196,1.3815062329742553,0.4060190583489649,168,0.02677253434966631,False
IS,top20,breadth,CAGR,7,loglog,,,,0,,False
IS,top20,breadth,CAGR,21,none,0.0006745030587024801,0.5265906949718019,,168,0.0016676826227418617,False
IS,top20,breadth,CAGR,21,partial,-0.00036129259580135057,-0.2451271224760628,1.4077755716517375,168,0.013516438675070575,False
IS,top20,breadth,CAGR,21,residx,-0.00036129259580135176,-0.24424539710208504,,168,0.00035924327142045076,False
IS,top20,breadth,CAGR,21,ratio,-0.0006967518605638455,-0.5439910074455018,,168,0.0017795157278651663,False
IS,top20,breadth,CAGR,21,logx,0.008371180612107974,0.40357395270366786,0.8385871183187916,168,0.011691835236482095,False
IS,top20,breadth,CAGR,21,loglog,,,,0,,False
IS,top20,breadth,MaxDD,3,none,0.004203002962473861,1.9879530458837047,,168,0.023253379220389947,True
IS,top20,breadth,MaxDD,3,partial,0.010031055286953536,4.1854408173651585,-4.436047060517551,168,0.12733111527641794,True
IS,top20,breadth,MaxDD,3,residx,0.01003105528695353,4.117093504672601,,168,0.092650540620143,True
IS,top20,breadth,MaxDD,3,ratio,0.0087608577346831,4.3192859055897665,,168,0.1010322297820434,True
IS,top20,breadth,MaxDD,3,logx,0.11630969687763726,5.598828564938969,-5.423277783488657,168,0.18367843049028187,True
IS,top20,breadth,MaxDD,3,loglog,-0.8320751453463437,-5.617894649357243,5.774260136317231,168,0.1937425570788236,True
IS,top20,breadth,MaxDD,5,none,0.0008989953748070423,0.42892031927506585,,168,0.0011070420171339634,False
IS,top20,breadth,MaxDD,5,partial,0.008111343655447089,3.247883516289635,-4.712972337284018,168,0.11962244533182709,True
IS,top20,breadth,MaxDD,5,residx,0.008111343655447092,3.1464900818006876,,168,0.05628412353902712,True
IS,top20,breadth,MaxDD,5,ratio,0.007320705791800554,3.6265008454084007,,168,0.07340997851786868,True
IS,top20,breadth,MaxDD,5,logx,0.1236329763393787,4.6504086275041745,-5.616264838378745,168,0.16520202952378127,True
IS,top20,breadth,MaxDD,5,loglog,-0.8578972332548791,-4.5136090147467165,5.929053397046587,168,0.17693931606089142,True
IS,top20,breadth,MaxDD,7,none,-0.0019745161440106965,-0.975009910640683,,168,0.005694163863136037,False
IS,top20,breadth,MaxDD,7,partial,0.00456885727715287,2.0516210319331116,-5.4208168051397925,168,0.156003560548159,True
IS,top20,breadth,MaxDD,7,residx,0.0045688572771528674,1.9111986965008112,,168,0.021530343332366475,False
IS,top20,breadth,MaxDD,7,ratio,0.00538179103076224,2.707826944884235,,168,0.04230213082784051,True
IS,top20,breadth,MaxDD,7,logx,0.08512406987864296,3.2063098580746567,-5.9412548344805005,168,0.17790521440611073,True
IS,top20,breadth,MaxDD,7,loglog,-0.5399036270493989,-2.867441331940907,6.303468574120565,168,0.20130696639956003,True
IS,top20,breadth,MaxDD,21,none,-0.002523238540871699,-1.3248840551055585,,168,0.010463559563516744,False
IS,top20,breadth,MaxDD,21,partial,0.0029031616725391975,1.4261144412971016,-5.339763367484192,168,0.15626623931873007,False
IS,top20,breadth,MaxDD,21,residx,0.0029031616725392006,1.3208068224539231,,168,0.010399925740371851,False
IS,top20,breadth,MaxDD,21,ratio,0.00467931979344208,2.4892952893906486,,168,0.03598556162138444,True
IS,top20,breadth,MaxDD,21,logx,0.06764751675023425,2.3804435132776844,-5.6519809519263315,168,0.16829282533574796,True
IS,top20,breadth,MaxDD,21,loglog,-0.4398817384742677,-2.18747034893634,5.936131730053697,168,0.18702423046297711,True
IS,top20,breadth,DDnorm,3,none,0.10005409309610278,4.467386909759035,,168,0.10732312967171254,True
IS,top20,breadth,DDnorm,3,partial,0.11073059002365997,4.1291564239486975,-0.7262742091613644,168,0.11016775739433593,True
IS,top20,breadth,DDnorm,3,residx,0.11073059002365987,4.099891357587004,,168,0.09194896918826057,True
IS,top20,breadth,DDnorm,3,ratio,0.10945974421575773,4.946226534613515,,168,0.12844951447201458,True
IS,top20,breadth,DDnorm,3,logx,1.3044551120504675,5.666011033855757,-1.8991106314116921,168,0.1834474546044953,True
IS,top20,breadth,DDnorm,3,loglog,-0.8320751453463434,-5.617894649357241,2.384376688784103,168,0.1708079728950782,True
IS,top20,breadth,DDnorm,5,none,0.07289352070711431,3.307197050863114,,168,0.06181589034665913,True
IS,top20,breadth,DDnorm,5,partial,0.0928940690373736,3.3344304516877012,-1.1716182716395487,168,0.06955655597772836,True
IS,top20,breadth,DDnorm,5,residx,0.0928940690373736,3.3322594556343383,,168,0.06269737567444178,True
IS,top20,breadth,DDnorm,5,ratio,0.08598139808048934,3.952283878281251,,168,0.08600650113132557,True
IS,top20,breadth,DDnorm,5,logx,1.4095246922715026,4.790103485493975,-2.294683874887152,168,0.13139237676687632,True
IS,top20,breadth,DDnorm,5,loglog,-0.8578972332548787,-4.513609014746714,2.6403825477441303,168,0.11207888693007484,True
IS,top20,breadth,DDnorm,7,none,0.027988377586504774,1.3387479689565633,,168,0.010681340561212505,False
IS,top20,breadth,DDnorm,7,partial,0.051628161347416254,2.0884168091872413,-1.7641986903175584,168,0.028997374958431354,True
IS,top20,breadth,DDnorm,7,residx,0.051628161347416233,2.091152432575865,,168,0.02566674642228306,True
IS,top20,breadth,DDnorm,7,ratio,0.0534216280071929,2.5925382190317623,,168,0.038913881443379705,True
IS,top20,breadth,DDnorm,7,logx,0.9656787492913934,3.292473744850514,-2.485903516178598,168,0.06327835914313751,True
IS,top20,breadth,DDnorm,7,loglog,-0.5399036270493989,-2.8674413319409076,2.829642799848772,168,0.05712344756767551,True
IS,top20,breadth,DDnorm,21,none,0.015925195468954476,0.8100190283207495,,168,0.003937033837212001,False
IS,top20,breadth,DDnorm,21,partial,0.03517110504487518,1.5590386967726866,-1.70897754623267,168,0.021261326759383525,False
IS,top20,breadth,DDnorm,21,residx,0.035171105044875174,1.5583173215494144,,168,0.014417720254311095,False
IS,top20,breadth,DDnorm,21,ratio,0.04016533283787265,2.064964979667741,,168,0.02504392211238393,True
IS,top20,breadth,DDnorm,21,logx,0.7924377810705059,2.524978546970539,-2.2301648381276897,168,0.04184840995607275,True
IS,top20,breadth,DDnorm,21,loglog,-0.4398817384742678,-2.187470348936341,2.4913159458979046,168,0.04062524492143915,True
IS,top20,breadth,CAGRnorm,3,none,0.056130114757510986,3.622450719396668,,168,0.07325810499709173,True
IS,top20,breadth,CAGRnorm,3,partial,0.06681903241338427,3.6078007569247625,-1.0528202160547093,168,0.07944219146189091,True
IS,top20,breadth,CAGRnorm,3,residx,0.06681903241338423,3.6053807010226273,,168,0.07261932581635511,True
IS,top20,breadth,CAGRnorm,3,ratio,0.06273226885444255,4.088986982928834,,168,0.09150520751158497,True
IS,top20,breadth,CAGRnorm,3,logx,0.7833623853274179,4.86082302224686,-2.1565078370989132,168,0.13218588066927361,True
IS,top20,breadth,CAGRnorm,3,loglog,,,,0,,False
IS,top20,breadth,CAGRnorm,5,none,0.02776595374756711,1.836320603227683,,168,0.01990926420741257,False
IS,top20,breadth,CAGRnorm,5,partial,0.038681662606987036,2.0208843037821347,-0.9306766518577082,168,0.025027333175162814,True
IS,top20,breadth,CAGRnorm,5,residx,0.03868166260698707,2.0260687618764694,,168,0.024131893376252767,True
IS,top20,breadth,CAGRnorm,5,ratio,0.03653613960827296,2.434498060610297,,168,0.03447270273596603,True
IS,top20,breadth,CAGRnorm,5,logx,0.690144910930618,3.369030584713429,-1.9894369799253913,168,0.06557065719434074,True
IS,top20,breadth,CAGRnorm,5,loglog,,,,0,,False
IS,top20,breadth,CAGRnorm,7,none,0.0020372598497212747,0.14203901413447345,,168,0.00012152186640168594,False
IS,top20,breadth,CAGRnorm,7,partial,0.015413514002332738,0.9060798798135291,-1.4506839679714427,168,0.01271381253422521,False
IS,top20,breadth,CAGRnorm,7,residx,0.015413514002332731,0.9052518643080525,,168,0.0049123815349754185,False
IS,top20,breadth,CAGRnorm,7,ratio,0.017235625823650284,1.2068655293229065,,168,0.008697925691671715,False
IS,top20,breadth,CAGRnorm,7,logx,0.3928134225072243,1.9283636266531368,-2.108847510152883,168,0.02976734588420249,False
IS,top20,breadth,CAGRnorm,7,loglog,,,,0,,False
IS,top20,breadth,CAGRnorm,21,none,-0.006603512936499724,-0.4920604006018453,,168,0.0014564505844449904,False
IS,top20,breadth,CAGRnorm,21,partial,0.0030103823484141957,0.1946917432301115,-1.245524563441408,168,0.010757318894414447,False
IS,top20,breadth,CAGRnorm,21,residx,0.003010382348414194,0.19424971130021348,,168,0.0002272552730618882,False
IS,top20,breadth,CAGRnorm,21,ratio,0.007233885813751793,0.5391112527997387,,168,0.0017477889389763135,False
IS,top20,breadth,CAGRnorm,21,logx,0.22906578224313268,1.0574473824603432,-1.7323312738572514,168,0.01787163763506039,False
IS,top20,breadth,CAGRnorm,21,loglog,,,,0,,False
IS,top20,disp,Sharpe,3,none,-0.024385848144192663,-1.6099113628070854,,168,0.015373312175948395,False
IS,top20,disp,Sharpe,3,partial,-0.026391964070867774,-1.738859538723081,1.3723390031837965,168,0.02648503756160503,False
IS,top20,disp,Sharpe,3,residx,-0.026391964070867777,-1.736427690879466,,168,0.017839705910272063,False
IS,top20,disp,Sharpe,3,ratio,-0.03467142247082064,-2.307421125233548,,168,0.031076710062234447,True
IS,top20,disp,Sharpe,3,logx,-0.2683801458722616,-1.4870662306546456,1.454423046041577,168,0.023105223055789215,False
IS,top20,disp,Sharpe,3,loglog,,,,0,,False
IS,top20,disp,Sharpe,5,none,0.0007338511299004458,0.05068779893108384,,168,1.5477187925716507e-05,False
IS,top20,disp,Sharpe,5,partial,-0.00038089979544565344,-0.0259746046012143,0.5246583551018091,168,0.001680954032958426,False
IS,top20,disp,Sharpe,5,residx,-0.0003808997954456505,-0.026031343433866372,,168,4.0820968360000265e-06,False
IS,top20,disp,Sharpe,5,ratio,-0.008818414443428286,-0.6097733712457407,,168,0.0022348950460154837,False
IS,top20,disp,Sharpe,5,logx,0.03383985399519152,0.17512537776696185,0.5773659479291131,168,0.0024517945905125904,False
IS,top20,disp,Sharpe,5,loglog,,,,0,,False
IS,top20,disp,Sharpe,7,none,0.021463257351126752,1.5945725912684021,,168,0.015086161108655682,False
IS,top20,disp,Sharpe,7,partial,0.028420767993785134,2.018986338918025,-1.6090837573868677,168,0.030302481424978822,True
IS,top20,disp,Sharpe,7,residx,0.028420767993785123,2.0185009365609563,,168,0.023956264574771735,True
IS,top20,disp,Sharpe,7,ratio,0.02939888962944604,2.198940732831272,,168,0.028304098769593056,True
IS,top20,disp,Sharpe,7,logx,0.4067587283105225,2.0586522838918913,-1.616067167447765,168,0.03122063039680989,True
IS,top20,disp,Sharpe,7,loglog,,,,0,,False
IS,top20,disp,Sharpe,21,none,0.031307168261993645,2.513430666531457,,168,0.03666104610167764,True
IS,top20,disp,Sharpe,21,partial,0.04311674286997932,3.256398946112743,-2.3887842318828327,168,0.06886309055123618,True
IS,top20,disp,Sharpe,21,residx,0.0431167428699793,3.2505435157881886,,168,0.059841822119739874,True
IS,top20,disp,Sharpe,21,ratio,0.04258440695100677,3.475486488500667,,168,0.0678294796257356,True
IS,top20,disp,Sharpe,21,logx,0.6447280466641578,3.330633524377421,-2.451593252100037,168,0.07191427648977533,True
IS,top20,disp,Sharpe,21,loglog,,,,0,,False
IS,top20,disp,CAGR,3,none,-0.0015593981897134665,-1.0002680615777333,,168,0.0059912154643869675,False
IS,top20,disp,CAGR,3,partial,-0.002086539949421926,-1.379881194725189,3.619553529706766,168,0.07911075757495956,False
IS,top20,disp,CAGR,3,residx,-0.002086539949421928,-1.3352956065530823,,168,0.01062690620808271,False
IS,top20,disp,CAGR,3,ratio,-0.004685855610039545,-3.0812025302500787,,168,0.05409768632160494,True
IS,top20,disp,CAGR,3,logx,-0.018532936557509275,-1.0294664035716121,3.5635547980849873,168,0.07363756785008624,False
IS,top20,disp,CAGR,3,loglog,,,,0,,False
IS,top20,disp,CAGR,5,none,0.0011311208611592747,0.7693273116072046,,168,0.0035527816086166064,False
IS,top20,disp,CAGR,5,partial,0.0005147846939168189,0.35424370425130763,2.9272156226197197,168,0.052744567424864996,False
IS,top20,disp,CAGR,5,residx,0.0005147846939168198,0.34594277036244664,,168,0.0007204227877111169,False
IS,top20,disp,CAGR,5,ratio,-0.0023397167121105484,-1.6007326499227736,,168,0.01520117091558948,False
IS,top20,disp,CAGR,5,logx,0.013500774273279417,0.705310982923296,2.845539195103075,168,0.05418646176622943,False
IS,top20,disp,CAGR,5,loglog,,,,0,,False
IS,top20,disp,CAGR,7,none,0.003496326196916769,2.5951230491455775,,168,0.03898848961916801,True
IS,top20,disp,CAGR,7,partial,0.0030640427713145685,2.1642394287674183,0.9940455065300462,168,0.04470938623190557,True
IS,top20,disp,CAGR,7,residx,0.003064042771314569,2.151072811072205,,168,0.027118282221344048,True
IS,top20,disp,CAGR,7,ratio,0.001440355315029357,1.0515297204993317,,168,0.006616857806013066,False
IS,top20,disp,CAGR,7,logx,0.047884725224352706,2.4140753515541675,0.8284385882797436,168,0.04910071690115836,True
IS,top20,disp,CAGR,7,loglog,,,,0,,False
IS,top20,disp,CAGR,21,none,0.004692852206006719,3.8180487459122077,,168,0.08072709241634624,True
IS,top20,disp,CAGR,21,partial,0.004631090215455116,3.4849292894112467,0.12447525471528743,168,0.08081340731881981,True
IS,top20,disp,CAGR,21,residx,0.004631090215455113,3.470722107787349,,168,0.06765621191516924,True
IS,top20,disp,CAGR,21,ratio,0.0032010594638345515,2.545270109601159,,168,0.03756064488902511,True
IS,top20,disp,CAGR,21,logx,0.07404550586810908,3.827047959956259,-0.13678319353197296,168,0.09137110864970643,True
IS,top20,disp,CAGR,21,loglog,,,,0,,False
IS,top20,disp,MaxDD,3,none,-0.007815039428381309,-3.809499281975642,,168,0.0803949980308003,True
IS,top20,disp,MaxDD,3,partial,-0.00738921962609603,-3.6249652525732436,-2.1689209157818814,168,0.10588654090180671,True
IS,top20,disp,MaxDD,3,residx,-0.007389219626096027,-3.5674059108411003,,168,0.07120596624553166,True
IS,top20,disp,MaxDD,3,ratio,-0.0038212998550424954,-1.8036947885688097,,168,0.019221572661183628,False
IS,top20,disp,MaxDD,3,logx,-0.08562414752852172,-3.5201509048088178,-1.8887564661291594,168,0.09644921943283347,True
