panel,book,gross,cadence,control,target_gross,realised_gross,realised_gross_sd,max_realised_gross,max_target_gross,gross_dev_mean,gross_dev_max,turn_per_yr
SMALL,TOP20,EXT,M,DRIFT,0.993900583312199,0.9918990198949735,0.08820763347875207,1.0000000000000004,1.0000000000000002,1.9871787676643105e-06,0.0005025954673685412,13.4001876560271
SMALL,TOP20,EXT,M,NODRIFT_G,0.993900583312199,0.991897032716206,0.08822884585269031,1.0000000000000004,1.0000000000000002,4.2970811906063075e-17,3.3306690738754696e-16,13.400233837737199
SMALL,TOP20,EXT,M,NODRIFT_W,0.993900583312199,0.991897032716206,0.08822884585269031,1.0000000000000002,1.0000000000000002,0.0,0.0,17.66536096433321
SMALL,EWELIG,CORE,M,DRIFT,0.7498097895003802,0.7503620415896805,0.007355624243384475,0.7785679351378233,0.7500000000000073,0.004648467513285357,0.08844695056405882,5.406992982751533
SMALL,EWELIG,CORE,M,NODRIFT_G,0.7498097895003802,0.75,9.027497084841405e-17,0.7500000000000004,0.7500000000000073,3.083170712565423e-17,2.220446049250313e-16,5.709756319376152
SMALL,EWELIG,CORE,M,NODRIFT_W,0.7498097895003802,0.75,6.639057004238618e-17,0.7500000000000003,0.7500000000000073,0.0,0.0,7.876126364982948
SMALL,EWELIG,EXT,M,DRIFT,0.999746386000507,1.0,1.1880253798404972e-16,1.0000000000000004,1.00000000000001,5.4455270850242273e-17,5.551115123125783e-16,7.15962365032277
SMALL,EWELIG,EXT,M,NODRIFT_G,0.999746386000507,1.0,1.2814466842296006e-16,1.0000000000000004,1.00000000000001,5.4004761887675634e-17,4.440892098500626e-16,7.159623650322768
SMALL,EWELIG,EXT,M,NODRIFT_W,0.999746386000507,1.0,7.184067064698939e-17,1.0000000000000002,1.00000000000001,0.0,0.0,10.4885198512254
SMALL,BAND03,CORE,M,DRIFT,0.41158628741833503,0.4147749139088842,0.13365682205005341,0.6956321289168724,0.6751269035532995,0.005686368113389947,0.06349285520635911,1.5992064466295166
SMALL,BAND03,CORE,M,NODRIFT_G,0.41158628741833503,0.41399574664599353,0.1329506749702006,0.6646859083191851,0.6751269035532995,2.0739250483780544e-17,2.220446049250313e-16,2.0197331962049394
SMALL,BAND03,CORE,M,NODRIFT_W,0.41158628741833503,0.41399574664599353,0.1329506749702006,0.664685908319185,0.6751269035532995,0.0,0.0,2.9761853411801966
SMALL,BAND03,EXT,M,DRIFT,0.5487817165577805,0.5525837653591038,0.17753981133724495,0.8998277304938196,0.9001692047377282,0.005556421530812025,0.07927514973094257,2.1284549791586396
SMALL,BAND03,EXT,M,NODRIFT_G,0.5487817165577805,0.5519943288613247,0.17726756662693416,0.8862478777589137,0.9001692047377282,2.731210585560238e-17,2.220446049250313e-16,2.5411014014172393
SMALL,BAND03,EXT,M,NODRIFT_W,0.5487817165577805,0.5519943288613247,0.17726756662693416,0.8862478777589136,0.9001692047377282,0.0,0.0,3.9386005035579674
SMALL,TOP05,CORE,Q,DRIFT,0.747299010905402,0.7298613595321216,0.11551075493040075,0.8138319734673234,0.9,0.012866896267838834,0.10749452508922508,5.259596682101176
SMALL,TOP05,CORE,Q,NODRIFT_G,0.747299010905402,0.7301420238397159,0.11428539506825275,0.7500000000000002,0.9,3.350660409089364e-17,2.220446049250313e-16,5.973393615829496
SMALL,TOP05,CORE,Q,NODRIFT_W,0.747299010905402,0.7301420238397159,0.11428539506825275,0.75,0.9,0.0,0.0,8.948301210735025
SMALL,TOP05,EXT,Q,DRIFT,0.9963986812072027,0.9735543590678944,0.15222007726970732,1.0000000000000004,1.2,3.166061493994461e-05,0.008833317333845236,7.0214064354352566
SMALL,TOP05,EXT,Q,NODRIFT_G,0.9963986812072027,0.9735226984529546,0.15238052675767036,1.0000000000000004,1.2,3.5393110371641433e-17,4.440892098500626e-16,7.024462666565093
SMALL,TOP05,EXT,Q,NODRIFT_W,0.9963986812072027,0.9735226984529546,0.1523805267576704,1.0,1.2,0.0,0.0,11.948773007843336
SMALL,TOP10,CORE,Q,DRIFT,0.7463860005072279,0.7305946615811235,0.12183677119171755,0.8096214789581732,0.7499999999999999,0.01112839847438601,0.1266179967906964,4.983179451697308
SMALL,TOP10,CORE,Q,NODRIFT_G,0.7463860005072279,0.7289436976921125,0.12058187556346162,0.7500000000000002,0.7499999999999999,3.885639802137246e-17,2.220446049250313e-16,5.560874428082947
SMALL,TOP10,CORE,Q,NODRIFT_W,0.7463860005072279,0.7289436976921125,0.12058187556346162,0.75,0.7499999999999999,0.0,0.0,8.51024116845736
SMALL,TOP10,EXT,Q,DRIFT,0.9951813340096373,0.9719427775858923,0.16067912112813723,1.0000000000000004,0.9999999999999999,1.7847329742220562e-05,0.004996324826975249,6.634720497942067
SMALL,TOP10,EXT,Q,NODRIFT_G,0.9951813340096373,0.9719249302561502,0.16077583408461552,1.0000000000000004,0.9999999999999999,4.229152886094307e-17,4.440892098500626e-16,6.636439337906767
SMALL,TOP10,EXT,Q,NODRIFT_W,0.9951813340096373,0.9719249302561502,0.16077583408461552,1.0,0.9999999999999999,0.0,0.0,11.356371071513616
SMALL,TOP20,CORE,Q,DRIFT,0.745425437484149,0.7296510977446007,0.12492545343097246,0.7999908458656988,0.7499999999999998,0.010034236423413527,0.1344947114197652,4.685801473695213
SMALL,TOP20,CORE,Q,NODRIFT_G,0.745425437484149,0.728344534618311,0.12387790830202768,0.7500000000000002,0.7499999999999998,3.356291771121447e-17,2.220446049250313e-16,5.180839123310051
SMALL,TOP20,CORE,Q,NODRIFT_W,0.745425437484149,0.728344534618311,0.12387790830202768,0.75,0.7499999999999998,0.0,0.0,8.024988261040592
SMALL,TOP20,EXT,Q,DRIFT,0.993900583312199,0.9711354757208274,0.1651179780185809,1.0000000000000002,1.0000000000000002,9.429563079521951e-06,0.002644289062622089,6.238167266765848
SMALL,TOP20,EXT,Q,NODRIFT_G,0.993900583312199,0.9711260461577479,0.16517054440270357,1.0000000000000002,1.0000000000000002,4.396685906548775e-17,3.3306690738754696e-16,6.239074358813002
SMALL,TOP20,EXT,Q,NODRIFT_W,0.993900583312199,0.9711260461577479,0.16517054440270357,1.0,1.0000000000000002,0.0,0.0,10.698821979245029
SMALL,EWELIG,CORE,Q,DRIFT,0.7498097895003802,0.7518171556703456,0.011163620265555976,0.7916317604476284,0.7500000000000073,0.007497675685028397,0.11675831295691652,2.502196559370219
SMALL,EWELIG,CORE,Q,NODRIFT_G,0.7498097895003802,0.75,8.044184334411452e-17,0.7500000000000003,0.7500000000000073,3.108511841709797e-17,2.220446049250313e-16,2.840916013293721
SMALL,EWELIG,CORE,Q,NODRIFT_W,0.7498097895003802,0.75,5.232977824482029e-17,0.7500000000000002,0.7500000000000073,0.0,0.0,5.045068267778152
SMALL,EWELIG,EXT,Q,DRIFT,0.999746386000507,1.0,1.0600986675287874e-16,1.0000000000000004,1.00000000000001,5.2850332671098624e-17,4.440892098500626e-16,3.3204703620882166
SMALL,EWELIG,EXT,Q,NODRIFT_G,0.999746386000507,1.0,1.1520911384939604e-16,1.0000000000000004,1.00000000000001,5.2202726037409084e-17,4.440892098500626e-16,3.3204703620882166
SMALL,EWELIG,EXT,Q,NODRIFT_W,0.999746386000507,1.0,5.238948137689554e-17,1.0000000000000002,1.00000000000001,0.0,0.0,6.710933994232958
SMALL,BAND03,CORE,Q,DRIFT,0.41158628741833503,0.41332489982733045,0.14295613436355872,0.7127924278414219,0.6751269035532995,0.009715580931162628,0.13231305740336324,0.955555508607559
SMALL,BAND03,CORE,Q,NODRIFT_G,0.41158628741833503,0.41048332325324866,0.14360771355306864,0.6591296928327647,0.6751269035532995,2.268910958738927e-17,2.220446049250313e-16,1.3888423780663512
SMALL,BAND03,CORE,Q,NODRIFT_W,0.41158628741833503,0.41048332325324866,0.14360771355306864,0.6591296928327646,0.6751269035532995,0.0,0.0,2.473814527320803
SMALL,BAND03,EXT,Q,DRIFT,0.5487817165577805,0.5500563212303831,0.18937667766165678,0.9030037011686176,0.9001692047377282,0.009478347914934286,0.13346562311577037,1.271601219099361
SMALL,BAND03,EXT,Q,NODRIFT_G,0.5487817165577805,0.5473110976709982,0.19147695140409152,0.8788395904436861,0.9001692047377282,2.885369121188509e-17,2.220446049250313e-16,1.6886220116254107
SMALL,BAND03,EXT,Q,NODRIFT_W,0.5487817165577805,0.5473110976709982,0.19147695140409152,0.8788395904436859,0.9001692047377282,0.0,0.0,3.2657532014658703
