panel,book,cost,direction,k,phase,lam,turnover,bracketed,dSharpe,dCAGR,dMaxDD,TE_cad,TE_lam,dTE
small,EWALL,15.0,LAM->CAD,,,0.15,1.7024479570835658,True,-0.003744891381524784,-0.0007397132838547343,0.0038627013406375976,0.0035182228840398982,0.0006342345375890618,0.0028839883464508364
small,EWALL,15.0,LAM->CAD,,,0.1,1.7004644848228296,True,-0.0045739485052554985,-0.0008711429118641173,0.004222136055723247,0.003529989985563492,0.0007797978622352582,0.0027501921233282337
small,EWALL,15.0,LAM->CAD,,,0.06,1.6978164635887472,True,-0.006061910107440505,-0.001103139091936517,0.004970600731036223,0.0035456995749108683,0.0010088096189149456,0.0025368899559959227
small,EWALL,25.0,CAD->LAM,1.0,0.0,,3.68527073397293,False,,,,0.00517042295220716,,
small,EWALL,25.0,CAD->LAM,5.0,0.0,,1.708317933342362,True,0.0,0.0,0.0,0.0,0.0,0.0
small,EWALL,25.0,CAD->LAM,5.0,1.0,,1.712893124953253,False,,,,0.003881977882561062,,
small,EWALL,25.0,CAD->LAM,5.0,2.0,,1.7159640860278642,False,,,,0.004697996382745757,,
small,EWALL,25.0,CAD->LAM,5.0,3.0,,1.7148863977913964,False,,,,0.005068996074280662,,
small,EWALL,25.0,CAD->LAM,5.0,4.0,,1.7177759593901978,False,,,,0.003600441206242529,,
small,EWALL,25.0,CAD->LAM,21.0,0.0,,0.8836315468061016,False,,,,0.00777807133562977,,
small,EWALL,25.0,CAD->LAM,21.0,4.0,,0.8815954981040315,False,,,,0.007977510063779522,,
small,EWALL,25.0,CAD->LAM,21.0,8.0,,0.886327997710516,False,,,,0.00855954507690226,,
small,EWALL,25.0,CAD->LAM,21.0,13.0,,0.887181414792862,False,,,,0.008673684258424134,,
small,EWALL,25.0,CAD->LAM,21.0,17.0,,0.8879171715049915,False,,,,0.008840357344490332,,
small,EWALL,25.0,CAD->LAM,63.0,0.0,,0.5378017963299463,False,,,,0.015128344741547069,,
small,EWALL,25.0,CAD->LAM,63.0,13.0,,0.5421123743340148,False,,,,0.015211151467406186,,
small,EWALL,25.0,CAD->LAM,63.0,25.0,,0.5345469783530266,False,,,,0.015949277611466733,,
small,EWALL,25.0,CAD->LAM,63.0,38.0,,0.5217875189450951,False,,,,0.013812926102123604,,
small,EWALL,25.0,CAD->LAM,63.0,50.0,,0.5350641836305934,False,,,,0.01237573290666532,,
small,EWALL,25.0,LAM->CAD,,,1.0,1.708317933342362,True,-0.0030577586675269997,-0.0006413682117040465,0.003067378297160306,0.003483398799052343,0.0,0.003483398799052343
small,EWALL,25.0,LAM->CAD,,,0.7,1.7073178336743928,True,-0.003093654542407065,-0.0006430974604112738,0.00323825495676755,0.003489331967143303,0.00014737814948793105,0.0033419538176553717
small,EWALL,25.0,LAM->CAD,,,0.5,1.706622387667058,True,-0.003104268550293776,-0.0006409091771892028,0.00334022176265264,0.003493457753994211,0.00026426610210986606,0.003229191651884345
small,EWALL,25.0,LAM->CAD,,,0.35,1.7055378500894525,True,-0.0031303202948478326,-0.0006403754851168342,0.0034434119964885657,0.003499891856469181,0.0003758407524929358,0.0031240511039762452
small,EWALL,25.0,LAM->CAD,,,0.25,1.7044367524237842,True,-0.0032487423428805284,-0.0006556492402053221,0.0035644117362610417,0.0035064242029384483,0.00047616114789424076,0.0030302630550442075
small,EWALL,25.0,LAM->CAD,,,0.15,1.7024479570835658,True,-0.0037951746487956406,-0.0007402835612521919,0.0038385480987319642,0.0035182228840398982,0.0006342345375890618,0.0028839883464508364
small,EWALL,25.0,LAM->CAD,,,0.1,1.7004644848228296,True,-0.004622461026882352,-0.0008714926421490299,0.004196337869354638,0.003529989985563492,0.0007797978622352582,0.0027501921233282337
small,EWALL,25.0,LAM->CAD,,,0.06,1.6978164635887472,True,-0.006106568200408891,-0.0011030942850049075,0.00494162946617005,0.0035456995749108683,0.0010088096189149456,0.0025368899559959227
small,EWALL,50.0,CAD->LAM,1.0,0.0,,3.68527073397293,False,,,,0.00517042295220716,,
small,EWALL,50.0,CAD->LAM,5.0,0.0,,1.708317933342362,True,0.0,0.0,0.0,0.0,0.0,0.0
small,EWALL,50.0,CAD->LAM,5.0,1.0,,1.712893124953253,False,,,,0.003881977882561062,,
small,EWALL,50.0,CAD->LAM,5.0,2.0,,1.7159640860278642,False,,,,0.004697996382745757,,
small,EWALL,50.0,CAD->LAM,5.0,3.0,,1.7148863977913964,False,,,,0.005068996074280662,,
small,EWALL,50.0,CAD->LAM,5.0,4.0,,1.7177759593901978,False,,,,0.003600441206242529,,
small,EWALL,50.0,CAD->LAM,21.0,0.0,,0.8836315468061016,False,,,,0.00777807133562977,,
small,EWALL,50.0,CAD->LAM,21.0,4.0,,0.8815954981040315,False,,,,0.007977510063779522,,
small,EWALL,50.0,CAD->LAM,21.0,8.0,,0.886327997710516,False,,,,0.00855954507690226,,
small,EWALL,50.0,CAD->LAM,21.0,13.0,,0.887181414792862,False,,,,0.008673684258424134,,
small,EWALL,50.0,CAD->LAM,21.0,17.0,,0.8879171715049915,False,,,,0.008840357344490332,,
small,EWALL,50.0,CAD->LAM,63.0,0.0,,0.5378017963299463,False,,,,0.015128344741547069,,
small,EWALL,50.0,CAD->LAM,63.0,13.0,,0.5421123743340148,False,,,,0.015211151467406186,,
small,EWALL,50.0,CAD->LAM,63.0,25.0,,0.5345469783530266,False,,,,0.015949277611466733,,
small,EWALL,50.0,CAD->LAM,63.0,38.0,,0.5217875189450951,False,,,,0.013812926102123604,,
small,EWALL,50.0,CAD->LAM,63.0,50.0,,0.5350641836305934,False,,,,0.01237573290666532,,
small,EWALL,50.0,LAM->CAD,,,1.0,1.708317933342362,True,-0.0031863876956751414,-0.0006432317100217438,0.003015630881269271,0.003483398799052343,0.0,0.003483398799052343
small,EWALL,50.0,LAM->CAD,,,0.7,1.7073178336743928,True,-0.0032208595633045345,-0.000644945551121795,0.0031841743354444896,0.003489331967143303,0.00014737814948793105,0.0033419538176553717
small,EWALL,50.0,LAM->CAD,,,0.5,1.706622387667058,True,-0.0032301531817223728,-0.0006427569832887503,0.003285624374131102,0.003493457753994211,0.00026426610210986606,0.003229191651884345
small,EWALL,50.0,LAM->CAD,,,0.35,1.7055378500894525,True,-0.0032547231632743534,-0.0006422211794853555,0.003387109374839603,0.003499891856469181,0.0003758407524929358,0.0031240511039762452
small,EWALL,50.0,LAM->CAD,,,0.25,1.7044367524237842,True,-0.00337166397348887,-0.0006574355423219769,0.003507311597582663,0.0035064242029384483,0.00047616114789424076,0.0030302630550442075
small,EWALL,50.0,LAM->CAD,,,0.15,1.7024479570835658,True,-0.0039149279831035555,-0.0007417320798075722,0.003778664324894654,0.0035182228840398982,0.0006342345375890618,0.0028839883464508364
small,EWALL,50.0,LAM->CAD,,,0.1,1.7004644848228296,True,-0.004737757647076624,-0.0008723983007102032,0.004132378706069362,0.003529989985563492,0.0007797978622352582,0.0027501921233282337
small,EWALL,50.0,LAM->CAD,,,0.06,1.6978164635887472,True,-0.006212204391349174,-0.001103025687804321,0.0048698009059357505,0.0035456995749108683,0.0010088096189149456,0.0025368899559959227
small,TOP20,0.0,CAD->LAM,1.0,0.0,,38.1491637113264,False,,,,0.04878757744466898,,
small,TOP20,0.0,CAD->LAM,5.0,0.0,,16.012642575941204,True,0.0,0.0,0.0,0.0,0.0,0.0
small,TOP20,0.0,CAD->LAM,5.0,1.0,,16.002134646016568,True,-0.029889693163557052,-0.007184660934884873,-0.005333894413921958,0.0460599423218675,0.00015509410353214785,0.04590484821833535
small,TOP20,0.0,CAD->LAM,5.0,2.0,,15.961616697891,True,-0.010113629007562186,-0.0030080695666844792,0.00013706957643128126,0.05388765008989559,0.0007531276730903327,0.05313452241680526
small,TOP20,0.0,CAD->LAM,5.0,3.0,,15.939917224551454,True,-0.016941639944140885,-0.005171730475762387,0.01618656960193171,0.05520079197616944,0.0010734058238635168,0.054127386152305924
small,TOP20,0.0,CAD->LAM,5.0,4.0,,16.009852411195403,True,0.05962215815233385,0.014285344738905498,0.024975848561077874,0.04933916569734353,4.118205041911578e-05,0.04929798364692441
small,TOP20,0.0,CAD->LAM,21.0,0.0,,7.521580730754363,True,-0.015248945056187235,0.00010614145236448325,-0.025011102618549663,0.06892059228795833,0.05551263502482474,0.01340795726313359
small,TOP20,0.0,CAD->LAM,21.0,4.0,,7.510076675016401,True,-0.08428341415846341,-0.017010533675399925,-0.01471451614356667,0.06860656704070393,0.05558839648333037,0.013018170557373566
small,TOP20,0.0,CAD->LAM,21.0,8.0,,7.601126449266697,True,0.02772148276917552,0.010095933379314609,-0.007986987791021527,0.06947950304046188,0.05498877632754066,0.014490726712921224
small,TOP20,0.0,CAD->LAM,21.0,13.0,,7.510596716319532,True,0.03450517800486219,0.012983213235126245,-0.009068199941764776,0.07084893004927914,0.0555849716835462,0.015263958365732938
small,TOP20,0.0,CAD->LAM,21.0,17.0,,7.4627233817690035,True,-0.02982476190097838,-0.004687008868737297,-0.012519282584166735,0.07180383335455519,0.055900247768058485,0.015903585586496703
small,TOP20,0.0,CAD->LAM,63.0,0.0,,4.332915087718159,False,,,,0.09928175833126088,,
small,TOP20,0.0,CAD->LAM,63.0,13.0,,4.327879394439664,False,,,,0.10036274256178818,,
small,TOP20,0.0,CAD->LAM,63.0,25.0,,4.199506901582802,False,,,,0.09973345997373781,,
small,TOP20,0.0,CAD->LAM,63.0,38.0,,4.1573906710775965,False,,,,0.10396123195785614,,
small,TOP20,0.0,CAD->LAM,63.0,50.0,,4.211133330303752,False,,,,0.10077542656177228,,
small,TOP20,0.0,LAM->CAD,,,1.0,16.012642575941204,True,-0.0011824997449078056,8.853958436319531e-05,-0.007356493574899758,0.04090726756780855,0.0,0.04090726756780855
small,TOP20,0.0,LAM->CAD,,,0.7,15.154800753475207,True,0.027346968491458012,0.005945970173089343,-0.0036844702718140665,0.04374616774709126,0.01266150510918646,0.031084662637904797
small,TOP20,0.0,LAM->CAD,,,0.5,14.14375135724681,True,0.034098952348092015,0.0069063802535758445,-0.0019373770511463273,0.047214403346050815,0.02108168610126343,0.026132717244787385
small,TOP20,0.0,LAM->CAD,,,0.35,12.843425292261411,True,0.03197372880230931,0.00585156568290171,-0.00013306691856507236,0.05167495410218674,0.028365682428287995,0.023309271673898745
small,TOP20,0.0,LAM->CAD,,,0.25,11.520458463122315,True,0.026534231685918175,0.00413594402087214,0.0023992621458103214,0.05621317020733374,0.03452813376908594,0.021685036438247797
small,TOP20,0.0,LAM->CAD,,,0.15,9.588799167121493,True,0.017895793453441722,0.0015480363003436137,0.007433665228501696,0.06283940386163661,0.04351665973511041,0.019322744126526202
small,TOP20,0.0,LAM->CAD,,,0.1,8.223186904365626,True,0.013904511811658304,0.0001609837119560531,0.011656136916342263,0.0675239079835259,0.05089211612087545,0.016631791862650444
small,TOP20,0.0,LAM->CAD,,,0.06,6.709438536351085,True,0.02316338504151183,0.0010729833603969618,0.008656021657168778,0.07758785709982301,0.06086110330100948,0.016726753798813526
small,TOP20,5.0,CAD->LAM,1.0,0.0,,38.1491637113264,False,,,,0.04878757744466898,,
small,TOP20,5.0,CAD->LAM,5.0,0.0,,16.012642575941204,True,0.0,0.0,0.0,0.0,0.0,0.0
small,TOP20,5.0,CAD->LAM,5.0,1.0,,16.002134646016568,True,-0.02987074342958529,-0.007125630060898752,-0.00527978101119303,0.0460599423218675,0.00015509410353214785,0.04590484821833535
small,TOP20,5.0,CAD->LAM,5.0,2.0,,15.961616697891,True,-0.010157518264146126,-0.0029770227310587927,0.00021652693840695791,0.05388765008989559,0.0007531276730903327,0.05313452241680526
small,TOP20,5.0,CAD->LAM,5.0,3.0,,15.939917224551454,True,-0.017077440956803414,-0.0051193740259957154,0.01625457355054416,0.05520079197616944,0.0010734058238635168,0.054127386152305924
small,TOP20,5.0,CAD->LAM,5.0,4.0,,16.009852411195403,True,0.05983410399870004,0.014186644213872251,0.025038468236052935,0.04933916569734353,4.118205041911578e-05,0.04929798364692441
small,TOP20,5.0,CAD->LAM,21.0,0.0,,7.521580730754363,True,-0.014620506654310361,0.00011280733079330196,-0.02496285503467366,0.06892059228795833,0.05551263502482474,0.01340795726313359
small,TOP20,5.0,CAD->LAM,21.0,4.0,,7.510076675016401,True,-0.08383737098724431,-0.01694421046997066,-0.011619817959709955,0.06860656704070393,0.05558839648333037,0.013018170557373566
small,TOP20,5.0,CAD->LAM,21.0,8.0,,7.601126449266697,True,0.028159005223276412,0.01005501213186838,-0.007995144178495561,0.06947950304046188,0.05498877632754066,0.014490726712921224
small,TOP20,5.0,CAD->LAM,21.0,13.0,,7.510596716319532,True,0.035159668558339074,0.012935520999857647,-0.009124809365330444,0.07084893004927914,0.0555849716835462,0.015263958365732938
small,TOP20,5.0,CAD->LAM,21.0,17.0,,7.4627233817690035,True,-0.029412787597005052,-0.004663781579667597,-0.012543536435123515,0.07180383335455519,0.055900247768058485,0.015903585586496703
small,TOP20,5.0,CAD->LAM,63.0,0.0,,4.332915087718159,False,,,,0.09928175833126088,,
small,TOP20,5.0,CAD->LAM,63.0,13.0,,4.327879394439664,False,,,,0.10036274256178818,,
small,TOP20,5.0,CAD->LAM,63.0,25.0,,4.199506901582802,False,,,,0.09973345997373781,,
small,TOP20,5.0,CAD->LAM,63.0,38.0,,4.1573906710775965,False,,,,0.10396123195785614,,
small,TOP20,5.0,CAD->LAM,63.0,50.0,,4.211133330303752,False,,,,0.10077542656177228,,
small,TOP20,5.0,LAM->CAD,,,1.0,16.012642575941204,True,-0.0011847247693170804,8.053179471462224e-05,-0.007413298546326497,0.04090726756780855,0.0,0.04090726756780855
small,TOP20,5.0,LAM->CAD,,,0.7,15.154800753475207,True,0.027116767635472216,0.0058995762415998965,-0.0038006993713489146,0.04374616774709126,0.01266150510918646,0.031084662637904797
small,TOP20,5.0,LAM->CAD,,,0.5,14.14375135724681,True,0.03375044127494886,0.006861214798157045,-0.0021224625308425837,0.047214403346050815,0.02108168610126343,0.026132717244787385
small,TOP20,5.0,LAM->CAD,,,0.35,12.843425292261411,True,0.031556248234269946,0.005821771444831286,-0.00040615740528765487,0.05167495410218674,0.028365682428287995,0.023309271673898745
small,TOP20,5.0,LAM->CAD,,,0.25,11.520458463122315,True,0.02608309239252804,0.004121430903980872,0.002043080900893557,0.05621317020733374,0.03452813376908594,0.021685036438247797
small,TOP20,5.0,LAM->CAD,,,0.15,9.588799167121493,True,0.017419568457328727,0.0015474451952962598,0.006956838407070787,0.06283940386163661,0.04351665973511041,0.019322744126526202
small,TOP20,5.0,LAM->CAD,,,0.1,8.223186904365626,True,0.013408528320458912,0.00016203332573816454,0.011091127622937513,0.0675239079835259,0.05089211612087545,0.016631791862650444
small,TOP20,5.0,LAM->CAD,,,0.06,6.709438536351085,True,0.02260956025184857,0.001071620118146016,0.007932736270423235,0.07758785709982301,0.06086110330100948,0.016726753798813526
small,TOP20,10.0,CAD->LAM,1.0,0.0,,38.1491637113264,False,,,,0.04878757744466898,,
small,TOP20,10.0,CAD->LAM,5.0,0.0,,16.012642575941204,True,0.0,0.0,0.0,0.0,0.0,0.0
small,TOP20,10.0,CAD->LAM,5.0,1.0,,16.002134646016568,True,-0.029853933626554197,-0.007067077807753119,-0.005225724742980775,0.0460599423218675,0.00015509410353214785,0.04590484821833535
small,TOP20,10.0,CAD->LAM,5.0,2.0,,15.961616697891,True,-0.010212976589815015,-0.002946284979912811,0.0002959037669770792,0.05388765008989559,0.0007531276730903327,0.05313452241680526
small,TOP20,10.0,CAD->LAM,5.0,3.0,,15.939917224551454,True,-0.01723091699795387,-0.0050675285542448045,0.016322515268223425,0.05520079197616944,0.0010734058238635168,0.054127386152305924
small,TOP20,10.0,CAD->LAM,5.0,4.0,,16.009852411195403,True,0.060021443374199346,0.014088589685075426,0.02510098878764505,0.04933916569734353,4.118205041911578e-05,0.04929798364692441
small,TOP20,10.0,CAD->LAM,21.0,0.0,,7.521580730754363,True,-0.014011659076460181,0.00011819038411087224,-0.024914564453058397,0.06892059228795833,0.05551263502482474,0.01340795726313359
small,TOP20,10.0,CAD->LAM,21.0,4.0,,7.510076675016401,True,-0.08340592446493922,-0.01687934891463977,-0.00854004727667601,0.06860656704070393,0.05558839648333037,0.013018170557373566
small,TOP20,10.0,CAD->LAM,21.0,8.0,,7.601126449266697,True,0.02858256935144532,0.010012984602736807,-0.008003256597332753,0.06947950304046188,0.05498877632754066,0.014490726712921224
small,TOP20,10.0,CAD->LAM,21.0,13.0,,7.510596716319532,True,0.03579800915392062,0.012886757654672787,-0.009181375925222668,0.07084893004927914,0.0555849716835462,0.015263958365732938
small,TOP20,10.0,CAD->LAM,21.0,17.0,,7.4627233817690035,True,-0.02901928053244196,-0.0046418755707916814,-0.012567748006725776,0.07180383335455519,0.055900247768058485,0.015903585586496703
small,TOP20,10.0,CAD->LAM,63.0,0.0,,4.332915087718159,False,,,,0.09928175833126088,,
small,TOP20,10.0,CAD->LAM,63.0,13.0,,4.327879394439664,False,,,,0.10036274256178818,,
small,TOP20,10.0,CAD->LAM,63.0,25.0,,4.199506901582802,False,,,,0.09973345997373781,,
small,TOP20,10.0,CAD->LAM,63.0,38.0,,4.1573906710775965,False,,,,0.10396123195785614,,
small,TOP20,10.0,CAD->LAM,63.0,50.0,,4.211133330303752,False,,,,0.10077542656177228,,
small,TOP20,10.0,LAM->CAD,,,1.0,16.012642575941204,True,-0.0011758038046895125,7.246975592364868e-05,-0.0074891458239140785,0.04090726756780855,0.0,0.04090726756780855
small,TOP20,10.0,LAM->CAD,,,0.7,15.154800753475207,True,0.02689831335786741,0.005851915280078612,-0.003916574379841109,0.04374616774709126,0.01266150510918646,0.031084662637904797
small,TOP20,10.0,LAM->CAD,,,0.5,14.14375135724681,True,0.03341493637517101,0.006813231620572485,-0.0023068422355799756,0.047214403346050815,0.02108168610126343,0.026132717244787385
small,TOP20,10.0,LAM->CAD,,,0.35,12.843425292261411,True,0.031153148023212784,0.005787918458438263,-0.000678092152915144,0.05167495410218674,0.028365682428287995,0.023309271673898745
small,TOP20,10.0,LAM->CAD,,,0.25,11.520458463122315,True,0.025647389400386578,0.004102590668319583,0.0016885053475775846,0.05621317020733374,0.03452813376908594,0.021685036438247797
small,TOP20,10.0,LAM->CAD,,,0.15,9.588799167121493,True,0.016959672352142463,0.0015439759169975364,0.006482269130597906,0.06283940386163661,0.04351665973511041,0.019322744126526202
small,TOP20,10.0,LAM->CAD,,,0.1,8.223186904365626,True,0.012929104732607222,0.0001625456150936011,0.010528834878342441,0.0675239079835259,0.05089211612087545,0.016631791862650444
small,TOP20,10.0,LAM->CAD,,,0.06,6.709438536351085,True,0.02207196017249413,0.0010708087050443904,0.007212435006138718,0.07758785709982301,0.06086110330100948,0.016726753798813526
small,TOP20,15.0,CAD->LAM,1.0,0.0,,38.1491637113264,False,,,,0.04878757744466898,,
small,TOP20,15.0,CAD->LAM,5.0,0.0,,16.012642575941204,True,0.0,0.0,0.0,0.0,0.0,0.0
small,TOP20,15.0,CAD->LAM,5.0,1.0,,16.002134646016568,True,-0.029839258292122972,-0.007009000350837291,-0.005171725579620701,0.0460599423218675,0.00015509410353214785,0.04590484821833535
small,TOP20,15.0,CAD->LAM,5.0,2.0,,15.961616697891,True,-0.01027997879447351,-0.0029158533628159955,0.0003752000995039251,0.05388765008989559,0.0007531276730903327,0.05313452241680526
small,TOP20,15.0,CAD->LAM,5.0,3.0,,15.939917224551454,True,-0.017402018307147715,-0.005016189269674426,0.01639039477699078,0.05520079197616944,0.0010734058238635168,0.054127386152305924
small,TOP20,15.0,CAD->LAM,5.0,4.0,,16.009852411195403,True,0.06018414588289056,0.013991177208787758,0.025163410289847365,0.04933916569734353,4.118205041911578e-05,0.04929798364692441
small,TOP20,15.0,CAD->LAM,21.0,0.0,,7.521580730754363,True,-0.013421282705395332,0.00012230376342628468,-0.024866230879899698,0.06892059228795833,0.05551263502482474,0.01340795726313359
small,TOP20,15.0,CAD->LAM,21.0,4.0,,7.510076675016401,True,-0.08298792419314949,-0.016815935436355234,-0.003122407097973512,0.06860656704070393,0.05558839648333037,0.013018170557373566
small,TOP20,15.0,CAD->LAM,21.0,8.0,,7.601126449266697,True,0.028993376201152166,0.009969863563488862,-0.008011325053929375,0.06947950304046188,0.05498877632754066,0.014490726712921224
small,TOP20,15.0,CAD->LAM,21.0,13.0,,7.510596716319532,True,0.03642130440981661,0.012836935573849906,-0.006802240268842685,0.07084893004927914,0.0555849716835462,0.015263958365732938
small,TOP20,15.0,CAD->LAM,21.0,17.0,,7.4627233817690035,True,-0.02864309227042694,-0.0046212777784532255,-0.012591917305020961,0.07180383335455519,0.055900247768058485,0.015903585586496703
small,TOP20,15.0,CAD->LAM,63.0,0.0,,4.332915087718159,False,,,,0.09928175833126088,,
small,TOP20,15.0,CAD->LAM,63.0,13.0,,4.327879394439664,False,,,,0.10036274256178818,,
small,TOP20,15.0,CAD->LAM,63.0,25.0,,4.199506901582802,False,,,,0.09973345997373781,,
small,TOP20,15.0,CAD->LAM,63.0,38.0,,4.1573906710775965,False,,,,0.10396123195785614,,
small,TOP20,15.0,CAD->LAM,63.0,50.0,,4.211133330303752,False,,,,0.10077542656177228,,
small,TOP20,15.0,LAM->CAD,,,1.0,16.012642575941204,True,-0.0011557303508462624,6.435810381344442e-05,-0.007564205327657281,0.04090726756780855,0.0,0.04090726756780855
small,TOP20,15.0,LAM->CAD,,,0.7,15.154800753475207,True,0.026691290595392103,0.005803015251804655,-0.004126057561585517,0.04374616774709126,0.01266150510918646,0.031084662637904797
small,TOP20,15.0,LAM->CAD,,,0.5,14.14375135724681,True,0.03309181759212254,0.006762486295852604,-0.0026988772732098876,0.047214403346050815,0.02108168610126343,0.026132717244787385
small,TOP20,15.0,LAM->CAD,,,0.35,12.843425292261411,True,0.030763511682854627,0.005750081546530061,-0.001304362366926215,0.05167495410218674,0.028365682428287995,0.023309271673898745
small,TOP20,15.0,LAM->CAD,,,0.25,11.520458463122315,True,0.025226011299823492,0.004079499676287707,0.0008303524155441333,0.05621317020733374,0.03452813376908594,0.021685036438247797
small,TOP20,15.0,LAM->CAD,,,0.15,9.588799167121493,True,0.016514881240177637,0.001537678023718847,0.0052862097572196065,0.06283940386163661,0.04351665973511041,0.019322744126526202
small,TOP20,15.0,LAM->CAD,,,0.1,8.223186904365626,True,0.012465043575707213,0.00016253324570753014,0.009090993907704237,0.0675239079835259,0.05089211612087545,0.016631791862650444
small,TOP20,15.0,LAM->CAD,,,0.06,6.709438536351085,True,0.02154951816544315,0.001070544056734568,0.0057747772260463015,0.07758785709982301,0.06086110330100948,0.016726753798813526
small,TOP20,25.0,CAD->LAM,1.0,0.0,,38.1491637113264,False,,,,0.04878757744466898,,
small,TOP20,25.0,CAD->LAM,5.0,0.0,,16.012642575941204,True,0.0,0.0,0.0,0.0,0.0,0.0
small,TOP20,25.0,CAD->LAM,5.0,1.0,,16.002134646016568,True,-0.02981628305767936,-0.006894254677407535,-0.005063898448831983,0.0460599423218675,0.00015509410353214785,0.04590484821833535
small,TOP20,25.0,CAD->LAM,5.0,2.0,,15.961616697891,True,-0.010448485781928474,-0.0028558968636697574,0.0005335514258357765,0.05388765008989559,0.0007531276730903327,0.05313452241680526
small,TOP20,25.0,CAD->LAM,5.0,3.0,,15.939917224551454,True,-0.017796854328628875,-0.004915010314000892,0.026291044832095822,0.05520079197616944,0.0010734058238635168,0.054127386152305924
small,TOP20,25.0,CAD->LAM,5.0,4.0,,16.009852411195403,True,0.06043557699262814,0.01379826274771552,0.035947373930831084,0.04933916569734353,4.118205041911578e-05,0.04929798364692441
small,TOP20,25.0,CAD->LAM,21.0,0.0,,7.521580730754363,True,-0.012291441980673667,0.00012677367313530807,-0.024769434783735944,0.06892059228795833,0.05551263502482474,0.01340795726313359
small,TOP20,25.0,CAD->LAM,21.0,4.0,,7.510076675016401,True,-0.08218764767104592,-0.016693398852791932,0.012002048473799931,0.06860656704070393,0.05558839648333037,0.013018170557373566
small,TOP20,25.0,CAD->LAM,21.0,8.0,,7.601126449266697,True,0.029781529575870214,0.009880391605980532,-0.00802733010598855,0.06947950304046188,0.05498877632754066,0.014490726712921224
small,TOP20,25.0,CAD->LAM,21.0,13.0,,7.510596716319532,True,0.037627190743835914,0.012734164284686711,-5.790377728381868e-05,0.07084893004927914,0.0555849716835462,0.015263958365732938
small,TOP20,25.0,CAD->LAM,21.0,17.0,,7.4627233817690035,True,-0.027938057647272307,-0.004583955011226756,-0.012640129105881692,0.07180383335455519,0.055900247768058485,0.015903585586496703
small,TOP20,25.0,CAD->LAM,63.0,0.0,,4.332915087718159,False,,,,0.09928175833126088,,
small,TOP20,25.0,CAD->LAM,63.0,13.0,,4.327879394439664,False,,,,0.10036274256178818,,
small,TOP20,25.0,CAD->LAM,63.0,25.0,,4.199506901582802,False,,,,0.09973345997373781,,
small,TOP20,25.0,CAD->LAM,63.0,38.0,,4.1573906710775965,False,,,,0.10396123195785614,,
small,TOP20,25.0,CAD->LAM,63.0,50.0,,4.211133330303752,False,,,,0.10077542656177228,,
small,TOP20,25.0,LAM->CAD,,,1.0,16.012642575941204,True,-0.0010821272440989516,4.800385786105088e-05,-0.011791893291242472,0.04090726756780855,0.0,0.04090726756780855
small,TOP20,25.0,LAM->CAD,,,0.7,15.154800753475207,True,0.02631025466626491,0.005701608046480691,-0.00835209117986313,0.04374616774709126,0.01266150510918646,0.031084662637904797
small,TOP20,25.0,LAM->CAD,,,0.5,14.14375135724681,True,0.03248023524388266,0.006652928084354082,-0.006951992912591742,0.047214403346050815,0.02108168610126343,0.026132717244787385
small,TOP20,25.0,LAM->CAD,,,0.35,12.843425292261411,True,0.030020943904072617,0.0056627508130870224,-0.005591220515795636,0.05167495410218674,0.028365682428287995,0.023309271673898745
small,TOP20,25.0,LAM->CAD,,,0.25,11.520458463122315,True,0.024421765203745838,0.004020866500606887,-0.003477997527399246,0.05621317020733374,0.03452813376908594,0.021685036438247797
small,TOP20,25.0,LAM->CAD,,,0.15,9.588799167121493,True,0.015665701533004173,0.001516791852550048,0.0009477938073846892,0.06283940386163661,0.04351665973511041,0.019322744126526202
small,TOP20,25.0,LAM->CAD,,,0.1,8.223186904365626,True,0.011578202793626646,0.0001609843663671756,0.0047255286288276355,0.0675239079835259,0.05089211612087545,0.016631791862650444
small,TOP20,25.0,LAM->CAD,,,0.06,6.709438536351085,True,0.020545826896359864,0.0010716349525253382,0.001957685807046139,0.07758785709982301,0.06086110330100948,0.016726753798813526
small,TOP20,50.0,CAD->LAM,1.0,0.0,,38.1491637113264,False,,,,0.04878757744466898,,
small,TOP20,50.0,CAD->LAM,5.0,0.0,,16.012642575941204,True,0.0,0.0,0.0,0.0,0.0,0.0
small,TOP20,50.0,CAD->LAM,5.0,1.0,,16.002134646016568,True,-0.02979558212331279,-0.0066154374375945735,0.06339510873843646,0.0460599423218675,0.00015509410353214785,0.04590484821833535
small,TOP20,50.0,CAD->LAM,5.0,2.0,,15.961616697891,True,-0.011068925637081894,-0.0027111615658656912,0.0026660387529506835,0.05388765008989559,0.0007531276730903327,0.05313452241680526
small,TOP20,50.0,CAD->LAM,5.0,3.0,,15.939917224551454,True,-0.019087245931129315,-0.004670594052604102,0.0337008716848341,0.05520079197616944,0.0010734058238635168,0.054127386152305924
small,TOP20,50.0,CAD->LAM,5.0,4.0,,16.009852411195403,True,0.060633123921717935,0.013326940623474268,0.040949851130448855,0.04933916569734353,4.118205041911578e-05,0.04929798364692441
small,TOP20,50.0,CAD->LAM,21.0,0.0,,7.521580730754363,True,-0.009710939659139273,0.00011663321696708806,-0.01534972839893256,0.06892059228795833,0.05551263502482474,0.01340795726313359
