panel,arm,bps,real_gross,turn_yr,CAGR,Sharpe,MaxDD,H1,H2,IS_Sharpe,OOS_Sharpe,OOS_CAGR,OOS_MaxDD,ov_all,ov_elig,fail4a,fail4b,n
SMALL439+SPY,NORM240,10,0.7500307044345335,13.346500221321586,0.036757404568637186,0.33670375989122187,-0.40137458619257216,0.4348670034722876,0.263568557707039,0.42093233940215635,0.2919959366917836,0.03156239158221075,-0.40137458619257294,0.3922229250293691,0.9393583517391416,"H1,H2,DD","H1,H2,OOS,DD,CAGR",240.0
SMALL439+SPY,NORM240,25,0.7500307044345335,13.346500221321586,0.016183092323207138,0.18704274753933592,-0.4213027550227386,0.29338263896833183,0.10561349582828808,0.28087640635260697,0.13669971122281036,0.009327061723162222,-0.4213027550227393,0.3922229250293691,0.9393583517391416,"H1,H2,DD","H1,H2,OOS,DD,CAGR",240.0
U56,EW_ALL,0,0.7502297496579479,0.828443130785896,0.133634373000306,1.1311466928246827,-0.22511403539334784,1.19733917049521,1.0790258371914427,1.117067877001183,1.142875551090284,0.13914970573908225,-0.2251140353933475,1.0,0.6528365836494353,"H1,H2,DD",DD,
U56,EW_ALL,10,0.7502297496579479,0.828443130785896,0.132695611497607,1.1240348445494415,-0.22525890947548477,1.1901343237555249,1.0719568324911295,1.1099711173381261,1.1357457661990908,0.13817415675493683,-0.22525890947548444,1.0,0.6528365836494353,"H1,H2,DD",DD,
U56,EW_ALL,25,0.7502297496579479,0.828443130785896,0.13128889455610704,1.1133658809928635,-0.2254761817775679,1.1793263208835163,1.0613518094908136,1.0993254577204428,1.125049412500613,0.13671236509806106,-0.22547618177756767,1.0,0.6528365836494353,"H1,H2,DD",DD,
U56,EW_ELIG,0,0.7502096327378043,8.213701271378518,0.11305401987004093,1.1323917267232175,-0.15769541974661017,1.149344136045562,1.120447411552795,1.0517379583685529,1.1961725257916478,0.12276378005869248,-0.1576954197466104,0.6528365836494353,0.9466666666666667,"H1,H2,DD",,
U56,EW_ELIG,10,0.7502096327378043,8.213701271378518,0.10395031090345785,1.049155284881553,-0.1587470651913665,1.0672230940320016,1.0359678470124705,0.9680094673192272,1.1132972039271836,0.1134146181257163,-0.15874706519136683,0.6528365836494353,0.9466666666666667,"H1,H2,DD",CAGR,
U56,EW_ELIG,25,0.7502096327378043,8.213701271378518,0.09042900623001571,0.9239665671603523,-0.1611354215488201,0.9437348396754419,0.9088933394753265,0.8421485081741257,0.9885997681100179,0.09953119500223595,-0.16113542154882043,0.6528365836494353,0.9466666666666667,"H1,H2,DD","H1,CAGR",
U56,NORM5,0,0.7503990969476793,18.50682676951174,0.1834877599586191,1.0236046678970678,-0.20535832784656416,0.99872038600775,1.0519094934940172,0.9902136934153207,1.0520814627767927,0.20186346597780003,-0.20535832784656416,0.08649711450243054,0.1566498765849318,"H1,H2,DD",DD,5.0
U56,NORM5,10,0.7503990969476793,18.50682676951174,0.16180663459267053,0.9212982621356408,-0.21508779934709876,0.8869671767269011,0.9567126321357526,0.8800334760721209,0.9548649157256923,0.17956737261751532,-0.2150877993470982,0.08649711450243054,0.1566498765849318,"H1,H2,DD","H1,DD",5.0
U56,NORM5,25,0.7503990969476793,18.50682676951174,0.13000713067022618,0.7673979827153918,-0.23257256077396904,0.7188555826652729,0.8135064925471623,0.7142876322049375,0.8086210483326352,0.14687521891146638,-0.2325725607739686,0.08649711450243054,0.1566498765849318,"H1,H2,DD","H1,H2,OOS,DD",5.0
U56,NORM10,0,0.7503119742244475,14.686610824760175,0.14747039338191392,1.0326549506563756,-0.1747357284419594,1.0133164858274515,1.0557341335780845,0.9625122379824403,1.0870820303774928,0.16591856817879425,-0.1747357284419594,0.1719985193229395,0.29877792911992146,"H1,H2,DD",,10.0
U56,NORM10,10,0.7503119742244475,14.686610824760175,0.13075815842605842,0.9304560126265974,-0.1753816847361246,0.9033548071341638,0.959397455748533,0.8540256684012729,0.9889767297062282,0.14862635585474715,-0.1753816847361248,0.1719985193229395,0.29877792911992146,"H1,H2,DD",H1,10.0
U56,NORM10,25,0.7503119742244475,14.686610824760175,0.10613393813112326,0.776684383304833,-0.1763501391316804,0.7378762999371137,0.8144634966801132,0.6908003337234173,0.84136185434665,0.1231562372253967,-0.17635013913168007,0.1719985193229395,0.29877792911992146,"H1,H2,DD","H1,H2,OOS,CAGR",10.0
U56,NORM20,0,0.750284174969652,10.996244326314217,0.1403482924152546,1.1550945119504794,-0.18220028691098467,1.1645561668334434,1.1544365333706246,1.0729420120144237,1.2185888239504739,0.15733762786574812,-0.1822002869109849,0.3341709258344393,0.5387072225386003,"H1,H2,DD",,20.0
U56,NORM20,10,0.750284174969652,10.996244326314217,0.12788473268230716,1.0635401451844069,-0.1830834120957816,1.0681705978899192,1.0663901636788569,0.9759423221787984,1.1306969648831253,0.14453582507655938,-0.1830834120957816,0.3341709258344393,0.5387072225386003,"H1,H2,DD",,20.0
U56,NORM20,25,0.750284174969652,10.996244326314217,0.10943777126607523,0.9258528454347059,-0.18440704734541347,0.9231790939009948,0.9340027555681947,0.8300734348994079,0.9985107854581101,0.1255911712390665,-0.1844070473454137,0.3341709258344393,0.5387072225386003,"H1,H2,DD",H1,20.0
U56,NORM30,0,0.7502490571984403,9.285044080629527,0.12561041561370279,1.13819903680193,-0.17360019839532514,1.1073787304823186,1.1699713447760878,1.0110742492126057,1.2360423669917706,0.14311687572271792,-0.17360019839532537,0.48100968273120576,0.7350041829656556,"H1,H2,DD",,30.0
U56,NORM30,10,0.7502490571984403,9.285044080629527,0.11521133306846476,1.0531647464789682,-0.17467887641809232,1.0207638679800624,1.085937731578187,0.9231837953203341,1.1530281549466133,0.13241287803605872,-0.17467887641809188,0.48100968273120576,0.7350041829656556,"H1,H2,DD",,30.0
U56,NORM30,25,0.7502490571984403,9.285044080629527,0.09978710293072557,0.9252885285705955,-0.17629547172495286,0.8905065177310817,0.9595688731410764,0.791048327677229,1.0281637632359033,0.1165387344878277,-0.17629547172495286,0.48100968273120576,0.7350041829656556,"H1,H2,DD","H1,CAGR",30.0
U56,NORM40,0,0.750222130876945,8.42827545205563,0.11666682476162893,1.1334439995013694,-0.1655209969035767,1.1320148872882014,1.1386468544601323,1.0252631061990487,1.2179627987033557,0.130049809549458,-0.1655209969035767,0.603505828015461,0.889356530451297,"H1,H2,DD",,40.0
U56,NORM40,10,0.750222130876945,8.42827545205563,0.10729700779081641,1.050667150774288,-0.1666344983733371,1.0499236718042733,1.0549640595061787,0.9415331953128371,1.1358620011999532,0.12036735688960354,-0.16663449837333733,0.603505828015461,0.889356530451297,"H1,H2,DD",,40.0
U56,NORM40,25,0.750222130876945,8.42827545205563,0.0933842975655288,0.9261640476895078,-0.16830341290188067,0.9264811237960042,0.929076887652877,0.8156665813538626,1.012324398808312,0.10599351336183815,-0.16830341290188044,0.603505828015461,0.889356530451297,"H1,H2,DD","H1,CAGR",40.0
U56,NORM50,0,0.7502105077950313,8.20938017860864,0.11334221380826603,1.134580935360607,-0.15769541974661017,1.1493771542236881,1.1246180561224883,1.0514231777643603,1.2003046709804543,0.12331986458720134,-0.1576954197466104,0.6517489298636685,0.9455124160437346,"H1,H2,DD",,50.0
U56,NORM50,10,0.7502105077950313,8.20938017860864,0.10424098684272476,1.0514279861059297,-0.15874706519136672,1.0672585714387703,1.0402916081080005,0.9676694167202566,1.1175973449903553,0.1139774616779643,-0.1587470651913665,0.6517489298636685,0.9455124160437346,"H1,H2,DD",CAGR,50.0
U56,NORM50,25,0.7502105077950313,8.20938017860864,0.09072329431033332,0.9263621226096549,-0.1611354215488212,0.9437739821137623,0.9134423997707414,0.841770738628421,0.9931476976527647,0.10010389682173515,-0.16113542154882066,0.6517489298636685,0.9455124160437346,"H1,H2,DD","H1,CAGR",50.0
U56,NORM60,0,0.7502096327378043,8.213701271378518,0.11305401987004093,1.1323917267232175,-0.15769541974661017,1.149344136045562,1.120447411552795,1.0517379583685529,1.1961725257916478,0.12276378005869248,-0.1576954197466104,0.6528365836494353,0.9466666666666667,"H1,H2,DD",,60.0
U56,NORM60,10,0.7502096327378043,8.213701271378518,0.10395031090345785,1.049155284881553,-0.1587470651913665,1.0672230940320016,1.0359678470124705,0.9680094673192272,1.1132972039271836,0.1134146181257163,-0.15874706519136683,0.6528365836494353,0.9466666666666667,"H1,H2,DD",CAGR,60.0
U56,NORM60,25,0.7502096327378043,8.213701271378518,0.09042900623001571,0.9239665671603523,-0.1611354215488201,0.9437348396754419,0.9088933394753265,0.8421485081741257,0.9885997681100179,0.09953119500223595,-0.16113542154882043,0.6528365836494353,0.9466666666666667,"H1,H2,DD","H1,CAGR",60.0
U56,NORM75,0,0.7502096327378043,8.213701271378518,0.11305401987004093,1.1323917267232175,-0.15769541974661017,1.149344136045562,1.120447411552795,1.0517379583685529,1.1961725257916478,0.12276378005869248,-0.1576954197466104,0.6528365836494353,0.9466666666666667,"H1,H2,DD",,75.0
U56,NORM75,10,0.7502096327378043,8.213701271378518,0.10395031090345785,1.049155284881553,-0.1587470651913665,1.0672230940320016,1.0359678470124705,0.9680094673192272,1.1132972039271836,0.1134146181257163,-0.15874706519136683,0.6528365836494353,0.9466666666666667,"H1,H2,DD",CAGR,75.0
U56,NORM75,25,0.7502096327378043,8.213701271378518,0.09042900623001571,0.9239665671603523,-0.1611354215488201,0.9437348396754419,0.9088933394753265,0.8421485081741257,0.9885997681100179,0.09953119500223595,-0.16113542154882043,0.6528365836494353,0.9466666666666667,"H1,H2,DD","H1,CAGR",75.0
U56,NORM90,0,0.7502096327378043,8.213701271378518,0.11305401987004093,1.1323917267232175,-0.15769541974661017,1.149344136045562,1.120447411552795,1.0517379583685529,1.1961725257916478,0.12276378005869248,-0.1576954197466104,0.6528365836494353,0.9466666666666667,"H1,H2,DD",,90.0
U56,NORM90,10,0.7502096327378043,8.213701271378518,0.10395031090345785,1.049155284881553,-0.1587470651913665,1.0672230940320016,1.0359678470124705,0.9680094673192272,1.1132972039271836,0.1134146181257163,-0.15874706519136683,0.6528365836494353,0.9466666666666667,"H1,H2,DD",CAGR,90.0
U56,NORM90,25,0.7502096327378043,8.213701271378518,0.09042900623001571,0.9239665671603523,-0.1611354215488201,0.9437348396754419,0.9088933394753265,0.8421485081741257,0.9885997681100179,0.09953119500223595,-0.16113542154882043,0.6528365836494353,0.9466666666666667,"H1,H2,DD","H1,CAGR",90.0
U56,NORM120,0,0.7502096327378043,8.213701271378518,0.11305401987004093,1.1323917267232175,-0.15769541974661017,1.149344136045562,1.120447411552795,1.0517379583685529,1.1961725257916478,0.12276378005869248,-0.1576954197466104,0.6528365836494353,0.9466666666666667,"H1,H2,DD",,120.0
U56,NORM120,10,0.7502096327378043,8.213701271378518,0.10395031090345785,1.049155284881553,-0.1587470651913665,1.0672230940320016,1.0359678470124705,0.9680094673192272,1.1132972039271836,0.1134146181257163,-0.15874706519136683,0.6528365836494353,0.9466666666666667,"H1,H2,DD",CAGR,120.0
U56,NORM120,25,0.7502096327378043,8.213701271378518,0.09042900623001571,0.9239665671603523,-0.1611354215488201,0.9437348396754419,0.9088933394753265,0.8421485081741257,0.9885997681100179,0.09953119500223595,-0.16113542154882043,0.6528365836494353,0.9466666666666667,"H1,H2,DD","H1,CAGR",120.0
U56,NORM150,0,0.7502096327378043,8.213701271378518,0.11305401987004093,1.1323917267232175,-0.15769541974661017,1.149344136045562,1.120447411552795,1.0517379583685529,1.1961725257916478,0.12276378005869248,-0.1576954197466104,0.6528365836494353,0.9466666666666667,"H1,H2,DD",,150.0
U56,NORM150,10,0.7502096327378043,8.213701271378518,0.10395031090345785,1.049155284881553,-0.1587470651913665,1.0672230940320016,1.0359678470124705,0.9680094673192272,1.1132972039271836,0.1134146181257163,-0.15874706519136683,0.6528365836494353,0.9466666666666667,"H1,H2,DD",CAGR,150.0
U56,NORM150,25,0.7502096327378043,8.213701271378518,0.09042900623001571,0.9239665671603523,-0.1611354215488201,0.9437348396754419,0.9088933394753265,0.8421485081741257,0.9885997681100179,0.09953119500223595,-0.16113542154882043,0.6528365836494353,0.9466666666666667,"H1,H2,DD","H1,CAGR",150.0
U56,NORM180,0,0.7502096327378043,8.213701271378518,0.11305401987004093,1.1323917267232175,-0.15769541974661017,1.149344136045562,1.120447411552795,1.0517379583685529,1.1961725257916478,0.12276378005869248,-0.1576954197466104,0.6528365836494353,0.9466666666666667,"H1,H2,DD",,180.0
U56,NORM180,10,0.7502096327378043,8.213701271378518,0.10395031090345785,1.049155284881553,-0.1587470651913665,1.0672230940320016,1.0359678470124705,0.9680094673192272,1.1132972039271836,0.1134146181257163,-0.15874706519136683,0.6528365836494353,0.9466666666666667,"H1,H2,DD",CAGR,180.0
U56,NORM180,25,0.7502096327378043,8.213701271378518,0.09042900623001571,0.9239665671603523,-0.1611354215488201,0.9437348396754419,0.9088933394753265,0.8421485081741257,0.9885997681100179,0.09953119500223595,-0.16113542154882043,0.6528365836494353,0.9466666666666667,"H1,H2,DD","H1,CAGR",180.0
U56,NORM240,0,0.7502096327378043,8.213701271378518,0.11305401987004093,1.1323917267232175,-0.15769541974661017,1.149344136045562,1.120447411552795,1.0517379583685529,1.1961725257916478,0.12276378005869248,-0.1576954197466104,0.6528365836494353,0.9466666666666667,"H1,H2,DD",,240.0
U56,NORM240,10,0.7502096327378043,8.213701271378518,0.10395031090345785,1.049155284881553,-0.1587470651913665,1.0672230940320016,1.0359678470124705,0.9680094673192272,1.1132972039271836,0.1134146181257163,-0.15874706519136683,0.6528365836494353,0.9466666666666667,"H1,H2,DD",CAGR,240.0
U56,NORM240,25,0.7502096327378043,8.213701271378518,0.09042900623001571,0.9239665671603523,-0.1611354215488201,0.9437348396754419,0.9088933394753265,0.8421485081741257,0.9885997681100179,0.09953119500223595,-0.16113542154882043,0.6528365836494353,0.9466666666666667,"H1,H2,DD","H1,CAGR",240.0
