panel,book,lam,cost,selector,f,sleeve,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,SPY_CAGR,SPY_Sharpe,SPY_MaxDD,V2_CAGR,V2_Sharpe,V2_MaxDD,beats_SPY,beats_V2,OOS_4b,OOS_4a
u56,TOP20,1.0,50.0,S0_ISsharpe,0.35,TLT,0.0702650383735719,0.6771939227863684,-0.20998031252369675,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.08701349791686863,1.1804580613683542,-0.12155433986760933,False,False,False,False
u56,TOP20,1.0,50.0,S1_IS4b,0.35,TLT,0.0702650383735719,0.6771939227863684,-0.20998031252369675,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.08701349791686863,1.1804580613683542,-0.12155433986760933,False,False,False,False
u56,TOP20,1.0,50.0,S2_minSleeveDD,0.05,CASH,0.11898962947366587,0.9106318435791021,-0.215223545668615,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.08701349791686863,1.1804580613683542,-0.12155433986760933,True,False,False,False
u56,TOP20,1.0,50.0,S3_maxSleeveCAGR,0.05,SPY1,0.12094006923044565,0.8898113158028561,-0.22952030074664742,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.08701349791686863,1.1804580613683542,-0.12155433986760933,True,False,False,False
u56,TOP20,1.0,50.0,S4_ISsharpe_fpos,0.35,TLT,0.0702650383735719,0.6771939227863684,-0.20998031252369675,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.08701349791686863,1.1804580613683542,-0.12155433986760933,False,False,False,False
broad,EWALL,0.06,0.0,S0_ISsharpe,0.5,BOND2,0.08042892350782194,0.9799360255717011,-0.17470442050473578,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.08210528304142994,1.1481353293632484,-0.12211398589281497,True,False,False,False
broad,EWALL,0.06,0.0,S1_IS4b,0.45,TLT,0.08595786239650027,0.9611301163180063,-0.18756334875990532,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.08210528304142994,1.1481353293632484,-0.12211398589281497,True,False,False,False
broad,EWALL,0.06,0.0,S2_minSleeveDD,0.05,CASH,0.1331894459115277,1.1088010839708229,-0.24209454928221874,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.08210528304142994,1.1481353293632484,-0.12211398589281497,True,False,False,False
broad,EWALL,0.06,0.0,S3_maxSleeveCAGR,0.05,SPY1,0.13898888276520105,1.0973971943517475,-0.2539912192478474,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.08210528304142994,1.1481353293632484,-0.12211398589281497,True,False,False,False
broad,EWALL,0.06,0.0,S4_ISsharpe_fpos,0.5,BOND2,0.08042892350782194,0.9799360255717011,-0.17470442050473578,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.08210528304142994,1.1481353293632484,-0.12211398589281497,True,False,False,False
broad,EWALL,0.06,5.0,S0_ISsharpe,0.5,BOND2,0.07799997263824676,0.9524455702838026,-0.17600634389637615,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.08096874887198946,1.1333248961415148,-0.12226096695787714,True,False,False,False
broad,EWALL,0.06,5.0,S1_IS4b,0.45,TLT,0.08362571234102623,0.9371350402694955,-0.18931959996745074,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.08096874887198946,1.1333248961415148,-0.12226096695787714,True,False,False,False
broad,EWALL,0.06,5.0,S2_minSleeveDD,0.05,CASH,0.13270009055753862,1.1051680956257455,-0.24216136993544812,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.08096874887198946,1.1333248961415148,-0.12226096695787714,True,False,False,False
broad,EWALL,0.06,5.0,S3_maxSleeveCAGR,0.05,SPY1,0.13840839262110527,1.0933399942172564,-0.25407437987276826,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.08096874887198946,1.1333248961415148,-0.12226096695787714,True,False,False,False
broad,EWALL,0.06,5.0,S4_ISsharpe_fpos,0.5,BOND2,0.07799997263824676,0.9524455702838026,-0.17600634389637615,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.08096874887198946,1.1333248961415148,-0.12226096695787714,True,False,False,False
broad,EWALL,0.06,10.0,S0_ISsharpe,0.5,BOND2,0.07557617416752871,0.9249300349601625,-0.17730633931220685,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07983337481604291,1.1185082795688415,-0.12240793860207921,True,False,False,False
broad,EWALL,0.06,10.0,S1_IS4b,0.45,TLT,0.08129824081357362,0.9131138611944157,-0.1912317673611218,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07983337481604291,1.1185082795688415,-0.12240793860207921,True,False,False,False
broad,EWALL,0.06,10.0,S2_minSleeveDD,0.05,CASH,0.1322109419998594,1.101534916795986,-0.24222818608015917,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07983337481604291,1.1185082795688415,-0.12240793860207921,True,False,False,False
broad,EWALL,0.06,10.0,S3_maxSleeveCAGR,0.05,SPY1,0.1378281910366248,1.0892824653429387,-0.2541575334499505,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07983337481604291,1.1185082795688415,-0.12240793860207921,True,False,False,False
broad,EWALL,0.06,10.0,S4_ISsharpe_fpos,0.5,BOND2,0.07557617416752871,0.9249300349601625,-0.17730633931220685,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07983337481604291,1.1185082795688415,-0.12240793860207921,True,False,False,False
broad,EWALL,0.06,15.0,S0_ISsharpe,0.5,BOND2,0.0731575177856103,0.8973926921709507,-0.17860440942829925,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.0786991597225013,1.1036857159324687,-0.12255490082555787,True,False,False,False
broad,EWALL,0.06,15.0,S1_IS4b,0.4,TLT,0.08597719047863128,0.9429631170240627,-0.1864635625967005,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.0786991597225013,1.1036857159324687,-0.12255490082555787,True,False,False,False
broad,EWALL,0.06,15.0,S2_minSleeveDD,0.05,CASH,0.13172200015299795,1.097901549989615,-0.24229499771656826,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.0786991597225013,1.1036857159324687,-0.12255490082555787,True,False,False,False
broad,EWALL,0.06,15.0,S3_maxSleeveCAGR,0.05,SPY1,0.13724827787188598,1.085224611871256,-0.2542406799798128,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.0786991597225013,1.1036857159324687,-0.12255490082555787,True,False,False,False
broad,EWALL,0.06,15.0,S4_ISsharpe_fpos,0.5,BOND2,0.0731575177856103,0.8973926921709507,-0.17860440942829925,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.0786991597225013,1.1036857159324687,-0.12255490082555787,True,False,False,False
broad,EWALL,0.06,25.0,S0_ISsharpe,0.4,TLT,0.08169798748234114,0.8996954129805351,-0.189554070785673,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07643420182382177,1.0740236940215915,-0.12284879701088924,True,False,False,False
broad,EWALL,0.06,25.0,S1_IS4b,0.4,TLT,0.08169798748234114,0.8996954129805351,-0.189554070785673,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07643420182382177,1.0740236940215915,-0.12284879701088924,True,False,False,False
broad,EWALL,0.06,25.0,S2_minSleeveDD,0.05,CASH,0.13074473624994787,1.090634262480592,-0.2424286074653471,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07643420182382177,1.0740236940215915,-0.12284879701088924,True,True,False,False
broad,EWALL,0.06,25.0,S3_maxSleeveCAGR,0.05,SPY1,0.136089316242481,1.0771079477098875,-0.25440695189924767,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07643420182382177,1.0740236940215915,-0.12284879701088924,True,True,False,False
broad,EWALL,0.06,25.0,S4_ISsharpe_fpos,0.4,TLT,0.08169798748234114,0.8996954129805351,-0.189554070785673,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07643420182382177,1.0740236940215915,-0.12284879701088924,True,False,False,False
broad,EWALL,0.06,50.0,S0_ISsharpe,0.4,TLT,0.07106906444887806,0.7913101156530992,-0.1978392940135124,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07079200855638135,0.9997811558197238,-0.1235833726210791,False,False,False,False
broad,EWALL,0.06,50.0,S1_IS4b,0.3,TLT,0.08739546467751946,0.9081355387373506,-0.18295064713673148,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07079200855638135,0.9997811558197238,-0.1235833726210791,True,False,False,False
broad,EWALL,0.06,50.0,S2_minSleeveDD,0.05,CASH,0.12830518795406687,1.0724629297291766,-0.24276255295717775,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07079200855638135,0.9997811558197238,-0.1235833726210791,True,True,False,False
broad,EWALL,0.06,50.0,S3_maxSleeveCAGR,0.05,SPY1,0.13319694973615093,1.056810896983931,-0.2548225083989776,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07079200855638135,0.9997811558197238,-0.1235833726210791,True,True,False,False
broad,EWALL,0.06,50.0,S4_ISsharpe_fpos,0.4,TLT,0.07106906444887806,0.7913101156530992,-0.1978392940135124,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07079200855638135,0.9997811558197238,-0.1235833726210791,False,False,False,False
broad,EWALL,0.1,0.0,S0_ISsharpe,0.5,BOND2,0.08047792580139723,0.9804686212949915,-0.1747044205077084,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.08210528304142994,1.1481353293632484,-0.12211398589281497,True,False,False,False
broad,EWALL,0.1,0.0,S1_IS4b,0.45,TLT,0.08600993231554499,0.9616488603064577,-0.1875633487624595,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.08210528304142994,1.1481353293632484,-0.12211398589281497,True,False,False,False
broad,EWALL,0.1,0.0,S2_minSleeveDD,0.05,CASH,0.1332590132283109,1.109301306757017,-0.24209455249242795,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.08210528304142994,1.1481353293632484,-0.12211398589281497,True,False,False,False
broad,EWALL,0.1,0.0,S3_maxSleeveCAGR,0.05,SPY1,0.1390582931959461,1.0978681960243781,-0.25399122238099003,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.08210528304142994,1.1481353293632484,-0.12211398589281497,True,False,False,False
broad,EWALL,0.1,0.0,S4_ISsharpe_fpos,0.5,BOND2,0.08047792580139723,0.9804686212949915,-0.1747044205077084,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.08210528304142994,1.1481353293632484,-0.12211398589281497,True,False,False,False
broad,EWALL,0.1,5.0,S0_ISsharpe,0.5,BOND2,0.07804882750507125,0.9529781540340231,-0.17600634389934133,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.08096874887198946,1.1333248961415148,-0.12226096695787714,True,False,False,False
broad,EWALL,0.1,5.0,S1_IS4b,0.45,TLT,0.08367757872200987,0.9376531119119933,-0.18931959996999925,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.08096874887198946,1.1333248961415148,-0.12226096695787714,True,False,False,False
broad,EWALL,0.1,5.0,S2_minSleeveDD,0.05,CASH,0.13276947267223593,1.1056672440731934,-0.24216137314776076,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.08096874887198946,1.1333248961415148,-0.12226096695787714,True,False,False,False
broad,EWALL,0.1,5.0,S3_maxSleeveCAGR,0.05,SPY1,0.13847763077924524,1.0938101056442906,-0.25407438300832685,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.08096874887198946,1.1333248961415148,-0.12226096695787714,True,False,False,False
broad,EWALL,0.1,5.0,S4_ISsharpe_fpos,0.5,BOND2,0.07804882750507125,0.9529781540340231,-0.17600634389934133,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.08096874887198946,1.1333248961415148,-0.12226096695787714,True,False,False,False
broad,EWALL,0.1,10.0,S0_ISsharpe,0.5,BOND2,0.07562488201075013,0.925462589079717,-0.17730633931516837,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07983337481604291,1.1185082795688415,-0.12240793860207921,True,False,False,False
broad,EWALL,0.1,10.0,S1_IS4b,0.45,TLT,0.08134990427307032,0.9136312459206664,-0.19123176737669179,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07983337481604291,1.1185082795688415,-0.12240793860207921,True,False,False,False
broad,EWALL,0.1,10.0,S2_minSleeveDD,0.05,CASH,0.13228013905609726,1.1020329904508614,-0.24222818929457512,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07983337481604291,1.1185082795688415,-0.12240793860207921,True,False,False,False
broad,EWALL,0.1,10.0,S3_maxSleeveCAGR,0.05,SPY1,0.13789725707724387,1.0897516861833054,-0.2541575365879244,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07983337481604291,1.1185082795688415,-0.12240793860207921,True,False,False,False
broad,EWALL,0.1,10.0,S4_ISsharpe_fpos,0.5,BOND2,0.07562488201075013,0.925462589079717,-0.17730633931516837,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07983337481604291,1.1185082795688415,-0.12240793860207921,True,False,False,False
broad,EWALL,0.1,15.0,S0_ISsharpe,0.5,BOND2,0.07320607900736453,0.8979251988777683,-0.1786044094312561,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.0786991597225013,1.1036857159324687,-0.12255490082555787,True,False,False,False
broad,EWALL,0.1,15.0,S1_IS4b,0.4,TLT,0.08603159390047299,0.943493508111946,-0.18646356259935826,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.0786991597225013,1.1036857159324687,-0.12255490082555787,True,False,False,False
broad,EWALL,0.1,15.0,S2_minSleeveDD,0.05,CASH,0.13179101229432022,1.0983985484005032,-0.24229500093308687,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.0786991597225013,1.1036857159324687,-0.12255490082555787,True,False,False,False
broad,EWALL,0.1,15.0,S3_maxSleeveCAGR,0.05,SPY1,0.13731717194996262,1.0856929417856918,-0.2542406831202013,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.0786991597225013,1.1036857159324687,-0.12255490082555787,True,False,False,False
broad,EWALL,0.1,15.0,S4_ISsharpe_fpos,0.5,BOND2,0.07320607900736453,0.8979251988777683,-0.1786044094312561,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.0786991597225013,1.1036857159324687,-0.12255490082555787,True,False,False,False
broad,EWALL,0.1,25.0,S0_ISsharpe,0.4,TLT,0.0817519806229614,0.9002242751516984,-0.18955407078832098,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07643420182382177,1.0740236940215915,-0.12284879701088924,True,False,False,False
broad,EWALL,0.1,25.0,S1_IS4b,0.4,TLT,0.0817519806229614,0.9002242751516984,-0.18955407078832098,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07643420182382177,1.0740236940215915,-0.12284879701088924,True,False,False,False
broad,EWALL,0.1,25.0,S2_minSleeveDD,0.05,CASH,0.13081337899171963,1.0911291090589037,-0.24242861068607058,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07643420182382177,1.0740236940215915,-0.12284879701088924,True,True,False,False
broad,EWALL,0.1,25.0,S3_maxSleeveCAGR,0.05,SPY1,0.13615786685996523,1.0775744947619146,-0.2544069550444641,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07643420182382177,1.0740236940215915,-0.12284879701088924,True,True,False,False
broad,EWALL,0.1,25.0,S4_ISsharpe_fpos,0.4,TLT,0.0817519806229614,0.9002242751516984,-0.18955407078832098,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07643420182382177,1.0740236940215915,-0.12284879701088924,True,False,False,False
broad,EWALL,0.1,50.0,S0_ISsharpe,0.4,TLT,0.07112204205210948,0.7918349595079187,-0.19783929402990963,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07079200855638135,0.9997811558197238,-0.1235833726210791,False,False,False,False
broad,EWALL,0.1,50.0,S1_IS4b,0.3,TLT,0.08745392183606038,0.908672608045075,-0.18295064713960651,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07079200855638135,0.9997811558197238,-0.1235833726210791,True,False,False,False
broad,EWALL,0.1,50.0,S2_minSleeveDD,0.05,CASH,0.1283729097029167,1.0729523889952308,-0.2427625561884068,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07079200855638135,0.9997811558197238,-0.1235833726210791,True,True,False,False
broad,EWALL,0.1,50.0,S3_maxSleeveCAGR,0.05,SPY1,0.1332646444065928,1.0572729810696861,-0.2548225115562541,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07079200855638135,0.9997811558197238,-0.1235833726210791,True,True,False,False
broad,EWALL,0.1,50.0,S4_ISsharpe_fpos,0.4,TLT,0.07112204205210948,0.7918349595079187,-0.19783929402990963,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07079200855638135,0.9997811558197238,-0.1235833726210791,False,False,False,False
broad,EWALL,0.15,0.0,S0_ISsharpe,0.5,BOND2,0.08049637202846527,0.9806708748540898,-0.17470442050771195,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.08210528304142994,1.1481353293632484,-0.12211398589281497,True,False,False,False
broad,EWALL,0.15,0.0,S1_IS4b,0.45,TLT,0.08602966818192614,0.9618479325366852,-0.18756334876246283,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.08210528304142994,1.1481353293632484,-0.12211398589281497,True,False,False,False
broad,EWALL,0.15,0.0,S2_minSleeveDD,0.05,CASH,0.1332867236503421,1.1095043017569652,-0.24209455249294753,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.08210528304142994,1.1481353293632484,-0.12211398589281497,True,False,False,False
broad,EWALL,0.15,0.0,S3_maxSleeveCAGR,0.05,SPY1,0.13908598436412634,1.0980595040426158,-0.25399122238149785,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.08210528304142994,1.1481353293632484,-0.12211398589281497,True,False,False,False
broad,EWALL,0.15,0.0,S4_ISsharpe_fpos,0.5,BOND2,0.08049637202846527,0.9806708748540898,-0.17470442050771195,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.08210528304142994,1.1481353293632484,-0.12211398589281497,True,False,False,False
broad,EWALL,0.15,5.0,S0_ISsharpe,0.5,BOND2,0.07806718994688677,0.9531800333714601,-0.17600634389934433,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.08096874887198946,1.1333248961415148,-0.12226096695787714,True,False,False,False
broad,EWALL,0.15,5.0,S1_IS4b,0.45,TLT,0.08369720301115446,0.937851505563568,-0.18931959997000258,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.08096874887198946,1.1333248961415148,-0.12226096695787714,True,False,False,False
broad,EWALL,0.15,5.0,S2_minSleeveDD,0.05,CASH,0.13279707772892535,1.1058695771193445,-0.24216137314828123,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.08096874887198946,1.1333248961415148,-0.12226096695787714,True,False,False,False
broad,EWALL,0.15,5.0,S3_maxSleeveCAGR,0.05,SPY1,0.13850519632828218,1.0940006620986915,-0.2540743830088351,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.08096874887198946,1.1333248961415148,-0.12226096695787714,True,False,False,False
broad,EWALL,0.15,5.0,S4_ISsharpe_fpos,0.5,BOND2,0.07806718994688677,0.9531800333714601,-0.17600634389934433,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.08096874887198946,1.1333248961415148,-0.12226096695787714,True,False,False,False
broad,EWALL,0.15,10.0,S0_ISsharpe,0.5,BOND2,0.07564316094527945,0.9256640872574207,-0.17730633931516993,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07983337481604291,1.1185082795688415,-0.12240793860207921,True,False,False,False
broad,EWALL,0.15,10.0,S1_IS4b,0.45,TLT,0.08136941736587833,0.9138289554934186,-0.19123176737669656,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07983337481604291,1.1185082795688415,-0.12240793860207921,True,False,False,False
broad,EWALL,0.15,10.0,S2_minSleeveDD,0.05,CASH,0.1323076388311184,1.1022346612108178,-0.2422281892950957,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07983337481604291,1.1185082795688415,-0.12240793860207921,True,False,False,False
broad,EWALL,0.15,10.0,S3_maxSleeveCAGR,0.05,SPY1,0.1379246971253496,1.0899414907230842,-0.25415753658843343,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07983337481604291,1.1185082795688415,-0.12240793860207921,True,False,False,False
broad,EWALL,0.15,10.0,S4_ISsharpe_fpos,0.5,BOND2,0.07564316094527945,0.9256640872574207,-0.17730633931516993,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07983337481604291,1.1185082795688415,-0.12240793860207921,True,False,False,False
broad,EWALL,0.15,15.0,S0_ISsharpe,0.5,BOND2,0.07322427471179394,0.898126308972368,-0.1786044094312581,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.0786991597225013,1.1036857159324687,-0.12255490082555787,True,False,False,False
broad,EWALL,0.15,15.0,S1_IS4b,0.4,TLT,0.08605220942130276,0.943697157480259,-0.18646356259935926,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.0786991597225013,1.1036857159324687,-0.12255490082555787,True,False,False,False
broad,EWALL,0.15,15.0,S2_minSleeveDD,0.05,CASH,0.1318184068712951,1.0985995565435074,-0.24229500093360867,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.0786991597225013,1.1036857159324687,-0.12255490082555787,True,False,False,False
broad,EWALL,0.15,15.0,S3_maxSleeveCAGR,0.05,SPY1,0.137344486615262,1.085881994062191,-0.254240683120711,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.0786991597225013,1.1036857159324687,-0.12255490082555787,True,False,False,False
broad,EWALL,0.15,15.0,S4_ISsharpe_fpos,0.5,BOND2,0.07322427471179394,0.898126308972368,-0.1786044094312581,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.0786991597225013,1.1036857159324687,-0.12255490082555787,True,False,False,False
broad,EWALL,0.15,25.0,S0_ISsharpe,0.4,TLT,0.08177236555489142,0.9004264517237317,-0.18955407078832143,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07643420182382177,1.0740236940215915,-0.12284879701088924,True,False,False,False
broad,EWALL,0.15,25.0,S1_IS4b,0.4,TLT,0.08177236555489142,0.9004264517237317,-0.18955407078832143,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07643420182382177,1.0740236940215915,-0.12284879701088924,True,False,False,False
broad,EWALL,0.15,25.0,S2_minSleeveDD,0.05,CASH,0.130840563423269,1.0913287909822986,-0.24242861068659327,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07643420182382177,1.0740236940215915,-0.12284879701088924,True,True,False,False
broad,EWALL,0.15,25.0,S3_maxSleeveCAGR,0.05,SPY1,0.13618493111369023,1.0777620414743991,-0.2544069550449751,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07643420182382177,1.0740236940215915,-0.12284879701088924,True,True,False,False
broad,EWALL,0.15,25.0,S4_ISsharpe_fpos,0.4,TLT,0.08177236555489142,0.9004264517237317,-0.18955407078832143,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07643420182382177,1.0740236940215915,-0.12284879701088924,True,False,False,False
broad,EWALL,0.15,50.0,S0_ISsharpe,0.4,TLT,0.07114185693362352,0.7920333817254805,-0.19783929402990863,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07079200855638135,0.9997811558197238,-0.1235833726210791,False,False,False,False
broad,EWALL,0.15,50.0,S1_IS4b,0.3,TLT,0.087475966703765,0.9088780472825878,-0.18295064713960862,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07079200855638135,0.9997811558197238,-0.1235833726210791,True,False,False,False
broad,EWALL,0.15,50.0,S2_minSleeveDD,0.05,CASH,0.1283995702307601,1.0731487496963863,-0.24276255618893205,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07079200855638135,0.9997811558197238,-0.1235833726210791,True,True,False,False
broad,EWALL,0.15,50.0,S3_maxSleeveCAGR,0.05,SPY1,0.13329108469268047,1.0574567579198977,-0.25482251155676827,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07079200855638135,0.9997811558197238,-0.1235833726210791,True,True,False,False
broad,EWALL,0.15,50.0,S4_ISsharpe_fpos,0.4,TLT,0.07114185693362352,0.7920333817254805,-0.19783929402990863,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07079200855638135,0.9997811558197238,-0.1235833726210791,False,False,False,False
broad,EWALL,0.25,0.0,S0_ISsharpe,0.5,BOND2,0.08050363270513405,0.9807511247263154,-0.1747044205077113,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.08210528304142994,1.1481353293632484,-0.12211398589281497,True,False,False,False
broad,EWALL,0.25,0.0,S1_IS4b,0.45,TLT,0.08603772571670398,0.9619310632620929,-0.18756334876246306,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.08210528304142994,1.1481353293632484,-0.12211398589281497,True,False,False,False
broad,EWALL,0.25,0.0,S2_minSleeveDD,0.05,CASH,0.13329936276978493,1.1095993424475945,-0.2420945524929463,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.08210528304142994,1.1481353293632484,-0.12211398589281497,True,False,False,False
broad,EWALL,0.25,0.0,S3_maxSleeveCAGR,0.05,SPY1,0.13909859936819524,1.0981489277167837,-0.2539912223814982,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.08210528304142994,1.1481353293632484,-0.12211398589281497,True,False,False,False
broad,EWALL,0.25,0.0,S4_ISsharpe_fpos,0.5,BOND2,0.08050363270513405,0.9807511247263154,-0.1747044205077113,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.08210528304142994,1.1481353293632484,-0.12211398589281497,True,False,False,False
broad,EWALL,0.25,5.0,S0_ISsharpe,0.5,BOND2,0.0780743915135087,0.9532598089809137,-0.1760063438993441,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.08096874887198946,1.1333248961415148,-0.12226096695787714,True,False,False,False
broad,EWALL,0.25,5.0,S1_IS4b,0.45,TLT,0.08370517278619771,0.9379338546508408,-0.18931959997000292,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.08096874887198946,1.1333248961415148,-0.12226096695787714,True,False,False,False
broad,EWALL,0.25,5.0,S2_minSleeveDD,0.05,CASH,0.13280964004786444,1.1059640959659918,-0.24216137314828023,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.08096874887198946,1.1333248961415148,-0.12226096695787714,True,False,False,False
broad,EWALL,0.25,5.0,S3_maxSleeveCAGR,0.05,SPY1,0.13851772351092695,1.094089519046239,-0.2540743830088352,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.08096874887198946,1.1333248961415148,-0.12226096695787714,True,False,False,False
broad,EWALL,0.25,5.0,S4_ISsharpe_fpos,0.5,BOND2,0.0780743915135087,0.9532598089809137,-0.1760063438993441,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.08096874887198946,1.1333248961415148,-0.12226096695787714,True,False,False,False
broad,EWALL,0.25,10.0,S0_ISsharpe,0.5,BOND2,0.07565030362777558,0.9257433867360418,-0.1773063393151697,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07983337481604291,1.1185082795688415,-0.12240793860207921,True,False,False,False
broad,EWALL,0.25,10.0,S1_IS4b,0.45,TLT,0.08137729971722685,0.9139105218403697,-0.19123176737669634,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07983337481604291,1.1185082795688415,-0.12240793860207921,True,False,False,False
broad,EWALL,0.25,10.0,S2_minSleeveDD,0.05,CASH,0.13232012441167496,1.1023286579956273,-0.24222818929509426,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07983337481604291,1.1185082795688415,-0.12240793860207921,True,False,False,False
