default,pool,panel,book,cost,arm,pool_empty,n_pool,n_arms,moved_off_control,pool_mean_dSharpe,IS_argmax_margin,TO,TO_ratio,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,ctl_OOS_Sharpe,ctl_OOS_CAGR,ctl_OOS_MaxDD,d_OOS_Sharpe,d_OOS_CAGR,d_OOS_MaxDD,v1_OOS_Sharpe,v2_OOS_Sharpe,spy_OOS_Sharpe,spy_OOS_CAGR,spy_OOS_MaxDD,beat_v2,beat_spy,pass4a_v2,pass4a_v1,pass4b,fail4b,pass4b_oos,fail4b_oos
K_CAGR,P_ALL,u56,S3-50,25.0,band3-rw,False,17,17,True,-0.03724210741868195,0.009205661249132913,8.16903925865071,0.942585037606896,0.1043016322381225,1.1570204643163833,-0.11775850112589192,1.0932014298233788,0.0898809910665257,-0.12369272148576249,0.06381903449300452,0.014420641171596804,0.005934220359870568,0.3991985325090755,1.2482558034007076,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,True,False,True,False,CAGR,False,CAGR
K_Calmar,P_ALL,u56,S3-50,25.0,stop25,False,17,17,True,-0.03724210741868195,0.028352711049084878,8.805531640997458,1.0160267456407372,0.0877706354665937,1.0781188969028952,-0.135133713397535,1.0932014298233788,0.0898809910665257,-0.12369272148576249,-0.01508253292048356,-0.002110355599932001,-0.011440991911772502,0.3991985325090755,1.2482558034007076,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,True,False,True,False,CAGR,False,CAGR
K_MaxDD,P_ALL,u56,S3-50,25.0,stop25,False,17,17,True,-0.03724210741868195,0.00068468974876712,8.805531640997458,1.0160267456407372,0.0877706354665937,1.0781188969028952,-0.135133713397535,1.0932014298233788,0.0898809910665257,-0.12369272148576249,-0.01508253292048356,-0.002110355599932001,-0.011440991911772502,0.3991985325090755,1.2482558034007076,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,True,False,True,False,CAGR,False,CAGR
K_Random,P_ALL,u56,S3-50,25.0,band3-dg,False,17,17,True,-0.03724210741868195,,7.509863071620473,0.8665259575402284,0.08621452571057397,1.0843948093260858,-0.11390000913117071,1.0932014298233788,0.0898809910665257,-0.12369272148576249,-0.008806620497292972,-0.00366646535595172,0.009792712354591782,0.3991985325090755,1.2482558034007076,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,True,False,True,False,CAGR,False,CAGR
D_NONE,P_S1,u56,S3-50,25.0,control,True,1,17,False,0.0,,8.666633707013709,1.0,0.0898809910665257,1.0932014298233788,-0.12369272148576249,1.0932014298233788,0.0898809910665257,-0.12369272148576249,0.0,0.0,0.0,0.3991985325090755,1.2482558034007076,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,True,False,True,False,CAGR,False,CAGR
K_Sharpe,P_S1,u56,S3-50,25.0,control,True,1,17,False,0.0,,8.666633707013709,1.0,0.0898809910665257,1.0932014298233788,-0.12369272148576249,1.0932014298233788,0.0898809910665257,-0.12369272148576249,0.0,0.0,0.0,0.3991985325090755,1.2482558034007076,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,True,False,True,False,CAGR,False,CAGR
K_CAGR,P_S1,u56,S3-50,25.0,control,True,1,17,False,0.0,,8.666633707013709,1.0,0.0898809910665257,1.0932014298233788,-0.12369272148576249,1.0932014298233788,0.0898809910665257,-0.12369272148576249,0.0,0.0,0.0,0.3991985325090755,1.2482558034007076,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,True,False,True,False,CAGR,False,CAGR
K_Calmar,P_S1,u56,S3-50,25.0,control,True,1,17,False,0.0,,8.666633707013709,1.0,0.0898809910665257,1.0932014298233788,-0.12369272148576249,1.0932014298233788,0.0898809910665257,-0.12369272148576249,0.0,0.0,0.0,0.3991985325090755,1.2482558034007076,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,True,False,True,False,CAGR,False,CAGR
K_MaxDD,P_S1,u56,S3-50,25.0,control,True,1,17,False,0.0,,8.666633707013709,1.0,0.0898809910665257,1.0932014298233788,-0.12369272148576249,1.0932014298233788,0.0898809910665257,-0.12369272148576249,0.0,0.0,0.0,0.3991985325090755,1.2482558034007076,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,True,False,True,False,CAGR,False,CAGR
K_Random,P_S1,u56,S3-50,25.0,control,True,1,17,False,0.0,,8.666633707013709,1.0,0.0898809910665257,1.0932014298233788,-0.12369272148576249,1.0932014298233788,0.0898809910665257,-0.12369272148576249,0.0,0.0,0.0,0.3991985325090755,1.2482558034007076,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,True,False,True,False,CAGR,False,CAGR
D_NONE,P_ALL,u56,S4-50,0.0,control,False,17,17,False,-0.029012908111209823,,8.701960825572836,1.0,0.11815131625679709,1.3633526835098047,-0.1298599307683992,1.3633526835098047,0.11815131625679709,-0.1298599307683992,0.0,0.0,0.0,0.9780460789116631,1.3096108938377817,0.8820109845896832,0.15450717694493354,-0.33717289200673795,True,True,False,True,True,-,True,-
K_Sharpe,P_ALL,u56,S4-50,0.0,control,False,17,17,False,-0.029012908111209823,0.0,8.701960825572836,1.0,0.11815131625679709,1.3633526835098047,-0.1298599307683992,1.3633526835098047,0.11815131625679709,-0.1298599307683992,0.0,0.0,0.0,0.9780460789116631,1.3096108938377817,0.8820109845896832,0.15450717694493354,-0.33717289200673795,True,True,False,True,True,-,True,-
K_CAGR,P_ALL,u56,S4-50,0.0,band3-rw,False,17,17,True,-0.029012908111209823,0.0029090363727659607,8.280754934656631,0.9515964390832019,0.13064432611258425,1.4014510484564098,-0.12284739616475515,1.3633526835098047,0.11815131625679709,-0.1298599307683992,0.03809836494660512,0.012493009855787163,0.007012534603644038,0.9780460789116631,1.3096108938377817,0.8820109845896832,0.15450717694493354,-0.33717289200673795,True,True,False,True,True,-,True,-
K_Calmar,P_ALL,u56,S4-50,0.0,ebud-0.20,False,17,17,True,-0.029012908111209823,0.015619556216230457,8.689473135385237,0.9985649567450474,0.11809128598397733,1.3630185141119158,-0.1298599307683992,1.3633526835098047,0.11815131625679709,-0.1298599307683992,-0.0003341693978888838,-6.003027281975548e-05,0.0,0.9780460789116631,1.3096108938377817,0.8820109845896832,0.15450717694493354,-0.33717289200673795,True,True,False,True,True,-,True,-
K_MaxDD,P_ALL,u56,S4-50,0.0,ebud-0.10,False,17,17,True,-0.029012908111209823,1.500173402124716e-05,7.949281699390202,0.9135046524260713,0.11777316848061758,1.390340263987633,-0.11768115555872494,1.3633526835098047,0.11815131625679709,-0.1298599307683992,0.026987580477828343,-0.0003781477761795049,0.012178775209674253,0.9780460789116631,1.3096108938377817,0.8820109845896832,0.15450717694493354,-0.33717289200673795,True,True,True,True,True,-,True,-
K_Random,P_ALL,u56,S4-50,0.0,band3-rw,False,17,17,True,-0.029012908111209823,,8.280754934656631,0.9515964390832019,0.13064432611258425,1.4014510484564098,-0.12284739616475515,1.3633526835098047,0.11815131625679709,-0.1298599307683992,0.03809836494660512,0.012493009855787163,0.007012534603644038,0.9780460789116631,1.3096108938377817,0.8820109845896832,0.15450717694493354,-0.33717289200673795,True,True,False,True,True,-,True,-
D_NONE,P_S1,u56,S4-50,0.0,control,False,8,17,False,-0.027195044430212034,,8.701960825572836,1.0,0.11815131625679709,1.3633526835098047,-0.1298599307683992,1.3633526835098047,0.11815131625679709,-0.1298599307683992,0.0,0.0,0.0,0.9780460789116631,1.3096108938377817,0.8820109845896832,0.15450717694493354,-0.33717289200673795,True,True,False,True,True,-,True,-
K_Sharpe,P_S1,u56,S4-50,0.0,control,False,8,17,False,-0.027195044430212034,0.0,8.701960825572836,1.0,0.11815131625679709,1.3633526835098047,-0.1298599307683992,1.3633526835098047,0.11815131625679709,-0.1298599307683992,0.0,0.0,0.0,0.9780460789116631,1.3096108938377817,0.8820109845896832,0.15450717694493354,-0.33717289200673795,True,True,False,True,True,-,True,-
K_CAGR,P_S1,u56,S4-50,0.0,band3-rw,False,8,17,True,-0.027195044430212034,0.0029090363727659607,8.280754934656631,0.9515964390832019,0.13064432611258425,1.4014510484564098,-0.12284739616475515,1.3633526835098047,0.11815131625679709,-0.1298599307683992,0.03809836494660512,0.012493009855787163,0.007012534603644038,0.9780460789116631,1.3096108938377817,0.8820109845896832,0.15450717694493354,-0.33717289200673795,True,True,False,True,True,-,True,-
K_Calmar,P_S1,u56,S4-50,0.0,ebud-0.20,False,8,17,True,-0.027195044430212034,0.015619556216230457,8.689473135385237,0.9985649567450474,0.11809128598397733,1.3630185141119158,-0.1298599307683992,1.3633526835098047,0.11815131625679709,-0.1298599307683992,-0.0003341693978888838,-6.003027281975548e-05,0.0,0.9780460789116631,1.3096108938377817,0.8820109845896832,0.15450717694493354,-0.33717289200673795,True,True,False,True,True,-,True,-
K_MaxDD,P_S1,u56,S4-50,0.0,ebud-0.20,False,8,17,True,-0.027195044430212034,0.0008256018714926094,8.689473135385237,0.9985649567450474,0.11809128598397733,1.3630185141119158,-0.1298599307683992,1.3633526835098047,0.11815131625679709,-0.1298599307683992,-0.0003341693978888838,-6.003027281975548e-05,0.0,0.9780460789116631,1.3096108938377817,0.8820109845896832,0.15450717694493354,-0.33717289200673795,True,True,False,True,True,-,True,-
K_Random,P_S1,u56,S4-50,0.0,ddctl-8/.5/recover,False,8,17,True,-0.027195044430212034,,8.585170797781426,0.9865788837559238,0.10623527098094288,1.2849303294176728,-0.11631647822713997,1.3633526835098047,0.11815131625679709,-0.1298599307683992,-0.07842235409213183,-0.011916045275854215,0.013543452541259215,0.9780460789116631,1.3096108938377817,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,True,True,True,True,-,False,CAGR
D_NONE,P_ALL,u56,S4-50,10.0,control,False,17,17,False,-0.028930840077171727,,8.701960825572836,1.0,0.10910711434450104,1.2673066831214284,-0.13073436597598675,1.2673066831214284,0.10910711434450104,-0.13073436597598675,0.0,0.0,0.0,0.7470621251510196,1.2850846619485738,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,True,False,True,False,CAGR,True,-
K_Sharpe,P_ALL,u56,S4-50,10.0,control,False,17,17,False,-0.028930840077171727,0.0,8.701960825572836,1.0,0.10910711434450104,1.2673066831214284,-0.13073436597598675,1.2673066831214284,0.10910711434450104,-0.13073436597598675,0.0,0.0,0.0,0.7470621251510196,1.2850846619485738,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,True,False,True,False,CAGR,True,-
K_CAGR,P_ALL,u56,S4-50,10.0,band3-rw,False,17,17,True,-0.028930840077171727,0.004340679668598746,8.280754934656631,0.9515964390832019,0.12181167015797167,1.3148635056202704,-0.12383977014651382,1.2673066831214284,0.10910711434450104,-0.13073436597598675,0.04755682249884208,0.01270455581347063,0.006894595829472938,0.7470621251510196,1.2850846619485738,0.8820109845896832,0.15450717694493354,-0.33717289200673795,True,True,False,True,True,-,True,-
K_Calmar,P_ALL,u56,S4-50,10.0,ebud-0.20,False,17,17,True,-0.028930840077171727,0.007684477295178738,8.689473135385237,0.9985649567450474,0.10904962057025358,1.2669777964490818,-0.13073436597598675,1.2673066831214284,0.10910711434450104,-0.13073436597598675,-0.00032888667234654,-5.749377424746349e-05,0.0,0.7470621251510196,1.2850846619485738,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,True,False,True,False,CAGR,True,-
K_MaxDD,P_ALL,u56,S4-50,10.0,ebud-0.20,False,17,17,True,-0.028930840077171727,0.0004108879613320404,8.689473135385237,0.9985649567450474,0.10904962057025358,1.2669777964490818,-0.13073436597598675,1.2673066831214284,0.10910711434450104,-0.13073436597598675,-0.00032888667234654,-5.749377424746349e-05,0.0,0.7470621251510196,1.2850846619485738,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,True,False,True,False,CAGR,True,-
K_Random,P_ALL,u56,S4-50,10.0,ddctl-8/.5/recover,False,17,17,True,-0.028930840077171727,,8.578598671259414,0.9858236371334961,0.09656448907136395,1.177317084045206,-0.11696665986963384,1.2673066831214284,0.10910711434450104,-0.13073436597598675,-0.08998959907622228,-0.012542625273137098,0.013767706106352917,0.7470621251510196,1.2850846619485738,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,True,False,True,False,CAGR,False,CAGR
D_NONE,P_S1,u56,S4-50,10.0,control,True,1,17,False,0.0,,8.701960825572836,1.0,0.10910711434450104,1.2673066831214284,-0.13073436597598675,1.2673066831214284,0.10910711434450104,-0.13073436597598675,0.0,0.0,0.0,0.7470621251510196,1.2850846619485738,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,True,False,True,False,CAGR,True,-
K_Sharpe,P_S1,u56,S4-50,10.0,control,True,1,17,False,0.0,,8.701960825572836,1.0,0.10910711434450104,1.2673066831214284,-0.13073436597598675,1.2673066831214284,0.10910711434450104,-0.13073436597598675,0.0,0.0,0.0,0.7470621251510196,1.2850846619485738,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,True,False,True,False,CAGR,True,-
K_CAGR,P_S1,u56,S4-50,10.0,control,True,1,17,False,0.0,,8.701960825572836,1.0,0.10910711434450104,1.2673066831214284,-0.13073436597598675,1.2673066831214284,0.10910711434450104,-0.13073436597598675,0.0,0.0,0.0,0.7470621251510196,1.2850846619485738,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,True,False,True,False,CAGR,True,-
K_Calmar,P_S1,u56,S4-50,10.0,control,True,1,17,False,0.0,,8.701960825572836,1.0,0.10910711434450104,1.2673066831214284,-0.13073436597598675,1.2673066831214284,0.10910711434450104,-0.13073436597598675,0.0,0.0,0.0,0.7470621251510196,1.2850846619485738,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,True,False,True,False,CAGR,True,-
K_MaxDD,P_S1,u56,S4-50,10.0,control,True,1,17,False,0.0,,8.701960825572836,1.0,0.10910711434450104,1.2673066831214284,-0.13073436597598675,1.2673066831214284,0.10910711434450104,-0.13073436597598675,0.0,0.0,0.0,0.7470621251510196,1.2850846619485738,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,True,False,True,False,CAGR,True,-
K_Random,P_S1,u56,S4-50,10.0,control,True,1,17,False,0.0,,8.701960825572836,1.0,0.10910711434450104,1.2673066831214284,-0.13073436597598675,1.2673066831214284,0.10910711434450104,-0.13073436597598675,0.0,0.0,0.0,0.7470621251510196,1.2850846619485738,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,True,False,True,False,CAGR,True,-
D_NONE,P_ALL,u56,S4-50,25.0,control,False,17,17,False,-0.05391773451560722,,8.701960825572836,1.0,0.09567459429064029,1.1228455490637232,-0.13204485536042965,1.1228455490637232,0.09567459429064029,-0.13204485536042965,0.0,0.0,0.0,0.3991985325090755,1.2482558034007076,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,True,False,True,False,CAGR,False,CAGR
K_Sharpe,P_ALL,u56,S4-50,25.0,control,False,17,17,False,-0.05391773451560722,0.0,8.701960825572836,1.0,0.09567459429064029,1.1228455490637232,-0.13204485536042965,1.1228455490637232,0.09567459429064029,-0.13204485536042965,0.0,0.0,0.0,0.3991985325090755,1.2482558034007076,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,True,False,True,False,CAGR,False,CAGR
K_CAGR,P_ALL,u56,S4-50,25.0,band3-rw,False,17,17,True,-0.05391773451560722,0.005463847817092082,8.280754934656631,0.9515964390832019,0.1086886271645866,1.1846108830571578,-0.1253268907718118,1.1228455490637232,0.09567459429064029,-0.13204485536042965,0.061765333993434535,0.013014032873946313,0.006717964588617842,0.3991985325090755,1.2482558034007076,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,True,False,True,False,CAGR,True,-
K_Calmar,P_ALL,u56,S4-50,25.0,stop25,False,17,17,True,-0.05391773451560722,0.03123778599916127,8.8411858322922,1.0159992683844563,0.09340753857515982,1.1072230937460386,-0.14424696710520757,1.1228455490637232,0.09567459429064029,-0.13204485536042965,-0.015622455317684691,-0.0022670557154804705,-0.012202111744777921,0.3991985325090755,1.2482558034007076,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,True,False,True,False,CAGR,False,CAGR
K_MaxDD,P_ALL,u56,S4-50,25.0,stop25,False,17,17,True,-0.05391773451560722,0.00142159842106937,8.8411858322922,1.0159992683844563,0.09340753857515982,1.1072230937460386,-0.14424696710520757,1.1228455490637232,0.09567459429064029,-0.13204485536042965,-0.015622455317684691,-0.0022670557154804705,-0.012202111744777921,0.3991985325090755,1.2482558034007076,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,True,False,True,False,CAGR,False,CAGR
K_Random,P_ALL,u56,S4-50,25.0,ddctl-8/.5/recover,False,17,17,True,-0.05391773451560722,,8.402412931800395,0.9655769659532197,0.0714954920971862,0.9137418804759774,-0.11794140722055546,1.1228455490637232,0.09567459429064029,-0.13204485536042965,-0.20910366858774587,-0.024179102193454094,0.014103448139874186,0.3991985325090755,1.2482558034007076,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,True,False,True,False,CAGR,False,"H1,CAGR"
D_NONE,P_S1,u56,S4-50,25.0,control,True,1,17,False,0.0,,8.701960825572836,1.0,0.09567459429064029,1.1228455490637232,-0.13204485536042965,1.1228455490637232,0.09567459429064029,-0.13204485536042965,0.0,0.0,0.0,0.3991985325090755,1.2482558034007076,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,True,False,True,False,CAGR,False,CAGR
K_Sharpe,P_S1,u56,S4-50,25.0,control,True,1,17,False,0.0,,8.701960825572836,1.0,0.09567459429064029,1.1228455490637232,-0.13204485536042965,1.1228455490637232,0.09567459429064029,-0.13204485536042965,0.0,0.0,0.0,0.3991985325090755,1.2482558034007076,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,True,False,True,False,CAGR,False,CAGR
K_CAGR,P_S1,u56,S4-50,25.0,control,True,1,17,False,0.0,,8.701960825572836,1.0,0.09567459429064029,1.1228455490637232,-0.13204485536042965,1.1228455490637232,0.09567459429064029,-0.13204485536042965,0.0,0.0,0.0,0.3991985325090755,1.2482558034007076,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,True,False,True,False,CAGR,False,CAGR
K_Calmar,P_S1,u56,S4-50,25.0,control,True,1,17,False,0.0,,8.701960825572836,1.0,0.09567459429064029,1.1228455490637232,-0.13204485536042965,1.1228455490637232,0.09567459429064029,-0.13204485536042965,0.0,0.0,0.0,0.3991985325090755,1.2482558034007076,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,True,False,True,False,CAGR,False,CAGR
K_MaxDD,P_S1,u56,S4-50,25.0,control,True,1,17,False,0.0,,8.701960825572836,1.0,0.09567459429064029,1.1228455490637232,-0.13204485536042965,1.1228455490637232,0.09567459429064029,-0.13204485536042965,0.0,0.0,0.0,0.3991985325090755,1.2482558034007076,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,True,False,True,False,CAGR,False,CAGR
K_Random,P_S1,u56,S4-50,25.0,control,True,1,17,False,0.0,,8.701960825572836,1.0,0.09567459429064029,1.1228455490637232,-0.13204485536042965,1.1228455490637232,0.09567459429064029,-0.13204485536042965,0.0,0.0,0.0,0.3991985325090755,1.2482558034007076,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,True,False,True,False,CAGR,False,CAGR
