panel,tau,mode,bps,kind,on_share,d_real,null_max_abs,null_mean,clears_two,clears_signed,clears_signed_IS,gap,overlap,pass4a,pass4b
U56,0.3,skip,25,RS4,0.052307692307692305,-0.046398484296449216,0.04945195106895328,-0.0035200208266817023,False,False,True,0.010727437402871702,0.22647058823529412,False,False
U56,0.3,skip,25,RS8,0.052307692307692305,-0.046398484296449216,0.08743848811033594,-0.017080476370344728,False,False,False,0.0021545451900220375,0.3901960784313726,False,False
U56,0.5,half,10,ROT,0.0041025641025641026,-0.016103900034890373,0.020075466472969206,-0.0009340449067799294,False,False,False,0.002337281625233173,0.0125,False,True
U56,0.5,half,10,RS1,0.0041025641025641026,-0.016103900034890373,0.01946485718589086,-0.0011543488300409742,False,False,True,0.0019224290437106634,0.025,False,True
U56,0.5,half,10,RS16,0.0041025641025641026,-0.016103900034890373,0.02232927360739012,-0.002796240271972117,False,False,True,0.0009838804315286049,0.075,False,True
U56,0.5,half,10,RS2,0.0041025641025641026,-0.016103900034890373,0.0037184510563772477,0.00038844127811251685,True,True,False,0.001512712069958789,0.0,False,True
U56,0.5,half,10,RS4,0.0041025641025641026,-0.016103900034890373,0.008552245172256834,0.0008277919245432864,True,True,False,0.0015104316924218215,0.025,False,True
U56,0.5,half,10,RS8,0.0041025641025641026,-0.016103900034890373,0.004998704869241699,-0.0011668871710197926,True,True,False,0.001095412584129397,0.0125,False,True
U56,0.5,half,25,ROT,0.0041025641025641026,-0.014848724146615755,0.019671995170207568,-0.0007860027499446753,False,False,False,0.002337281625233173,0.0125,False,True
U56,0.5,half,25,RS1,0.0041025641025641026,-0.014848724146615755,0.0190102247049726,-0.0009400011760826166,False,False,True,0.0019224290437106634,0.025,False,True
U56,0.5,half,25,RS16,0.0041025641025641026,-0.014848724146615755,0.021744092434346496,-0.0023297010746533174,False,False,True,0.0009838804315286049,0.075,False,True
U56,0.5,half,25,RS2,0.0041025641025641026,-0.014848724146615755,0.003969081445290956,0.0006187958493640899,True,True,False,0.001512712069958789,0.0,False,True
U56,0.5,half,25,RS4,0.0041025641025641026,-0.014848724146615755,0.008870307326779847,0.001099218821969672,True,True,False,0.0015104316924218215,0.025,False,True
U56,0.5,half,25,RS8,0.0041025641025641026,-0.014848724146615755,0.0047945261862269994,-0.000850573975125496,True,True,False,0.001095412584129397,0.0125,False,True
U56,0.5,skip,10,ROT,0.0041025641025641026,-0.03978872726180005,0.04576889526057859,-0.00199834647374999,False,False,False,0.004387834258903246,0.0125,False,False
U56,0.5,skip,10,RS1,0.0041025641025641026,-0.03978872726180005,0.013217937577515215,-0.0010538195770159464,True,True,False,0.004302602152024886,0.0,False,False
U56,0.5,skip,10,RS16,0.0041025641025641026,-0.03978872726180005,0.009984258787065103,-0.0009900427920351285,True,True,True,0.0013541521515771228,0.0375,False,False
U56,0.5,skip,10,RS2,0.0041025641025641026,-0.03978872726180005,0.051322443824297626,-0.0022589857728597673,False,False,True,0.0033250763162226003,0.0125,False,False
U56,0.5,skip,10,RS4,0.0041025641025641026,-0.03978872726180005,0.007606611430177379,-7.450109647553216e-05,True,True,False,0.0023679202467670785,0.0125,False,False
U56,0.5,skip,10,RS8,0.0041025641025641026,-0.03978872726180005,0.05341665713695232,-0.005324839525798331,False,False,False,0.0017313661911002353,0.0375,False,False
U56,0.5,skip,25,ROT,0.0041025641025641026,-0.03633740363765592,0.04409559885119274,-0.001641392027030736,False,False,False,0.004387834258903246,0.0125,False,False
U56,0.5,skip,25,RS1,0.0041025641025641026,-0.03633740363765592,0.012684047453207725,-0.0007435564698868635,True,True,False,0.004302602152024886,0.0,False,False
U56,0.5,skip,25,RS16,0.0041025641025641026,-0.03633740363765592,0.01099092049727135,-0.00022660724090375894,True,True,True,0.0013541521515771228,0.0375,False,False
U56,0.5,skip,25,RS2,0.0041025641025641026,-0.03633740363765592,0.04955248985603644,-0.0017703742538155542,False,False,True,0.0033250763162226003,0.0125,False,False
U56,0.5,skip,25,RS4,0.0041025641025641026,-0.03633740363765592,0.00697937563830997,0.00044727458536607533,True,True,False,0.0023679202467670785,0.0125,False,False
U56,0.5,skip,25,RS8,0.0041025641025641026,-0.03633740363765592,0.05159834976296629,-0.0045512722778370375,False,False,False,0.0017313661911002353,0.0375,False,False
