panel,ladder,k,rho,absrho,R_obs,q95,pick,runnerup,gap,se_gap,t_argmax,R_SPREAD,R_ARGMAX,norm_spread,fold
SMALL,N,6,0.7142857142857143,0.7142857142857143,0.3911211851384752,0.4249468329236932,30,15,0.012357264949998115,0.10248404781486507,0.12057744803680287,False,False,0.15432417097705672,2022
SMALL,H,4,0.39999999999999997,0.39999999999999997,0.35685603068454574,0.42901879350634736,252,63,0.14853802584890163,0.16028380633735748,0.9267188572766116,False,False,0.17333617843272242,2022
SMALL,GROSS,10,-0.9999999999999999,0.9999999999999999,0.0012112712039314966,0.006943561122794654,0.3,0.35,0.0001241226116573957,0.00039443916062363045,0.31468125898339017,False,False,0.00039358870381412753,2022
SMALL,CADENCE,2,-0.9999999999999999,0.9999999999999999,0.013836766067032436,0.3348076530344897,W,M,0.013836766067032436,0.16685732046311405,0.08292573576411488,False,False,0.012262516465684345,2022
SMALL,N,6,0.48571428571428577,0.48571428571428577,0.34280871991521394,0.4113734513722021,15,30,0.02276831762818099,0.09989668325468917,0.2279186544175103,False,False,0.13526158519357895,2023
SMALL,H,4,0.39999999999999997,0.39999999999999997,0.31362312564588857,0.3965077681878655,252,63,0.15130451219775976,0.14766007514025833,1.0246812623794188,False,False,0.15233659905733551,2023
SMALL,GROSS,10,-0.9999999999999999,0.9999999999999999,0.00028759648757004097,0.0063568251749475035,0.3,0.35,2.02017185407799e-05,0.0003559310538652125,0.05675739253824727,False,False,9.345118450499381e-05,2023
SMALL,CADENCE,2,-0.9999999999999999,0.9999999999999999,0.07213123691353007,0.3157765001672105,W,M,0.07213123691353007,0.15660811701297883,0.46058428061907053,False,False,0.06392465378523535,2023
SMALL,N,6,0.6,0.6,0.33587945096382493,0.3779108674476378,15,30,0.021802663182898363,0.0906628492426017,0.2404806749957454,False,False,0.13252751266815035,2024
SMALL,H,4,0.39999999999999997,0.39999999999999997,0.29148607675922666,0.3823790198111158,252,63,0.17831843193942187,0.13721971496559943,1.299510292556181,False,False,0.14158393936868843,2024
SMALL,GROSS,10,-0.9999999999999999,0.9999999999999999,0.00013987459041486794,0.005724655481773038,0.3,0.35,3.6451634478629202e-06,0.0003438656840221055,0.010600544390549275,False,False,4.545064603140139e-05,2024
SMALL,CADENCE,2,-0.9999999999999999,0.9999999999999999,0.07416084472162227,0.3083211718264108,W,M,0.07416084472162227,0.15431724646491565,0.4805739243052324,False,False,0.06572334713923449,2024
SMALL,N,6,0.2571428571428572,0.2571428571428572,0.2514221735543826,0.3836699121992546,15,30,0.015626655172056747,0.08334012978087392,0.18750456968502316,False,False,0.09920331593721411,2025
SMALL,H,4,0.39999999999999997,0.39999999999999997,0.2322461652303931,0.3896750737453579,252,63,0.1725819828165417,0.14017000673147553,1.2312333204574781,False,False,0.11280925436363752,2025
SMALL,GROSS,10,-0.7333333333333332,0.7333333333333332,6.668150555566577e-05,0.0055228641779551,0.45,0.4,4.4501751805814393e-07,0.000319779359362149,0.001391639281990565,False,False,2.1667391460181468e-05,2025
SMALL,CADENCE,2,-0.9999999999999999,0.9999999999999999,0.11403876997345319,0.29543838060360483,W,M,0.11403876997345319,0.14700931266212422,0.7757248021120391,False,False,0.10106424346203996,2025
SMALL,N,6,0.48571428571428577,0.48571428571428577,0.2688165414751771,0.3744348977977569,15,30,0.011163328962402574,0.08076177056106106,0.1382254114149514,False,False,0.10606658878216656,2026
SMALL,H,4,0.39999999999999997,0.39999999999999997,0.2545922199638304,0.35756568248228326,252,63,0.1896275050041093,0.12424248165250722,1.5262694569678423,False,False,0.12366343475429055,2026
SMALL,GROSS,10,0.9999999999999999,0.9999999999999999,0.0016164321792400127,0.005660477374627925,0.75,0.7,0.00016476381475460933,0.00032251144695603137,0.5108774163202707,False,False,0.000525241122025801,2026
SMALL,CADENCE,2,-0.9999999999999999,0.9999999999999999,0.11574467391016391,0.24688538359886897,W,M,0.11574467391016391,0.12676721078771164,0.9130489910675212,False,False,0.10257606168686577,2026
