window,p,n,p_over_n,target,lam,K,repro_IS,repro_OOF,panel
H1,439,750,0.5853333333333334,mn,1.0,10,0.9980532724014224,0.984319606457122,SMALL439
H1,439,900,0.48777777777777775,sd,1.0,10,0.9913283491228294,0.9650162799017233,SMALL439
H1,439,900,0.48777777777777775,mn,1.0,10,0.9988243877341826,0.9934924615988253,SMALL439
H2,10,30,0.3333333333333333,sd,1.0,10,0.40348296815731977,-0.03500816431500153,SMALL439
H2,10,30,0.3333333333333333,mn,1.0,10,0.25970075065836273,-0.11539791624528162,SMALL439
H2,10,45,0.2222222222222222,sd,1.0,10,0.30498883496007423,-0.16945091556042136,SMALL439
H2,10,45,0.2222222222222222,mn,1.0,10,0.22476054630061315,-0.2045649023243723,SMALL439
H2,10,60,0.16666666666666666,sd,1.0,10,0.17984782244101571,-0.21958065420819262,SMALL439
H2,10,60,0.16666666666666666,mn,1.0,10,0.17832894591506565,-0.23526670976381592,SMALL439
H2,10,90,0.1111111111111111,sd,1.0,10,0.07877397380111961,-0.153539311427088,SMALL439
H2,10,90,0.1111111111111111,mn,1.0,10,0.0802667764006828,-0.17001834847132646,SMALL439
H2,10,120,0.08333333333333333,sd,1.0,10,0.0787341794676103,-0.12721683460834798,SMALL439
H2,10,120,0.08333333333333333,mn,1.0,10,0.10915050731681253,-0.10211710330191504,SMALL439
H2,10,180,0.05555555555555555,sd,1.0,10,0.0742714894342047,-0.05921395234875182,SMALL439
H2,10,180,0.05555555555555555,mn,1.0,10,0.08271978526494195,-0.015277976042981756,SMALL439
H2,10,240,0.041666666666666664,sd,1.0,10,0.04839364400824864,-0.061308094424803894,SMALL439
H2,10,240,0.041666666666666664,mn,1.0,10,0.06982063224275081,-0.024261925123104655,SMALL439
H2,10,360,0.027777777777777776,sd,1.0,10,0.023390879889379934,-0.03520013458070803,SMALL439
H2,10,360,0.027777777777777776,mn,1.0,10,0.05685214154736884,0.006057618959611655,SMALL439
H2,10,480,0.020833333333333332,sd,1.0,10,0.020379229979535896,-0.01746289643720167,SMALL439
H2,10,480,0.020833333333333332,mn,1.0,10,0.04594538671286941,0.011060248137342077,SMALL439
H2,10,600,0.016666666666666666,sd,1.0,10,0.010130959155150276,-0.022887088697420843,SMALL439
H2,10,600,0.016666666666666666,mn,1.0,10,0.05328947190432931,0.025437237254800404,SMALL439
H2,10,750,0.013333333333333334,sd,1.0,10,0.00845979031229982,-0.01583644503724191,SMALL439
H2,10,750,0.013333333333333334,mn,1.0,10,0.06456011831174602,0.03674753755252813,SMALL439
H2,10,900,0.011111111111111112,sd,1.0,10,0.005876791484619948,-0.01737642222636948,SMALL439
H2,10,900,0.011111111111111112,mn,1.0,10,0.04827147505319962,0.021017823198006824,SMALL439
H2,20,30,0.6666666666666666,sd,1.0,10,0.6331727834134551,0.07763893122552756,SMALL439
H2,20,30,0.6666666666666666,mn,1.0,10,0.4641064825496891,-0.14869807822081338,SMALL439
H2,20,45,0.4444444444444444,sd,1.0,10,0.6516036484636845,0.13888971917615933,SMALL439
H2,20,45,0.4444444444444444,mn,1.0,10,0.4059332489994195,-0.18030789700483862,SMALL439
H2,20,60,0.3333333333333333,sd,1.0,10,0.538445111894565,0.1305632810449765,SMALL439
H2,20,60,0.3333333333333333,mn,1.0,10,0.3091567047195737,-0.3223712957062512,SMALL439
H2,20,90,0.2222222222222222,sd,1.0,10,0.3152822698078407,-0.06998268169428323,SMALL439
H2,20,90,0.2222222222222222,mn,1.0,10,0.24822507271686567,-0.1260610317433437,SMALL439
H2,20,120,0.16666666666666666,sd,1.0,10,0.25204841360916075,-0.07740176359794138,SMALL439
H2,20,120,0.16666666666666666,mn,1.0,10,0.2314986961709078,-0.08873094457318964,SMALL439
H2,20,180,0.1111111111111111,sd,1.0,10,0.2246795200282915,-0.030540383231641766,SMALL439
H2,20,180,0.1111111111111111,mn,1.0,10,0.21666992495199222,0.06663581516018846,SMALL439
H2,20,240,0.08333333333333333,sd,1.0,10,0.16422889078320213,-0.025132741073824905,SMALL439
H2,20,240,0.08333333333333333,mn,1.0,10,0.20757251116239084,0.05563440980473433,SMALL439
H2,20,360,0.05555555555555555,sd,1.0,10,0.1392246336569627,0.02034188107359247,SMALL439
H2,20,360,0.05555555555555555,mn,1.0,10,0.2024047209014177,0.10348634658675127,SMALL439
H2,20,480,0.041666666666666664,sd,1.0,10,0.12764747420192413,0.054434565239776855,SMALL439
H2,20,480,0.041666666666666664,mn,1.0,10,0.17856955087368065,0.10415977634169427,SMALL439
H2,20,600,0.03333333333333333,sd,1.0,10,0.10575608915495083,0.035842110466024035,SMALL439
H2,20,600,0.03333333333333333,mn,1.0,10,0.17158174659443026,0.11425631261180536,SMALL439
H2,20,750,0.02666666666666667,sd,1.0,10,0.10382261421321504,0.05517400384496818,SMALL439
H2,20,750,0.02666666666666667,mn,1.0,10,0.16491887722132337,0.11265819278169598,SMALL439
H2,20,900,0.022222222222222223,sd,1.0,10,0.09691161276651727,0.05703623562069571,SMALL439
H2,20,900,0.022222222222222223,mn,1.0,10,0.13122162847180263,0.08591644083016003,SMALL439
H2,40,30,1.3333333333333333,sd,1.0,10,0.7876964450207832,0.14429157504784462,SMALL439
H2,40,30,1.3333333333333333,mn,1.0,10,0.764958825270847,-0.04304990247039164,SMALL439
H2,40,45,0.8888888888888888,sd,1.0,10,0.7630154641078901,-0.001057336541770315,SMALL439
H2,40,45,0.8888888888888888,mn,1.0,10,0.7768695770793904,0.07544180597724659,SMALL439
H2,40,60,0.6666666666666666,sd,1.0,10,0.6651319122640063,-0.03561264481854476,SMALL439
H2,40,60,0.6666666666666666,mn,1.0,10,0.6510648279804776,-0.15970574493480805,SMALL439
H2,40,90,0.4444444444444444,sd,1.0,10,0.4886651383663786,-0.2908530137149037,SMALL439
H2,40,90,0.4444444444444444,mn,1.0,10,0.45354448472319364,-0.36721023232484007,SMALL439
H2,40,120,0.3333333333333333,sd,1.0,10,0.3906480558326647,-0.21641071740688345,SMALL439
H2,40,120,0.3333333333333333,mn,1.0,10,0.41985436615283867,-0.24545972626496138,SMALL439
H2,40,180,0.2222222222222222,sd,1.0,10,0.3079147613480123,-0.11256496480646616,SMALL439
H2,40,180,0.2222222222222222,mn,1.0,10,0.29917087988046653,-0.1221501947516026,SMALL439
H2,40,240,0.16666666666666666,sd,1.0,10,0.23756063019910056,-0.04573971868123561,SMALL439
H2,40,240,0.16666666666666666,mn,1.0,10,0.2971477562774314,0.00428095786250271,SMALL439
H2,40,360,0.1111111111111111,sd,1.0,10,0.2108222478092866,0.00047161758598657233,SMALL439
H2,40,360,0.1111111111111111,mn,1.0,10,0.2854489378241971,0.08323390024149246,SMALL439
H2,40,480,0.08333333333333333,sd,1.0,10,0.17713965460499226,0.031956195746190685,SMALL439
H2,40,480,0.08333333333333333,mn,1.0,10,0.2479722195941203,0.07323351189471661,SMALL439
H2,40,600,0.06666666666666667,sd,1.0,10,0.15443335210257447,0.02995046901996512,SMALL439
H2,40,600,0.06666666666666667,mn,1.0,10,0.22603523166426365,0.12011607841989325,SMALL439
H2,40,750,0.05333333333333334,sd,1.0,10,0.14177135501713622,0.04269210379912558,SMALL439
H2,40,750,0.05333333333333334,mn,1.0,10,0.2288898135302121,0.13373257740977762,SMALL439
H2,40,900,0.044444444444444446,sd,1.0,10,0.12655538875988948,0.03492147001438439,SMALL439
H2,40,900,0.044444444444444446,mn,1.0,10,0.1789164888174396,0.09483478337304851,SMALL439
H2,80,30,2.6666666666666665,sd,1.0,10,0.9298827452289913,0.23317374759206067,SMALL439
H2,80,30,2.6666666666666665,mn,1.0,10,0.9367440186552023,0.031201862448960505,SMALL439
H2,80,45,1.7777777777777777,sd,1.0,10,0.921545953978606,0.08616368983675915,SMALL439
H2,80,45,1.7777777777777777,mn,1.0,10,0.9375225261413819,0.24966616095858252,SMALL439
H2,80,60,1.3333333333333333,sd,1.0,10,0.8731355152763766,0.037004470991212624,SMALL439
H2,80,60,1.3333333333333333,mn,1.0,10,0.8413758503167734,-0.2840542249814386,SMALL439
H2,80,90,0.8888888888888888,sd,1.0,10,0.7559561303893698,-0.27070847302554535,SMALL439
H2,80,90,0.8888888888888888,mn,1.0,10,0.7249350660621232,-0.5429771973851463,SMALL439
H2,80,120,0.6666666666666666,sd,1.0,10,0.6518677902411412,-0.3345255796258837,SMALL439
H2,80,120,0.6666666666666666,mn,1.0,10,0.6351738285720389,-0.674329725019227,SMALL439
H2,80,180,0.4444444444444444,sd,1.0,10,0.5178892370408974,-0.3055756079534746,SMALL439
H2,80,180,0.4444444444444444,mn,1.0,10,0.4957068958377068,-0.3821863527180671,SMALL439
H2,80,240,0.3333333333333333,sd,1.0,10,0.4053210971084158,-0.1915135791353384,SMALL439
H2,80,240,0.3333333333333333,mn,1.0,10,0.43756487759688045,-0.22619284073799673,SMALL439
H2,80,360,0.2222222222222222,sd,1.0,10,0.34751939605672755,-0.031441764612676115,SMALL439
H2,80,360,0.2222222222222222,mn,1.0,10,0.4144380544541406,0.04383579229562207,SMALL439
H2,80,480,0.16666666666666666,sd,1.0,10,0.27944620099881246,-0.0037624061243233253,SMALL439
H2,80,480,0.16666666666666666,mn,1.0,10,0.35845716126600047,0.07481301930295914,SMALL439
H2,80,600,0.13333333333333333,sd,1.0,10,0.23141217249543278,0.0015130227906995364,SMALL439
H2,80,600,0.13333333333333333,mn,1.0,10,0.3220634678398574,0.10550427851232813,SMALL439
H2,80,750,0.10666666666666667,sd,1.0,10,0.21381847337208826,0.02425895020772939,SMALL439
H2,80,750,0.10666666666666667,mn,1.0,10,0.32246857430518683,0.13803135044677273,SMALL439
H2,80,900,0.08888888888888889,sd,1.0,10,0.1872093413530661,0.018641195445707748,SMALL439
H2,80,900,0.08888888888888889,mn,1.0,10,0.250470382647103,0.08597815347469506,SMALL439
H2,160,30,5.333333333333333,sd,1.0,10,0.9757124633751344,0.15942047507107593,SMALL439
H2,160,30,5.333333333333333,mn,1.0,10,0.9835662697329641,0.045040061628642825,SMALL439
H2,160,45,3.5555555555555554,sd,1.0,10,0.9719835463246655,0.060160631451975255,SMALL439
H2,160,45,3.5555555555555554,mn,1.0,10,0.9833704960515991,0.15836828231960964,SMALL439
H2,160,60,2.6666666666666665,sd,1.0,10,0.968964668548662,0.12100453565603564,SMALL439
H2,160,60,2.6666666666666665,mn,1.0,10,0.9746865071430374,0.011750563671520498,SMALL439
H2,160,90,1.7777777777777777,sd,1.0,10,0.9496285163656955,-0.17971141021435555,SMALL439
H2,160,90,1.7777777777777777,mn,1.0,10,0.9640871902510157,-0.172099229832271,SMALL439
H2,160,120,1.3333333333333333,sd,1.0,10,0.9089753235611058,-0.2073278976640096,SMALL439
H2,160,120,1.3333333333333333,mn,1.0,10,0.9230565470188321,-0.36881208362391926,SMALL439
H2,160,180,0.8888888888888888,sd,1.0,10,0.86846753596036,-0.15090980040621593,SMALL439
H2,160,180,0.8888888888888888,mn,1.0,10,0.8778119292537963,-0.0987871747648299,SMALL439
H2,160,240,0.6666666666666666,sd,1.0,10,0.7726282024271132,-0.17272208634265285,SMALL439
H2,160,240,0.6666666666666666,mn,1.0,10,0.7886687341798739,-0.2116595868787241,SMALL439
H2,160,360,0.4444444444444444,sd,1.0,10,0.6419124064041148,-0.027676742223420314,SMALL439
H2,160,360,0.4444444444444444,mn,1.0,10,0.6944041813350097,0.04632400911602352,SMALL439
H2,160,480,0.3333333333333333,sd,1.0,10,0.5577258184819678,0.008692320808801002,SMALL439
H2,160,480,0.3333333333333333,mn,1.0,10,0.6328307670820214,0.16460880652127663,SMALL439
H2,160,600,0.26666666666666666,sd,1.0,10,0.5034325598213769,0.11928398543464636,SMALL439
H2,160,600,0.26666666666666666,mn,1.0,10,0.607296339684954,0.25067704090048404,SMALL439
H2,160,750,0.21333333333333335,sd,1.0,10,0.48013978265707646,0.17256851300716503,SMALL439
H2,160,750,0.21333333333333335,mn,1.0,10,0.592524962394614,0.32313905134388954,SMALL439
H2,160,900,0.17777777777777778,sd,1.0,10,0.4557011578064951,0.18798600422961764,SMALL439
H2,160,900,0.17777777777777778,mn,1.0,10,0.5417824184884293,0.31035417180318337,SMALL439
H2,320,30,10.666666666666666,sd,1.0,10,0.9965960769427581,0.2796742761684541,SMALL439
H2,320,30,10.666666666666666,mn,1.0,10,0.9961594494222171,0.19706596256853037,SMALL439
H2,320,45,7.111111111111111,sd,1.0,10,0.9962264524915532,0.24528635995101866,SMALL439
H2,320,45,7.111111111111111,mn,1.0,10,0.9951190305527112,0.08741078806627556,SMALL439
H2,320,60,5.333333333333333,sd,1.0,10,0.9961458019098708,0.34462326777203456,SMALL439
H2,320,60,5.333333333333333,mn,1.0,10,0.9940193707603953,0.05891614167773773,SMALL439
H2,320,90,3.5555555555555554,sd,1.0,10,0.9949606798741204,0.25877781103898023,SMALL439
H2,320,90,3.5555555555555554,mn,1.0,10,0.9935740210671649,0.035157071217013725,SMALL439
H2,320,120,2.6666666666666665,sd,1.0,10,0.9935205402934841,0.2888085123948061,SMALL439
H2,320,120,2.6666666666666665,mn,1.0,10,0.9920579851772,0.15780603572443508,SMALL439
H2,320,180,1.7777777777777777,sd,1.0,10,0.9925152273885661,0.4370483924154599,SMALL439
H2,320,180,1.7777777777777777,mn,1.0,10,0.9884206576641582,0.18340900359840417,SMALL439
H2,320,240,1.3333333333333333,sd,1.0,10,0.989731680601138,0.5788287247872029,SMALL439
H2,320,240,1.3333333333333333,mn,1.0,10,0.9831452912838144,0.2902656768090993,SMALL439
H2,320,360,0.8888888888888888,sd,1.0,10,0.9822553553864357,0.7133257804158899,SMALL439
H2,320,360,0.8888888888888888,mn,1.0,10,0.9655660530936472,0.5008552443101764,SMALL439
H2,320,480,0.6666666666666666,sd,1.0,10,0.9755956763388587,0.8187892133008197,SMALL439
H2,320,480,0.6666666666666666,mn,1.0,10,0.9430766007446696,0.6177759938287496,SMALL439
H2,320,600,0.5333333333333333,sd,1.0,10,0.9693407078633547,0.865698114403733,SMALL439
H2,320,600,0.5333333333333333,mn,1.0,10,0.923275603050366,0.6528348292708017,SMALL439
H2,320,750,0.4266666666666667,sd,1.0,10,0.9587221403068673,0.8711780582692359,SMALL439
H2,320,750,0.4266666666666667,mn,1.0,10,0.9090790269018909,0.7095010244413569,SMALL439
H2,320,900,0.35555555555555557,sd,1.0,10,0.957504335915673,0.8927775297673775,SMALL439
H2,320,900,0.35555555555555557,mn,1.0,10,0.8972063752241047,0.7431482776367784,SMALL439
H2,439,30,14.633333333333333,sd,1.0,10,0.9979127098515554,0.20569301846048949,SMALL439
H2,439,30,14.633333333333333,mn,1.0,10,0.9977398987037369,0.1391487640122232,SMALL439
H2,439,45,9.755555555555556,sd,1.0,10,0.99786423825633,0.20799297036296782,SMALL439
H2,439,45,9.755555555555556,mn,1.0,10,0.9973365252950696,0.03266477654939137,SMALL439
H2,439,60,7.316666666666666,sd,1.0,10,0.9978096729533615,0.2710009083733621,SMALL439
H2,439,60,7.316666666666666,mn,1.0,10,0.9969932296180112,0.005431846530054907,SMALL439
H2,439,90,4.877777777777778,sd,1.0,10,0.9971980908942827,0.17308347202916552,SMALL439
H2,439,90,4.877777777777778,mn,1.0,10,0.9967879348913623,0.05906313808252717,SMALL439
H2,439,120,3.658333333333333,sd,1.0,10,0.9969720544768491,0.26348333233449606,SMALL439
H2,439,120,3.658333333333333,mn,1.0,10,0.996678811566494,0.2486431748471366,SMALL439
H2,439,180,2.438888888888889,sd,1.0,10,0.9970752492503505,0.4560115613594359,SMALL439
H2,439,180,2.438888888888889,mn,1.0,10,0.9962721203308275,0.31081772905734206,SMALL439
H2,439,240,1.8291666666666666,sd,1.0,10,0.9958442780658486,0.5372424840773733,SMALL439
H2,439,240,1.8291666666666666,mn,1.0,10,0.9960562569274817,0.4877952973133497,SMALL439
H2,439,360,1.2194444444444446,sd,1.0,10,0.9935590939836545,0.6440837794960408,SMALL439
H2,439,360,1.2194444444444446,mn,1.0,10,0.9953580843394535,0.6920846523476474,SMALL439
H2,439,480,0.9145833333333333,sd,1.0,10,0.9912797833107433,0.8085499273169634,SMALL439
H2,439,480,0.9145833333333333,mn,1.0,10,0.9958275771177548,0.8849257065593437,SMALL439
H2,439,600,0.7316666666666667,sd,1.0,10,0.989586379890984,0.8971495402797726,SMALL439
H2,439,600,0.7316666666666667,mn,1.0,10,0.9970004966036184,0.9570484618334085,SMALL439
H2,439,750,0.5853333333333334,sd,1.0,10,0.9858185672112594,0.9234449774662897,SMALL439
H2,439,750,0.5853333333333334,mn,1.0,10,0.9982132631276008,0.9848077201507717,SMALL439
H2,439,900,0.48777777777777775,sd,1.0,10,0.9845331753190653,0.9396696683718121,SMALL439
H2,439,900,0.48777777777777775,mn,1.0,10,0.9989179644832185,0.9941622814575516,SMALL439
