stem,date,n_tok,n_head,bytes_csv,bytes_json,bytes_console,bytes_data,has_data,missing_csvjson,cov_CSV,cov_CSVJSON,cov_CSVJSONTXT,cov_NONCONSOLE,cov_ANY,hcov_CSV,hcov_CSVJSON,hcov_CSVJSONTXT,hcov_NONCONSOLE,hcov_ANY
2026-09-08_is-the-0-of-64-no-floor-result-a-LIQUIDITY-fact-or-a-SURVIVORSHIP-fact_C,2026-09-08,25,8,2695678,0,19333,2695678,1,1,0.96,0.96,0.96,0.96,1.0,0.875,0.875,0.875,0.875,1.0
2026-09-08_why-the-035-045-share-window-dips_cloud,2026-09-08,6,0,13093964,0,23011,13093964,1,0,1.0,1.0,1.0,1.0,1.0,,,,,
2026-09-08_why-the-035-045-share-window-dips_B,2026-09-08,26,5,267357,0,20779,267357,1,22,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.15384615384615385,1.0,0.0,0.0,0.0,0.0,1.0
2026-09-08_why-is-the-ungated-control-the-IS-argmax-on-broad136-and-SMALL439-but-not-u56_C,2026-09-08,11,8,189231,0,16685,192956,1,2,0.8181818181818182,0.8181818181818182,1.0,1.0,1.0,0.875,0.875,1.0,1.0,1.0
2026-09-08_why-does-the-IS-lift-slope-flip-between-GROSS-and-GATE_C,2026-09-08,100,19,313517,0,23049,313517,1,54,0.46,0.46,0.46,0.46,0.98,0.5789473684210527,0.5789473684210527,0.5789473684210527,0.5789473684210527,0.9473684210526315
2026-09-08_why-does-the-DD-ranking-die-on-U56_C,2026-09-08,76,18,3316888,0,16522,3316888,1,7,0.9078947368421053,0.9078947368421053,0.9078947368421053,0.9078947368421053,0.9605263157894737,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.9444444444444444
2026-09-08_u56-ewall-magate-fullgross_KEEP_MEMO,2026-09-08,25,19,0,0,0,0,0,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-08_u56-band3-fullgross_KEEP_MEMO,2026-09-08,33,23,0,0,0,0,0,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-08_the-tenth-selection-loses-instance-as-a-distribution_cloud,2026-09-08,65,14,5590250,0,22549,5590250,1,22,0.6615384615384615,0.6615384615384615,0.6615384615384615,0.6615384615384615,1.0,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,1.0
2026-09-08_the-pool-mean-as-a-leaderboard-column_cloud,2026-09-08,25,4,5847360,0,9415,5847360,1,4,0.84,0.84,0.84,0.84,1.0,0.75,0.75,0.75,0.75,1.0
2026-09-08_the-one-corner-three-books-audit_C,2026-09-08,50,20,1891767,0,12962,1891767,1,3,0.94,0.94,0.94,0.94,0.96,0.9,0.9,0.9,0.9,0.95
2026-09-08_the-mid-tercile-band_cloud,2026-09-08,45,6,539954,0,23752,539954,1,13,0.7111111111111111,0.7111111111111111,0.7111111111111111,0.7111111111111111,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,1.0
2026-09-08_the-liquidity-FLOOR-is-in-the-eligibility-mask-not-a-tilt_C,2026-09-08,14,4,207140,0,50614,207140,1,9,0.35714285714285715,0.35714285714285715,0.35714285714285715,0.35714285714285715,0.9285714285714286,0.25,0.25,0.25,0.25,1.0
2026-09-08_the-gap-vs-tilt-rule-as-a-leaderboard-column_B,2026-09-08,63,20,4203993,0,10090,4203993,1,13,0.7936507936507936,0.7936507936507936,0.7936507936507936,0.7936507936507936,0.9523809523809523,0.8,0.8,0.8,0.8,0.9
2026-09-08_the-DD-cap-is-what-cuts-risk-adjusted-argmaxes_cloud,2026-09-08,57,17,38354164,0,33869,38354164,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-09-08_the-013-margin-rule_cloud,2026-09-08,37,10,3515733,0,19916,3515733,1,1,0.972972972972973,0.972972972972973,0.972972972972973,0.972972972972973,1.0,1.0,1.0,1.0,1.0,1.0
2026-09-08_the-013-margin-rule_B,2026-09-08,31,7,5631478,0,52228,5631478,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-09-08_selector-comparison-needs-more-cells_B,2026-09-08,18,3,887803,0,389308,887803,1,1,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
2026-09-08_re-scope-idea-313-advQ-carries-a-price-LEVEL_cloud,2026-09-08,40,3,79519,0,11062,79519,1,17,0.575,0.575,0.575,0.575,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0
2026-09-08_re-read-single-rung-argmaxes-on-V1C-shaped-books_B,2026-09-08,23,2,898763,0,23192,898763,1,1,0.9565217391304348,0.9565217391304348,0.9565217391304348,0.9565217391304348,1.0,1.0,1.0,1.0,1.0,1.0
2026-09-08_is-selection-beats-do-nothing-just-a-rung-artefact_cloud,2026-09-08,64,12,1374586,0,8722,1374586,1,2,0.96875,0.96875,0.96875,0.96875,1.0,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,1.0
2026-09-08_a-turnover-matched-null-for-suppressing-overlays_cloud,2026-09-08,38,9,244851,0,16019,244851,1,22,0.42105263157894735,0.42105263157894735,0.42105263157894735,0.42105263157894735,0.7631578947368421,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.5555555555555556
2026-09-08_is-cost-blind-choosing-worse-than-not-choosing-generally_C,2026-09-08,70,9,1513076,0,20915,1513076,1,5,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.9857142857142858,1.0,1.0,1.0,1.0,1.0
2026-09-08_does-any-selector-beat-doing-nothing_B,2026-09-08,19,13,1404645,0,515156,1404645,1,5,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7368421052631579,1.0,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.7692307692307693,1.0
2026-09-08_does-a-pre-registered-arm-beat-its-own-IS-chooser-generally_C,2026-09-08,44,8,536582,0,22959,536582,1,12,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.7272727272727273,1.0,0.875,0.875,0.875,0.875,1.0
2026-09-08_do-de-grossing-instruments-belong-armed-only-in-crashes-after-all_B,2026-09-08,44,10,604442,0,212014,604442,1,7,0.8409090909090909,0.8409090909090909,0.8409090909090909,0.8409090909090909,0.8863636363636364,1.0,1.0,1.0,1.0,1.0
2026-09-08_census-the-record-s-other-DOLLAR-floors-and-caps_C,2026-09-08,31,2,121897,0,21393,121897,1,21,0.3225806451612903,0.3225806451612903,0.3225806451612903,0.3225806451612903,0.6451612903225806,0.5,0.5,0.5,0.5,1.0
2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C,2026-09-08,28,5,289327,0,42403,289327,1,10,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.6428571428571429,1.0,0.6,0.6,0.6,0.6,1.0
2026-09-08_band3-rw-at-075-vs-the-incumbent_B,2026-09-08,36,9,206609,0,109552,206609,1,10,0.7222222222222222,0.7222222222222222,0.7222222222222222,0.7222222222222222,1.0,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,1.0
2026-09-08_back-fill-the-split-half-distribution-over-every-single-draw-claim_cloud,2026-09-08,14,2,767815,0,19104,767815,1,1,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.9285714285714286,1.0,1.0,1.0,1.0,1.0,1.0
2026-09-08_back-fill-the-q95-band-over-every-committed-null-claim_B,2026-09-08,65,13,1674222,0,18583,1674222,1,23,0.6461538461538462,0.6461538461538462,0.6461538461538462,0.6461538461538462,0.9692307692307692,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,1.0
2026-09-08_does-idea-404-s-both-paths-emptiness-survive-idea-142-s-two-rows_C,2026-09-08,22,2,136640,0,18606,136640,1,7,0.6818181818181818,0.6818181818181818,0.6818181818181818,0.6818181818181818,0.8636363636363636,1.0,1.0,1.0,1.0,1.0
2026-09-08_back-fill-the-matched-gross-column-on-every-published-regime-split_B,2026-09-08,51,12,4385929,0,0,4533160,1,5,0.9019607843137255,0.9019607843137255,0.9607843137254902,0.9607843137254902,0.9607843137254902,0.8333333333333334,0.8333333333333334,0.9166666666666666,0.9166666666666666,0.9166666666666666
2026-09-08_back-fill-LIFT-beside-every-published-selector-claim_cloud,2026-09-08,34,11,6647557,0,13477,6647557,1,4,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.8823529411764706,1.0,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,1.0
2026-09-08_audit-every-published-key-for-the-adjustment-leak_B,2026-09-08,75,32,396320,0,31160,396320,1,19,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.96,0.75,0.75,0.75,0.75,0.96875
2026-09-08_are-the-records-7-rung-ladders-two-rung-ladders_cloud,2026-09-08,30,8,558512,0,42539,558512,1,6,0.8,0.8,0.8,0.8,1.0,0.875,0.875,0.875,0.875,1.0
2026-09-08_adopt-the-T1-DEGREE-DETECTOR-as-the-PROTOCOL-corpus-gate_cloud,2026-09-08,4,0,153554,0,29318,153554,1,3,0.25,0.25,0.25,0.25,1.0,,,,,
2026-09-08_a-within-cell-DIFFERENCE-curve-may-not-carry-a-published-sign-threshold_C,2026-09-08,61,9,42100,0,30170,42100,1,35,0.4262295081967213,0.4262295081967213,0.4262295081967213,0.4262295081967213,1.0,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,1.0
2026-09-08_is-phi-a-standalone-de-grossing-instrument_cloud,2026-09-08,12,0,665935,0,52498,665935,1,3,0.75,0.75,0.75,0.75,1.0,,,,,
2026-09-08_a-turnover-matched-null-for-suppressing-overlays_B,2026-09-08,60,9,4576125,0,26624,4576125,1,6,0.9,0.9,0.9,0.9,0.95,1.0,1.0,1.0,1.0,1.0
2026-09-08_a-flip-rate-estimator-that-is-not-confounded-by-block-count_B,2026-09-08,12,1,136045,0,18533,136045,1,7,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.6666666666666666,0.0,0.0,0.0,0.0,1.0
2026-09-08_back-fill-the-EWall-column-on-panel-ORDERING-claims_C,2026-09-08,62,19,3358645,0,21888,3358645,1,1,0.9838709677419355,0.9838709677419355,0.9838709677419355,0.9838709677419355,1.0,1.0,1.0,1.0,1.0,1.0
2026-09-08_does-modal-share-predict-VARIANCE-not-sign_B,2026-09-08,30,11,631419,0,39092,631419,1,11,0.6333333333333333,0.6333333333333333,0.6333333333333333,0.6333333333333333,1.0,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.6363636363636364,1.0
2026-09-08_back-fill-the-matched-gross-column-on-every-published-regime-split_cloud,2026-09-08,26,15,763133,0,29810,763133,1,9,0.6538461538461539,0.6538461538461539,0.6538461538461539,0.6538461538461539,1.0,0.8,0.8,0.8,0.8,1.0
2026-09-08_does-the-4b-gross-100-family-survive-a-CASH-CREDIT-and-a-BORROW-charge_C,2026-09-08,31,8,893317,0,21536,893317,1,5,0.8387096774193549,0.8387096774193549,0.8387096774193549,0.8387096774193549,0.9032258064516129,0.875,0.875,0.875,0.875,0.875
2026-09-08_does-the-4b-aware-screen-only-pay-through-DD_B,2026-09-08,22,3,483538,0,19606,483538,1,8,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.6363636363636364,1.0,1.0,1.0,1.0,1.0,1.0
2026-09-08_is-LEAK-a-general-tax-on-every-published-per-armed-day-number_cloud,2026-09-08,33,18,679125,0,18248,679125,1,5,0.8484848484848485,0.8484848484848485,0.8484848484848485,0.8484848484848485,0.9090909090909091,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888
2026-09-08_is-LEAK-a-general-tax-on-every-published-per-armed-day-number_B,2026-09-08,34,20,801261,0,248072,801261,1,7,0.7941176470588235,0.7941176470588235,0.7941176470588235,0.7941176470588235,1.0,0.85,0.85,0.85,0.85,1.0
2026-09-08_is-K_MEDIAN-a-real-abstention-rule-or-a-36-cell-accident_C,2026-09-08,21,3,555049,0,14494,555049,1,12,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,1.0,0.0,0.0,0.0,0.0,1.0
2026-09-08_is-IS-argmax-CONFIDENCE-an-inverse-signal_cloud,2026-09-08,26,12,3505680,0,20725,3505680,1,1,0.9615384615384616,0.9615384615384616,0.9615384615384616,0.9615384615384616,1.0,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,1.0
2026-09-08_is-168c-s-k-CROSSING-a-SMOOTHING-artefact-end-to-end_cloud,2026-09-08,82,6,192280,0,29903,192280,1,27,0.6707317073170732,0.6707317073170732,0.6707317073170732,0.6707317073170732,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0
2026-09-08_how-many-published-count-dials-are-gross-dials_B,2026-09-08,17,5,228962,0,27738,228962,1,11,0.35294117647058826,0.35294117647058826,0.35294117647058826,0.35294117647058826,0.7058823529411765,0.4,0.4,0.4,0.4,1.0
2026-09-08_fix-hivol80s-IS-OOS-coverage-and-re-read-the-parked-arm_cloud,2026-09-08,25,14,32525,0,30224,32525,1,15,0.4,0.4,0.4,0.4,0.92,0.35714285714285715,0.35714285714285715,0.35714285714285715,0.35714285714285715,1.0
2026-09-08_ewall-beside-every-panel-claim_cloud,2026-09-08,53,6,362674,0,20031,362674,1,7,0.8679245283018868,0.8679245283018868,0.8679245283018868,0.8679245283018868,1.0,1.0,1.0,1.0,1.0,1.0
2026-09-08_how-many-published-count-dials-are-gross-dials_cloud,2026-09-08,27,4,112305,0,13674,112305,1,5,0.8148148148148148,0.8148148148148148,0.8148148148148148,0.8148148148148148,0.9629629629629629,0.75,0.75,0.75,0.75,1.0
2026-09-08_does-the-MATCHED-margin-hold-off-the-Sharpe-statistic_cloud,2026-09-08,77,9,1995286,0,9032,1995286,1,1,0.987012987012987,0.987012987012987,0.987012987012987,0.987012987012987,1.0,1.0,1.0,1.0,1.0,1.0
2026-09-08_does-the-width-convergence-hold-past-n40_C,2026-09-08,61,10,79977,0,34494,79977,1,29,0.5245901639344263,0.5245901639344263,0.5245901639344263,0.5245901639344263,0.9836065573770492,0.6,0.6,0.6,0.6,1.0
2026-09-08_does-the-vol-gate-corner-survive-being-pre-registered_cloud,2026-09-08,63,15,426879,0,16770,426879,1,16,0.746031746031746,0.746031746031746,0.746031746031746,0.746031746031746,0.9841269841269841,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0
2026-09-08_does-the-vol-gate-corner-survive-being-pre-registered_B,2026-09-08,66,8,274389,0,49501,274389,1,18,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.7272727272727273,1.0,0.875,0.875,0.875,0.875,1.0
2026-09-08_does-the-q95-band-hold-its-nominal-5-percent_cloud,2026-09-08,26,4,2033103,0,9605,2033103,1,10,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,1.0,0.75,0.75,0.75,0.75,1.0
2026-09-08_does-the-matched-gross-control-belong-on-every-published-DIAL-not-just-count_C,2026-09-08,29,4,413809,0,36274,413809,1,16,0.4482758620689655,0.4482758620689655,0.4482758620689655,0.4482758620689655,0.9310344827586207,0.0,0.0,0.0,0.0,1.0
2026-09-08_does-the-key-swap-survive-a-CONSTANT-count_cloud,2026-09-08,60,11,9791710,0,32827,9791710,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-09-08_does-turnover-level-predict-chooser-power_cloud,2026-09-08,46,11,659483,0,32670,659483,1,7,0.8478260869565217,0.8478260869565217,0.8478260869565217,0.8478260869565217,1.0,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,1.0
2026-09-08_does-the-IS-WINDOW-DD-CAP-transfer-at-all_cloud,2026-09-08,38,15,8920007,0,24363,8920007,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-09-09_is-the-no-trade-BAND-argmax-interior-or-a-grid-edge_B,2026-09-09,49,6,80528,0,26595,80528,1,19,0.6122448979591837,0.6122448979591837,0.6122448979591837,0.6122448979591837,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0
2026-09-09_is-the-panel-ordering-an-ETF-SHARE-effect_B,2026-09-09,45,6,421139,0,18724,421139,1,3,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,1.0
2026-09-09_is-the-vol-cap-the-real-universe-clause-not-the-trend-leg_B,2026-09-09,20,6,66509,0,28774,66509,1,9,0.55,0.55,0.55,0.55,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0
2026-09-09_price-the-14-breadth-files-on-their-own-books_B,2026-09-09,38,4,259885,0,39485,259885,1,17,0.5526315789473685,0.5526315789473685,0.5526315789473685,0.5526315789473685,1.0,0.5,0.5,0.5,0.5,1.0
2026-09-09_name-the-CARRIER-that-survives-a-CHARACTERISTIC-MATCH_cloud,2026-09-09,37,8,3369383,0,23668,3369383,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-09-09_pre-register-the-quantile-family-as-a-dial_cloud,2026-09-09,162,14,117907,0,45791,117907,1,57,0.6481481481481481,0.6481481481481481,0.6481481481481481,0.6481481481481481,1.0,0.7857142857142857,0.7857142857142857,0.7857142857142857,0.7857142857142857,1.0
2026-09-09_is-the-narrow-day-effect-ORDERING-the-same-panel-ordering-as-the-gate-premium_B,2026-09-09,45,19,197367,0,22057,197367,1,11,0.7555555555555555,0.7555555555555555,0.7555555555555555,0.7555555555555555,0.9555555555555556,0.5789473684210527,0.5789473684210527,0.5789473684210527,0.5789473684210527,0.8947368421052632
2026-09-09_name-level-fixed-effects_B,2026-09-09,77,6,78823,0,54173,78823,1,36,0.5324675324675324,0.5324675324675324,0.5324675324675324,0.5324675324675324,1.0,0.5,0.5,0.5,0.5,1.0
2026-09-09_is-the-n-vs-cadence-disagreement-ordering-PANEL-driven-or-DIAL-driven_cloud,2026-09-09,14,4,408320,0,10207,408320,1,7,0.5,0.5,0.5,0.5,1.0,0.75,0.75,0.75,0.75,1.0
2026-09-09_is-the-ETF-dilution-slope-a-BETA-story-or-a-BREADTH-story_B,2026-09-09,110,25,216957,0,41713,216957,1,36,0.6727272727272727,0.6727272727272727,0.6727272727272727,0.6727272727272727,0.9090909090909091,0.56,0.56,0.56,0.56,0.8
2026-09-09_is-the-VOL-TERM-decomposition-a-record-wide-fact_cloud,2026-09-09,56,15,99471,0,20848,99471,1,26,0.5357142857142857,0.5357142857142857,0.5357142857142857,0.5357142857142857,0.9821428571428571,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.4666666666666667,1.0
2026-09-09_is-the-UNCONDITIONAL-width-dial-a-B136-fact-or-a-panel-ordering_cloud,2026-09-09,62,0,60741,0,11620,60741,1,21,0.6612903225806451,0.6612903225806451,0.6612903225806451,0.6612903225806451,1.0,,,,,
2026-09-09_is-the-UNCONDITIONAL-width-dial-a-B136-fact-or-a-panel-ordering_B,2026-09-09,35,15,29780,0,34480,29780,1,15,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,1.0,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.26666666666666666,1.0
2026-09-09_is-the-SELECTION-vs-TIMING-split-a-record-wide-way-to-read-every-ABSOLUTE-threshold_cloud,2026-09-09,16,2,75315,0,19658,75315,1,4,0.75,0.75,0.75,0.75,1.0,1.0,1.0,1.0,1.0,1.0
2026-09-09_is-the-MARGINAL-rho-the-only-estimable-characteristic-statistic_C,2026-09-09,50,8,1594157,0,19383,1594157,1,1,0.98,0.98,0.98,0.98,1.0,1.0,1.0,1.0,1.0,1.0
2026-09-09_is-the-MA-threshold-edge-a-CONSTANT-GROSS-effect_cloud,2026-09-09,11,3,880962,0,29488,883904,1,2,0.8181818181818182,0.8181818181818182,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-09-09_is-the-FAMILY-constant-really-a-c_sd-constant_cloud,2026-09-09,90,18,306789,0,24479,306789,1,22,0.7555555555555555,0.7555555555555555,0.7555555555555555,0.7555555555555555,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0
2026-09-09_is-the-ETF-dilution-slope-a-BETA-story-or-a-BREADTH-story_cloud,2026-09-09,32,12,825950,0,19092,825950,1,13,0.59375,0.59375,0.59375,0.59375,1.0,0.75,0.75,0.75,0.75,1.0
2026-09-09_price-the-14-breadth-files-on-their-own-books_cloud,2026-09-09,31,0,299733,0,11551,299733,1,14,0.5483870967741935,0.5483870967741935,0.5483870967741935,0.5483870967741935,1.0,,,,,
2026-09-09_is-the-gate-timing-residual-a-constant-in-pp-per-year_B,2026-09-09,66,18,285801,0,44910,285801,1,40,0.3939393939393939,0.3939393939393939,0.3939393939393939,0.3939393939393939,0.9696969696969697,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,1.0
2026-09-09_price-the-DRAWDOWN-PATH-artefact-class_B,2026-09-09,92,3,1231872,702,0,1232574,1,1,0.9891304347826086,0.9891304347826086,0.9891304347826086,0.9891304347826086,0.9891304347826086,1.0,1.0,1.0,1.0,1.0
2026-09-09_why-is-evol-the-one-characteristic-that-never-reverses_C,2026-09-09,2,0,959548,0,28689,959548,1,0,1.0,1.0,1.0,1.0,1.0,,,,,
2026-09-09_price-the-removal-of-the-daily-hard-exit_B,2026-09-09,7,4,39818,0,17104,39818,1,3,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.7142857142857143,0.75,0.75,0.75,0.75,0.75
2026-09-09_window-stamp-every-reach-and-every-depth-denominator_cloud,2026-09-09,33,2,526990,0,9984,526990,1,6,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8787878787878788,0.5,0.5,0.5,0.5,1.0
2026-09-09_is-the-BLOCKWISE-vs-SMOOTH-split-the-real-predictor-of-a-gross-flip_C,2026-09-09,111,16,986322,0,26519,986322,1,19,0.8288288288288288,0.8288288288288288,0.8288288288288288,0.8288288288288288,1.0,0.875,0.875,0.875,0.875,1.0
2026-09-09_why-does-the-MA-SLICE-flip-from-better-to-worse-at-the-panel-boundary_C,2026-09-09,35,13,194070,0,32576,194070,1,26,0.2571428571428571,0.2571428571428571,0.2571428571428571,0.2571428571428571,1.0,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.3076923076923077,1.0
2026-09-09_why-does-the-CORR-ordering-die-at-q-0.75_cloud,2026-09-09,59,15,1100077,0,23855,1100077,1,7,0.8813559322033898,0.8813559322033898,0.8813559322033898,0.8813559322033898,0.9491525423728814,1.0,1.0,1.0,1.0,1.0
2026-09-09_why-do-capQ-and-advQ-disagree-in-SIGN_cloud,2026-09-09,23,5,146099,0,19859,146099,1,10,0.5652173913043478,0.5652173913043478,0.5652173913043478,0.5652173913043478,0.8260869565217391,0.6,0.6,0.6,0.6,0.6
2026-09-09_why-do-capQ-and-advQ-disagree-in-SIGN_B,2026-09-09,72,3,133635,0,12217,133635,1,22,0.6944444444444444,0.6944444444444444,0.6944444444444444,0.6944444444444444,0.9722222222222222,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0
2026-09-09_which-published-residualisations-are-IN-SAMPLE-fits_cloud,2026-09-09,46,6,183350,0,9440,183350,1,19,0.5869565217391305,0.5869565217391305,0.5869565217391305,0.5869565217391305,0.9565217391304348,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.8333333333333334
2026-09-09_which-published-residualisations-are-IN-SAMPLE-fits_C,2026-09-09,26,5,692527,0,27484,692527,1,18,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.9615384615384616,0.2,0.2,0.2,0.2,1.0
2026-09-09_what-n-would-make-the-partial-estimable_C,2026-09-09,61,25,1918514,0,29157,1918514,1,7,0.8852459016393442,0.8852459016393442,0.8852459016393442,0.8852459016393442,0.9180327868852459,0.88,0.88,0.88,0.88,0.88
2026-09-09_price-the-OOS-LEG-of-4b-as-a-REDUNDANT-TEST-across-the-record_C,2026-09-09,26,8,16591,0,15673,16591,1,10,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.9230769230769231,1.0,1.0,1.0,1.0,1.0
2026-09-09_what-does-SELECTION-become-under-a-DAILY-depth-match_C,2026-09-09,44,9,443295,0,42543,443295,1,19,0.5681818181818182,0.5681818181818182,0.5681818181818182,0.5681818181818182,1.0,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,1.0
2026-09-09_stop-summarising-the-DD-LEG-with-PATH-statistics_C,2026-09-09,23,7,1696089,0,31780,1696089,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-09-09_stamp-every-committed-artefact-with-its-PANEL-VINTAGE_cloud,2026-09-09,28,8,562292,0,13926,562292,1,11,0.6071428571428571,0.6071428571428571,0.6071428571428571,0.6071428571428571,0.8571428571428571,0.375,0.375,0.375,0.375,0.625
2026-09-09_restate-the-record-s-158-REPRODUCTION-GATES-as-TOLERANCES-in-record-units_C,2026-09-09,53,4,104031,0,11327,104031,1,26,0.5094339622641509,0.5094339622641509,0.5094339622641509,0.5094339622641509,0.9433962264150944,0.75,0.75,0.75,0.75,1.0
2026-09-09_restate-the-26-characteristic-files-under-the-SIGN-FLIP_cloud,2026-09-09,3,2,557863,0,43979,557863,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-09-09_restate-the-13-ONE-SIDED-group-mean-controls-on-their-own-data_cloud,2026-09-09,23,6,2852728,0,22545,2852728,1,17,0.2608695652173913,0.2608695652173913,0.2608695652173913,0.2608695652173913,0.9130434782608695,0.5,0.5,0.5,0.5,1.0
2026-09-09_restate-idea-298s-MA-RESIDUAL-BAND-with-its-cadence-domain_C,2026-09-09,51,11,385030,0,23959,385030,1,17,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.36363636363636365,1.0
2026-09-09_restate-every-published-4a-count-against-the-LIVE-book_cloud,2026-09-09,121,47,247197,0,11025,247197,1,53,0.5619834710743802,0.5619834710743802,0.5619834710743802,0.5619834710743802,0.9669421487603306,0.5319148936170213,0.5319148936170213,0.5319148936170213,0.5319148936170213,0.9787234042553191
2026-09-09_put-DEGREES-OF-FREEDOM-beside-every-within-cell-t_cloud,2026-09-09,58,7,702359,0,13884,702359,1,11,0.8103448275862069,0.8103448275862069,0.8103448275862069,0.8103448275862069,0.9310344827586207,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.7142857142857143
2026-09-09_publish-BOTH-beside-every-SELECTION-LEVEL-TIMING-split_cloud,2026-09-09,5,3,770374,0,46519,770374,1,1,0.8,0.8,0.8,0.8,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0
2026-09-09_three-committed-scripts-fail-their-own-reproduction-gates-today_C,2026-09-09,40,1,35032,0,16635,35032,1,17,0.575,0.575,0.575,0.575,0.9,1.0,1.0,1.0,1.0,1.0
2026-09-09_is-the-BAND-a-TURNOVER-dial-with-a-free-SHARPE_cloud,2026-09-09,17,7,104091,0,81087,104091,1,6,0.6470588235294118,0.6470588235294118,0.6470588235294118,0.6470588235294118,1.0,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,1.0
