window,arm,char,outcome,strata,resid,b,t,n,dof,r2,ctrl_t,sig
IS,top10,corr,DDnorm,5,partial,0.010256596269817432,0.44953139638342154,168,165,0.02961292046171904,-2.218093924856409,False
IS,top10,corr,DDnorm,5,residx,0.010256596269817432,0.4444294464489261,168,166,0.0011884505605317397,,False
IS,top10,corr,DDnorm,5,ratio,0.027117099420399977,1.1806987225660657,168,166,0.008327951189747052,,False
IS,top10,corr,DDnorm,7,none,-0.01047779074662388,-0.4866004175319653,168,166,0.0014243536622293718,,False
IS,top10,corr,DDnorm,7,partial,-0.007635241146800248,-0.3598033655818952,168,165,0.038702484238801516,-2.5295316906137257,False
IS,top10,corr,DDnorm,7,residx,-0.007635241146800253,-0.3539729247281573,168,166,0.0007542308957783073,,False
IS,top10,corr,DDnorm,7,ratio,0.013061024880758774,0.6068084707342449,168,166,0.002213262411875472,,False
IS,top10,corr,DDnorm,21,none,-0.014590922831834725,-0.7107973243927871,168,166,0.0030343360851635692,,False
IS,top10,corr,DDnorm,21,partial,-0.015581717995543892,-0.7738287585660462,168,165,0.046799561343466745,-2.7524183172249046,False
IS,top10,corr,DDnorm,21,residx,-0.015581717995543884,-0.7591044499703902,168,166,0.0034593142903590612,,False
IS,top10,corr,DDnorm,21,ratio,0.011633554682264315,0.5664151129620982,168,166,0.001928959155344745,,False
IS,top10,corr,CAGRnorm,3,none,0.027134604628194482,1.4299797026137127,168,166,0.01216843031990833,,False
IS,top10,corr,CAGRnorm,3,partial,0.023456081899473583,1.241919030794178,168,165,0.03622235645976901,-2.029301305255662,False
IS,top10,corr,CAGRnorm,3,residx,0.02345608189947358,1.2284541050838351,168,166,0.009009059763960936,,False
IS,top10,corr,CAGRnorm,3,ratio,0.034150522319866435,1.8062232740083883,168,166,0.019274461995723025,,False
IS,top10,corr,CAGRnorm,5,none,-0.019058518131723916,-1.0647415112826812,168,166,0.006783040517334582,,False
IS,top10,corr,CAGRnorm,5,partial,-0.017969357315695565,-1.0041444817148548,168,165,0.015704119455844934,-1.222891227264813,False
IS,top10,corr,CAGRnorm,5,residx,-0.017969357315695576,-1.002261831631067,168,166,0.006014979273244125,,False
IS,top10,corr,CAGRnorm,5,ratio,-0.012275668433170673,-0.6844381373441519,168,166,0.0028140800745966033,,False
IS,top10,corr,CAGRnorm,7,none,-0.03889727534699144,-2.298613402676109,168,166,0.030847219743981302,,True
IS,top10,corr,CAGRnorm,7,partial,-0.03774427641651418,-2.231753985165093,168,165,0.04048540126148914,-1.2874006655326937,True
IS,top10,corr,CAGRnorm,7,residx,-0.03774427641651419,-2.225187156869902,168,166,0.028964116155620667,,True
IS,top10,corr,CAGRnorm,7,ratio,-0.029476350042700415,-1.730205469738417,168,166,0.017714344053446074,,False
IS,top10,corr,CAGRnorm,21,none,-0.037463641153448496,-2.484489333245865,168,166,0.0358517215808839,,True
IS,top10,corr,CAGRnorm,21,partial,-0.037734632828693104,-2.50213859511262,168,165,0.04171938502987749,-1.0051438475600374,True
IS,top10,corr,CAGRnorm,21,residx,-0.037734632828693104,-2.5027214700583658,168,166,0.03636063695480907,,True
IS,top10,corr,CAGRnorm,21,ratio,-0.03066516735445485,-2.02126865792288,168,166,0.02402042701611873,,True
IS,top10,evol,Sharpe,3,none,-0.1093561876907358,-6.963221855064986,168,166,0.226058367128121,,True
IS,top10,evol,Sharpe,3,partial,-0.12346394677504205,-6.729619489740681,168,165,0.23610947278612338,1.473442963224598,True
IS,top10,evol,Sharpe,3,residx,-0.12346394677504205,-6.636098674489827,168,166,0.20966609076915,,True
IS,top10,evol,Sharpe,3,ratio,-0.09045587565245888,-5.5111818228278615,168,166,0.154670477802064,,True
IS,top10,evol,Sharpe,5,none,-0.07967241340705285,-5.100778010854733,168,166,0.13549742703827117,,True
IS,top10,evol,Sharpe,5,partial,-0.0893308464630512,-5.067874873353529,168,165,0.14269938765449985,1.1773369551454806,True
IS,top10,evol,Sharpe,5,residx,-0.08933084646305121,-5.0559916996529095,168,166,0.13344458543093063,,True
IS,top10,evol,Sharpe,5,ratio,-0.0571600896871306,-3.5277925126385594,168,166,0.06974304516014107,,True
IS,top10,evol,Sharpe,7,none,-0.05688954260382965,-3.6853232847710244,168,166,0.07562916874516601,,True
IS,top10,evol,Sharpe,7,partial,-0.06441435144849128,-3.475671683897694,168,165,0.07865433994974047,0.7360471811350182,True
IS,top10,evol,Sharpe,7,residx,-0.06441435144849131,-3.46519188042502,168,166,0.0674553098816626,,True
IS,top10,evol,Sharpe,7,ratio,-0.031419366673873385,-1.9798470228693343,168,166,0.0230684968260223,,True
IS,top10,evol,Sharpe,21,none,-0.03680019821471379,-2.6167309058552437,168,166,0.039614627482456366,,True
IS,top10,evol,Sharpe,21,partial,-0.04781024949228063,-2.6084359684671607,168,165,0.044699269492185945,0.9371348914264286,True
IS,top10,evol,Sharpe,21,residx,-0.047810249492280604,-2.609091930686383,168,166,0.03939277051098167,,True
IS,top10,evol,Sharpe,21,ratio,-0.01787327102024199,-1.2513373912287498,168,166,0.009344656509177596,,False
IS,top10,evol,CAGR,3,none,-0.01313162959365098,-5.792690226907672,168,166,0.16815021590509172,,True
IS,top10,evol,CAGR,3,partial,-0.017249984529794704,-6.650387929936462,168,165,0.21233488772500997,3.0423346515714242,True
IS,top10,evol,CAGR,3,residx,-0.017249984529794708,-6.665417543003349,168,166,0.21113081502533138,,True
IS,top10,evol,CAGR,3,ratio,-0.013323964823104802,-5.895141901727,168,166,0.17311198494733926,,True
IS,top10,evol,CAGR,5,none,-0.0090814571141051,-4.036812441217508,168,166,0.08939234912212513,,True
IS,top10,evol,CAGR,5,partial,-0.0122729962174173,-4.923231747208518,168,165,0.1293235074488085,2.7508665143556406,True
IS,top10,evol,CAGR,5,residx,-0.012272996217417304,-4.934098663562962,168,166,0.12790085089111036,,True
IS,top10,evol,CAGR,5,ratio,-0.009320517852636712,-4.153967836984925,168,166,0.09416063153686938,,True
IS,top10,evol,CAGR,7,none,-0.005776415999373573,-2.6054221990448356,168,166,0.03928638564200271,,True
IS,top10,evol,CAGR,7,partial,-0.009132312752637834,-3.4806817990160193,168,165,0.06960273506717285,2.3187088073108617,True
IS,top10,evol,CAGR,7,residx,-0.009132312752637841,-3.488798981742989,168,166,0.06831453638520113,,True
IS,top10,evol,CAGR,7,ratio,-0.006097766226585306,-2.7568191129015904,168,166,0.043779086182764604,,True
IS,top10,evol,CAGR,21,none,-0.002655913721614942,-1.3133434048163515,168,166,0.010283930401791874,,False
IS,top10,evol,CAGR,21,partial,-0.006784146401027372,-2.614677159728947,168,165,0.045911481836869106,2.482222027450946,True
IS,top10,evol,CAGR,21,residx,-0.006784146401027371,-2.613863274846584,168,166,0.0395312795235917,,True
IS,top10,evol,CAGR,21,ratio,-0.004226274866024112,-2.1067203989982035,168,166,0.026040341865080197,,True
IS,top10,evol,MaxDD,3,none,-0.02408227478996828,-8.80208157811477,168,166,0.3182097472410017,,True
IS,top10,evol,MaxDD,3,partial,-0.02099358151525245,-6.5935532207373235,168,165,0.3321937639586954,-1.8588001730449397,True
IS,top10,evol,MaxDD,3,residx,-0.020993581515252453,-5.953629162569725,168,166,0.17595659857350665,,True
IS,top10,evol,MaxDD,3,ratio,-0.013476510228604749,-4.28632224386823,168,166,0.09964909387754084,,True
IS,top10,evol,MaxDD,5,none,-0.019535890922418128,-7.0152405361077195,168,166,0.22867328008026966,,True
IS,top10,evol,MaxDD,5,partial,-0.016287032208028143,-5.239231252136876,168,165,0.2515467956806444,-2.245567457464077,True
IS,top10,evol,MaxDD,5,residx,-0.01628703220802814,-4.858891448096942,168,166,0.12451332878033705,,True
IS,top10,evol,MaxDD,5,ratio,-0.006376471635856626,-2.0359381145262394,168,166,0.024361826289986288,,True
IS,top10,evol,MaxDD,7,none,-0.01701785897287985,-6.332477210825031,168,166,0.19456679065774252,,True
IS,top10,evol,MaxDD,7,partial,-0.01244263472908042,-3.9294200457955086,168,165,0.22671954745411238,-2.6192838422692284,True
IS,top10,evol,MaxDD,7,residx,-0.012442634729080427,-3.5984854988877655,168,166,0.07236190647899277,,True
IS,top10,evol,MaxDD,7,ratio,-0.0017666937024798683,-0.5906096794550989,168,166,0.002096917753303895,,False
IS,top10,evol,MaxDD,21,none,-0.014871834759308032,-5.6846332811332365,168,166,0.16294806994263722,,True
IS,top10,evol,MaxDD,21,partial,-0.008989829674987834,-2.6889464484760692,168,165,0.19949890863326392,-2.7447935295653028,True
IS,top10,evol,MaxDD,21,residx,-0.008989829674987838,-2.4565704350834654,168,166,0.035078603089534144,,True
IS,top10,evol,MaxDD,21,ratio,0.001970552750392,0.6901194791222057,168,166,0.0028608576469620894,,False
IS,top10,evol,DDnorm,3,none,-0.15003799979115978,-7.189610059785577,168,166,0.2374494730758182,,True
IS,top10,evol,DDnorm,3,partial,-0.15849505380359832,-6.4675442738799465,168,165,0.2394649173437422,0.6612531327784114,True
IS,top10,evol,DDnorm,3,residx,-0.1584950538035984,-6.296821463305849,168,166,0.19280315170735296,,True
IS,top10,evol,DDnorm,3,ratio,-0.11525490762434584,-5.200892295656293,168,166,0.1401159360811749,,True
IS,top10,evol,DDnorm,5,none,-0.11897304360976041,-5.629474477501063,168,166,0.16030565698595822,,True
IS,top10,evol,DDnorm,5,partial,-0.1221053864676523,-5.099615904691378,168,165,0.16070755196554765,0.2810875466503699,True
IS,top10,evol,DDnorm,5,residx,-0.1221053864676524,-5.030569623081009,168,166,0.13228308206436,,True
IS,top10,evol,DDnorm,5,ratio,-0.07334958598702657,-3.2819283412984355,168,166,0.06093222513404728,,True
IS,top10,evol,DDnorm,7,none,-0.09301526424259664,-4.581441614626457,168,166,0.11225012755988162,,True
IS,top10,evol,DDnorm,7,partial,-0.09081677477058998,-3.720062338924292,168,165,0.11239349870252036,-0.16325354028143138,True
IS,top10,evol,DDnorm,7,residx,-0.09081677477059004,-3.654024616178993,168,166,0.07444524535949704,,True
IS,top10,evol,DDnorm,7,ratio,-0.0390150327083819,-1.8287592757218392,168,166,0.019748874299035712,,False
IS,top10,evol,DDnorm,21,none,-0.0736453320220451,-3.7292239988918756,168,166,0.07730162252957706,,True
IS,top10,evol,DDnorm,21,partial,-0.06500839199558311,-2.521153602349043,168,165,0.07882618212616643,-0.5225686865214845,True
IS,top10,evol,DDnorm,21,residx,-0.06500839199558309,-2.4713137656861743,168,166,0.03548593507305875,,True
IS,top10,evol,DDnorm,21,ratio,-0.012183399897977985,-0.5932414787590328,168,166,0.002115607799594854,,False
IS,top10,evol,CAGRnorm,3,none,-0.11591002857886075,-6.8831934021662695,168,166,0.2220391670391545,,True
IS,top10,evol,CAGRnorm,3,partial,-0.13019243218353865,-6.613452215331751,168,165,0.23104562596866818,1.3901725946475785,True
IS,top10,evol,CAGRnorm,3,residx,-0.13019243218353868,-6.519109988679931,168,166,0.2038323292728602,,True
IS,top10,evol,CAGRnorm,3,ratio,-0.09511923211588659,-5.402394590452511,168,166,0.14952858889344955,,True
IS,top10,evol,CAGRnorm,5,none,-0.08383069589901072,-5.007595391695293,168,166,0.13123579143211905,,True
IS,top10,evol,CAGRnorm,5,partial,-0.09347679957293026,-4.945223486552418,168,165,0.13752031405428822,1.0964874912545504,True
IS,top10,evol,CAGRnorm,5,residx,-0.09347679957293031,-4.932557455621665,168,166,0.12783117387168752,,True
IS,top10,evol,CAGRnorm,5,ratio,-0.05929207440840621,-3.415223541927745,168,166,0.06565071220466956,,True
IS,top10,evol,CAGRnorm,7,none,-0.059774638953598164,-3.611470991551214,168,166,0.07284698604035378,,True
IS,top10,evol,CAGRnorm,7,partial,-0.06707057403660796,-3.374288762611376,168,165,0.07532825680326694,0.6654037714075187,True
IS,top10,evol,CAGRnorm,7,residx,-0.06707057403660799,-3.3636082526080835,168,166,0.06380697169739824,,True
IS,top10,evol,CAGRnorm,7,ratio,-0.032112240595120516,-1.8881109065294908,168,166,0.021024171129374936,,False
IS,top10,evol,CAGRnorm,21,none,-0.03857191466906307,-2.5608473583265132,168,166,0.03800427394607686,,True
IS,top10,evol,CAGRnorm,21,partial,-0.04971298769963401,-2.531678713112972,168,165,0.04255070411505513,0.8851550317967085,True
IS,top10,evol,CAGRnorm,21,residx,-0.049712987699634,-2.5322623561042916,168,166,0.03719195603998671,,True
IS,top10,evol,CAGRnorm,21,ratio,-0.018130768171817906,-1.1856222702712962,168,166,0.008396967166318547,,False
IS,top20,breadth,Sharpe,3,none,0.05482109793828033,3.7394704130728535,168,166,0.07769394512886163,,True
IS,top20,breadth,Sharpe,3,partial,0.06404070158815164,3.6526500130066073,168,165,0.08280912003905627,-0.9592732910574222,True
IS,top20,breadth,Sharpe,3,residx,0.06404070158815167,3.646556236226004,168,166,0.07416378838772342,,True
IS,top20,breadth,Sharpe,3,ratio,0.060528303909521707,4.167400305910764,168,166,0.09471281075651372,,True
IS,top20,breadth,Sharpe,5,none,0.028544992323215793,1.9951130619087476,168,166,0.023417254854371516,,True
IS,top20,breadth,Sharpe,5,partial,0.03821195911530426,2.10909399544118,168,165,0.02788438703119389,-0.8707578821307651,True
IS,top20,breadth,Sharpe,5,residx,0.03821195911530427,2.1136533243501474,168,166,0.026207515095071687,,True
IS,top20,breadth,Sharpe,5,ratio,0.03606130806125535,2.5386602497445803,168,166,0.03737309572815206,,True
IS,top20,breadth,Sharpe,7,none,0.0036656967784705593,0.27033351787830734,168,166,0.00044004850632994863,,False
IS,top20,breadth,Sharpe,7,partial,0.01587545858881933,0.9867009486476316,168,165,0.012174856729715966,-1.4000383506985625,False
IS,top20,breadth,Sharpe,7,residx,0.01587545858881932,0.9865225839213101,168,166,0.005828639879508657,,False
IS,top20,breadth,Sharpe,7,ratio,0.01742079989402598,1.290876818353855,168,166,0.009938564484513135,,False
IS,top20,breadth,Sharpe,21,none,-0.004647206442601255,-0.36633644793990616,168,166,0.0008077950906922871,,False
IS,top20,breadth,Sharpe,21,partial,0.004136124116215108,0.2828979417176087,168,165,0.009501697599590964,-1.2034345819607275,False
IS,top20,breadth,Sharpe,21,residx,0.004136124116215109,0.28247048543659514,168,166,0.00048042916809409864,,False
IS,top20,breadth,Sharpe,21,ratio,0.007850169482719492,0.6192882264909272,168,166,0.0023050234319700325,,False
IS,top20,breadth,CAGR,3,none,0.007025153196798051,4.793609624426063,168,166,0.12159409528382381,,True
IS,top20,breadth,CAGR,3,partial,0.005911411865787768,3.377114681977683,168,165,0.12870809478990053,1.1606921516586663,True
IS,top20,breadth,CAGR,3,residx,0.005911411865787776,3.2615767436584244,168,166,0.060224243423024015,,True
IS,top20,breadth,CAGR,3,ratio,0.005763363475809839,3.846544371663889,168,166,0.08183760421726138,,True
IS,top20,breadth,CAGR,5,none,0.004391284223642399,3.064582132340727,168,166,0.05354680747441343,,True
IS,top20,breadth,CAGR,5,partial,0.0027845411201347942,1.540812993316439,168,165,0.06547063278653098,1.4509528430530148,False
IS,top20,breadth,CAGR,5,residx,0.0027845411201347947,1.5041742763067354,168,166,0.013446488149377545,,False
IS,top20,breadth,CAGR,5,ratio,0.0025719917714276037,1.762482318606283,168,166,0.018369174398370602,,False
IS,top20,breadth,CAGR,7,none,0.0019507184628997476,1.4280929689014865,168,166,0.012136730592467893,,False
IS,top20,breadth,CAGR,7,partial,0.0009597185729620882,0.5909063026379372,168,165,0.019665671228687454,1.1256977632385092,False
IS,top20,breadth,CAGR,7,residx,0.0009597185729620847,0.5874470861894979,168,166,0.0020745672181261554,,False
IS,top20,breadth,CAGR,7,ratio,0.0006545189962029183,0.47657302827266124,168,166,0.0013663344991329263,,False
IS,top20,breadth,CAGR,21,none,0.0006745030587024822,0.5265906949718034,168,166,0.0016676826227418617,,False
IS,top20,breadth,CAGR,21,partial,-0.0003612925958013358,-0.24512712247605278,168,165,0.013516438675070241,1.4077755716517208,False
IS,top20,breadth,CAGR,21,residx,-0.00036129259580133533,-0.2442453971020737,168,166,0.0003592432714201177,,False
IS,top20,breadth,CAGR,21,ratio,-0.0006967518605638264,-0.5439910074454867,168,166,0.0017795157278647222,,False
IS,top20,breadth,MaxDD,3,none,0.004203002962473858,1.9879530458837036,168,166,0.023253379220390058,,True
IS,top20,breadth,MaxDD,3,partial,0.01003105528695354,4.185440817365163,168,165,0.1273311152764186,-4.436047060517564,True
IS,top20,breadth,MaxDD,3,residx,0.010031055286953541,4.117093504672607,168,166,0.09265054062014333,,True
IS,top20,breadth,MaxDD,3,ratio,0.008760857734683113,4.319285905589774,168,166,0.10103222978204351,,True
IS,top20,breadth,MaxDD,5,none,0.0008989953748070398,0.42892031927506474,168,166,0.0011070420171340745,,False
IS,top20,breadth,MaxDD,5,partial,0.008111343655447103,3.247883516289642,168,165,0.11962244533182809,-4.712972337284035,True
IS,top20,breadth,MaxDD,5,residx,0.008111343655447112,3.146490081800695,168,166,0.05628412353902745,,True
IS,top20,breadth,MaxDD,5,ratio,0.007320705791800569,3.6265008454084087,168,166,0.07340997851786879,,True
IS,top20,breadth,MaxDD,7,none,-0.0019745161440107013,-0.9750099106406855,168,166,0.005694163863136259,,False
IS,top20,breadth,MaxDD,7,partial,0.004568857277152884,2.0516210319331187,168,165,0.15600356054815967,-5.42081680513981,True
IS,top20,breadth,MaxDD,7,residx,0.004568857277152883,1.9111986965008179,168,166,0.021530343332366697,,False
IS,top20,breadth,MaxDD,7,ratio,0.005381791030762249,2.707826944884241,168,166,0.042302130827840734,,True
IS,top20,breadth,MaxDD,21,none,-0.0025232385408717017,-1.3248840551055598,168,166,0.010463559563517189,,False
IS,top20,breadth,MaxDD,21,partial,0.0029031616725392183,1.4261144412971132,168,165,0.15626623931873107,-5.339763367484217,False
IS,top20,breadth,MaxDD,21,residx,0.0029031616725392136,1.3208068224539282,168,166,0.010399925740372074,,False
IS,top20,breadth,MaxDD,21,ratio,0.004679319793442098,2.489295289390659,168,166,0.035985561621384776,,True
IS,top20,breadth,DDnorm,3,none,0.10005409309610269,4.467386909759035,168,166,0.10732312967171243,,True
IS,top20,breadth,DDnorm,3,partial,0.11073059002365995,4.129156423948702,168,165,0.11016775739433626,-0.726274209161377,True
IS,top20,breadth,DDnorm,3,residx,0.11073059002366002,4.0998913575870155,168,166,0.09194896918826145,,True
IS,top20,breadth,DDnorm,3,ratio,0.10945974421575778,4.9462265346135235,168,166,0.12844951447201503,,True
IS,top20,breadth,DDnorm,5,none,0.07289352070711426,3.307197050863114,168,166,0.06181589034665913,,True
IS,top20,breadth,DDnorm,5,partial,0.09289406903737377,3.3344304516877106,168,165,0.06955655597772847,-1.1716182716395636,True
IS,top20,breadth,DDnorm,5,residx,0.0928940690373738,3.3322594556343486,168,166,0.06269737567444211,,True
IS,top20,breadth,DDnorm,5,ratio,0.08598139808048946,3.952283878281261,168,166,0.08600650113132602,,True
IS,top20,breadth,DDnorm,7,none,0.027988377586504746,1.3387479689565631,168,166,0.010681340561212171,,False
IS,top20,breadth,DDnorm,7,partial,0.05162816134741638,2.088416809187248,168,165,0.028997374958431243,-1.7641986903175717,True
