panel,cadence,family,level,w,depth,gross,ladder,c_star,cls,dSharpe_0,dSharpe_10,g_eff,switch,on_share
U56,W,QEXP,0.17,,0.5,0.75,COARSE,,NEVERCROSS,0.05155327377166774,0.05304496296405459,0.7305874409182986,0.0022507314877335135,0.05176682421787081
U56,W,QEXP,0.17,,0.5,1.0,FINE,,NEVERCROSS,0.05131622082860754,0.052769401818698825,0.9741165878910646,0.0022507314877335135,0.05176682421787081
U56,W,QEXP,0.17,,0.5,1.0,COARSE,,NEVERCROSS,0.05131622082860754,0.052769401818698825,0.9741165878910646,0.0022507314877335135,0.05176682421787081
U56,W,QEXP,0.17,,1.0,0.75,FINE,,NEVERCROSS,0.07512868015753504,0.076015317300689,0.711174881836597,0.004501462975467027,0.05176682421787081
U56,W,QEXP,0.17,,1.0,0.75,COARSE,,NEVERCROSS,0.07512868015753504,0.076015317300689,0.711174881836597,0.004501462975467027,0.05176682421787081
U56,W,QEXP,0.17,,1.0,1.0,FINE,,NEVERCROSS,0.0747791122246928,0.07563910922502881,0.9482331757821292,0.004501462975467027,0.05176682421787081
U56,W,QEXP,0.17,,1.0,1.0,COARSE,,NEVERCROSS,0.0747791122246928,0.07563910922502881,0.9482331757821292,0.004501462975467027,0.05176682421787081
U56,W,QROLL,0.07,252.0,0.5,0.75,FINE,,NEVERCROSS,0.10345992565700213,0.10042276599554212,0.7066171505739366,0.006302048165653837,0.11568759846950259
U56,W,QROLL,0.07,252.0,0.5,0.75,COARSE,,NEVERCROSS,0.10345992565700213,0.10042276599554212,0.7066171505739366,0.006302048165653837,0.11568759846950259
U56,W,QROLL,0.07,252.0,0.5,1.0,FINE,,NEVERCROSS,0.10348091893816358,0.10026831507934841,0.9421562007652488,0.006302048165653837,0.11568759846950259
U56,W,QROLL,0.07,252.0,0.5,1.0,COARSE,,NEVERCROSS,0.10348091893816358,0.10026831507934841,0.9421562007652488,0.006302048165653837,0.11568759846950259
U56,W,QROLL,0.07,252.0,1.0,0.75,FINE,,NEVERCROSS,0.13004292260163997,0.11914429813817895,0.6632343011478732,0.012604096331307674,0.11568759846950259
U56,W,QROLL,0.07,252.0,1.0,0.75,COARSE,,NEVERCROSS,0.13004292260163997,0.11914429813817895,0.6632343011478732,0.012604096331307674,0.11568759846950259
U56,W,QROLL,0.07,252.0,1.0,1.0,FINE,,NEVERCROSS,0.12991809142101718,0.11887040686592742,0.8843124015304975,0.012604096331307674,0.11568759846950259
U56,W,QROLL,0.07,252.0,1.0,1.0,COARSE,,NEVERCROSS,0.12991809142101718,0.11887040686592742,0.8843124015304975,0.012604096331307674,0.11568759846950259
U56,W,QROLL,0.07,1008.0,0.5,0.75,FINE,,NEVERCROSS,0.04090027689366327,0.04204971019890791,0.7278021607022285,0.0027008777852802163,0.0591942381273914
U56,W,QROLL,0.07,1008.0,0.5,0.75,COARSE,,NEVERCROSS,0.04090027689366327,0.04204971019890791,0.7278021607022285,0.0027008777852802163,0.0591942381273914
U56,W,QROLL,0.07,1008.0,0.5,1.0,FINE,,NEVERCROSS,0.04075788421911075,0.04185834234504826,0.9704028809363043,0.0027008777852802163,0.0591942381273914
U56,W,QROLL,0.07,1008.0,0.5,1.0,COARSE,,NEVERCROSS,0.04075788421911075,0.04185834234504826,0.9704028809363043,0.0027008777852802163,0.0591942381273914
U56,W,QROLL,0.07,1008.0,1.0,0.75,FINE,,NEVERCROSS,0.04294894282311157,0.042273907669489796,0.7056043214044566,0.0054017555705604325,0.0591942381273914
U56,W,QROLL,0.07,1008.0,1.0,0.75,COARSE,,NEVERCROSS,0.04294894282311157,0.042273907669489796,0.7056043214044566,0.0054017555705604325,0.0591942381273914
U56,W,QROLL,0.07,1008.0,1.0,1.0,FINE,,NEVERCROSS,0.0427272874243787,0.04201672040556015,0.9408057618726086,0.0054017555705604325,0.0591942381273914
U56,W,QROLL,0.07,1008.0,1.0,1.0,COARSE,,NEVERCROSS,0.0427272874243787,0.04201672040556015,0.9408057618726086,0.0054017555705604325,0.0591942381273914
U56,W,QROLL,0.12,252.0,0.5,0.75,FINE,,NEVERCROSS,0.10255535722565723,0.09953257529797388,0.6910027008777854,0.007427413909520594,0.1573261309925726
U56,W,QROLL,0.12,252.0,0.5,0.75,COARSE,,NEVERCROSS,0.10255535722565723,0.09953257529797388,0.6910027008777854,0.007427413909520594,0.1573261309925726
U56,W,QROLL,0.12,252.0,0.5,1.0,FINE,,NEVERCROSS,0.10280186918790668,0.09957664232261809,0.9213369345037138,0.007427413909520594,0.1573261309925726
U56,W,QROLL,0.12,252.0,0.5,1.0,COARSE,,NEVERCROSS,0.10280186918790668,0.09957664232261809,0.9213369345037138,0.007427413909520594,0.1573261309925726
U56,W,QROLL,0.12,252.0,1.0,0.75,FINE,89.2703886393924,CROSS,0.10661166921892407,0.09513236908382461,0.6320054017555706,0.014854827819041188,0.1573261309925726
U56,W,QROLL,0.12,252.0,1.0,0.75,COARSE,,NEVERCROSS,0.10661166921892407,0.09513236908382461,0.6320054017555706,0.014854827819041188,0.1573261309925726
U56,W,QROLL,0.12,252.0,1.0,1.0,FINE,88.14726551967325,CROSS,0.1067967068298803,0.09514557664686651,0.8426738690074275,0.014854827819041188,0.1573261309925726
U56,W,QROLL,0.12,252.0,1.0,1.0,COARSE,,NEVERCROSS,0.1067967068298803,0.09514557664686651,0.8426738690074275,0.014854827819041188,0.1573261309925726
U56,W,QROLL,0.12,1008.0,0.5,0.75,FINE,,NEVERCROSS,0.1151554627629503,0.11742978748060007,0.7142977717758273,0.002475804636506865,0.09520594193112762
U56,W,QROLL,0.12,1008.0,0.5,0.75,COARSE,,NEVERCROSS,0.1151554627629503,0.11742978748060007,0.7142977717758273,0.002475804636506865,0.09520594193112762
U56,W,QROLL,0.12,1008.0,0.5,1.0,FINE,,NEVERCROSS,0.11550695648883402,0.11770619348730449,0.9523970290344362,0.002475804636506865,0.09520594193112762
U56,W,QROLL,0.12,1008.0,0.5,1.0,COARSE,,NEVERCROSS,0.11550695648883402,0.11770619348730449,0.9523970290344362,0.002475804636506865,0.09520594193112762
U56,W,QROLL,0.12,1008.0,1.0,0.75,FINE,,NEVERCROSS,0.1658590158027322,0.16954177951432614,0.6785955435516545,0.00495160927301373,0.09520594193112762
U56,W,QROLL,0.12,1008.0,1.0,0.75,COARSE,,NEVERCROSS,0.1658590158027322,0.16954177951432614,0.6785955435516545,0.00495160927301373,0.09520594193112762
U56,W,QROLL,0.12,1008.0,1.0,1.0,FINE,,NEVERCROSS,0.16618848322143265,0.16980972462598087,0.9047940580688725,0.00495160927301373,0.09520594193112762
U56,W,QROLL,0.12,1008.0,1.0,1.0,COARSE,,NEVERCROSS,0.16618848322143265,0.16980972462598087,0.9047940580688725,0.00495160927301373,0.09520594193112762
U56,W,QROLL,0.17,252.0,0.5,0.75,FINE,,NEVERCROSS,0.07611893996010966,0.07328598511563733,0.6755570560432141,0.0076524870582939455,0.19851451721809588
U56,W,QROLL,0.17,252.0,0.5,0.75,COARSE,,NEVERCROSS,0.07611893996010966,0.07328598511563733,0.6755570560432141,0.0076524870582939455,0.19851451721809588
U56,W,QROLL,0.17,252.0,0.5,1.0,FINE,,NEVERCROSS,0.07632811036880938,0.07327505677863044,0.9007427413909521,0.0076524870582939455,0.19851451721809588
U56,W,QROLL,0.17,252.0,0.5,1.0,COARSE,,NEVERCROSS,0.07632811036880938,0.07327505677863044,0.9007427413909521,0.0076524870582939455,0.19851451721809588
U56,W,QROLL,0.17,252.0,1.0,0.75,FINE,33.139201516720696,CROSS,0.03402852900100184,0.02398667238608687,0.6011141120864282,0.015304974116587891,0.19851451721809588
U56,W,QROLL,0.17,252.0,1.0,0.75,COARSE,33.118275416284,CROSS,0.03402852900100184,0.02398667238608687,0.6011141120864282,0.015304974116587891,0.19851451721809588
U56,W,QROLL,0.17,252.0,1.0,1.0,FINE,32.68643658811725,CROSS,0.034161339646224365,0.023934175890115705,0.8014854827819042,0.015304974116587891,0.19851451721809588
U56,W,QROLL,0.17,252.0,1.0,1.0,COARSE,32.66573637775228,CROSS,0.034161339646224365,0.023934175890115705,0.8014854827819042,0.015304974116587891,0.19851451721809588
U56,W,QROLL,0.17,1008.0,0.5,0.75,FINE,,NEVERCROSS,0.12284070528550739,0.12500110853665158,0.7041694800810265,0.0022507314877335135,0.12221471978392978
U56,W,QROLL,0.17,1008.0,0.5,0.75,COARSE,,NEVERCROSS,0.12284070528550739,0.12500110853665158,0.7041694800810265,0.0022507314877335135,0.12221471978392978
U56,W,QROLL,0.17,1008.0,0.5,1.0,FINE,,NEVERCROSS,0.12300551041434438,0.1250875672865559,0.9388926401080351,0.0022507314877335135,0.12221471978392978
U56,W,QROLL,0.17,1008.0,0.5,1.0,COARSE,,NEVERCROSS,0.12300551041434438,0.1250875672865559,0.9388926401080351,0.0022507314877335135,0.12221471978392978
U56,W,QROLL,0.17,1008.0,1.0,0.75,FINE,,NEVERCROSS,0.17016290780664467,0.17641450346968934,0.6583389601620528,0.004501462975467027,0.12221471978392978
U56,W,QROLL,0.17,1008.0,1.0,0.75,COARSE,,NEVERCROSS,0.17016290780664467,0.17641450346968934,0.6583389601620528,0.004501462975467027,0.12221471978392978
U56,W,QROLL,0.17,1008.0,1.0,1.0,FINE,,NEVERCROSS,0.17023154389689044,0.17641954475001964,0.8777852802160703,0.004501462975467027,0.12221471978392978
U56,W,QROLL,0.17,1008.0,1.0,1.0,COARSE,,NEVERCROSS,0.17023154389689044,0.17641954475001964,0.8777852802160703,0.004501462975467027,0.12221471978392978
