corpus,cost_bps,dial,arm,score,n,mean_d,median_d,t,wins,losses,ties,sign_p,agree_share,off_n,off_mean_d
A,25,CADENCE,RANDOM,OOS_margin,53,-0.11690904832831586,-0.07002456874578505,-4.190272645542513,9,30,14,0.0010650196345523,0.2641509433962264,39,-0.15887639901027542
A,25,CADENCE,ORACLE,OOS_Sharpe,53,0.03170031533304138,0.0,3.2398825993784293,11,0,42,0.0009765625,0.7924528301886793,11,0.15273788296829027
A,25,CADENCE,ORACLE,OOS_margin,53,0.044392071198305294,0.0,2.8154580758174967,11,0,42,0.0009765625,0.7924528301886793,11,0.21388907031910734
A,25,SLEEVE,MODE-GLOBAL,OOS_Sharpe,53,0.0,0.0,,0,0,53,1.0,1.0,0,
A,25,SLEEVE,MODE-GLOBAL,OOS_margin,53,0.0,0.0,,0,0,53,1.0,1.0,0,
A,25,SLEEVE,MODE-LOO,OOS_Sharpe,53,0.0,0.0,,0,0,53,1.0,1.0,0,
A,25,SLEEVE,MODE-LOO,OOS_margin,53,0.0,0.0,,0,0,53,1.0,1.0,0,
A,25,SLEEVE,MODE-XCORPUS,OOS_Sharpe,53,0.0,0.0,,0,0,53,1.0,1.0,0,
A,25,SLEEVE,MODE-XCORPUS,OOS_margin,53,0.0,0.0,,0,0,53,1.0,1.0,0,
A,25,SLEEVE,CONST-INC,OOS_Sharpe,53,-0.18071918029953166,-0.17133262692841988,-37.41037952506523,0,53,0,2.220446049250313e-16,0.0,53,-0.18071918029953166
A,25,SLEEVE,CONST-INC,OOS_margin,53,0.01823524973124665,0.04330365601184466,1.3739571986227725,35,18,0,0.027008317653722358,0.0,53,0.01823524973124665
A,25,SLEEVE,SEL-4B,OOS_Sharpe,53,-0.15402061515597448,-0.15886713513826356,-17.65633394205706,0,52,1,4.440892098500626e-16,0.018867924528301886,52,-0.15698255006282022
A,25,SLEEVE,SEL-4B,OOS_margin,53,0.030123012196388972,0.044645878946474205,2.3710233580462416,41,11,1,3.5887916129517805e-05,0.018867924528301886,52,0.030702300892473375
A,25,SLEEVE,RANDOM,OOS_Sharpe,53,-0.10491381670851843,-0.10593698872193735,-11.562176344079033,0,47,6,1.4210854715202004e-14,0.11320754716981132,47,-0.11830706990535056
A,25,SLEEVE,RANDOM,OOS_margin,53,0.03156997338268035,0.03280419910029564,4.899500233003813,41,6,6,1.7716986633331544e-07,0.11320754716981132,47,0.035600182750682094
A,25,SLEEVE,ORACLE,OOS_Sharpe,53,0.0,0.0,,0,0,53,1.0,1.0,0,
A,25,SLEEVE,ORACLE,OOS_margin,53,0.0,0.0,,0,0,53,1.0,1.0,0,
B,5,GROSS,MODE-GLOBAL,OOS_Sharpe,115,-5.172782974899122e-05,0.0,-0.7943018291294937,7,11,97,0.480682373046875,0.8434782608695652,18,-0.0003304833567296661
B,5,GROSS,MODE-GLOBAL,OOS_margin,115,0.04967657859428103,0.0,2.590981010448206,13,5,97,0.09625244140625,0.8434782608695652,18,0.31737814101901773
B,5,GROSS,MODE-LOO,OOS_Sharpe,115,-5.172782974899122e-05,0.0,-0.7943018291294937,7,11,97,0.480682373046875,0.8434782608695652,18,-0.0003304833567296661
B,5,GROSS,MODE-LOO,OOS_margin,115,0.04967657859428103,0.0,2.590981010448206,13,5,97,0.09625244140625,0.8434782608695652,18,0.31737814101901773
B,5,GROSS,MODE-XCORPUS,OOS_Sharpe,115,-5.172782974899122e-05,0.0,-0.7943018291294937,7,11,97,0.480682373046875,0.8434782608695652,18,-0.0003304833567296661
B,5,GROSS,MODE-XCORPUS,OOS_margin,115,0.04967657859428103,0.0,2.590981010448206,13,5,97,0.09625244140625,0.8434782608695652,18,0.31737814101901773
B,5,GROSS,CONST-INC,OOS_Sharpe,115,0.00045536261487318715,0.0005383215621042048,5.744717833944478,84,30,1,4.253744081497795e-07,0.008695652173913044,114,0.0004593570237755835
B,5,GROSS,CONST-INC,OOS_margin,115,0.02070546332074037,-0.0015533420241840012,0.8277780634124935,47,67,1,0.07469253007976608,0.008695652173913044,114,0.020887090191974936
B,5,GROSS,SEL-4B,OOS_Sharpe,115,0.00012025137574183281,0.0,1.4113940006174557,26,17,72,0.2220528201560228,0.6260869565217392,43,0.0003216025165188552
B,5,GROSS,SEL-4B,OOS_margin,115,0.09169098494623941,0.0,3.9722454854023637,33,10,72,0.0006061066312668117,0.6260869565217392,43,0.2452200760190124
B,5,GROSS,RANDOM,OOS_Sharpe,115,0.0006569666099755135,0.00038855178699714193,5.148117081264,76,29,10,5.051645602475529e-06,0.08695652173913043,105,0.0007195348585446099
B,5,GROSS,RANDOM,OOS_margin,115,-0.09086010871563516,-0.011138826080802966,-3.3914540144468095,35,70,10,0.00082145253889575,0.08695652173913043,105,-0.0995134524028385
B,5,GROSS,ORACLE,OOS_Sharpe,115,0.001690754194090688,0.0011633296572146623,10.848489787515312,89,0,26,3.2311742677852644e-27,0.22608695652173913,89,0.002184682385622799
B,5,GROSS,ORACLE,OOS_margin,115,-0.21651949232810325,-0.13586326299388685,-6.164103276062839,22,67,26,1.899849174722082e-06,0.22608695652173913,89,-0.27977237772732444
B,5,N,MODE-GLOBAL,OOS_Sharpe,115,0.03438835087056269,0.002470859468523101,3.358208643351448,58,28,29,0.001605564929564241,0.25217391304347825,86,0.04598442267575243
B,5,N,MODE-GLOBAL,OOS_margin,115,0.06498846404396574,0.0,2.7553985893134185,50,36,29,0.1605784191339798,0.25217391304347825,86,0.08690317866344256
B,5,N,MODE-LOO,OOS_Sharpe,115,0.03438835087056269,0.002470859468523101,3.358208643351448,58,28,29,0.001605564929564241,0.25217391304347825,86,0.04598442267575243
B,5,N,MODE-LOO,OOS_margin,115,0.06498846404396574,0.0,2.7553985893134185,50,36,29,0.1605784191339798,0.25217391304347825,86,0.08690317866344256
B,5,N,MODE-XCORPUS,OOS_Sharpe,115,0.028919153959405433,0.004837605448047879,2.7899164693178102,67,38,10,0.0060160815152493306,0.08695652173913043,105,0.03167335909839643
B,5,N,MODE-XCORPUS,OOS_margin,115,-0.007874822976505396,0.0,-0.3422890357450405,52,53,10,1.0,0.08695652173913043,105,-0.008624806117124956
B,5,N,CONST-INC,OOS_Sharpe,115,0.028919153959405433,0.004837605448047879,2.7899164693178102,67,38,10,0.0060160815152493306,0.08695652173913043,105,0.03167335909839643
B,5,N,CONST-INC,OOS_margin,115,-0.007874822976505396,0.0,-0.3422890357450405,52,53,10,1.0,0.08695652173913043,105,-0.008624806117124956
B,5,N,SEL-4B,OOS_Sharpe,115,-0.017466262812124083,0.0,-1.633934603075474,34,45,36,0.26042552589724327,0.3130434782608696,79,-0.025425572448028722
B,5,N,SEL-4B,OOS_margin,115,0.09662872657184803,0.0,4.575151322584276,57,22,36,0.00010259635179423315,0.3130434782608696,79,0.14066207032610792
B,5,N,RANDOM,OOS_Sharpe,115,-0.012667504810961426,0.0,-0.8629805053454185,51,48,16,0.8408215252256425,0.1391304347826087,99,-0.014714778315763271
B,5,N,RANDOM,OOS_margin,115,-0.0385717762838143,0.0,-1.421996820062071,43,56,16,0.22762615711004705,0.1391304347826087,99,-0.04480559871352166
B,5,N,ORACLE,OOS_Sharpe,115,0.12780974806652384,0.09033306943676389,10.293098410175965,101,0,14,7.888609052210118e-31,0.12173913043478261,101,0.1455259507688143
B,5,N,ORACLE,OOS_margin,115,0.07519826280356069,0.0,2.2479018095917027,57,44,14,0.23230046428473858,0.12173913043478261,101,0.08562178438029185
B,5,BAND,MODE-GLOBAL,OOS_Sharpe,115,0.005017581478199299,0.0,1.2812194358887548,22,16,77,0.417692190836533,0.6695652173913044,38,0.01518478605244525
B,5,BAND,MODE-GLOBAL,OOS_margin,115,0.017459578147896823,0.0,3.0299776666497964,25,13,77,0.07295138851623051,0.6695652173913044,38,0.052838197026529886
B,5,BAND,MODE-LOO,OOS_Sharpe,115,0.005017581478199299,0.0,1.2812194358887548,22,16,77,0.417692190836533,0.6695652173913044,38,0.01518478605244525
B,5,BAND,MODE-LOO,OOS_margin,115,0.017459578147896823,0.0,3.0299776666497964,25,13,77,0.07295138851623051,0.6695652173913044,38,0.052838197026529886
B,5,BAND,MODE-XCORPUS,OOS_Sharpe,115,0.005017581478199299,0.0,1.2812194358887548,22,16,77,0.417692190836533,0.6695652173913044,38,0.01518478605244525
B,5,BAND,MODE-XCORPUS,OOS_margin,115,0.017459578147896823,0.0,3.0299776666497964,25,13,77,0.07295138851623051,0.6695652173913044,38,0.052838197026529886
B,5,BAND,CONST-INC,OOS_Sharpe,115,0.013789732995607701,0.01694885962265924,1.873009838757839,64,45,6,0.08422157489670003,0.05217391304347826,109,0.014548800866925553
B,5,BAND,CONST-INC,OOS_margin,115,-0.018058089780220533,0.0,-2.21426775838294,53,56,6,0.8481947835965659,0.05217391304347826,109,-0.019052113070874874
B,5,BAND,SEL-4B,OOS_Sharpe,115,-0.00043802843864243577,0.0,-0.1747131846787663,13,9,93,0.5234670639038086,0.808695652173913,22,-0.0022896941110854604
B,5,BAND,SEL-4B,OOS_margin,115,0.00202029202753708,0.0,0.4647666105500493,10,12,93,0.8318119049072266,0.808695652173913,22,0.010560617416671098
B,5,BAND,RANDOM,OOS_Sharpe,115,0.010895010445610339,0.0,1.5257833495086177,57,35,23,0.02801690195894669,0.2,92,0.013618763057012923
B,5,BAND,RANDOM,OOS_margin,115,-0.008024429295925502,0.0,-1.0280388858411187,50,42,23,0.4657074457730625,0.2,92,-0.010030536619906877
B,5,BAND,ORACLE,OOS_Sharpe,115,0.06510892412443012,0.0649861311296154,13.524697100307673,93,0,22,2.0194839173657902e-28,0.19130434782608696,93,0.08051103520762865
B,5,BAND,ORACLE,OOS_margin,115,0.04400076664852464,0.02988685618017276,7.1481782958608235,82,11,22,1.4159872634786435e-14,0.19130434782608696,93,0.05440955015677778
B,5,CADENCE,MODE-GLOBAL,OOS_Sharpe,115,0.020936720171716695,0.0,2.707866152960161,11,2,102,0.0224609375,0.8869565217391304,13,0.18520944767287847
B,5,CADENCE,MODE-GLOBAL,OOS_margin,115,0.012201921391432865,0.0,2.3916005059155574,11,2,102,0.0224609375,0.8869565217391304,13,0.10794007384729071
B,5,CADENCE,MODE-LOO,OOS_Sharpe,115,0.020936720171716695,0.0,2.707866152960161,11,2,102,0.0224609375,0.8869565217391304,13,0.18520944767287847
B,5,CADENCE,MODE-LOO,OOS_margin,115,0.012201921391432865,0.0,2.3916005059155574,11,2,102,0.0224609375,0.8869565217391304,13,0.10794007384729071
B,5,CADENCE,MODE-XCORPUS,OOS_Sharpe,115,0.020936720171716695,0.0,2.707866152960161,11,2,102,0.0224609375,0.8869565217391304,13,0.18520944767287847
B,5,CADENCE,MODE-XCORPUS,OOS_margin,115,0.012201921391432865,0.0,2.3916005059155574,11,2,102,0.0224609375,0.8869565217391304,13,0.10794007384729071
B,5,CADENCE,CONST-INC,OOS_Sharpe,115,-0.03972765578633949,-0.040128039199464005,-2.976144915675265,32,78,5,1.3557204482551535e-05,0.043478260869565216,110,-0.041533458322082197
B,5,CADENCE,CONST-INC,OOS_margin,115,-0.06214963232728971,-0.039294587028081085,-3.8599584456705776,25,85,5,7.832215781945598e-09,0.043478260869565216,110,-0.0649746156148938
B,5,CADENCE,SEL-4B,OOS_Sharpe,115,-0.015316950206190318,0.0,-2.5362531144291363,5,10,100,0.3017578125,0.8695652173913043,15,-0.11742995158079242
B,5,CADENCE,SEL-4B,OOS_margin,115,0.0010103390571648261,0.0,0.13832962008458638,5,10,100,0.3017578125,0.8695652173913043,15,0.007745932771597001
B,5,CADENCE,RANDOM,OOS_Sharpe,115,-0.07655516231056862,-0.027383322545962485,-4.729022809861078,27,68,20,3.1140616591069675e-05,0.17391304347826086,95,-0.0926720385864778
B,5,CADENCE,RANDOM,OOS_margin,115,-0.06714996858114801,-0.04754618890877638,-4.054218617392114,20,75,20,1.1639663841105044e-08,0.17391304347826086,95,-0.08128680407191602
B,5,CADENCE,ORACLE,OOS_Sharpe,115,0.04473935526278808,0.0,4.980644543148837,50,0,65,1.7763568394002505e-15,0.5652173913043478,50,0.10290051710441256
B,5,CADENCE,ORACLE,OOS_margin,115,0.030974623424198038,0.0,2.751350568644733,28,22,65,0.47988766169832786,0.5652173913043478,50,0.07124163387565548
B,5,SLEEVE,MODE-GLOBAL,OOS_Sharpe,115,0.0030140177671474245,0.0,2.8424482206676043,12,2,101,0.012939453125,0.8782608695652174,14,0.024758003087282415
B,5,SLEEVE,MODE-GLOBAL,OOS_margin,115,0.0025827776426733404,0.0,2.29827386603739,11,3,101,0.057373046875,0.8782608695652174,14,0.021215673493388154
B,5,SLEEVE,MODE-LOO,OOS_Sharpe,115,0.0030140177671474245,0.0,2.8424482206676043,12,2,101,0.012939453125,0.8782608695652174,14,0.024758003087282415
B,5,SLEEVE,MODE-LOO,OOS_margin,115,0.0025827776426733404,0.0,2.29827386603739,11,3,101,0.057373046875,0.8782608695652174,14,0.021215673493388154
B,5,SLEEVE,MODE-XCORPUS,OOS_Sharpe,115,0.0030140177671474245,0.0,2.8424482206676043,12,2,101,0.012939453125,0.8782608695652174,14,0.024758003087282415
B,5,SLEEVE,MODE-XCORPUS,OOS_margin,115,0.0025827776426733404,0.0,2.29827386603739,11,3,101,0.057373046875,0.8782608695652174,14,0.021215673493388154
B,5,SLEEVE,CONST-INC,OOS_Sharpe,115,-0.20239273525377416,-0.1826458081296105,-32.894209274362034,0,115,0,4.81482486096809e-35,0.0,115,-0.20239273525377416
B,5,SLEEVE,CONST-INC,OOS_margin,115,-0.0964559694794016,-0.059033368324442614,-5.800116332557286,42,73,0,0.0049281538522553126,0.0,115,-0.0964559694794016
B,5,SLEEVE,SEL-4B,OOS_Sharpe,115,-0.07423458434570077,-0.0681845402757314,-9.611672781947268,9,63,43,4.181227909275131e-11,0.3739130434782609,72,-0.11856912777438319
B,5,SLEEVE,SEL-4B,OOS_margin,115,0.00811480006564947,0.0,0.9711481584905668,51,21,43,0.0005349642016498918,0.3739130434782609,72,0.012961138993745683
B,5,SLEEVE,RANDOM,OOS_Sharpe,115,-0.08990053536759987,-0.08093188825370379,-11.213552818372253,4,87,24,2.260482665715688e-21,0.20869565217391303,91,-0.11361056667334049
B,5,SLEEVE,RANDOM,OOS_margin,115,-0.04910889451708281,0.0,-4.164958076424427,39,52,24,0.20817442238117587,0.20869565217391303,91,-0.06206069087323652
B,5,SLEEVE,ORACLE,OOS_Sharpe,115,0.003185648368339738,0.0,3.007017749285627,13,0,102,0.000244140625,0.8869565217391304,13,0.0281807355660823
B,5,SLEEVE,ORACLE,OOS_margin,115,0.0023333530580234773,0.0,2.106389677603106,10,3,102,0.09228515625,0.8869565217391304,13,0.02064120012866922
B,10,GROSS,MODE-GLOBAL,OOS_Sharpe,115,-2.4133181190956056e-05,0.0,-0.5414154103446287,7,11,97,0.480682373046875,0.8434782608695652,18,-0.00015418421316444145
B,10,GROSS,MODE-GLOBAL,OOS_margin,115,0.006134940795241708,0.0,0.5564636735715847,7,11,97,0.480682373046875,0.8434782608695652,18,0.039195455080710914
B,10,GROSS,MODE-LOO,OOS_Sharpe,115,-2.4133181190956056e-05,0.0,-0.5414154103446287,7,11,97,0.480682373046875,0.8434782608695652,18,-0.00015418421316444145
B,10,GROSS,MODE-LOO,OOS_margin,115,0.006134940795241708,0.0,0.5564636735715847,7,11,97,0.480682373046875,0.8434782608695652,18,0.039195455080710914
B,10,GROSS,MODE-XCORPUS,OOS_Sharpe,115,-2.4133181190956056e-05,0.0,-0.5414154103446287,7,11,97,0.480682373046875,0.8434782608695652,18,-0.00015418421316444145
B,10,GROSS,MODE-XCORPUS,OOS_margin,115,0.006134940795241708,0.0,0.5564636735715847,7,11,97,0.480682373046875,0.8434782608695652,18,0.039195455080710914
B,10,GROSS,CONST-INC,OOS_Sharpe,115,0.000446557914617689,0.00044763740821140985,6.353643043973035,86,28,1,4.842132602853125e-08,0.008695652173913044,114,0.0004504750893073179
B,10,GROSS,CONST-INC,OOS_margin,115,-0.022140733465789722,-0.0014066485006415386,-1.3919845459184088,48,66,1,0.11093931188461267,0.008695652173913044,114,-0.02233495042601595
B,10,GROSS,SEL-4B,OOS_Sharpe,115,0.00012682900699536069,0.0,1.826897550185249,27,14,74,0.05958388801809633,0.6434782608695652,41,0.00035573989766991414
B,10,GROSS,SEL-4B,OOS_margin,115,0.045417512485653996,0.0,3.3817775793438436,31,10,74,0.0014504910141113214,0.6434782608695652,41,0.12739058380122462
B,10,GROSS,RANDOM,OOS_Sharpe,115,0.0005714391055465001,0.0002956818390666971,4.542912862483079,73,32,10,7.808423662658282e-05,0.08695652173913043,105,0.0006258618775033096
B,10,GROSS,RANDOM,OOS_margin,115,-0.1311122696699611,-0.04641031040357435,-6.144185617179104,31,74,10,3.275535268744219e-05,0.08695652173913043,105,-0.14359915249567168
B,10,GROSS,ORACLE,OOS_Sharpe,115,0.0014901766169751931,0.0009605941479291502,10.177014870207971,93,0,22,2.0194839173657902e-28,0.19130434782608696,93,0.0018426915156144863
B,10,GROSS,ORACLE,OOS_margin,115,-0.1984791660320025,-0.0769094802934648,-6.771450184512624,22,71,22,3.48247767160068e-07,0.19130434782608696,93,-0.2454312268137665
B,10,N,MODE-GLOBAL,OOS_Sharpe,115,0.025592847549898188,0.0,2.53567182981229,55,33,27,0.02462283158179103,0.23478260869565218,88,0.03344519850270786
B,10,N,MODE-GLOBAL,OOS_margin,115,0.08648368861045323,0.004111099789190803,3.9770540548782845,58,30,27,0.0037465093469812296,0.23478260869565218,88,0.11301845670684227
B,10,N,MODE-LOO,OOS_Sharpe,115,0.025592847549898188,0.0,2.53567182981229,55,33,27,0.02462283158179103,0.23478260869565218,88,0.03344519850270786
B,10,N,MODE-LOO,OOS_margin,115,0.08648368861045323,0.004111099789190803,3.9770540548782845,58,30,27,0.0037465093469812296,0.23478260869565218,88,0.11301845670684227
B,10,N,MODE-XCORPUS,OOS_Sharpe,115,0.023097570608272337,0.0011407635773921232,2.333858269661741,66,38,11,0.007799616184889367,0.09565217391304348,104,0.02554058288414729
B,10,N,MODE-XCORPUS,OOS_margin,115,0.016823466491527415,0.0,0.7787999495253506,55,49,11,0.624143515844679,0.09565217391304348,104,0.018602871601208187
B,10,N,CONST-INC,OOS_Sharpe,115,0.023097570608272337,0.0011407635773921232,2.333858269661741,66,38,11,0.007799616184889367,0.09565217391304348,104,0.02554058288414729
B,10,N,CONST-INC,OOS_margin,115,0.016823466491527415,0.0,0.7787999495253506,55,49,11,0.624143515844679,0.09565217391304348,104,0.018602871601208187
B,10,N,SEL-4B,OOS_Sharpe,115,-0.021481607643358474,0.0,-2.0751222232778925,35,50,30,0.12839640292640084,0.2608695652173913,85,-0.029063351517484994
B,10,N,SEL-4B,OOS_margin,115,0.11509156873400779,0.06454499971017436,5.85270384338501,64,21,30,3.2764703534411354e-06,0.2608695652173913,85,0.15571212240483406
B,10,N,RANDOM,OOS_Sharpe,115,-0.023504301287317047,0.0,-1.5595259011222535,48,52,15,0.7643534344026668,0.13043478260869565,100,-0.02702994648041461
B,10,N,RANDOM,OOS_margin,115,-0.02219501330279675,0.0,-0.8403346341757647,47,53,15,0.617299413589252,0.13043478260869565,100,-0.02552426529821628
B,10,N,ORACLE,OOS_Sharpe,115,0.11816622628648497,0.06839332193694347,9.524541153520323,102,0,13,3.944304526105059e-31,0.11304347826086956,102,0.13322662767593893
B,10,N,ORACLE,OOS_margin,115,0.0451933963153486,0.0,1.3506438877044538,52,50,13,0.921191049253872,0.11304347826086956,102,0.05095333898299105
B,10,BAND,MODE-GLOBAL,OOS_Sharpe,115,0.007799143698746972,0.0,2.0846379722947153,21,15,79,0.40503224614076316,0.6869565217391305,36,0.02491393125988616
B,10,BAND,MODE-GLOBAL,OOS_margin,115,0.01954294077244405,0.0,3.3288802902244856,25,11,79,0.028816719655878842,0.6869565217391305,36,0.062428838578640726
B,10,BAND,MODE-LOO,OOS_Sharpe,115,0.007799143698746972,0.0,2.0846379722947153,21,15,79,0.40503224614076316,0.6869565217391305,36,0.02491393125988616
B,10,BAND,MODE-LOO,OOS_margin,115,0.01954294077244405,0.0,3.3288802902244856,25,11,79,0.028816719655878842,0.6869565217391305,36,0.062428838578640726
B,10,BAND,MODE-XCORPUS,OOS_Sharpe,115,0.007799143698746972,0.0,2.0846379722947153,21,15,79,0.40503224614076316,0.6869565217391305,36,0.02491393125988616
B,10,BAND,MODE-XCORPUS,OOS_margin,115,0.01954294077244405,0.0,3.3288802902244856,25,11,79,0.028816719655878842,0.6869565217391305,36,0.062428838578640726
B,10,BAND,CONST-INC,OOS_Sharpe,115,0.0036067231088554594,0.007149409785978639,0.49215171606316693,63,47,5,0.15233780606025277,0.043478260869565216,110,0.003770665068348889
B,10,BAND,CONST-INC,OOS_margin,115,-0.026018545310618462,-0.011351563311096824,-3.121739399305447,46,64,5,0.10461305811126677,0.043478260869565216,110,-0.02720120646110111
B,10,BAND,SEL-4B,OOS_Sharpe,115,0.0011091008203195985,0.0,0.4428269255574032,12,7,96,0.359283447265625,0.8347826086956521,19,0.006712978649302835
B,10,BAND,SEL-4B,OOS_margin,115,0.0036691376441667614,0.0,0.8846502679892118,10,9,96,1.0,0.8347826086956521,19,0.022207938372588294
B,10,BAND,RANDOM,OOS_Sharpe,115,0.008447489220520254,0.000405473756235758,1.2029443034568896,58,33,24,0.011456340539425671,0.20869565217391303,91,0.010675398465492626
B,10,BAND,RANDOM,OOS_margin,115,-0.010542543406345969,0.0,-1.3073501601959474,49,42,24,0.5296020954762451,0.20869565217391303,91,-0.013322994414613036
B,10,BAND,ORACLE,OOS_Sharpe,115,0.06291525737464829,0.05962733113175518,13.634226754821478,93,0,22,2.0194839173657902e-28,0.19130434782608696,93,0.07779843653854358
B,10,BAND,ORACLE,OOS_margin,115,0.04395658296184627,0.027335792834621175,7.073764584051952,83,10,22,1.848512223084717e-15,0.19130434782608696,93,0.05435491441518625
B,10,CADENCE,MODE-GLOBAL,OOS_Sharpe,115,0.02553395156602312,0.0,3.0757626158568714,10,3,102,0.09228515625,0.8869565217391304,13,0.2258772638532814
B,10,CADENCE,MODE-GLOBAL,OOS_margin,115,0.014341354461189195,0.0,2.400204056489924,11,2,102,0.0224609375,0.8869565217391304,13,0.12686582792590442
B,10,CADENCE,MODE-LOO,OOS_Sharpe,115,0.02553395156602312,0.0,3.0757626158568714,10,3,102,0.09228515625,0.8869565217391304,13,0.2258772638532814
B,10,CADENCE,MODE-LOO,OOS_margin,115,0.014341354461189195,0.0,2.400204056489924,11,2,102,0.0224609375,0.8869565217391304,13,0.12686582792590442
B,10,CADENCE,MODE-XCORPUS,OOS_Sharpe,115,0.02553395156602312,0.0,3.0757626158568714,10,3,102,0.09228515625,0.8869565217391304,13,0.2258772638532814
B,10,CADENCE,MODE-XCORPUS,OOS_margin,115,0.014341354461189195,0.0,2.400204056489924,11,2,102,0.0224609375,0.8869565217391304,13,0.12686582792590442
B,10,CADENCE,CONST-INC,OOS_Sharpe,115,-0.05207211696609044,-0.05216605637355287,-3.7911621762935477,26,86,3,1.1009223084560129e-08,0.02608695652173913,112,-0.05346690581339643
B,10,CADENCE,CONST-INC,OOS_margin,115,-0.07523160000946495,-0.056104863429638774,-4.518374066430578,23,89,3,2.3795598280754504e-10,0.02608695652173913,112,-0.07724673215257562
B,10,CADENCE,SEL-4B,OOS_Sharpe,115,-0.014817805871127163,0.0,-2.4463894152682735,2,11,102,0.0224609375,0.8869565217391304,13,-0.13108059039843262
B,10,CADENCE,SEL-4B,OOS_margin,115,-0.0006108664727138258,0.0,-0.06999280893699704,5,8,102,0.5810546875,0.8869565217391304,13,-0.005403818797083844
B,10,CADENCE,RANDOM,OOS_Sharpe,115,-0.08744459051030712,-0.060204501234393915,-5.364587938943361,20,72,23,4.6062510208326234e-08,0.2,92,-0.10930573813788393
B,10,CADENCE,RANDOM,OOS_margin,115,-0.08074107934057977,-0.05809211554396865,-4.658784428900179,17,75,23,7.292898576420451e-10,0.2,92,-0.10092634917572474
B,10,CADENCE,ORACLE,OOS_Sharpe,115,0.04664911766383476,0.0,5.018982046858936,39,0,76,3.637978807091713e-12,0.6608695652173913,39,0.1375550905472051
B,10,CADENCE,ORACLE,OOS_margin,115,0.03577917177082629,0.0,3.135218556194851,25,14,76,0.10812902140605729,0.6608695652173913,39,0.10550268599089807
B,10,SLEEVE,MODE-GLOBAL,OOS_Sharpe,115,0.0030278964206370542,0.0,2.876697353916124,13,1,101,0.0018310546875,0.8782608695652174,14,0.0248720063123758
B,10,SLEEVE,MODE-GLOBAL,OOS_margin,115,0.0025183279298023583,0.0,2.2652281125747153,11,3,101,0.057373046875,0.8782608695652174,14,0.020686265137662228
B,10,SLEEVE,MODE-LOO,OOS_Sharpe,115,0.0030278964206370542,0.0,2.876697353916124,13,1,101,0.0018310546875,0.8782608695652174,14,0.0248720063123758
B,10,SLEEVE,MODE-LOO,OOS_margin,115,0.0025183279298023583,0.0,2.2652281125747153,11,3,101,0.057373046875,0.8782608695652174,14,0.020686265137662228
B,10,SLEEVE,MODE-XCORPUS,OOS_Sharpe,115,0.0030278964206370542,0.0,2.876697353916124,13,1,101,0.0018310546875,0.8782608695652174,14,0.0248720063123758
B,10,SLEEVE,MODE-XCORPUS,OOS_margin,115,0.0025183279298023583,0.0,2.2652281125747153,11,3,101,0.057373046875,0.8782608695652174,14,0.020686265137662228
B,10,SLEEVE,CONST-INC,OOS_Sharpe,115,-0.2039278706512288,-0.18280047939438338,-33.02678456239558,0,115,0,4.81482486096809e-35,0.0,115,-0.2039278706512288
B,10,SLEEVE,CONST-INC,OOS_margin,115,-0.0981981503619207,-0.0652531247729442,-5.792577116089197,42,73,0,0.0049281538522553126,0.0,115,-0.0981981503619207
B,10,SLEEVE,SEL-4B,OOS_Sharpe,115,-0.06865681664366573,-0.03605733502998154,-9.05027462640369,9,62,44,7.335319390745429e-11,0.3826086956521739,71,-0.11120470301438815
B,10,SLEEVE,SEL-4B,OOS_margin,115,0.011644373804505146,0.0,1.4728182907939236,50,21,44,0.0007667649897412907,0.3826086956521739,71,0.0188606054580013
B,10,SLEEVE,RANDOM,OOS_Sharpe,115,-0.09077099468083329,-0.08298484016986785,-11.315666771409168,3,87,25,1.9641662139013065e-22,0.21739130434782608,90,-0.11598515986995366
B,10,SLEEVE,RANDOM,OOS_margin,115,-0.05042685467916025,0.0,-4.211353411050372,37,53,25,0.11334435404342065,0.21739130434782608,90,-0.06443431431226031
B,10,SLEEVE,ORACLE,OOS_Sharpe,115,0.003169622017303199,0.0,3.006603184293572,14,0,101,0.0001220703125,0.8782608695652174,14,0.02603618085641914
B,10,SLEEVE,ORACLE,OOS_margin,115,0.002355392792445881,0.0,2.1480398016413567,11,3,101,0.057373046875,0.8782608695652174,14,0.01934786936651974
B,15,GROSS,MODE-GLOBAL,OOS_Sharpe,115,-2.4978669874251376e-05,0.0,-0.645866659956054,7,11,97,0.480682373046875,0.8434782608695652,18,-0.00015958594641882825
B,15,GROSS,MODE-GLOBAL,OOS_margin,115,-0.008666736613330442,0.0,-1.0457512891770868,5,13,97,0.09625244140625,0.8434782608695652,18,-0.055370817251833376
B,15,GROSS,MODE-LOO,OOS_Sharpe,115,-2.4978669874251376e-05,0.0,-0.645866659956054,7,11,97,0.480682373046875,0.8434782608695652,18,-0.00015958594641882825
B,15,GROSS,MODE-LOO,OOS_margin,115,-0.008666736613330442,0.0,-1.0457512891770868,5,13,97,0.09625244140625,0.8434782608695652,18,-0.055370817251833376
B,15,GROSS,MODE-XCORPUS,OOS_Sharpe,115,-2.4978669874251376e-05,0.0,-0.645866659956054,7,11,97,0.480682373046875,0.8434782608695652,18,-0.00015958594641882825
