panel,ladder_set,ladder,rung,sd_basis,sd
SMALL,L_CTRL,CTRL_SEED,0.0,S_FOLD,0.2076860340358399
SMALL,L_CTRL,CTRL_SEED,1.0,S_IID,0.24585131476860153
SMALL,L_CTRL,CTRL_SEED,1.0,S_BLOCK,0.22514197897704488
SMALL,L_CTRL,CTRL_SEED,1.0,S_FOLD,0.2076860340358399
SMALL,L_CTRL,CTRL_SEED,2.0,S_IID,0.2623351145205747
SMALL,L_CTRL,CTRL_SEED,2.0,S_BLOCK,0.22466132432364924
SMALL,L_CTRL,CTRL_SEED,2.0,S_FOLD,0.2076860340358399
SMALL,L_CTRL,CTRL_SEED,3.0,S_IID,0.25106891669915904
SMALL,L_CTRL,CTRL_SEED,3.0,S_BLOCK,0.21128979485877178
SMALL,L_CTRL,CTRL_SEED,3.0,S_FOLD,0.2076860340358399
SMALL,L_CTRL,CTRL_SEED,4.0,S_IID,0.2616789486658724
SMALL,L_CTRL,CTRL_SEED,4.0,S_BLOCK,0.2072728621088205
SMALL,L_CTRL,CTRL_SEED,4.0,S_FOLD,0.2076860340358399
SMALL,L_CTRL,CTRL_SEED,5.0,S_IID,0.2526824265720254
SMALL,L_CTRL,CTRL_SEED,5.0,S_BLOCK,0.23001311024115945
SMALL,L_CTRL,CTRL_SEED,5.0,S_FOLD,0.2076860340358399
SMALL,L_CTRL,CTRL_SEED,6.0,S_IID,0.25688231490440216
SMALL,L_CTRL,CTRL_SEED,6.0,S_BLOCK,0.20853518422816497
SMALL,L_CTRL,CTRL_SEED,6.0,S_FOLD,0.2076860340358399
SMALL,L_CTRL,CTRL_SEED,7.0,S_IID,0.2529722576233611
SMALL,L_CTRL,CTRL_SEED,7.0,S_BLOCK,0.2204814696105479
SMALL,L_CTRL,CTRL_SEED,7.0,S_FOLD,0.2076860340358399
SMALL,L_CTRL,CTRL_LIVE,0.0,S_IID,0.2651308795634628
SMALL,L_CTRL,CTRL_LIVE,0.0,S_BLOCK,0.2523752234128915
SMALL,L_CTRL,CTRL_LIVE,0.0,S_FOLD,0.22568569895644158
SMALL,L_CTRL,CTRL_LIVE,1.0,S_IID,0.25147707808138353
SMALL,L_CTRL,CTRL_LIVE,1.0,S_BLOCK,0.2249048000526491
SMALL,L_CTRL,CTRL_LIVE,1.0,S_FOLD,0.24812676722206226
SMALL,L_CTRL,CTRL_LIVE,2.0,S_IID,0.24633286485991263
SMALL,L_CTRL,CTRL_LIVE,2.0,S_BLOCK,0.2402166118620479
SMALL,L_CTRL,CTRL_LIVE,2.0,S_FOLD,0.21469513551723746
SMALL,L_CTRL,CTRL_LIVE,3.0,S_IID,0.24765348103284623
SMALL,L_CTRL,CTRL_LIVE,3.0,S_BLOCK,0.24522350575722274
SMALL,L_CTRL,CTRL_LIVE,3.0,S_FOLD,0.27654536086599607
SMALL,L_CTRL,CTRL_LIVE,4.0,S_IID,0.24385317634234596
SMALL,L_CTRL,CTRL_LIVE,4.0,S_BLOCK,0.23500265096167433
SMALL,L_CTRL,CTRL_LIVE,4.0,S_FOLD,0.21425049307918226
SMALL,L_CTRL,CTRL_LIVE,5.0,S_IID,0.2559668044314017
SMALL,L_CTRL,CTRL_LIVE,5.0,S_BLOCK,0.2829910177464719
SMALL,L_CTRL,CTRL_LIVE,5.0,S_FOLD,0.2630911388557219
SMALL,L_CTRL,CTRL_LIVE,6.0,S_IID,0.2588351628581293
SMALL,L_CTRL,CTRL_LIVE,6.0,S_BLOCK,0.27022550299490583
SMALL,L_CTRL,CTRL_LIVE,6.0,S_FOLD,0.2483984013755399
SMALL,L_CTRL,CTRL_LIVE,7.0,S_IID,0.24965911821487502
SMALL,L_CTRL,CTRL_LIVE,7.0,S_BLOCK,0.250513392994624
SMALL,L_CTRL,CTRL_LIVE,7.0,S_FOLD,0.2448696088435324
