panel,claim_set,book,null,gross_nom,cost,draws,null_base_rate_4b,is_base_rate_4b,book_pass4b,outside_null,pct_Sharpe,pct_CAGR,pct_MaxDD,pct_OOS_Sharpe,p_emp_Sharpe,null_mean_Sharpe,null_p95_Sharpe,book_Sharpe,book_CAGR,book_MaxDD,mean_gross_null,mean_gross_book,gross_match
SMALL439,CORE,TOP20,ROT,0.75,10.0,250,0.0,0.0,False,False,1.0,1.0,1.0,1.0,0.00398406374501992,-0.03929267648583776,0.13598005101353983,0.516604852237513,0.0734894943557689,-0.26194081980944794,0.745593635250914,0.7455936352509179,3.885780586188048e-15
SMALL439,CORE,TOP20,ROT,0.75,10.0,500,0.0,0.0,False,False,1.0,1.0,1.0,1.0,0.001996007984031936,-0.03675830894685537,0.1323285253753824,0.516604852237513,0.0734894943557689,-0.26194081980944794,0.745593635250914,0.7455936352509179,3.885780586188048e-15
SMALL439,CORE,TOP20,ROT,0.75,10.0,1000,0.0,0.0,False,False,1.0,1.0,1.0,1.0,0.000999000999000999,-0.03504140195608853,0.139304510343126,0.516604852237513,0.0734894943557689,-0.26194081980944794,0.745593635250914,0.7455936352509179,3.885780586188048e-15
SMALL439,CORE,TOP20,ROT,0.75,25.0,250,0.0,0.0,False,False,1.0,1.0,1.0,1.0,0.00398406374501992,-0.8411395866922792,-0.6680466169161445,0.3208466121061362,0.0397714433088161,-0.299900309426704,0.745593635250914,0.7455936352509179,3.885780586188048e-15
SMALL439,CORE,TOP20,ROT,0.75,25.0,500,0.0,0.0,False,False,1.0,1.0,1.0,1.0,0.001996007984031936,-0.8383463033171856,-0.6686492565573925,0.3208466121061362,0.0397714433088161,-0.299900309426704,0.745593635250914,0.7455936352509179,3.885780586188048e-15
SMALL439,CORE,TOP20,ROT,0.75,25.0,1000,0.0,0.0,False,False,1.0,1.0,1.0,1.0,0.000999000999000999,-0.8365063046460081,-0.6653545902886384,0.3208466121061362,0.0397714433088161,-0.299900309426704,0.745593635250914,0.7455936352509179,3.885780586188048e-15
SMALL439,CORE,EWELIG,EW,0.75,0.0,250,0.0,0.0,False,False,0.068,0.004,0.66,0.128,0.9322709163346613,0.665789873123517,0.7961979974059518,0.5343485933966554,0.05942173886447133,-0.35956100973226557,0.75,0.75,0.0
SMALL439,CORE,EWELIG,EW,0.75,0.0,500,0.0,0.0,False,False,0.064,0.006,0.648,0.122,0.936127744510978,0.6719381048244609,0.8155839342088164,0.5343485933966554,0.05942173886447133,-0.35956100973226557,0.75,0.75,0.0
SMALL439,CORE,EWELIG,EW,0.75,0.0,1000,0.0,0.0,False,False,0.054,0.004,0.651,0.111,0.9460539460539461,0.6777879102108082,0.8138072121562588,0.5343485933966554,0.05942173886447133,-0.35956100973226557,0.75,0.75,0.0
SMALL439,CORE,EWELIG,EW,0.75,10.0,250,0.0,0.0,False,False,0.66,0.288,0.904,0.56,0.3426294820717131,0.4045684794728893,0.53899463436471,0.43695131046752345,0.04693424693679282,-0.37378027436284755,0.75,0.75,0.0
SMALL439,CORE,EWELIG,EW,0.75,10.0,500,0.0,0.0,False,False,0.634,0.276,0.848,0.55,0.36726546906187624,0.4101526602092625,0.5582022736985625,0.43695131046752345,0.04693424693679282,-0.37378027436284755,0.75,0.75,0.0
SMALL439,CORE,EWELIG,EW,0.75,10.0,1000,0.0,0.0,False,False,0.605,0.261,0.84,0.529,0.3956043956043956,0.4158103075245463,0.5561865880311107,0.43695131046752345,0.04693424693679282,-0.37378027436284755,0.75,0.75,0.0
SMALL439,CORE,EWELIG,EW,0.75,25.0,250,0.0,0.0,False,False,1.0,1.0,1.0,0.972,0.00398406374501992,0.01381986785620488,0.16692683393449304,0.2910061658227977,0.028471015644862874,-0.39453001692430245,0.75,0.75,0.0
SMALL439,CORE,EWELIG,EW,0.75,25.0,500,0.0,0.0,False,False,0.998,0.982,1.0,0.956,0.003992015968063872,0.018540212096541914,0.17970091436524502,0.2910061658227977,0.028471015644862874,-0.39453001692430245,0.75,0.75,0.0
SMALL439,CORE,EWELIG,EW,0.75,25.0,1000,0.0,0.0,False,False,0.997,0.985,1.0,0.96,0.003996003996003996,0.023887775295272185,0.17934383877973215,0.2910061658227977,0.028471015644862874,-0.39453001692430245,0.75,0.75,0.0
SMALL439,CORE,BAND03,BD,0.75,0.0,250,0.0,0.0,False,False,0.036,0.0,0.188,0.516,0.9641434262948207,0.7444826267970368,0.7827644527651839,0.7024049870851351,0.045723009272961024,-0.13541741507926153,0.4104131439455179,0.4104131439455201,2.1649348980190553e-15
SMALL439,CORE,BAND03,BD,0.75,0.0,500,0.0,0.0,False,False,0.038,0.0,0.19,0.516,0.9620758483033932,0.7436607007062714,0.7829416954558363,0.7024049870851351,0.045723009272961024,-0.13541741507926153,0.4104131439455179,0.4104131439455201,2.1649348980190553e-15
SMALL439,CORE,BAND03,BD,0.75,0.0,1000,0.0,0.0,False,False,0.035,0.0,0.194,0.536,0.965034965034965,0.7439916562676396,0.7832236010022258,0.7024049870851351,0.045723009272961024,-0.13541741507926153,0.4104131439455179,0.4104131439455201,2.1649348980190553e-15
SMALL439,CORE,BAND03,BD,0.75,10.0,250,0.0,0.0,False,False,1.0,1.0,1.0,1.0,0.00398406374501992,0.4955778759492213,0.5337396828492079,0.6637465556616552,0.043026478170196336,-0.13891550803383246,0.4104131439455179,0.4104131439455201,2.1649348980190553e-15
SMALL439,CORE,BAND03,BD,0.75,10.0,500,0.0,0.0,False,False,1.0,1.0,1.0,1.0,0.001996007984031936,0.49474920488673885,0.5338175303966,0.6637465556616552,0.043026478170196336,-0.13891550803383246,0.4104131439455179,0.4104131439455201,2.1649348980190553e-15
SMALL439,CORE,BAND03,BD,0.75,10.0,1000,0.0,0.0,False,False,1.0,1.0,1.0,1.0,0.000999000999000999,0.49510622188121683,0.5347456774077278,0.6637465556616552,0.043026478170196336,-0.13891550803383246,0.4104131439455179,0.4104131439455201,2.1649348980190553e-15
SMALL439,CORE,BAND03,BD,0.75,25.0,250,0.0,0.0,False,False,1.0,1.0,1.0,1.0,0.00398406374501992,0.12316751821505198,0.16120417550834237,0.6057335074513518,0.03899442759168159,-0.14413654114058416,0.4104131439455179,0.4104131439455201,2.1649348980190553e-15
SMALL439,CORE,BAND03,BD,0.75,25.0,500,0.0,0.0,False,False,1.0,1.0,1.0,1.0,0.001996007984031936,0.12232997387843267,0.16144909584860162,0.6057335074513518,0.03899442759168159,-0.14413654114058416,0.4104131439455179,0.4104131439455201,2.1649348980190553e-15
SMALL439,CORE,BAND03,BD,0.75,25.0,1000,0.0,0.0,False,False,1.0,1.0,1.0,1.0,0.000999000999000999,0.12272445495822466,0.16235380000439395,0.6057335074513518,0.03899442759168159,-0.14413654114058416,0.4104131439455179,0.4104131439455201,2.1649348980190553e-15
SMALL439,EXT,TOP5,ROT,1.0,0.0,250,0.0,0.0,False,False,0.592,0.788,0.084,0.708,0.4103585657370518,0.3741185871065041,0.6344675846950941,0.42411668010124964,0.08893446803753702,-0.6487108165498153,0.9963280293757457,0.996328029375765,1.9317880628477724e-14
SMALL439,EXT,TOP5,ROT,1.0,0.0,500,0.0,0.0,False,False,0.558,0.724,0.084,0.678,0.4431137724550898,0.39494611002224134,0.6973386693459442,0.42411668010124964,0.08893446803753702,-0.6487108165498153,0.9963280293757457,0.996328029375765,1.9317880628477724e-14
SMALL439,EXT,TOP5,ROT,1.0,0.0,1000,0.0,0.0,False,False,0.596,0.743,0.08,0.705,0.4045954045954046,0.3837070824788576,0.6594348713559895,0.42411668010124964,0.08893446803753702,-0.6487108165498153,0.9963280293757457,0.996328029375765,1.9317880628477724e-14
SMALL439,EXT,TOP5,ROT,1.0,10.0,250,0.0,0.0,False,False,0.984,0.984,0.608,0.968,0.0199203187250996,-0.08183219865314835,0.17188534032922353,0.2965285092648973,0.044311506644220566,-0.6984762886753721,0.9963280293757457,0.996328029375765,1.9317880628477724e-14
SMALL439,EXT,TOP5,ROT,1.0,10.0,500,0.0,0.0,False,False,0.97,0.974,0.564,0.96,0.031936127744510975,-0.06098731396375236,0.23014054121073768,0.2965285092648973,0.044311506644220566,-0.6984762886753721,0.9963280293757457,0.996328029375765,1.9317880628477724e-14
SMALL439,EXT,TOP5,ROT,1.0,10.0,1000,0.0,0.0,False,False,0.98,0.983,0.58,0.972,0.02097902097902098,-0.0723364296300019,0.2016558811444327,0.2965285092648973,0.044311506644220566,-0.6984762886753721,0.9963280293757457,0.996328029375765,1.9317880628477724e-14
SMALL439,EXT,TOP5,ROT,1.0,25.0,250,0.0,0.0,False,False,1.0,1.0,1.0,1.0,0.00398406374501992,-0.7566863764793339,-0.5018153900509523,0.1051973111882007,-0.019292627952653296,-0.7602930710279314,0.9963280293757457,0.996328029375765,1.9317880628477724e-14
SMALL439,EXT,TOP5,ROT,1.0,25.0,500,0.0,0.0,False,False,1.0,1.0,1.0,1.0,0.001996007984031936,-0.7359546672043293,-0.45152358028677403,0.1051973111882007,-0.019292627952653296,-0.7602930710279314,0.9963280293757457,0.996328029375765,1.9317880628477724e-14
SMALL439,EXT,TOP5,ROT,1.0,25.0,1000,0.0,0.0,False,False,1.0,1.0,1.0,1.0,0.000999000999000999,-0.7473423080068704,-0.47954642530902036,0.1051973111882007,-0.019292627952653296,-0.7602930710279314,0.9963280293757457,0.996328029375765,1.9317880628477724e-14
SMALL439,EXT,TOP10,ROT,1.0,0.0,250,0.0,0.0,False,False,0.892,0.984,0.984,0.868,0.11155378486055777,0.4398203406422888,0.6611577143031403,0.6115543077001131,0.1329369375146292,-0.3797049528691442,0.9955936352509066,0.9955936352509179,1.1324274851176597e-14
SMALL439,EXT,TOP10,ROT,1.0,0.0,500,0.0,0.0,False,False,0.882,0.982,0.984,0.878,0.11976047904191617,0.44120898643399803,0.6752897228161368,0.6115543077001131,0.1329369375146292,-0.3797049528691442,0.9955936352509066,0.9955936352509179,1.1324274851176597e-14
SMALL439,EXT,TOP10,ROT,1.0,0.0,1000,0.0,0.0,False,False,0.887,0.982,0.981,0.888,0.11388611388611389,0.43998649738602996,0.6737302361196377,0.6115543077001131,0.1329369375146292,-0.3797049528691442,0.9955936352509066,0.9955936352509179,1.1324274851176597e-14
SMALL439,EXT,TOP10,ROT,1.0,10.0,250,0.0,0.0,False,False,1.0,1.0,1.0,1.0,0.00398406374501992,-0.07156346111690749,0.15413674120720705,0.4784710798376917,0.09451990233192031,-0.3905299677442856,0.9955936352509066,0.9955936352509179,1.1324274851176597e-14
SMALL439,EXT,TOP10,ROT,1.0,10.0,500,0.0,0.0,False,False,1.0,1.0,1.0,1.0,0.001996007984031936,-0.07018365508699358,0.1650493274499997,0.4784710798376917,0.09451990233192031,-0.3905299677442856,0.9955936352509066,0.9955936352509179,1.1324274851176597e-14
SMALL439,EXT,TOP10,ROT,1.0,10.0,1000,0.0,0.0,False,False,1.0,1.0,1.0,0.999,0.000999000999000999,-0.07164250089834996,0.16277634413002823,0.4784710798376917,0.09451990233192031,-0.3905299677442856,0.9955936352509066,0.9955936352509179,1.1324274851176597e-14
SMALL439,EXT,TOP10,ROT,1.0,25.0,250,0.0,0.0,False,False,1.0,1.0,1.0,1.0,0.00398406374501992,-0.8258783829483123,-0.5922058027114989,0.27883139829529946,0.03927187251409037,-0.4937937564604349,0.9955936352509066,0.9955936352509179,1.1324274851176597e-14
SMALL439,EXT,TOP10,ROT,1.0,25.0,500,0.0,0.0,False,False,1.0,1.0,1.0,1.0,0.001996007984031936,-0.8245629855007902,-0.5860897043481711,0.27883139829529946,0.03927187251409037,-0.4937937564604349,0.9955936352509066,0.9955936352509179,1.1324274851176597e-14
SMALL439,EXT,TOP10,ROT,1.0,25.0,1000,0.0,0.0,False,False,1.0,1.0,1.0,1.0,0.000999000999000999,-0.8262947849678526,-0.5878506320082691,0.27883139829529946,0.03927187251409037,-0.4937937564604349,0.9955936352509066,0.9955936352509179,1.1324274851176597e-14
SMALL439,EXT,TOP20,ROT,1.0,0.0,250,0.0,0.0,False,False,0.916,0.996,0.988,0.964,0.08764940239043825,0.5046910284429187,0.6756933445022587,0.6485845895670789,0.1245383571923766,-0.32229233310578664,0.9941248470012174,0.994124847001224,6.661338147750939e-15
SMALL439,EXT,TOP20,ROT,1.0,0.0,500,0.0,0.0,False,False,0.91,0.996,0.99,0.956,0.09181636726546906,0.5069653232252391,0.6757725719230973,0.6485845895670789,0.1245383571923766,-0.32229233310578664,0.9941248470012174,0.994124847001224,6.661338147750939e-15
SMALL439,EXT,TOP20,ROT,1.0,0.0,1000,0.0,0.0,False,False,0.909,0.991,0.985,0.938,0.0919080919080919,0.5086233892708593,0.6826306024269755,0.6485845895670789,0.1245383571923766,-0.32229233310578664,0.9941248470012174,0.994124847001224,6.661338147750939e-15
SMALL439,EXT,TOP20,ROT,1.0,10.0,250,0.0,0.0,False,False,1.0,1.0,1.0,1.0,0.00398406374501992,-0.03900559953660596,0.13552764822062555,0.5183018690246693,0.09310183297909358,-0.3412051406889517,0.9941248470012174,0.994124847001224,6.661338147750939e-15
SMALL439,EXT,TOP20,ROT,1.0,10.0,500,0.0,0.0,False,False,1.0,1.0,1.0,1.0,0.001996007984031936,-0.036514035150067965,0.13198417440565985,0.5183018690246693,0.09310183297909358,-0.3412051406889517,0.9941248470012174,0.994124847001224,6.661338147750939e-15
SMALL439,EXT,TOP20,ROT,1.0,10.0,1000,0.0,0.0,False,False,1.0,1.0,1.0,1.0,0.000999000999000999,-0.03478536675587993,0.13934237230148594,0.5183018690246693,0.09310183297909358,-0.3412051406889517,0.9941248470012174,0.994124847001224,6.661338147750939e-15
SMALL439,EXT,TOP20,ROT,1.0,25.0,250,0.0,0.0,False,False,1.0,1.0,1.0,1.0,0.00398406374501992,-0.839783803523882,-0.6673685671741488,0.32270339682226223,0.047553365749568144,-0.3950660246219787,0.9941248470012174,0.994124847001224,6.661338147750939e-15
SMALL439,EXT,TOP20,ROT,1.0,25.0,500,0.0,0.0,False,False,1.0,1.0,1.0,1.0,0.001996007984031936,-0.8370387976510446,-0.6677599943344371,0.32270339682226223,0.047553365749568144,-0.3950660246219787,0.9941248470012174,0.994124847001224,6.661338147750939e-15
SMALL439,EXT,TOP20,ROT,1.0,25.0,1000,0.0,0.0,False,False,1.0,1.0,1.0,1.0,0.000999000999000999,-0.835186777805692,-0.6641216586279464,0.32270339682226223,0.047553365749568144,-0.3950660246219787,0.9941248470012174,0.994124847001224,6.661338147750939e-15
SMALL439,EXT,EWELIG,EW,1.0,0.0,250,0.0,0.0,False,False,0.068,0.008,0.68,0.124,0.9322709163346613,0.6651755412493153,0.7943629773694693,0.5337568598542799,0.07642373857859242,-0.4548885133748962,1.0,1.0,0.0
SMALL439,EXT,EWELIG,EW,1.0,0.0,500,0.0,0.0,False,False,0.066,0.01,0.662,0.126,0.9341317365269461,0.671178008353724,0.8153691921777604,0.5337568598542799,0.07642373857859242,-0.4548885133748962,1.0,1.0,0.0
SMALL439,EXT,EWELIG,EW,1.0,0.0,1000,0.0,0.0,False,False,0.056,0.007,0.661,0.114,0.9440559440559441,0.6770349319145096,0.8126519988587442,0.5337568598542799,0.07642373857859242,-0.4548885133748962,1.0,1.0,0.0
SMALL439,EXT,EWELIG,EW,1.0,10.0,250,0.0,0.0,False,False,0.664,0.328,0.908,0.552,0.3386454183266932,0.40499193212760315,0.539247499745381,0.4373621589924426,0.059671458033178526,-0.4709441853459051,1.0,1.0,0.0
SMALL439,EXT,EWELIG,EW,1.0,10.0,500,0.0,0.0,False,False,0.636,0.32,0.858,0.548,0.3652694610778443,0.4103443495953177,0.5570749978862952,0.4373621589924426,0.059671458033178526,-0.4709441853459051,1.0,1.0,0.0
SMALL439,EXT,EWELIG,EW,1.0,10.0,1000,0.0,0.0,False,False,0.605,0.308,0.856,0.527,0.3956043956043956,0.41602706023639885,0.5548044989958026,0.4373621589924426,0.059671458033178526,-0.4709441853459051,1.0,1.0,0.0
SMALL439,EXT,EWELIG,EW,1.0,25.0,250,0.0,0.0,False,False,1.0,1.0,1.0,0.976,0.00398406374501992,0.01579545475256017,0.1682527994393184,0.29292214780836007,0.035017429184844406,-0.4941614046852606,1.0,1.0,0.0
SMALL439,EXT,EWELIG,EW,1.0,25.0,500,0.0,0.0,False,False,0.998,0.99,1.0,0.958,0.003992015968063872,0.02015479627853936,0.18057259234297057,0.29292214780836007,0.035017429184844406,-0.4941614046852606,1.0,1.0,0.0
SMALL439,EXT,EWELIG,EW,1.0,25.0,1000,0.0,0.0,False,False,0.998,0.989,1.0,0.963,0.002997002997002997,0.02555418641209525,0.1754482188880735,0.29292214780836007,0.035017429184844406,-0.4941614046852606,1.0,1.0,0.0
SMALL439,EXT,BAND03,BD,1.0,0.0,250,0.0,0.392,False,False,0.036,0.0,0.192,0.52,0.9641434262948207,0.7443143987062459,0.782635321395395,0.7024282943919624,0.060379250176912036,-0.17747346604872283,0.5472175252606954,0.5472175252606932,2.220446049250313e-15
SMALL439,EXT,BAND03,BD,1.0,0.0,500,0.0,0.366,False,False,0.038,0.0,0.196,0.518,0.9620758483033932,0.7434958690068998,0.7828193250257692,0.7024282943919624,0.060379250176912036,-0.17747346604872283,0.5472175252606954,0.5472175252606932,2.220446049250313e-15
SMALL439,EXT,BAND03,BD,1.0,0.0,1000,0.0,0.364,False,False,0.035,0.0,0.203,0.539,0.965034965034965,0.7438277507460616,0.7830352285288237,0.7024282943919624,0.060379250176912036,-0.17747346604872283,0.5472175252606954,0.5472175252606932,2.220446049250313e-15
SMALL439,EXT,BAND03,BD,1.0,10.0,250,0.0,0.0,False,False,1.0,1.0,1.0,1.0,0.00398406374501992,0.49553179369876754,0.5337307914483929,0.663885496552143,0.05674558605262359,-0.18190591005629475,0.5472175252606954,0.5472175252606932,2.220446049250313e-15
SMALL439,EXT,BAND03,BD,1.0,10.0,500,0.0,0.0,False,False,1.0,1.0,1.0,1.0,0.001996007984031936,0.4947064836970965,0.5338230248327942,0.663885496552143,0.05674558605262359,-0.18190591005629475,0.5472175252606954,0.5472175252606932,2.220446049250313e-15
SMALL439,EXT,BAND03,BD,1.0,10.0,1000,0.0,0.0,False,False,1.0,1.0,1.0,1.0,0.000999000999000999,0.49506435387063114,0.534796905686984,0.663885496552143,0.05674558605262359,-0.18190591005629475,0.5472175252606954,0.5472175252606932,2.220446049250313e-15
SMALL439,EXT,BAND03,BD,1.0,25.0,250,0.0,0.0,False,False,1.0,1.0,1.0,1.0,0.00398406374501992,0.12330535345815834,0.16137098806309544,0.6060462777290154,0.05131791222927706,-0.18851052808905433,0.5472175252606954,0.5472175252606932,2.220446049250313e-15
SMALL439,EXT,BAND03,BD,1.0,25.0,500,0.0,0.0,False,False,1.0,1.0,1.0,1.0,0.001996007984031936,0.12247111275017653,0.161575397422558,0.6060462777290154,0.05131791222927706,-0.18851052808905433,0.5472175252606954,0.5472175252606932,2.220446049250313e-15
SMALL439,EXT,BAND03,BD,1.0,25.0,1000,0.0,0.0,False,False,1.0,1.0,1.0,1.0,0.000999000999000999,0.12286634680184158,0.16244787286957835,0.6060462777290154,0.05131791222927706,-0.18851052808905433,0.5472175252606954,0.5472175252606932,2.220446049250313e-15
