panel,T_trade,chooser,pick,bar,pad,mode,n_days,oCAGR,oSharpe,oMaxDD,spy_oCAGR,spy_oSharpe,spy_oMaxDD,live_oSharpe,live_oMaxDD,mo_SHARPE,mo_CAGR,mo_DD,k4b_oos,k4b_full,k4a_oos,k4a_full,binding
B136,M,C_ISLEGS,"t=0.10,R=M",0.15,10,NONE,0,0.13048107802973363,1.2000101248389705,-0.19873936611768628,0.15257181383948715,0.8736721309012504,-0.3371595330739301,1.1016867720596069,-0.12241069123223403,0.3263379939377201,0.02368080834209263,0.0035563537266717626,True,True,False,False,none
B136,M,C_ISLEGS,"t=0.10,R=M",0.15,10,ALL,397,0.20459130821010452,2.0052577889599417,-0.095478433515226,0.27566227450911196,1.8781432901550337,-0.1010374021225009,1.8048111884148097,-0.06634544480664017,0.127114498804908,0.011627716053726145,-0.03485599224172547,False,True,False,False,none
B136,M,C_ISLEGS,"t=0.10,R=M",0.15,20,NONE,0,0.13048107802973363,1.2000101248389705,-0.19873936611768628,0.15257181383948715,0.8736721309012504,-0.3371595330739301,1.1016867720596069,-0.12241069123223403,0.3263379939377201,0.02368080834209263,0.0035563537266717626,True,True,False,False,none
B136,M,C_ISLEGS,"t=0.10,R=M",0.15,20,ALL,477,0.20475051850720227,2.00056806280447,-0.095478433515226,0.27300533802578575,1.8980440425778549,-0.1010374021225009,1.80637875039204,-0.06634544480664017,0.10252402022661511,0.013646781889152249,-0.03485599224172547,False,True,False,False,none
B136,M,C_ISLEGS,"t=0.10,R=M",0.2,0,NONE,0,0.13048107802973363,1.2000101248389705,-0.19873936611768628,0.15257181383948715,0.8736721309012504,-0.3371595330739301,1.1016867720596069,-0.12241069123223403,0.3263379939377201,0.02368080834209263,0.0035563537266717626,True,True,False,False,none
B136,M,C_ISLEGS,"t=0.10,R=M",0.2,0,ALL,218,0.18933448052548085,1.7637666797987008,-0.12498216470863044,0.26413783616319875,1.5808042427606754,-0.19347516639095141,1.5724836565712437,-0.07234978090051536,0.1829624370380254,0.0044379952112417465,-0.008897064874059599,False,True,False,False,none
B136,M,C_ISLEGS,"t=0.10,R=M",0.2,5,NONE,0,0.13048107802973363,1.2000101248389705,-0.19873936611768628,0.15257181383948715,0.8736721309012504,-0.3371595330739301,1.1016867720596069,-0.12241069123223403,0.3263379939377201,0.02368080834209263,0.0035563537266717626,True,True,False,False,none
B136,M,C_ISLEGS,"t=0.10,R=M",0.2,5,ALL,238,0.1796751758037245,1.6967647119548757,-0.12498216470863044,0.23774566309945455,1.4892672075434406,-0.19347516639095141,1.5533713279171248,-0.07234978090051536,0.2074975044114351,0.01325321163410631,-0.008897064874059599,False,True,False,False,none
B136,M,C_ISLEGS,"t=0.10,R=M",0.2,10,NONE,0,0.13048107802973363,1.2000101248389705,-0.19873936611768628,0.15257181383948715,0.8736721309012504,-0.3371595330739301,1.1016867720596069,-0.12241069123223403,0.3263379939377201,0.02368080834209263,0.0035563537266717626,True,True,False,False,none
B136,M,C_ISLEGS,"t=0.10,R=M",0.2,10,ALL,258,0.1732622932061576,1.6421631856978887,-0.12498216470863044,0.22536356690239456,1.4480422244415143,-0.19347516639095141,1.5039703035447887,-0.07234978090051536,0.19412096125637435,0.015507796374481408,-0.008897064874059599,False,True,False,False,none
B136,M,C_ISLEGS,"t=0.10,R=M",0.2,20,NONE,0,0.13048107802973363,1.2000101248389705,-0.19873936611768628,0.15257181383948715,0.8736721309012504,-0.3371595330739301,1.1016867720596069,-0.12241069123223403,0.3263379939377201,0.02368080834209263,0.0035563537266717626,True,True,False,False,none
B136,M,C_ISLEGS,"t=0.10,R=M",0.2,20,ALL,298,0.17473362855721808,1.6570875653503978,-0.12498216470863044,0.2270792353313329,1.4782820913314,-0.19347516639095141,1.515693489133225,-0.07234978090051536,0.1788054740189977,0.015778163825285074,-0.008897064874059599,False,True,False,False,none
B136,W,C_ISSHARPE,"t=0.20,R=M",0.05,0,NONE,0,0.16292924581527823,1.074385116753631,-0.30019189671555113,0.15257181383948715,0.8736721309012504,-0.3371595330739301,1.1016867720596069,-0.12241069123223403,0.2007129858523805,0.05612897612763723,-0.09789617687119309,False,False,False,False,L4_DD
B136,W,C_ISSHARPE,"t=0.20,R=M",0.05,0,ALL,476,0.45397830118698446,3.163063918039841,-0.09012572288597731,0.501036616992546,2.8390527143806903,-0.09974378160215813,2.8855605678020693,-0.04894414866106822,0.3240112036591509,0.10325266929220228,-0.030279453924682433,False,False,False,False,L4_DD
B136,W,C_ISSHARPE,"t=0.20,R=M",0.05,5,NONE,0,0.16292924581527823,1.074385116753631,-0.30019189671555113,0.15257181383948715,0.8736721309012504,-0.3371595330739301,1.1016867720596069,-0.12241069123223403,0.2007129858523805,0.05612897612763723,-0.09789617687119309,False,False,False,False,L4_DD
B136,W,C_ISSHARPE,"t=0.20,R=M",0.05,5,ALL,606,0.34518476061633496,2.783417068745025,-0.0901257228859772,0.37453407399258354,2.4403008258687375,-0.09974378160215824,2.4221258816085487,-0.048944148661068554,0.3431162428762873,0.08301090882152651,-0.03027945392468226,False,False,False,False,L4_DD
B136,W,C_ISSHARPE,"t=0.20,R=M",0.05,10,NONE,0,0.16292924581527823,1.074385116753631,-0.30019189671555113,0.15257181383948715,0.8736721309012504,-0.3371595330739301,1.1016867720596069,-0.12241069123223403,0.2007129858523805,0.05612897612763723,-0.09789617687119309,False,False,False,False,L4_DD
B136,W,C_ISSHARPE,"t=0.20,R=M",0.05,10,ALL,736,0.30643511086857367,2.5590667294886416,-0.09012572288597698,0.3289508070907581,2.2851786161805436,-0.09974378160215824,2.199705802557172,-0.04894414866106833,0.2738881133080979,0.07616954590504302,-0.030279453924682037,False,False,False,False,L4_DD
B136,W,C_ISSHARPE,"t=0.20,R=M",0.05,20,NONE,0,0.16292924581527823,1.074385116753631,-0.30019189671555113,0.15257181383948715,0.8736721309012504,-0.3371595330739301,1.1016867720596069,-0.12241069123223403,0.2007129858523805,0.05612897612763723,-0.09789617687119309,False,False,False,False,L4_DD
B136,W,C_ISSHARPE,"t=0.20,R=M",0.05,20,ALL,994,0.2987245170398998,2.4828569417208235,-0.09012572288597664,0.3260068247427881,2.301166165170636,-0.09974378160215847,2.099986589255246,-0.04894414866106789,0.1816907765501874,0.07051973971994813,-0.030279453924681565,False,False,False,False,L4_DD
B136,W,C_ISSHARPE,"t=0.20,R=M",0.1,0,NONE,0,0.16292924581527823,1.074385116753631,-0.30019189671555113,0.15257181383948715,0.8736721309012504,-0.3371595330739301,1.1016867720596069,-0.12241069123223403,0.2007129858523805,0.05612897612763723,-0.09789617687119309,False,False,False,False,L4_DD
B136,W,C_ISSHARPE,"t=0.20,R=M",0.1,0,ALL,326,0.34365329601706796,2.4621345063382116,-0.09012572288597709,0.3626306792313505,2.1472993077779656,-0.09974378160215858,2.101567192541085,-0.04894414866106844,0.314835198560246,0.0898118205551226,-0.030279453924681947,False,False,False,False,L4_DD
B136,W,C_ISSHARPE,"t=0.20,R=M",0.1,5,NONE,0,0.16292924581527823,1.074385116753631,-0.30019189671555113,0.15257181383948715,0.8736721309012504,-0.3371595330739301,1.1016867720596069,-0.12241069123223403,0.2007129858523805,0.05612897612763723,-0.09789617687119309,False,False,False,False,L4_DD
B136,W,C_ISSHARPE,"t=0.20,R=M",0.1,5,ALL,376,0.28738759773372125,2.3010960154719324,-0.09012572288597753,0.2995467874903912,1.9754130860376762,-0.09974378160215769,1.9687269419477167,-0.04894414866106822,0.32568292943425625,0.0777048464904474,-0.030279453924682925,False,False,False,False,L4_DD
B136,W,C_ISSHARPE,"t=0.20,R=M",0.1,10,NONE,0,0.16292924581527823,1.074385116753631,-0.30019189671555113,0.15257181383948715,0.8736721309012504,-0.3371595330739301,1.1016867720596069,-0.12241069123223403,0.2007129858523805,0.05612897612763723,-0.09789617687119309,False,False,False,False,L4_DD
B136,W,C_ISSHARPE,"t=0.20,R=M",0.1,10,ALL,426,0.2701494470470591,2.2027179229761096,-0.0901257228859772,0.2809613055914224,1.93169301150383,-0.09974378160215802,1.8778480565912616,-0.04894414866106789,0.2710249114722796,0.07347653313306346,-0.03027945392468239,False,False,False,False,L4_DD
B136,W,C_ISSHARPE,"t=0.20,R=M",0.1,20,NONE,0,0.16292924581527823,1.074385116753631,-0.30019189671555113,0.15257181383948715,0.8736721309012504,-0.3371595330739301,1.1016867720596069,-0.12241069123223403,0.2007129858523805,0.05612897612763723,-0.09789617687119309,False,False,False,False,L4_DD
B136,W,C_ISSHARPE,"t=0.20,R=M",0.1,20,ALL,526,0.26232005576198625,2.150856914689492,-0.09012572288597687,0.27378197763914147,1.9272813373890498,-0.09974378160215891,1.8351491622013933,-0.04894414866106822,0.22357557730044197,0.07067267141458722,-0.030279453924681524,False,False,False,False,L4_DD
B136,W,C_ISSHARPE,"t=0.20,R=M",0.15,0,NONE,0,0.16292924581527823,1.074385116753631,-0.30019189671555113,0.15257181383948715,0.8736721309012504,-0.3371595330739301,1.1016867720596069,-0.12241069123223403,0.2007129858523805,0.05612897612763723,-0.09789617687119309,False,False,False,False,L4_DD
B136,W,C_ISSHARPE,"t=0.20,R=M",0.15,0,ALL,317,0.32609991015320094,2.3276317794978603,-0.09542138613679296,0.34375620196397993,2.0354724921165817,-0.1010374021225009,1.926091813993949,-0.06634544480664017,0.2921592873812786,0.085470568778415,-0.03479894486329243,False,False,False,False,L4_DD
B136,W,C_ISSHARPE,"t=0.20,R=M",0.15,5,NONE,0,0.16292924581527823,1.074385116753631,-0.30019189671555113,0.15257181383948715,0.8736721309012504,-0.3371595330739301,1.1016867720596069,-0.12241069123223403,0.2007129858523805,0.05612897612763723,-0.09789617687119309,False,False,False,False,L4_DD
B136,W,C_ISSHARPE,"t=0.20,R=M",0.15,5,ALL,357,0.28073109080419156,2.2196817162716664,-0.09542138613679296,0.2922709182871075,1.9128831369515993,-0.1010374021225009,1.8702320166992064,-0.06634544480664017,0.30679857932006716,0.07614144800321632,-0.03479894486329243,False,False,False,False,L4_DD
B136,W,C_ISSHARPE,"t=0.20,R=M",0.15,10,NONE,0,0.16292924581527823,1.074385116753631,-0.30019189671555113,0.15257181383948715,0.8736721309012504,-0.3371595330739301,1.1016867720596069,-0.12241069123223403,0.2007129858523805,0.05612897612763723,-0.09789617687119309,False,False,False,False,L4_DD
B136,W,C_ISSHARPE,"t=0.20,R=M",0.15,10,ALL,397,0.26607156538022037,2.1389173706252413,-0.09542138613679296,0.27566227450911196,1.8781432901550337,-0.1010374021225009,1.8048111884148097,-0.06634544480664017,0.26077408047020767,0.073107973223842,-0.03479894486329243,False,False,False,False,L4_DD
B136,W,C_ISSHARPE,"t=0.20,R=M",0.15,20,NONE,0,0.16292924581527823,1.074385116753631,-0.30019189671555113,0.15257181383948715,0.8736721309012504,-0.3371595330739301,1.1016867720596069,-0.12241069123223403,0.2007129858523805,0.05612897612763723,-0.09789617687119309,False,False,False,False,L4_DD
B136,W,C_ISSHARPE,"t=0.20,R=M",0.15,20,ALL,477,0.2631880059195355,2.1215810023420896,-0.09542138613679296,0.27300533802578575,1.8980440425778549,-0.1010374021225009,1.80637875039204,-0.06634544480664017,0.2235369597642347,0.07208426930148548,-0.03479894486329243,False,False,False,False,L4_DD
B136,W,C_ISSHARPE,"t=0.20,R=M",0.2,0,NONE,0,0.16292924581527823,1.074385116753631,-0.30019189671555113,0.15257181383948715,0.8736721309012504,-0.3371595330739301,1.1016867720596069,-0.12241069123223403,0.2007129858523805,0.05612897612763723,-0.09789617687119309,False,False,False,False,L4_DD
B136,W,C_ISSHARPE,"t=0.20,R=M",0.2,0,ALL,218,0.2584785468883395,1.8338773910644453,-0.17066931673113306,0.26413783616319875,1.5808042427606754,-0.19347516639095141,1.5724836565712437,-0.07234978090051536,0.2530731483037698,0.07358206157410038,-0.05458421689656222,False,False,False,False,L4_DD
B136,W,C_ISSHARPE,"t=0.20,R=M",0.2,5,NONE,0,0.16292924581527823,1.074385116753631,-0.30019189671555113,0.15257181383948715,0.8736721309012504,-0.3371595330739301,1.1016867720596069,-0.12241069123223403,0.2007129858523805,0.05612897612763723,-0.09789617687119309,False,False,False,False,L4_DD
B136,W,C_ISSHARPE,"t=0.20,R=M",0.2,5,ALL,238,0.23533498748040294,1.7557942695828868,-0.17066931673113306,0.23774566309945455,1.4892672075434406,-0.19347516639095141,1.5533713279171248,-0.07234978090051536,0.2665270620394462,0.06891302331078475,-0.05458421689656222,False,False,False,False,L4_DD
B136,W,C_ISSHARPE,"t=0.20,R=M",0.2,10,NONE,0,0.16292924581527823,1.074385116753631,-0.30019189671555113,0.15257181383948715,0.8736721309012504,-0.3371595330739301,1.1016867720596069,-0.12241069123223403,0.2007129858523805,0.05612897612763723,-0.09789617687119309,False,False,False,False,L4_DD
B136,W,C_ISSHARPE,"t=0.20,R=M",0.2,10,ALL,258,0.22560581914555078,1.6964192777839318,-0.17066931673113306,0.22536356690239456,1.4480422244415143,-0.19347516639095141,1.5039703035447887,-0.07234978090051536,0.24837705334241744,0.06785132231387458,-0.05458421689656222,False,False,False,False,L4_DD
B136,W,C_ISSHARPE,"t=0.20,R=M",0.2,20,NONE,0,0.16292924581527823,1.074385116753631,-0.30019189671555113,0.15257181383948715,0.8736721309012504,-0.3371595330739301,1.1016867720596069,-0.12241069123223403,0.2007129858523805,0.05612897612763723,-0.09789617687119309,False,False,False,False,L4_DD
B136,W,C_ISSHARPE,"t=0.20,R=M",0.2,20,ALL,298,0.226790011888357,1.7090247762282158,-0.17066931673113306,0.2270792353313329,1.4782820913314,-0.19347516639095141,1.515693489133225,-0.07234978090051536,0.2307426848968157,0.06783454715642401,-0.05458421689656222,False,False,False,False,L4_DD
B136,W,C_ISLEGS,"t=0.10,R=M",0.05,0,NONE,0,0.13052091034103186,1.1883824024585299,-0.20268617135667255,0.15257181383948715,0.8736721309012504,-0.3371595330739301,1.1016867720596069,-0.12241069123223403,0.3147102715572795,0.023720640653390856,-0.00039045151231451025,False,False,False,False,L4_DD
B136,W,C_ISLEGS,"t=0.10,R=M",0.05,0,ALL,476,0.3456267515247824,3.2859453414203474,-0.08711313324901593,0.501036616992546,2.8390527143806903,-0.09974378160215813,2.8855605678020693,-0.04894414866106822,0.44689262703965715,-0.005098880369999781,-0.02726686428772105,False,True,False,False,none
B136,W,C_ISLEGS,"t=0.10,R=M",0.05,5,NONE,0,0.13052091034103186,1.1883824024585299,-0.20268617135667255,0.15257181383948715,0.8736721309012504,-0.3371595330739301,1.1016867720596069,-0.12241069123223403,0.3147102715572795,0.023720640653390856,-0.00039045151231451025,False,False,False,False,L4_DD
B136,W,C_ISLEGS,"t=0.10,R=M",0.05,5,ALL,606,0.2675107415477962,2.792846137723895,-0.08711313324901615,0.37453407399258354,2.4403008258687375,-0.09974378160215824,2.4221258816085487,-0.048944148661068554,0.35254531185515736,0.005336889752987739,-0.02726686428772121,False,True,False,False,none
B136,W,C_ISLEGS,"t=0.10,R=M",0.05,10,NONE,0,0.13052091034103186,1.1883824024585299,-0.20268617135667255,0.15257181383948715,0.8736721309012504,-0.3371595330739301,1.1016867720596069,-0.12241069123223403,0.3147102715572795,0.023720640653390856,-0.00039045151231451025,False,False,False,False,L4_DD
B136,W,C_ISLEGS,"t=0.10,R=M",0.05,10,ALL,736,0.23932684925634984,2.5701204723697,-0.08711313324901615,0.3289508070907581,2.2851786161805436,-0.09974378160215824,2.199705802557172,-0.04894414866106833,0.28494185618915635,0.009061284292819188,-0.02726686428772121,False,True,False,False,none
B136,W,C_ISLEGS,"t=0.10,R=M",0.05,20,NONE,0,0.13052091034103186,1.1883824024585299,-0.20268617135667255,0.15257181383948715,0.8736721309012504,-0.3371595330739301,1.1016867720596069,-0.12241069123223403,0.3147102715572795,0.023720640653390856,-0.00039045151231451025,False,False,False,False,L4_DD
B136,W,C_ISLEGS,"t=0.10,R=M",0.05,20,ALL,994,0.23320980573707906,2.501185656161402,-0.08711313324901693,0.3260068247427881,2.301166165170636,-0.09974378160215847,2.099986589255246,-0.04894414866106789,0.200019490990766,0.005005028417127411,-0.027266864287721848,False,True,False,False,none
B136,W,C_ISLEGS,"t=0.10,R=M",0.1,0,NONE,0,0.13052091034103186,1.1883824024585299,-0.20268617135667255,0.15257181383948715,0.8736721309012504,-0.3371595330739301,1.1016867720596069,-0.12241069123223403,0.3147102715572795,0.023720640653390856,-0.00039045151231451025,False,False,False,False,L4_DD
B136,W,C_ISLEGS,"t=0.10,R=M",0.1,0,ALL,326,0.25238559730634336,2.38206957598916,-0.08711313324901637,0.3626306792313505,2.1472993077779656,-0.09974378160215858,2.101567192541085,-0.04894414866106844,0.2347702682111943,-0.0014558781556019973,-0.02726686428772123,False,True,False,False,none
B136,W,C_ISLEGS,"t=0.10,R=M",0.1,5,NONE,0,0.13052091034103186,1.1883824024585299,-0.20268617135667255,0.15257181383948715,0.8736721309012504,-0.3371595330739301,1.1016867720596069,-0.12241069123223403,0.3147102715572795,0.023720640653390856,-0.00039045151231451025,False,False,False,False,L4_DD
B136,W,C_ISLEGS,"t=0.10,R=M",0.1,5,ALL,376,0.21836514177071886,2.1763338125128144,-0.08711313324901593,0.2995467874903912,1.9754130860376762,-0.09974378160215769,1.9687269419477167,-0.04894414866106822,0.20092072647513826,0.008682390527445016,-0.02726686428772132,False,True,False,False,none
B136,W,C_ISLEGS,"t=0.10,R=M",0.1,10,NONE,0,0.13052091034103186,1.1883824024585299,-0.20268617135667255,0.15257181383948715,0.8736721309012504,-0.3371595330739301,1.1016867720596069,-0.12241069123223403,0.3147102715572795,0.023720640653390856,-0.00039045151231451025,False,False,False,False,L4_DD
B136,W,C_ISLEGS,"t=0.10,R=M",0.1,10,ALL,426,0.2062005481049669,2.07274218814105,-0.08711313324901593,0.2809613055914224,1.93169301150383,-0.09974378160215802,1.8778480565912616,-0.04894414866106789,0.14104917663722016,0.009527634190971246,-0.02726686428772112,False,True,False,False,none
B136,W,C_ISLEGS,"t=0.10,R=M",0.1,20,NONE,0,0.13052091034103186,1.1883824024585299,-0.20268617135667255,0.15257181383948715,0.8736721309012504,-0.3371595330739301,1.1016867720596069,-0.12241069123223403,0.3147102715572795,0.023720640653390856,-0.00039045151231451025,False,False,False,False,L4_DD
B136,W,C_ISLEGS,"t=0.10,R=M",0.1,20,ALL,526,0.20283126923377792,2.0378271573244464,-0.08711313324901637,0.27378197763914147,1.9272813373890498,-0.09974378160215891,1.8351491622013933,-0.04894414866106822,0.11054581993539658,0.011183884886378892,-0.02726686428772103,False,True,False,False,none
B136,W,C_ISLEGS,"t=0.10,R=M",0.15,0,NONE,0,0.13052091034103186,1.1883824024585299,-0.20268617135667255,0.15257181383948715,0.8736721309012504,-0.3371595330739301,1.1016867720596069,-0.12241069123223403,0.3147102715572795,0.023720640653390856,-0.00039045151231451025,False,False,False,False,L4_DD
B136,W,C_ISLEGS,"t=0.10,R=M",0.15,0,ALL,317,0.23639298953263643,2.2040665730209033,-0.09542138613679296,0.34375620196397993,2.0354724921165817,-0.1010374021225009,1.926091813993949,-0.06634544480664017,0.1685940809043216,-0.004236351842149516,-0.03479894486329243,False,True,False,False,none
B136,W,C_ISLEGS,"t=0.10,R=M",0.15,5,NONE,0,0.13052091034103186,1.1883824024585299,-0.20268617135667255,0.15257181383948715,0.8736721309012504,-0.3371595330739301,1.1016867720596069,-0.12241069123223403,0.3147102715572795,0.023720640653390856,-0.00039045151231451025,False,False,False,False,L4_DD
B136,W,C_ISLEGS,"t=0.10,R=M",0.15,5,ALL,357,0.21267461152513278,2.073188353328166,-0.09542138613679296,0.2922709182871075,1.9128831369515993,-0.1010374021225009,1.8702320166992064,-0.06634544480664017,0.16030521637656658,0.008084968724157537,-0.03479894486329243,False,True,False,False,none
B136,W,C_ISLEGS,"t=0.10,R=M",0.15,10,NONE,0,0.13052091034103186,1.1883824024585299,-0.20268617135667255,0.15257181383948715,0.8736721309012504,-0.3371595330739301,1.1016867720596069,-0.12241069123223403,0.3147102715572795,0.023720640653390856,-0.00039045151231451025,False,False,False,False,L4_DD
B136,W,C_ISLEGS,"t=0.10,R=M",0.15,10,ALL,397,0.20320952750664167,1.9928488594545481,-0.09542138613679296,0.27566227450911196,1.8781432901550337,-0.1010374021225009,1.8048111884148097,-0.06634544480664017,0.11470556929951448,0.010245935350263302,-0.03479894486329243,False,True,False,False,none
B136,W,C_ISLEGS,"t=0.10,R=M",0.15,20,NONE,0,0.13052091034103186,1.1883824024585299,-0.20268617135667255,0.15257181383948715,0.8736721309012504,-0.3371595330739301,1.1016867720596069,-0.12241069123223403,0.3147102715572795,0.023720640653390856,-0.00039045151231451025,False,False,False,False,L4_DD
B136,W,C_ISLEGS,"t=0.10,R=M",0.15,20,ALL,477,0.20326814180136688,1.9871953636179687,-0.09542138613679296,0.27300533802578575,1.8980440425778549,-0.1010374021225009,1.80637875039204,-0.06634544480664017,0.0891513210401138,0.012164405183316851,-0.03479894486329243,False,True,False,False,none
B136,W,C_ISLEGS,"t=0.10,R=M",0.2,0,NONE,0,0.13052091034103186,1.1883824024585299,-0.20268617135667255,0.15257181383948715,0.8736721309012504,-0.3371595330739301,1.1016867720596069,-0.12241069123223403,0.3147102715572795,0.023720640653390856,-0.00039045151231451025,False,False,False,False,L4_DD
B136,W,C_ISLEGS,"t=0.10,R=M",0.2,0,ALL,218,0.18993570926874948,1.7534792424643915,-0.12721027996350587,0.26413783616319875,1.5808042427606754,-0.19347516639095141,1.5724836565712437,-0.07234978090051536,0.17267499970371603,0.005039223954510369,-0.011125180128935028,False,True,False,False,none
B136,W,C_ISLEGS,"t=0.10,R=M",0.2,5,NONE,0,0.13052091034103186,1.1883824024585299,-0.20268617135667255,0.15257181383948715,0.8736721309012504,-0.3371595330739301,1.1016867720596069,-0.12241069123223403,0.3147102715572795,0.023720640653390856,-0.00039045151231451025,False,False,False,False,L4_DD
B136,W,C_ISLEGS,"t=0.10,R=M",0.2,5,ALL,238,0.17871869315987587,1.6819999144211393,-0.12721027996350587,0.23774566309945455,1.4892672075434406,-0.19347516639095141,1.5533713279171248,-0.07234978090051536,0.19273270687769872,0.012296728990257688,-0.011125180128935028,False,True,False,False,none
B136,W,C_ISLEGS,"t=0.10,R=M",0.2,10,NONE,0,0.13052091034103186,1.1883824024585299,-0.20268617135667255,0.15257181383948715,0.8736721309012504,-0.3371595330739301,1.1016867720596069,-0.12241069123223403,0.3147102715572795,0.023720640653390856,-0.00039045151231451025,False,False,False,False,L4_DD
B136,W,C_ISLEGS,"t=0.10,R=M",0.2,10,ALL,258,0.17231484018112386,1.6277629044458748,-0.12721027996350587,0.22536356690239456,1.4480422244415143,-0.19347516639095141,1.5039703035447887,-0.07234978090051536,0.17972068000436048,0.014560343349447669,-0.011125180128935028,False,True,False,False,none
B136,W,C_ISLEGS,"t=0.10,R=M",0.2,20,NONE,0,0.13052091034103186,1.1883824024585299,-0.20268617135667255,0.15257181383948715,0.8736721309012504,-0.3371595330739301,1.1016867720596069,-0.12241069123223403,0.3147102715572795,0.023720640653390856,-0.00039045151231451025,False,False,False,False,L4_DD
B136,W,C_ISLEGS,"t=0.10,R=M",0.2,20,ALL,298,0.1738435759747372,1.6429216201024008,-0.12721027996350587,0.2270792353313329,1.4782820913314,-0.19347516639095141,1.515693489133225,-0.07234978090051536,0.16463952877100074,0.014888111242804203,-0.011125180128935028,False,True,False,False,none
