date,idea,CAGR,Sharpe,MaxDD,H1,H2,verdict,script,tup,k,in_dup_cluster
2026-09-04,"66 universe.json top20-band3 g=1.00 (turn 12.0x, OOS 1.22)",17.4%,1.12,-23.6%,1.08,1.15,KILL 4b (DD),research/backtests/2026-09-04_gross-exposure-is-the-error_B.py,17.4%|1.12|-23.6%|1.08|1.15,1,False
2026-09-04,"66 universe_broad.json ew-band3 g=0.75 (turn 5.2x, OOS 1.07)",11.1%,1.06,-16.8%,1.16,0.97,KEEP 4a + 4b,research/backtests/2026-09-04_gross-exposure-is-the-error_B.py,11.1%|1.06|-16.8%|1.16|0.97,1,False
2026-09-04,"66 universe_broad.json ew-band3 g=0.90 (turn 6.2x, OOS 1.07)",13.4%,1.06,-20.0%,1.16,0.97,KEEP 4a + 4b — PARK (rule 8 does not select it),research/backtests/2026-09-04_gross-exposure-is-the-error_B.py,13.4%|1.06|-20.0%|1.16|0.97,1,False
2026-09-04,"66 universe_broad.json ew-band3 g=1.00 (turn 6.8x, OOS 1.07)",14.8%,1.06,-22.1%,1.16,0.97,KILL 4b (DD),research/backtests/2026-09-04_gross-exposure-is-the-error_B.py,14.8%|1.06|-22.1%|1.16|0.97,1,False
2026-09-04,"66 universe_broad.json ew-band3 g=1.00 + 25% SPY core (turn 5.2x, OOS 1.05)",15.0%,1.04,-23.3%,1.13,0.96,KILL 4b (DD),research/backtests/2026-09-04_gross-exposure-is-the-error_B.py,15.0%|1.04|-23.3%|1.13|0.96,1,False
2026-09-04,"66 universe_broad.json top20-200d g=0.75 (turn 13.8x, OOS 0.89)",13.1%,0.96,-20.1%,1.12,0.81,KILL 4b (H2) — H2 flat 0.814->0.815 across g,research/backtests/2026-09-04_gross-exposure-is-the-error_B.py,13.1%|0.96|-20.1%|1.12|0.81,1,False
2026-09-04,"66 universe_broad.json top20-200d g=1.00 (turn 18.4x, OOS 0.90)",17.4%,0.96,-26.2%,1.13,0.82,"KILL 4b (H2,DD) — gross does not fix H2",research/backtests/2026-09-04_gross-exposure-is-the-error_B.py,17.4%|0.96|-26.2%|1.13|0.82,1,False
2026-09-04,"66 universe_broad.json top20-200d g=1.00 + 25% SPY core (turn 13.9x, OOS 0.94)",17.0%,0.99,-26.3%,1.13,0.86,"KILL 4b (DD) — core DOES move H2 (+0.047, t<1)",research/backtests/2026-09-04_gross-exposure-is-the-error_B.py,17.0%|0.99|-26.3%|1.13|0.86,1,False
2026-09-04,"66 universe_broad.json top20-band3 g=0.75 (turn 13.7x, OOS 0.90)",13.0%,0.95,-20.1%,1.10,0.82,KILL 4b (H2),research/backtests/2026-09-04_gross-exposure-is-the-error_B.py,13.0%|0.95|-20.1%|1.10|0.82,1,False
2026-09-04,"66 universe_broad.json top20-band3 g=1.00 (turn 18.3x, OOS 0.90)",17.3%,0.95,-26.2%,1.10,0.82,"KILL 4b (H2,DD)",research/backtests/2026-09-04_gross-exposure-is-the-error_B.py,17.3%|0.95|-26.2%|1.10|0.82,1,False
2026-09-04,66 WF universe.json R1 max-IS-Sharpe -> ew-band3 g=1.00 core=0.25 OOS,16.7%,1.17,-21.7%,-,-,OOS 4b FAIL (MaxDD),research/backtests/2026-09-04_gross-exposure-is-the-error_B.py,16.7%|1.17|-21.7%|-|-,1,False
2026-09-04,66 WF universe.json R2 4b-aware -> ew-band3 g=0.95 core=0.25 OOS,15.8%,1.17,-20.6%,-,-,OOS 4b FAIL (MaxDD),research/backtests/2026-09-04_gross-exposure-is-the-error_B.py,15.8%|1.17|-20.6%|-|-,1,False
2026-09-04,66 WF universe_broad.json R1 max-IS-Sharpe -> ew-band3 g=1.00 core=0.00 OOS,14.9%,1.07,-22.1%,-,-,OOS 4b FAIL (MaxDD),research/backtests/2026-09-04_gross-exposure-is-the-error_B.py,14.9%|1.07|-22.1%|-|-,1,False
2026-09-04,66 WF universe_broad.json R2 4b-aware -> ew-band3 g=0.95 core=0.00 OOS,14.2%,1.07,-21.1%,-,-,OOS 4b FAIL (MaxDD),research/backtests/2026-09-04_gross-exposure-is-the-error_B.py,14.2%|1.07|-21.1%|-|-,1,False
2026-09-04,"10 U56/v1 (names 56, turn 23.6x, OOS 0.75)",6.5%,0.67,-13.8%,0.64,0.69,"KILL 4b (H1,H2,OOS,CAGR)",research/backtests/2026-09-04_sector-only-universe_C.py,6.5%|0.67|-13.8%|0.64|0.69,1,False
2026-09-04,"10 U56/EWall (names 56, turn 8.2x, OOS 1.11)",10.4%,1.05,-15.9%,1.07,1.04,KILL 4b (CAGR),research/backtests/2026-09-04_sector-only-universe_C.py,10.4%|1.05|-15.9%|1.07|1.04,1,False
2026-09-04,"10 U56/CAND-n5 (names 56, turn 17.6x, OOS 1.00)",16.5%,0.95,-21.6%,0.90,1.00,"KILL 4b (H1,DD)",research/backtests/2026-09-04_sector-only-universe_C.py,16.5%|0.95|-21.6%|0.90|1.00,1,False
2026-09-04,"10 U56/CAND-n10 (names 56, turn 13.9x, OOS 0.98)",12.9%,0.93,-17.5%,0.92,0.95,KILL 4b (H1),research/backtests/2026-09-04_sector-only-universe_C.py,12.9%|0.93|-17.5%|0.92|0.95,1,False
2026-09-04,"10 U56/CAND-n20 (names 56, turn 9.6x, OOS 1.17)",12.7%,1.09,-18.3%,1.09,1.10,KEEP-cand 4b,research/backtests/2026-09-04_sector-only-universe_C.py,12.7%|1.09|-18.3%|1.09|1.10,1,False
2026-09-04,"10 ETF36/v1 (names 36, turn 18.0x, OOS 0.44)",3.8%,0.46,-17.9%,0.62,0.34,"KILL 4b (H1,H2,OOS,CAGR)",research/backtests/2026-09-04_sector-only-universe_C.py,3.8%|0.46|-17.9%|0.62|0.34,1,False
2026-09-04,"10 ETF36/EWall (names 36, turn 8.5x, OOS 0.67)",5.1%,0.63,-21.8%,0.66,0.60,"KILL 4b (H1,H2,OOS,DD,CAGR)",research/backtests/2026-09-04_sector-only-universe_C.py,5.1%|0.63|-21.8%|0.66|0.60,1,False
2026-09-04,"10 ETF36/CAND-n5 (names 36, turn 15.0x, OOS 0.59)",6.3%,0.54,-23.4%,0.54,0.54,"KILL 4b (H1,H2,OOS,DD,CAGR)",research/backtests/2026-09-04_sector-only-universe_C.py,6.3%|0.54|-23.4%|0.54|0.54,1,False
2026-09-04,"10 ETF36/CAND-n10 (names 36, turn 11.6x, OOS 0.77)",6.9%,0.69,-18.5%,0.67,0.70,"KILL 4b (H1,H2,OOS,CAGR)",research/backtests/2026-09-04_sector-only-universe_C.py,6.9%|0.69|-18.5%|0.67|0.70,1,False
2026-09-04,"10 ETF36/CAND-n20 (names 36, turn 6.7x, OOS 0.94)",6.8%,0.82,-15.2%,0.75,0.88,"KILL 4b (H1,CAGR)",research/backtests/2026-09-04_sector-only-universe_C.py,6.8%|0.82|-15.2%|0.75|0.88,1,False
2026-09-04,"10 ETF24/v1 (names 24, turn 16.3x, OOS 0.55)",5.5%,0.52,-21.6%,0.57,0.49,"KILL 4b (H1,H2,OOS,DD,CAGR)",research/backtests/2026-09-04_sector-only-universe_C.py,5.5%|0.52|-21.6%|0.57|0.49,1,False
2026-09-04,"10 ETF24/EWall (names 24, turn 9.6x, OOS 0.73)",8.2%,0.71,-29.4%,0.77,0.65,"KILL 4b (H1,H2,OOS,DD,CAGR)",research/backtests/2026-09-04_sector-only-universe_C.py,8.2%|0.71|-29.4%|0.77|0.65,1,False
2026-09-04,"10 ETF24/CAND-n5 (names 24, turn 13.1x, OOS 0.62)",6.7%,0.57,-23.4%,0.58,0.57,"KILL 4b (H1,H2,OOS,DD,CAGR)",research/backtests/2026-09-04_sector-only-universe_C.py,6.7%|0.57|-23.4%|0.58|0.57,1,False
2026-09-04,"10 ETF24/CAND-n10 (names 24, turn 9.3x, OOS 0.73)",7.1%,0.68,-21.5%,0.70,0.66,"KILL 4b (H1,H2,OOS,DD,CAGR)",research/backtests/2026-09-04_sector-only-universe_C.py,7.1%|0.68|-21.5%|0.70|0.66,1,False
2026-09-04,"10 ETF24/CAND-n20 (names 24, turn 4.0x, OOS 0.89)",6.7%,0.78,-15.2%,0.78,0.78,"KILL 4b (H1,H2,CAGR)",research/backtests/2026-09-04_sector-only-universe_C.py,6.7%|0.78|-15.2%|0.78|0.78,1,False
2026-09-04,"10 STK20/v1 (names 20, turn 15.2x, OOS 1.14)",18.1%,1.13,-19.3%,1.16,1.12,KEEP-cand 4b,research/backtests/2026-09-04_sector-only-universe_C.py,18.1%|1.13|-19.3%|1.16|1.12,1,False
2026-09-04,"10 STK20/EWall (names 20, turn 9.1x, OOS 1.44)",19.5%,1.25,-30.8%,1.13,1.37,KILL 4b (DD),research/backtests/2026-09-04_sector-only-universe_C.py,19.5%|1.25|-30.8%|1.13|1.37,1,False
2026-09-04,"10 STK20/CAND-n5 (names 20, turn 14.2x, OOS 1.09)",18.6%,1.06,-18.4%,1.00,1.11,KEEP-cand 4b,research/backtests/2026-09-04_sector-only-universe_C.py,18.6%|1.06|-18.4%|1.00|1.11,1,False
2026-09-04,"10 STK20/CAND-n10 (names 20, turn 8.5x, OOS 1.37)",19.0%,1.31,-17.3%,1.30,1.32,KEEP-cand 4b,research/backtests/2026-09-04_sector-only-universe_C.py,19.0%|1.31|-17.3%|1.30|1.32,1,False
2026-09-04,"10 STK20/CAND-n20 (names 20, turn 3.5x, OOS 1.45)",12.1%,1.34,-12.1%,1.34,1.34,KEEP-cand 4b + 4a,research/backtests/2026-09-04_sector-only-universe_C.py,12.1%|1.34|-12.1%|1.34|1.34,1,False
2026-09-04,"10 B136/v1 (names 136, turn 29.4x, OOS 0.58)",6.4%,0.64,-21.2%,0.76,0.54,"KILL 4b (H1,H2,OOS,DD,CAGR)",research/backtests/2026-09-04_sector-only-universe_C.py,6.4%|0.64|-21.2%|0.76|0.54,1,False
2026-09-04,"10 B136/EWall (names 136, turn 8.3x, OOS 1.02)",10.7%,1.03,-17.7%,1.15,0.92,KEEP-cand 4b,research/backtests/2026-09-04_sector-only-universe_C.py,10.7%|1.03|-17.7%|1.15|0.92,1,False
2026-09-04,"10 B136/CAND-n5 (names 136, turn 21.3x, OOS 0.82)",16.7%,0.88,-23.4%,1.02,0.78,"KILL 4b (H2,OOS,DD)",research/backtests/2026-09-04_sector-only-universe_C.py,16.7%|0.88|-23.4%|1.02|0.78,1,False
2026-09-04,"10 B136/CAND-n10 (names 136, turn 17.5x, OOS 0.78)",14.2%,0.89,-21.4%,1.11,0.71,"KILL 4b (H2,OOS,DD)",research/backtests/2026-09-04_sector-only-universe_C.py,14.2%|0.89|-21.4%|1.11|0.71,1,False
2026-09-04,"10 B136/CAND-n20 (names 136, turn 13.8x, OOS 0.89)",13.1%,0.96,-20.1%,1.12,0.81,KILL 4b (H2),research/backtests/2026-09-04_sector-only-universe_C.py,13.1%|0.96|-20.1%|1.12|0.81,1,False
2026-09-04,"10 BSTK100/v1 (names 100, turn 28.2x, OOS 0.51)",8.2%,0.67,-21.1%,0.90,0.47,"KILL 4b (H1,H2,OOS,DD,CAGR)",research/backtests/2026-09-04_sector-only-universe_C.py,8.2%|0.67|-21.1%|0.90|0.47,1,False
2026-09-04,"10 BSTK100/EWall (names 100, turn 8.6x, OOS 1.01)",12.8%,1.02,-26.1%,1.14,0.91,KILL 4b (DD),research/backtests/2026-09-04_sector-only-universe_C.py,12.8%|1.02|-26.1%|1.14|0.91,1,False
2026-09-04,"10 BSTK100/CAND-n5 (names 100, turn 20.6x, OOS 0.80)",16.4%,0.87,-22.1%,1.01,0.76,"KILL 4b (H2,OOS,DD)",research/backtests/2026-09-04_sector-only-universe_C.py,16.4%|0.87|-22.1%|1.01|0.76,1,False
2026-09-04,"10 BSTK100/CAND-n10 (names 100, turn 17.0x, OOS 0.77)",14.4%,0.91,-22.4%,1.14,0.71,"KILL 4b (H2,OOS,DD)",research/backtests/2026-09-04_sector-only-universe_C.py,14.4%|0.91|-22.4%|1.14|0.71,1,False
2026-09-04,"10 BSTK100/CAND-n20 (names 100, turn 12.6x, OOS 0.94)",13.9%,1.00,-20.4%,1.18,0.84,KILL 4b (DD),research/backtests/2026-09-04_sector-only-universe_C.py,13.9%|1.00|-20.4%|1.18|0.84,1,False
2026-09-04,10 WF S1 max-IS-Sharpe -> STK20/CAND-n10 OOS,21.2%,1.37,-17.3%,-,-,"OOS 4b PASS (survivorship, see memo)",research/backtests/2026-09-04_sector-only-universe_C.py,21.2%|1.37|-17.3%|-|-,1,False
2026-09-04,10 WF S2 4b-aware -> STK20/CAND-n20 OOS,14.0%,1.45,-12.1%,-,-,"OOS 4b PASS (survivorship, see memo)",research/backtests/2026-09-04_sector-only-universe_C.py,14.0%|1.45|-12.1%|-|-,1,False
2026-09-04,"9 u.json/v1/none (turn 23.6x, OOS 0.75)",6.5%,0.67,-13.8%,0.64,0.69,"KILL 4b (H1,H2,OOS,CAGR)",research/backtests/2026-09-04_trailing-stop_cloud.py,6.5%|0.67|-13.8%|0.64|0.69,1,False
2026-09-04,"9 u.json/v1/S10/C21 (turn 23.5x, OOS 0.70)",6.0%,0.63,-13.7%,0.64,0.63,"KILL 4b (H1,H2,OOS,CAGR)",research/backtests/2026-09-04_trailing-stop_cloud.py,6.0%|0.63|-13.7%|0.64|0.63,1,False
2026-09-04,"9 u.json/v1/S15/C0 (turn 23.6x, OOS 0.73)",6.3%,0.65,-14.1%,0.64,0.67,"KILL 4b (H1,H2,OOS,CAGR)",research/backtests/2026-09-04_trailing-stop_cloud.py,6.3%|0.65|-14.1%|0.64|0.67,1,False
2026-09-04,"9 u.json/top20/none (turn 9.6x, OOS 1.17)",12.7%,1.09,-18.3%,1.09,1.10,KEEP 4b,research/backtests/2026-09-04_trailing-stop_cloud.py,12.7%|1.09|-18.3%|1.09|1.10,1,False
2026-09-04,"9 u.json/top20/S10/C21 (turn 10.3x, OOS 1.05)",9.5%,1.00,-12.2%,1.00,0.99,"4a-pass, KILL 4b (CAGR)",research/backtests/2026-09-04_trailing-stop_cloud.py,9.5%|1.00|-12.2%|1.00|0.99,1,False
2026-09-04,"9 u.json/top20/S15/C0 (turn 10.3x, OOS 1.13)",12.1%,1.07,-16.2%,1.09,1.06,KEEP 4b,research/backtests/2026-09-04_trailing-stop_cloud.py,12.1%|1.07|-16.2%|1.09|1.06,1,False
2026-09-04,"9 u.json/top20/S20/C0 (turn 9.8x, OOS 1.16)",12.4%,1.09,-17.0%,1.09,1.09,KEEP 4b,research/backtests/2026-09-04_trailing-stop_cloud.py,12.4%|1.09|-17.0%|1.09|1.09,1,False
2026-09-04,"9 u.json/ew-band3/none (turn 4.9x, OOS 1.23)",11.3%,1.14,-15.1%,1.11,1.16,KEEP 4b,research/backtests/2026-09-04_trailing-stop_cloud.py,11.3%|1.14|-15.1%|1.11|1.16,1,False
2026-09-04,"9 u.json/ew-band3/S10/C21 (turn 5.6x, OOS 1.13)",8.2%,1.04,-11.5%,1.04,1.04,"4a-pass, KILL 4b (CAGR)",research/backtests/2026-09-04_trailing-stop_cloud.py,8.2%|1.04|-11.5%|1.04|1.04,1,False
2026-09-04,"9 u.json/ew-band3/S15/C0 (turn 5.5x, OOS 1.20)",10.7%,1.12,-15.3%,1.12,1.11,KEEP 4b,research/backtests/2026-09-04_trailing-stop_cloud.py,10.7%|1.12|-15.3%|1.12|1.11,1,False
2026-09-04,"9 u.json/ew-band3/S15/C21 (turn 5.0x, OOS 1.18)",10.1%,1.12,-12.8%,1.17,1.09,"4a-pass, KILL 4b (CAGR)",research/backtests/2026-09-04_trailing-stop_cloud.py,10.1%|1.12|-12.8%|1.17|1.09,1,False
2026-09-04,"9 u.json/ew-band3/S20/C0 (turn 5.0x, OOS 1.21)",11.0%,1.13,-14.8%,1.12,1.14,KEEP 4b,research/backtests/2026-09-04_trailing-stop_cloud.py,11.0%|1.13|-14.8%|1.12|1.14,1,False
2026-09-04,"9 broad/v1/none (turn 29.4x, OOS 0.58)",6.4%,0.64,-21.2%,0.76,0.54,"KILL 4b (H1,H2,OOS,DD,CAGR)",research/backtests/2026-09-04_trailing-stop_cloud.py,6.4%|0.64|-21.2%|0.76|0.54,1,False
2026-09-04,"9 broad/v1/S10/C21 (turn 29.4x, OOS 0.60)",6.5%,0.65,-20.6%,0.77,0.55,"4a-pass, KILL 4b (H1,H2,OOS,DD,CAGR)",research/backtests/2026-09-04_trailing-stop_cloud.py,6.5%|0.65|-20.6%|0.77|0.55,1,False
2026-09-04,"9 broad/v1/S15/C0 (turn 29.4x, OOS 0.56)",6.3%,0.63,-21.7%,0.76,0.52,"KILL 4b (H1,H2,OOS,DD,CAGR)",research/backtests/2026-09-04_trailing-stop_cloud.py,6.3%|0.63|-21.7%|0.76|0.52,1,False
2026-09-04,"9 broad/top20/none (turn 13.8x, OOS 0.89)",13.1%,0.96,-20.1%,1.12,0.81,"4a-pass, KILL 4b (H2)",research/backtests/2026-09-04_trailing-stop_cloud.py,13.1%|0.96|-20.1%|1.12|0.81,1,False
2026-09-04,"9 broad/top20/S10/C21 (turn 14.2x, OOS 0.78)",9.1%,0.82,-14.7%,0.94,0.71,"4a-pass, KILL 4b (H1,H2,OOS,CAGR)",research/backtests/2026-09-04_trailing-stop_cloud.py,9.1%|0.82|-14.7%|0.94|0.71,1,False
2026-09-04,"9 broad/top20/S15/C0 (turn 14.4x, OOS 0.85)",12.2%,0.92,-20.1%,1.10,0.76,"4a-pass, KILL 4b (H2,OOS)",research/backtests/2026-09-04_trailing-stop_cloud.py,12.2%|0.92|-20.1%|1.10|0.76,1,False
2026-09-04,"9 broad/top20/S20/C0 (turn 13.9x, OOS 0.88)",12.8%,0.95,-19.0%,1.12,0.80,"4a-pass, KILL 4b (H2,OOS)",research/backtests/2026-09-04_trailing-stop_cloud.py,12.8%|0.95|-19.0%|1.12|0.80,1,False
2026-09-04,"9 broad/ew-band3/none (turn 5.2x, OOS 1.07)",11.1%,1.06,-16.8%,1.16,0.97,"4a-pass, KEEP 4b",research/backtests/2026-09-04_trailing-stop_cloud.py,11.1%|1.06|-16.8%|1.16|0.97,1,False
2026-09-04,"9 broad/ew-band3/S10/C21 (turn 5.9x, OOS 1.01)",8.0%,0.98,-13.1%,1.08,0.88,"4a-pass, KILL 4b (CAGR)",research/backtests/2026-09-04_trailing-stop_cloud.py,8.0%|0.98|-13.1%|1.08|0.88,1,False
2026-09-04,"9 broad/ew-band3/S15/C0 (turn 5.8x, OOS 1.04)",10.5%,1.04,-17.0%,1.15,0.93,"4a-pass, KILL 4b (CAGR)",research/backtests/2026-09-04_trailing-stop_cloud.py,10.5%|1.04|-17.0%|1.15|0.93,1,False
2026-09-04,"9 broad/ew-band3/S15/C21 (turn 5.3x, OOS 1.07)",10.1%,1.06,-15.0%,1.17,0.95,"4a-pass, KILL 4b (CAGR)",research/backtests/2026-09-04_trailing-stop_cloud.py,10.1%|1.06|-15.0%|1.17|0.95,1,False
2026-09-04,"9 broad/ew-band3/S20/C0 (turn 5.3x, OOS 1.07)",10.9%,1.06,-16.7%,1.17,0.96,"4a-pass, KEEP 4b",research/backtests/2026-09-04_trailing-stop_cloud.py,10.9%|1.06|-16.7%|1.17|0.96,1,False
2026-09-04,"73 U56/EWall (sd 0.281, dS_EW +0.000)",10.0%,1.02,-15.9%,0.92,1.11,KEEP 4b,research/backtests/2026-09-04_asset-class-dispersion_B.py,10.0%|1.02|-15.9%|0.92|1.11,1,False
2026-09-04,"73 U56/CAND5 (sd 0.281, dS_EW -0.043)",17.1%,0.98,-21.6%,0.96,1.01,KILL 4b (DD),research/backtests/2026-09-04_asset-class-dispersion_B.py,17.1%|0.98|-21.6%|0.96|1.01,1,False
2026-09-04,"73 U56/CAND10 (sd 0.281, dS_EW -0.067)",13.2%,0.96,-17.5%,0.95,0.97,KEEP 4b,research/backtests/2026-09-04_asset-class-dispersion_B.py,13.2%|0.96|-17.5%|0.95|0.97,1,False
2026-09-04,"73 U56/CAND20 (sd 0.281, dS_EW +0.070)",12.5%,1.09,-18.3%,1.05,1.14,KEEP 4b,research/backtests/2026-09-04_asset-class-dispersion_B.py,12.5%|1.09|-18.3%|1.05|1.14,1,False
2026-09-04,"73 ETF36/EWall (sd 0.145, dS_EW +0.000)",4.6%,0.59,-21.8%,0.48,0.68,"KILL 4b (H1,H2,OOS,DD,CAGR)",research/backtests/2026-09-04_asset-class-dispersion_B.py,4.6%|0.59|-21.8%|0.48|0.68,1,False
2026-09-04,"73 ETF36/CAND5 (sd 0.145, dS_EW -0.073)",5.8%,0.51,-23.4%,0.37,0.63,"KILL 4b (H1,H2,OOS,DD,CAGR)",research/backtests/2026-09-04_asset-class-dispersion_B.py,5.8%|0.51|-23.4%|0.37|0.63,1,False
2026-09-04,"73 ETF36/CAND10 (sd 0.145, dS_EW +0.102)",6.7%,0.69,-18.5%,0.59,0.77,"KILL 4b (H1,H2,OOS,CAGR)",research/backtests/2026-09-04_asset-class-dispersion_B.py,6.7%|0.69|-18.5%|0.59|0.77,1,False
2026-09-04,"73 ETF36/CAND20 (sd 0.145, dS_EW +0.228)",6.6%,0.81,-15.2%,0.64,0.96,"4a-pass, KILL 4b (H1,CAGR)",research/backtests/2026-09-04_asset-class-dispersion_B.py,6.6%|0.81|-15.2%|0.64|0.96,1,False
2026-09-04,"73 ETF24/EWall (sd 0.129, dS_EW +0.000)",7.5%,0.69,-29.4%,0.66,0.71,"KILL 4b (H1,H2,OOS,DD,CAGR)",research/backtests/2026-09-04_asset-class-dispersion_B.py,7.5%|0.69|-29.4%|0.66|0.71,1,False
2026-09-04,"73 ETF24/CAND5 (sd 0.129, dS_EW -0.109)",6.6%,0.58,-23.4%,0.49,0.65,"KILL 4b (H1,H2,OOS,DD,CAGR)",research/backtests/2026-09-04_asset-class-dispersion_B.py,6.6%|0.58|-23.4%|0.49|0.65,1,False
2026-09-04,"73 ETF24/CAND10 (sd 0.129, dS_EW -0.001)",6.9%,0.68,-21.5%,0.62,0.75,"4a-pass, KILL 4b (H1,H2,OOS,DD,CAGR)",research/backtests/2026-09-04_asset-class-dispersion_B.py,6.9%|0.68|-21.5%|0.62|0.75,1,False
2026-09-04,"73 ETF24/CAND20 (sd 0.129, dS_EW +0.073)",6.3%,0.76,-15.2%,0.65,0.86,"4a-pass, KILL 4b (H1,H2,CAGR)",research/backtests/2026-09-04_asset-class-dispersion_B.py,6.3%|0.76|-15.2%|0.65|0.86,1,False
2026-09-04,"73 STK20/EWall (sd 0.378, dS_EW +0.000)",19.6%,1.34,-19.5%,1.24,1.43,KEEP 4b,research/backtests/2026-09-04_asset-class-dispersion_B.py,19.6%|1.34|-19.5%|1.24|1.43,1,False
2026-09-04,"73 STK20/CAND5 (sd 0.378, dS_EW -0.270)",18.7%,1.07,-18.4%,1.00,1.13,KEEP 4b,research/backtests/2026-09-04_asset-class-dispersion_B.py,18.7%|1.07|-18.4%|1.00|1.13,1,False
2026-09-04,"73 STK20/CAND10 (sd 0.378, dS_EW -0.037)",19.0%,1.30,-17.3%,1.23,1.36,"4a-pass, KEEP 4b",research/backtests/2026-09-04_asset-class-dispersion_B.py,19.0%|1.30|-17.3%|1.23|1.36,1,False
2026-09-04,"73 STK20/CAND20 (sd 0.378, dS_EW -0.035)",11.9%,1.30,-12.1%,1.18,1.41,"4a-pass, KEEP 4b",research/backtests/2026-09-04_asset-class-dispersion_B.py,11.9%|1.30|-12.1%|1.18|1.41,1,False
2026-09-04,"73 B136/EWall (sd 0.257, dS_EW +0.000)",10.2%,1.01,-17.7%,1.07,0.95,"4a-pass, KEEP 4b",research/backtests/2026-09-04_asset-class-dispersion_B.py,10.2%|1.01|-17.7%|1.07|0.95,1,False
2026-09-04,"73 B136/CAND5 (sd 0.257, dS_EW -0.164)",15.7%,0.84,-23.4%,0.87,0.83,"KILL 4b (H1,H2,OOS,DD)",research/backtests/2026-09-04_asset-class-dispersion_B.py,15.7%|0.84|-23.4%|0.87|0.83,1,False
2026-09-04,"73 B136/CAND10 (sd 0.257, dS_EW -0.138)",13.6%,0.87,-21.4%,1.04,0.74,"KILL 4b (H2,OOS,DD)",research/backtests/2026-09-04_asset-class-dispersion_B.py,13.6%|0.87|-21.4%|1.04|0.74,1,False
2026-09-04,"73 B136/CAND20 (sd 0.257, dS_EW -0.071)",12.6%,0.94,-20.1%,1.06,0.84,"4a-pass, KILL 4b (H2)",research/backtests/2026-09-04_asset-class-dispersion_B.py,12.6%|0.94|-20.1%|1.06|0.84,1,False
2026-09-04,"73 BSTK100/EWall (sd 0.278, dS_EW +0.000)",12.1%,1.03,-26.1%,1.18,0.92,KILL 4b (DD),research/backtests/2026-09-04_asset-class-dispersion_B.py,12.1%|1.03|-26.1%|1.18|0.92,1,False
2026-09-04,"73 BSTK100/CAND5 (sd 0.278, dS_EW -0.203)",15.3%,0.83,-22.1%,0.84,0.83,"KILL 4b (H1,H2,OOS,DD)",research/backtests/2026-09-04_asset-class-dispersion_B.py,15.3%|0.83|-22.1%|0.84|0.83,1,False
2026-09-04,"73 BSTK100/CAND10 (sd 0.278, dS_EW -0.157)",13.7%,0.88,-22.4%,1.08,0.72,"KILL 4b (H2,OOS,DD)",research/backtests/2026-09-04_asset-class-dispersion_B.py,13.7%|0.88|-22.4%|1.08|0.72,1,False
2026-09-04,"73 BSTK100/CAND20 (sd 0.278, dS_EW -0.057)",13.2%,0.98,-20.4%,1.13,0.85,"4a-pass, KILL 4b (H2,DD)",research/backtests/2026-09-04_asset-class-dispersion_B.py,13.2%|0.98|-20.4%|1.13|0.85,1,False
2026-09-04,"73 SMALL484/EWall (sd 0.682, dS_EW +0.000)",4.8%,0.41,-34.3%,0.43,0.40,"KILL 4b (H1,H2,OOS,DD,CAGR)",research/backtests/2026-09-04_asset-class-dispersion_B.py,4.8%|0.41|-34.3%|0.43|0.40,1,False
2026-09-04,"73 SMALL484/CAND5 (sd 0.682, dS_EW -0.084)",5.2%,0.33,-52.8%,0.68,0.02,"KILL 4b (H1,H2,OOS,DD,CAGR)",research/backtests/2026-09-04_asset-class-dispersion_B.py,5.2%|0.33|-52.8%|0.68|0.02,1,False
2026-09-04,"73 SMALL484/CAND10 (sd 0.682, dS_EW +0.061)",7.7%,0.47,-35.9%,0.69,0.29,"KILL 4b (H1,H2,OOS,DD,CAGR)",research/backtests/2026-09-04_asset-class-dispersion_B.py,7.7%|0.47|-35.9%|0.69|0.29,1,False
2026-09-04,"73 SMALL484/CAND20 (sd 0.682, dS_EW +0.082)",7.2%,0.49,-26.3%,0.67,0.35,"KILL 4b (H1,H2,OOS,DD,CAGR)",research/backtests/2026-09-04_asset-class-dispersion_B.py,7.2%|0.49|-26.3%|0.67|0.35,1,False
2026-09-04,13 u56/v1,6.5%,0.67,-13.8%,0.64,0.69,"KILL 4b (H1,H2,OOS,CAGR)",2026-09-04_52w-high-proximity_C.py,6.5%|0.67|-13.8%|0.64|0.69,1,False
2026-09-04,13 u56/EWall,10.4%,1.05,-15.9%,1.07,1.04,KILL 4b (CAGR),2026-09-04_52w-high-proximity_C.py,10.4%|1.05|-15.9%|1.07|1.04,1,False
2026-09-04,13 u56/COMP-n5,16.5%,0.95,-21.6%,0.90,1.00,"KILL 4b (H1,DD)",2026-09-04_52w-high-proximity_C.py,16.5%|0.95|-21.6%|0.90|1.00,1,False
2026-09-04,13 u56/COMP-n10,12.9%,0.93,-17.5%,0.92,0.95,KILL 4b (H1),2026-09-04_52w-high-proximity_C.py,12.9%|0.93|-17.5%|0.92|0.95,1,False
2026-09-04,13 u56/COMP-n20,12.7%,1.09,-18.3%,1.09,1.10,KEEP 4b,2026-09-04_52w-high-proximity_C.py,12.7%|1.09|-18.3%|1.09|1.10,1,False
2026-09-04,13 u56/COMP-n30,11.0%,1.10,-16.6%,1.03,1.17,KEEP 4b,2026-09-04_52w-high-proximity_C.py,11.0%|1.10|-16.6%|1.03|1.17,1,False
