book,panel,tiling,L,L_months,is_full,cost,n_blocks,inside_share,callable_share,med_absz,med_d,leg_share,first_end,last_end
K1,U56,OVERLAP63,378,18.0,False,0,65,0.9846153846153847,0.015384615384615385,0.48899723988226645,0.011741006307206332,0.7076923076923077,2010-07-14,2026-07-27
K1,U56,OVERLAP63,504,24.0,False,0,63,1.0,0.0,0.5072571434477109,0.01347914330979106,0.873015873015873,2011-01-11,2026-07-27
K1,U56,OVERLAP63,630,30.0,False,0,61,1.0,0.0,0.6148191517568661,0.01447338215675649,0.9180327868852459,2011-07-13,2026-07-27
K1,U56,OVERLAP63,756,36.0,False,0,59,1.0,0.0,0.7537232147656648,0.017641004698013964,0.9152542372881356,2012-01-11,2026-07-27
K1,U56,OVERLAP63,1008,48.0,False,0,55,1.0,0.0,0.8875540932248648,0.017513259127042484,0.9636363636363636,2013-01-14,2026-07-27
K1,U56,OVERLAP63,1260,60.0,False,0,51,1.0,0.0,0.9662007670310692,0.018272906349083025,0.9803921568627451,2014-01-14,2026-07-27
K1,U56,OVERLAP63,1512,72.0,False,0,47,1.0,0.0,1.1074477104628682,0.018879319397928133,1.0,2015-01-14,2026-07-27
K1,U56,OVERLAP63,2016,96.0,False,0,39,1.0,0.0,1.2911448955627178,0.01963791877122615,1.0,2017-01-13,2026-07-27
K1,U56,OVERLAP63,2520,120.0,False,0,31,1.0,0.0,1.5222394420439058,0.021082678810080233,1.0,2019-01-16,2026-07-27
K1,U56,OVERLAP63,3024,144.0,False,0,23,1.0,0.0,1.5837976915491103,0.01971691038503233,1.0,2021-01-15,2026-07-27
K1,U56,OVERLAP63,3780,180.0,False,0,11,1.0,0.0,1.6503832318056209,0.017857908114559208,1.0,2024-01-19,2026-07-27
K1,U56,OVERLAP63,4443,211.6,True,0,1,1.0,0.0,1.5966452887044824,0.016929986205870308,1.0,2026-09-11,2026-09-11
K1,U56,DISJOINT,126,6.0,False,0,35,0.9714285714285714,0.02857142857142857,0.6343278813514317,-0.002238810034446464,0.45714285714285713,2009-07-14,2026-07-27
K1,U56,DISJOINT,189,9.0,False,0,23,0.9565217391304348,0.043478260869565216,0.7427051382534313,-0.003087963620732548,0.43478260869565216,2009-10-12,2026-04-24
K1,U56,DISJOINT,252,12.0,False,0,17,1.0,0.0,0.43099174740825213,0.013506547894457759,0.5882352941176471,2010-01-12,2026-01-23
K1,U56,DISJOINT,315,15.0,False,0,14,1.0,0.0,0.645770407753952,0.008218187029078769,0.7857142857142857,2010-04-14,2026-07-27
K1,U56,DISJOINT,378,18.0,False,0,11,1.0,0.0,0.5086112016701528,0.012120264426919367,0.6363636363636364,2010-07-14,2025-07-24
K1,U56,DISJOINT,504,24.0,False,0,8,1.0,0.0,0.40515117829292385,0.010553652474272196,0.75,2011-01-11,2025-01-22
K1,U56,DISJOINT,630,30.0,False,0,7,1.0,0.0,0.4453049304809407,0.012193656710698358,1.0,2011-07-13,2026-07-27
K1,U56,DISJOINT,756,36.0,False,0,5,1.0,0.0,0.7118788538616982,0.019892110341041887,0.6,2012-01-11,2024-01-19
K1,U56,DISJOINT,1008,48.0,False,0,4,1.0,0.0,0.9703003721253696,0.018252766375864683,0.75,2013-01-14,2025-01-22
K1,U56,DISJOINT,1260,60.0,False,0,3,1.0,0.0,1.1292277018687804,0.020107669033389813,1.0,2014-01-14,2024-01-19
K1,U56,DISJOINT,1512,72.0,False,0,2,1.0,0.0,0.8150870652131968,0.015328475238872274,1.0,2015-01-14,2021-01-15
K1,U56,DISJOINT,2016,96.0,False,0,2,1.0,0.0,1.0303279052763739,0.016302363430111724,1.0,2017-01-13,2025-01-22
K1,U56,DISJOINT,2520,120.0,False,0,1,1.0,0.0,0.955884903290704,0.012931825757645156,1.0,2019-01-16,2019-01-16
K1,U56,DISJOINT,3024,144.0,False,0,1,1.0,0.0,1.1617683784737707,0.015434262305421269,1.0,2021-01-15,2021-01-15
K1,U56,DISJOINT,3780,180.0,False,0,1,1.0,0.0,1.4902258383509985,0.017354613666635203,1.0,2024-01-19,2024-01-19
K1,U56,DISJOINT,4443,211.6,True,0,1,1.0,0.0,1.5966452887044824,0.016929986205870308,1.0,2026-09-11,2026-09-11
K2,U56,OVERLAP21,126,6.0,False,0,206,0.9854368932038835,0.014563106796116505,0.5662073842790251,0.003905863901156492,0.5485436893203883,2009-07-14,2026-08-25
K2,U56,OVERLAP21,189,9.0,False,0,203,0.9802955665024631,0.019704433497536946,0.4773251768163183,0.004868876771745745,0.5911330049261084,2009-10-12,2026-08-25
K2,U56,OVERLAP21,252,12.0,False,0,200,0.995,0.005,0.4784228274733586,0.004814009037858249,0.575,2010-01-12,2026-08-25
K2,U56,OVERLAP21,315,15.0,False,0,197,1.0,0.0,0.4839219277666585,0.008769280550705333,0.6751269035532995,2010-04-14,2026-08-25
K2,U56,OVERLAP21,378,18.0,False,0,194,1.0,0.0,0.46834335577997266,0.009845726261621668,0.7474226804123711,2010-07-14,2026-08-25
K2,U56,OVERLAP21,504,24.0,False,0,188,1.0,0.0,0.5686539139291263,0.014854503245182563,0.8085106382978723,2011-01-11,2026-08-25
K2,U56,OVERLAP21,630,30.0,False,0,182,1.0,0.0,0.7022253120867115,0.017130728772697126,0.8736263736263736,2011-07-13,2026-08-25
K2,U56,OVERLAP21,756,36.0,False,0,176,1.0,0.0,0.7437672139464635,0.017257629545594178,0.8863636363636364,2012-01-11,2026-08-25
K2,U56,OVERLAP21,1008,48.0,False,0,164,0.9939024390243902,0.006097560975609756,0.8973763720556689,0.018193977761491394,0.9695121951219512,2013-01-14,2026-08-25
K2,U56,OVERLAP21,1260,60.0,False,0,152,1.0,0.0,1.0392219754910905,0.01894166860608433,0.9802631578947368,2014-01-14,2026-08-25
K2,U56,OVERLAP21,1512,72.0,False,0,140,1.0,0.0,1.165717640533689,0.01954124848079375,0.9928571428571429,2015-01-14,2026-08-25
K2,U56,OVERLAP21,2016,96.0,False,0,116,1.0,0.0,1.3692572440658277,0.02180625858083549,1.0,2017-01-13,2026-08-25
K2,U56,OVERLAP21,2520,120.0,False,0,92,0.9891304347826086,0.010869565217391304,1.5441969681908458,0.02131906519013119,1.0,2019-01-16,2026-08-25
K2,U56,OVERLAP21,3024,144.0,False,0,68,0.9852941176470589,0.014705882352941176,1.5556356551460326,0.019350457124018363,1.0,2021-01-15,2026-08-25
K2,U56,OVERLAP21,3780,180.0,False,0,32,1.0,0.0,1.7563645583838479,0.018974015807865074,1.0,2024-01-19,2026-08-25
K2,U56,OVERLAP21,4443,211.6,True,0,1,1.0,0.0,1.6480678583108646,0.01744886633258764,1.0,2026-09-11,2026-09-11
K2,U56,OVERLAP63,126,6.0,False,0,69,0.9855072463768116,0.014492753623188406,0.4830757940172753,-0.0005914512109645165,0.4927536231884058,2009-07-14,2026-07-27
K2,U56,OVERLAP63,189,9.0,False,0,68,0.9705882352941176,0.029411764705882353,0.4472362053957207,0.004278663557134601,0.5441176470588235,2009-10-12,2026-07-27
K2,U56,OVERLAP63,252,12.0,False,0,67,1.0,0.0,0.48447152761195245,0.00850709625903237,0.5671641791044776,2010-01-12,2026-07-27
K2,U56,OVERLAP63,315,15.0,False,0,66,1.0,0.0,0.4874682698322376,0.009209943843202069,0.6666666666666666,2010-04-14,2026-07-27
K2,U56,OVERLAP63,378,18.0,False,0,65,1.0,0.0,0.44476452048030046,0.009445376873555664,0.7538461538461538,2010-07-14,2026-07-27
K2,U56,OVERLAP63,504,24.0,False,0,63,1.0,0.0,0.568250281390944,0.013964612949340018,0.8095238095238095,2011-01-11,2026-07-27
K2,U56,OVERLAP63,630,30.0,False,0,61,1.0,0.0,0.7101391724497593,0.01739791859169048,0.8852459016393442,2011-07-13,2026-07-27
K2,U56,OVERLAP63,756,36.0,False,0,59,1.0,0.0,0.7293742018692705,0.01875272992707254,0.8813559322033898,2012-01-11,2026-07-27
K2,U56,OVERLAP63,1008,48.0,False,0,55,1.0,0.0,0.9348037452151802,0.018468282506375507,0.9818181818181818,2013-01-14,2026-07-27
K2,U56,OVERLAP63,1260,60.0,False,0,51,1.0,0.0,1.079002196048574,0.01856962419578264,0.9803921568627451,2014-01-14,2026-07-27
K2,U56,OVERLAP63,1512,72.0,False,0,47,1.0,0.0,1.1508014122717471,0.01995983153591166,1.0,2015-01-14,2026-07-27
K2,U56,OVERLAP63,2016,96.0,False,0,39,1.0,0.0,1.39171500749545,0.021819655926891432,1.0,2017-01-13,2026-07-27
K2,U56,OVERLAP63,2520,120.0,False,0,31,1.0,0.0,1.5429279418502408,0.021341944865863854,1.0,2019-01-16,2026-07-27
K2,U56,OVERLAP63,3024,144.0,False,0,23,0.9565217391304348,0.043478260869565216,1.528951787582901,0.01917644326690554,1.0,2021-01-15,2026-07-27
K2,U56,OVERLAP63,3780,180.0,False,0,11,1.0,0.0,1.760583260588051,0.01899747129139273,1.0,2024-01-19,2026-07-27
K2,U56,OVERLAP63,4443,211.6,True,0,1,1.0,0.0,1.6480678583108646,0.01744886633258764,1.0,2026-09-11,2026-09-11
K2,U56,DISJOINT,126,6.0,False,0,35,0.9714285714285714,0.02857142857142857,0.5574687585947525,0.005803603302322734,0.5142857142857142,2009-07-14,2026-07-27
K2,U56,DISJOINT,189,9.0,False,0,23,1.0,0.0,0.4459443550890824,0.003197246049493091,0.5652173913043478,2009-10-12,2026-04-24
K2,U56,DISJOINT,252,12.0,False,0,17,1.0,0.0,0.41191104462678385,0.013894781889975394,0.5882352941176471,2010-01-12,2026-01-23
K2,U56,DISJOINT,315,15.0,False,0,14,1.0,0.0,0.5765862140101117,0.014524575728750107,0.7142857142857143,2010-04-14,2026-07-27
K2,U56,DISJOINT,378,18.0,False,0,11,1.0,0.0,0.4145915866927059,0.012977755381111705,0.6363636363636364,2010-07-14,2025-07-24
K2,U56,DISJOINT,504,24.0,False,0,8,1.0,0.0,0.6051971845274144,0.013432080648002082,0.75,2011-01-11,2025-01-22
K2,U56,DISJOINT,630,30.0,False,0,7,1.0,0.0,0.5976004955277255,0.015861633185794963,1.0,2011-07-13,2026-07-27
K2,U56,DISJOINT,756,36.0,False,0,5,1.0,0.0,0.6875552377548584,0.019578406467869888,0.8,2012-01-11,2024-01-19
K2,U56,DISJOINT,1008,48.0,False,0,4,1.0,0.0,0.8632144838273561,0.017400507610401045,1.0,2013-01-14,2025-01-22
K2,U56,DISJOINT,1260,60.0,False,0,3,1.0,0.0,1.1411438683098893,0.016578817076082483,1.0,2014-01-14,2024-01-19
K2,U56,DISJOINT,1512,72.0,False,0,2,1.0,0.0,0.813763117935321,0.015428191413269333,1.0,2015-01-14,2021-01-15
K2,U56,DISJOINT,2016,96.0,False,0,2,1.0,0.0,1.1339843640916485,0.017965535420733564,1.0,2017-01-13,2025-01-22
K2,U56,DISJOINT,2520,120.0,False,0,1,1.0,0.0,0.8339226350870215,0.011250662615988553,1.0,2019-01-16,2019-01-16
K2,U56,DISJOINT,3024,144.0,False,0,1,1.0,0.0,1.1640412938620381,0.0155523208201278,1.0,2021-01-15,2021-01-15
K2,U56,DISJOINT,3780,180.0,False,0,1,1.0,0.0,1.4877110500382122,0.017347635494816237,1.0,2024-01-19,2024-01-19
K2,U56,DISJOINT,4443,211.6,True,0,1,1.0,0.0,1.6480678583108646,0.01744886633258764,1.0,2026-09-11,2026-09-11
K3,U56,OVERLAP21,126,6.0,False,0,206,0.9805825242718447,0.019417475728155338,0.5482914549710642,0.004994853811066478,0.5679611650485437,2009-07-14,2026-08-25
K3,U56,OVERLAP21,189,9.0,False,0,203,0.9950738916256158,0.0049261083743842365,0.5338681884065168,0.008230428732961342,0.6305418719211823,2009-10-12,2026-08-25
K3,U56,OVERLAP21,252,12.0,False,0,200,1.0,0.0,0.48922855088798134,0.007569520901228685,0.615,2010-01-12,2026-08-25
K3,U56,OVERLAP21,315,15.0,False,0,197,1.0,0.0,0.5037310110140943,0.010929723809312016,0.6700507614213198,2010-04-14,2026-08-25
K3,U56,OVERLAP21,378,18.0,False,0,194,1.0,0.0,0.4731809102782816,0.012291506266563512,0.7525773195876289,2010-07-14,2026-08-25
K3,U56,OVERLAP21,504,24.0,False,0,188,1.0,0.0,0.6010839810431388,0.015852834047160206,0.8031914893617021,2011-01-11,2026-08-25
K3,U56,OVERLAP21,630,30.0,False,0,182,1.0,0.0,0.6366095019995659,0.018100958867840935,0.8571428571428571,2011-07-13,2026-08-25
K3,U56,OVERLAP21,756,36.0,False,0,176,1.0,0.0,0.7592364641992027,0.018465229712352746,0.8806818181818182,2012-01-11,2026-08-25
K3,U56,OVERLAP21,1008,48.0,False,0,164,1.0,0.0,0.8362048773858486,0.018433258720420256,0.9634146341463414,2013-01-14,2026-08-25
K3,U56,OVERLAP21,1260,60.0,False,0,152,1.0,0.0,1.0196715520712833,0.019251337963264538,0.9802631578947368,2014-01-14,2026-08-25
K3,U56,OVERLAP21,1512,72.0,False,0,140,1.0,0.0,1.1260638924148496,0.021503800848241127,1.0,2015-01-14,2026-08-25
K3,U56,OVERLAP21,2016,96.0,False,0,116,1.0,0.0,1.3336995020802542,0.022597826022128877,1.0,2017-01-13,2026-08-25
K3,U56,OVERLAP21,2520,120.0,False,0,92,0.9565217391304348,0.043478260869565216,1.483130697020123,0.021987347703547377,1.0,2019-01-16,2026-08-25
K3,U56,OVERLAP21,3024,144.0,False,0,68,0.9558823529411765,0.04411764705882353,1.5330513315496201,0.020469708616867588,1.0,2021-01-15,2026-08-25
K3,U56,OVERLAP21,3780,180.0,False,0,32,1.0,0.0,1.756635591787489,0.020566161152000727,1.0,2024-01-19,2026-08-25
K3,U56,OVERLAP21,4443,211.6,True,0,1,1.0,0.0,1.8644180615054944,0.020774074823691542,1.0,2026-09-11,2026-09-11
K3,U56,OVERLAP63,126,6.0,False,0,69,0.9710144927536232,0.028985507246376812,0.5048508829212708,-8.284865435368577e-05,0.4927536231884058,2009-07-14,2026-07-27
K3,U56,OVERLAP63,189,9.0,False,0,68,1.0,0.0,0.5394905473041944,0.006670557983610079,0.6176470588235294,2009-10-12,2026-07-27
K3,U56,OVERLAP63,252,12.0,False,0,67,1.0,0.0,0.4921472057998624,0.008887237513939494,0.5970149253731343,2010-01-12,2026-07-27
K3,U56,OVERLAP63,315,15.0,False,0,66,1.0,0.0,0.49357662472368236,0.0099570005539341,0.696969696969697,2010-04-14,2026-07-27
K3,U56,OVERLAP63,378,18.0,False,0,65,1.0,0.0,0.4541509313186894,0.011177554063252909,0.7230769230769231,2010-07-14,2026-07-27
K3,U56,OVERLAP63,504,24.0,False,0,63,1.0,0.0,0.6057732304308573,0.015654366484526692,0.8412698412698413,2011-01-11,2026-07-27
K3,U56,OVERLAP63,630,30.0,False,0,61,1.0,0.0,0.6429277450505738,0.018347509666570817,0.8524590163934426,2011-07-13,2026-07-27
K3,U56,OVERLAP63,756,36.0,False,0,59,1.0,0.0,0.7696120496676507,0.01859116202665312,0.864406779661017,2012-01-11,2026-07-27
K3,U56,OVERLAP63,1008,48.0,False,0,55,1.0,0.0,0.8280305711441441,0.020013699922790784,0.9636363636363636,2013-01-14,2026-07-27
K3,U56,OVERLAP63,1260,60.0,False,0,51,1.0,0.0,1.0251732025687923,0.01952397786953057,0.9803921568627451,2014-01-14,2026-07-27
K3,U56,OVERLAP63,1512,72.0,False,0,47,1.0,0.0,1.0691264373789988,0.022032654383334405,1.0,2015-01-14,2026-07-27
K3,U56,OVERLAP63,2016,96.0,False,0,39,1.0,0.0,1.3365069083274301,0.022592174563174944,1.0,2017-01-13,2026-07-27
K3,U56,OVERLAP63,2520,120.0,False,0,31,0.9354838709677419,0.06451612903225806,1.5006167291155215,0.022246547606186697,1.0,2019-01-16,2026-07-27
K3,U56,OVERLAP63,3024,144.0,False,0,23,0.9130434782608695,0.08695652173913043,1.511818565605416,0.020192489869260144,1.0,2021-01-15,2026-07-27
K3,U56,OVERLAP63,3780,180.0,False,0,11,1.0,0.0,1.7433057104468983,0.02059731067112887,1.0,2024-01-19,2026-07-27
K3,U56,OVERLAP63,4443,211.6,True,0,1,1.0,0.0,1.8644180615054944,0.020774074823691542,1.0,2026-09-11,2026-09-11
K3,U56,DISJOINT,126,6.0,False,0,35,0.9428571428571428,0.05714285714285714,0.5194580934212172,0.007748095857187942,0.5142857142857142,2009-07-14,2026-07-27
K3,U56,DISJOINT,189,9.0,False,0,23,1.0,0.0,0.45646058395692296,0.007528443754983669,0.5652173913043478,2009-10-12,2026-04-24
K3,U56,DISJOINT,252,12.0,False,0,17,1.0,0.0,0.4863098959761003,0.00755821782298155,0.5882352941176471,2010-01-12,2026-01-23
K3,U56,DISJOINT,315,15.0,False,0,14,1.0,0.0,0.5081173615567618,0.011348230029062031,0.7857142857142857,2010-04-14,2026-07-27
K3,U56,DISJOINT,378,18.0,False,0,11,1.0,0.0,0.3192957167273372,0.010243258737538542,0.8181818181818182,2010-07-14,2025-07-24
K3,U56,DISJOINT,504,24.0,False,0,8,1.0,0.0,0.5165133783637164,0.014491612052555045,0.75,2011-01-11,2025-01-22
K3,U56,DISJOINT,630,30.0,False,0,7,1.0,0.0,0.7426432640165347,0.02384820248862276,0.8571428571428571,2011-07-13,2026-07-27
K3,U56,DISJOINT,756,36.0,False,0,5,1.0,0.0,0.6645987584079753,0.020179163147516457,0.8,2012-01-11,2024-01-19
K3,U56,DISJOINT,1008,48.0,False,0,4,1.0,0.0,0.7573142433062945,0.019009786265183508,1.0,2013-01-14,2025-01-22
K3,U56,DISJOINT,1260,60.0,False,0,3,1.0,0.0,1.0105248013157342,0.01583437822624223,1.0,2014-01-14,2024-01-19
K3,U56,DISJOINT,1512,72.0,False,0,2,1.0,0.0,0.8820195121524281,0.017633019792765967,1.0,2015-01-14,2021-01-15
K3,U56,DISJOINT,2016,96.0,False,0,2,1.0,0.0,1.216583489897988,0.020549994322593364,1.0,2017-01-13,2025-01-22
K3,U56,DISJOINT,2520,120.0,False,0,1,1.0,0.0,1.0027494738416147,0.013783408244542557,1.0,2019-01-16,2019-01-16
K3,U56,DISJOINT,3024,144.0,False,0,1,1.0,0.0,1.2693674445129903,0.017690912233359272,1.0,2021-01-15,2021-01-15
K3,U56,DISJOINT,3780,180.0,False,0,1,1.0,0.0,1.620357331540048,0.019880796037834457,1.0,2024-01-19,2024-01-19
K3,U56,DISJOINT,4443,211.6,True,0,1,1.0,0.0,1.8644180615054944,0.020774074823691542,1.0,2026-09-11,2026-09-11
K4,U56,OVERLAP21,126,6.0,False,0,206,0.9902912621359223,0.009708737864077669,0.5845919890915372,0.004475763288748255,0.5922330097087378,2009-07-14,2026-08-25
K4,U56,OVERLAP21,189,9.0,False,0,203,1.0,0.0,0.5152093231321182,0.007478250231329392,0.6059113300492611,2009-10-12,2026-08-25
K4,U56,OVERLAP21,252,12.0,False,0,200,1.0,0.0,0.5615554866481255,0.008118689260389177,0.665,2010-01-12,2026-08-25
K4,U56,OVERLAP21,315,15.0,False,0,197,0.9949238578680203,0.005076142131979695,0.5544027121219512,0.01023682601639217,0.7309644670050761,2010-04-14,2026-08-25
K4,U56,OVERLAP21,378,18.0,False,0,194,0.9948453608247423,0.005154639175257732,0.6025255420643383,0.012618135862573508,0.7938144329896907,2010-07-14,2026-08-25
K4,U56,OVERLAP21,504,24.0,False,0,188,0.9946808510638298,0.005319148936170213,0.7202861200687537,0.015643330398763724,0.8404255319148937,2011-01-11,2026-08-25
K4,U56,OVERLAP21,630,30.0,False,0,182,0.989010989010989,0.01098901098901099,0.8224155407242022,0.017687565815080658,0.9340659340659341,2011-07-13,2026-08-25
K4,U56,OVERLAP21,756,36.0,False,0,176,0.9829545454545454,0.017045454545454544,1.0328650874393213,0.019360864960125006,0.9431818181818182,2012-01-11,2026-08-25
K4,U56,OVERLAP21,1008,48.0,False,0,164,1.0,0.0,1.3318756988315252,0.021838114382515168,0.9939024390243902,2013-01-14,2026-08-25
K4,U56,OVERLAP21,1260,60.0,False,0,152,0.9407894736842105,0.05921052631578947,1.4757283145321693,0.02274759603546628,1.0,2014-01-14,2026-08-25
K4,U56,OVERLAP21,1512,72.0,False,0,140,0.85,0.15,1.5850656164308117,0.022405569629323403,1.0,2015-01-14,2026-08-25
K4,U56,OVERLAP21,2016,96.0,False,0,116,0.5689655172413793,0.43103448275862066,1.9132211628723947,0.02496963988280271,1.0,2017-01-13,2026-08-25
K4,U56,OVERLAP21,2520,120.0,False,0,92,0.391304347826087,0.6086956521739131,2.094916952714636,0.024591172069480974,1.0,2019-01-16,2026-08-25
K4,U56,OVERLAP21,3024,144.0,False,0,68,0.23529411764705882,0.7647058823529411,2.2149358093288813,0.022959453044580722,1.0,2021-01-15,2026-08-25
K4,U56,OVERLAP21,3780,180.0,False,0,32,0.03125,0.96875,2.283460059802911,0.021185556820764992,1.0,2024-01-19,2026-08-25
K4,U56,OVERLAP21,4443,211.6,True,0,1,0.0,1.0,2.316528472108081,0.021651358795972443,1.0,2026-09-11,2026-09-11
K4,U56,OVERLAP63,126,6.0,False,0,69,0.9855072463768116,0.014492753623188406,0.5757088134410565,0.003610586523592002,0.5652173913043478,2009-07-14,2026-07-27
K4,U56,OVERLAP63,189,9.0,False,0,68,1.0,0.0,0.5524931054427986,0.008165026837424275,0.6029411764705882,2009-10-12,2026-07-27
K4,U56,OVERLAP63,252,12.0,False,0,67,1.0,0.0,0.5159229037506986,0.007008871611147882,0.6268656716417911,2010-01-12,2026-07-27
K4,U56,OVERLAP63,315,15.0,False,0,66,1.0,0.0,0.5699455433666119,0.008957485004230797,0.6818181818181818,2010-04-14,2026-07-27
K4,U56,OVERLAP63,378,18.0,False,0,65,1.0,0.0,0.6281048570518201,0.013173944670572597,0.8153846153846154,2010-07-14,2026-07-27
K4,U56,OVERLAP63,504,24.0,False,0,63,1.0,0.0,0.7037661542635404,0.016898559981796055,0.8253968253968254,2011-01-11,2026-07-27
K4,U56,OVERLAP63,630,30.0,False,0,61,0.9836065573770492,0.01639344262295082,0.8493305923085956,0.01888460877081862,0.9508196721311475,2011-07-13,2026-07-27
K4,U56,OVERLAP63,756,36.0,False,0,59,0.9830508474576272,0.01694915254237288,0.9981893681700466,0.019115565545696392,0.9491525423728814,2012-01-11,2026-07-27
K4,U56,OVERLAP63,1008,48.0,False,0,55,1.0,0.0,1.3755852445929577,0.021811215446679744,1.0,2013-01-14,2026-07-27
K4,U56,OVERLAP63,1260,60.0,False,0,51,0.9607843137254902,0.0392156862745098,1.4753751055665343,0.02243484828353881,1.0,2014-01-14,2026-07-27
K4,U56,OVERLAP63,1512,72.0,False,0,47,0.851063829787234,0.14893617021276595,1.5995733170725357,0.02234940839442094,1.0,2015-01-14,2026-07-27
K4,U56,OVERLAP63,2016,96.0,False,0,39,0.5641025641025641,0.4358974358974359,1.9132727245374241,0.025176837268523787,1.0,2017-01-13,2026-07-27
K4,U56,OVERLAP63,2520,120.0,False,0,31,0.41935483870967744,0.5806451612903226,2.0787596638419066,0.024582881352497782,1.0,2019-01-16,2026-07-27
K4,U56,OVERLAP63,3024,144.0,False,0,23,0.30434782608695654,0.6956521739130435,2.20996302771867,0.022608883188005427,1.0,2021-01-15,2026-07-27
K4,U56,OVERLAP63,3780,180.0,False,0,11,0.0,1.0,2.2937915145219363,0.02139564540474559,1.0,2024-01-19,2026-07-27
K4,U56,OVERLAP63,4443,211.6,True,0,1,0.0,1.0,2.316528472108081,0.021651358795972443,1.0,2026-09-11,2026-09-11
K4,U56,DISJOINT,126,6.0,False,0,35,0.9714285714285714,0.02857142857142857,0.5757088134410565,0.0036951883982985073,0.6,2009-07-14,2026-07-27
K4,U56,DISJOINT,189,9.0,False,0,23,1.0,0.0,0.5823009198407288,0.013632967248509618,0.6956521739130435,2009-10-12,2026-04-24
K4,U56,DISJOINT,252,12.0,False,0,17,1.0,0.0,0.6995739923190516,0.00043263007488653776,0.5294117647058824,2010-01-12,2026-01-23
K4,U56,DISJOINT,315,15.0,False,0,14,1.0,0.0,0.6552439788300998,0.010155402572107475,0.7142857142857143,2010-04-14,2026-07-27
K4,U56,DISJOINT,378,18.0,False,0,11,1.0,0.0,0.5256537491354556,0.007507143877456421,0.8181818181818182,2010-07-14,2025-07-24
K4,U56,DISJOINT,504,24.0,False,0,8,1.0,0.0,0.8178105184964873,0.021961955139251928,0.75,2011-01-11,2025-01-22
K4,U56,DISJOINT,630,30.0,False,0,7,1.0,0.0,0.9085475762049371,0.023424295191881425,1.0,2011-07-13,2026-07-27
K4,U56,DISJOINT,756,36.0,False,0,5,1.0,0.0,0.8780144560192679,0.01794443842011502,1.0,2012-01-11,2024-01-19
K4,U56,DISJOINT,1008,48.0,False,0,4,1.0,0.0,1.3495760162566028,0.023238869392343695,1.0,2013-01-14,2025-01-22
K4,U56,DISJOINT,1260,60.0,False,0,3,1.0,0.0,1.370641331475843,0.01771715252763248,1.0,2014-01-14,2024-01-19
K4,U56,DISJOINT,1512,72.0,False,0,2,1.0,0.0,1.3350151263600063,0.020456306020150573,1.0,2015-01-14,2021-01-15
K4,U56,DISJOINT,2016,96.0,False,0,2,0.5,0.5,1.6055466246527017,0.02228401946194685,1.0,2017-01-13,2025-01-22
K4,U56,DISJOINT,2520,120.0,False,0,1,1.0,0.0,1.4118926774789522,0.017605874958417457,1.0,2019-01-16,2019-01-16
K4,U56,DISJOINT,3024,144.0,False,0,1,1.0,0.0,1.815994111285811,0.020531498520657727,1.0,2021-01-15,2021-01-15
