panel,vint,char,flavour,level,seed,BW,n_from_B,n_from_S,cvol,tpers,momac
LIVE~momac~BONLY~L0.891870~4~bw0.500,LIVE,momac,BONLY,0.89187,4,0.5,36,0,0.2686060922815672,0.9696469716175962,0.8699465028970985
LIVE~momac~BONLY~L0.891870~5~bw0.500,LIVE,momac,BONLY,0.89187,5,0.5,36,0,0.2707486023803375,0.9675329248652896,0.8617651094502797
LIVE~momac~BONLY~L0.898263~0~bw0.500,LIVE,momac,BONLY,0.898263,0,0.5,36,0,0.26243720685105765,0.9680371107967414,0.8576488454381875
LIVE~momac~BONLY~L0.898263~1~bw0.500,LIVE,momac,BONLY,0.898263,1,0.5,36,0,0.2685652404878061,0.9697373850154705,0.8663132879186318
LIVE~momac~BONLY~L0.898263~2~bw0.500,LIVE,momac,BONLY,0.898263,2,0.5,36,0,0.2620334589359884,0.9686536395298937,0.8596698214508709
LIVE~momac~BONLY~L0.898263~3~bw0.500,LIVE,momac,BONLY,0.898263,3,0.5,36,0,0.2761455686091805,0.9668882170379199,0.8672335625357375
LIVE~momac~BONLY~L0.898263~4~bw0.500,LIVE,momac,BONLY,0.898263,4,0.5,36,0,0.2679198544002588,0.9672962232728567,0.8678950817098486
LIVE~momac~BONLY~L0.898263~5~bw0.500,LIVE,momac,BONLY,0.898263,5,0.5,36,0,0.2591624802288208,0.9676389584376565,0.8520603794915729
LIVE~momac~BONLY~L0.903046~0~bw0.500,LIVE,momac,BONLY,0.903046,0,0.5,36,0,0.2658108046176408,0.9655095554475552,0.8556694171114662
LIVE~momac~BONLY~L0.903046~1~bw0.500,LIVE,momac,BONLY,0.903046,1,0.5,36,0,0.2576643999131889,0.9679631605271146,0.8649486164278213
LIVE~momac~BONLY~L0.903046~2~bw0.500,LIVE,momac,BONLY,0.903046,2,0.5,36,0,0.2694358454614582,0.966218453157728,0.8672628807416287
LIVE~momac~BONLY~L0.903046~3~bw0.500,LIVE,momac,BONLY,0.903046,3,0.5,36,0,0.2748257130062018,0.9704219618995756,0.8637858065725431
LIVE~momac~BONLY~L0.903046~4~bw0.500,LIVE,momac,BONLY,0.903046,4,0.5,36,0,0.2864843164465855,0.9681784077991706,0.8761460373571444
LIVE~momac~BONLY~L0.903046~5~bw0.500,LIVE,momac,BONLY,0.903046,5,0.5,36,0,0.25847636809307173,0.9663060697929349,0.8623722150385772
LIVE~momac~BONLY~L0.908909~0~bw0.500,LIVE,momac,BONLY,0.908909,0,0.5,36,0,0.30496263965052794,0.9698666023850291,0.8802522974612521
LIVE~momac~BONLY~L0.908909~1~bw0.500,LIVE,momac,BONLY,0.908909,1,0.5,36,0,0.25713667861538997,0.9693627929549715,0.8526354808582828
LIVE~momac~BONLY~L0.908909~2~bw0.500,LIVE,momac,BONLY,0.908909,2,0.5,36,0,0.26762260209117855,0.967199578173168,0.8702345794055695
LIVE~momac~BONLY~L0.908909~3~bw0.500,LIVE,momac,BONLY,0.908909,3,0.5,36,0,0.26149228006391234,0.9654602692931739,0.8646651799501963
LIVE~momac~BONLY~L0.908909~4~bw0.500,LIVE,momac,BONLY,0.908909,4,0.5,36,0,0.2719648508935242,0.9682415991198217,0.8569416179697303
LIVE~momac~BONLY~L0.908909~5~bw0.500,LIVE,momac,BONLY,0.908909,5,0.5,36,0,0.2609614930369186,0.9684653704650464,0.857828287659058
LIVE~momac~BONLY~L0.916612~0~bw0.500,LIVE,momac,BONLY,0.916612,0,0.5,36,0,0.2815593728462553,0.9682571227052191,0.8633207436685418
LIVE~momac~BONLY~L0.916612~1~bw0.500,LIVE,momac,BONLY,0.916612,1,0.5,36,0,0.27769149798861253,0.9674840105841273,0.8645126098190519
LIVE~momac~BONLY~L0.916612~2~bw0.500,LIVE,momac,BONLY,0.916612,2,0.5,36,0,0.27288763549547124,0.969733479848894,0.8671915430742096
LIVE~momac~BONLY~L0.916612~3~bw0.500,LIVE,momac,BONLY,0.916612,3,0.5,36,0,0.2816283049106909,0.9675570959085087,0.8809857888875583
LIVE~momac~BONLY~L0.916612~4~bw0.500,LIVE,momac,BONLY,0.916612,4,0.5,36,0,0.2887316227815067,0.9699110402076947,0.8757591896438522
LIVE~momac~BONLY~L0.916612~5~bw0.500,LIVE,momac,BONLY,0.916612,5,0.5,36,0,0.2916181784087996,0.9673533210981751,0.880129941057072
LIVE~momac~SONLY~L0.763087~0~bw0.500,LIVE,momac,SONLY,0.763087,0,0.5,0,36,0.518063591247277,0.9613988969767403,0.7824336079179348
LIVE~momac~SONLY~L0.763087~1~bw0.500,LIVE,momac,SONLY,0.763087,1,0.5,0,36,0.463175191197837,0.9586809887899865,0.7916783022841347
LIVE~momac~SONLY~L0.763087~2~bw0.500,LIVE,momac,SONLY,0.763087,2,0.5,0,36,0.5629747626322872,0.9622704129281645,0.7952592537840845
LIVE~momac~SONLY~L0.763087~3~bw0.500,LIVE,momac,SONLY,0.763087,3,0.5,0,36,0.4855051089607646,0.9588737202705416,0.7747692520784825
LIVE~momac~SONLY~L0.763087~4~bw0.500,LIVE,momac,SONLY,0.763087,4,0.5,0,36,0.524450969362332,0.9580462145675166,0.7900125009171399
LIVE~momac~SONLY~L0.763087~5~bw0.500,LIVE,momac,SONLY,0.763087,5,0.5,0,36,0.5399267644019198,0.9616494569851659,0.7787026522497492
LIVE~momac~SONLY~L0.801960~0~bw0.500,LIVE,momac,SONLY,0.80196,0,0.5,0,36,0.5111150195551909,0.958718708975092,0.8272804129725853
LIVE~momac~SONLY~L0.801960~1~bw0.500,LIVE,momac,SONLY,0.80196,1,0.5,0,36,0.5059866576357993,0.9612066750748451,0.816376331262138
LIVE~momac~SONLY~L0.801960~2~bw0.500,LIVE,momac,SONLY,0.80196,2,0.5,0,36,0.4680532964500691,0.9624939481940865,0.8088305458331101
LIVE~momac~SONLY~L0.801960~3~bw0.500,LIVE,momac,SONLY,0.80196,3,0.5,0,36,0.5127265938815335,0.9633260515470123,0.8143364731841687
LIVE~momac~SONLY~L0.801960~4~bw0.500,LIVE,momac,SONLY,0.80196,4,0.5,0,36,0.46719571370846336,0.9597283025632427,0.8165469254525395
LIVE~momac~SONLY~L0.801960~5~bw0.500,LIVE,momac,SONLY,0.80196,5,0.5,0,36,0.46901526873445804,0.9627002412638928,0.8216809718845378
LIVE~momac~SONLY~L0.822673~0~bw0.500,LIVE,momac,SONLY,0.822673,0,0.5,0,36,0.5337781918141844,0.9647561436186116,0.8306945188889545
LIVE~momac~SONLY~L0.822673~1~bw0.500,LIVE,momac,SONLY,0.822673,1,0.5,0,36,0.4498502496710042,0.9635495225579407,0.835531180805678
LIVE~momac~SONLY~L0.822673~2~bw0.500,LIVE,momac,SONLY,0.822673,2,0.5,0,36,0.47206571385667334,0.962971762501569,0.8330137776484304
LIVE~momac~SONLY~L0.822673~3~bw0.500,LIVE,momac,SONLY,0.822673,3,0.5,0,36,0.49471268223906356,0.9656995732860643,0.8287998220605742
LIVE~momac~SONLY~L0.822673~4~bw0.500,LIVE,momac,SONLY,0.822673,4,0.5,0,36,0.45587695322251803,0.9577629241046668,0.8355150927307123
LIVE~momac~SONLY~L0.822673~5~bw0.500,LIVE,momac,SONLY,0.822673,5,0.5,0,36,0.4830709739963287,0.9618841234047056,0.8269450674609546
LIVE~momac~SONLY~L0.834123~0~bw0.500,LIVE,momac,SONLY,0.834123,0,0.5,0,36,0.4788936366748959,0.9631937221914727,0.8263514592133783
LIVE~momac~SONLY~L0.834123~1~bw0.500,LIVE,momac,SONLY,0.834123,1,0.5,0,36,0.4989900064208624,0.9624898926197921,0.8458726440449393
LIVE~momac~SONLY~L0.834123~2~bw0.500,LIVE,momac,SONLY,0.834123,2,0.5,0,36,0.46167855452859996,0.957925171157566,0.842960056494264
LIVE~momac~SONLY~L0.834123~3~bw0.500,LIVE,momac,SONLY,0.834123,3,0.5,0,36,0.49546008796732977,0.9608816526414381,0.8311658829004976
LIVE~momac~SONLY~L0.834123~4~bw0.500,LIVE,momac,SONLY,0.834123,4,0.5,0,36,0.5490226187743753,0.9671706497903608,0.849743707801264
LIVE~momac~SONLY~L0.834123~5~bw0.500,LIVE,momac,SONLY,0.834123,5,0.5,0,36,0.4707935438280453,0.9611497106086969,0.8412386629176551
LIVE~momac~SONLY~L0.843302~0~bw0.500,LIVE,momac,SONLY,0.843302,0,0.5,0,36,0.5283226859826619,0.9621798506833772,0.8495298084391355
LIVE~momac~SONLY~L0.843302~1~bw0.500,LIVE,momac,SONLY,0.843302,1,0.5,0,36,0.522216759317725,0.9615991064287738,0.852047878121069
LIVE~momac~SONLY~L0.843302~2~bw0.500,LIVE,momac,SONLY,0.843302,2,0.5,0,36,0.4761678432580523,0.9630369006159576,0.8377931100122497
LIVE~momac~SONLY~L0.843302~3~bw0.500,LIVE,momac,SONLY,0.843302,3,0.5,0,36,0.4448509449975242,0.9639096859518639,0.8467141575601207
LIVE~momac~SONLY~L0.843302~4~bw0.500,LIVE,momac,SONLY,0.843302,4,0.5,0,36,0.4394709309802931,0.9638553584307685,0.8336721163199099
LIVE~momac~SONLY~L0.843302~5~bw0.500,LIVE,momac,SONLY,0.843302,5,0.5,0,36,0.4892608221451953,0.9612220204661058,0.8390547225540117
LIVE~momac~SONLY~L0.848981~0~bw0.500,LIVE,momac,SONLY,0.848981,0,0.5,0,36,0.4450432981700694,0.9620499962433152,0.8396580911220662
LIVE~momac~SONLY~L0.848981~1~bw0.500,LIVE,momac,SONLY,0.848981,1,0.5,0,36,0.4914516888283229,0.962280569617287,0.8428859171328746
LIVE~momac~SONLY~L0.848981~2~bw0.500,LIVE,momac,SONLY,0.848981,2,0.5,0,36,0.5340033638614075,0.9627604828026919,0.8509800890888264
LIVE~momac~SONLY~L0.848981~3~bw0.500,LIVE,momac,SONLY,0.848981,3,0.5,0,36,0.5217218462797589,0.9650679037042745,0.8345864639081009
LIVE~momac~SONLY~L0.848981~4~bw0.500,LIVE,momac,SONLY,0.848981,4,0.5,0,36,0.5445729336599879,0.9634983992885948,0.8529528655282927
LIVE~momac~SONLY~L0.848981~5~bw0.500,LIVE,momac,SONLY,0.848981,5,0.5,0,36,0.46361318687404424,0.9644076392142487,0.8541338110807087
LIVE~momac~SONLY~L0.857208~0~bw0.500,LIVE,momac,SONLY,0.857208,0,0.5,0,36,0.48979480333667663,0.9627189120597315,0.8593252868010642
LIVE~momac~SONLY~L0.857208~1~bw0.500,LIVE,momac,SONLY,0.857208,1,0.5,0,36,0.4588762149869649,0.9620792206425082,0.8480995145766925
LIVE~momac~SONLY~L0.857208~2~bw0.500,LIVE,momac,SONLY,0.857208,2,0.5,0,36,0.495783546398958,0.9629714231370353,0.8543144494493506
LIVE~momac~SONLY~L0.857208~3~bw0.500,LIVE,momac,SONLY,0.857208,3,0.5,0,36,0.5622665047102481,0.9633863075030494,0.8545568091110041
LIVE~momac~SONLY~L0.857208~4~bw0.500,LIVE,momac,SONLY,0.857208,4,0.5,0,36,0.4800489793457154,0.9648611230291428,0.8579619298465572
LIVE~momac~SONLY~L0.857208~5~bw0.500,LIVE,momac,SONLY,0.857208,5,0.5,0,36,0.497722377965365,0.96040232611683,0.8348589708028569
LIVE~momac~SONLY~L0.862680~0~bw0.500,LIVE,momac,SONLY,0.86268,0,0.5,0,36,0.5579429894124167,0.9639572400618704,0.8490664004613719
LIVE~momac~SONLY~L0.862680~1~bw0.500,LIVE,momac,SONLY,0.86268,1,0.5,0,36,0.4820483878117206,0.966916535943375,0.8405586588460857
LIVE~momac~SONLY~L0.862680~2~bw0.500,LIVE,momac,SONLY,0.86268,2,0.5,0,36,0.5123730593379056,0.9620754061133913,0.8546520895494921
LIVE~momac~SONLY~L0.862680~3~bw0.500,LIVE,momac,SONLY,0.86268,3,0.5,0,36,0.4783612700697828,0.962798819763507,0.8518443971850502
LIVE~momac~SONLY~L0.862680~4~bw0.500,LIVE,momac,SONLY,0.86268,4,0.5,0,36,0.486915085962518,0.9634129677188502,0.8508114055275582
LIVE~momac~SONLY~L0.862680~5~bw0.500,LIVE,momac,SONLY,0.86268,5,0.5,0,36,0.4673119887623101,0.9629752207833331,0.8507654459232535
LIVE~momac~SONLY~L0.868780~0~bw0.500,LIVE,momac,SONLY,0.86878,0,0.5,0,36,0.5061176849163854,0.9656786934391177,0.8497168169696563
LIVE~momac~SONLY~L0.868780~1~bw0.500,LIVE,momac,SONLY,0.86878,1,0.5,0,36,0.5054566469905193,0.963288363318186,0.858466295693694
LIVE~momac~SONLY~L0.868780~2~bw0.500,LIVE,momac,SONLY,0.86878,2,0.5,0,36,0.5252091856745316,0.9630901922049804,0.8568366122533521
LIVE~momac~SONLY~L0.868780~3~bw0.500,LIVE,momac,SONLY,0.86878,3,0.5,0,36,0.46635628759336956,0.9649481899220402,0.8578940017612136
LIVE~momac~SONLY~L0.868780~4~bw0.500,LIVE,momac,SONLY,0.86878,4,0.5,0,36,0.4900056192306102,0.9624896633716511,0.8610095225493515
LIVE~momac~SONLY~L0.868780~5~bw0.500,LIVE,momac,SONLY,0.86878,5,0.5,0,36,0.4783462268785693,0.9624790263256554,0.8591155784109575
LIVE~momac~SONLY~L0.874387~0~bw0.500,LIVE,momac,SONLY,0.874387,0,0.5,0,36,0.5250205666413719,0.9636598106802118,0.8579128827881178
LIVE~momac~SONLY~L0.874387~1~bw0.500,LIVE,momac,SONLY,0.874387,1,0.5,0,36,0.4877887459916164,0.962236336804255,0.8599395613150702
LIVE~momac~SONLY~L0.874387~2~bw0.500,LIVE,momac,SONLY,0.874387,2,0.5,0,36,0.5105054254588786,0.9675880136585331,0.8607268997655574
LIVE~momac~SONLY~L0.874387~3~bw0.500,LIVE,momac,SONLY,0.874387,3,0.5,0,36,0.4793335660293503,0.9652721207128176,0.8655804068391499
LIVE~momac~SONLY~L0.874387~4~bw0.500,LIVE,momac,SONLY,0.874387,4,0.5,0,36,0.49333374396872287,0.9663403680968057,0.858701122560392
LIVE~momac~SONLY~L0.874387~5~bw0.500,LIVE,momac,SONLY,0.874387,5,0.5,0,36,0.49988544060967155,0.9660869162896125,0.8553311136790114
LIVE~momac~SONLY~L0.878383~0~bw0.500,LIVE,momac,SONLY,0.878383,0,0.5,0,36,0.4813674368523291,0.9638834192102416,0.8547012591636449
LIVE~momac~SONLY~L0.878383~1~bw0.500,LIVE,momac,SONLY,0.878383,1,0.5,0,36,0.4480343597875739,0.9634032109878916,0.8609044107108601
LIVE~momac~SONLY~L0.878383~2~bw0.500,LIVE,momac,SONLY,0.878383,2,0.5,0,36,0.5175984329696734,0.9669151305643005,0.8637219838582509
LIVE~momac~SONLY~L0.878383~3~bw0.500,LIVE,momac,SONLY,0.878383,3,0.5,0,36,0.4845000132951927,0.9650629522347587,0.864019291918852
LIVE~momac~SONLY~L0.878383~4~bw0.500,LIVE,momac,SONLY,0.878383,4,0.5,0,36,0.4394315979293726,0.963556420553783,0.8498572754149825
LIVE~momac~SONLY~L0.878383~5~bw0.500,LIVE,momac,SONLY,0.878383,5,0.5,0,36,0.526573279429901,0.9649516942737085,0.8593915751808237
LIVE~momac~SONLY~L0.882735~0~bw0.500,LIVE,momac,SONLY,0.882735,0,0.5,0,36,0.45624360223328203,0.96377857501369,0.8601163176716787
LIVE~momac~SONLY~L0.882735~1~bw0.500,LIVE,momac,SONLY,0.882735,1,0.5,0,36,0.48939736318723337,0.9646501166168489,0.8638118279145099
LIVE~momac~SONLY~L0.882735~2~bw0.500,LIVE,momac,SONLY,0.882735,2,0.5,0,36,0.46603655416855283,0.9622456003039237,0.8678531701641824
LIVE~momac~SONLY~L0.882735~3~bw0.500,LIVE,momac,SONLY,0.882735,3,0.5,0,36,0.5206733370403839,0.9644036684846272,0.8722593301990269
LIVE~momac~SONLY~L0.882735~4~bw0.500,LIVE,momac,SONLY,0.882735,4,0.5,0,36,0.48297617609241733,0.9658214389000482,0.8555916775027556
LIVE~momac~SONLY~L0.882735~5~bw0.500,LIVE,momac,SONLY,0.882735,5,0.5,0,36,0.48819013409735096,0.9681814688882509,0.8692201261909204
LIVE~momac~SONLY~L0.887785~0~bw0.500,LIVE,momac,SONLY,0.887785,0,0.5,0,36,0.49017570231903007,0.9642456407877398,0.8732640409439987
LIVE~momac~SONLY~L0.887785~1~bw0.500,LIVE,momac,SONLY,0.887785,1,0.5,0,36,0.501722931236145,0.9626392400769722,0.8698007772299227
LIVE~momac~SONLY~L0.887785~2~bw0.500,LIVE,momac,SONLY,0.887785,2,0.5,0,36,0.4681731999358104,0.961970103534489,0.8638146641835222
LIVE~momac~SONLY~L0.887785~3~bw0.500,LIVE,momac,SONLY,0.887785,3,0.5,0,36,0.5012251497256173,0.9641319338810366,0.8733554214917136
LIVE~momac~SONLY~L0.887785~4~bw0.500,LIVE,momac,SONLY,0.887785,4,0.5,0,36,0.5085565969349692,0.9627957741065585,0.8580462436734408
LIVE~momac~SONLY~L0.887785~5~bw0.500,LIVE,momac,SONLY,0.887785,5,0.5,0,36,0.4593849782314217,0.9648151119842504,0.8552330427133994
LIVE~momac~SONLY~L0.891870~0~bw0.500,LIVE,momac,SONLY,0.89187,0,0.5,0,36,0.45417578168882994,0.9648127190913613,0.8599068096881586
LIVE~momac~SONLY~L0.891870~1~bw0.500,LIVE,momac,SONLY,0.89187,1,0.5,0,36,0.5157801389270937,0.9628143262396015,0.8601605141896975
LIVE~momac~SONLY~L0.891870~2~bw0.500,LIVE,momac,SONLY,0.89187,2,0.5,0,36,0.5360285167054102,0.9641249607785115,0.8667833212630245
LIVE~momac~SONLY~L0.891870~3~bw0.500,LIVE,momac,SONLY,0.89187,3,0.5,0,36,0.47931429290717514,0.9658816677459294,0.8651632285621269
LIVE~momac~SONLY~L0.891870~4~bw0.500,LIVE,momac,SONLY,0.89187,4,0.5,0,36,0.457925312751476,0.9660937886295111,0.8724362692339922
LIVE~momac~SONLY~L0.891870~5~bw0.500,LIVE,momac,SONLY,0.89187,5,0.5,0,36,0.4733248380511426,0.9630083432300746,0.8647961566799203
LIVE~momac~SONLY~L0.898263~0~bw0.500,LIVE,momac,SONLY,0.898263,0,0.5,0,36,0.4658673885362368,0.9626361497653322,0.8732287769720961
LIVE~momac~SONLY~L0.898263~1~bw0.500,LIVE,momac,SONLY,0.898263,1,0.5,0,36,0.4586512125671651,0.9646420365697294,0.8691750381705605
LIVE~momac~SONLY~L0.898263~2~bw0.500,LIVE,momac,SONLY,0.898263,2,0.5,0,36,0.4610289528378664,0.9638980746017798,0.8744515703084061
LIVE~momac~SONLY~L0.898263~3~bw0.500,LIVE,momac,SONLY,0.898263,3,0.5,0,36,0.5468648285694611,0.9651150015389126,0.875451837403155
LIVE~momac~SONLY~L0.898263~4~bw0.500,LIVE,momac,SONLY,0.898263,4,0.5,0,36,0.4518062161428499,0.9629420698283604,0.8562398188315138
LIVE~momac~SONLY~L0.898263~5~bw0.500,LIVE,momac,SONLY,0.898263,5,0.5,0,36,0.49572703070583735,0.9641442517271549,0.8751561505837745
LIVE~momac~SONLY~L0.903046~0~bw0.500,LIVE,momac,SONLY,0.903046,0,0.5,0,36,0.44540789162923744,0.9645617942490323,0.8778417010078574
LIVE~momac~SONLY~L0.903046~1~bw0.500,LIVE,momac,SONLY,0.903046,1,0.5,0,36,0.45725901825212767,0.9645502449394873,0.8745272331710195
LIVE~momac~SONLY~L0.903046~2~bw0.500,LIVE,momac,SONLY,0.903046,2,0.5,0,36,0.471002491944831,0.9646735849179014,0.8751141899952424
LIVE~momac~SONLY~L0.903046~3~bw0.500,LIVE,momac,SONLY,0.903046,3,0.5,0,36,0.44137842325667975,0.9641635306599886,0.876229129884128
LIVE~momac~SONLY~L0.903046~4~bw0.500,LIVE,momac,SONLY,0.903046,4,0.5,0,36,0.5214505082127255,0.9650456091415026,0.8753564963280657
LIVE~momac~SONLY~L0.903046~5~bw0.500,LIVE,momac,SONLY,0.903046,5,0.5,0,36,0.5465366228351147,0.9662701032319334,0.8757260844403363
LIVE~momac~SONLY~L0.908909~0~bw0.500,LIVE,momac,SONLY,0.908909,0,0.5,0,36,0.4605557360909008,0.9666401447169696,0.8714608207579748
LIVE~momac~SONLY~L0.908909~1~bw0.500,LIVE,momac,SONLY,0.908909,1,0.5,0,36,0.4755307809077839,0.9657605698416317,0.8752130009716041
LIVE~momac~SONLY~L0.908909~2~bw0.500,LIVE,momac,SONLY,0.908909,2,0.5,0,36,0.48260050497138146,0.9699561541756666,0.8785609894535927
LIVE~momac~SONLY~L0.908909~3~bw0.500,LIVE,momac,SONLY,0.908909,3,0.5,0,36,0.5381378583794908,0.9692684607707527,0.8790340229636996
LIVE~momac~SONLY~L0.908909~4~bw0.500,LIVE,momac,SONLY,0.908909,4,0.5,0,36,0.47943722857755816,0.9656993175029347,0.8564969306315701
LIVE~momac~SONLY~L0.908909~5~bw0.500,LIVE,momac,SONLY,0.908909,5,0.5,0,36,0.5089420309652127,0.9654770145372985,0.8772327516564064
LIVE~momac~SONLY~L0.916612~0~bw0.500,LIVE,momac,SONLY,0.916612,0,0.5,0,36,0.45420575679802244,0.9649527928504688,0.885654688714135
LIVE~momac~SONLY~L0.916612~1~bw0.500,LIVE,momac,SONLY,0.916612,1,0.5,0,36,0.5180658803538551,0.9661228808438383,0.8783001269927825
LIVE~momac~SONLY~L0.916612~2~bw0.500,LIVE,momac,SONLY,0.916612,2,0.5,0,36,0.47247205688177324,0.9653848179072373,0.8815105427228009
LIVE~momac~SONLY~L0.916612~3~bw0.500,LIVE,momac,SONLY,0.916612,3,0.5,0,36,0.518438978947597,0.9650622454475647,0.8704368015617936
LIVE~momac~SONLY~L0.916612~4~bw0.500,LIVE,momac,SONLY,0.916612,4,0.5,0,36,0.5150042701466381,0.964462430392872,0.8685086593151969
LIVE~momac~SONLY~L0.916612~5~bw0.500,LIVE,momac,SONLY,0.916612,5,0.5,0,36,0.5043405761560906,0.9619478996662377,0.861550914334875
LIVE~momac~SONLY~L0.924462~0~bw0.500,LIVE,momac,SONLY,0.924462,0,0.5,0,36,0.48630079994812037,0.9643816421622985,0.8797506545708178
LIVE~momac~SONLY~L0.924462~1~bw0.500,LIVE,momac,SONLY,0.924462,1,0.5,0,36,0.4537023284132725,0.9672816284353183,0.8771907594173681
LIVE~momac~SONLY~L0.924462~2~bw0.500,LIVE,momac,SONLY,0.924462,2,0.5,0,36,0.4977116136478697,0.9676817587969023,0.8800506751031859
LIVE~momac~SONLY~L0.924462~3~bw0.500,LIVE,momac,SONLY,0.924462,3,0.5,0,36,0.4922158799579248,0.9673949045134691,0.881207861462085
LIVE~momac~SONLY~L0.924462~4~bw0.500,LIVE,momac,SONLY,0.924462,4,0.5,0,36,0.5077136928401127,0.9663197687480122,0.8780491830298995
LIVE~momac~SONLY~L0.924462~5~bw0.500,LIVE,momac,SONLY,0.924462,5,0.5,0,36,0.5296009312744915,0.9651008203100866,0.8829843156668123
LIVE~tpers~POOL~L0.951059~0~bw0.500,LIVE,tpers,POOL,0.951059,0,0.5,1,35,0.46077750168111414,0.9550182837224706,0.8361370436655782
LIVE~tpers~POOL~L0.951059~1~bw0.500,LIVE,tpers,POOL,0.951059,1,0.5,3,33,0.4514404743897148,0.9552468570262937,0.8039960071902162
LIVE~tpers~POOL~L0.951059~2~bw0.500,LIVE,tpers,POOL,0.951059,2,0.5,4,32,0.4722800793348603,0.9557668054741159,0.8283410652867231
LIVE~tpers~POOL~L0.951059~3~bw0.500,LIVE,tpers,POOL,0.951059,3,0.5,5,31,0.4337599444450967,0.9565635905612437,0.8286492936340886
LIVE~tpers~POOL~L0.951059~4~bw0.500,LIVE,tpers,POOL,0.951059,4,0.5,5,31,0.4109789289379522,0.9560455935312954,0.8448043859148779
LIVE~tpers~POOL~L0.951059~5~bw0.500,LIVE,tpers,POOL,0.951059,5,0.5,3,33,0.49710179618660305,0.9554547272745055,0.843547288478931
LIVE~tpers~POOL~L0.955783~0~bw0.500,LIVE,tpers,POOL,0.955783,0,0.5,5,31,0.4458249124697021,0.9571826543539268,0.8276207404012428
LIVE~tpers~POOL~L0.955783~1~bw0.500,LIVE,tpers,POOL,0.955783,1,0.5,6,30,0.4547127418532482,0.9588011657137296,0.8372925139154767
LIVE~tpers~POOL~L0.955783~2~bw0.500,LIVE,tpers,POOL,0.955783,2,0.5,10,26,0.41339166406533256,0.9598029303193092,0.8374717495438118
LIVE~tpers~POOL~L0.955783~3~bw0.500,LIVE,tpers,POOL,0.955783,3,0.5,8,28,0.3961456975650185,0.9580719216679005,0.8381809150087599
LIVE~tpers~POOL~L0.955783~4~bw0.500,LIVE,tpers,POOL,0.955783,4,0.5,4,32,0.3978205760655507,0.9592261429994855,0.8525204926439753
LIVE~tpers~POOL~L0.955783~5~bw0.500,LIVE,tpers,POOL,0.955783,5,0.5,2,34,0.44424528478721403,0.9587692576947116,0.8426419222328182
LIVE~tpers~POOL~L0.959940~0~bw0.500,LIVE,tpers,POOL,0.95994,0,0.5,5,31,0.42637520330493894,0.961943110889249,0.8362824713420662
LIVE~tpers~POOL~L0.959940~1~bw0.500,LIVE,tpers,POOL,0.95994,1,0.5,5,31,0.40706233859017016,0.9610317757814266,0.8463617032441282
LIVE~tpers~POOL~L0.959940~2~bw0.500,LIVE,tpers,POOL,0.95994,2,0.5,7,29,0.468572828876376,0.9621904477139063,0.8531946546570652
LIVE~tpers~POOL~L0.959940~3~bw0.500,LIVE,tpers,POOL,0.95994,3,0.5,7,29,0.4603666680823672,0.9638113282327573,0.8263681932741106
LIVE~tpers~POOL~L0.959940~4~bw0.500,LIVE,tpers,POOL,0.95994,4,0.5,8,28,0.4545930534583725,0.9615028926155689,0.8399952990587674
LIVE~tpers~POOL~L0.959940~5~bw0.500,LIVE,tpers,POOL,0.95994,5,0.5,4,32,0.4594311782115546,0.9617265322568443,0.8508073502574706
LIVE~tpers~POOL~L0.962694~0~bw0.500,LIVE,tpers,POOL,0.962694,0,0.5,11,25,0.3861141347787577,0.9638363432288679,0.847815022972444
LIVE~tpers~POOL~L0.962694~1~bw0.500,LIVE,tpers,POOL,0.962694,1,0.5,11,25,0.4003693521496855,0.9656554344858852,0.8452730807414198
LIVE~tpers~POOL~L0.962694~2~bw0.500,LIVE,tpers,POOL,0.962694,2,0.5,3,33,0.4790858783775923,0.963102739625593,0.8450103824456627
LIVE~tpers~POOL~L0.962694~3~bw0.500,LIVE,tpers,POOL,0.962694,3,0.5,6,30,0.3973767826384982,0.9632207590776698,0.8528637323929082
LIVE~tpers~POOL~L0.962694~4~bw0.500,LIVE,tpers,POOL,0.962694,4,0.5,5,31,0.46832318846540427,0.9635670915772034,0.8393072065380383
LIVE~tpers~POOL~L0.962694~5~bw0.500,LIVE,tpers,POOL,0.962694,5,0.5,4,32,0.45958329627033895,0.9628914301874083,0.8563322281979298
LIVE~tpers~POOL~L0.965448~0~bw0.500,LIVE,tpers,POOL,0.965448,0,0.5,6,30,0.5181989485475763,0.9661232787751545,0.8512799987677043
LIVE~tpers~POOL~L0.965448~1~bw0.500,LIVE,tpers,POOL,0.965448,1,0.5,3,33,0.44922675092356035,0.965417905831583,0.8492356335153357
LIVE~tpers~POOL~L0.965448~2~bw0.500,LIVE,tpers,POOL,0.965448,2,0.5,8,28,0.42267482647894933,0.9648889385832445,0.8474403206024254
LIVE~tpers~POOL~L0.965448~3~bw0.500,LIVE,tpers,POOL,0.965448,3,0.5,5,31,0.4223798777358343,0.9644125988458199,0.8469493698092686
LIVE~tpers~POOL~L0.965448~4~bw0.500,LIVE,tpers,POOL,0.965448,4,0.5,5,31,0.4131857201758926,0.9661771178374087,0.8488404163658017
LIVE~tpers~POOL~L0.965448~5~bw0.500,LIVE,tpers,POOL,0.965448,5,0.5,4,32,0.49960340688994315,0.9665231831000098,0.8572995874522934
