panel,k,q,book,CAGR,Sharpe,MaxDD,H1,H2,OOS_Sharpe,pub_keep4b,pub_keep4a,p4b_B_SPY,fail_B_SPY,p4b_B_LARGE,fail_B_LARGE,p4b_B_SMALL,fail_B_SMALL,p4b_B_MATCH,fail_B_MATCH,p4b_B_HALF,fail_B_HALF,p4b_B_OWN,fail_B_OWN
k80~q0.500~s109,80,0.5,CAND10,0.1075689572902178,0.7264867795535149,-0.2770064669015994,0.9041025553713788,0.587350301038169,0.6365622915280398,False,False,False,"H2,OOS,DD",False,"H1,H2,OOS,DD,CAGR",False,"H2,OOS,DD",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD",False,"H1,H2,OOS,DD,CAGR"
k80~q0.500~s109,80,0.5,CAND20,0.0981055949350595,0.7646143020435011,-0.2557281255281852,1.0179085996899842,0.5662545362895955,0.6981683681370018,False,False,False,"H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H2,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
k80~q0.500~s110,80,0.5,EWall,0.077788948050222,0.6971682667325784,-0.2879316574354197,0.8576990391791837,0.5711191570948175,0.6575484633408968,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
k80~q0.500~s110,80,0.5,CAND10,0.1052603071276612,0.7213433808073071,-0.3019053254450826,0.92913955255697,0.5651964547646704,0.638846917233081,False,False,False,"H2,OOS,DD",False,"H1,H2,OOS,DD,CAGR",False,"H2,OOS,DD",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
k80~q0.500~s110,80,0.5,CAND20,0.0806414798223111,0.6529384673446874,-0.2902378647334681,0.8652672407414743,0.4840387055073916,0.6218965383345288,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
k80~q0.500~s111,80,0.5,EWall,0.1004486878723951,0.8428339495847825,-0.257197468609405,0.9494008655665273,0.7782109358339708,0.8461606621396773,False,False,False,"H2,OOS,DD",False,"H1,H2,OOS,DD,CAGR",True,-,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
k80~q0.500~s111,80,0.5,CAND10,0.1029368511440314,0.6965761857265751,-0.2591222127157794,0.6943422952276419,0.7061742146275467,0.7461205181863848,False,False,False,"H1,H2,OOS,DD",False,"H1,H2,OOS,DD,CAGR",False,H1,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
k80~q0.500~s111,80,0.5,CAND20,0.1041010462948131,0.7863372355366548,-0.2599144897997879,0.7821003650351699,0.8003690800827522,0.8551832942856507,False,False,False,"H1,H2,OOS,DD",False,"H1,H2,OOS,DD,CAGR",False,H1,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
k80~q0.500~s112,80,0.5,EWall,0.1011225049269946,0.8287754282761308,-0.2941374537572736,1.0196205938186336,0.6980523315616082,0.7948668228031175,False,False,False,"H2,OOS,DD",False,"H1,H2,OOS,DD,CAGR",False,DD,False,"H1,H2,OOS,DD,CAGR",False,"H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
k80~q0.500~s112,80,0.5,CAND10,0.1205833662255824,0.786402606872339,-0.3197563507658749,0.7358115901172548,0.8388618243516919,0.8297666056078271,False,False,False,"H1,H2,OOS,DD",False,"H1,H2,OOS,DD,CAGR",False,"H1,DD",False,"H1,H2,OOS,DD",False,"H1,H2,OOS,DD",False,"H1,H2,OOS,DD,CAGR"
k80~q0.500~s112,80,0.5,CAND20,0.1165906608304705,0.8565648645302997,-0.3136305420924317,0.9720299555750096,0.7795695564576614,0.8548473903003677,False,False,False,"H2,OOS,DD",False,"H1,H2,OOS,DD,CAGR",False,DD,False,"H1,H2,OOS,DD",False,"H1,H2,OOS,DD",False,"H1,H2,OOS,DD,CAGR"
k80~q0.500~s113,80,0.5,EWall,0.0773990172916954,0.6928069115970371,-0.2877926362123439,0.8128480636553767,0.5968498730780213,0.6451314516046974,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
k80~q0.500~s113,80,0.5,CAND10,0.0898698786562561,0.6392481238228123,-0.2878970199904709,0.7875302770033247,0.5255869465655733,0.599538931052566,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
k80~q0.500~s113,80,0.5,CAND20,0.0813421941404697,0.6611353392830522,-0.2886685057551711,0.7291450068823392,0.6079778014035647,0.6551608989107826,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
k80~q0.500~s114,80,0.5,EWall,0.0943009177666047,0.7924407202911874,-0.259559859810898,0.9652044018723416,0.6505111714242913,0.6979029880677512,False,False,False,"H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,CAGR,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
k80~q0.500~s114,80,0.5,CAND10,0.1195007175465698,0.7671264543535367,-0.3251512160918262,0.9921036706301336,0.5776071169005865,0.6378591734621636,False,False,False,"H2,OOS,DD",False,"H1,H2,OOS,DD,CAGR",False,"H2,OOS,DD",False,"H1,H2,OOS,DD",False,"H2,OOS,DD",False,"H1,H2,OOS,DD"
k80~q0.500~s114,80,0.5,CAND20,0.1085371308438514,0.8003820082558908,-0.3030404498397624,0.9765740956351272,0.6598192099116905,0.7311435910430757,False,False,False,"H2,OOS,DD",False,"H1,H2,OOS,DD,CAGR",False,DD,False,"H1,H2,OOS,DD,CAGR",False,"H2,OOS,DD",False,"H1,H2,OOS,DD,CAGR"
k80~q0.500~s115,80,0.5,EWall,0.0931245629472432,0.824593132958091,-0.2060060399653456,0.9360223387697734,0.7348801196304592,0.8162501354813246,False,False,False,"H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,CAGR,False,"H1,H2,OOS,CAGR",False,"H1,H2,OOS,CAGR",False,"H1,H2,OOS,CAGR"
k80~q0.500~s115,80,0.5,CAND10,0.104280771776209,0.7335874195349347,-0.2419037662040842,0.8523049876440567,0.6370963530955791,0.7442598017853859,False,False,False,"H1,H2,OOS,DD",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
k80~q0.500~s115,80,0.5,CAND20,0.1055406461955179,0.8458966084548253,-0.211992189825762,0.9810011276433648,0.7332882591424708,0.8475856091620617,False,False,False,"H2,OOS,DD",False,"H1,H2,OOS,DD,CAGR",True,-,False,"H1,H2,OOS,CAGR",False,"H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
k80~q0.500~s116,80,0.5,EWall,0.0925378845043212,0.7852532637987168,-0.2121650779739503,1.076352872810998,0.5525505705850986,0.6600425722599905,False,False,False,"H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H2,OOS,CAGR",False,"H2,OOS,CAGR",False,"H2,OOS,DD,CAGR",False,"H2,OOS,CAGR"
k80~q0.500~s116,80,0.5,CAND10,0.0978377334783187,0.6755835535455519,-0.2677072926249385,0.9615782711872788,0.427097994055736,0.5197754917136181,False,False,False,"H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H2,OOS,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
k80~q0.500~s116,80,0.5,CAND20,0.1032503377896103,0.7866790997424445,-0.2212705354481593,1.059454061820004,0.5561214061437157,0.6691186728033798,False,False,False,"H2,OOS,DD",False,"H1,H2,OOS,DD,CAGR",False,"H2,OOS",False,"H2,OOS,CAGR",False,"H2,OOS,DD,CAGR",False,"H2,OOS,CAGR"
k80~q0.500~s117,80,0.5,EWall,0.0977826647297319,0.818366945204116,-0.2528123947013073,1.0468003224918836,0.6393577320861037,0.7699158937144064,False,False,False,"H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H2,CAGR",False,"H2,OOS,DD,CAGR",False,"H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
k80~q0.500~s117,80,0.5,CAND10,0.0948794102147172,0.6466966846191055,-0.2661751880084416,0.8745536863335673,0.4674681307932979,0.5443543446627748,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H2,OOS,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
k80~q0.500~s117,80,0.5,CAND20,0.0929826568512872,0.7084542140761358,-0.2576961704008906,0.9375282329053578,0.52668773199154,0.6550636691498658,False,False,False,"H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H2,OOS,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
k80~q0.500~s118,80,0.5,EWall,0.0762049316797506,0.686189118249508,-0.283497602173945,0.9028156579664512,0.5123782431675132,0.6479491748274531,False,False,False,"H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
k80~q0.500~s118,80,0.5,CAND10,0.0829364813491462,0.5995673008009736,-0.3108993879911291,0.6767465274385291,0.5399686482201672,0.6264211851403214,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
k80~q0.500~s118,80,0.5,CAND20,0.0791751017553705,0.6464957948924638,-0.2949992541734958,0.8254270462354272,0.5009596942033848,0.6506365789609008,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
k80~q0.500~s119,80,0.5,EWall,0.0876022487561367,0.7615222376331701,-0.2594909081196341,0.7724716957748125,0.7594109532973536,0.8046943146159322,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
k80~q0.500~s119,80,0.5,CAND10,0.0868431017309905,0.6148859359192929,-0.2801178319633415,0.647222039784397,0.5920603231776392,0.5761703110476449,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
k80~q0.500~s119,80,0.5,CAND20,0.1000488346590742,0.7822018855481475,-0.2648394225623156,0.68627718516826,0.8679166091187777,0.90129822610736,False,False,False,"H1,DD",False,"H1,H2,OOS,DD,CAGR",False,"H1,CAGR",False,"H1,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
k80~q0.500~s120,80,0.5,EWall,0.0709818636944765,0.6142085051075861,-0.3105007399103632,0.7803904377510283,0.4756770702151327,0.56110554918139,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
k80~q0.500~s120,80,0.5,CAND10,0.0567447777577347,0.4226702719145473,-0.3663337735389793,0.7508307412998294,0.1489698894991706,0.2314651223462226,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
k80~q0.500~s120,80,0.5,CAND20,0.0809183368035253,0.6233360731318253,-0.325380177947565,0.8239540749276373,0.4584862763451642,0.5296817972737949,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
k80~q0.500~s121,80,0.5,EWall,0.0834953004900667,0.7441803233214667,-0.2893342791728269,0.9249498802817626,0.6098430671800265,0.7041281018459465,False,False,False,"H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H2,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
k80~q0.500~s121,80,0.5,CAND10,0.1041782414399212,0.7336717151958808,-0.3060231376286813,0.9177006749432072,0.5928075115622112,0.6126747823838151,False,False,False,"H2,OOS,DD",False,"H1,H2,OOS,DD,CAGR",False,"H2,OOS,DD",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
k80~q0.500~s121,80,0.5,CAND20,0.093833239326609,0.754331802474148,-0.2956757114108352,0.859175787216432,0.6781350117887796,0.7283215682048302,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
k80~q0.500~s122,80,0.5,EWall,0.0863704031504066,0.7042244763263573,-0.3398674522166146,1.0243629920502584,0.5005180030851906,0.6014967363365151,False,False,False,"H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
k80~q0.500~s122,80,0.5,CAND10,0.117825498062964,0.7575705971294457,-0.3277096410873908,0.8068059128475595,0.7350454179406671,0.7585140591023286,False,False,False,"H1,H2,OOS,DD",False,"H1,H2,OOS,DD,CAGR",False,"H1,DD",False,"H1,H2,OOS,DD",False,"H1,H2,OOS,DD",False,"H1,H2,OOS,DD"
k80~q0.500~s122,80,0.5,CAND20,0.0974819168597065,0.7221393116418878,-0.3356417418585312,0.9303441343437854,0.5851229539378832,0.643623634248547,False,False,False,"H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
k80~q0.500~s123,80,0.5,EWall,0.1029281974895282,0.8749850343084302,-0.286209929846588,1.1126170450133803,0.6900965833528111,0.7911908233816932,False,False,False,"H2,OOS,DD",False,"H1,H2,OOS,DD,CAGR",False,DD,False,"H2,OOS,DD,CAGR",False,"H2,OOS,DD,CAGR",False,"H2,OOS,DD,CAGR"
k80~q0.500~s123,80,0.5,CAND10,0.1413167165294906,0.9098532357639664,-0.3035867701523971,0.891602684370837,0.9353229868035584,0.8604239099138815,False,False,False,"OOS,DD",False,"H1,H2,OOS,DD",False,DD,False,"H1,OOS,DD",False,"H1,OOS,DD",False,"H1,OOS,DD"
k80~q0.500~s123,80,0.5,CAND20,0.1128928967210263,0.8633054581588953,-0.2902669157065527,1.0829090140342787,0.692656196707025,0.7647941938491184,False,False,False,"H2,OOS,DD",False,"H1,H2,OOS,DD,CAGR",False,DD,False,"H2,OOS,DD,CAGR",False,"H2,OOS,DD",False,"H2,OOS,DD,CAGR"
k80~q0.500~s124,80,0.5,EWall,0.0800674474490417,0.7100924467231767,-0.2706006595788932,0.9204265637602526,0.5306380289657601,0.6259148375990798,False,False,False,"H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H2,OOS,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H2,OOS,DD,CAGR"
k80~q0.500~s124,80,0.5,CAND10,0.078145994699756,0.578107902755708,-0.301603970178842,0.8814131164376819,0.3231092272274477,0.4298008034300168,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
k80~q0.500~s124,80,0.5,CAND20,0.0813491465729889,0.6658242984025425,-0.2880174817376623,0.8383511842102076,0.520745117037422,0.5580858024914134,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
k80~q0.500~s125,80,0.5,EWall,0.0921666501075748,0.788781846489163,-0.2935459892731719,0.9432467798813629,0.6670366730472721,0.7502767222525355,False,False,False,"H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
k80~q0.500~s125,80,0.5,CAND10,0.1066904005018576,0.7119376213044228,-0.3269723198323208,0.7044788311204648,0.7241537279123286,0.7290124433026308,False,False,False,"H1,H2,OOS,DD",False,"H1,H2,OOS,DD,CAGR",False,"H1,DD",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD",False,"H1,H2,OOS,DD,CAGR"
k80~q0.500~s125,80,0.5,CAND20,0.1093103049028532,0.8248546701200077,-0.2929156424527683,0.8691367193619918,0.7947644436813561,0.8626628347120399,False,False,False,"H1,H2,OOS,DD",False,"H1,H2,OOS,DD,CAGR",False,DD,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD",False,"H1,H2,OOS,DD,CAGR"
k80~q0.500~s126,80,0.5,EWall,0.1054807149349046,0.8803223505541906,-0.2251535534642181,1.035219636400662,0.7637113549363219,0.8506571287738759,False,False,False,"H2,OOS,DD",False,"H1,H2,OOS,DD,CAGR",True,-,False,"H2,OOS,DD,CAGR",False,"H2,OOS,DD,CAGR",False,"H2,CAGR"
k80~q0.500~s126,80,0.5,CAND10,0.098986571759287,0.6784350831038873,-0.2588647096811816,0.6678798065974649,0.6917460905127999,0.7093994402680764,False,False,False,"H1,H2,OOS,DD",False,"H1,H2,OOS,DD,CAGR",False,"H1,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
k80~q0.500~s126,80,0.5,CAND20,0.1100417741236259,0.8301059148208528,-0.2218354552861042,0.8952607988637418,0.783361914791486,0.8405262214489428,False,False,False,"H2,OOS,DD",False,"H1,H2,OOS,DD,CAGR",True,-,False,"H1,H2,OOS,CAGR",False,"H1,H2,OOS,DD",False,"H1,H2"
k80~q0.500~s127,80,0.5,EWall,0.0824855204928909,0.7251011720431553,-0.2523618388115332,0.8921242157742681,0.6009038470759928,0.6694800188988024,False,False,False,"H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H2,OOS,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
k80~q0.500~s127,80,0.5,CAND10,0.1021183424609211,0.7185342030300853,-0.2533239237756762,0.7643246759189488,0.6877961397444676,0.7156990523781936,False,False,False,"H1,H2,OOS,DD",False,"H1,H2,OOS,DD,CAGR",False,H1,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
k80~q0.500~s127,80,0.5,CAND20,0.087297053019453,0.6992581097350654,-0.2485214037926806,0.7825079266017253,0.6351849109084566,0.7120146761009377,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
k80~q0.500~s128,80,0.5,EWall,0.090546173530644,0.770070632521923,-0.270460186365503,1.0101615917996412,0.5721105123092387,0.664923972454863,False,False,False,"H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H2,OOS,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H2,OOS,DD,CAGR",False,"H2,OOS,DD,CAGR"
k80~q0.500~s128,80,0.5,CAND10,0.1141127978941256,0.7546288776853655,-0.2808009972734505,0.9115587591837964,0.624461336462948,0.6567976708692675,False,False,False,"H2,OOS,DD",False,"H1,H2,OOS,DD,CAGR",False,"H2,OOS,DD",False,"H1,H2,OOS,DD",False,"H1,H2,OOS,DD",False,"H1,H2,OOS,DD"
k80~q0.500~s128,80,0.5,CAND20,0.1030017143157124,0.780381701110113,-0.2737327289554629,1.048590005769753,0.5502817702938546,0.6624868952362984,False,False,False,"H2,OOS,DD",False,"H1,H2,OOS,DD,CAGR",False,"H2,OOS,DD",False,"H2,OOS,DD,CAGR",False,"H2,OOS,DD,CAGR",False,"H2,OOS,DD,CAGR"
k80~q0.500~s129,80,0.5,EWall,0.0785301064655821,0.6520203198293113,-0.3171530725064301,0.7879184566577395,0.5728542569082704,0.6261063972018462,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
k80~q0.500~s129,80,0.5,CAND10,0.1054159397812641,0.6921442564784339,-0.3384321059380801,0.7365868377779937,0.6699003891797009,0.6661172772673613,False,False,False,"H1,H2,OOS,DD",False,"H1,H2,OOS,DD,CAGR",False,"H1,OOS,DD",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
k80~q0.500~s129,80,0.5,CAND20,0.0925956294223973,0.6934243536985786,-0.3258243298358053,0.7362229655097065,0.6766741530999426,0.7273109929957373,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
k80~q0.500~s130,80,0.5,EWall,0.089615092333092,0.7951340064343659,-0.2831077706861944,0.9463594903249986,0.6772578387169895,0.746681214602335,False,False,False,"H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
k80~q0.500~s130,80,0.5,CAND10,0.088107056429195,0.6370431903451542,-0.2816294787954493,0.6435898773094338,0.6365606964438926,0.6027244527455485,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
k80~q0.500~s130,80,0.5,CAND20,0.0868185982663563,0.7118170663197513,-0.2850042407297083,0.7477224283590121,0.6863559676404567,0.6950315454840262,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
k80~q0.500~s131,80,0.5,EWall,0.0835012817755125,0.7310386371371105,-0.2179759969798225,0.7610527762794904,0.7062257680138629,0.7360577704125016,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,CAGR",False,"H1,H2,OOS,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,CAGR"
k80~q0.500~s131,80,0.5,CAND10,0.0769141946217262,0.5374987268281102,-0.2523885529089117,0.483542809035321,0.5865251789182716,0.5878697582094541,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
k80~q0.500~s131,80,0.5,CAND20,0.0920236351140131,0.7092067967735457,-0.2287411840884515,0.7253319351414411,0.6968645731052863,0.7245774536810824,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
k80~q0.500~s132,80,0.5,EWall,0.0847009434283521,0.6858453817043002,-0.294139064306591,0.7487370755973659,0.6468754915299462,0.6670369663177047,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
k80~q0.500~s132,80,0.5,CAND10,0.0968379661045681,0.6262772901663123,-0.3117028459983153,0.6224186819954547,0.6382413154672155,0.6636885335713656,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
k80~q0.500~s132,80,0.5,CAND20,0.1027956759198378,0.7348332257528403,-0.2967599955837509,0.6972913368950509,0.7741535624592333,0.8296777540995312,False,False,False,"H1,H2,OOS,DD",False,"H1,H2,OOS,DD,CAGR",False,"H1,DD",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
k80~q0.500~s133,80,0.5,EWall,0.0900436503296626,0.7286861025079076,-0.3838369759551998,0.948231206450398,0.5799620997890372,0.6567574846335101,False,False,False,"H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H2,OOS,DD,CAGR"
