book,tiling,L,L_months,is_full,null,n_blocks,inside_share
R1,OVERLAP21,1008,48.0,False,BOOTSTRAP,24,1.0
R1,OVERLAP21,1008,48.0,False,PERM,24,1.0
R1,OVERLAP21,1260,60.0,False,ANALYTIC,24,1.0
R1,OVERLAP21,1260,60.0,False,BOOTSTRAP,24,0.9583333333333334
R1,OVERLAP21,1260,60.0,False,PERM,24,1.0
R1,OVERLAP21,1512,72.0,False,ANALYTIC,24,1.0
R1,OVERLAP21,1512,72.0,False,BOOTSTRAP,24,1.0
R1,OVERLAP21,1512,72.0,False,PERM,24,1.0
R1,OVERLAP21,2016,96.0,False,ANALYTIC,24,1.0
R1,OVERLAP21,2016,96.0,False,BOOTSTRAP,24,0.8333333333333334
R1,OVERLAP21,2016,96.0,False,PERM,24,1.0
R1,OVERLAP21,2520,120.0,False,ANALYTIC,24,0.875
R1,OVERLAP21,2520,120.0,False,BOOTSTRAP,24,0.6666666666666666
R1,OVERLAP21,2520,120.0,False,PERM,24,1.0
R1,OVERLAP21,3024,144.0,False,ANALYTIC,24,0.875
R1,OVERLAP21,3024,144.0,False,BOOTSTRAP,24,0.5
R1,OVERLAP21,3024,144.0,False,PERM,24,1.0
R1,OVERLAP21,3780,180.0,False,ANALYTIC,24,1.0
R1,OVERLAP21,3780,180.0,False,BOOTSTRAP,24,0.08333333333333333
R1,OVERLAP21,3780,180.0,False,PERM,24,1.0
R1,OVERLAP21,4443,211.6,True,ANALYTIC,1,1.0
R1,OVERLAP21,4443,211.6,True,BOOTSTRAP,1,0.0
R1,OVERLAP21,4443,211.6,True,PERM,1,1.0
R2,DISJOINT,126,6.0,False,ANALYTIC,24,1.0
R2,DISJOINT,126,6.0,False,BOOTSTRAP,24,0.9583333333333334
R2,DISJOINT,126,6.0,False,PERM,24,1.0
R2,DISJOINT,189,9.0,False,ANALYTIC,23,1.0
R2,DISJOINT,189,9.0,False,BOOTSTRAP,23,1.0
R2,DISJOINT,189,9.0,False,PERM,23,1.0
R2,DISJOINT,252,12.0,False,ANALYTIC,17,1.0
R2,DISJOINT,252,12.0,False,BOOTSTRAP,17,0.9411764705882353
R2,DISJOINT,252,12.0,False,PERM,17,1.0
R2,DISJOINT,315,15.0,False,ANALYTIC,14,1.0
R2,DISJOINT,315,15.0,False,BOOTSTRAP,14,0.9285714285714286
R2,DISJOINT,315,15.0,False,PERM,14,1.0
R2,DISJOINT,378,18.0,False,ANALYTIC,11,1.0
R2,DISJOINT,378,18.0,False,BOOTSTRAP,11,0.9090909090909091
R2,DISJOINT,378,18.0,False,PERM,11,1.0
R2,DISJOINT,504,24.0,False,ANALYTIC,8,1.0
R2,DISJOINT,504,24.0,False,BOOTSTRAP,8,0.875
R2,DISJOINT,504,24.0,False,PERM,8,1.0
R2,DISJOINT,630,30.0,False,ANALYTIC,7,1.0
R2,DISJOINT,630,30.0,False,BOOTSTRAP,7,0.8571428571428571
R2,DISJOINT,630,30.0,False,PERM,7,1.0
R2,DISJOINT,756,36.0,False,ANALYTIC,5,1.0
R2,DISJOINT,756,36.0,False,BOOTSTRAP,5,1.0
R2,DISJOINT,756,36.0,False,PERM,5,1.0
R2,DISJOINT,1008,48.0,False,ANALYTIC,4,1.0
R2,DISJOINT,1008,48.0,False,BOOTSTRAP,4,1.0
R2,DISJOINT,1008,48.0,False,PERM,4,1.0
R2,DISJOINT,1260,60.0,False,ANALYTIC,3,1.0
R2,DISJOINT,1260,60.0,False,BOOTSTRAP,3,1.0
R2,DISJOINT,1260,60.0,False,PERM,3,1.0
R2,DISJOINT,1512,72.0,False,ANALYTIC,2,1.0
R2,DISJOINT,1512,72.0,False,BOOTSTRAP,2,1.0
R2,DISJOINT,1512,72.0,False,PERM,2,1.0
R2,DISJOINT,2016,96.0,False,ANALYTIC,2,1.0
R2,DISJOINT,2016,96.0,False,BOOTSTRAP,2,1.0
R2,DISJOINT,2016,96.0,False,PERM,2,1.0
R2,DISJOINT,2520,120.0,False,ANALYTIC,1,1.0
R2,DISJOINT,2520,120.0,False,BOOTSTRAP,1,1.0
R2,DISJOINT,2520,120.0,False,PERM,1,1.0
R2,DISJOINT,3024,144.0,False,ANALYTIC,1,1.0
R2,DISJOINT,3024,144.0,False,BOOTSTRAP,1,1.0
R2,DISJOINT,3024,144.0,False,PERM,1,1.0
R2,DISJOINT,3780,180.0,False,ANALYTIC,1,1.0
R2,DISJOINT,3780,180.0,False,BOOTSTRAP,1,1.0
R2,DISJOINT,3780,180.0,False,PERM,1,1.0
R2,DISJOINT,4443,211.6,True,ANALYTIC,1,1.0
R2,DISJOINT,4443,211.6,True,BOOTSTRAP,1,1.0
R2,DISJOINT,4443,211.6,True,PERM,1,1.0
R2,OVERLAP21,126,6.0,False,ANALYTIC,24,1.0
R2,OVERLAP21,126,6.0,False,BOOTSTRAP,24,0.9166666666666666
R2,OVERLAP21,126,6.0,False,PERM,24,1.0
R2,OVERLAP21,189,9.0,False,ANALYTIC,24,1.0
R2,OVERLAP21,189,9.0,False,BOOTSTRAP,24,1.0
R2,OVERLAP21,189,9.0,False,PERM,24,1.0
R2,OVERLAP21,252,12.0,False,ANALYTIC,24,0.9583333333333334
R2,OVERLAP21,252,12.0,False,BOOTSTRAP,24,0.875
R2,OVERLAP21,252,12.0,False,PERM,24,1.0
R2,OVERLAP21,315,15.0,False,ANALYTIC,24,1.0
R2,OVERLAP21,315,15.0,False,BOOTSTRAP,24,1.0
R2,OVERLAP21,315,15.0,False,PERM,24,1.0
R2,OVERLAP21,378,18.0,False,ANALYTIC,24,1.0
R2,OVERLAP21,378,18.0,False,BOOTSTRAP,24,0.9583333333333334
R2,OVERLAP21,378,18.0,False,PERM,24,1.0
R2,OVERLAP21,504,24.0,False,ANALYTIC,24,0.9583333333333334
R2,OVERLAP21,504,24.0,False,BOOTSTRAP,24,0.875
R2,OVERLAP21,504,24.0,False,PERM,24,1.0
R2,OVERLAP21,630,30.0,False,ANALYTIC,24,0.9583333333333334
R2,OVERLAP21,630,30.0,False,BOOTSTRAP,24,0.9583333333333334
R2,OVERLAP21,630,30.0,False,PERM,24,1.0
R2,OVERLAP21,756,36.0,False,ANALYTIC,24,1.0
R2,OVERLAP21,756,36.0,False,BOOTSTRAP,24,0.9166666666666666
R2,OVERLAP21,756,36.0,False,PERM,24,1.0
R2,OVERLAP21,1008,48.0,False,ANALYTIC,24,1.0
R2,OVERLAP21,1008,48.0,False,BOOTSTRAP,24,1.0
R2,OVERLAP21,1008,48.0,False,PERM,24,1.0
R2,OVERLAP21,1260,60.0,False,ANALYTIC,24,1.0
R2,OVERLAP21,1260,60.0,False,BOOTSTRAP,24,0.9166666666666666
R2,OVERLAP21,1260,60.0,False,PERM,24,1.0
R2,OVERLAP21,1512,72.0,False,ANALYTIC,24,1.0
R2,OVERLAP21,1512,72.0,False,BOOTSTRAP,24,0.8333333333333334
R2,OVERLAP21,1512,72.0,False,PERM,24,1.0
R2,OVERLAP21,2016,96.0,False,ANALYTIC,24,1.0
R2,OVERLAP21,2016,96.0,False,BOOTSTRAP,24,0.9583333333333334
R2,OVERLAP21,2016,96.0,False,PERM,24,1.0
R2,OVERLAP21,2520,120.0,False,ANALYTIC,24,0.9583333333333334
R2,OVERLAP21,2520,120.0,False,BOOTSTRAP,24,0.875
R2,OVERLAP21,2520,120.0,False,PERM,24,1.0
R2,OVERLAP21,3024,144.0,False,ANALYTIC,24,1.0
R2,OVERLAP21,3024,144.0,False,BOOTSTRAP,24,0.8333333333333334
R2,OVERLAP21,3024,144.0,False,PERM,24,1.0
R2,OVERLAP21,3780,180.0,False,ANALYTIC,24,1.0
R2,OVERLAP21,3780,180.0,False,BOOTSTRAP,24,0.7916666666666666
R2,OVERLAP21,3780,180.0,False,PERM,24,1.0
R2,OVERLAP21,4443,211.6,True,ANALYTIC,1,1.0
R2,OVERLAP21,4443,211.6,True,BOOTSTRAP,1,1.0
R2,OVERLAP21,4443,211.6,True,PERM,1,1.0
R3,DISJOINT,126,6.0,False,ANALYTIC,24,1.0
R3,DISJOINT,126,6.0,False,BOOTSTRAP,24,0.8333333333333334
R3,DISJOINT,126,6.0,False,PERM,24,1.0
R3,DISJOINT,189,9.0,False,ANALYTIC,23,1.0
R3,DISJOINT,189,9.0,False,BOOTSTRAP,23,1.0
R3,DISJOINT,189,9.0,False,PERM,23,1.0
R3,DISJOINT,252,12.0,False,ANALYTIC,17,1.0
R3,DISJOINT,252,12.0,False,BOOTSTRAP,17,0.9411764705882353
R3,DISJOINT,252,12.0,False,PERM,17,1.0
R3,DISJOINT,315,15.0,False,ANALYTIC,14,1.0
R3,DISJOINT,315,15.0,False,BOOTSTRAP,14,1.0
R3,DISJOINT,315,15.0,False,PERM,14,1.0
R3,DISJOINT,378,18.0,False,ANALYTIC,11,0.9090909090909091
R3,DISJOINT,378,18.0,False,BOOTSTRAP,11,0.9090909090909091
R3,DISJOINT,378,18.0,False,PERM,11,1.0
R3,DISJOINT,504,24.0,False,ANALYTIC,8,1.0
R3,DISJOINT,504,24.0,False,BOOTSTRAP,8,0.875
R3,DISJOINT,504,24.0,False,PERM,8,1.0
R3,DISJOINT,630,30.0,False,ANALYTIC,7,1.0
R3,DISJOINT,630,30.0,False,BOOTSTRAP,7,1.0
R3,DISJOINT,630,30.0,False,PERM,7,1.0
R3,DISJOINT,756,36.0,False,ANALYTIC,5,1.0
R3,DISJOINT,756,36.0,False,BOOTSTRAP,5,0.8
R3,DISJOINT,756,36.0,False,PERM,5,1.0
R3,DISJOINT,1008,48.0,False,ANALYTIC,4,0.75
R3,DISJOINT,1008,48.0,False,BOOTSTRAP,4,0.75
R3,DISJOINT,1008,48.0,False,PERM,4,1.0
R3,DISJOINT,1260,60.0,False,ANALYTIC,3,0.6666666666666666
R3,DISJOINT,1260,60.0,False,BOOTSTRAP,3,0.3333333333333333
R3,DISJOINT,1260,60.0,False,PERM,3,1.0
R3,DISJOINT,1512,72.0,False,ANALYTIC,2,0.5
R3,DISJOINT,1512,72.0,False,BOOTSTRAP,2,0.5
R3,DISJOINT,1512,72.0,False,PERM,2,1.0
R3,DISJOINT,2016,96.0,False,ANALYTIC,2,0.0
R3,DISJOINT,2016,96.0,False,BOOTSTRAP,2,0.0
R3,DISJOINT,2016,96.0,False,PERM,2,1.0
R3,DISJOINT,2520,120.0,False,ANALYTIC,1,0.0
R3,DISJOINT,2520,120.0,False,BOOTSTRAP,1,0.0
R3,DISJOINT,2520,120.0,False,PERM,1,0.0
R3,DISJOINT,3024,144.0,False,ANALYTIC,1,0.0
R3,DISJOINT,3024,144.0,False,BOOTSTRAP,1,0.0
R3,DISJOINT,3024,144.0,False,PERM,1,0.0
R3,DISJOINT,3780,180.0,False,ANALYTIC,1,0.0
R3,DISJOINT,3780,180.0,False,BOOTSTRAP,1,0.0
R3,DISJOINT,3780,180.0,False,PERM,1,0.0
R3,DISJOINT,4443,211.6,True,ANALYTIC,1,0.0
R3,DISJOINT,4443,211.6,True,BOOTSTRAP,1,0.0
R3,DISJOINT,4443,211.6,True,PERM,1,0.0
R3,OVERLAP21,126,6.0,False,ANALYTIC,24,1.0
R3,OVERLAP21,126,6.0,False,BOOTSTRAP,24,0.875
R3,OVERLAP21,126,6.0,False,PERM,24,1.0
R3,OVERLAP21,189,9.0,False,ANALYTIC,24,0.9583333333333334
R3,OVERLAP21,189,9.0,False,BOOTSTRAP,24,0.9583333333333334
R3,OVERLAP21,189,9.0,False,PERM,24,1.0
R3,OVERLAP21,252,12.0,False,ANALYTIC,24,0.9583333333333334
R3,OVERLAP21,252,12.0,False,BOOTSTRAP,24,0.9583333333333334
R3,OVERLAP21,252,12.0,False,PERM,24,1.0
R3,OVERLAP21,315,15.0,False,ANALYTIC,24,1.0
R3,OVERLAP21,315,15.0,False,BOOTSTRAP,24,1.0
R3,OVERLAP21,315,15.0,False,PERM,24,1.0
R3,OVERLAP21,378,18.0,False,ANALYTIC,24,1.0
R3,OVERLAP21,378,18.0,False,BOOTSTRAP,24,0.9166666666666666
R3,OVERLAP21,378,18.0,False,PERM,24,1.0
R3,OVERLAP21,504,24.0,False,ANALYTIC,24,0.9583333333333334
R3,OVERLAP21,504,24.0,False,BOOTSTRAP,24,0.8333333333333334
R3,OVERLAP21,504,24.0,False,PERM,24,1.0
R3,OVERLAP21,630,30.0,False,ANALYTIC,24,0.9583333333333334
R3,OVERLAP21,630,30.0,False,BOOTSTRAP,24,0.8333333333333334
R3,OVERLAP21,630,30.0,False,PERM,24,0.9583333333333334
R3,OVERLAP21,756,36.0,False,ANALYTIC,24,0.9166666666666666
R3,OVERLAP21,756,36.0,False,BOOTSTRAP,24,0.875
R3,OVERLAP21,756,36.0,False,PERM,24,0.9583333333333334
R3,OVERLAP21,1008,48.0,False,ANALYTIC,24,0.7916666666666666
R3,OVERLAP21,1008,48.0,False,BOOTSTRAP,24,0.6666666666666666
R3,OVERLAP21,1008,48.0,False,PERM,24,1.0
R3,OVERLAP21,1260,60.0,False,ANALYTIC,24,0.4166666666666667
R3,OVERLAP21,1260,60.0,False,BOOTSTRAP,24,0.3333333333333333
R3,OVERLAP21,1260,60.0,False,PERM,24,1.0
R3,OVERLAP21,1512,72.0,False,ANALYTIC,24,0.4166666666666667
R3,OVERLAP21,1512,72.0,False,BOOTSTRAP,24,0.375
R3,OVERLAP21,1512,72.0,False,PERM,24,1.0
R3,OVERLAP21,2016,96.0,False,ANALYTIC,24,0.25
R3,OVERLAP21,2016,96.0,False,BOOTSTRAP,24,0.125
R3,OVERLAP21,2016,96.0,False,PERM,24,0.9166666666666666
R3,OVERLAP21,2520,120.0,False,ANALYTIC,24,0.16666666666666666
R3,OVERLAP21,2520,120.0,False,BOOTSTRAP,24,0.0
R3,OVERLAP21,2520,120.0,False,PERM,24,0.875
R3,OVERLAP21,3024,144.0,False,ANALYTIC,24,0.0
R3,OVERLAP21,3024,144.0,False,BOOTSTRAP,24,0.0
R3,OVERLAP21,3024,144.0,False,PERM,24,0.7083333333333334
R3,OVERLAP21,3780,180.0,False,ANALYTIC,24,0.0
R3,OVERLAP21,3780,180.0,False,BOOTSTRAP,24,0.0
R3,OVERLAP21,3780,180.0,False,PERM,24,0.125
R3,OVERLAP21,4443,211.6,True,ANALYTIC,1,0.0
R3,OVERLAP21,4443,211.6,True,BOOTSTRAP,1,0.0
R3,OVERLAP21,4443,211.6,True,PERM,1,0.0
R4,DISJOINT,126,6.0,False,ANALYTIC,24,1.0
R4,DISJOINT,126,6.0,False,BOOTSTRAP,24,0.875
R4,DISJOINT,126,6.0,False,PERM,24,1.0
R4,DISJOINT,189,9.0,False,ANALYTIC,23,1.0
R4,DISJOINT,189,9.0,False,BOOTSTRAP,23,1.0
R4,DISJOINT,189,9.0,False,PERM,23,0.9565217391304348
R4,DISJOINT,252,12.0,False,ANALYTIC,17,1.0
R4,DISJOINT,252,12.0,False,BOOTSTRAP,17,0.8823529411764706
R4,DISJOINT,252,12.0,False,PERM,17,0.8823529411764706
R4,DISJOINT,315,15.0,False,ANALYTIC,14,1.0
R4,DISJOINT,315,15.0,False,BOOTSTRAP,14,1.0
R4,DISJOINT,315,15.0,False,PERM,14,1.0
R4,DISJOINT,378,18.0,False,ANALYTIC,11,1.0
R4,DISJOINT,378,18.0,False,BOOTSTRAP,11,1.0
R4,DISJOINT,378,18.0,False,PERM,11,1.0
R4,DISJOINT,504,24.0,False,ANALYTIC,8,1.0
R4,DISJOINT,504,24.0,False,BOOTSTRAP,8,0.875
R4,DISJOINT,504,24.0,False,PERM,8,0.875
R4,DISJOINT,630,30.0,False,ANALYTIC,7,1.0
R4,DISJOINT,630,30.0,False,BOOTSTRAP,7,1.0
R4,DISJOINT,630,30.0,False,PERM,7,1.0
R4,DISJOINT,756,36.0,False,ANALYTIC,5,1.0
R4,DISJOINT,756,36.0,False,BOOTSTRAP,5,0.8
R4,DISJOINT,756,36.0,False,PERM,5,0.8
R4,DISJOINT,1008,48.0,False,ANALYTIC,4,1.0
R4,DISJOINT,1008,48.0,False,BOOTSTRAP,4,1.0
R4,DISJOINT,1008,48.0,False,PERM,4,1.0
R4,DISJOINT,1260,60.0,False,ANALYTIC,3,1.0
R4,DISJOINT,1260,60.0,False,BOOTSTRAP,3,1.0
R4,DISJOINT,1260,60.0,False,PERM,3,1.0
R4,DISJOINT,1512,72.0,False,ANALYTIC,2,1.0
R4,DISJOINT,1512,72.0,False,BOOTSTRAP,2,0.5
R4,DISJOINT,1512,72.0,False,PERM,2,1.0
R4,DISJOINT,2016,96.0,False,ANALYTIC,2,1.0
R4,DISJOINT,2016,96.0,False,BOOTSTRAP,2,1.0
R4,DISJOINT,2016,96.0,False,PERM,2,1.0
R4,DISJOINT,2520,120.0,False,ANALYTIC,1,1.0
R4,DISJOINT,2520,120.0,False,BOOTSTRAP,1,0.0
R4,DISJOINT,2520,120.0,False,PERM,1,0.0
R4,DISJOINT,3024,144.0,False,ANALYTIC,1,1.0
R4,DISJOINT,3024,144.0,False,BOOTSTRAP,1,0.0
R4,DISJOINT,3024,144.0,False,PERM,1,1.0
R4,DISJOINT,3780,180.0,False,ANALYTIC,1,1.0
R4,DISJOINT,3780,180.0,False,BOOTSTRAP,1,1.0
R4,DISJOINT,3780,180.0,False,PERM,1,1.0
R4,DISJOINT,4443,211.6,True,ANALYTIC,1,1.0
R4,DISJOINT,4443,211.6,True,BOOTSTRAP,1,1.0
R4,DISJOINT,4443,211.6,True,PERM,1,1.0
R4,OVERLAP21,126,6.0,False,ANALYTIC,24,0.9583333333333334
R4,OVERLAP21,126,6.0,False,BOOTSTRAP,24,1.0
R4,OVERLAP21,126,6.0,False,PERM,24,1.0
R4,OVERLAP21,189,9.0,False,ANALYTIC,24,1.0
R4,OVERLAP21,189,9.0,False,BOOTSTRAP,24,1.0
R4,OVERLAP21,189,9.0,False,PERM,24,1.0
R4,OVERLAP21,252,12.0,False,ANALYTIC,24,1.0
R4,OVERLAP21,252,12.0,False,BOOTSTRAP,24,1.0
R4,OVERLAP21,252,12.0,False,PERM,24,0.9583333333333334
R4,OVERLAP21,315,15.0,False,ANALYTIC,24,1.0
R4,OVERLAP21,315,15.0,False,BOOTSTRAP,24,0.9583333333333334
R4,OVERLAP21,315,15.0,False,PERM,24,0.9583333333333334
R4,OVERLAP21,378,18.0,False,ANALYTIC,24,1.0
R4,OVERLAP21,378,18.0,False,BOOTSTRAP,24,0.9583333333333334
R4,OVERLAP21,378,18.0,False,PERM,24,0.9583333333333334
R4,OVERLAP21,504,24.0,False,ANALYTIC,24,1.0
R4,OVERLAP21,504,24.0,False,BOOTSTRAP,24,1.0
R4,OVERLAP21,504,24.0,False,PERM,24,1.0
R4,OVERLAP21,630,30.0,False,ANALYTIC,24,0.9583333333333334
R4,OVERLAP21,630,30.0,False,BOOTSTRAP,24,0.8333333333333334
R4,OVERLAP21,630,30.0,False,PERM,24,0.875
R4,OVERLAP21,756,36.0,False,ANALYTIC,24,0.9583333333333334
R4,OVERLAP21,756,36.0,False,BOOTSTRAP,24,0.875
R4,OVERLAP21,756,36.0,False,PERM,24,0.875
R4,OVERLAP21,1008,48.0,False,ANALYTIC,24,0.875
R4,OVERLAP21,1008,48.0,False,BOOTSTRAP,24,0.8333333333333334
R4,OVERLAP21,1008,48.0,False,PERM,24,0.875
R4,OVERLAP21,1260,60.0,False,ANALYTIC,24,0.9583333333333334
R4,OVERLAP21,1260,60.0,False,BOOTSTRAP,24,0.9166666666666666
R4,OVERLAP21,1260,60.0,False,PERM,24,1.0
R4,OVERLAP21,1512,72.0,False,ANALYTIC,24,0.9166666666666666
R4,OVERLAP21,1512,72.0,False,BOOTSTRAP,24,0.875
R4,OVERLAP21,1512,72.0,False,PERM,24,0.9166666666666666
R4,OVERLAP21,2016,96.0,False,ANALYTIC,24,0.9583333333333334
R4,OVERLAP21,2016,96.0,False,BOOTSTRAP,24,0.875
R4,OVERLAP21,2016,96.0,False,PERM,24,1.0
R4,OVERLAP21,2520,120.0,False,ANALYTIC,24,1.0
R4,OVERLAP21,2520,120.0,False,BOOTSTRAP,24,0.9166666666666666
R4,OVERLAP21,2520,120.0,False,PERM,24,1.0
R4,OVERLAP21,3024,144.0,False,ANALYTIC,24,1.0
R4,OVERLAP21,3024,144.0,False,BOOTSTRAP,24,0.9166666666666666
R4,OVERLAP21,3024,144.0,False,PERM,24,1.0
R4,OVERLAP21,3780,180.0,False,ANALYTIC,24,1.0
R4,OVERLAP21,3780,180.0,False,BOOTSTRAP,24,0.75
R4,OVERLAP21,3780,180.0,False,PERM,24,1.0
R4,OVERLAP21,4443,211.6,True,ANALYTIC,1,1.0
R4,OVERLAP21,4443,211.6,True,BOOTSTRAP,1,1.0
R4,OVERLAP21,4443,211.6,True,PERM,1,1.0
LIVE,DISJOINT,126,6.0,False,ANALYTIC,24,1.0
LIVE,DISJOINT,126,6.0,False,BOOTSTRAP,24,0.9583333333333334
LIVE,DISJOINT,126,6.0,False,PERM,24,1.0
LIVE,DISJOINT,189,9.0,False,ANALYTIC,23,1.0
LIVE,DISJOINT,189,9.0,False,BOOTSTRAP,23,1.0
LIVE,DISJOINT,189,9.0,False,PERM,23,1.0
LIVE,DISJOINT,252,12.0,False,ANALYTIC,17,1.0
LIVE,DISJOINT,252,12.0,False,BOOTSTRAP,17,1.0
LIVE,DISJOINT,252,12.0,False,PERM,17,1.0
LIVE,DISJOINT,315,15.0,False,ANALYTIC,14,1.0
LIVE,DISJOINT,315,15.0,False,BOOTSTRAP,14,1.0
LIVE,DISJOINT,315,15.0,False,PERM,14,1.0
LIVE,DISJOINT,378,18.0,False,ANALYTIC,11,1.0
LIVE,DISJOINT,378,18.0,False,BOOTSTRAP,11,1.0
LIVE,DISJOINT,378,18.0,False,PERM,11,1.0
LIVE,DISJOINT,504,24.0,False,ANALYTIC,8,1.0
LIVE,DISJOINT,504,24.0,False,BOOTSTRAP,8,1.0
LIVE,DISJOINT,504,24.0,False,PERM,8,1.0
LIVE,DISJOINT,630,30.0,False,ANALYTIC,7,1.0
LIVE,DISJOINT,630,30.0,False,BOOTSTRAP,7,1.0
LIVE,DISJOINT,630,30.0,False,PERM,7,1.0
LIVE,DISJOINT,756,36.0,False,ANALYTIC,5,1.0
LIVE,DISJOINT,756,36.0,False,BOOTSTRAP,5,0.8
LIVE,DISJOINT,756,36.0,False,PERM,5,1.0
LIVE,DISJOINT,1008,48.0,False,ANALYTIC,4,1.0
LIVE,DISJOINT,1008,48.0,False,BOOTSTRAP,4,1.0
LIVE,DISJOINT,1008,48.0,False,PERM,4,1.0
LIVE,DISJOINT,1260,60.0,False,ANALYTIC,3,1.0
LIVE,DISJOINT,1260,60.0,False,BOOTSTRAP,3,1.0
LIVE,DISJOINT,1260,60.0,False,PERM,3,1.0
LIVE,DISJOINT,1512,72.0,False,ANALYTIC,2,1.0
LIVE,DISJOINT,1512,72.0,False,BOOTSTRAP,2,1.0
LIVE,DISJOINT,1512,72.0,False,PERM,2,1.0
LIVE,DISJOINT,2016,96.0,False,ANALYTIC,2,1.0
LIVE,DISJOINT,2016,96.0,False,BOOTSTRAP,2,0.5
LIVE,DISJOINT,2016,96.0,False,PERM,2,1.0
LIVE,DISJOINT,2520,120.0,False,ANALYTIC,1,1.0
LIVE,DISJOINT,2520,120.0,False,BOOTSTRAP,1,1.0
LIVE,DISJOINT,2520,120.0,False,PERM,1,1.0
LIVE,DISJOINT,3024,144.0,False,ANALYTIC,1,1.0
LIVE,DISJOINT,3024,144.0,False,BOOTSTRAP,1,1.0
LIVE,DISJOINT,3024,144.0,False,PERM,1,1.0
LIVE,DISJOINT,3780,180.0,False,ANALYTIC,1,1.0
LIVE,DISJOINT,3780,180.0,False,BOOTSTRAP,1,0.0
LIVE,DISJOINT,3780,180.0,False,PERM,1,1.0
LIVE,DISJOINT,4443,211.6,True,ANALYTIC,1,0.0
LIVE,DISJOINT,4443,211.6,True,BOOTSTRAP,1,0.0
LIVE,DISJOINT,4443,211.6,True,PERM,1,1.0
LIVE,OVERLAP21,126,6.0,False,ANALYTIC,24,1.0
LIVE,OVERLAP21,126,6.0,False,BOOTSTRAP,24,0.9583333333333334
LIVE,OVERLAP21,126,6.0,False,PERM,24,1.0
LIVE,OVERLAP21,189,9.0,False,ANALYTIC,24,1.0
LIVE,OVERLAP21,189,9.0,False,BOOTSTRAP,24,1.0
LIVE,OVERLAP21,189,9.0,False,PERM,24,1.0
LIVE,OVERLAP21,252,12.0,False,ANALYTIC,24,1.0
LIVE,OVERLAP21,252,12.0,False,BOOTSTRAP,24,1.0
LIVE,OVERLAP21,252,12.0,False,PERM,24,1.0
LIVE,OVERLAP21,315,15.0,False,ANALYTIC,24,1.0
LIVE,OVERLAP21,315,15.0,False,BOOTSTRAP,24,1.0
LIVE,OVERLAP21,315,15.0,False,PERM,24,1.0
LIVE,OVERLAP21,378,18.0,False,ANALYTIC,24,1.0
LIVE,OVERLAP21,378,18.0,False,BOOTSTRAP,24,0.9583333333333334
LIVE,OVERLAP21,378,18.0,False,PERM,24,1.0
LIVE,OVERLAP21,504,24.0,False,ANALYTIC,24,1.0
LIVE,OVERLAP21,504,24.0,False,BOOTSTRAP,24,0.9583333333333334
LIVE,OVERLAP21,504,24.0,False,PERM,24,1.0
LIVE,OVERLAP21,630,30.0,False,ANALYTIC,24,1.0
LIVE,OVERLAP21,630,30.0,False,BOOTSTRAP,24,0.875
LIVE,OVERLAP21,630,30.0,False,PERM,24,1.0
LIVE,OVERLAP21,756,36.0,False,ANALYTIC,24,0.9583333333333334
LIVE,OVERLAP21,756,36.0,False,BOOTSTRAP,24,0.9166666666666666
LIVE,OVERLAP21,756,36.0,False,PERM,24,1.0
LIVE,OVERLAP21,1008,48.0,False,ANALYTIC,24,1.0
LIVE,OVERLAP21,1008,48.0,False,BOOTSTRAP,24,0.9583333333333334
LIVE,OVERLAP21,1008,48.0,False,PERM,24,1.0
LIVE,OVERLAP21,1260,60.0,False,ANALYTIC,24,1.0
LIVE,OVERLAP21,1260,60.0,False,BOOTSTRAP,24,0.875
LIVE,OVERLAP21,1260,60.0,False,PERM,24,1.0
LIVE,OVERLAP21,1512,72.0,False,ANALYTIC,24,0.9583333333333334
LIVE,OVERLAP21,1512,72.0,False,BOOTSTRAP,24,0.7916666666666666
LIVE,OVERLAP21,1512,72.0,False,PERM,24,1.0
LIVE,OVERLAP21,2016,96.0,False,ANALYTIC,24,0.9166666666666666
LIVE,OVERLAP21,2016,96.0,False,BOOTSTRAP,24,0.5
LIVE,OVERLAP21,2016,96.0,False,PERM,24,1.0
LIVE,OVERLAP21,2520,120.0,False,ANALYTIC,24,0.7916666666666666
LIVE,OVERLAP21,2520,120.0,False,BOOTSTRAP,24,0.4583333333333333
LIVE,OVERLAP21,2520,120.0,False,PERM,24,1.0
LIVE,OVERLAP21,3024,144.0,False,ANALYTIC,24,0.5416666666666666
LIVE,OVERLAP21,3024,144.0,False,BOOTSTRAP,24,0.25
LIVE,OVERLAP21,3024,144.0,False,PERM,24,1.0
LIVE,OVERLAP21,3780,180.0,False,ANALYTIC,24,0.5416666666666666
LIVE,OVERLAP21,3780,180.0,False,BOOTSTRAP,24,0.0
LIVE,OVERLAP21,3780,180.0,False,PERM,24,1.0
LIVE,OVERLAP21,4443,211.6,True,ANALYTIC,1,0.0
LIVE,OVERLAP21,4443,211.6,True,BOOTSTRAP,1,0.0
LIVE,OVERLAP21,4443,211.6,True,PERM,1,1.0
V1,DISJOINT,126,6.0,False,ANALYTIC,24,0.9166666666666666
V1,DISJOINT,126,6.0,False,BOOTSTRAP,24,0.9166666666666666
V1,DISJOINT,126,6.0,False,PERM,24,1.0
V1,DISJOINT,189,9.0,False,ANALYTIC,23,0.9565217391304348
V1,DISJOINT,189,9.0,False,BOOTSTRAP,23,0.9565217391304348
