panel,T_trade,cost,family,chooser,pick_full,pick_short,pick_moved,verdict_moved,d_oos_Sharpe
U56,W,0,ASYMG,C_ISDD,t=0.08 f=0.5,t=0.08 f=0.15,True,False,-0.011733613355832784
U56,W,0,ASYMG,C_ISLEGS,t=0.12 f=0.3,t=0.12 f=0.15,True,False,0.008647990164112773
U56,W,0,ASYMG,C_ISSHARPE,t=0.12 f=0.3,t=0.16 f=0.1,True,False,0.09892247185598735
U56,W,0,ASYMH,C_ISCALMAR,t=0.2 hup=0.2,t=0.1 hup=0.05,True,False,-0.11341826008889777
U56,W,0,ASYMH,C_ISDD,t=0.08 hup=0.2,t=0.08 hup=0.03,True,False,0.0049914395568328995
U56,W,0,ASYMH,C_ISLEGS,t=0.12 hup=0.25,t=0.12 hup=0.05,True,False,0.01895405330798683
U56,W,0,ASYMH,C_ISSHARPE,t=0.16 hup=0.2,t=0.16 hup=0.05,True,False,-0.008784464302143968
U56,W,0,CAL,C_ISCALMAR,t=0.08 R=M,t=0.08 R=M,False,False,0.0
U56,W,0,CAL,C_ISDD,t=0.08 R=M,t=0.08 R=M,False,False,0.0
U56,W,0,CAL,C_ISLEGS,t=0.1 R=M,t=0.1 R=M,False,False,0.0
U56,W,0,CAL,C_ISSHARPE,t=0.16 R=M,t=0.16 R=M,False,False,0.0
U56,W,0,FIXH,C_ISCALMAR,t=0.16 h=0.25,t=0.1 h=0.03,True,True,-0.16358780427744746
U56,W,0,FIXH,C_ISDD,t=0.08 h=0.08,t=0.08 h=0.03,True,True,0.02065028213190634
U56,W,0,FIXH,C_ISLEGS,t=0.16 h=0.25,t=0.12 h=0.05,True,True,-0.14512767359304446
U56,W,0,FIXH,C_ISSHARPE,t=0.16 h=0.25,t=0.16 h=0.05,True,True,-0.049724739716051625
U56,W,0,FRACG,C_ISCALMAR,t=0.1 f=0.3,t=0.1 f=0.15,True,False,0.05144175718306654
U56,W,0,FRACG,C_ISDD,t=0.08 f=0.5,t=0.08 f=0.15,True,True,-0.11199381228087502
U56,W,0,FRACG,C_ISLEGS,t=0.1 f=0.3,t=0.12 f=0.15,True,False,0.06676976273723945
U56,W,0,FRACG,C_ISSHARPE,t=0.16 f=0.15,t=0.16 f=0.15,False,False,0.0
U56,W,0,SDMULT,C_ISCALMAR,t=0.12 k=3,t=0.08 k=2,True,True,-0.08319604050087404
U56,W,0,SDMULT,C_ISDD,t=0.08 k=2,t=0.08 k=2,False,False,0.0
U56,W,0,SDMULT,C_ISLEGS,t=0.12 k=2,t=0.12 k=2,False,False,0.0
U56,W,0,SDMULT,C_ISSHARPE,t=0.2 k=2,t=0.2 k=2,False,False,0.0
U56,W,10,ASYMG,C_ISCALMAR,t=0.16 f=0.5,t=0.16 f=0.1,True,False,-0.038915374629851174
U56,W,10,ASYMG,C_ISDD,t=0.08 f=0.5,t=0.08 f=0.15,True,False,0.009182058790537795
U56,W,10,ASYMG,C_ISLEGS,t=0.12 f=0.3,t=0.12 f=0.15,True,False,0.013152775808071171
U56,W,10,ASYMG,C_ISSHARPE,t=0.12 f=0.3,t=0.16 f=0.1,True,False,0.09761100035705605
U56,W,10,ASYMH,C_ISCALMAR,t=0.2 hup=0.2,t=0.1 hup=0.05,True,False,-0.08645784902128173
U56,W,10,ASYMH,C_ISDD,t=0.08 hup=0.2,t=0.08 hup=0.03,True,False,0.024840700409830774
U56,W,10,ASYMH,C_ISLEGS,t=0.12 hup=0.25,t=0.12 hup=0.05,True,False,0.02792200326374683
U56,W,10,ASYMH,C_ISSHARPE,t=0.16 hup=0.2,t=0.16 hup=0.05,True,False,-0.003532111866992649
U56,W,10,CAL,C_ISCALMAR,t=0.2 R=M,t=0.2 R=M,False,False,0.0
U56,W,10,CAL,C_ISDD,t=0.08 R=M,t=0.08 R=M,False,False,0.0
U56,W,10,CAL,C_ISLEGS,t=0.12 R=M,t=0.12 R=M,False,False,0.0
U56,W,10,CAL,C_ISSHARPE,t=0.16 R=M,t=0.16 R=M,False,False,0.0
U56,W,10,FIXH,C_ISCALMAR,t=0.16 h=0.25,t=0.12 h=0.05,True,True,-0.13093388671725315
U56,W,10,FIXH,C_ISDD,t=0.08 h=0.08,t=0.08 h=0.03,True,False,0.0320098318068065
U56,W,10,FIXH,C_ISLEGS,t=0.16 h=0.25,t=0.12 h=0.05,True,True,-0.13093388671725315
U56,W,10,FIXH,C_ISSHARPE,t=0.16 h=0.25,t=0.16 h=0.05,True,True,-0.04336290478770999
U56,W,10,FRACG,C_ISCALMAR,t=0.1 f=0.3,t=0.1 f=0.15,True,False,0.05965716021395173
U56,W,10,FRACG,C_ISDD,t=0.08 f=0.5,t=0.08 f=0.15,True,False,-0.09597193952519034
U56,W,10,FRACG,C_ISLEGS,t=0.1 f=0.3,t=0.12 f=0.15,True,False,0.06726856274479376
U56,W,10,FRACG,C_ISSHARPE,t=0.16 f=0.15,t=0.16 f=0.15,False,False,0.0
U56,W,10,SDMULT,C_ISCALMAR,t=0.12 k=3,t=0.12 k=2,True,False,-0.05935582266146544
U56,W,10,SDMULT,C_ISDD,t=0.08 k=2,t=0.08 k=2,False,False,0.0
U56,W,10,SDMULT,C_ISLEGS,t=0.16 k=3,t=0.12 k=2,True,False,-0.09717582707596173
U56,W,10,SDMULT,C_ISSHARPE,t=0.2 k=2,t=0.2 k=2,False,False,0.0
U56,W,25,ASYMG,C_ISCALMAR,t=0.16 f=0.5,t=0.16 f=0.1,True,False,-0.027132036737892662
U56,W,25,ASYMG,C_ISDD,t=0.08 f=0.5,t=0.08 f=0.15,True,False,0.040571231310555955
U56,W,25,ASYMG,C_ISLEGS,t=0.12 f=0.3,t=0.12 f=0.15,True,False,0.019906414024020824
U56,W,25,ASYMG,C_ISSHARPE,t=0.12 f=0.3,t=0.16 f=0.1,True,False,0.09562614501890443
U56,W,25,ASYMH,C_ISCALMAR,t=0.2 hup=0.2,t=0.16 hup=0.05,True,False,-0.00014269890200035995
U56,W,25,ASYMH,C_ISDD,t=0.08 hup=0.2,t=0.08 hup=0.03,True,False,0.054569058957020466
U56,W,25,ASYMH,C_ISLEGS,t=0.12 hup=0.25,t=0.12 hup=0.05,True,False,0.04136655331527095
U56,W,25,ASYMH,C_ISSHARPE,t=0.16 hup=0.2,t=0.16 hup=0.05,True,False,0.004344144286170248
U56,W,25,CAL,C_ISCALMAR,t=0.2 R=M,t=0.2 R=M,False,False,0.0
U56,W,25,CAL,C_ISDD,t=0.08 R=M,t=0.08 R=M,False,False,0.0
U56,W,25,CAL,C_ISLEGS,t=0.12 R=M,t=0.12 R=M,False,False,0.0
U56,W,25,CAL,C_ISSHARPE,t=0.16 R=M,t=0.16 R=M,False,False,0.0
U56,W,25,FIXH,C_ISCALMAR,t=0.16 h=0.25,t=0.16 h=0.05,True,True,-0.033817533024526725
U56,W,25,FIXH,C_ISDD,t=0.08 h=0.08,t=0.08 h=0.03,True,False,0.049030209002756786
U56,W,25,FIXH,C_ISLEGS,t=0.16 h=0.25,t=0.12 h=0.05,True,True,-0.10961953736992114
U56,W,25,FIXH,C_ISSHARPE,t=0.16 h=0.25,t=0.16 h=0.05,True,True,-0.033817533024526725
U56,W,25,FRACG,C_ISCALMAR,t=0.1 f=0.3,t=0.16 f=0.15,True,False,0.15369232463038052
U56,W,25,FRACG,C_ISDD,t=0.08 f=0.5,t=0.08 f=0.15,True,False,-0.07189052612779223
U56,W,25,FRACG,C_ISLEGS,t=0.1 f=0.3,t=0.12 f=0.15,True,False,0.06799632493534546
U56,W,25,FRACG,C_ISSHARPE,t=0.16 f=0.15,t=0.16 f=0.15,False,False,0.0
U56,W,25,SDMULT,C_ISCALMAR,t=0.2 k=5,t=0.2 k=2,True,False,-0.0842485465629006
U56,W,25,SDMULT,C_ISDD,t=0.08 k=2,t=0.08 k=2,False,False,0.0
U56,W,25,SDMULT,C_ISLEGS,t=0.12 k=2,t=0.12 k=2,False,False,0.0
U56,W,25,SDMULT,C_ISSHARPE,t=0.2 k=2,t=0.2 k=2,False,False,0.0
U56,W,50,ASYMG,C_ISCALMAR,t=0.16 f=0.5,t=0.2 f=0.15,True,True,-0.03338068903045177
U56,W,50,ASYMG,C_ISDD,t=0.08 f=0.5,t=0.08 f=0.1,True,False,0.11106851977943855
U56,W,50,ASYMG,C_ISLEGS,t=0.16 f=0.3,t=0.12 f=0.15,True,False,-0.07313222997820157
U56,W,50,ASYMG,C_ISSHARPE,t=0.16 f=0.3,t=0.16 f=0.15,True,False,-0.050713235731840944
U56,W,50,ASYMH,C_ISCALMAR,t=0.2 hup=0.2,t=0.16 hup=0.05,True,True,0.02093240385391204
U56,W,50,ASYMH,C_ISDD,t=0.08 hup=0.2,t=0.08 hup=0.05,True,False,0.08877199516481471
U56,W,50,ASYMH,C_ISLEGS,t=0.12 hup=0.25,t=0.16 hup=0.05,True,True,0.10909380827052617
U56,W,50,ASYMH,C_ISSHARPE,t=0.16 hup=0.2,t=0.16 hup=0.05,True,True,0.017464137751898257
U56,W,50,CAL,C_ISCALMAR,t=0.2 R=M,t=0.2 R=M,False,False,0.0
U56,W,50,CAL,C_ISDD,t=0.08 R=M,t=0.08 R=M,False,False,0.0
U56,W,50,CAL,C_ISLEGS,t=0.12 R=M,t=0.12 R=M,False,False,0.0
U56,W,50,CAL,C_ISSHARPE,t=0.16 R=M,t=0.16 R=M,False,False,0.0
U56,W,50,FIXH,C_ISCALMAR,t=0.16 h=0.25,t=0.16 h=0.05,True,False,-0.017903237527291616
U56,W,50,FIXH,C_ISDD,t=0.08 h=0.08,t=0.08 h=0.05,True,False,0.06375815341364244
U56,W,50,FIXH,C_ISLEGS,t=0.16 h=0.25,t=0.16 h=0.05,True,False,-0.017903237527291616
U56,W,50,FIXH,C_ISSHARPE,t=0.16 h=0.25,t=0.16 h=0.05,True,False,-0.017903237527291616
U56,W,50,FRACG,C_ISCALMAR,t=0.1 f=0.3,t=0.16 f=0.15,True,False,0.1428156468011743
U56,W,50,FRACG,C_ISDD,t=0.08 f=0.5,t=0.08 f=0.15,True,False,-0.03164524718501993
U56,W,50,FRACG,C_ISLEGS,t=0.2 f=0.3,t=0.12 f=0.15,True,False,-0.07827711430224893
U56,W,50,FRACG,C_ISSHARPE,t=0.16 f=0.15,t=0.16 f=0.15,False,False,0.0
U56,W,50,SDMULT,C_ISCALMAR,t=0.2 k=5,t=0.2 k=2,True,False,-0.07823501378314446
U56,W,50,SDMULT,C_ISDD,t=0.08 k=2,t=0.08 k=2,False,False,0.0
U56,W,50,SDMULT,C_ISLEGS,t=0.12 k=3,t=0.12 k=2,True,False,-0.05084439063797164
U56,W,50,SDMULT,C_ISSHARPE,t=0.2 k=2,t=0.2 k=2,False,False,0.0
