support,size,draw,statistic,window,n,pearson,spearman,t,r_MA-DIST,r_MOM12_1,r_LOWVOL
SMALL439@135,135,23,DROP,TRAIL1Y,27,0.5361740441531091,0.4902319902319902,3.175982165732707,-0.2369625638319333,0.6157716968612531,0.4492805686744936
SMALL439@135,135,23,SPREAD,FULL_IS,27,0.11629419984537462,0.15384615384615385,0.5854433434642898,0.27806335089645995,0.0700066495850363,0.15372145829686418
SMALL439@135,135,23,SPREAD,TRAIL3Y,27,0.6212919368768768,0.63003663003663,3.9644489914123455,0.09965419633850553,0.25191810244259366,0.35287191405378154
SMALL439@135,135,23,SPREAD,TRAIL1Y,27,0.5015751298794908,0.38583638583638585,2.898895854046028,0.03757486655966375,-0.23465982712774455,0.5581331618468941
SMALL439@135,135,24,DROP,FULL_IS,27,0.4162904829303248,0.3601953601953602,2.289243190904198,0.714140978317985,0.6663449817520287,0.10361035005900873
SMALL439@135,135,24,DROP,TRAIL3Y,27,0.4992867351250938,0.5824175824175825,2.8812645417554865,-0.06371081315044556,0.371842033973626,0.6467758354420826
SMALL439@135,135,24,DROP,TRAIL1Y,27,0.15477340433036524,0.4706959706959707,0.7833058609182939,-0.6578315245439105,0.6871535081018936,0.4532315878729902
SMALL439@135,135,24,SPREAD,FULL_IS,27,0.5419454823741664,0.5213675213675213,3.2242782218990746,0.7119617797786661,0.7677892686234276,0.3570200142194576
SMALL439@135,135,24,SPREAD,TRAIL3Y,27,0.45777193784212533,0.6282051282051282,2.5744436042688874,-0.2571038715702463,0.7839511622393163,0.7468721714751252
SMALL439@135,135,24,SPREAD,TRAIL1Y,27,0.05725362421407011,0.2503052503052503,0.28673846795447655,-0.5269969661096131,0.13550742854176878,0.4058432298687085
SMALL439@135,135,25,DROP,FULL_IS,27,0.2586090625893649,0.2576312576312576,1.3385810749764253,0.2982596413510848,-0.26412463200673153,0.3131078546572727
SMALL439@135,135,25,DROP,TRAIL3Y,27,0.5571410949065877,0.4072039072039072,3.3545828586190565,0.1540731785347761,-0.19718612619408388,0.4107301045820309
SMALL439@135,135,25,DROP,TRAIL1Y,27,0.5265980181346123,0.2905982905982906,3.097218478307963,-0.31906904766960914,0.08333181484056586,0.351537698982688
SMALL439@135,135,25,SPREAD,FULL_IS,27,0.23020074939343446,0.16483516483516483,1.1827691866562982,0.12964280165260653,-0.30004005291675007,-0.042674128601506
SMALL439@135,135,25,SPREAD,TRAIL3Y,27,0.5542660822925114,0.4536019536019536,3.329567175334643,-0.03545218735635238,-0.023634391220706586,0.40880291811581504
SMALL439@135,135,25,SPREAD,TRAIL1Y,27,0.4167908667367894,0.22527472527472528,2.292572957808006,-0.3384174207519315,0.16720339535417525,0.11001146362898545
SMALL439@135,135,26,DROP,FULL_IS,27,0.4324393126655045,0.48107448107448103,2.398009525960297,0.5290373107832311,-0.5453598940657213,0.0013630842495392437
SMALL439@135,135,26,DROP,TRAIL3Y,27,0.5319175022113044,0.6727716727716728,3.140764652899395,0.6440992932610213,-0.46203683652367566,-0.013139018084476817
SMALL439@135,135,26,DROP,TRAIL1Y,27,0.4921771365091079,0.5586080586080585,2.8269955434834415,0.22720435048845486,0.581591223028962,0.021214097932246132
SMALL439@135,135,26,SPREAD,FULL_IS,27,0.5016341370236824,0.5134310134310134,2.899351555283099,0.4111872441281909,-0.4510723668484619,0.06127017616656466
SMALL439@135,135,26,SPREAD,TRAIL3Y,27,0.5440501484276186,0.6794871794871794,3.2420499178168933,0.3464621011122509,-0.6143073904122446,0.11149229034066956
SMALL439@135,135,26,SPREAD,TRAIL1Y,27,0.33989093204390597,0.36568986568986567,1.807036850750373,0.28686408244057815,0.4321573451667466,0.3559948435846775
SMALL439@135,135,27,DROP,FULL_IS,27,0.5502062663539988,0.4163614163614164,3.294534746126086,0.6443386150266646,0.013700161728548802,0.4034944273553863
SMALL439@135,135,27,DROP,TRAIL3Y,27,0.4757217312873128,0.4542124542124542,2.704206363409899,0.008036055642694724,0.11085247848369259,0.32496252183814583
SMALL439@135,135,27,DROP,TRAIL1Y,27,0.516396502308377,0.5567765567765567,3.0151032769377304,0.057732754231698054,0.8543883839485849,0.35196136754553875
SMALL439@135,135,27,SPREAD,FULL_IS,27,0.5114348863836158,0.442002442002442,2.9758045676638605,0.4592144675658615,0.7516840109169232,0.09581441459565851
SMALL439@135,135,27,SPREAD,TRAIL3Y,27,0.51036625910756,0.4682539682539682,2.967393581252282,0.4340399247377323,-0.604874545647672,0.24439206285825169
SMALL439@135,135,27,SPREAD,TRAIL1Y,27,0.5482075324458778,0.5555555555555555,3.277411111944942,0.42919805928620997,0.8491558914848449,0.21805964823400256
SMALL439@135,135,28,DROP,FULL_IS,27,0.354820649330988,0.41025641025641024,1.8975697894180144,0.3546288197381364,-0.37562653527158896,0.32688112225983595
SMALL439@135,135,28,DROP,TRAIL3Y,27,0.5922269525685612,0.5555555555555555,3.6749076416019935,0.41178315916973274,-0.47698848283889345,0.7593433663357633
SMALL439@135,135,28,DROP,TRAIL1Y,27,0.5440824483042523,0.5293040293040293,3.2423233309735693,0.2647873314289964,-0.28554000806740176,0.5506827683639306
SMALL439@135,135,28,SPREAD,FULL_IS,27,0.40134482546868044,0.3669108669108669,2.190921387294991,0.39136910579010703,-0.8057018572674053,0.5766064256627116
SMALL439@135,135,28,SPREAD,TRAIL3Y,27,0.4209490279766133,0.4206349206349206,2.320341289714462,-0.13272262159957415,-0.7780485733098668,0.7653436260201387
SMALL439@135,135,28,SPREAD,TRAIL1Y,27,0.5248016000528676,0.44627594627594624,3.0826271597368637,0.5289494211441588,-0.28598930135439676,0.7585054314510647
SMALL439@135,135,29,DROP,FULL_IS,27,0.36030519751587387,0.43589743589743585,1.9312386374255057,0.5195894151874401,-0.20298145396752287,0.021666247542741646
SMALL439@135,135,29,DROP,TRAIL3Y,27,0.43683577610328744,0.5207570207570207,2.4281030144813522,0.33404123057245194,-0.2306544252649992,-0.007257593720948151
SMALL439@135,135,29,DROP,TRAIL1Y,27,0.37402761687173924,0.4554334554334554,2.0165006064364372,0.18277376581931706,-0.355359781546493,0.01558754517134817
SMALL439@135,135,29,SPREAD,FULL_IS,27,0.18834392786175755,0.3247863247863248,0.9588805973454604,-0.0836336810689085,-0.2895118885589559,-0.015303557408000462
SMALL439@135,135,29,SPREAD,TRAIL3Y,27,0.30078372161587313,0.3498168498168498,1.576943091904745,-0.3700031280263296,-0.29770495933332,0.00479763353137945
SMALL439@135,135,29,SPREAD,TRAIL1Y,27,0.08339440862626542,0.21978021978021978,0.41842959268435376,-0.47708494349955854,0.2993049639762112,0.14977973461499933
B136@55,55,0,DROP,FULL_IS,27,0.015123986020488998,0.12515262515262515,0.07562858004696628,-0.10990277928469219,0.44052277521333183,-0.6099323942184964
B136@55,55,0,DROP,TRAIL3Y,27,-0.02344371912033847,0.16056166056166057,-0.11725082102277636,-0.1608827906575202,0.3942553180115601,-0.0458578871736149
B136@55,55,0,DROP,TRAIL1Y,27,-0.041449597571652,0.07387057387057387,-0.20742625077820537,-0.10958083873777119,0.4093405626514586,-0.2909221175270529
B136@55,55,0,SPREAD,FULL_IS,25,0.017398503356263365,0.09846153846153846,0.0834529227407356,0.3065071639182729,0.4166422019021515,-0.5505563434367798
B136@55,55,0,SPREAD,TRAIL3Y,25,0.13830949950415072,0.09923076923076923,0.6697459484659405,0.14333870512017352,0.32143856111556746,-0.2793898914280107
B136@55,55,0,SPREAD,TRAIL1Y,24,0.02160675081872004,-0.16869565217391302,0.10136830930380258,0.16859576160539405,0.4046645522891686,-0.6901298378894183
B136@55,55,1,DROP,FULL_IS,27,-0.24932772191988067,-0.184981684981685,-1.2872923723274687,-0.5117626433532739,0.3680360082873071,-0.7644608522577317
B136@55,55,1,DROP,TRAIL3Y,27,-0.03849910095193857,0.1568986568986569,-0.1926383201060654,-0.29054973567312925,0.02726918331741111,0.3453641779807511
B136@55,55,1,DROP,TRAIL1Y,27,0.031112728086376884,0.14652014652014653,0.1556389880845854,-0.07822455443004758,0.07909875022556558,0.2419255239718761
B136@55,55,1,SPREAD,FULL_IS,25,-0.17135318240231115,-0.04076923076923076,-0.8341178753758235,-0.3067867366200629,0.32589660283548844,-0.873340593038629
B136@55,55,1,SPREAD,TRAIL3Y,25,0.2613540501888213,0.46615384615384614,1.2985434600118073,0.2905931115605235,0.16501281970729134,0.3853706401439752
B136@55,55,1,SPREAD,TRAIL1Y,24,0.11952281336418896,0.2817391304347826,0.5646594745857632,0.6065486299365566,0.34789348961709043,-0.2057526503394833
B136@55,55,2,DROP,FULL_IS,27,0.22063790947154138,0.3577533577533577,1.131063721662847,0.04036487313383278,0.6298426755729057,-0.2584915550739958
B136@55,55,2,DROP,TRAIL3Y,27,0.10924786400763706,0.45726495726495725,0.5495285013223206,-0.09008358602512163,0.3665024703346448,-0.13516058777093282
B136@55,55,2,DROP,TRAIL1Y,27,0.33446287007491426,0.5091575091575091,1.7745102999109434,0.1979182500100711,0.767546545409874,-0.15530264492631102
B136@55,55,2,SPREAD,FULL_IS,25,0.1047137546576407,0.25076923076923074,0.5049656230024381,0.1038870771190008,0.6077367730324186,-0.08919785916223204
B136@55,55,2,SPREAD,TRAIL3Y,25,-0.004906712494658278,0.23076923076923078,-0.02353204973620476,-0.832231215086191,-0.22685155705231685,-0.13217247942420646
B136@55,55,2,SPREAD,TRAIL1Y,24,0.007800790026950877,-0.04521739130434782,0.03659006179358783,-0.01743626487920901,-0.07200915456400622,-0.25391926564281103
B136@55,55,3,DROP,FULL_IS,27,-0.03436075435852125,0.13125763125763126,-0.1719052827333039,-0.13391275476865921,0.4602322465366552,-0.565441598813458
B136@55,55,3,DROP,TRAIL3Y,26,-0.005405267526107355,0.2656410256410256,-0.026480681569161703,-0.06556782842188354,0.3670859798412116,-0.6679283405213592
B136@55,55,3,DROP,TRAIL1Y,26,-0.008277571039628838,0.37777777777777777,-0.040553040047554646,-0.23789721116504456,0.5665750045606394,-0.5534480825082214
B136@55,55,3,SPREAD,FULL_IS,23,0.18935450151434516,0.17094861660079053,0.8837188798110985,0.6767262248148317,0.4255258036640823,-0.7950608618910173
B136@55,55,3,SPREAD,TRAIL3Y,23,-0.03988689311327713,0.23320158102766803,-0.18293028262192043,-0.4680911858067911,0.39154292929504625,-0.6943650672159509
B136@55,55,3,SPREAD,TRAIL1Y,19,0.2666473617580423,0.3368421052631579,1.14071581048339,0.790809003651019,0.17037164471237382,-0.5106310422606223
B136@55,55,4,DROP,FULL_IS,27,-0.2171975955626965,-0.031135531135531136,-1.1125470823868406,-0.27634448596318917,-0.2915441132767067,-0.8266319978955197
B136@55,55,4,DROP,TRAIL3Y,27,-0.00011514219444627324,0.12759462759462756,-0.0005757109760476752,-0.0774006591648292,0.0938618761408697,-0.37160856187644375
B136@55,55,4,DROP,TRAIL1Y,27,-0.1366182725997629,0.06166056166056166,-0.6895568083540728,-0.37232204254143414,-0.06703932379828091,-0.721494150097332
B136@55,55,4,SPREAD,FULL_IS,25,0.2680750069459567,0.24846153846153846,1.3344874190882468,0.44284160072873224,-0.13921252576505924,0.5289617867011549
B136@55,55,4,SPREAD,TRAIL3Y,25,0.3825547989233665,0.4246153846153846,1.9857162302834959,0.3992519453883979,0.10631305990693989,0.2667640165999479
B136@55,55,4,SPREAD,TRAIL1Y,22,0.3161890276108153,0.15979672501411638,1.4905090840342154,0.7371891049493378,-0.46325512811167086,-0.03230059043619017
B136@55,55,5,DROP,FULL_IS,27,-0.2037558504914839,-0.2551892551892551,-1.0406094351887487,-0.28707430853785987,-0.09038886337789875,-0.45926221317844435
B136@55,55,5,DROP,TRAIL3Y,27,-0.207800138799757,-0.19047619047619047,-1.0621868464924586,-0.2939631129364311,-0.5270307541176017,-0.2900251978098737
B136@55,55,5,DROP,TRAIL1Y,27,-0.1312178521890574,-0.003052503052503052,-0.6618115769249965,-0.17434265099432142,-0.6240639098934851,-0.46349096270993984
B136@55,55,5,SPREAD,FULL_IS,25,-0.13846896582008666,-0.13692307692307693,-0.6705332299458702,-0.10756461778890856,-0.03318144694240275,-0.35604612894607796
B136@55,55,5,SPREAD,TRAIL3Y,25,-0.34212033072176107,-0.20615384615384616,-1.7461190114085416,-0.7645986978199072,-0.2349041736382143,-0.25693253210869027
B136@55,55,5,SPREAD,TRAIL1Y,22,-0.1448829353425544,-0.2523997741389046,-0.6548455887969469,0.01478416157239356,-0.5549262523972222,-0.4956963027570674
B136@55,55,6,DROP,FULL_IS,27,0.044306454875613785,0.3833943833943834,0.22175003582854097,0.016199647994791254,0.6886419365731532,-0.5223692149305851
B136@55,55,6,DROP,TRAIL3Y,27,0.04696081223898932,0.2094017094017094,0.2350633990135569,-0.15081854063558012,0.14303935045504673,-0.057868311922175064
B136@55,55,6,DROP,TRAIL1Y,27,0.18459223851062034,0.49084249084249076,0.9390994341803284,-0.25295325691142995,0.6367230923874926,0.5331820872501979
B136@55,55,6,SPREAD,FULL_IS,25,-0.14361808039777643,0.07538461538461538,-0.6959832446745589,-0.3067092943231577,0.8113337525502176,-0.04773041896511519
B136@55,55,6,SPREAD,TRAIL3Y,25,0.7031807756684421,0.2869230769230769,4.74301524850383,0.9017107307415767,0.11169389868738219,0.17421900579324773
B136@55,55,6,SPREAD,TRAIL1Y,23,0.3880969141044872,0.40711462450592883,1.9297392079719264,0.919977307589654,-0.46841702433581245,0.3908532892434629
B136@55,55,7,DROP,FULL_IS,27,-0.2183880465358203,-0.21062271062271062,-1.118949423494308,-0.3093293013056926,0.3944840200859757,-0.7018837491069996
B136@55,55,7,DROP,TRAIL3Y,27,-0.14064865746995506,0.013431013431013432,-0.7103040135983262,-0.23568041335476927,0.29239297618495563,-0.5044804324765081
B136@55,55,7,DROP,TRAIL1Y,27,-0.16523131151633771,0.0115995115995116,-0.8376704704109157,-0.2530261188464642,0.3663641400485239,-0.7170306033394174
B136@55,55,7,SPREAD,FULL_IS,25,-0.16534273222554818,-0.2692307692307692,-0.8040223146759026,-0.13994631660986306,0.3361499181609083,-0.5701103108903702
B136@55,55,7,SPREAD,TRAIL3Y,25,-0.20372431731631974,0.21769230769230768,-0.9979563491452312,-0.4515755331436706,0.35706836848400214,-0.5446045740954519
B136@55,55,7,SPREAD,TRAIL1Y,23,0.08857880703669604,0.3853754940711462,0.40752098320098423,0.39358774750983,0.5959800802961337,-0.7139830743163116
B136@55,55,8,DROP,FULL_IS,27,-0.26887846541800803,-0.1282051282051282,-1.3957936677859595,-0.4936545862074219,0.5033999233388808,-0.658619491450841
B136@55,55,8,DROP,TRAIL3Y,26,-0.1641874824092602,-0.028376068376068375,-0.8154170089299384,-0.3713278013828359,0.5667423362881308,-0.20246253528576147
B136@55,55,8,DROP,TRAIL1Y,26,-0.024506967391508285,0.17743589743589744,-0.12009519999620885,-0.01662317819121186,0.44733234074650735,-0.3133384076463952
B136@55,55,8,SPREAD,FULL_IS,23,-0.2430682132803291,-0.03063241106719368,-1.1483174479112253,-0.5139148662714218,0.36879585254929886,-0.7939991016607901
B136@55,55,8,SPREAD,TRAIL3Y,23,-0.21760532802301033,-0.024703557312252968,-1.021675455416741,-0.7288125943553726,0.4095423039924619,-0.18393431842603686
B136@55,55,8,SPREAD,TRAIL1Y,22,-0.1927403926438986,0.044607566346696784,-0.8784320291170787,-0.7105271372500888,0.06844470969905175,-0.24432392999642738
B136@55,55,9,DROP,FULL_IS,27,-0.10952602398639508,0.005494505494505494,-0.5509446423055314,-0.3770458619184575,0.4478386716286277,-0.7632904250235208
B136@55,55,9,DROP,TRAIL3Y,27,-0.09150702207972487,-0.01282051282051282,-0.4594628183302866,-0.2037991641348183,0.36293267473034524,-0.435857993919058
B136@55,55,9,DROP,TRAIL1Y,27,0.022194307576876512,0.2442002442002442,0.1109988795704137,0.2287966216033001,0.34195260567974045,-0.34934332286009356
B136@55,55,9,SPREAD,FULL_IS,25,-0.11908022221796741,0.050769230769230775,-0.5751813078083756,-0.29644068248059635,0.2457530101441293,-0.6635300512063715
B136@55,55,9,SPREAD,TRAIL3Y,25,-0.10424817536634146,0.11846153846153845,-0.5026957163384119,-0.09941485609182239,0.07727023963611773,-0.570119468491489
B136@55,55,9,SPREAD,TRAIL1Y,24,-0.08762841890956802,0.03304347826086956,-0.41260089728533383,-0.05969545306103289,0.1191700018046238,-0.47450574566326753
B136@55,55,10,DROP,FULL_IS,27,-0.16681507314553884,-0.1862026862026862,-0.8459283441431628,-0.3438854170767386,0.550584224639807,-0.33582378477037755
B136@55,55,10,DROP,TRAIL3Y,27,0.014373274266096471,0.16483516483516483,0.07187379595412907,-0.06748223270436342,0.19758838491659558,-0.23895811181001483
B136@55,55,10,DROP,TRAIL1Y,27,-0.13728321774350472,-0.004273504273504274,-0.6929773115528236,-0.29711168727805887,0.7647360858313327,-0.5002678185281952
B136@55,55,10,SPREAD,FULL_IS,25,-0.4046272858026225,-0.36153846153846153,-2.1219936010836014,-0.7334055588233354,0.3554169499425494,0.0224025632438171
B136@55,55,10,SPREAD,TRAIL3Y,25,-0.2899642151682229,0.1423076923076923,-1.4530460309080113,-0.43014589751541,0.3349650457486429,-0.061481409161622425
B136@55,55,10,SPREAD,TRAIL1Y,23,-0.6112428878791946,-0.1432806324110672,-3.5391892483455205,-0.7555992852196307,-0.5948496791018894,-0.2709804739483104
B136@55,55,11,DROP,FULL_IS,27,-0.35794442916549146,-0.46459096459096455,-1.9167183642995715,-0.666988984245758,-0.9317713770513385,-0.38892513840845133
B136@55,55,11,DROP,TRAIL3Y,27,-0.10653218178651762,-0.018925518925518924,-0.5357094951537917,-0.2772356735584054,-0.1706981429022312,-0.037105574422512395
B136@55,55,11,DROP,TRAIL1Y,27,-0.30101415525731084,-0.3315018315018315,-1.5782715278262247,-0.3133380177506506,-0.8832072999759097,-0.32313037235085823
B136@55,55,11,SPREAD,FULL_IS,25,-0.32024213125365464,-0.4123076923076923,-1.6212069980450292,-0.49929475561737824,-0.6892174156024836,0.034611251731234964
B136@55,55,11,SPREAD,TRAIL3Y,25,-0.07637722131672678,-0.03615384615384615,-0.3673653621198109,0.12723576320026353,-0.4520906500577659,0.05425360875298202
B136@55,55,11,SPREAD,TRAIL1Y,23,-0.09213723960782574,-0.06324110671936758,-0.42402956189815233,0.10286204750097816,0.32066615097392714,-0.19564320800640922
B136@55,55,12,DROP,FULL_IS,27,0.043036939234765106,0.115995115995116,0.21538425362362945,0.231007185587291,0.0042005844061867356,-0.7563367752368446
B136@55,55,12,DROP,TRAIL3Y,27,0.08806834450873152,0.35470085470085466,0.442059373176106,0.15868369624450457,0.4385408382862283,0.49247758063943453
B136@55,55,12,DROP,TRAIL1Y,27,0.1449955929347378,0.34249084249084244,0.7327211412313023,0.22310426170327885,0.20617343455052548,0.3911122257713651
B136@55,55,12,SPREAD,FULL_IS,25,0.16700998078322907,0.1523076923076923,0.8123611767195443,0.7778705149958901,-0.050016017950908855,-0.5642529743575697
B136@55,55,12,SPREAD,TRAIL3Y,24,-0.21746911423199966,0.02869565217391304,-1.0450310775290896,-0.5146544747816431,0.15410080599713352,0.7251586247050316
B136@55,55,12,SPREAD,TRAIL1Y,22,0.2076159526121478,0.30095990965556185,0.9491687597786421,-0.05647666683696205,0.8117621761796461,0.375905981455795
B136@55,55,13,DROP,FULL_IS,27,-0.0288950304298717,-0.026862026862026864,-0.1445355027411447,0.18580686690402715,-0.5391379177060986,-0.5401683676799821
B136@55,55,13,DROP,TRAIL3Y,27,0.06368808116282983,0.20207570207570208,0.3190882016381953,0.05628164775053676,-0.09325748329860159,-0.2217285034608107
B136@55,55,13,DROP,TRAIL1Y,27,-0.03353024788720907,-0.08302808302808302,-0.16774556223738732,-0.1605146428791578,-0.5001121107845199,-0.23488125307450292
B136@55,55,13,SPREAD,FULL_IS,25,-0.31187888084997584,-0.2030769230769231,-1.5742386518189488,-0.3392026016364803,-0.5380503567790531,-0.3432924054911183
B136@55,55,13,SPREAD,TRAIL3Y,25,0.342986677726695,0.12923076923076923,1.7511293588978545,0.5200510907729379,-0.35929668109633256,-0.18226084660428327
B136@55,55,13,SPREAD,TRAIL1Y,23,0.043847940372714216,0.03359683794466403,0.20112994928262737,0.529081055207174,0.43386694382295915,-0.41354609736723963
B136@55,55,14,DROP,FULL_IS,27,0.19711906434280163,0.3205128205128205,1.0053201490676653,0.2533342724999446,0.7527848462857624,-0.28561925287770207
B136@55,55,14,DROP,TRAIL3Y,27,0.0709371194708116,0.1581196581196581,0.3555813817652712,0.1470958406036538,-0.2989131051630399,-0.5577183759302116
B136@55,55,14,DROP,TRAIL1Y,27,0.1830616512088601,0.3235653235653235,0.9310415215444745,0.10421883520354253,-0.2596080564573216,-0.6989073947788206
B136@55,55,14,SPREAD,FULL_IS,24,0.15438293209410206,0.1408695652173913,0.7329068938980015,0.43604282361891317,0.8166809616111234,-0.6143913867268125
B136@55,55,14,SPREAD,TRAIL3Y,24,0.013521797936644472,0.1826086956521739,0.06342865302462443,-0.15861380673143882,0.00038184335998952857,-0.42796177184018747
B136@55,55,14,SPREAD,TRAIL1Y,23,0.30127785289294023,0.391304347826087,1.4479033776493482,0.3484404338409344,0.2752427179722638,-0.7120570527013539
B136@55,55,15,DROP,FULL_IS,27,-0.2530189514371744,-0.2869352869352869,-1.3076437558587855,-0.3421838142103194,-0.025924236144758497,-0.5551545093257653
B136@55,55,15,DROP,TRAIL3Y,27,-0.042554049659464986,-0.020757020757020756,-0.21296315753180978,-0.19937014756311894,-0.0337799845008452,0.28895698761996436
B136@55,55,15,DROP,TRAIL1Y,27,0.03558501260592798,0.152014652014652,0.17803782277290073,-0.07933035734642907,0.07026783528228037,0.06865925662753515
B136@55,55,15,SPREAD,FULL_IS,25,-0.08005997678075784,-0.12615384615384617,-0.38519060368653507,0.09810997429032457,-0.04576819619152666,-0.08273204648771251
B136@55,55,15,SPREAD,TRAIL3Y,25,-0.3896369393810747,0.16307692307692304,-2.028986910177121,-0.6656629839689842,0.015875495381301574,0.47028990698696754
B136@55,55,15,SPREAD,TRAIL1Y,22,-0.12111093660970185,0.04573687182382835,-0.5456410498209434,-0.4199688678584598,0.13936695760512235,-0.224025310473019
B136@55,55,16,DROP,FULL_IS,27,-0.2932420498911275,-0.3345543345543345,-1.5336313978638807,-0.3759265994190268,-0.5627297046147626,-0.6741511230504043
B136@55,55,16,DROP,TRAIL3Y,27,-0.07303416082983305,-0.015262515262515262,-0.36614862612305477,-0.17691176050639998,-0.32148117234020945,0.21402250081678253
B136@55,55,16,DROP,TRAIL1Y,27,-0.35915262381889745,-0.36996336996337,-1.924144256280571,-0.5181470501002519,-0.4936867448598527,-0.5037108715292032
B136@55,55,16,SPREAD,FULL_IS,25,-0.14295382767512296,-0.24,-0.6926969147959249,0.04790132882973978,-0.5075493557312053,-0.5092650152597915
B136@55,55,16,SPREAD,TRAIL3Y,25,0.6870766903017204,0.27,4.535057135789861,0.8099554499580128,-0.1808673715956311,0.4782133429236268
B136@55,55,16,SPREAD,TRAIL1Y,23,0.31723497201830575,0.05731225296442688,1.5329339585165402,0.3888429848878322,-0.534259846198056,0.26651054809977576
B136@55,55,17,DROP,FULL_IS,27,0.06151650659025643,0.23565323565323562,0.30816617928936263,-0.253098275898735,0.57186652183523,-0.25849126597844585
B136@55,55,17,DROP,TRAIL3Y,27,0.1561194097640544,0.2087912087912088,0.7902874036450848,0.10535595518345818,0.5999127019806074,-0.2433326312472237
B136@55,55,17,DROP,TRAIL1Y,27,0.17406393157855118,0.2264957264957265,0.8838116132114223,0.2614687637527766,0.5483517103331809,-0.3287716115744281
B136@55,55,17,SPREAD,FULL_IS,25,-0.12737700866479068,-0.009999999999999998,-0.6158955286151855,-0.3526370499887,0.40886783246111674,-0.1816981924426733
B136@55,55,17,SPREAD,TRAIL3Y,25,0.06602469608265957,0.057692307692307696,0.3173357488317047,0.032108114904880365,0.46746542148481,-0.181706432554508
B136@55,55,17,SPREAD,TRAIL1Y,24,0.3048458876826893,0.0826086956521739,1.501313958664409,0.905691002357466,0.011544784562454377,-0.4100074803850424
B136@55,55,18,DROP,FULL_IS,27,-0.2615296969249129,-0.07997557997557997,-1.3548017782802622,-0.21830303458183842,-0.2440978077683128,-0.6948123362458488
B136@55,55,18,DROP,TRAIL3Y,27,-0.10728233716696356,-0.01282051282051282,-0.5395255057606355,-0.14360736275206964,-0.03940923516612147,-0.16598876317756373
B136@55,55,18,DROP,TRAIL1Y,27,-0.11121503643114783,-0.07142857142857142,-0.5595464036449938,-0.017209071385319286,-0.401050439662427,-0.6438608714010167
B136@55,55,18,SPREAD,FULL_IS,25,-0.30320160676039526,-0.16384615384615386,-1.525935029302533,-0.19803058981328395,-0.3428363970249529,-0.6888113447617246
B136@55,55,18,SPREAD,TRAIL3Y,25,-0.03988738885543023,-0.22692307692307692,-0.19144555277933759,-0.037026900138858905,-0.5985272655513023,0.24612955426887048
B136@55,55,18,SPREAD,TRAIL1Y,24,-0.07606330954252792,-0.11478260869565216,-0.3578051107572648,0.20509089618197912,0.03853555122627814,-0.5194480301159874
B136@55,55,19,DROP,FULL_IS,27,-0.22576754100558946,-0.10012210012210011,-1.158755374121241,-0.47007577573710796,0.23723604587573793,-0.4958703930896675
B136@55,55,19,DROP,TRAIL3Y,27,-0.12527033521007433,-0.2539682539682539,-0.6313248458559628,-0.2066863326822784,0.44024336465784525,-0.445654321147998
B136@55,55,19,DROP,TRAIL1Y,27,-0.001963767832327403,0.13186813186813187,-0.009818858094299384,0.22139924406822004,0.37988679691877386,-0.39389922289857054
B136@55,55,19,SPREAD,FULL_IS,25,-0.6063204838230287,-0.19692307692307692,-3.656610068101367,-0.748481327373733,-0.0066322046577566235,-0.6713223271435749
B136@55,55,19,SPREAD,TRAIL3Y,25,-0.25957992020977644,-0.11307692307692309,-1.2890894503898152,-0.4247010370287839,0.23904337937446055,-0.4176876904613055
B136@55,55,19,SPREAD,TRAIL1Y,24,-0.17517137413585102,-0.31478260869565217,-0.834530114039277,-0.14517692486332862,-0.408365620431865,-0.46684570209824927
B136@55,55,20,DROP,FULL_IS,27,-0.1415316584767419,-0.09401709401709402,-0.7148542079026862,-0.33701348902382544,0.35534765811461366,-0.4080819934834083
B136@55,55,20,DROP,TRAIL3Y,27,-0.1678655020962646,-0.1752136752136752,-0.8514090843680487,-0.3835577183578285,0.7553132506918667,-0.5732041809205611
B136@55,55,20,DROP,TRAIL1Y,27,0.22532534919905944,0.2063492063492063,1.1563643003173092,0.6583275212469906,0.5357311836070459,-0.5424952712864098
B136@55,55,20,SPREAD,FULL_IS,25,0.024478998658425496,-0.013846153846153848,0.11743234268248008,-0.0097822897698707,0.34489648778495663,-0.4137979060846848
B136@55,55,20,SPREAD,TRAIL3Y,25,-0.04094595968682219,0.23846153846153845,-0.1965347456189554,-0.3884795617437542,0.5859535716288468,-0.5708850750014883
B136@55,55,20,SPREAD,TRAIL1Y,24,0.28113941506163914,0.0017391304347826085,1.3740816659956105,0.9017977805542324,0.2344358481407062,-0.6231126657409379
B136@55,55,21,DROP,FULL_IS,27,-0.49531915029757234,-0.6849816849816849,-2.8508854214240817,-0.7537384340903985,-0.6181195362509092,-0.4323997031611111
B136@55,55,21,DROP,TRAIL3Y,27,-0.2555462643108873,-0.304029304029304,-1.3216130674365965,-0.435824970905365,-0.41238600710212053,-0.3303803449614418
B136@55,55,21,DROP,TRAIL1Y,27,-0.021057023956920166,-0.32905982905982906,-0.1053084691690439,0.4717616694930243,-0.561309129610931,-0.43103137871225583
B136@55,55,21,SPREAD,FULL_IS,25,-0.6090136552026769,-0.7323076923076922,-3.6823942907618874,-0.7874587693698831,-0.6269222302638019,-0.5325437363004355
B136@55,55,21,SPREAD,TRAIL3Y,25,-0.3169100946102856,-0.12923076923076923,-1.602444489616281,-0.2122137265981688,-0.6828316369692882,-0.32708152636840365
