panel,band,c,G,window,CAGR,Sharpe,MaxDD,H1,H2,spy_CAGR,spy_Sharpe,spy_MaxDD,leg_H1,leg_H2,leg_DD,leg_CAGR,pass4b,pass4a,turnover_yr,mean_gross
B136,BAND003,0.03,0.2,FULL,0.021121258929257092,1.0970551908705946,-0.033357966892967106,1.227100526701542,0.9690061155607992,0.15122886437149563,0.8844567259452163,-0.3371595330739302,True,True,True,False,False,False,0.5510936565405818,0.14198074962369292
B136,BAND003,0.03,0.2,H1,0.023502806275586652,1.227100526701542,-0.021374105530272303,1.1092035549135433,1.4007559715245643,0.1545810453469627,0.9572889491691692,-0.22058362096015105,True,True,True,False,False,False,0.5510936565405818,0.14198074962369292
B136,BAND003,0.03,0.2,H2,0.018745253109269333,0.9690061155607992,-0.03335796689296744,0.9174020018833167,1.0673513706456992,0.14788641603224129,0.8250998743586764,-0.33715953307393,True,True,True,False,False,False,0.5510936565405818,0.14198074962369292
B136,BAND003,0.03,0.2,IS,0.021456634181467482,1.089719763175668,-0.021374105530272303,0.9299066544364035,1.2929680210372791,0.1495976200199005,0.8988864514919465,-0.22058362096015105,True,True,True,False,False,False,0.5510936565405818,0.14198074962369292
B136,BAND003,0.03,0.2,OOS,0.020845594539650847,1.1037901485412929,-0.03335796689296755,1.2961815643874852,0.8774914351229731,0.15257181383948715,0.8738511437360154,-0.3371595330739301,True,True,True,False,False,False,0.5510936565405818,0.14198074962369292
B136,BAND003,0.03,0.25,FULL,0.026415568638469056,1.0971029413949513,-0.04161648439794163,1.2273704101619234,0.968858033643888,0.15122886437149563,0.8844567259452163,-0.3371595330739302,True,True,True,False,False,False,0.6866922092836314,0.17746773485061215
B136,BAND003,0.03,0.25,H1,0.029412900911015782,1.2273704101619234,-0.026682158911412124,1.1094059386062203,1.4011179399262597,0.1545810453469627,0.9572889491691692,-0.22058362096015105,True,True,True,False,False,False,0.6866922092836314,0.17746773485061215
B136,BAND003,0.03,0.25,H2,0.02342696367130559,0.968858033643888,-0.04161648439794119,0.9171145938655672,1.0674579028578213,0.14788641603224129,0.8250998743586764,-0.33715953307393,True,True,True,False,False,False,0.6866922092836314,0.17746773485061215
B136,BAND003,0.03,0.25,IS,0.02683777214351113,1.0899887772611505,-0.026682158911412124,0.9300492377943872,1.2933821753049566,0.1495976200199005,0.8988864514919465,-0.22058362096015105,True,True,True,False,False,False,0.6866922092836314,0.17746773485061215
B136,BAND003,0.03,0.25,OOS,0.026068561268186574,1.1036440732905521,-0.0416164843979413,1.2957974426246577,0.8776236555410134,0.15257181383948715,0.8738511437360154,-0.3371595330739301,True,True,True,False,False,False,0.6866922092836314,0.17746773485061215
B136,BAND003,0.03,0.3,FULL,0.03171494079456383,1.0971463174538698,-0.0498425378489159,1.2276364405625302,0.9687053251087356,0.15122886437149563,0.8844567259452163,-0.3371595330739302,True,True,True,False,False,False,0.8215325691252688,0.21295151508963328
B136,BAND003,0.03,0.3,H1,0.03533633137143566,1.2276364405625302,-0.03197602845703973,1.10960412313224,1.4014765420584014,0.1545810453469627,0.9572889491691692,-0.22058362096015105,True,True,True,False,False,False,0.8215325691252688,0.21295151508963328
B136,BAND003,0.03,0.3,H2,0.028106217086721008,0.9687053251087356,-0.04984253784891557,0.9168221808917576,1.0675609709400267,0.14788641603224129,0.8250998743586764,-0.33715953307393,True,True,True,False,False,False,0.8215325691252688,0.21295151508963328
B136,BAND003,0.03,0.3,IS,0.0322252048870193,1.0902541015587268,-0.03197602845703973,0.9301876542842643,1.293793240373239,0.1495976200199005,0.8988864514919465,-0.22058362096015105,True,True,True,False,False,False,0.8215325691252688,0.21295151508963328
B136,BAND003,0.03,0.3,OOS,0.03129558857133907,1.1034930711883935,-0.04984253784891579,1.2954072925733537,0.8777522382609596,0.15257181383948715,0.8738511437360154,-0.3371595330739301,True,True,True,False,False,False,0.8215325691252688,0.21295151508963328
B136,BAND003,0.03,0.35,FULL,0.03701910217609061,1.0971853389501363,-0.058036104629441865,1.2278984142309526,0.9685482366365097,0.15122886437149563,0.8844567259452163,-0.3371595330739302,True,True,True,False,False,False,0.9556705306838945,0.24843212832316136
B136,BAND003,0.03,0.35,H1,0.04127287301894289,1.2278984142309526,-0.03725572710056302,1.109798122539903,1.4018312720835497,0.1545810453469627,0.9572889491691692,-0.22058362096015105,True,True,True,False,False,False,0.9556705306838945,0.24843212832316136
B136,BAND003,0.03,0.35,H2,0.032782708686333706,0.9685482366365097,-0.058036104629441976,0.916525142520359,1.0676606404723596,0.14788641603224129,0.8250998743586764,-0.33715953307393,True,True,True,False,False,False,0.9556705306838945,0.24843212832316136
B136,BAND003,0.03,0.35,IS,0.03761867016242815,1.0905155292798414,-0.03725572710056302,0.9303218058446776,1.2942008711449704,0.1495976200199005,0.8988864514919465,-0.22058362096015105,True,True,True,False,False,False,0.9556705306838945,0.24843212832316136
B136,BAND003,0.03,0.35,OOS,0.036526394508378246,1.103337356314421,-0.05803610462944164,1.2950113874595859,0.877877331892914,0.15257181383948715,0.8738511437360154,-0.3371595330739301,True,True,True,False,False,False,0.9556705306838945,0.24843212832316136
B136,BAND003,0.03,0.4,FULL,0.0423277678354268,1.0972197552680618,-0.06619713373302027,1.2281559274965073,0.9683866737588395,0.15122886437149563,0.8844567259452163,-0.3371595330739302,True,True,True,False,False,False,1.0891700349768605,0.2839096125593045
B136,BAND003,0.03,0.4,H1,0.047222287737369584,1.2281559274965073,-0.04252123956559828,1.109987271577351,1.402182067918446,0.1545810453469627,0.9572889491691692,-0.22058362096015105,True,True,True,False,False,False,1.0891700349768605,0.2839096125593045
B136,BAND003,0.03,0.4,H2,0.037456123998433455,0.9683866737588395,-0.06619713373302072,0.9162233447139512,1.0677568873388874,0.14788641603224129,0.8250998743586764,-0.33715953307393,True,True,True,False,False,False,1.0891700349768605,0.2839096125593045
B136,BAND003,0.03,0.4,IS,0.04301789308538795,1.0907726724478997,-0.04252123956559828,0.930451138017177,1.2946048753361454,0.1495976200199005,0.8988864514919465,-0.22058362096015105,True,True,True,False,False,False,1.0891700349768605,0.2839096125593045
B136,BAND003,0.03,0.4,OOS,0.041760686164248106,1.1031767962061911,-0.06619713373302039,1.2946094828451398,0.8779989423127293,0.15257181383948715,0.8738511437360154,-0.3371595330739301,True,True,True,False,False,False,1.0891700349768605,0.2839096125593045
B136,BAND003,0.03,0.45,FULL,0.047640660652250366,1.0972496674056815,-0.07432558556591073,1.2284090542697974,0.9682207728217312,0.15122886437149563,0.8844567259452163,-0.3371595330739302,True,True,True,False,False,False,1.2220843096971914,0.3193840058334827
B136,BAND003,0.03,0.45,H1,0.05318434672919592,1.2284090542697974,-0.04777261675147437,1.1101715151661897,1.4025291696925666,0.1545810453469627,0.9572889491691692,-0.22058362096015105,True,True,True,False,False,False,1.2220843096971914,0.3193840058334827
B136,BAND003,0.03,0.45,H2,0.042126155084315275,0.9682207728217312,-0.07432558556591085,0.9159168556447815,1.0678499729870576,0.14788641603224129,0.8250998743586764,-0.33715953307393,True,True,True,False,False,False,1.2220843096971914,0.3193840058334827
B136,BAND003,0.03,0.45,IS,0.04842260715726221,1.0910255766829418,-0.04777261675147437,0.9305755679484763,1.29500545874877,0.1495976200199005,0.8988864514919465,-0.22058362096015105,True,True,True,False,False,False,1.2220843096971914,0.3193840058334827
B136,BAND003,0.03,0.45,OOS,0.04699817799798134,1.10301153921642,-0.07432558556591096,1.2942016942269698,0.8781172603214418,0.15257181383948715,0.8738511437360154,-0.3371595330739301,True,True,True,False,False,False,1.2220843096971914,0.3193840058334827
B136,BAND003,0.03,0.5,FULL,0.05295748890529994,1.0972749167450169,-0.08242143912987188,1.2286576360819983,0.9680503660079544,0.15122886437149563,0.8844567259452163,-0.3371595330739302,True,True,True,False,False,False,1.3544774606459027,0.35485534621005516
B136,BAND003,0.03,0.5,H1,0.05915881060965633,1.2286576360819983,-0.05300983222664368,1.1103509157183256,1.4028721496074024,0.1545810453469627,0.9572889491691692,-0.22058362096015105,True,True,True,False,False,False,1.3544774606459027,0.35485534621005516
B136,BAND003,0.03,0.5,H2,0.0467924756284388,0.9680503660079544,-0.08242143912987221,0.9156054323017594,1.0679398229741754,0.14788641603224129,0.8250998743586764,-0.33715953307393,True,True,True,False,False,False,1.3544774606459027,0.35485534621005516
B136,BAND003,0.03,0.5,IS,0.05383253751476169,1.0912741106667831,-0.05300983222664368,0.9306953555177873,1.2954020509441775,0.1495976200199005,0.8988864514919465,-0.22058362096015105,True,True,True,False,False,False,1.3544774606459027,0.35485534621005516
B136,BAND003,0.03,0.5,OOS,0.05223856475356703,1.102841406541978,-0.08242143912987199,1.2937878432194607,0.8782321080237786,0.15257181383948715,0.8738511437360154,-0.3371595330739301,True,True,True,False,False,False,1.3544774606459027,0.35485534621005516
B136,BAND003,0.03,0.55,FULL,0.05827795052077045,1.0972953365694549,-0.09048465911207715,1.228901628719125,0.9678751785988372,0.15122886437149563,0.8844567259452163,-0.3371595330739302,True,True,True,False,False,False,1.4864203261595332,0.39032367178396743
B136,BAND003,0.03,0.55,H1,0.06514543169770781,1.228901628719125,-0.058232923888333565,1.1105254061158334,1.403210969486523,0.1545810453469627,0.9572889491691692,-0.22058362096015105,True,True,True,False,False,False,1.4864203261595332,0.39032367178396743
B136,BAND003,0.03,0.55,H2,0.051454747145072144,0.9678751785988372,-0.0904846591120767,0.9152888815284539,1.0680260591192,0.14788641603224129,0.8250998743586764,-0.33715953307393,True,True,True,False,False,False,1.4864203261595332,0.39032367178396743
B136,BAND003,0.03,0.55,IS,0.05924739802083501,1.0915181781525338,-0.058232923888333565,0.9308102461871025,1.295794710046644,0.1495976200199005,0.8988864514919465,-0.22058362096015105,True,True,True,False,False,False,1.4864203261595332,0.39032367178396743
B136,BAND003,0.03,0.55,OOS,0.05748153158749392,1.1026661700567821,-0.09048465911207704,1.2933678183321622,0.878343103092168,0.15257181383948715,0.8738511437360154,-0.3371595330739301,True,True,True,False,False,False,1.4864203261595332,0.39032367178396743
B136,BAND003,0.03,0.6,FULL,0.06360174188346512,1.0973107949918945,-0.09851520172922434,1.2291408104796049,0.9676951684794192,0.15122886437149563,0.8844567259452163,-0.3371595330739302,True,True,True,False,False,False,1.6179817590371406,0.4257890206824189
B136,BAND003,0.03,0.6,H1,0.0711439526746871,1.2291408104796049,-0.06344182319515257,1.1106947001615952,1.4035454904250058,0.1545810453469627,0.9572889491691692,-0.22058362096015105,True,True,True,False,False,False,1.6179817590371406,0.4257890206824189
B136,BAND003,0.03,0.6,H2,0.05611263781377884,0.9676951684794192,-0.09851520172922446,0.914967507667522,1.068108181971771,0.14788641603224129,0.8250998743586764,-0.33715953307393,True,True,True,False,False,False,1.6179817590371406,0.4257890206824189
B136,BAND003,0.03,0.6,IS,0.06466689165848982,1.0917575044669412,-0.06344182319515257,0.9309198632253007,1.2961832815169876,0.1495976200199005,0.8988864514919465,-0.22058362096015105,True,True,True,False,False,False,1.6179817590371406,0.4257890206824189
B136,BAND003,0.03,0.6,OOS,0.06272676978756375,1.1024858215179867,-0.09851520172922457,1.2929418613824946,0.8784499191266717,0.15257181383948715,0.8738511437360154,-0.3371595330739301,True,True,True,False,False,False,1.6179817590371406,0.4257890206824189
B136,BAND003,0.03,0.65,FULL,0.06892853665372267,1.097320927389416,-0.1065130861824155,1.2293747447313637,0.9675100338352911,0.15122886437149563,0.8844567259452163,-0.3371595330739302,True,True,True,False,False,False,1.749248654160268,0.4612514310665517
B136,BAND003,0.03,0.65,H1,0.07715409524644046,1.2293747447313637,-0.06863655726991713,1.1108583394768348,1.4038753140008609,0.1545810453469627,0.9572889491691692,-0.22058362096015105,True,True,True,False,False,False,1.749248654160268,0.4612514310665517
B136,BAND003,0.03,0.65,H2,0.060765791556735005,0.9675100338352911,-0.10651308618241584,0.9146405886873141,1.0681864293060706,0.14788641603224129,0.8250998743586764,-0.33715953307393,True,True,True,False,False,False,1.749248654160268,0.4612514310665517
B136,BAND003,0.03,0.65,IS,0.07009069892023856,1.0919916019925757,-0.06863655726991713,0.9310238761167448,1.2965670999093535,0.1495976200199005,0.8988864514919465,-0.22058362096015105,True,True,True,False,False,False,1.749248654160268,0.4612514310665517
B136,BAND003,0.03,0.65,OOS,0.06797394772895893,1.1023001042424376,-0.1065130861824155,1.2925093445109974,0.8785527822399355,0.15257181383948715,0.8738511437360154,-0.3371595330739301,True,True,True,False,False,False,1.749248654160268,0.4612514310665517
B136,BAND003,0.03,0.7,FULL,0.07425803862365621,1.0973259482384767,-0.11447826030039798,1.2296037981245589,0.96731985182376,0.15122886437149563,0.8844567259452163,-0.3371595330739302,True,True,True,False,False,False,1.8802762684109862,0.4967109411331598
B136,BAND003,0.03,0.7,H1,0.08317562028526893,1.2296037981245589,-0.07381709350677967,1.111016641377009,1.404200896660987,0.1545810453469627,0.9572889491691692,-0.22058362096015105,True,True,True,False,False,False,1.8802762684109862,0.4967109411331598
B136,BAND003,0.03,0.7,H2,0.06541387373878971,0.96731985182376,-0.1144782603003982,0.9143078168907427,1.0682614251311469,0.14788641603224129,0.8250998743586764,-0.33715953307393,True,True,True,False,False,False,1.8802762684109862,0.4967109411331598
B136,BAND003,0.03,0.7,IS,0.07551854454675921,1.0922208398061586,-0.07381709350677967,0.9311227354538519,1.296946455966437,0.1495976200199005,0.8988864514919465,-0.22058362096015105,True,True,True,False,False,False,1.8802762684109862,0.4967109411331598
B136,BAND003,0.03,0.7,OOS,0.07322275234082265,1.1021090997018679,-0.11447826030039776,1.292069887225371,0.8786523640948978,0.15257181383948715,0.8738511437360154,-0.3371595330739301,True,True,True,False,False,False,1.8802762684109862,0.4967109411331598
B136,BAND003,0.03,0.75,FULL,0.07958992027840184,1.0973256635620148,-0.12241069123223436,1.2298277167349496,0.9671244869172706,0.15122886437149563,0.8844567259452163,-0.3371595330739302,True,True,True,False,False,False,2.0111459572387926,0.5321675891164235
B136,BAND003,0.03,0.75,H1,0.08920824730290522,1.2298277167349496,-0.07898347296561281,1.1111694593320027,1.404521815497933,0.1545810453469627,0.9572889491691692,-0.22058362096015105,True,True,True,False,False,False,2.0111459572387926,0.5321675891164235
B136,BAND003,0.03,0.75,H2,0.07005652854058919,0.9671244869172706,-0.12241069123223447,0.9139691988509634,1.0683328398208158,0.14788641603224129,0.8250998743586764,-0.33715953307393,True,True,True,False,False,False,2.0111459572387926,0.5321675891164235
B136,BAND003,0.03,0.75,IS,0.08095012587409567,1.09244515350567,-0.07898347296561281,0.9312159564787946,1.2973217724345616,0.1495976200199005,0.8988864514919465,-0.22058362096015105,True,True,True,False,False,False,2.0111459572387926,0.5321675891164235
B136,BAND003,0.03,0.75,OOS,0.07847283605551292,1.1019125044197382,-0.12241069123223425,1.2916232156757785,0.8787483212923308,0.15257181383948715,0.8738511437360154,-0.3371595330739301,True,True,True,False,False,False,2.0111459572387926,0.5321675891164235
B136,BAND003,0.03,0.8,FULL,0.08492383752836363,1.0973197061494557,-0.13031028858998606,1.2300461121663693,0.9669236058556474,0.15122886437149563,0.8844567259452163,-0.3371595330739302,True,True,True,False,False,False,2.141950520158335,0.5676214132896649
B136,BAND003,0.03,0.8,H1,0.0952516771083316,1.2300461121663693,-0.08413567962442459,1.1113165984961038,1.404837449622013,0.1545810453469627,0.9572889491691692,-0.22058362096015105,True,True,True,False,False,False,2.141950520158335,0.5676214132896649
B136,BAND003,0.03,0.8,H2,0.07469338585714658,0.9669236058556474,-0.13031028858998572,0.9136244907806965,1.0684002514237143,0.14788641603224129,0.8250998743586764,-0.33715953307393,True,True,True,False,False,False,2.141950520158335,0.5676214132896649
B136,BAND003,0.03,0.8,IS,0.08638510118436549,1.0926640510499779,-0.08413567962442459,0.9313035712542301,1.297691926282669,0.1495976200199005,0.8988864514919465,-0.22058362096015105,True,True,True,False,False,False,2.141950520158335,0.5676214132896649
B136,BAND003,0.03,0.8,OOS,0.08372385318138664,1.1017100573192304,-0.13031028858998595,1.2911691578553632,0.8788402662420598,0.15257181383948715,0.8738511437360154,-0.3371595330739301,True,True,True,False,False,False,2.141950520158335,0.5676214132896649
B136,BAND003,0.03,0.85,FULL,0.09025941902981027,1.0973076262289132,-0.13817712269863747,1.2302584844755189,0.966716813012314,0.15122886437149563,0.8844567259452163,-0.3371595330739302,True,True,True,False,False,False,2.2728045921770152,0.6030724519671278
B136,BAND003,0.03,0.85,H1,0.10130558102520326,1.2302584844755189,-0.08927381897685027,1.1114573753829189,1.405147479755698,0.1545810453469627,0.9572889491691692,-0.22058362096015105,True,True,True,False,False,False,2.2728045921770152,0.6030724519671278
B136,BAND003,0.03,0.85,H2,0.07932405071142257,0.966716813012314,-0.13817712269863758,0.9132729388840951,1.0684637392698197,0.14788641603224129,0.8250998743586764,-0.33715953307393,True,True,True,False,False,False,2.2728045921770152,0.6030724519671278
B136,BAND003,0.03,0.85,IS,0.09182310644493064,1.0928770308519555,-0.08927381897685027,0.9313849697523354,1.2980565101022274,0.1495976200199005,0.8988864514919465,-0.22058362096015105,True,True,True,False,False,False,2.2728045921770152,0.6030724519671278
B136,BAND003,0.03,0.85,OOS,0.08897542672406855,1.1015013533533926,-0.1381771226986378,1.29070691933684,0.8789282906763348,0.15257181383948715,0.8738511437360154,-0.3371595330739301,True,True,True,False,False,False,2.2728045921770152,0.6030724519671278
B136,BAND003,0.03,0.9,FULL,0.09559635242207398,1.0972897103015733,-0.14601113451117043,1.2304652409247316,0.9665042737817969,0.15122886437149563,0.8844567259452163,-0.3371595330739302,True,True,True,False,False,False,2.4037647168372325,0.6385207435057838
B136,BAND003,0.03,0.9,H1,0.10736970741046137,1.2304652409247316,-0.09439781451599039,1.1115924695394221,1.4054519854057537,0.1545810453469627,0.9572889491691692,-0.22058362096015105,True,True,True,False,False,False,2.4037647168372325,0.6385207435057838
B136,BAND003,0.03,0.9,H2,0.08394816962031504,0.9665042737817969,-0.14601113451117032,0.9129149150903797,1.0685231881737838,0.14788641603224129,0.8250998743586764,-0.33715953307393,True,True,True,False,False,False,2.4037647168372325,0.6385207435057838
B136,BAND003,0.03,0.9,IS,0.09726385906963486,1.0930845229609254,-0.09439781451599039,0.9314609184192298,1.2984155556840835,0.1495976200199005,0.8988864514919465,-0.22058362096015105,True,True,True,False,False,False,2.4037647168372325,0.6385207435057838
B136,BAND003,0.03,0.9,OOS,0.09422722025832764,1.1012865584469542,-0.14601113451117065,1.290236926857895,0.8790122372791124,0.15257181383948715,0.8738511437360154,-0.3371595330739301,True,True,True,False,False,False,2.4037647168372325,0.6385207435057838
B136,BAND003,0.03,0.95,FULL,0.10093427017606493,1.0972656922161326,-0.15381242813737672,1.2306659465558079,0.9662858937037286,0.15122886437149563,0.8844567259452163,-0.3371595330739302,True,True,True,False,False,False,2.534934821443034,0.6739663263071629
B136,BAND003,0.03,0.95,H1,0.11344371932520225,1.2306659465558079,-0.09950765183178556,1.1117210704961336,1.4057509720520138,0.1545810453469627,0.9572889491691692,-0.22058362096015105,True,True,True,True,True,False,2.534934821443034,0.6739663263071629
B136,BAND003,0.03,0.95,H2,0.08856536366531986,0.9662858937037286,-0.15381242813737683,0.9125504191262768,1.0685783631289938,0.14788641603224129,0.8250998743586764,-0.33715953307393,True,True,True,False,False,False,2.534934821443034,0.6739663263071629
B136,BAND003,0.03,0.95,IS,0.10270699056032306,1.0932861142525672,-0.09950765183178556,0.9315304438901532,1.2987692862139184,0.1495976200199005,0.8988864514919465,-0.22058362096015105,True,True,True,False,False,False,2.534934821443034,0.6739663263071629
B136,BAND003,0.03,0.95,OOS,0.09947886741053313,1.1010655325421859,-0.1538124281373766,1.2897591856318937,0.8790917857046909,0.15257181383948715,0.8738511437360154,-0.3371595330739301,True,True,True,False,False,False,2.534934821443034,0.6739663263071629
B136,BAND003,0.03,1.0,FULL,0.10627284809226034,1.097235740220734,-0.16158091944280473,1.2308605903953818,0.9660620112616236,0.15122886437149563,0.8844567259452163,-0.3371595330739302,True,True,True,True,True,False,2.666375277066949,0.7094092388192114
B136,BAND003,0.03,1.0,H1,0.1195273236964598,1.2308605903953818,-0.10460334751027289,1.1118436722819238,1.4060438301851321,0.1545810453469627,0.9572889491691692,-0.22058362096015105,True,True,True,True,True,False,2.666375277066949,0.7094092388192114
B136,BAND003,0.03,1.0,H2,0.09317529686125292,0.9660620112616236,-0.16158091944280484,0.9121798873399614,1.0686294822442366,0.14788641603224129,0.8250998743586764,-0.33715953307393,True,True,True,False,False,False,2.666375277066949,0.7094092388192114
B136,BAND003,0.03,1.0,IS,0.10815217844921521,1.093481825317755,-0.10460334751027289,0.9315939736372495,1.299117283545768,0.1495976200199005,0.8988864514919465,-0.22058362096015105,True,True,True,True,True,False,2.666375277066949,0.7094092388192114
B136,BAND003,0.03,1.0,OOS,0.10473004292318322,1.1008385728264356,-0.16158091944280473,1.2892740184346139,0.8791672092369992,0.15257181383948715,0.8738511437360154,-0.3371595330739301,True,True,True,False,False,False,2.666375277066949,0.7094092388192114
B136,BAND010,0.1,0.05,FULL,0.005698286756132154,1.1149711332501597,-0.010055757627921103,1.269398817896566,0.9634766538299119,0.15122886437149563,0.8844567259452163,-0.3371595330739302,True,True,True,False,False,False,0.07949567258285144,0.035664877335165025
B136,BAND010,0.1,0.05,H1,0.006432883045252025,1.269398817896566,-0.0065173264571698475,1.1048036569640458,1.4977450774340944,0.1545810453469627,0.9572889491691692,-0.22058362096015105,True,True,True,False,False,False,0.07949567258285144,0.035664877335165025
B136,BAND010,0.1,0.05,H2,0.004964226649521342,0.9634766538299119,-0.010055757627921103,0.8781793756469204,1.1243422725993442,0.14788641603224129,0.8250998743586764,-0.33715953307393,True,True,True,False,False,False,0.07949567258285144,0.035664877335165025
B136,BAND010,0.1,0.05,IS,0.00597858064447232,1.1424367703287401,-0.0065173264571698475,0.9242340249118783,1.413092894736775,0.1495976200199005,0.8988864514919465,-0.22058362096015105,True,True,True,False,False,False,0.07949567258285144,0.035664877335165025
B136,BAND010,0.1,0.05,OOS,0.005467886500736263,1.091882037478572,-0.010055757627921214,1.2292215042173178,0.9352129932122419,0.15257181383948715,0.8738511437360154,-0.3371595330739301,True,True,True,False,False,False,0.07949567258285144,0.035664877335165025
B136,BAND010,0.1,0.1,FULL,0.01140530267159523,1.1150140977867184,-0.020063511151229396,1.2696910037256899,0.9633197862376534,0.15122886437149563,0.8844567259452163,-0.3371595330739302,True,True,True,False,False,False,0.15788727673962916,0.071326067428735
B136,BAND010,0.1,0.1,H1,0.012884851318682333,1.2696910037256899,-0.013012430579382062,1.1051052701073631,1.4980225954293092,0.1545810453469627,0.9572889491691692,-0.22058362096015105,True,True,True,False,False,False,0.15788727673962916,0.071326067428735
B136,BAND010,0.1,0.1,H2,0.009927915241743523,0.9633197862376534,-0.020063511151229396,0.8779964100821765,1.1243731224499431,0.14788641603224129,0.8250998743586764,-0.33715953307393,True,True,True,False,False,False,0.15788727673962916,0.071326067428735
B136,BAND010,0.1,0.1,IS,0.01196907180156992,1.1427340726423612,-0.013012430579382062,0.9244952173306378,1.4134193769716046,0.1495976200199005,0.8988864514919465,-0.22058362096015105,True,True,True,False,False,False,0.15788727673962916,0.071326067428735
B136,BAND010,0.1,0.1,OOS,0.010942004715644327,1.0917068539893726,-0.020063511151229174,1.2288289250054498,0.9353100195969025,0.15257181383948715,0.8738511437360154,-0.3371595330739301,True,True,True,False,False,False,0.15788727673962916,0.071326067428735
B136,BAND010,0.1,0.15,FULL,0.017120765128812998,1.115052514411666,-0.03002323063813861,1.2699796580628888,0.9631581280724858,0.15122886437149563,0.8844567259452163,-0.3371595330739302,True,True,True,False,False,False,0.2352255767330849,0.10698361328561572
B136,BAND010,0.1,0.15,H1,0.01935569129019754,1.2699796580628888,-0.019485257376902765,1.1054035933212223,1.4982964008400552,0.1545810453469627,0.9572889491691692,-0.22058362096015105,True,True,True,False,False,False,0.2352255767330849,0.10698361328561572
B136,BAND010,0.1,0.15,H2,0.014890739018499577,0.9631581280724858,-0.03002323063813861,0.8778088645419023,1.1244009213429518,0.14788641603224129,0.8250998743586764,-0.33715953307393,True,True,True,False,False,False,0.2352255767330849,0.10698361328561572
B136,BAND010,0.1,0.15,IS,0.01797120749669112,1.14302794415289,-0.019485257376902765,0.9247531856073113,1.4137423169534413,0.1495976200199005,0.8988864514919465,-0.22058362096015105,True,True,True,False,False,False,0.2352255767330849,0.10698361328561572
B136,BAND010,0.1,0.15,OOS,0.016422060257861748,1.0915263110433173,-0.030023230638139164,1.2284294385861665,0.9354038936845065,0.15257181383948715,0.8738511437360154,-0.3371595330739301,True,True,True,False,False,False,0.2352255767330849,0.10698361328561572
B136,BAND010,0.1,0.2,FULL,0.022844382327623203,1.1150861371088663,-0.03993488734741135,1.270264211683236,0.9629917522045124,0.15122886437149563,0.8844567259452163,-0.3371595330739302,True,True,True,False,False,False,0.3115666779029408,0.14263755795143912
B136,BAND010,0.1,0.2,H1,0.025845174207069332,1.270264211683236,-0.025935756329705684,1.1056979710802057,1.4985660254380262,0.1545810453469627,0.9572889491691692,-0.22058362096015105,True,True,True,False,False,False,0.3115666779029408,0.14263755795143912
B136,BAND010,0.1,0.2,H2,0.019852368334090098,0.9629917522045124,-0.03993488734741124,0.8776169844489037,1.1244255187790473,0.14788641603224129,0.8250998743586764,-0.33715953307393,True,True,True,False,False,False,0.3115666779029408,0.14263755795143912
B136,BAND010,0.1,0.2,IS,0.02398470812158182,1.1433178982787773,-0.025935756329705684,0.9250073426226528,1.4140613431891478,0.1495976200199005,0.8988864514919465,-0.22058362096015105,True,True,True,False,False,False,0.3115666779029408,0.14263755795143912
B136,BAND010,0.1,0.2,OOS,0.021907753230330673,1.0913403733158167,-0.03993488734741113,1.2280230570924082,0.935494529356667,0.15257181383948715,0.8738511437360154,-0.3371595330739301,True,True,True,False,False,False,0.3115666779029408,0.14263755795143912
B136,BAND010,0.1,0.25,FULL,0.02857585561264453,1.1151147795603382,-0.04979844257898847,1.2705446400761742,0.9628203300422841,0.15122886437149563,0.8844567259452163,-0.3371595330739302,True,True,True,False,False,False,0.3869695948570816,0.17828794451517685
B136,BAND010,0.1,0.25,H1,0.03235306951493366,1.2705446400761742,-0.03236389161948805,1.1059882585615726,1.4988315845602225,0.1545810453469627,0.9572889491691692,-0.22058362096015105,True,True,True,False,False,False,0.3869695948570816,0.17828794451517685
B136,BAND010,0.1,0.25,H2,0.024812461928732654,0.9628203300422841,-0.04979844257898902,0.8774203499616088,1.1244467537618041,0.14788641603224129,0.8250998743586764,-0.33715953307393,True,True,True,False,False,False,0.3869695948570816,0.17828794451517685
B136,BAND010,0.1,0.25,IS,0.030009293662445424,1.143603965124044,-0.03236389161948805,0.9252574708345944,1.4143767759287729,0.1495976200199005,0.8988864514919465,-0.22058362096015105,True,True,True,False,False,False,0.3869695948570816,0.17828794451517685
B136,BAND010,0.1,0.25,OOS,0.02739877160429849,1.0911486732029192,-0.04979844257898869,1.2276094058950446,0.9355815716526881,0.15257181383948715,0.8738511437360154,-0.3371595330739301,True,True,True,False,False,False,0.3869695948570816,0.17828794451517685
B136,BAND010,0.1,0.3,FULL,0.03431487897395091,1.1151382354119657,-0.05961386694659454,1.2708207243862637,0.9626436908221373,0.15122886437149563,0.8844567259452163,-0.3371595330739302,True,True,True,False,False,False,0.46149661758904487,0.21393481611180226
B136,BAND010,0.1,0.3,H1,0.03887913603387516,1.2708207243862637,-0.03876960894190262,1.1062742036581075,1.4990928433344144,0.1545810453469627,0.9572889491691692,-0.22058362096015105,True,True,True,False,False,False,0.46149661758904487,0.21393481611180226
B136,BAND010,0.1,0.3,H2,0.029770674720736245,0.9626436908221373,-0.05961386694659421,0.8772185888621892,1.1244648042978482,0.14788641603224129,0.8250998743586764,-0.33715953307393,True,True,True,False,False,False,0.46149661758904487,0.21393481611180226
