panel,cost_bps,window,stat,device,point
b136,0.0,OOS,MeanDD,SPY,-4.4114804416497035
b136,10.0,FULL,MaxDD,ANCHOR_g0.75_b0.03,-12.241069123223413
b136,10.0,FULL,MaxDD,GROSS_g0.25,-4.161648439794141
b136,10.0,FULL,MaxDD,GROSS_g0.50,-8.242143912987231
b136,10.0,FULL,MaxDD,GROSS_g1.00,-16.15809194428044
b136,10.0,FULL,MaxDD,GROSS_g1.25,-19.993374823726164
b136,10.0,FULL,MaxDD,GROSS_g1.50,-23.74658635481718
b136,10.0,FULL,MaxDD,BAND_b0.00,-12.616777132960665
b136,10.0,FULL,MaxDD,BAND_b0.06,-13.68925360828397
b136,10.0,FULL,MaxDD,BAND_b0.09,-15.011538023497195
b136,10.0,FULL,MaxDD,RULESv1_n5,-21.198908096372715
b136,10.0,FULL,MaxDD,SPY,-33.71595330739299
b136,10.0,FULL,Calmar,ANCHOR_g0.75_b0.03,0.6501876549933504
b136,10.0,FULL,Calmar,GROSS_g0.25,0.6347381096846259
b136,10.0,FULL,Calmar,GROSS_g0.50,0.6425207987675937
b136,10.0,FULL,Calmar,GROSS_g1.00,0.6577066677100988
b136,10.0,FULL,Calmar,GROSS_g1.25,0.6650314562658532
b136,10.0,FULL,Calmar,GROSS_g1.50,0.6721451608764433
b136,10.0,FULL,Calmar,BAND_b0.00,0.6107414003567373
b136,10.0,FULL,Calmar,BAND_b0.06,0.5894696209744895
b136,10.0,FULL,Calmar,BAND_b0.09,0.5683535949033481
b136,10.0,FULL,Calmar,RULESv1_n5,0.2981309793665468
b136,10.0,FULL,Calmar,SPY,0.44853800511799574
b136,10.0,FULL,Ulcer,ANCHOR_g0.75_b0.03,3.1874181562564616
b136,10.0,FULL,Ulcer,GROSS_g0.25,1.0644087017867165
b136,10.0,FULL,Ulcer,GROSS_g0.50,2.126755744317292
b136,10.0,FULL,Ulcer,GROSS_g1.00,4.247766186704128
b136,10.0,FULL,Ulcer,GROSS_g1.25,5.307456016009203
b136,10.0,FULL,Ulcer,GROSS_g1.50,6.366779267078511
b136,10.0,FULL,Ulcer,BAND_b0.00,3.2590360513347094
b136,10.0,FULL,Ulcer,BAND_b0.06,3.2856179204728644
b136,10.0,FULL,Ulcer,BAND_b0.09,3.3055688242291605
b136,10.0,FULL,Ulcer,RULESv1_n5,6.302704667802446
b136,10.0,FULL,Ulcer,SPY,6.235089860241061
b136,10.0,FULL,TUW,ANCHOR_g0.75_b0.03,86.06115107913669
b136,10.0,FULL,TUW,GROSS_g0.25,85.81384892086331
b136,10.0,FULL,TUW,GROSS_g0.50,85.90377697841727
b136,10.0,FULL,TUW,GROSS_g1.00,86.19604316546763
b136,10.0,FULL,TUW,GROSS_g1.25,86.30845323741008
b136,10.0,FULL,TUW,GROSS_g1.50,86.42086330935251
b136,10.0,FULL,TUW,BAND_b0.00,86.35341726618705
b136,10.0,FULL,TUW,BAND_b0.06,85.85881294964028
b136,10.0,FULL,TUW,BAND_b0.09,85.36420863309353
b136,10.0,FULL,TUW,RULESv1_n5,92.9181654676259
b136,10.0,FULL,TUW,SPY,84.39748201438849
b136,10.0,FULL,CVaR5_1y,ANCHOR_g0.75_b0.03,-3.883006256533016
b136,10.0,FULL,CVaR5_1y,GROSS_g0.25,-1.2778698998651972
b136,10.0,FULL,CVaR5_1y,GROSS_g0.50,-2.5721852050004634
b136,10.0,FULL,CVaR5_1y,GROSS_g1.00,-5.210079550807208
b136,10.0,FULL,CVaR5_1y,GROSS_g1.25,-6.5528647389739625
b136,10.0,FULL,CVaR5_1y,GROSS_g1.50,-7.9112906899269335
b136,10.0,FULL,CVaR5_1y,BAND_b0.00,-3.7943252601687925
b136,10.0,FULL,CVaR5_1y,BAND_b0.06,-3.834736275272582
b136,10.0,FULL,CVaR5_1y,BAND_b0.09,-3.237399182652296
b136,10.0,FULL,CVaR5_1y,RULESv1_n5,-10.53107544334546
b136,10.0,FULL,CVaR5_1y,SPY,-11.40947978928045
b136,10.0,FULL,MeanDD,ANCHOR_g0.75_b0.03,-2.175390864040063
b136,10.0,FULL,MeanDD,GROSS_g0.25,-0.7215244601794213
b136,10.0,FULL,MeanDD,GROSS_g0.50,-1.4465325869586638
b136,10.0,FULL,MeanDD,GROSS_g1.00,-2.9098352358697746
b136,10.0,FULL,MeanDD,GROSS_g1.25,-3.6490752812327667
b136,10.0,FULL,MeanDD,GROSS_g1.50,-4.393323665734586
b136,10.0,FULL,MeanDD,BAND_b0.00,-2.2346520435863972
b136,10.0,FULL,MeanDD,BAND_b0.06,-2.2158187242511787
b136,10.0,FULL,MeanDD,BAND_b0.09,-2.1767996093354642
b136,10.0,FULL,MeanDD,RULESv1_n5,-4.429580371697997
b136,10.0,FULL,MeanDD,SPY,-3.745467803620285
b136,10.0,IS,MaxDD,ANCHOR_g0.75_b0.03,-7.8983472965612584
b136,10.0,IS,MaxDD,GROSS_g0.25,-2.6682158911412457
b136,10.0,IS,MaxDD,GROSS_g0.50,-5.300983222664357
b136,10.0,IS,MaxDD,GROSS_g1.00,-10.460334751027368
b136,10.0,IS,MaxDD,GROSS_g1.25,-12.986963999493884
b136,10.0,IS,MaxDD,GROSS_g1.50,-15.478330769862136
b136,10.0,IS,MaxDD,BAND_b0.00,-7.943490495894812
b136,10.0,IS,MaxDD,BAND_b0.06,-8.248078457618568
b136,10.0,IS,MaxDD,BAND_b0.09,-8.988254101410165
b136,10.0,IS,MaxDD,RULESv1_n5,-9.475782686773337
b136,10.0,IS,MaxDD,SPY,-22.05836209601508
b136,10.0,IS,Calmar,ANCHOR_g0.75_b0.03,1.0248995496733795
b136,10.0,IS,Calmar,GROSS_g0.25,1.0058321079870383
b136,10.0,IS,Calmar,GROSS_g0.50,1.015519862138044
b136,10.0,IS,Calmar,GROSS_g1.00,1.0339265522892829
b136,10.0,IS,Calmar,GROSS_g1.25,1.0425557513048191
b136,10.0,IS,Calmar,GROSS_g1.50,1.0507471399787942
b136,10.0,IS,Calmar,BAND_b0.00,0.9643738694428929
b136,10.0,IS,Calmar,BAND_b0.06,0.9916968933359367
b136,10.0,IS,Calmar,BAND_b0.09,0.9995834797660814
b136,10.0,IS,Calmar,RULESv1_n5,0.7611953520793598
b136,10.0,IS,Calmar,SPY,0.6781900640162442
b136,10.0,IS,Ulcer,ANCHOR_g0.75_b0.03,2.675302726850335
b136,10.0,IS,Ulcer,GROSS_g0.25,0.8908986841264322
b136,10.0,IS,Ulcer,GROSS_g0.50,1.7826685397398745
b136,10.0,IS,Ulcer,GROSS_g1.00,3.5688086783369313
b136,10.0,IS,Ulcer,GROSS_g1.25,4.463191772226999
b136,10.0,IS,Ulcer,GROSS_g1.50,5.358557026900295
b136,10.0,IS,Ulcer,BAND_b0.00,2.912780383182876
b136,10.0,IS,Ulcer,BAND_b0.06,2.7097155228514263
b136,10.0,IS,Ulcer,BAND_b0.09,2.611138965407892
b136,10.0,IS,Ulcer,RULESv1_n5,3.487202304946853
b136,10.0,IS,Ulcer,SPY,4.690689975755517
b136,10.0,IS,TUW,ANCHOR_g0.75_b0.03,86.39760837070254
b136,10.0,IS,TUW,GROSS_g0.25,86.19830592924764
b136,10.0,IS,TUW,GROSS_g0.50,86.29795714997509
b136,10.0,IS,TUW,GROSS_g1.00,86.44743398106627
b136,10.0,IS,TUW,GROSS_g1.25,86.54708520179372
b136,10.0,IS,TUW,GROSS_g1.50,86.64673642252117
b136,10.0,IS,TUW,BAND_b0.00,86.99551569506725
b136,10.0,IS,TUW,BAND_b0.06,86.1484803188839
b136,10.0,IS,TUW,BAND_b0.09,85.10214250124564
b136,10.0,IS,TUW,RULESv1_n5,91.77877428998505
b136,10.0,IS,TUW,SPY,84.50423517688091
b136,10.0,IS,CVaR5_1y,ANCHOR_g0.75_b0.03,-1.8897543698481183
b136,10.0,IS,CVaR5_1y,GROSS_g0.25,-0.5875449707576091
b136,10.0,IS,CVaR5_1y,GROSS_g0.50,-1.217475290037043
b136,10.0,IS,CVaR5_1y,GROSS_g1.00,-2.6043833550538764
b136,10.0,IS,CVaR5_1y,GROSS_g1.25,-3.3616817904141367
b136,10.0,IS,CVaR5_1y,GROSS_g1.50,-4.162326743023292
b136,10.0,IS,CVaR5_1y,BAND_b0.00,-2.7154261611449195
b136,10.0,IS,CVaR5_1y,BAND_b0.06,-2.337553755842053
b136,10.0,IS,CVaR5_1y,BAND_b0.09,-1.6872013578794298
b136,10.0,IS,CVaR5_1y,RULESv1_n5,-1.777327820619182
b136,10.0,IS,CVaR5_1y,SPY,-3.0979262646045025
b136,10.0,IS,MeanDD,ANCHOR_g0.75_b0.03,-1.8451640369590265
b136,10.0,IS,MeanDD,GROSS_g0.25,-0.6115059329996855
b136,10.0,IS,MeanDD,GROSS_g0.50,-1.2265471946674424
b136,10.0,IS,MeanDD,GROSS_g1.00,-2.4673354470263598
b136,10.0,IS,MeanDD,GROSS_g1.25,-3.093148610572898
b136,10.0,IS,MeanDD,GROSS_g1.50,-3.7229477488934175
b136,10.0,IS,MeanDD,BAND_b0.00,-2.023411085867045
b136,10.0,IS,MeanDD,BAND_b0.06,-1.853198917957255
b136,10.0,IS,MeanDD,BAND_b0.09,-1.7327279328295957
b136,10.0,IS,MeanDD,RULESv1_n5,-2.6377851276396442
b136,10.0,IS,MeanDD,SPY,-2.9351738558481415
b136,10.0,OOS,MaxDD,ANCHOR_g0.75_b0.03,-12.241069123223413
b136,10.0,OOS,MaxDD,GROSS_g0.25,-4.16164843979413
b136,10.0,OOS,MaxDD,GROSS_g0.50,-8.24214391298722
b136,10.0,OOS,MaxDD,GROSS_g1.00,-16.15809194428045
b136,10.0,OOS,MaxDD,GROSS_g1.25,-19.993374823726196
b136,10.0,OOS,MaxDD,GROSS_g1.50,-23.74658635481718
b136,10.0,OOS,MaxDD,BAND_b0.00,-12.6167771329607
b136,10.0,OOS,MaxDD,BAND_b0.06,-13.689253608283991
b136,10.0,OOS,MaxDD,BAND_b0.09,-15.011538023497216
b136,10.0,OOS,MaxDD,RULESv1_n5,-21.198908096372815
b136,10.0,OOS,MaxDD,SPY,-33.71595330739301
b136,10.0,OOS,Calmar,ANCHOR_g0.75_b0.03,0.6410619470045817
b136,10.0,OOS,Calmar,GROSS_g0.25,0.6263998904596492
b136,10.0,OOS,Calmar,GROSS_g0.50,0.633798260562452
b136,10.0,OOS,Calmar,GROSS_g1.00,0.6481584786392779
b136,10.0,OOS,Calmar,GROSS_g1.25,0.6550410266419203
b136,10.0,OOS,Calmar,GROSS_g1.50,0.6616907369641172
b136,10.0,OOS,Calmar,BAND_b0.00,0.6136811509938342
b136,10.0,OOS,Calmar,BAND_b0.06,0.5828572524290733
b136,10.0,OOS,Calmar,BAND_b0.09,0.5436551989143839
b136,10.0,OOS,Calmar,RULESv1_n5,0.2637637051992987
b136,10.0,OOS,Calmar,SPY,0.4525211327957083
b136,10.0,OOS,Ulcer,ANCHOR_g0.75_b0.03,3.5535904812395795
b136,10.0,OOS,Ulcer,GROSS_g0.25,1.1882291692048539
b136,10.0,OOS,Ulcer,GROSS_g0.50,2.3725542176291436
b136,10.0,OOS,Ulcer,GROSS_g1.00,4.733570179853393
b136,10.0,OOS,Ulcer,GROSS_g1.25,5.911926894228329
b136,10.0,OOS,Ulcer,GROSS_g1.50,7.089071065127814
b136,10.0,OOS,Ulcer,BAND_b0.00,3.518255570005696
b136,10.0,OOS,Ulcer,BAND_b0.06,3.6924224352942416
b136,10.0,OOS,Ulcer,BAND_b0.09,3.7821778029762054
b136,10.0,OOS,Ulcer,RULESv1_n5,7.893875144937694
b136,10.0,OOS,Ulcer,SPY,7.2629138412301995
b136,10.0,OOS,TUW,ANCHOR_g0.75_b0.03,85.661614092585
b136,10.0,OOS,TUW,GROSS_g0.25,85.37484637443671
b136,10.0,OOS,TUW,GROSS_g0.50,85.45678000819336
b136,10.0,OOS,TUW,GROSS_g1.00,85.86644817697665
b136,10.0,OOS,TUW,GROSS_g1.25,85.98934862761163
b136,10.0,OOS,TUW,GROSS_g1.50,86.11224907824662
b136,10.0,OOS,TUW,BAND_b0.00,85.661614092585
b136,10.0,OOS,TUW,BAND_b0.06,85.53871364195003
b136,10.0,OOS,TUW,BAND_b0.09,85.4977468250717
b136,10.0,OOS,TUW,RULESv1_n5,93.56820975010241
b136,10.0,OOS,TUW,SPY,84.26874231872183
b136,10.0,OOS,CVaR5_1y,ANCHOR_g0.75_b0.03,-4.904425619901068
b136,10.0,OOS,CVaR5_1y,GROSS_g0.25,-1.6308879324012766
b136,10.0,OOS,CVaR5_1y,GROSS_g0.50,-3.2658786466720158
b136,10.0,OOS,CVaR5_1y,GROSS_g1.00,-6.546973847216791
b136,10.0,OOS,CVaR5_1y,GROSS_g1.25,-8.192619772339649
b136,10.0,OOS,CVaR5_1y,GROSS_g1.50,-9.840881711677705
b136,10.0,OOS,CVaR5_1y,BAND_b0.00,-4.5462146350433335
b136,10.0,OOS,CVaR5_1y,BAND_b0.06,-4.723583733086103
b136,10.0,OOS,CVaR5_1y,BAND_b0.09,-4.0310642849858835
b136,10.0,OOS,CVaR5_1y,RULESv1_n5,-13.723782804294931
b136,10.0,OOS,CVaR5_1y,SPY,-14.372643340316396
b136,10.0,OOS,MeanDD,ANCHOR_g0.75_b0.03,-2.446393528040234
b136,10.0,OOS,MeanDD,GROSS_g0.25,-0.8118133426829105
b136,10.0,OOS,MeanDD,GROSS_g0.50,-1.6270662901134023
b136,10.0,OOS,MeanDD,GROSS_g1.00,-3.2729755376782013
b136,10.0,OOS,MeanDD,GROSS_g1.25,-4.105300308191753
b136,10.0,OOS,MeanDD,GROSS_g1.50,-4.943472274393786
b136,10.0,OOS,MeanDD,BAND_b0.00,-2.407695639432246
b136,10.0,OOS,MeanDD,BAND_b0.06,-2.513611362593212
b136,10.0,OOS,MeanDD,BAND_b0.09,-2.5415776166468147
b136,10.0,OOS,MeanDD,RULESv1_n5,-5.877315035277184
b136,10.0,OOS,MeanDD,SPY,-4.4114804416497035
b136,25.0,FULL,MaxDD,ANCHOR_g0.75_b0.03,-12.285153570594687
b136,25.0,FULL,MaxDD,GROSS_g0.25,-4.177935984965709
b136,25.0,FULL,MaxDD,GROSS_g0.50,-8.27303732414224
b136,25.0,FULL,MaxDD,GROSS_g1.00,-16.214332877286775
b136,25.0,FULL,MaxDD,GROSS_g1.25,-20.0618453492564
b136,25.0,FULL,MaxDD,GROSS_g1.50,-23.827712377118605
b136,25.0,FULL,MaxDD,BAND_b0.00,-12.692926277924165
b136,25.0,FULL,MaxDD,BAND_b0.06,-13.72043378658625
b136,25.0,FULL,MaxDD,BAND_b0.09,-15.031891986374369
b136,25.0,FULL,MaxDD,RULESv1_n5,-26.728334983026848
b136,25.0,FULL,MaxDD,SPY,-33.71595330739299
b136,25.0,FULL,Calmar,ANCHOR_g0.75_b0.03,0.6213896909092083
b136,25.0,FULL,Calmar,GROSS_g0.25,0.6069731831142765
b136,25.0,FULL,Calmar,GROSS_g0.50,0.6142927378320729
b136,25.0,FULL,Calmar,GROSS_g1.00,0.6281986047546539
b136,25.0,FULL,Calmar,GROSS_g1.25,0.6346207075181474
b136,25.0,FULL,Calmar,GROSS_g1.50,0.640628991291014
b136,25.0,FULL,Calmar,BAND_b0.00,0.5648829773719338
b136,25.0,FULL,Calmar,BAND_b0.06,0.5710937426304182
b136,25.0,FULL,Calmar,BAND_b0.09,0.555017102233149
b136,25.0,FULL,Calmar,RULESv1_n5,0.06450124243396796
b136,25.0,FULL,Calmar,SPY,0.44853800511799574
b136,25.0,FULL,Ulcer,ANCHOR_g0.75_b0.03,3.3132624226604728
b136,25.0,FULL,Ulcer,GROSS_g0.25,1.1071670936088396
b136,25.0,FULL,Ulcer,GROSS_g0.50,2.211434804228824
b136,25.0,FULL,Ulcer,GROSS_g1.00,4.4131756935258695
b136,25.0,FULL,Ulcer,GROSS_g1.25,5.511846643404654
b136,25.0,FULL,Ulcer,GROSS_g1.50,6.609995524878262
b136,25.0,FULL,Ulcer,BAND_b0.00,3.4643224711145844
b136,25.0,FULL,Ulcer,BAND_b0.06,3.3803257117883687
b136,25.0,FULL,Ulcer,BAND_b0.09,3.372968062306017
b136,25.0,FULL,Ulcer,RULESv1_n5,9.759212458813904
b136,25.0,FULL,Ulcer,SPY,6.235089860241061
b136,25.0,FULL,TUW,ANCHOR_g0.75_b0.03,86.53327338129496
b136,25.0,FULL,TUW,GROSS_g0.25,86.35341726618705
b136,25.0,FULL,TUW,GROSS_g0.50,86.443345323741
b136,25.0,FULL,TUW,GROSS_g1.00,86.55575539568345
b136,25.0,FULL,TUW,GROSS_g1.25,86.60071942446042
b136,25.0,FULL,TUW,GROSS_g1.50,86.6681654676259
b136,25.0,FULL,TUW,BAND_b0.00,87.41007194244604
b136,25.0,FULL,TUW,BAND_b0.06,86.28597122302159
b136,25.0,FULL,TUW,BAND_b0.09,85.70143884892086
b136,25.0,FULL,TUW,RULESv1_n5,97.03237410071942
b136,25.0,FULL,TUW,SPY,84.39748201438849
b136,25.0,FULL,CVaR5_1y,ANCHOR_g0.75_b0.03,-4.225874640202229
b136,25.0,FULL,CVaR5_1y,GROSS_g0.25,-1.3966910519205258
b136,25.0,FULL,CVaR5_1y,GROSS_g0.50,-2.8052014269580425
b136,25.0,FULL,CVaR5_1y,GROSS_g1.00,-5.658911167989004
b136,25.0,FULL,CVaR5_1y,GROSS_g1.25,-7.104908125654265
b136,25.0,FULL,CVaR5_1y,GROSS_g1.50,-8.564526760299811
b136,25.0,FULL,CVaR5_1y,BAND_b0.00,-4.34475424926328
b136,25.0,FULL,CVaR5_1y,BAND_b0.06,-4.0731501828055
b136,25.0,FULL,CVaR5_1y,BAND_b0.09,-3.4321158198246806
b136,25.0,FULL,CVaR5_1y,RULESv1_n5,-14.62816122674445
b136,25.0,FULL,CVaR5_1y,SPY,-11.40947978928045
b136,25.0,FULL,MeanDD,ANCHOR_g0.75_b0.03,-2.277965600977533
b136,25.0,FULL,MeanDD,GROSS_g0.25,-0.7556778253736929
b136,25.0,FULL,MeanDD,GROSS_g0.50,-1.514892142966399
b136,25.0,FULL,MeanDD,GROSS_g1.00,-3.0452556049387636
b136,25.0,FULL,MeanDD,GROSS_g1.25,-3.817047102655718
b136,25.0,FULL,MeanDD,GROSS_g1.50,-4.59399441187439
b136,25.0,FULL,MeanDD,BAND_b0.00,-2.406333981478771
b136,25.0,FULL,MeanDD,BAND_b0.06,-2.2971589095331484
b136,25.0,FULL,MeanDD,BAND_b0.09,-2.2336529111300605
b136,25.0,FULL,MeanDD,RULESv1_n5,-7.642770258920795
b136,25.0,FULL,MeanDD,SPY,-3.745467803620285
b136,25.0,IS,MaxDD,ANCHOR_g0.75_b0.03,-8.006272281874516
b136,25.0,IS,MaxDD,GROSS_g0.25,-2.7072641288300447
b136,25.0,IS,MaxDD,GROSS_g0.50,-5.37574627801245
b136,25.0,IS,MaxDD,GROSS_g1.00,-10.599583111854848
b136,25.0,IS,MaxDD,GROSS_g1.25,-13.15636125142463
b136,25.0,IS,MaxDD,GROSS_g1.50,-15.677444336962632
b136,25.0,IS,MaxDD,BAND_b0.00,-8.273728008265246
b136,25.0,IS,MaxDD,BAND_b0.06,-8.32503197148393
b136,25.0,IS,MaxDD,BAND_b0.09,-9.05172365923682
b136,25.0,IS,MaxDD,RULESv1_n5,-11.593857178803857
b136,25.0,IS,MaxDD,SPY,-22.05836209601508
b136,25.0,IS,Calmar,ANCHOR_g0.75_b0.03,0.9726839555776131
b136,25.0,IS,Calmar,GROSS_g0.25,0.9542869468479047
b136,25.0,IS,Calmar,GROSS_g0.50,0.963754070094249
b136,25.0,IS,Calmar,GROSS_g1.00,0.9809876166317126
b136,25.0,IS,Calmar,GROSS_g1.25,0.9885758754866483
b136,25.0,IS,Calmar,GROSS_g1.50,0.9953738412440155
b136,25.0,IS,Calmar,BAND_b0.00,0.8637675940338149
b136,25.0,IS,Calmar,BAND_b0.06,0.9565219574147746
b136,25.0,IS,Calmar,BAND_b0.09,0.9734439415291307
b136,25.0,IS,Calmar,RULESv1_n5,0.2493882468160247
b136,25.0,IS,Calmar,SPY,0.6781900640162442
b136,25.0,IS,Ulcer,ANCHOR_g0.75_b0.03,2.757157024756917
b136,25.0,IS,Ulcer,GROSS_g0.25,0.919210010478996
b136,25.0,IS,Ulcer,GROSS_g0.50,1.838161537633864
b136,25.0,IS,Ulcer,GROSS_g1.00,3.6765404743644896
b136,25.0,IS,Ulcer,GROSS_g1.25,4.596636457001715
b136,25.0,IS,Ulcer,GROSS_g1.50,5.517924563149109
b136,25.0,IS,Ulcer,BAND_b0.00,3.0778578563399672
b136,25.0,IS,Ulcer,BAND_b0.06,2.788372313357861
b136,25.0,IS,Ulcer,BAND_b0.09,2.6644087046237077
b136,25.0,IS,Ulcer,RULESv1_n5,4.81101159002015
b136,25.0,IS,Ulcer,SPY,4.690689975755517
b136,25.0,IS,TUW,ANCHOR_g0.75_b0.03,86.74638764324864
b136,25.0,IS,TUW,GROSS_g0.25,86.59691081215745
b136,25.0,IS,TUW,GROSS_g0.50,86.64673642252117
b136,25.0,IS,TUW,GROSS_g1.00,86.74638764324864
b136,25.0,IS,TUW,GROSS_g1.25,86.74638764324864
b136,25.0,IS,TUW,GROSS_g1.50,86.79621325361235
b136,25.0,IS,TUW,BAND_b0.00,88.19133034379672
b136,25.0,IS,TUW,BAND_b0.06,86.54708520179372
b136,25.0,IS,TUW,BAND_b0.09,85.35127055306427
b136,25.0,IS,TUW,RULESv1_n5,95.46586945690085
b136,25.0,IS,TUW,SPY,84.50423517688091
b136,25.0,IS,CVaR5_1y,ANCHOR_g0.75_b0.03,-2.2187676617015897
b136,25.0,IS,CVaR5_1y,GROSS_g0.25,-0.700552481244555
b136,25.0,IS,CVaR5_1y,GROSS_g0.50,-1.4399042725694766
b136,25.0,IS,CVaR5_1y,GROSS_g1.00,-3.0382935873407724
b136,25.0,IS,CVaR5_1y,GROSS_g1.25,-3.900449062662894
b136,25.0,IS,CVaR5_1y,GROSS_g1.50,-4.805969461843562
b136,25.0,IS,CVaR5_1y,BAND_b0.00,-3.2777516377348763
b136,25.0,IS,CVaR5_1y,BAND_b0.06,-2.5737994367614707
b136,25.0,IS,CVaR5_1y,BAND_b0.09,-1.885102322402967
b136,25.0,IS,CVaR5_1y,RULESv1_n5,-5.801931361950697
b136,25.0,IS,CVaR5_1y,SPY,-3.0979262646045025
b136,25.0,IS,MeanDD,ANCHOR_g0.75_b0.03,-1.9118780183780655
b136,25.0,IS,MeanDD,GROSS_g0.25,-0.6344186623605056
b136,25.0,IS,MeanDD,GROSS_g0.50,-1.2716007308548114
b136,25.0,IS,MeanDD,GROSS_g1.00,-2.5556474942034035
b136,25.0,IS,MeanDD,GROSS_g1.25,-3.2030623437362014
b136,25.0,IS,MeanDD,GROSS_g1.50,-3.8546086874043364
b136,25.0,IS,MeanDD,BAND_b0.00,-2.163212350534429
b136,25.0,IS,MeanDD,BAND_b0.06,-1.920487778394931
b136,25.0,IS,MeanDD,BAND_b0.09,-1.7772594391832561
b136,25.0,IS,MeanDD,RULESv1_n5,-3.9296291723706362
b136,25.0,IS,MeanDD,SPY,-2.9351738558481415
b136,25.0,OOS,MaxDD,ANCHOR_g0.75_b0.03,-12.285153570594709
b136,25.0,OOS,MaxDD,GROSS_g0.25,-4.177935984965686
b136,25.0,OOS,MaxDD,GROSS_g0.50,-8.27303732414224
b136,25.0,OOS,MaxDD,GROSS_g1.00,-16.214332877286786
b136,25.0,OOS,MaxDD,GROSS_g1.25,-20.06184534925646
b136,25.0,OOS,MaxDD,GROSS_g1.50,-23.827712377118605
b136,25.0,OOS,MaxDD,BAND_b0.00,-12.6929262779242
b136,25.0,OOS,MaxDD,BAND_b0.06,-13.720433786586227
b136,25.0,OOS,MaxDD,BAND_b0.09,-15.031891986374369
b136,25.0,OOS,MaxDD,RULESv1_n5,-26.728334983026812
b136,25.0,OOS,MaxDD,SPY,-33.71595330739301
b136,25.0,OOS,Calmar,ANCHOR_g0.75_b0.03,0.6111161109293007
b136,25.0,OOS,Calmar,GROSS_g0.25,0.5976073167854378
b136,25.0,OOS,Calmar,GROSS_g0.50,0.6044790080420651
b136,25.0,OOS,Calmar,GROSS_g1.00,0.6174551690880329
b136,25.0,OOS,Calmar,GROSS_g1.25,0.62339977358191
b136,25.0,OOS,Calmar,GROSS_g1.50,0.628921642706992
b136,25.0,OOS,Calmar,BAND_b0.00,0.5664016328249271
b136,25.0,OOS,Calmar,BAND_b0.06,0.5634661258754773
b136,25.0,OOS,Calmar,BAND_b0.09,0.5294980203130736
b136,25.0,OOS,Calmar,RULESv1_n5,0.028962904073315376
b136,25.0,OOS,Calmar,SPY,0.4525211327957083
b136,25.0,OOS,Ulcer,ANCHOR_g0.75_b0.03,3.7085158491722643
b136,25.0,OOS,Ulcer,GROSS_g0.25,1.2405443909479033
b136,25.0,OOS,Ulcer,GROSS_g0.50,2.476529844351198
b136,25.0,OOS,Ulcer,GROSS_g1.00,4.937144989197594
b136,25.0,OOS,Ulcer,GROSS_g1.25,6.163310500943047
b136,25.0,OOS,Ulcer,GROSS_g1.50,7.387889898120902
b136,25.0,OOS,Ulcer,BAND_b0.00,3.7523392174805323
b136,25.0,OOS,Ulcer,BAND_b0.06,3.798525885284245
b136,25.0,OOS,Ulcer,BAND_b0.09,3.8592787344945734
b136,25.0,OOS,Ulcer,RULESv1_n5,12.313987266551928
b136,25.0,OOS,Ulcer,SPY,7.2629138412301995
b136,25.0,OOS,TUW,ANCHOR_g0.75_b0.03,86.2351495288816
b136,25.0,OOS,TUW,GROSS_g0.25,86.03031544448996
b136,25.0,OOS,TUW,GROSS_g0.50,86.15321589512494
b136,25.0,OOS,TUW,GROSS_g1.00,86.27611634575993
b136,25.0,OOS,TUW,GROSS_g1.25,86.3580499795166
b136,25.0,OOS,TUW,GROSS_g1.50,86.43998361327326
b136,25.0,OOS,TUW,BAND_b0.00,86.60385088078655
b136,25.0,OOS,TUW,BAND_b0.06,85.98934862761163
b136,25.0,OOS,TUW,BAND_b0.09,85.90741499385499
b136,25.0,OOS,TUW,RULESv1_n5,97.132322818517
b136,25.0,OOS,TUW,SPY,84.26874231872183
b136,25.0,OOS,CVaR5_1y,ANCHOR_g0.75_b0.03,-5.249344977911934
b136,25.0,OOS,CVaR5_1y,GROSS_g0.25,-1.7512132189414382
b136,25.0,OOS,CVaR5_1y,GROSS_g0.50,-3.501020357963959
b136,25.0,OOS,CVaR5_1y,GROSS_g1.00,-6.996894441819562
b136,25.0,OOS,CVaR5_1y,GROSS_g1.25,-8.744019688054628
b136,25.0,OOS,CVaR5_1y,GROSS_g1.50,-10.49071521908967
b136,25.0,OOS,CVaR5_1y,BAND_b0.00,-5.094476722249311
b136,25.0,OOS,CVaR5_1y,BAND_b0.06,-4.959799515734914
b136,25.0,OOS,CVaR5_1y,BAND_b0.09,-4.219158446569509
b136,25.0,OOS,CVaR5_1y,RULESv1_n5,-17.63602168447885
b136,25.0,OOS,CVaR5_1y,SPY,-14.372643340316396
b136,25.0,OOS,MeanDD,ANCHOR_g0.75_b0.03,-2.5784491197770243
b136,25.0,OOS,MeanDD,GROSS_g0.25,-0.855207322748479
b136,25.0,OOS,MeanDD,GROSS_g0.50,-1.7145853500136377
b136,25.0,OOS,MeanDD,GROSS_g1.00,-3.4471233992440924
b136,25.0,OOS,MeanDD,GROSS_g1.25,-4.321001420172073
b136,25.0,OOS,MeanDD,GROSS_g1.50,-5.200875622501754
b136,25.0,OOS,MeanDD,BAND_b0.00,-2.6055679245539873
b136,25.0,OOS,MeanDD,BAND_b0.06,-2.606503615386336
b136,25.0,OOS,MeanDD,BAND_b0.09,-2.6085609170438717
b136,25.0,OOS,MeanDD,RULESv1_n5,-10.303264770802663
