panel,book,cadence,cost,arm,g_lo,g_hi,dSharpe,dCAGR,dMaxDD
u56,S3-50_b3rw,M,0.0,FIN,0.5,1.5,-0.04472417484618951,0.16214304250276923,-0.12838665859637188
u56,S3-50_b3rw,M,0.0,FIN,0.75,1.0,0.002670873013031594,0.043253963168990994,-0.03239394369688409
u56,S3-50_b3rw,M,0.0,FIN,0.75,1.25,-0.027950803480183417,0.08128863273307863,-0.06416938722193621
u56,S3-50_b3rw,M,0.0,FIN,0.75,1.5,-0.04745353409355291,0.11968224839925079,-0.09500447111897792
u56,S3-50_b3rw,M,0.0,FIN,1.0,1.25,-0.03062167649321501,0.03803466956408763,-0.03177544352505213
u56,S3-50_b3rw,M,0.0,FIN,1.0,1.5,-0.0501244071065845,0.0764282852302598,-0.06261052742209383
u56,S3-50_b3rw,M,0.0,FIN,1.25,1.5,-0.01950273061336949,0.038393615666172165,-0.030835083897041704
u56,S3-50_b3rw,M,0.0,RAW,0.25,0.5,0.002793803606469636,0.04164966366562495,-0.0344086797316937
u56,S3-50_b3rw,M,0.0,RAW,0.25,0.75,0.00552316285383303,0.08411045776914339,-0.06779086720908767
u56,S3-50_b3rw,M,0.0,RAW,0.25,1.0,0.008194035866864624,0.12736442093813438,-0.10018481090597176
u56,S3-50_b3rw,M,0.0,RAW,0.25,1.25,0.010811968349044632,0.17139181205150034,-0.13162688235620557
u56,S3-50_b3rw,M,0.0,RAW,0.25,1.5,0.013382143830358517,0.21617107017874315,-0.16215168989054674
u56,S3-50_b3rw,M,0.0,RAW,0.5,0.75,0.0027293592473633943,0.04246079410351844,-0.033382187477393965
u56,S3-50_b3rw,M,0.0,RAW,0.5,1.0,0.005400232260394988,0.08571475727250943,-0.06577613117427805
u56,S3-50_b3rw,M,0.0,RAW,0.5,1.25,0.008018164742574996,0.1297421483858754,-0.09721820262451186
u56,S3-50_b3rw,M,0.0,RAW,0.5,1.5,0.010588340223888881,0.1745214065131182,-0.12774301015885303
u56,S3-50_b3rw,M,0.0,RAW,0.75,1.0,0.002670873013031594,0.043253963168990994,-0.03239394369688409
u56,S3-50_b3rw,M,0.0,RAW,0.75,1.25,0.0052888054952116015,0.08728135428235695,-0.0638360151471179
u56,S3-50_b3rw,M,0.0,RAW,0.75,1.5,0.007858980976525487,0.13206061240959976,-0.09436082268145907
u56,S3-50_b3rw,M,0.0,RAW,1.0,1.25,0.0026179324821800076,0.044027391113365955,-0.03144207145023381
u56,S3-50_b3rw,M,0.0,RAW,1.0,1.5,0.005188107963493893,0.08880664924060877,-0.06196687898457498
u56,S3-50_b3rw,M,0.0,RAW,1.25,1.5,0.0025701754813138855,0.044779258127242816,-0.03052480753434117
u56,S3-50_b3rw,M,10.0,FIN,0.25,0.5,0.0029391227513948515,0.040204926827822174,-0.03447480442311812
u56,S3-50_b3rw,M,10.0,FIN,0.25,0.75,0.005774933896377288,0.08112042763659355,-0.06791793246848654
u56,S3-50_b3rw,M,10.0,FIN,0.25,1.0,0.008513058657244388,0.12272154821058545,-0.10036789063757978
u56,S3-50_b3rw,M,10.0,FIN,0.25,1.25,-0.022074940606389593,0.15902945717205608,-0.13219455039476702
u56,S3-50_b3rw,M,10.0,FIN,0.25,1.5,-0.041562035728216484,0.19559698690144423,-0.16307636403091552
u56,S3-50_b3rw,M,10.0,FIN,0.5,0.75,0.0028358111449824364,0.04091550080877138,-0.03344312804536842
u56,S3-50_b3rw,M,10.0,FIN,0.5,1.0,0.005573935905849536,0.08251662138276328,-0.06589308621446166
u56,S3-50_b3rw,M,10.0,FIN,0.5,1.25,-0.025014063357784444,0.1188245303442339,-0.0977197459716489
u56,S3-50_b3rw,M,10.0,FIN,0.5,1.5,-0.044501158479611336,0.15539206007362205,-0.1286015596077974
u56,S3-50_b3rw,M,10.0,FIN,0.75,1.0,0.0027381247608671,0.0416011205739919,-0.03244995816909324
u56,S3-50_b3rw,M,10.0,FIN,0.75,1.25,-0.02784987450276688,0.07790902953546253,-0.06427661792628048
u56,S3-50_b3rw,M,10.0,FIN,0.75,1.5,-0.04733696962459377,0.11447655926485067,-0.09515843156242898
u56,S3-50_b3rw,M,10.0,FIN,1.0,1.25,-0.03058799926363398,0.036307908961470625,-0.03182665975718724
u56,S3-50_b3rw,M,10.0,FIN,1.0,1.5,-0.05007509438546087,0.07287543869085877,-0.06270847339333574
u56,S3-50_b3rw,M,10.0,FIN,1.25,1.5,-0.019487095121826892,0.03656752972938815,-0.030881813636148503
u56,S3-50_b3rw,M,10.0,RAW,0.25,0.5,0.0029391227513948515,0.040204926827822174,-0.03447480442311812
u56,S3-50_b3rw,M,10.0,RAW,0.25,0.75,0.005774933896377288,0.08112042763659355,-0.06791793246848654
u56,S3-50_b3rw,M,10.0,RAW,0.25,1.0,0.008513058657244388,0.12272154821058545,-0.10036789063757978
u56,S3-50_b3rw,M,10.0,RAW,0.25,1.25,0.011174811001215312,0.1649839769253012,-0.1318612948435628
u56,S3-50_b3rw,M,10.0,RAW,0.25,1.5,0.013767402198262113,0.20788078903003826,-0.16243298499385572
u56,S3-50_b3rw,M,10.0,RAW,0.5,0.75,0.0028358111449824364,0.04091550080877138,-0.03344312804536842
u56,S3-50_b3rw,M,10.0,RAW,0.5,1.0,0.005573935905849536,0.08251662138276328,-0.06589308621446166
u56,S3-50_b3rw,M,10.0,RAW,0.5,1.25,0.008235688249820461,0.12477905009747903,-0.09738649042044467
u56,S3-50_b3rw,M,10.0,RAW,0.5,1.5,0.010828279446867262,0.16767586220221609,-0.1279581805707376
u56,S3-50_b3rw,M,10.0,RAW,0.75,1.0,0.0027381247608671,0.0416011205739919,-0.03244995816909324
u56,S3-50_b3rw,M,10.0,RAW,0.75,1.25,0.0053998771048380245,0.08386354928870765,-0.06394336237507625
u56,S3-50_b3rw,M,10.0,RAW,0.75,1.5,0.007992468301884825,0.1267603613934447,-0.09451505252536918
u56,S3-50_b3rw,M,10.0,RAW,1.0,1.25,0.0026617523439709245,0.04226242871471575,-0.03149340420598301
u56,S3-50_b3rw,M,10.0,RAW,1.0,1.5,0.005254343541017725,0.08515924081945281,-0.06206509435627594
u56,S3-50_b3rw,M,10.0,RAW,1.25,1.5,0.0025925911970468007,0.04289681210473706,-0.03057169015029293
u56,S3-50_b3rw,M,25.0,FIN,0.25,0.5,0.0031585868739540945,0.038047028284366124,-0.034573991460254194
u56,S3-50_b3rw,M,25.0,FIN,0.25,0.75,0.006154963053289109,0.07666063644476129,-0.06810853035758557
u56,S3-50_b3rw,M,25.0,FIN,0.25,1.0,0.008994241732810382,0.11580606643073033,-0.10064251023499182
u56,S3-50_b3rw,M,25.0,FIN,0.25,1.25,-0.0215319864035024,0.14955525253588497,-0.13254599434038217
u56,S3-50_b3rw,M,25.0,FIN,0.25,1.5,-0.04098846275094381,0.18342373457065908,-0.1634979025851898
u56,S3-50_b3rw,M,25.0,FIN,0.5,0.75,0.002996376179335014,0.03861360816039516,-0.03353453889733138
u56,S3-50_b3rw,M,25.0,FIN,0.5,1.0,0.005835654858856287,0.0777590381463642,-0.06606851877473763
u56,S3-50_b3rw,M,25.0,FIN,0.5,1.25,-0.024690573277456496,0.11150822425151885,-0.09797200288012797
u56,S3-50_b3rw,M,25.0,FIN,0.5,1.5,-0.044147049624897905,0.14537670628629296,-0.12892391112493562
u56,S3-50_b3rw,M,25.0,FIN,0.75,1.0,0.0028392786795212732,0.03914542998596904,-0.03253397987740625
u56,S3-50_b3rw,M,25.0,FIN,0.75,1.25,-0.02768694945679151,0.07289461609112369,-0.0644374639827966
u56,S3-50_b3rw,M,25.0,FIN,0.75,1.5,-0.04714342580423292,0.10676309812589779,-0.09538937222760424
u56,S3-50_b3rw,M,25.0,FIN,1.0,1.25,-0.030526228136312783,0.03374918610515465,-0.031903484105390345
u56,S3-50_b3rw,M,25.0,FIN,1.0,1.5,-0.04998270448375419,0.06761766813992875,-0.06285539235019799
u56,S3-50_b3rw,M,25.0,FIN,1.25,1.5,-0.01945647634744141,0.033868482034774106,-0.030951908244807647
u56,S3-50_b3rw,M,25.0,RAW,0.25,0.5,0.0031585868739540945,0.038047028284366124,-0.034573991460254194
u56,S3-50_b3rw,M,25.0,RAW,0.25,0.75,0.006154963053289109,0.07666063644476129,-0.06810853035758557
u56,S3-50_b3rw,M,25.0,RAW,0.25,1.0,0.008994241732810382,0.11580606643073033,-0.10064251023499182
u56,S3-50_b3rw,M,25.0,RAW,0.25,1.25,0.011721650615942991,0.15545287963703536,-0.1322129135745983
u56,S3-50_b3rw,M,25.0,RAW,0.25,1.5,0.014347527299782392,0.19556691013372296,-0.1628549276488198
u56,S3-50_b3rw,M,25.0,RAW,0.5,0.75,0.002996376179335014,0.03861360816039516,-0.03353453889733138
u56,S3-50_b3rw,M,25.0,RAW,0.5,1.0,0.005835654858856287,0.0777590381463642,-0.06606851877473763
u56,S3-50_b3rw,M,25.0,RAW,0.5,1.25,0.008563063741988897,0.11740585135266923,-0.0976389221143441
u56,S3-50_b3rw,M,25.0,RAW,0.5,1.5,0.011188940425828298,0.15751988184935684,-0.12828093618856562
u56,S3-50_b3rw,M,25.0,RAW,0.75,1.0,0.0028392786795212732,0.03914542998596904,-0.03253397987740625
u56,S3-50_b3rw,M,25.0,RAW,0.75,1.25,0.0055666875626538825,0.07879224319227407,-0.06410438321701273
u56,S3-50_b3rw,M,25.0,RAW,0.75,1.5,0.008192564246493284,0.11890627368896167,-0.09474639729123424
u56,S3-50_b3rw,M,25.0,RAW,1.0,1.25,0.0027274088831326093,0.03964681320630503,-0.03157040333960648
u56,S3-50_b3rw,M,25.0,RAW,1.0,1.5,0.00535328556697201,0.07976084370299263,-0.06221241741382799
u56,S3-50_b3rw,M,25.0,RAW,1.25,1.5,0.002625876683839401,0.0401140304966876,-0.030642014074221513
u56,S3-50_b3rw,M,50.0,FIN,0.25,0.5,0.003526728265240031,0.034474983818868266,-0.03473930318881491
u56,S3-50_b3rw,M,50.0,FIN,0.25,0.75,0.006791914484040262,0.06929462155325217,-0.06842619350608448
u56,S3-50_b3rw,M,50.0,FIN,0.25,1.0,0.009799736765103706,0.10440953837299727,-0.101100209564012
u56,S3-50_b3rw,M,50.0,FIN,0.25,1.25,-0.02059406841823308,0.13397701919514904,-0.133131734249741
u56,S3-50_b3rw,M,50.0,FIN,0.25,1.5,-0.03998071083448829,0.16345250332659278,-0.16420046684231437
u56,S3-50_b3rw,M,50.0,FIN,0.5,0.75,0.003265186218800231,0.0348196377343839,-0.03368689031726957
u56,S3-50_b3rw,M,50.0,FIN,0.5,1.0,0.006273008499863675,0.069934554554129,-0.06636090637519709
u56,S3-50_b3rw,M,50.0,FIN,0.5,1.25,-0.02412079668347311,0.09950203537628077,-0.0983924310609261
u56,S3-50_b3rw,M,50.0,FIN,0.5,1.5,-0.04350743909972832,0.12897751950772451,-0.12946116365349947
u56,S3-50_b3rw,M,50.0,FIN,0.75,1.0,0.0030078222810634436,0.0351149168197451,-0.032674016057927524
u56,S3-50_b3rw,M,50.0,FIN,0.75,1.25,-0.027385982902273343,0.06468239764189687,-0.06470554074365653
u56,S3-50_b3rw,M,50.0,FIN,0.75,1.5,-0.04677262531852855,0.09415788177334061,-0.0957742733362299
u56,S3-50_b3rw,M,50.0,FIN,1.0,1.25,-0.030393805183336786,0.02956748082215177,-0.03203152468572901
u56,S3-50_b3rw,M,50.0,FIN,1.0,1.5,-0.04978044759959199,0.05904296495359551,-0.06310025727830237
u56,S3-50_b3rw,M,50.0,FIN,1.25,1.5,-0.019386642416255206,0.02947548413144374,-0.031068732592573367
u56,S3-50_b3rw,M,50.0,RAW,0.25,0.5,0.003526728265240031,0.034474983818868266,-0.03473930318881491
u56,S3-50_b3rw,M,50.0,RAW,0.25,0.75,0.006791914484040262,0.06929462155325217,-0.06842619350608448
u56,S3-50_b3rw,M,50.0,RAW,0.25,1.0,0.009799736765103706,0.10440953837299727,-0.101100209564012
u56,S3-50_b3rw,M,50.0,RAW,0.25,1.25,0.012635830449873708,0.1397809093598612,-0.13279894479299115
u56,S3-50_b3rw,M,50.0,RAW,0.25,1.5,0.015315972166220826,0.17536451159887356,-0.1635581654070929
u56,S3-50_b3rw,M,50.0,RAW,0.5,0.75,0.003265186218800231,0.0348196377343839,-0.03368689031726957
u56,S3-50_b3rw,M,50.0,RAW,0.5,1.0,0.006273008499863675,0.069934554554129,-0.06636090637519709
u56,S3-50_b3rw,M,50.0,RAW,0.5,1.25,0.009109102184633677,0.10530592554099294,-0.09805964160417624
u56,S3-50_b3rw,M,50.0,RAW,0.5,1.5,0.011789243900980795,0.1408895277800053,-0.12881886221827799
u56,S3-50_b3rw,M,50.0,RAW,0.75,1.0,0.0030078222810634436,0.0351149168197451,-0.032674016057927524
u56,S3-50_b3rw,M,50.0,RAW,0.75,1.25,0.005843915965833446,0.07048628780660904,-0.06437275128690667
u56,S3-50_b3rw,M,50.0,RAW,0.75,1.5,0.008524057682180564,0.1060698900456214,-0.09513197190100842
u56,S3-50_b3rw,M,50.0,RAW,1.0,1.25,0.0028360936847700025,0.03537137098686394,-0.03169873522897915
u56,S3-50_b3rw,M,50.0,RAW,1.0,1.5,0.00551623540111712,0.0709549732258763,-0.06245795584308089
u56,S3-50_b3rw,M,50.0,RAW,1.25,1.5,0.0026801417163471175,0.03558360223901236,-0.030759220614101745
u56,S3-50_b3rw,W,0.0,FIN,0.25,0.5,0.0006254829767919912,0.040609371079968204,-0.03843918246507727
u56,S3-50_b3rw,W,0.0,FIN,0.25,0.75,0.0012432912594537715,0.08189679711967379,-0.07590663852301749
u56,S3-50_b3rw,W,0.0,FIN,0.25,1.0,0.0018536113964391365,0.12382244636738315,-0.11241199505513966
u56,S3-50_b3rw,W,0.0,FIN,0.25,1.25,-0.03173014924359774,0.16034107098248884,-0.14829713754632767
u56,S3-50_b3rw,W,0.0,FIN,0.25,1.5,-0.05388991973618862,0.1970157115095439,-0.183215484306119
u56,S3-50_b3rw,W,0.0,FIN,0.5,0.75,0.0006178082826617803,0.04128742603970559,-0.03746745605794022
u56,S3-50_b3rw,W,0.0,FIN,0.5,1.0,0.0012281284196471454,0.08321307528741495,-0.07397281259006239
u56,S3-50_b3rw,W,0.0,FIN,0.5,1.25,-0.03235563222038973,0.11973169990252064,-0.1098579550812504
u56,S3-50_b3rw,W,0.0,FIN,0.5,1.5,-0.05451540271298061,0.15640634042957569,-0.14477630184104173
u56,S3-50_b3rw,W,0.0,FIN,0.75,1.0,0.000610320136985365,0.04192564924770936,-0.03650535653212217
u56,S3-50_b3rw,W,0.0,FIN,0.75,1.25,-0.03297344050305151,0.07844427386281505,-0.07239049902331018
u56,S3-50_b3rw,W,0.0,FIN,0.75,1.5,-0.05513321099564239,0.1151189143898701,-0.10730884578310151
u56,S3-50_b3rw,W,0.0,FIN,1.0,1.25,-0.033583760640036875,0.03651862461510569,-0.035885142491188016
u56,S3-50_b3rw,W,0.0,FIN,1.0,1.5,-0.055743531132627755,0.07319326514216073,-0.07080348925097935
u56,S3-50_b3rw,W,0.0,FIN,1.25,1.5,-0.02215977049259088,0.03667464052705505,-0.03491834675979133
u56,S3-50_b3rw,W,0.0,RAW,0.25,0.5,0.0006254829767919912,0.040609371079968204,-0.03843918246507727
u56,S3-50_b3rw,W,0.0,RAW,0.25,0.75,0.0012432912594537715,0.08189679711967379,-0.07590663852301749
u56,S3-50_b3rw,W,0.0,RAW,0.25,1.0,0.0018536113964391365,0.12382244636738315,-0.11241199505513966
u56,S3-50_b3rw,W,0.0,RAW,0.25,1.25,0.0024566208822462965,0.16634322836126159,-0.14796498122833146
u56,S3-50_b3rw,W,0.0,RAW,0.25,1.5,0.0030524837868086685,0.2094127593712103,-0.1825754281175609
u56,S3-50_b3rw,W,0.0,RAW,0.5,0.75,0.0006178082826617803,0.04128742603970559,-0.03746745605794022
u56,S3-50_b3rw,W,0.0,RAW,0.5,1.0,0.0012281284196471454,0.08321307528741495,-0.07397281259006239
u56,S3-50_b3rw,W,0.0,RAW,0.5,1.25,0.0018311379054543053,0.12573385728129338,-0.10952579876325419
u56,S3-50_b3rw,W,0.0,RAW,0.5,1.5,0.0024270008100166773,0.16880338829124208,-0.14413624565248362
u56,S3-50_b3rw,W,0.0,RAW,0.75,1.0,0.000610320136985365,0.04192564924770936,-0.03650535653212217
u56,S3-50_b3rw,W,0.0,RAW,0.75,1.25,0.001213329622792525,0.0844464312415878,-0.07205834270531397
u56,S3-50_b3rw,W,0.0,RAW,0.75,1.5,0.001809192527354897,0.1275159622515365,-0.1066687895945434
u56,S3-50_b3rw,W,0.0,RAW,1.0,1.25,0.00060300948580716,0.04252078199387843,-0.0355529861731918
u56,S3-50_b3rw,W,0.0,RAW,1.0,1.5,0.001198872390369532,0.08559031300382713,-0.07016343306242123
u56,S3-50_b3rw,W,0.0,RAW,1.25,1.5,0.000595862904562372,0.0430695310099487,-0.03461044688922943
u56,S3-50_b3rw,W,10.0,FIN,0.25,0.5,0.0009544764986770815,0.0375704207190386,-0.03876314605008746
u56,S3-50_b3rw,W,10.0,FIN,0.25,0.75,0.0018077265718567936,0.07561331958249906,-0.07652752335559831
u56,S3-50_b3rw,W,10.0,FIN,0.25,1.0,0.002551010927400954,0.1140744401540561,-0.11330691095162582
u56,S3-50_b3rw,W,10.0,FIN,0.25,1.25,-0.031009679125866052,0.1469732348378281,-0.14944894110424178
u56,S3-50_b3rw,W,10.0,FIN,0.25,1.5,-0.053248614580283515,0.17981534223574736,-0.1846064856818428
u56,S3-50_b3rw,W,10.0,FIN,0.5,0.75,0.0008532500731797121,0.03804289886346046,-0.037764377305510854
u56,S3-50_b3rw,W,10.0,FIN,0.5,1.0,0.0015965344287238725,0.0765040194350175,-0.07454376490153836
u56,S3-50_b3rw,W,10.0,FIN,0.5,1.25,-0.031964155624543134,0.1094028141187895,-0.11068579505415432
u56,S3-50_b3rw,W,10.0,FIN,0.5,1.5,-0.0542030910789606,0.14224492151670876,-0.14584333963175533
u56,S3-50_b3rw,W,10.0,FIN,0.75,1.0,0.0007432843555441604,0.03846112057155704,-0.0367793875960275
u56,S3-50_b3rw,W,10.0,FIN,0.75,1.25,-0.032817405697722846,0.07135991525532903,-0.07292141774864347
u56,S3-50_b3rw,W,10.0,FIN,0.75,1.5,-0.05505634115214031,0.1042020226532483,-0.10807896232624448
u56,S3-50_b3rw,W,10.0,FIN,1.0,1.25,-0.033560690053267006,0.03289879468377199,-0.03614203015261597
u56,S3-50_b3rw,W,10.0,FIN,1.0,1.5,-0.05579962550768447,0.06574090208169125,-0.07129957473021697
u56,S3-50_b3rw,W,10.0,FIN,1.25,1.5,-0.022238935454417463,0.03284210739791926,-0.03515754457760101
u56,S3-50_b3rw,W,10.0,RAW,0.25,0.5,0.0009544764986770815,0.0375704207190386,-0.03876314605008746
u56,S3-50_b3rw,W,10.0,RAW,0.25,0.75,0.0018077265718567936,0.07561331958249906,-0.07652752335559831
u56,S3-50_b3rw,W,10.0,RAW,0.25,1.0,0.002551010927400954,0.1140744401540561,-0.11330691095162582
u56,S3-50_b3rw,W,10.0,RAW,0.25,1.25,0.0031794038423667015,0.15289463290360295,-0.14911736901052863
u56,S3-50_b3rw,W,10.0,RAW,0.25,1.5,0.0036980985352785822,0.19201227421796863,-0.18396779297952937
u56,S3-50_b3rw,W,10.0,RAW,0.5,0.75,0.0008532500731797121,0.03804289886346046,-0.037764377305510854
u56,S3-50_b3rw,W,10.0,RAW,0.5,1.0,0.0015965344287238725,0.0765040194350175,-0.07454376490153836
u56,S3-50_b3rw,W,10.0,RAW,0.5,1.25,0.00222492734368962,0.11532421218456435,-0.11035422296044117
u56,S3-50_b3rw,W,10.0,RAW,0.5,1.5,0.0027436220366015007,0.15444185349893003,-0.1452046469294419
u56,S3-50_b3rw,W,10.0,RAW,0.75,1.0,0.0007432843555441604,0.03846112057155704,-0.0367793875960275
u56,S3-50_b3rw,W,10.0,RAW,0.75,1.25,0.0013716772705099078,0.07728131332110388,-0.07258984565493032
u56,S3-50_b3rw,W,10.0,RAW,0.75,1.5,0.0018903719634217886,0.11639895463546956,-0.10744026962393105
u56,S3-50_b3rw,W,10.0,RAW,1.0,1.25,0.0006283929149657475,0.038820192749546845,-0.035810458058902817
u56,S3-50_b3rw,W,10.0,RAW,1.0,1.5,0.0011470876078776282,0.07793783406391253,-0.07066088202790355
u56,S3-50_b3rw,W,10.0,RAW,1.25,1.5,0.0005186946929118808,0.03911764131436568,-0.03485042396900073
u56,S3-50_b3rw,W,25.0,FIN,0.25,0.5,0.0014497924790328742,0.033056236485758284,-0.03924862177559785
u56,S3-50_b3rw,W,25.0,FIN,0.25,0.75,0.0026571543426565647,0.0663093352880646,-0.07745764886734452
u56,S3-50_b3rw,W,25.0,FIN,0.25,1.0,0.003599457594020139,0.0996865904583566,-0.11464711300360952
u56,S3-50_b3rw,W,25.0,FIN,0.25,1.25,-0.029915968854278496,0.12730627275656392,-0.15117326230460026
u56,S3-50_b3rw,W,25.0,FIN,0.25,1.5,-0.05226805994230066,0.1545922265516091,-0.18668816824037449
u56,S3-50_b3rw,W,25.0,FIN,0.5,0.75,0.0012073618636236905,0.03325309880230631,-0.03820902709174667
u56,S3-50_b3rw,W,25.0,FIN,0.5,1.0,0.0021496651149872648,0.06663035397259831,-0.07539849122801168
u56,S3-50_b3rw,W,25.0,FIN,0.5,1.25,-0.03136576133331137,0.09425003627080564,-0.11192464052900242
u56,S3-50_b3rw,W,25.0,FIN,0.5,1.5,-0.053717852421333534,0.12153599006585081,-0.14743954646477664
u56,S3-50_b3rw,W,25.0,FIN,0.75,1.0,0.0009423032513635743,0.033377255170292,-0.037189464136265005
u56,S3-50_b3rw,W,25.0,FIN,0.75,1.25,-0.03257312319693506,0.060996937468499324,-0.07371561343725574
u56,S3-50_b3rw,W,25.0,FIN,0.75,1.5,-0.054925214284957224,0.0882828912635445,-0.10923051937302997
u56,S3-50_b3rw,W,25.0,FIN,1.0,1.25,-0.033515426448298635,0.027619682298207326,-0.03652614930099074
u56,S3-50_b3rw,W,25.0,FIN,1.0,1.5,-0.0558675175363208,0.0549056360932525,-0.07204105523676496
u56,S3-50_b3rw,W,25.0,FIN,1.25,1.5,-0.022352091088022163,0.02728595379504517,-0.03551490593577422
u56,S3-50_b3rw,W,25.0,RAW,0.25,0.5,0.0014497924790328742,0.033056236485758284,-0.03924862177559785
u56,S3-50_b3rw,W,25.0,RAW,0.25,0.75,0.0026571543426565647,0.0663093352880646,-0.07745764886734452
u56,S3-50_b3rw,W,25.0,RAW,0.25,1.0,0.003599457594020139,0.0996865904583566,-0.11464711300360952
u56,S3-50_b3rw,W,25.0,RAW,0.25,1.25,0.004263958888248709,0.13310851139471214,-0.15084256524028716
u56,S3-50_b3rw,W,25.0,RAW,0.25,1.5,0.004664082007825643,0.16649486758142107,-0.18605151707129275
u56,S3-50_b3rw,W,25.0,RAW,0.5,0.75,0.0012073618636236905,0.03325309880230631,-0.03820902709174667
u56,S3-50_b3rw,W,25.0,RAW,0.5,1.0,0.0021496651149872648,0.06663035397259831,-0.07539849122801168
u56,S3-50_b3rw,W,25.0,RAW,0.5,1.25,0.0028141664092158347,0.10005227490895385,-0.11159394346468932
u56,S3-50_b3rw,W,25.0,RAW,0.5,1.5,0.0032142895287927686,0.13343863109566279,-0.1468028952956949
u56,S3-50_b3rw,W,25.0,RAW,0.75,1.0,0.0009423032513635743,0.033377255170292,-0.037189464136265005
u56,S3-50_b3rw,W,25.0,RAW,0.75,1.25,0.0016068045455921443,0.06679917610664754,-0.07338491637294264
u56,S3-50_b3rw,W,25.0,RAW,0.75,1.5,0.002006927665169078,0.10018553229335647,-0.10859386820394823
u56,S3-50_b3rw,W,25.0,RAW,1.0,1.25,0.00066450129422857,0.03342192093635554,-0.03619545223667764
u56,S3-50_b3rw,W,25.0,RAW,1.0,1.5,0.0010646244138055039,0.06680827712306447,-0.07140440406768322
u56,S3-50_b3rw,W,25.0,RAW,1.25,1.5,0.0004001231195769339,0.03338635618670893,-0.035208951831005586
u56,S3-50_b3rw,W,50.0,FIN,0.25,0.5,0.0022762679515119233,0.0256493990145632,-0.04005649630038044
u56,S3-50_b3rw,W,50.0,FIN,0.25,0.75,0.004073482518892946,0.051121517676463224,-0.07900465596846507
u56,S3-50_b3rw,W,50.0,FIN,0.25,1.0,0.005344615980535039,0.07632016080666637,-0.11687499756528408
u56,S3-50_b3rw,W,50.0,FIN,0.25,1.25,-0.02806766528216742,0.09553170192984428,-0.15403811802586642
u56,S3-50_b3rw,W,50.0,FIN,0.25,1.5,-0.05059305219143717,0.11405357368940217,-0.19014480666511935
u56,S3-50_b3rw,W,50.0,FIN,0.5,0.75,0.0017972145673810225,0.025472118661900023,-0.038948159668084625
u56,S3-50_b3rw,W,50.0,FIN,0.5,1.0,0.0030683480290231158,0.05067076179210317,-0.07681850126490364
u56,S3-50_b3rw,W,50.0,FIN,0.5,1.25,-0.030343933233679343,0.06988230291528108,-0.11398162172548598
u56,S3-50_b3rw,W,50.0,FIN,0.5,1.5,-0.052869320142949094,0.08840417467483896,-0.1500883103647389
u56,S3-50_b3rw,W,50.0,FIN,0.75,1.0,0.0012711334616420933,0.025198643130203147,-0.03787034159681901
u56,S3-50_b3rw,W,50.0,FIN,0.75,1.25,-0.032141147801060366,0.04441018425338106,-0.07503346205740136
u56,S3-50_b3rw,W,50.0,FIN,0.75,1.5,-0.05466653471033012,0.06293205601293894,-0.11114015069665428
u56,S3-50_b3rw,W,50.0,FIN,1.0,1.25,-0.03341228126270246,0.01921154112317791,-0.037163120460582344
u56,S3-50_b3rw,W,50.0,FIN,1.0,1.5,-0.05593766817197221,0.037733412882735795,-0.07326980909983527
u56,S3-50_b3rw,W,50.0,FIN,1.25,1.5,-0.02252538690926975,0.018521871759557884,-0.036106688639252926
u56,S3-50_b3rw,W,50.0,RAW,0.25,0.5,0.0022762679515119233,0.0256493990145632,-0.04005649630038044
u56,S3-50_b3rw,W,50.0,RAW,0.25,0.75,0.004073482518892946,0.051121517676463224,-0.07900465596846507
u56,S3-50_b3rw,W,50.0,RAW,0.25,1.0,0.005344615980535039,0.07632016080666637,-0.11687499756528408
u56,S3-50_b3rw,W,50.0,RAW,0.25,1.25,0.006063465569340676,0.10114050873640257,-0.1537088758624987
u56,S3-50_b3rw,W,50.0,RAW,0.25,1.5,0.006258914858072728,0.12548102005006334,-0.1895115482088081
u56,S3-50_b3rw,W,50.0,RAW,0.5,0.75,0.0017972145673810225,0.025472118661900023,-0.038948159668084625
u56,S3-50_b3rw,W,50.0,RAW,0.5,1.0,0.0030683480290231158,0.05067076179210317,-0.07681850126490364
u56,S3-50_b3rw,W,50.0,RAW,0.5,1.25,0.0037871976178287525,0.07549110972183937,-0.11365237956211827
u56,S3-50_b3rw,W,50.0,RAW,0.5,1.5,0.003982646906560805,0.09983162103550014,-0.14945505190842767
u56,S3-50_b3rw,W,50.0,RAW,0.75,1.0,0.0012711334616420933,0.025198643130203147,-0.03787034159681901
u56,S3-50_b3rw,W,50.0,RAW,0.75,1.25,0.00198998305044773,0.050018991059939344,-0.07470421989403364
u56,S3-50_b3rw,W,50.0,RAW,0.75,1.5,0.0021854323391797825,0.07435950237360012,-0.11050689224034305
u56,S3-50_b3rw,W,50.0,RAW,1.0,1.25,0.0007188495888056368,0.024820347929736197,-0.03683387829721463
u56,S3-50_b3rw,W,50.0,RAW,1.0,1.5,0.0009142988775376892,0.04916085924339697,-0.07263655064352403
u56,S3-50_b3rw,W,50.0,RAW,1.25,1.5,0.00019544928873205247,0.024340511313660773,-0.035802672346309405
u56,TOP20_b3rw,M,0.0,FIN,0.25,0.5,0.0019732790013391455,0.054287742989969745,-0.0752206739516279
u56,TOP20_b3rw,M,0.0,FIN,0.25,0.75,0.003869239789468182,0.10963826248182862,-0.14577103687908377
