arm,d,k,draw,n,is_pick,anchor,CAGR,Sharpe,MaxDD,H1,H2,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,keep4a,keep4b,first_fail,v2_Sharpe,v2_OOS_Sharpe,m_H1,m_H2,m_OOS,m_DD,m_CAGR
B136-size-control,85,50,33,20,True,True,0.1002,0.936724,-0.187544,1.17533,0.715393,1.062308,0.089158,0.835548,-0.187544,False,False,H2,,,0.21871,-0.118623,-0.046463,0.014759,-0.006396
B136-size-control,85,50,34,20,True,True,0.116609,1.034033,-0.164911,1.269459,0.819616,1.151326,0.106652,0.940896,-0.164911,False,False,H2,,,0.312839,-0.0144,0.058885,0.037392,0.010013
B136-size-control,85,50,35,20,True,True,0.113502,1.000446,-0.193694,0.995993,1.006978,0.903524,0.126442,1.076428,-0.193694,False,True,-,,,0.039373,0.172963,0.194417,0.008609,0.006906
B136-size-control,85,50,36,20,True,True,0.120706,1.078838,-0.190473,1.135141,1.028945,0.994005,0.131224,1.146556,-0.190473,False,True,-,,,0.178521,0.194929,0.264546,0.011831,0.014109
B136-size-control,85,50,37,20,True,True,0.119548,1.026898,-0.203102,1.182391,0.886825,1.0273,0.121419,1.026665,-0.203102,False,False,DD,,,0.225771,0.052809,0.144654,-0.000798,0.012951
B136-size-control,85,50,38,20,True,True,0.15386,1.230507,-0.170378,1.429718,1.05723,1.355329,0.145845,1.137124,-0.170378,False,True,-,,,0.473098,0.223214,0.255113,0.031926,0.047263
B136-size-control,85,50,39,20,True,True,0.127004,1.019419,-0.202103,1.131134,0.918622,1.035623,0.127416,1.006716,-0.202103,False,True,-,,,0.174514,0.084606,0.124705,0.0002,0.020407
B136-size-control,85,50,40,20,True,True,0.101552,0.893569,-0.206024,1.097787,0.715547,0.972817,0.096972,0.833827,-0.206024,False,False,H2,,,0.141167,-0.118469,-0.048184,-0.003721,-0.005044
B136-size-control,85,50,41,20,True,True,0.088141,0.847193,-0.177234,0.893516,0.804765,0.795016,0.093671,0.889488,-0.177234,False,False,H1,,,-0.063104,-0.029251,0.007477,0.02507,-0.018455
B136-size-control,85,50,42,20,True,True,0.117599,0.974446,-0.210118,1.133546,0.839487,0.968609,0.122927,0.980312,-0.210118,False,False,DD,,,0.176926,0.005471,0.098301,-0.007815,0.011003
B136-size-control,85,50,43,20,True,True,0.104213,0.922473,-0.176393,1.000352,0.849078,0.915136,0.104701,0.928378,-0.176393,False,False,CAGR,,,0.043732,0.015062,0.046368,0.025911,-0.002383
B136-size-control,85,50,44,20,True,True,0.072401,0.71342,-0.195331,0.741851,0.687749,0.66021,0.078042,0.756282,-0.195331,False,False,H1,,,-0.214769,-0.146267,-0.125728,0.006972,-0.034195
B136-size-control,85,50,45,20,True,True,0.126857,1.060939,-0.19601,1.109368,1.023065,0.985504,0.140269,1.119476,-0.19601,False,True,-,,,0.152748,0.189049,0.237465,0.006294,0.020261
B136-size-control,85,50,46,20,True,True,0.118532,1.001826,-0.194439,1.193715,0.829777,1.082522,0.112638,0.938896,-0.194439,False,False,H2,,,0.237095,-0.004239,0.056885,0.007865,0.011936
B136-size-control,85,50,47,20,True,True,0.1102,0.988,-0.176502,1.142806,0.839434,1.051556,0.102883,0.934621,-0.176502,False,True,-,,,0.186186,0.005418,0.05261,0.025801,0.003603
B136-size-control,85,50,48,20,True,True,0.12204,1.003205,-0.208641,1.083917,0.935797,0.946671,0.13256,1.047503,-0.208641,False,False,DD,,,0.127297,0.101781,0.165492,-0.006338,0.015443
B136-size-control,85,50,49,20,True,True,0.111423,0.965721,-0.186796,0.987163,0.945603,0.883489,0.120466,1.033045,-0.186796,False,True,-,,,0.030543,0.111587,0.151034,0.015507,0.004827
B136-size-control,85,50,50,20,True,True,0.094044,0.8834,-0.189684,0.96022,0.811223,0.831114,0.098997,0.926553,-0.189684,False,False,H2,,,0.0036,-0.022793,0.044542,0.012619,-0.012552
B136-size-control,85,50,51,20,True,True,0.105474,0.959333,-0.196201,1.093621,0.833058,0.986108,0.103022,0.937171,-0.196201,False,False,H2,,,0.137001,-0.000958,0.055161,0.006102,-0.001123
B136-size-control,85,50,52,20,True,True,0.12066,1.021171,-0.191763,1.20968,0.860262,1.109046,0.116366,0.95631,-0.191763,False,True,-,,,0.25306,0.026246,0.0743,0.01054,0.014063
B136-size-control,85,50,53,20,True,True,0.107926,0.948237,-0.182233,1.035253,0.866704,0.965531,0.106422,0.933879,-0.182233,False,True,-,,,0.078633,0.032688,0.051868,0.020071,0.00133
B136-size-control,85,50,54,20,True,True,0.089495,0.837635,-0.178652,0.886228,0.795873,0.749537,0.099864,0.907236,-0.178652,False,False,H1,,,-0.070392,-0.038143,0.025226,0.023651,-0.017101
B136-size-control,85,50,55,20,True,True,0.116238,1.045074,-0.187754,1.171836,0.933441,1.051246,0.117941,1.040443,-0.187754,False,True,-,,,0.215216,0.099425,0.158432,0.01455,0.009642
B136-size-control,85,50,56,20,True,True,0.08808,0.822162,-0.196193,0.919697,0.732707,0.84419,0.086704,0.804263,-0.196193,False,False,H1,,,-0.036923,-0.101309,-0.077748,0.00611,-0.018517
B136-size-control,85,50,57,20,True,True,0.101101,0.900812,-0.202239,0.920009,0.884413,0.855403,0.107289,0.937073,-0.202239,False,False,H1,,,-0.036611,0.050397,0.055063,6.5e-05,-0.005495
B136-size-control,85,50,58,20,True,True,0.098407,0.892327,-0.186379,0.983687,0.812197,0.847708,0.104791,0.927768,-0.186379,False,False,H2,,,0.027067,-0.021819,0.045757,0.015924,-0.00819
B136-size-control,85,50,59,20,True,True,0.109381,0.921743,-0.198967,0.975355,0.878135,0.891529,0.116712,0.945906,-0.198967,False,True,-,,,0.018735,0.044119,0.063896,0.003337,0.002785
B136-size-control,85,50,60,20,True,True,0.09166,0.877258,-0.170309,0.808104,0.943028,0.696903,0.109383,1.024594,-0.170309,False,False,H1,,,-0.148516,0.109012,0.142584,0.031995,-0.014937
B136-size-control,85,50,61,20,True,True,0.113051,0.967768,-0.183621,0.918656,1.014534,0.837057,0.127852,1.074103,-0.183621,False,False,H1,,,-0.037964,0.180518,0.192093,0.018682,0.006454
B136-size-control,85,50,62,20,True,True,0.114865,0.99537,-0.186442,1.134596,0.871214,1.052763,0.111474,0.950648,-0.186442,False,True,-,,,0.177976,0.037198,0.068637,0.015861,0.008268
B136-size-control,85,50,63,20,True,True,0.119647,1.080314,-0.178252,1.270731,0.903736,1.154606,0.113231,1.020087,-0.178252,False,True,-,,,0.314111,0.06972,0.138076,0.024052,0.013051
B136-size-control,85,50,64,20,True,True,0.109932,1.00945,-0.18505,1.206287,0.839575,1.099299,0.104813,0.941251,-0.18505,False,True,-,,,0.249667,0.005559,0.059241,0.017254,0.003336
B136-size-control,85,50,65,20,True,True,0.122703,1.036295,-0.169406,1.192524,0.881536,1.085588,0.115409,0.994315,-0.169406,False,True,-,,,0.235904,0.04752,0.112304,0.032897,0.016106
B136-size-control,85,50,66,20,True,True,0.120241,1.086442,-0.175895,1.266013,0.925697,1.160059,0.115572,1.028873,-0.175895,False,True,-,,,0.309393,0.091681,0.146862,0.026409,0.013645
B136-size-control,85,50,67,20,True,True,0.111218,0.946373,-0.204849,0.977392,0.921122,0.852075,0.124519,1.01995,-0.204849,False,False,DD,,,0.020772,0.087106,0.137939,-0.002545,0.004622
B136-size-control,85,50,68,20,True,True,0.094322,0.897317,-0.17602,1.031051,0.772954,0.933278,0.091158,0.867684,-0.17602,False,False,H2,,,0.074431,-0.061062,-0.014327,0.026284,-0.012274
B136-size-control,85,50,69,20,True,True,0.112011,0.987794,-0.195741,1.086486,0.893809,0.956602,0.114862,1.013562,-0.195741,False,True,-,,,0.129866,0.059793,0.131552,0.006562,0.005415
B136-size-control,85,50,70,20,True,True,0.116391,0.991751,-0.189759,1.054358,0.937708,0.927451,0.126451,1.042281,-0.189759,False,True,-,,,0.097738,0.103692,0.16027,0.012545,0.009795
B136-size-control,85,50,71,20,True,True,0.110142,0.956276,-0.175332,0.99099,0.927562,0.873416,0.121538,1.021416,-0.175332,False,True,-,,,0.03437,0.093546,0.139406,0.026972,0.003545
B136-size-control,85,50,72,20,True,True,0.087189,0.857727,-0.1887,1.027324,0.69817,0.949135,0.07866,0.782071,-0.1887,False,False,H2,,,0.070704,-0.135846,-0.099939,0.013603,-0.019408
B136-size-control,85,50,73,20,True,True,0.087445,0.85541,-0.178096,0.966251,0.751402,0.829594,0.089988,0.876464,-0.178096,False,False,H2,,,0.009631,-0.082614,-0.005547,0.024208,-0.019151
B136-size-control,85,50,74,20,True,True,0.105184,0.980948,-0.1811,1.054608,0.917476,1.000669,0.106068,0.966134,-0.1811,False,False,CAGR,,,0.097988,0.08346,0.084123,0.021204,-0.001412
B136-size-control,85,50,75,20,True,True,0.111746,0.984951,-0.19334,1.112223,0.875201,0.96759,0.116978,0.999154,-0.19334,False,True,-,,,0.155603,0.041185,0.117143,0.008963,0.00515
B136-size-control,85,50,76,20,True,True,0.117962,1.02639,-0.186792,1.250563,0.813361,1.096126,0.110202,0.968288,-0.186792,False,False,H2,,,0.293943,-0.020655,0.086277,0.015511,0.011366
B136-size-control,85,50,77,20,True,True,0.104022,0.99625,-0.181145,1.099596,0.895649,1.01523,0.100491,0.980106,-0.181145,False,False,CAGR,,,0.142976,0.061633,0.098095,0.021158,-0.002575
B136-size-control,85,50,78,20,True,True,0.112762,0.998165,-0.184606,1.110216,0.887338,1.016233,0.108819,0.982811,-0.184606,False,True,-,,,0.153596,0.053322,0.1008,0.017698,0.006165
B136-size-control,85,50,79,20,True,True,0.115019,1.008713,-0.199718,1.146668,0.878978,1.066184,0.109288,0.961377,-0.199718,False,True,-,,,0.190048,0.044962,0.079366,0.002586,0.008423
B136-size-control,85,50,80,20,True,True,0.115781,1.054423,-0.180984,1.165654,0.96107,1.027323,0.122748,1.076369,-0.180984,False,True,-,,,0.209034,0.127054,0.194358,0.021319,0.009185
B136-size-control,85,50,81,20,True,True,0.124658,1.032924,-0.187507,1.266092,0.808531,1.137934,0.11247,0.94546,-0.187507,False,False,H2,,,0.309472,-0.025485,0.063449,0.014797,0.018062
B136-size-control,85,50,82,20,True,True,0.127563,1.085266,-0.180555,1.198866,0.97711,1.086399,0.127142,1.084107,-0.180555,False,True,-,,,0.242246,0.143094,0.202096,0.021749,0.020967
B136-size-control,85,50,83,20,True,True,0.105566,0.9514,-0.200205,1.11596,0.801667,1.003484,0.101782,0.909744,-0.200205,False,False,H2,,,0.15934,-0.032349,0.027733,0.002098,-0.00103
B136-size-control,85,50,84,20,True,True,0.117428,0.994218,-0.18443,1.137958,0.872286,0.988939,0.122852,0.999792,-0.18443,False,True,-,,,0.181338,0.03827,0.117781,0.017874,0.010832
B136-size-control,85,50,85,20,True,True,0.104361,0.946895,-0.175686,1.061209,0.841378,0.935999,0.106654,0.95561,-0.175686,False,False,CAGR,,,0.104589,0.007362,0.073599,0.026618,-0.002235
B136-size-control,85,50,86,20,True,True,0.12717,1.066214,-0.188551,1.168718,0.972869,1.029414,0.13319,1.095623,-0.188551,False,True,-,,,0.212098,0.138853,0.213612,0.013753,0.020574
B136-size-control,85,50,87,20,True,True,0.112757,0.961179,-0.174471,1.135251,0.78933,1.018947,0.104244,0.911662,-0.174471,False,False,H2,,,0.178631,-0.044685,0.029652,0.027833,0.006161
B136-size-control,85,50,88,20,True,True,0.123265,1.048536,-0.172776,1.254338,0.842994,1.128788,0.111792,0.979495,-0.172776,False,True,-,,,0.297718,0.008978,0.097484,0.029528,0.016669
B136-size-control,85,50,89,20,True,True,0.111337,0.981493,-0.187656,1.068925,0.905806,0.936189,0.118985,1.017292,-0.187656,False,True,-,,,0.112305,0.07179,0.135281,0.014648,0.004741
B136-size-control,85,50,90,20,True,True,0.099189,0.876056,-0.202231,0.952052,0.806977,0.872068,0.100803,0.87923,-0.202231,False,False,H1,,,-0.004568,-0.027039,-0.00278,7.3e-05,-0.007407
B136-size-control,85,50,91,20,True,True,0.117571,0.997352,-0.186802,1.067483,0.9362,0.949442,0.125443,1.035292,-0.186802,False,True,-,,,0.110863,0.102184,0.153281,0.015502,0.010975
B136-size-control,85,50,92,20,True,True,0.110266,0.983869,-0.174439,1.06629,0.905203,0.944605,0.113786,1.016466,-0.174439,False,True,-,,,0.10967,0.071187,0.134455,0.027865,0.00367
B136-size-control,85,50,93,20,True,True,0.100502,0.883242,-0.191931,0.996624,0.776147,0.828156,0.106731,0.92809,-0.191931,False,False,H2,,,0.040004,-0.057869,0.046079,0.010373,-0.006094
B136-size-control,85,50,94,20,True,True,0.095666,0.900347,-0.182895,1.066941,0.757689,0.954405,0.093672,0.85966,-0.182895,False,False,H2,,,0.110321,-0.076327,-0.022351,0.019408,-0.01093
B136-size-control,85,50,95,20,True,True,0.12975,1.102771,-0.196514,1.208629,1.009578,1.092527,0.133886,1.111232,-0.196514,False,True,-,,,0.252009,0.175562,0.229221,0.00579,0.023153
B136-size-control,85,50,96,20,True,True,0.088905,0.819957,-0.188889,0.900648,0.745705,0.781685,0.093464,0.850831,-0.188889,False,False,H1,,,-0.055972,-0.088311,-0.031179,0.013415,-0.017692
B136-size-control,85,50,97,20,True,True,0.099987,0.899827,-0.203724,1.060232,0.751817,0.948076,0.095789,0.860524,-0.203724,False,False,H2,,,0.103611,-0.082199,-0.021486,-0.00142,-0.006609
B136-size-control,85,50,98,20,True,True,0.109414,0.992198,-0.189727,1.10854,0.890866,0.975095,0.113775,1.006018,-0.189727,False,True,-,,,0.15192,0.05685,0.124007,0.012576,0.002818
B136-size-control,85,50,99,20,True,True,0.124746,1.029137,-0.192508,1.292411,0.779146,1.168573,0.109214,0.914074,-0.192508,False,False,H2,,,0.335791,-0.05487,0.032064,0.009795,0.01815
B136-size-control,85,50,100,20,True,True,0.120859,1.009124,-0.18828,1.068051,0.956274,0.963803,0.127522,1.045399,-0.18828,False,True,-,,,0.111431,0.122258,0.163388,0.014024,0.014263
B136-size-control,85,50,101,20,True,True,0.09812,0.86579,-0.190743,0.930135,0.803764,0.822113,0.102309,0.902024,-0.190743,False,False,H1,,,-0.026485,-0.030252,0.020013,0.011561,-0.008476
B136-size-control,85,50,102,20,True,True,0.129012,1.103377,-0.202899,1.259294,0.965785,1.086188,0.134556,1.117451,-0.202899,False,False,DD,,,0.302674,0.13177,0.235441,-0.000596,0.022415
B136-size-control,85,50,103,20,True,True,0.128657,1.113395,-0.19373,1.362507,0.885291,1.239013,0.117373,1.013011,-0.19373,False,True,-,,,0.405887,0.051275,0.131001,0.008573,0.022061
B136-size-control,85,50,104,20,True,True,0.112271,1.035871,-0.175019,1.036434,1.041626,0.880791,0.133185,1.15228,-0.175019,False,True,-,,,0.079814,0.207611,0.270269,0.027284,0.005675
B136-size-control,85,50,105,20,True,True,0.106019,0.989151,-0.189173,1.118454,0.867452,1.031649,0.101593,0.953721,-0.189173,False,False,CAGR,,,0.161834,0.033436,0.07171,0.013131,-0.000577
B136-size-control,85,50,106,20,True,True,0.12163,1.001277,-0.197525,1.028893,0.979997,0.911465,0.135869,1.070904,-0.197525,False,True,-,,,0.072273,0.145981,0.188894,0.004778,0.015033
B136-size-control,85,50,107,20,True,True,0.10192,0.962812,-0.17543,0.957419,0.968663,0.890315,0.109609,1.021601,-0.17543,False,False,CAGR,,,0.000799,0.134648,0.13959,0.026873,-0.004676
B136-size-control,85,50,108,20,True,True,0.11104,0.955037,-0.178362,1.100545,0.826622,0.977251,0.111691,0.938324,-0.178362,False,False,H2,,,0.143925,-0.007394,0.056313,0.023942,0.004443
B136-size-control,85,50,109,20,True,True,0.099018,0.924472,-0.199645,0.925102,0.925323,0.819074,0.110781,1.008579,-0.199645,False,False,H1,,,-0.031518,0.091307,0.126569,0.002659,-0.007578
B136-size-control,85,50,110,20,True,True,0.10373,0.945866,-0.188699,0.909199,0.981135,0.806348,0.120213,1.055035,-0.188699,False,False,H1,,,-0.047421,0.147119,0.173025,0.013604,-0.002867
B136-size-control,85,50,111,20,True,True,0.112507,0.993519,-0.201331,1.055241,0.941085,0.95944,0.118902,1.020604,-0.201331,False,True,-,,,0.098621,0.107069,0.138593,0.000973,0.005911
B136-size-control,85,50,112,20,True,True,0.11962,1.014128,-0.20598,1.087788,0.948568,0.996224,0.123683,1.028484,-0.20598,False,False,DD,,,0.131168,0.114552,0.146474,-0.003677,0.013024
B136-size-control,85,50,113,20,True,True,0.128748,1.076029,-0.191465,1.219299,0.950317,1.152202,0.12436,1.017829,-0.191465,False,True,-,,,0.262679,0.116301,0.135818,0.010838,0.022152
B136-size-control,85,50,114,20,True,True,0.110437,0.967625,-0.187095,1.048769,0.899182,0.971215,0.113642,0.965761,-0.187095,False,True,-,,,0.092149,0.065166,0.083751,0.015209,0.003841
B136-size-control,85,50,115,20,True,True,0.10338,0.922319,-0.182842,0.973908,0.876019,0.822324,0.115334,1.001888,-0.182842,False,False,CAGR,,,0.017288,0.042004,0.119877,0.019462,-0.003216
B136-size-control,85,50,116,20,True,True,0.105392,0.926303,-0.1967,1.018854,0.845974,0.868428,0.113869,0.971979,-0.1967,False,False,CAGR,,,0.062234,0.011958,0.089968,0.005604,-0.001204
B136-size-control,85,50,117,20,True,True,0.130409,1.165194,-0.169647,1.333716,1.015021,1.250034,0.125335,1.099621,-0.169647,False,True,-,,,0.377096,0.181005,0.21761,0.032656,0.023813
B136-size-control,85,50,118,20,True,True,0.105759,0.944797,-0.192009,0.972135,0.922633,0.878405,0.115443,0.996879,-0.192009,False,False,CAGR,,,0.015515,0.088618,0.114869,0.010295,-0.000838
B136-size-control,85,50,119,20,True,True,0.117868,0.99056,-0.211434,1.168323,0.843478,1.023097,0.120429,0.968909,-0.211434,False,False,DD,,,0.211703,0.009462,0.086898,-0.00913,0.011272
B136-size-control,85,50,120,20,True,True,0.106917,0.987405,-0.183859,0.960878,1.016068,0.823541,0.128067,1.110498,-0.183859,False,True,-,,,0.004257,0.182052,0.228487,0.018444,0.00032
B136-size-control,85,50,121,20,True,True,0.133768,1.055908,-0.198048,1.024134,1.086797,0.970869,0.146089,1.123528,-0.198048,False,True,-,,,0.067514,0.252781,0.241517,0.004255,0.027171
B136-size-control,85,50,122,20,True,True,0.105957,0.939471,-0.19972,1.032487,0.851747,0.904555,0.10955,0.968116,-0.19972,False,False,CAGR,,,0.075867,0.017731,0.086105,0.002583,-0.000639
B136-size-control,85,50,123,20,True,True,0.09999,0.903351,-0.178742,1.000454,0.813679,0.96196,0.09498,0.855875,-0.178742,False,False,H2,,,0.043834,-0.020337,-0.026136,0.023562,-0.006606
B136-size-control,85,50,124,20,True,True,0.1,0.889162,-0.200538,0.981845,0.801428,0.892028,0.099764,0.88662,-0.200538,False,False,H2,,,0.025225,-0.032588,0.004609,0.001765,-0.006597
B136-size-control,85,50,125,20,True,True,0.106167,0.944382,-0.196516,1.090567,0.809232,1.001326,0.101066,0.898008,-0.196516,False,False,H2,,,0.133947,-0.024784,0.015997,0.005787,-0.000429
B136-size-control,85,50,126,20,True,True,0.102505,0.937176,-0.194102,1.066596,0.821598,0.957609,0.102367,0.921155,-0.194102,False,False,H2,,,0.109976,-0.012418,0.039144,0.008202,-0.004091
B136-size-control,85,50,127,20,True,True,0.117157,1.055581,-0.200736,1.148528,0.97049,1.038207,0.119875,1.069524,-0.200736,False,True,-,,,0.191908,0.136474,0.187513,0.001567,0.010561
B136-size-control,85,50,128,20,True,True,0.125681,1.138749,-0.167568,1.386178,0.911661,1.234542,0.117877,1.062079,-0.167568,False,True,-,,,0.429558,0.077645,0.180068,0.034736,0.019084
B136-size-control,85,50,129,20,True,True,0.129817,1.073575,-0.160788,1.207269,0.946882,1.075215,0.129627,1.072001,-0.160788,False,True,-,,,0.250649,0.112866,0.189991,0.041515,0.02322
B136-size-control,85,50,130,20,True,True,0.090729,0.798689,-0.198001,0.914609,0.6984,0.833919,0.089558,0.771835,-0.198001,False,False,H1,,,-0.042011,-0.135616,-0.110176,0.004303,-0.015867
B136-size-control,85,50,131,20,True,True,0.101298,0.897091,-0.194567,0.904853,0.89293,0.780624,0.116046,0.987874,-0.194567,False,False,H1,,,-0.051767,0.058914,0.105863,0.007737,-0.005299
B136-size-control,85,50,132,20,True,True,0.103175,0.958759,-0.169786,1.148173,0.774114,1.047939,0.092526,0.882523,-0.169786,False,False,H2,,,0.191553,-0.059902,0.000512,0.032517,-0.003422
B136-size-control,85,50,133,20,True,True,0.10577,0.929947,-0.185385,1.054841,0.810569,0.951134,0.103259,0.912181,-0.185385,False,False,H2,,,0.098221,-0.023447,0.03017,0.016918,-0.000826
B136-size-control,85,50,134,20,True,True,0.103311,0.917211,-0.202747,0.915367,0.921088,0.834289,0.114469,0.982235,-0.202747,False,False,H1,,,-0.041253,0.087072,0.100224,-0.000444,-0.003285
B136-size-control,85,50,135,20,True,True,0.091273,0.844707,-0.172196,0.869913,0.822778,0.771978,0.099921,0.902614,-0.172196,False,False,H1,,,-0.086707,-0.011238,0.020604,0.030108,-0.015323
B136-size-control,85,50,136,20,True,True,0.100632,0.951786,-0.195762,0.893656,1.006389,0.808136,0.117457,1.062934,-0.195762,False,False,H1,,,-0.062964,0.172373,0.180923,0.006541,-0.005964
B136-size-control,85,50,137,20,True,True,0.112873,0.949251,-0.204263,1.155096,0.771898,0.974986,0.114276,0.930836,-0.204263,False,False,H2,,,0.198476,-0.062118,0.048826,-0.00196,0.006277
B136-size-control,85,50,138,20,True,True,0.110631,1.035701,-0.172033,1.055586,1.018099,0.999683,0.11481,1.064856,-0.172033,False,True,-,,,0.098966,0.184083,0.182845,0.03027,0.004035
B136-size-control,85,50,139,20,True,True,0.119643,1.040018,-0.189445,1.208412,0.888297,1.098747,0.11566,0.993577,-0.189445,False,True,-,,,0.251792,0.054281,0.111567,0.012858,0.013047
B136-size-control,85,50,140,20,True,True,0.102943,0.93702,-0.192805,1.042982,0.835988,0.926546,0.103611,0.945557,-0.192805,False,False,CAGR,,,0.086362,0.001973,0.063546,0.009498,-0.003653
B136-size-control,85,50,141,20,True,True,0.115236,0.997317,-0.194572,1.018586,0.98071,0.919971,0.126094,1.058271,-0.194572,False,True,-,,,0.061966,0.146694,0.17626,0.007732,0.00864
B136-size-control,85,50,142,20,True,True,0.107721,0.967437,-0.193094,1.068674,0.870272,0.993867,0.104121,0.945108,-0.193094,False,True,-,,,0.112054,0.036256,0.063097,0.009209,0.001125
B136-size-control,85,50,143,20,True,True,0.113945,1.013212,-0.16993,1.019429,1.009016,0.92599,0.124906,1.08254,-0.16993,False,True,-,,,0.062809,0.175,0.200529,0.032373,0.007349
B136-size-control,85,50,144,20,True,True,0.121154,1.05459,-0.206343,1.20891,0.913453,1.090983,0.118876,1.025362,-0.206343,False,False,DD,,,0.252289,0.079437,0.143351,-0.004039,0.014557
B136-size-control,85,50,145,20,True,True,0.103778,0.926367,-0.178983,1.059396,0.801011,0.946652,0.102049,0.909588,-0.178983,False,False,H2,,,0.102776,-0.033005,0.027577,0.023321,-0.002819
B136-size-control,85,50,146,20,True,True,0.104425,0.979714,-0.185668,0.996718,0.968521,0.862347,0.119492,1.07007,-0.185668,False,False,CAGR,,,0.040098,0.134505,0.188059,0.016636,-0.002172
B136-size-control,85,50,147,20,True,True,0.096231,0.854053,-0.188269,0.843051,0.865447,0.743145,0.108961,0.942886,-0.188269,False,False,H1,,,-0.113569,0.031431,0.060875,0.014035,-0.010366
B136-size-control,85,50,148,20,True,True,0.109825,1.001193,-0.181908,1.09828,0.914997,1.010612,0.110919,0.993907,-0.181908,False,True,-,,,0.14166,0.080981,0.111896,0.020395,0.003229
B136-size-control,85,50,149,20,True,True,0.105821,0.971262,-0.189927,0.967557,0.977399,0.863024,0.119459,1.055718,-0.189927,False,False,CAGR,,,0.010937,0.143383,0.173707,0.012376,-0.000775
B136-size-control,85,50,150,20,True,True,0.100948,0.979041,-0.182061,1.025457,0.93622,0.942339,0.104642,1.008968,-0.182061,False,False,CAGR,,,0.068837,0.102205,0.126957,0.020242,-0.005648
B136-size-control,85,50,151,20,True,True,0.110934,1.00032,-0.167635,1.137345,0.877664,1.011627,0.112214,0.99174,-0.167635,False,True,-,,,0.180725,0.043648,0.109729,0.034668,0.004338
B136-size-control,85,50,152,20,True,True,0.131675,1.066544,-0.19441,1.164482,0.983665,1.066076,0.136237,1.067999,-0.19441,False,True,-,,,0.207862,0.149649,0.185988,0.007894,0.025079
B136-size-control,85,50,153,20,True,True,0.108553,1.001679,-0.1788,1.115911,0.900015,0.990302,0.111881,1.010912,-0.1788,False,True,-,,,0.159291,0.065999,0.128901,0.023504,0.001957
B136-size-control,85,50,154,20,True,True,0.103592,0.938724,-0.190192,1.144201,0.749764,1.004989,0.098162,0.885417,-0.190192,False,False,H2,,,0.187581,-0.084252,0.003407,0.012111,-0.003005
B136-size-control,85,50,155,20,True,True,0.110842,0.974019,-0.177516,1.115117,0.838069,1.070659,0.099428,0.892317,-0.177516,False,True,-,,,0.158497,0.004053,0.010307,0.024787,0.004245
B136-size-control,85,50,156,20,True,True,0.117588,1.019882,-0.187979,1.145844,0.906892,1.038098,0.117994,1.005714,-0.187979,False,True,-,,,0.189224,0.072876,0.123703,0.014325,0.010992
B136-size-control,85,50,157,20,True,True,0.09328,0.85404,-0.198729,0.952426,0.75402,0.831378,0.092557,0.875228,-0.198729,False,False,H1,,,-0.004194,-0.079996,-0.006783,0.003574,-0.013316
B136-size-control,85,50,158,20,True,True,0.118938,1.026422,-0.19289,1.203144,0.870799,1.077921,0.116996,0.987198,-0.19289,False,True,-,,,0.246524,0.036783,0.105188,0.009413,0.012342
B136-size-control,85,50,159,20,True,True,0.103137,0.932331,-0.185461,0.939596,0.925533,0.861825,0.109928,0.990917,-0.185461,False,False,H1,,,-0.017024,0.091517,0.108906,0.016842,-0.00346
B136-size-control,85,50,160,20,True,True,0.112225,0.955754,-0.175284,1.09439,0.826532,0.987409,0.109253,0.929702,-0.175284,False,False,H2,,,0.13777,-0.007484,0.047692,0.02702,0.005628
B136-size-control,85,50,161,20,True,True,0.106014,0.937881,-0.181166,1.154093,0.724734,1.063116,0.090502,0.829901,-0.181166,False,False,H2,,,0.197473,-0.109281,-0.05211,0.021138,-0.000583
B136-size-control,85,50,162,20,True,True,0.098415,0.898626,-0.184613,0.954863,0.848148,0.834212,0.106189,0.950175,-0.184613,False,False,H1,,,-0.001757,0.014132,0.068164,0.017691,-0.008181
B136-size-control,85,50,163,20,True,True,0.121846,1.052595,-0.202388,1.132963,0.97902,1.032548,0.125401,1.068662,-0.202388,False,False,DD,,,0.176343,0.145004,0.186651,-8.5e-05,0.01525
B136-size-control,85,50,164,20,True,True,0.103653,0.910001,-0.176017,1.135511,0.690394,1.065921,0.0858,0.777683,-0.176017,False,False,H2,,,0.178891,-0.143622,-0.104328,0.026286,-0.002943
B136-size-control,85,50,165,20,True,True,0.108301,0.966469,-0.196189,1.06631,0.882518,0.95438,0.113704,0.976981,-0.196189,False,True,-,,,0.10969,0.048502,0.094971,0.006114,0.001704
B136-size-control,85,50,166,20,True,True,0.096754,0.873437,-0.190474,0.89127,0.860144,0.772722,0.110047,0.95135,-0.190474,False,False,H1,,,-0.06535,0.026128,0.069339,0.01183,-0.009842
B136-size-control,85,50,167,20,True,True,0.129275,1.129066,-0.187402,1.195471,1.076833,1.0573,0.142679,1.184888,-0.187402,False,True,-,,,0.238851,0.242817,0.302877,0.014901,0.022679
B136-size-control,85,50,168,20,True,True,0.09375,0.901187,-0.180275,0.882375,0.921234,0.776402,0.108558,0.997428,-0.180275,False,False,H1,,,-0.074245,0.087218,0.115418,0.022028,-0.012846
B136-size-control,85,50,169,20,True,True,0.108434,0.930359,-0.198129,1.05415,0.830907,0.914208,0.115673,0.94465,-0.198129,False,False,H2,,,0.09753,-0.003109,0.062639,0.004175,0.001838
