panel,book,conv,tranche,gross,cost_bps,dCAGR,dSharpe,dMaxDD,dOOS_Sharpe,dOOS_CAGR,dturn,dgross
B136,CAND,RESPREAD,NOEQETF,0.75,25.0,0.006634864759021086,0.06291022613820063,0.007454437326518182,0.04864022263244516,0.005223867162706508,-0.04804689904901771,0.0
B136,CAND,RESPREAD,NOEQETF,0.75,50.0,0.0066899587703310726,0.06314205989801225,0.0037365677004113085,0.047334210802299714,0.00508844563082933,-0.04804689904901771,0.0
B136,CAND,RESPREAD,NOEQETF,1.0,0.0,0.009137140311154424,0.062113406149939765,0.009095183059789291,0.049540164902994066,0.007453173684787151,-0.05725887645415373,0.0
B136,CAND,RESPREAD,NOEQETF,1.0,10.0,0.009148090301787759,0.06218584181919984,0.009226259072383058,0.048989301624219106,0.0073566887720692975,-0.05725887645415373,0.0
B136,CAND,RESPREAD,NOEQETF,1.0,25.0,0.009164043341375772,0.062293561898932204,0.009422284020426441,0.048162346605219564,0.007214040115995912,-0.05725887645415373,0.0
B136,CAND,RESPREAD,NOEQETF,1.0,50.0,0.009189384294055136,0.06246044602214129,0.009747422911784986,0.046776183376393665,0.006981746931215227,-0.05725887645415373,0.0
B136,CAND,RESPREAD,STOCKS,0.75,0.0,0.019335459982994463,0.023353519216221308,-0.020042989263237776,0.015011102058440251,0.01627023147109541,0.2918450157293089,0.0
B136,CAND,RESPREAD,STOCKS,0.75,10.0,0.018906709267598965,0.02602278083944176,-0.020012311248196246,0.017111467356024868,0.01585036683094776,0.2918450157293089,0.0
B136,CAND,RESPREAD,STOCKS,0.75,25.0,0.018270457632394654,0.030042836906236436,-0.019966307989604304,0.020261072047615736,0.015227607333194726,0.2918450157293089,0.0
B136,CAND,RESPREAD,STOCKS,0.75,50.0,0.017228167608767775,0.03676881505184637,-0.01359754205542485,0.025491164383171117,0.014208226978829952,0.2918450157293089,0.0
B136,CAND,RESPREAD,STOCKS,1.0,0.0,0.026003383045832607,0.026610817379867813,-0.025397636455994688,0.018280648553630874,0.021823015760767506,0.38083773358981343,0.0
B136,CAND,RESPREAD,STOCKS,1.0,10.0,0.025386186350129236,0.029179239051940087,-0.0253506848132109,0.020322319561226543,0.021224744169784815,0.38083773358981343,0.0
B136,CAND,RESPREAD,STOCKS,1.0,25.0,0.024472764530432345,0.033046202576031636,-0.025280280795258014,0.02338239830462252,0.020339929699230153,0.38083773358981343,0.0
B136,CAND,RESPREAD,STOCKS,1.0,50.0,0.0229829279841145,0.0395133960187547,-0.025163003623715374,0.028460231075256415,0.018898331979473326,0.38083773358981343,0.0
B136,CAND,DEGROSS,NOBROAD,0.75,0.0,-0.004977325510798991,0.01565145061080009,0.008359788933975043,0.011402699345720357,-0.005144906566661778,-0.09252756914214277,0.0
B136,CAND,DEGROSS,NOBROAD,0.75,10.0,-0.004850224725235774,0.0139068732815264,0.008384325763062583,0.009818601925514425,-0.005018929106746617,-0.09252756914214277,0.0
B136,CAND,DEGROSS,NOBROAD,0.75,25.0,-0.0046615959919300565,0.011288961658208363,0.008420979491452485,0.00744184494404343,-0.004831978770553302,-0.09252756914214277,0.0
B136,CAND,DEGROSS,NOBROAD,0.75,50.0,-0.004352549799864436,0.006935711090353847,0.004094170657749419,0.0034902546713839744,-0.004525711948500488,-0.09252756914214277,0.0
B136,CAND,DEGROSS,NOBROAD,1.0,0.0,-0.006531075634906625,0.014064008595117805,0.010604237848663045,0.009721305040683026,-0.0067703184187248855,-0.06673428762867673,0.0
B136,CAND,DEGROSS,NOBROAD,1.0,10.0,-0.006413503157520983,0.012018786484600419,0.010659198017672566,0.007833795325975279,-0.00665338508529234,-0.06673428762867673,0.0
B136,CAND,DEGROSS,NOBROAD,1.0,25.0,-0.006239294098754344,0.008948343004967718,0.010741332779930057,0.004999435592993984,-0.006480114926489033,-0.06673428762867673,0.0
B136,CAND,DEGROSS,NOBROAD,1.0,50.0,-0.005954603158065286,0.0038364183938001117,0.010877410234291673,0.00027833337833949034,-0.006196936297966804,-0.06673428762867673,0.0
B136,CAND,DEGROSS,NOEQETF,0.75,0.0,-0.014096053834922406,0.05497957242599494,0.030049527223189765,0.04525767422770821,-0.015292423203599137,-0.3612662756611611,0.0
B136,CAND,DEGROSS,NOEQETF,0.75,10.0,-0.013628099482779543,0.050344920611934185,0.02748594001043836,0.040704765100289864,-0.01481494247929449,-0.3612662756611611,0.0
B136,CAND,DEGROSS,NOEQETF,0.75,25.0,-0.01293355837458332,0.04338737543073723,0.02133007714792179,0.033871877093523794,-0.014106324281449867,-0.3612662756611611,0.0
B136,CAND,DEGROSS,NOEQETF,0.75,50.0,-0.011795490096189853,0.03181245064172977,0.017531385200466487,0.022509626466184374,-0.012945352236967134,-0.3612662756611611,0.0
B136,CAND,DEGROSS,NOEQETF,1.0,0.0,-0.01850806867267929,0.049724969095611415,0.03828612240405527,0.03945776178936411,-0.020113896313907142,-0.3761240535966257,0.0
B136,CAND,DEGROSS,NOEQETF,1.0,10.0,-0.01796419845153907,0.04454789216574584,0.038334720075099304,0.034307797474764756,-0.019558401852092455,-0.3761240535966257,0.0
B136,CAND,DEGROSS,NOEQETF,1.0,25.0,-0.017159038132460447,0.0367753576411165,0.038407037235542396,0.02657679132349522,-0.018736099492764335,-0.3761240535966257,0.0
B136,CAND,DEGROSS,NOEQETF,1.0,50.0,-0.015845112567224318,0.023838202042287704,0.032853318873703796,0.013711303161062505,-0.017394373486021353,-0.3761240535966257,0.0
B136,CAND,DEGROSS,STOCKS,0.75,0.0,-0.014465126081634416,0.06328428257158314,0.026034813409727686,0.04307388037391413,-0.017273534025207926,-0.7290249995872102,0.0
B136,CAND,DEGROSS,STOCKS,0.75,10.0,-0.013587611586495019,0.06228404910299967,0.02236024559655614,0.04143544342504546,-0.016424828223109422,-0.7290249995872102,0.0
B136,CAND,DEGROSS,STOCKS,0.75,25.0,-0.012284998079205467,0.06078515569976917,0.016902085546098622,0.038976870866973545,-0.015165079533703274,-0.7290249995872102,0.0
B136,CAND,DEGROSS,STOCKS,0.75,50.0,-0.010150026519453625,0.05829450450511442,0.014239055189416483,0.03488471448810715,-0.013100624923392479,-0.7290249995872102,0.0
B136,CAND,DEGROSS,STOCKS,1.0,0.0,-0.018941978715013574,0.05743400805368237,0.04127889449955968,0.03653177695761345,-0.022755836963873843,-0.8382608491111041,0.0
B136,CAND,DEGROSS,STOCKS,1.0,10.0,-0.01786794040786388,0.05566871912561888,0.04164446030548552,0.0341036838744897,-0.02171684751041769,-0.8382608491111041,0.0
B136,CAND,DEGROSS,STOCKS,1.0,25.0,-0.016278123298584024,0.05301867078084754,0.03990798978719745,0.030455153206985996,-0.0201789754419317,-0.8382608491111041,0.0
B136,CAND,DEGROSS,STOCKS,1.0,50.0,-0.013684330030169889,0.04860236068050661,0.028560365593140125,0.024367907297089153,-0.017670094165351813,-0.8382608491111041,0.0
