dial,adm,CAGR_dg,CAGR_rw,MaxDD_dg,MaxDD_rw,Sharpe_dg,Sharpe_rw,panel,book,gate,cost,dSharpe,dCAGR_pp,dMaxDD_pp,binds_dg,binds_rw,swap,p4b_dg,p4b_rw
63.0,0.40634941222656756,0.02537814548230699,0.031786053958788196,-0.16172396025519897,-0.42807029213143677,0.37683182552239347,0.2865568008993428,small,EWall,abs12,25.0,-0.09027502462305065,0.6407908476481206,-26.63463318762378,"H1,H2,OOS,CAGR","H1,H2,OOS,DD,CAGR",True,False,False
126.0,0.40396786151453423,0.0341667037327682,0.06094757022659736,-0.1805483765380751,-0.4000020755320016,0.49720457627739967,0.4741233279346906,small,EWall,abs12,25.0,-0.023081248342709082,2.678086649382916,-21.945369899392652,"H1,H2,OOS,CAGR","H1,H2,OOS,DD,CAGR",True,False,False
252.0,0.4040529789360438,0.034949957265207665,0.0725686258609799,-0.14728417409624428,-0.3643082154748427,0.5033862510178074,0.5422447975323507,small,EWall,abs12,25.0,0.038858546514543235,3.761866859577223,-21.702404137859844,"H1,H2,OOS,CAGR","H1,H2,OOS,DD,CAGR",True,False,False
378.0,0.39229229901576473,0.027021322755461874,0.059697174646150986,-0.14117702861136372,-0.3433913971100069,0.40190408787396903,0.46553955100482497,small,EWall,abs12,25.0,0.06363546313085594,3.267585189068911,-20.221436849864315,"H1,H2,OOS,CAGR","H1,H2,OOS,DD,CAGR",True,False,False
504.0,0.3815124960481197,0.029270780027617294,0.06600865605123163,-0.1591834702851651,-0.36702749252034716,0.457745866700532,0.5230978291949465,small,EWall,abs12,25.0,0.0653519624944145,3.6737876023614335,-20.784402223518207,"H1,H2,OOS,CAGR","H1,H2,OOS,DD,CAGR",True,False,False
0.0,0.3926437702732906,0.035584750244263,0.06478682046825734,-0.14270715775313192,-0.3823994376738252,0.5395195187479798,0.5033872943946727,small,EWall,band3,10.0,-0.036132224353307096,2.9202070223994347,-23.96922799206933,"H1,H2,OOS,CAGR","H1,H2,OOS,DD,CAGR",True,False,False
2.0,0.3925852882353827,0.03762507157979611,0.07210170329786769,-0.1462807178475617,-0.3720649626694439,0.5661336560785699,0.5514022523407482,small,EWall,band3,10.0,-0.014731403737821669,3.447663171807158,-22.57842448218822,"H1,H2,OOS,CAGR","H1,H2,OOS,DD,CAGR",True,False,False
3.0,0.39193909066800386,0.03803686076484869,0.07311381628361135,-0.1470362580000899,-0.37675263629148414,0.5710244752159079,0.5553394893681116,small,EWall,band3,10.0,-0.015684985847796318,3.5076955518762665,-22.971637829139425,"H1,H2,OOS,CAGR","H1,H2,OOS,DD,CAGR",True,False,False
5.0,0.39284932595108585,0.04172074105718648,0.08291425672837005,-0.14602675350388405,-0.3785829724858305,0.6170332759223139,0.6138853448454274,small,EWall,band3,10.0,-0.00314793107688649,4.119351567118357,-23.255621898194644,"H1,H2,OOS,CAGR","H1,H2,OOS,DD,CAGR",True,False,False
8.0,0.39778497833848475,0.04318523447382461,0.08423976705140523,-0.14896588430946456,-0.3775793713285236,0.6279779253063451,0.6221156400057759,small,EWall,band3,10.0,-0.005862285300569203,4.105453257758063,-22.861348701905904,"H1,H2,OOS,CAGR","H1,H2,OOS,DD,CAGR",True,False,False
0.0,0.3926437702732906,0.029834520901837358,0.04838985449679556,-0.15002976879390373,-0.39948582967310964,0.4590265837677621,0.3969214765687316,small,EWall,band3,25.0,-0.06210510719903051,1.85553335949582,-24.94560608792059,"H1,H2,OOS,CAGR","H1,H2,OOS,DD,CAGR",True,False,False
2.0,0.3925852882353827,0.03277877652582939,0.05833008491820313,-0.1525325960930094,-0.3868475373822239,0.4987224593962137,0.4624581756650998,small,EWall,band3,25.0,-0.0362642837311139,2.555130839237374,-23.43149412892145,"H1,H2,OOS,CAGR","H1,H2,OOS,DD,CAGR",True,False,False
3.0,0.39193909066800386,0.033685535423260804,0.0607147700845625,-0.15266921361150154,-0.39014913159496645,0.5106440984380529,0.47585664105223874,small,EWall,band3,25.0,-0.03478745738581418,2.7029234661301693,-23.74799179834649,"H1,H2,OOS,CAGR","H1,H2,OOS,DD,CAGR",True,False,False
5.0,0.39284932595108585,0.038090353847010094,0.07268110490144264,-0.15056692950170214,-0.38938728537940526,0.5672928437184606,0.5493856681801111,small,EWall,band3,25.0,-0.017907175538349418,3.4590751054432545,-23.88203558777031,"H1,H2,OOS,CAGR","H1,H2,OOS,DD,CAGR",True,False,False
8.0,0.39778497833848475,0.04017597329092015,0.07606998098431217,-0.1527335223715658,-0.3865872748355038,0.5874591976170397,0.5706647859101833,small,EWall,band3,25.0,-0.01679441170685636,3.5894007693392016,-23.385375246393803,"H1,H2,OOS,CAGR","H1,H2,OOS,DD,CAGR",True,False,False
50.0,0.4019429933307315,0.02761172132231504,0.040638050858990526,-0.15879097083958793,-0.3842397143606946,0.3994481816531634,0.34510757437650696,small,EWall,g200,10.0,-0.05434060727665646,1.3026329536675485,-22.544874352110668,"H1,H2,OOS,CAGR","H1,H2,OOS,DD,CAGR",True,False,False
100.0,0.39876469723096236,0.03222684979191226,0.058991941453631735,-0.14697321991251588,-0.38106269764538403,0.47955525401420473,0.4671732532205975,small,EWall,g200,10.0,-0.01238200079360724,2.6765091661719476,-23.408947773286815,"H1,H2,OOS,CAGR","H1,H2,OOS,DD,CAGR",True,False,False
200.0,0.3926437702732906,0.035584750244263,0.06478682046825734,-0.14270715775313192,-0.3823994376738252,0.5395195187479798,0.5033872943946727,small,EWall,g200,10.0,-0.036132224353307096,2.9202070223994347,-23.96922799206933,"H1,H2,OOS,CAGR","H1,H2,OOS,DD,CAGR",True,False,False
300.0,0.38685636464071765,0.03427420199148412,0.06957751340011975,-0.13705496697479946,-0.37414788290856427,0.5294113653891884,0.5339155337293583,small,EWall,g200,10.0,0.004504168340169867,3.530331140863563,-23.70929159337648,"H1,H2,OOS,CAGR","H1,H2,OOS,DD,CAGR",True,False,False
400.0,0.3735988919680422,0.03644796699241937,0.07779611634475048,-0.12101777506168121,-0.34489956891423834,0.5764862098333863,0.5906533986138417,small,EWall,g200,10.0,0.01416718878045542,4.134814935233111,-22.388179385255714,"H1,H2,OOS,CAGR","H1,H2,OOS,DD,CAGR",True,False,False
50.0,0.4019429933307315,0.016785689468022946,0.011060146827331696,-0.1878069374650898,-0.4402202804256937,0.2587211888053709,0.14860471209719853,small,EWall,g200,25.0,-0.1101164767081724,-0.572554264069125,-25.24133429606039,"H1,H2,OOS,CAGR","H1,H2,OOS,DD,CAGR",True,False,False
100.0,0.39876469723096236,0.02440130375822247,0.03695175973533771,-0.162451814123991,-0.40387025095248397,0.37301952933102944,0.3223657327414611,small,EWall,g200,25.0,-0.05065379658956837,1.2550455977115238,-24.141843682849295,"H1,H2,OOS,CAGR","H1,H2,OOS,DD,CAGR",True,False,False
200.0,0.3926437702732906,0.029834520901837358,0.04838985449679556,-0.15002976879390373,-0.39948582967310964,0.4590265837677621,0.3969214765687316,small,EWall,g200,25.0,-0.06210510719903051,1.85553335949582,-24.94560608792059,"H1,H2,OOS,CAGR","H1,H2,OOS,DD,CAGR",True,False,False
300.0,0.38685636464071765,0.02937057393006448,0.05572645116417463,-0.1433185966849878,-0.38902011516569857,0.45946110399912415,0.44453947115728687,small,EWall,g200,25.0,-0.014921632841837285,2.6355877234110148,-24.570151848071077,"H1,H2,OOS,CAGR","H1,H2,OOS,DD,CAGR",True,False,False
400.0,0.3735988919680422,0.032248551516746105,0.06577708611572697,-0.12640554320565245,-0.3582231028935957,0.5147202412288349,0.5129726785010841,small,EWall,g200,25.0,-0.0017475627277507844,3.3528534598980864,-23.181755968794327,"H1,H2,OOS,CAGR","H1,H2,OOS,DD,CAGR",True,False,False
0.4,0.22368279342638733,0.00898413739721482,0.03920766042569035,-0.08732851323996593,-0.3494081544734642,0.26972652216171944,0.38138251620199226,small,EWall,v1gate,10.0,0.11165599404027282,3.022352302847553,-26.207964123349825,"H1,H2,OOS,CAGR","H1,H2,OOS,DD,CAGR",True,False,False
0.5,0.2831017020010121,0.013484854190560558,0.03623217828878733,-0.10316927315573132,-0.4086708268967896,0.31480864574436634,0.3403902188990167,small,EWall,v1gate,10.0,0.025581573154650372,2.2747324098226773,-30.550155374105824,"H1,H2,OOS,CAGR","H1,H2,OOS,DD,CAGR",True,False,False
0.6,0.32169868896009673,0.016626870896850665,0.03666279912702519,-0.1191979650109446,-0.3998069131118529,0.3357381436897263,0.33611343420604756,small,EWall,v1gate,10.0,0.0003752905163212361,2.0035928230174527,-28.06089481009083,"H1,H2,OOS,CAGR","H1,H2,OOS,DD,CAGR",True,False,False
0.8,0.3609343460955423,0.02491946887270191,0.05008387091384359,-0.13753955069101287,-0.3886057720159505,0.43101250772089883,0.42081241333050173,small,EWall,v1gate,10.0,-0.010200094390397096,2.5164402041141676,-25.10662213249376,"H1,H2,OOS,CAGR","H1,H2,OOS,DD,CAGR",True,False,False
1.0,0.37683393301548446,0.027973911521175454,0.05289041318389809,-0.145468949688355,-0.40973806181504213,0.4553181016951254,0.43135800001206026,small,EWall,v1gate,10.0,-0.023960101683065116,2.4916501662722634,-26.426911212668713,"H1,H2,OOS,CAGR","H1,H2,OOS,DD,CAGR",True,False,False
0.4,0.22368279342638733,0.003252732468784547,0.011751880425780126,-0.10330042432341369,-0.3760965905310879,0.10916652999829646,0.15751850271437212,small,EWall,v1gate,25.0,0.048351972716075664,0.8499147956995579,-27.27961662076742,"H1,H2,OOS,CAGR","H1,H2,OOS,DD,CAGR",True,False,False
0.5,0.2831017020010121,0.007447662080387385,0.01306931992579119,-0.1112386123770488,-0.4298046459305783,0.18454150098302255,0.1652874374829225,small,EWall,v1gate,25.0,-0.01925406350010006,0.5621657845403805,-31.856603355352952,"H1,H2,OOS,CAGR","H1,H2,OOS,DD,CAGR",True,False,False
0.6,0.32169868896009673,0.010573854016971307,0.016069110282892707,-0.1273383628244089,-0.41964145710116685,0.22373108255174762,0.18622878506092033,small,EWall,v1gate,25.0,-0.037502297490827285,0.54952562659214,-29.23030942767579,"H1,H2,OOS,CAGR","H1,H2,OOS,DD,CAGR",True,False,False
0.8,0.3609343460955423,0.018977382456441205,0.031867439517373475,-0.14568093938242432,-0.40680148029789476,0.33636148606058797,0.2950372115475359,small,EWall,v1gate,25.0,-0.04132427451305204,1.289005706093227,-26.112054091547044,"H1,H2,OOS,CAGR","H1,H2,OOS,DD,CAGR",True,False,False
1.0,0.37683393301548446,0.022120920354584683,0.0355859343660867,-0.1535511189388321,-0.4267050215522553,0.3677444058719768,0.31570603018640053,small,EWall,v1gate,25.0,-0.05203837568557629,1.346501401150202,-27.31539026134232,"H1,H2,OOS,CAGR","H1,H2,OOS,DD,CAGR",True,False,False
0.4,0.39607220736688387,0.021312208402138655,0.04916873876743555,-0.12481339823758619,-0.3004357486682526,0.3744716673430435,0.4540707061391654,small,EWall,vol60,10.0,0.0795990387961219,2.7856530365296894,-17.562235043066643,"H1,H2,OOS,CAGR","H1,H2,OOS,DD,CAGR",True,False,False
0.5,0.5231015630337934,0.033250898605300616,0.05029821931401468,-0.17057904107676514,-0.3438326207205479,0.42434011995759596,0.4330783863641435,small,EWall,vol60,10.0,0.008738266406547512,1.7047320708714064,-17.325357964378274,"H1,H2,OOS,CAGR","H1,H2,OOS,DD,CAGR",True,False,False
0.6,0.6113486421165634,0.041117888489200505,0.05454251904881291,-0.21427820921876573,-0.35029367620571017,0.4342762868876826,0.4444147773563996,small,EWall,vol60,10.0,0.01013849046871701,1.3424630559612405,-13.601546698694445,"H1,H2,OOS,DD,CAGR","H1,H2,OOS,DD,CAGR",False,False,False
0.8,0.7076372909267145,0.058402141872456736,0.07027702643327638,-0.29002050032538895,-0.36286020020209786,0.49869744419302486,0.5231018427737877,small,EWall,vol60,10.0,0.02440439858076282,1.1874884560819643,-7.283969987670891,"H1,H2,OOS,DD,CAGR","H1,H2,OOS,DD,CAGR",False,False,False
1.0,0.748486125860294,0.07133539178453874,0.08301148913314194,-0.3184221037084669,-0.35897678617302065,0.5499265990538514,0.587029779807273,small,EWall,vol60,10.0,0.03710318075342156,1.1676097348603198,-4.055468246455374,"H1,H2,OOS,DD,CAGR","H1,H2,OOS,DD,CAGR",False,False,False
0.4,0.39607220736688387,0.014051580495420435,0.030065634978424294,-0.1425552741045446,-0.3199533471598712,0.2580527168178726,0.3035240059548179,small,EWall,vol60,25.0,0.04547128913694526,1.601405448300386,-17.73980730553266,"H1,H2,OOS,CAGR","H1,H2,OOS,DD,CAGR",True,False,False
0.5,0.5231015630337934,0.026387053245656933,0.0369191124966286,-0.17907617392912345,-0.3563468819020119,0.34653947759288706,0.3373798966200634,small,EWall,vol60,25.0,-0.009159580972823655,1.053205925097167,-17.727070797288846,"H1,H2,OOS,CAGR","H1,H2,OOS,DD,CAGR",True,False,False
0.6,0.6113486421165634,0.035059502821073174,0.04473652287556429,-0.22114209511898675,-0.360474532511586,0.3789800730205008,0.3786611267591848,small,EWall,vol60,25.0,-0.000318946261316011,0.9677020054491114,-13.933243739259925,"H1,H2,OOS,DD,CAGR","H1,H2,OOS,DD,CAGR",False,False,False
0.8,0.7076372909267145,0.05379881489926586,0.06416598423128783,-0.29490810497913034,-0.36945432515924737,0.4653961521829288,0.4853399806506527,small,EWall,vol60,25.0,0.019943828467723912,1.0367169332021975,-7.454622018011703,"H1,H2,OOS,DD,CAGR","H1,H2,OOS,DD,CAGR",False,False,False
1.0,0.748486125860294,0.0675522822468213,0.07850026772604557,-0.3222097268584283,-0.3629498291329979,0.525361776427667,0.5603752928732618,small,EWall,vol60,25.0,0.035013516445594806,1.0947985479224265,-4.074010227456959,"H1,H2,OOS,DD,CAGR","H1,H2,OOS,DD,CAGR",False,False,False
63.0,0.40634941222656756,0.13892462080479007,0.13633794220813145,-0.2717362717477815,-0.30744792043520597,0.7470734988231083,0.7271758644433854,small,TOP20,abs12,10.0,-0.019897634379722806,-0.25866785966586203,-3.571164868742449,"H1,H2,OOS,DD","H1,H2,OOS,DD",False,False,False
126.0,0.40396786151453423,0.14403162868245722,0.14464502400549306,-0.30393753826226044,-0.3093310323826398,0.7589995452789268,0.7594345067905275,small,TOP20,abs12,10.0,0.0004349615116007177,0.06133953230358369,-0.5393494120379372,"H1,H2,OOS,DD","H1,H2,OOS,DD",False,False,False
252.0,0.4040529789360438,0.14330149146206894,0.14413894041189823,-0.30849894580592385,-0.3084989458059241,0.756631944936621,0.7583056653229248,small,TOP20,abs12,10.0,0.0016737203863037564,0.08374489498292892,-2.220446049250313e-14,"H1,H2,OOS,DD","H1,H2,OOS,DD",False,False,False
378.0,0.39229229901576473,0.11154284538223735,0.11082983199849483,-0.2932886516732085,-0.32029591150372116,0.6558361643461545,0.6243766793799561,small,TOP20,abs12,10.0,-0.03145948496619844,-0.07130133837425223,-2.7007259830512664,"H1,H2,OOS,DD","H1,H2,OOS,DD",False,False,False
504.0,0.3815124960481197,0.08936721842521345,0.08772121223550466,-0.24045174161129024,-0.32184297954571073,0.5931679824398496,0.5332254790229123,small,TOP20,abs12,10.0,-0.0599425034169373,-0.1646006189708782,-8.13912379344205,"H1,H2,OOS,DD,CAGR","H1,H2,OOS,DD,CAGR",False,False,False
63.0,0.40634941222656756,0.11145407563698884,0.10838641730701082,-0.2751268393274161,-0.31294889649825164,0.6258045157360841,0.6054550499942815,small,TOP20,abs12,25.0,-0.02034946574180263,-0.3067658329978018,-3.7822057170835532,"H1,H2,OOS,DD","H1,H2,OOS,DD",False,False,False
126.0,0.40396786151453423,0.11643936601702931,0.1169405954130136,-0.30526995524866574,-0.31070142956315705,0.6399455772501439,0.6404437321343154,small,TOP20,abs12,25.0,0.0004981548841714867,0.050122939598429284,-0.5431474314491314,"H1,H2,OOS,DD","H1,H2,OOS,DD",False,False,False
252.0,0.4040529789360438,0.11581087474194374,0.1166174390250212,-0.30978893579867783,-0.3097889357986777,0.6377947917246082,0.6398423270564189,small,TOP20,abs12,25.0,0.0020475353318106793,0.080656428307746,1.1102230246251565e-14,"H1,H2,OOS,DD","H1,H2,OOS,DD",False,False,False
378.0,0.39229229901576473,0.08775373151363786,0.08502972935866815,-0.29441498719265713,-0.3216437014785478,0.5409798966634559,0.5072582280650324,small,TOP20,abs12,25.0,-0.033721668598423515,-0.2724002154969707,-2.7228714285890687,"H1,H2,OOS,DD,CAGR","H1,H2,OOS,DD,CAGR",False,False,False
504.0,0.3815124960481197,0.06836766987127407,0.06348198913759062,-0.2434133386002535,-0.345650605680079,0.4774470495646284,0.41617835601868386,small,TOP20,abs12,25.0,-0.06126869354594455,-0.48856807336834507,-10.22372670798255,"H1,H2,OOS,DD,CAGR","H1,H2,OOS,DD,CAGR",False,False,False
0.0,0.3926437702732906,0.14225523565226839,0.14191496948698212,-0.2811999593691219,-0.30792765723322224,0.7551685861240321,0.7487432843154089,small,TOP20,band3,10.0,-0.006425301808623218,-0.03402661652862626,-2.672769786410034,"H1,H2,OOS,DD","H1,H2,OOS,DD",False,False,False
2.0,0.3925852882353827,0.14297024122828206,0.14298823359552526,-0.2855456013782919,-0.3129617125528903,0.7579754340226835,0.7532145253294353,small,TOP20,band3,10.0,-0.004760908693248189,0.0017992367243202523,-2.741611117459841,"H1,H2,OOS,DD","H1,H2,OOS,DD",False,False,False
3.0,0.39193909066800386,0.14348743971772815,0.14330020395896526,-0.2863676640665106,-0.31478105418101265,0.7593350289127994,0.7539125357998335,small,TOP20,band3,10.0,-0.005422493112965832,-0.018723575876289367,-2.8413390114502057,"H1,H2,OOS,DD","H1,H2,OOS,DD",False,False,False
5.0,0.39284932595108585,0.14434905112534602,0.14349692485130805,-0.29529722468250275,-0.314824543822652,0.7621574690105271,0.7547043775942794,small,TOP20,band3,10.0,-0.007453091416247615,-0.08521262740379676,-1.9527319140149269,"H1,H2,OOS,DD","H1,H2,OOS,DD",False,False,False
8.0,0.39778497833848475,0.14234204272653916,0.1435786594152184,-0.30837038942151307,-0.31376366094641983,0.7521763677762439,0.7546984801057485,small,TOP20,band3,10.0,0.002522112329504611,0.12366166886792485,-0.5393271524906762,"H1,H2,OOS,DD","H1,H2,OOS,DD",False,False,False
0.0,0.3926437702732906,0.11471388367660085,0.11427682867110889,-0.28264648171911555,-0.30945295449365307,0.6353372322947236,0.6295391941351707,small,TOP20,band3,25.0,-0.005798038159552932,-0.043705500549195975,-2.6806472774537515,"H1,H2,OOS,DD","H1,H2,OOS,DD",False,False,False
2.0,0.3925852882353827,0.11543054804353226,0.11531206000404337,-0.28695516862157733,-0.31440215876631683,0.6382818683963801,0.6339741449334103,small,TOP20,band3,25.0,-0.004307723462969815,-0.011848803948888431,-2.7446990144739503,"H1,H2,OOS,DD","H1,H2,OOS,DD",False,False,False
3.0,0.39193909066800386,0.11594888832919925,0.1156854259235478,-0.2878246095401371,-0.3162224587355288,0.6398819176623911,0.6351029817194457,small,TOP20,band3,25.0,-0.004778935942945428,-0.026346240565144896,-2.839784919539168,"H1,H2,OOS,DD","H1,H2,OOS,DD",False,False,False
5.0,0.39284932595108585,0.11684023388520237,0.11595531462286379,-0.29670777124775916,-0.3162552676642214,0.643108730895943,0.636245156565956,small,TOP20,band3,25.0,-0.006863574329986966,-0.08849192623385793,-1.9547496416462251,"H1,H2,OOS,DD","H1,H2,OOS,DD",False,False,False
8.0,0.39778497833848475,0.11492354227184909,0.11610137926153996,-0.3096969786967565,-0.31512789712619005,0.633614726939401,0.636597027526158,small,TOP20,band3,25.0,0.0029823005867569696,0.11778369896908725,-0.5430918429433551,"H1,H2,OOS,DD","H1,H2,OOS,DD",False,False,False
50.0,0.4019429933307315,0.119723320427644,0.12070820130135806,-0.21367077388738032,-0.32892374999089136,0.7445290395408599,0.6834595497675319,small,TOP20,g200,10.0,-0.061069489773328045,0.09848808737140669,-11.525297610351103,"H1,H2,OOS,DD","H1,H2,OOS,DD",False,False,False
100.0,0.39876469723096236,0.13855860603285852,0.13654921307089585,-0.24258842746488762,-0.2736344480610694,0.7565415354829851,0.73373733161409,small,TOP20,g200,10.0,-0.022804203868895034,-0.2009392961962675,-3.104602059618178,"H1,H2,OOS,DD","H1,H2,OOS,DD",False,False,False
200.0,0.3926437702732906,0.14225523565226839,0.14191496948698212,-0.2811999593691219,-0.30792765723322224,0.7551685861240321,0.7487432843154089,small,TOP20,g200,10.0,-0.006425301808623218,-0.03402661652862626,-2.672769786410034,"H1,H2,OOS,DD","H1,H2,OOS,DD",False,False,False
300.0,0.38685636464071765,0.14145814313230942,0.1419483376847026,-0.30849894580592385,-0.30849894580592374,0.75397267211006,0.7517412999314124,small,TOP20,g200,10.0,-0.0022313721786476615,0.04901945523931861,1.1102230246251565e-14,"H1,H2,OOS,DD","H1,H2,OOS,DD",False,False,False
400.0,0.3735988919680422,0.12618338726398326,0.12532316014656075,-0.29993553305209997,-0.3137618894980937,0.7044661969098547,0.6870525669180142,small,TOP20,g200,10.0,-0.017413629991840485,-0.08602271174225073,-1.3826356445993726,"H1,H2,OOS,DD","H1,H2,OOS,DD",False,False,False
50.0,0.4019429933307315,0.09220422461076483,0.08763671136382012,-0.23336324834381406,-0.3614373151239816,0.5996216199042119,0.5293159173477534,small,TOP20,g200,25.0,-0.07030570255645852,-0.456751324694471,-12.807406678016752,"H1,H2,OOS,DD,CAGR","H1,H2,OOS,DD,CAGR",False,False,False
100.0,0.39876469723096236,0.11119491733543119,0.1083977235556921,-0.245555816506286,-0.2810890477659468,0.6332532916138258,0.6098195685137444,small,TOP20,g200,25.0,-0.023433723100081405,-0.2797193779739082,-3.553323125966079,"H1,H2,OOS,DD","H1,H2,OOS,DD",False,False,False
200.0,0.3926437702732906,0.11471388367660085,0.11427682867110889,-0.28264648171911555,-0.30945295449365307,0.6353372322947236,0.6295391941351707,small,TOP20,g200,25.0,-0.005798038159552932,-0.043705500549195975,-2.6806472774537515,"H1,H2,OOS,DD","H1,H2,OOS,DD",False,False,False
300.0,0.38685636464071765,0.11433654646960512,0.11461262449872844,-0.3097889357986775,-0.3097889357986775,0.6354124297929639,0.6332262089256405,small,TOP20,g200,25.0,-0.0021862208673233408,0.02760780291233278,0.0,"H1,H2,OOS,DD","H1,H2,OOS,DD",False,False,False
400.0,0.3735988919680422,0.10073660048768596,0.099123278102353,-0.301188501147281,-0.3150437023622519,0.5878678733266672,0.5701094965513951,small,TOP20,g200,25.0,-0.017758376775272144,-0.16133223853329604,-1.3855201214970858,"H1,H2,OOS,DD","H1,H2,OOS,DD",False,False,False
0.4,0.22368279342638733,0.019227201947544792,0.04147401231253833,-0.12798698277105525,-0.31328031918904187,0.33296170562009486,0.35746509768970147,small,TOP20,v1gate,10.0,0.02450339206960661,2.224681036499354,-18.52933364179866,"H1,H2,OOS,CAGR","H1,H2,OOS,DD,CAGR",True,False,False
0.5,0.2831017020010121,0.03185646683013332,0.06585408525026315,-0.17300765145728925,-0.2998964787164339,0.3897654924958388,0.4878328803782035,small,TOP20,v1gate,10.0,0.09806738788236469,3.3997618420129827,-12.688882725914464,"H1,H2,OOS,CAGR","H1,H2,OOS,DD,CAGR",True,False,False
0.6,0.32169868896009673,0.04220467176241849,0.06728364197526449,-0.17438529880444287,-0.2743168968621972,0.4104701322235402,0.47231794831498825,small,TOP20,v1gate,10.0,0.06184781609144807,2.5078970212845997,-9.99315980577543,"H1,H2,OOS,CAGR","H1,H2,OOS,DD,CAGR",True,False,False
0.8,0.3609343460955423,0.07866488822402751,0.09150088834403713,-0.24324500330427046,-0.2822004393582278,0.5730535585054516,0.5704706519051264,small,TOP20,v1gate,10.0,-0.00258290660032523,1.2836000120009627,-3.895543605395735,"H1,H2,OOS,DD,CAGR","H1,H2,OOS,DD,CAGR",False,False,False
1.0,0.37683393301548446,0.09646308918093416,0.09598186808386555,-0.27242389761195684,-0.3370400319610134,0.6196333977072315,0.5704498621019661,small,TOP20,v1gate,10.0,-0.04918353560526534,-0.048122109706860705,-6.461613434905655,"H1,H2,OOS,DD,CAGR","H1,H2,OOS,DD,CAGR",False,False,False
0.4,0.22368279342638733,0.005281400787179535,0.005275827837303071,-0.17129906928594796,-0.3797640145777268,0.11492674341646249,0.10824878664217587,small,TOP20,v1gate,25.0,-0.00667795677428662,-0.0005572949876464506,-20.846494529177882,"H1,H2,OOS,CAGR","H1,H2,OOS,DD,CAGR",True,False,False
0.5,0.2831017020010121,0.013126265007558757,0.031543248087086306,-0.17809274078870185,-0.3335841572736187,0.18865573560347867,0.27752364618537045,small,TOP20,v1gate,25.0,0.08886791058189178,1.841698307952755,-15.549141648491682,"H1,H2,OOS,CAGR","H1,H2,OOS,DD,CAGR",True,False,False
0.6,0.32169868896009673,0.020600982382931843,0.035398257815478784,-0.189590429623122,-0.35151314607447426,0.23223032989617706,0.29142744675896826,small,TOP20,v1gate,25.0,0.059197116862791194,1.4797275432546941,-16.192271645135225,"H1,H2,OOS,CAGR","H1,H2,OOS,DD,CAGR",True,False,False
0.8,0.3609343460955423,0.053972823944060444,0.06160044494531247,-0.24722145757589475,-0.31164250015045725,0.421072119805072,0.41854277359294256,small,TOP20,v1gate,25.0,-0.002529346212129413,0.7627621001252027,-6.442104257456249,"H1,H2,OOS,DD,CAGR","H1,H2,OOS,DD,CAGR",False,False,False
1.0,0.37683393301548446,0.07040335875454407,0.06719334433136104,-0.2998864444365411,-0.363258144988874,0.48031144860854436,0.4329442367010467,small,TOP20,v1gate,25.0,-0.04736721190749765,-0.32100144231830274,-6.337170055233288,"H1,H2,OOS,DD,CAGR","H1,H2,OOS,DD,CAGR",False,False,False
0.4,0.39607220736688387,0.01923129802098611,0.04839648463827473,-0.12798698277105502,-0.308874140192121,0.33277377723302554,0.40153021333975575,small,TOP20,vol60,10.0,0.06875643610673021,2.916518661728862,-18.088715742106597,"H1,H2,OOS,CAGR","H1,H2,OOS,DD,CAGR",True,False,False
0.5,0.5231015630337934,0.03185252930409854,0.05933999642684418,-0.1730076514572888,-0.37040056598924087,0.389208319106641,0.44321532885909026,small,TOP20,vol60,10.0,0.054007009752449264,2.7487467122745635,-19.739291453195207,"H1,H2,OOS,CAGR","H1,H2,OOS,DD,CAGR",True,False,False
0.6,0.6113486421165634,0.04238010428974048,0.06399872227729286,-0.17438529880444265,-0.3104062808568109,0.4113364478113767,0.44921355993037293,small,TOP20,vol60,10.0,0.03787711211899625,2.161861798755238,-13.602098205236823,"H1,H2,OOS,CAGR","H1,H2,OOS,DD,CAGR",True,False,False
0.8,0.7076372909267145,0.07823881619661988,0.09012096440558359,-0.2583957645482414,-0.32442141763293364,0.5685040378332387,0.557644044377722,small,TOP20,vol60,10.0,-0.010859993455516692,1.1882148208963716,-6.602565308469222,"H1,H2,OOS,DD,CAGR","H1,H2,OOS,DD,CAGR",False,False,False
1.0,0.748486125860294,0.09606235152990994,0.1033379208214773,-0.2994558687150908,-0.337183606849096,0.6136756891601032,0.6021015919732121,small,TOP20,vol60,10.0,-0.011574097186891064,0.7275569291567363,-3.7727738134005206,"H1,H2,OOS,DD,CAGR","H1,H2,OOS,DD",True,False,False
0.4,0.39607220736688387,0.00527813580154457,0.01158604711932365,-0.17129906928594685,-0.36899076621080207,0.11482582036576731,0.15218716268153906,small,TOP20,vol60,25.0,0.03736134231577175,0.630791131777908,-19.769169692485523,"H1,H2,OOS,CAGR","H1,H2,OOS,DD,CAGR",True,False,False
0.5,0.5231015630337934,0.013100162411429084,0.024999817027939297,-0.17809274078870307,-0.40101774344203134,0.18820286146192755,0.23530186377985882,small,TOP20,vol60,25.0,0.047099002317931266,1.1899654616510214,-22.292500265332826,"H1,H2,OOS,CAGR","H1,H2,OOS,DD,CAGR",True,False,False
