panel,T_trade,cost,family,chooser,ladder,target,rung,cell,turn_py,refresh_py,CAGR,Sharpe,MaxDD,H1,H2,oos_CAGR,oos_Sharpe,oos_MaxDD,bind,keep4b_full,keep4b_oos,keep4b,keep4a
U56,M,10,ASYMH,C_ISLEGS,short,0.12,0.05,hup=0.05,2.759620896785256,43.96402877697842,0.13916823585868432,1.2497284056348865,-0.1548914759554585,1.2477818211913945,1.252320212830243,0.152049095129984,1.3546208931217791,-0.15489147595545838,none,True,True,True,False
U56,M,10,SDMULT,C_ISSHARPE,full,0.16,2.0,k=2,1.312984450654916,36.54226618705036,0.15488620176235912,1.1758214493592838,-0.23648642745893644,1.2949500899092552,1.0741351826119006,0.1560752627446338,1.161036354350836,-0.23648642745893633,L4_DD,False,False,False,False
U56,M,10,SDMULT,C_ISSHARPE,short,0.16,2.0,k=2,1.312984450654916,36.54226618705036,0.15488620176235912,1.1758214493592838,-0.23648642745893644,1.2949500899092552,1.0741351826119006,0.1560752627446338,1.161036354350836,-0.23648642745893633,L4_DD,False,False,False,False
U56,M,10,SDMULT,C_ISCALMAR,full,0.12,3.0,k=3,1.7463099329501186,11.72751798561151,0.1378629213105682,1.163679339316237,-0.22763736960333714,1.285605616471586,1.0610039321547386,0.14149818320879048,1.1612016493345338,-0.22763736960333714,L4_DD,False,False,False,False
U56,M,10,SDMULT,C_ISCALMAR,short,0.08,2.0,k=2,2.981059815833499,23.738309352517984,0.10410727073758208,1.1561383926819393,-0.1528349421302584,1.2522716414430906,1.0705881704131948,0.11130281250899188,1.205239791848357,-0.1528349421302584,L5_CAGR,False,True,False,False
U56,M,10,SDMULT,C_ISDD,full,0.08,2.0,k=2,2.981059815833499,23.738309352517984,0.10410727073758208,1.1561383926819393,-0.1528349421302584,1.2522716414430906,1.0705881704131948,0.11130281250899188,1.205239791848357,-0.1528349421302584,L5_CAGR,False,True,False,False
U56,M,10,SDMULT,C_ISDD,short,0.08,2.0,k=2,2.981059815833499,23.738309352517984,0.10410727073758208,1.1561383926819393,-0.1528349421302584,1.2522716414430906,1.0705881704131948,0.11130281250899188,1.205239791848357,-0.1528349421302584,L5_CAGR,False,True,False,False
U56,M,10,SDMULT,C_ISLEGS,full,0.16,3.0,k=3,1.1023740003984357,33.14298561151079,0.15417319181897504,1.149297315257868,-0.2654148387398545,1.2951954873901046,1.031841223320614,0.15500437291520486,1.1164856294265961,-0.2654148387398544,L4_DD,False,False,False,False
U56,M,10,SDMULT,C_ISLEGS,short,0.12,2.0,k=2,1.9923708905093918,16.203237410071942,0.13714000633443924,1.1734701380727464,-0.22163208857089023,1.294802652805156,1.0703577013941987,0.1406438944024162,1.17223405130846,-0.22163208857089034,L4_DD,False,False,False,False
U56,M,10,FRACG,C_ISSHARPE,full,0.16,0.1,f=0.1,1.4167103486197432,10.254496402877697,0.1581330773202303,1.2470145488697713,-0.1911701750813818,1.2936775216448775,1.2055149713100741,0.16547467039708486,1.292833538927014,-0.19117017508138012,none,True,True,True,False
U56,M,10,FRACG,C_ISSHARPE,short,0.16,0.1,f=0.1,1.4167103486197432,10.254496402877697,0.1581330773202303,1.2470145488697713,-0.1911701750813818,1.2936775216448775,1.2055149713100741,0.16547467039708486,1.292833538927014,-0.19117017508138012,none,True,True,True,False
U56,M,10,FRACG,C_ISCALMAR,full,0.2,0.3,f=0.3,0.6967660753446339,1.473021582733813,0.14770986329679991,1.1892102684330996,-0.20464111082698822,1.2465763447484193,1.1376078197619997,0.14900217084455458,1.19982864959747,-0.20464111082698921,L4_DD,False,False,False,False
U56,M,10,FRACG,C_ISCALMAR,short,0.16,0.1,f=0.1,1.4167103486197432,10.254496402877697,0.1581330773202303,1.2470145488697713,-0.1911701750813818,1.2936775216448775,1.2055149713100741,0.16547467039708486,1.292833538927014,-0.19117017508138012,none,True,True,True,False
U56,M,10,FRACG,C_ISDD,full,0.08,0.1,f=0.1,3.307771727599827,32.91636690647482,0.10258879333778514,1.210662433274253,-0.11601220471016982,1.215331760926253,1.2064569633662248,0.11491167020503745,1.3430388756479301,-0.11601220471016904,L5_CAGR,False,True,False,False
U56,M,10,FRACG,C_ISDD,short,0.08,0.1,f=0.1,3.307771727599827,32.91636690647482,0.10258879333778514,1.210662433274253,-0.11601220471016982,1.215331760926253,1.2064569633662248,0.11491167020503745,1.3430388756479301,-0.11601220471016904,L5_CAGR,False,True,False,False
U56,M,10,FRACG,C_ISLEGS,full,0.12,0.2,f=0.2,1.4773823831538615,7.138489208633093,0.13743675326158966,1.2587338315106082,-0.16642177744684872,1.3056175707797097,1.2148580509111935,0.14477104004470154,1.3225077527478297,-0.16642177744684983,none,True,True,True,False
U56,M,10,FRACG,C_ISLEGS,short,0.12,0.15,f=0.15,1.7170277598837678,10.651079136690647,0.13779330410075552,1.2521142217458097,-0.15981770598277423,1.2764641619629025,1.230102081083233,0.14732844935946754,1.3302340256397012,-0.15981770598277445,none,True,True,True,False
U56,M,10,ASYMG,C_ISSHARPE,full,0.12,0.3,f=0.3,1.4073989276876007,9.744604316546761,0.13234272101732159,1.3026720234340472,-0.13666592300845004,1.3310529367465174,1.278033606280154,0.1422819111831637,1.3802158429483449,-0.13666592300845026,none,True,True,True,False
U56,M,10,ASYMG,C_ISSHARPE,short,0.16,0.15,f=0.15,1.3510421623403879,11.500899280575538,0.1501685847344736,1.2360406050296897,-0.18362436449039032,1.273791360134692,1.2056582133710607,0.1598438389661423,1.285710061508493,-0.18362436449039143,none,True,True,True,False
U56,M,10,ASYMG,C_ISCALMAR,full,0.2,0.5,f=0.5,0.5819650599736937,1.5863309352517985,0.1286856604273694,1.1964255458035302,-0.1704450396811894,1.2290756410726937,1.1646598972594262,0.12110897208592641,1.2490645516276755,-0.1704450396811893,none,True,True,True,False
U56,M,10,ASYMG,C_ISCALMAR,short,0.2,0.15,f=0.15,0.9837105607045628,6.4586330935251794,0.16026382682523588,1.2147607773362172,-0.18645981469040196,1.2418737860021638,1.1936580641681596,0.16936947468825636,1.259242487398667,-0.18645981469040063,none,True,True,True,False
U56,M,10,ASYMG,C_ISDD,full,0.08,0.5,f=0.5,1.3573636646889737,8.49820143884892,0.08593072443405281,1.2342162845225457,-0.09795117507269724,1.2315852136547325,1.2381627979996084,0.09414383517022462,1.3358725972389571,-0.09795117507269668,L5_CAGR,False,False,False,True
U56,M,10,ASYMG,C_ISDD,short,0.08,0.15,f=0.15,3.2076716304795236,39.82823741007194,0.1005256030818058,1.2218685930918494,-0.11001532112697698,1.2225757112459645,1.2214938638724087,0.1130247113101226,1.358952444803279,-0.11001532112697776,L5_CAGR,False,True,False,False
U56,M,10,ASYMG,C_ISLEGS,full,0.12,0.3,f=0.3,1.4073989276876007,9.744604316546761,0.13234272101732159,1.3026720234340472,-0.13666592300845004,1.3310529367465174,1.278033606280154,0.1422819111831637,1.3802158429483449,-0.13666592300845026,none,True,True,True,False
U56,M,10,ASYMG,C_ISLEGS,short,0.12,0.15,f=0.15,2.011206756501844,21.585431654676256,0.13444102681688386,1.2529146343921533,-0.14671845754008606,1.2499689694357028,1.2564031454117282,0.14514185127502555,1.3479472972804796,-0.1467184575400864,none,True,True,True,False
U56,M,25,CAL,C_ISSHARPE,full,0.16,M,R=M,1.0540969569008192,12.74730215827338,0.16194675188666974,1.2036716205419704,-0.24272383026161304,1.316616229911877,1.1061042291071503,0.16260629469844567,1.1891707625561394,-0.24272383026161304,L4_DD,False,False,False,False
U56,M,25,CAL,C_ISSHARPE,short,0.16,M,R=M,1.0540969569008192,12.74730215827338,0.16194675188666974,1.2036716205419704,-0.24272383026161304,1.316616229911877,1.1061042291071503,0.16260629469844567,1.1891707625561394,-0.24272383026161304,L4_DD,False,False,False,False
U56,M,25,CAL,C_ISCALMAR,full,0.2,M,R=M,0.8984167546926686,12.74730215827338,0.16690257794362862,1.1523529315567245,-0.2748777535903021,1.2963316010874302,1.035755825668609,0.165825060557236,1.1113084357535241,-0.2748777535903021,L4_DD,False,False,False,False
U56,M,25,CAL,C_ISCALMAR,short,0.2,M,R=M,0.8984167546926686,12.74730215827338,0.16690257794362862,1.1523529315567245,-0.2748777535903021,1.2963316010874302,1.035755825668609,0.165825060557236,1.1113084357535241,-0.2748777535903021,L4_DD,False,False,False,False
U56,M,25,CAL,C_ISDD,full,0.08,M,R=M,2.190068145517449,12.74730215827338,0.10896296290889684,1.1922102625966675,-0.16185353103306876,1.281581837549623,1.1095785822940734,0.1153029206705396,1.244613470479069,-0.1618535310330691,none,True,True,True,False
U56,M,25,CAL,C_ISDD,short,0.08,M,R=M,2.190068145517449,12.74730215827338,0.10896296290889684,1.1922102625966675,-0.16185353103306876,1.281581837549623,1.1095785822940734,0.1153029206705396,1.244613470479069,-0.1618535310330691,none,True,True,True,False
U56,M,25,CAL,C_ISLEGS,full,0.12,M,R=M,1.4658876121097217,12.74730215827338,0.14559005874210063,1.2287192445575599,-0.21060609067467462,1.292290387181321,1.1707010295480293,0.15123528464400837,1.2683438256585857,-0.21060609067467484,L4_DD,False,False,False,False
U56,M,25,CAL,C_ISLEGS,short,0.12,M,R=M,1.4658876121097217,12.74730215827338,0.14559005874210063,1.2287192445575599,-0.21060609067467462,1.292290387181321,1.1707010295480293,0.15123528464400837,1.2683438256585857,-0.21060609067467484,L4_DD,False,False,False,False
U56,M,25,FIXH,C_ISSHARPE,full,0.16,0.25,h=0.25,0.8168820032896782,1.5296762589928057,0.14862819441715458,1.201820282412224,-0.2031932834074256,1.2865320296165683,1.1347990664764522,0.15515932354559703,1.2121521240785902,-0.2031932834074256,L4_DD,False,False,False,False
U56,M,25,FIXH,C_ISSHARPE,short,0.16,0.05,h=0.05,1.6324285406312617,15.070143884892085,0.15278076568683852,1.2015560064443318,-0.19736733546762752,1.258013517111691,1.151429360718601,0.1588186594660148,1.2369646805960237,-0.19736733546762786,none,True,True,True,False
U56,M,25,FIXH,C_ISCALMAR,full,0.16,0.25,h=0.25,0.8168820032896782,1.5296762589928057,0.14862819441715458,1.201820282412224,-0.2031932834074256,1.2865320296165683,1.1347990664764522,0.15515932354559703,1.2121521240785902,-0.2031932834074256,L4_DD,False,False,False,False
U56,M,25,FIXH,C_ISCALMAR,short,0.16,0.05,h=0.05,1.6324285406312617,15.070143884892085,0.15278076568683852,1.2015560064443318,-0.19736733546762752,1.258013517111691,1.151429360718601,0.1588186594660148,1.2369646805960237,-0.19736733546762786,none,True,True,True,False
U56,M,25,FIXH,C_ISDD,full,0.08,0.16,h=0.16,2.306376950446908,10.254496402877697,0.10189626681243347,1.1758886059319102,-0.11921769499130908,1.2338946362056082,1.1236278233107817,0.11255811226944856,1.2675334255639035,-0.11921769499130774,L5_CAGR,False,True,False,False
U56,M,25,FIXH,C_ISDD,short,0.08,0.03,h=0.03,4.297989412966503,62.773381294964025,0.09443602476577562,1.1133632807279863,-0.12073713273317765,1.1211527838764799,1.1061887327675068,0.10725246198362748,1.248254249012917,-0.1207371327331771,L5_CAGR,False,True,False,False
U56,M,25,FIXH,C_ISLEGS,full,0.16,0.25,h=0.25,0.8168820032896782,1.5296762589928057,0.14862819441715458,1.201820282412224,-0.2031932834074256,1.2865320296165683,1.1347990664764522,0.15515932354559703,1.2121521240785902,-0.2031932834074256,L4_DD,False,False,False,False
U56,M,25,FIXH,C_ISLEGS,short,0.12,0.05,h=0.05,2.3870664867542053,25.09802158273381,0.13616614099401536,1.2173099769139764,-0.16416974654879402,1.2269733989733116,1.209110784215512,0.14812398628370826,1.3123147355861238,-0.16416974654879346,none,True,True,True,False
U56,M,25,ASYMH,C_ISSHARPE,full,0.2,0.25,hup=0.25,0.7573820378261438,2.266187050359712,0.15624721764347704,1.230257197103006,-0.1772185801875792,1.3146215111562194,1.1575589180386774,0.16112505931126164,1.2452385449347585,-0.1772185801875793,none,True,True,True,False
U56,M,25,ASYMH,C_ISSHARPE,short,0.16,0.05,hup=0.05,1.8473383546726885,25.154676258992804,0.1529359779756716,1.2045239318343672,-0.1928794396476987,1.251426405470436,1.1630487043306872,0.16006728872858633,1.2482233581327689,-0.19287943964769882,none,True,True,True,False
U56,M,25,ASYMH,C_ISCALMAR,full,0.2,0.25,hup=0.25,0.7573820378261438,2.266187050359712,0.15624721764347704,1.230257197103006,-0.1772185801875792,1.3146215111562194,1.1575589180386774,0.16112505931126164,1.2452385449347585,-0.1772185801875793,none,True,True,True,False
U56,M,25,ASYMH,C_ISCALMAR,short,0.16,0.05,hup=0.05,1.8473383546726885,25.154676258992804,0.1529359779756716,1.2045239318343672,-0.1928794396476987,1.251426405470436,1.1630487043306872,0.16006728872858633,1.2482233581327689,-0.19287943964769882,none,True,True,True,False
U56,M,25,ASYMH,C_ISDD,full,0.08,0.25,hup=0.25,2.2306306079298124,13.710431654676258,0.08938543482705996,1.1554330134385742,-0.1013811222444081,1.1540091351770745,1.1572116364911773,0.09938246878797452,1.277444820739745,-0.10138112224440787,L5_CAGR,False,False,False,False
U56,M,25,ASYMH,C_ISDD,short,0.08,0.03,hup=0.03,4.695008694102233,95.40647482014388,0.09276595525268871,1.102302910751254,-0.11796912135815052,1.1017009654929428,1.1031205515178597,0.10622875638001705,1.2459102609184403,-0.11796912135815063,L5_CAGR,False,False,False,False
U56,M,25,ASYMH,C_ISLEGS,full,0.2,0.25,hup=0.25,0.7573820378261438,2.266187050359712,0.15624721764347704,1.230257197103006,-0.1772185801875792,1.3146215111562194,1.1575589180386774,0.16112505931126164,1.2452385449347585,-0.1772185801875793,none,True,True,True,False
U56,M,25,ASYMH,C_ISLEGS,short,0.12,0.05,hup=0.05,2.759620896785256,43.96402877697842,0.13446429302980856,1.211735300257014,-0.16008133009626224,1.2105374961482505,1.2136001267689749,0.14744937161008975,1.3177793700064757,-0.16008133009626324,none,True,True,True,False
U56,M,25,SDMULT,C_ISSHARPE,full,0.16,3.0,k=3,1.1023740003984357,33.14298561151079,0.15226869349506855,1.1368923959414403,-0.265584142569148,1.2833403089540671,1.0188528206562268,0.152974032242172,1.1038512162978247,-0.265584142569148,L4_DD,False,False,False,False
U56,M,25,SDMULT,C_ISSHARPE,short,0.16,2.0,k=2,1.312984450654916,36.54226618705036,0.15261493657900127,1.1606250915608982,-0.23683043375688584,1.280721437120377,1.0580408098304734,0.15369312451366302,1.1454435534575664,-0.23683043375688562,L4_DD,False,False,False,False
U56,M,25,SDMULT,C_ISCALMAR,full,0.2,5.0,k=5,0.8430136648286962,16.203237410071942,0.16172781751686882,1.1115957652083754,-0.2900589545332227,1.2628211775226854,0.9991996312331268,0.16408240545982622,1.0733669436850921,-0.2900589545332226,L4_DD,False,False,False,False
U56,M,25,SDMULT,C_ISCALMAR,short,0.12,2.0,k=2,1.9923708905093918,16.203237410071942,0.13374863143080007,1.1475589865341456,-0.2225973267089203,1.2700710464374183,1.0432966704418165,0.13714547896061924,1.146329381792116,-0.22259732670892007,L4_DD,False,False,False,False
U56,M,25,SDMULT,C_ISDD,full,0.08,2.0,k=2,2.981059815833499,23.738309352517984,0.09918280676198643,1.105940648398531,-0.15318160960575145,1.2029954456524237,1.0194264702895521,0.10636182565795038,1.1563584071094988,-0.15318160960575122,L5_CAGR,False,False,False,False
U56,M,25,SDMULT,C_ISDD,short,0.08,2.0,k=2,2.981059815833499,23.738309352517984,0.09918280676198643,1.105940648398531,-0.15318160960575145,1.2029954456524237,1.0194264702895521,0.10636182565795038,1.1563584071094988,-0.15318160960575122,L5_CAGR,False,False,False,False
U56,M,25,SDMULT,C_ISLEGS,full,0.12,2.0,k=2,1.9923708905093918,16.203237410071942,0.13374863143080007,1.1475589865341456,-0.2225973267089203,1.2700710464374183,1.0432966704418165,0.13714547896061924,1.146329381792116,-0.22259732670892007,L4_DD,False,False,False,False
U56,M,25,SDMULT,C_ISLEGS,short,0.12,2.0,k=2,1.9923708905093918,16.203237410071942,0.13374863143080007,1.1475589865341456,-0.2225973267089203,1.2700710464374183,1.0432966704418165,0.13714547896061924,1.146329381792116,-0.22259732670892007,L4_DD,False,False,False,False
U56,M,25,FRACG,C_ISSHARPE,full,0.16,0.15,f=0.15,1.2255069698768746,6.1753597122302155,0.15045732092413022,1.2083647773691661,-0.1973477077580198,1.2857467577584258,1.1454726390608616,0.1586848809717456,1.2345185594322998,-0.19734770775802013,none,True,True,True,False
U56,M,25,FRACG,C_ISSHARPE,short,0.16,0.15,f=0.15,1.2255069698768746,6.1753597122302155,0.15045732092413022,1.2083647773691661,-0.1973477077580198,1.2857467577584258,1.1454726390608616,0.1586848809717456,1.2345185594322998,-0.19734770775802013,none,True,True,True,False
U56,M,25,FRACG,C_ISCALMAR,full,0.2,0.3,f=0.3,0.6967660753446339,1.473021582733813,0.1465116462199607,1.18066418350561,-0.2059238735228407,1.2386657748998646,1.1284457650616107,0.1477282373752975,1.1908322271616174,-0.20592387352284092,L4_DD,False,False,False,False
U56,M,25,FRACG,C_ISCALMAR,short,0.16,0.1,f=0.1,1.4167103486197432,10.254496402877697,0.1556743997858776,1.2297687885603867,-0.1950118752277913,1.2789856368103738,1.18587394812832,0.16273339054005365,1.2738983716954495,-0.19501187522779007,none,True,True,True,False
U56,M,25,FRACG,C_ISDD,full,0.08,0.1,f=0.1,3.307771727599827,32.91636690647482,0.09713283787559135,1.151173347646946,-0.11927855384881125,1.1561747786690733,1.1466402869981989,0.109684541417016,1.2866161443981619,-0.11927855384881259,L5_CAGR,False,True,False,False
U56,M,25,FRACG,C_ISDD,short,0.08,0.1,f=0.1,3.307771727599827,32.91636690647482,0.09713283787559135,1.151173347646946,-0.11927855384881125,1.1561747786690733,1.1466402869981989,0.109684541417016,1.2866161443981619,-0.11927855384881259,L5_CAGR,False,True,False,False
U56,M,25,FRACG,C_ISLEGS,full,0.2,0.3,f=0.3,0.6967660753446339,1.473021582733813,0.1465116462199607,1.18066418350561,-0.2059238735228407,1.2386657748998646,1.1284457650616107,0.1477282373752975,1.1908322271616174,-0.20592387352284092,L4_DD,False,False,False,False
U56,M,25,FRACG,C_ISLEGS,short,0.12,0.15,f=0.15,1.7170277598837678,10.651079136690647,0.13486854993844322,1.2282648690781612,-0.16314381878597572,1.2539906395060287,1.2049580659461687,0.1443663537106723,1.3061306346789119,-0.16314381878597384,none,True,True,True,False
U56,M,25,ASYMG,C_ISSHARPE,full,0.12,0.3,f=0.3,1.4073989276876007,9.744604316546761,0.12995560680461837,1.281365883336881,-0.13771004568947653,1.3115655354178246,1.2550163972289992,0.1397633825001281,1.3581312290671483,-0.13771004568947687,none,True,True,True,False
U56,M,25,ASYMG,C_ISSHARPE,short,0.16,0.15,f=0.15,1.3510421623403879,11.500899280575538,0.14784077185404065,1.2189739594600506,-0.18698227631301056,1.2591327282164297,1.1863951816517595,0.1572451976589031,1.2671269436222794,-0.18698227631301034,none,True,True,True,False
U56,M,25,ASYMG,C_ISCALMAR,full,0.2,0.5,f=0.5,0.5819650599736937,1.5863309352517985,0.12770111713450505,1.1881724991272933,-0.17100217546960583,1.2205984430996963,1.1566258739885897,0.12025590417039256,1.2410858806801197,-0.17100217546960583,none,True,True,True,False
U56,M,25,ASYMG,C_ISCALMAR,short,0.2,0.15,f=0.15,0.9837105607045628,6.4586330935251794,0.15855420661751718,1.203367349996674,-0.18847035903244502,1.2312454933127046,1.18156074691273,0.16756968822157603,1.2474417986524955,-0.18847035903244536,none,True,True,True,False
U56,M,25,ASYMG,C_ISDD,full,0.08,0.5,f=0.5,1.3573636646889737,8.49820143884892,0.08372103808486453,1.2042170799942438,-0.09938368629988947,1.202855020857204,1.2069742534068817,0.09193861785396318,1.3060251555136029,-0.09938368629988914,L5_CAGR,False,False,False,True
U56,M,25,ASYMG,C_ISDD,short,0.08,0.1,f=0.1,3.7851571415941208,58.86420863309352,0.09490339317951157,1.1424639571548205,-0.11671823955728322,1.134264020812923,1.1505912087518384,0.10854443264055913,1.2919584317091535,-0.11671823955728333,L5_CAGR,False,True,False,False
U56,M,25,ASYMG,C_ISLEGS,full,0.12,0.3,f=0.3,1.4073989276876007,9.744604316546761,0.12995560680461837,1.281365883336881,-0.13771004568947653,1.3115655354178246,1.2550163972289992,0.1397633825001281,1.3581312290671483,-0.13771004568947687,none,True,True,True,False
U56,M,25,ASYMG,C_ISLEGS,short,0.12,0.15,f=0.15,2.011206756501844,21.585431654676256,0.1310250707669165,1.2241873832198338,-0.15015266368299185,1.2228511516738219,1.2261402338470424,0.14169002267497421,1.319017845927075,-0.15015266368299252,none,True,True,True,False
U56,M,50,CAL,C_ISSHARPE,full,0.16,M,R=M,1.0540969569008192,12.74730215827338,0.15888977704942864,1.1836689568720695,-0.24321891829306486,1.2984411400607472,1.0843638005501,0.15928863285201644,1.1680018460541273,-0.24321891829306475,L4_DD,False,False,False,False
U56,M,50,CAL,C_ISSHARPE,short,0.16,M,R=M,1.0540969569008192,12.74730215827338,0.15888977704942864,1.1836689568720695,-0.24321891829306486,1.2984411400607472,1.0843638005501,0.15928863285201644,1.1680018460541273,-0.24321891829306475,L4_DD,False,False,False,False
U56,M,50,CAL,C_ISCALMAR,full,0.2,M,R=M,0.8984167546926686,12.74730215827338,0.16428322196535405,1.1364973886332892,-0.27503048203692115,1.2813176868142324,1.0190465527694408,0.16300146715577313,1.0949038142747338,-0.27503048203692115,L4_DD,False,False,False,False
U56,M,50,CAL,C_ISCALMAR,short,0.2,M,R=M,0.8984167546926686,12.74730215827338,0.16428322196535405,1.1364973886332892,-0.27503048203692115,1.2813176868142324,1.0190465527694408,0.16300146715577313,1.0949038142747338,-0.27503048203692115,L4_DD,False,False,False,False
U56,M,50,CAL,C_ISDD,full,0.08,M,R=M,2.190068145517449,12.74730215827338,0.1029078179240539,1.131212158026155,-0.16280697484707574,1.2173966225959076,1.0515161086232079,0.10965526352065735,1.188561637432211,-0.16280697484707563,L5_CAGR,False,True,False,False
U56,M,50,CAL,C_ISDD,short,0.08,M,R=M,2.190068145517449,12.74730215827338,0.1029078179240539,1.131212158026155,-0.16280697484707574,1.2173966225959076,1.0515161086232079,0.10965526352065735,1.188561637432211,-0.16280697484707563,L5_CAGR,False,True,False,False
U56,M,50,CAL,C_ISLEGS,full,0.12,M,R=M,1.4658876121097217,12.74730215827338,0.14140152667089922,1.1971654099434546,-0.21147972203270948,1.2607351451418747,1.1390871766695079,0.14713840808202172,1.2378691382327829,-0.2114797220327097,L4_DD,False,False,False,False
U56,M,50,CAL,C_ISLEGS,short,0.12,M,R=M,1.4658876121097217,12.74730215827338,0.14140152667089922,1.1971654099434546,-0.21147972203270948,1.2607351451418747,1.1390871766695079,0.14713840808202172,1.2378691382327829,-0.2114797220327097,L4_DD,False,False,False,False
U56,M,50,FIXH,C_ISSHARPE,full,0.16,0.25,h=0.25,0.8168820032896782,1.5296762589928057,0.14628355430229822,1.1848501405021206,-0.20436552275987296,1.2715646064481316,1.116016381818821,0.15251430093402552,1.1937618327077242,-0.2043655227598723,L4_DD,False,False,False,False
U56,M,50,FIXH,C_ISSHARPE,short,0.16,0.05,h=0.05,1.6324285406312617,15.070143884892085,0.14808760167241664,1.1688420369855235,-0.2055616284593308,1.2300777555969196,1.1142971447951249,0.1536522074580351,1.2012416841552713,-0.20556162845932913,L4_DD,False,False,False,False
U56,M,50,FIXH,C_ISCALMAR,full,0.16,0.25,h=0.25,0.8168820032896782,1.5296762589928057,0.14628355430229822,1.1848501405021206,-0.20436552275987296,1.2715646064481316,1.116016381818821,0.15251430093402552,1.1937618327077242,-0.2043655227598723,L4_DD,False,False,False,False
U56,M,50,FIXH,C_ISCALMAR,short,0.16,0.05,h=0.05,1.6324285406312617,15.070143884892085,0.14808760167241664,1.1688420369855235,-0.2055616284593308,1.2300777555969196,1.1142971447951249,0.1536522074580351,1.2012416841552713,-0.20556162845932913,L4_DD,False,False,False,False
U56,M,50,FIXH,C_ISDD,full,0.08,0.16,h=0.16,2.306376950446908,10.254496402877697,0.09555762508613874,1.107798063030377,-0.12143469388773831,1.1677456102915904,1.0536362238811232,0.10622324293685992,1.201365712677665,-0.12143469388773676,L5_CAGR,False,False,False,False
U56,M,50,FIXH,C_ISDD,short,0.08,0.05,h=0.05,3.7844188050368244,40.9046762589928,0.08613009478663525,1.0214270603308377,-0.12146892282925204,1.0305583436889172,1.013001370277395,0.09921966707627017,1.1597085823665831,-0.12146892282925192,L5_CAGR,False,False,False,False
U56,M,50,FIXH,C_ISLEGS,full,0.16,0.25,h=0.25,0.8168820032896782,1.5296762589928057,0.14628355430229822,1.1848501405021206,-0.20436552275987296,1.2715646064481316,1.116016381818821,0.15251430093402552,1.1937618327077242,-0.2043655227598723,L4_DD,False,False,False,False
U56,M,50,FIXH,C_ISLEGS,short,0.16,0.05,h=0.05,1.6324285406312617,15.070143884892085,0.14808760167241664,1.1688420369855235,-0.2055616284593308,1.2300777555969196,1.1142971447951249,0.1536522074580351,1.2012416841552713,-0.20556162845932913,L4_DD,False,False,False,False
U56,M,50,ASYMH,C_ISSHARPE,full,0.2,0.25,hup=0.25,0.7573820378261438,2.266187050359712,0.15406107780558553,1.2150272535222915,-0.17809382306506627,1.3008414001417616,1.1409679263179622,0.1587196375918083,1.228910759528536,-0.17809382306506616,none,True,True,True,False
U56,M,50,ASYMH,C_ISSHARPE,short,0.16,0.05,hup=0.05,1.8473383546726885,25.154676258992804,0.14762464644522244,1.1673731716935827,-0.20226274424750113,1.2193240001897128,1.1212306281382427,0.15428553923295074,1.2080654189267688,-0.20226274424750146,none,True,True,True,False
U56,M,50,ASYMH,C_ISCALMAR,full,0.2,0.25,hup=0.25,0.7573820378261438,2.266187050359712,0.15406107780558553,1.2150272535222915,-0.17809382306506627,1.3008414001417616,1.1409679263179622,0.1587196375918083,1.228910759528536,-0.17809382306506616,none,True,True,True,False
U56,M,50,ASYMH,C_ISCALMAR,short,0.16,0.05,hup=0.05,1.8473383546726885,25.154676258992804,0.14762464644522244,1.1673731716935827,-0.20226274424750113,1.2193240001897128,1.1212306281382427,0.15428553923295074,1.2080654189267688,-0.20226274424750146,none,True,True,True,False
U56,M,50,ASYMH,C_ISDD,full,0.08,0.25,hup=0.25,2.2306306079298124,13.710431654676258,0.08332895379652605,1.082644969246594,-0.10261475366714823,1.0811602860491711,1.0844560804613874,0.0936088548253513,1.2084913549107141,-0.10261475366714856,L5_CAGR,False,False,False,False
U56,M,50,ASYMH,C_ISDD,short,0.08,0.05,hup=0.05,4.2792772756064394,69.06205035971223,0.0811638484922752,0.9808375501576796,-0.12577960094092966,0.9796520101598186,0.9821798344216196,0.0946020293658083,1.1276926778404524,-0.12577960094093033,L5_CAGR,False,False,False,False
U56,M,50,ASYMH,C_ISLEGS,full,0.2,0.25,hup=0.25,0.7573820378261438,2.266187050359712,0.15406107780558553,1.2150272535222915,-0.17809382306506627,1.3008414001417616,1.1409679263179622,0.1587196375918083,1.228910759528536,-0.17809382306506616,none,True,True,True,False
U56,M,50,ASYMH,C_ISLEGS,short,0.16,0.05,hup=0.05,1.8473383546726885,25.154676258992804,0.14762464644522244,1.1673731716935827,-0.20226274424750113,1.2193240001897128,1.1212306281382427,0.15428553923295074,1.2080654189267688,-0.20226274424750146,none,True,True,True,False
U56,M,50,SDMULT,C_ISSHARPE,full,0.16,3.0,k=3,1.1023740003984357,33.14298561151079,0.14910059428467703,1.1161644379307636,-0.26586627065607094,1.263538106385268,0.9971469970925898,0.14959697164420716,1.0827320741298458,-0.26586627065607094,L4_DD,False,False,False,False
U56,M,50,SDMULT,C_ISSHARPE,short,0.16,2.0,k=2,1.312984450654916,36.54226618705036,0.14883844543388225,1.1352435858353416,-0.23740356548463248,1.2569559665953771,1.0311622333873547,0.1497326611793417,1.119396591685641,-0.23740356548463215,L4_DD,False,False,False,False
