chooser,pick_r,pick_g,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,base_OOS_Sharpe,base_OOS_MaxDD,base_OOS_CAGR,spy_OOS_CAGR,spy_OOS_Sharpe,spy_OOS_MaxDD,P4b_OOS,P4a_OOS,panel,d,kind,scheme,seed,mean_admitted
C_FROZEN,0.35,0.75,0.07599356141604519,0.7903657287571592,-0.1293604170240762,0.8346579634594584,-0.0875339451657936,0.042844114416718204,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.1,WINNERCUT,SHRINK,3,63.32261690647482
C_LIVE(RULES v2),,,0.042844114416718204,0.8346579634594584,-0.0875339451657936,0.8346579634594584,-0.0875339451657936,0.042844114416718204,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.1,WINNERCUT,SHRINK,3,63.32261690647482
C_SHARPE,0.5,1.0,0.10886652136248998,0.8950757798333059,-0.18736067242739318,0.8032064329165833,-0.09030213737412363,0.04136866807594264,0.15257181383948715,0.8736721309012504,-0.3371595330739301,True,False,B136,0.1,WINNERCUT,SHRINK,4,63.20323741007194
C_CALMAR,0.5,1.0,0.10886652136248998,0.8950757798333059,-0.18736067242739318,0.8032064329165833,-0.09030213737412363,0.04136866807594264,0.15257181383948715,0.8736721309012504,-0.3371595330739301,True,False,B136,0.1,WINNERCUT,SHRINK,4,63.20323741007194
C_4bIS,0.5,1.0,0.10886652136248998,0.8950757798333059,-0.18736067242739318,0.8032064329165833,-0.09030213737412363,0.04136866807594264,0.15257181383948715,0.8736721309012504,-0.3371595330739301,True,False,B136,0.1,WINNERCUT,SHRINK,4,63.20323741007194
C_FROZEN,0.35,0.75,0.07652818347221979,0.7958761705322168,-0.13035233353300157,0.8032064329165833,-0.09030213737412363,0.04136866807594264,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.1,WINNERCUT,SHRINK,4,63.20323741007194
C_LIVE(RULES v2),,,0.04136866807594264,0.8032064329165833,-0.09030213737412363,0.8032064329165833,-0.09030213737412363,0.04136866807594264,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.1,WINNERCUT,SHRINK,4,63.20323741007194
C_SHARPE,0.5,1.0,0.11218554427137506,0.9096522172532248,-0.18736067242739274,0.8380554869904562,-0.08581998243073174,0.04295592074463239,0.15257181383948715,0.8736721309012504,-0.3371595330739301,True,False,B136,0.1,WINNERCUT,SHRINK,5,62.781474820143885
C_CALMAR,0.35,1.0,0.10638566385585446,0.8273753811623785,-0.1720852111849165,0.8380554869904562,-0.08581998243073174,0.04295592074463239,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.1,WINNERCUT,SHRINK,5,62.781474820143885
C_4bIS,0.5,1.0,0.11218554427137506,0.9096522172532248,-0.18736067242739274,0.8380554869904562,-0.08581998243073174,0.04295592074463239,0.15257181383948715,0.8736721309012504,-0.3371595330739301,True,False,B136,0.1,WINNERCUT,SHRINK,5,62.781474820143885
C_FROZEN,0.35,0.75,0.08026995424463479,0.8238598701345754,-0.13107621191624907,0.8380554869904562,-0.08581998243073174,0.04295592074463239,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.1,WINNERCUT,SHRINK,5,62.781474820143885
C_LIVE(RULES v2),,,0.04295592074463239,0.8380554869904562,-0.08581998243073174,0.8380554869904562,-0.08581998243073174,0.04295592074463239,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.1,WINNERCUT,SHRINK,5,62.781474820143885
C_SHARPE,0.2,1.0,0.13154201588013748,0.9410861619526388,-0.3670399822450763,0.6911549266555225,-0.13618697961122306,0.043531362344992885,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.2,WINNERCUT,SHRINK,1,34.70616007194245
C_CALMAR,0.2,1.0,0.13154201588013748,0.9410861619526388,-0.3670399822450763,0.6911549266555225,-0.13618697961122306,0.043531362344992885,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.2,WINNERCUT,SHRINK,1,34.70616007194245
C_4bIS,0.2,1.0,0.13154201588013748,0.9410861619526388,-0.3670399822450763,0.6911549266555225,-0.13618697961122306,0.043531362344992885,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.2,WINNERCUT,SHRINK,1,34.70616007194245
C_FROZEN,0.35,0.75,0.09926137390980672,0.9395561144788268,-0.28875957951041675,0.6911549266555225,-0.13618697961122306,0.043531362344992885,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.2,WINNERCUT,SHRINK,1,34.70616007194245
C_LIVE(RULES v2),,,0.043531362344992885,0.6911549266555225,-0.13618697961122306,0.6911549266555225,-0.13618697961122306,0.043531362344992885,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.2,WINNERCUT,SHRINK,1,34.70616007194245
C_SHARPE,0.2,1.0,0.1322370647585498,0.9562091311262276,-0.3670399822450767,0.6601874624130516,-0.12376457811107955,0.0417557605299681,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.2,WINNERCUT,SHRINK,2,34.79653776978417
C_CALMAR,0.2,1.0,0.1322370647585498,0.9562091311262276,-0.3670399822450767,0.6601874624130516,-0.12376457811107955,0.0417557605299681,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.2,WINNERCUT,SHRINK,2,34.79653776978417
C_4bIS,0.2,1.0,0.1322370647585498,0.9562091311262276,-0.3670399822450767,0.6601874624130516,-0.12376457811107955,0.0417557605299681,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.2,WINNERCUT,SHRINK,2,34.79653776978417
C_FROZEN,0.35,0.75,0.10057519300413675,0.9605768082547055,-0.28875957951041775,0.6601874624130516,-0.12376457811107955,0.0417557605299681,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.2,WINNERCUT,SHRINK,2,34.79653776978417
C_LIVE(RULES v2),,,0.0417557605299681,0.6601874624130516,-0.12376457811107955,0.6601874624130516,-0.12376457811107955,0.0417557605299681,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.2,WINNERCUT,SHRINK,2,34.79653776978417
C_SHARPE,0.2,1.0,0.14149706383680738,0.9893125849223386,-0.35600471822392765,0.6733994074166536,-0.13618697961122306,0.042353815134517525,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.2,WINNERCUT,SHRINK,3,34.70930755395683
C_CALMAR,0.2,1.0,0.14149706383680738,0.9893125849223386,-0.35600471822392765,0.6733994074166536,-0.13618697961122306,0.042353815134517525,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.2,WINNERCUT,SHRINK,3,34.70930755395683
C_4bIS,0.2,1.0,0.14149706383680738,0.9893125849223386,-0.35600471822392765,0.6733994074166536,-0.13618697961122306,0.042353815134517525,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.2,WINNERCUT,SHRINK,3,34.70930755395683
C_FROZEN,0.35,0.75,0.10745753148952297,0.9945528114753556,-0.2794648979470177,0.6733994074166536,-0.13618697961122306,0.042353815134517525,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.2,WINNERCUT,SHRINK,3,34.70930755395683
C_LIVE(RULES v2),,,0.042353815134517525,0.6733994074166536,-0.13618697961122306,0.6733994074166536,-0.13618697961122306,0.042353815134517525,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.2,WINNERCUT,SHRINK,3,34.70930755395683
C_SHARPE,0.2,1.0,0.1313480596247949,0.9517514130211069,-0.3560047182239293,0.6744253024774624,-0.12049569958455686,0.04198460179226027,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.2,WINNERCUT,SHRINK,4,34.34330035971223
C_CALMAR,0.2,1.0,0.1313480596247949,0.9517514130211069,-0.3560047182239293,0.6744253024774624,-0.12049569958455686,0.04198460179226027,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.2,WINNERCUT,SHRINK,4,34.34330035971223
C_4bIS,0.2,1.0,0.1313480596247949,0.9517514130211069,-0.3560047182239293,0.6744253024774624,-0.12049569958455686,0.04198460179226027,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.2,WINNERCUT,SHRINK,4,34.34330035971223
C_FROZEN,0.35,0.75,0.09989309668547386,0.9561692089594399,-0.2794648979470169,0.6744253024774624,-0.12049569958455686,0.04198460179226027,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.2,WINNERCUT,SHRINK,4,34.34330035971223
C_LIVE(RULES v2),,,0.04198460179226027,0.6744253024774624,-0.12049569958455686,0.6744253024774624,-0.12049569958455686,0.04198460179226027,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.2,WINNERCUT,SHRINK,4,34.34330035971223
C_SHARPE,0.2,1.0,0.12218386650048374,0.8831619205639051,-0.35474476341001404,0.6140802560525459,-0.14572698319943378,0.038930505245498015,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.2,WINNERCUT,SHRINK,5,34.76146582733813
C_CALMAR,0.2,1.0,0.12218386650048374,0.8831619205639051,-0.35474476341001404,0.6140802560525459,-0.14572698319943378,0.038930505245498015,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.2,WINNERCUT,SHRINK,5,34.76146582733813
C_4bIS,0.2,1.0,0.12218386650048374,0.8831619205639051,-0.35474476341001404,0.6140802560525459,-0.14572698319943378,0.038930505245498015,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.2,WINNERCUT,SHRINK,5,34.76146582733813
C_FROZEN,0.35,0.75,0.09316616908414788,0.8877314560301617,-0.2784083688322001,0.6140802560525459,-0.14572698319943378,0.038930505245498015,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.2,WINNERCUT,SHRINK,5,34.76146582733813
C_LIVE(RULES v2),,,0.038930505245498015,0.6140802560525459,-0.14572698319943378,0.6140802560525459,-0.14572698319943378,0.038930505245498015,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.2,WINNERCUT,SHRINK,5,34.76146582733813
C_SHARPE,0.35,1.0,0.16811695776714863,0.9296974998972046,-0.29584416051632434,1.1881569619943284,-0.14332504491989428,0.10925520610598882,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.05,LOSERCUT,SHRINK,1,92.09959532374101
C_CALMAR,0.2,1.0,0.12352637014716605,0.717875778910481,-0.28096690745940456,1.1881569619943284,-0.14332504491989428,0.10925520610598882,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.05,LOSERCUT,SHRINK,1,92.09959532374101
C_4bIS,0.35,0.75,0.12587864467649434,0.9251491599076325,-0.22828792039996337,1.1881569619943284,-0.14332504491989428,0.10925520610598882,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.05,LOSERCUT,SHRINK,1,92.09959532374101
C_FROZEN,0.35,0.75,0.12587864467649434,0.9251491599076325,-0.22828792039996337,1.1881569619943284,-0.14332504491989428,0.10925520610598882,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.05,LOSERCUT,SHRINK,1,92.09959532374101
C_LIVE(RULES v2),,,0.10925520610598882,1.1881569619943284,-0.14332504491989428,1.1881569619943284,-0.14332504491989428,0.10925520610598882,0.15257181383948715,0.8736721309012504,-0.3371595330739301,True,False,B136,0.05,LOSERCUT,SHRINK,1,92.09959532374101
C_SHARPE,0.35,1.0,0.16319148614465195,0.906103117777569,-0.29584416051632423,1.1915234864048176,-0.1433250449198944,0.10966650653744958,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.05,LOSERCUT,SHRINK,2,91.87320143884892
C_CALMAR,0.2,1.0,0.1263657922161081,0.7290881016121382,-0.2809669074594048,1.1915234864048176,-0.1433250449198944,0.10966650653744958,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.05,LOSERCUT,SHRINK,2,91.87320143884892
C_4bIS,0.35,0.75,0.12230646264345091,0.9012844101322903,-0.22828792039996326,1.1915234864048176,-0.1433250449198944,0.10966650653744958,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.05,LOSERCUT,SHRINK,2,91.87320143884892
C_FROZEN,0.35,0.75,0.12230646264345091,0.9012844101322903,-0.22828792039996326,1.1915234864048176,-0.1433250449198944,0.10966650653744958,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.05,LOSERCUT,SHRINK,2,91.87320143884892
C_LIVE(RULES v2),,,0.10966650653744958,1.1915234864048176,-0.1433250449198944,1.1915234864048176,-0.1433250449198944,0.10966650653744958,0.15257181383948715,0.8736721309012504,-0.3371595330739301,True,False,B136,0.05,LOSERCUT,SHRINK,2,91.87320143884892
C_SHARPE,0.35,1.0,0.16257911671397718,0.9033039122713513,-0.29584416051632445,1.1844968070110218,-0.14352807398211176,0.10901171530395493,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.05,LOSERCUT,SHRINK,3,92.08588129496403
C_CALMAR,0.35,1.0,0.16257911671397718,0.9033039122713513,-0.29584416051632445,1.1844968070110218,-0.14352807398211176,0.10901171530395493,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.05,LOSERCUT,SHRINK,3,92.08588129496403
C_4bIS,0.35,0.75,0.12188323123152944,0.8986291851100973,-0.22828792039996337,1.1844968070110218,-0.14352807398211176,0.10901171530395493,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.05,LOSERCUT,SHRINK,3,92.08588129496403
C_FROZEN,0.35,0.75,0.12188323123152944,0.8986291851100973,-0.22828792039996337,1.1844968070110218,-0.14352807398211176,0.10901171530395493,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.05,LOSERCUT,SHRINK,3,92.08588129496403
C_LIVE(RULES v2),,,0.10901171530395493,1.1844968070110218,-0.14352807398211176,1.1844968070110218,-0.14352807398211176,0.10901171530395493,0.15257181383948715,0.8736721309012504,-0.3371595330739301,True,False,B136,0.05,LOSERCUT,SHRINK,3,92.08588129496403
C_SHARPE,0.35,1.0,0.16812831637392267,0.9303392905909909,-0.29584416051632456,1.1849035925609452,-0.1433250449198944,0.10902373420660605,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.05,LOSERCUT,SHRINK,4,92.04361510791367
C_CALMAR,0.2,1.0,0.12524211242723848,0.7245304460992714,-0.28096690745940456,1.1849035925609452,-0.1433250449198944,0.10902373420660605,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.05,LOSERCUT,SHRINK,4,92.04361510791367
C_4bIS,0.35,0.75,0.12590216120271336,0.9258893469490567,-0.22828792039996337,1.1849035925609452,-0.1433250449198944,0.10902373420660605,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.05,LOSERCUT,SHRINK,4,92.04361510791367
C_FROZEN,0.35,0.75,0.12590216120271336,0.9258893469490567,-0.22828792039996337,1.1849035925609452,-0.1433250449198944,0.10902373420660605,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.05,LOSERCUT,SHRINK,4,92.04361510791367
C_LIVE(RULES v2),,,0.10902373420660605,1.1849035925609452,-0.1433250449198944,1.1849035925609452,-0.1433250449198944,0.10902373420660605,0.15257181383948715,0.8736721309012504,-0.3371595330739301,True,False,B136,0.05,LOSERCUT,SHRINK,4,92.04361510791367
C_SHARPE,0.35,1.0,0.16865149936128443,0.9322986323895172,-0.29584416051632423,1.1913914521019286,-0.14338451075419834,0.10940739443226666,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.05,LOSERCUT,SHRINK,5,92.1429856115108
C_CALMAR,0.2,1.0,0.12247591630570054,0.7120473444074047,-0.28096690745940445,1.1913914521019286,-0.14338451075419834,0.10940739443226666,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.05,LOSERCUT,SHRINK,5,92.1429856115108
C_4bIS,0.35,0.75,0.12626743012695973,0.9277812541832959,-0.22828792039996326,1.1913914521019286,-0.14338451075419834,0.10940739443226666,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.05,LOSERCUT,SHRINK,5,92.1429856115108
C_FROZEN,0.35,0.75,0.12626743012695973,0.9277812541832959,-0.22828792039996326,1.1913914521019286,-0.14338451075419834,0.10940739443226666,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.05,LOSERCUT,SHRINK,5,92.1429856115108
C_LIVE(RULES v2),,,0.10940739443226666,1.1913914521019286,-0.14338451075419834,1.1913914521019286,-0.14338451075419834,0.10940739443226666,0.15257181383948715,0.8736721309012504,-0.3371595330739301,True,False,B136,0.05,LOSERCUT,SHRINK,5,92.1429856115108
C_SHARPE,0.2,1.0,0.22348231236332383,1.0446941472360114,-0.279414940561692,1.3093307657156612,-0.16032802463799622,0.15733379034785644,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.1,LOSERCUT,SHRINK,1,62.957958633093526
C_CALMAR,0.2,1.0,0.22348231236332383,1.0446941472360114,-0.279414940561692,1.3093307657156612,-0.16032802463799622,0.15733379034785644,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.1,LOSERCUT,SHRINK,1,62.957958633093526
C_4bIS,0.2,0.75,0.16661727022323936,1.0374777569825635,-0.21598331226145417,1.3093307657156612,-0.16032802463799622,0.15733379034785644,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.1,LOSERCUT,SHRINK,1,62.957958633093526
C_FROZEN,0.35,0.75,0.18056658053206442,1.1234163325228887,-0.2298755548145196,1.3093307657156612,-0.16032802463799622,0.15733379034785644,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.1,LOSERCUT,SHRINK,1,62.957958633093526
C_LIVE(RULES v2),,,0.15733379034785644,1.3093307657156612,-0.16032802463799622,1.3093307657156612,-0.16032802463799622,0.15733379034785644,0.15257181383948715,0.8736721309012504,-0.3371595330739301,True,False,B136,0.1,LOSERCUT,SHRINK,1,62.957958633093526
C_SHARPE,0.35,1.0,0.2540945534953818,1.160403124105956,-0.2970599049073843,1.3263645028486304,-0.16032802463799645,0.1605148108678205,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.1,LOSERCUT,SHRINK,2,63.14815647482014
C_CALMAR,0.35,1.0,0.2540945534953818,1.160403124105956,-0.2970599049073843,1.3263645028486304,-0.16032802463799645,0.1605148108678205,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.1,LOSERCUT,SHRINK,2,63.14815647482014
C_4bIS,0.35,0.75,0.18860565014173347,1.1552386562496475,-0.2298755548145196,1.3263645028486304,-0.16032802463799645,0.1605148108678205,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.1,LOSERCUT,SHRINK,2,63.14815647482014
C_FROZEN,0.35,0.75,0.18860565014173347,1.1552386562496475,-0.2298755548145196,1.3263645028486304,-0.16032802463799645,0.1605148108678205,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.1,LOSERCUT,SHRINK,2,63.14815647482014
C_LIVE(RULES v2),,,0.1605148108678205,1.3263645028486304,-0.16032802463799645,1.3263645028486304,-0.16032802463799645,0.1605148108678205,0.15257181383948715,0.8736721309012504,-0.3371595330739301,True,False,B136,0.1,LOSERCUT,SHRINK,2,63.14815647482014
C_SHARPE,0.35,1.0,0.2351628209122767,1.094543902300642,-0.29705990490738454,1.3106211514876904,-0.16032802463799634,0.15830456298195483,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.1,LOSERCUT,SHRINK,3,62.92805755395683
C_CALMAR,0.2,1.0,0.24403559544503617,1.1235602742057993,-0.27941494056169225,1.3106211514876904,-0.16032802463799634,0.15830456298195483,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.1,LOSERCUT,SHRINK,3,62.92805755395683
C_4bIS,0.35,0.75,0.17481661748045596,1.0881329067448575,-0.2298755548145197,1.3106211514876904,-0.16032802463799634,0.15830456298195483,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.1,LOSERCUT,SHRINK,3,62.92805755395683
