panel,book,gross,L,window,cost_bps,CAGR,Sharpe,MaxDD,Calmar,H1,H2,IS_Sharpe,IS_Calmar,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,pass4a,pass4b,L_H1,L_H2,L_OOS,L_DD,L_CAGR
U56,CAND,0.75,200,W360,25.0,0.1212525937821165,1.1557877186737058,-0.17568369385651017,0.6901755713375977,1.2920099592505652,1.0589767189898314,1.1283372738102135,1.0524472921419294,0.13104300062203,1.178665567851114,-0.1756836938565105,False,True,True,True,True,True,True
U56,CAND,0.75,200,W360,50.0,0.10933287520948576,1.0512489988956235,-0.17861367175230713,0.6121192971224697,1.1869421697429905,0.953820337897099,1.0193968846266124,0.8579557077214469,0.11867736655768168,1.0767540132346374,-0.17861367175230713,False,True,True,True,True,True,True
U56,CAND,0.75,250,W260,0.0,0.13034372379443826,1.2238706736670792,-0.17389882528834344,0.7495376899660707,1.3100866445447952,1.165271521684737,1.2155966754835206,1.1605961898752835,0.1396921547548835,1.2346211424032165,-0.173898825288344,False,True,True,True,True,True,True
U56,CAND,0.75,250,W260,10.0,0.12593037247873196,1.1860879640562585,-0.1750499831994743,0.7193966556125334,1.271588671775971,1.1277826923324643,1.1758536447703758,1.0846020257874383,0.1351541487869783,1.1981099982863033,-0.17504998319947407,False,True,True,True,True,True,True
U56,CAND,0.75,250,W260,25.0,0.11934095788220378,1.1293217120156906,-0.1767752402317493,0.6750999615429731,1.2136959361073376,1.071492220478027,1.116103470173694,0.9794349261958999,0.12837919777188955,1.1432758427676983,-0.17677524023174918,False,True,True,True,True,True,True
U56,CAND,0.75,250,W260,50.0,0.10843975525507465,1.0345297415645143,-0.17964672413813565,0.6036277910177318,1.1168884728719628,0.9775832368469014,1.016231507497249,0.8243157241446438,0.11717259129479762,1.051764464690324,-0.17964672413813598,False,True,True,True,True,True,True
U56,CAND,0.75,250,W360,0.0,0.13190116239399097,1.2349942878802584,-0.17389882528834388,0.7584936941079616,1.4012138139861339,1.115931169909441,1.242492937174754,1.1891585237073807,0.1396921547548835,1.2346211424032165,-0.173898825288344,False,True,True,True,True,True,True
U56,CAND,0.75,250,W360,10.0,0.12755076799364318,1.1978238586584014,-0.1750499831994745,0.728653414655261,1.3643251514276205,1.0782028930934904,1.2041709599910362,1.1137073462562659,0.1351541487869783,1.1981099982863033,-0.17504998319947407,False,True,True,True,True,True,True
U56,CAND,0.75,250,W360,25.0,0.12105489387507018,1.1419844796510157,-0.17677524023174962,0.6847955274526516,1.308862777164533,1.0215589249573211,1.146574878649051,1.0092819880895836,0.12837919777188955,1.1432758427676983,-0.17677524023174918,False,True,True,True,True,True,True
U56,CAND,0.75,250,W360,50.0,0.11030722646376256,1.048756082926895,-0.17964672413813565,0.614023033222382,1.2161398091824678,0.9270763563291139,1.0503433208788833,0.8552329168010502,0.11717259129479762,1.051764464690324,-0.17964672413813598,False,True,True,True,True,True,True
U56,CAND,0.75,300,W260,0.0,0.12671127888091194,1.1701962578744187,-0.17800360067584897,0.7118467177057715,1.2513185810526763,1.1119066247099771,1.1555540601945054,1.0337391757939167,0.1351369357993355,1.1842130254334804,-0.1780036006758483,False,True,True,True,True,True,True
U56,CAND,0.75,300,W260,10.0,0.12242050693705742,1.1341075947631325,-0.17907957374083672,0.6836095506583231,1.2123418856805903,1.077952179009862,1.1153851777874044,0.9631673390467616,0.13096022262403362,1.1509991691762576,-0.17907957374083716,False,True,True,True,True,True,True
U56,CAND,0.75,300,W260,25.0,0.11601314410694519,1.0798811442714178,-0.18069226929804272,0.6420481881025436,1.1537168678107557,1.0269682418122763,1.0549866837128845,0.8657033276024729,0.12472239494702109,1.1011179038339853,-0.1806922692980426,False,True,True,True,True,True,True
U56,CAND,0.75,300,W260,50.0,0.10541055918831832,0.9893194109409585,-0.1833767258958917,0.5748306317136611,1.0556759490355,0.941902321216167,0.9540349356630151,0.7223583622470549,0.11439826153684063,1.0178662764515993,-0.18337672589589205,False,False,True,True,True,True,False
U56,CAND,0.75,300,W360,0.0,0.12948316776058744,1.188749500554518,-0.17800360067584886,0.7274188121417896,1.3582107145920528,1.0601326316435,1.1994161876759135,1.0846708958856508,0.1351369357993355,1.1842130254334804,-0.1780036006758483,False,True,True,True,True,True,True
U56,CAND,0.75,300,W360,10.0,0.12529671712486556,1.1537655959068123,-0.1790795737408365,0.6996706241114615,1.3218430384790683,1.026010385236971,1.1617813007637317,1.0144577228298646,0.13096022262403362,1.1509991691762576,-0.17907957374083716,False,True,True,True,True,True,True
U56,CAND,0.75,300,W360,25.0,0.11904458738849266,1.1012159184352164,-0.18069226929804327,0.658825016980302,1.2671774847732271,0.974779413635603,1.105231763792044,0.9174793940520328,0.12472239494702109,1.1011179038339853,-0.1806922692980426,False,True,True,True,True,True,True
U56,CAND,0.75,300,W360,50.0,0.10869741989943194,1.013487994171321,-0.18337672589589205,0.5927547204716831,1.1758232626770524,0.8893144884966087,1.01078623871485,0.7748249270888529,0.11439826153684063,1.0178662764515993,-0.18337672589589205,False,True,True,True,True,True,True
U56,CAND,1.0,100,W260,0.0,0.15963382481962474,1.1210262797960668,-0.2723213787881672,0.5861964474842072,1.3290713295524486,0.9389062031491234,1.254675541202339,1.1784550151334,0.14578668779059534,1.016868964511222,-0.2723213787881674,False,False,True,True,True,False,True
U56,CAND,1.0,100,W260,10.0,0.14923178161048667,1.0569157400931153,-0.27903611009225426,0.5348117186737874,1.2680911435490412,0.8717175606170114,1.1919637520058042,1.0587232841668588,0.1350670706589454,0.9515906303394409,-0.27903611009225393,False,False,True,True,True,False,True
U56,CAND,1.0,100,W260,25.0,0.1337953878998417,0.9604914028104223,-0.2890011206423615,0.46295802453103047,1.1763853687985897,0.7706699967625431,1.0976786724651126,0.9006318578940747,0.11916662813996726,0.8533888178879303,-0.2890011206423614,False,False,True,False,False,False,True
U56,CAND,1.0,100,W260,50.0,0.10850649034732096,0.7993752664559942,-0.3091474011648606,0.3509862607237547,1.0231540449884031,0.6018688643254071,0.9402086286787728,0.6822476783008665,0.0931364364352496,0.6892640529877699,-0.3091474011648616,False,False,True,False,False,False,True
U56,CAND,1.0,100,W360,0.0,0.14977680340165178,1.0846866443946397,-0.27232137878816665,0.5500001654962248,1.3433839916783246,0.8813227523524311,1.1861692315355759,1.0330352891855301,0.14578668779059534,1.016868964511222,-0.2723213787881674,False,False,True,True,True,False,True
U56,CAND,1.0,100,W360,10.0,0.13959499088068683,1.0198445982621722,-0.2790361100922538,0.5002757199938549,1.281274086140213,0.8136232662428531,1.1216877546141069,0.923516474247947,0.1350670706589454,0.9515906303394409,-0.27903611009225393,False,False,True,True,True,False,True
U56,CAND,1.0,100,W360,25.0,0.1244832179222577,0.9222964598308186,-0.2890011206423614,0.43073610803158635,1.187790348966329,0.7118269650034844,1.0246840516448361,0.7788795258932979,0.11916662813996726,0.8533888178879303,-0.2890011206423614,False,False,True,False,False,False,True
U56,CAND,1.0,100,W360,50.0,0.09972037640256226,0.7592516966537991,-0.30914740116486084,0.3225657923269547,1.0313998736369459,0.5418278879935684,0.8625455629296105,0.5790089226822639,0.0931364364352496,0.6892640529877699,-0.3091474011648616,False,False,False,False,False,False,False
U56,CAND,1.0,150,W260,0.0,0.16440289037060163,1.1725646464594388,-0.23449493353158612,0.7010935711685933,1.3337678610326904,1.0408371338444098,1.243967066528127,1.3864016470283773,0.162237195585601,1.1207155899129526,-0.23449493353158624,False,False,True,True,True,False,True
U56,CAND,1.0,150,W260,10.0,0.15648468537884286,1.1227356174226684,-0.2362239657794205,0.6624420382687335,1.284711871959881,0.9900567342771226,1.1936506027096905,1.2627468282775065,0.1540580583748028,1.0711638628993574,-0.23622396577942062,False,False,True,True,True,False,True
U56,CAND,1.0,150,W260,25.0,0.14470344197179053,1.0478517730365955,-0.2388131652174511,0.6059274070591164,1.2109712565906259,0.9137618010202893,1.1180372935950582,1.0983212787097203,0.14189200738186858,0.9966956527171272,-0.23881316521745088,False,False,True,True,True,False,True
U56,CAND,1.0,150,W260,50.0,0.12532157741920535,0.9228058036092623,-0.2431169112626519,0.515478650861165,1.0877827864643985,0.7864106382745741,0.9917818939225929,0.8651399890545004,0.12188609560368646,0.8723404065961111,-0.2431169112626521,False,False,True,False,False,False,True
U56,CAND,1.0,150,W360,0.0,0.16214273964428472,1.166830853508989,-0.23449493353158624,0.6914551935189007,1.397327257269732,0.9873158161200516,1.2370869569903307,1.3447147743726944,0.162237195585601,1.1207155899129526,-0.23449493353158624,False,False,True,True,True,False,True
U56,CAND,1.0,150,W360,10.0,0.1544281990491021,1.1178472550844978,-0.23622396577942073,0.6537363748829058,1.3504981885911602,0.9361538450463178,1.188746689972839,1.2267694938348304,0.1540580583748028,1.0711638628993574,-0.23622396577942062,False,False,True,True,True,False,True
U56,CAND,1.0,150,W360,25.0,0.14294771213305935,1.044225155216651,-0.2388131652174511,0.5985755098672991,1.2800736237058765,0.8592965180712084,1.116082066210126,1.0698991605967514,0.14189200738186858,0.9966956527171272,-0.23881316521745088,False,False,True,True,True,False,True
U56,CAND,1.0,150,W360,50.0,0.12405465906968915,0.9212598096232282,-0.243116911262652,0.5102675022704051,1.1623331368037548,0.7310359095794424,0.9946865583431167,0.8472469401668841,0.12188609560368646,0.8723404065961111,-0.2431169112626521,False,False,True,False,False,False,True
U56,CAND,1.0,200,W260,0.0,0.17030054382337712,1.201728416708261,-0.2299676229676395,0.7405413928522512,1.2537450125288212,1.1677291870716016,1.153507222534832,1.1971134585475425,0.18588102761864755,1.240320117227432,-0.2299676229676395,False,False,True,True,True,False,True
U56,CAND,1.0,200,W260,10.0,0.1636677374794857,1.1604224628583475,-0.23143958043721102,0.7071726330055648,1.2109434519866835,1.1273737338276295,1.109249813530472,1.0997489520593338,0.1791787324880838,1.2010516293259708,-0.23143958043721102,False,False,True,True,True,False,True
U56,CAND,1.0,200,W260,25.0,0.15378538419563648,1.0983626711241536,-0.23364478801083488,0.6582016466316593,1.1465981187349945,1.0667672497930605,1.042735960286498,0.9682864290496876,0.16919261159408938,1.142064220896412,-0.23364478801083466,False,False,True,True,True,False,True
U56,CAND,1.0,200,W260,50.0,0.1374915615644634,0.9947423463816243,-0.23731286202349577,0.5793683510961606,1.0390687184438803,0.9656343767375746,0.9316386920880466,0.7810158480772765,0.15272707929432028,1.0435965710638826,-0.23731286202349577,False,False,True,True,True,False,True
U56,CAND,1.0,200,W360,0.0,0.1733340074308547,1.2235160151251712,-0.2299676229676395,0.7537322219278052,1.3657775625354924,1.121336608635959,1.2049172464080122,1.2432481361314989,0.18588102761864755,1.240320117227432,-0.2299676229676395,False,False,True,True,True,False,True
U56,CAND,1.0,200,W360,10.0,0.16688069111721693,1.1832972893889513,-0.23143958043721125,0.7210551056217935,1.3255537225426968,1.080754216609184,1.1631261966789153,1.1471395662229773,0.1791787324880838,1.2010516293259708,-0.23143958043721102,False,False,True,True,True,False,True
U56,CAND,1.0,200,W360,25.0,0.15726378348888836,1.1228693795916984,-0.23364478801083488,0.6730892001819254,1.265069660424784,1.019813307761963,1.1003130700158277,1.0173428187129836,0.16919261159408938,1.142064220896412,-0.23364478801083466,False,False,True,True,True,False,True
U56,CAND,1.0,200,W360,50.0,0.14140239552142786,1.0219667077386791,-0.23731286202349544,0.5958480055220443,1.1639490240276718,0.9181395095605569,0.9953744617926001,0.8323726557765756,0.15272707929432028,1.0435965710638826,-0.23731286202349577,False,False,True,True,True,False,True
U56,CAND,1.0,250,W260,0.0,0.16948259042915303,1.1894990903700864,-0.23139121890045777,0.7324503982238962,1.2829835322333376,1.1240263113630558,1.188573062553515,1.123884694830804,0.1804851804429377,1.1946263591038404,-0.23139121890045744,False,False,True,True,True,False,True
U56,CAND,1.0,250,W260,10.0,0.1636102630369125,1.153139382942764,-0.2328314970497467,0.7026981534287674,1.2459879977331612,1.0879269927989255,1.1503503165892124,1.05213843258946,0.1744479824057905,1.1594886011929912,-0.23283149704974682,False,False,True,True,True,False,True
U56,CAND,1.0,250,W260,25.0,0.154853990648961,1.098514841690613,-0.23498953154010382,0.6589825071528059,1.1903558994536607,1.0337285200539845,1.0928874828006578,0.9524300451353708,0.16544677527802554,1.1067221345930365,-0.23498953154010382,False,False,True,True,True,False,True
U56,CAND,1.0,250,W260,50.0,0.14039841080071103,1.0073077949261933,-0.238579905412736,0.5884754231829628,1.0973304494767853,0.9433232692953494,0.9968416787405558,0.8044676244665024,0.15058922959175702,1.0186737382830504,-0.238579905412736,False,False,True,True,True,False,True
U56,CAND,1.0,250,W360,0.0,0.17133638765068593,1.198506152413302,-0.23139121890045777,0.7404619261908688,1.3703364885174767,1.0734160156921797,1.210455492639442,1.1490026364874024,0.1804851804429377,1.1946263591038404,-0.23139121890045744,False,False,True,True,True,False,True
U56,CAND,1.0,250,W360,10.0,0.1655530611131213,1.1627914709431206,-0.2328314970497467,0.7110423770446714,1.3350267095333284,1.03708102467501,1.1737392705047496,1.0780194557521492,0.1744479824057905,1.1594886011929912,-0.23283149704974682,False,False,True,True,True,False,True
U56,CAND,1.0,250,W360,25.0,0.15692865915303544,1.1091427287623228,-0.23498953154010382,0.6678112770579044,1.281939325499363,0.9825347767829532,1.1185583303610929,0.9793586616115713,0.16544677527802554,1.1067221345930365,-0.23498953154010382,False,False,True,True,True,False,True
U56,CAND,1.0,250,W360,50.0,0.14268856299274213,1.019580309620568,-0.2385799054127361,0.5980745224368129,1.1931882513303937,0.8915656120910466,1.02636494291444,0.8329188997192594,0.15058922959175702,1.0186737382830504,-0.238579905412736,False,False,True,True,True,False,True
U56,CAND,1.0,300,W260,0.0,0.16437111487658007,1.1365334770187352,-0.23778671730745038,0.6912544011617505,1.2252933268089445,1.0710719617821658,1.1296509051348822,1.0028561336848616,0.17411675360257095,1.144615875294517,-0.23778671730745027,False,False,True,True,True,False,True
U56,CAND,1.0,300,W260,10.0,0.15872616079651936,1.1021753993516932,-0.2391247714446042,0.6637796654759792,1.1883387655617965,1.0386433813500564,1.0915528637161513,0.9370205820231767,0.1686109185517075,1.1129071192460789,-0.2391247714446042,False,False,True,True,True,False,True
U56,CAND,1.0,300,W260,25.0,0.15030677911969192,1.0505525116993115,-0.24112985854767943,0.623343703782629,1.1327549357606033,0.9899557809521201,1.0342678623568557,0.845578994591334,0.16039777637075558,1.0652910865762018,-0.24112985854767943,False,False,True,True,True,False,True
U56,CAND,1.0,300,W260,50.0,0.13640169232707522,0.964344810990225,-0.24446635572661646,0.5579569095373249,1.0397948240381183,0.9087333706653576,0.9385149352232773,0.7099871308703478,0.14682998649572698,0.985831348499502,-0.24446635572661668,False,False,True,True,True,False,True
U56,CAND,1.0,300,W360,0.0,0.16789191201283105,1.1532148191335412,-0.2377867173074505,0.7060609352529656,1.3290312850545334,1.0180576465827997,1.1691872783707833,1.0511416200114345,0.17411675360257095,1.144615875294517,-0.23778671730745027,False,False,True,True,True,False,True
U56,CAND,1.0,300,W360,10.0,0.1623916751864154,1.1199807396622004,-0.2391247714446042,0.6791085432319385,1.294734765137782,0.98546159740512,1.1336816859762897,0.9859497159421294,0.1686109185517075,1.1129071192460789,-0.2391247714446042,False,False,True,True,True,False,True
U56,CAND,1.0,300,W360,25.0,0.15418716706865832,1.070063271551294,-0.24112985854767943,0.6394362274225378,1.2431843483855916,0.9365274530790106,1.0803335300370989,0.8953894964504618,0.16039777637075558,1.0652910865762018,-0.24112985854767943,False,False,True,True,True,False,True
U56,CAND,1.0,300,W360,50.0,0.14063438809568485,0.9867372002986746,-0.24446635572661646,0.5752709311581282,1.157037276107846,0.8549068222676455,0.9912359024439101,0.7610732700895187,0.14682998649572698,0.985831348499502,-0.24446635572661668,False,False,True,True,True,False,True
B136,CAP2,0.75,100,W260,0.0,0.11752803073756746,1.1011776787128078,-0.19376794873129943,0.6065400986442042,1.2875452392137339,0.9204363549979461,1.1837108512872312,1.1113505868016023,0.10716364366147801,1.0307030895887423,-0.19376794873129988,False,True,True,True,True,True,True
B136,CAP2,0.75,100,W260,10.0,0.10978525509177017,1.0353773432751687,-0.2021969120386573,0.5429620758539612,1.2260450570989267,0.8503634913278532,1.1208637498704528,1.0043595360935202,0.09931892096402128,0.9623349197683768,-0.2021969120386563,False,True,True,True,True,True,True
B136,CAP2,0.75,100,W260,25.0,0.09826758547127379,0.9364635339457603,-0.21468095673775078,0.45773778431272394,1.1336073811227418,0.7450182480809604,1.026429709806391,0.8503703160269308,0.0876519033783103,0.859522189282048,-0.214680956737751,False,False,True,False,False,False,False
B136,CAP2,0.75,100,W260,50.0,0.07932605183522523,0.7712947751931083,-0.23506951236679163,0.3374578482617028,0.9792654760099916,0.5691067943222934,0.8688319540383486,0.637522151376195,0.06847081276827627,0.6877556112112849,-0.2350695123667912,False,False,True,False,False,False,False
B136,CAP2,0.75,100,W360,0.0,0.11435977255900442,1.1113407896848067,-0.19376794873129943,0.5901893130818484,1.4108752066154315,0.8523671355382381,1.2193840999598575,1.0548274451688258,0.10716364366147801,1.0307030895887423,-0.19376794873129988,False,True,True,True,True,True,True
B136,CAP2,0.75,100,W360,10.0,0.10680593397211768,1.0446389984144522,-0.20219691203865664,0.5282273250132434,1.3482152118370245,0.781775952516802,1.1548635120224473,0.9537086307364064,0.09931892096402128,0.9623349197683768,-0.2021969120386563,False,True,True,True,True,True,True
B136,CAP2,0.75,100,W360,25.0,0.09556727092114414,0.9443298068996684,-0.21468095673775023,0.44515951658389113,1.2539347295958345,0.675670185590444,1.057833284997341,0.8080853696933974,0.0876519033783103,0.859522189282048,-0.214680956737751,False,False,True,False,False,False,False
B136,CAP2,0.75,100,W360,50.0,0.07707919884629355,0.7767327653728423,-0.23506951236679052,0.3278995990174306,1.0962646932513191,0.4985394128603324,0.8957022576393399,0.6067181912711546,0.06847081276827627,0.6877556112112849,-0.2350695123667912,False,False,True,False,False,False,False
B136,CAP2,0.75,150,W260,0.0,0.12098492507444325,1.1476660042426088,-0.1830331068921991,0.6610002262907534,1.3448968847831286,0.9658273231493527,1.2358027335443824,1.316373642029612,0.11274336807887297,1.0752533814019103,-0.18303310689219732,False,True,True,True,True,True,True
B136,CAP2,0.75,150,W260,10.0,0.11482105036267565,1.094414640736071,-0.19045949262367212,0.6028633636526058,1.2949047456588183,0.9094583837293984,1.1846412621428097,1.2444660636767626,0.10640628994526113,1.0202898149023327,-0.19045949262367334,False,True,True,True,True,True,True
B136,CAP2,0.75,150,W260,25.0,0.10563608861649132,1.014409901589224,-0.2014767507184242,0.5243090740733857,1.2197802282580321,0.8247910551656544,1.1077812456226657,1.1103889079122644,0.09696549151619882,0.9377097158266902,-0.2014767507184242,False,False,True,False,True,True,False
B136,CAP2,0.75,150,W260,50.0,0.09048872212879244,0.8808702617372597,-0.2195172676987368,0.41221687513429794,1.0943314767646528,0.6835360271164068,0.9794939735035754,0.8774858553867249,0.08140217074627376,0.7998719435302252,-0.21951726769873536,False,False,True,False,False,False,False
B136,CAP2,0.75,150,W360,0.0,0.11969086080011415,1.147221993615232,-0.18303310689219876,0.653930115881214,1.426204781641099,0.9021114890918265,1.2418725523994423,1.291833356143081,0.11274336807887297,1.0752533814019103,-0.18303310689219732,False,True,True,True,True,True,True
B136,CAP2,0.75,150,W360,10.0,0.11364522496951768,1.0944642681315753,-0.19045949262367434,0.5966897391355932,1.3777994608957713,0.8453223062460336,1.192022802471512,1.2229723558277288,0.10640628994526113,1.0202898149023327,-0.19045949262367334,False,True,True,True,True,True,True
B136,CAP2,0.75,150,W360,25.0,0.10463535314668237,1.0151857084238378,-0.20147675071842353,0.5193420718448893,1.3050160454244202,0.7600362797054983,1.1171001160628853,1.093745407554972,0.09696549151619882,0.9377097158266902,-0.2014767507184242,False,False,True,False,True,True,True
B136,CAP2,0.75,150,W360,50.0,0.08977382957321156,0.882816308265418,-0.21951726769873625,0.4089602176372587,1.1833577738189214,0.6177827626575757,0.9919552254664821,0.8683454660569924,0.08140217074627376,0.7998719435302252,-0.21951726769873536,False,False,True,False,False,False,False
B136,CAP2,0.75,200,W260,0.0,0.12345139017923223,1.162872260791834,-0.16605233181474677,0.7434486997566436,1.3031516760725315,1.0372254796047267,1.1921166679114203,1.2174272274432312,0.12186816399359124,1.1392361336091135,-0.166052331814747,False,True,True,True,True,True,True
B136,CAP2,0.75,200,W260,10.0,0.11820984492984787,1.1179682737332233,-0.17096216935248332,0.6914386111124228,1.2602744668441757,0.9904200834070894,1.1481576017821298,1.1581052382235686,0.11650054279398891,1.0935817708519635,-0.17096216935248365,False,True,True,True,True,True,True
B136,CAP2,0.75,200,W260,25.0,0.11039134147411489,1.0505054094214668,-0.17934700448984142,0.615518178227324,1.1958236654668324,0.9201326242890088,1.0820977653730663,1.0713873072312097,0.10849512786676252,1.0250054022590873,-0.1793470044898402,False,True,True,True,True,True,True
B136,CAP2,0.75,200,W260,50.0,0.09747651017374914,0.9378721377668768,-0.19314020037155366,0.5046930156758076,1.0881272759082292,0.8028724158812464,0.971759674109495,0.9326372957936638,0.09527458603872074,0.9105523613820905,-0.193140200371554,False,False,True,False,True,True,False
B136,CAP2,0.75,200,W360,0.0,0.1253984732109079,1.1817370350047143,-0.16605233181474666,0.7551744190548706,1.416282365865466,0.9768188549642819,1.2376082670370054,1.2616419297909225,0.12186816399359124,1.1392361336091135,-0.166052331814747,False,True,True,True,True,True,True
B136,CAP2,0.75,200,W360,10.0,0.12023660129526981,1.1374577777232855,-0.1709621693524822,0.7032936102218692,1.375054983052852,0.9297164196837687,1.1951478829796425,1.203785296022001,0.11650054279398891,1.0935817708519635,-0.17096216935248365,False,True,True,True,True,True,True
B136,CAP2,0.75,200,W360,25.0,0.11253619269485782,1.0709360694802605,-0.17934700448984064,0.6274774034557827,1.3130811123071793,0.8589915703538189,1.1313455260144456,1.1191889262369326,0.10849512786676252,1.0250054022590873,-0.1793470044898402,False,True,True,True,True,True,True
B136,CAP2,0.75,200,W360,50.0,0.09981445342410145,0.9598793928560643,-0.19314020037155377,0.5167979179481187,1.2095117831674953,0.741024951020552,1.0247884577940483,0.9837802557931226,0.09527458603872074,0.9105523613820905,-0.193140200371554,False,False,True,False,True,True,False
B136,CAP2,0.75,250,W260,0.0,0.12516031132122407,1.1721964499110338,-0.16755932186375233,0.7469611951700055,1.305131203037235,1.0566748186858204,1.1936910343197804,1.1406851261383126,0.12545268644323637,1.1554348839012636,-0.16755932186375222,False,True,True,True,True,True,True
B136,CAP2,0.75,250,W260,10.0,0.12055725787644733,1.1329890686670798,-0.16927042728097452,0.7122168934821234,1.2685120402085497,1.0150870131208116,1.156189774486417,1.094482439479732,0.12061314592964001,1.1148828189531763,-0.1692704272809744,False,True,True,True,True,True,True
B136,CAP2,0.75,250,W260,25.0,0.11368632545000668,1.0740906876312803,-0.17696660052642554,0.6424168465225757,1.2134752744013853,0.9526405655482763,1.0998400230431487,1.026502392386867,0.11339100842895111,1.0539771055141114,-0.176966600526426,False,True,True,True,True,True,True
B136,CAP2,0.75,250,W260,50.0,0.10232394183199434,0.9757575381696459,-0.18964099726234662,0.5395665668771024,1.121512298700619,0.8484634809288404,1.0057180072100644,0.9166210439279322,0.10145259462347833,0.9523309689917031,-0.18964099726234673,False,False,True,True,True,True,False
B136,CAP2,0.75,250,W360,0.0,0.1282028339364174,1.1919444631713119,-0.16755932186375233,0.7651190784876958,1.4174932110671985,0.9957348657692947,1.2400518586160962,1.2040060141391769,0.12545268644323637,1.1554348839012636,-0.16755932186375222,False,True,True,True,True,True,True
B136,CAP2,0.75,250,W360,10.0,0.1236315459680124,1.1532784332351418,-0.16927042728097397,0.7303788851598688,1.38234860641613,0.9538634657632893,1.2038836130314576,1.1582291280433423,0.12061314592964001,1.1148828189531763,-0.1692704272809744,False,True,True,True,True,True,True
B136,CAP2,0.75,250,W360,25.0,0.11680771319701844,1.09519803367802,-0.17696660052642565,0.6600551338475649,1.32953344686783,0.8909986341972859,1.149548099787866,1.0908659235128266,0.11339100842895111,1.0539771055141114,-0.176966600526426,False,True,True,True,True,True,True
B136,CAP2,0.75,250,W360,50.0,0.10552238033754024,0.9982412045835098,-0.18964099726234696,0.5564323213907272,1.241292640432888,0.7861435569534997,1.0588159110033197,0.9819564102285308,0.10145259462347833,0.9523309689917031,-0.18964099726234673,False,True,True,True,True,True,True
B136,CAP2,0.75,300,W260,0.0,0.12251746306322331,1.129260302134049,-0.1951432573634999,0.627833442561666,1.2870469955400732,0.9957484513514807,1.1739863699101412,1.1059446609187558,0.12168681940844661,1.0954051386777872,-0.19514325736350002,False,True,True,True,True,True,True
B136,CAP2,0.75,300,W260,10.0,0.11824457273688971,1.0934497178694298,-0.19627143638792632,0.6024543097711978,1.2533641998854241,0.9579965583180067,1.1395005786335115,1.0642716237981027,0.11718594208571931,1.0585664706509685,-0.1962714363879261,False,True,True,True,True,True,True
B136,CAP2,0.75,300,W260,25.0,0.11186424244861914,1.0396697121282579,-0.1979622978032305,0.5650785209606395,1.2027456811784998,0.901333385515909,1.087687082519274,1.0028441114579145,0.11046683030581983,1.00326118850811,-0.1979622978032307,False,True,True,True,True,True,True
B136,CAP2,0.75,300,W260,50.0,0.10130726070163876,0.9499157855111934,-0.20077664953551566,0.5045769064082244,1.1181733576584492,0.8068567667593884,1.0011503042406147,0.9032677692706905,0.09935366729474127,0.9110139603262983,-0.20077664953551566,False,False,True,False,True,True,False
B136,CAP2,0.75,300,W360,0.0,0.12520857577775057,1.1426421296030473,-0.1951432573634999,0.6416238893897336,1.3854309271687295,0.9350559768146748,1.2060566740722174,1.1614894702770462,0.12168681940844661,1.0954051386777872,-0.19514325736350002,False,True,True,True,True,True,True
B136,CAP2,0.75,300,W360,10.0,0.12094661706470888,1.1072710644841237,-0.1962714363879261,0.6162211847558939,1.3529100706022474,0.897114215555006,1.172657305972585,1.1198774765126354,0.11718594208571931,1.0585664706509685,-0.1962714363879261,False,True,True,True,True,True,True
B136,CAP2,0.75,300,W360,25.0,0.11458247169590674,1.054156127677637,-0.1979622978032305,0.578809566101313,1.304044127235225,0.8401723864742634,1.12248784640917,1.0585347660702553,0.11046683030581983,1.00326118850811,-0.1979622978032307,False,True,True,True,True,True,True
B136,CAP2,0.75,300,W360,50.0,0.104051903371982,0.9655239615993537,-0.20077664953551566,0.51824703526381,1.2224137175769627,0.7452480810388035,1.038724698454881,0.9590823383173591,0.09935366729474127,0.9110139603262983,-0.20077664953551566,False,False,True,False,True,True,False
B136,CAP2,1.0,100,W260,0.0,0.1482666962948136,1.0726197343443302,-0.23188115746478744,0.639408125765151,1.2767198151486632,0.8748609138735102,1.16945022887325,1.0846442878463907,0.13291636938417906,0.9900571072280336,-0.23188115746478755,False,False,True,True,True,False,True
B136,CAP2,1.0,100,W260,10.0,0.13832721903509548,1.0093433193293992,-0.23785629150630105,0.5815579573661648,1.217987320525981,0.8070905001848545,1.1094450334340444,0.9776603617291356,0.12282857102189615,0.923951297833811,-0.23785629150629983,False,False,True,False,True,False,True
B136,CAP2,1.0,100,W260,25.0,0.1235726893231397,0.9142271349376329,-0.2522296844019114,0.48992127796597784,1.1296983968688163,0.7052262129622693,1.0192686069954366,0.8346583496365424,0.10785854173592346,0.8245601940534629,-0.25222968440191096,False,False,True,False,False,False,True
B136,CAP2,1.0,100,W260,50.0,0.09938883114184804,0.755392353486139,-0.2756054418756757,0.3606199879996632,0.9822379652062717,0.5351615476578857,0.8687266121474975,0.6338058919437211,0.08333371273829471,0.6585442562510779,-0.2756054418756756,False,False,True,False,False,False,False
B136,CAP2,1.0,100,W360,0.0,0.14326477932077086,1.0701688605967588,-0.2318811574647871,0.6178370889947222,1.3739575811951878,0.8032912677917655,1.1761450031379248,1.0160955178926487,0.13291636938417906,0.9900571072280336,-0.23188115746478755,False,False,True,True,True,False,True
