panel,N,block,ladder,stat,n_rungs,obs_argmax,modal_rung,modal_share,p_obs_argmax,cset_size,cset_lo,cset_hi,cset_span_days,obs_spread,obs_gap_top2,se_gap,se_gap_unpaired,pairing_gain,gap_over_se,resolved
SMALL,25,1,L16,CAGR,16,57,57,0.376,0.376,5,52,83,31,0.0651194290678585,0.0029884273810769635,0.02315885706062261,0.07549200721169415,3.259746671179834,0.12904036556096873,False
SMALL,25,5,L3,Sharpe,3,63,63,0.5915,0.5915,3,21,126,105,0.08983749173341682,0.057391513632490065,0.09697766860059101,0.3604501681753222,3.716836807655794,0.5918013338602811,False
SMALL,25,5,L3,CAGR,3,63,63,0.584,0.584,3,21,126,105,0.019855491296113303,0.010413864972300013,0.019774120171765778,0.07462667646382411,3.773956859551144,0.5266411290030145,False
SMALL,25,5,L5,Sharpe,5,63,63,0.448,0.448,5,21,126,105,0.08983749173341682,0.057391513632490065,0.09697766860059101,0.3604501681753222,3.716836807655794,0.5918013338602811,False
SMALL,25,5,L5,CAGR,5,63,63,0.441,0.441,5,21,126,105,0.019855491296113303,0.010413864972300013,0.019774120171765778,0.07462667646382411,3.773956859551144,0.5266411290030145,False
SMALL,25,5,L7,Sharpe,7,52,52,0.546,0.546,4,52,126,74,0.17252083410799812,0.054839511553394504,0.11032722715521569,0.35834201008619837,3.247992533901527,0.4970623568400086,False
SMALL,25,5,L7,CAGR,7,52,52,0.561,0.561,4,52,126,74,0.03635759825863438,0.011749462991651693,0.022812818105826305,0.07464181954138573,3.271924546767087,0.51503777118404,False
SMALL,25,5,L10,Sharpe,10,57,57,0.584,0.584,4,52,105,53,0.2304381436693166,0.057917309561318464,0.11516891968805591,0.36171923321823035,3.1407712618818984,0.5028901001953657,False
SMALL,25,5,L10,CAGR,10,57,57,0.5995,0.5995,4,52,105,53,0.048960247786185906,0.012602649527551524,0.024166606133786236,0.07637185531548672,3.1602226184633637,0.5214902522010457,False
SMALL,25,5,L16,Sharpe,16,57,57,0.3825,0.3825,5,52,83,31,0.3233395747626024,0.011299128605188447,0.1107910613943881,0.36573470756814885,3.3011210738944543,0.10198592253725607,False
SMALL,25,5,L16,CAGR,16,57,57,0.3965,0.3965,4,52,83,31,0.0651194290678585,0.0029884273810769635,0.023308747602264663,0.07731375017198014,3.3169414114925844,0.12821055133767076,False
SMALL,25,21,L3,Sharpe,3,63,63,0.6105,0.6105,3,21,126,105,0.08983749173341682,0.057391513632490065,0.089501234975199,0.3478801267180914,3.8868751566890642,0.6412371141961716,False
SMALL,25,21,L3,CAGR,3,63,63,0.606,0.606,3,21,126,105,0.019855491296113303,0.010413864972300013,0.01805728320831162,0.07124293720376075,3.94538516020883,0.5767127231801181,False
SMALL,25,21,L5,Sharpe,5,63,63,0.4495,0.4495,5,21,126,105,0.08983749173341682,0.057391513632490065,0.089501234975199,0.3478801267180914,3.8868751566890642,0.6412371141961716,False
SMALL,25,21,L5,CAGR,5,63,63,0.442,0.442,4,42,126,84,0.019855491296113303,0.010413864972300013,0.01805728320831162,0.07124293720376075,3.94538516020883,0.5767127231801181,False
SMALL,25,21,L7,Sharpe,7,52,52,0.55,0.55,4,52,126,74,0.17252083410799812,0.054839511553394504,0.10053436672630403,0.34970065127287236,3.4784189989966476,0.5454802505763054,False
SMALL,25,21,L7,CAGR,7,52,52,0.566,0.566,4,52,126,74,0.03635759825863438,0.011749462991651693,0.020625456047838102,0.07198890069141117,3.4902937672962064,0.5696583369793289,False
SMALL,25,21,L10,Sharpe,10,57,57,0.6035,0.6035,4,52,105,53,0.2304381436693166,0.057917309561318464,0.10723857793015198,0.3594221696666395,3.3516126062464475,0.5400790525126313,False
SMALL,25,21,L10,CAGR,10,57,57,0.6175,0.6175,3,52,63,11,0.048960247786185906,0.012602649527551524,0.022558320689486995,0.07501153292676889,3.325226818046213,0.5586696678811212,True
SMALL,25,21,L16,Sharpe,16,57,57,0.397,0.397,4,52,83,31,0.3233395747626024,0.011299128605188447,0.11462188388448037,0.3594147006438296,3.1356551512105604,0.09857741141801571,False
SMALL,25,21,L16,CAGR,16,57,57,0.4105,0.4105,4,52,83,31,0.0651194290678585,0.0029884273810769635,0.02388579805764708,0.07532412991502042,3.1535111254490937,0.12511314773174234,False
SMALL,25,63,L3,Sharpe,3,63,63,0.6315,0.6315,3,21,126,105,0.08983749173341682,0.057391513632490065,0.08109004914159955,0.33946406572555055,4.1862604514245385,0.7077503866383522,False
SMALL,25,63,L3,CAGR,3,63,63,0.62,0.62,3,21,126,105,0.019855491296113303,0.010413864972300013,0.016158037552168644,0.07006594007723466,4.336290211668111,0.6445006046481382,False
SMALL,25,63,L5,Sharpe,5,63,63,0.459,0.459,5,21,126,105,0.08983749173341682,0.057391513632490065,0.08109004914159955,0.33946406572555055,4.1862604514245385,0.7077503866383522,False
SMALL,25,63,L5,CAGR,5,63,63,0.448,0.448,5,21,126,105,0.019855491296113303,0.010413864972300013,0.016158037552168644,0.07006594007723466,4.336290211668111,0.6445006046481382,False
SMALL,25,63,L7,Sharpe,7,52,52,0.587,0.587,4,52,126,74,0.17252083410799812,0.054839511553394504,0.09132230963157364,0.3481867887288752,3.812724296325655,0.6005050876903618,False
SMALL,25,63,L7,CAGR,7,52,52,0.5985,0.5985,4,52,126,74,0.03635759825863438,0.011749462991651693,0.019163203573265505,0.07229982111606811,3.7728462696567737,0.6131262420049284,False
SMALL,25,63,L10,Sharpe,10,57,57,0.628,0.628,4,52,105,53,0.2304381436693166,0.057917309561318464,0.10025627470296507,0.3516786849995218,3.507797253004464,0.5776926155785596,False
SMALL,25,63,L10,CAGR,10,57,57,0.6355,0.6355,4,52,105,53,0.048960247786185906,0.012602649527551524,0.021551087314175904,0.07441753321798764,3.4530755749403497,0.5847802175281307,False
SMALL,25,63,L16,Sharpe,16,57,57,0.4235,0.4235,4,52,83,31,0.3233395747626024,0.011299128605188447,0.11877083563423546,0.34032339815770457,2.8653784941427745,0.09513386468025738,False
SMALL,25,63,L16,CAGR,16,57,57,0.439,0.439,4,52,83,31,0.0651194290678585,0.0029884273810769635,0.02467694340739574,0.07283935287387526,2.95171698015262,0.1211020073167297,False
SMALL,25,126,L3,Sharpe,3,63,63,0.654,0.654,3,21,126,105,0.08983749173341682,0.057391513632490065,0.07443309296274334,0.32481718446093555,4.363881326596481,0.7710483515876031,False
SMALL,25,126,L3,CAGR,3,63,63,0.645,0.645,3,21,126,105,0.019855491296113303,0.010413864972300013,0.014701557881815588,0.06702583731533321,4.559097604087096,0.7083511187056551,False
SMALL,25,126,L5,Sharpe,5,63,63,0.4865,0.4865,5,21,126,105,0.08983749173341682,0.057391513632490065,0.07443309296274334,0.32481718446093555,4.363881326596481,0.7710483515876031,False
SMALL,25,126,L5,CAGR,5,63,63,0.4745,0.4745,5,21,126,105,0.019855491296113303,0.010413864972300013,0.014701557881815588,0.06702583731533321,4.559097604087096,0.7083511187056551,False
SMALL,25,126,L7,Sharpe,7,52,52,0.5985,0.5985,4,52,126,74,0.17252083410799812,0.054839511553394504,0.09207927344188792,0.3388411249971805,3.6798848680211,0.5955684651226557,False
SMALL,25,126,L7,CAGR,7,52,52,0.6135,0.6135,4,52,126,74,0.03635759825863438,0.011749462991651693,0.01969844618709843,0.0706570395674909,3.5869346696882114,0.5964664867499574,False
SMALL,25,126,L10,Sharpe,10,57,57,0.6195,0.6195,4,52,105,53,0.2304381436693166,0.057917309561318464,0.10048380095740149,0.34292450546502207,3.412734213850046,0.5763845416822119,False
SMALL,25,126,L10,CAGR,10,57,57,0.6285,0.6285,3,52,63,11,0.048960247786185906,0.012602649527551524,0.021762957815133217,0.07345166704693269,3.3750773985260825,0.5790871642818731,True
SMALL,25,126,L16,Sharpe,16,57,57,0.4105,0.4105,4,52,83,31,0.3233395747626024,0.011299128605188447,0.11192768150233492,0.3197381690385416,2.8566496218531205,0.10095026050327627,False
SMALL,25,126,L16,CAGR,16,57,57,0.4225,0.4225,4,52,83,31,0.0651194290678585,0.0029884273810769635,0.02323234691130931,0.06944639757679177,2.989211457710536,0.12863217790632345,False
SMALL,30,1,L3,Sharpe,3,63,63,0.7705,0.7705,3,21,126,105,0.12963595858724186,0.10826468011464296,0.09147466491685655,0.3570016269939405,3.902737739661879,1.1835482558263237,False
SMALL,30,1,L3,CAGR,3,63,63,0.772,0.772,3,21,126,105,0.02703275584557363,0.020358844200970783,0.017912753858866926,0.07015538362950452,3.9165046414556275,1.1365557949032514,False
SMALL,30,1,L5,Sharpe,5,63,63,0.677,0.677,4,21,126,105,0.13169272484974115,0.10826468011464296,0.09147466491685655,0.3570016269939405,3.902737739661879,1.1835482558263237,False
SMALL,30,1,L5,CAGR,5,63,63,0.68,0.68,4,21,126,105,0.02703275584557363,0.020358844200970783,0.017912753858866926,0.07015538362950452,3.9165046414556275,1.1365557949032514,False
SMALL,30,1,L7,Sharpe,7,52,52,0.429,0.429,4,21,126,105,0.15255217032285284,0.0055400251237041065,0.10594313085838526,0.3591161847274136,3.3897071175614593,0.05229244292496403,False
SMALL,30,1,L7,CAGR,7,52,52,0.426,0.426,3,52,126,74,0.02962167911508029,0.0007348061704814945,0.020793278076991162,0.0707617667210885,3.4031077956577733,0.03533864010093702,False
SMALL,30,1,L10,Sharpe,10,57,57,0.685,0.685,3,52,63,11,0.2501247234144416,0.09757255309158874,0.10627352222029152,0.3615418473662423,3.4019936463271816,0.9181266514281256,True
SMALL,30,1,L10,CAGR,10,57,57,0.6915,0.6915,3,52,63,11,0.04959340040061999,0.0199717212855397,0.021154002699159243,0.07194599667300819,3.401058310154591,0.9441107467729248,True
SMALL,30,1,L16,Sharpe,16,57,57,0.469,0.469,6,47,83,36,0.2569246270629343,0.058894009162733796,0.10625213565548122,0.36038195283268937,3.3917619689190537,0.5542854155298631,False
SMALL,30,1,L16,CAGR,16,57,57,0.497,0.497,6,47,83,36,0.04959340040061999,0.01282107963220347,0.021175903267659137,0.07177333510600974,3.3893871821574404,0.6054560917731637,False
SMALL,30,5,L3,Sharpe,3,63,63,0.7905,0.7905,2,21,63,42,0.12963595858724186,0.10826468011464296,0.09101205842967985,0.36210837110909566,3.978685652834425,1.1895641301014337,False
SMALL,30,5,L3,CAGR,3,63,63,0.793,0.793,2,63,126,63,0.02703275584557363,0.020358844200970783,0.017722421584470446,0.07109602636597176,4.01164288001538,1.148761985146011,False
SMALL,30,5,L5,Sharpe,5,63,63,0.701,0.701,4,21,126,105,0.13169272484974115,0.10826468011464296,0.09101205842967985,0.36210837110909566,3.978685652834425,1.1895641301014337,False
SMALL,30,5,L5,CAGR,5,63,63,0.704,0.704,4,21,126,105,0.02703275584557363,0.020358844200970783,0.017722421584470446,0.07109602636597176,4.01164288001538,1.148761985146011,False
SMALL,30,5,L7,Sharpe,7,52,52,0.4525,0.4525,3,52,126,74,0.15255217032285284,0.0055400251237041065,0.10682263140778904,0.3614781690231885,3.383909984797764,0.05186190464224187,False
SMALL,30,5,L7,CAGR,7,52,52,0.452,0.452,3,52,126,74,0.02962167911508029,0.0007348061704814945,0.021076617007706085,0.07118516840874244,3.3774475468579963,0.03486357275519278,False
SMALL,30,5,L10,Sharpe,10,57,57,0.701,0.701,3,52,63,11,0.2501247234144416,0.09757255309158874,0.1100731417286601,0.3655445281399505,3.3209239093134055,0.8864337981022982,True
SMALL,30,5,L10,CAGR,10,57,57,0.704,0.704,3,52,63,11,0.04959340040061999,0.0199717212855397,0.021971041585606064,0.07262641393948448,3.305551703432412,0.9090020246752352,True
SMALL,30,5,L16,Sharpe,16,57,57,0.4915,0.4915,5,47,83,36,0.2569246270629343,0.058894009162733796,0.10546982075916955,0.3673033030199411,3.4825441095481118,0.558396788188469,False
SMALL,30,5,L16,CAGR,16,57,57,0.511,0.511,5,47,83,36,0.04959340040061999,0.01282107963220347,0.020996005322992395,0.07289002974995201,3.4716141774898146,0.6106437598471794,False
SMALL,30,21,L3,Sharpe,3,63,63,0.815,0.815,2,21,63,42,0.12963595858724186,0.10826468011464296,0.08438747599402648,0.35330422618742624,4.18669028817067,1.2829472482659237,False
SMALL,30,21,L3,CAGR,3,63,63,0.819,0.819,2,63,126,63,0.02703275584557363,0.020358844200970783,0.01630379778711917,0.06837453955938778,4.193779906507866,1.2487179040613043,False
SMALL,30,21,L5,Sharpe,5,63,63,0.7165,0.7165,4,21,126,105,0.13169272484974115,0.10826468011464296,0.08438747599402648,0.35330422618742624,4.18669028817067,1.2829472482659237,False
SMALL,30,21,L5,CAGR,5,63,63,0.7245,0.7245,4,21,126,105,0.02703275584557363,0.020358844200970783,0.01630379778711917,0.06837453955938778,4.193779906507866,1.2487179040613043,False
SMALL,30,21,L7,Sharpe,7,52,52,0.4555,0.4555,3,52,126,74,0.15255217032285284,0.0055400251237041065,0.10012999882681359,0.3548312568176739,3.5437057922211266,0.055328325063562826,False
SMALL,30,21,L7,CAGR,7,52,52,0.445,0.445,3,52,126,74,0.02962167911508029,0.0007348061704814945,0.019422841239418537,0.06883198036037522,3.5438677334540087,0.03783206387900705,False
SMALL,30,21,L10,Sharpe,10,57,57,0.7235,0.7235,3,52,63,11,0.2501247234144416,0.09757255309158874,0.10405799983128496,0.3602855169667579,3.46235289502882,0.937674693438165,True
SMALL,30,21,L10,CAGR,10,57,57,0.733,0.733,3,52,63,11,0.04959340040061999,0.0199717212855397,0.020588653021523583,0.07055501866393847,3.426888519136223,0.9700353522234342,True
SMALL,30,21,L16,Sharpe,16,57,57,0.519,0.519,5,47,83,36,0.2569246270629343,0.058894009162733796,0.1050055813047597,0.35858940324965805,3.4149556508707586,0.5608655123940944,False
SMALL,30,21,L16,CAGR,16,57,57,0.5385,0.5385,5,47,83,36,0.04959340040061999,0.01282107963220347,0.020678116171368065,0.07019964485015351,3.3948762193025774,0.620031318421364,False
SMALL,30,63,L3,Sharpe,3,63,63,0.8455,0.8455,2,21,63,42,0.12963595858724186,0.10826468011464296,0.0750093305875192,0.3418139804292923,4.556952818429321,1.4433495042103084,False
SMALL,30,63,L3,CAGR,3,63,63,0.8425,0.8425,2,21,63,42,0.02703275584557363,0.020358844200970783,0.014476934443652938,0.066191716343933,4.5722191118267554,1.4062952540271139,False
SMALL,30,63,L5,Sharpe,5,63,63,0.7605,0.7605,3,21,63,42,0.13169272484974115,0.10826468011464296,0.0750093305875192,0.3418139804292923,4.556952818429321,1.4433495042103084,False
SMALL,30,63,L5,CAGR,5,63,63,0.7525,0.7525,4,21,126,105,0.02703275584557363,0.020358844200970783,0.014476934443652938,0.066191716343933,4.5722191118267554,1.4062952540271139,False
SMALL,30,63,L7,Sharpe,7,52,52,0.4435,0.4435,3,21,63,42,0.15255217032285284,0.0055400251237041065,0.08842280968533876,0.3484063172766867,3.940231242555227,0.06265380102056052,False
SMALL,30,63,L7,CAGR,7,52,52,0.4485,0.4485,3,52,126,74,0.02962167911508029,0.0007348061704814945,0.017370193275577823,0.06780147994781406,3.9033232890472043,0.0423027054923228,False
SMALL,30,63,L10,Sharpe,10,57,57,0.7505,0.7505,3,52,63,11,0.2501247234144416,0.09757255309158874,0.09923565411427722,0.3476374154609964,3.503150340105242,0.9832408922223328,True
SMALL,30,63,L10,CAGR,10,57,57,0.753,0.753,3,52,63,11,0.04959340040061999,0.0199717212855397,0.020100541047445634,0.0686426633531295,3.414965954951376,0.9935912291315012,True
SMALL,30,63,L16,Sharpe,16,57,57,0.536,0.536,5,47,83,36,0.2569246270629343,0.058894009162733796,0.1046524791401172,0.33845724959869916,3.234106371675584,0.5627578978218158,False
SMALL,30,63,L16,CAGR,16,57,57,0.5655,0.5655,5,47,83,36,0.04959340040061999,0.01282107963220347,0.020444489342414055,0.06715295287749412,3.284648090386825,0.6271166482796373,False
SMALL,30,126,L3,Sharpe,3,63,63,0.874,0.874,2,21,63,42,0.12963595858724186,0.10826468011464296,0.06523280211102941,0.3270440558040848,5.013490839278065,1.6596662508897164,False
SMALL,30,126,L3,CAGR,3,63,63,0.875,0.875,2,21,63,42,0.02703275584557363,0.020358844200970783,0.012625933690571058,0.0633545867193389,5.0178139907903665,1.6124624681162867,False
SMALL,30,126,L5,Sharpe,5,63,63,0.7985,0.7985,3,21,63,42,0.13169272484974115,0.10826468011464296,0.06523280211102941,0.3270440558040848,5.013490839278065,1.6596662508897164,False
SMALL,30,126,L5,CAGR,5,63,63,0.8035,0.8035,3,21,63,42,0.02703275584557363,0.020358844200970783,0.012625933690571058,0.0633545867193389,5.0178139907903665,1.6124624681162867,False
SMALL,30,126,L7,Sharpe,7,52,52,0.456,0.456,3,21,63,42,0.15255217032285284,0.0055400251237041065,0.0838778971122407,0.33691596374110777,4.0167430913327,0.06604868880166077,False
SMALL,30,126,L7,CAGR,7,52,52,0.4645,0.4645,3,52,126,74,0.02962167911508029,0.0007348061704814945,0.016557216709937435,0.06596391094434202,3.983997558282323,0.04437981234131417,False
SMALL,30,126,L10,Sharpe,10,57,57,0.7725,0.7725,3,52,63,11,0.2501247234144416,0.09757255309158874,0.09599964568891574,0.33559923546930476,3.495838271703679,1.0163845125821607,True
SMALL,30,126,L10,CAGR,10,57,57,0.7745,0.7745,2,52,57,5,0.04959340040061999,0.0199717212855397,0.01983399506095173,0.06719944967280471,3.3880945047275897,1.006943947710218,True
SMALL,30,126,L16,Sharpe,16,57,57,0.5505,0.5505,5,47,83,36,0.2569246270629343,0.058894009162733796,0.09624645258384928,0.3147854515355687,3.2706187405850584,0.6119083621437966,False
SMALL,30,126,L16,CAGR,16,57,57,0.578,0.578,4,47,83,36,0.04959340040061999,0.01282107963220347,0.01890625423771856,0.06353275892275957,3.3604096360880282,0.6781395971405599,False
SMALL,40,1,L3,Sharpe,3,63,63,0.8835,0.8835,2,21,63,42,0.15783309496638953,0.13698175664955048,0.08413162574221936,0.3613018503238244,4.294483164165388,1.628183877835248,False
SMALL,40,1,L3,CAGR,3,63,63,0.884,0.884,2,21,63,42,0.030390656074047895,0.02391168507343444,0.01544085963082197,0.06621729966685046,4.2884464498771875,1.5485980473330383,False
SMALL,40,1,L5,Sharpe,5,63,63,0.654,0.654,3,42,90,48,0.15783309496638953,0.06939348182198013,0.09736224860316496,0.3632279019559858,3.7306852210906962,0.7127349955198585,False
SMALL,40,1,L5,CAGR,5,63,63,0.6495,0.6495,3,42,90,48,0.030390656074047895,0.013083514098782834,0.018035719132231228,0.06605542547600515,3.662478052120416,0.7254223689590276,False
SMALL,40,1,L7,Sharpe,7,52,52,0.529,0.529,3,42,63,21,0.18839072518549382,0.030557630219104293,0.09988022748293357,0.36463960632051057,3.6507686807463084,0.30594273750853884,True
SMALL,40,1,L7,CAGR,7,52,52,0.5065,0.5065,3,42,63,21,0.035064229325645124,0.0046735732515972295,0.0183474610610528,0.06671117864167482,3.6359896565354446,0.2547258847447884,True
SMALL,40,1,L10,Sharpe,10,57,57,0.4505,0.4505,3,52,63,11,0.21367416667965577,0.02528344149416195,0.09649727121216506,0.3658186545514324,3.790974086169962,0.2620119841375842,False
SMALL,40,1,L10,CAGR,10,57,57,0.4715,0.4715,3,52,63,11,0.04112526231590996,0.006061032990264836,0.01799087244174636,0.067350402040822,3.7435873251227583,0.3368948898887583,False
SMALL,40,1,L16,Sharpe,16,57,57,0.324,0.324,7,47,115,68,0.21367416667965577,0.02528344149416195,0.09649727121216506,0.3658186545514324,3.790974086169962,0.2620119841375842,False
SMALL,40,1,L16,CAGR,16,57,57,0.335,0.335,7,47,115,68,0.04112526231590996,0.006061032990264836,0.01799087244174636,0.067350402040822,3.7435873251227583,0.3368948898887583,False
SMALL,40,5,L3,Sharpe,3,63,63,0.885,0.885,2,21,63,42,0.15783309496638953,0.13698175664955048,0.08315078525118598,0.36564693729477266,4.3973960821922295,1.64738981400776,False
SMALL,40,5,L3,CAGR,3,63,63,0.888,0.888,2,21,63,42,0.030390656074047895,0.02391168507343444,0.015218782390538173,0.06674877550761425,4.3859471667794745,1.571195675174436,False
SMALL,40,5,L5,Sharpe,5,63,63,0.675,0.675,3,42,90,48,0.15783309496638953,0.06939348182198013,0.101907026779928,0.36843111799936235,3.6153651974853807,0.6809489395842931,False
SMALL,40,5,L5,CAGR,5,63,63,0.6765,0.6765,3,42,90,48,0.030390656074047895,0.013083514098782834,0.01898073625370102,0.06679894561809907,3.519302134819668,0.6893048785835008,False
SMALL,40,5,L7,Sharpe,7,52,52,0.55,0.55,3,42,63,21,0.18839072518549382,0.030557630219104293,0.10139447771467029,0.36581531283825464,3.607842567794267,0.30137371292640974,True
SMALL,40,5,L7,CAGR,7,52,52,0.5265,0.5265,3,42,63,21,0.035064229325645124,0.0046735732515972295,0.018762353944292185,0.06671621039069521,3.555855016315337,0.24909311835144263,True
SMALL,40,5,L10,Sharpe,10,57,57,0.473,0.473,3,52,63,11,0.21367416667965577,0.02528344149416195,0.09997980812020725,0.36877045044302725,3.6884492716734254,0.2528854772732038,False
SMALL,40,5,L10,CAGR,10,57,57,0.487,0.487,3,52,63,11,0.04112526231590996,0.006061032990264836,0.018780840773115606,0.06766346657151284,3.6027921959900606,0.32272426264009874,False
