cost,panel,dir,m,key,d,band,clears,pass4b
25.0,broad,NEG,1.0,R6,-0.5163712789700223,0.17329913554588094,1,0
25.0,broad,NEG,1.0,R3,-0.2766274610101145,0.17329913554588094,1,0
25.0,broad,NEG,1.0,PRICE,0.39334679100232794,0.17329913554588094,1,0
25.0,small,POS,0.2,VOL,-0.07903393783437959,0.13844161205508593,0,0
25.0,small,POS,0.2,MOM,0.07198423784167218,0.13844161205508593,0,0
25.0,small,POS,0.2,R6,0.01893447228865691,0.13844161205508593,0,0
25.0,small,POS,0.2,R3,-0.06443059246533184,0.13844161205508593,0,0
25.0,small,POS,0.2,PRICE,-0.3299873972197797,0.13844161205508593,1,0
25.0,small,POS,0.5,VOL,-0.15396677196832698,0.21219454041954355,0,0
25.0,small,POS,0.5,MOM,0.11203054585663391,0.21219454041954355,0,0
25.0,small,POS,0.5,R6,0.048481015590362886,0.21219454041954355,0,0
25.0,small,POS,0.5,R3,-0.05952824761037459,0.21219454041954355,0,0
25.0,small,POS,0.5,PRICE,-0.38328615706964086,0.21219454041954355,1,0
25.0,small,POS,1.0,VOL,-0.25642084512081487,0.34372411300977174,0,0
25.0,small,POS,1.0,MOM,0.19218780297231775,0.34372411300977174,0,0
25.0,small,POS,1.0,R6,0.06928667227302066,0.34372411300977174,0,0
25.0,small,POS,1.0,R3,-0.061465779346237676,0.34372411300977174,0,0
25.0,small,POS,1.0,PRICE,-0.45803000839502994,0.34372411300977174,1,0
25.0,small,NEG,0.2,VOL,0.028309999466290592,0.1708054560598899,0,0
25.0,small,NEG,0.2,MOM,-0.06756992990042379,0.1708054560598899,0,0
25.0,small,NEG,0.2,R6,-0.027499666975619175,0.1708054560598899,0,0
25.0,small,NEG,0.2,R3,0.18528634711430964,0.1708054560598899,1,0
25.0,small,NEG,0.2,PRICE,0.3053437480008206,0.1708054560598899,1,0
25.0,small,NEG,0.5,VOL,0.02034691554412177,0.2848850398298596,0,0
25.0,small,NEG,0.5,MOM,-0.3213161577235923,0.2848850398298596,1,0
25.0,small,NEG,0.5,R6,-0.1580385932246623,0.2848850398298596,0,0
25.0,small,NEG,0.5,R3,0.05337903138590028,0.2848850398298596,0,0
25.0,small,NEG,0.5,PRICE,0.4832979140870158,0.2848850398298596,1,0
25.0,small,NEG,1.0,VOL,-0.11063866774902509,0.3854908856367403,0,0
25.0,small,NEG,1.0,MOM,-0.4333627467450952,0.3854908856367403,1,0
25.0,small,NEG,1.0,R6,-0.6170718133870623,0.3854908856367403,1,0
25.0,small,NEG,1.0,R3,-0.20435874510961463,0.3854908856367403,0,0
25.0,small,NEG,1.0,PRICE,0.6048866477341579,0.3854908856367403,1,0
