panel,dialset,dial,cost,split,n_arms,pick_S,pick_C,disagree,dOOS_Sharpe,dOOS_CAGR_pp,xr,freelunch,both_worse,S_OOS_Sharpe,C_OOS_Sharpe,DN_OOS_Sharpe,S_OOS_CAGR,C_OOS_CAGR,DN_OOS_CAGR,S_OOS_MaxDD,C_OOS_MaxDD,S_pass4b,C_pass4b,S_pass4a,C_pass4a
S1_B60,B,n,10,MID,5,EWall,FWD10,True,-0.06163713674817717,2.349224311691267,38.11378067883307,False,False,0.9464449846427349,0.8848078478945577,0.9464449846427349,0.12134635417796424,0.14483859729487691,0.12134635417796424,-0.25971270251632805,-0.2793005638289312,False,False,False,False
S1_B60,B,trim,10,MID,6,B0.02,B0.08,True,-0.012322389973017822,0.4899777001437844,39.76320350327187,False,False,1.062337777111058,1.0500153871380402,1.0153720141744602,0.08735598280466883,0.09225575980610667,0.08385741989472573,-0.13254073719413417,-0.15949225691353697,False,False,False,False
S1_B60,B,volgate,10,MID,6,V1.00,V1.00,False,0.0,0.0,,False,False,1.0592548498923162,1.0592548498923162,0.9464449846427349,0.14204084973816977,0.14204084973816977,0.12134635417796424,-0.21438296915942612,-0.21438296915942612,False,False,False,False
S1_B60,C,band,10,MID,6,B0.08,B0.12,True,-0.02589106155581966,0.08640448825734115,3.337232352217694,False,False,1.0500153871380402,1.0241243255822206,1.0153720141744602,0.09225575980610667,0.09311980468868009,0.08385741989472573,-0.15949225691353697,-0.16738050095609136,False,True,False,False
S1_B60,C,cadence,10,MID,4,FREQ_W,FREQ_W,False,0.0,0.0,,False,False,1.0153720141744602,1.0153720141744602,1.0153720141744602,0.08385741989472573,0.08385741989472573,0.08385741989472573,-0.13008747459125136,-0.13008747459125136,False,False,False,False
S1_B60,C,gross,10,MID,4,G1.00,G1.00,False,0.0,0.0,,False,False,1.0144319577324916,1.0144319577324916,1.0153720141744602,0.1116433073589902,0.1116433073589902,0.08385741989472573,-0.17158152627502132,-0.17158152627502132,True,True,False,False
S1_B60,C,n,10,MID,5,N50,N50,False,0.0,0.0,,False,False,1.0903556682331463,1.0903556682331463,0.928378989735457,0.14915393067589955,0.14915393067589955,0.1288327019794111,-0.21685680759097403,-0.21685680759097403,False,False,False,False
S1_B60,C,quantile,10,MID,5,Q1.00,Q1.00,False,0.0,0.0,,False,False,1.0831374562487783,1.0831374562487783,1.0831374562487783,0.14775003514882368,0.14775003514882368,0.14775003514882368,-0.21616932554096657,-0.21616932554096657,False,False,False,False
S1_B60,C,volcap,10,MID,5,V0.90,V0.90,False,0.0,0.0,,False,False,1.0517589295840983,1.0517589295840983,0.9464449846427349,0.13970668348978843,0.13970668348978843,0.12134635417796424,-0.2142745329809721,-0.2142745329809721,False,False,False,False
S2_B60,B,cadence,10,MID,4,FREQ_W,FREQ_W,False,0.0,0.0,,False,False,0.8910544778592427,0.8910544778592427,0.8910544778592427,0.1144209470514983,0.1144209470514983,0.1144209470514983,-0.272899170037177,-0.272899170037177,False,False,False,False
S2_B60,B,gross,10,MID,6,G1.00,G1.00,False,0.0,0.0,,False,False,0.8883848349891298,0.8883848349891298,0.8915612204904393,0.15065698828669238,0.15065698828669238,0.10703342964129803,-0.35203104857040746,-0.35203104857040746,False,False,False,False
S2_B60,B,n,10,MID,5,EWall,FWD5,True,-0.16175920828487467,1.9661465083415708,12.154773315154856,False,False,0.8910544778592427,0.7292952695743681,0.8910544778592427,0.1144209470514983,0.134082412134914,0.1144209470514983,-0.272899170037177,-0.27077060939120146,False,False,False,False
S2_B60,B,trim,10,MID,6,B0.02,B0.08,True,-0.03237051362602705,0.2945498067583374,9.099324470449824,False,False,1.0472416261680997,1.0148711125420726,1.0181125746663553,0.08692919267327004,0.08987469074085341,0.0847926021519061,-0.13076113868495143,-0.16324169756346585,False,False,True,False
S2_B60,B,volgate,10,MID,6,V1.00,V1.00,False,0.0,0.0,,False,False,1.0006718379624,1.0006718379624,0.8910544778592427,0.1347597538611014,0.1347597538611014,0.1144209470514983,-0.23384805413893628,-0.23384805413893628,False,False,False,False
S2_B60,C,band,10,MID,6,B0.08,B0.08,False,0.0,0.0,,False,False,1.0148711125420726,1.0148711125420726,1.0181125746663553,0.08987469074085341,0.08987469074085341,0.0847926021519061,-0.16324169756346585,-0.16324169756346585,False,False,False,False
S2_B60,C,cadence,10,MID,4,FREQ_W,FREQ_M,True,0.0068655591193775845,0.542815521392459,,True,False,1.0181125746663553,1.0249781337857329,1.0181125746663553,0.0847926021519061,0.09022075736583068,0.0847926021519061,-0.1310987542414085,-0.1633082418925751,False,False,False,False
S2_B60,C,gross,10,MID,4,G1.00,G1.00,False,0.0,0.0,,False,False,1.0174693636845484,1.0174693636845484,1.0181125746663553,0.11291190852055522,0.11291190852055522,0.0847926021519061,-0.17272872619871282,-0.17272872619871282,True,True,False,False
S2_B60,C,n,10,MID,5,N50,N50,False,0.0,0.0,,False,False,1.014332255844558,1.014332255844558,0.9459049679985291,0.14017320408231781,0.14017320408231781,0.13357046945705875,-0.2414457849434044,-0.2414457849434044,False,False,False,False
S2_B60,C,quantile,10,MID,5,Q1.00,Q1.00,False,0.0,0.0,,False,False,1.021083074454247,1.021083074454247,1.021083074454247,0.14085496007484277,0.14085496007484277,0.14085496007484277,-0.24089112535297752,-0.24089112535297752,False,False,False,False
S2_B60,C,volcap,10,MID,5,V0.90,V9.99,True,0.026386504784978504,0.8207223941600672,,True,False,0.9946965696692684,1.021083074454247,0.8910544778592427,0.1326477361332421,0.14085496007484277,0.1144209470514983,-0.2338480541389364,-0.24089112535297752,False,False,False,False
S3_B60,B,cadence,10,MID,4,FREQ_W,FREQ_W,False,0.0,0.0,,False,False,0.988981342246332,0.988981342246332,0.988981342246332,0.11999481613502838,0.11999481613502838,0.11999481613502838,-0.19570172398004426,-0.19570172398004426,False,False,False,False
S3_B60,B,gross,10,MID,6,G1.00,G1.00,False,0.0,0.0,,False,False,0.9885906102832869,0.9885906102832869,0.9890480710800434,0.15953365261103114,0.15953365261103114,0.11204327630266198,-0.2561714014154213,-0.2561714014154213,False,False,False,False
S3_B60,B,n,10,MID,5,EWall,FWD10,True,-0.2781128359221623,-0.8981168794262695,-3.229325523391638,False,True,0.988981342246332,0.7108685063241698,0.988981342246332,0.11999481613502838,0.11101364734076569,0.11999481613502838,-0.19570172398004426,-0.22281736409988628,False,False,False,False
S3_B60,B,trim,10,MID,6,B0.08,B0.08,False,0.0,0.0,,False,False,1.0013222644332544,1.0013222644332544,0.9984604793207049,0.08803821529458866,0.08803821529458866,0.0821348406575717,-0.16309227760939604,-0.16309227760939604,False,False,False,False
S3_B60,B,volgate,10,MID,6,V1.00,V1.00,False,0.0,0.0,,False,False,0.9814506374059215,0.9814506374059215,0.988981342246332,0.13375284960654676,0.13375284960654676,0.11999481613502838,-0.24419898206933965,-0.24419898206933965,False,False,False,False
S3_B60,C,band,10,MID,6,B0.08,B0.12,True,-0.04276661447772523,0.03188878875335366,0.7456467888044486,False,False,1.0013222644332544,0.9585556499555292,0.9984604793207049,0.08803821529458866,0.0883571031821222,0.0821348406575717,-0.16309227760939604,-0.17941909218860452,False,False,False,False
S3_B60,C,cadence,10,MID,4,FREQ_W,FREQ_Q,True,-0.188036096119638,-0.11037472099777457,-0.5869868779212936,False,True,0.9984604793207049,0.8104243832010669,0.9984604793207049,0.0821348406575717,0.08103109344759396,0.0821348406575717,-0.13024638569245062,-0.2470598049437076,False,False,False,False
S3_B60,C,gross,10,MID,4,G1.00,G1.00,False,0.0,0.0,,False,False,0.997615892146811,0.997615892146811,0.9984604793207049,0.10928972513022206,0.10928972513022206,0.0821348406575717,-0.17173144496667947,-0.17173144496667947,True,True,False,False
S3_B60,C,n,10,MID,5,N50,N50,False,0.0,0.0,,False,False,1.0222453044213653,1.0222453044213653,0.9217414707082288,0.14166554051735614,0.14166554051735614,0.12971861432225262,-0.2455597879690119,-0.2455597879690119,False,False,False,False
S3_B60,C,quantile,10,MID,5,Q1.00,Q1.00,False,0.0,0.0,,False,False,1.011137752103579,1.011137752103579,1.011137752103579,0.13960583676699878,0.13960583676699878,0.13960583676699878,-0.24514646097206494,-0.24514646097206494,False,False,False,False
S3_B60,C,volcap,10,MID,5,V9.99,V9.99,False,0.0,0.0,,False,False,1.0102837361298458,1.0102837361298458,0.988981342246332,0.1394956236536602,0.1394956236536602,0.11999481613502838,-0.24514646097206494,-0.24514646097206494,False,False,False,False
S4_M120,B,cadence,10,MID,4,FREQ_M,FREQ_M,False,0.0,0.0,,False,False,0.35968157061460965,0.35968157061460965,0.42498302926187714,0.04493618759730289,0.04493618759730289,0.05886068283004686,-0.38258985701972104,-0.38258985701972104,False,False,False,False
S4_M120,B,gross,10,MID,6,G1.00,G1.00,False,0.0,0.0,,False,False,0.4272664039244536,0.4272664039244536,0.42462332459807955,0.07349763450486702,0.07349763450486702,0.05561627938659908,-0.545772034299363,-0.545772034299363,False,False,False,False
S4_M120,B,n,10,MID,5,EWall,EWall,False,0.0,0.0,,False,False,0.42498302926187714,0.42498302926187714,0.42498302926187714,0.05886068283004686,0.05886068283004686,0.05886068283004686,-0.43715001590532143,-0.43715001590532143,False,False,False,False
S4_M120,B,trim,10,MID,6,B0.08,B0.08,False,0.0,0.0,,False,False,0.6769627399227302,0.6769627399227302,0.6291163548885425,0.05129022967175345,0.05129022967175345,0.04643878614981389,-0.14323881380207504,-0.14323881380207504,False,False,False,False
S4_M120,B,volgate,10,MID,6,V0.40,V0.40,False,0.0,0.0,,False,False,0.04356525769312923,0.04356525769312923,0.42498302926187714,-0.0031863337220536803,-0.0031863337220536803,0.05886068283004686,-0.2992582512224128,-0.2992582512224128,False,False,False,False
S4_M120,C,band,10,MID,6,B0.12,B0.12,False,0.0,0.0,,False,False,0.7462663527851393,0.7462663527851393,0.6291163548885425,0.05818415360853346,0.05818415360853346,0.04643878614981389,-0.1587681207884687,-0.1587681207884687,False,False,False,False
S4_M120,C,cadence,10,MID,4,FREQ_M,FREQ_M,False,0.0,0.0,,False,False,0.6925206650962822,0.6925206650962822,0.6291163548885425,0.05364694277085724,0.05364694277085724,0.04643878614981389,-0.1598483278745405,-0.1598483278745405,False,False,False,False
S4_M120,C,gross,10,MID,4,G1.00,G1.00,False,0.0,0.0,,False,False,0.628180264353762,0.628180264353762,0.6291163548885425,0.060896223946242944,0.060896223946242944,0.04643878614981389,-0.18308033466285478,-0.18308033466285478,False,False,False,False
S4_M120,C,n,10,MID,5,N5,N5,False,0.0,0.0,,False,False,0.031404396382855394,0.031404396382855394,0.5702651002631449,-0.011027913018398339,-0.011027913018398339,0.08601446587808304,-0.36843533368582737,-0.36843533368582737,False,False,False,False
S4_M120,C,quantile,10,MID,5,Q0.50,Q0.10,True,-0.6689648196076866,-11.805801520002213,-17.647866037149317,False,True,0.7883258357371263,0.11936101612943974,0.49938801666737326,0.12211881597219598,0.004060800772173856,0.07386916145114952,-0.31437056795412965,-0.43991915476876675,False,False,False,False
S4_M120,C,volcap,10,MID,5,V0.30,V0.30,False,0.0,0.0,,False,False,0.0819785190763359,0.0819785190763359,0.42498302926187714,0.0020718262534007437,0.0020718262534007437,0.05886068283004686,-0.3237078252770996,-0.3237078252770996,False,False,False,False
S5_M120,B,cadence,10,MID,4,FREQ_M,FREQ_M,False,0.0,0.0,,False,False,0.13495362437678515,0.13495362437678515,0.022942010160932422,0.008665458043134011,0.008665458043134011,-0.010695859113685646,-0.4604538166220796,-0.4604538166220796,False,False,False,False
S5_M120,B,gross,10,MID,6,G1.00,G1.00,False,0.0,0.0,,False,False,0.028798429929153775,0.028798429929153775,0.02191744318593913,-0.019887560555441164,-0.019887560555441164,-0.009196186943022155,-0.5970834427616865,-0.5970834427616865,False,False,False,False
S5_M120,B,n,10,MID,4,EWall,EWall,False,0.0,0.0,,False,False,0.022942010160932422,0.022942010160932422,0.022942010160932422,-0.010695859113685646,-0.010695859113685646,-0.010695859113685646,-0.483967605791614,-0.483967605791614,False,False,False,False
S5_M120,B,trim,10,MID,6,B0.08,B0.08,False,0.0,0.0,,False,False,0.484493135854654,0.484493135854654,0.44543619857093997,0.034708980534626566,0.034708980534626566,0.031006723239735523,-0.15148756815979936,-0.15148756815979936,False,False,True,True
S5_M120,B,volgate,10,MID,6,V0.40,V0.40,False,0.0,0.0,,False,False,0.12760673073421153,0.12760673073421153,0.022942010160932422,0.008136411614097838,0.008136411614097838,-0.010695859113685646,-0.38152989018687367,-0.38152989018687367,False,False,False,False
S5_M120,C,band,10,MID,6,B0.12,B0.12,False,0.0,0.0,,False,False,0.5294029257639071,0.5294029257639071,0.44543619857093997,0.03873008493315422,0.03873008493315422,0.031006723239735523,-0.14907552733461316,-0.14907552733461316,False,False,True,True
S5_M120,C,cadence,10,MID,4,FREQ_M,FREQ_M,False,0.0,0.0,,False,False,0.4284948576877332,0.4284948576877332,0.44543619857093997,0.03070947054094586,0.03070947054094586,0.031006723239735523,-0.18025914671242116,-0.18025914671242116,False,False,False,False
S5_M120,C,gross,10,MID,4,G1.00,G1.00,False,0.0,0.0,,False,False,0.4444734779082378,0.4444734779082378,0.44543619857093997,0.04016334183487724,0.04016334183487724,0.031006723239735523,-0.19416054213879808,-0.19416054213879808,False,False,False,False
S5_M120,C,n,10,MID,5,N10,N5,True,-0.16905768091596846,-2.8666910378146726,-16.956881357195392,False,True,0.46041672377342346,0.291359042857455,0.3911471451522116,0.06599217150947334,0.037325261131326615,0.053637609432823696,-0.3144913795764974,-0.3001335854212447,False,False,False,False
S5_M120,C,quantile,10,MID,5,Q0.50,Q0.50,False,0.0,0.0,,False,False,0.4333461399429982,0.4333461399429982,0.31585882208323096,0.0643099556914839,0.0643099556914839,0.04061618948187018,-0.44804277532530623,-0.44804277532530623,False,False,False,False
S5_M120,C,volcap,10,MID,5,V0.30,V0.30,False,0.0,0.0,,False,False,0.2821486606236756,0.2821486606236756,0.022942010160932422,0.029549947411636523,0.029549947411636523,-0.010695859113685646,-0.27220542741054543,-0.27220542741054543,False,False,False,False
S6_M120,B,cadence,10,MID,4,FREQ_M,FREQ_M,False,0.0,0.0,,False,False,0.06774276396311786,0.06774276396311786,0.05296494998540231,-0.001997450403463219,-0.001997450403463219,-0.004446451269739526,-0.34575875365074604,-0.34575875365074604,False,False,False,False
S6_M120,B,gross,10,MID,6,G1.00,G1.00,False,0.0,0.0,,False,False,0.05550018120455515,0.05550018120455515,0.052489106215487864,-0.011260935119412951,-0.011260935119412951,-0.0034044932391243954,-0.4279813408493892,-0.4279813408493892,False,False,False,False
S6_M120,B,n,10,MID,5,FWD20,FWD5,True,-0.10535364024828878,-2.257781287033378,-21.430500946264647,False,True,0.26788403210266004,0.16253039185437126,0.05296494998540231,0.031829579515330275,0.009251766644996495,-0.004446451269739526,-0.321432362323229,-0.4900118741487822,False,False,False,False
S6_M120,B,trim,10,MID,6,B0.08,B0.08,False,0.0,0.0,,False,False,0.6209417651933627,0.6209417651933627,0.6389738170347845,0.04771892782713105,0.04771892782713105,0.04832838712998977,-0.13627336580909388,-0.13627336580909388,False,False,False,False
S6_M120,B,volgate,10,MID,6,V0.40,V0.40,False,0.0,0.0,,False,False,-0.12806434754872373,-0.12806434754872373,0.05296494998540231,-0.02583150070690743,-0.02583150070690743,-0.004446451269739526,-0.32441562128032453,-0.32441562128032453,False,False,False,False
S6_M120,C,band,10,MID,6,B0.12,B0.12,False,0.0,0.0,,False,False,0.6178302107432113,0.6178302107432113,0.6389738170347845,0.04838592970336064,0.04838592970336064,0.04832838712998977,-0.1672251522860616,-0.1672251522860616,False,False,False,False
S6_M120,C,cadence,10,MID,4,FREQ_M,FREQ_M,False,0.0,0.0,,False,False,0.6565629350883562,0.6565629350883562,0.6389738170347845,0.05242240108756224,0.05242240108756224,0.04832838712998977,-0.14239237137556104,-0.14239237137556104,False,False,False,False
S6_M120,C,gross,10,MID,4,G1.00,G1.00,False,0.0,0.0,,False,False,0.6376611476633789,0.6376611476633789,0.6389738170347845,0.06335184206919897,0.06335184206919897,0.04832838712998977,-0.1694271759390491,-0.1694271759390491,False,False,False,False
S6_M120,C,n,10,MID,5,N5,N5,False,0.0,0.0,,False,False,-0.0233135047264398,-0.0233135047264398,0.31840998484976984,-0.020922398881443538,-0.020922398881443538,0.04115657483059021,-0.36270787748755484,-0.36270787748755484,False,False,False,False
S6_M120,C,quantile,10,MID,5,Q0.50,Q0.50,False,0.0,0.0,,False,False,0.2887361289655367,0.2887361289655367,0.657560053501151,0.03519418798202878,0.03519418798202878,0.10799472459837522,-0.32037041404380695,-0.32037041404380695,False,False,False,False
S6_M120,C,volcap,10,MID,5,V0.45,V0.60,True,0.1626508387317092,2.0237548186360588,,True,False,-0.10968588874630691,0.05296494998540231,0.05296494998540231,-0.024683999456100114,-0.004446451269739526,-0.004446451269739526,-0.35071697813505365,-0.3359551643082024,False,False,False,False
S7_M120,B,cadence,10,MID,4,FREQ_M,FREQ_M,False,0.0,0.0,,False,False,0.260006269605985,0.260006269605985,0.20976257122852215,0.029560821023912,0.029560821023912,0.020626165117545225,-0.37730746766261536,-0.37730746766261536,False,False,False,False
S7_M120,B,gross,10,MID,6,G1.00,G1.00,False,0.0,0.0,,False,False,0.20770631948324747,0.20770631948324747,0.21016114778940284,0.021687967020763477,0.021687967020763477,0.02005412709205645,-0.43475307874534364,-0.43475307874534364,False,False,False,False
S7_M120,B,n,10,MID,4,FWD10,FWD10,False,0.0,0.0,,False,False,0.17166194588303446,0.17166194588303446,0.20976257122852215,0.014628708418571446,0.014628708418571446,0.020626165117545225,-0.3955284655520427,-0.3955284655520427,False,False,False,False
S7_M120,B,trim,10,MID,6,B0.08,B0.08,False,0.0,0.0,,False,False,0.6211510904617259,0.6211510904617259,0.5045551197526466,0.04687473696661093,0.04687473696661093,0.03680716628529912,-0.1278464251467626,-0.1278464251467626,False,False,True,True
S7_M120,B,volgate,10,MID,6,V0.40,V0.40,False,0.0,0.0,,False,False,0.408110131500188,0.408110131500188,0.20976257122852215,0.054678859412919945,0.054678859412919945,0.020626165117545225,-0.3403919679208781,-0.3403919679208781,False,False,False,False
S7_M120,C,band,10,MID,6,B0.12,B0.12,False,0.0,0.0,,False,False,0.603435357247762,0.603435357247762,0.5045551197526466,0.04625817665459642,0.04625817665459642,0.03680716628529912,-0.13614127058311765,-0.13614127058311765,False,False,True,True
S7_M120,C,cadence,10,MID,4,FREQ_Q,FREQ_Q,False,0.0,0.0,,False,False,0.5597328139923735,0.5597328139923735,0.5045551197526466,0.04537623791452727,0.04537623791452727,0.03680716628529912,-0.19606664559326004,-0.19606664559326004,False,False,False,False
S7_M120,C,gross,10,MID,4,G1.00,G1.00,False,0.0,0.0,,False,False,0.5034193695960965,0.5034193695960965,0.5045551197526466,0.04785574925820857,0.04785574925820857,0.03680716628529912,-0.169863825053562,-0.169863825053562,False,False,False,False
S7_M120,C,n,10,MID,5,N5,N5,False,0.0,0.0,,False,False,-0.01806350234763811,-0.01806350234763811,0.3451166887851291,-0.023966201825327382,-0.023966201825327382,0.04731512483674072,-0.44357822995988205,-0.44357822995988205,False,False,False,False
S7_M120,C,quantile,10,MID,5,Q0.75,Q0.10,True,-0.5724945942988793,-10.76292905475964,-18.80005359341558,False,True,0.3506281195384318,-0.2218664747604475,0.49627162330303526,0.04868631809297663,-0.05894297245461977,0.0780067371201516,-0.4594801884628157,-0.4822002956862145,False,False,False,False
S7_M120,C,volcap,10,MID,5,V9.99,V9.99,False,0.0,0.0,,False,False,0.48564593028045044,0.48564593028045044,0.20976257122852215,0.0756460137073951,0.0756460137073951,0.020626165117545225,-0.4108205545049932,-0.4108205545049932,False,False,False,False
SMALL439,B,cadence,10,MID,4,FREQ_M,FREQ_M,False,0.0,0.0,,False,False,0.31255641456380445,0.31255641456380445,0.25876181215049104,0.03660773442398435,0.03660773442398435,0.02774657484770393,-0.3738634013436374,-0.3738634013436374,False,False,False,False
SMALL439,B,cadence,25,MID,4,FREQ_M,FREQ_M,False,0.0,0.0,,False,False,0.24020623332350918,0.24020623332350918,0.10046834259810362,0.02524081956085067,0.02524081956085067,0.003816967465663179,-0.38262213551556434,-0.38262213551556434,False,False,False,False
SMALL439,B,gross,10,MID,6,G1.00,G1.00,False,0.0,0.0,,False,False,0.25853403836190114,0.25853403836190114,0.258823360373359,0.03200209760563544,0.03200209760563544,0.0265853042450499,-0.464956594355842,-0.464956594355842,False,False,False,False
SMALL439,B,gross,25,MID,6,G1.00,G1.00,False,0.0,0.0,,False,False,0.10188875481789146,0.10188875481789146,0.10020198964694255,0.00029096958301022546,0.00029096958301022546,0.004229521983942108,-0.4861704684925968,-0.4861704684925968,False,False,False,False
SMALL439,B,n,10,MID,7,FWD20,FWD20,False,0.0,0.0,,False,False,0.32625490108889843,0.32625490108889843,0.25876181215049104,0.044319982047767326,0.044319982047767326,0.02774657484770393,-0.31376129052408364,-0.31376129052408364,False,False,False,False
SMALL439,B,n,25,MID,7,FWD20,FWD20,False,0.0,0.0,,False,False,0.14272950276559032,0.14272950276559032,0.10046834259810362,0.009191664965204627,0.009191664965204627,0.003816967465663179,-0.35137641538009545,-0.35137641538009545,False,False,False,False
SMALL439,B,trim,10,MID,6,B0.08,B0.08,False,0.0,0.0,,False,False,0.6073690837878227,0.6073690837878227,0.5757362229674686,0.04402216567743489,0.04402216567743489,0.04074828750303605,-0.12028136579651483,-0.12028136579651483,False,False,False,False
SMALL439,B,trim,25,MID,6,B0.08,B0.08,False,0.0,0.0,,False,False,0.5663694124924573,0.5663694124924573,0.516406565130351,0.04078755434395198,0.04078755434395198,0.03617474892246064,-0.12366320857172175,-0.12366320857172175,False,False,False,False
SMALL439,B,volgate,10,MID,6,V0.40,V0.40,False,0.0,0.0,,False,False,0.21091269649559938,0.21091269649559938,0.25876181215049104,0.01913244415560378,0.01913244415560378,0.02774657484770393,-0.31405147130749866,-0.31405147130749866,False,False,False,False
SMALL439,B,volgate,25,MID,6,V0.40,V0.40,False,0.0,0.0,,False,False,-0.030093601884364416,-0.030093601884364416,0.10046834259810362,-0.012307279767643897,-0.012307279767643897,0.003816967465663179,-0.3393116217241101,-0.3393116217241101,False,False,False,False
SMALL439,C,band,10,MID,6,B0.12,B0.12,False,0.0,0.0,,False,False,0.6222618509001155,0.6222618509001155,0.5757362229674686,0.04600265451362273,0.04600265451362273,0.04074828750303605,-0.1312228279870845,-0.1312228279870845,False,False,False,False
SMALL439,C,band,25,MID,6,B0.12,B0.12,False,0.0,0.0,,False,False,0.5881730306486291,0.5881730306486291,0.516406565130351,0.04325929776096582,0.04325929776096582,0.03617474892246064,-0.13400922697359208,-0.13400922697359208,False,False,False,False
SMALL439,C,cadence,10,MID,4,FREQ_M,FREQ_M,False,0.0,0.0,,False,False,0.6148243916534671,0.6148243916534671,0.5757362229674686,0.0450938686923712,0.0450938686923712,0.04074828750303605,-0.1378827094066234,-0.1378827094066234,False,False,False,False
SMALL439,C,cadence,25,MID,4,FREQ_M,FREQ_M,False,0.0,0.0,,False,False,0.5808141472132302,0.5808141472132302,0.516406565130351,0.04236944745313709,0.04236944745313709,0.03617474892246064,-0.14090279073827283,-0.14090279073827283,False,False,False,False
SMALL439,C,gross,10,MID,4,G1.00,G1.00,False,0.0,0.0,,False,False,0.5746592874331459,0.5746592874331459,0.5757362229674686,0.05330360766054021,0.05330360766054021,0.04074828750303605,-0.15467064445301715,-0.15467064445301715,False,False,False,False
SMALL439,C,gross,25,MID,4,G1.00,G1.00,False,0.0,0.0,,False,False,0.5155064143415744,0.5155064143415744,0.516406565130351,0.047154577624736405,0.047154577624736405,0.03617474892246064,-0.16220729860465366,-0.16220729860465366,False,False,False,False
SMALL439,C,n,10,MID,5,N20,N5,True,0.13914499564459787,2.4827806814701647,,True,False,0.2315230165889533,0.37066801223355117,0.2315230165889533,0.023279457294648198,0.048107264109349845,0.023279457294648198,-0.2990038865700694,-0.42925382085351493,False,False,False,False
SMALL439,C,n,25,MID,5,N20,N20,False,0.0,0.0,,False,False,-0.03606018136363732,-0.03606018136363732,-0.03606018136363732,-0.015713934032512755,-0.015713934032512755,-0.015713934032512755,-0.38631445502594053,-0.38631445502594053,False,False,False,False
SMALL439,C,quantile,10,MID,5,Q0.10,Q0.10,False,0.0,0.0,,False,False,0.24144694539104125,0.24144694539104125,0.5101234007808881,0.023813355578617967,0.023813355578617967,0.07373181839081111,-0.2699249293027475,-0.2699249293027475,False,False,False,False
SMALL439,C,quantile,25,MID,5,Q0.75,Q0.75,False,0.0,0.0,,False,False,0.364467797063322,0.364467797063322,0.4072656322278065,0.04607599722688982,0.04607599722688982,0.05546514639452016,-0.3432968953146237,-0.3432968953146237,False,False,False,False
SMALL439,C,volcap,10,MID,5,V0.30,V9.99,True,0.47613585613017684,7.67555019020566,,True,False,0.04163820930014626,0.5177740654303231,0.25876181215049104,-0.0018042389950859716,0.07495126290697063,0.02774657484770393,-0.2700343115097128,-0.3486392012113263,False,False,False,False
SMALL439,C,volcap,25,MID,5,V9.99,V9.99,False,0.0,0.0,,False,False,0.4148080120168412,0.4148080120168412,0.10046834259810362,0.056689473935833234,0.056689473935833234,0.003816967465663179,-0.3649417224655339,-0.3649417224655339,False,False,False,False
U56,B,cadence,10,MID,4,FREQ_Q,FREQ_Q,False,0.0,0.0,,False,False,0.9588227402461197,0.9588227402461197,1.0277149313488687,0.1096176485296112,0.1096176485296112,0.10718931445879432,-0.22205971164530358,-0.22205971164530358,False,False,False,False
U56,B,cadence,25,MID,4,FREQ_Q,FREQ_Q,False,0.0,0.0,,False,False,0.9314859595298662,0.9314859595298662,0.9004942471467432,0.10610552953434049,0.10610552953434049,0.09264231154974545,-0.2220597116453028,-0.2220597116453028,False,False,False,False
U56,B,gross,10,MID,6,G1.00,G1.00,False,0.0,0.0,,False,False,1.0277854632987093,1.0277854632987093,1.0276923323798546,0.14280649257433775,0.14280649257433775,0.10004852163107647,-0.20880283113724418,-0.20880283113724418,False,False,False,False
U56,B,gross,25,MID,6,G1.00,G1.00,False,0.0,0.0,,False,False,0.9017709388634874,0.9017709388634874,0.9002241921938731,0.12299137606601795,0.12299137606601795,0.08653033065760307,-0.21077671784041974,-0.21077671784041974,False,False,False,False
U56,B,n,10,MID,5,FWD20,FWD5,True,-0.10286982922429189,4.5927275968890235,44.646011678266575,False,False,1.0608202651821992,0.9579504359579073,1.0277149313488687,0.13773097122589073,0.18365824719478097,0.10718931445879432,-0.18308337041384348,-0.2150887031378086,True,False,False,False
U56,B,n,25,MID,5,EWall,FWD5,True,-0.0865090785173086,5.808536793624497,67.1436673835606,False,False,0.9004942471467432,0.8139851686294346,0.9004942471467432,0.09264231154974545,0.15072767948599042,0.09264231154974545,-0.16113545639757032,-0.23257344626373921,False,False,False,False
U56,B,trim,10,MID,6,B0.08,B0.08,False,0.0,0.0,,False,False,1.0727210509123946,1.0727210509123946,1.182843123927143,0.08458335643318748,0.08458335643318748,0.08952129433365386,-0.14466921777766606,-0.14466921777766606,False,False,False,False
U56,B,trim,25,MID,6,B0.08,B0.08,False,0.0,0.0,,False,False,1.0492124514934766,1.0492124514934766,1.1453354631554875,0.08259449043128098,0.08259449043128098,0.08647109808846554,-0.14483510111386777,-0.14483510111386777,False,False,False,False
U56,B,volgate,10,MID,6,V1.00,V1.00,False,0.0,0.0,,False,False,0.991949777660827,0.991949777660827,1.0277149313488687,0.10987917568886885,0.10987917568886885,0.10718931445879432,-0.17143992843492684,-0.17143992843492684,True,True,False,False
U56,B,volgate,25,MID,6,V1.00,V1.00,False,0.0,0.0,,False,False,0.879882865279323,0.879882865279323,0.9004942471467432,0.09620286151546598,0.09620286151546598,0.09264231154974545,-0.17423976757971482,-0.17423976757971482,False,False,False,False
