panel,delay,cost,gross,is_CAGR,is_Sharpe,is_MaxDD,is_Calmar,is_ddok,is_cagrok,CAGR,Sharpe,MaxDD,H1,H2,oCAGR,oSharpe,oMaxDD,oH1,oH2,keep4a,keep4b,keep4a_oos,keep4b_oos,legH1,legH2,legDD,legCAGR,olegH1,olegH2,olegDD,olegCAGR,turn_y,drag_bpyr,spy_CAGR,spy_Sharpe,spy_MaxDD,spy_oCAGR,spy_oSharpe,spy_oMaxDD,spy_isCAGR,spy_isMaxDD,live_Sharpe,live_MaxDD,live_oCAGR,live_oSharpe,live_oMaxDD
U56,1,10.0,0.55,0.10211496587871771,1.1186846895846803,-0.1013854356096584,1.0071956121179777,True,False,0.11171016103763542,1.1041530267913209,-0.16162036319305406,1.2114918921845392,1.0310410502160015,0.11966191562607498,1.1010913883643425,-0.16162036319305395,1.1843553773639974,1.0192395279996262,False,True,False,True,True,True,True,True,True,True,True,True,2.1574145801460065,21.574145801460066,0.1512259848581483,0.8844382267420076,-0.3371728920067375,0.1525745335844091,0.8738401470547136,-0.33717289200673783,0.14958794806217557,-0.22061944945147527,1.2011323521926403,-0.12054956914840909,0.09455179369762767,1.2768823974588255,-0.12054956914840886
U56,1,25.0,0.55,0.09862754153987674,1.0837458456021116,-0.10291909708335834,0.9583016596035069,True,False,0.10811928774928403,1.0719202663171272,-0.16219861090932952,1.176412152610126,1.0007367758975425,0.11598483932283887,1.0705331487221323,-0.16219861090932963,1.1560039235708894,0.9864524080198596,False,True,False,True,True,True,True,True,True,True,True,True,2.1574145801460065,53.93536450365016,0.1512259848581483,0.8844382267420076,-0.3371728920067375,0.1525745335844091,0.8738401470547136,-0.33717289200673783,0.14958794806217557,-0.22061944945147527,1.2011323521926403,-0.12054956914840909,0.09455179369762767,1.2768823974588255,-0.12054956914840886
U56,1,10.0,0.6,0.11146829572220396,1.1188051206803677,-0.11039623234053397,1.0097110504492857,True,True,0.12194413140471738,1.1043734699630496,-0.17536257449777615,1.2116540830698237,1.0313319407761445,0.13063132946294664,1.1013897123708043,-0.17536257449777626,1.184383471689842,1.019762545249469,False,True,False,True,True,True,True,True,True,True,True,True,2.344473794298507,23.44473794298507,0.1512259848581483,0.8844382267420076,-0.3371728920067375,0.1525745335844091,0.8738401470547136,-0.33717289200673783,0.14958794806217557,-0.22061944945147527,1.2011323521926403,-0.12054956914840909,0.09455179369762767,1.2768823974588255,-0.12054956914840886
U56,1,25.0,0.6,0.10764693888578125,1.0840035635638061,-0.11204655129191965,0.960734066730212,True,True,0.11800660069931079,1.0722691153304136,-0.17597978975122575,1.1767089714777292,1.0011520884866807,0.12659689935980678,1.0709542363464073,-0.17597978975122586,1.1561689701093465,0.9870838289955989,False,True,False,True,True,True,True,True,True,True,True,True,2.344473794298507,58.61184485746268,0.1512259848581483,0.8844382267420076,-0.3371728920067375,0.1525745335844091,0.8738401470547136,-0.33717289200673783,0.14958794806217557,-0.22061944945147527,1.2011323521926403,-0.12054956914840909,0.09455179369762767,1.2768823974588255,-0.12054956914840886
U56,1,10.0,0.65,0.12082705253163573,1.1189137522977561,-0.11937059156684948,1.012201170704349,True,True,0.13218340648441296,1.1045825158797857,-0.1889504580990926,1.211804409617654,1.0316124838474623,0.14160679043778623,1.1016771794095996,-0.18895045809909294,1.1844006960439308,1.020274416545736,False,True,False,True,True,True,True,True,True,True,True,True,2.5311596422383986,25.311596422383985,0.1512259848581483,0.8844382267420076,-0.3371728920067375,0.1525745335844091,0.8738401470547136,-0.33717289200673783,0.14958794806217557,-0.22061944945147527,1.2011323521926403,-0.12054956914840909,0.09455179369762767,1.2768823974588255,-0.12054956914840886
U56,1,25.0,0.65,0.11666725373335263,1.084233335687303,-0.12113466957361574,0.9631202540446261,True,True,0.12789420298759135,1.0725924293365863,-0.1896045701937823,1.1769779206454727,1.0015442043326197,0.13720955187411232,1.0713516036804458,-0.18960457019378218,1.1563103527771184,0.9876911523196562,False,True,False,True,True,True,True,True,True,True,True,True,2.5311596422383986,63.27899105595996,0.1512259848581483,0.8844382267420076,-0.3371728920067375,0.1525745335844091,0.8738401470547136,-0.33717289200673783,0.14958794806217557,-0.22061944945147527,1.2011323521926403,-0.12054956914840909,0.09455179369762767,1.2768823974588255,-0.12054956914840886
U56,1,10.0,0.7,0.13018976050512232,1.119010868961352,-0.12830811497861305,1.0146650547147615,True,True,0.14242597277607305,1.104779362746717,-0.20238498099987623,1.2119427105421925,1.031881353309003,0.15258581272130445,1.1019522311514154,-0.20238498099987612,1.1844050779590904,1.0207739496346668,False,False,False,False,True,True,False,True,True,True,False,True,2.71782745880093,27.178274588009298,0.1512259848581483,0.8844382267420076,-0.3371728920067375,0.1525745335844091,0.8738401470547136,-0.33717289200673783,0.14958794806217557,-0.22061944945147527,1.2011323521926403,-0.12054956914840909,0.09455179369762767,1.2768823974588255,-0.12054956914840886
U56,1,25.0,0.7,0.12568665797599898,1.0844358810349106,-0.13018333538712368,0.9654588861335208,True,True,0.1377794946672688,1.0728881774455499,-0.2030740004137651,1.1772186065037695,1.0019097325910282,0.14781952805146914,1.0717212968267908,-0.20307400041376522,1.1564230849576898,0.9882713398469228,False,False,False,False,True,True,False,True,True,True,False,True,2.71782745880093,67.94568647002325,0.1512259848581483,0.8844382267420076,-0.3371728920067375,0.1525745335844091,0.8738401470547136,-0.33717289200673783,0.14958794806217557,-0.22061944945147527,1.2011323521926403,-0.12054956914840909,0.09455179369762767,1.2768823974588255,-0.12054956914840886
U56,1,10.0,0.75,0.13955464834601017,1.1190950028350795,-0.13720830113752225,1.017100621383951,False,True,0.15266970871946461,1.104963068192857,-0.21566709934074613,1.2120676322196373,1.0321379716976944,0.16356595835546295,1.1022143041188723,-0.2156670993407459,1.1843974920612703,1.0212591725805698,False,False,False,False,True,True,False,True,True,True,False,True,2.9048972732132463,29.048972732132462,0.1512259848581483,0.8844382267420076,-0.3371728920067375,0.1525745335844091,0.8738401470547136,-0.33717289200673783,0.14958794806217557,-0.22061944945147527,1.2011323521926403,-0.12054956914840909,0.09455179369762767,1.2768823974588255,-0.12054956914840886
U56,1,25.0,0.75,0.13470261114516457,1.0846075095314807,-0.13919215987846945,0.9677456780811163,False,True,0.147659640586147,1.073153967049676,-0.21638910253036636,1.1774276281409348,1.002247151697569,0.15842372207526334,1.0720618472775694,-0.21638910253036692,1.1565092730149922,0.988819424835794,False,False,False,False,True,True,False,True,True,True,False,True,2.9048972732132463,72.62243183033115,0.1512259848581483,0.8844382267420076,-0.3371728920067375,0.1525745335844091,0.8738401470547136,-0.33717289200673783,0.14958794806217557,-0.22061944945147527,1.2011323521926403,-0.12054956914840909,0.09455179369762767,1.2768823974588255,-0.12054956914840886
U56,1,10.0,0.8,0.14892008434648374,1.1191660655908726,-0.146070883948611,1.019505601122227,False,True,0.16291265369518726,1.1051340582620548,-0.22879771911785096,1.2121793245841512,1.0323830147447182,0.17454496765675365,1.1024641906865271,-0.22879771911785074,1.1843782537756735,1.0217313501304512,False,False,False,False,True,True,False,True,True,True,False,True,3.092617428299478,30.92617428299478,0.1512259848581483,0.8844382267420076,-0.3371728920067375,0.1525745335844091,0.8738401470547136,-0.33717289200673783,0.14958794806217557,-0.22061944945147527,1.2011323521926403,-0.12054956914840909,0.09455179369762767,1.2768823974588255,-0.12054956914840886
