sleeve,weighting,gross,cost,window,n,CAGR,Sharpe,MaxDD,H1,H2,vol,spySharpe,edge,turnover,L1_H1,L2_H2,L3_S,L4_DDcap,L5_CAGRfloor,pass4b,pass4a
EQETF24,EW,0.6,25.0,ISH1_HALF,1003,0.10756429286788483,0.8324145944688416,-0.1390617749554608,1.1000947678406543,0.5155985740252835,0.13344582792943577,0.8377534152899397,-0.005338820821098156,0.47997718515780946,True,False,False,False,False,False,False
EQETF24,EW,0.6,25.0,ISH2_HALF,1004,0.0703861858491972,0.8846287589145957,-0.10185220906538639,1.2861036494277411,0.5700526273079587,0.08057085122520088,1.0603109088217444,-0.1756821499071487,0.41172043370344835,False,False,False,False,False,False,False
EQETF24,EW,0.6,25.0,CAL0912,999,0.10398106114998296,0.8079676135538455,-0.1390617749554608,1.0999375427865998,0.46036311075123876,0.1334765694038604,0.8104611305183171,-0.0024935169644716426,0.4789237068890312,True,False,False,False,False,False,False
EQETF24,EW,0.6,25.0,CAL0910,497,0.16085994551132998,1.0923175738031852,-0.1390617749554608,1.309866423292129,0.8203234422323848,0.14637823260431218,1.0390922765109214,0.053225297292263773,0.5283573338039372,True,True,True,False,False,False,False
EQETF24,EW,0.6,25.0,CAL1112,502,0.050414558925830466,0.47167104344815974,-0.13124167821079336,0.08463991483155604,1.209128786083152,0.11939755367536202,0.5441043455968064,-0.07243330214864668,0.42998244677606645,False,True,False,False,False,False,False
EQETF24,EW,0.6,25.0,CAL1316,1008,0.07397481226719882,0.9237292856876109,-0.10185220906538561,1.4409487150119258,0.5141094232745624,0.08080490742905644,1.101671080912679,-0.17794179522506814,0.4130353660410743,False,True,False,False,False,False,False
EQETF24,EW,0.6,25.0,Y2009,245,0.21878499734162027,1.235272296414731,-0.1390617749554608,0.42882410545798477,2.9959295803660435,0.17217453382915926,1.1866895086101603,0.04858278780457059,0.6350494633160522,True,False,True,False,False,False,False
EQETF24,EW,0.6,25.0,Y2010,252,0.10718444989786491,0.9343146978869336,-0.09497710812905169,-0.4619813555762597,2.8234846191065124,0.11619962158408982,0.8718097148012244,0.06250498308570918,0.4246288745560477,True,False,True,False,True,False,False
EQETF24,EW,0.6,25.0,Y2011,252,-0.0004242076512761539,0.07050307316475457,-0.13124167821079336,0.968089992665212,-0.3101524209673663,0.14699786384017519,0.19671325116551447,-0.1262101780007599,0.48626854198789354,False,False,False,False,False,False,False
EQETF24,EW,0.6,25.0,Y2012,250,0.10427717407339099,1.237002934344774,-0.059606486286726046,1.3304643971588546,1.1307289531453766,0.08297195907625948,1.237652695894811,-0.0006497615500371534,0.37324606280254474,False,True,False,False,False,False,False
EQETF24,EW,0.6,25.0,Y2013,252,0.1449486360380159,1.8907549891092137,-0.04248465076076813,1.3510500139532808,2.552787787099277,0.07301545645153887,2.5846791583532798,-0.6939241692440661,0.35381333252568314,False,False,False,False,False,False,False
EQETF24,EW,0.6,25.0,Y2014,252,0.06890615301950942,0.9760902211187986,-0.04969083502696703,1.588536439110141,0.42047591516972393,0.0708402117615146,1.1796547172746248,-0.20356449615582617,0.36734673552929514,True,False,False,False,False,False,False
EQETF24,EW,0.6,25.0,Y2015,252,-0.0024083734476837426,0.020299621292233925,-0.08385418078425533,0.6032352437579066,-0.36335068635251977,0.09282960799800327,0.15647338963609952,-0.1361737683438656,0.4839868969241756,True,False,False,False,False,False,False
EQETF24,EW,0.6,25.0,Y2016,252,0.0896775612376226,1.055237563795853,-0.05869700938016753,0.8867828615837884,1.39669317446736,0.08479820879272235,0.932883861426454,0.12235370236939913,0.44699449918514333,True,False,True,False,True,False,False
EQETF24,EW,0.65,25.0,FULL,4444,0.09445433861284136,0.8243978013046526,-0.24635762183485654,0.8970717676087964,0.7565210905978274,0.11795120573505599,0.8845060132920908,-0.06010821198743821,0.5006829672462366,False,False,False,False,False,False,False
EQETF24,EW,0.65,25.0,IS,2007,0.09607544809617807,0.8282384994600189,-0.14993566083461174,0.8333270897827054,0.8855109527090008,0.11938604034460443,0.8986386739891564,-0.0704001745291375,0.4672426162171561,False,False,False,False,False,False,False
EQETF24,EW,0.65,25.0,OOS,2437,0.09312106868227055,0.8210847830661466,-0.24635762183485632,0.903703867916099,0.7302170659832755,0.11678079493272084,0.8739575612872552,-0.052872778221108585,0.5282228870309574,False,False,False,False,False,False,False
EQETF24,EW,0.65,25.0,ISH1_HALF,1003,0.11629039090433424,0.8333270897827054,-0.14993566083461174,1.1010511404401213,0.5165117156212995,0.1445773415534037,0.8377534152899397,-0.004426325507234319,0.49965280148162894,True,False,False,False,True,False,False
EQETF24,EW,0.65,25.0,ISH2_HALF,1004,0.0762461682863087,0.8855109527090008,-0.11012462723356298,1.2869705839727579,0.5709899432842113,0.08729595985850981,1.0603109088217444,-0.17479995611274357,0.43486471201370375,False,False,False,False,False,False,False
EQETF24,EW,0.65,25.0,CAL0912,999,0.11238257133948548,0.8089065708561946,-0.14993566083461174,1.100894939584349,0.46134305021623023,0.14461120186986434,0.8104611305183171,-0.0015545596621225899,0.4987316578869486,True,False,False,False,True,False,False
EQETF24,EW,0.65,25.0,CAL0910,497,0.17442009385579538,1.0932722949886193,-0.14993566083461174,1.3111232537931412,0.8208820375961068,0.15857621156575888,1.0390922765109214,0.05418001847769793,0.5500580193711497,True,True,True,False,True,False,False
EQETF24,EW,0.65,25.0,CAL1112,502,0.054191796431253936,0.4726519380180333,-0.14172721225341323,0.08596059492019452,1.2097610822525477,0.12937337777549796,0.5441043455968064,-0.07145240757877314,0.4479165151426299,False,True,False,False,False,False,False
EQETF24,EW,0.65,25.0,CAL1316,1008,0.08014979886179785,0.9245704986232268,-0.11012462723356364,1.441739434164131,0.5150537815931121,0.08754860492400753,1.101671080912679,-0.17710058228945225,0.43603472670512966,False,True,False,False,False,False,False
EQETF24,EW,0.65,25.0,Y2009,245,0.2376804608101799,1.236552115120415,-0.14993566083461174,0.4311650721234673,2.9955154620422992,0.18651757759154344,1.1866895086101603,0.04986260651025476,0.6624577101298028,True,False,True,False,True,False,False
EQETF24,EW,0.65,25.0,Y2010,252,0.11601833598579048,0.9348398360412172,-0.10269188483949987,-0.4614009653744592,2.8243637846732024,0.12588908727458312,0.8718097148012244,0.06303012123999285,0.44078054224468155,True,False,True,False,True,False,False
EQETF24,EW,0.65,25.0,Y2011,252,-0.0012288403430152917,0.07182267096047196,-0.14172721225341323,0.9686913554158739,-0.30823701999413405,0.15928657390633408,0.19671325116551447,-0.12489058020504251,0.503275562552616,False,False,False,False,False,False,False
EQETF24,EW,0.65,25.0,Y2012,250,0.11316847967633192,1.2376382858303683,-0.06448983700549094,1.3308849670763578,1.1316226389399944,0.08989252763031369,1.237652695894811,-1.4410064442804682e-05,0.39211459535336407,False,True,False,False,True,False,False
EQETF24,EW,0.65,25.0,Y2013,252,0.15774733497697113,1.8917113508327654,-0.04596067701408768,1.3522491359186242,2.553456197289471,0.07910241818907922,2.5846791583532798,-0.6929678075205143,0.372337707281443,False,False,False,False,False,False,False
EQETF24,EW,0.65,25.0,Y2014,252,0.07467195772268531,0.9767269066310064,-0.05374618663786579,1.5896748327373456,0.4207660208288063,0.07674870782284351,1.1796547172746248,-0.20292781064361842,0.38812962606113155,True,False,False,False,False,False,False
EQETF24,EW,0.65,25.0,Y2015,252,-0.002866417574778901,0.02161328347582532,-0.09061609696838702,0.6045526826456745,-0.3618851729970541,0.1005935647254405,0.15647338963609952,-0.13486010616027422,0.5111374673944923,True,False,False,False,False,False,False
EQETF24,EW,0.65,25.0,Y2016,252,0.09721795727905858,1.055929077016627,-0.06352620796816921,0.8875867639962771,1.3973969727972277,0.09186583054508853,0.932883861426454,0.12304521559017301,0.4725341060834518,True,False,True,False,True,False,False
EQETF24,EW,0.7,25.0,FULL,4444,0.10153019980162425,0.8248230203242944,-0.2633136651325896,0.8978935533037246,0.7566111958368246,0.1270633249368692,0.8845060132920908,-0.05968299296779633,0.5251704330043151,False,False,False,False,False,False,False
EQETF24,EW,0.7,25.0,IS,2007,0.10331441619834769,0.8290934413917656,-0.16070367516559747,0.8342155723296877,0.8863656511490343,0.12858144964525753,0.8986386739891564,-0.06954523259739087,0.4875475171573467,False,False,False,False,False,False,False
EQETF24,EW,0.7,25.0,OOS,2437,0.10006296884826771,0.8211463569791904,-0.26331366513258947,0.9033332170049855,0.7307500680196035,0.12582568636324876,0.8739575612872552,-0.05281120430806485,0.5561549188905957,False,False,False,False,False,False,False
EQETF24,EW,0.7,25.0,ISH1_HALF,1003,0.12496587935515113,0.8342155723296877,-0.16070367516559747,1.1019781761222,0.517406982469747,0.15571110857390533,0.8377534152899397,-0.003537842960252058,0.5177779524198132,True,False,False,False,True,False,False
EQETF24,EW,0.7,25.0,ISH2_HALF,1004,0.08210060972382416,0.8863656511490343,-0.11836428952089817,1.2878092736388607,0.5719000519263031,0.09402286664618328,1.0603109088217444,-0.17394525767271007,0.45734719189016143,False,False,False,False,False,False,False
EQETF24,EW,0.7,25.0,CAL0912,999,0.12072978486831087,0.8098219792370571,-0.16070367516559747,1.1018229467100285,0.4623061923216123,0.15574817197256308,0.8104611305183171,-0.0006391512812600197,0.5169973133402919,True,False,False,False,True,False,False
EQETF24,EW,0.7,25.0,CAL0910,497,0.18798422229124578,1.094197601808314,-0.16070367516559747,1.3123497561525956,0.8214111790395867,0.17077478396786713,1.0390922765109214,0.05510532529739254,0.5703027693920808,True,True,True,False,True,False,False
EQETF24,EW,0.7,25.0,CAL1112,502,0.05789665643845354,0.47361602256117663,-0.15214343961908838,0.08726844638740144,1.2103707237275263,0.1393536843888258,0.5441043455968064,-0.0704883230356298,0.4642227881256721,False,True,False,False,False,False,False
EQETF24,EW,0.7,25.0,CAL1316,1008,0.08632156349276454,0.9253835770468195,-0.1183642895208985,1.4425004134906732,0.5159709206972904,0.0942939644768772,1.101671080912679,-0.17628750386585956,0.4583606655831778,False,True,False,False,False,False,False
EQETF24,EW,0.7,25.0,Y2009,245,0.2566495573945575,1.2378017204146656,-0.16070367516559747,0.433480070212931,2.995065894419227,0.20086078592813975,1.1866895086101603,0.051112211804505314,0.6885099376799515,True,False,True,False,True,False,False
EQETF24,EW,0.7,25.0,Y2010,252,0.12482520191633273,0.935335628332125,-0.11037575621508222,-0.460848710988452,2.8252127655127612,0.13557975079183635,0.8718097148012244,0.06352591353090065,0.45537913355665094,True,False,True,False,True,False,False
EQETF24,EW,0.7,25.0,Y2011,252,-0.0021546848925777518,0.07312952511369136,-0.15214343961908838,0.9692812093685855,-0.3063349554837861,0.17158199869085308,0.19671325116551447,-0.1235837260518231,0.5180449054826506,False,False,False,False,False,False,False
EQETF24,EW,0.7,25.0,Y2012,250,0.12208642047155482,1.2382509050828072,-0.06936043996858066,1.3312826727431615,1.1324936777724035,0.09681413056572949,1.237652695894811,0.0005982091879961349,0.40997009382983784,False,True,True,False,True,False,False
EQETF24,EW,0.7,25.0,Y2013,252,0.1706570616799139,1.8926396301998074,-0.04942741654031124,1.3534197887062354,2.554098634792439,0.08518988084259078,2.5846791583532798,-0.6920395281534724,0.3901285508688745,False,False,False,False,False,False,False
EQETF24,EW,0.7,25.0,Y2014,252,0.08043723810071435,0.97733205818195,-0.057789111229168744,1.590789946401163,0.4210178844057206,0.08265810754941302,1.1796547172746248,-0.20232265909267477,0.40844588964001693,True,False,False,False,False,False,False
EQETF24,EW,0.7,25.0,Y2015,252,-0.003366093298649564,0.022910621631570503,-0.0973439758020519,0.6058518702713596,-0.3604346155798023,0.10836203716779778,0.15647338963609952,-0.13356276800452901,0.537090761518537,True,False,False,False,False,False,False
EQETF24,EW,0.7,25.0,Y2016,252,0.1047619549026293,1.0565817096226393,-0.06834650920936014,0.8883455497092627,1.398070775535866,0.098933701984421,0.932883861426454,0.12369784819618534,0.49777746030528264,True,False,True,False,True,False,False
EQETF24,EW,0.75,25.0,FULL,4444,0.10856760695659484,0.8252138721541068,-0.2799989593438956,0.898680695780677,0.7566684767826821,0.13618225608887036,0.8845060132920908,-0.05929214113798398,0.5494522319331202,False,False,False,False,True,False,False
EQETF24,EW,0.75,25.0,IS,2007,0.11052071591909551,0.8299132109934184,-0.17136888125255245,0.8350673788523377,0.8871858002781547,0.13777906221201536,0.8986386739891564,-0.06872546299573801,0.507568729759846,False,False,False,False,True,False,False
EQETF24,EW,0.75,25.0,OOS,2437,0.10696169673347855,0.821174550736371,-0.2799989593438955,0.9029335792535201,0.7312448874841869,0.13488126028935601,0.8739575612872552,-0.05278301055088419,0.5839455388111513,False,False,False,False,True,False,False
EQETF24,EW,0.75,25.0,ISH1_HALF,1003,0.13358533483263613,0.8350673788523377,-0.17136888125255245,1.102866460325837,0.5182677167457844,0.16684741948691378,0.8377534152899397,-0.002686036437602013,0.5354812183825465,True,False,False,False,True,False,False
EQETF24,EW,0.75,25.0,ISH2_HALF,1004,0.08794765883223765,0.8871858002781547,-0.126571038617033,1.288605922918093,0.5727813735538364,0.10075158462142333,1.0603109088217444,-0.17312510854358965,0.4796840424206343,False,False,False,False,False,False,False
EQETF24,EW,0.75,25.0,CAL0912,999,0.12901726502761868,0.8107006538332081,-0.17136888125255245,1.1027121314657413,0.46323473315057356,0.16688777187596102,0.8104611305183171,0.0002395233148909659,0.53487981414936,True,False,True,False,True,False,False
EQETF24,EW,0.75,25.0,CAL0910,497,0.20154578849212923,1.0950840779318278,-0.17136888125255245,1.3135293509086474,0.8219114472976611,0.18297424760424294,1.0390922765109214,0.05599180142090643,0.5901355053142672,True,True,True,False,True,False,False
EQETF24,EW,0.75,25.0,CAL1112,502,0.061524839617866034,0.47454548812882624,-0.1624914557071898,0.0885454090835993,1.2109400827968853,0.14933876102896393,0.5441043455968064,-0.06955885746798018,0.4801744784741431,False,True,False,False,True,False,False
EQETF24,EW,0.75,25.0,CAL1316,1008,0.0924883095530118,0.9261623466807267,-0.12657103861703345,1.4432205144325463,0.5168588467448143,0.10104099799094172,1.101671080912679,-0.17550873423195235,0.4805014943380955,False,True,False,False,False,False,False
EQETF24,EW,0.75,25.0,Y2009,245,0.2756811809130584,1.2390044886504037,-0.17136888125255245,0.43574452090085386,2.994582073315704,0.21520463258692177,1.1866895086101603,0.052314980040243375,0.7150537114954258,True,False,True,False,True,False,False
EQETF24,EW,0.75,25.0,Y2010,252,0.13360244821146194,0.9358026707498064,-0.11802902156341011,-0.4603266513859606,2.8260374592275235,0.14527167729396376,0.8718097148012244,0.06399295594858201,0.46868724930480765,True,False,True,False,True,False,False
EQETF24,EW,0.75,25.0,Y2011,252,-0.003205555428084983,0.07440563638231248,-0.1624914557071898,0.9698333559925202,-0.3044617302155321,0.18388460170185866,0.19671325116551447,-0.12230761478320198,0.532192983184516,False,False,False,False,False,False,False
EQETF24,EW,0.75,25.0,Y2012,250,0.1310278780191354,1.2388231227428237,-0.07421897284066059,1.331644780369128,1.1333184643752363,0.10373676855379417,1.237652695894811,0.0011704268480126068,0.42773982572608715,False,True,True,False,True,False,False
EQETF24,EW,0.75,25.0,Y2013,252,0.18367642114295113,1.8935277754787636,-0.05288519441911943,1.3545624640830405,2.5546865699884274,0.09127784670110915,2.5846791583532798,-0.6911513828745162,0.40785145219807367,False,False,False,False,False,False,False
EQETF24,EW,0.75,25.0,Y2014,252,0.08620000444442666,0.9778953644018302,-0.06181958193852943,1.591875662296685,0.42121717346548754,0.08856838413173936,1.1796547172746248,-0.20175935287279456,0.42890496793387256,True,False,False,False,False,False,False
EQETF24,EW,0.75,25.0,Y2015,252,-0.003909159536036877,0.02418006421355311,-0.10403856139538581,0.6071210994716169,-0.3590109306996258,0.11613505023233994,0.15647338963609952,-0.1322933254225464,0.5625641666307127,True,False,False,False,False,False,False
EQETF24,EW,0.75,25.0,Y2016,252,0.11230899738418132,1.0572037972075627,-0.07315723213080982,0.8890773845001586,1.398706705247201,0.10600185912642648,0.932883861426454,0.12431993578110878,0.5226853905897233,True,False,True,False,True,False,False
EQETF24,EW,0.8,25.0,FULL,4444,0.1155631399560626,0.8255633345998125,-0.29642218923509545,0.8994285733081626,0.7566838305834225,0.14530845196196066,0.8845060132920908,-0.058942678692278316,0.5742406013311044,False,False,False,False,True,False,False
EQETF24,EW,0.8,25.0,IS,2007,0.11769123432435746,0.8306928380905301,-0.18193221204372956,0.8358769753090873,0.8879669305598429,0.1469790459712928,0.8986386739891564,-0.06794583589862635,0.5279684052388146,False,False,False,False,True,False,False
EQETF24,EW,0.8,25.0,OOS,2437,0.11381358319437829,0.8211606260506359,-0.2964221892350951,0.9024879662098494,0.7317021171328061,0.14394820637620154,0.8739575612872552,-0.052796935236619325,0.612348232663573,False,False,False,False,True,False,False
EQETF24,EW,0.8,25.0,ISH1_HALF,1003,0.14214397931871692,0.8358769753090873,-0.18193221204372956,1.1037094778584697,0.5190893799734001,0.17798650194203747,0.8377534152899397,-0.0018764399808524068,0.5536309287214346,True,False,False,False,True,False,False
EQETF24,EW,0.8,25.0,ISH2_HALF,1004,0.09378558782806667,0.8879669305598429,-0.1347456782713815,1.2893600517509933,0.5736263431618325,0.10748219734698845,1.0603109088217444,-0.1723439782619015,0.5023314420385478,False,False,False,False,False,False,False
EQETF24,EW,0.8,25.0,CAL0912,999,0.13724031092736189,0.8115371128281603,-0.18193221204372956,1.1035559662031518,0.4641242479610377,0.1780302293038924,0.8104611305183171,0.001075982309843182,0.5532463281099615,True,False,True,False,True,False,False
EQETF24,EW,0.8,25.0,CAL0910,497,0.21509817113786944,1.095925175491434,-0.18193221204372956,1.3146629981539952,0.8223649875689495,0.19517489751828715,1.0390922765109214,0.05683289898051269,0.6105616869119569,True,True,True,False,True,False,False
EQETF24,EW,0.8,25.0,CAL1112,502,0.06507347517763296,0.47543593399141576,-0.1727705583256104,0.089792276512222,1.2114546145910878,0.1593287572541705,0.5441043455968064,-0.06866841160539067,0.4965018394155558,False,True,False,False,True,False,False
EQETF24,EW,0.8,25.0,CAL1316,1008,0.09864828002487602,0.926902243826284,-0.13474567827138184,1.4438982147719706,0.5177106152663113,0.10778978958893234,1.101671080912679,-0.17476883708639512,0.5029161781075886,False,True,False,False,False,False,False
EQETF24,EW,0.8,25.0,Y2009,245,0.2947678551097517,1.2401618311333358,-0.18193221204372956,0.4379659023379599,2.994057321169553,0.22954959222163795,1.1866895086101603,0.053472322523175464,0.7426624681892193,True,False,True,False,True,False,False
EQETF24,EW,0.8,25.0,Y2010,252,0.14234412324340573,0.936222765053038,-0.12565187326112182,-0.4598471978841522,2.8268099409056506,0.15496491308477262,0.8718097148012244,0.06441305025181365,0.48213037178128504,True,False,True,False,True,False,False
EQETF24,EW,0.8,25.0,Y2011,252,-0.004382404012705066,0.0756517959446498,-0.1727705583256104,0.9703567103699641,-0.3026200778413228,0.19619459281247767,0.19671325116551447,-0.12106145522086467,0.5462248322195856,False,False,False,False,False,False,False
EQETF24,EW,0.8,25.0,Y2012,250,0.13998955101741384,1.2393403453061556,-0.07906618451636283,1.331954004015109,1.1340855535545045,0.11066050209525874,1.237652695894811,0.0016876494113444718,0.4463810626690937,False,True,True,False,True,False,False
EQETF24,EW,0.8,25.0,Y2013,252,0.1968051842928793,1.894376670163609,-0.05633414831772243,1.3556728421248458,2.555228015049017,0.09736636430398217,2.5846791583532798,-0.6903024881896707,0.4257507070853486,False,False,False,False,False,False,False
EQETF24,EW,0.8,25.0,Y2014,252,0.09195872170008457,0.978412976949507,-0.06583799844551419,1.5929163853768633,0.42137093627235894,0.09447960455161572,1.1796547172746248,-0.20124174032511777,0.4499329772005294,True,False,False,False,False,False,False
EQETF24,EW,0.8,25.0,Y2015,252,-0.004496643345686002,0.025418859447683337,-0.11070013900572273,0.6083684396750275,-0.35762381902258383,0.12391269191177233,0.15647338963609952,-0.13105453018841617,0.5879817785126249,True,False,False,False,False,False,False
EQETF24,EW,0.8,25.0,Y2016,252,0.11985632851137673,1.0577834921745413,-0.07795838202750294,0.8897742770220282,1.3992858486954176,0.11307042770571013,0.932883861426454,0.1248996307480873,0.5479992496318514,True,False,True,False,True,False,False
EQETF24,EW,0.85,25.0,FULL,4444,0.12251361798591409,0.825869124912757,-0.3125840134086958,0.9001328306536355,0.7566568372432675,0.15444207009869657,0.8845060132920908,-0.058636888379333785,0.6001584881321007,False,False,False,False,True,False,False
EQETF24,EW,0.85,25.0,IS,2007,0.12482253623559103,0.8314274412990929,-0.19239465728440974,0.836635978732106,0.8887095192679669,0.15618146867720306,0.8986386739891564,-0.06721123269006357,0.5495101193246907,False,False,False,False,True,False,False
EQETF24,EW,0.85,25.0,OOS,2437,0.12061565947698494,0.821104507302636,-0.3125840134086958,0.9020030817999082,0.7321140098766789,0.15302675465431625,0.8739575612872552,-0.05285305398461926,0.6418701320370954,False,False,False,False,True,False,False
EQETF24,EW,0.85,25.0,ISH1_HALF,1003,0.15063595445053246,0.836635978732106,-0.19239465728440974,1.10449416753792,0.5198692341799067,0.1891284607035441,0.8377534152899397,-0.0011174365578336953,0.5734515350395368,True,False,False,False,True,False,False
EQETF24,EW,0.85,25.0,ISH2_HALF,1004,0.09961306739986364,0.8887095192679669,-0.14288817780998975,1.2900706501529797,0.5744366277045818,0.11421471897113095,1.0603109088217444,-0.17160138955377746,0.5255925496414329,False,False,False,False,True,False,False
EQETF24,EW,0.85,25.0,CAL0912,999,0.14539333956315947,0.8123238813381185,-0.19239465728440974,1.1043413608539745,0.46497407215546566,0.18917564545833307,0.8104611305183171,0.001862750819801362,0.5732545261901781,True,False,True,False,True,False,False
EQETF24,EW,0.85,25.0,CAL0910,497,0.22863228496096344,1.0967077958017206,-0.19239465728440974,1.3157348265808488,0.8227621851006369,0.20737683357978476,1.0390922765109214,0.05761551929079922,0.6333441572196125,True,True,True,False,True,False,False
EQETF24,EW,0.85,25.0,CAL1112,502,0.06854014308243594,0.476286665619293,-0.1829814652123346,0.09100584935102772,1.2119180158675302,0.16932378171829612,0.5441043455968064,-0.06781767997751342,0.5137633974618337,False,True,False,False,True,False,False
EQETF24,EW,0.85,25.0,CAL1316,1008,0.10479993053867598,0.9276021803031519,-0.14288817780999008,1.4445294187102011,0.5185275270704061,0.11454035917067913,1.101671080912679,-0.17406890060952718,0.5259777160919308,False,True,False,False,True,False,False
EQETF24,EW,0.85,25.0,Y2009,245,0.3138958659922284,1.2412573918614547,-0.19239465728440974,0.44014144722661597,2.9934498371440452,0.2438958278836543,1.1866895086101603,0.05456788325129436,0.7737661806650326,True,False,True,False,True,False,False
EQETF24,EW,0.85,25.0,Y2010,252,0.15104503914638445,0.9365868819180936,-0.13324607782406273,-0.4594313515036589,2.827535998651242,0.16465947702022812,0.8718097148012244,0.0647771671168692,0.4968227455365653,True,False,True,False,True,False,False
EQETF24,EW,0.85,25.0,Y2011,252,-0.005686926962228056,0.07686480838246407,-0.1829814652123346,0.970848451662198,-0.3008142196047348,0.20851214854296707,0.19671325116551447,-0.1198484427830504,0.5609653832838057,False,False,False,False,False,False,False
EQETF24,EW,0.85,25.0,Y2012,250,0.14896996748746827,1.2398062846887723,-0.08390198848869379,1.3322154148996346,1.1347970645873016,0.11758532729750534,1.237652695894811,0.002153588793961214,0.466183795753286,False,True,True,False,True,False,False
EQETF24,EW,0.85,25.0,Y2013,252,0.21004106653216104,1.8951711726049978,-0.05977460546887503,1.3567298739307976,2.555716269688921,0.10345546347344282,2.5846791583532798,-0.689507985748282,0.4447394367494787,False,False,False,False,False,False,False
EQETF24,EW,0.85,25.0,Y2014,252,0.09771287838264553,0.9788920401823256,-0.06984408647903662,1.5939119948159344,0.4214928976722064,0.1003917741692597,1.1796547172746248,-0.20076267709229922,0.4715751878993027,True,False,False,False,True,False,False
EQETF24,EW,0.85,25.0,Y2015,252,-0.005129667133102034,0.026624133323205193,-0.11732845819189097,0.6095805867139343,-0.35626954371949765,0.13169504449867062,0.15647338963609952,-0.12984925631289435,0.6138089728476932,True,False,False,False,False,False,False
EQETF24,EW,0.85,25.0,Y2016,252,0.12740304537132108,1.0583272194229534,-0.08275010315380538,0.8904414918740521,1.39981678888234,0.12013936539104811,0.932883861426454,0.12544335799649942,0.5737872668712485,True,False,True,False,True,False,False
EQETF24,EW,0.9,25.0,FULL,4444,0.12941661772452262,0.8261332172246483,-0.32848611035389474,0.9007923466701345,0.7565924315389149,0.16358342836791004,0.8845060132920908,-0.0583727960674425,0.627534534907548,False,False,False,False,True,False,False
EQETF24,EW,0.9,25.0,IS,2007,0.1319117376360197,0.8321162554882513,-0.20275808736970535,0.8373465014394551,0.889408011800104,0.16538645412866815,0.8986386739891564,-0.06652241850090512,0.5727390262109664,False,False,False,False,True,False,False
EQETF24,EW,0.9,25.0,OOS,2437,0.12736588340659827,0.8210104840837714,-0.32848611035389474,0.9014805568237042,0.7324879933496213,0.16211738300727788,0.8739575612872552,-0.052947077203483794,0.6726615705883191,False,False,False,False,True,False,False
EQETF24,EW,0.9,25.0,ISH1_HALF,1003,0.1590573545741032,0.8373465014394551,-0.20275808736970535,1.1052264086472967,0.5206049084286164,0.2002734778894987,0.8377534152899397,-0.0004069138504846359,0.5954513375018702,True,False,False,False,True,False,False
EQETF24,EW,0.9,25.0,ISH2_HALF,1004,0.10542797551339689,0.889408011800104,-0.1509996022201755,1.2907357074005172,0.5752039480568731,0.12094918650973181,1.0603109088217444,-0.1709028970216404,0.5500493367440575,False,False,False,False,True,False,False
EQETF24,EW,0.9,25.0,CAL0912,999,0.15347265313530256,0.8130634790707962,-0.20275808736970535,1.1050742073389515,0.46578271253388015,0.20032420060397735,0.8104611305183171,0.0026023485524790946,0.5953698952827823,True,False,True,False,True,False,False
EQETF24,EW,0.9,25.0,CAL0910,497,0.24214322952631573,1.097437809605032,-0.20275808736970535,1.3167519829412422,0.8231073341142994,0.2195802346709685,1.0390922765109214,0.0583455330941105,0.6588015491182175,True,True,True,False,True,False,False
EQETF24,EW,0.9,25.0,CAL1112,502,0.07192226297310267,0.4770962350811209,-0.19312512559821382,0.0921823956400056,1.2123330746963867,0.179324016800148,0.5441043455968064,-0.0670081105156855,0.532570030828178,False,True,False,False,True,False,False
EQETF24,EW,0.9,25.0,CAL1316,1008,0.110940991464199,0.9282559797565805,-0.1509996022201755,1.4451104879566705,0.5193014749508825,0.12129274752938513,1.101671080912679,-0.1734151011560986,0.5503102184701489,False,True,False,False,True,False,False
EQETF24,EW,0.9,25.0,Y2009,245,0.3330581338381766,1.2422991597627329,-0.20275808736970535,0.44227128773732927,2.992783382508209,0.25824357012523996,1.1866895086101603,0.05560965115257255,0.8086234764843343,True,False,True,False,True,False,False
EQETF24,EW,0.9,25.0,Y2010,252,0.15970202167261216,0.9368980741077476,-0.14081149908921242,-0.4590784480990934,2.828223298072381,0.17435548107146684,0.8718097148012244,0.06508835930652324,0.513141341956715,True,False,True,False,True,False,False
EQETF24,EW,0.9,25.0,Y2011,252,-0.007121060808510493,0.07804095429098634,-0.19312512559821382,0.9713079121803909,-0.29904888698079024,0.22083755515463696,0.19671325116551447,-0.11867229687452813,0.5773475083517816,False,False,False,False,False,False,False
EQETF24,EW,0.9,25.0,Y2012,250,0.15796763011853066,1.2402237370416103,-0.08872691047903358,1.3324199885288073,1.1354698469492468,0.12451125704831657,1.237652695894811,0.00257104114679918,0.4874343334843855,False,True,True,False,True,False,False
EQETF24,EW,0.9,25.0,Y2013,252,0.2233828072220918,1.8959090595769648,-0.06320628567665587,1.3577370725387257,2.5561417046742485,0.10954511467703272,2.5846791583532798,-0.688770098776315,0.4653573663858076,False,False,False,False,False,False,False
EQETF24,EW,0.9,25.0,Y2014,252,0.10346079085582427,0.9793278108561583,-0.07383825681886436,1.594870102980215,0.4215675140788986,0.10630493993691292,1.1796547172746248,-0.2003269064184665,0.4942985854250752,True,False,False,False,True,False,False
