panel,dial,res,step,val,CAGR,Sharpe,MaxDD,H1,H2,OOS_Sharpe,OOS_CAGR,OOS_MaxDD,IS_Sharpe,m_min,bind,IS_m_min,pass4b,pass4a,turn_yr,m_H1,m_H2,m_OOS,m_DD,m_CAGR
B136,gross,x4,0.0125,0.675,0.07226456550139249,1.1078061317659547,-0.1099288449305239,1.2309115344264812,0.9863835586600862,1.1209064870753829,0.07181519348654186,-0.1099288449305239,1.092784505388356,-0.03433377100062378,CAGR,-0.03190898551812349,0,0,1.821074339015398,0.2742731364908061,0.15235086682425103,0.2388825634781513,0.09236687491383413,-0.03433377100062378
B136,gross,x4,0.0125,0.6875,0.07361035530165339,1.107806782597813,-0.11190929592442134,1.2309686478801782,0.9863343733703281,1.1208570542208087,0.07315150932729764,-0.11190929592442134,1.0928418593036138,-0.03298798120036288,CAGR,-0.030551705133108675,0,0,1.8539557700931109,0.27433024994450317,0.15230168153449297,0.23883313062357714,0.0903864239199367,-0.03298798120036288
B136,gross,x4,0.0125,0.7,0.07495633049266615,1.1078070907834154,-0.1138877404178178,1.2310254389088047,0.9862848418714601,1.1208072589122484,0.07448796472959796,-0.11388774041781746,1.092898896104956,-0.03164200600935012,CAGR,-0.029194183571936372,0,0,1.886827819323869,0.2743870409731296,0.15225215003562498,0.23878333531501683,0.08840797942654025,-0.03164200600935012
B136,gross,x4,0.0125,0.7125,0.07630248714005905,1.1078070647358125,-0.11586416285604306,1.2310818967403054,0.9862349916946841,1.1207571086777792,0.07582455549932643,-0.1158641628560435,1.0929556252051007,-0.030295849361957214,CAGR,-0.027836424451598396,0,0,1.9196906172509967,0.27444349880463037,0.15220229985884892,0.23873318508054764,0.08643155698831498,-0.030295849361957214
B136,gross,x4,0.0125,0.725,0.07764881990707195,1.1078067005950187,-0.11783856180794605,1.2311380179967426,0.9861848189172224,1.1207065956538498,0.07716127587791521,-0.11783856180794616,1.093012047316398,-0.02894951659494431,CAGR,-0.026478432594872037,0,0,1.952545618061018,0.27449962006106754,0.15215212708138726,0.2386826720566182,0.08445715803641199,-0.02894951659494431
B136,gross,x4,0.0125,0.7375,0.07899532412189036,1.1078059991866542,-0.11981093658810338,1.2311938401179754,0.9861342890108659,1.1206557066298586,0.0784981200888577,-0.11981093658810338,1.093068179416471,-0.0276030123801259,CAGR,-0.025120211331208897,0,0,1.985393623148839,0.2745554421823003,0.1521015971750307,0.238631783032627,0.08248478325625466,-0.0276030123801259
B136,gross,x4,0.0125,0.75,0.08034199584015167,1.1078049683658704,-0.12178128651163933,1.23124936086813,0.986083419602645,1.1206044691812702,0.07983508528458483,-0.12178128651163966,1.093124006540268,-0.026256340661864594,CAGR,-0.023761765932948653,0,0,2.0182347355390844,0.274610962932455,0.15205072776680983,0.23858054558403863,0.08051443333271871,-0.026256340661864594
B136,gross,x4,0.0125,0.7625,0.08168882739800498,1.107803579105674,-0.1237496108942302,1.2313045127284805,0.9860322199328815,1.120552879973056,0.08117216574449215,-0.12374961089423031,1.093179469653429,-0.024909509104011282,CAGR,-0.022403106418790508,0,0,2.051072542348138,0.27466611479280545,0.1519995280970463,0.23852895637582439,0.07854610895012784,-0.024909509104011282
B136,gross,x4,0.0125,0.775,0.0830358129279789,1.1078018219854624,-0.1257159090521005,1.2313593001687877,0.9859806670799686,1.1205009181395407,0.08250935467847542,-0.12571590905210017,1.09323457259779,-0.02356252357403736,CAGR,-0.0210442375347365,0,0,2.083908921513769,0.27472090223311263,0.1519479752441334,0.23847699454230908,0.07657981079225754,-0.02356252357403736
B136,gross,x4,0.0125,0.7875,0.0843829474855986,1.1077997002792668,-0.12768018128006475,1.2314137398852998,0.9859287516472818,1.120448570884154,0.08384664580707679,-0.12768018128006553,1.0932893372624843,-0.02221538901641766,CAGR,-0.01968516260349007,0,0,2.1167448861076346,0.2747753419496247,0.1518960598114466,0.23842464728692248,0.07461553856429329,-0.02221538901641766
B136,gross,x4,0.0125,0.8,0.08573022507477268,1.1077972070957705,-0.12964243318071633,1.2314677941821357,0.9858764971977473,1.1203958608389282,0.08518403537978814,-0.12964243318071644,1.093343722385771,-0.020868111427243582,CAGR,-0.018325890342859474,0,0,2.1495824203590224,0.27482939624646063,0.1518438053619121,0.23837193724169659,0.07265328666364171,-0.020868111427243582
B136,gross,x4,0.0125,0.8125,0.08707764032361398,1.1077943396290342,-0.1316026727691566,1.2315214828569454,0.9858238775560195,1.1203427660780185,0.08652151599711999,-0.13160267276915638,1.0933977477642955,-0.019520696178402283,CAGR,-0.016966423662711505,0,0,2.182422895088651,0.27488308492127034,0.15179118572018435,0.23831884248078694,0.07069304707520144,-0.019520696178402283
B136,gross,x4,0.0125,0.825,0.08842518356699336,1.1077910440737209,-0.13356089004952543,1.2315747466892286,0.9857708449848562,1.1202892401563558,0.08785907877450483,-0.13356089004952554,1.0934513507969381,-0.018173152935022904,CAGR,-0.01560677317270509,0,0,2.215271602047517,0.27493634875355355,0.15173815314902106,0.2382653165591242,0.06873482979483261,-0.018173152935022904
B136,gross,x4,0.0125,0.8375,0.08977285594451256,1.1077873969475611,-0.13551707968723725,1.2316276678384785,0.9857174704604847,1.1202353517891994,0.08919672390755129,-0.13551707968723725,1.0935046171247491,-0.0168254805575037,CAGR,-0.014246936585646242,0,0,2.2481239041129957,0.2749892699028035,0.15168477862464957,0.23821142819196783,0.06677864015712079,-0.0168254805575037
B136,gross,x4,0.0125,0.85,0.09112065095972666,1.1077833869278864,-0.137471254083942,1.231680265819277,0.9856637113767811,1.120181058311246,0.09053444163631208,-0.13747125408394212,1.0935575722554651,-0.015477685542289607,CAGR,-0.012886916436264051,0,0,2.280982196273771,0.27504186788360185,0.15163101954094593,0.23815713471401434,0.06482446576041603,-0.015477685542289607
B136,gross,x4,0.0125,0.8625,0.09246856599474085,1.107779037896388,-0.13942339872175458,1.231732526624218,0.9856096298373764,1.1201264237709903,0.09187223283662216,-0.1394233987217547,1.0936101930760207,-0.014129770507275416,CAGR,-0.01152671957846818,0,0,2.3138452474275537,0.275094128688543,0.15157693800154126,0.23810250017375867,0.06287232112260346,-0.014129770507275416
B136,gross,x4,0.0125,0.875,0.09381659293885103,1.107774320019554,-0.14137351928631758,1.2317844575033552,0.9855551583574521,1.1200713753636375,0.09321008505096384,-0.14137351928631758,1.093662500116977,-0.012781743563165235,CAGR,-0.010166348846776585,0,0,2.3467168966495855,0.2751460595676801,0.15152246652161694,0.23804745176640596,0.06092220055804046,-0.012781743563165235
B136,gross,x4,0.0125,0.8875,0.09516472520613717,1.1077692173517426,-0.14332161781985142,1.231835996119554,0.9855003276166718,1.1200159419615188,0.09454799576802131,-0.14332161781985164,1.0937144250284785,-0.011433611295879095,CAGR,-0.00880581576797168,0,0,2.3795995341599063,0.2751975981838789,0.15146763578083666,0.23799201836428718,0.05897410202450662,-0.011433611295879095
B136,gross,x4,0.0125,0.9,0.09651296029623557,1.1077637632781365,-0.14526769209974144,1.2318871889639476,0.9854451588243456,1.1199601453827508,0.09588596148270012,-0.14526769209974177,1.0937660144608632,-0.010085376205780691,CAGR,-0.007445121620932027,0,0,2.412491839910523,0.2752487910282725,0.1514124669885104,0.2379362217855192,0.0570280277446166,-0.010085376205780691
B136,gross,x4,0.0125,0.9125,0.09786128907386771,1.107757917871118,-0.14721174867290576,1.2319380025100837,0.9853896052377519,1.1199039445359529,0.09722397265663685,-0.14721174867290554,1.093817230002863,-0.008737047428148556,CAGR,-0.006084275049333399,0,0,2.4453985209593263,0.2752996045744086,0.1513569134019167,0.2378800209387213,0.05508397117145228,-0.008737047428148556
B136,gross,x4,0.0125,0.925,0.09920970503076831,1.1077516757825738,-0.14915379769304338,1.2319884195621638,0.9853336733571177,1.1198473487746827,0.09856202405399728,-0.14915379769304338,1.0938680491694381,-0.00738863147124795,CAGR,-0.004723284102772118,0,0,2.4783219030872976,0.2753500216264887,0.15130098152128257,0.23782342517745114,0.05314192215131466,-0.00738863147124795
B136,gross,x4,0.0125,0.9375,0.10055820865491905,1.1077450854306492,-0.1510938262166983,1.2320385015874213,0.9852773984788432,1.1197903857847864,0.09990011378444885,-0.15109382621669842,1.093918544654574,-0.006040127847097218,CAGR,-0.003362145405032879,0,0,2.511257801043366,0.2754001036517463,0.15124470664300804,0.23776646218755482,0.05120189362765973,-0.006040127847097218
B136,gross,x4,0.0125,0.95,0.10190679167225403,1.1077381213635509,-0.1530318418031723,1.2320881849049121,0.9852207917297422,1.1197330602049438,0.101238236024072,-0.15303184180317253,1.0939686562474238,-0.004691544829762237,CAGR,-0.0020008702005044343,0,0,2.5442101196938145,0.27544978696923705,0.15118809989390702,0.2377091366077122,0.04926387804118573,-0.004691544829762237
B136,gross,x4,0.0125,0.9625,0.1032554514757773,1.1077308057767514,-0.15496782441836643,1.232137538021658,0.9851638303608149,1.1196753564416515,0.1025763843564429,-0.15496782441836632,1.094018450067685,-0.0033428850262389592,CAGR,-0.0006394564713071427,0,0,2.577177523875679,0.27549914008598286,0.15113113852497972,0.23765143284441992,0.04732789542599161,-0.0033428850262389592
B136,gross,x4,0.0125,0.975,0.10460417997443416,1.1077231139190191,-0.15690177527816918,1.2321864868435846,0.9851065383011619,1.1196172916133966,0.10391455477410805,-0.15690177527816895,1.094067852574698,-0.0019941565275821,CAGR,0.0007220827390829188,0,0,2.610163702177117,0.2755480889079095,0.15107384646532673,0.23759336801616504,0.045393944566188865,-0.0019941565275821
B136,gross,x4,0.0125,0.9875,0.10595296847471602,1.1077150200304506,-0.15883371285207704,1.2322350199924186,0.9850488760214796,1.1195588381062158,0.10525273848728123,-0.15883371285207737,1.0941168400796009,-0.0006453680273002388,CAGR,0.002083738856458628,0,0,2.6431728909188745,0.2755966220567435,0.15101618418564444,0.23753491450898423,0.043462006992281005,-0.0006453680273002388
B136,gross,x4,0.0125,1.0,0.10730181668524397,1.107706567375259,-0.16076362728629368,1.2322831844435533,0.9849908831555925,1.1195000250557174,0.10659093356047311,-0.16076362728629345,1.0941654723166907,0.0007034801832277032,CAGR,0.003445513587015392,1,0,2.6762016077564525,0.27564478650787827,0.1509581913197573,0.23747610145848586,0.041532092558064365,0.0007034801832277032
B136,n,x1,4.0,4.0,0.04612576183706629,0.5637034269488811,-0.19118876111917094,0.8125332278406923,0.3497847668885792,0.41175121600912257,0.03365035581686837,-0.1911887611191725,0.7677083622236173,-0.484247924947256,H2,-0.47467233788622654,0,0,24.827557699733692,-0.1441051700949828,-0.484247924947256,-0.470272707588109,0.011106958725187105,-0.06047257466494997
B136,n,x1,4.0,8.0,0.09013498330575942,0.6059164511903719,-0.3018840592295361,0.7659930933039262,0.46860151251806037,0.5300825717390362,0.07909432811836647,-0.3018840592295363,0.7076027881806786,-0.3654311793177748,H2,-0.371368692991224,0,0,41.615454416376096,-0.1906453046317489,-0.3654311793177748,-0.3519413518581954,-0.09958833938517805,-0.016463353196256844
B136,n,x1,4.0,12.0,0.18258326992864293,0.8017842540381028,-0.3806558225427543,0.9759258876133031,0.6530517603374464,0.7220231312498059,0.16443389188771285,-0.3806558225427543,0.9083837642231757,-0.1809809314983888,H2,-0.09508418173284469,0,0,53.5990990329432,0.019287489677628056,-0.1809809314983888,-0.1600007923474257,-0.17836010269839628,0.07598493342662667
B136,n,x1,4.0,16.0,0.24184362130251214,0.8178519791979323,-0.484797059662339,1.0479692315606521,0.6216011080716265,0.7049083189700133,0.20141960791573132,-0.484797059662339,0.9688454028770115,-0.282501339817981,DD,-0.16416441951847668,0,0,62.894140663855545,0.09133083362497707,-0.21243158376420868,-0.17711560462721831,-0.282501339817981,0.13524528480049586
B136,n,x1,4.0,20.0,0.30920799253402453,0.8518228090240639,-0.604643564287382,1.082480185489033,0.6590271008695797,0.7430509543153022,0.25728780056840383,-0.604643564287382,0.9997701243916528,-0.40234784444302396,DD,-0.22630822430611805,0,0,73.07132305617377,0.12584178755335784,-0.17500559096625545,-0.13897296928192937,-0.40234784444302396,0.20260965603200826
B136,n,x1,4.0,24.0,0.38933457135320415,0.899918519036487,-0.7126861832430404,1.160253816639642,0.6817892374483226,0.7768964978191104,0.31087682745654144,-0.7126861832430404,1.0670046719963888,-0.5103904633986824,DD,-0.30886454575552724,0,0,81.02012553380098,0.20361541870396704,-0.15224345438751252,-0.10512742577812118,-0.5103904633986824,0.2827362348511879
B136,n,x1,4.0,28.0,0.4479356712420617,0.9136410259914782,-0.7945289256819441,1.1710178819710002,0.7026075084722798,0.783050716039244,0.34272274103408074,-0.7945289256819441,1.0939012735914686,-0.5922332058375861,DD,-0.3832677805805861,0,0,89.43204122682145,0.21437948403532514,-0.13142518336355535,-0.09897320755798755,-0.5922332058375861,0.3413373347400454
B136,n,x1,4.0,32.0,0.4726101802012683,0.8982250092346925,-0.8633081217895585,1.172110183083544,0.6819018165876419,0.760253974494564,0.33763579532669685,-0.8633081217895586,1.0951406712525127,-0.6610124019452005,DD,-0.44825508029897587,0,0,96.68178346520281,0.21547178514786902,-0.15213087524819324,-0.12176994910266759,-0.6610124019452005,0.36601184369925205
B136,n,x1,4.0,36.0,0.5058813609395683,0.8921248992015943,-0.9140449321887751,1.154099359343104,0.705702776653906,0.7818520543739398,0.37974002386901384,-0.9140449321887751,1.067123695484455,-0.7117492123444171,DD,-0.5045510674765068,0,0,103.3778051916783,0.19746096140742886,-0.12832991518192916,-0.1001718692232918,-0.7117492123444171,0.399283024437552
B136,n,x1,4.0,40.0,0.5308808927593605,0.8527263359532423,-0.9550465475300633,1.1360493702351653,0.7001672444195922,0.7610298614649951,0.4140408585389179,-0.9550465475300633,1.0491355334893269,-0.7527508276857053,DD,-0.5569124554585644,0,0,110.37615721835014,0.1794109722994902,-0.13386544741624296,-0.12099406213223651,-0.7527508276857053,0.4242825562573442
B136,n,x2,2.0,4.0,0.04612576183706629,0.5637034269488811,-0.19118876111917094,0.8125332278406923,0.3497847668885792,0.41175121600912257,0.03365035581686837,-0.1911887611191725,0.7677083622236173,-0.484247924947256,H2,-0.47467233788622654,0,0,24.827557699733692,-0.1441051700949828,-0.484247924947256,-0.470272707588109,0.011106958725187105,-0.06047257466494997
B136,n,x2,2.0,6.0,0.07350765230733503,0.628669152599122,-0.2365519465203597,0.8602110440138171,0.42958360737053936,0.4948556937404292,0.057656012333309414,-0.23655194652036027,0.8083394010622091,-0.4044490844652958,H2,-0.28464802883892704,0,0,33.75198082382288,-0.09642735392185797,-0.4044490844652958,-0.3871682298568024,-0.03425622667600167,-0.03309068419468124
B136,n,x2,2.0,8.0,0.09013498330575942,0.6059164511903719,-0.3018840592295361,0.7659930933039262,0.46860151251806037,0.5300825717390362,0.07909432811836647,-0.3018840592295363,0.7076027881806786,-0.3654311793177748,H2,-0.371368692991224,0,0,41.615454416376096,-0.1906453046317489,-0.3654311793177748,-0.3519413518581954,-0.09958833938517805,-0.016463353196256844
B136,n,x2,2.0,10.0,0.12808787579954894,0.6902090979364842,-0.32555221169504067,0.8703436129578279,0.5366740605348573,0.595887685755471,0.10997191948577512,-0.3255522116950418,0.8169660916395569,-0.29735863130097784,H2,-0.1772698339260893,0,0,47.6056752257556,-0.08629478497784715,-0.29735863130097784,-0.28613623784176057,-0.12325649185068263,0.02148953929753268
B136,n,x2,2.0,12.0,0.18258326992864293,0.8017842540381028,-0.3806558225427543,0.9759258876133031,0.6530517603374464,0.7220231312498059,0.16443389188771285,-0.3806558225427543,0.9083837642231757,-0.1809809314983888,H2,-0.09508418173284469,0,0,53.5990990329432,0.019287489677628056,-0.1809809314983888,-0.1600007923474257,-0.17836010269839628,0.07598493342662667
B136,n,x2,2.0,14.0,0.2117707380213274,0.8094217020166818,-0.4291908829821859,1.022548954804031,0.6258253634102598,0.7034779649405637,0.18004108203703129,-0.4291908829821858,0.9499304065603003,-0.22689516313782784,DD,-0.1103983877269715,0,0,58.71010508768932,0.0659105568683559,-0.20820732842557532,-0.1785459586566679,-0.22689516313782784,0.10517240151931113
B136,n,x2,2.0,16.0,0.24184362130251214,0.8178519791979323,-0.484797059662339,1.0479692315606521,0.6216011080716265,0.7049083189700133,0.20141960791573132,-0.484797059662339,0.9688454028770115,-0.282501339817981,DD,-0.16416441951847668,0,0,62.894140663855545,0.09133083362497707,-0.21243158376420868,-0.17711560462721831,-0.282501339817981,0.13524528480049586
B136,n,x2,2.0,18.0,0.2700041716810688,0.8227889639365785,-0.5409901704918778,1.0500992795912631,0.6302168023615878,0.7125347288075489,0.2239956702543784,-0.5409901704918776,0.9711196811228381,-0.3386944506475198,DD,-0.19005159383108047,0,0,68.30474983152156,0.09346088165558808,-0.20381588947424734,-0.16948919478968272,-0.3386944506475198,0.16340583517905255
B136,n,x2,2.0,20.0,0.30920799253402453,0.8518228090240639,-0.604643564287382,1.082480185489033,0.6590271008695797,0.7430509543153022,0.25728780056840383,-0.604643564287382,0.9997701243916528,-0.40234784444302396,DD,-0.22630822430611805,0,0,73.07132305617377,0.12584178755335784,-0.17500559096625545,-0.13897296928192937,-0.40234784444302396,0.20260965603200826
B136,n,x2,2.0,22.0,0.3519559374865542,0.8813551346154994,-0.6523185486728476,1.1440825664008138,0.6595014190524863,0.751987256138575,0.2787005470003603,-0.6523185486728477,1.0554163057727872,-0.45002282882848954,DD,-0.25455130826574657,0,0,77.73194762213245,0.18744416846513878,-0.1745312727833489,-0.1300366674586566,-0.45002282882848954,0.2453576009845379
B136,n,x2,2.0,24.0,0.38933457135320415,0.899918519036487,-0.7126861832430404,1.160253816639642,0.6817892374483226,0.7768964978191104,0.31087682745654144,-0.7126861832430404,1.0670046719963888,-0.5103904633986824,DD,-0.30886454575552724,0,0,81.02012553380098,0.20361541870396704,-0.15224345438751252,-0.10512742577812118,-0.5103904633986824,0.2827362348511879
B136,n,x2,2.0,26.0,0.4299210050744209,0.9221223504012053,-0.7508717002569452,1.171045842296846,0.7148825086289512,0.8034417196356624,0.34496361376604345,-0.7508717002569452,1.0839142327932187,-0.5485759804125871,DD,-0.3517404427918085,0,0,85.68351123509645,0.21440744436117087,-0.11915018320688398,-0.07858220396156923,-0.5485759804125871,0.3233226685724046
B136,n,x2,2.0,28.0,0.4479356712420617,0.9136410259914782,-0.7945289256819441,1.1710178819710002,0.7026075084722798,0.783050716039244,0.34272274103408074,-0.7945289256819441,1.0939012735914686,-0.5922332058375861,DD,-0.3832677805805861,0,0,89.43204122682145,0.21437948403532514,-0.13142518336355535,-0.09897320755798755,-0.5922332058375861,0.3413373347400454
B136,n,x2,2.0,30.0,0.4607598483765698,0.9048090350015695,-0.829136497925355,1.1819185792075524,0.6800729636590161,0.7639119066473209,0.3347705149029865,-0.829136497925355,1.1011922541159322,-0.626840778080997,DD,-0.4186243282700983,0,0,93.28455151129836,0.22528018127187732,-0.15395972817681902,-0.11811201694991069,-0.626840778080997,0.3541615118745535
B136,n,x2,2.0,32.0,0.4726101802012683,0.8982250092346925,-0.8633081217895585,1.172110183083544,0.6819018165876419,0.760253974494564,0.33763579532669685,-0.8633081217895586,1.0951406712525127,-0.6610124019452005,DD,-0.44825508029897587,0,0,96.68178346520281,0.21547178514786902,-0.15213087524819324,-0.12176994910266759,-0.6610124019452005,0.36601184369925205
B136,n,x2,2.0,34.0,0.4855221577573612,0.892994133254279,-0.8942373150403807,1.1489021381676128,0.6985571405468918,0.7748887191397664,0.36031386338410987,-0.8942373150403807,1.068047955672602,-0.6919415951960227,DD,-0.4871059883445684,0,0,100.45005842544602,0.1922637402319377,-0.1354755512889434,-0.10713520445746516,-0.6919415951960227,0.3789238212553449
B136,n,x2,2.0,36.0,0.5058813609395683,0.8921248992015943,-0.9140449321887751,1.154099359343104,0.705702776653906,0.7818520543739398,0.37974002386901384,-0.9140449321887751,1.067123695484455,-0.7117492123444171,DD,-0.5045510674765068,0,0,103.3778051916783,0.19746096140742886,-0.12832991518192916,-0.1001718692232918,-0.7117492123444171,0.399283024437552
B136,n,x2,2.0,38.0,0.522215204679255,0.8821537532179243,-0.9346362220571096,1.134891739155393,0.7195122253735602,0.7865903166831457,0.4079418341978851,-0.9346362220571096,1.0510832182704886,-0.7323405022127516,DD,-0.5280946461694717,0,0,107.17420545982218,0.17825334121971792,-0.11452046646227498,-0.09543360691408587,-0.7323405022127516,0.4156168681772387
B136,n,x2,2.0,40.0,0.5308808927593605,0.8527263359532423,-0.9550465475300633,1.1360493702351653,0.7001672444195922,0.7610298614649951,0.4140408585389179,-0.9550465475300633,1.0491355334893269,-0.7527508276857053,DD,-0.5569124554585644,0,0,110.37615721835014,0.1794109722994902,-0.13386544741624296,-0.12099406213223651,-0.7527508276857053,0.4242825562573442
B136,n,x4,1.0,4.0,0.04612576183706629,0.5637034269488811,-0.19118876111917094,0.8125332278406923,0.3497847668885792,0.41175121600912257,0.03365035581686837,-0.1911887611191725,0.7677083622236173,-0.484247924947256,H2,-0.47467233788622654,0,0,24.827557699733692,-0.1441051700949828,-0.484247924947256,-0.470272707588109,0.011106958725187105,-0.06047257466494997
B136,n,x4,1.0,5.0,0.061385826304355184,0.611068681393253,-0.21532733487279698,0.7678888809603673,0.4776213742119768,0.5463752849017296,0.05620419246930375,-0.21532733487279476,0.6991580357426337,-0.35641131762385836,H2,-0.5077962410810555,0,0,29.613817502687258,-0.18874951697530773,-0.35641131762385836,-0.335648638695502,-0.013031615028438942,-0.04521251019766108
B136,n,x4,1.0,6.0,0.07350765230733503,0.628669152599122,-0.2365519465203597,0.8602110440138171,0.42958360737053936,0.4948556937404292,0.057656012333309414,-0.23655194652036027,0.8083394010622091,-0.4044490844652958,H2,-0.28464802883892704,0,0,33.75198082382288,-0.09642735392185797,-0.4044490844652958,-0.3871682298568024,-0.03425622667600167,-0.03309068419468124
B136,n,x4,1.0,7.0,0.0763140378626661,0.5802586465570392,-0.2778537798929859,0.7489484003244413,0.4360188923343933,0.49410160295802064,0.06517386189359131,-0.2778537798929869,0.6964064074619691,-0.3980137995014419,H2,-0.2704965104812407,0,0,37.93172222814549,-0.20768999761123375,-0.3980137995014419,-0.38792232063921095,-0.07555806004862783,-0.030284298639350157
B136,n,x4,1.0,8.0,0.09013498330575942,0.6059164511903719,-0.3018840592295361,0.7659930933039262,0.46860151251806037,0.5300825717390362,0.07909432811836647,-0.3018840592295363,0.7076027881806786,-0.3654311793177748,H2,-0.371368692991224,0,0,41.615454416376096,-0.1906453046317489,-0.3654311793177748,-0.3519413518581954,-0.09958833938517805,-0.016463353196256844
B136,n,x4,1.0,9.0,0.1139333523188033,0.6768905201393045,-0.32887960550860273,0.8457180261440187,0.532593675461258,0.5934972939463311,0.10017886608000603,-0.3288796055086034,0.7890162943436572,-0.30143901637457715,H2,-0.19251603279553242,0,0,45.00203805200181,-0.11092037179165637,-0.30143901637457715,-0.2885266296509005,-0.1265838856642447,0.007335015816787041
B136,n,x4,1.0,10.0,0.12808787579954894,0.6902090979364842,-0.32555221169504067,0.8703436129578279,0.5366740605348573,0.595887685755471,0.10997191948577512,-0.3255522116950418,0.8169660916395569,-0.29735863130097784,H2,-0.1772698339260893,0,0,47.6056752257556,-0.08629478497784715,-0.29735863130097784,-0.28613623784176057,-0.12325649185068263,0.02148953929753268
B136,n,x4,1.0,11.0,0.1520000508179722,0.7376995865186579,-0.342227629410483,0.9229310947513361,0.5778856718843032,0.6452964687120283,0.13186640339899758,-0.3422276294104829,0.8603258432052947,-0.256147019951532,H2,-0.09598932090530465,0,0,50.595282044171924,-0.03370730318433901,-0.256147019951532,-0.2367274548852033,-0.13993190956612497,0.045401714315955924
B136,n,x4,1.0,12.0,0.18258326992864293,0.8017842540381028,-0.3806558225427543,0.9759258876133031,0.6530517603374464,0.7220231312498059,0.16443389188771285,-0.3806558225427543,0.9083837642231757,-0.1809809314983888,H2,-0.09508418173284469,0,0,53.5990990329432,0.019287489677628056,-0.1809809314983888,-0.1600007923474257,-0.17836010269839628,0.07598493342662667
B136,n,x4,1.0,13.0,0.1996864574960555,0.8119184078086674,-0.40675309310526153,0.9864558586292659,0.6631404217668309,0.7319012103284249,0.17945847180486418,-0.4067530931052614,0.918912606725506,-0.2044573732609035,DD,-0.10102896082790078,0,0,56.269567907440575,0.029817460693590814,-0.17089227006900432,-0.15012271326880666,-0.2044573732609035,0.09308812099403925
B136,n,x4,1.0,14.0,0.2117707380213274,0.8094217020166818,-0.4291908829821859,1.022548954804031,0.6258253634102598,0.7034779649405637,0.18004108203703129,-0.4291908829821858,0.9499304065603003,-0.22689516313782784,DD,-0.1103983877269715,0,0,58.71010508768932,0.0659105568683559,-0.20820732842557532,-0.1785459586566679,-0.22689516313782784,0.10517240151931113
B136,n,x4,1.0,15.0,0.22680646522721282,0.8126994947358231,-0.4510505860406464,1.0520624973862769,0.6064391609450227,0.687305755634807,0.18452232417618886,-0.4510505860406463,0.9788309572800614,-0.24875486619628837,DD,-0.12200505831017869,0,0,60.95628933511564,0.09542409945060182,-0.22759353089081247,-0.19471816796242458,-0.24875486619628837,0.12020812872519655
B136,n,x4,1.0,16.0,0.24184362130251214,0.8178519791979323,-0.484797059662339,1.0479692315606521,0.6216011080716265,0.7049083189700133,0.20141960791573132,-0.484797059662339,0.9688454028770115,-0.282501339817981,DD,-0.16416441951847668,0,0,62.894140663855545,0.09133083362497707,-0.21243158376420868,-0.17711560462721831,-0.282501339817981,0.13524528480049586
B136,n,x4,1.0,17.0,0.2495281854223137,0.8071952123666606,-0.5131010486938028,1.0407182118752665,0.6083420814923006,0.6974093440802679,0.20726745134955293,-0.5131010486938027,0.954307621808566,-0.3108053288494448,DD,-0.18170629061412144,0,0,65.46420560806747,0.08407981393959141,-0.22569061034353455,-0.1846145795169637,-0.3108053288494448,0.14292984892029742
B136,n,x4,1.0,18.0,0.2700041716810688,0.8227889639365785,-0.5409901704918778,1.0500992795912631,0.6302168023615878,0.7125347288075489,0.2239956702543784,-0.5409901704918776,0.9711196811228381,-0.3386944506475198,DD,-0.19005159383108047,0,0,68.30474983152156,0.09346088165558808,-0.20381588947424734,-0.16948919478968272,-0.3386944506475198,0.16340583517905255
B136,n,x4,1.0,19.0,0.2983254812619085,0.8548937062693959,-0.5715559066190405,1.0790141750713491,0.6667553810774027,0.7510555056584447,0.2526125155828427,-0.5715559066190405,0.9958569149904749,-0.36926018677468253,DD,-0.200549454715053,0,0,70.71891418085474,0.12237577713567405,-0.16727731075843244,-0.13096841793878689,-0.36926018677468253,0.19172714475989222
B136,n,x4,1.0,20.0,0.30920799253402453,0.8518228090240639,-0.604643564287382,1.082480185489033,0.6590271008695797,0.7430509543153022,0.25728780056840383,-0.604643564287382,0.9997701243916528,-0.40234784444302396,DD,-0.22630822430611805,0,0,73.07132305617377,0.12584178755335784,-0.17500559096625545,-0.13897296928192937,-0.40234784444302396,0.20260965603200826
B136,n,x4,1.0,21.0,0.3310683861274295,0.8679795868147366,-0.6260739190776807,1.1148250188207771,0.6611126731883384,0.7503574998798215,0.2699277409535743,-0.6260739190776805,1.0274590763419253,-0.4237781992333227,DD,-0.24606843918494956,0,0,75.21856376966579,0.15818662088510205,-0.17292001864749673,-0.1316664237174101,-0.4237781992333227,0.22447004962541323
B136,n,x4,1.0,22.0,0.3519559374865542,0.8813551346154994,-0.6523185486728476,1.1440825664008138,0.6595014190524863,0.751987256138575,0.2787005470003603,-0.6523185486728477,1.0554163057727872,-0.45002282882848954,DD,-0.25455130826574657,0,0,77.73194762213245,0.18744416846513878,-0.1745312727833489,-0.1300366674586566,-0.45002282882848954,0.2453576009845379
B136,n,x4,1.0,23.0,0.360807868042621,0.875593439432036,-0.6848933889926043,1.154266315110586,0.6417359931137256,0.7329490427767037,0.27436569401536137,-0.6848933889926044,1.0688250517583595,-0.4825976691482463,DD,-0.2793791025033979,0,0,79.45373431008542,0.19762791717491102,-0.19229669872210953,-0.1490748808205279,-0.4825976691482463,0.2542095315406047
