file,stamp,n_cols,L239_claim,L239_col,S239_claim,S239_col,L471_claim,L471_col,S471_claim,S471_col,L583_claim,L583_col,S583_claim,S583_col,L604_claim,L604_col,S604_claim,S604_col,L607_claim,L607_col,S607_claim,S607_col
2026-09-08_does-modal-share-predict-VARIANCE-not-sign_B.fit.csv,2026-09-08,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-08_does-modal-share-predict-VARIANCE-not-sign_B.keep.csv,2026-09-08,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2026-09-08_does-modal-share-predict-VARIANCE-not-sign_B.kstar.csv,2026-09-08,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-08_does-modal-share-predict-VARIANCE-not-sign_B.walkforward.csv,2026-09-08,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2026-09-08_does-the-4b-aware-screen-only-pay-through-DD_B.census.csv,2026-09-08,41,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1
2026-09-08_does-the-4b-aware-screen-only-pay-through-DD_B.keeppaths.csv,2026-09-08,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-08_does-the-4b-aware-screen-only-pay-through-DD_B.paired.csv,2026-09-08,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-08_does-the-4b-aware-screen-only-pay-through-DD_B.walkforward.csv,2026-09-08,5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2026-09-08_does-the-4b-gross-100-family-survive-a-CASH-CREDIT-and-a-BORROW-charge_C.breakeven.csv,2026-09-08,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-08_does-the-4b-gross-100-family-survive-a-CASH-CREDIT-and-a-BORROW-charge_C.extraconv.csv,2026-09-08,13,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2026-09-08_does-the-4b-gross-100-family-survive-a-CASH-CREDIT-and-a-BORROW-charge_C.grid.csv,2026-09-08,17,1,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0
2026-09-08_does-the-4b-gross-100-family-survive-a-CASH-CREDIT-and-a-BORROW-charge_C.grossband.csv,2026-09-08,10,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-08_does-the-4b-gross-100-family-survive-a-CASH-CREDIT-and-a-BORROW-charge_C.keeppaths.csv,2026-09-08,27,1,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0
2026-09-08_does-the-4b-gross-100-family-survive-a-CASH-CREDIT-and-a-BORROW-charge_C.margin.csv,2026-09-08,10,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2026-09-08_does-the-4b-gross-100-family-survive-a-CASH-CREDIT-and-a-BORROW-charge_C.walkforward.csv,2026-09-08,19,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-08_does-the-FREE-STRATUM-COUNT-generalise-as-a-null-power-certificate_cloud.cert.csv,2026-09-08,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2026-09-08_does-the-FREE-STRATUM-COUNT-generalise-as-a-null-power-certificate_cloud.grid.csv,2026-09-08,20,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
2026-09-08_does-the-FREE-STRATUM-COUNT-generalise-as-a-null-power-certificate_cloud.keep.csv,2026-09-08,20,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
2026-09-08_does-the-FREE-STRATUM-COUNT-generalise-as-a-null-power-certificate_cloud.walkforward.csv,2026-09-08,12,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2026-09-08_does-the-IS-WINDOW-DD-CAP-transfer-at-all_cloud.census.csv,2026-09-08,13,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2026-09-08_does-the-IS-WINDOW-DD-CAP-transfer-at-all_cloud.decision.csv,2026-09-08,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-08_does-the-IS-WINDOW-DD-CAP-transfer-at-all_cloud.freshcells.csv,2026-09-08,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-08_does-the-IS-WINDOW-DD-CAP-transfer-at-all_cloud.grid.csv,2026-09-08,30,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
2026-09-08_does-the-IS-WINDOW-DD-CAP-transfer-at-all_cloud.ledger.csv,2026-09-08,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-08_does-the-IS-WINDOW-DD-CAP-transfer-at-all_cloud.transfer.csv,2026-09-08,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-08_does-the-IS-WINDOW-DD-CAP-transfer-at-all_cloud.walkforward.csv,2026-09-08,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-08_does-the-MATCHED-margin-hold-off-the-Sharpe-statistic_cloud.affinity.csv,2026-09-08,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-08_does-the-MATCHED-margin-hold-off-the-Sharpe-statistic_cloud.breakage.csv,2026-09-08,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-08_does-the-MATCHED-margin-hold-off-the-Sharpe-statistic_cloud.grid.csv,2026-09-08,40,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
2026-09-08_does-the-MATCHED-margin-hold-off-the-Sharpe-statistic_cloud.keep.csv,2026-09-08,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2026-09-08_does-the-MATCHED-margin-hold-off-the-Sharpe-statistic_cloud.walkforward.csv,2026-09-08,34,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
2026-09-08_does-the-key-swap-survive-a-CONSTANT-count_cloud.curve.csv,2026-09-08,17,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
2026-09-08_does-the-key-swap-survive-a-CONSTANT-count_cloud.keep.csv,2026-09-08,18,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
2026-09-08_does-the-key-swap-survive-a-CONSTANT-count_cloud.null.csv,2026-09-08,14,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
2026-09-08_does-the-key-swap-survive-a-CONSTANT-count_cloud.veto.csv,2026-09-08,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2026-09-08_does-the-key-swap-survive-a-CONSTANT-count_cloud.walkforward.csv,2026-09-08,22,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
2026-09-08_does-the-matched-gross-control-belong-on-every-published-DIAL-not-just-count_C.census.csv,2026-09-08,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-08_does-the-matched-gross-control-belong-on-every-published-DIAL-not-just-count_C.census_rejects.csv,2026-09-08,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-08_does-the-matched-gross-control-belong-on-every-published-DIAL-not-just-count_C.grid.csv,2026-09-08,22,1,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,1
2026-09-08_does-the-matched-gross-control-belong-on-every-published-DIAL-not-just-count_C.matched.csv,2026-09-08,10,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1
2026-09-08_does-the-matched-gross-control-belong-on-every-published-DIAL-not-just-count_C.walkforward.csv,2026-09-08,13,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1
2026-09-08_does-the-q95-band-hold-its-nominal-5-percent_cloud.arms.csv,2026-09-08,28,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0
2026-09-08_does-the-q95-band-hold-its-nominal-5-percent_cloud.autocorr.csv,2026-09-08,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-08_does-the-q95-band-hold-its-nominal-5-percent_cloud.keep.csv,2026-09-08,30,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0
2026-09-08_does-the-q95-band-hold-its-nominal-5-percent_cloud.pool.csv,2026-09-08,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-08_does-the-q95-band-hold-its-nominal-5-percent_cloud.size.csv,2026-09-08,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-08_does-the-q95-band-hold-its-nominal-5-percent_cloud.walkforward.csv,2026-09-08,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-08_does-the-vol-gate-corner-survive-being-pre-registered_B.bootstrap.csv,2026-09-08,12,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-08_does-the-vol-gate-corner-survive-being-pre-registered_B.grid.csv,2026-09-08,19,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
2026-09-08_does-the-vol-gate-corner-survive-being-pre-registered_B.headline.csv,2026-09-08,18,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1
2026-09-08_does-the-vol-gate-corner-survive-being-pre-registered_B.keep.csv,2026-09-08,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2026-09-08_does-the-vol-gate-corner-survive-being-pre-registered_B.walkforward.csv,2026-09-08,35,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2026-09-08_does-the-vol-gate-corner-survive-being-pre-registered_cloud.grid.csv,2026-09-08,18,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
2026-09-08_does-the-vol-gate-corner-survive-being-pre-registered_cloud.keep.csv,2026-09-08,18,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
2026-09-08_does-the-vol-gate-corner-survive-being-pre-registered_cloud.pair.csv,2026-09-08,16,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
2026-09-08_does-the-vol-gate-corner-survive-being-pre-registered_cloud.walkforward.csv,2026-09-08,23,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1
2026-09-08_does-the-width-convergence-hold-past-n40_C.grid.csv,2026-09-08,28,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1
2026-09-08_does-the-width-convergence-hold-past-n40_C.walkforward.csv,2026-09-08,25,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1
2026-09-08_does-the-width-convergence-hold-past-n40_C.zero.csv,2026-09-08,15,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
2026-09-08_does-turnover-level-predict-chooser-power_cloud.census.csv,2026-09-08,27,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2026-09-08_does-turnover-level-predict-chooser-power_cloud.grid.csv,2026-09-08,20,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
2026-09-08_does-turnover-level-predict-chooser-power_cloud.lopo.csv,2026-09-08,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2026-09-08_does-turnover-level-predict-chooser-power_cloud.params.csv,2026-09-08,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2026-09-08_does-turnover-level-predict-chooser-power_cloud.walkforward.csv,2026-09-08,22,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
2026-09-08_ewall-beside-every-panel-claim_cloud.aliases.csv,2026-09-08,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-08_ewall-beside-every-panel-claim_cloud.controls.csv,2026-09-08,16,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
2026-09-08_ewall-beside-every-panel-claim_cloud.excess.csv,2026-09-08,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2026-09-08_ewall-beside-every-panel-claim_cloud.keeppaths.csv,2026-09-08,19,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
2026-09-08_ewall-beside-every-panel-claim_cloud.predictor.csv,2026-09-08,9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-08_ewall-beside-every-panel-claim_cloud.walkforward.csv,2026-09-08,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-08_fix-hivol80s-IS-OOS-coverage-and-re-read-the-parked-arm_cloud.coverage.csv,2026-09-08,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-08_fix-hivol80s-IS-OOS-coverage-and-re-read-the-parked-arm_cloud.grid.csv,2026-09-08,23,1,0,1,0,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1
2026-09-08_fix-hivol80s-IS-OOS-coverage-and-re-read-the-parked-arm_cloud.keep.csv,2026-09-08,18,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1
2026-09-08_fix-hivol80s-IS-OOS-coverage-and-re-read-the-parked-arm_cloud.walkforward.csv,2026-09-08,21,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1
2026-09-08_how-many-published-count-dials-are-gross-dials_B.argmax.csv,2026-09-08,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0
2026-09-08_how-many-published-count-dials-are-gross-dials_B.census.csv,2026-09-08,19,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0
2026-09-08_how-many-published-count-dials-are-gross-dials_B.census_rejects.csv,2026-09-08,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-08_how-many-published-count-dials-are-gross-dials_B.grid.csv,2026-09-08,19,1,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,1
2026-09-08_how-many-published-count-dials-are-gross-dials_B.gross.csv,2026-09-08,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-08_how-many-published-count-dials-are-gross-dials_B.leveltiming.csv,2026-09-08,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-08_how-many-published-count-dials-are-gross-dials_B.premium.csv,2026-09-08,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0
2026-09-08_how-many-published-count-dials-are-gross-dials_B.walkforward.csv,2026-09-08,9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2026-09-08_how-many-published-count-dials-are-gross-dials_cloud.census.csv,2026-09-08,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-08_how-many-published-count-dials-are-gross-dials_cloud.channel.csv,2026-09-08,7,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0
2026-09-08_how-many-published-count-dials-are-gross-dials_cloud.flips.csv,2026-09-08,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2026-09-08_how-many-published-count-dials-are-gross-dials_cloud.grid.csv,2026-09-08,25,1,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,1
2026-09-08_how-many-published-count-dials-are-gross-dials_cloud.params.csv,2026-09-08,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-08_how-many-published-count-dials-are-gross-dials_cloud.walkforward.csv,2026-09-08,21,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
2026-09-08_is-168c-s-k-CROSSING-a-SMOOTHING-artefact-end-to-end_cloud.boot.csv,2026-09-08,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-08_is-168c-s-k-CROSSING-a-SMOOTHING-artefact-end-to-end_cloud.exact.csv,2026-09-08,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-08_is-168c-s-k-CROSSING-a-SMOOTHING-artefact-end-to-end_cloud.grid.csv,2026-09-08,19,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
2026-09-08_is-168c-s-k-CROSSING-a-SMOOTHING-artefact-end-to-end_cloud.keeppaths.csv,2026-09-08,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-08_is-168c-s-k-CROSSING-a-SMOOTHING-artefact-end-to-end_cloud.pooled.csv,2026-09-08,11,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2026-09-08_is-168c-s-k-CROSSING-a-SMOOTHING-artefact-end-to-end_cloud.shape.csv,2026-09-08,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-08_is-168c-s-k-CROSSING-a-SMOOTHING-artefact-end-to-end_cloud.walkforward.csv,2026-09-08,9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2026-09-08_is-168c-s-k-CROSSING-a-SMOOTHING-artefact-end-to-end_cloud.window.csv,2026-09-08,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-08_is-IS-argmax-CONFIDENCE-an-inverse-signal_cloud.census.csv,2026-09-08,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2026-09-08_is-IS-argmax-CONFIDENCE-an-inverse-signal_cloud.decision.csv,2026-09-08,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-08_is-IS-argmax-CONFIDENCE-an-inverse-signal_cloud.freshcells.csv,2026-09-08,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
2026-09-08_is-IS-argmax-CONFIDENCE-an-inverse-signal_cloud.grid.csv,2026-09-08,30,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
2026-09-08_is-IS-argmax-CONFIDENCE-an-inverse-signal_cloud.ledger.csv,2026-09-08,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-08_is-IS-argmax-CONFIDENCE-an-inverse-signal_cloud.perfile.csv,2026-09-08,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-08_is-IS-argmax-CONFIDENCE-an-inverse-signal_cloud.rhogrid.csv,2026-09-08,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-08_is-IS-argmax-CONFIDENCE-an-inverse-signal_cloud.walkforward.csv,2026-09-08,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-08_is-K_MEDIAN-a-real-abstention-rule-or-a-36-cell-accident_C.decomp.csv,2026-09-08,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2026-09-08_is-K_MEDIAN-a-real-abstention-rule-or-a-36-cell-accident_C.grid.csv,2026-09-08,23,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1
2026-09-08_is-K_MEDIAN-a-real-abstention-rule-or-a-36-cell-accident_C.keeppaths.csv,2026-09-08,42,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1
2026-09-08_is-K_MEDIAN-a-real-abstention-rule-or-a-36-cell-accident_C.picks.csv,2026-09-08,32,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1
2026-09-08_is-K_MEDIAN-a-real-abstention-rule-or-a-36-cell-accident_C.premise204.csv,2026-09-08,10,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2026-09-08_is-K_MEDIAN-a-real-abstention-rule-or-a-36-cell-accident_C.selectors.csv,2026-09-08,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-08_is-LEAK-a-general-tax-on-every-published-per-armed-day-number_B.census.csv,2026-09-08,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-08_is-LEAK-a-general-tax-on-every-published-per-armed-day-number_B.coverage.csv,2026-09-08,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-08_is-LEAK-a-general-tax-on-every-published-per-armed-day-number_B.decomp.csv,2026-09-08,44,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
2026-09-08_is-LEAK-a-general-tax-on-every-published-per-armed-day-number_B.grid.csv,2026-09-08,25,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1
2026-09-08_is-LEAK-a-general-tax-on-every-published-per-armed-day-number_B.prose.csv,2026-09-08,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-08_is-LEAK-a-general-tax-on-every-published-per-armed-day-number_B.restated_record.csv,2026-09-08,41,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1
2026-09-08_is-LEAK-a-general-tax-on-every-published-per-armed-day-number_B.walkforward.csv,2026-09-08,18,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1
2026-09-08_is-LEAK-a-general-tax-on-every-published-per-armed-day-number_cloud.census.csv,2026-09-08,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-08_is-LEAK-a-general-tax-on-every-published-per-armed-day-number_cloud.grid.csv,2026-09-08,34,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1
2026-09-08_is-LEAK-a-general-tax-on-every-published-per-armed-day-number_cloud.keeppaths.csv,2026-09-08,34,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1
2026-09-08_is-LEAK-a-general-tax-on-every-published-per-armed-day-number_cloud.prose.csv,2026-09-08,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-08_is-LEAK-a-general-tax-on-every-published-per-armed-day-number_cloud.requote.csv,2026-09-08,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2026-09-08_is-LEAK-a-general-tax-on-every-published-per-armed-day-number_cloud.walkforward.csv,2026-09-08,20,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1
2026-09-08_is-cost-blind-choosing-worse-than-not-choosing-generally_C.grid.csv,2026-09-08,32,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
2026-09-08_is-cost-blind-choosing-worse-than-not-choosing-generally_C.instances.csv,2026-09-08,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2026-09-08_is-cost-blind-choosing-worse-than-not-choosing-generally_C.keeppaths.csv,2026-09-08,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2026-09-08_is-cost-blind-choosing-worse-than-not-choosing-generally_C.rungcurve.csv,2026-09-08,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2026-09-08_is-cost-blind-choosing-worse-than-not-choosing-generally_C.walkforward.csv,2026-09-08,45,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1
2026-09-08_is-every-published-max_vol-argmax-a-single-ranking-key-reading_cloud.argmax.csv,2026-09-08,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2026-09-08_is-every-published-max_vol-argmax-a-single-ranking-key-reading_cloud.grid.csv,2026-09-08,19,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
2026-09-08_is-every-published-max_vol-argmax-a-single-ranking-key-reading_cloud.walkforward.csv,2026-09-08,18,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1
2026-09-08_is-phi-a-standalone-de-grossing-instrument_cloud.grid.csv,2026-09-08,29,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
2026-09-08_is-phi-a-standalone-de-grossing-instrument_cloud.keep.csv,2026-09-08,31,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
2026-09-08_is-phi-a-standalone-de-grossing-instrument_cloud.matched.csv,2026-09-08,30,1,0,1,0,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1
2026-09-08_is-phi-a-standalone-de-grossing-instrument_cloud.menu.csv,2026-09-08,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2026-09-08_is-phi-a-standalone-de-grossing-instrument_cloud.walkforward.csv,2026-09-08,22,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2026-09-08_is-selection-beats-do-nothing-just-a-rung-artefact_cloud.decomp.csv,2026-09-08,37,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1
2026-09-08_is-selection-beats-do-nothing-just-a-rung-artefact_cloud.grid.csv,2026-09-08,32,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
2026-09-08_is-selection-beats-do-nothing-just-a-rung-artefact_cloud.keep.csv,2026-09-08,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2026-09-08_is-selection-beats-do-nothing-just-a-rung-artefact_cloud.rungcurve.csv,2026-09-08,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
2026-09-08_is-selection-beats-do-nothing-just-a-rung-artefact_cloud.walkforward.csv,2026-09-08,37,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1
2026-09-08_is-the-0-of-64-no-floor-result-a-LIQUIDITY-fact-or-a-SURVIVORSHIP-fact_C.cohort.csv,2026-09-08,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-08_is-the-0-of-64-no-floor-result-a-LIQUIDITY-fact-or-a-SURVIVORSHIP-fact_C.crossing.csv,2026-09-08,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2026-09-08_is-the-0-of-64-no-floor-result-a-LIQUIDITY-fact-or-a-SURVIVORSHIP-fact_C.grid.csv,2026-09-08,15,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
2026-09-08_is-the-0-of-64-no-floor-result-a-LIQUIDITY-fact-or-a-SURVIVORSHIP-fact_C.seeds.csv,2026-09-08,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-08_is-the-0-of-64-no-floor-result-a-LIQUIDITY-fact-or-a-SURVIVORSHIP-fact_C.verdicts.csv,2026-09-08,15,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2026-09-08_is-the-0-of-64-no-floor-result-a-LIQUIDITY-fact-or-a-SURVIVORSHIP-fact_C.walkforward.csv,2026-09-08,21,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2026-09-08_is-the-BASE-BOOK-the-only-thing-passing-4b-in-the-overlay-corpus_cloud.arms.csv,2026-09-08,28,1,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0
