cadence,panel,fold,SET,window,IS_len,chooser,ladder,rung,moved,OOS_Sharpe
MONTH,B136,202307,ALL4,L1260,1260,H_ANY,N,30,True,3.5209272071115594
MONTH,B136,202307,ALL4,L1260,1260,CH_RAW,N,30,True,3.5209272071115594
MONTH,B136,202307,ALL4,L1260,1260,CH_ANCHOR,CADENCE,W,False,3.236089254393042
MONTH,B136,202307,ALL4,L2520,2520,H_RUNNERUP,CADENCE,W,False,3.236089254393042
MONTH,B136,202307,ALL4,L2520,2520,H_NARROWEST,N,30,True,3.5209272071115594
MONTH,B136,202307,ALL4,L2520,2520,H_ANY,N,30,True,3.5209272071115594
MONTH,B136,202307,ALL4,L2520,2520,CH_RAW,N,30,True,3.5209272071115594
MONTH,B136,202307,ALL4,L2520,2520,CH_ANCHOR,CADENCE,W,False,3.236089254393042
MONTH,B136,202307,ALL4,EXPAND,3641,H_RUNNERUP,CADENCE,W,False,3.236089254393042
MONTH,B136,202307,ALL4,EXPAND,3641,H_NARROWEST,N,30,True,3.5209272071115594
MONTH,B136,202307,ALL4,EXPAND,3641,H_ANY,N,30,True,3.5209272071115594
MONTH,B136,202307,ALL4,EXPAND,3641,CH_RAW,N,30,True,3.5209272071115594
MONTH,B136,202307,ALL4,EXPAND,3641,CH_ANCHOR,CADENCE,W,False,3.236089254393042
MONTH,B136,202307,NG,L252,252,H_RUNNERUP,CADENCE,W,False,3.236089254393042
MONTH,B136,202307,NG,L252,252,H_NARROWEST,CADENCE,W,False,3.236089254393042
MONTH,B136,202307,NG,L252,252,H_ANY,CADENCE,W,False,3.236089254393042
MONTH,B136,202307,NG,L252,252,CH_RAW,H,252,True,3.791596805633014
MONTH,B136,202307,NG,L252,252,CH_ANCHOR,CADENCE,W,False,3.236089254393042
MONTH,B136,202307,NG,L504,504,H_RUNNERUP,CADENCE,W,False,3.236089254393042
MONTH,B136,202307,NG,L504,504,H_NARROWEST,CADENCE,W,False,3.236089254393042
MONTH,B136,202307,NG,L504,504,H_ANY,CADENCE,W,False,3.236089254393042
MONTH,B136,202307,NG,L504,504,CH_RAW,H,252,True,3.791596805633014
MONTH,B136,202307,NG,L504,504,CH_ANCHOR,CADENCE,W,False,3.236089254393042
MONTH,B136,202307,NG,L756,756,H_RUNNERUP,CADENCE,W,False,3.236089254393042
MONTH,B136,202307,NG,L756,756,H_NARROWEST,CADENCE,W,False,3.236089254393042
MONTH,B136,202307,NG,L756,756,H_ANY,CADENCE,W,False,3.236089254393042
MONTH,B136,202307,NG,L756,756,CH_RAW,N,40,True,3.2420148655579446
MONTH,B136,202307,NG,L756,756,CH_ANCHOR,CADENCE,W,False,3.236089254393042
MONTH,B136,202307,NG,L1260,1260,H_RUNNERUP,CADENCE,W,False,3.236089254393042
MONTH,B136,202307,NG,L1260,1260,H_NARROWEST,CADENCE,W,False,3.236089254393042
MONTH,B136,202307,NG,L1260,1260,H_ANY,CADENCE,W,False,3.236089254393042
MONTH,B136,202307,NG,L1260,1260,CH_RAW,N,30,True,3.5209272071115594
MONTH,B136,202307,NG,L1260,1260,CH_ANCHOR,CADENCE,W,False,3.236089254393042
MONTH,B136,202307,NG,L2520,2520,H_RUNNERUP,CADENCE,W,False,3.236089254393042
MONTH,B136,202307,NG,L2520,2520,H_NARROWEST,N,30,True,3.5209272071115594
MONTH,B136,202307,NG,L2520,2520,H_ANY,N,30,True,3.5209272071115594
MONTH,B136,202307,NG,L2520,2520,CH_RAW,N,30,True,3.5209272071115594
MONTH,B136,202307,NG,L2520,2520,CH_ANCHOR,CADENCE,W,False,3.236089254393042
MONTH,B136,202307,NG,EXPAND,3641,H_RUNNERUP,CADENCE,W,False,3.236089254393042
MONTH,B136,202307,NG,EXPAND,3641,H_NARROWEST,CADENCE,W,False,3.236089254393042
MONTH,B136,202307,NG,EXPAND,3641,H_ANY,CADENCE,W,False,3.236089254393042
MONTH,B136,202307,NG,EXPAND,3641,CH_RAW,N,30,True,3.5209272071115594
MONTH,B136,202307,NG,EXPAND,3641,CH_ANCHOR,CADENCE,W,False,3.236089254393042
MONTH,B136,202308,ALL4,L252,252,H_RUNNERUP,CADENCE,W,False,0.3920701808109897
MONTH,B136,202308,ALL4,L252,252,H_NARROWEST,N,40,True,-0.520117152053729
MONTH,B136,202308,ALL4,L252,252,H_ANY,N,40,True,-0.520117152053729
MONTH,B136,202308,ALL4,L252,252,CH_RAW,N,40,True,-0.520117152053729
MONTH,B136,202308,ALL4,L252,252,CH_ANCHOR,CADENCE,W,False,0.3920701808109897
MONTH,B136,202308,ALL4,L504,504,H_RUNNERUP,CADENCE,W,False,0.3920701808109897
MONTH,B136,202308,ALL4,L504,504,H_NARROWEST,H,252,True,1.5078772520581964
MONTH,B136,202308,ALL4,L504,504,H_ANY,H,252,True,1.5078772520581964
MONTH,B136,202308,ALL4,L504,504,CH_RAW,H,252,True,1.5078772520581964
MONTH,B136,202308,ALL4,L504,504,CH_ANCHOR,CADENCE,W,False,0.3920701808109897
MONTH,B136,202308,ALL4,L756,756,H_RUNNERUP,CADENCE,W,False,0.3920701808109897
MONTH,B136,202308,ALL4,L756,756,H_NARROWEST,N,40,True,-0.520117152053729
MONTH,B136,202308,ALL4,L756,756,H_ANY,N,40,True,-0.520117152053729
MONTH,B136,202308,ALL4,L756,756,CH_RAW,N,40,True,-0.520117152053729
MONTH,B136,202308,ALL4,L756,756,CH_ANCHOR,CADENCE,W,False,0.3920701808109897
MONTH,B136,202308,ALL4,L1260,1260,H_RUNNERUP,CADENCE,W,False,0.3920701808109897
MONTH,B136,202308,ALL4,L1260,1260,H_NARROWEST,N,30,True,-0.7630217739654133
MONTH,B136,202308,ALL4,L1260,1260,H_ANY,N,30,True,-0.7630217739654133
MONTH,B136,202308,ALL4,L1260,1260,CH_RAW,N,30,True,-0.7630217739654133
MONTH,B136,202308,ALL4,L1260,1260,CH_ANCHOR,CADENCE,W,False,0.3920701808109897
MONTH,B136,202308,ALL4,L2520,2520,H_RUNNERUP,CADENCE,W,False,0.3920701808109897
MONTH,B136,202308,ALL4,L2520,2520,H_NARROWEST,N,30,True,-0.7630217739654133
MONTH,B136,202308,ALL4,L2520,2520,H_ANY,N,30,True,-0.7630217739654133
MONTH,B136,202308,ALL4,L2520,2520,CH_RAW,N,30,True,-0.7630217739654133
MONTH,B136,202308,ALL4,L2520,2520,CH_ANCHOR,CADENCE,W,False,0.3920701808109897
MONTH,B136,202308,ALL4,EXPAND,3661,H_RUNNERUP,CADENCE,W,False,0.3920701808109897
MONTH,B136,202308,ALL4,EXPAND,3661,H_NARROWEST,N,30,True,-0.7630217739654133
MONTH,B136,202308,ALL4,EXPAND,3661,H_ANY,N,30,True,-0.7630217739654133
MONTH,B136,202308,ALL4,EXPAND,3661,CH_RAW,N,30,True,-0.7630217739654133
MONTH,B136,202308,ALL4,EXPAND,3661,CH_ANCHOR,CADENCE,W,False,0.3920701808109897
MONTH,B136,202308,NG,L252,252,H_RUNNERUP,CADENCE,W,False,0.3920701808109897
MONTH,B136,202308,NG,L252,252,H_NARROWEST,CADENCE,W,False,0.3920701808109897
MONTH,B136,202308,NG,L252,252,H_ANY,CADENCE,W,False,0.3920701808109897
MONTH,B136,202308,NG,L252,252,CH_RAW,N,40,True,-0.520117152053729
MONTH,B136,202308,NG,L252,252,CH_ANCHOR,CADENCE,W,False,0.3920701808109897
MONTH,B136,202308,NG,L504,504,H_RUNNERUP,CADENCE,W,False,0.3920701808109897
MONTH,B136,202308,NG,L504,504,H_NARROWEST,CADENCE,W,False,0.3920701808109897
MONTH,B136,202308,NG,L504,504,H_ANY,CADENCE,W,False,0.3920701808109897
MONTH,B136,202308,NG,L504,504,CH_RAW,H,252,True,1.5078772520581964
MONTH,B136,202308,NG,L504,504,CH_ANCHOR,CADENCE,W,False,0.3920701808109897
MONTH,B136,202308,NG,L756,756,H_RUNNERUP,CADENCE,W,False,0.3920701808109897
MONTH,B136,202308,NG,L756,756,H_NARROWEST,CADENCE,W,False,0.3920701808109897
MONTH,B136,202308,NG,L756,756,H_ANY,CADENCE,W,False,0.3920701808109897
MONTH,B136,202308,NG,L756,756,CH_RAW,N,40,True,-0.520117152053729
MONTH,B136,202308,NG,L756,756,CH_ANCHOR,CADENCE,W,False,0.3920701808109897
MONTH,B136,202308,NG,L1260,1260,H_RUNNERUP,CADENCE,W,False,0.3920701808109897
MONTH,B136,202308,NG,L1260,1260,H_NARROWEST,CADENCE,W,False,0.3920701808109897
MONTH,B136,202308,NG,L1260,1260,H_ANY,CADENCE,W,False,0.3920701808109897
MONTH,B136,202308,NG,L1260,1260,CH_RAW,N,30,True,-0.7630217739654133
MONTH,B136,202308,NG,L1260,1260,CH_ANCHOR,CADENCE,W,False,0.3920701808109897
MONTH,B136,202308,NG,L2520,2520,H_RUNNERUP,CADENCE,W,False,0.3920701808109897
MONTH,B136,202308,NG,L2520,2520,H_NARROWEST,CADENCE,W,False,0.3920701808109897
MONTH,B136,202308,NG,L2520,2520,H_ANY,CADENCE,W,False,0.3920701808109897
MONTH,B136,202308,NG,L2520,2520,CH_RAW,N,30,True,-0.7630217739654133
MONTH,B136,202308,NG,L2520,2520,CH_ANCHOR,CADENCE,W,False,0.3920701808109897
MONTH,B136,202308,NG,EXPAND,3661,H_RUNNERUP,CADENCE,W,False,0.3920701808109897
MONTH,B136,202308,NG,EXPAND,3661,H_NARROWEST,N,30,True,-0.7630217739654133
MONTH,B136,202308,NG,EXPAND,3661,H_ANY,N,30,True,-0.7630217739654133
MONTH,B136,202308,NG,EXPAND,3661,CH_RAW,N,30,True,-0.7630217739654133
MONTH,B136,202308,NG,EXPAND,3661,CH_ANCHOR,CADENCE,W,False,0.3920701808109897
MONTH,B136,202309,ALL4,L252,252,H_RUNNERUP,CADENCE,W,False,-5.6737897740122785
MONTH,B136,202309,ALL4,L252,252,H_NARROWEST,N,40,True,-4.795720569363813
MONTH,B136,202309,ALL4,L252,252,H_ANY,N,40,True,-4.795720569363813
MONTH,B136,202309,ALL4,L252,252,CH_RAW,N,40,True,-4.795720569363813
MONTH,B136,202309,ALL4,L252,252,CH_ANCHOR,CADENCE,W,False,-5.6737897740122785
MONTH,B136,202309,ALL4,L504,504,H_RUNNERUP,CADENCE,W,False,-5.6737897740122785
MONTH,B136,202309,ALL4,L504,504,H_NARROWEST,H,252,True,-5.400787921146714
MONTH,B136,202309,ALL4,L504,504,H_ANY,H,252,True,-5.400787921146714
MONTH,B136,202309,ALL4,L504,504,CH_RAW,H,252,True,-5.400787921146714
MONTH,B136,202309,ALL4,L504,504,CH_ANCHOR,CADENCE,W,False,-5.6737897740122785
MONTH,B136,202309,ALL4,L756,756,H_RUNNERUP,CADENCE,W,False,-5.6737897740122785
MONTH,B136,202309,ALL4,L756,756,H_NARROWEST,H,252,True,-5.400787921146714
MONTH,B136,202309,ALL4,L756,756,H_ANY,H,252,True,-5.400787921146714
MONTH,B136,202309,ALL4,L756,756,CH_RAW,N,40,True,-4.795720569363813
MONTH,B136,202309,ALL4,L756,756,CH_ANCHOR,CADENCE,W,False,-5.6737897740122785
MONTH,B136,202309,ALL4,L1260,1260,H_RUNNERUP,CADENCE,W,False,-5.6737897740122785
MONTH,B136,202309,ALL4,L1260,1260,H_NARROWEST,N,30,True,-4.954456014833187
MONTH,B136,202309,ALL4,L1260,1260,H_ANY,N,30,True,-4.954456014833187
MONTH,B136,202309,ALL4,L1260,1260,CH_RAW,N,30,True,-4.954456014833187
MONTH,B136,202309,ALL4,L1260,1260,CH_ANCHOR,CADENCE,W,False,-5.6737897740122785
MONTH,B136,202309,ALL4,L2520,2520,H_RUNNERUP,CADENCE,W,False,-5.6737897740122785
MONTH,B136,202309,ALL4,L2520,2520,H_NARROWEST,N,30,True,-4.954456014833187
MONTH,B136,202309,ALL4,L2520,2520,H_ANY,N,30,True,-4.954456014833187
MONTH,B136,202309,ALL4,L2520,2520,CH_RAW,N,30,True,-4.954456014833187
MONTH,B136,202309,ALL4,L2520,2520,CH_ANCHOR,CADENCE,W,False,-5.6737897740122785
MONTH,B136,202309,ALL4,EXPAND,3684,H_RUNNERUP,CADENCE,W,False,-5.6737897740122785
MONTH,B136,202309,ALL4,EXPAND,3684,H_NARROWEST,N,30,True,-4.954456014833187
MONTH,B136,202309,ALL4,EXPAND,3684,H_ANY,N,30,True,-4.954456014833187
MONTH,B136,202309,ALL4,EXPAND,3684,CH_RAW,N,30,True,-4.954456014833187
MONTH,B136,202309,ALL4,EXPAND,3684,CH_ANCHOR,CADENCE,W,False,-5.6737897740122785
MONTH,B136,202309,NG,L252,252,H_RUNNERUP,CADENCE,W,False,-5.6737897740122785
MONTH,B136,202309,NG,L252,252,H_NARROWEST,CADENCE,W,False,-5.6737897740122785
MONTH,B136,202309,NG,L252,252,H_ANY,CADENCE,W,False,-5.6737897740122785
MONTH,B136,202309,NG,L252,252,CH_RAW,N,40,True,-4.795720569363813
MONTH,B136,202309,NG,L252,252,CH_ANCHOR,CADENCE,W,False,-5.6737897740122785
MONTH,B136,202309,NG,L504,504,H_RUNNERUP,CADENCE,W,False,-5.6737897740122785
MONTH,B136,202309,NG,L504,504,H_NARROWEST,CADENCE,W,False,-5.6737897740122785
MONTH,B136,202309,NG,L504,504,H_ANY,CADENCE,W,False,-5.6737897740122785
MONTH,B136,202309,NG,L504,504,CH_RAW,H,252,True,-5.400787921146714
MONTH,B136,202309,NG,L504,504,CH_ANCHOR,CADENCE,W,False,-5.6737897740122785
MONTH,B136,202309,NG,L756,756,H_RUNNERUP,CADENCE,W,False,-5.6737897740122785
MONTH,B136,202309,NG,L756,756,H_NARROWEST,CADENCE,W,False,-5.6737897740122785
MONTH,B136,202309,NG,L756,756,H_ANY,CADENCE,W,False,-5.6737897740122785
MONTH,B136,202309,NG,L756,756,CH_RAW,N,40,True,-4.795720569363813
MONTH,B136,202309,NG,L756,756,CH_ANCHOR,CADENCE,W,False,-5.6737897740122785
MONTH,B136,202309,NG,L1260,1260,H_RUNNERUP,CADENCE,W,False,-5.6737897740122785
MONTH,B136,202309,NG,L1260,1260,H_NARROWEST,CADENCE,W,False,-5.6737897740122785
MONTH,B136,202309,NG,L1260,1260,H_ANY,CADENCE,W,False,-5.6737897740122785
MONTH,B136,202309,NG,L1260,1260,CH_RAW,N,30,True,-4.954456014833187
MONTH,B136,202309,NG,L1260,1260,CH_ANCHOR,CADENCE,W,False,-5.6737897740122785
MONTH,B136,202309,NG,L2520,2520,H_RUNNERUP,CADENCE,W,False,-5.6737897740122785
MONTH,B136,202309,NG,L2520,2520,H_NARROWEST,CADENCE,W,False,-5.6737897740122785
MONTH,B136,202309,NG,L2520,2520,H_ANY,CADENCE,W,False,-5.6737897740122785
MONTH,B136,202309,NG,L2520,2520,CH_RAW,N,30,True,-4.954456014833187
MONTH,B136,202309,NG,L2520,2520,CH_ANCHOR,CADENCE,W,False,-5.6737897740122785
MONTH,B136,202309,NG,EXPAND,3684,H_RUNNERUP,CADENCE,W,False,-5.6737897740122785
MONTH,B136,202309,NG,EXPAND,3684,H_NARROWEST,CADENCE,W,False,-5.6737897740122785
MONTH,B136,202309,NG,EXPAND,3684,H_ANY,CADENCE,W,False,-5.6737897740122785
MONTH,B136,202309,NG,EXPAND,3684,CH_RAW,N,30,True,-4.954456014833187
MONTH,B136,202309,NG,EXPAND,3684,CH_ANCHOR,CADENCE,W,False,-5.6737897740122785
MONTH,B136,202310,ALL4,L252,252,H_RUNNERUP,CADENCE,W,False,-1.578088687223008
MONTH,B136,202310,ALL4,L252,252,H_NARROWEST,H,252,True,-1.7716372650360548
MONTH,B136,202310,ALL4,L252,252,H_ANY,H,252,True,-1.7716372650360548
MONTH,B136,202310,ALL4,L252,252,CH_RAW,H,252,True,-1.7716372650360548
MONTH,B136,202310,ALL4,L252,252,CH_ANCHOR,CADENCE,W,False,-1.578088687223008
MONTH,B136,202310,ALL4,L504,504,H_RUNNERUP,CADENCE,W,False,-1.578088687223008
MONTH,B136,202310,ALL4,L504,504,H_NARROWEST,H,252,True,-1.7716372650360548
MONTH,B136,202310,ALL4,L504,504,H_ANY,H,252,True,-1.7716372650360548
MONTH,B136,202310,ALL4,L504,504,CH_RAW,H,252,True,-1.7716372650360548
MONTH,B136,202310,ALL4,L504,504,CH_ANCHOR,CADENCE,W,False,-1.578088687223008
MONTH,B136,202310,ALL4,L756,756,H_RUNNERUP,CADENCE,W,False,-1.578088687223008
MONTH,B136,202310,ALL4,L756,756,H_NARROWEST,H,252,True,-1.7716372650360548
MONTH,B136,202310,ALL4,L756,756,H_ANY,H,252,True,-1.7716372650360548
MONTH,B136,202310,ALL4,L756,756,CH_RAW,N,40,True,-1.1274780414649566
MONTH,B136,202310,ALL4,L756,756,CH_ANCHOR,CADENCE,W,False,-1.578088687223008
MONTH,B136,202310,ALL4,L1260,1260,H_RUNNERUP,CADENCE,W,False,-1.578088687223008
MONTH,B136,202310,ALL4,L1260,1260,H_NARROWEST,N,30,True,-0.8973061692933917
MONTH,B136,202310,ALL4,L1260,1260,H_ANY,N,30,True,-0.8973061692933917
MONTH,B136,202310,ALL4,L1260,1260,CH_RAW,N,30,True,-0.8973061692933917
MONTH,B136,202310,ALL4,L1260,1260,CH_ANCHOR,CADENCE,W,False,-1.578088687223008
MONTH,B136,202310,ALL4,L2520,2520,H_RUNNERUP,CADENCE,W,False,-1.578088687223008
MONTH,B136,202310,ALL4,L2520,2520,H_NARROWEST,N,30,True,-0.8973061692933917
MONTH,B136,202310,ALL4,L2520,2520,H_ANY,N,30,True,-0.8973061692933917
MONTH,B136,202310,ALL4,L2520,2520,CH_RAW,N,30,True,-0.8973061692933917
MONTH,B136,202310,ALL4,L2520,2520,CH_ANCHOR,CADENCE,W,False,-1.578088687223008
MONTH,B136,202310,ALL4,EXPAND,3704,H_RUNNERUP,CADENCE,W,False,-1.578088687223008
MONTH,B136,202310,ALL4,EXPAND,3704,H_NARROWEST,N,30,True,-0.8973061692933917
MONTH,B136,202310,ALL4,EXPAND,3704,H_ANY,N,30,True,-0.8973061692933917
MONTH,B136,202310,ALL4,EXPAND,3704,CH_RAW,N,30,True,-0.8973061692933917
MONTH,B136,202310,ALL4,EXPAND,3704,CH_ANCHOR,CADENCE,W,False,-1.578088687223008
MONTH,B136,202310,NG,L252,252,H_RUNNERUP,CADENCE,W,False,-1.578088687223008
MONTH,B136,202310,NG,L252,252,H_NARROWEST,CADENCE,W,False,-1.578088687223008
MONTH,B136,202310,NG,L252,252,H_ANY,CADENCE,W,False,-1.578088687223008
MONTH,B136,202310,NG,L252,252,CH_RAW,H,252,True,-1.7716372650360548
MONTH,B136,202310,NG,L252,252,CH_ANCHOR,CADENCE,W,False,-1.578088687223008
MONTH,B136,202310,NG,L504,504,H_RUNNERUP,CADENCE,W,False,-1.578088687223008
MONTH,B136,202310,NG,L504,504,H_NARROWEST,H,252,True,-1.7716372650360548
MONTH,B136,202310,NG,L504,504,H_ANY,H,252,True,-1.7716372650360548
MONTH,B136,202310,NG,L504,504,CH_RAW,H,252,True,-1.7716372650360548
MONTH,B136,202310,NG,L504,504,CH_ANCHOR,CADENCE,W,False,-1.578088687223008
MONTH,B136,202310,NG,L756,756,H_RUNNERUP,CADENCE,W,False,-1.578088687223008
MONTH,B136,202310,NG,L756,756,H_NARROWEST,CADENCE,W,False,-1.578088687223008
MONTH,B136,202310,NG,L756,756,H_ANY,CADENCE,W,False,-1.578088687223008
MONTH,B136,202310,NG,L756,756,CH_RAW,N,40,True,-1.1274780414649566
MONTH,B136,202310,NG,L756,756,CH_ANCHOR,CADENCE,W,False,-1.578088687223008
MONTH,B136,202310,NG,L1260,1260,H_RUNNERUP,CADENCE,W,False,-1.578088687223008
MONTH,B136,202310,NG,L1260,1260,H_NARROWEST,CADENCE,W,False,-1.578088687223008
MONTH,B136,202310,NG,L1260,1260,H_ANY,CADENCE,W,False,-1.578088687223008
MONTH,B136,202310,NG,L1260,1260,CH_RAW,N,30,True,-0.8973061692933917
MONTH,B136,202310,NG,L1260,1260,CH_ANCHOR,CADENCE,W,False,-1.578088687223008
MONTH,B136,202310,NG,L2520,2520,H_RUNNERUP,CADENCE,W,False,-1.578088687223008
MONTH,B136,202310,NG,L2520,2520,H_NARROWEST,CADENCE,W,False,-1.578088687223008
MONTH,B136,202310,NG,L2520,2520,H_ANY,CADENCE,W,False,-1.578088687223008
MONTH,B136,202310,NG,L2520,2520,CH_RAW,N,30,True,-0.8973061692933917
MONTH,B136,202310,NG,L2520,2520,CH_ANCHOR,CADENCE,W,False,-1.578088687223008
MONTH,B136,202310,NG,EXPAND,3704,H_RUNNERUP,CADENCE,W,False,-1.578088687223008
MONTH,B136,202310,NG,EXPAND,3704,H_NARROWEST,CADENCE,W,False,-1.578088687223008
MONTH,B136,202310,NG,EXPAND,3704,H_ANY,CADENCE,W,False,-1.578088687223008
MONTH,B136,202310,NG,EXPAND,3704,CH_RAW,N,30,True,-0.8973061692933917
MONTH,B136,202310,NG,EXPAND,3704,CH_ANCHOR,CADENCE,W,False,-1.578088687223008
MONTH,B136,202311,ALL4,L252,252,H_RUNNERUP,CADENCE,W,False,9.383673347693218
MONTH,B136,202311,ALL4,L252,252,H_NARROWEST,H,252,True,11.844333473506381
MONTH,B136,202311,ALL4,L252,252,H_ANY,H,252,True,11.844333473506381
MONTH,B136,202311,ALL4,L252,252,CH_RAW,H,252,True,11.844333473506381
MONTH,B136,202311,ALL4,L252,252,CH_ANCHOR,CADENCE,W,False,9.383673347693218
MONTH,B136,202311,ALL4,L504,504,H_RUNNERUP,CADENCE,W,False,9.383673347693218
MONTH,B136,202311,ALL4,L504,504,H_NARROWEST,H,252,True,11.844333473506381
MONTH,B136,202311,ALL4,L504,504,H_ANY,H,252,True,11.844333473506381
MONTH,B136,202311,ALL4,L504,504,CH_RAW,H,252,True,11.844333473506381
MONTH,B136,202311,ALL4,L504,504,CH_ANCHOR,CADENCE,W,False,9.383673347693218
MONTH,B136,202311,ALL4,L756,756,H_RUNNERUP,CADENCE,W,False,9.383673347693218
MONTH,B136,202311,ALL4,L756,756,H_NARROWEST,H,252,True,11.844333473506381
MONTH,B136,202311,ALL4,L756,756,H_ANY,H,252,True,11.844333473506381
MONTH,B136,202311,ALL4,L756,756,CH_RAW,N,40,True,9.614578083395578
MONTH,B136,202311,ALL4,L756,756,CH_ANCHOR,CADENCE,W,False,9.383673347693218
MONTH,B136,202311,ALL4,L1260,1260,H_RUNNERUP,CADENCE,W,False,9.383673347693218
MONTH,B136,202311,ALL4,L1260,1260,H_NARROWEST,N,30,True,9.476567431148833
MONTH,B136,202311,ALL4,L1260,1260,H_ANY,N,30,True,9.476567431148833
MONTH,B136,202311,ALL4,L1260,1260,CH_RAW,N,30,True,9.476567431148833
MONTH,B136,202311,ALL4,L1260,1260,CH_ANCHOR,CADENCE,W,False,9.383673347693218
MONTH,B136,202311,ALL4,L2520,2520,H_RUNNERUP,CADENCE,W,False,9.383673347693218
MONTH,B136,202311,ALL4,L2520,2520,H_NARROWEST,N,30,True,9.476567431148833
MONTH,B136,202311,ALL4,L2520,2520,H_ANY,N,30,True,9.476567431148833
MONTH,B136,202311,ALL4,L2520,2520,CH_RAW,N,30,True,9.476567431148833
MONTH,B136,202311,ALL4,L2520,2520,CH_ANCHOR,CADENCE,W,False,9.383673347693218
MONTH,B136,202311,ALL4,EXPAND,3726,H_RUNNERUP,CADENCE,W,False,9.383673347693218
MONTH,B136,202311,ALL4,EXPAND,3726,H_NARROWEST,N,30,True,9.476567431148833
MONTH,B136,202311,ALL4,EXPAND,3726,H_ANY,N,30,True,9.476567431148833
MONTH,B136,202311,ALL4,EXPAND,3726,CH_RAW,N,30,True,9.476567431148833
MONTH,B136,202311,ALL4,EXPAND,3726,CH_ANCHOR,CADENCE,W,False,9.383673347693218
MONTH,B136,202311,NG,L252,252,H_RUNNERUP,CADENCE,W,False,9.383673347693218
MONTH,B136,202311,NG,L252,252,H_NARROWEST,CADENCE,W,False,9.383673347693218
MONTH,B136,202311,NG,L252,252,H_ANY,CADENCE,W,False,9.383673347693218
MONTH,B136,202311,NG,L252,252,CH_RAW,H,252,True,11.844333473506381
MONTH,B136,202311,NG,L252,252,CH_ANCHOR,CADENCE,W,False,9.383673347693218
MONTH,B136,202311,NG,L504,504,H_RUNNERUP,CADENCE,W,False,9.383673347693218
MONTH,B136,202311,NG,L504,504,H_NARROWEST,CADENCE,W,False,9.383673347693218
MONTH,B136,202311,NG,L504,504,H_ANY,CADENCE,W,False,9.383673347693218
MONTH,B136,202311,NG,L504,504,CH_RAW,H,252,True,11.844333473506381
MONTH,B136,202311,NG,L504,504,CH_ANCHOR,CADENCE,W,False,9.383673347693218
MONTH,B136,202311,NG,L756,756,H_RUNNERUP,CADENCE,W,False,9.383673347693218
MONTH,B136,202311,NG,L756,756,H_NARROWEST,CADENCE,W,False,9.383673347693218
MONTH,B136,202311,NG,L756,756,H_ANY,CADENCE,W,False,9.383673347693218
MONTH,B136,202311,NG,L756,756,CH_RAW,N,40,True,9.614578083395578
MONTH,B136,202311,NG,L756,756,CH_ANCHOR,CADENCE,W,False,9.383673347693218
MONTH,B136,202311,NG,L1260,1260,H_RUNNERUP,CADENCE,W,False,9.383673347693218
MONTH,B136,202311,NG,L1260,1260,H_NARROWEST,CADENCE,W,False,9.383673347693218
MONTH,B136,202311,NG,L1260,1260,H_ANY,CADENCE,W,False,9.383673347693218
MONTH,B136,202311,NG,L1260,1260,CH_RAW,N,30,True,9.476567431148833
MONTH,B136,202311,NG,L1260,1260,CH_ANCHOR,CADENCE,W,False,9.383673347693218
MONTH,B136,202311,NG,L2520,2520,H_RUNNERUP,CADENCE,W,False,9.383673347693218
MONTH,B136,202311,NG,L2520,2520,H_NARROWEST,CADENCE,W,False,9.383673347693218
MONTH,B136,202311,NG,L2520,2520,H_ANY,CADENCE,W,False,9.383673347693218
MONTH,B136,202311,NG,L2520,2520,CH_RAW,N,30,True,9.476567431148833
MONTH,B136,202311,NG,L2520,2520,CH_ANCHOR,CADENCE,W,False,9.383673347693218
MONTH,B136,202311,NG,EXPAND,3726,H_RUNNERUP,CADENCE,W,False,9.383673347693218
MONTH,B136,202311,NG,EXPAND,3726,H_NARROWEST,CADENCE,W,False,9.383673347693218
MONTH,B136,202311,NG,EXPAND,3726,H_ANY,CADENCE,W,False,9.383673347693218
MONTH,B136,202311,NG,EXPAND,3726,CH_RAW,N,30,True,9.476567431148833
MONTH,B136,202311,NG,EXPAND,3726,CH_ANCHOR,CADENCE,W,False,9.383673347693218
MONTH,B136,202312,ALL4,L252,252,H_RUNNERUP,CADENCE,W,False,5.033250190522775
MONTH,B136,202312,ALL4,L252,252,H_NARROWEST,H,252,True,7.073589632121511
MONTH,B136,202312,ALL4,L252,252,H_ANY,H,252,True,7.073589632121511
MONTH,B136,202312,ALL4,L252,252,CH_RAW,H,252,True,7.073589632121511
MONTH,B136,202312,ALL4,L252,252,CH_ANCHOR,CADENCE,W,False,5.033250190522775
MONTH,B136,202312,ALL4,L504,504,H_RUNNERUP,CADENCE,W,False,5.033250190522775
MONTH,B136,202312,ALL4,L504,504,H_NARROWEST,H,252,True,7.073589632121511
MONTH,B136,202312,ALL4,L504,504,H_ANY,H,252,True,7.073589632121511
MONTH,B136,202312,ALL4,L504,504,CH_RAW,H,252,True,7.073589632121511
MONTH,B136,202312,ALL4,L504,504,CH_ANCHOR,CADENCE,W,False,5.033250190522775
MONTH,B136,202312,ALL4,L756,756,H_RUNNERUP,CADENCE,W,False,5.033250190522775
MONTH,B136,202312,ALL4,L756,756,H_NARROWEST,H,252,True,7.073589632121511
MONTH,B136,202312,ALL4,L756,756,H_ANY,H,252,True,7.073589632121511
MONTH,B136,202312,ALL4,L756,756,CH_RAW,N,15,True,4.586217597892731
