book,family,parent,cadence,n_names,turnover,rebalances_per_year,block_bars,persistence,episodes,per_year,mean_len,median_len,frac_ge2
SMALLk80d14,SMALL,SMALL,2D,80,18.73754715009021,126.0,2.0,9.96426592797784,3610,231.2455516014235,19.92853185595568,6.0,1.0
SMALLk80d14,SMALL,SMALL,W,80,12.080877092855618,52.270462633451956,4.821078431372549,6.32133804903205,2363,151.36654804270464,30.475666525603046,14.0,1.0
SMALLk80d14,SMALL,SMALL,2W,80,8.67623166514557,26.135231316725978,9.642156862745098,4.349151543372832,1713,109.72953736654804,41.93520140105079,20.0,1.0
SMALLk80d14,SMALL,SMALL,M,80,5.849827584753016,12.042704626334519,20.925531914893618,2.924234577409154,1177,75.3950177935943,61.1911639762107,42.0,1.0
SMALLk80d14,SMALL,SMALL,6W,80,4.683238828312765,8.711743772241993,28.926470588235293,2.5775335134990502,950,60.854092526690394,74.55894736842106,57.0,1.0
SMALLk80d14,SMALL,SMALL,Q,80,2.8780560833873574,3.9715302491103204,63.45161290322581,1.8413989423144659,599,38.370106761565836,116.83973288814691,64.0,1.0
SMALLk80d15,SMALL,SMALL,D,80,26.32789605066531,252.0,1.0,14.397983392645314,5058,324.0,14.397983392645314,3.0,0.6814946619217082
SMALLk80d15,SMALL,SMALL,2D,80,18.30623897982649,126.0,2.0,10.299971727452643,3537,226.5693950177936,20.599943454905286,6.0,1.0
SMALLk80d15,SMALL,SMALL,W,80,11.915822994165303,52.270462633451956,4.821078431372549,6.464385704596941,2335,149.5729537366548,31.165310492505352,14.0,1.0
SMALLk80d15,SMALL,SMALL,2W,80,8.399048487587898,26.135231316725978,9.642156862745098,4.546958429046067,1657,106.1423487544484,43.84248642124321,20.0,1.0
SMALLk80d15,SMALL,SMALL,M,80,5.629284708691056,12.042704626334519,20.925531914893618,3.0948042885065874,1127,72.19217081850535,64.76042590949423,42.0,1.0
SMALLk80d15,SMALL,SMALL,6W,80,4.517748822890788,8.711743772241993,28.926470588235293,2.726302016051739,915,58.612099644128115,78.86229508196722,57.0,1.0
SMALLk80d15,SMALL,SMALL,Q,80,2.7389778456895773,3.9715302491103204,63.45161290322581,1.9663766738174608,569,36.44839857651245,124.76977152899825,64.0,1.0
U56k20d00,U56,U56,D,20,6.871159744582062,252.00000000000003,1.0,39.19311797752809,1424,80.83982879026809,39.19311797752809,4.0,0.7408707865168539
U56k20d00,U56,U56,2D,20,4.958679676809038,126.0283847713449,1.9995495495495494,26.87454993638884,1038,58.92678531200721,53.73699421965318,8.0,1.0
U56k20d00,U56,U56,W,20,3.25404882650826,52.2279792746114,4.825,16.69292281889245,692,39.28452354133814,80.54335260115607,24.0,1.0
U56k20d00,U56,U56,2W,20,2.3234561048642464,26.1139896373057,9.65,11.474984291144326,503,28.555079972966887,110.73359840954275,39.0,1.0
U56k20d00,U56,U56,M,20,1.5295758515838926,12.03514305023654,20.93867924528302,7.997624851637285,335,19.017796801081325,167.4597014925373,87.0,1.0
U56k20d00,U56,U56,6W,20,1.3071574933843346,8.685740031538636,29.013071895424837,6.636311834938977,289,16.406397837350756,192.53979238754326,115.0,1.0
U56k20d00,U56,U56,Q,20,0.8995434053180067,3.97386798828565,63.41428571428571,4.26833114467662,205,11.637756251407975,270.67317073170733,191.0,1.0
U56k20d01,U56,U56,D,20,6.8234618355711465,252.00000000000003,1.0,42.26570397111913,1385,78.62581662536608,42.26570397111913,5.0,0.755956678700361
U56k20d01,U56,U56,2D,20,4.893687297965467,126.0283847713449,1.9995495495495494,29.275093489524668,1000,56.769542689795,58.537,10.0,1.0
U56k20d01,U56,U56,W,20,3.328507153879813,52.2279792746114,4.825,17.441532784135386,695,39.454832169407524,84.15539568345324,24.0,1.0
U56k20d01,U56,U56,2W,20,2.3900655438180425,26.1139896373057,9.65,11.960429632809065,507,28.78215814372607,115.41814595660749,39.0,1.0
U56k20d01,U56,U56,M,20,1.6291208283759884,12.03514305023654,20.93867924528302,7.976622644791151,351,19.926109484118047,167.019943019943,84.0,1.0
U56k20d01,U56,U56,6W,20,1.3365760781069247,8.685740031538636,29.013071895424837,6.898215019280972,289,16.406397837350756,200.13840830449826,145.0,1.0
U56k20d01,U56,U56,Q,20,0.874773081976967,3.97386798828565,63.41428571428571,4.74323185076977,194,11.01329128182023,300.7886597938144,250.0,1.0
U56k20d02,U56,U56,D,20,6.513875104232138,252.00000000000003,1.0,47.454823889739664,1306,74.14102275287227,47.454823889739664,5.0,0.7388973966309341
U56k20d02,U56,U56,2D,20,4.72142100627737,126.0283847713449,1.9995495495495494,32.414204262145816,956,54.27168281144402,64.81380753138075,10.0,1.0
U56k20d02,U56,U56,W,20,3.0914000849374057,52.2279792746114,4.825,20.149248867598658,636,36.105429150709625,97.22012578616352,29.0,1.0
U56k20d02,U56,U56,2W,20,2.247773574495151,26.1139896373057,9.65,13.630793263148629,471,26.738454606893445,131.53715498938428,58.0,1.0
U56k20d02,U56,U56,M,20,1.5588094332725577,12.03514305023654,20.93867924528302,8.869068800897868,334,18.961027258391532,185.70658682634732,106.0,1.0
U56k20d02,U56,U56,6W,20,1.3351780895052525,8.685740031538636,29.013071895424837,7.39525371705339,288,16.34962829466096,214.55902777777777,145.5,1.0
U56k20d02,U56,U56,Q,20,0.8859410468553487,3.97386798828565,63.41428571428571,4.864240101159096,199,11.297138995269206,308.46231155778895,252.0,1.0
U56k20d03,U56,U56,D,20,6.754966976993793,252.00000000000003,1.0,43.9231905465288,1354,76.86596080198244,43.9231905465288,5.0,0.7525849335302807
U56k20d03,U56,U56,2D,20,4.891588397584664,126.0283847713449,1.9995495495495494,29.97398880160455,992,56.31538634827664,59.934475806451616,10.0,1.0
U56k20d03,U56,U56,W,20,3.1907935674555614,52.2279792746114,4.825,18.794704915961077,656,37.24082000450552,90.6844512195122,29.0,1.0
U56k20d03,U56,U56,2W,20,2.3035815352505553,26.1139896373057,9.65,12.821791757143163,482,27.362919576481193,123.73029045643153,49.0,1.0
U56k20d03,U56,U56,M,20,1.6244946847882284,12.03514305023654,20.93867924528302,8.094176971374461,349,19.812570398738455,169.4813753581662,87.0,1.0
U56k20d03,U56,U56,6W,20,1.341256574991705,8.685740031538636,29.013071895424837,7.035606853689887,289,16.406397837350756,204.12456747404843,146.0,1.0
U56k20d03,U56,U56,Q,20,0.8674789711578654,3.97386798828565,63.41428571428571,4.752038864188942,193,10.956521739130435,301.34715025906735,252.0,1.0
U56k20d04,U56,U56,D,20,6.694869327886631,252.00000000000003,1.0,39.654545454545456,1375,78.05812119846813,39.654545454545456,5.0,0.7476363636363637
U56k20d04,U56,U56,2D,20,4.766737589686886,126.0283847713449,1.9995495495495494,27.65734475036179,986,55.974769092137876,55.302231237322516,10.0,1.0
U56k20d04,U56,U56,W,20,3.1905871084896082,52.2279792746114,4.825,16.795263648191916,673,38.205902230232034,81.037147102526,24.0,1.0
U56k20d04,U56,U56,2W,20,2.266033087689502,26.1139896373057,9.65,11.639121841781956,485,27.533228204550575,112.31752577319588,40.0,1.0
U56k20d04,U56,U56,M,20,1.5758222241595758,12.03514305023654,20.93867924528302,7.579163545110203,344,19.52872268528948,158.69767441860466,84.5,1.0
U56k20d04,U56,U56,6W,20,1.2935161182521733,8.685740031538636,29.013071895424837,6.6030217121607775,284,16.12255012390178,191.57394366197184,116.0,1.0
U56k20d04,U56,U56,Q,20,0.9001986615850235,3.97386798828565,63.41428571428571,4.199010124035608,202,11.467447623338591,266.2772277227723,191.0,1.0
U56k20d05,U56,U56,D,20,6.652784352161033,252.00000000000003,1.0,44.66465256797583,1324,75.16287452128859,44.66465256797583,6.0,0.7590634441087614
U56k20d05,U56,U56,2D,20,4.913872879126113,126.0283847713449,1.9995495495495494,29.814484903441635,991,56.25861680558685,59.61553985872856,10.0,1.0
U56k20d05,U56,U56,W,20,3.259654421240414,52.2279792746114,4.825,18.31931990940399,668,37.922054516783064,88.39071856287426,28.0,1.0
U56k20d05,U56,U56,2W,20,2.367981227855633,26.1139896373057,9.65,12.389083509890709,494,28.04415408875873,119.55465587044534,49.0,1.0
U56k20d05,U56,U56,M,20,1.6909479474294116,12.03514305023654,20.93867924528302,7.82763206257305,361,20.493804911015996,163.90027700831024,85.0,1.0
U56k20d05,U56,U56,6W,20,1.3897390321038865,8.685740031538636,29.013071895424837,6.788076551493701,298,16.917323721558912,196.94295302013424,143.5,1.0
U56k20d05,U56,U56,Q,20,0.8848223413000006,3.97386798828565,63.41428571428571,4.888488398287903,193,10.956521739130435,310.0,252.0,1.0
U56k20d06,U56,U56,D,20,6.636957301139268,252.00000000000003,1.0,42.01463057790783,1367,77.60396485694977,42.01463057790783,4.0,0.7366495976591075
U56k20d06,U56,U56,2D,20,4.689755231809364,126.0283847713449,1.9995495495495494,29.570446018595,972,55.17999549448074,59.1275720164609,10.0,1.0
U56k20d06,U56,U56,W,20,3.0138629620899775,52.2279792746114,4.825,18.802059421525545,632,35.87835097995044,90.71993670886076,29.0,1.0
U56k20d06,U56,U56,2W,20,2.144444624114667,26.1139896373057,9.65,12.997262257619296,458,26.00045055192611,125.4235807860262,58.0,1.0
U56k20d06,U56,U56,M,20,1.47429516483799,12.03514305023654,20.93867924528302,8.585967342705093,321,18.223023203424194,179.77881619937693,107.0,1.0
U56k20d06,U56,U56,6W,20,1.210521871122914,8.685740031538636,29.013071895424837,7.424317439239008,266,15.100698355485472,215.40225563909775,174.0,1.0
U56k20d06,U56,U56,Q,20,0.8671045868698215,3.97386798828565,63.41428571428571,4.609363475333425,197,11.183599909889615,292.2994923857868,252.0,1.0
U56k20d07,U56,U56,D,20,7.047618239265963,252.00000000000003,1.0,40.18001368925393,1461,82.9403018697905,40.18001368925393,4.0,0.7392197125256673
U56k20d07,U56,U56,2D,20,5.078016130856766,126.0283847713449,1.9995495495495494,27.63192962226185,1062,60.289254336562294,55.25141242937853,8.0,1.0
U56k20d07,U56,U56,W,20,3.3082350531138522,52.2279792746114,4.825,17.273519035177067,702,39.852218968236095,83.34472934472934,24.0,1.0
U56k20d07,U56,U56,2W,20,2.304295483477657,26.1139896373057,9.65,12.289946093054901,495,28.100923631448527,118.5979797979798,47.0,1.0
U56k20d07,U56,U56,M,20,1.572192182682258,12.03514305023654,20.93867924528302,8.136993980416708,344,19.52872268528948,170.37790697674419,87.0,1.0
U56k20d07,U56,U56,6W,20,1.3168293351609546,8.685740031538636,29.013071895424837,6.984723182450226,290,16.463167380040552,202.64827586206897,144.0,1.0
U56k20d07,U56,U56,Q,20,0.904120613820828,3.97386798828565,63.41428571428571,4.394002217934361,207,11.751295336787566,278.64251207729467,249.0,1.0
U56k20d08,U56,U56,D,20,6.665346946426861,252.00000000000003,1.0,43.91051454138702,1341,76.1279567470151,43.91051454138702,4.0,0.7337807606263982
U56k20d08,U56,U56,2D,20,4.7972246888431584,126.0283847713449,1.9995495495495494,30.24089725519511,974,55.293534579860335,60.46817248459959,10.0,1.0
U56k20d08,U56,U56,W,20,3.1596675521395543,52.2279792746114,4.825,18.73817084915196,651,36.956972291056545,90.41167434715821,24.0,1.0
U56k20d08,U56,U56,2W,20,2.241478171192995,26.1139896373057,9.65,13.000771690001102,470,26.681685064203652,125.45744680851064,58.0,1.0
U56k20d08,U56,U56,M,20,1.5287108134402616,12.03514305023654,20.93867924528302,8.615136057007257,326,18.506870916873172,180.38957055214723,115.5,1.0
U56k20d08,U56,U56,6W,20,1.247155243548233,8.685740031538636,29.013071895424837,7.597450346824114,268,15.21423744086506,220.42537313432837,173.0,1.0
U56k20d08,U56,U56,Q,20,0.8907177272602309,3.97386798828565,63.41428571428571,4.641647072940734,199,11.297138995269206,294.3467336683417,250.0,1.0
U56k20d09,U56,U56,D,20,6.576110797990495,252.00000000000003,1.0,44.42803598200899,1334,75.73056994818653,44.42803598200899,5.0,0.7556221889055472
U56k20d09,U56,U56,2D,20,4.767373133556335,126.0283847713449,1.9995495495495494,30.328734583180673,977,55.46384320792972,60.643807574206754,10.0,1.0
U56k20d09,U56,U56,W,20,3.0830439403782957,52.2279792746114,4.825,19.15479274611399,640,36.3325073214688,92.421875,25.0,1.0
U56k20d09,U56,U56,2W,20,2.2211958556865827,26.1139896373057,9.65,13.046191158637416,470,26.681685064203652,125.89574468085107,57.0,1.0
U56k20d09,U56,U56,M,20,1.5326948555190771,12.03514305023654,20.93867924528302,8.577340777195266,331,18.790718630322147,179.59818731117824,105.0,1.0
U56k20d09,U56,U56,6W,20,1.2489072631371836,8.685740031538636,29.013071895424837,7.51219493880003,270,15.327776526244651,217.95185185185184,173.0,1.0
U56k20d09,U56,U56,Q,20,0.8901977492658303,3.97386798828565,63.41428571428571,4.712965593907814,199,11.297138995269206,298.86934673366835,252.0,1.0
U56k20d10,U56,U56,D,20,6.928298200974406,252.00000000000003,1.0,40.852505292872266,1417,80.44244199143952,40.852505292872266,4.0,0.726182074805928
U56k20d10,U56,U56,2D,20,4.938415393818971,126.0283847713449,1.9995495495495494,28.48033181198149,1016,57.67785537283172,56.94783464566929,8.0,1.0
U56k20d10,U56,U56,W,20,3.186203265843266,52.2279792746114,4.825,18.100485311701405,663,37.638206803334086,87.33484162895928,25.0,1.0
U56k20d10,U56,U56,2W,20,2.3490612825925026,26.1139896373057,9.65,12.023632757743465,499,28.328001802207705,116.02805611222445,49.0,1.0
U56k20d10,U56,U56,M,20,1.529214726432927,12.03514305023654,20.93867924528302,8.39724753732413,330,18.73394908763235,175.8272727272727,107.0,1.0
U56k20d10,U56,U56,6W,20,1.2770193648810995,8.685740031538636,29.013071895424837,7.184860479357972,277,15.725163325073217,208.4548736462094,147.0,1.0
U56k20d10,U56,U56,Q,20,0.8815552796977576,3.97386798828565,63.41428571428571,4.5405332587696305,199,11.297138995269206,287.93467336683415,250.0,1.0
U56k20d11,U56,U56,D,20,7.065731849157052,252.00000000000003,1.0,40.80151619572708,1451,82.37260644289255,40.80151619572708,4.0,0.7374224672639559
U56k20d11,U56,U56,2D,20,5.071981449634618,126.0283847713449,1.9995495495495494,28.188729765391177,1050,59.60801982428475,56.364761904761906,8.0,1.0
U56k20d11,U56,U56,W,20,3.35246737920188,52.2279792746114,4.825,17.39696184644371,704,39.96575805361568,83.9403409090909,24.0,1.0
U56k20d11,U56,U56,2W,20,2.359701896907416,26.1139896373057,9.65,12.154165638621597,504,28.611849515656683,117.28769841269842,49.0,1.0
U56k20d11,U56,U56,M,20,1.6148455848740442,12.03514305023654,20.93867924528302,8.000770546191813,352,19.98287902680784,167.5255681818182,98.5,1.0
U56k20d11,U56,U56,6W,20,1.3051613913153681,8.685740031538636,29.013071895424837,7.112781338958406,286,16.23608920928137,206.36363636363637,117.0,1.0
U56k20d11,U56,U56,Q,20,0.9044204743948604,3.97386798828565,63.41428571428571,4.47672549358401,206,11.694525794097771,283.8883495145631,234.0,1.0
U56k20d12,U56,U56,D,20,6.792279473330928,252.00000000000003,1.0,42.06045156591406,1373,77.94458211308854,42.06045156591406,5.0,0.7574654042243263
U56k20d12,U56,U56,2D,20,4.934513481239503,126.0283847713449,1.9995495495495494,28.641867537733727,1008,57.223699031313366,57.270833333333336,10.0,1.0
U56k20d12,U56,U56,W,20,3.2801461905059113,52.2279792746114,4.825,17.49368452195814,683,38.77359765712999,84.40702781844803,24.0,1.0
U56k20d12,U56,U56,2W,20,2.3384521749080895,26.1139896373057,9.65,12.096718480138168,495,28.100923631448527,116.73333333333333,48.0,1.0
U56k20d12,U56,U56,M,20,1.6436973624080273,12.03514305023654,20.93867924528302,7.738088454130958,355,20.153187654877225,162.02535211267605,85.0,1.0
U56k20d12,U56,U56,6W,20,1.298851269134115,8.685740031538636,29.013071895424837,7.060487400637209,280,15.8954719531426,204.84642857142856,159.5,1.0
U56k20d12,U56,U56,Q,20,0.9509888029579853,3.97386798828565,63.41428571428571,4.245665562956131,212,12.03514305023654,269.2358490566038,249.5,1.0
U56k20d13,U56,U56,D,20,6.870726062241669,252.00000000000003,1.0,43.307857142857145,1400,79.477359765713,43.307857142857145,5.0,0.7478571428571429
U56k20d13,U56,U56,2D,20,5.042567101213754,126.0283847713449,1.9995495495495494,29.182222235713247,1039,58.98355485469701,58.35129932627527,10.0,1.0
U56k20d13,U56,U56,W,20,3.303120110193979,52.2279792746114,4.825,18.200440677711182,689,39.11421491326876,87.81712626995646,27.0,1.0
U56k20d13,U56,U56,2W,20,2.391937017593342,26.1139896373057,9.65,12.378003290717519,507,28.78215814372607,119.44773175542406,49.0,1.0
U56k20d13,U56,U56,M,20,1.640764683225949,12.03514305023654,20.93867924528302,8.173179942039168,354,20.096418112187433,171.135593220339,98.5,1.0
U56k20d13,U56,U56,6W,20,1.3965350679355135,8.685740031538636,29.013071895424837,6.817820662548464,304,17.257940977697682,197.8059210526316,144.0,1.0
U56k20d13,U56,U56,Q,20,0.8912536913437356,3.97386798828565,63.41428571428571,4.736551025005633,200,11.353908537959,300.365,252.0,1.0
U56k20d14,U56,U56,D,20,6.998238643604311,252.00000000000003,1.0,41.864359861591694,1445,82.03198918675378,41.864359861591694,4.0,0.7294117647058823
U56k20d14,U56,U56,2D,20,4.899426070527571,126.0283847713449,1.9995495495495494,29.75006329656484,1017,57.734624915521515,59.48672566371681,8.0,1.0
U56k20d14,U56,U56,W,20,3.1964429115101987,52.2279792746114,4.825,18.595655048354114,674,38.262671772921834,89.72403560830861,24.0,1.0
U56k20d14,U56,U56,2W,20,2.2105701502191253,26.1139896373057,9.65,13.30728023184333,472,26.79522414958324,128.41525423728814,57.0,1.0
U56k20d14,U56,U56,M,20,1.5762691593381433,12.03514305023654,20.93867924528302,8.399388087616632,344,19.52872268528948,175.87209302325581,95.0,1.0
U56k20d14,U56,U56,6W,20,1.2620726478972482,8.685740031538636,29.013071895424837,7.546952959613795,277,15.725163325073217,218.96028880866427,146.0,1.0
U56k20d14,U56,U56,Q,20,0.8981908596056983,3.97386798828565,63.41428571428571,4.5795636239759565,205,11.637756251407975,290.409756097561,251.0,1.0
U56k20d15,U56,U56,D,20,6.376213845413298,252.00000000000003,1.0,44.95390625,1280,72.6650146429376,44.95390625,5.0,0.746875
U56k20d15,U56,U56,2D,20,4.6206197821178465,126.0283847713449,1.9995495495495494,30.702010816128222,938,53.24983104302771,61.39019189765458,10.0,1.0
U56k20d15,U56,U56,W,20,3.0882813262629085,52.2279792746114,4.825,18.619442620026433,639,36.275737778779,89.83881064162755,25.0,1.0
U56k20d15,U56,U56,2W,20,2.2413253378986693,26.1139896373057,9.65,12.608676560990602,472,26.79522414958324,121.67372881355932,49.0,1.0
U56k20d15,U56,U56,M,20,1.5333940252275993,12.03514305023654,20.93867924528302,8.370657703102713,329,18.677179544942557,175.27051671732522,103.0,1.0
U56k20d15,U56,U56,6W,20,1.3019046532646814,8.685740031538636,29.013071895424837,7.020313181519701,282,16.00901103852219,203.68085106382978,117.0,1.0
U56k20d15,U56,U56,Q,20,0.8889820301813623,3.97386798828565,63.41428571428571,4.50119396260419,200,11.353908537959,285.44,234.0,1.0
U56k40d00,U56,U56,D,40,18.43130337900673,252.00000000000003,1.0,20.185551707075707,4042,229.4624915521514,20.185551707075707,3.0,0.6843146956952004
U56k40d00,U56,U56,2D,40,12.519079902757834,126.0283847713449,1.9995495495495494,14.84152450388089,2750,156.11624239693626,29.676363636363636,6.0,0.9992727272727273
U56k40d00,U56,U56,W,40,7.686965262622683,52.2279792746114,4.825,9.954899699127896,1698,96.39468348727192,48.032391048292105,15.0,1.0
U56k40d00,U56,U56,2W,40,5.323115334563116,26.1139896373057,9.65,7.147812562800898,1186,67.32867763009688,68.97639123102867,30.0,1.0
U56k40d00,U56,U56,M,40,3.546933641573,12.03514305023654,20.93867924528302,4.880452897728378,799,45.35886460914621,102.19023779724655,62.0,1.0
U56k40d00,U56,U56,6W,40,2.888555402244047,8.685740031538636,29.013071895424837,4.285775456613742,655,37.18405046181573,124.34351145038168,85.0,1.0
U56k40d00,U56,U56,Q,40,1.9369393421372854,3.97386798828565,63.41428571428571,2.813826649397175,451,25.603063753097548,178.43680709534368,125.0,1.0
U56k40d01,U56,U56,D,40,17.865937585236896,252.00000000000003,1.0,21.200617283950617,3888,220.71998197792297,21.200617283950617,3.0,0.6854423868312757
U56k40d01,U56,U56,2D,40,12.231164118484662,126.0283847713449,1.9995495495495494,15.460925009965106,2667,151.40437035368328,30.91488563929509,6.0,0.9996250468691413
U56k40d01,U56,U56,W,40,7.659330278290139,52.2279792746114,4.825,10.16037209531706,1681,95.4296012615454,49.02379535990482,15.0,1.0
U56k40d01,U56,U56,2W,40,5.160941969134163,26.1139896373057,9.65,7.501373670037646,1141,64.7740482090561,72.38825591586328,37.0,1.0
U56k40d01,U56,U56,M,40,3.600142334462182,12.03514305023654,20.93867924528302,4.879100878799026,809,45.92656003604416,102.1619283065513,62.0,1.0
U56k40d01,U56,U56,6W,40,2.8812380710871763,8.685740031538636,29.013071895424837,4.379137369544974,651,36.956972291056545,127.05222734254993,86.0,1.0
U56k40d01,U56,U56,Q,40,1.9435765093015205,3.97386798828565,63.41428571428571,2.813796238140066,453,25.716602838477137,178.43487858719647,125.0,1.0
U56k40d02,U56,U56,D,40,18.18689555326349,252.00000000000003,1.0,20.657042430328897,3983,226.1130885334535,20.657042430328897,3.0,0.6768767260858649
U56k40d02,U56,U56,2D,40,12.174608561908371,126.0283847713449,1.9995495495495494,15.43504741564885,2667,151.40437035368328,30.863142107236595,6.0,0.9996250468691413
U56k40d02,U56,U56,W,40,7.5961470969238425,52.2279792746114,4.825,10.164596705591215,1675,95.08898400540663,49.044179104477614,15.0,1.0
U56k40d02,U56,U56,2W,40,5.088311720127133,26.1139896373057,9.65,7.56430790694686,1129,64.09281369677856,72.9955713020372,38.0,1.0
U56k40d02,U56,U56,M,40,3.4417220736769383,12.03514305023654,20.93867924528302,5.071090408330851,775,43.99639558459113,106.18193548387097,63.0,1.0
U56k40d02,U56,U56,6W,40,2.839949881101247,8.685740031538636,29.013071895424837,4.395694780453882,644,36.55958549222798,127.53260869565217,85.0,1.0
U56k40d02,U56,U56,Q,40,1.8962314997220249,3.97386798828565,63.41428571428571,2.8845363851260784,442,25.09213786888939,182.920814479638,126.0,1.0
U56k40d03,U56,U56,D,40,18.413402585927567,252.00000000000003,1.0,20.30631970260223,4035,229.06510475332283,20.30631970260223,3.0,0.6743494423791822
U56k40d03,U56,U56,2D,40,12.501020633028565,126.0283847713449,1.9995495495495494,14.951945235758444,2742,155.6620860554179,29.897155361050327,6.0,0.9985412107950401
U56k40d03,U56,U56,W,40,7.775196736585924,52.2279792746114,4.825,9.887193980458228,1716,97.41653525568823,47.705710955710956,15.0,1.0
U56k40d03,U56,U56,2W,40,5.252142678764266,26.1139896373057,9.65,7.305610607986207,1166,66.19328677630098,70.4991423670669,30.0,1.0
U56k40d03,U56,U56,M,40,3.51007641415554,12.03514305023654,20.93867924528302,4.97688462783153,788,44.73439963955846,104.20939086294416,62.0,1.0
U56k40d03,U56,U56,6W,40,3.0018661267837308,8.685740031538636,29.013071895424837,4.14846678370431,681,38.6600585717504,120.359765051395,85.0,1.0
U56k40d03,U56,U56,Q,40,1.9493482564041833,3.97386798828565,63.41428571428571,2.797852866450143,453,25.716602838477137,177.42384105960264,126.0,1.0
U56k40d04,U56,U56,D,40,18.34103532972513,252.00000000000003,1.0,20.636544685088374,4017,228.04325298490653,20.636544685088374,3.0,0.6721433905899925
U56k40d04,U56,U56,2D,40,12.278483479126612,126.0283847713449,1.9995495495495494,15.42057347388097,2690,152.71006983554855,30.834200743494424,6.0,0.9992565055762082
U56k40d04,U56,U56,W,40,7.853018417736241,52.2279792746114,4.825,9.891923369816787,1735,98.49515656679434,47.728530259365996,14.0,1.0
U56k40d04,U56,U56,2W,40,5.295587459306759,26.1139896373057,9.65,7.312698922790444,1177,66.81775174588871,70.56754460492779,30.0,1.0
U56k40d04,U56,U56,M,40,3.51024983517466,12.03514305023654,20.93867924528302,5.022310864310676,791,44.904708267627846,105.16055625790139,63.0,1.0
U56k40d04,U56,U56,6W,40,2.9469950880523106,8.685740031538636,29.013071895424837,4.262103539522482,670,38.03559360216265,123.65671641791045,85.0,1.0
U56k40d04,U56,U56,Q,40,2.0062335507012854,3.97386798828565,63.41428571428571,2.745706575661569,470,26.681685064203652,174.11702127659575,125.0,1.0
U56k40d05,U56,U56,D,40,18.404504251287864,252.00000000000003,1.0,20.48263888888889,4032,228.89479612525346,20.48263888888889,3.0,0.6795634920634921
U56k40d05,U56,U56,2D,40,12.422077096890238,126.0283847713449,1.9995495495495494,15.168247402627692,2724,154.6402342870016,30.329662261380324,6.0,0.999632892804699
U56k40d05,U56,U56,W,40,7.6808224156737115,52.2279792746114,4.825,10.093569932902318,1695,96.22437485920253,48.70147492625369,15.0,1.0
U56k40d05,U56,U56,2W,40,5.240951173009966,26.1139896373057,9.65,7.365340567946808,1165,66.13651723361117,71.0755364806867,30.0,1.0
U56k40d05,U56,U56,M,40,3.4876690515663933,12.03514305023654,20.93867924528302,5.025762283988726,786,44.620860554178876,105.23282442748092,62.0,1.0
U56k40d05,U56,U56,6W,40,2.8932521999635115,8.685740031538636,29.013071895424837,4.331974602018171,658,37.354359089885115,125.6838905775076,85.0,1.0
U56k40d05,U56,U56,Q,40,1.9558537223934331,3.97386798828565,63.41428571428571,2.8130460908705066,457,25.943681009236318,178.38730853391684,125.0,1.0
U56k40d06,U56,U56,D,40,17.985294666295495,252.00000000000003,1.0,20.721361442722884,3937,223.5016895697229,20.721361442722884,3.0,0.6738633477266954
U56k40d06,U56,U56,2D,40,12.179383032395299,126.0283847713449,1.9995495495495494,15.292316452209972,2669,151.51790943906286,30.577744473585614,6.0,0.9988759835144249
U56k40d06,U56,U56,W,40,7.58615619961199,52.2279792746114,4.825,10.102419097584619,1673,94.97544492002704,48.74417214584579,15.0,1.0
U56k40d06,U56,U56,2W,40,5.129568090788881,26.1139896373057,9.65,7.453946110347213,1138,64.60373958098671,71.93057996485061,36.5,1.0
U56k40d06,U56,U56,M,40,3.4129503220008446,12.03514305023654,20.93867924528302,5.097299485987982,765,43.42870015769318,106.73071895424836,63.0,1.0
U56k40d06,U56,U56,6W,40,2.9024344538434543,8.685740031538636,29.013071895424837,4.262359193963974,658,37.354359089885115,123.66413373860182,85.0,1.0
U56k40d06,U56,U56,Q,40,1.9209181609599364,3.97386798828565,63.41428571428571,2.834693912598988,446,25.31921603964857,179.76008968609867,127.0,1.0
U56k40d07,U56,U56,D,40,17.989445472503608,252.00000000000003,1.0,20.826717557251907,3930,223.10430277089435,20.826717557251907,3.0,0.6760814249363868
U56k40d07,U56,U56,2D,40,12.251574651564741,126.0283847713449,1.9995495495495494,15.268166591322695,2682,152.2559134940302,30.529455630126773,6.0,0.9992542878448919
U56k40d07,U56,U56,W,40,7.579651760097517,52.2279792746114,4.825,10.154695343617382,1669,94.74836674926786,48.99640503295387,15.0,1.0
U56k40d07,U56,U56,2W,40,5.128879089137761,26.1139896373057,9.65,7.4796251946419945,1138,64.60373958098671,72.17838312829525,30.0,1.0
U56k40d07,U56,U56,M,40,3.554654767485394,12.03514305023654,20.93867924528302,4.890232034241946,800,45.415634151836,102.395,62.0,1.0
U56k40d07,U56,U56,6W,40,2.8677040212828597,8.685740031538636,29.013071895424837,4.348180835853658,649,36.84343320567696,126.15408320493066,85.0,1.0
U56k40d07,U56,U56,Q,40,1.9134967227156414,3.97386798828565,63.41428571428571,2.860766798879189,445,25.262446496958777,181.41348314606742,126.0,1.0
U56k40d08,U56,U56,D,40,17.898917295828202,252.00000000000003,1.0,20.95643312101911,3925,222.8204550574454,20.95643312101911,3.0,0.6789808917197452
U56k40d08,U56,U56,2D,40,12.039012740035345,126.0283847713449,1.9995495495495494,15.566881006986113,2643,150.0419013291282,31.12674990541052,6.0,0.9992432841468029
