panel,ladder,rung,subtape,frac,n,stat,is_path,is_trunc,value
B136,N,10,F3_1,3,1481,VOL,False,False,15.986874205099735
B136,N,10,F3_1,3,1481,SHARPE,False,False,1.5880672266830784
B136,N,10,F3_1,3,1481,MAXDD,True,False,-16.30885843513943
B136,N,10,F3_1,3,1481,ULCER,True,False,4.710134311060026
B136,N,10,F3_1,3,1481,CALMAR,True,False,1.6708173373883985
B136,N,10,F3_1,3,1481,Q0500,True,True,-1.7748684092156268
B136,N,10,F3_1,3,1481,Q0750,True,True,-4.8984993191562545
B136,N,10,F3_1,3,1481,Q0900,True,True,-8.786596617069616
B136,N,10,F3_1,3,1481,Q0950,True,True,-10.893196277599989
B136,N,10,F3_1,3,1481,Q0990,True,True,-13.542707455970405
B136,N,10,F3_1,3,1481,Q0999,True,True,-16.086430111209378
B136,N,10,F3_1,3,1481,K0021,True,True,-13.420227749084217
B136,N,10,F3_1,3,1481,K0063,True,True,-16.30885843513943
B136,N,10,F3_1,3,1481,K0126,True,True,-16.30885843513943
B136,N,10,F3_1,3,1481,K0252,True,True,-16.30885843513943
B136,N,10,F3_1,3,1481,K0504,True,True,-16.30885843513943
B136,N,12,F3_1,3,1481,CAGR,False,False,24.61010145707119
B136,N,12,F3_1,3,1481,VOL,False,False,15.498216592912211
B136,N,12,F3_1,3,1481,SHARPE,False,False,1.4978740233843004
B136,N,12,F3_1,3,1481,MAXDD,True,False,-15.533458460123537
B136,N,12,F3_1,3,1481,ULCER,True,False,4.4957849498218625
B136,N,12,F3_1,3,1481,CALMAR,True,False,1.5843285331626957
B136,N,12,F3_1,3,1481,Q0500,True,True,-1.7175498136441079
B136,N,12,F3_1,3,1481,Q0750,True,True,-4.49185355814038
B136,N,12,F3_1,3,1481,Q0900,True,True,-8.52845381502267
B136,N,12,F3_1,3,1481,Q0950,True,True,-10.160413977545383
B136,N,12,F3_1,3,1481,Q0990,True,True,-13.044104064694292
B136,N,12,F3_1,3,1481,Q0999,True,True,-15.234333960390083
B136,N,12,F3_1,3,1481,K0021,True,True,-13.092136214116495
B136,N,12,F3_1,3,1481,K0063,True,True,-15.533458460123537
B136,N,12,F3_1,3,1481,K0126,True,True,-15.533458460123537
B136,N,12,F3_1,3,1481,K0252,True,True,-15.533458460123537
B136,N,12,F3_1,3,1481,K0504,True,True,-15.533458460123537
B136,N,15,F3_1,3,1481,CAGR,False,False,20.811538320198597
B136,N,15,F3_1,3,1481,VOL,False,False,14.634707092859852
B136,N,15,F3_1,3,1481,SHARPE,False,False,1.3656418041075893
B136,N,15,F3_1,3,1481,MAXDD,True,False,-15.03350139954803
B136,N,15,F3_1,3,1481,ULCER,True,False,4.480013012497044
B136,N,15,F3_1,3,1481,CALMAR,True,False,1.3843440571219343
B136,N,15,F3_1,3,1481,Q0500,True,True,-1.8337592445374944
B136,N,15,F3_1,3,1481,Q0750,True,True,-4.339301168167705
B136,N,15,F3_1,3,1481,Q0900,True,True,-8.566444201898339
B136,N,15,F3_1,3,1481,Q0950,True,True,-10.101867302704537
B136,N,15,F3_1,3,1481,Q0990,True,True,-12.692842295323981
B136,N,15,F3_1,3,1481,Q0999,True,True,-14.852684193387732
B136,N,15,F3_1,3,1481,K0021,True,True,-12.936830858087307
B136,N,15,F3_1,3,1481,K0063,True,True,-15.03350139954803
B136,N,15,F3_1,3,1481,K0126,True,True,-15.03350139954803
B136,N,15,F3_1,3,1481,K0252,True,True,-15.03350139954803
B136,N,15,F3_1,3,1481,K0504,True,True,-15.03350139954803
B136,N,20,F3_1,3,1481,CAGR,False,False,20.555879617938167
B136,N,20,F3_1,3,1481,VOL,False,False,14.223250279239002
B136,N,20,F3_1,3,1481,SHARPE,False,False,1.3860448163145382
B136,N,20,F3_1,3,1481,MAXDD,True,False,-14.636241107806939
B136,N,20,F3_1,3,1481,ULCER,True,False,4.4717272029567985
B136,N,20,F3_1,3,1481,CALMAR,True,False,1.4044507374898125
B136,N,20,F3_1,3,1481,Q0500,True,True,-1.5777939307767048
B136,N,20,F3_1,3,1481,Q0750,True,True,-4.127213060327886
B136,N,20,F3_1,3,1481,Q0900,True,True,-8.844496181281261
B136,N,20,F3_1,3,1481,Q0950,True,True,-10.311134616311193
B136,N,20,F3_1,3,1481,Q0990,True,True,-12.742963946577454
B136,N,20,F3_1,3,1481,Q0999,True,True,-14.334354968273013
B136,N,20,F3_1,3,1481,K0021,True,True,-12.298049336837066
B136,N,20,F3_1,3,1481,K0063,True,True,-14.335308228277812
B136,N,20,F3_1,3,1481,K0126,True,True,-14.636241107806939
B136,N,20,F3_1,3,1481,K0252,True,True,-14.636241107806939
B136,N,20,F3_1,3,1481,K0504,True,True,-14.636241107806939
B136,N,25,F3_1,3,1481,CAGR,False,False,19.340504361038736
B136,N,25,F3_1,3,1481,VOL,False,False,14.009663859990642
B136,N,25,F3_1,3,1481,SHARPE,False,False,1.3326207093639917
B136,N,25,F3_1,3,1481,MAXDD,True,False,-13.145822194697592
B136,N,25,F3_1,3,1481,ULCER,True,False,3.999525635718092
B136,N,25,F3_1,3,1481,CALMAR,True,False,1.4712282027395582
B136,N,25,F3_1,3,1481,Q0500,True,True,-1.4551038026486078
B136,N,25,F3_1,3,1481,Q0750,True,True,-3.9273716332558863
B136,N,25,F3_1,3,1481,Q0900,True,True,-7.787894239144003
B136,N,25,F3_1,3,1481,Q0950,True,True,-8.956372521697316
B136,N,25,F3_1,3,1481,Q0990,True,True,-11.089808678657175
B136,N,25,F3_1,3,1481,Q0999,True,True,-13.0916329028483
B136,N,25,F3_1,3,1481,K0021,True,True,-11.320666379225283
B136,N,25,F3_1,3,1481,K0063,True,True,-13.145822194697592
B136,N,25,F3_1,3,1481,K0126,True,True,-13.145822194697592
B136,N,25,F3_1,3,1481,K0252,True,True,-13.145822194697592
B136,N,25,F3_1,3,1481,K0504,True,True,-13.145822194697592
B136,N,30,F3_1,3,1481,CAGR,False,False,18.02808994960494
B136,N,30,F3_1,3,1481,VOL,False,False,13.488765538570267
B136,N,30,F3_1,3,1481,SHARPE,False,False,1.2967436651946618
B136,N,30,F3_1,3,1481,MAXDD,True,False,-13.184031910077309
B136,N,30,F3_1,3,1481,ULCER,True,False,3.7902819632309277
B136,N,30,F3_1,3,1481,CALMAR,True,False,1.3674185615270729
B136,N,30,F3_1,3,1481,Q0500,True,True,-1.3772356415923206
B136,N,30,F3_1,3,1481,Q0750,True,True,-4.0408691905355925
B136,N,30,F3_1,3,1481,Q0900,True,True,-7.116107033743245
B136,N,30,F3_1,3,1481,Q0950,True,True,-8.378956925357283
B136,N,30,F3_1,3,1481,Q0990,True,True,-10.452734150437866
B136,N,30,F3_1,3,1481,Q0999,True,True,-12.94931860817225
B136,N,30,F3_1,3,1481,K0021,True,True,-11.305521780801284
B136,N,30,F3_1,3,1481,K0063,True,True,-12.21853759502116
B136,N,30,F3_1,3,1481,K0126,True,True,-13.184031910077309
B136,N,30,F3_1,3,1481,K0252,True,True,-13.184031910077309
B136,N,30,F3_1,3,1481,K0504,True,True,-13.184031910077309
B136,N,40,F3_1,3,1481,CAGR,False,False,17.82207758891452
B136,N,40,F3_1,3,1481,VOL,False,False,13.101517924636438
B136,N,40,F3_1,3,1481,SHARPE,False,False,1.3177838931403432
B136,N,40,F3_1,3,1481,MAXDD,True,False,-13.263864293770053
B136,N,40,F3_1,3,1481,ULCER,True,False,3.7043333096841593
B136,N,40,F3_1,3,1481,CALMAR,True,False,1.3436565087057946
B136,N,40,F3_1,3,1481,Q0500,True,True,-1.2311436798420738
B136,N,40,F3_1,3,1481,Q0750,True,True,-3.5545317953849986
B136,N,40,F3_1,3,1481,Q0900,True,True,-6.973830886102042
B136,N,40,F3_1,3,1481,Q0950,True,True,-8.514861133186036
B136,N,40,F3_1,3,1481,Q0990,True,True,-10.770870390555627
B136,N,40,F3_1,3,1481,Q0999,True,True,-13.082239253422484
B136,N,40,F3_1,3,1481,K0021,True,True,-11.718851697488091
B136,N,40,F3_1,3,1481,K0063,True,True,-12.924711446791113
B136,N,40,F3_1,3,1481,K0126,True,True,-13.263864293770053
B136,N,40,F3_1,3,1481,K0252,True,True,-13.263864293770053
B136,N,40,F3_1,3,1481,K0504,True,True,-13.263864293770053
B136,N,5,F3_2,3,1481,CAGR,False,False,8.760857890915652
B136,N,5,F3_2,3,1481,VOL,False,False,16.82961956061153
B136,N,5,F3_2,3,1481,SHARPE,False,False,0.5835722961581892
B136,N,5,F3_2,3,1481,MAXDD,True,False,-24.118068866503048
B136,N,5,F3_2,3,1481,ULCER,True,False,7.664741994965381
B136,N,5,F3_2,3,1481,CALMAR,True,False,0.3632487302117035
B136,N,5,F3_2,3,1481,Q0500,True,True,-4.448765701584498
B136,N,5,F3_2,3,1481,Q0750,True,True,-8.401988883795394
B136,N,5,F3_2,3,1481,Q0900,True,True,-13.294859810474252
B136,N,5,F3_2,3,1481,Q0950,True,True,-15.689715935474895
B136,N,5,F3_2,3,1481,Q0990,True,True,-20.857381279369225
B136,N,5,F3_2,3,1481,Q0999,True,True,-23.901169258962398
B136,N,5,F3_2,3,1481,K0021,True,True,-23.79262862332909
B136,N,5,F3_2,3,1481,K0063,True,True,-24.118068866503048
B136,N,5,F3_2,3,1481,K0126,True,True,-24.118068866503048
B136,N,5,F3_2,3,1481,K0252,True,True,-24.118068866503048
B136,N,5,F3_2,3,1481,K0504,True,True,-24.118068866503048
B136,N,8,F3_2,3,1481,CAGR,False,False,10.042197156476341
B136,N,8,F3_2,3,1481,VOL,False,False,15.63680485559044
B136,N,8,F3_2,3,1481,SHARPE,False,False,0.6905699921822969
B136,N,8,F3_2,3,1481,MAXDD,True,False,-21.620635331863465
B136,N,8,F3_2,3,1481,ULCER,True,False,6.7644211102132425
B136,N,8,F3_2,3,1481,CALMAR,True,False,0.464472805832705
B136,N,8,F3_2,3,1481,Q0500,True,True,-2.6483381687531184
B136,N,8,F3_2,3,1481,Q0750,True,True,-7.6051169228178646
B136,N,8,F3_2,3,1481,Q0900,True,True,-12.420359905383386
B136,N,8,F3_2,3,1481,Q0950,True,True,-14.03837294888746
B136,N,8,F3_2,3,1481,Q0990,True,True,-18.156151178333538
B136,N,8,F3_2,3,1481,Q0999,True,True,-20.277873540834115
B136,N,8,F3_2,3,1481,K0021,True,True,-20.132960643279247
B136,N,8,F3_2,3,1481,K0063,True,True,-21.620635331863465
B136,N,8,F3_2,3,1481,K0126,True,True,-21.620635331863465
B136,N,8,F3_2,3,1481,K0252,True,True,-21.620635331863465
B136,N,8,F3_2,3,1481,K0504,True,True,-21.620635331863465
B136,N,10,F3_2,3,1481,CAGR,False,False,10.666505776457536
B136,N,10,F3_2,3,1481,VOL,False,False,15.061383162235556
B136,N,10,F3_2,3,1481,SHARPE,False,False,0.7486221822954081
B136,N,10,F3_2,3,1481,MAXDD,True,False,-20.203288162979277
B136,N,10,F3_2,3,1481,ULCER,True,False,6.024480680794672
B136,N,10,F3_2,3,1481,CALMAR,True,False,0.5279588990866821
B136,N,10,F3_2,3,1481,Q0500,True,True,-2.6671432507470847
B136,N,10,F3_2,3,1481,Q0750,True,True,-6.3224295526431415
B136,N,10,F3_2,3,1481,Q0900,True,True,-10.85078810716373
B136,N,10,F3_2,3,1481,Q0950,True,True,-12.88582103473058
B136,N,10,F3_2,3,1481,Q0990,True,True,-17.098354190617187
B136,N,10,F3_2,3,1481,Q0999,True,True,-19.320074882829744
B136,N,10,F3_2,3,1481,K0021,True,True,-19.414129154165142
B136,N,10,F3_2,3,1481,K0063,True,True,-20.203288162979277
B136,N,10,F3_2,3,1481,K0126,True,True,-20.203288162979277
B136,N,10,F3_2,3,1481,K0252,True,True,-20.203288162979277
B136,N,10,F3_2,3,1481,K0504,True,True,-20.203288162979277
B136,N,12,F3_2,3,1481,CAGR,False,False,10.234907878167586
B136,N,12,F3_2,3,1481,VOL,False,False,14.478456015849511
B136,N,12,F3_2,3,1481,SHARPE,False,False,0.7458111782210901
B136,N,12,F3_2,3,1481,MAXDD,True,False,-21.170595354278255
B136,N,12,F3_2,3,1481,ULCER,True,False,6.017445109633527
B136,N,12,F3_2,3,1481,CALMAR,True,False,0.4834492231745041
B136,N,12,F3_2,3,1481,Q0500,True,True,-2.6867990183671484
B136,N,12,F3_2,3,1481,Q0750,True,True,-6.902900775939824
B136,N,12,F3_2,3,1481,Q0900,True,True,-11.189477808329285
B136,N,12,F3_2,3,1481,Q0950,True,True,-12.459407632389214
B136,N,12,F3_2,3,1481,Q0990,True,True,-17.196747035770528
B136,N,12,F3_2,3,1481,Q0999,True,True,-19.653755217418293
B136,N,12,F3_2,3,1481,K0021,True,True,-19.4992878510787
B136,N,12,F3_2,3,1481,K0063,True,True,-21.170595354278255
B136,N,12,F3_2,3,1481,K0126,True,True,-21.170595354278255
B136,N,12,F3_2,3,1481,K0252,True,True,-21.170595354278255
B136,N,12,F3_2,3,1481,K0504,True,True,-21.170595354278255
B136,N,15,F3_2,3,1481,CAGR,False,False,10.743441565688428
B136,N,15,F3_2,3,1481,VOL,False,False,14.084460870614537
B136,N,15,F3_2,3,1481,SHARPE,False,False,0.7953767830141362
B136,N,15,F3_2,3,1481,MAXDD,True,False,-19.659728035297746
B136,N,15,F3_2,3,1481,ULCER,True,False,5.498565986598447
B136,N,15,F3_2,3,1481,CALMAR,True,False,0.5464694906460195
B136,N,15,F3_2,3,1481,Q0500,True,True,-2.1490959352391847
B136,N,15,F3_2,3,1481,Q0750,True,True,-6.169044315249296
B136,N,15,F3_2,3,1481,Q0900,True,True,-10.101141160200903
B136,N,15,F3_2,3,1481,Q0950,True,True,-12.23955138565369
B136,N,15,F3_2,3,1481,Q0990,True,True,-16.150152134876002
B136,N,15,F3_2,3,1481,Q0999,True,True,-19.24472001401472
B136,N,15,F3_2,3,1481,K0021,True,True,-19.254183453787256
B136,N,15,F3_2,3,1481,K0063,True,True,-19.659728035297746
B136,N,15,F3_2,3,1481,K0126,True,True,-19.659728035297746
B136,N,15,F3_2,3,1481,K0252,True,True,-19.659728035297746
B136,N,15,F3_2,3,1481,K0504,True,True,-19.659728035297746
B136,N,20,F3_2,3,1481,CAGR,False,False,11.78359686726047
B136,N,20,F3_2,3,1481,VOL,False,False,14.2653807742905
B136,N,20,F3_2,3,1481,SHARPE,False,False,0.8526780518355344
B136,N,20,F3_2,3,1481,MAXDD,True,False,-20.740302267849472
B136,N,20,F3_2,3,1481,ULCER,True,False,5.140601308867269
B136,N,20,F3_2,3,1481,CALMAR,True,False,0.5681497171584998
B136,N,20,F3_2,3,1481,Q0500,True,True,-1.7937435085603148
B136,N,20,F3_2,3,1481,Q0750,True,True,-5.386533448929621
B136,N,20,F3_2,3,1481,Q0900,True,True,-9.299715515544476
B136,N,20,F3_2,3,1481,Q0950,True,True,-12.272097347243625
B136,N,20,F3_2,3,1481,Q0990,True,True,-15.382447394465812
B136,N,20,F3_2,3,1481,Q0999,True,True,-19.530595813036754
B136,N,20,F3_2,3,1481,K0021,True,True,-19.255493454746386
B136,N,20,F3_2,3,1481,K0063,True,True,-20.740302267849472
B136,N,20,F3_2,3,1481,K0126,True,True,-20.740302267849472
B136,N,20,F3_2,3,1481,K0252,True,True,-20.740302267849472
B136,N,20,F3_2,3,1481,K0504,True,True,-20.740302267849472
B136,N,25,F3_2,3,1481,CAGR,False,False,13.136082453951436
B136,N,25,F3_2,3,1481,VOL,False,False,14.710888650521845
B136,N,25,F3_2,3,1481,SHARPE,False,False,0.9130183861248882
B136,N,25,F3_2,3,1481,MAXDD,True,False,-21.614699485901927
B136,N,25,F3_2,3,1481,ULCER,True,False,4.683711156707896
B136,N,25,F3_2,3,1481,CALMAR,True,False,0.607738380194431
B136,N,25,F3_2,3,1481,Q0500,True,True,-1.482401472713816
B136,N,25,F3_2,3,1481,Q0750,True,True,-4.071856518490567
B136,N,25,F3_2,3,1481,Q0900,True,True,-8.690607388495208
B136,N,25,F3_2,3,1481,Q0950,True,True,-10.622670626115486
B136,N,25,F3_2,3,1481,Q0990,True,True,-15.63010792860674
B136,N,25,F3_2,3,1481,Q0999,True,True,-20.955562495095926
B136,N,25,F3_2,3,1481,K0021,True,True,-20.377412220879155
B136,N,25,F3_2,3,1481,K0063,True,True,-21.614699485901927
B136,N,25,F3_2,3,1481,K0126,True,True,-21.614699485901927
B136,N,25,F3_2,3,1481,K0252,True,True,-21.614699485901927
B136,N,25,F3_2,3,1481,K0504,True,True,-21.614699485901927
B136,N,30,F3_2,3,1481,CAGR,False,False,14.147962908694446
B136,N,30,F3_2,3,1481,VOL,False,False,14.948215490291894
B136,N,30,F3_2,3,1481,SHARPE,False,False,0.9605741107874994
B136,N,30,F3_2,3,1481,MAXDD,True,False,-24.35435804943694
B136,N,30,F3_2,3,1481,ULCER,True,False,4.524706480426229
B136,N,30,F3_2,3,1481,CALMAR,True,False,0.5809212002211465
B136,N,30,F3_2,3,1481,Q0500,True,True,-1.297909985825561
B136,N,30,F3_2,3,1481,Q0750,True,True,-3.3710742197768666
B136,N,30,F3_2,3,1481,Q0900,True,True,-7.904735436242421
B136,N,30,F3_2,3,1481,Q0950,True,True,-10.4363009551586
B136,N,30,F3_2,3,1481,Q0990,True,True,-16.091437891914342
B136,N,30,F3_2,3,1481,Q0999,True,True,-24.17174631126007
B136,N,30,F3_2,3,1481,K0021,True,True,-24.01012142157707
B136,N,30,F3_2,3,1481,K0063,True,True,-24.35435804943694
B136,N,30,F3_2,3,1481,K0126,True,True,-24.35435804943694
B136,N,30,F3_2,3,1481,K0252,True,True,-24.35435804943694
B136,N,30,F3_2,3,1481,K0504,True,True,-24.35435804943694
B136,N,40,F3_2,3,1481,CAGR,False,False,12.59228084292845
B136,N,40,F3_2,3,1481,VOL,False,False,14.905739188250891
B136,N,40,F3_2,3,1481,SHARPE,False,False,0.8707555564436928
B136,N,40,F3_2,3,1481,MAXDD,True,False,-25.38318832364522
B136,N,40,F3_2,3,1481,ULCER,True,False,4.529294229403882
B136,N,40,F3_2,3,1481,CALMAR,True,False,0.4960874371797632
B136,N,40,F3_2,3,1481,Q0500,True,True,-1.2894634277137516
B136,N,40,F3_2,3,1481,Q0750,True,True,-3.799423490720746
B136,N,40,F3_2,3,1481,Q0900,True,True,-7.540388575252988
B136,N,40,F3_2,3,1481,Q0950,True,True,-10.395519647952614
B136,N,40,F3_2,3,1481,Q0990,True,True,-15.798474120859584
B136,N,40,F3_2,3,1481,Q0999,True,True,-24.25545048910023
B136,N,40,F3_2,3,1481,K0021,True,True,-23.995265036355242
B136,N,40,F3_2,3,1481,K0063,True,True,-25.38318832364522
B136,N,40,F3_2,3,1481,K0126,True,True,-25.38318832364522
B136,N,40,F3_2,3,1481,K0252,True,True,-25.38318832364522
B136,N,40,F3_2,3,1481,K0504,True,True,-25.38318832364522
B136,N,5,F3_3,3,1481,CAGR,False,False,18.31901817569863
B136,N,5,F3_3,3,1481,VOL,False,False,23.241648959673373
B136,N,5,F3_3,3,1481,SHARPE,False,False,0.8401177621814356
B136,N,5,F3_3,3,1481,MAXDD,True,False,-28.123881008744572
B136,N,5,F3_3,3,1481,ULCER,True,False,7.377311410426063
B136,N,5,F3_3,3,1481,CALMAR,True,False,0.6513687840594508
B136,N,5,F3_3,3,1481,Q0500,True,True,-4.808128279056757
B136,N,5,F3_3,3,1481,Q0750,True,True,-8.321977729115654
B136,N,5,F3_3,3,1481,Q0900,True,True,-11.852798141615278
B136,N,5,F3_3,3,1481,Q0950,True,True,-13.882319227397696
B136,N,5,F3_3,3,1481,Q0990,True,True,-22.001318927623643
B136,N,5,F3_3,3,1481,Q0999,True,True,-25.699943703877604
B136,N,5,F3_3,3,1481,K0021,True,True,-28.123881008744572
B136,N,5,F3_3,3,1481,K0063,True,True,-28.123881008744572
B136,N,5,F3_3,3,1481,K0126,True,True,-28.123881008744572
B136,N,5,F3_3,3,1481,K0252,True,True,-28.123881008744572
B136,N,5,F3_3,3,1481,K0504,True,True,-28.123881008744572
B136,N,8,F3_3,3,1481,CAGR,False,False,15.473970988557294
B136,N,8,F3_3,3,1481,VOL,False,False,21.798736945995223
B136,N,8,F3_3,3,1481,SHARPE,False,False,0.7691205159368338
B136,N,8,F3_3,3,1481,MAXDD,True,False,-24.535256443898138
B136,N,8,F3_3,3,1481,ULCER,True,False,7.250453536687951
B136,N,8,F3_3,3,1481,CALMAR,True,False,0.6306830753507627
B136,N,8,F3_3,3,1481,Q0500,True,True,-5.788088054879953
B136,N,8,F3_3,3,1481,Q0750,True,True,-8.635466851404654
B136,N,8,F3_3,3,1481,Q0900,True,True,-11.345337627312102
B136,N,8,F3_3,3,1481,Q0950,True,True,-13.511928726825795
B136,N,8,F3_3,3,1481,Q0990,True,True,-17.689304691108926
B136,N,8,F3_3,3,1481,Q0999,True,True,-20.57452548189971
B136,N,8,F3_3,3,1481,K0021,True,True,-24.535256443898138
B136,N,8,F3_3,3,1481,K0063,True,True,-24.535256443898138
B136,N,8,F3_3,3,1481,K0126,True,True,-24.535256443898138
B136,N,8,F3_3,3,1481,K0252,True,True,-24.535256443898138
B136,N,8,F3_3,3,1481,K0504,True,True,-24.535256443898138
B136,N,10,F3_3,3,1481,CAGR,False,False,16.955006248531788
B136,N,10,F3_3,3,1481,VOL,False,False,20.616184712637594
B136,N,10,F3_3,3,1481,SHARPE,False,False,0.8629970041441817
B136,N,10,F3_3,3,1481,MAXDD,True,False,-18.897385787373704
B136,N,10,F3_3,3,1481,ULCER,True,False,5.502980246041295
B136,N,10,F3_3,3,1481,CALMAR,True,False,0.8972143787137099
B136,N,10,F3_3,3,1481,Q0500,True,True,-4.219346401103765
B136,N,10,F3_3,3,1481,Q0750,True,True,-6.445419852111875
B136,N,10,F3_3,3,1481,Q0900,True,True,-8.753068436655266
B136,N,10,F3_3,3,1481,Q0950,True,True,-10.33723785849506
B136,N,10,F3_3,3,1481,Q0990,True,True,-13.916392362160243
B136,N,10,F3_3,3,1481,Q0999,True,True,-15.838766477852342
B136,N,10,F3_3,3,1481,K0021,True,True,-18.897385787373704
B136,N,10,F3_3,3,1481,K0063,True,True,-18.897385787373704
B136,N,10,F3_3,3,1481,K0126,True,True,-18.897385787373704
B136,N,10,F3_3,3,1481,K0252,True,True,-18.897385787373704
B136,N,10,F3_3,3,1481,K0504,True,True,-18.897385787373704
B136,N,12,F3_3,3,1481,CAGR,False,False,18.394155098408447
B136,N,12,F3_3,3,1481,VOL,False,False,19.706683704572843
B136,N,12,F3_3,3,1481,SHARPE,False,False,0.9556181667109999
B136,N,12,F3_3,3,1481,MAXDD,True,False,-17.380170551082326
B136,N,12,F3_3,3,1481,ULCER,True,False,4.909186054989522
B136,N,12,F3_3,3,1481,CALMAR,True,False,1.0583414612846234
B136,N,12,F3_3,3,1481,Q0500,True,True,-3.234712994081485
B136,N,12,F3_3,3,1481,Q0750,True,True,-5.564328555769022
B136,N,12,F3_3,3,1481,Q0900,True,True,-8.121241577655818
B136,N,12,F3_3,3,1481,Q0950,True,True,-9.8075207026017
B136,N,12,F3_3,3,1481,Q0990,True,True,-12.688595942300637
B136,N,12,F3_3,3,1481,Q0999,True,True,-16.744389438786488
B136,N,12,F3_3,3,1481,K0021,True,True,-16.963324404458373
B136,N,12,F3_3,3,1481,K0063,True,True,-17.380170551082326
B136,N,12,F3_3,3,1481,K0126,True,True,-17.380170551082326
B136,N,12,F3_3,3,1481,K0252,True,True,-17.380170551082326
B136,N,12,F3_3,3,1481,K0504,True,True,-17.380170551082326
B136,N,15,F3_3,3,1481,CAGR,False,False,19.03545909814106
B136,N,15,F3_3,3,1481,VOL,False,False,18.031420186666494
B136,N,15,F3_3,3,1481,SHARPE,False,False,1.0568777547618524
B136,N,15,F3_3,3,1481,MAXDD,True,False,-17.09533527231922
B136,N,15,F3_3,3,1481,ULCER,True,False,4.272231927943867
B136,N,15,F3_3,3,1481,CALMAR,True,False,1.1134884923235928
B136,N,15,F3_3,3,1481,Q0500,True,True,-2.4655937498203113
B136,N,15,F3_3,3,1481,Q0750,True,True,-4.858439704248439
B136,N,15,F3_3,3,1481,Q0900,True,True,-7.255966840238989
B136,N,15,F3_3,3,1481,Q0950,True,True,-8.774783727451203
B136,N,15,F3_3,3,1481,Q0990,True,True,-11.459621119458024
B136,N,15,F3_3,3,1481,Q0999,True,True,-16.358549276278058
B136,N,15,F3_3,3,1481,K0021,True,True,-14.037060709565496
B136,N,15,F3_3,3,1481,K0063,True,True,-17.09533527231922
B136,N,15,F3_3,3,1481,K0126,True,True,-17.09533527231922
B136,N,15,F3_3,3,1481,K0252,True,True,-17.09533527231922
B136,N,15,F3_3,3,1481,K0504,True,True,-17.09533527231922
B136,N,20,F3_3,3,1481,CAGR,False,False,15.948354645486651
B136,N,20,F3_3,3,1481,VOL,False,False,16.583688778859067
B136,N,20,F3_3,3,1481,SHARPE,False,False,0.9753958194274504
B136,N,20,F3_3,3,1481,MAXDD,True,False,-17.554278746499357
B136,N,20,F3_3,3,1481,ULCER,True,False,4.708328108331774
B136,N,20,F3_3,3,1481,CALMAR,True,False,0.9085166571521511
B136,N,20,F3_3,3,1481,Q0500,True,True,-2.842498622129325
B136,N,20,F3_3,3,1481,Q0750,True,True,-5.212705323271075
B136,N,20,F3_3,3,1481,Q0900,True,True,-8.082086771524025
B136,N,20,F3_3,3,1481,Q0950,True,True,-10.10764800591536
B136,N,20,F3_3,3,1481,Q0990,True,True,-12.303233548075834
B136,N,20,F3_3,3,1481,Q0999,True,True,-17.078254795347622
B136,N,20,F3_3,3,1481,K0021,True,True,-12.289889572980073
B136,N,20,F3_3,3,1481,K0063,True,True,-17.554278746499357
B136,N,20,F3_3,3,1481,K0126,True,True,-17.554278746499357
B136,N,20,F3_3,3,1481,K0252,True,True,-17.554278746499357
B136,N,20,F3_3,3,1481,K0504,True,True,-17.554278746499357
B136,N,25,F3_3,3,1481,CAGR,False,False,16.70533044039011
B136,N,25,F3_3,3,1481,VOL,False,False,15.718714123945821
B136,N,25,F3_3,3,1481,SHARPE,False,False,1.0616038032339206
B136,N,25,F3_3,3,1481,MAXDD,True,False,-17.25431151821298
B136,N,25,F3_3,3,1481,ULCER,True,False,5.0197286489774235
B136,N,25,F3_3,3,1481,CALMAR,True,False,0.9681829624298026
B136,N,25,F3_3,3,1481,Q0500,True,True,-2.4744857927424855
B136,N,25,F3_3,3,1481,Q0750,True,True,-5.779857243345397
B136,N,25,F3_3,3,1481,Q0900,True,True,-8.802059989996614
B136,N,25,F3_3,3,1481,Q0950,True,True,-10.91861148675743
B136,N,25,F3_3,3,1481,Q0990,True,True,-12.986526457906955
B136,N,25,F3_3,3,1481,Q0999,True,True,-16.958267082483022
B136,N,25,F3_3,3,1481,K0021,True,True,-12.059025375585064
B136,N,25,F3_3,3,1481,K0063,True,True,-17.25431151821298
B136,N,25,F3_3,3,1481,K0126,True,True,-17.25431151821298
B136,N,25,F3_3,3,1481,K0252,True,True,-17.25431151821298
B136,N,25,F3_3,3,1481,K0504,True,True,-17.25431151821298
B136,N,30,F3_3,3,1481,CAGR,False,False,15.896813022567535
B136,N,30,F3_3,3,1481,VOL,False,False,14.986020313026458
B136,N,30,F3_3,3,1481,SHARPE,False,False,1.0595998279112921
B136,N,30,F3_3,3,1481,MAXDD,True,False,-17.084816427979554
B136,N,30,F3_3,3,1481,ULCER,True,False,5.805195621296024
B136,N,30,F3_3,3,1481,CALMAR,True,False,0.9304643740001536
B136,N,30,F3_3,3,1481,Q0500,True,True,-2.1675595955822327
B136,N,30,F3_3,3,1481,Q0750,True,True,-6.45853249203185
B136,N,30,F3_3,3,1481,Q0900,True,True,-10.803243766370434
B136,N,30,F3_3,3,1481,Q0950,True,True,-12.990440106197285
B136,N,30,F3_3,3,1481,Q0990,True,True,-15.200538295311311
B136,N,30,F3_3,3,1481,Q0999,True,True,-16.88745798148291
