arm,cell,tau,q,k,draw,panel_vol,panel_dv,panel_roll,Ebar,breadth
ROLL,q0.00/t0.45,0.45,0.0,40,5,0.25080129874753937,,0.006569902091281154,29.200488997555013,0.7300122249388753
ROLL,q0.00/t0.45,0.45,0.0,40,6,0.2430582941439102,,0.0064069592110862356,29.49511002444988,0.737377750611247
ROLL,q0.00/t0.45,0.45,0.0,40,7,0.25719530236459515,,0.0064454377760232075,28.993887530562347,0.7248471882640587
ROLL,q0.50/t0.45,0.45,0.5,20,0,0.319166176618712,4097830.9525,0.006825639973579085,11.795843520782396,0.5897921760391198
ROLL,q0.50/t0.45,0.45,0.5,20,1,0.30822256740219683,1774232.0975,0.007053466374262525,12.468215158924206,0.6234107579462103
ROLL,q0.50/t0.45,0.45,0.5,20,2,0.2866808997695974,4306199.5,0.006630927274425456,12.574572127139364,0.6287286063569681
ROLL,q0.50/t0.45,0.45,0.5,20,3,0.2786435054738586,1578058.0,0.007141623730104836,12.618581907090464,0.6309290953545232
ROLL,q0.50/t0.45,0.45,0.5,20,4,0.292729417841744,3142242.5975,0.007373185819508105,12.147921760391197,0.6073960880195599
ROLL,q0.50/t0.45,0.45,0.5,20,5,0.2743152901296057,2497128.0,0.006538031849816994,12.919315403422983,0.6459657701711492
ROLL,q0.50/t0.45,0.45,0.5,20,6,0.29195516884298967,3103340.4678499997,0.006692270326522691,12.85085574572127,0.6425427872860635
ROLL,q0.50/t0.45,0.45,0.5,20,7,0.30147511789259346,2986758.825,0.006705549530318403,12.722493887530563,0.6361246943765282
ROLL,q0.50/t0.45,0.45,0.5,30,0,0.29106794045513235,2986758.825,0.0074797680044720715,18.581907090464547,0.6193969030154849
ROLL,q0.50/t0.45,0.45,0.5,30,1,0.271217090952424,2263345.16105,0.006932684750117926,19.3239608801956,0.6441320293398534
ROLL,q0.50/t0.45,0.45,0.5,30,2,0.27844316153823256,1172460.3599999999,0.0074420197341705,18.992665036674815,0.6330888345558272
ROLL,q0.50/t0.45,0.45,0.5,30,3,0.26673707729613755,1076056.4237,0.00787697110100868,19.713936430317847,0.6571312143439283
ROLL,q0.50/t0.45,0.45,0.5,30,4,0.29814280109090835,3200562.885,0.007284660546720595,18.765281173594133,0.6255093724531378
ROLL,q0.50/t0.45,0.45,0.5,30,5,0.27651549840752004,3253232.9357,0.006816071335679532,18.781173594132028,0.626039119804401
ROLL,q0.50/t0.45,0.45,0.5,30,6,0.31105674974093633,2821500.0,0.006832253237501561,18.944987775061126,0.6314995925020376
ROLL,q0.50/t0.45,0.45,0.5,30,7,0.2808071139020956,2831672.775,0.0072969722518699326,19.099022004889974,0.6366340668296658
ROLL,q0.50/t0.45,0.45,0.5,40,0,0.2853781006962584,1292785.0,0.006867057926334044,25.03667481662592,0.6259168704156479
ROLL,q0.50/t0.45,0.45,0.5,40,1,0.2988838770343828,1669451.0,0.007137469068282715,25.422982885085574,0.6355745721271393
ROLL,q0.50/t0.45,0.45,0.5,40,2,0.2952657402792583,3745864.0,0.007222875665590903,25.37286063569682,0.6343215158924205
ROLL,q0.50/t0.45,0.45,0.5,40,3,0.2918474509656659,4081964.9725,0.007257496242799091,25.271393643031786,0.6317848410757947
ROLL,q0.50/t0.45,0.45,0.5,40,4,0.26642224533930875,960705.77,0.006882703449475136,26.2359413202934,0.655898533007335
ROLL,q0.50/t0.45,0.45,0.5,40,5,0.28656194896428,3087802.7515,0.006705576056397794,25.45843520782396,0.636460880195599
ROLL,q0.50/t0.45,0.45,0.5,40,6,0.3145310620364459,3200562.885,0.007566884265926462,24.649144254278728,0.6162286063569682
ROLL,q0.50/t0.45,0.45,0.5,40,7,0.308435816749791,4594032.25,0.006998766533144138,24.985330073349633,0.6246332518337409
ROLL,q1.00/t0.45,0.45,1.0,20,0,0.312993295303411,3664898.5349999997,0.007466386350105976,10.886308068459657,0.5443154034229829
ROLL,q1.00/t0.45,0.45,1.0,20,1,0.3322278202728294,3942046.9999999995,0.007191291463007424,10.90953545232274,0.5454767726161369
ROLL,q1.00/t0.45,0.45,1.0,20,2,0.32829527985351514,3450724.525,0.00659199489694498,10.363080684596577,0.5181540342298289
ROLL,q1.00/t0.45,0.45,1.0,20,3,0.30860821204118727,1903849.335,0.007806547784939366,10.449877750611247,0.5224938875305624
ROLL,q1.00/t0.45,0.45,1.0,20,4,0.3161766042397151,3916869.750625,0.006817567098177988,11.23960880195599,0.5619804400977995
ROLL,q1.00/t0.45,0.45,1.0,20,5,0.33337133309239486,3192550.574,0.007650860493712443,10.2359413202934,0.51179706601467
ROLL,q1.00/t0.45,0.45,1.0,20,6,0.3263032674553061,2334819.895525,0.0067885378466743555,10.60635696821516,0.530317848410758
ROLL,q1.00/t0.45,0.45,1.0,20,7,0.3271846917414464,1626777.835,0.007284077378442624,10.36674816625917,0.5183374083129585
ROLL,q1.00/t0.45,0.45,1.0,30,0,0.3342726413586995,2680218.3274999997,0.007534755013508375,15.993887530562347,0.5331295843520782
ROLL,q1.00/t0.45,0.45,1.0,30,1,0.3336419970301214,2829763.78285,0.0074809206421004295,15.858190709046454,0.5286063569682151
ROLL,q1.00/t0.45,0.45,1.0,30,2,0.34009805865137827,2938574.8049999997,0.007731830364447592,15.294621026894866,0.5098207008964956
ROLL,q1.00/t0.45,0.45,1.0,30,3,0.2961962843513634,2887474.0,0.00791306483021187,16.970660146699267,0.5656886715566423
ROLL,q1.00/t0.45,0.45,1.0,30,4,0.32710731130119025,2749043.3625,0.00789495609298615,16.177261613691932,0.5392420537897311
ROLL,q1.00/t0.45,0.45,1.0,30,5,0.3488226240754631,3253489.55,0.007163413606393136,15.183374083129584,0.5061124694376528
ROLL,q1.00/t0.45,0.45,1.0,30,6,0.31262642645142485,2128079.45,0.007605996620621075,16.618581907090466,0.5539527302363488
ROLL,q1.00/t0.45,0.45,1.0,30,7,0.31645010127579687,2075967.9225,0.007820652310547406,16.336185819070906,0.5445395273023635
ROLL,q1.00/t0.45,0.45,1.0,40,0,0.32963928091728834,2938574.8049999997,0.007591706620760934,21.047677261613693,0.5261919315403423
ROLL,q1.00/t0.45,0.45,1.0,40,1,0.32464093180709214,2676586.7249999996,0.007796507984468376,21.51833740831296,0.5379584352078239
ROLL,q1.00/t0.45,0.45,1.0,40,2,0.3145639449936492,2986758.825,0.007483722106560305,21.811735941320293,0.5452933985330073
ROLL,q1.00/t0.45,0.45,1.0,40,3,0.36021500271488793,2263345.16105,0.006968991303070382,20.100244498777506,0.5025061124694377
ROLL,q1.00/t0.45,0.45,1.0,40,4,0.32257339292084164,2858642.83,0.007591936259895761,20.713936430317847,0.5178484107579462
ROLL,q1.00/t0.45,0.45,1.0,40,5,0.32060040077658414,2491674.39,0.007981454930681212,21.465770171149146,0.5366442542787286
ROLL,q1.00/t0.45,0.45,1.0,40,6,0.3127176044190999,2472615.6425,0.007601984916689469,22.801955990220048,0.5700488997555012
ROLL,q1.00/t0.45,0.45,1.0,40,7,0.3396464300003846,2858642.83,0.007656047863106081,20.97432762836186,0.5243581907090464
ROLL,q0.00/t0.30,0.3,0.0,20,0,0.2689953213088411,,0.006960163946312771,14.62958435207824,0.731479217603912
ROLL,q0.00/t0.30,0.3,0.0,20,1,0.27164162440319783,,0.007053548090914473,14.381418092909536,0.7190709046454768
ROLL,q0.00/t0.30,0.3,0.0,20,2,0.276060546492484,,0.0071044006272830695,14.56356968215159,0.7281784841075795
ROLL,q0.00/t0.30,0.3,0.0,20,3,0.2920721399651701,,0.007145114266955283,14.376528117359413,0.7188264058679706
ROLL,q0.00/t0.30,0.3,0.0,20,4,0.26947047155504167,,0.007098447677282291,14.50244498777506,0.725122249388753
ROLL,q0.00/t0.30,0.3,0.0,20,5,0.2851756281411639,,0.006927293419345251,14.233496332518337,0.7116748166259168
ROLL,q0.00/t0.30,0.3,0.0,20,6,0.2830001317617505,,0.006936221714766079,14.298288508557457,0.7149144254278729
ROLL,q0.00/t0.30,0.3,0.0,20,7,0.28101822511042074,,0.006881875785756086,14.4119804400978,0.72059902200489
ROLL,q0.00/t0.30,0.3,0.0,30,0,0.26683857820944545,,0.006921242734470127,21.929095354523227,0.7309698451507742
ROLL,q0.00/t0.30,0.3,0.0,30,1,0.2641706861544291,,0.006923771267492806,21.95110024449878,0.7317033414832926
ROLL,q0.00/t0.30,0.3,0.0,30,2,0.26666474343871827,,0.006893516615602837,21.723716381418093,0.7241238793806031
ROLL,q0.00/t0.30,0.3,0.0,30,3,0.2674847080847902,,0.006975731045980057,21.89119804400978,0.7297066014669926
ROLL,q0.00/t0.30,0.3,0.0,30,4,0.2665049636323444,,0.00696776421536335,21.815403422982886,0.7271801140994295
ROLL,q0.00/t0.30,0.3,0.0,30,7,0.2693559861721428,,0.006926565199166861,21.767726161369193,0.7255908720456398
ROLL,q0.50/t0.30,0.3,0.5,20,0,0.2888297387768933,2020261.5925,0.006583150001014911,13.070904645476773,0.6535452322738386
ROLL,q0.50/t0.30,0.3,0.5,20,1,0.29021681445632896,7269866.155,0.006830368377178047,12.1760391198044,0.60880195599022
ROLL,q0.50/t0.30,0.3,0.5,20,2,0.292747482287551,2736419.9050000003,0.007334834601221213,12.874083129584353,0.6437041564792176
ROLL,q0.50/t0.30,0.3,0.5,20,3,0.32520252513402415,2040808.0,0.007162756394681056,12.12958435207824,0.606479217603912
ROLL,q0.50/t0.30,0.3,0.5,20,4,0.29035205089272786,3209372.8575,0.007172477509624416,12.577017114914426,0.6288508557457213
ROLL,q0.50/t0.30,0.3,0.5,20,5,0.29805010200571297,3530492.9775,0.006993928019365467,12.21882640586797,0.6109413202933985
ROLL,q0.50/t0.30,0.3,0.5,20,6,0.31091430133355713,2829892.09,0.007654565581970916,12.76283618581907,0.6381418092909535
ROLL,q0.50/t0.30,0.3,0.5,20,7,0.2839736558610816,5155950.5,0.006862923715960178,13.01833740831296,0.6509168704156479
ROLL,q0.50/t0.30,0.3,0.5,30,0,0.32224690798558125,4306199.5,0.007013016158560046,17.95110024449878,0.5983700081499593
ROLL,q0.50/t0.30,0.3,0.5,30,1,0.28716340910918564,7788188.05245,0.0069937430991817385,19.00488997555012,0.6334963325183374
ROLL,q0.50/t0.30,0.3,0.5,30,2,0.28065518958924024,2577054.1500000004,0.007136924180770923,19.260391198044008,0.6420130399348003
ROLL,q0.50/t0.30,0.3,0.5,30,3,0.29278006390597106,4000373.1900000004,0.0071630690770769535,18.926650366748166,0.6308883455582722
ROLL,q0.50/t0.30,0.3,0.5,30,4,0.30535705377310757,2128079.45,0.007017669998061837,17.744498777506113,0.591483292583537
ROLL,q0.50/t0.30,0.3,0.5,30,5,0.300616839875295,2406294.63,0.007034203527259201,18.918092909535453,0.6306030969845151
ROLL,q0.50/t0.30,0.3,0.5,30,6,0.31419759290667865,3647959.5,0.006910573429861109,18.602689486552567,0.6200896495517523
ROLL,q0.50/t0.30,0.3,0.5,30,7,0.3083751405427055,2111127.845,0.007410499466415227,18.95354523227384,0.6317848410757947
ROLL,q0.50/t0.30,0.3,0.5,40,0,0.3076034213605984,5155950.5,0.007047530267161627,25.151589242053788,0.6287897310513447
ROLL,q0.50/t0.30,0.3,0.5,40,1,0.3051719269552712,3913246.5,0.007109919827685154,24.965770171149146,0.6241442542787287
ROLL,q0.50/t0.30,0.3,0.5,40,2,0.3068074567349214,4236908.5,0.007045720458745871,24.771393643031786,0.6192848410757946
ROLL,q0.50/t0.30,0.3,0.5,40,3,0.28348700334215005,2111127.845,0.007157104148974763,25.869193154034228,0.6467298288508557
ROLL,q0.50/t0.30,0.3,0.5,40,4,0.2944214617084898,2333508.0525,0.006997201038586439,25.522004889975552,0.6380501222493888
ROLL,q0.50/t0.30,0.3,0.5,40,5,0.3029491396292323,3879474.3225,0.00698240751492144,25.322738386308068,0.6330684596577016
ROLL,q0.50/t0.30,0.3,0.5,40,6,0.3053319357786768,2474789.725,0.0071274440337358805,25.56479217603912,0.639119804400978
ROLL,q0.50/t0.30,0.3,0.5,40,7,0.31623097344140766,3400388.2625,0.0068658525582978806,24.02322738386308,0.600580684596577
ROLL,q1.00/t0.30,0.3,1.0,20,0,0.34013151237871,2992221.8225,0.007258164208965931,10.30073349633252,0.515036674816626
ROLL,q1.00/t0.30,0.3,1.0,20,1,0.32880787621117197,4044124.345625,0.006753788566357726,10.099022004889976,0.5049511002444989
ROLL,q1.00/t0.30,0.3,1.0,20,2,0.34490005925844475,2171972.41,0.007048968951862383,10.057457212713937,0.5028728606356968
ROLL,q1.00/t0.30,0.3,1.0,20,3,0.3490968694556583,2406294.63,0.007166768616851037,9.965770171149144,0.4982885085574572
ROLL,q1.00/t0.30,0.3,1.0,20,4,0.32643991114240656,6874657.205,0.006820582715757492,9.876528117359413,0.49382640586797066
ROLL,q1.00/t0.30,0.3,1.0,20,5,0.3245919705032021,3986160.750625,0.007244839394608929,10.352078239608803,0.5176039119804401
ROLL,q1.00/t0.30,0.3,1.0,20,6,0.34317613061630386,3873118.595,0.007216535875396382,10.36674816625917,0.5183374083129585
ROLL,q1.00/t0.30,0.3,1.0,20,7,0.32555092319977924,2577054.1500000004,0.007245918665800951,10.896088019559903,0.5448044009779951
ROLL,q1.00/t0.30,0.3,1.0,30,0,0.33308191603549303,3103468.775,0.007149994016407538,15.73716381418093,0.5245721271393643
ROLL,q1.00/t0.30,0.3,1.0,30,1,0.33992764318243,1108170.5350000001,0.007257381470033355,15.750611246943766,0.5250203748981256
ROLL,q1.00/t0.30,0.3,1.0,30,2,0.34807596190553036,3971210.0949999997,0.007062588458890888,15.17726161369193,0.5059087204563977
ROLL,q1.00/t0.30,0.3,1.0,30,3,0.34012248797888583,3696911.75,0.00710579559804543,15.47677261613692,0.5158924205378973
ROLL,q1.00/t0.30,0.3,1.0,30,4,0.32477321030230627,2699277.075,0.007319109381659623,15.427872860635697,0.5142624286878565
ROLL,q1.00/t0.30,0.3,1.0,30,5,0.346856601471154,3339477.5725,0.007138475580389575,15.789731051344743,0.5263243683781581
ROLL,q1.00/t0.30,0.3,1.0,30,6,0.33325650823949216,3333258.0025,0.007350560307971591,15.534229828850856,0.5178076609616952
ROLL,q1.00/t0.30,0.3,1.0,30,7,0.3370525989468515,3579445.2275,0.007234144542543504,15.799511002444987,0.5266503667481662
ROLL,q1.00/t0.30,0.3,1.0,40,0,0.34659850307591505,3142242.5975,0.007128497339588066,19.95843520782396,0.49896088019559903
ROLL,q1.00/t0.30,0.3,1.0,40,1,0.3479371783438318,3696911.75,0.007095375627987258,20.12713936430318,0.5031784841075795
ROLL,q1.00/t0.30,0.3,1.0,40,2,0.34127267830893604,2557995.4025,0.0070026176053664315,20.75427872860636,0.5188569682151589
ROLL,q1.00/t0.30,0.3,1.0,40,3,0.3249253412606057,3209372.8575,0.0070831296660797596,20.727383863080686,0.5181845965770171
ROLL,q1.00/t0.30,0.3,1.0,40,4,0.3292884498453962,2895785.66,0.007362673056588075,20.6039119804401,0.5150977995110024
ROLL,q1.00/t0.30,0.3,1.0,40,5,0.33947712207891173,3413026.455,0.007091481228695606,20.91687041564792,0.522921760391198
ROLL,q1.00/t0.30,0.3,1.0,40,6,0.3325796911924499,3142242.5975,0.007192557248034951,20.99755501222494,0.5249388753056234
ROLL,q1.00/t0.30,0.3,1.0,40,7,0.3231078400420268,3413026.455,0.007245037490911615,20.775061124694375,0.5193765281173593
ROLL,q0.00/t0.20,0.2,0.0,20,0,0.2458398138522811,,0.006947424971488458,14.640586797066014,0.7320293398533007
ROLL,q0.00/t0.20,0.2,0.0,20,1,0.27102119334992736,,0.00699629031061456,14.266503667481663,0.7133251833740831
ROLL,q0.00/t0.20,0.2,0.0,20,2,0.25632922930437463,,0.006914158715816942,14.443765281173594,0.7221882640586796
ROLL,q0.00/t0.20,0.2,0.0,20,3,0.2443360669483729,,0.00680703126700038,14.533007334963326,0.7266503667481663
ROLL,q0.00/t0.20,0.2,0.0,20,4,0.24514320676275977,,0.006794820277063597,14.7359413202934,0.73679706601467
ROLL,q0.00/t0.20,0.2,0.0,20,5,0.2502334314057558,,0.006837258182942551,14.65158924205379,0.7325794621026895
ROLL,q0.00/t0.20,0.2,0.0,20,6,0.26760043806668554,,0.006872868579398625,14.378973105134474,0.7189486552567237
ROLL,q0.00/t0.20,0.2,0.0,20,7,0.25824221141719633,,0.006777506293541666,14.612469437652813,0.7306234718826407
ROLL,q0.50/t0.20,0.2,0.5,20,0,0.29147203329673765,5371489.93,0.007163971974338103,12.382640586797066,0.6191320293398533
ROLL,q0.50/t0.20,0.2,0.5,20,1,0.33184101112063147,2267187.04,0.006681692692630412,11.51833740831296,0.575916870415648
ROLL,q0.50/t0.20,0.2,0.5,20,2,0.3037971037641757,3253489.55,0.007045504861453776,12.227383863080684,0.6113691931540342
ROLL,q0.50/t0.20,0.2,0.5,20,3,0.28343351577148507,3074637.605,0.006835196003000921,13.299511002444987,0.6649755501222494
ROLL,q0.50/t0.20,0.2,0.5,20,4,0.27759320024178075,6566942.7025,0.006899656198955796,12.421760391198044,0.6210880195599022
ROLL,q0.50/t0.20,0.2,0.5,20,5,0.30086335359929095,6779290.355,0.0071068354079677045,12.19682151589242,0.609841075794621
ROLL,q0.50/t0.20,0.2,0.5,20,6,0.3169317359186415,4407914.250624999,0.006832359906324216,12.341075794621027,0.6170537897310513
ROLL,q0.50/t0.20,0.2,0.5,20,7,0.2985461241411903,3142242.5975,0.007141670158050668,12.141809290953546,0.6070904645476773
ROLL,q0.50/t0.20,0.2,0.5,30,0,0.29019499519196496,4942172.355,0.006926185910661459,18.561124694376527,0.6187041564792176
ROLL,q0.50/t0.20,0.2,0.5,30,1,0.3008715558365792,4621913.000624999,0.007007272245095746,19.122249388753055,0.6374083129584351
ROLL,q0.50/t0.20,0.2,0.5,30,2,0.3265155918900593,4000373.1900000004,0.007126063402080335,18.20171149144254,0.6067237163814181
ROLL,q0.50/t0.20,0.2,0.5,30,3,0.30693989997266496,3413026.455,0.0069254820858661486,18.1919315403423,0.60639771801141
ROLL,q0.50/t0.20,0.2,0.5,30,4,0.3177023939010868,2128079.45,0.006867504713028642,18.40953545232274,0.6136511817440913
ROLL,q0.50/t0.20,0.2,0.5,30,5,0.29913084997903344,5587029.36,0.007145837039350195,18.749388753056234,0.6249796251018744
ROLL,q0.50/t0.20,0.2,0.5,30,6,0.2768161952848944,3413026.455,0.006843097687454159,18.616136919315405,0.6205378973105135
ROLL,q0.50/t0.20,0.2,0.5,30,7,0.30886726010655235,2953448.0,0.006923388516420537,18.794621026894866,0.6264873675631623
ROLL,q0.50/t0.20,0.2,0.5,40,0,0.28939097593530627,3320619.8099999996,0.007072902333473937,24.82640586797066,0.6206601466992665
ROLL,q0.50/t0.20,0.2,0.5,40,1,0.29947407529433556,3942409.595,0.006960455707447875,24.83129584352078,0.6207823960880196
ROLL,q0.50/t0.20,0.2,0.5,40,2,0.3073940311183537,3253489.55,0.006900236204539845,24.316625916870414,0.6079156479217603
ROLL,q0.50/t0.20,0.2,0.5,40,3,0.30611032640112273,3648736.2275,0.006820320855941237,24.02567237163814,0.6006418092909536
ROLL,q0.50/t0.20,0.2,0.5,40,4,0.30591112222469674,3387750.07,0.007006870692337816,24.6479217603912,0.61619804400978
ROLL,q0.50/t0.20,0.2,0.5,40,5,0.28585316753122986,3283682.0,0.0070077973401503095,25.37530562347188,0.634382640586797
ROLL,q0.50/t0.20,0.2,0.5,40,6,0.30228301543009967,3579445.2275,0.006782141484390811,24.614914425427873,0.6153728606356969
ROLL,q0.50/t0.20,0.2,0.5,40,7,0.2961083017862527,3253489.55,0.006901375017280093,24.380195599022006,0.6095048899755502
ROLL,q1.00/t0.20,0.2,1.0,20,0,0.3530078749394343,2992221.8225,0.006957690974036268,10.56723716381418,0.528361858190709
ROLL,q1.00/t0.20,0.2,1.0,20,1,0.3282654855745502,3387750.07,0.006938734100204315,9.859413202933986,0.4929706601466993
ROLL,q1.00/t0.20,0.2,1.0,20,2,0.32983049504493833,3942409.595,0.0071944106742822716,9.78484107579462,0.489242053789731
ROLL,q1.00/t0.20,0.2,1.0,20,3,0.3571815195620417,3037494.775,0.0072517797136032805,9.490220048899756,0.4745110024449878
ROLL,q1.00/t0.20,0.2,1.0,20,4,0.33955980113183754,4407914.250624999,0.00702009207184417,10.320293398533007,0.5160146699266503
ROLL,q1.00/t0.20,0.2,1.0,20,5,0.3667429641662463,2963390.6525,0.0071208759397914725,9.864303178484107,0.49321515892420537
ROLL,q1.00/t0.20,0.2,1.0,20,6,0.3633156672502046,6880335.5,0.007147516029597118,9.64914425427873,0.4824572127139365
ROLL,q1.00/t0.20,0.2,1.0,20,7,0.32750428502122764,3253489.55,0.007076389806893855,10.815403422982886,0.5407701711491443
ROLL,q1.00/t0.20,0.2,1.0,30,0,0.3306076655861249,3142242.5975,0.007127470631573084,15.84841075794621,0.528280358598207
ROLL,q1.00/t0.20,0.2,1.0,30,1,0.32811132353979156,4087875.5012499997,0.007115313872148979,15.535452322738386,0.5178484107579462
ROLL,q1.00/t0.20,0.2,1.0,30,2,0.33413068556257924,3884446.0,0.007129773149471582,15.834963325183374,0.5278321108394458
ROLL,q1.00/t0.20,0.2,1.0,30,3,0.36176506574928596,3745864.0,0.0068720234778437495,14.41564792176039,0.480521597392013
ROLL,q1.00/t0.20,0.2,1.0,30,4,0.33475478207406206,2895785.66,0.007184867802454517,15.73960880195599,0.5246536267318663
ROLL,q1.00/t0.20,0.2,1.0,30,5,0.3366555152370162,3253489.55,0.006989568652947547,15.679706601466993,0.5226568867155664
ROLL,q1.00/t0.20,0.2,1.0,30,6,0.3485138479084232,3037494.775,0.00709263473970984,15.271393643031784,0.5090464547677261
ROLL,q1.00/t0.20,0.2,1.0,30,7,0.33345683461798714,3253489.55,0.007036298955591679,15.820293398533007,0.5273431132844336
ROLL,q1.00/t0.20,0.2,1.0,40,0,0.33136401591675285,3745864.0,0.007095674758382874,20.82151589242054,0.5205378973105135
ROLL,q1.00/t0.20,0.2,1.0,40,1,0.34149665421895997,3400388.2625,0.006979086011167102,20.936430317848412,0.5234107579462103
ROLL,q1.00/t0.20,0.2,1.0,40,2,0.3424960925319403,3745864.0,0.007168176351548811,20.45843520782396,0.511460880195599
ROLL,q1.00/t0.20,0.2,1.0,40,3,0.3458058870464399,3745864.0,0.007114704356076247,20.931540342298288,0.5232885085574572
ROLL,q1.00/t0.20,0.2,1.0,40,4,0.33296539254947116,3745864.0,0.0070925630873500635,20.465770171149146,0.5116442542787286
ROLL,q1.00/t0.20,0.2,1.0,40,5,0.33621785301364304,3413026.455,0.00706903453242199,21.151589242053788,0.5287897310513447
ROLL,q1.00/t0.20,0.2,1.0,40,6,0.34072836631174586,3387750.07,0.007060545181498334,20.695599022004888,0.5173899755501222
ROLL,q1.00/t0.20,0.2,1.0,40,7,0.34047040082425717,2992221.8225,0.007092651974040368,20.968215158924206,0.5242053789731052
CROSSQ,TINY-LOQ,,1.0,20,0,0.5380377802833859,26090.504,0.02407561471775711,9.647921760391197,0.48239608801955985
CROSSQ,TINY-LOQ,,1.0,20,1,0.5558933343379776,79691.595,0.025222765792511766,9.810513447432763,0.49052567237163813
CROSSQ,TINY-LOQ,,1.0,20,2,0.3895538212607662,43108.1175,0.014444750719280783,11.54523227383863,0.5772616136919315
CROSSQ,TINY-LOQ,,1.0,20,3,0.4431495260908968,88246.725,0.01752919816770061,10.21760391198044,0.510880195599022
CROSSQ,TINY-LOQ,,1.0,20,4,0.5093911000070134,44228.4588,0.02030095714255369,9.852078239608803,0.4926039119804401
CROSSQ,TINY-LOQ,,1.0,20,5,0.44872493079733794,70308.7088,0.018675352750613824,10.80195599022005,0.5400977995110025
CROSSQ,TINY-LOQ,,1.0,20,6,0.4845612749097617,40405.2163,0.022499250999691123,10.836185819070904,0.5418092909535452
CROSSQ,TINY-LOQ,,1.0,20,7,0.4697380750082886,88246.725,0.023549472661086455,10.441320293398533,0.5220660146699266
CROSSQ,TINY-LOQ,,1.0,30,0,0.4751731951261169,44228.4588,0.02084247440032807,16.037897310513447,0.5345965770171149
CROSSQ,TINY-LOQ,,1.0,30,1,0.47005204251305943,70308.7088,0.01877836559520152,14.67726161369193,0.489242053789731
CROSSQ,TINY-LOQ,,1.0,30,2,0.42129472758855274,47536.3675,0.019978894416536545,16.71271393643032,0.5570904645476773
CROSSQ,TINY-LOQ,,1.0,30,3,0.5686242659609757,87825.595,0.02730176367110318,14.04523227383863,0.4681744091279543
CROSSQ,TINY-LOQ,,1.0,30,4,0.45350337258447043,55315.235,0.01835226248207168,15.986552567237164,0.5328850855745721
CROSSQ,TINY-LOQ,,1.0,30,5,0.4842739561164754,96045.91,0.02018573458944284,14.93643031784841,0.497881010594947
CROSSQ,TINY-LOQ,,1.0,30,6,0.41920395735339994,105509.785,0.01576865244019475,16.848410757946212,0.5616136919315404
CROSSQ,TINY-LOQ,,1.0,30,7,0.4807470629751759,35411.3675,0.02293244772189503,16.133251833740832,0.5377750611246944
CROSSQ,TINY-LOQ,,1.0,40,0,0.4842444212967976,38203.25,0.020449030969282158,21.193154034229828,0.5298288508557457
CROSSQ,TINY-LOQ,,1.0,40,1,0.5067429703830649,87231.13,0.02262075831446099,20.839853300733495,0.5209963325183373
CROSSQ,TINY-LOQ,,1.0,40,2,0.4647769678532434,45207.91,0.021347080905183006,21.56479217603912,0.539119804400978
CROSSQ,TINY-LOQ,,1.0,40,3,0.48214830310985857,61338.985,0.019696592101156346,20.8520782396088,0.52130195599022
CROSSQ,TINY-LOQ,,1.0,40,4,0.475719632574615,88246.725,0.019560840517264828,20.385085574572127,0.5096271393643031
CROSSQ,TINY-LOQ,,1.0,40,5,0.4494054895179703,96238.725,0.016721367640224194,21.094132029339853,0.5273533007334963
CROSSQ,TINY-LOQ,,1.0,40,6,0.5137929599603113,52875.75,0.021625522852704252,20.353300733496333,0.5088325183374083
CROSSQ,TINY-LOQ,,1.0,40,7,0.47719777022841486,63176.80499999999,0.020119633799613127,19.940097799511,0.498502444987775
CROSSQ,TINY-HIQ,,1.0,20,0,0.41429486037333074,2452730.6125,0.010933085255161786,8.468215158924206,0.4234107579462103
CROSSQ,TINY-HIQ,,1.0,20,1,0.4067643585064407,3333258.0025,0.008383538715999717,8.376528117359413,0.41882640586797065
CROSSQ,TINY-HIQ,,1.0,20,2,0.4399729909623609,3253361.24285,0.011658897768909864,8.28484107579462,0.414242053789731
CROSSQ,TINY-HIQ,,1.0,20,3,0.3890526503673018,2238654.2605250003,0.011678804913754493,9.288508557457213,0.4644254278728607
CROSSQ,TINY-HIQ,,1.0,20,4,0.47096500580074707,2562428.1999999997,0.011818888064886804,8.078239608801956,0.4039119804400978
CROSSQ,TINY-HIQ,,1.0,20,5,0.44481762601736047,3235241.425,0.012358999021371598,8.32640586797066,0.416320293398533
CROSSQ,TINY-HIQ,,1.0,20,6,0.40076746889953263,2453400.75,0.01114546503325803,9.167481662591687,0.45837408312958433
CROSSQ,TINY-HIQ,,1.0,20,7,0.45862187091017237,2745406.2824999997,0.009230170331503182,8.99755501222494,0.44987775061124696
CROSSQ,TINY-HIQ,,1.0,30,0,0.420457783891529,2868798.8575,0.009908086573336842,12.886308068459657,0.42954360228198857
CROSSQ,TINY-HIQ,,1.0,30,1,0.3918464672420343,4202279.0725,0.009034386684912427,14.270171149144254,0.4756723716381418
CROSSQ,TINY-HIQ,,1.0,30,2,0.4317883776360523,3119995.88035,0.012316015867845368,13.079462102689487,0.43598207008964956
CROSSQ,TINY-HIQ,,1.0,30,3,0.4234329105709091,2452730.6125,0.011667083114157454,12.535452322738386,0.4178484107579462
CROSSQ,TINY-HIQ,,1.0,30,4,0.4409661134874904,3161845.4831999997,0.0106692438985203,12.321515892420537,0.4107171964140179
CROSSQ,TINY-HIQ,,1.0,30,5,0.43880209056156355,2534425.3375,0.01035306429928159,12.28606356968215,0.40953545232273836
