book,set,panel,strip,rung,conv,half,margin0,margin1,d_margin,dBOOK,dCOMP,comparand_share,side,flips_leg,base_pass4b
U56-qroll-q0.17-w504-d0.50,GRID,U56,PLACEBO_2013,10.0,DATE,H2,0.27695644260561914,0.27695644260561914,0.0,0.0,0.0,,BOOK,False,False
U56-qroll-q0.17-w504-d0.50,GRID,U56,PLACEBO_2013,25.0,COUNT,H1,0.057024681822470336,0.0658759991980139,0.008851317375543566,0.013884193814184265,0.005032876438640699,0.26604946597843915,BOOK,False,False
U56-qroll-q0.17-w504-d0.50,GRID,U56,PLACEBO_2013,25.0,COUNT,H2,0.15299713281272587,0.15866107792685957,0.005663945114133706,-0.004999230735011184,-0.01066317584914489,0.6808133725714698,COMPARAND,False,False
U56-qroll-q0.17-w504-d0.50,GRID,U56,PLACEBO_2013,25.0,DATE,H1,0.057024681822470336,0.07256871725169278,0.015544035429222447,0.008477468012747513,-0.007066567416474934,0.45461601323874634,BOOK,False,False
U56-qroll-q0.17-w504-d0.50,GRID,U56,PLACEBO_2013,25.0,DATE,H2,0.15299713281272587,0.15299713281272587,0.0,0.0,0.0,,BOOK,False,False
U56-qroll-q0.17-w504-d0.50,GRID,U56,PLACEBO_2019,10.0,COUNT,H1,0.17918616887564054,0.16999212944783493,-0.009194039427805611,-0.01659940598192633,-0.007405366554120718,0.3084955936574847,BOOK,False,False
U56-qroll-q0.17-w504-d0.50,GRID,U56,PLACEBO_2019,10.0,COUNT,H2,0.27695644260561914,0.2879756923299771,0.011019249724357971,-0.0012881302813392281,-0.0123073800056972,0.905253259778893,COMPARAND,False,False
U56-qroll-q0.17-w504-d0.50,GRID,U56,PLACEBO_2019,10.0,DATE,H1,0.17918616887564054,0.17918616887564054,0.0,0.0,0.0,,BOOK,False,False
U56-qroll-q0.17-w504-d0.50,GRID,U56,PLACEBO_2019,10.0,DATE,H2,0.27695644260561914,0.27922130505840903,0.0022648624527898953,-0.016671236074422113,-0.01893609852721201,0.5318033135325714,COMPARAND,False,False
U56-qroll-q0.17-w504-d0.50,GRID,U56,PLACEBO_2019,25.0,COUNT,H1,0.057024681822470336,0.04770062961756394,-0.009324052204906397,-0.016729418759027115,-0.007405366554120718,0.30683374465678465,BOOK,False,False
U56-qroll-q0.17-w504-d0.50,GRID,U56,PLACEBO_2019,25.0,COUNT,H2,0.15299713281272587,0.16594390511039947,0.012946772297673603,0.0006393922919764039,-0.0123073800056972,0.9506137686463139,COMPARAND,False,False
U56-qroll-q0.17-w504-d0.50,GRID,U56,PLACEBO_2019,25.0,DATE,H1,0.057024681822470336,0.057024681822470336,0.0,0.0,0.0,,BOOK,False,False
U56-qroll-q0.17-w504-d0.50,GRID,U56,PLACEBO_2019,25.0,DATE,H2,0.15299713281272587,0.15704641193587232,0.004049279123146454,-0.014886819404065554,-0.01893609852721201,0.5598599909589986,COMPARAND,False,False
U56-qroll-q0.17-w504-d1.00,GRID,U56,COVID_TIGHT,10.0,COUNT,H1,0.15985320898417077,0.14978738184118134,-0.010065827142989425,-0.017471193697110143,-0.007405366554120718,0.2976845061910965,BOOK,False,False
U56-qroll-q0.17-w504-d1.00,GRID,U56,COVID_TIGHT,10.0,COUNT,H2,0.25543747920947324,0.2854677414132467,0.030030262203773472,0.3084910961567253,0.27846083395295185,0.47441846541150134,BOOK,False,False
U56-qroll-q0.17-w504-d1.00,GRID,U56,COVID_TIGHT,10.0,DATE,H1,0.15985320898417077,0.15985320898417077,0.0,0.0,0.0,,BOOK,False,False
U56-qroll-q0.17-w504-d1.00,GRID,U56,COVID_TIGHT,10.0,DATE,H2,0.25543747920947324,0.2761103184904319,0.020672839280958644,0.29226302220690914,0.2715901829259505,0.481668243531499,BOOK,False,False
U56-qroll-q0.17-w504-d1.00,GRID,U56,COVID_TIGHT,25.0,COUNT,H1,0.0334777772089927,0.023263027077252696,-0.010214750131740002,-0.01762011668586072,-0.007405366554120718,0.29591302925530283,BOOK,False,False
U56-qroll-q0.17-w504-d1.00,GRID,U56,COVID_TIGHT,25.0,COUNT,H2,0.12817321420471284,0.15318857180927403,0.025015357604561195,0.30347619155751304,0.27846083395295185,0.4785068173118748,BOOK,False,False
U56-qroll-q0.17-w504-d1.00,GRID,U56,COVID_TIGHT,25.0,DATE,H1,0.0334777772089927,0.0334777772089927,0.0,0.0,0.0,,BOOK,False,False
U56-qroll-q0.17-w504-d1.00,GRID,U56,COVID_TIGHT,25.0,DATE,H2,0.12817321420471284,0.1436581946100275,0.015484980405314652,0.28707516333126515,0.2715901829259505,0.48614109456667,BOOK,False,False
U56-qroll-q0.17-w504-d1.00,GRID,U56,COVID_DD,10.0,COUNT,H1,0.15985320898417077,0.13600196464495973,-0.023851244339211042,-0.053528702676720386,-0.029677458337509344,0.3566738084747591,BOOK,False,False
U56-qroll-q0.17-w504-d1.00,GRID,U56,COVID_DD,10.0,COUNT,H2,0.25543747920947324,0.3047315704969398,0.049294091287466535,0.23577993936972197,0.18648584808225543,0.4416314407272782,BOOK,False,False
U56-qroll-q0.17-w504-d1.00,GRID,U56,COVID_DD,10.0,DATE,H1,0.15985320898417077,0.15985320898417077,0.0,0.0,0.0,,BOOK,False,False
U56-qroll-q0.17-w504-d1.00,GRID,U56,COVID_DD,10.0,DATE,H2,0.25543747920947324,0.282456179322667,0.02701870011319374,0.18252655291724595,0.15550785280405222,0.46003557676985396,BOOK,False,False
U56-qroll-q0.17-w504-d1.00,GRID,U56,COVID_DD,25.0,COUNT,H1,0.0334777772089927,0.008920947648565325,-0.024556829560427373,-0.05423428789793672,-0.029677458337509344,0.3536746602107176,BOOK,False,False
U56-qroll-q0.17-w504-d1.00,GRID,U56,COVID_DD,25.0,COUNT,H2,0.12817321420471284,0.17223881172404454,0.0440655975193317,0.23055144560158713,0.18648584808225543,0.44716827705013595,BOOK,False,False
U56-qroll-q0.17-w504-d1.00,GRID,U56,COVID_DD,25.0,DATE,H1,0.0334777772089927,0.0334777772089927,0.0,0.0,0.0,,BOOK,False,False
U56-qroll-q0.17-w504-d1.00,GRID,U56,COVID_DD,25.0,DATE,H2,0.12817321420471284,0.1491673050294342,0.020994090824721368,0.17650194362877358,0.15550785280405222,0.46838332625981866,BOOK,False,False
U56-qroll-q0.17-w504-d1.00,GRID,U56,COVID_WIDE,10.0,COUNT,H1,0.15985320898417077,0.14216882790594365,-0.017684381078227118,-0.04857266109542513,-0.03088828001719801,0.388722806257968,BOOK,False,False
U56-qroll-q0.17-w504-d1.00,GRID,U56,COVID_WIDE,10.0,COUNT,H2,0.25543747920947324,0.3129129182406398,0.057475439031166586,0.26773568464737707,0.21026024561621048,0.43987873599732097,BOOK,False,False
U56-qroll-q0.17-w504-d1.00,GRID,U56,COVID_WIDE,10.0,DATE,H1,0.15985320898417077,0.15985320898417077,0.0,0.0,0.0,,BOOK,False,False
U56-qroll-q0.17-w504-d1.00,GRID,U56,COVID_WIDE,10.0,DATE,H2,0.25543747920947324,0.29703437843797675,0.041596899228503514,0.21989107431864463,0.17829417509014112,0.4477669008454414,BOOK,False,False
U56-qroll-q0.17-w504-d1.00,GRID,U56,COVID_WIDE,25.0,COUNT,H1,0.0334777772089927,0.015340921879686609,-0.01813685532930609,-0.0490251353465041,-0.03088828001719801,0.3865218358722275,BOOK,False,False
U56-qroll-q0.17-w504-d1.00,GRID,U56,COVID_WIDE,25.0,COUNT,H2,0.12817321420471284,0.18055781299283802,0.05238459878812518,0.26264484440433566,0.21026024561621048,0.44461404635563423,BOOK,False,False
U56-qroll-q0.17-w504-d1.00,GRID,U56,COVID_WIDE,25.0,DATE,H1,0.0334777772089927,0.0334777772089927,0.0,0.0,0.0,,BOOK,False,False
U56-qroll-q0.17-w504-d1.00,GRID,U56,COVID_WIDE,25.0,DATE,H2,0.12817321420471284,0.16417779065528482,0.03600457645057198,0.2142987515407131,0.17829417509014112,0.454145153913552,BOOK,False,False
U56-qroll-q0.17-w504-d1.00,GRID,U56,DD_2015,10.0,COUNT,H1,0.15985320898417077,0.07080669430684106,-0.08904651467732971,0.013205995736927711,0.10225251041425742,0.8856212835489544,COMPARAND,False,False
U56-qroll-q0.17-w504-d1.00,GRID,U56,DD_2015,10.0,COUNT,H2,0.25543747920947324,0.26082750081461004,0.005390021605136797,-0.0038275617057927924,-0.009217583310929589,0.7065910956998718,COMPARAND,False,False
U56-qroll-q0.17-w504-d1.00,GRID,U56,DD_2015,10.0,DATE,H1,0.15985320898417077,0.07701571577706012,-0.08283749320711065,0.009225984304819468,0.09206347751193011,0.908914667534606,COMPARAND,False,False
U56-qroll-q0.17-w504-d1.00,GRID,U56,DD_2015,10.0,DATE,H2,0.25543747920947324,0.25543747920947324,0.0,0.0,0.0,,BOOK,False,False
U56-qroll-q0.17-w504-d1.00,GRID,U56,DD_2015,25.0,COUNT,H1,0.0334777772089927,-0.05630849006348937,-0.08978626727248207,0.012466243141775357,0.10225251041425742,0.8913321252598304,COMPARAND,True,False
U56-qroll-q0.17-w504-d1.00,GRID,U56,DD_2015,25.0,COUNT,H2,0.12817321420471284,0.13325764413609853,0.005084429931385692,-0.004133153379543897,-0.009217583310929589,0.6904175795412745,COMPARAND,False,False
U56-qroll-q0.17-w504-d1.00,GRID,U56,DD_2015,25.0,DATE,H1,0.0334777772089927,-0.05041003291705404,-0.08388781012604674,0.008175667385883378,0.09206347751193011,0.9184383766020962,COMPARAND,True,False
U56-qroll-q0.17-w504-d1.00,GRID,U56,DD_2015,25.0,DATE,H2,0.12817321420471284,0.12817321420471284,0.0,0.0,0.0,,BOOK,False,False
U56-qroll-q0.17-w504-d1.00,GRID,U56,BEAR2022,10.0,COUNT,H1,0.15985320898417077,0.13071999138093093,-0.029133217603239836,-0.04770698204695134,-0.018573764443711505,0.28022865503375166,BOOK,False,False
U56-qroll-q0.17-w504-d1.00,GRID,U56,BEAR2022,10.0,COUNT,H2,0.25543747920947324,0.13718049209890282,-0.11825698711057042,0.17531793373322668,0.2935749208437971,0.6261023557473988,COMPARAND,False,False
U56-qroll-q0.17-w504-d1.00,GRID,U56,BEAR2022,10.0,DATE,H1,0.15985320898417077,0.15985320898417077,0.0,0.0,0.0,,BOOK,False,False
U56-qroll-q0.17-w504-d1.00,GRID,U56,BEAR2022,10.0,DATE,H2,0.25543747920947324,0.10927210389896569,-0.14616537531050755,0.13554976808582175,0.2817151433963293,0.6751469765230427,COMPARAND,False,False
U56-qroll-q0.17-w504-d1.00,GRID,U56,BEAR2022,25.0,COUNT,H1,0.0334777772089927,0.0027424351603493324,-0.030735342048643366,-0.04930910649235487,-0.018573764443711505,0.27361489264655137,BOOK,False,False
U56-qroll-q0.17-w504-d1.00,GRID,U56,BEAR2022,25.0,COUNT,H2,0.12817321420471284,0.013292369069404009,-0.11488084513530883,0.17869407570848828,0.2935749208437971,0.6216264946185074,COMPARAND,False,False
U56-qroll-q0.17-w504-d1.00,GRID,U56,BEAR2022,25.0,DATE,H1,0.0334777772089927,0.0334777772089927,0.0,0.0,0.0,,BOOK,False,False
U56-qroll-q0.17-w504-d1.00,GRID,U56,BEAR2022,25.0,DATE,H2,0.12817321420471284,-0.016169200568284747,-0.14434241477299758,0.13737272862333172,0.2817151433963293,0.6722102026925584,COMPARAND,True,False
U56-qroll-q0.17-w504-d1.00,GRID,U56,PLACEBO_2017,10.0,COUNT,H1,0.15985320898417077,0.15490713869999329,-0.004946070284177484,0.012311942798360453,0.017258013082537937,0.5836333727398719,COMPARAND,False,False
U56-qroll-q0.17-w504-d1.00,GRID,U56,PLACEBO_2017,10.0,COUNT,H2,0.25543747920947324,0.26082784767710254,0.005390368467629303,-0.005272807381515587,-0.01066317584914489,0.6691256946499026,COMPARAND,False,False
U56-qroll-q0.17-w504-d1.00,GRID,U56,PLACEBO_2017,10.0,DATE,H1,0.15985320898417077,0.16136618534871316,0.0015129763645423955,0.006753702829030317,0.0052407264644879215,0.43693003945756703,BOOK,False,False
U56-qroll-q0.17-w504-d1.00,GRID,U56,PLACEBO_2017,10.0,DATE,H2,0.25543747920947324,0.25543747920947324,0.0,0.0,0.0,,BOOK,False,False
U56-qroll-q0.17-w504-d1.00,GRID,U56,PLACEBO_2017,25.0,COUNT,H1,0.0334777772089927,0.02844952579872262,-0.005028251410270079,0.012229761672267858,0.017258013082537937,0.5852599331770634,COMPARAND,False,False
U56-qroll-q0.17-w504-d1.00,GRID,U56,PLACEBO_2017,25.0,COUNT,H2,0.12817321420471284,0.13329047013430262,0.005117255929589781,-0.005545919919555109,-0.01066317584914489,0.6578513694598337,COMPARAND,False,False
U56-qroll-q0.17-w504-d1.00,GRID,U56,PLACEBO_2017,25.0,DATE,H1,0.0334777772089927,0.03463394007827003,0.001156162869277333,0.006396889333765254,0.0052407264644879215,0.45032647196297393,BOOK,False,False
U56-qroll-q0.17-w504-d1.00,GRID,U56,PLACEBO_2017,25.0,DATE,H2,0.12817321420471284,0.12817321420471284,0.0,0.0,0.0,,BOOK,False,False
U56-qroll-q0.17-w504-d1.00,GRID,U56,PLACEBO_2013,10.0,COUNT,H1,0.15985320898417077,0.16932803582235556,0.009474826838184791,0.01450770327682549,0.005032876438640699,0.25756024191325416,BOOK,False,False
U56-qroll-q0.17-w504-d1.00,GRID,U56,PLACEBO_2013,10.0,COUNT,H2,0.25543747920947324,0.26082784767710254,0.005390368467629303,-0.005272807381515587,-0.01066317584914489,0.6691256946499026,COMPARAND,False,False
U56-qroll-q0.17-w504-d1.00,GRID,U56,PLACEBO_2013,10.0,DATE,H1,0.15985320898417077,0.1758514991908885,0.015998290206717725,0.008931722790242791,-0.007066567416474934,0.44170766532961525,BOOK,False,False
U56-qroll-q0.17-w504-d1.00,GRID,U56,PLACEBO_2013,10.0,DATE,H2,0.25543747920947324,0.25543747920947324,0.0,0.0,0.0,,BOOK,False,False
U56-qroll-q0.17-w504-d1.00,GRID,U56,PLACEBO_2013,25.0,COUNT,H1,0.0334777772089927,0.0427468148447635,0.009269037635770805,0.014301914074411504,0.005032876438640699,0.26030157581708424,BOOK,False,False
U56-qroll-q0.17-w504-d1.00,GRID,U56,PLACEBO_2013,25.0,COUNT,H2,0.12817321420471284,0.13329047013430262,0.005117255929589781,-0.005545919919555109,-0.01066317584914489,0.6578513694598337,COMPARAND,False,False
U56-qroll-q0.17-w504-d1.00,GRID,U56,PLACEBO_2013,25.0,DATE,H1,0.0334777772089927,0.0489950720108453,0.015517294801852599,0.008450727385377665,-0.007066567416474934,0.4553994434410862,BOOK,False,False
U56-qroll-q0.17-w504-d1.00,GRID,U56,PLACEBO_2013,25.0,DATE,H2,0.12817321420471284,0.12817321420471284,0.0,0.0,0.0,,BOOK,False,False
U56-qroll-q0.17-w504-d1.00,GRID,U56,PLACEBO_2019,10.0,COUNT,H1,0.15985320898417077,0.14978738184118134,-0.010065827142989425,-0.017471193697110143,-0.007405366554120718,0.2976845061910965,BOOK,False,False
U56-qroll-q0.17-w504-d1.00,GRID,U56,PLACEBO_2019,10.0,COUNT,H2,0.25543747920947324,0.2666069260045324,0.011169446795059157,-0.0011379332106380424,-0.0123073800056972,0.915365808715001,COMPARAND,False,False
U56-qroll-q0.17-w504-d1.00,GRID,U56,PLACEBO_2019,10.0,DATE,H1,0.15985320898417077,0.15985320898417077,0.0,0.0,0.0,,BOOK,False,False
U56-qroll-q0.17-w504-d1.00,GRID,U56,PLACEBO_2019,10.0,DATE,H2,0.25543747920947324,0.2567152600137389,0.0012777808042656602,-0.01765831772294635,-0.01893609852721201,0.5174586854389313,COMPARAND,False,False
U56-qroll-q0.17-w504-d1.00,GRID,U56,PLACEBO_2019,25.0,COUNT,H1,0.0334777772089927,0.023263027077252696,-0.010214750131740002,-0.01762011668586072,-0.007405366554120718,0.29591302925530283,BOOK,False,False
U56-qroll-q0.17-w504-d1.00,GRID,U56,PLACEBO_2019,25.0,COUNT,H2,0.12817321420471284,0.14206004615654322,0.01388683195183038,0.0015794519461331813,-0.0123073800056972,0.8862626154322406,COMPARAND,False,False
U56-qroll-q0.17-w504-d1.00,GRID,U56,PLACEBO_2019,25.0,DATE,H1,0.0334777772089927,0.0334777772089927,0.0,0.0,0.0,,BOOK,False,False
U56-qroll-q0.17-w504-d1.00,GRID,U56,PLACEBO_2019,25.0,DATE,H2,0.12817321420471284,0.13203280152351127,0.0038595873187984298,-0.015076511208413579,-0.01893609852721201,0.5567375945097769,COMPARAND,False,False
U56-qroll-q0.17-w1008-d0.50,GRID,U56,COVID_TIGHT,10.0,COUNT,H1,0.17481449654317627,0.1662158335495928,-0.008598662993583472,-0.01600402954770419,-0.007405366554120718,0.31634163145043387,BOOK,False,True
U56-qroll-q0.17-w1008-d0.50,GRID,U56,COVID_TIGHT,10.0,COUNT,H2,0.38088887874876287,0.2914503688760246,-0.08943850987273827,0.18902232408021358,0.27846083395295185,0.5956596064861797,COMPARAND,False,True
U56-qroll-q0.17-w1008-d0.50,GRID,U56,COVID_TIGHT,10.0,DATE,H1,0.17481449654317627,0.17481449654317627,0.0,0.0,0.0,,BOOK,False,True
U56-qroll-q0.17-w1008-d0.50,GRID,U56,COVID_TIGHT,10.0,DATE,H2,0.38088887874876287,0.2838373155579732,-0.09705156319078967,0.17453861973516083,0.2715901829259505,0.608770788404478,COMPARAND,False,True
U56-qroll-q0.17-w1008-d0.50,GRID,U56,COVID_TIGHT,25.0,COUNT,H1,0.05387008577630359,0.0451459327462751,-0.008724153030028492,-0.01612951958414921,-0.007405366554120718,0.31465487067213377,BOOK,False,True
U56-qroll-q0.17-w1008-d0.50,GRID,U56,COVID_TIGHT,25.0,COUNT,H2,0.25995510735740746,0.17003965110194064,-0.08991545625546682,0.18854537769748503,0.27846083395295185,0.5962679446357881,COMPARAND,False,True
U56-qroll-q0.17-w1008-d0.50,GRID,U56,COVID_TIGHT,25.0,DATE,H1,0.05387008577630359,0.05387008577630359,0.0,0.0,0.0,,BOOK,False,True
U56-qroll-q0.17-w1008-d0.50,GRID,U56,COVID_TIGHT,25.0,DATE,H2,0.25995510735740746,0.16229354159027642,-0.09766156576713103,0.17392861715881947,0.2715901829259505,0.6096043149565727,COMPARAND,False,True
U56-qroll-q0.17-w1008-d0.50,GRID,U56,COVID_DD,10.0,COUNT,H1,0.17481449654317627,0.15561880820231955,-0.01919568834085672,-0.048873146678366064,-0.029677458337509344,0.3778132368491803,BOOK,False,True
U56-qroll-q0.17-w1008-d0.50,GRID,U56,COVID_DD,10.0,COUNT,H2,0.38088887874876287,0.33003774023431776,-0.050851138514445116,0.13563470956781032,0.18648584808225543,0.5789318429184005,COMPARAND,False,True
U56-qroll-q0.17-w1008-d0.50,GRID,U56,COVID_DD,10.0,DATE,H1,0.17481449654317627,0.17481449654317627,0.0,0.0,0.0,,BOOK,False,True
U56-qroll-q0.17-w1008-d0.50,GRID,U56,COVID_DD,10.0,DATE,H2,0.38088887874876287,0.31483701804996667,-0.0660518606987962,0.08945599210525601,0.15550785280405222,0.6348196112843719,COMPARAND,False,True
U56-qroll-q0.17-w1008-d0.50,GRID,U56,COVID_DD,25.0,COUNT,H1,0.05387008577630359,0.03406396184346294,-0.019806123932840647,-0.04948358227034999,-0.029677458337509344,0.37489980057895905,BOOK,False,True
U56-qroll-q0.17-w1008-d0.50,GRID,U56,COVID_DD,25.0,COUNT,H2,0.25995510735740746,0.20967475485819098,-0.050280352499216474,0.13620549558303896,0.18648584808225543,0.5779078111115507,COMPARAND,False,True
U56-qroll-q0.17-w1008-d0.50,GRID,U56,COVID_DD,25.0,DATE,H1,0.05387008577630359,0.05387008577630359,0.0,0.0,0.0,,BOOK,False,True
U56-qroll-q0.17-w1008-d0.50,GRID,U56,COVID_DD,25.0,DATE,H2,0.25995510735740746,0.19386211293122257,-0.06609299442618488,0.08941485837786733,0.15550785280405222,0.6349262265374268,COMPARAND,False,True
U56-qroll-q0.17-w1008-d0.50,GRID,U56,COVID_WIDE,10.0,COUNT,H1,0.17481449654317627,0.1613711340613211,-0.013443362481855181,-0.04433164249905319,-0.03088828001719801,0.41063961493080003,BOOK,False,True
U56-qroll-q0.17-w1008-d0.50,GRID,U56,COVID_WIDE,10.0,COUNT,H2,0.38088887874876287,0.3353025166849035,-0.045586362063859354,0.16467388355235113,0.21026024561621048,0.5607924946242554,COMPARAND,False,True
U56-qroll-q0.17-w1008-d0.50,GRID,U56,COVID_WIDE,10.0,DATE,H1,0.17481449654317627,0.17481449654317627,0.0,0.0,0.0,,BOOK,False,True
U56-qroll-q0.17-w1008-d0.50,GRID,U56,COVID_WIDE,10.0,DATE,H2,0.38088887874876287,0.3257529448515408,-0.055135933897222045,0.12315824119291907,0.17829417509014112,0.5914504759607733,COMPARAND,False,True
U56-qroll-q0.17-w1008-d0.50,GRID,U56,COVID_WIDE,25.0,COUNT,H1,0.05387008577630359,0.04003088226058937,-0.013839203515714216,-0.04472748353291223,-0.03088828001719801,0.4084899572128037,BOOK,False,True
U56-qroll-q0.17-w1008-d0.50,GRID,U56,COVID_WIDE,25.0,COUNT,H2,0.25995510735740746,0.21493645051696086,-0.04501865684044659,0.1652415887757639,0.21026024561621048,0.559944656346809,COMPARAND,False,True
U56-qroll-q0.17-w1008-d0.50,GRID,U56,COVID_WIDE,25.0,DATE,H1,0.05387008577630359,0.05387008577630359,0.0,0.0,0.0,,BOOK,False,True
U56-qroll-q0.17-w1008-d0.50,GRID,U56,COVID_WIDE,25.0,DATE,H2,0.25995510735740746,0.20499352925040681,-0.05496157810700064,0.12333259698314047,0.17829417509014112,0.5911085871609028,COMPARAND,False,True
U56-qroll-q0.17-w1008-d0.50,GRID,U56,DD_2015,10.0,COUNT,H1,0.17481449654317627,0.12932823850633746,-0.04548625803683881,0.05676625237741861,0.10225251041425742,0.6430216700164763,COMPARAND,False,True
U56-qroll-q0.17-w1008-d0.50,GRID,U56,DD_2015,10.0,COUNT,H2,0.38088887874876287,0.38725749243273466,0.006368613683971791,-0.002848969626957798,-0.009217583310929589,0.7638953194319142,COMPARAND,False,True
U56-qroll-q0.17-w1008-d0.50,GRID,U56,DD_2015,10.0,DATE,H1,0.17481449654317627,0.13627612917911858,-0.03853836736405769,0.05352511014787242,0.09206347751193011,0.6323536685928655,COMPARAND,False,True
U56-qroll-q0.17-w1008-d0.50,GRID,U56,DD_2015,10.0,DATE,H2,0.38088887874876287,0.38088887874876287,0.0,0.0,0.0,,BOOK,False,True
U56-qroll-q0.17-w1008-d0.50,GRID,U56,DD_2015,25.0,COUNT,H1,0.05387008577630359,0.009341415752932791,-0.0445286700233708,0.05772384039088663,0.10225251041425742,0.6391726645821795,COMPARAND,False,True
U56-qroll-q0.17-w1008-d0.50,GRID,U56,DD_2015,25.0,COUNT,H2,0.25995510735740746,0.2660437793516762,0.006088671994268768,-0.0031289113166608207,-0.009217583310929589,0.7465749258361383,COMPARAND,False,True
U56-qroll-q0.17-w1008-d0.50,GRID,U56,DD_2015,25.0,DATE,H1,0.05387008577630359,0.016016595093018227,-0.03785349068328536,0.05420998682864475,0.09206347751193011,0.6293928835757573,COMPARAND,False,True
U56-qroll-q0.17-w1008-d0.50,GRID,U56,DD_2015,25.0,DATE,H2,0.25995510735740746,0.25995510735740746,0.0,0.0,0.0,,BOOK,False,True
U56-qroll-q0.17-w1008-d0.50,GRID,U56,BEAR2022,10.0,COUNT,H1,0.17481449654317627,0.15047816666345182,-0.02433632987972445,-0.042910094323435954,-0.018573764443711505,0.3020917166902996,BOOK,False,True
U56-qroll-q0.17-w1008-d0.50,GRID,U56,BEAR2022,10.0,COUNT,H2,0.38088887874876287,0.32405495377451277,-0.056833924974250105,0.236740995869547,0.2935749208437971,0.5535849699990911,COMPARAND,False,True
U56-qroll-q0.17-w1008-d0.50,GRID,U56,BEAR2022,10.0,DATE,H1,0.17481449654317627,0.17481449654317627,0.0,0.0,0.0,,BOOK,False,True
U56-qroll-q0.17-w1008-d0.50,GRID,U56,BEAR2022,10.0,DATE,H2,0.38088887874876287,0.30366663750916345,-0.07722224123959942,0.20449290215672988,0.2817151433963293,0.5794127554509712,COMPARAND,False,True
U56-qroll-q0.17-w1008-d0.50,GRID,U56,BEAR2022,25.0,COUNT,H1,0.05387008577630359,0.028131878900355956,-0.025738206875947633,-0.04431197131965914,-0.018573764443711505,0.2953573527962164,BOOK,False,True
U56-qroll-q0.17-w1008-d0.50,GRID,U56,BEAR2022,25.0,COUNT,H2,0.25995510735740746,0.20933892218793138,-0.05061618516947608,0.24295873567432102,0.2935749208437971,0.5471696272494387,COMPARAND,False,True
U56-qroll-q0.17-w1008-d0.50,GRID,U56,BEAR2022,25.0,DATE,H1,0.05387008577630359,0.05387008577630359,0.0,0.0,0.0,,BOOK,False,True
U56-qroll-q0.17-w1008-d0.50,GRID,U56,BEAR2022,25.0,DATE,H2,0.25995510735740746,0.1876541055880765,-0.07230100176933096,0.20941414162699834,0.2817151433963293,0.573606893311093,COMPARAND,False,True
U56-qroll-q0.17-w1008-d0.50,GRID,U56,PLACEBO_2017,10.0,COUNT,H1,0.17481449654317627,0.1692431714218875,-0.005571325121288773,0.011686687961249165,0.017258013082537937,0.5962408475537639,COMPARAND,False,True
U56-qroll-q0.17-w1008-d0.50,GRID,U56,PLACEBO_2017,10.0,COUNT,H2,0.38088887874876287,0.38728254128134154,0.00639366253257867,-0.00426951331656622,-0.01066317584914489,0.7140827570180724,COMPARAND,False,True
U56-qroll-q0.17-w1008-d0.50,GRID,U56,PLACEBO_2017,10.0,DATE,H1,0.17481449654317627,0.17635594772237795,0.0015414511792016805,0.006782177643689602,0.0052407264644879215,0.4358952227626417,BOOK,False,True
U56-qroll-q0.17-w1008-d0.50,GRID,U56,PLACEBO_2017,10.0,DATE,H2,0.38088887874876287,0.38088887874876287,0.0,0.0,0.0,,BOOK,False,True
U56-qroll-q0.17-w1008-d0.50,GRID,U56,PLACEBO_2017,25.0,COUNT,H1,0.05387008577630359,0.04823561651797903,-0.005634469258324559,0.011623543824213378,0.017258013082537937,0.5975444169529422,COMPARAND,False,True
U56-qroll-q0.17-w1008-d0.50,GRID,U56,PLACEBO_2017,25.0,COUNT,H2,0.25995510735740746,0.26609897265730875,0.006143865299901297,-0.004519310549243594,-0.01066317584914489,0.7023339635777123,COMPARAND,False,True
U56-qroll-q0.17-w1008-d0.50,GRID,U56,PLACEBO_2017,25.0,DATE,H1,0.05387008577630359,0.055101683729133155,0.0012315979528295662,0.006472324417317488,0.0052407264644879215,0.4474262527646541,BOOK,False,True
U56-qroll-q0.17-w1008-d0.50,GRID,U56,PLACEBO_2017,25.0,DATE,H2,0.25995510735740746,0.25995510735740746,0.0,0.0,0.0,,BOOK,False,True
U56-qroll-q0.17-w1008-d0.50,GRID,U56,PLACEBO_2013,10.0,COUNT,H1,0.17481449654317627,0.18326950539453934,0.008455008851363077,0.013487885290003776,0.005032876438640699,0.2717424106189315,BOOK,False,True
U56-qroll-q0.17-w1008-d0.50,GRID,U56,PLACEBO_2013,10.0,COUNT,H2,0.38088887874876287,0.38728254128134154,0.00639366253257867,-0.00426951331656622,-0.01066317584914489,0.7140827570180724,COMPARAND,False,True
U56-qroll-q0.17-w1008-d0.50,GRID,U56,PLACEBO_2013,10.0,DATE,H1,0.17481449654317627,0.1904492993868473,0.015634802843671025,0.008568235427196091,-0.007066567416474934,0.45197675257769454,BOOK,False,True
U56-qroll-q0.17-w1008-d0.50,GRID,U56,PLACEBO_2013,10.0,DATE,H2,0.38088887874876287,0.38088887874876287,0.0,0.0,0.0,,BOOK,False,True
U56-qroll-q0.17-w1008-d0.50,GRID,U56,PLACEBO_2013,25.0,COUNT,H1,0.05387008577630359,0.062191916983712736,0.008321831207409147,0.013354707646049846,0.005032876438640699,0.27371058728868347,BOOK,False,True
