sha,role,book,cadence,draw,OOS_Sharpe,OOS_MaxDD,pass4b,fail4b
0ede2282,SCHEMA-BREAK,TOP20,M,14,0.9125924645792152,-0.16122876556566024,False,L5_CAGR
0ede2282,SCHEMA-BREAK,TOP20,M,15,0.8569439767343587,-0.14820643086252572,False,L5_CAGR
0ede2282,SCHEMA-BREAK,TOP20,M,16,0.874741601660899,-0.16047465839601638,False,L5_CAGR
0ede2282,SCHEMA-BREAK,TOP20,M,17,0.879151223758853,-0.14497727061103205,False,L5_CAGR
0ede2282,SCHEMA-BREAK,TOP20,M,18,0.9025836064143837,-0.1642239235923283,False,L5_CAGR
0ede2282,SCHEMA-BREAK,TOP20,M,19,0.8996556165293164,-0.14648275541585654,False,L5_CAGR
0ede2282,SCHEMA-BREAK,TOP20,M,20,0.8620071488103425,-0.14994681391694054,False,L5_CAGR
0ede2282,SCHEMA-BREAK,TOP20,M,21,0.8756546449157782,-0.16440600626959345,False,L5_CAGR
0ede2282,SCHEMA-BREAK,TOP20,M,22,0.9099723245840307,-0.15069186372282695,False,L5_CAGR
0ede2282,SCHEMA-BREAK,TOP20,M,23,0.8856334310495547,-0.15348825866621418,False,L5_CAGR
0ede2282,SCHEMA-BREAK,TOP20,M,24,0.8215428790829884,-0.15526899654431148,False,L5_CAGR
0ede2282,SCHEMA-BREAK,TOP20,M,25,0.9714226764992584,-0.1466790025033301,True,-
0ede2282,SCHEMA-BREAK,TOP20,M,26,0.8618042114482943,-0.16448714806626497,False,L5_CAGR
0ede2282,SCHEMA-BREAK,TOP20,M,27,0.9556461344001669,-0.16383083836918255,True,-
0ede2282,SCHEMA-BREAK,TOP20,M,28,0.8743562036037626,-0.15664839306472556,False,L5_CAGR
0ede2282,SCHEMA-BREAK,TOP20,M,29,0.9505806674478051,-0.1582386077942256,True,-
0ede2282,SCHEMA-BREAK,TOP20,M,30,0.8741021475475604,-0.15409446165546403,False,L5_CAGR
0ede2282,SCHEMA-BREAK,TOP20,M,31,0.9939416063381502,-0.1466454095643086,True,-
0ede2282,SCHEMA-BREAK,TOP20,M,32,0.9735764418315075,-0.15109572795414516,True,-
0ede2282,SCHEMA-BREAK,TOP20,M,33,0.8804593180656646,-0.16142850461897051,False,L5_CAGR
0ede2282,SCHEMA-BREAK,TOP20,M,34,0.9180179438302017,-0.16224500373744177,False,L5_CAGR
0ede2282,SCHEMA-BREAK,TOP20,M,35,0.9220884114763452,-0.15201159950966403,False,L5_CAGR
0ede2282,SCHEMA-BREAK,TOP20,M,36,0.9602105499233692,-0.15354916708490063,True,-
0ede2282,SCHEMA-BREAK,TOP20,M,37,0.8498424719718549,-0.14278588788377156,False,L5_CAGR
0ede2282,SCHEMA-BREAK,TOP20,M,38,0.9475356217478319,-0.1628523120582639,True,-
0ede2282,SCHEMA-BREAK,TOP20,M,39,0.9264933963359048,-0.15606340726536294,False,L5_CAGR
0ede2282,SCHEMA-BREAK,TOP20,M,40,0.8825540778414637,-0.14484519448556787,False,L5_CAGR
0ede2282,SCHEMA-BREAK,TOP20,M,41,0.8781540527239403,-0.14832962906738556,False,L5_CAGR
0ede2282,SCHEMA-BREAK,TOP20,M,42,0.8720734085901128,-0.15408872207653346,False,L5_CAGR
0ede2282,SCHEMA-BREAK,TOP20,M,43,0.9565215863856354,-0.1568612386387972,True,-
0ede2282,SCHEMA-BREAK,TOP20,M,44,0.8392860223533226,-0.16417674274806038,False,L5_CAGR
0ede2282,SCHEMA-BREAK,TOP20,M,45,0.9916597468413538,-0.1390667934983717,True,-
0ede2282,SCHEMA-BREAK,TOP20,M,46,0.9150292248358619,-0.15596413670202935,False,L5_CAGR
0ede2282,SCHEMA-BREAK,TOP20,M,47,1.0454476206517496,-0.15128893441847435,True,-
0ede2282,SCHEMA-BREAK,TOP20,M,48,0.9765261504210705,-0.17083020014697603,True,-
0ede2282,SCHEMA-BREAK,TOP20,M,49,0.9476549362565625,-0.16541832026931924,True,-
0ede2282,SCHEMA-BREAK,EWELIG,Q,0,0.9319330555914089,-0.20885538858315345,False,L4_DD
0ede2282,SCHEMA-BREAK,EWELIG,Q,1,0.8430807284743752,-0.2192384670793064,False,L4_DD
0ede2282,SCHEMA-BREAK,EWELIG,Q,2,1.0063087931183914,-0.21484913528716088,False,L4_DD
0ede2282,SCHEMA-BREAK,EWELIG,Q,3,0.8746279967578017,-0.22406180552238586,False,L4_DD
0ede2282,SCHEMA-BREAK,EWELIG,Q,4,0.9096411133701121,-0.20988056627240592,False,L4_DD
0ede2282,SCHEMA-BREAK,EWELIG,Q,5,0.9533229213068132,-0.21611728261212648,False,L4_DD
0ede2282,SCHEMA-BREAK,EWELIG,Q,6,0.987081128290699,-0.21692461360273563,False,L4_DD
0ede2282,SCHEMA-BREAK,EWELIG,Q,7,0.8793465705210587,-0.21108927714804604,False,L4_DD
0ede2282,SCHEMA-BREAK,EWELIG,Q,8,0.865622757225914,-0.22023099157916204,False,L4_DD
0ede2282,SCHEMA-BREAK,EWELIG,Q,9,0.9721338092062582,-0.21573300334126866,False,L4_DD
0ede2282,SCHEMA-BREAK,EWELIG,Q,10,0.8948700558958828,-0.21662191189160152,False,L4_DD
0ede2282,SCHEMA-BREAK,EWELIG,Q,11,0.8539337949902902,-0.30563000783420846,False,L4_DD
0ede2282,SCHEMA-BREAK,EWELIG,Q,12,0.9155669066565684,-0.22058247376019324,False,L4_DD
0ede2282,SCHEMA-BREAK,EWELIG,Q,13,0.9593144480845874,-0.22269825739739157,False,L4_DD
0ede2282,SCHEMA-BREAK,EWELIG,Q,14,1.0063608532634682,-0.22417993016837667,False,L4_DD
0ede2282,SCHEMA-BREAK,EWELIG,Q,15,0.9888166688072959,-0.21749165398851622,False,L4_DD
0ede2282,SCHEMA-BREAK,EWELIG,Q,16,0.9615773677711108,-0.2129524118844507,False,L4_DD
0ede2282,SCHEMA-BREAK,EWELIG,Q,17,0.9160603304380303,-0.22011170316018613,False,L4_DD
0ede2282,SCHEMA-BREAK,EWELIG,Q,18,0.9581473493006684,-0.2169696735884694,False,L4_DD
0ede2282,SCHEMA-BREAK,EWELIG,Q,19,0.9847905916742857,-0.2599994276197527,False,L4_DD
0ede2282,SCHEMA-BREAK,EWELIG,Q,20,0.9107465116737045,-0.22055595009090567,False,L4_DD
0ede2282,SCHEMA-BREAK,EWELIG,Q,21,0.9157304715110253,-0.22218804156034422,False,L4_DD
0ede2282,SCHEMA-BREAK,EWELIG,Q,22,1.1387142849009204,-0.21956737145351213,False,L4_DD
0ede2282,SCHEMA-BREAK,EWELIG,Q,23,0.7276686718419573,-0.3392093435642872,False,"L2_H2,L3_OOS,L4_DD,L5_CAGR"
0ede2282,SCHEMA-BREAK,EWELIG,Q,24,0.8803284637176975,-0.2210479163576231,False,L4_DD
0ede2282,SCHEMA-BREAK,EWELIG,Q,25,0.9413629161855882,-0.21453036777705126,False,L4_DD
0ede2282,SCHEMA-BREAK,EWELIG,Q,26,0.841507719130059,-0.27902101775353794,False,L4_DD
0ede2282,SCHEMA-BREAK,EWELIG,Q,27,0.9342139087651147,-0.21557542065903224,False,L4_DD
0ede2282,SCHEMA-BREAK,EWELIG,Q,28,0.8798257511434003,-0.2153501175021254,False,L4_DD
0ede2282,SCHEMA-BREAK,EWELIG,Q,29,0.9221961892286576,-0.2155079726858139,False,L4_DD
0ede2282,SCHEMA-BREAK,EWELIG,Q,30,0.9416311674760922,-0.2195833011024606,False,L4_DD
0ede2282,SCHEMA-BREAK,EWELIG,Q,31,0.9809748000536354,-0.22307773798194752,False,L4_DD
0ede2282,SCHEMA-BREAK,EWELIG,Q,32,0.801124686284563,-0.2232195165958385,False,"L1_H1,L4_DD"
0ede2282,SCHEMA-BREAK,EWELIG,Q,33,0.9686889639017674,-0.2233222971700769,False,L4_DD
0ede2282,SCHEMA-BREAK,EWELIG,Q,34,1.0066368441017168,-0.21686118719902692,False,L4_DD
0ede2282,SCHEMA-BREAK,EWELIG,Q,35,0.8766720234449268,-0.22530650136749686,False,L4_DD
0ede2282,SCHEMA-BREAK,EWELIG,Q,36,0.8910400234674014,-0.22274175501836868,False,L4_DD
0ede2282,SCHEMA-BREAK,EWELIG,Q,37,0.888305262561781,-0.2314008525155542,False,L4_DD
0ede2282,SCHEMA-BREAK,EWELIG,Q,38,0.8029821081360884,-0.23506028572629323,False,L4_DD
0ede2282,SCHEMA-BREAK,EWELIG,Q,39,0.9125108791144637,-0.24522565809197694,False,L4_DD
0ede2282,SCHEMA-BREAK,EWELIG,Q,40,0.8524788527200267,-0.24714523925524645,False,L4_DD
0ede2282,SCHEMA-BREAK,EWELIG,Q,41,0.9911012638624371,-0.2179237964070112,False,L4_DD
0ede2282,SCHEMA-BREAK,EWELIG,Q,42,0.7119707842312006,-0.3140241064862733,False,"L2_H2,L3_OOS,L4_DD,L5_CAGR"
0ede2282,SCHEMA-BREAK,EWELIG,Q,43,0.9021243497657343,-0.214763113574174,False,L4_DD
0ede2282,SCHEMA-BREAK,EWELIG,Q,44,0.8523232815024148,-0.22281803235647857,False,L4_DD
0ede2282,SCHEMA-BREAK,EWELIG,Q,45,0.7920027670087343,-0.2737191370595612,False,L4_DD
0ede2282,SCHEMA-BREAK,EWELIG,Q,46,0.8965154182458662,-0.2540097763295375,False,L4_DD
0ede2282,SCHEMA-BREAK,EWELIG,Q,47,0.8693812730776563,-0.21591575536823537,False,L4_DD
0ede2282,SCHEMA-BREAK,EWELIG,Q,48,0.9653339559699755,-0.21625461073551533,False,L4_DD
0ede2282,SCHEMA-BREAK,EWELIG,Q,49,0.8603952138179084,-0.21985491536481838,False,L4_DD
0ede2282,SCHEMA-BREAK,BAND03,Q,0,0.8104099428228982,-0.21387781839761322,False,"L4_DD,L5_CAGR"
0ede2282,SCHEMA-BREAK,BAND03,Q,1,0.8981126796303811,-0.2031801041420539,False,"L4_DD,L5_CAGR"
0ede2282,SCHEMA-BREAK,BAND03,Q,2,0.9418996498823857,-0.20340672837996043,False,"L4_DD,L5_CAGR"
0ede2282,SCHEMA-BREAK,BAND03,Q,3,0.8256598514776538,-0.20398361916906071,False,"L4_DD,L5_CAGR"
0ede2282,SCHEMA-BREAK,BAND03,Q,4,0.7983056800163463,-0.20622536092363974,False,"L4_DD,L5_CAGR"
0ede2282,SCHEMA-BREAK,BAND03,Q,5,0.930037539177627,-0.20609795342092752,False,"L4_DD,L5_CAGR"
0ede2282,SCHEMA-BREAK,BAND03,Q,6,0.8685708298676198,-0.20084636470843442,False,L5_CAGR
0ede2282,SCHEMA-BREAK,BAND03,Q,7,0.8697540333728395,-0.2007932626739699,False,L5_CAGR
0ede2282,SCHEMA-BREAK,BAND03,Q,8,0.8770327663652437,-0.21142526221491698,False,"L4_DD,L5_CAGR"
0ede2282,SCHEMA-BREAK,BAND03,Q,9,0.8845155253828819,-0.20426690952420812,False,"L4_DD,L5_CAGR"
0ede2282,SCHEMA-BREAK,BAND03,Q,10,0.8791637309242331,-0.19429441922991908,False,L5_CAGR
0ede2282,SCHEMA-BREAK,BAND03,Q,11,0.8642764956735858,-0.20992832334250755,False,"L4_DD,L5_CAGR"
0ede2282,SCHEMA-BREAK,BAND03,Q,12,0.870950543271474,-0.1979988622319706,False,L5_CAGR
0ede2282,SCHEMA-BREAK,BAND03,Q,13,0.8857858236006325,-0.20336109062706142,False,"L4_DD,L5_CAGR"
0ede2282,SCHEMA-BREAK,BAND03,Q,14,0.8955952520242295,-0.19798060153032015,False,L5_CAGR
0ede2282,SCHEMA-BREAK,BAND03,Q,15,0.873863180019687,-0.19824296392703777,False,L5_CAGR
0ede2282,SCHEMA-BREAK,BAND03,Q,16,0.8491263232571966,-0.19912406436109154,False,L5_CAGR
0ede2282,SCHEMA-BREAK,BAND03,Q,17,0.8793070605115165,-0.20318417395959976,False,"L4_DD,L5_CAGR"
0ede2282,SCHEMA-BREAK,BAND03,Q,18,0.8834759262323149,-0.20343675621385293,False,"L4_DD,L5_CAGR"
0ede2282,SCHEMA-BREAK,BAND03,Q,19,0.8760740804305732,-0.20645778717131102,False,"L4_DD,L5_CAGR"
0ede2282,SCHEMA-BREAK,BAND03,Q,20,0.8640619101999932,-0.20445186763918788,False,"L4_DD,L5_CAGR"
0ede2282,SCHEMA-BREAK,BAND03,Q,21,0.840646847531128,-0.20207569240330314,False,L5_CAGR
0ede2282,SCHEMA-BREAK,BAND03,Q,22,0.8783098657676108,-0.20630311852399574,False,"L4_DD,L5_CAGR"
0ede2282,SCHEMA-BREAK,BAND03,Q,23,0.876046250933011,-0.20555785261691661,False,"L4_DD,L5_CAGR"
0ede2282,SCHEMA-BREAK,BAND03,Q,24,0.8672236466930143,-0.2064594785094206,False,"L4_DD,L5_CAGR"
0ede2282,SCHEMA-BREAK,BAND03,Q,25,0.852298035065193,-0.20622623326579892,False,"L4_DD,L5_CAGR"
0ede2282,SCHEMA-BREAK,BAND03,Q,26,0.7959678510135799,-0.20429406575880094,False,"L4_DD,L5_CAGR"
0ede2282,SCHEMA-BREAK,BAND03,Q,27,0.8553392535690979,-0.20750820721876406,False,"L4_DD,L5_CAGR"
0ede2282,SCHEMA-BREAK,BAND03,Q,28,0.8384127992887719,-0.20694816433694885,False,"L4_DD,L5_CAGR"
0ede2282,SCHEMA-BREAK,BAND03,Q,29,0.8752909753473211,-0.20817826230348468,False,"L4_DD,L5_CAGR"
0ede2282,SCHEMA-BREAK,BAND03,Q,30,0.8419457897191931,-0.19922003428616575,False,L5_CAGR
0ede2282,SCHEMA-BREAK,BAND03,Q,31,0.8487260676748196,-0.21682936025356936,False,"L4_DD,L5_CAGR"
0ede2282,SCHEMA-BREAK,BAND03,Q,32,0.8637710861512495,-0.19928165960033384,False,L5_CAGR
0ede2282,SCHEMA-BREAK,BAND03,Q,33,0.8809758292265033,-0.2020977942124318,False,L5_CAGR
0ede2282,SCHEMA-BREAK,BAND03,Q,34,0.8875358623298234,-0.2034994085331414,False,"L4_DD,L5_CAGR"
0ede2282,SCHEMA-BREAK,BAND03,Q,35,0.8454025206992821,-0.19985145843281604,False,L5_CAGR
0ede2282,SCHEMA-BREAK,BAND03,Q,36,0.8499516127801625,-0.21262419496886364,False,"L4_DD,L5_CAGR"
0ede2282,SCHEMA-BREAK,BAND03,Q,37,0.8762835999201742,-0.2026393109608744,False,"L4_DD,L5_CAGR"
0ede2282,SCHEMA-BREAK,BAND03,Q,38,0.9322107566194614,-0.19833250627350396,False,L5_CAGR
0ede2282,SCHEMA-BREAK,BAND03,Q,39,0.825129939061419,-0.201283063325974,False,L5_CAGR
0ede2282,SCHEMA-BREAK,BAND03,Q,40,0.8972982489901987,-0.20231482394356748,False,"L4_DD,L5_CAGR"
0ede2282,SCHEMA-BREAK,BAND03,Q,41,0.7276913482246481,-0.213192587467126,False,"L2_H2,L3_OOS,L4_DD,L5_CAGR"
0ede2282,SCHEMA-BREAK,BAND03,Q,42,0.8445694058071366,-0.1906856232689358,False,L5_CAGR
0ede2282,SCHEMA-BREAK,BAND03,Q,43,0.9014539811049993,-0.20469698464214736,False,"L4_DD,L5_CAGR"
0ede2282,SCHEMA-BREAK,BAND03,Q,44,0.7877460538949788,-0.20872148336357654,False,"L4_DD,L5_CAGR"
0ede2282,SCHEMA-BREAK,BAND03,Q,45,0.8127741571961137,-0.20262922517741777,False,"L4_DD,L5_CAGR"
0ede2282,SCHEMA-BREAK,BAND03,Q,46,0.813587452574163,-0.19597272357161655,False,L5_CAGR
0ede2282,SCHEMA-BREAK,BAND03,Q,47,0.8662689772524809,-0.2005589460383449,False,L5_CAGR
0ede2282,SCHEMA-BREAK,BAND03,Q,48,0.872467008403402,-0.20440137575707262,False,"L4_DD,L5_CAGR"
0ede2282,SCHEMA-BREAK,BAND03,Q,49,0.8675744952048049,-0.21267899827482317,False,"L4_DD,L5_CAGR"
0ede2282,SCHEMA-BREAK,TOP20,Q,0,0.7075071166937407,-0.23392877923143973,False,"L2_H2,L3_OOS,L4_DD,L5_CAGR"
0ede2282,SCHEMA-BREAK,TOP20,Q,1,0.7339738450092195,-0.24642385349253626,False,"L2_H2,L4_DD,L5_CAGR"
0ede2282,SCHEMA-BREAK,TOP20,Q,2,0.615876244074503,-0.24150487486718364,False,"L2_H2,L3_OOS,L4_DD,L5_CAGR"
0ede2282,SCHEMA-BREAK,TOP20,Q,3,0.6823663848727479,-0.26212928421658577,False,"L2_H2,L3_OOS,L4_DD,L5_CAGR"
0ede2282,SCHEMA-BREAK,TOP20,Q,4,0.6416027915655058,-0.24407956306136547,False,"L2_H2,L3_OOS,L4_DD,L5_CAGR"
0ede2282,SCHEMA-BREAK,TOP20,Q,5,0.7368699458293317,-0.21659634792296845,False,"L2_H2,L4_DD,L5_CAGR"
0ede2282,SCHEMA-BREAK,TOP20,Q,6,0.6387062289780373,-0.25243898985094093,False,"L2_H2,L3_OOS,L4_DD,L5_CAGR"
0ede2282,SCHEMA-BREAK,TOP20,Q,7,0.729714980376875,-0.2205881000479697,False,"L2_H2,L3_OOS,L4_DD,L5_CAGR"
0ede2282,SCHEMA-BREAK,TOP20,Q,8,0.7342229485895909,-0.23982252141399918,False,"L2_H2,L4_DD,L5_CAGR"
0ede2282,SCHEMA-BREAK,TOP20,Q,9,0.7449696222300463,-0.2746532169887631,False,"L2_H2,L4_DD,L5_CAGR"
0ede2282,SCHEMA-BREAK,TOP20,Q,10,0.6572856940178186,-0.2079513009736671,False,"L2_H2,L3_OOS,L4_DD,L5_CAGR"
0ede2282,SCHEMA-BREAK,TOP20,Q,11,0.6607159321942686,-0.2426982473842234,False,"L2_H2,L3_OOS,L4_DD,L5_CAGR"
0ede2282,SCHEMA-BREAK,TOP20,Q,12,0.7603153923618673,-0.2437297720273197,False,"L2_H2,L4_DD,L5_CAGR"
0ede2282,SCHEMA-BREAK,TOP20,Q,13,0.6500551610601685,-0.27230797692601505,False,"L2_H2,L3_OOS,L4_DD,L5_CAGR"
0ede2282,SCHEMA-BREAK,TOP20,Q,14,0.6583904383051796,-0.26355624537159617,False,"L2_H2,L3_OOS,L4_DD,L5_CAGR"
0ede2282,SCHEMA-BREAK,TOP20,Q,15,0.6990872134656229,-0.29590596985136597,False,"L2_H2,L3_OOS,L4_DD,L5_CAGR"
0ede2282,SCHEMA-BREAK,TOP20,Q,16,0.6550691359233182,-0.2078823864289503,False,"L2_H2,L3_OOS,L4_DD,L5_CAGR"
0ede2282,SCHEMA-BREAK,TOP20,Q,17,0.6961360541581287,-0.27878292043672714,False,"L2_H2,L3_OOS,L4_DD,L5_CAGR"
0ede2282,SCHEMA-BREAK,TOP20,Q,18,0.7324710568952805,-0.2515174253633048,False,"L2_H2,L3_OOS,L4_DD,L5_CAGR"
0ede2282,SCHEMA-BREAK,TOP20,Q,19,0.7097459425661229,-0.24593760615552807,False,"L2_H2,L3_OOS,L4_DD,L5_CAGR"
0ede2282,SCHEMA-BREAK,TOP20,Q,20,0.6897326753238309,-0.24257464176667332,False,"L2_H2,L3_OOS,L4_DD,L5_CAGR"
0ede2282,SCHEMA-BREAK,TOP20,Q,21,0.6838543039988854,-0.21872375547321699,False,"L2_H2,L3_OOS,L4_DD,L5_CAGR"
0ede2282,SCHEMA-BREAK,TOP20,Q,22,0.7394129925546212,-0.231777442783482,False,"L2_H2,L4_DD,L5_CAGR"
0ede2282,SCHEMA-BREAK,TOP20,Q,23,0.7641723489650666,-0.2311010409107459,False,"L2_H2,L4_DD,L5_CAGR"
0ede2282,SCHEMA-BREAK,TOP20,Q,24,0.705898451228474,-0.2734764071800554,False,"L2_H2,L3_OOS,L4_DD,L5_CAGR"
0ede2282,SCHEMA-BREAK,TOP20,Q,25,0.788195491148156,-0.24177602321899383,False,"L2_H2,L4_DD,L5_CAGR"
0ede2282,SCHEMA-BREAK,TOP20,Q,26,0.6399789232512768,-0.2673466925760536,False,"L2_H2,L3_OOS,L4_DD,L5_CAGR"
0ede2282,SCHEMA-BREAK,TOP20,Q,27,0.645388642749119,-0.22686221605511991,False,"L2_H2,L3_OOS,L4_DD,L5_CAGR"
0ede2282,SCHEMA-BREAK,TOP20,Q,28,0.5800868570406065,-0.23162640685236968,False,"L2_H2,L3_OOS,L4_DD,L5_CAGR"
0ede2282,SCHEMA-BREAK,TOP20,Q,29,0.6573372028232916,-0.23807176694249021,False,"L2_H2,L3_OOS,L4_DD,L5_CAGR"
0ede2282,SCHEMA-BREAK,TOP20,Q,30,0.6930474157718056,-0.2673631626188251,False,"L2_H2,L3_OOS,L4_DD,L5_CAGR"
0ede2282,SCHEMA-BREAK,TOP20,Q,31,0.7514466960234181,-0.2431214223715028,False,"L2_H2,L4_DD,L5_CAGR"
0ede2282,SCHEMA-BREAK,TOP20,Q,32,0.6323129602939851,-0.2624910830458115,False,"L2_H2,L3_OOS,L4_DD,L5_CAGR"
0ede2282,SCHEMA-BREAK,TOP20,Q,33,0.657487464586561,-0.24851136207524216,False,"L2_H2,L3_OOS,L4_DD,L5_CAGR"
0ede2282,SCHEMA-BREAK,TOP20,Q,34,0.6719742973566933,-0.20171052232937925,False,"L1_H1,L2_H2,L3_OOS,L5_CAGR"
0ede2282,SCHEMA-BREAK,TOP20,Q,35,0.6583257742335711,-0.2447304999689882,False,"L2_H2,L3_OOS,L4_DD,L5_CAGR"
0ede2282,SCHEMA-BREAK,TOP20,Q,36,0.760964759801361,-0.24372670868357904,False,"L2_H2,L4_DD,L5_CAGR"
0ede2282,SCHEMA-BREAK,TOP20,Q,37,0.6480227384896872,-0.2046507597122742,False,"L2_H2,L3_OOS,L4_DD,L5_CAGR"
0ede2282,SCHEMA-BREAK,TOP20,Q,38,0.7589984954408889,-0.21026661481594888,False,"L2_H2,L4_DD,L5_CAGR"
0ede2282,SCHEMA-BREAK,TOP20,Q,39,0.6469668665901558,-0.23713937676577146,False,"L2_H2,L3_OOS,L4_DD,L5_CAGR"
0ede2282,SCHEMA-BREAK,TOP20,Q,40,0.6589468437021994,-0.24068705210617747,False,"L2_H2,L3_OOS,L4_DD,L5_CAGR"
0ede2282,SCHEMA-BREAK,TOP20,Q,41,0.5991912984636061,-0.24549843901988033,False,"L2_H2,L3_OOS,L4_DD,L5_CAGR"
0ede2282,SCHEMA-BREAK,TOP20,Q,42,0.8893800348532956,-0.20907431230880225,False,L4_DD
0ede2282,SCHEMA-BREAK,TOP20,Q,43,0.6953644117573713,-0.23527608840426706,False,"L2_H2,L3_OOS,L4_DD,L5_CAGR"
0ede2282,SCHEMA-BREAK,TOP20,Q,44,0.678341951481558,-0.2209564491073427,False,"L2_H2,L3_OOS,L4_DD,L5_CAGR"
0ede2282,SCHEMA-BREAK,TOP20,Q,45,0.583182535069099,-0.22113991726035676,False,"L2_H2,L3_OOS,L4_DD,L5_CAGR"
0ede2282,SCHEMA-BREAK,TOP20,Q,46,0.6861046030527377,-0.22598869986235115,False,"L1_H1,L2_H2,L3_OOS,L4_DD,L5_CAGR"
0ede2282,SCHEMA-BREAK,TOP20,Q,47,0.7121688449108495,-0.2308893500180088,False,"L2_H2,L3_OOS,L4_DD,L5_CAGR"
0ede2282,SCHEMA-BREAK,TOP20,Q,48,0.7425189528963881,-0.23643374664272387,False,"L2_H2,L4_DD,L5_CAGR"
0ede2282,SCHEMA-BREAK,TOP20,Q,49,0.6708274005999694,-0.21959585141308557,False,"L2_H2,L3_OOS,L4_DD,L5_CAGR"
fb208174,SCHEMA-BREAK,EWELIG,W,0,0.6901557660061368,-0.22014474309390508,False,"L1_H1,L2_H2,L3_OOS,L4_DD,L5_CAGR"
fb208174,SCHEMA-BREAK,EWELIG,W,1,0.7569438496216341,-0.24440790560585135,False,"L1_H1,L4_DD,L5_CAGR"
fb208174,SCHEMA-BREAK,EWELIG,W,2,0.8105827679822984,-0.23795471541690327,False,"L1_H1,L4_DD"
fb208174,SCHEMA-BREAK,EWELIG,W,3,0.6545942289042652,-0.26823288537325174,False,"L2_H2,L3_OOS,L4_DD,L5_CAGR"
fb208174,SCHEMA-BREAK,EWELIG,W,4,0.7780456460658162,-0.25455943012563376,False,"L4_DD,L5_CAGR"
fb208174,SCHEMA-BREAK,EWELIG,W,5,0.6766107523035565,-0.2674994462485184,False,"L1_H1,L2_H2,L3_OOS,L4_DD,L5_CAGR"
fb208174,SCHEMA-BREAK,EWELIG,W,6,0.7672458090969011,-0.2394357435712685,False,"L1_H1,L4_DD,L5_CAGR"
fb208174,SCHEMA-BREAK,EWELIG,W,7,0.6750334267802928,-0.2141792566180215,False,"L1_H1,L2_H2,L3_OOS,L4_DD,L5_CAGR"
fb208174,SCHEMA-BREAK,EWELIG,W,8,0.7112222457570184,-0.237634054075195,False,"L2_H2,L3_OOS,L4_DD,L5_CAGR"
fb208174,SCHEMA-BREAK,EWELIG,W,9,0.604288669842063,-0.2582356203899251,False,"L2_H2,L3_OOS,L4_DD,L5_CAGR"
fb208174,SCHEMA-BREAK,EWELIG,W,10,0.678618753728628,-0.2799571481584414,False,"L1_H1,L2_H2,L3_OOS,L4_DD,L5_CAGR"
fb208174,SCHEMA-BREAK,EWELIG,W,11,0.6253792619493328,-0.25722767592371965,False,"L1_H1,L2_H2,L3_OOS,L4_DD,L5_CAGR"
fb208174,SCHEMA-BREAK,EWELIG,W,12,0.7467855427689211,-0.2529500974776865,False,"L1_H1,L4_DD,L5_CAGR"
fb208174,SCHEMA-BREAK,EWELIG,W,13,0.7239077056205706,-0.2321108288852446,False,"L1_H1,L2_H2,L3_OOS,L4_DD,L5_CAGR"
fb208174,SCHEMA-BREAK,EWELIG,W,14,0.7097189977410983,-0.30070558753907284,False,"L1_H1,L2_H2,L3_OOS,L4_DD,L5_CAGR"
fb208174,SCHEMA-BREAK,EWELIG,W,15,0.8246232576734187,-0.24779554845396756,False,"L1_H1,L4_DD"
fb208174,SCHEMA-BREAK,EWELIG,W,16,0.7682514510319247,-0.19267139928835042,False,"L1_H1,L5_CAGR"
fb208174,SCHEMA-BREAK,EWELIG,W,17,0.6303569898775357,-0.2673852441373843,False,"L2_H2,L3_OOS,L4_DD,L5_CAGR"
fb208174,SCHEMA-BREAK,EWELIG,W,18,0.7691915891195807,-0.23102896760442904,False,"L1_H1,L4_DD,L5_CAGR"
fb208174,SCHEMA-BREAK,EWELIG,W,19,0.7238321693813078,-0.2638177212876238,False,"L1_H1,L2_H2,L3_OOS,L4_DD,L5_CAGR"
fb208174,SCHEMA-BREAK,EWELIG,W,20,0.6874025663732379,-0.2628037542461954,False,"L1_H1,L2_H2,L3_OOS,L4_DD,L5_CAGR"
fb208174,SCHEMA-BREAK,EWELIG,W,21,0.8004777281601266,-0.2285448315418065,False,L4_DD
fb208174,SCHEMA-BREAK,EWELIG,W,22,0.7452424678269206,-0.2308329540417089,False,"L1_H1,L4_DD,L5_CAGR"
fb208174,SCHEMA-BREAK,EWELIG,W,23,0.7423092363097435,-0.2364288698168453,False,"L2_H2,L4_DD,L5_CAGR"
fb208174,SCHEMA-BREAK,EWELIG,W,24,0.6943769299583167,-0.259196649210097,False,"L1_H1,L2_H2,L3_OOS,L4_DD,L5_CAGR"
fb208174,SCHEMA-BREAK,EWELIG,W,25,0.6584333151855595,-0.281303527377475,False,"L2_H2,L3_OOS,L4_DD,L5_CAGR"
fb208174,SCHEMA-BREAK,EWELIG,W,26,0.5978360897247921,-0.2785098424634369,False,"L1_H1,L2_H2,L3_OOS,L4_DD,L5_CAGR"
fb208174,SCHEMA-BREAK,EWELIG,W,27,0.765654692594382,-0.24892838579696375,False,"L1_H1,L4_DD,L5_CAGR"
fb208174,SCHEMA-BREAK,EWELIG,W,28,0.6923799334201279,-0.2479555544759403,False,"L1_H1,L2_H2,L3_OOS,L4_DD,L5_CAGR"
fb208174,SCHEMA-BREAK,EWELIG,W,29,0.7538041302752857,-0.2526237184684139,False,"L1_H1,L4_DD,L5_CAGR"
