panel,cost,share,n,k,dCAGR_pp,dSharpe,dMaxDD_pp,cost_k_pp,CAGR,Sharpe,MaxDD,pass4a,pass4b,failing,dCAGR_net_of_extra_cost_pp
broad,25.0,0.05,5,1.0,5.8845110968293035,0.18773302630143174,2.29901050832948,1.0620860843268582,0.18750959079520935,0.8976959376904383,-0.27150106395691764,False,False,H1|DD,5.8845110968293035
broad,25.0,0.1,9,-1.0,-10.666093702256596,-0.6022016440713049,2.880641180994725,1.8606519089128444,0.006239098784129871,0.11664424689759018,-0.2524197658902514,False,False,H1|H2|OOS|DD|CAGR,-10.666093702256596
broad,25.0,0.1,9,-0.75,-10.07173879921892,-0.5399629050866505,0.8226174601833725,1.78344424586325,0.01218264781450662,0.17888298588224474,-0.23183952868213786,False,False,H1|H2|OOS|DD|CAGR,-10.07173879921892
broad,25.0,0.1,9,-0.5,-8.79358731492712,-0.42755254383892405,1.040938012587378,1.7053376489531251,0.024964162657424627,0.2912933471299711,-0.23402273420617792,True,False,H1|H2|OOS|DD|CAGR,-8.79358731492712
broad,25.0,0.1,9,-0.25,-5.3978149916147355,-0.21511064216870124,-0.7418879101267484,1.0084929047689783,0.058921885890548475,0.5037352488001939,-0.21619447497903665,True,False,H1|H2|OOS|DD|CAGR,-5.3978149916147355
broad,25.0,0.1,9,-0.1,-1.9464559817167881,-0.07203914505673692,1.3769537026054435,0.23244943664359852,0.09343547598952795,0.6468067459121583,-0.23738289110635857,True,False,H1|H2|OOS|DD|CAGR,-1.9464559817167881
broad,25.0,0.1,9,0.0,0.0,0.0,0.0,0.0,0.11290003580669583,0.7188458909688952,-0.22361335408030414,True,False,H1|H2|OOS|DD,0.0
broad,25.0,0.1,9,0.1,1.5775291316781903,0.06048637918526001,0.44252392971307897,-0.036189749398428894,0.12867532712347773,0.7793322701541552,-0.22803859337743493,True,False,H2|OOS|DD,1.5775291316781903
broad,25.0,0.1,9,0.25,2.770262951786573,0.10142120826751555,0.8508971190397507,0.1715473207791689,0.14060266532456156,0.8202670992364107,-0.23212232527070165,True,False,H2|OOS|DD,2.770262951786573
broad,25.0,0.1,9,0.5,3.8406036036302105,0.1314311817128745,1.5413132275676422,0.4771176024972182,0.15130607184299794,0.8502770726817697,-0.23902648635598056,True,False,H2|OOS|DD,3.8406036036302105
broad,25.0,0.1,9,0.75,3.1396501631379303,0.08906366694295864,0.640974440233677,0.7321374808388725,0.14429653743807513,0.8079095579118538,-0.2300230984826409,True,False,H1|H2|OOS|DD,3.1396501631379303
broad,25.0,0.1,9,1.0,3.60285576130015,0.10856061844929576,3.116176672995885,0.8798401669096743,0.14892859341969733,0.8274065094181909,-0.254775120810263,True,False,H1|H2|OOS|DD,3.60285576130015
broad,25.0,0.15,14,-1.0,-9.6159666705526,-0.554597436274962,-1.534409723889929,1.4831810506065453,0.01495561407567858,0.21587340194168667,-0.20138013328729265,False,False,H1|H2|OOS|CAGR,-9.6159666705526
broad,25.0,0.15,14,-0.75,-8.169137245756675,-0.41007467482431437,-1.8430019397999153,1.444764146523871,0.029423908323637837,0.3603961633923344,-0.1982942111281928,True,False,H1|H2|OOS|CAGR,-8.169137245756675
broad,25.0,0.15,14,-0.5,-6.453432503460466,-0.27997829558387544,-2.833592162584031,1.2410013498037284,0.04658095574659993,0.4904925426327733,-0.18838830890035163,True,False,H1|H2|OOS|CAGR,-6.453432503460466
broad,25.0,0.15,14,-0.25,-4.169605320870118,-0.1777019673019936,-1.1872253883067452,0.6980542357307189,0.0694192275725034,0.5927688709146551,-0.2048519766431245,True,False,H1|H2|OOS|DD|CAGR,-4.169605320870118
broad,25.0,0.15,14,-0.1,-1.2901920588558324,-0.05164493842190454,-0.24317622405388706,0.18386846756782702,0.09821336019264626,0.7188258997947442,-0.21429246828565307,True,False,H1|H2|OOS|DD|CAGR,-1.2901920588558324
broad,25.0,0.15,14,0.0,0.0,0.0,0.0,0.0,0.11111528078120458,0.7704708382166487,-0.21672423052619194,True,False,H2|OOS|DD,0.0
broad,25.0,0.15,14,0.1,0.5705081599830075,0.013330882189234838,0.1709583199960507,-0.0755181137816976,0.11682036238103466,0.7838017204058836,-0.21843381372615245,True,False,H2|OOS|DD,0.5705081599830075
broad,25.0,0.15,14,0.25,1.1923273299548676,0.03108177083688002,0.3880196118600798,0.0385007878457615,0.12303855408075326,0.8015526090535288,-0.22060442664479274,True,False,H1|H2|OOS|DD,1.1923273299548676
broad,25.0,0.15,14,0.5,1.8496240153577759,0.04374379584064669,1.83834418855926,0.401443046932258,0.12961152093478234,0.8142146340572954,-0.23510767241178454,True,False,H2|OOS|DD,1.8496240153577759
broad,25.0,0.15,14,0.75,3.2244419255636148,0.1055283314012273,2.7643314287247422,0.5383418162150613,0.14335970003684073,0.875999169617876,-0.24436754481343936,True,False,H2|OOS|DD,3.2244419255636148
broad,25.0,0.15,14,1.0,3.075537961802177,0.09124699909590894,3.0137720783842914,0.7129607031067474,0.14187066039922636,0.8617178373125577,-0.24686195131003486,True,False,H2|OOS|DD,3.075537961802177
broad,25.0,0.2,18,-1.0,-7.833320603511074,-0.4129991711749946,-2.4953933288193397,1.3148262863303994,0.029062785208137987,0.3688466262332388,-0.1806370247642034,False,False,H1|H2|OOS|CAGR,-7.833320603511074
broad,25.0,0.2,18,-0.75,-6.731171175560902,-0.3178055804238118,-1.5252273428881247,1.2551033280699855,0.04008427948763971,0.46404021698442155,-0.19033868462351555,True,False,H1|H2|OOS|CAGR,-6.731171175560902
broad,25.0,0.2,18,-0.5,-5.561040285682828,-0.24849805690784466,-2.586002781132146,1.0583431624975148,0.051785588386420445,0.5333477405003887,-0.17973093024107534,True,False,H1|H2|OOS|CAGR,-5.561040285682828
broad,25.0,0.2,18,-0.25,-3.2105556569189897,-0.13725757417303852,-0.19153285184656532,0.6262687632506987,0.07529043467405883,0.6445882232351948,-0.20367562953393115,True,False,H1|H2|OOS|DD|CAGR,-3.2105556569189897
broad,25.0,0.2,18,-0.1,-1.538185770683409,-0.07479524330031939,-0.18123857562918344,0.18876118499703498,0.09201413353641463,0.707050554107914,-0.20377857229610497,True,False,H1|H2|OOS|DD|CAGR,-1.538185770683409
broad,25.0,0.2,18,0.0,0.0,0.0,0.0,0.0,0.10739599124324872,0.7818457974082333,-0.2055909580523968,True,False,H1|H2|OOS|DD,0.0
broad,25.0,0.2,18,0.1,1.4030707324233838,0.06999887451319386,1.493033220186002,-0.06515917341373978,0.12142669856748256,0.8518446719214272,-0.22052129025425682,True,False,H2|OOS|DD,1.4030707324233838
broad,25.0,0.2,18,0.25,1.5912277087167581,0.059252681202207946,1.081431050770254,0.07177854180484733,0.1233082683304163,0.8410984786104413,-0.21640526856009934,True,False,H2|OOS|DD,1.5912277087167581
broad,25.0,0.2,18,0.5,2.3488947470396537,0.0805898365934441,1.9526089484999787,0.4036149646393001,0.13088493871364526,0.8624356340016774,-0.2251170475373966,True,False,H2|OOS|DD,2.3488947470396537
broad,25.0,0.2,18,0.75,3.2421830007231645,0.12075959524545343,1.3681703915888965,0.5869948166773025,0.13981782125048037,0.9026053926536868,-0.21927266196828576,True,False,H2|OOS|DD,3.2421830007231645
broad,25.0,0.2,18,1.0,2.95124497612147,0.09586496152706103,4.02983518052471,0.7115557032473889,0.13690844100446342,0.8777107589352944,-0.2458893098576439,True,False,H2|OOS|DD,2.95124497612147
broad,25.0,0.27,25,-1.0,-5.5946737947039304,-0.2611047052048864,-2.3945006020266613,0.9889576896602531,0.04543593047194805,0.5279276478600201,-0.18077770691419737,True,False,H1|H2|OOS|CAGR,-5.5946737947039304
broad,25.0,0.27,25,-0.75,-4.52687917999246,-0.1777452416028089,-2.162896353994803,0.9647226219719004,0.05611387661906275,0.6112871114620976,-0.18309374939451595,True,False,H1|H2|OOS|CAGR,-4.52687917999246
broad,25.0,0.27,25,-0.5,-3.3112187964233097,-0.11290872648102679,-1.192889040439693,0.7666551346603777,0.06827048045475426,0.6761236265838797,-0.19279382253006705,True,False,H1|H2|OOS|CAGR,-3.3112187964233097
broad,25.0,0.27,25,-0.25,-2.3370707218849374,-0.11087959363301703,-1.2450262645751664,0.373495224559806,0.07801196120013798,0.6781527594318895,-0.19227245028871232,True,False,H1|H2|OOS|CAGR,-2.3370707218849374
broad,25.0,0.27,25,-0.1,-0.4515114535200482,-0.011496924003381426,-0.5264676564046611,0.06544814047666181,0.09686755388378687,0.7775354290615251,-0.19945803637041737,True,False,H1|H2|OOS|CAGR,-0.4515114535200482
broad,25.0,0.27,25,0.0,0.0,0.0,0.0,0.0,0.10138266841898735,0.7890323530649065,-0.20472271293446398,True,False,H1|H2|OOS|DD|CAGR,0.0
broad,25.0,0.27,25,0.1,0.993660758023851,0.04985885771539633,0.0739213473349154,-0.025638070680510605,0.11131927599922586,0.8388912107803028,-0.20546192640781313,True,False,H2|OOS|DD,0.993660758023851
broad,25.0,0.27,25,0.25,1.6587292448372537,0.07145185236346852,1.139536789112472,0.0536546095095094,0.11796996086735989,0.860484205428375,-0.2161180808255887,True,False,H2|OOS|DD,1.6587292448372537
broad,25.0,0.27,25,0.5,1.9862907044547518,0.07549588626333759,0.875630910500913,0.26979764860270183,0.12124557546353487,0.8645282393282441,-0.2134790220394731,True,False,H2|OOS|DD,1.9862907044547518
broad,25.0,0.27,25,0.75,1.971783464535748,0.06435216533117172,2.1867092232794705,0.4575978846911517,0.12110050306434483,0.8533845183960782,-0.22658980516725868,True,False,H2|OOS|DD,1.971783464535748
broad,25.0,0.27,25,1.0,2.167418974313784,0.0699440040389463,2.732721581118458,0.6284543841887174,0.1230568581621252,0.8589763571038528,-0.23204992874564856,True,False,H1|H2|OOS|DD,2.167418974313784
broad,25.0,0.35,32,-1.0,-3.836989333975027,-0.13555652439851518,-2.467853752613769,0.7759703243079502,0.06092405790524569,0.671042347967407,-0.17856067829286304,True,False,H1|H2|OOS|CAGR,-3.836989333975027
broad,25.0,0.35,32,-0.75,-3.6050054995206082,-0.1401091251481379,-1.7072974514835582,0.6925081017466672,0.06324389624978988,0.6664897472177843,-0.18616624130416515,True,False,H1|H2|OOS|CAGR,-3.6050054995206082
broad,25.0,0.35,32,-0.5,-2.8036621730249234,-0.11013904502946692,-1.0666425834331306,0.5541563509860836,0.07125732951474673,0.6964598273364553,-0.19257278998466942,True,False,H1|H2|OOS|CAGR,-2.8036621730249234
broad,25.0,0.35,32,-0.25,-1.416262446981742,-0.05712000013321483,-0.6626619049214577,0.21212084490472538,0.08513132677517854,0.7494788722327074,-0.19661259676978615,True,False,H1|H2|OOS|CAGR,-1.416262446981742
broad,25.0,0.35,32,-0.1,-0.43141578452186025,-0.013368587059931492,-0.6141253126634938,0.012700804046315463,0.09497979339977736,0.7932302853059907,-0.1970979626923658,True,False,H1|H2|OOS|CAGR,-0.43141578452186025
broad,25.0,0.35,32,0.0,0.0,0.0,0.0,0.0,0.09929395124499596,0.8065988723659222,-0.20323921581900073,True,False,H1|H2|OOS|DD|CAGR,0.0
broad,25.0,0.35,32,0.1,0.48760939612315646,0.020472834888735747,-0.2982013103241754,-0.05981372870127455,0.10417004520622752,0.827071707254658,-0.20025720271575898,True,False,H2|OOS|CAGR,0.48760939612315646
broad,25.0,0.35,32,0.25,0.8649299342937233,0.030057638805530806,-0.16996325419487146,0.04204610513336293,0.10794325058793319,0.836656511171453,-0.20153958327705201,True,False,H1|H2|OOS,0.8649299342937233
broad,25.0,0.35,32,0.5,1.240596288064988,0.03992738185550837,-0.25245509552774825,0.24189164416938613,0.11169991412564584,0.8465262542214306,-0.20071466486372325,True,False,H1|H2|OOS,1.240596288064988
broad,25.0,0.35,32,0.75,1.1330389331533963,0.0234043326552561,1.6894172301647803,0.4052059167572999,0.11062434057652992,0.8300032050211783,-0.22013338812064853,True,False,H1|H2|OOS|DD,1.1330389331533963
broad,25.0,0.35,32,1.0,1.0815166357373673,0.016441386718064832,1.9250445763809076,0.5484823824132321,0.11010911760236963,0.823040259083987,-0.2224896615828098,True,False,H1|H2|OOS|DD,1.0815166357373673
broad,25.0,0.53,48,-1.0,-3.357012295093509,-0.15707339776306506,-1.6859810624315963,0.42497979461809354,0.06848978747058232,0.7210631783832534,-0.17626614112075756,True,False,H1|H2|OOS|CAGR,-3.357012295093509
broad,25.0,0.53,48,-0.75,-3.102566067277035,-0.15529829948630802,-1.127143125758201,0.3909783857352269,0.07103424974874706,0.7228382766600104,-0.1818545204874915,True,False,H1|H2|OOS|CAGR,-3.102566067277035
broad,25.0,0.53,48,-0.5,-2.2250317922162255,-0.11285448653049535,-0.29625229995314806,0.29376881671088473,0.07980959249935515,0.7652820896158231,-0.19016342874554204,True,False,H1|H2|OOS|CAGR,-2.2250317922162255
broad,25.0,0.53,48,-0.25,-0.4985621610811508,-0.006257789505506595,-0.4044944910347681,0.042980682590807895,0.0970742888107059,0.8718787866408119,-0.18908100683472584,True,False,H1|H2|CAGR,-0.4985621610811508
broad,25.0,0.53,48,-0.1,-0.27062550905581073,-0.009258453965396485,0.10936623163601,0.00295492237870576,0.0993536553309593,0.868878122180922,-0.19421961406143362,True,False,H2|OOS|CAGR,-0.27062550905581073
broad,25.0,0.53,48,0.0,0.0,0.0,0.0,0.0,0.10205991042151741,0.8781365761463185,-0.19312595174507352,True,False,H2|CAGR,0.0
broad,25.0,0.53,48,0.1,-0.2075267969903205,-0.024834084929160838,0.12201576179765583,-0.0027621059980518226,0.0999846424516142,0.8533024912171576,-0.19434610936305008,True,False,H1|H2|OOS|CAGR,-0.2075267969903205
broad,25.0,0.53,48,0.25,0.15119400216299095,-0.007265188991977478,0.6141086712517452,0.03248208972291344,0.10357185044314732,0.870871387154341,-0.19926703845759097,True,False,H2|OOS|CAGR,0.15119400216299095
broad,25.0,0.53,48,0.5,0.2058321969209187,-0.014728799300891882,1.759830906600346,0.1469026050037212,0.1041182323907266,0.8634077768454266,-0.21072426081107698,True,False,H2|OOS|DD|CAGR,0.2058321969209187
broad,25.0,0.53,48,0.75,0.22318984591596092,-0.02052514915972148,1.655837762872947,0.2736445815011086,0.10429180888067702,0.857611426986597,-0.209684329373803,True,False,H1|H2|OOS|DD|CAGR,0.22318984591596092
broad,25.0,0.53,48,1.0,0.22266221625795168,-0.024488587253067684,2.2500195365974474,0.3921114031543338,0.10428653258409692,0.8536479888932508,-0.215626147111048,True,False,H1|H2|OOS|DD|CAGR,0.22266221625795168
broad,25.0,0.75,69,-1.0,-1.8055833661154264,-0.08761053169042665,-0.5247666703557252,0.18008533208396393,0.08016154907204354,0.8054918158513437,-0.18519454279561753,True,False,H1|H2|OOS|CAGR,-1.8055833661154264
broad,25.0,0.75,69,-0.75,-1.4443901834951145,-0.07106692590777908,-0.3644421863577607,0.1476337737094826,0.08377348089824666,0.8220354216339912,-0.18679778763559718,True,False,H1|H2|OOS|CAGR,-1.4443901834951145
broad,25.0,0.75,69,-0.5,-0.9542590585668753,-0.04730872531936681,-0.12040593313370485,0.08326238089874982,0.08867479214752905,0.8457936222224035,-0.18923815016783774,True,False,H1|H2|OOS|CAGR,-0.9542590585668753
broad,25.0,0.75,69,-0.25,-0.5318956550103504,-0.0297042596236321,0.00937900102616629,0.020066667561682294,0.0928984261830943,0.8633980879181382,-0.19053599950943645,True,False,H2|OOS|CAGR,-0.5318956550103504
broad,25.0,0.75,69,-0.1,-0.23645114621300145,-0.014182496839142522,0.09197524848242322,0.017532727146095883,0.09585287127106779,0.8789198507026278,-0.19136196198399902,True,False,H2|CAGR,-0.23645114621300145
broad,25.0,0.75,69,0.0,0.0,0.0,0.0,0.0,0.0982173827331978,0.8931023475417703,-0.19044220949917479,True,False,H2|CAGR,0.0
broad,25.0,0.75,69,0.1,0.1546768048215741,0.008127038814327414,0.1175959195570786,0.0009016836534394557,0.09976415078141354,0.9012293863560977,-0.19161816869474557,True,False,H2|CAGR,0.1546768048215741
broad,25.0,0.75,69,0.25,0.2519090618000597,0.010023813182996055,0.1192355659983324,0.02147305695470836,0.1007364733511984,0.9031261607247664,-0.1916345651591581,True,False,H2|CAGR,0.2519090618000597
broad,25.0,0.75,69,0.5,0.36643923729804406,0.013618648047252546,0.13402083570090983,0.061844777791644656,0.10188177510617824,0.9067209955890229,-0.19178241785618388,True,False,CAGR,0.36643923729804406
broad,25.0,0.75,69,0.75,0.4160978873567478,0.014019375860251149,0.38508169981280593,0.13047395714728482,0.10237836160676528,0.9071217234020215,-0.19429302649730285,True,False,H2|CAGR,0.4160978873567478
broad,25.0,0.75,69,1.0,0.4496389463136907,0.014840466182260315,0.4387093656094687,0.19922240444978986,0.10271377219633471,0.9079428137240306,-0.19482930315526947,True,False,CAGR,0.4496389463136907
