panel,N,H,seed,null_CAGR_cash,null_CAGR_rebuilt,null_CAGR_sym,null_IS_CAGR_rebuilt,lam_cash,lam_rebuilt,lam_sym
U56,4,52,29,0.13492799863897553,0.13486878034304106,0.134868780333548,0.16676416007086825,0.9405890168272686,0.94041179222402,0.9404117921570463
U56,4,52,30,0.11236838745069133,0.11236838745069133,0.11509045057127976,0.15147722009207532,1.0,1.0,1.0250883344367991
U56,4,52,31,0.14649769034468396,0.14649769034468396,0.1819116949795767,0.10364491488954641,1.0,1.0,1.246045460321094
U56,4,52,32,0.16049238899444207,0.16031364855657304,0.16031364855101016,0.12736108236078048,0.91956379472212,0.9188230725323634,0.9188230725009432
U56,4,52,33,0.14606876357905407,0.14606876357905407,0.17158429684307075,0.14884510976225052,1.0,1.0,1.1747662450020406
U56,4,52,34,0.1556945851977345,0.1556945851977345,0.17297108365937564,0.15563047825007126,1.0,1.0,1.1117898616542254
U56,4,52,35,0.1804091037974418,0.18040595226210887,0.18040595225561007,0.1845966734171598,0.9969705788841443,0.9969537592507638,0.9969537592153326
U56,4,52,36,0.11875249319958225,0.11864758953282717,0.11864758952543264,0.11935052207091879,0.8994165054120675,0.8994159331133735,0.8994159330564351
U56,4,52,37,0.09792075029179981,0.09791263015424923,0.0979126301536255,0.10162962205772685,0.8739801393603122,0.8737680034890856,0.8737680034832418
U56,4,52,38,0.09061205203422085,0.09061205203422085,0.11324573394507764,0.07668211485276544,1.0,1.0,1.2754640042654153
U56,4,52,39,0.14117335829745792,0.1408298717661549,0.14082987175331407,0.1501563339695482,0.8972245590424601,0.8955961937207988,0.8955961936391279
U56,4,63,0,0.09247981140131789,0.09247981140131789,0.09943766398403464,0.11749851116914423,1.0,1.0,1.0811051489366887
U56,4,63,1,0.06506286598852862,0.06463700195946265,0.0646370019640281,0.14984957776830754,0.6059858507565192,0.6038070523572066,0.6038070524007284
U56,4,63,2,0.13679978414494287,0.13672286034174008,0.1367228603370687,0.0952301127437778,0.8741946379352388,0.873717006920345,0.8737170068903217
U56,4,63,3,0.09347455458164622,0.09312016212014851,0.09312016211178809,0.12035314900719807,0.751401530120775,0.7503023719566728,0.7503023718877899
U56,4,63,4,0.10108067323766434,0.10108067323766434,0.1140982495419478,0.07766656368449754,1.0,1.0,1.1374601556696724
U56,4,63,5,0.11421826863470419,0.1138553811999139,0.1138553812060823,0.15010655822536556,0.749741967565162,0.7483807978121302,0.7483807978526951
U56,4,63,6,0.07695725148212307,0.07689645958892188,0.076896459588772,0.0784589290308515,0.9368159228338655,0.9367959345177022,0.9367959345157406
U56,4,63,7,0.09488493140017384,0.09474217276268737,0.09474217276244934,0.1615256936367766,0.790600603440669,0.7899086972877121,0.7899086972856575
U56,4,63,8,0.14272804830318586,0.14272804830318586,0.15630203160797373,0.11982471365596936,1.0,1.0,1.0960685524401688
U56,4,63,9,0.08736313677238838,0.08736313677238838,0.09481782954601714,0.09644082541360732,1.0,1.0,1.094098170638279
U56,4,63,10,0.08490476615257903,0.08475339814928984,0.08475339815856642,0.02832682114515017,0.8035802739188045,0.803350796692903,0.8033507967851563
U56,4,63,11,0.09729404165140032,0.09717516573622009,0.09717516572729079,0.10187007208155885,0.8163875189428247,0.816039913283297,0.8160399132064922
U56,4,63,12,0.15780206174668887,0.15780206174668887,0.1774051191271382,0.09757109382216766,1.0,1.0,1.1235204346266199
U56,4,63,13,0.15837391976077742,0.15837391976077742,0.226356356142978,0.15400772274217656,1.0,1.0,1.4274478973723392
U56,4,63,14,0.048671614648325257,0.0482959960472793,0.048295996044388945,0.11261046370983951,0.6031262653748011,0.6010148578385617,0.6010148578008547
U56,4,63,15,0.09592175082732579,0.09592175082732579,0.10529666034813712,0.07413901834065806,1.0,1.0,1.1058876894752756
U56,4,63,16,0.1269700574128665,0.1269700574128665,0.15310239561370742,0.13712722608618888,1.0,1.0,1.2112881548525563
U56,4,63,17,0.1628883527784175,0.1628883527784175,0.17747223730090833,0.1781399337073486,1.0,1.0,1.0903968361500156
U56,4,63,18,0.0658146687071981,0.06550675911711212,0.06550675911079318,0.1265718507251392,0.6703675812645435,0.6687084677943289,0.6687084677272974
U56,4,63,19,0.06195468070656429,0.06189236337463089,0.061892363372255454,0.1015101081023071,0.6507860291478078,0.6512272895999862,0.651227289574078
U56,4,63,20,0.11658185044230707,0.11658185044230707,0.13270672408077844,0.13383853841478177,1.0,1.0,1.144311288482332
U56,4,63,21,0.07611700698489465,0.07607330946590674,0.07607330946248103,0.10160374084217061,0.814227460663012,0.8153831112210144,0.8153831111819336
U56,4,63,22,0.10584771721197939,0.10630084352003855,0.10630084352320646,0.15046154152803903,0.8436610281158965,0.8478465319093171,0.8478465319350041
U56,4,63,23,0.12906096948168067,0.12906096948168067,0.14579992327888935,0.11292054814726638,1.0,1.0,1.134225156393435
U56,4,63,24,0.1102706903933921,0.11014999522265878,0.11014999521842883,0.06041292331040604,0.8737809351231407,0.8740233660997971,0.8740233660655534
U56,4,63,25,0.08736693850342836,0.08730171557486033,0.08730171557607602,0.062212184181213326,0.8576706665851728,0.8579739911788813,0.8579739911914777
U56,4,63,26,0.07899399418131137,0.07864882622666403,0.0786488262218672,0.16598222693821008,0.7174098926573729,0.7179546324310213,0.7179546323852701
U56,4,63,27,0.07912315266289993,0.07917719555257774,0.07917719554917824,0.10206221534356708,0.7205429694753751,0.7230513983032985,0.7230513982709235
U56,4,63,28,0.1383033595593921,0.1383033595593921,0.1705295113152525,0.11066178597424603,1.0,1.0,1.2356458658054328
U56,4,63,29,0.09684363396505402,0.09635514996781991,0.09635514996712646,0.09943972167821724,0.8320939753730052,0.8299460925689404,0.8299460925627529
U56,4,63,30,0.10024618330753765,0.10027937896329187,0.1002793789609755,0.13879218573336538,0.9392387050931312,0.939685249632175,0.9396852496095496
U56,4,63,31,0.11562937190463907,0.11552508437024156,0.115525084378588,0.14035888670679464,0.9428243768224693,0.9423885779727685,0.9423885780433514
U56,4,63,32,0.09045625740486707,0.09030976995951945,0.09030976995580042,0.07045817734103932,0.8591864438809775,0.8586201416059949,0.8586201415691554
U56,4,63,33,0.18612898595536587,0.18612898595536587,0.22383337455965746,0.20383092582467355,1.0,1.0,1.1982555982539405
U56,4,63,34,0.11746480430351092,0.11731457914370447,0.11731457913353416,0.07059864127717885,0.9433824250288858,0.9427110235588185,0.9427110234753957
U56,4,63,35,0.10371951978981575,0.10371951978981575,0.12649140866409958,0.1008642732456142,1.0,1.0,1.2384628373582707
U56,4,63,36,0.0942257009003531,0.0942257009003531,0.10357922254493457,0.10122012249948753,1.0,1.0,1.106192607884304
U56,4,63,37,0.09700778541465493,0.09700870265260764,0.097008702648264,0.07814766029255793,0.8013315312834894,0.8025692736163588,0.8025692735795718
U56,4,63,38,0.15251518697691502,0.15251518697691502,0.16176476796171735,0.10921990189507835,1.0,1.0,1.060534308514252
U56,4,63,39,0.09380965885154313,0.09419003207459742,0.09419003206348786,0.15815092219519,0.7407556294626296,0.7448580411079544,0.7448580410182564
U56,4,76,0,0.1300602961269366,0.1300602961269366,0.16786828427140454,0.110807102182221,1.0,1.0,1.2972425893525446
U56,4,76,1,0.10026459394796183,0.10026459394796183,0.11794615863532965,0.05940381710480591,1.0,1.0,1.188088592226475
U56,4,76,2,0.16456778134013872,0.16456778134013872,0.25040163320285913,0.19958600552656902,1.0,1.0,1.5139064233309678
U56,4,76,3,0.13918420324826997,0.13918420324826997,0.17643085816103987,0.1489856403033909,1.0,1.0,1.2741871754636962
U56,4,76,4,0.08845214058098794,0.08831899454451864,0.08831899453588221,0.12254304220875212,0.8396960872963393,0.8393226408346119,0.8393226407483076
U56,4,76,5,0.11275692071667343,0.11275692071667343,0.13734265880835417,0.12064086136682883,1.0,1.0,1.2277837052126912
U56,4,76,6,0.11322062567569358,0.11322062567569358,0.12510688459573194,0.1489845985288869,1.0,1.0,1.1098767106271727
U56,4,76,7,0.11708134512136281,0.11708134512136281,0.17177296649200602,0.11618229245388201,1.0,1.0,1.4901912267026058
U56,4,76,8,0.11330223625116709,0.11330223625116709,0.14238205077723065,0.14223527514173528,1.0,1.0,1.271057916832212
U56,4,76,9,0.14177635838749292,0.14177635838749292,0.170011746801634,0.1455544070078192,1.0,1.0,1.2016612299285159
U56,4,76,10,0.14118079721929577,0.14118079721929577,0.2000898568244709,0.09983673276307448,1.0,1.0,1.4276730028166755
U56,4,76,11,0.1483345240164613,0.1483345240164613,0.15265451750735326,0.16910802833397698,1.0,1.0,1.0293950617363472
U56,4,76,12,0.11730217874437354,0.11730217874437354,0.13840639622443063,0.048210786847210585,1.0,1.0,1.19042537356857
U56,4,76,13,0.09235925051540406,0.09205082186934321,0.09205082186359914,0.11104914900716611,0.8889549004733357,0.8878399508113592,0.8878399507529422
U56,4,76,14,0.12243935071728496,0.12243935071728496,0.15545175004845868,0.14042027705093196,1.0,1.0,1.279073549496316
U56,4,76,15,0.11146368684622021,0.11146368684622021,0.16020724601033476,0.1403345941474543,1.0,1.0,1.4729238906629243
U56,4,76,16,0.10870827121711435,0.10856268710200223,0.10856268709209238,0.12866424472202675,0.9230710494243746,0.9223334162390822,0.9223334161505716
U56,4,76,17,0.11491282748376919,0.11491282748376919,0.12483965304486921,0.13499811234968373,1.0,1.0,1.089385781304273
U56,4,76,18,0.13409734295813558,0.13409734295813558,0.21704674139790958,0.15259352690207328,1.0,1.0,1.6362078299223883
U56,4,76,19,0.08150705540365588,0.0814364964986134,0.081436496505356,0.1206548813941124,0.9370134400907002,0.9367107904055303,0.9367107904890932
U56,4,76,20,0.09466637491077412,0.09466637491077412,0.14253896746459294,0.08985731406726738,1.0,1.0,1.5586083383932856
U56,4,76,21,0.12145800176890797,0.12145800176890797,0.1464629323662474,0.12224369477407371,1.0,1.0,1.214581969554376
U56,4,76,22,0.13632571296663243,0.13632571296663243,0.1623313567093645,0.14289276788414917,1.0,1.0,1.1961052285900255
U56,4,76,23,0.1440821110422299,0.1440821110422299,0.2140842512575012,0.1644494768305229,1.0,1.0,1.487826445323971
U56,4,76,24,0.1139417771629585,0.11392070266296073,0.11392070265837617,0.12164640224662637,0.9348091687248175,0.9346408186217507,0.934640818582746
U56,4,76,25,0.13385704109066388,0.13377138383878395,0.13377138384643383,0.11191890003379434,0.8972455413878515,0.8971992786657792,0.8971992787178347
U56,4,76,26,0.09458381683191996,0.09458381683191996,0.10557233848171754,0.08400360654058892,1.0,1.0,1.12619856877244
U56,4,76,27,0.09144718692941023,0.09144718692941023,0.09309665205134632,0.05167958377557458,1.0,1.0,1.0194894104537233
U56,4,76,28,0.154848694470185,0.154848694470185,0.18281095136588332,0.14275642016618062,1.0,1.0,1.1824560717268184
U56,4,76,29,0.11233026683962155,0.11226840391475879,0.11226840390836035,0.12632188734036687,0.9553933630105429,0.954885388466288,0.9548853884095878
U56,4,76,30,0.13963580737402448,0.13963580737402448,0.1499958934795831,0.16303793846874837,1.0,1.0,1.0757629441366559
U56,4,76,31,0.12181243701997846,0.12181243701997846,0.15043197395828,0.12961446199082793,1.0,1.0,1.2433768621931063
U56,4,76,32,0.13592718418065997,0.13592718418065997,0.23142606290545853,0.0874211813924608,1.0,1.0,1.7176259854016969
U56,4,76,33,0.08715474077808771,0.08715474077808771,0.11315785294579639,0.07716746304020639,1.0,1.0,1.3391639380956561
U56,4,76,34,0.09399977222741285,0.09381601517078031,0.09381601516628701,0.13425656258682794,0.8410996765875345,0.840500980274161,0.8405009802321586
U56,4,76,35,0.1416943314389456,0.1416943314389456,0.19837749577241093,0.17090844426798424,1.0,1.0,1.4090809258199037
U56,4,76,36,0.04901959654935206,0.04876346611948135,0.04876346611630544,0.07688336476157409,0.758427911245628,0.7574044247278098,0.7574044246729259
U56,4,76,37,0.09595765357722263,0.09595765357722263,0.11422139186861235,0.12024705857398743,1.0,1.0,1.2058435143867945
U56,4,76,38,0.17432504747539235,0.17432504747539235,0.19126403538602288,0.20940210488607547,1.0,1.0,1.097481546657093
U56,4,76,39,0.12674239407519483,0.12671089530342994,0.12671089530489432,0.17055333060085331,0.9853123260694121,0.9851986654418434,0.9851986654533509
U56,4,90,0,0.11661889196788988,0.11661889196788988,0.1254456137907607,0.10356071308088799,1.0,1.0,1.0797891458223834
U56,4,90,1,0.12793535552905988,0.12793535552905988,0.17779364042488033,0.08822613030244719,1.0,1.0,1.403468186650824
U56,4,90,2,0.14037622273341288,0.1403744641443212,0.14037446415600385,0.11904984047039568,0.9990458200297232,0.9990385349053919,0.9990385349900548
U56,4,90,3,0.12852704575626306,0.12852704575626306,0.14037105192182486,0.09968403013098648,1.0,1.0,1.0945422299389527
U56,4,90,4,0.10782124498925927,0.10782124498925927,0.111174447183918,0.14167727280061349,1.0,1.0,1.0326866788811835
U56,4,90,5,0.12422164233755684,0.12422164233755684,0.1441709340280457,0.08798317866440009,1.0,1.0,1.1676613848967918
U56,4,90,6,0.15161287936219137,0.15161287936219137,0.1647253498117236,0.12695496467962664,1.0,1.0,1.0878327324240964
U56,4,90,7,0.1035485714829143,0.1035485714829143,0.11235637616282323,0.13186982883460785,1.0,1.0,1.0907576149383937
U56,4,90,8,0.1087630164915725,0.1087630164915725,0.1376329718964886,0.09703675568711478,1.0,1.0,1.288527149774614
U56,4,90,9,0.08752835423731642,0.08749657126956634,0.08749657126464516,0.10096677328318027,0.8770786810106277,0.8783566617677017,0.8783566617155303
U56,4,90,10,0.14563017814932544,0.14563017814932544,0.16608663114313926,0.12534620985663603,1.0,1.0,1.1427991841835288
U56,4,90,11,0.1398664863878103,0.13961406502027396,0.13961406503411555,0.1646721388389185,0.932437529353719,0.931229389000565,0.9312293890945409
U56,4,90,12,0.11473045103053003,0.11473045103053003,0.14346451127400406,0.06186463899480721,1.0,1.0,1.2604162177168792
U56,4,90,13,0.10653975594141518,0.10653975594141518,0.11327785552711833,0.12065313562415692,1.0,1.0,1.0664243331010945
U56,4,90,14,0.12134529199500399,0.12134529199500399,0.13192073926506787,0.138302675191885,1.0,1.0,1.092011901537588
U56,4,90,15,0.0991900529802816,0.0991900529802816,0.11048530463655948,0.14334573395333816,1.0,1.0,1.123277447861046
U56,4,90,16,0.11935697253035804,0.11935697253035804,0.14947014346627263,0.09947012165158076,1.0,1.0,1.261362381682123
U56,4,90,17,0.13601692588542624,0.13601692588542624,0.17063729194563004,0.10998491488956308,1.0,1.0,1.2616065565428667
U56,4,90,18,0.13650376133115016,0.13650376133115016,0.14192702811043745,0.09444238347496858,1.0,1.0,1.041184314631406
U56,4,90,19,0.08322478001967815,0.08322478001967815,0.08982936275008724,0.05975839088675583,1.0,1.0,1.0866280446074408
U56,4,90,20,0.15407022899181255,0.15407022899181255,0.19421627851056167,0.1189468516138088,1.0,1.0,1.261738442440666
U56,4,90,21,0.12382176378797505,0.12382176378797505,0.1627388202071296,0.08884847357807746,1.0,1.0,1.3285004465838923
U56,4,90,22,0.10591516212938878,0.10591516212938878,0.10612491278724812,0.09981366875472553,1.0,1.0,1.002075991267889
U56,4,90,23,0.10479877374886093,0.10477129129855367,0.10477129129457619,0.06988531794096642,0.9779217111939069,0.9778839295275772,0.9778839294887816
U56,4,90,24,0.10167167878811001,0.10157703839598509,0.1015770383896133,0.11889404896697209,0.9623929357276035,0.9619888715476466,0.9619888714838978
U56,4,90,25,0.11210470469641187,0.11210470469641187,0.14023460153392975,0.07982446215217154,1.0,1.0,1.2670784243642264
U56,4,90,26,0.1693295876237797,0.1693295876237797,0.1975739180443239,0.23566177767998608,1.0,1.0,1.1648112135575652
U56,4,90,27,0.1646567223939881,0.1646567223939881,0.23587205015496804,0.13562743199851712,1.0,1.0,1.42904673925401
U56,4,90,28,0.1433184716793734,0.1433184716793734,0.23578862767661035,0.12740981174815524,1.0,1.0,1.6552521513993008
U56,4,90,29,0.11907348955007646,0.11905155047879301,0.1190515504701608,0.20560146332035023,0.931741672110642,0.9319969180266634,0.9319969179569132
U56,4,90,30,0.12608738872331693,0.12608738872331693,0.15748548914242044,0.120491798435022,1.0,1.0,1.2589551732224094
U56,4,90,31,0.12139528690020951,0.12139528690020951,0.1524993670086805,0.1263456422365048,1.0,1.0,1.2684548092200563
U56,4,90,32,0.13291747553126232,0.13291747553126232,0.16094016444524306,0.10757152225645661,1.0,1.0,1.2180837323420481
U56,4,90,33,0.13611423277290302,0.13611423277290302,0.22181599766462412,0.10326710113140924,1.0,1.0,1.649487683012753
U56,4,90,34,0.16255397641871938,0.16255397641871938,0.20961518434002002,0.1662568149899717,1.0,1.0,1.2925708276697643
U56,4,90,35,0.10044150598023638,0.10040447670808694,0.10040447671114694,0.09020403496074358,0.9409741416046249,0.9409230844477687,0.9409230844782113
U56,4,90,36,0.07400361311449699,0.07388678550179062,0.07388678549535133,0.11017554973257515,0.8766183125451179,0.876315135900487,0.8763151358179546
U56,4,90,37,0.13126871853302768,0.13126871853302768,0.20984492586230186,0.11565534345126793,1.0,1.0,1.6197841888303437
U56,4,90,38,0.10117650631407482,0.10117650631407482,0.1343743883853481,0.09146503194243238,1.0,1.0,1.3570781856692251
U56,4,90,39,0.11389889681163567,0.11389889681163567,0.15189856506410182,0.12154290074435758,1.0,1.0,1.3546602784159971
U56,4,126,0,0.07177349163792157,0.07177349163792157,0.08221995479024091,0.03344784430101355,1.0,1.0,1.1625505413755397
U56,4,126,1,0.05617445295397716,0.05564672381112046,0.055646723812743826,0.09492943844518908,0.5979778506075584,0.5963032477652217,0.5963032477832428
U56,4,126,2,0.14592752584951652,0.14588406138574217,0.14588406139203247,0.15444509193469314,0.9878541696213972,0.9876321909459744,0.9876321909893975
U56,4,126,3,0.11577715617290063,0.11577715617290063,0.11813501719369857,0.13731778483073054,1.0,1.0,1.0213965803191267
U56,4,126,4,0.1244558345096336,0.1244558345096336,0.1570472524529538,0.11940851795233787,1.0,1.0,1.2786830166420058
U56,4,126,5,0.12605601494231533,0.12605601494231533,0.13300249345655635,0.14104114979683624,1.0,1.0,1.0564353501433479
U56,4,126,6,0.1251101603425413,0.1251101603425413,0.15316972594783307,0.15266375394564413,1.0,1.0,1.2292350441360647
U56,4,126,7,0.13135217500763052,0.13135217500763052,0.15338610657423968,0.1448920754578571,1.0,1.0,1.172000013878747
U56,4,126,8,0.1441089583386228,0.1441089583386228,0.22334476735763942,0.1134787474613752,1.0,1.0,1.5590413514122925
U56,4,126,9,0.1614774699868382,0.1614774699868382,0.33051572474654,0.1551473508926402,1.0,1.0,2.0382613176102033
U56,4,126,10,0.10795619370744713,0.10795619370744713,0.12629138785204486,0.08943236825412226,1.0,1.0,1.1820188032875742
U56,4,126,11,0.11379529967131563,0.11379529967131563,0.13816306291412062,0.0864727908129248,1.0,1.0,1.2266917839369185
U56,4,126,12,0.07160080872445485,0.07141546939655807,0.0714154693965392,0.11004616830848502,0.8582503022615131,0.8577311050056333,0.8577311050053891
U56,4,126,13,0.1032701583726261,0.10319339240021952,0.1031933924056494,0.07897604972795413,0.9449701225131664,0.944765483388162,0.9447654834407762
U56,4,126,14,0.10982765499111835,0.10982765499111835,0.17179783051404018,0.08166720205280265,1.0,1.0,1.5991358272934655
U56,4,126,15,0.10070118274517492,0.10070118274517492,0.12684338477088186,0.08825168189000077,1.0,1.0,1.2714503163439839
U56,4,126,16,0.10964529319125349,0.1092846244140897,0.1092846244083896,0.12255788428579217,0.8882514555727625,0.8861368953010444,0.8861368952535995
U56,4,126,17,0.12203080753190254,0.12203080753190254,0.1595490796021155,0.0923396577666542,1.0,1.0,1.323569686964105
U56,4,126,18,0.10614133270597192,0.10614133270597192,0.1275577155207963,0.14376376919781064,1.0,1.0,1.2177010221619768
U56,4,126,19,0.11149051355622253,0.11149051355622253,0.14385812577577273,0.06743631645973003,1.0,1.0,1.3095349001472614
U56,4,126,20,0.13245460362467965,0.13245460362467965,0.196343591113618,0.12671987086253456,1.0,1.0,1.4992421351843719
U56,4,126,21,0.11075856643449966,0.11075856643449966,0.12748309013375914,0.11828767708354282,1.0,1.0,1.1613735733348791
U56,4,126,22,0.11249924172180514,0.11249924172180514,0.12661175682935477,0.08898540632363794,1.0,1.0,1.1324553030195672
U56,4,126,23,0.14492720885210342,0.14492720885210342,0.17884837036727697,0.18313213541961915,1.0,1.0,1.2413511077175994
U56,4,126,24,0.10093070978592844,0.10086780125953276,0.10086780125668082,0.13347095444433266,0.9245913004628239,0.9241344596690468,0.9241344596419105
U56,4,126,25,0.13112967205840698,0.13112967205840698,0.1484793165230176,0.1469586758845305,1.0,1.0,1.1359757341280259
U56,4,126,26,0.11787300050217309,0.11763285428432124,0.11763285428087666,0.16142753576498836,0.8481279121394181,0.847517526335662,0.8475175263108015
U56,4,126,27,0.11219312950722848,0.11219312950722848,0.11554654474343917,0.10012788065096379,1.0,1.0,1.0312767568786076
U56,4,126,28,0.10064281008836873,0.10064281008836873,0.1328046283120079,0.06959740508336565,1.0,1.0,1.3389452170039966
U56,4,126,29,0.14450304832507532,0.14428764787977144,0.1442876478781805,0.23292375334461535,0.9633628681132194,0.9623816439885964,0.9623816439779271
U56,4,126,30,0.14365075067652855,0.14365075067652855,0.15607284307223046,0.12399444452917141,1.0,1.0,1.0884369346955707
U56,4,126,31,0.16676472284945842,0.16676472284945842,0.21100085714107086,0.16227830381920394,1.0,1.0,1.2643104757065273
U56,4,126,32,0.15713893608206897,0.15713893608206897,0.2135724312729388,0.15672598432335194,1.0,1.0,1.3604676369683382
U56,4,126,33,0.16194908705480704,0.16194908705480704,0.27657127767500755,0.18041045887310125,1.0,1.0,1.7063188803503844
U56,4,126,34,0.15249917555399306,0.15249917555399306,0.15359185060464742,0.16158470985525542,1.0,1.0,1.007179864595886
U56,4,126,35,0.14897500497810046,0.14897500497810046,0.1516841721440536,0.12589740756267065,1.0,1.0,1.0183734932875521
U56,4,126,36,0.11243701463464606,0.1122531148403203,0.11225311483263423,0.1308285640107203,0.9054076059982152,0.9045350873710967,0.9045350873068938
U56,4,126,37,0.09597866129498578,0.09574739032740176,0.09574739033280211,0.10543870923813059,0.8637425561561975,0.8631610456239811,0.8631610456746044
U56,4,126,38,0.11820648833745984,0.11820648833745984,0.17081781167931176,0.06980996657292438,1.0,1.0,1.4642387132868668
U56,4,126,39,0.13710863782518556,0.13710863782518556,0.16502098303895396,0.16093730543995388,1.0,1.0,1.2061067867773094
U56,5,21,0,0.1295836206585217,0.1295836206585217,0.13341050986778558,0.12667284271019974,1.0,1.0,1.0300157195799315
U56,5,21,1,0.09509288396693694,0.09509288396693694,0.09730891599600744,0.09423930333961406,1.0,1.0,1.0244986344698614
U56,5,21,2,0.10626921277628654,0.10626921277628654,0.14210839360020633,0.07304153666967039,1.0,1.0,1.3594755102737197
U56,5,21,3,0.10790928130614308,0.10790928130614308,0.11068143415261411,0.06463953463184469,1.0,1.0,1.0270300234958676
U56,5,21,4,0.1411087735654859,0.14103661685652913,0.14103661686016777,0.22593135781455564,0.8792521602855676,0.8789907049898262,0.8789907050122827
U56,5,21,5,0.08879119847046035,0.08879119847046035,0.13646641781976743,0.10501530014328919,1.0,1.0,1.5967185991263804
U56,5,21,6,0.06600741283332101,0.06595523457584673,0.06595523458094399,0.06936972270799902,0.9316610013337021,0.9311811737231592,0.9311811738037767
U56,5,21,7,0.09787653581376032,0.09787653581376032,0.11300088137573061,0.08345460486504153,1.0,1.0,1.162030273557632
U56,5,21,8,0.12562956963588245,0.12562956963588245,0.12584532848645136,0.1021716388550884,1.0,1.0,1.001775393585916
U56,5,21,9,0.12686351778653937,0.12686351778653937,0.15817957942858185,0.11908168955120879,1.0,1.0,1.2555994445134686
U56,5,21,10,0.1386615284211552,0.1386615284211552,0.14224367459325782,0.11055848696884119,1.0,1.0,1.0262301560589495
U56,5,21,11,0.16953814937237865,0.16953814937237865,0.23855009441206354,0.13769751662107899,1.0,1.0,1.398334719206215
U56,5,21,12,0.0947368828792694,0.0943987009060121,0.09439870091284153,0.09610929198801799,0.8778591293901932,0.8760702980449337,0.876070298110464
U56,5,21,13,0.11797471770730361,0.11797471770730361,0.14558359931662568,0.10222143227267555,1.0,1.0,1.2415055504857653
U56,5,21,14,0.08476983194341892,0.08482337209454105,0.08482337209088664,0.06043693202636069,0.9442775147370266,0.945231968692466,0.9452319686489443
U56,5,21,15,0.10079585450956641,0.10037209931019309,0.10037209930852953,0.12229003189508125,0.8539067176723067,0.8525426621556371,0.8525426621412076
U56,5,21,16,0.06844053857060461,0.06783081867016416,0.06783081867686902,0.09772165304649927,0.7239182708281064,0.7215418265458924,0.7215418266194378
U56,5,21,17,0.10648105311203349,0.10639291684379715,0.10639291684109575,0.08637930452160236,0.9493481044481014,0.9490559787032631,0.9490559786781818
U56,5,21,18,0.12173834572365294,0.12173834572365294,0.12837878404123537,0.08791042218388267,1.0,1.0,1.0556516293807798
U56,5,21,19,0.10300241181204095,0.10260104932823877,0.1026010493173024,0.07920163249028622,0.856544186847654,0.8545886579823769,0.8545886578888953
U56,5,21,20,0.11022546425155211,0.11022546425155211,0.11493958110078606,0.11595938972128383,1.0,1.0,1.0449330225810962
U56,5,21,21,0.10565418530542381,0.10565418530542381,0.11141912412673416,0.1404422404948975,1.0,1.0,1.057111878843312
U56,5,21,22,0.1058083398895302,0.10553846923703047,0.10553846924554677,0.07454673243244003,0.8611891486551992,0.860008955254234,0.8600089553253405
U56,5,21,23,0.1038062632038188,0.10390273272112727,0.10390273271796202,0.09302690740124975,0.9014158153893572,0.9028481194896187,0.902848119461301
U56,5,21,24,0.12466043061642607,0.12466043061642607,0.19078332137222276,0.10184103145803802,1.0,1.0,1.549729174097328
U56,5,21,25,0.08170590565309932,0.08171624889449358,0.08171624889306539,0.10651778094212605,0.9353452687263053,0.9357367536261474,0.9357367536086036
U56,5,21,26,0.08433085986815136,0.08388713319324892,0.08388713320043073,0.11312655832053209,0.7971181578881255,0.7946414310205117,0.7946414310905878
U56,5,21,27,0.1328773185197496,0.13259750869814813,0.13259750869115638,0.13632437385650942,0.8845369787478383,0.8835589480999828,0.8835589480536963
U56,5,21,28,0.14850768711558837,0.14850768711558837,0.15079421783321711,0.11859658010128737,1.0,1.0,1.0154947028939467
U56,5,21,29,0.10790934951784958,0.10790934951784958,0.1344803651109705,0.128786222841212,1.0,1.0,1.2564219540339285
U56,5,21,30,0.09685669504915939,0.09685669504915939,0.11067796900097249,0.06461084345662238,1.0,1.0,1.1533341724811559
U56,5,21,31,0.11013992847714049,0.11055967031700442,0.11055967031031688,0.1304928213037322,0.7750228035167763,0.7781513462950271,0.7781513462476228
U56,5,21,32,0.06618043580556843,0.06596454964437193,0.06596454965063958,0.03458099207000509,0.8817397863789782,0.8805421843420103,0.880542184433408
U56,5,21,33,0.0898918126576751,0.08979641796764071,0.08979641796900073,0.04142976450689395,0.9330069245908905,0.9328999954717496,0.9328999954866739
U56,5,21,34,0.08389233898153337,0.08353090553833797,0.08353090553301423,0.1177469048747164,0.7256134305021813,0.7244671780281147,0.7244671779808152
U56,5,21,35,0.09035939342017896,0.0900448499599178,0.09004484996019757,0.12214120266700546,0.7760049163834974,0.774886206824446,0.7748862068269082
U56,5,21,36,0.14487167791641808,0.14487167791641808,0.16382267012828633,0.11641763357717339,1.0,1.0,1.1318935105420735
U56,5,21,37,0.1088111341805389,0.1088111341805389,0.11777055418348725,0.10322795030914556,1.0,1.0,1.0862920115155548
U56,5,21,38,0.13886021560887118,0.13886021560887118,0.1468370598156945,0.14627042869786777,1.0,1.0,1.0578853317675205
U56,5,21,39,0.05898952101042454,0.05885468209928635,0.05885468209559841,0.07224141226156577,0.7500293794265627,0.7495867897607589,0.7495867897103163
U56,5,42,0,0.08700802580815936,0.08645432032355749,0.08645432031938705,0.14319261213221268,0.6683809197693569,0.6651777103159953,0.6651777102837308
U56,5,42,1,0.116460902139911,0.116460902139911,0.12439828144258747,0.08122442049341116,1.0,1.0,1.069585553308672
