leg,window,char,k,n_B,n_S,n_min,rep,level,achieved_B,achieved_S,resid
SYM,FULL,tpers,36,84,84,84,3,0.965448,0.9665979263598287,0.9664552317883183,0.00014269457151039333
SYM,FULL,tpers,36,84,84,84,3,0.970205,0.9697999341899116,0.9690729800567123,0.0007269541331993423
SYM,FULL,tpers,36,110,110,110,3,0.95994,0.9632314103207332,0.9625048949720596,0.0007265153486736287
SYM,FULL,tpers,36,110,110,110,3,0.965448,0.9669485579081206,0.9664405313980918,0.0005080265100287917
SYM,FULL,tpers,36,110,110,110,3,0.970205,0.9694779876137968,0.9689559946446303,0.0005219929691664404
SYM,FULL,tpers,36,134,134,134,3,0.95994,0.9633519326221945,0.9611531562330513,0.002198776389143231
SYM,FULL,tpers,36,134,134,134,3,0.965448,0.9667201356139364,0.9649674772579565,0.0017526583559799302
SYM,FULL,tpers,36,134,134,134,3,0.970205,0.9695761918766087,0.968693763725322,0.000882428151286696
ASYM_S,FULL,tpers,36,134,48,48,3,0.95994,0.9636751770087586,0.960909817950851,0.002765359057907646
ASYM_S,FULL,tpers,36,134,48,48,3,0.965448,0.9669254563667266,0.9635114742593279,0.0034139821073986276
ASYM_S,FULL,tpers,36,134,64,64,3,0.95994,0.9636751770087586,0.9618342200749445,0.0018409569338141418
ASYM_S,FULL,tpers,36,134,64,64,3,0.965448,0.9669254563667266,0.9653051191476415,0.0016203372190850551
ASYM_S,FULL,tpers,36,134,64,64,3,0.970205,0.9700482884649343,0.9678616172072264,0.002186671257707884
ASYM_S,FULL,tpers,36,134,84,84,3,0.95994,0.9636751770087586,0.9616645547636203,0.0020106222451382605
ASYM_S,FULL,tpers,36,134,84,84,3,0.965448,0.9669254563667266,0.9655298602438904,0.001395596122836129
ASYM_S,FULL,tpers,36,134,84,84,3,0.970205,0.9700482884649343,0.9686048489758116,0.0014434394891227331
ASYM_S,FULL,tpers,36,134,110,110,3,0.95994,0.9636751770087586,0.9621026647675114,0.0015725122412472148
ASYM_S,FULL,tpers,36,134,110,110,3,0.965448,0.9669254563667266,0.9663518516276765,0.0005736047390501042
ASYM_S,FULL,tpers,36,134,110,110,3,0.970205,0.9700482884649343,0.9690855761876324,0.0009627122773019359
ASYM_S,FULL,tpers,36,134,134,134,3,0.95994,0.9636751770087586,0.9618948650426691,0.0017803119660895206
ASYM_S,FULL,tpers,36,134,134,134,3,0.965448,0.9669254563667266,0.9651868616890761,0.0017385946776504735
ASYM_S,FULL,tpers,36,134,134,134,3,0.970205,0.9700482884649343,0.9685940350333974,0.0014542534315369338
ASYM_S,FULL,tpers,36,134,200,134,3,0.95994,0.9636751770087586,0.9615628355329093,0.0021123414758492665
ASYM_S,FULL,tpers,36,134,200,134,3,0.965448,0.9669254563667266,0.9657995822365703,0.0011258741301563013
ASYM_S,FULL,tpers,36,134,200,134,3,0.970205,0.9700482884649343,0.9685621341218568,0.0014861543430775281
ASYM_S,FULL,tpers,36,134,330,134,3,0.95994,0.9636751770087586,0.9621514248677268,0.0015237521410318422
ASYM_S,FULL,tpers,36,134,330,134,3,0.965448,0.9669254563667266,0.9649890217334282,0.0019364346332984006
ASYM_S,FULL,tpers,36,134,330,134,3,0.970205,0.9700482884649343,0.9685746957372957,0.001473592727638584
ASYM_S,FULL,tpers,36,134,500,134,3,0.95994,0.9636751770087586,0.961039120471983,0.002636056536775566
ASYM_S,FULL,tpers,36,134,500,134,3,0.965448,0.9669254563667266,0.9648851137877754,0.0020403425789511376
ASYM_S,FULL,tpers,36,134,500,134,3,0.970205,0.9700482884649343,0.9687905845407406,0.001257703924193665
ASYM_S,FULL,tpers,36,134,663,134,3,0.95994,0.9636751770087586,0.9615150081919336,0.0021601688168250144
ASYM_S,FULL,tpers,36,134,663,134,3,0.965448,0.9669254563667266,0.9661335519241342,0.0007919044425923616
ASYM_S,FULL,tpers,36,134,663,134,3,0.970205,0.9700482884649343,0.9682912065488315,0.0017570819161027984
ASYM_B,FULL,tpers,36,48,663,48,3,0.965448,0.9663964896807539,0.9651566314490939,0.0012398582316599516
ASYM_B,FULL,tpers,36,48,663,48,3,0.970205,0.9688516227873092,0.9683135863847987,0.0005380364025104889
ASYM_B,FULL,tpers,36,64,663,64,3,0.965448,0.9678481497343991,0.9651566314490939,0.0026915182853052277
ASYM_B,FULL,tpers,36,64,663,64,3,0.970205,0.9704143649999524,0.9683135863847987,0.0021007786151536756
ASYM_B,FULL,tpers,36,84,663,84,3,0.965448,0.9673506233012253,0.9651566314490939,0.0021939918521314272
ASYM_B,FULL,tpers,36,84,663,84,3,0.970205,0.969784699962322,0.9683135863847987,0.0014711135775232753
ASYM_B,FULL,tpers,36,110,663,110,3,0.95994,0.9636383503819709,0.9615729189729082,0.002065431409062679
ASYM_B,FULL,tpers,36,110,663,110,3,0.965448,0.9663148567282991,0.9651566314490939,0.0011582252792051717
ASYM_B,FULL,tpers,36,110,663,110,3,0.970205,0.9692530584934517,0.9683135863847987,0.0009394721086529723
ASYM_B,FULL,tpers,36,134,663,134,3,0.95994,0.9635388075462039,0.9615729189729082,0.0019658885732957154
ASYM_B,FULL,tpers,36,134,663,134,3,0.965448,0.9669523153469571,0.9651566314490939,0.0017956838978632206
ASYM_B,FULL,tpers,36,134,663,134,3,0.970205,0.969568534023038,0.9683135863847987,0.001254947638239301
SYM,FULL,tpers,36,48,48,48,4,0.965448,0.9664683232870187,0.9654949361843582,0.0009733871026604834
SYM,FULL,tpers,36,64,64,64,4,0.965448,0.9669175488198004,0.9663053268396983,0.0006122219801021345
SYM,FULL,tpers,36,64,64,64,4,0.970205,0.9691427415374388,0.9681834950663374,0.0009592464711014603
SYM,FULL,tpers,36,84,84,84,4,0.965448,0.9668138455364796,0.964944049214211,0.0018697963222686909
SYM,FULL,tpers,36,84,84,84,4,0.970205,0.9692156499565892,0.967855451781623,0.0013601981749661318
SYM,FULL,tpers,36,110,110,110,4,0.965448,0.9667201141301689,0.9661779017807919,0.0005422123493770137
SYM,FULL,tpers,36,110,110,110,4,0.970205,0.9697137045054282,0.9682839135151086,0.0014297909903195904
SYM,FULL,tpers,36,134,134,134,4,0.95994,0.9639662483126781,0.9621295495450961,0.001836698767581968
SYM,FULL,tpers,36,134,134,134,4,0.965448,0.9669230417759339,0.9652652406460541,0.001657801129879788
SYM,FULL,tpers,36,134,134,134,4,0.970205,0.9695360949806003,0.968172308601305,0.0013637863792953508
ASYM_S,FULL,tpers,36,134,48,48,4,0.95994,0.9637246969690033,0.9627023218802521,0.0010223750887512484
ASYM_S,FULL,tpers,36,134,48,48,4,0.965448,0.9672746702694178,0.9661815558676347,0.0010931144017831684
ASYM_S,FULL,tpers,36,134,64,64,4,0.95994,0.9637246969690033,0.963038352287135,0.000686344681868345
ASYM_S,FULL,tpers,36,134,64,64,4,0.965448,0.9672746702694178,0.9661956113616301,0.0010790589077877
ASYM_S,FULL,tpers,36,134,64,64,4,0.970205,0.9702660288807659,0.9681492893279904,0.0021167395527754707
ASYM_S,FULL,tpers,36,134,84,84,4,0.95994,0.9637246969690033,0.9610690262569938,0.0026556707120095613
ASYM_S,FULL,tpers,36,134,84,84,4,0.965448,0.9672746702694178,0.9651151720466501,0.0021594982227677306
ASYM_S,FULL,tpers,36,134,84,84,4,0.970205,0.9702660288807659,0.9681135311058296,0.0021524977749362018
ASYM_S,FULL,tpers,36,134,110,110,4,0.95994,0.9637246969690033,0.9625367728197504,0.0011879241492529502
ASYM_S,FULL,tpers,36,134,110,110,4,0.965448,0.9672746702694178,0.965617552660711,0.001657117608706793
ASYM_S,FULL,tpers,36,134,110,110,4,0.970205,0.9702660288807659,0.9679414854055057,0.0023245434752601213
ASYM_S,FULL,tpers,36,134,134,134,4,0.95994,0.9637246969690033,0.961968459943046,0.0017562370259572857
ASYM_S,FULL,tpers,36,134,134,134,4,0.965448,0.9672746702694178,0.9654229166122397,0.0018517536571781568
ASYM_S,FULL,tpers,36,134,134,134,4,0.970205,0.9702660288807659,0.9682895609235609,0.0019764679572049637
ASYM_S,FULL,tpers,36,134,200,134,4,0.95994,0.9637246969690033,0.9621100294680134,0.0016146675009899303
ASYM_S,FULL,tpers,36,134,200,134,4,0.965448,0.9672746702694178,0.9657208983381694,0.0015537719312483933
ASYM_S,FULL,tpers,36,134,200,134,4,0.970205,0.9702660288807659,0.96878000131251,0.0014860275682558877
ASYM_S,FULL,tpers,36,134,330,134,4,0.95994,0.9637246969690033,0.9618052320191635,0.0019194649498398553
ASYM_S,FULL,tpers,36,134,330,134,4,0.965448,0.9672746702694178,0.9655703265744298,0.0017043436949880642
ASYM_S,FULL,tpers,36,134,330,134,4,0.970205,0.9702660288807659,0.9684075196502487,0.0018585092305171136
ASYM_S,FULL,tpers,36,134,500,134,4,0.95994,0.9637246969690033,0.9615951301976821,0.0021295667713212563
ASYM_S,FULL,tpers,36,134,500,134,4,0.965448,0.9672746702694178,0.9656497192615473,0.0016249510078705232
ASYM_S,FULL,tpers,36,134,500,134,4,0.970205,0.9702660288807659,0.9683757570372035,0.0018902718435623855
ASYM_S,FULL,tpers,36,134,663,134,4,0.95994,0.9637246969690033,0.9616817419319174,0.0020429550370859584
ASYM_S,FULL,tpers,36,134,663,134,4,0.965448,0.9672746702694178,0.9652703795217162,0.002004290747701587
ASYM_S,FULL,tpers,36,134,663,134,4,0.970205,0.9702660288807659,0.9693334080401272,0.0009326208406386094
ASYM_B,FULL,tpers,36,48,663,48,4,0.965448,0.966709968925081,0.9651954707010236,0.001514498224057359
ASYM_B,FULL,tpers,36,64,663,64,4,0.965448,0.9670258416889165,0.9651954707010236,0.0018303709878928487
ASYM_B,FULL,tpers,36,64,663,64,4,0.970205,0.9699812335483468,0.9682430379233651,0.0017381956249816755
ASYM_B,FULL,tpers,36,84,663,84,4,0.965448,0.9664861600730603,0.9651954707010236,0.0012906893720366908
ASYM_B,FULL,tpers,36,84,663,84,4,0.970205,0.9696678972466404,0.9682430379233651,0.001424859323275296
ASYM_B,FULL,tpers,36,110,663,110,4,0.965448,0.9667265079918267,0.9651954707010236,0.0015310372908030612
ASYM_B,FULL,tpers,36,110,663,110,4,0.970205,0.9696983388329228,0.9682430379233651,0.0014553009095576996
ASYM_B,FULL,tpers,36,134,663,134,4,0.95994,0.9634757609694318,0.9619175281515471,0.0015582328178846971
ASYM_B,FULL,tpers,36,134,663,134,4,0.965448,0.9663769426098087,0.9651954707010236,0.0011814719087850367
ASYM_B,FULL,tpers,36,134,663,134,4,0.970205,0.9697943027615527,0.9682430379233651,0.0015512648381875715
SYM,FULL,tpers,36,48,48,48,5,0.965448,0.9667248913982466,0.9642218220613922,0.002503069336854402
SYM,FULL,tpers,36,64,64,64,5,0.965448,0.9676691024523582,0.96446899162651,0.003200110825848146
SYM,FULL,tpers,36,64,64,64,5,0.970205,0.9695164221135979,0.969403126209909,0.00011329590368891473
SYM,FULL,tpers,36,84,84,84,5,0.965448,0.9665530639143011,0.9653942132613628,0.0011588506529383036
SYM,FULL,tpers,36,84,84,84,5,0.970205,0.9693262030328729,0.9682009632157063,0.0011252398171666123
SYM,FULL,tpers,36,110,110,110,5,0.95994,0.962643607393221,0.9614874740493685,0.0011561333438524501
SYM,FULL,tpers,36,110,110,110,5,0.965448,0.9668991217326176,0.9649581459237698,0.001940975808847778
SYM,FULL,tpers,36,110,110,110,5,0.970205,0.9698628348716835,0.9686430813181288,0.0012197535535546367
SYM,FULL,tpers,36,134,134,134,5,0.95994,0.9633015133401676,0.9617895037721441,0.0015120095680234424
SYM,FULL,tpers,36,134,134,134,5,0.965448,0.9666350322257998,0.964466421892698,0.0021686103331017836
SYM,FULL,tpers,36,134,134,134,5,0.970205,0.9698924237875537,0.9676833397604058,0.002209084027147923
ASYM_S,FULL,tpers,36,134,48,48,5,0.95994,0.963275414932677,0.9615249063052397,0.0017505086274373083
ASYM_S,FULL,tpers,36,134,48,48,5,0.965448,0.9666976065360416,0.9644150610208698,0.002282545515171819
ASYM_S,FULL,tpers,36,134,64,64,5,0.95994,0.963275414932677,0.9604465642436146,0.0028288506890623566
ASYM_S,FULL,tpers,36,134,64,64,5,0.965448,0.9666976065360416,0.9651162502022691,0.0015813563337725434
ASYM_S,FULL,tpers,36,134,64,64,5,0.970205,0.9700471130502205,0.9693379038624429,0.0007092091877776152
ASYM_S,FULL,tpers,36,134,84,84,5,0.95994,0.963275414932677,0.962428834392684,0.0008465805399929804
ASYM_S,FULL,tpers,36,134,84,84,5,0.965448,0.9666976065360416,0.9654478923439442,0.0012497141920974064
ASYM_S,FULL,tpers,36,134,84,84,5,0.970205,0.9700471130502205,0.968159466345749,0.0018876467044715017
ASYM_S,FULL,tpers,36,134,110,110,5,0.95994,0.963275414932677,0.9613938660583594,0.0018815488743175734
ASYM_S,FULL,tpers,36,134,110,110,5,0.965448,0.9666976065360416,0.9655144763324254,0.0011831302036162672
ASYM_S,FULL,tpers,36,134,110,110,5,0.970205,0.9700471130502205,0.9684228396387895,0.0016242734114310098
ASYM_S,FULL,tpers,36,134,134,134,5,0.95994,0.963275414932677,0.9614733894078907,0.0018020255247862549
ASYM_S,FULL,tpers,36,134,134,134,5,0.965448,0.9666976065360416,0.9652601818004967,0.0014374247355449787
ASYM_S,FULL,tpers,36,134,134,134,5,0.970205,0.9700471130502205,0.967681893017792,0.002365220032428561
ASYM_S,FULL,tpers,36,134,200,134,5,0.95994,0.963275414932677,0.962599305868142,0.0006761090645349688
ASYM_S,FULL,tpers,36,134,200,134,5,0.965448,0.9666976065360416,0.9662572908331241,0.00044031570291758193
ASYM_S,FULL,tpers,36,134,200,134,5,0.970205,0.9700471130502205,0.9680898316004631,0.0019572814497573754
ASYM_S,FULL,tpers,36,134,330,134,5,0.95994,0.963275414932677,0.9616026770173088,0.0016727379153681499
ASYM_S,FULL,tpers,36,134,330,134,5,0.965448,0.9666976065360416,0.9653383378042434,0.0013592687317982577
ASYM_S,FULL,tpers,36,134,330,134,5,0.970205,0.9700471130502205,0.9675453212982271,0.0025017917519933874
ASYM_S,FULL,tpers,36,134,500,134,5,0.95994,0.963275414932677,0.9612545208819719,0.0020208940507050466
ASYM_S,FULL,tpers,36,134,500,134,5,0.965448,0.9666976065360416,0.9654135558877454,0.0012840506482962866
ASYM_S,FULL,tpers,36,134,500,134,5,0.970205,0.9700471130502205,0.9683121212061766,0.0017349918440439094
ASYM_S,FULL,tpers,36,134,663,134,5,0.95994,0.963275414932677,0.9617455657409856,0.0015298491916914125
ASYM_S,FULL,tpers,36,134,663,134,5,0.965448,0.9666976065360416,0.965640179543804,0.0010574269922376534
ASYM_S,FULL,tpers,36,134,663,134,5,0.970205,0.9700471130502205,0.9683980855964776,0.0016490274537429572
ASYM_B,FULL,tpers,36,48,663,48,5,0.965448,0.9664871447365373,0.9657416074077899,0.000745537328747381
ASYM_B,FULL,tpers,36,48,663,48,5,0.970205,0.9689941888254127,0.9686586774526833,0.00033551137272935794
ASYM_B,FULL,tpers,36,64,663,64,5,0.965448,0.9670407100619928,0.9657416074077899,0.001299102654202855
ASYM_B,FULL,tpers,36,64,663,64,5,0.970205,0.9696236724214872,0.9686586774526833,0.0009649949688038673
ASYM_B,FULL,tpers,36,84,663,84,5,0.965448,0.9663968611701638,0.9657416074077899,0.000655253762373853
ASYM_B,FULL,tpers,36,84,663,84,5,0.970205,0.9697243932704241,0.9686586774526833,0.0010657158177408421
ASYM_B,FULL,tpers,36,110,663,110,5,0.95994,0.9632446887904994,0.961005458980187,0.0022392298103124375
ASYM_B,FULL,tpers,36,110,663,110,5,0.965448,0.9667377522365275,0.9657416074077899,0.0009961448287375552
ASYM_B,FULL,tpers,36,110,663,110,5,0.970205,0.9700537877537946,0.9686586774526833,0.0013951103011112798
ASYM_B,FULL,tpers,36,134,663,134,5,0.95994,0.9636430407640835,0.961005458980187,0.0026375817838965032
ASYM_B,FULL,tpers,36,134,663,134,5,0.965448,0.9670839738002167,0.9657416074077899,0.001342366392426797
ASYM_B,FULL,tpers,36,134,663,134,5,0.970205,0.9696304400517777,0.9686586774526833,0.0009717625990943723
SYM,IS,momac,12,36,36,36,0,0.809494,0.7729969567441973,0.7865665847655597,-0.013569628021362412
SYM,IS,momac,12,36,36,36,0,0.84973,0.8167118143171662,0.810498243968087,0.006213570349079212
SYM,IS,momac,12,36,36,36,0,0.881317,0.8293697158366221,0.8269112337064115,0.002458482130210604
SYM,IS,momac,12,48,48,48,0,0.809494,0.7706601272637768,0.7825125647758355,-0.011852437512058778
SYM,IS,momac,12,48,48,48,0,0.84973,0.8037900203888432,0.8052258131696006,-0.00143579278075745
SYM,IS,momac,12,48,48,48,0,0.881317,0.8144132264886963,0.8174073462130084,-0.002994119724312072
SYM,IS,momac,12,64,64,64,0,0.809494,0.7581218076411395,0.7846101782567914,-0.0264883706156519
SYM,IS,momac,12,64,64,64,0,0.84973,0.7918272806244837,0.8096812006849633,-0.01785392006047959
SYM,IS,momac,12,64,64,64,0,0.881317,0.805435111739715,0.832171854743669,-0.0267367430039539
SYM,IS,momac,12,64,64,64,0,0.916716,0.8237816676083393,0.8617430389756745,-0.03796137136733524
SYM,IS,momac,12,84,84,84,0,0.809494,0.7830071734092369,0.7552539709763058,0.027753202432931112
SYM,IS,momac,12,84,84,84,0,0.84973,0.816358031808918,0.7820929240343176,0.034265107774600345
SYM,IS,momac,12,84,84,84,0,0.881317,0.8181572675165665,0.8026071832393455,0.015550084277220932
SYM,IS,momac,12,84,84,84,0,0.916716,0.8202632887021712,0.8220135538847052,-0.001750265182533961
SYM,IS,momac,12,110,110,110,0,0.706,0.706243606544271,0.6597277078520201,0.04651589869225092
SYM,IS,momac,12,110,110,110,0,0.809494,0.7843281298987917,0.7793775653133177,0.004950564585474049
SYM,IS,momac,12,110,110,110,0,0.84973,0.8014247597801037,0.8049499016470102,-0.003525141866906445
SYM,IS,momac,12,110,110,110,0,0.881317,0.8279986541500395,0.8337558277516884,-0.005757173601648957
SYM,IS,momac,12,110,110,110,0,0.916716,0.8448536782024677,0.853148697367042,-0.008295019164574313
SYM,IS,momac,12,134,134,134,0,0.706,0.6885037402985673,0.6789069424737327,0.00959679782483458
SYM,IS,momac,12,134,134,134,0,0.809494,0.7714458441745626,0.7743816156296869,-0.0029357714551242475
SYM,IS,momac,12,134,134,134,0,0.84973,0.8096817951495741,0.8018362107006459,0.007845584448928133
SYM,IS,momac,12,134,134,134,0,0.881317,0.8187758328314624,0.8197710803099655,-0.000995247478503103
SYM,IS,momac,12,134,134,134,0,0.916716,0.8197917646001177,0.8479783499361666,-0.028186585336048897
ASYM_S,IS,momac,12,130,36,36,0,0.706,0.6977441363532427,0.7341078508857019,-0.036363714532459124
ASYM_S,IS,momac,12,130,36,36,0,0.809494,0.760151073127746,0.7891172003910203,-0.0289661272632743
ASYM_S,IS,momac,12,130,36,36,0,0.84973,0.8010677529170159,0.813755409167393,-0.012687656250377044
ASYM_S,IS,momac,12,130,36,36,0,0.881317,0.8165955525469819,0.8156590730501364,0.0009364794968454992
ASYM_S,IS,momac,12,130,48,48,0,0.706,0.6977441363532427,0.7113705809908201,-0.01362644463757734
ASYM_S,IS,momac,12,130,48,48,0,0.809494,0.760151073127746,0.7920580196305537,-0.031906946502807676
ASYM_S,IS,momac,12,130,48,48,0,0.84973,0.8010677529170159,0.8126944054474063,-0.011626652530390413
ASYM_S,IS,momac,12,130,48,48,0,0.881317,0.8165955525469819,0.8308209826346763,-0.01422543008769439
ASYM_S,IS,momac,12,130,64,64,0,0.706,0.6977441363532427,0.6888972244283699,0.008846911924872858
ASYM_S,IS,momac,12,130,64,64,0,0.809494,0.760151073127746,0.770714862817217,-0.010563789689471026
ASYM_S,IS,momac,12,130,64,64,0,0.84973,0.8010677529170159,0.8169040436092078,-0.015836290692191834
ASYM_S,IS,momac,12,130,64,64,0,0.881317,0.8165955525469819,0.824301574632894,-0.00770602208591209
ASYM_S,IS,momac,12,130,64,64,0,0.916716,0.8353648432921511,0.8439010065373855,-0.00853616324523443
ASYM_S,IS,momac,12,130,84,84,0,0.706,0.6977441363532427,0.6344744561177922,0.06326968023545054
ASYM_S,IS,momac,12,130,84,84,0,0.809494,0.760151073127746,0.7557201539831286,0.004430919144617351
ASYM_S,IS,momac,12,130,84,84,0,0.84973,0.8010677529170159,0.8020741357825948,-0.0010063828655788587
ASYM_S,IS,momac,12,130,84,84,0,0.881317,0.8165955525469819,0.8243226703630877,-0.0077271178161058
ASYM_S,IS,momac,12,130,84,84,0,0.916716,0.8353648432921511,0.8435396613377719,-0.008174818045620813
ASYM_S,IS,momac,12,130,110,110,0,0.706,0.6977441363532427,0.6694370024327952,0.02830713392044748
ASYM_S,IS,momac,12,130,110,110,0,0.809494,0.760151073127746,0.7791540877597756,-0.01900301463202958
ASYM_S,IS,momac,12,130,110,110,0,0.84973,0.8010677529170159,0.8100965922923776,-0.009028839375361697
ASYM_S,IS,momac,12,130,110,110,0,0.881317,0.8165955525469819,0.8231902073351854,-0.006594654788203536
ASYM_S,IS,momac,12,130,110,110,0,0.916716,0.8353648432921511,0.8342028210842294,0.0011620222079217202
ASYM_S,IS,momac,12,130,134,130,0,0.706,0.6977441363532427,0.652578595516704,0.045165540836538676
ASYM_S,IS,momac,12,130,134,130,0,0.809494,0.760151073127746,0.7679053282093852,-0.007754255081639183
ASYM_S,IS,momac,12,130,134,130,0,0.84973,0.8010677529170159,0.804595579396596,-0.003527826479580054
ASYM_S,IS,momac,12,130,134,130,0,0.881317,0.8165955525469819,0.8301684025995866,-0.013572850052604668
ASYM_S,IS,momac,12,130,134,130,0,0.916716,0.8353648432921511,0.8455575886307556,-0.01019274533860448
ASYM_S,IS,momac,12,130,200,130,0,0.706,0.6977441363532427,0.675829882549559,0.021914253803683725
ASYM_S,IS,momac,12,130,200,130,0,0.809494,0.760151073127746,0.7896267321727937,-0.029475659045047675
ASYM_S,IS,momac,12,130,200,130,0,0.84973,0.8010677529170159,0.802684650198938,-0.0016168972819220473
ASYM_S,IS,momac,12,130,200,130,0,0.881317,0.8165955525469819,0.8178615298820043,-0.001265977335022428
ASYM_S,IS,momac,12,130,200,130,0,0.916716,0.8353648432921511,0.8314309093026574,0.00393393398949371
ASYM_S,IS,momac,12,130,330,130,0,0.706,0.6977441363532427,0.7081086287955006,-0.0103644924422579
ASYM_S,IS,momac,12,130,330,130,0,0.809494,0.760151073127746,0.7752561278243278,-0.015105054696581854
ASYM_S,IS,momac,12,130,330,130,0,0.84973,0.8010677529170159,0.798781318327635,0.002286434589380937
ASYM_S,IS,momac,12,130,330,130,0,0.881317,0.8165955525469819,0.8236053564517934,-0.00700980390481154
ASYM_S,IS,momac,12,130,330,130,0,0.916716,0.8353648432921511,0.8396759533008296,-0.004311110008678454
ASYM_S,IS,momac,12,130,465,130,0,0.706,0.6977441363532427,0.6878319454416869,0.009912190911555818
ASYM_S,IS,momac,12,130,465,130,0,0.809494,0.760151073127746,0.7684488172493076,-0.00829774412156159
ASYM_S,IS,momac,12,130,465,130,0,0.84973,0.8010677529170159,0.8078658919184597,-0.00679813900144377
ASYM_S,IS,momac,12,130,465,130,0,0.881317,0.8165955525469819,0.827049319751945,-0.01045376720496305
ASYM_S,IS,momac,12,130,465,130,0,0.916716,0.8353648432921511,0.8224858561654705,0.012878987126680563
ASYM_B,IS,momac,12,36,465,36,0,0.809494,0.7801783496737889,0.7865488616670832,-0.006370511993294303
ASYM_B,IS,momac,12,36,465,36,0,0.84973,0.8094782532424523,0.7958909127554578,0.013587340486994504
ASYM_B,IS,momac,12,36,465,36,0,0.881317,0.8310561882663609,0.8293014188479705,0.0017547694183903673
ASYM_B,IS,momac,12,48,465,48,0,0.809494,0.774318246631235,0.7865488616670832,-0.012230615035848103
ASYM_B,IS,momac,12,48,465,48,0,0.84973,0.8048042114941397,0.7958909127554578,0.008913298738681963
ASYM_B,IS,momac,12,48,465,48,0,0.881317,0.8333664924527878,0.8293014188479705,0.0040650736048173375
ASYM_B,IS,momac,12,64,465,64,0,0.809494,0.7680016490309565,0.7865488616670832,-0.018547212636126686
ASYM_B,IS,momac,12,64,465,64,0,0.84973,0.8154247711681051,0.7958909127554578,0.01953385841264732
ASYM_B,IS,momac,12,64,465,64,0,0.881317,0.8182496086288479,0.8293014188479705,-0.011051810219122604
ASYM_B,IS,momac,12,64,465,64,0,0.916716,0.8422017038558639,0.8423478840032684,-0.00014618014740452878
ASYM_B,IS,momac,12,84,465,84,0,0.809494,0.7837721332473778,0.7865488616670832,-0.002776728419705332
ASYM_B,IS,momac,12,84,465,84,0,0.84973,0.8041303653601014,0.7958909127554578,0.008239452604643649
ASYM_B,IS,momac,12,84,465,84,0,0.881317,0.8348999078553837,0.8293014188479705,0.005598489007413221
ASYM_B,IS,momac,12,84,465,84,0,0.916716,0.8443999714250762,0.8423478840032684,0.0020520874218077356
ASYM_B,IS,momac,12,110,465,110,0,0.706,0.6832703765873132,0.6751543170431846,0.008116059544128529
ASYM_B,IS,momac,12,110,465,110,0,0.809494,0.7811210027346686,0.7865488616670832,-0.005427858932414598
ASYM_B,IS,momac,12,110,465,110,0,0.84973,0.8162376336091685,0.7958909127554578,0.020346720853710698
ASYM_B,IS,momac,12,110,465,110,0,0.881317,0.8330761903434629,0.8293014188479705,0.003774771495492435
ASYM_B,IS,momac,12,110,465,110,0,0.916716,0.8283727910976988,0.8423478840032684,-0.013975092905569642
ASYM_B,IS,momac,12,130,465,130,0,0.706,0.6868035293129383,0.6751543170431846,0.011649212269753684
ASYM_B,IS,momac,12,130,465,130,0,0.809494,0.7751062488750838,0.7865488616670832,-0.011442612791999318
ASYM_B,IS,momac,12,130,465,130,0,0.84973,0.7973577744408744,0.7958909127554578,0.0014668616854166538
ASYM_B,IS,momac,12,130,465,130,0,0.881317,0.8184625862049365,0.8293014188479705,-0.01083883264303398
ASYM_B,IS,momac,12,130,465,130,0,0.916716,0.8164395483552481,0.8423478840032684,-0.02590833564802031
SYM,IS,momac,12,36,36,36,1,0.809494,0.7602823634385926,0.785211615563837,-0.02492925212524444
SYM,IS,momac,12,36,36,36,1,0.84973,0.7996670113596639,0.8022709009571206,-0.002603889597456721
SYM,IS,momac,12,36,36,36,1,0.881317,0.8221786295401857,0.8146373769165834,0.007541252623602279
SYM,IS,momac,12,48,48,48,1,0.809494,0.7759022295265917,0.7823639849975478,-0.006461755470956065
SYM,IS,momac,12,48,48,48,1,0.84973,0.8059155053629293,0.809786391484482,-0.003870886121552619
SYM,IS,momac,12,48,48,48,1,0.881317,0.8075827467934644,0.810657483727785,-0.0030747369343205877
SYM,IS,momac,12,64,64,64,1,0.809494,0.773027110308973,0.7776019550220047,-0.004574844713031712
SYM,IS,momac,12,64,64,64,1,0.84973,0.7997982231337457,0.7988864775520335,0.0009117455817122533
SYM,IS,momac,12,64,64,64,1,0.881317,0.8205413617051364,0.8314047165757205,-0.010863354870584097
SYM,IS,momac,12,84,84,84,1,0.809494,0.7798263847703891,0.7837448744229137,-0.003918489652524615
SYM,IS,momac,12,84,84,84,1,0.84973,0.7825715112314384,0.8075085500581656,-0.024937038826727154
SYM,IS,momac,12,84,84,84,1,0.881317,0.8295509534795847,0.8310750582318107,-0.0015241047522259743
SYM,IS,momac,12,84,84,84,1,0.916716,0.8277687252161773,0.8405618201225916,-0.012793094906414337
SYM,IS,momac,12,110,110,110,1,0.809494,0.7760527525151718,0.7749950835117082,0.0010576690034636016
SYM,IS,momac,12,110,110,110,1,0.84973,0.812240378816428,0.8104465980344474,0.0017937807819805585
SYM,IS,momac,12,110,110,110,1,0.881317,0.8253569359444684,0.8181641041090453,0.007192831835423075
SYM,IS,momac,12,110,110,110,1,0.916716,0.8440467342507518,0.8244814199602749,0.01956531429047692
SYM,IS,momac,12,134,134,134,1,0.706,0.6858776232874413,0.6849827115312076,0.000894911756233685
