panel,depth,draw,arm,n_names,CAGR,Sharpe,MaxDD,H1,H2,oos_CAGR,oos_Sharpe,oos_MaxDD,turn_py,L1_H1,L2_H2,L3_OOS,L4_DD,L5_CAGR,bind,n_fail,keep4b_full,keep4b_oos,keep4b,keep4a,keep4b_t2,oos_Sharpe_t2,MaxDD_t2
U56,0.2,81,dropSPY,45,0.144024,1.265302,-0.153698,1.268986,1.26231,0.155121,1.356368,-0.153698,3.441063,0.311939,0.43591,0.481292,0.048605,0.038053,none,0,True,True,True,False,True,1.336375,-0.155688
U56,0.2,82,dropSPY,45,0.145445,1.279856,-0.1692,1.262491,1.297165,0.161519,1.402297,-0.1692,3.39639,0.305443,0.470765,0.527221,0.033104,0.039473,none,0,True,True,True,False,True,1.384161,-0.17341
U56,0.2,83,dropSPY,45,0.142768,1.25376,-0.158307,1.245797,1.26214,0.156283,1.358113,-0.158307,3.519952,0.288749,0.43574,0.483036,0.043996,0.036796,none,0,True,True,True,False,True,1.337129,-0.158118
U56,0.2,84,dropSPY,45,0.135442,1.21809,-0.159372,1.271778,1.166988,0.140878,1.272638,-0.159372,3.182386,0.314731,0.340588,0.397562,0.042932,0.029471,none,0,True,True,True,False,True,1.253769,-0.159155
U56,0.2,85,dropSPY,45,0.135978,1.241597,-0.182656,1.228855,1.254492,0.148862,1.347558,-0.182656,2.932104,0.271808,0.428092,0.472482,0.019648,0.030007,none,0,True,True,True,False,True,1.331343,-0.182897
U56,0.2,86,dropSPY,45,0.146087,1.275457,-0.165923,1.297647,1.25541,0.157323,1.360945,-0.165923,3.544546,0.340599,0.429011,0.485869,0.036381,0.040116,none,0,True,True,True,False,True,1.325299,-0.169541
U56,0.2,87,dropSPY,45,0.143416,1.256484,-0.159068,1.266517,1.247783,0.156088,1.354919,-0.159068,3.525694,0.309469,0.421383,0.479842,0.043235,0.037444,none,0,True,True,True,False,True,1.319359,-0.160285
U56,0.2,88,dropSPY,45,0.141295,1.23682,-0.155485,1.191899,1.279996,0.160088,1.384621,-0.155485,3.554402,0.234852,0.453597,0.509545,0.046818,0.035323,none,0,True,True,True,False,True,1.351996,-0.16331
U56,0.2,89,dropSPY,45,0.135491,1.204246,-0.158134,1.22781,1.18189,0.145599,1.293465,-0.158134,3.388434,0.270762,0.355491,0.418389,0.044169,0.02952,none,0,True,True,True,False,True,1.274797,-0.159714
U56,0.2,90,dropSPY,45,0.149509,1.299458,-0.169251,1.359635,1.243533,0.156572,1.353428,-0.169251,3.582067,0.402587,0.417133,0.478352,0.033053,0.043537,none,0,True,True,True,False,True,1.339635,-0.169336
U56,0.2,91,dropSPY,45,0.12045,1.086094,-0.164553,1.058985,1.112348,0.135758,1.211086,-0.164553,3.227952,0.101938,0.285949,0.33601,0.037751,0.014479,none,0,True,True,True,False,True,1.184516,-0.165649
U56,0.2,92,dropSPY,45,0.140304,1.251322,-0.150728,1.238961,1.264147,0.154478,1.356649,-0.150728,3.348878,0.281914,0.437747,0.481573,0.051575,0.034333,none,0,True,True,True,False,True,1.313816,-0.155941
U56,0.2,93,dropSPY,45,0.141356,1.256294,-0.15895,1.279183,1.23469,0.151865,1.348135,-0.15895,3.241767,0.322135,0.40829,0.473059,0.043354,0.035385,none,0,True,True,True,False,True,1.320228,-0.161248
U56,0.2,94,dropSPY,45,0.141203,1.256646,-0.161407,1.2634,1.25141,0.1534,1.34878,-0.161407,3.308292,0.306353,0.42501,0.473704,0.040897,0.035231,none,0,True,True,True,False,True,1.313922,-0.16647
U56,0.2,95,dropSPY,45,0.130563,1.187616,-0.138414,1.127,1.246151,0.147309,1.336875,-0.138414,3.037858,0.169952,0.419751,0.461799,0.06389,0.024591,none,0,True,True,True,False,True,1.309861,-0.145809
U56,0.2,96,dropSPY,45,0.133741,1.185632,-0.172886,1.182538,1.188977,0.144858,1.28142,-0.172886,3.398362,0.22549,0.362578,0.406344,0.029418,0.027769,none,0,True,True,True,False,True,1.268548,-0.175421
U56,0.2,97,dropSPY,45,0.140676,1.255851,-0.152981,1.260954,1.252024,0.153626,1.358932,-0.152981,3.314525,0.303906,0.425624,0.483856,0.049323,0.034704,none,0,True,True,True,False,True,1.328207,-0.158357
U56,0.2,98,dropSPY,45,0.141552,1.242526,-0.165514,1.232523,1.252346,0.154962,1.357534,-0.165514,3.486818,0.275475,0.425947,0.482458,0.03679,0.035581,none,0,True,True,True,False,True,1.332085,-0.163979
U56,0.2,99,dropSPY,45,0.123183,1.160423,-0.168078,1.113308,1.205648,0.136564,1.281115,-0.168078,2.745582,0.156261,0.379248,0.406039,0.034226,0.017211,none,0,True,True,True,False,True,1.262685,-0.171249
B136,0.0,0,keepSPY,136,0.138716,1.227077,-0.144848,1.302075,1.153981,0.143842,1.286766,-0.144848,3.290126,0.345002,0.329067,0.413094,0.057448,0.032855,none,0,True,True,True,False,True,1.261736,-0.151483
B136,0.05,0,keepSPY,129,0.138156,1.227099,-0.142786,1.293101,1.16273,0.14481,1.299207,-0.142786,3.231643,0.336027,0.337816,0.425535,0.05951,0.032296,none,0,True,True,True,False,True,1.273565,-0.149168
B136,0.05,1,keepSPY,129,0.137797,1.222036,-0.142601,1.310416,1.135804,0.14154,1.271597,-0.142601,3.27777,0.353343,0.310889,0.397925,0.059695,0.031937,none,0,True,True,True,False,True,1.245945,-0.149373
B136,0.05,2,keepSPY,129,0.13993,1.223376,-0.157735,1.302597,1.146568,0.145168,1.280435,-0.157735,3.354144,0.345523,0.321653,0.406763,0.04456,0.03407,none,0,True,True,True,False,True,1.271012,-0.15173
B136,0.05,3,keepSPY,129,0.138103,1.218626,-0.151757,1.291245,1.148475,0.143247,1.274644,-0.151757,3.288827,0.334171,0.323561,0.400972,0.050539,0.032242,none,0,True,True,True,False,True,1.242368,-0.158116
B136,0.05,4,keepSPY,129,0.140796,1.237231,-0.157078,1.317402,1.159832,0.146186,1.294733,-0.157078,3.307557,0.360329,0.334917,0.421061,0.045218,0.034936,none,0,True,True,True,False,True,1.288912,-0.149974
B136,0.05,5,keepSPY,129,0.140188,1.241417,-0.157765,1.328333,1.158059,0.145232,1.294061,-0.157765,3.236417,0.371259,0.333145,0.420389,0.04453,0.034328,none,0,True,True,True,False,True,1.277361,-0.159453
B136,0.05,6,keepSPY,129,0.13771,1.219633,-0.144566,1.295418,1.145572,0.142924,1.281622,-0.144566,3.273874,0.338344,0.320657,0.40795,0.05773,0.03185,none,0,True,True,True,False,True,1.249562,-0.157169
B136,0.05,7,keepSPY,129,0.135343,1.186051,-0.15375,1.252046,1.121958,0.141599,1.251694,-0.15375,3.354595,0.294972,0.297044,0.378022,0.048546,0.029483,none,0,True,True,True,False,True,1.247956,-0.146864
B136,0.05,8,keepSPY,129,0.138221,1.204584,-0.155229,1.276442,1.134773,0.144789,1.272455,-0.155229,3.389376,0.319369,0.309858,0.398783,0.047067,0.032361,none,0,True,True,True,False,True,1.26621,-0.148627
B136,0.05,9,keepSPY,129,0.139306,1.232857,-0.160586,1.329048,1.140131,0.143108,1.277267,-0.160586,3.239313,0.371975,0.315217,0.403595,0.04171,0.033446,none,0,True,True,True,False,True,1.270993,-0.154694
B136,0.05,10,keepSPY,129,0.137979,1.217241,-0.149967,1.288849,1.147349,0.143126,1.277728,-0.149967,3.282714,0.331776,0.322435,0.404056,0.052329,0.032119,none,0,True,True,True,False,True,1.255764,-0.150406
B136,0.05,11,keepSPY,129,0.134177,1.190951,-0.160119,1.262495,1.121842,0.139237,1.246587,-0.160119,3.224627,0.305422,0.296928,0.372915,0.042177,0.028317,none,0,True,True,True,False,True,1.226974,-0.165044
B136,0.05,12,keepSPY,129,0.138649,1.228803,-0.142305,1.29302,1.166109,0.144319,1.293897,-0.142305,3.277621,0.335946,0.341195,0.420225,0.05999,0.032789,none,0,True,True,True,False,True,1.269074,-0.149149
B136,0.05,13,keepSPY,129,0.138437,1.222588,-0.149964,1.297329,1.14995,0.143614,1.281085,-0.149964,3.293927,0.340255,0.325036,0.407413,0.052332,0.032577,none,0,True,True,True,False,True,1.262905,-0.149942
B136,0.05,14,keepSPY,129,0.138991,1.230844,-0.146828,1.312317,1.151266,0.143353,1.28572,-0.146828,3.259126,0.355243,0.326352,0.412048,0.055468,0.033131,none,0,True,True,True,False,True,1.265257,-0.150368
B136,0.05,15,keepSPY,129,0.139407,1.229626,-0.156391,1.293583,1.168046,0.145789,1.294256,-0.156391,3.27164,0.336509,0.343132,0.420584,0.045905,0.033547,none,0,True,True,True,False,True,1.279698,-0.150208
B136,0.05,16,keepSPY,129,0.137692,1.21766,-0.150539,1.286847,1.150184,0.143136,1.280462,-0.150539,3.277093,0.329774,0.325269,0.406789,0.051757,0.031831,none,0,True,True,True,False,True,1.250407,-0.158042
B136,0.05,17,keepSPY,129,0.137754,1.21349,-0.143685,1.270635,1.157467,0.144791,1.290554,-0.143685,3.309348,0.313562,0.332553,0.416882,0.058611,0.031894,none,0,True,True,True,False,True,1.263862,-0.150463
B136,0.05,18,keepSPY,129,0.137936,1.213207,-0.157841,1.290524,1.138484,0.143568,1.272876,-0.157841,3.301911,0.33345,0.31357,0.399204,0.044455,0.032076,none,0,True,True,True,False,True,1.264708,-0.150665
B136,0.05,19,keepSPY,129,0.138659,1.222889,-0.147861,1.29039,1.157355,0.145015,1.289897,-0.147861,3.31824,0.333316,0.33244,0.416225,0.054435,0.032799,none,0,True,True,True,False,True,1.267835,-0.152697
B136,0.05,20,keepSPY,129,0.139269,1.237489,-0.155294,1.348499,1.131069,0.141026,1.263457,-0.155294,3.200801,0.391426,0.306155,0.389785,0.047001,0.033409,none,0,True,True,True,False,True,1.262184,-0.142619
B136,0.05,21,keepSPY,129,0.139119,1.222408,-0.152805,1.295447,1.150591,0.144801,1.290057,-0.152805,3.319239,0.338373,0.325677,0.416385,0.049491,0.033259,none,0,True,True,True,False,True,1.26856,-0.156233
B136,0.05,22,keepSPY,129,0.139781,1.238819,-0.142895,1.310232,1.169151,0.146279,1.309793,-0.142895,3.268745,0.353159,0.344237,0.43612,0.059401,0.033921,none,0,True,True,True,False,True,1.282869,-0.149207
B136,0.05,23,keepSPY,129,0.138738,1.218645,-0.159652,1.312059,1.128584,0.142871,1.264892,-0.159652,3.30776,0.354985,0.30367,0.39122,0.042644,0.032878,none,0,True,True,True,False,True,1.255572,-0.153458
B136,0.05,24,keepSPY,129,0.140287,1.225237,-0.1633,1.301314,1.151743,0.145962,1.284228,-0.1633,3.36303,0.34424,0.326829,0.410556,0.038995,0.034427,none,0,True,True,True,False,True,1.281167,-0.152917
B136,0.05,25,keepSPY,129,0.140272,1.23141,-0.153618,1.321608,1.144798,0.145264,1.283119,-0.153618,3.320064,0.364534,0.319884,0.409447,0.048677,0.034411,none,0,True,True,True,False,True,1.279683,-0.141947
B136,0.05,26,keepSPY,129,0.139387,1.221438,-0.162217,1.301417,1.144576,0.144186,1.272001,-0.162217,3.326354,0.344343,0.319661,0.398329,0.040079,0.033526,none,0,True,True,True,False,True,1.266088,-0.155255
B136,0.05,27,keepSPY,129,0.137975,1.220526,-0.15746,1.311482,1.132434,0.141559,1.265644,-0.15746,3.228369,0.354409,0.307519,0.391972,0.044835,0.032115,none,0,True,True,True,False,True,1.256164,-0.150301
B136,0.05,28,keepSPY,129,0.136269,1.205393,-0.141011,1.24434,1.167345,0.145053,1.294809,-0.141011,3.296963,0.287266,0.342431,0.421136,0.061284,0.030409,none,0,True,True,True,False,True,1.271207,-0.145788
B136,0.05,29,keepSPY,129,0.140705,1.245318,-0.145044,1.317286,1.175052,0.146012,1.307563,-0.145044,3.257505,0.360213,0.350138,0.43389,0.057252,0.034845,none,0,True,True,True,False,True,1.279174,-0.151783
B136,0.1,0,keepSPY,122,0.140613,1.236078,-0.149106,1.293394,1.180179,0.147453,1.309161,-0.149106,3.311805,0.33632,0.355264,0.435489,0.05319,0.034753,none,0,True,True,True,False,True,1.28446,-0.14937
B136,0.1,1,keepSPY,122,0.136238,1.18952,-0.156251,1.246012,1.134611,0.143676,1.26436,-0.156251,3.384393,0.288938,0.309697,0.390688,0.046045,0.030378,none,0,True,True,True,False,True,1.260148,-0.148953
B136,0.1,2,keepSPY,122,0.136587,1.201095,-0.144093,1.240357,1.16237,0.146153,1.299762,-0.144093,3.357097,0.283284,0.337456,0.426089,0.058203,0.030727,none,0,True,True,True,False,True,1.276416,-0.149654
B136,0.1,3,keepSPY,122,0.135922,1.215054,-0.13659,1.28246,1.149361,0.140626,1.27272,-0.13659,3.218398,0.325386,0.324447,0.399048,0.065706,0.030062,none,0,True,True,True,False,True,1.24467,-0.145946
B136,0.1,4,keepSPY,122,0.138108,1.210832,-0.15573,1.303037,1.122502,0.14278,1.258078,-0.15573,3.350589,0.345963,0.297588,0.384406,0.046566,0.032248,none,0,True,True,True,False,True,1.250612,-0.1445
B136,0.1,5,keepSPY,122,0.14037,1.242177,-0.144447,1.32234,1.163846,0.144902,1.298293,-0.144447,3.266951,0.365266,0.338931,0.424621,0.057849,0.03451,none,0,True,True,True,False,True,1.277666,-0.1476
B136,0.1,6,keepSPY,122,0.14091,1.231377,-0.152019,1.325347,1.139953,0.14446,1.276905,-0.152019,3.403149,0.368273,0.315038,0.403233,0.050277,0.03505,none,0,True,True,True,False,True,1.245538,-0.161608
B136,0.1,7,keepSPY,122,0.135253,1.190752,-0.149415,1.223321,1.158978,0.144286,1.280567,-0.149415,3.320464,0.266247,0.334063,0.406895,0.052881,0.029393,none,0,True,True,True,False,True,1.246701,-0.156721
B136,0.1,8,keepSPY,122,0.137903,1.212467,-0.157597,1.321155,1.107455,0.139522,1.239935,-0.157597,3.3112,0.364082,0.282541,0.366262,0.044699,0.032043,none,0,True,True,True,False,True,1.227138,-0.150138
B136,0.1,9,keepSPY,122,0.136403,1.216089,-0.141242,1.256137,1.176913,0.144382,1.300892,-0.141242,3.214359,0.299064,0.351998,0.42722,0.061054,0.030543,none,0,True,True,True,False,True,1.276972,-0.144899
B136,0.1,10,keepSPY,122,0.138007,1.214074,-0.161523,1.302509,1.129132,0.142413,1.261701,-0.161523,3.318023,0.345435,0.304218,0.388029,0.040773,0.032147,none,0,True,True,True,False,True,1.240767,-0.162663
B136,0.1,11,keepSPY,122,0.139946,1.234306,-0.160628,1.331252,1.140857,0.143235,1.274253,-0.160628,3.289346,0.374178,0.315943,0.400581,0.041668,0.034086,none,0,True,True,True,False,True,1.277836,-0.146554
B136,0.1,12,keepSPY,122,0.133385,1.169623,-0.144481,1.221324,1.118271,0.140851,1.254324,-0.144481,3.360053,0.264251,0.293357,0.380652,0.057815,0.027525,none,0,True,True,True,False,True,1.230309,-0.150222
B136,0.1,13,keepSPY,122,0.134015,1.183586,-0.148171,1.259285,1.109218,0.138355,1.239666,-0.148171,3.310469,0.302211,0.284304,0.365994,0.054125,0.028155,none,0,True,True,True,False,True,1.213721,-0.153075
B136,0.1,14,keepSPY,122,0.136246,1.196408,-0.15311,1.271589,1.123361,0.142226,1.259782,-0.15311,3.32868,0.314515,0.298447,0.38611,0.049186,0.030385,none,0,True,True,True,False,True,1.220735,-0.16083
B136,0.1,15,keepSPY,122,0.135912,1.209881,-0.148364,1.287739,1.134818,0.141299,1.267781,-0.148364,3.20578,0.330666,0.309904,0.394109,0.053931,0.030052,none,0,True,True,True,False,True,1.24035,-0.155246
B136,0.1,16,keepSPY,122,0.13825,1.212656,-0.158389,1.273452,1.153751,0.145097,1.282877,-0.158389,3.333238,0.316378,0.328837,0.409205,0.043907,0.03239,none,0,True,True,True,False,True,1.281967,-0.145782
B136,0.1,17,keepSPY,122,0.139295,1.225961,-0.164177,1.323095,1.132505,0.142181,1.261983,-0.164177,3.299159,0.366021,0.307591,0.38831,0.038119,0.033434,none,0,True,True,True,False,True,1.23843,-0.16525
B136,0.1,18,keepSPY,122,0.136937,1.195647,-0.157603,1.265962,1.127257,0.142264,1.255527,-0.157603,3.380764,0.308888,0.302343,0.381855,0.044693,0.031077,none,0,True,True,True,False,True,1.251218,-0.149473
B136,0.1,19,keepSPY,122,0.141818,1.251168,-0.149521,1.34177,1.162066,0.144921,1.299198,-0.149521,3.280902,0.384696,0.337152,0.425526,0.052775,0.035958,none,0,True,True,True,False,True,1.272668,-0.155439
B136,0.1,20,keepSPY,122,0.137913,1.218207,-0.14307,1.27111,1.166696,0.145009,1.292733,-0.141692,3.297367,0.314036,0.341782,0.419061,0.059225,0.032052,none,0,True,True,True,False,True,1.26346,-0.14623
B136,0.1,21,keepSPY,122,0.136408,1.21836,-0.144031,1.297535,1.141457,0.140735,1.271275,-0.144031,3.203793,0.340461,0.316543,0.397603,0.058265,0.030547,none,0,True,True,True,False,True,1.242766,-0.151163
B136,0.1,22,keepSPY,122,0.13723,1.212556,-0.145309,1.276516,1.150245,0.143573,1.281626,-0.145309,3.27633,0.319442,0.325331,0.407954,0.056987,0.03137,none,0,True,True,True,False,True,1.253672,-0.151551
B136,0.1,23,keepSPY,122,0.140747,1.225197,-0.154296,1.308305,1.144883,0.145303,1.275563,-0.154296,3.404721,0.351232,0.319969,0.401891,0.047999,0.034887,none,0,True,True,True,False,True,1.27029,-0.142779
B136,0.1,24,keepSPY,122,0.137237,1.223418,-0.151168,1.300589,1.148854,0.141257,1.27188,-0.151168,3.189893,0.343516,0.32394,0.398208,0.051127,0.031377,none,0,True,True,True,False,True,1.236665,-0.158369
B136,0.1,25,keepSPY,122,0.135438,1.193746,-0.155623,1.268423,1.121597,0.140631,1.24987,-0.155623,3.307514,0.31135,0.296682,0.376198,0.046673,0.029578,none,0,True,True,True,False,True,1.241181,-0.149399
B136,0.1,26,keepSPY,122,0.13704,1.191993,-0.148023,1.238633,1.146019,0.144429,1.272419,-0.148023,3.417181,0.281559,0.321105,0.398747,0.054273,0.03118,none,0,True,True,True,False,True,1.239344,-0.154033
B136,0.1,27,keepSPY,122,0.141794,1.237239,-0.147804,1.320637,1.156378,0.146758,1.291815,-0.147804,3.425261,0.363563,0.331464,0.418143,0.054492,0.035934,none,0,True,True,True,False,True,1.260979,-0.157558
B136,0.1,28,keepSPY,122,0.138883,1.226113,-0.145382,1.300337,1.153412,0.143486,1.284761,-0.145382,3.26151,0.343263,0.328498,0.411089,0.056914,0.033023,none,0,True,True,True,False,True,1.264065,-0.149543
B136,0.1,29,keepSPY,122,0.138804,1.224347,-0.141889,1.297029,1.153568,0.143628,1.280869,-0.141889,3.32427,0.339956,0.328653,0.407197,0.060406,0.032944,none,0,True,True,True,False,True,1.257141,-0.146397
B136,0.2,0,keepSPY,109,0.140994,1.239471,-0.149223,1.31794,1.163003,0.146762,1.303776,-0.149223,3.341852,0.360866,0.338089,0.430103,0.053073,0.035134,none,0,True,True,True,False,True,1.268041,-0.159915
B136,0.2,1,keepSPY,109,0.138591,1.217741,-0.15184,1.267102,1.170427,0.145557,1.284622,-0.15184,3.342802,0.310029,0.345513,0.41095,0.050456,0.032731,none,0,True,True,True,False,True,1.254931,-0.157174
B136,0.2,2,keepSPY,109,0.139724,1.237221,-0.160096,1.30287,1.174546,0.147156,1.306715,-0.160096,3.251465,0.345796,0.349632,0.433043,0.0422,0.033864,none,0,True,True,True,False,True,1.293794,-0.161381
B136,0.2,3,keepSPY,109,0.136131,1.201121,-0.153156,1.273714,1.13016,0.140186,1.253021,-0.153156,3.287629,0.31664,0.305245,0.379349,0.04914,0.03027,none,0,True,True,True,False,True,1.232537,-0.153857
B136,0.2,4,keepSPY,109,0.141257,1.230819,-0.14995,1.300141,1.163909,0.148433,1.300806,-0.14995,3.370065,0.343067,0.338995,0.427134,0.052346,0.035397,none,0,True,True,True,False,True,1.288752,-0.142762
B136,0.2,5,keepSPY,109,0.143564,1.267784,-0.147249,1.350117,1.188785,0.148567,1.320065,-0.147249,3.279432,0.393043,0.36387,0.446393,0.055046,0.037704,none,0,True,True,True,False,True,1.304912,-0.146291
B136,0.2,6,keepSPY,109,0.140106,1.228533,-0.157046,1.301143,1.158082,0.146417,1.295543,-0.157046,3.327115,0.344069,0.333167,0.421871,0.04525,0.034246,none,0,True,True,True,False,True,1.275783,-0.158708
B136,0.2,7,keepSPY,109,0.13917,1.234464,-0.152156,1.312718,1.158234,0.144169,1.294011,-0.152156,3.245367,0.355644,0.33332,0.420339,0.05014,0.03331,none,0,True,True,True,False,True,1.27062,-0.155899
B136,0.2,8,keepSPY,109,0.142148,1.228341,-0.155415,1.308425,1.149775,0.146435,1.282464,-0.155415,3.40786,0.351352,0.324861,0.408792,0.046881,0.036288,none,0,True,True,True,False,True,1.273272,-0.149516
B136,0.2,9,keepSPY,109,0.137845,1.220311,-0.14415,1.297891,1.145055,0.143405,1.281378,-0.14415,3.294613,0.340817,0.320141,0.407706,0.058145,0.031985,none,0,True,True,True,False,True,1.24666,-0.156326
B136,0.2,10,keepSPY,109,0.136944,1.177599,-0.142248,1.230154,1.12471,0.141465,1.24511,-0.142248,3.474605,0.27308,0.299795,0.371438,0.060048,0.031083,none,0,True,True,True,False,True,1.225761,-0.146539
B136,0.2,11,keepSPY,109,0.143551,1.271434,-0.146732,1.336162,1.207608,0.149892,1.345981,-0.146732,3.25625,0.379088,0.382693,0.472309,0.055563,0.037691,none,0,True,True,True,False,True,1.323401,-0.154145
B136,0.2,12,keepSPY,109,0.138806,1.228825,-0.145557,1.291627,1.167657,0.145234,1.298993,-0.145557,3.25937,0.334553,0.342743,0.425321,0.056739,0.032945,none,0,True,True,True,False,True,1.270995,-0.15084
B136,0.2,13,keepSPY,109,0.13811,1.219097,-0.146788,1.305999,1.134419,0.141251,1.262047,-0.146788,3.288802,0.348925,0.309505,0.388374,0.055508,0.03225,none,0,True,True,True,False,True,1.235302,-0.153941
B136,0.2,14,keepSPY,109,0.144191,1.255149,-0.15586,1.318825,1.193557,0.15075,1.321295,-0.15586,3.396187,0.361751,0.368642,0.447623,0.046435,0.038331,none,0,True,True,True,False,True,1.28928,-0.162026
B136,0.2,15,keepSPY,109,0.14059,1.237483,-0.159867,1.282796,1.193223,0.14716,1.309674,-0.159867,3.276577,0.325723,0.368308,0.436001,0.042429,0.03473,none,0,True,True,True,False,True,1.303982,-0.147127
B136,0.2,16,keepSPY,109,0.140778,1.226667,-0.154546,1.283847,1.171435,0.147399,1.293211,-0.154546,3.399191,0.326773,0.346521,0.419539,0.04775,0.034918,none,0,True,True,True,False,True,1.285187,-0.149011
B136,0.2,17,keepSPY,109,0.141687,1.24939,-0.13993,1.326714,1.173745,0.145699,1.301708,-0.13993,3.307129,0.36964,0.348831,0.428035,0.062366,0.035827,none,0,True,True,True,False,True,1.271605,-0.151692
B136,0.2,18,keepSPY,109,0.137103,1.212235,-0.14987,1.298203,1.128568,0.140594,1.25901,-0.14987,3.294812,0.341129,0.303654,0.385338,0.052426,0.031243,none,0,True,True,True,False,True,1.23237,-0.160653
B136,0.2,19,keepSPY,109,0.140403,1.220247,-0.165854,1.313012,1.130601,0.144971,1.270521,-0.165854,3.395458,0.355938,0.305687,0.396849,0.036441,0.034543,none,0,True,True,True,False,True,1.245613,-0.167119
B136,0.2,20,keepSPY,109,0.138146,1.206263,-0.163356,1.293299,1.121901,0.142205,1.254078,-0.163356,3.359077,0.336226,0.296987,0.380406,0.03894,0.032285,none,0,True,True,True,False,True,1.252857,-0.155697
B136,0.2,21,keepSPY,109,0.14198,1.242006,-0.170313,1.357882,1.129708,0.142453,1.261551,-0.170313,3.332915,0.400808,0.304793,0.387879,0.031982,0.03612,none,0,True,True,True,False,True,1.255217,-0.162629
B136,0.2,22,keepSPY,109,0.140919,1.243163,-0.145107,1.299655,1.188127,0.146959,1.309966,-0.145107,3.324798,0.342581,0.363213,0.436294,0.057189,0.035059,none,0,True,True,True,False,True,1.279139,-0.15611
B136,0.2,23,keepSPY,109,0.134846,1.201882,-0.152415,1.271961,1.135097,0.140217,1.255771,-0.152415,3.221249,0.314888,0.310183,0.382099,0.049881,0.028986,none,0,True,True,True,False,True,1.23771,-0.154299
B136,0.2,24,keepSPY,109,0.136889,1.193943,-0.15299,1.259046,1.130223,0.14414,1.270315,-0.149697,3.457111,0.301972,0.305309,0.396643,0.049305,0.031028,none,0,True,True,True,False,True,1.241334,-0.160039
B136,0.2,25,keepSPY,109,0.136281,1.204346,-0.16225,1.2995,1.112007,0.139819,1.249955,-0.16225,3.241069,0.342427,0.287092,0.376283,0.040045,0.030421,none,0,True,True,True,False,True,1.238106,-0.155563
B136,0.2,26,keepSPY,109,0.138695,1.19358,-0.16152,1.27801,1.111733,0.14347,1.244919,-0.16152,3.539786,0.320936,0.286818,0.371247,0.040776,0.032835,none,0,True,True,True,False,True,1.224167,-0.153973
B136,0.2,27,keepSPY,109,0.138038,1.198523,-0.146811,1.257883,1.13963,0.143976,1.270655,-0.146811,3.398016,0.300809,0.314716,0.396983,0.055484,0.032177,none,0,True,True,True,False,True,1.240002,-0.155112
B136,0.2,28,keepSPY,109,0.135264,1.207105,-0.14293,1.287176,1.128915,0.139757,1.263733,-0.14293,3.212673,0.330103,0.304001,0.390061,0.059366,0.029404,none,0,True,True,True,False,True,1.24813,-0.146516
B136,0.2,29,keepSPY,109,0.135705,1.204806,-0.160612,1.317479,1.094003,0.135951,1.229944,-0.160612,3.236444,0.360406,0.269088,0.356271,0.041684,0.029845,none,0,True,True,True,False,True,1.208408,-0.168199
B136,0.3,0,keepSPY,96,0.140476,1.208614,-0.1543,1.206205,1.210809,0.151666,1.33471,-0.137168,3.429194,0.249131,0.385895,0.461037,0.047996,0.034615,none,0,True,True,True,False,True,1.294302,-0.148777
B136,0.3,1,keepSPY,96,0.127961,1.15383,-0.143561,1.220943,1.087551,0.133387,1.223656,-0.143561,3.143663,0.26387,0.262637,0.349984,0.058735,0.022101,none,0,True,True,True,False,True,1.197228,-0.151196
B136,0.3,2,keepSPY,96,0.139812,1.207152,-0.158613,1.326558,1.091197,0.140077,1.224762,-0.158613,3.443884,0.369484,0.266283,0.35109,0.043683,0.033952,none,0,True,True,True,False,True,1.205402,-0.149975
B136,0.3,3,keepSPY,96,0.141847,1.24566,-0.149208,1.283319,1.208867,0.150599,1.333846,-0.149208,3.373726,0.326245,0.383953,0.460174,0.053087,0.035987,none,0,True,True,True,False,True,1.313007,-0.154216
B136,0.3,4,keepSPY,96,0.133564,1.174041,-0.158301,1.260386,1.091562,0.138084,1.220006,-0.158301,3.329974,0.303313,0.266647,0.346334,0.043995,0.027704,none,0,True,True,True,False,True,1.213691,-0.147365
B136,0.3,5,keepSPY,96,0.138886,1.228088,-0.155374,1.285454,1.172759,0.147219,1.309596,-0.155374,3.247542,0.328381,0.347845,0.435924,0.046921,0.033026,none,0,True,True,True,False,True,1.2921,-0.156378
B136,0.3,6,keepSPY,96,0.130969,1.141853,-0.149535,1.198028,1.086615,0.136749,1.208853,-0.149535,3.358219,0.240954,0.261701,0.335181,0.052761,0.025109,none,0,True,True,True,False,True,1.172686,-0.162388
B136,0.3,7,keepSPY,96,0.144563,1.252117,-0.153372,1.326812,1.178681,0.151297,1.324588,-0.153372,3.455515,0.369738,0.353767,0.450916,0.048924,0.038702,none,0,True,True,True,False,True,1.296129,-0.164189
B136,0.3,8,keepSPY,96,0.13087,1.157433,-0.145542,1.21908,1.096842,0.136816,1.226256,-0.140427,3.310746,0.262007,0.271928,0.352584,0.056753,0.025009,none,0,True,True,True,False,True,1.195362,-0.152143
B136,0.3,9,keepSPY,96,0.13709,1.225113,-0.150182,1.359975,1.094631,0.137552,1.244946,-0.150182,3.187033,0.402902,0.269717,0.371274,0.052114,0.03123,none,0,True,True,True,False,True,1.20045,-0.16265
B136,0.3,10,keepSPY,96,0.137357,1.216403,-0.155091,1.281591,1.154162,0.144836,1.28777,-0.155091,3.220839,0.324517,0.329248,0.414098,0.047205,0.031497,none,0,True,True,True,False,True,1.259978,-0.156864
